Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H9_Soln#18 (),Mole_fraction_TC4H9_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_IC4H7_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H5_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C5H5_Soln#18 (),Mole_fraction_MCPTD_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NEOC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M2_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_IC8H17_Soln#18 (),Mole_fraction_IC8H16_Soln#18 (),Mole_fraction_DIMEPTD_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C6H5C2H3_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Mole_fraction_IC12H26_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
2.8521E-4,15.64883,-3.323835E8,1598.545,1598.545,9.070757E-4,1.0,0.7618964,5.388537E-5,0.1154242,1.910179E-4,2.842047E-4,1.525117E-6,0.05447081,9.76447E-6,0.04753999,6.528731E-7,5.674337E-9,5.537115E-4,1.267302E-5,0.00266895,0.001198316,2.73446E-4,3.188419E-11,2.711082E-9,1.332244E-10,1.483187E-10,4.084315E-5,1.234487E-6,1.632967E-6,6.478701E-7,1.600713E-7,5.19136E-4,9.668488E-7,0.001029455,7.701497E-4,0.008232971,1.024223E-4,4.582171E-4,7.526916E-5,4.15801E-7,8.487781E-4,1.219673E-12,5.617253E-9,1.136967E-8,1.533478E-7,9.843963E-13,3.256827E-23,3.58681E-17,4.922501E-14,0.002233195,1.667109E-4,2.82008E-4,1.462466E-4,7.04638E-5,-2.110132E-10,2.543782E-303,7.603343,5.796443E-5,430314.8,430314.8
2.884906E-4,15.64783,-3.308092E8,1598.26,1598.26,9.070757E-4,1.0,0.7618648,5.36561E-5,0.1154855,1.898791E-4,2.796011E-4,1.516609E-6,0.05437436,9.702583E-6,0.04767934,6.447182E-7,5.614764E-9,5.423193E-4,1.241512E-5,0.002637109,0.00118233,2.700086E-4,3.173845E-11,2.605738E-9,1.273146E-10,1.417673E-10,3.902649E-5,1.195444E-6,1.597846E-6,6.347784E-7,1.588196E-7,5.15809E-4,9.560003E-7,0.001024639,7.738399E-4,0.008249965,1.005893E-4,4.553451E-4,7.473284E-5,4.11843E-7,8.501935E-4,1.164152E-12,5.50677E-9,1.087353E-8,1.496193E-7,3.793017E-12,2.981471E-23,3.291498E-17,4.590467E-14,0.002220768,1.654355E-4,2.841343E-4,1.459958E-4,7.120133E-5,-2.230767E-10,2.543491E-303,7.602472,5.796814E-5,430265.5,430265.5
2.9E-4,15.64737,-3.300867E8,1598.129,1598.129,9.070757E-4,1.0,0.7618506,5.355217E-5,0.1155132,1.893647E-4,2.775429E-4,1.512773E-6,0.05433009,9.674579E-6,0.04774284,6.410699E-7,5.58789E-9,5.372174E-4,1.229961E-5,0.002622691,0.001175104,2.684531E-4,3.15931E-11,2.558987E-9,1.247005E-10,1.388688E-10,3.822125E-5,1.178086E-6,1.582168E-6,6.289293E-7,1.582559E-7,5.143053E-4,9.511098E-7,0.001022449,7.755213E-4,0.008257678,9.976221E-5,4.540363E-4,7.448783E-5,4.100523E-7,8.508302E-4,1.139644E-12,5.455596E-9,1.065416E-8,1.479539E-7,1.881541E-12,2.863326E-23,3.164521E-17,4.446674E-14,0.0022151,1.648549E-4,2.85107E-4,1.458792E-4,7.153939E-5,-2.197291E-10,2.543357E-303,7.602074,5.796985E-5,430243.0,430243.0
2.916896E-4,15.64685,-3.292799E8,1597.983,1597.983,9.070757E-4,1.0,0.761835,5.343694E-5,0.1155438,1.887955E-4,2.752819E-4,1.508536E-6,0.05428063,9.64357E-6,0.04781348,6.370603E-7,5.558372E-9,5.316066E-4,1.217259E-5,0.002606719,0.001167109,2.667308E-4,3.149517E-11,2.50788E-9,1.21849E-10,1.357066E-10,3.734169E-5,1.159087E-6,1.564964E-6,6.225067E-7,1.576336E-7,5.126417E-4,9.457082E-7,0.001020016,7.773916E-4,0.008266234,9.884813E-5,4.525805E-4,7.421485E-5,4.080697E-7,8.515323E-4,1.112946E-12,5.401251E-9,1.04149E-8,1.461257E-7,2.381937E-12,2.737064E-23,3.028633E-17,4.291987E-14,0.002208791,1.642093E-4,2.861919E-4,1.457477E-4,7.19169E-5,-2.237241E-10,2.543209E-303,7.601631,5.797177E-5,430217.9,430217.9
2.940926E-4,15.64611,-3.281353E8,1597.776,1597.776,9.070757E-4,1.0,0.7618133,5.327503E-5,0.1155867,1.879981E-4,2.721419E-4,1.502612E-6,0.05421044,9.600067E-6,0.04791314,6.314885E-7,5.517226E-9,5.238032E-4,1.199592E-5,0.002584303,0.001155905,2.643146E-4,3.136192E-11,2.437337E-9,1.179239E-10,1.31353E-10,3.612888E-5,1.132821E-6,1.541102E-6,6.135912E-7,1.567639E-7,5.103103E-4,9.381542E-7,0.00101659,7.800301E-4,0.008278268,9.756897E-5,4.505263E-4,7.382889E-5,4.052887E-7,8.525122E-4,1.076255E-12,5.325784E-9,1.008564E-8,1.435882E-7,3.769173E-12,2.56767E-23,2.846007E-17,4.082745E-14,0.002199883,1.632991E-4,2.877276E-4,1.45559E-4,7.245215E-5,-2.373457E-10,2.543E-303,7.601005,5.797452E-5,430182.5,430182.5
3.0E-4,15.64428,-3.253357E8,1597.269,1597.269,9.070757E-4,1.0,0.7617624,5.288667E-5,0.115689,1.860962E-4,2.647887E-4,1.488533E-6,0.05403869,9.496039E-6,0.0481542,6.184224E-7,5.420141E-9,5.054743E-4,1.158087E-5,0.00253067,0.001129174,2.585392E-4,3.109094E-11,2.274178E-9,1.088952E-10,1.213348E-10,3.332985E-5,1.071868E-6,1.485338E-6,5.927287E-7,1.547006E-7,5.047478E-4,9.20206E-7,0.001008335,7.864107E-4,0.008307183,9.452694E-5,4.455576E-4,7.289171E-5,3.986409E-7,8.548298E-4,9.921218E-13,5.148248E-9,9.328543E-9,1.376532E-7,2.471061E-12,2.19756E-23,2.445627E-17,3.617999E-14,0.002178301,1.611005E-4,2.914671E-4,1.450876E-4,7.375962E-5,-2.301527E-10,2.542492E-303,7.599488,5.798131E-5,430096.6,430096.6
3.036531E-4,15.64313,-3.236147E8,1596.959,1596.959,9.070757E-4,1.0,0.7617325,5.265308E-5,0.1157501,1.849596E-4,2.604877E-4,1.480155E-6,0.05393306,9.433691E-6,0.04830056,6.107669E-7,5.362668E-9,4.947157E-4,1.133718E-5,0.002498516,0.001113201,2.550802E-4,3.085327E-11,2.180105E-9,1.03722E-10,1.15592E-10,3.172011E-5,1.03658E-6,1.452798E-6,5.805341E-7,1.534751E-7,5.014227E-4,9.095278E-7,0.001003347,7.902829E-4,0.008324605,9.271601E-5,4.425413E-4,7.232036E-5,3.946583E-7,8.562009E-4,9.440833E-13,5.044404E-9,8.894903E-9,1.341855E-7,2.71233E-12,1.99786E-23,2.228751E-17,3.362278E-14,0.002165175,1.597678E-4,2.937547E-4,1.447909E-4,7.456228E-5,-2.458919E-10,2.542183E-303,7.598563,5.798555E-5,430044.3,430044.3
3.061212E-4,15.64236,-3.224564E8,1596.749,1596.749,9.070757E-4,1.0,0.7617129,5.2498E-5,0.1157905,1.842081E-4,2.57683E-4,1.47463E-6,0.05386196,9.392389E-6,0.0483983,6.057688E-7,5.324903E-9,4.876839E-4,1.117786E-5,0.002477218,0.001102641,2.527904E-4,3.066532E-11,2.119314E-9,1.003921E-10,1.118946E-10,3.068164E-5,1.013714E-6,1.4316E-6,5.725841E-7,1.52668E-7,4.992239E-4,9.024873E-7,0.001000026,7.928679E-4,0.008336184,9.152189E-5,4.405273E-4,7.193788E-5,3.92021E-7,8.571014E-4,9.132267E-13,4.976495E-9,8.61583E-9,1.319258E-7,8.333593E-13,1.87411E-23,2.094033E-17,3.201785E-14,0.0021564,1.588789E-4,2.952895E-4,1.445885E-4,7.510204E-5,-2.36241E-10,2.541976E-303,7.597945,5.798842E-5,430009.3,430009.3
3.085892E-4,15.64158,-3.213017E8,1596.541,1596.541,9.070757E-4,1.0,0.761694,5.234507E-5,0.1158302,1.834694E-4,2.549568E-4,1.469209E-6,0.05379106,9.35173E-6,0.04849513,6.009058E-7,5.288043E-9,4.808361E-4,1.102267E-5,0.002456255,0.001092264,2.505376E-4,3.051921E-11,2.060653E-9,9.718893E-11,1.08337E-10,2.968092E-5,9.916007E-7,1.411015E-6,5.648576E-7,1.518771E-7,4.970624E-4,8.955821E-7,9.967438E-4,7.954282E-4,0.008347612,9.035085E-5,4.385321E-4,7.155823E-5,3.894253E-7,8.579816E-4,8.835917E-13,4.911104E-9,8.347399E-9,1.297299E-7,9.261822E-13,1.75863E-23,1.968081E-17,3.050479E-14,0.002147698,1.579989E-4,2.968158E-4,1.443845E-4,7.563978E-5,-2.319889E-10,2.541771E-303,7.597331,5.79913E-5,429974.6,429974.6
3.1E-4,15.64114,-3.206434E8,1596.422,1596.422,9.070757E-4,1.0,0.7616833,5.225858E-5,0.1158526,1.830527E-4,2.534325E-4,1.466157E-6,0.05375063,9.328769E-6,0.04855009,5.981845E-7,5.267398E-9,4.770016E-4,1.093576E-5,0.002444419,0.001086412,2.492661E-4,3.046883E-11,2.028039E-9,9.541238E-11,1.063636E-10,2.912515E-5,9.792839E-7,1.399511E-6,5.605377E-7,1.51432E-7,4.958431E-4,8.91694E-7,9.94885E-4,7.968808E-4,0.008354078,8.969157E-5,4.373999E-4,7.134248E-5,3.879597E-7,8.58476E-4,8.671753E-13,4.874598E-9,8.198529E-9,1.285023E-7,6.563711E-13,1.696085E-23,1.899764E-17,2.967858E-14,0.002142757,1.574998E-4,2.976846E-4,1.442673E-4,7.594626E-5,-2.264889E-10,2.541654E-303,7.596983,5.799296E-5,429954.8,429954.8
3.165513E-4,15.63906,-3.176019E8,1595.874,1595.874,9.070757E-4,1.0,0.7616361,5.186564E-5,0.1159537,1.811692E-4,2.46667E-4,1.452402E-6,0.05356378,9.224739E-6,0.04880155,5.86086E-7,5.175E-9,4.599308E-4,1.054864E-5,0.002390832,0.001059982,2.435128E-4,3.026514E-11,1.884947E-9,8.765532E-11,9.774389E-11,2.669212E-5,9.25038E-7,1.348512E-6,5.413637E-7,1.494303E-7,4.903319E-4,8.741822E-7,9.864154E-4,8.035239E-4,0.008383488,8.672422E-5,4.322208E-4,7.035259E-5,3.813228E-7,8.606894E-4,7.956646E-13,4.714492E-9,7.54855E-9,1.230562E-7,3.553085E-12,1.43569E-23,1.614525E-17,2.618212E-14,0.002120115,1.552194E-4,3.016834E-4,1.437167E-4,7.736093E-5,-2.213522E-10,2.541119E-303,7.595383,5.800067E-5,429864.3,429864.3
3.170641E-4,15.63889,-3.17365E8,1595.831,1595.831,9.070757E-4,1.0,0.7616326,5.183548E-5,0.1159614,1.810253E-4,2.461585E-4,1.451354E-6,0.05354922,9.216772E-6,0.04882098,5.851753E-7,5.167783E-9,4.586442E-4,1.051945E-5,0.002386731,0.001057964,2.430728E-4,3.013806E-11,1.874305E-9,8.708087E-11,9.710536E-11,2.651153E-5,9.209887E-7,1.344686E-6,5.399224E-7,1.492781E-7,4.899107E-4,8.728482E-7,9.857635E-4,8.040369E-4,0.008385748,8.649837E-5,4.318208E-4,7.027594E-5,3.808148E-7,8.608571E-4,7.903798E-13,4.704123E-9,7.500417E-9,1.226468E-7,7.505724E-12,1.417234E-23,1.594256E-17,2.593048E-14,0.002118364,1.550435E-4,3.019939E-4,1.436733E-4,7.747107E-5,-2.422742E-10,2.541078E-303,7.595259,5.800127E-5,429857.3,429857.3
3.2E-4,15.63796,-3.160104E8,1595.587,1595.587,9.070757E-4,1.0,0.7616126,5.166433E-5,0.116005,1.802104E-4,2.433025E-4,1.445425E-6,0.05346603,9.171626E-6,0.04893152,5.800556E-7,5.128169E-9,4.514079E-4,1.035523E-5,0.002363505,0.001046544,2.40581E-4,2.998988E-11,1.81482E-9,8.387681E-11,9.354335E-11,2.55032E-5,8.983183E-7,1.323175E-6,5.318261E-7,1.484176E-7,4.875265E-4,8.653078E-7,9.820619E-4,8.069546E-4,0.008398575,8.522238E-5,4.295452E-4,6.983939E-5,3.779364E-7,8.618024E-4,7.6093E-13,4.632134E-9,7.231939E-9,1.203481E-7,1.888E-12,1.316362E-23,1.483339E-17,2.454507E-14,0.002108394,1.540429E-4,3.037653E-4,1.434233E-4,7.810003E-5,-2.318445E-10,2.540841E-303,7.594553,5.800475E-5,429817.3,429817.3
3.21201E-4,15.63757,-3.154583E8,1595.488,1595.488,9.070757E-4,1.0,0.7616047,5.159509E-5,0.1160226,1.798817E-4,2.421613E-4,1.443037E-6,0.05343209,9.153388E-6,0.0489764,5.78008E-7,5.112251E-9,4.485117E-4,1.028949E-5,0.002354129,0.001041939,2.395753E-4,2.99204E-11,1.791197E-9,8.260744E-11,9.213193E-11,2.510322E-5,8.89295E-7,1.314588E-6,5.285905E-7,1.480715E-7,4.865646E-4,8.62271E-7,9.805626E-4,8.081387E-4,0.008403766,8.470885E-5,4.286214E-4,6.966194E-5,3.767739E-7,8.621818E-4,7.492759E-13,4.606742E-9,7.125572E-9,1.194295E-7,5.439102E-12,1.277392E-23,1.440427E-17,2.400502E-14,0.002104343,1.53637E-4,3.044867E-4,1.433205E-4,7.835651E-5,-2.512431E-10,2.540745E-303,7.594266,5.800617E-5,429801.1,429801.1
3.252895E-4,15.63626,-3.135842E8,1595.151,1595.151,9.070757E-4,1.0,0.7615783,5.13626E-5,0.1160815,1.787813E-4,2.383892E-4,1.435059E-6,0.05331693,9.092258E-6,0.04912774,5.712305E-7,5.059602E-9,4.38918E-4,1.007159E-5,0.002322731,0.001026542,2.362087E-4,2.989445E-11,1.713688E-9,7.845559E-11,8.751441E-11,2.379299E-5,8.596081E-7,1.286193E-6,5.178914E-7,1.469164E-7,4.833457E-4,8.521315E-7,9.755216E-4,8.1213E-4,0.008421206,8.299603E-5,4.255072E-4,6.906271E-5,3.72879E-7,8.634429E-4,7.112069E-13,4.516119E-9,6.777634E-9,1.163928E-7,3.391004E-12,1.15382E-23,1.304111E-17,2.227312E-14,0.002090673,1.522695E-4,3.069284E-4,1.429688E-4,7.92262E-5,-2.465315E-10,2.540421E-303,7.593297,5.801103E-5,429746.3,429746.3
3.3E-4,15.63475,-3.114372E8,1594.765,1594.765,9.070757E-4,1.0,0.7615495,5.110078E-5,0.1161474,1.775489E-4,2.342517E-4,1.426148E-6,0.053185,9.02362E-6,0.0492994,5.637797E-7,5.000628E-9,4.283573E-4,9.831533E-6,0.002287542,0.001009327,2.324371E-4,2.949873E-11,1.629732E-9,7.398126E-11,8.253643E-11,2.237754E-5,8.272967E-7,1.255052E-6,5.061478E-7,1.456297E-7,4.797414E-4,8.408192E-7,9.698336E-4,8.166527E-4,0.00844086,8.1089E-5,4.219769E-4,6.838163E-5,3.685085E-7,8.64839E-4,6.702672E-13,4.415469E-9,6.402599E-9,1.130614E-7,8.933655E-13,1.027399E-23,1.164249E-17,2.046709E-14,0.002075147,1.50721E-4,3.097148E-4,1.425599E-4,8.022159E-5,-2.286011E-10,2.540052E-303,7.592194,5.801665E-5,429683.9,429683.9
3.334803E-4,15.63363,-3.098598E8,1594.481,1594.481,9.070757E-4,1.0,0.7615292,5.091132E-5,0.1161947,1.766615E-4,2.313305E-4,1.41975E-6,0.05308804,8.974086E-6,0.04942442,5.585078E-7,4.958932E-9,4.208758E-4,9.661331E-6,0.002262197,9.969548E-4,2.297217E-4,2.947529E-11,1.571145E-9,7.087338E-11,7.907753E-11,2.139224E-5,8.046428E-7,1.233069E-6,4.978497E-7,1.447078E-7,4.77147E-4,8.327037E-7,9.657112E-4,8.199436E-4,0.008455089,7.972392E-5,4.194071E-4,6.788474E-5,3.653564E-7,8.65833E-4,6.418826E-13,4.346478E-9,6.142033E-9,1.107082E-7,3.082731E-12,9.437321E-24,1.07144E-17,1.925002E-14,0.002063826,1.49595E-4,3.117556E-4,1.422557E-4,8.095254E-5,-2.381269E-10,2.539783E-303,7.591389,5.802081E-5,429638.3,429638.3
3.378779E-4,15.63221,-3.07877E8,1594.125,1594.125,9.070757E-4,1.0,0.7615046,5.067659E-5,0.1162529,1.755673E-4,2.277965E-4,1.411878E-6,0.05296616,8.912875E-6,0.04958024,5.521158E-7,4.907465E-9,4.117945E-4,9.454547E-6,0.002230947,9.8173E-4,2.263742E-4,2.910635E-11,1.501047E-9,6.717118E-11,7.495591E-11,2.021625E-5,7.774125E-7,1.206461E-6,4.878011E-7,1.435765E-7,4.739492E-4,8.227315E-7,9.605982E-4,8.240412E-4,0.008472725,7.805068E-5,4.162061E-4,6.726452E-5,3.614638E-7,8.670451E-4,6.08125E-13,4.260429E-9,5.831549E-9,1.078593E-7,4.945965E-13,8.485193E-24,9.655658E-18,1.784062E-14,0.0020497,1.481937E-4,3.143128E-4,1.418688E-4,8.18707E-5,-2.326952E-10,2.539446E-303,7.590383,5.802608E-5,429581.3,429581.3
3.4E-4,15.63152,-3.069246E8,1593.954,1593.954,9.070757E-4,1.0,0.7614932,5.05651E-5,0.1162805,1.750496E-4,2.261506E-4,1.408161E-6,0.05290759,8.883863E-6,0.0496546,5.491332E-7,4.883458E-9,4.075533E-4,9.357898E-6,0.002216164,9.745396E-4,2.247911E-4,2.904632E-11,1.468694E-9,6.546867E-11,7.306001E-11,1.96746E-5,7.647957E-7,1.194064E-6,4.831168E-7,1.430433E-7,4.724367E-4,8.180268E-7,9.581678E-4,8.259952E-4,0.008481104,7.726301E-5,4.146792E-4,6.69682E-5,3.596198E-7,8.676133E-4,5.926206E-13,4.221995E-9,5.688722E-9,1.065318E-7,1.866175E-12,8.063665E-24,9.185987E-18,1.720731E-14,0.002042953,1.475258E-4,3.155384E-4,1.416812E-4,8.231166E-5,-2.323206E-10,2.539285E-303,7.589902,5.802863E-5,429554.1,429554.1
3.445355E-4,15.63005,-3.048979E8,1593.59,1593.59,9.070757E-4,1.0,0.7614698,5.033064E-5,0.116338,1.739651E-4,2.227589E-4,1.40039E-6,0.05278297,8.822984E-6,0.04981172,5.429749E-7,4.833374E-9,3.987881E-4,9.157988E-6,0.002185213,9.595086E-4,2.214767E-4,2.883823E-11,1.402642E-9,6.200512E-11,6.920204E-11,1.857108E-5,7.389295E-7,1.168502E-6,4.734537E-7,1.419309E-7,4.692699E-4,8.082008E-7,9.530542E-4,8.301201E-4,0.008498726,7.562208E-5,4.114546E-4,6.634148E-5,3.557528E-7,8.687918E-4,5.611176E-13,4.140203E-9,5.398068E-9,1.03794E-7,1.994184E-12,7.238069E-24,8.264302E-18,1.594845E-14,0.002028683,1.461163E-4,3.181394E-4,1.412785E-4,8.324943E-5,-2.346463E-10,2.538944E-303,7.588882,5.803408E-5,429496.4,429496.4
3.5E-4,15.62828,-3.024729E8,1593.155,1593.155,9.070757E-4,1.0,0.7614432,5.005478E-5,0.1164052,1.726967E-4,2.188882E-4,1.391323E-6,0.05263384,8.751585E-6,0.04999786,5.359251E-7,4.775429E-9,3.88741E-4,8.928518E-6,0.002149046,9.419851E-4,2.176043E-4,2.860816E-11,1.328294E-9,5.812731E-11,6.488098E-11,1.733299E-5,7.096283E-7,1.139292E-6,4.624066E-7,1.406374E-7,4.655681E-4,7.967571E-7,9.470352E-4,8.350001E-4,0.008519459,7.371892E-5,4.076378E-4,6.559807E-5,3.512219E-7,8.701496E-4,5.259058E-13,4.046855E-9,5.072462E-9,1.006656E-7,2.385702E-13,6.364659E-24,7.286435E-18,1.458604E-14,0.002011757,1.444498E-4,3.212408E-4,1.407904E-4,8.437095E-5,-2.126382E-10,2.538539E-303,7.587671,5.804066E-5,429427.8,429427.9
3.561733E-4,15.62627,-2.997561E8,1592.668,1592.668,9.070757E-4,1.0,0.7614153,4.975139E-5,0.1164783,1.713108E-4,2.147791E-4,1.381446E-6,0.05246667,8.673345E-6,0.05020414,5.284135E-7,4.712929E-9,3.780196E-4,8.683244E-6,0.002109598,9.229204E-4,2.133807E-4,2.840406E-11,1.250608E-9,5.409974E-11,6.039107E-11,1.60442E-5,6.787751E-7,1.108236E-6,4.506518E-7,1.392336E-7,4.615272E-4,7.843172E-7,9.404156E-4,8.403987E-4,0.008542258,7.166094E-5,4.034124E-4,6.47733E-5,3.462627E-7,8.716066E-4,4.893987E-13,3.949418E-9,4.734012E-9,9.733869E-8,3.799981E-12,5.514955E-24,6.332035E-18,1.322452E-14,0.001992971,1.426071E-4,3.247028E-4,1.402358E-4,8.56272E-5,-2.268605E-10,2.538088E-303,7.586323,5.804811E-5,429351.6,429351.6
3.6E-4,15.62503,-2.980835E8,1592.368,1592.368,9.070757E-4,1.0,0.761399,4.956758E-5,0.1165222,1.70476E-4,2.12366E-4,1.375508E-6,0.05236376,8.626093E-6,0.05032991,5.239873E-7,4.675568E-9,3.716941E-4,8.538297E-6,0.00208588,9.114824E-4,2.108412E-4,2.822295E-11,1.205611E-9,5.17789E-11,5.780286E-11,1.530026E-5,6.607791E-7,1.089959E-6,4.43733E-7,1.383928E-7,4.590952E-4,7.76856E-7,9.36407E-4,8.436851E-4,0.008556066,7.043291E-5,4.008388E-4,6.427007E-5,3.43271E-7,8.724702E-4,4.68392E-13,3.889919E-9,4.538847E-9,9.538121E-8,9.161626E-13,5.052114E-24,5.810763E-18,1.246532E-14,0.001981504,1.414859E-4,3.268267E-4,1.398906E-4,8.640018E-5,-2.177741E-10,2.537812E-303,7.585499,5.805274E-5,429304.9,429304.9
3.684164E-4,15.62229,-2.94438E8,1591.714,1591.714,9.070757E-4,1.0,0.7613658,4.917396E-5,0.1166152,1.687001E-4,2.073875E-4,1.362912E-6,0.0521393,8.525283E-6,0.05060117,5.14817E-7,4.597446E-9,3.585696E-4,8.23694E-6,0.002035573,8.872802E-4,2.054536E-4,2.810724E-11,1.114263E-9,4.709567E-11,5.257781E-11,1.37962E-5,6.239294E-7,1.052154E-6,4.294149E-7,1.366167E-7,4.539276E-4,7.610677E-7,9.278328E-4,8.507588E-4,0.008585614,6.785138E-5,3.952949E-4,6.318411E-5,3.368971E-7,8.742709E-4,4.260626E-13,3.771372E-9,4.144606E-9,9.133309E-8,4.279982E-12,4.177817E-24,4.823037E-18,1.098969E-14,0.001956739,1.390737E-4,3.314411E-4,1.391284E-4,8.808531E-5,-2.231148E-10,2.537215E-303,7.583713,5.806291E-5,429203.8,429203.8
3.7E-4,15.62178,-2.937568E8,1591.592,1591.592,9.070757E-4,1.0,0.7613599,4.91015E-5,0.1166322,1.68375E-4,2.064994E-4,1.360608E-6,0.05209736,8.506782E-6,0.0506514,5.131752E-7,4.582943E-9,3.56217E-4,8.182824E-6,0.002026388,8.828702E-4,2.044697E-4,2.786663E-11,1.09819E-9,4.627568E-11,5.166264E-11,1.353248E-5,6.17396E-7,1.045392E-6,4.268537E-7,1.362934E-7,4.529825E-4,7.581897E-7,9.262565E-4,8.520663E-4,0.00859105,6.73836E-5,3.942696E-4,6.2983E-5,3.357288E-7,8.74595E-4,4.186598E-13,3.748697E-9,4.075518E-9,9.060924E-8,3.162479E-12,4.033049E-24,4.65907E-18,1.073933E-14,0.001952148,1.38628E-4,3.323005E-4,1.389846E-4,8.840006E-5,-2.256028E-10,2.537104E-303,7.583381,5.806482E-5,429185.1,429185.1
3.744503E-4,15.62033,-2.918514E8,1591.25,1591.25,9.070757E-4,1.0,0.7613441,4.890044E-5,0.116679,1.674758E-4,2.040805E-4,1.354248E-6,0.05197998,8.455538E-6,0.05079121,5.086934E-7,4.543829E-9,3.497906E-4,8.034824E-6,0.002001032,8.707089E-4,2.017531E-4,2.770053E-11,1.054754E-9,4.40662E-11,4.919617E-11,1.282134E-5,5.996605E-7,1.026943E-6,4.198655E-7,1.35402E-7,4.503702E-4,7.502499E-7,9.218869E-4,8.55702E-4,0.008606124,6.609785E-5,3.914172E-4,6.242313E-5,3.324953E-7,8.754821E-4,3.987241E-13,3.689385E-9,3.889247E-9,8.863493E-8,1.461619E-12,3.655291E-24,4.230597E-18,1.007654E-14,0.001939361,1.373887E-4,3.347014E-4,1.3858E-4,8.928076E-5,-2.211796E-10,2.536794E-303,7.582456,5.80702E-5,429132.7,429132.7
3.8E-4,15.61853,-2.894933E8,1590.827,1590.827,9.070757E-4,1.0,0.7613257,4.865482E-5,0.1167357,1.663831E-4,2.012156E-4,1.346531E-6,0.05183462,8.393128E-6,0.05096289,5.03365E-7,4.496848E-9,3.421418E-4,7.858331E-6,0.001970325,8.560069E-4,1.984618E-4,2.756809E-11,1.003975E-9,4.149534E-11,4.632532E-11,1.199291E-5,5.787662E-7,1.005026E-6,4.115631E-7,1.343248E-7,4.471994E-4,7.406429E-7,9.165598E-4,8.60158E-4,0.008624519,6.455202E-5,3.879189E-4,6.173575E-5,3.285622E-7,8.765416E-4,3.755479E-13,3.620417E-9,3.672286E-9,8.629101E-8,2.283784E-12,3.238401E-24,3.756627E-18,9.327186E-15,0.001923645,1.358702E-4,3.37666E-4,1.380746E-4,9.03712E-5,-2.125316E-10,2.536413E-303,7.581316,5.807691E-5,429068.2,429068.2
3.831227E-4,15.61751,-2.881748E8,1590.591,1590.591,9.070757E-4,1.0,0.7613159,4.851906E-5,0.1167667,1.657818E-4,1.996745E-4,1.34229E-6,0.05175333,8.358718E-6,0.0510582,5.004889E-7,4.47105E-9,3.380092E-4,7.762806E-6,0.001953482,8.47955E-4,1.966559E-4,2.740328E-11,9.7697E-10,4.013361E-11,4.480427E-11,1.155373E-5,5.675761E-7,9.93204E-7,4.07084E-7,1.337348E-7,4.454564E-4,7.353762E-7,9.136209E-4,8.626279E-4,0.008634678,6.370951E-5,3.859788E-4,6.135423E-5,3.263963E-7,8.771155E-4,3.632809E-13,3.582479E-9,3.557261E-9,8.502712E-8,2.616038E-12,3.02759E-24,3.516474E-18,8.94008E-15,0.001914913,1.350287E-4,3.393199E-4,1.3779E-4,9.098096E-5,-2.154238E-10,2.5362E-303,7.580681,5.808068E-5,429032.3,429032.3
