Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H9_Soln#15 (),Mole_fraction_TC4H9_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_MCPTD_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NEOC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M2_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_IC8H16_Soln#15 (),Mole_fraction_DIMEPTD_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C12H8_Soln#15 (),Mole_fraction_C14H10_Soln#15 (),Mole_fraction_BIN1B_Soln#15 (),Mole_fraction_BIN1A_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Mole_fraction_IC12H26_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
3.411407E-6,15.07095,-6.509204E8,1522.621,1522.621,9.871118E-4,1.0,0.8369974,3.720787E-4,0.03111996,0.005431185,0.01037549,1.136977E-4,0.02259106,1.242954E-4,0.001937977,8.127239E-4,8.047805E-6,0.03147233,6.815596E-4,0.00179168,0.00766559,3.417048E-4,4.615936E-4,2.240264E-5,2.838576E-5,0.01944705,0.007856076,0.00271642,2.528715E-4,2.929252E-5,0.003680096,3.689904E-4,3.026549E-6,6.901899E-4,1.416042E-5,2.129691E-4,7.055215E-5,2.846005E-4,5.286497E-7,2.602594E-4,2.792518E-4,5.486612E-4,0.00101855,4.248673E-4,9.160569E-4,0.001024662,0.006142623,3.914681E-4,2.469353E-7,7.868742E-6,8.315139E-8,3.069455E-7,1.019081E-11,6.962358E-11,4.230764E-4,6.714305E-8,8.183435,6.549764E-5,463145.3,463145.3
3.442712E-6,15.07291,-5.634736E8,1522.617,1522.617,9.871118E-4,1.0,0.8368323,3.6956E-4,0.03125363,0.005394328,0.0103887,1.127865E-4,0.02267672,1.238044E-4,0.001951565,8.131912E-4,7.950494E-6,0.03146488,6.807682E-4,0.001808337,0.007707844,3.440001E-4,4.596889E-4,2.192503E-5,2.777948E-5,0.01943895,0.007806371,0.002716098,2.532234E-4,2.904588E-5,0.003685167,3.72978E-4,3.076772E-6,6.933887E-4,1.433652E-5,2.153317E-4,7.135627E-5,2.8532E-4,5.384947E-7,2.581483E-4,2.761314E-4,5.48811E-4,0.001018122,4.215683E-4,8.943629E-4,0.001018624,0.006139726,3.913452E-4,2.518663E-7,7.95416E-6,8.503193E-8,3.081839E-7,1.031945E-11,7.056049E-11,4.147388E-4,6.094712E-8,8.182349,6.548914E-5,463083.9,463083.9
3.474215E-6,15.07486,-4.778584E8,1522.613,1522.613,9.871118E-4,1.0,0.836668,3.670617E-4,0.03138716,0.005357736,0.01040171,1.118817E-4,0.02276221,1.233138E-4,0.00196519,8.136386E-4,7.854396E-6,0.03145712,6.799756E-4,0.001825063,0.007749925,3.462968E-4,4.577832E-4,2.145626E-5,2.718439E-5,0.01943066,0.007756451,0.002715689,2.535685E-4,2.880117E-5,0.003690178,3.769822E-4,3.127568E-6,6.965859E-4,1.451407E-5,2.177114E-4,7.216343E-5,2.860194E-4,5.484907E-7,2.5604E-4,2.730231E-4,5.489257E-4,0.00101767,4.18271E-4,8.730731E-4,0.00101258,0.006136838,3.912205E-4,2.568814E-7,8.040052E-6,8.694519E-8,3.094211E-7,1.044931E-11,7.150742E-11,4.065305E-4,5.529208E-8,8.181269,6.548067E-5,463022.8,463022.8
3.506614E-6,15.07685,-3.922002E8,1522.61,1522.61,9.871118E-4,1.0,0.8365007,3.645292E-4,0.03152346,0.005320609,0.0104148,1.109635E-4,0.02284938,1.22813E-4,0.001979152,8.140755E-4,7.757419E-6,0.03144886,6.791645E-4,0.001842228,0.00779275,3.486453E-4,4.558348E-4,2.098616E-5,2.658758E-5,0.019422,0.007705222,0.002715181,2.53914E-4,2.855305E-5,0.003695238,3.810913E-4,3.180073E-6,6.998515E-4,1.469703E-5,2.20161E-4,7.299137E-5,2.867133E-4,5.588635E-7,2.538885E-4,2.69859E-4,5.49007E-4,0.001017187,4.149034E-4,8.517261E-4,0.001006397,0.006133896,3.910911E-4,2.620945E-7,8.128318E-6,8.893453E-8,3.106844E-7,1.058327E-11,7.248563E-11,3.982736E-4,5.002352E-8,8.180172,6.547203E-5,462960.7,462960.7
3.516788E-6,15.07747,-3.657944E8,1522.609,1522.609,9.871118E-4,1.0,0.8364485,3.637416E-4,0.03156605,0.005309054,0.01041885,1.106777E-4,0.02287661,1.226565E-4,0.001983526,8.142079E-4,7.727346E-6,0.03144622,6.789107E-4,0.001847611,0.007806103,3.4938E-4,4.552253E-4,2.084099E-5,2.640327E-5,0.01941926,0.00768916,0.002715004,2.540206E-4,2.847586E-5,0.003696807,3.823797E-4,3.196616E-6,7.008724E-4,1.475456E-5,2.209307E-4,7.325091E-5,2.869259E-4,5.621402E-7,2.532163E-4,2.688723E-4,5.49025E-4,0.001017031,4.138508E-4,8.451349E-4,0.001004463,0.006132978,3.910502E-4,2.637431E-7,8.156022E-6,8.956376E-8,3.110793E-7,1.062542E-11,7.279373E-11,3.957186E-4,4.847513E-8,8.179831,6.546933E-5,462941.4,462941.4
3.559111E-6,15.08003,-2.585438E8,1522.606,1522.606,9.871118E-4,1.0,0.8362333,3.605032E-4,0.03174214,0.005261511,0.01043539,1.095019E-4,0.02298908,1.220093E-4,0.002001666,8.147347E-4,7.604166E-6,0.03143493,6.778595E-4,0.00186996,0.007861167,3.524219E-4,4.527024E-4,2.024946E-5,2.565225E-5,0.0194077,0.00762248,0.002714178,2.544541E-4,2.815848E-5,0.003703239,3.87729E-4,3.265707E-6,7.050951E-4,1.499425E-5,2.241348E-4,7.432808E-5,2.877839E-4,5.758696E-7,2.504381E-4,2.648028E-4,5.490616E-4,0.001016362,4.094974E-4,8.182828E-4,9.964539E-4,0.00612919,3.908793E-4,2.706606E-7,8.271186E-6,9.220438E-8,3.12712E-7,1.080124E-11,7.408008E-11,3.852817E-4,4.253469E-8,8.178424,6.54582E-5,462861.7,462861.7
3.574699E-6,15.08097,-2.200441E8,1522.605,1522.605,9.871118E-4,1.0,0.8361548,3.593256E-4,0.03180657,0.005244207,0.01044136,1.09074E-4,0.02303019,1.217725E-4,0.002008325,8.149192E-4,7.559556E-6,0.03143067,6.774742E-4,0.001878175,0.007881254,3.535364E-4,4.517781E-4,2.003647E-5,2.538181E-5,0.01940339,0.007597978,0.002713839,2.5461E-4,2.804306E-5,0.003705569,3.89695E-4,3.291265E-6,7.06641E-4,1.508269E-5,2.253157E-4,7.472383E-5,2.880893E-4,5.809663E-7,2.494221E-4,2.633181E-4,5.4906E-4,0.001016108,4.079041E-4,8.086165E-4,9.935189E-4,0.006127806,3.90816E-4,2.732325E-7,8.313573E-6,9.318629E-8,3.133095E-7,1.086618E-11,7.455579E-11,3.815134E-4,4.053482E-8,8.177911,6.545414E-5,462832.7,462832.7
3.601864E-6,15.08259,-1.542668E8,1522.604,1522.604,9.871118E-4,1.0,0.8360188,3.572925E-4,0.0319183,0.005214317,0.01045161,1.083348E-4,0.02310145,1.213619E-4,0.002019903,8.152285E-4,7.482778E-6,0.03142309,6.768052E-4,0.00189247,0.00791601,3.554714E-4,4.501736E-4,1.967146E-5,2.491834E-5,0.01939581,0.007555357,0.002713202,2.548766E-4,2.784378E-5,0.00370958,3.931158E-4,3.335947E-6,7.093228E-4,1.5237E-5,2.273749E-4,7.54122E-5,2.886079E-4,5.899005E-7,2.476606E-4,2.607489E-4,5.490379E-4,0.001015654,4.051408E-4,7.920546E-4,9.884235E-4,0.00612541,3.907051E-4,2.77746E-7,8.3874E-6,9.490959E-8,3.143459E-7,1.097961E-11,7.538736E-11,3.750424E-4,3.727341E-8,8.177024,6.54471E-5,462782.5,462782.6
3.641264E-6,15.08492,-6.169653E7,1522.603,1522.603,9.871118E-4,1.0,0.8358237,3.54386E-4,0.03207913,0.005171542,0.01046613,1.07277E-4,0.02320392,1.207707E-4,0.002036633,8.156507E-4,7.373527E-6,0.03141182,6.758407E-4,0.001913154,0.007965862,3.582614E-4,4.478606E-4,1.915551E-5,2.426321E-5,0.01938467,0.007493724,0.00271218,2.552525E-4,2.755887E-5,0.003715288,3.980647E-4,3.401066E-6,7.131857E-4,1.546125E-5,2.303637E-4,7.640762E-5,2.8933E-4,6.029739E-7,2.451266E-4,2.570633E-4,5.489636E-4,0.001014974,4.011624E-4,7.68653E-4,9.81077E-4,0.006121968,3.905433E-4,2.843621E-7,8.494387E-6,9.743589E-8,3.158383E-7,1.114467E-11,7.659913E-11,3.658675E-4,3.300231E-8,8.175755,6.543697E-5,462710.7,462710.7
3.658474E-6,15.08594,-2.233712E7,1522.602,1522.602,9.871118E-4,1.0,0.8357393,3.53132E-4,0.03214893,0.005153071,0.01047235,1.068204E-4,0.02324835,1.205141E-4,0.002043918,8.158253E-4,7.326585E-6,0.03140678,6.754216E-4,0.00192217,0.00798743,3.594739E-4,4.468556E-4,1.89351E-5,2.398333E-5,0.01937975,0.007466876,0.002711697,2.554127E-4,2.743595E-5,0.003717742,4.002215E-4,3.429626E-6,7.148629E-4,1.555936E-5,2.316699E-4,7.684127E-5,2.896342E-4,6.087278E-7,2.440275E-4,2.554687E-4,5.489156E-4,0.001014669,3.994358E-4,7.586594E-4,9.778846E-4,0.006120478,3.904722E-4,2.872784E-7,8.541084E-6,9.854946E-8,3.164861E-7,1.121699E-11,7.713059E-11,3.619376E-4,3.129539E-8,8.175206,6.543259E-5,462679.6,462679.6
3.707327E-6,15.08878,8.603685E7,1522.603,1522.603,9.871118E-4,1.0,0.835502,3.496214E-4,0.03234562,0.005101315,0.01048961,1.055411E-4,0.02337345,1.197911E-4,0.002064521,8.162899E-4,7.195789E-6,0.03139216,6.742391E-4,0.001947703,0.008047982,3.628958E-4,4.440199E-4,1.832505E-5,2.320864E-5,0.01936561,0.007390908,0.002710211,2.558546E-4,2.709186E-5,0.003724578,4.06328E-4,3.511071E-6,7.195921E-4,1.58384E-5,2.353805E-4,7.806852E-5,2.904622E-4,6.252028E-7,2.409325E-4,2.509916E-4,5.487297E-4,0.001013778,3.945705E-4,7.310112E-4,9.68876E-4,0.006116285,3.902694E-4,2.956428E-7,8.673531E-6,1.017433E-7,3.183121E-7,1.142296E-11,7.864638E-11,3.510275E-4,2.69132E-8,8.173667,6.542025E-5,462592.5,462592.5
3.721001E-6,15.08957,1.154937E8,1522.603,1522.603,9.871118E-4,1.0,0.8354362,3.486517E-4,0.03240029,0.005087006,0.01049434,1.051875E-4,0.02340819,1.195901E-4,0.002070269,8.164117E-4,7.159823E-6,0.03138797,6.7391E-4,0.001954834,0.008064754,3.638483E-4,4.432307E-4,1.815838E-5,2.299698E-5,0.01936161,0.007369712,0.002709765,2.559749E-4,2.699682E-5,0.003726458,4.08033E-4,3.533968E-6,7.209074E-4,1.591665E-5,2.364198E-4,7.841103E-5,2.906845E-4,6.298524E-7,2.400728E-4,2.497516E-4,5.486646E-4,0.001013522,3.932183E-4,7.234611E-4,9.663688E-4,0.006115121,3.902124E-4,2.980073E-7,8.710575E-6,1.026461E-7,3.188198E-7,1.14808E-11,7.90726E-11,3.480382E-4,2.580101E-8,8.173241,6.541683E-5,462568.4,462568.4
3.73442E-6,15.09034,1.440185E8,1522.603,1522.603,9.871118E-4,1.0,0.8353719,3.477055E-4,0.03245378,0.005073038,0.01049893,1.048424E-4,0.02344216,1.193935E-4,0.0020759,8.16528E-4,7.124797E-6,0.03138383,6.73588E-4,0.001961824,0.008081136,3.647808E-4,4.424582E-4,1.799651E-5,2.279142E-5,0.01935767,0.007348943,0.002709315,2.560916E-4,2.690409E-5,0.003728289,4.097043E-4,3.556477E-6,7.221945E-4,1.59935E-5,2.374399E-4,7.874669E-5,2.908988E-4,6.344307E-7,2.392321E-4,2.485403E-4,5.485953E-4,0.001013267,3.918954E-4,7.161301E-4,9.639147E-4,0.006113984,3.901563E-4,3.003371E-7,8.746913E-6,1.035356E-7,3.193166E-7,1.153765E-11,7.949166E-11,3.451314E-4,2.475404E-8,8.172825,6.541348E-5,462544.8,462544.9
3.773032E-6,15.09255,2.240746E8,1522.605,1522.605,9.871118E-4,1.0,0.8351885,3.450123E-4,0.03260681,0.005033251,0.01051192,1.038595E-4,0.02353928,1.18831E-4,0.002092058,8.168439E-4,7.025476E-6,0.03137172,6.72666E-4,0.0019819,0.008127861,3.674517E-4,4.402459E-4,1.753997E-5,2.221163E-5,0.01934621,0.007289351,0.002707952,2.564196E-4,2.664019E-5,0.00373348,4.145027E-4,3.621471E-6,7.258786E-4,1.621494E-5,2.403764E-4,7.971008E-5,2.914935E-4,6.476932E-7,2.368284E-4,2.450855E-4,5.483665E-4,0.001012521,3.881115E-4,6.954623E-4,9.56887E-4,0.006110736,3.899943E-4,3.070954E-7,8.851401E-6,1.061156E-7,3.207383E-7,1.170167E-11,8.070208E-11,3.369137E-4,2.197343E-8,8.171639,6.540392E-5,462477.7,462477.7
3.806513E-6,15.09444,2.910599E8,1522.607,1522.607,9.871118E-4,1.0,0.8350311,3.427114E-4,0.03273845,0.004999225,0.01052289,1.030194E-4,0.02362275,1.183471E-4,0.002106014,8.170961E-4,6.941071E-6,0.03136099,6.718723E-4,0.00199926,0.008167883,3.69753E-4,4.383402E-4,1.71549E-5,2.172258E-5,0.01933617,0.007237887,0.002706689,2.56695E-4,2.641479E-5,0.003737891,4.186508E-4,3.678097E-6,7.290499E-4,1.640734E-5,2.429242E-4,8.054248E-5,2.919835E-4,6.592996E-7,2.347627E-4,2.421265E-4,5.481333E-4,0.001011856,3.848575E-4,6.78041E-4,9.50834E-4,0.006107948,3.898532E-4,3.130207E-7,8.941919E-6,1.083772E-7,3.219617E-7,1.184445E-11,8.175723E-11,3.299597E-4,1.98173E-8,8.170624,6.539571E-5,462420.3,462420.3
3.848731E-6,15.09681,3.724705E8,1522.61,1522.61,9.871118E-4,1.0,0.8348349,3.398545E-4,0.03290308,0.004956931,0.01053637,1.019757E-4,0.02372702,1.177419E-4,0.00212354,8.173862E-4,6.83684E-6,0.03134717,6.70879E-4,0.002021088,0.008217703,3.726356E-4,4.359539E-4,1.66831E-5,2.112338E-5,0.01932335,0.007173284,0.002704995,2.570305E-4,2.613501E-5,0.003743337,4.238643E-4,3.749844E-6,7.330186E-4,1.665046E-5,2.461386E-4,8.158808E-5,2.925681E-4,6.740736E-7,2.321824E-4,2.384432E-4,5.477947E-4,0.001010995,3.807898E-4,6.567117E-4,9.432554E-4,0.006104469,3.896745E-4,3.205778E-7,9.055941E-6,1.112609E-7,3.234924E-7,1.202522E-11,8.309509E-11,3.214108E-4,1.739673E-8,8.169361,6.538546E-5,462348.8,462348.8
3.8917E-6,15.09919,4.518285E8,1522.615,1522.615,9.871118E-4,1.0,0.8346378,3.369962E-4,0.03306911,0.004914567,0.01054969,1.009309E-4,0.02383205,1.171316E-4,0.002141296,8.176503E-4,6.733212E-6,0.03133278,6.698769E-4,0.002043233,0.008267677,3.755477E-4,4.335439E-4,1.621822E-5,2.053295E-5,0.01931014,0.007107873,0.002703156,2.57359E-4,2.585522E-5,0.003748749,4.291507E-4,3.82326E-6,7.370238E-4,1.68985E-5,2.49412E-4,8.264766E-5,2.931257E-4,6.892711E-7,2.295838E-4,2.347492E-4,5.474001E-4,0.001010094,3.766904E-4,6.357141E-4,9.356039E-4,0.006100969,3.894918E-4,3.283685E-7,9.171863E-6,1.142327E-7,3.250366E-7,1.221008E-11,8.446544E-11,3.129553E-4,1.523742E-8,8.168095,6.537515E-5,462277.2,462277.2
3.977023E-6,15.10384,5.994406E8,1522.625,1522.625,9.871118E-4,1.0,0.8342538,3.314627E-4,0.03339429,0.004832406,0.01057498,9.890683E-5,0.02403738,1.159364E-4,0.002176312,8.180855E-4,6.534465E-6,0.03130332,6.67914E-4,0.002086984,0.008364749,3.812655E-4,4.288143E-4,1.533865E-5,1.941578E-5,0.01928346,0.006979063,0.002699177,2.579734E-4,2.5314E-5,0.003759118,4.395867E-4,3.970167E-6,7.448773E-4,1.739273E-5,2.559162E-4,8.473743E-5,2.941241E-4,7.199229E-7,2.245059E-4,2.275752E-4,5.464738E-4,0.001008234,3.686711E-4,5.960436E-4,9.205956E-4,0.006094139,3.891269E-4,3.441323E-7,9.401644E-6,1.202419E-7,3.280635E-7,1.25798E-11,8.721265E-11,2.968672E-4,1.171139E-8,8.165636,6.535502E-5,462138.0,462138.0
4.012808E-6,15.10576,6.574946E8,1522.63,1522.63,9.871118E-4,1.0,0.8340956,3.291965E-4,0.03352892,0.0047987,0.01058513,9.807749E-5,0.02412225,1.154416E-4,0.002190903,8.182338E-4,6.453798E-6,0.03129063,6.671015E-4,0.002105246,0.008404614,3.836381E-4,4.268526E-4,1.498632E-5,1.896826E-5,0.01927209,0.006925482,0.002697383,2.582164E-4,2.509254E-5,0.003763323,4.439389E-4,4.032219E-6,7.481322E-4,1.76007E-5,2.586456E-4,8.560814E-5,2.945006E-4,7.329674E-7,2.224085E-4,2.2463E-4,5.460305E-4,0.001007427,3.653554E-4,5.801768E-4,9.143746E-4,0.00609132,3.889732E-4,3.508614E-7,9.497857E-6,1.228052E-7,3.293175E-7,1.273594E-11,8.837548E-11,2.903882E-4,1.048884E-8,8.164626,6.534671E-5,462080.9,462080.9
4.109369E-6,15.11086,8.035016E8,1522.647,1522.647,9.871118E-4,1.0,0.8336767,3.232329E-4,0.03388723,0.004709847,0.01061129,9.589445E-5,0.02434772,1.141248E-4,0.002230004,8.185393E-4,6.243576E-6,0.0312555,6.649412E-4,0.002154261,0.008509756,3.899673E-4,4.216223E-4,1.408106E-5,1.781841E-5,0.01924095,0.006782256,0.002692199,2.588317E-4,2.451046E-5,0.003774263,4.556084E-4,4.200886E-6,7.56805E-4,1.816383E-5,2.660132E-4,8.794046E-5,2.953978E-4,7.687135E-7,2.168417E-4,2.168648E-4,5.446831E-4,0.001005176,3.565469E-4,5.394836E-4,8.97802E-4,0.006083846,3.885566E-4,3.693613E-7,9.757002E-6,1.298456E-7,3.326578E-7,1.31605E-11,9.154483E-11,2.736483E-4,7.787529E-9,8.161961,6.532467E-5,461930.0,461930.0
4.130078E-6,15.11194,8.328401E8,1522.651,1522.651,9.871118E-4,1.0,0.8335884,3.21982E-4,0.03396314,0.00469118,0.01061667,9.543646E-5,0.02439541,1.138458E-4,0.002238338,8.185873E-4,6.199864E-6,0.0312478,6.64484E-4,0.002164722,0.008531847,3.913109E-4,4.205126E-4,1.389525E-5,1.75824E-5,0.01923419,0.006751805,0.002691023,2.58956E-4,2.43885E-5,0.003776534,4.580967E-4,4.237287E-6,7.586443E-4,1.828497E-5,2.675937E-4,8.843733E-5,2.95568E-4,7.764841E-7,2.156654E-4,2.15234E-4,5.443662E-4,0.00100468,3.54684E-4,5.311457E-4,8.942886E-4,0.006082267,3.88467E-4,3.733944E-7,9.812489E-6,1.31379E-7,3.33366E-7,1.325218E-11,9.223068E-11,2.70195E-4,7.305908E-9,8.161401,6.532001E-5,461898.3,461898.3
4.146139E-6,15.11277,8.551272E8,1522.654,1522.654,9.871118E-4,1.0,0.8335202,3.210184E-4,0.03402179,0.004676794,0.01062079,9.508368E-5,0.02443224,1.136303E-4,0.002244789,8.186204E-4,6.166287E-6,0.03124179,6.64131E-4,0.002172824,0.00854887,3.923495E-4,4.196547E-4,1.37531E-5,1.740185E-5,0.01922892,0.006728255,0.002690097,2.590507E-4,2.42946E-5,0.003778277,4.60023E-4,4.265574E-6,7.600659E-4,1.837901E-5,2.688195E-4,8.882187E-5,2.956948E-4,7.825362E-7,2.147574E-4,2.139774E-4,5.441138E-4,0.001004292,3.532456E-4,5.247707E-4,8.915736E-4,0.006081048,3.883975E-4,3.765384E-7,9.855502E-6,1.32574E-7,3.339133E-7,1.332344E-11,9.276413E-11,2.675491E-4,6.953114E-9,8.160969,6.531642E-5,461873.9,461873.9
4.269211E-6,15.11903,1.012884E9,1522.681,1522.681,9.871118E-4,1.0,0.8330081,3.138203E-4,0.03446489,0.004569132,0.01065082,9.244853E-5,0.02470997,1.120023E-4,0.002293869,8.187591E-4,5.918016E-6,0.03119476,6.614694E-4,0.002234543,0.00867617,4.002126E-4,4.131639E-4,1.271801E-5,1.608709E-5,0.01918802,0.006549751,0.002682583,2.597258E-4,2.359423E-5,0.00379114,4.746789E-4,4.483848E-6,7.708183E-4,1.910223E-5,2.782129E-4,9.17444E-5,2.965171E-4,8.296411E-7,2.079206E-4,2.045856E-4,5.419971E-4,0.001001233,3.424055E-4,4.784542E-4,8.710548E-4,0.006071874,3.878633E-4,4.010908E-7,1.018445E-5,1.418943E-7,3.380519E-7,1.387412E-11,9.68963E-11,2.481715E-4,4.75834E-9,8.157734,6.528937E-5,461690.8,461690.8
4.322238E-6,15.12167,1.074114E9,1522.694,1522.694,9.871118E-4,1.0,0.8327927,3.108157E-4,0.03465244,0.004524091,0.01066295,9.134895E-5,0.02482725,1.113132E-4,0.002314825,8.187589E-4,5.815744E-6,0.03117398,6.603465E-4,0.002260939,0.008729339,4.03549E-4,4.104114E-4,1.230001E-5,1.555616E-5,0.01917013,0.006473931,0.002679132,2.599903E-4,2.330253E-5,0.003796421,4.809358E-4,4.578694E-6,7.753764E-4,1.941524E-5,2.822596E-4,9.299034E-5,2.96793E-4,8.503317E-7,2.050399E-4,2.006658E-4,5.409903E-4,9.99871E-4,3.37833E-4,4.598079E-4,8.623683E-4,0.006068008,3.876326E-4,4.119201E-7,1.032583E-5,1.45998E-7,3.398057E-7,1.411395E-11,9.870133E-11,2.402889E-4,4.040694E-9,8.156379,6.527797E-5,461614.1,461614.1
4.33388E-6,15.12224,1.087038E9,1522.697,1522.697,9.871118E-4,1.0,0.8327459,3.101636E-4,0.03469335,0.004514308,0.01066556,9.111035E-5,0.02485281,1.111629E-4,0.00231941,8.187542E-4,5.793654E-6,0.03116938,6.601019E-4,0.002266718,0.008740878,4.042774E-4,4.098107E-4,1.221039E-5,1.544233E-5,0.01916618,0.006457375,0.002678357,2.600463E-4,2.323928E-5,0.00379756,4.823047E-4,4.599579E-6,7.763712E-4,1.948407E-5,2.831479E-4,9.32628E-5,2.968474E-4,8.549061E-7,2.044127E-4,1.998153E-4,5.407619E-4,9.995685E-4,3.368371E-4,4.558151E-4,8.604737E-4,0.006067166,3.875819E-4,4.14318E-7,1.035684E-5,1.46906E-7,3.401885E-7,1.416681E-11,9.909966E-11,2.385944E-4,3.898278E-9,8.156085,6.527549E-5,461597.4,461597.5
4.416617E-6,15.12628,1.173598E9,1522.719,1522.719,9.871118E-4,1.0,0.8324171,3.05605E-4,0.03498137,0.004445836,0.01068342,8.944297E-5,0.02503255,1.101049E-4,0.002351843,8.186745E-4,5.640318E-6,0.03113633,6.583836E-4,0.00230762,0.00882152,4.094113E-4,4.055774E-4,1.159492E-5,1.46606E-5,0.0191379,0.006340662,0.002672689,2.604235E-4,2.279771E-5,0.003805451,4.919836E-4,4.748638E-6,7.83381E-4,1.99744E-5,2.894596E-4,9.518771E-5,2.971717E-4,8.877445E-7,2.000083E-4,1.938742E-4,5.390656E-4,9.973854E-4,3.298396E-4,4.284432E-4,8.471363E-4,0.006061251,3.872216E-4,4.315692E-7,1.057694E-5,1.534319E-7,3.42885E-7,1.454476E-11,1.019518E-10,2.269133E-4,3.020935E-9,8.154024,6.525805E-5,461480.8,461480.8
4.431684E-6,15.12701,1.188408E9,1522.723,1522.723,9.871118E-4,1.0,0.832358,3.047887E-4,0.03503331,0.004433561,0.01068656,8.914454E-5,0.02506493,1.09914E-4,0.002357721,8.186515E-4,5.613063E-6,0.03113024,6.580745E-4,0.002315037,0.008835951,4.103383E-4,4.048132E-4,1.148675E-5,1.452321E-5,0.01913272,0.006319586,0.002671626,2.604884E-4,2.271876E-5,0.00380685,4.937369E-4,4.775898E-6,7.846463E-4,2.006391E-5,2.906086E-4,9.553611E-5,2.972193E-4,8.937862E-7,1.992162E-4,1.928115E-4,5.387433E-4,9.969818E-4,3.285803E-4,4.236418E-4,8.447313E-4,0.006060186,3.87156E-4,4.347503E-7,1.061697E-5,1.546339E-7,3.433717E-7,1.461402E-11,1.024753E-10,2.248522E-4,2.883814E-9,8.153654,6.525492E-5,461459.9,461459.9
4.519603E-6,15.1312,1.269082E9,1522.749,1522.749,9.871118E-4,1.0,0.832018,3.001093E-4,0.03533337,0.004363102,0.01070418,8.743466E-5,0.02525171,1.088118E-4,0.002391837,8.184662E-4,5.458013E-6,0.03109435,6.562939E-4,0.002358119,0.008918609,4.156988E-4,4.003955E-4,1.087865E-5,1.375088E-5,0.01910224,0.006197743,0.002665248,2.608441E-4,2.226688E-5,0.003814788,5.039078E-4,4.935655E-6,7.919621E-4,2.058754E-5,2.973104E-4,9.755552E-5,2.974278E-4,9.294204E-7,1.946547E-4,1.867275E-4,5.367836E-4,9.945906E-4,3.213254E-4,3.967093E-4,8.308455E-4,0.006054052,3.86773E-4,4.535563E-7,1.085018E-5,1.61731E-7,3.461851E-7,1.502082E-11,1.055552E-10,2.132185E-4,2.199825E-9,8.151532,6.523685E-5,461339.8,461339.8
4.535079E-6,15.13193,1.282301E9,1522.753,1522.753,9.871118E-4,1.0,0.8319589,2.992998E-4,0.03538566,0.004350898,0.01070716,8.713905E-5,0.02528422,1.086197E-4,0.002397811,8.18425E-4,5.431396E-6,0.03108797,6.559845E-4,0.002365668,0.008932892,4.166339E-4,3.99625E-4,1.077551E-5,1.361989E-5,0.01909684,0.006176494,0.002664096,2.609028E-4,2.218884E-5,0.003816147,5.056877E-4,4.963893E-6,7.932382E-4,2.067994E-5,2.984895E-4,9.790861E-5,2.974527E-4,9.357588E-7,1.938623E-4,1.856767E-4,5.364253E-4,9.941637E-4,3.200644E-4,3.921514E-4,8.284268E-4,0.006052986,3.867056E-4,4.569091E-7,1.089117E-5,1.629947E-7,3.466758E-7,1.509291E-11,1.061018E-10,2.112373E-4,2.097328E-9,8.151165,6.523371E-5,461319.0,461319.0
