Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H9_Soln#19 (),Mole_fraction_TC4H9_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_IC4H7_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_MCPTD_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NEOC5H12_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M2_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_IC8H17_Soln#19 (),Mole_fraction_IC8H16_Soln#19 (),Mole_fraction_DIMEPTD_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_C14H10_Soln#19 (),Mole_fraction_BIN1B_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Mole_fraction_IC12H26_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
2.230239E-6,15.22184,3.296867E10,1677.156,1677.156,8.832053E-4,1.0,0.813815,8.130249E-4,0.04583794,0.008548824,0.01079414,1.161821E-4,0.03292981,2.668097E-4,0.006111083,6.381599E-4,5.77055E-6,0.02694808,0.001088564,0.005493409,0.01310932,0.001832613,5.826295E-7,1.786265E-4,2.241203E-6,2.229889E-6,0.01389271,0.002014068,0.001581137,2.074624E-4,1.01849E-5,0.003563024,1.130923E-4,8.008065E-4,1.864547E-5,0.00103565,5.078074E-5,4.61867E-4,2.373788E-4,5.053212E-6,4.506741E-6,1.228171E-5,2.02537E-4,4.852774E-4,1.720109E-5,1.508481E-12,1.791354E-7,7.871311E-5,0.005342632,7.445872E-4,1.765423E-6,2.41395E-7,5.638811E-7,4.287424E-11,4.986671E-7,1.358994E-28,7.985206,5.802224E-5,451926.5,451926.5
2.257808E-6,15.2259,3.212181E10,1677.388,1677.388,8.832053E-4,1.0,0.8136329,8.043154E-4,0.04610114,0.008436215,0.01079055,1.145973E-4,0.03306864,2.648969E-4,0.006166227,6.352612E-4,5.651326E-6,0.02687586,0.001086727,0.00553936,0.01310589,0.001846239,5.534253E-7,1.75294E-4,2.160505E-6,2.148722E-6,0.01384256,0.001961239,0.001567621,2.065194E-4,1.003333E-5,0.003562262,1.119383E-4,8.078197E-4,1.901281E-5,0.001042488,5.159207E-5,4.669728E-4,2.337404E-4,5.196028E-6,4.149085E-6,1.198751E-5,1.983889E-4,4.812831E-4,1.620124E-5,1.265634E-12,1.521337E-7,7.55599E-5,0.005336403,7.451015E-4,1.810923E-6,2.475192E-7,5.673633E-7,4.380074E-11,4.394532E-7,5.606115E-29,7.984184,5.800678E-5,451868.6,451868.6
2.292848E-6,15.23094,3.107082E10,1677.675,1677.675,8.832053E-4,1.0,0.8134054,7.934731E-4,0.04643029,0.008296155,0.01078513,1.126311E-4,0.03324232,2.624931E-4,0.006235771,6.315715E-4,5.505202E-6,0.02678513,0.001084425,0.005596828,0.01309998,0.001863177,5.185109E-7,1.711611E-4,2.064088E-6,2.051817E-6,0.01377956,0.001896774,0.001550594,2.053188E-4,9.84629E-6,0.00356127,1.104969E-4,8.165798E-4,1.948006E-5,0.001051103,5.262719E-5,4.733742E-4,2.291327E-4,5.380382E-6,3.734557E-6,1.163242E-5,1.932261E-4,4.762512E-4,1.501167E-5,1.012128E-12,1.235336E-7,7.172942E-5,0.005328603,7.457196E-4,1.869334E-6,2.553619E-7,5.71742E-7,4.499145E-11,3.741027E-7,1.813036E-29,7.982905,5.798759E-5,451796.3,451796.3
2.296535E-6,15.23146,3.096188E10,1677.704,1677.704,8.832053E-4,1.0,0.8133818,7.92347E-4,0.04646458,0.008281617,0.01078451,1.124273E-4,0.03326041,2.62242E-4,0.006243052,6.31183E-4,5.490171E-6,0.02677565,0.001084185,0.005602813,0.01309926,0.001864934,5.149741E-7,1.707329E-4,2.054324E-6,2.042008E-6,0.01377298,0.001890161,0.001548812,2.051924E-4,9.826968E-6,0.003561164,1.103468E-4,8.174915E-4,1.952923E-5,0.001052004,5.273635E-5,4.740419E-4,2.286493E-4,5.399963E-6,3.693406E-6,1.159622E-5,1.926901E-4,4.757247E-4,1.48916E-5,9.885916E-13,1.208535E-7,7.133767E-5,0.00532779,7.457823E-4,1.875516E-6,2.561908E-7,5.721996E-7,4.511759E-11,3.678144E-7,1.609911E-29,7.982772,5.79856E-5,451788.7,451788.7
2.303804E-6,15.23248,3.074793E10,1677.762,1677.762,8.832053E-4,1.0,0.8133352,7.901346E-4,0.04653199,0.008253057,0.01078325,1.120272E-4,0.03329599,2.617478E-4,0.00625739,6.304169E-4,5.460716E-6,0.02675699,0.001083713,0.005614583,0.01309779,0.001868386,5.080733E-7,1.69892E-4,2.035271E-6,2.022871E-6,0.01376003,0.001877215,0.001545305,2.049432E-4,9.789059E-6,0.003560955,1.100519E-4,8.192839E-4,1.962621E-5,0.001053779,5.295174E-5,4.753554E-4,2.276967E-4,5.438675E-6,3.613558E-6,1.152546E-5,1.91637E-4,4.746883E-4,1.465756E-5,9.43748E-13,1.157344E-7,7.057126E-5,0.005326191,7.459048E-4,1.887728E-6,2.578272E-7,5.731004E-7,4.536679E-11,3.557161E-7,1.272962E-29,7.98251,5.79817E-5,451773.9,451773.9
2.339591E-6,15.23746,2.971179E10,1678.042,1678.042,8.832053E-4,1.0,0.8131087,7.79396E-4,0.04686024,0.008114529,0.01077651,1.100893E-4,0.03346929,2.593339E-4,0.006327599,6.266433E-4,5.319221E-6,0.02666587,0.001081406,0.005671892,0.01308957,0.001885117,4.754974E-7,1.658212E-4,1.945244E-6,1.932487E-6,0.01369678,0.001815231,0.001528145,2.037155E-4,9.606108E-6,0.003559905,1.086171E-4,8.280035E-4,2.010377E-5,0.001062467,5.401483E-5,4.817599E-4,2.230236E-4,5.631235E-6,3.244656E-6,1.118868E-5,1.865292E-4,4.696174E-4,1.355657E-5,7.507317E-13,9.348791E-8,6.691382E-5,0.005318398,7.464841E-4,1.948233E-6,2.65922E-7,5.775028E-7,4.660306E-11,3.016467E-7,3.992547E-30,7.981235,5.796276E-5,451701.7,451701.8
2.344421E-6,15.23812,2.957411E10,1678.08,1678.08,8.832053E-4,1.0,0.8130784,7.779662E-4,0.04690408,0.008096096,0.01077553,1.098319E-4,0.03349244,2.590105E-4,0.006337026,6.261338E-4,5.300564E-6,0.02665366,0.001081097,0.005679545,0.01308834,0.001887342,4.712725E-7,1.652805E-4,1.933557E-6,1.920759E-6,0.01368831,0.001807085,0.001525843,2.035498E-4,9.581879E-6,0.003559761,1.084256E-4,8.29167E-4,2.016822E-5,0.001063633,5.415864E-5,4.826163E-4,2.223952E-4,5.657473E-6,3.197825E-6,1.114465E-5,1.858496E-4,4.689372E-4,1.341433E-5,7.27888E-13,9.082975E-8,6.64347E-5,0.005317356,7.465592E-4,1.956448E-6,2.670192E-7,5.780929E-7,4.67711E-11,2.950028E-7,3.413855E-30,7.981065,5.796025E-5,451692.1,451692.1
2.357757E-6,15.23994,2.919651E10,1678.181,1678.181,8.832053E-4,1.0,0.8129953,7.740416E-4,0.04702457,0.008045517,0.01077275,1.091258E-4,0.03355608,2.581205E-4,0.006362999,6.24727E-4,5.249575E-6,0.02662006,0.001080247,0.005700579,0.01308481,0.001893445,4.598167E-7,1.637979E-4,1.901832E-6,1.88893E-6,0.013665,0.001784855,0.001519504,2.030922E-4,9.515528E-6,0.003559361,1.078996E-4,8.323638E-4,2.034623E-5,0.001066845,5.455619E-5,4.849713E-4,2.206631E-4,5.730238E-6,3.071976E-6,1.102474E-5,1.83985E-4,4.670638E-4,1.302911E-5,6.683447E-13,8.387292E-8,6.512911E-5,0.005314491,7.467632E-4,1.97919E-6,2.700549E-7,5.797174E-7,4.723663E-11,2.774018E-7,2.215744E-30,7.980597,5.795334E-5,451665.6,451665.6
2.385179E-6,15.24362,2.843203E10,1678.386,1678.386,8.832053E-4,1.0,0.8128263,7.660792E-4,0.04726978,0.007942964,0.01076667,1.076962E-4,0.03368564,2.56304E-4,0.006416133,6.218342E-4,5.147095E-6,0.02655148,0.00107851,0.005743383,0.01307689,0.001905811,4.371719E-7,1.60797E-4,1.839008E-6,1.825929E-6,0.01361742,0.001740329,0.001506548,2.021515E-4,9.381601E-6,0.003558526,1.068301E-4,8.388639E-4,2.071226E-5,0.001073414,5.537554E-5,4.897689E-4,2.171163E-4,5.881269E-6,2.828384E-6,1.078559E-5,1.802057E-4,4.632349E-4,1.227051E-5,5.606255E-13,7.11724E-8,6.252264E-5,0.005308657,7.471661E-4,2.026221E-6,2.763228E-7,5.830353E-7,4.820071E-11,2.443917E-7,9.059795E-31,7.979643,5.793936E-5,451611.7,451611.7
2.397186E-6,15.2452,2.810232E10,1678.473,1678.473,8.832053E-4,1.0,0.8127531,7.626379E-4,0.04737608,0.007898671,0.01076386,1.070796E-4,0.03374182,2.555143E-4,0.006439284,6.205677E-4,5.103205E-6,0.02652166,0.001077755,0.005761937,0.01307316,0.001911147,4.276318E-7,1.59503E-4,1.812484E-6,1.799342E-6,0.01359674,0.001721325,0.001500909,2.017397E-4,9.324002E-6,0.003558155,1.063669E-4,8.416792E-4,2.087253E-5,0.001076276,5.573512E-5,4.918505E-4,2.1557E-4,5.948001E-6,2.727878E-6,1.068391E-5,1.78574E-4,4.615683E-4,1.195213E-5,5.190738E-13,6.62292E-8,6.141385E-5,0.005306125,7.473356E-4,2.046926E-6,2.79078E-7,5.844786E-7,4.86258E-11,2.311918E-7,6.123774E-31,7.97923,5.793332E-5,451588.3,451588.3
2.404643E-6,15.24618,2.789906E10,1678.527,1678.527,8.832053E-4,1.0,0.8127078,7.605144E-4,0.04744177,0.007871348,0.01076207,1.066994E-4,0.03377654,2.550257E-4,0.006453627,6.197812E-4,5.076243E-6,0.0265032,0.001077287,0.005773402,0.01307077,0.001914437,4.218184E-7,1.587053E-4,1.796302E-6,1.783125E-6,0.01358394,0.001709671,0.001497417,2.01484E-4,9.288545E-6,0.003557923,1.060808E-4,8.434183E-4,2.097205E-5,0.001078049,5.595868E-5,4.931374E-4,2.146118E-4,5.989628E-6,2.667263E-6,1.062166E-5,1.775678E-4,4.605362E-4,1.175849E-5,4.948266E-13,6.333205E-8,6.0735E-5,0.00530456,7.474388E-4,2.059819E-6,2.807923E-7,5.853721E-7,4.889069E-11,2.233523E-7,4.801614E-31,7.978975,5.79296E-5,451573.8,451573.8
2.420152E-6,15.2482,2.747997E10,1678.639,1678.639,8.832053E-4,1.0,0.8126142,7.561308E-4,0.04757762,0.007814967,0.01075824,1.059156E-4,0.03384836,2.540135E-4,0.006483374,6.181457E-4,5.020871E-6,0.02646498,0.001076317,0.005797108,0.0130656,0.001921224,4.099953E-7,1.57061E-4,1.763334E-6,1.750094E-6,0.01355743,0.001685787,0.001490179,2.009524E-4,9.215554E-6,0.003557436,1.054895E-4,8.470127E-4,2.117904E-5,0.001081725,5.642426E-5,4.957997E-4,2.126244E-4,6.076655E-6,2.545443E-6,1.04943E-5,1.754921E-4,4.583971E-4,1.136549E-5,4.479282E-13,5.77E-8,5.934645E-5,0.005301322,7.476484E-4,2.086716E-6,2.843657E-7,5.872236E-7,4.944388E-11,2.078759E-7,2.890592E-31,7.978446,5.792193E-5,451543.9,451543.9
2.426998E-6,15.24909,2.729657E10,1678.687,1678.687,8.832053E-4,1.0,0.8125732,7.542103E-4,0.04763724,0.007790276,0.0107565,1.055725E-4,0.03387988,2.535686E-4,0.006496467,6.17424E-4,4.996734E-6,0.02644817,0.00107589,0.005807512,0.01306324,0.001924194,4.048898E-7,1.563415E-4,1.749075E-6,1.735812E-6,0.01354578,0.001675397,0.001486996,2.007178E-4,9.183662E-6,0.003557219,1.052301E-4,8.485893E-4,2.127039E-5,0.001083343,5.663E-5,4.969686E-4,2.117496E-4,6.115259E-6,2.493468E-6,1.043899E-5,1.745835E-4,4.574562E-4,1.119617E-5,4.286668E-13,5.537538E-8,5.874361E-5,0.0052999,7.477387E-4,2.098623E-6,2.859462E-7,5.880378E-7,4.9689E-11,2.013891E-7,2.311302E-31,7.978214,5.791857E-5,451530.8,451530.8
2.451097E-6,15.25217,2.665843E10,1678.856,1678.856,8.832053E-4,1.0,0.8124298,7.475171E-4,0.04784551,0.007704267,0.01075017,1.043787E-4,0.03399005,2.520112E-4,0.006542385,6.148841E-4,4.913185E-6,0.02638933,0.001074394,0.005843852,0.01305457,0.001934534,3.874502E-7,1.538382E-4,1.700234E-6,1.686906E-6,0.01350498,0.001639536,0.001475842,1.998926E-4,9.072917E-6,0.003556447,1.043248E-4,8.540936E-4,2.159195E-5,0.001089017,5.735563E-5,5.01054E-4,2.086821E-4,6.252105E-6,2.318759E-6,1.024847E-5,1.714201E-4,4.541591E-4,1.061945E-5,3.671613E-13,4.790255E-8,5.66685E-5,0.005294929,7.480465E-4,2.14071E-6,2.915261E-7,5.908899E-7,5.05567E-11,1.801007E-7,1.048765E-31,7.977403,5.790687E-5,451484.9,451484.9
2.467787E-6,15.25427,2.622329E10,1678.97,1678.97,8.832053E-4,1.0,0.8123315,7.429433E-4,0.04798829,0.007645537,0.0107456,1.035645E-4,0.03406559,2.509407E-4,0.006574024,6.131262E-4,4.856602E-6,0.02634887,0.001073364,0.005868759,0.01304824,0.001941587,3.758406E-7,1.521315E-4,1.667606E-6,1.654249E-6,0.01347694,0.001615343,0.001468166,1.993216E-4,8.9976E-6,0.003555905,1.037048E-4,8.578633E-4,2.181458E-5,0.001092926,5.785929E-5,5.038561E-4,2.065693E-4,6.347728E-6,2.204992E-6,1.012024E-5,1.692618E-4,4.518898E-4,1.023719E-5,3.297855E-13,4.332045E-8,5.52737E-5,0.005291518,7.482504E-4,2.170007E-6,2.954044E-7,5.928522E-7,5.116193E-11,1.666769E-7,6.062552E-32,7.976847,5.789889E-5,451453.4,451453.4
2.487341E-6,15.2567,2.572047E10,1679.102,1679.102,8.832053E-4,1.0,0.8122175,7.376481E-4,0.04815407,0.007577585,0.01074005,1.026235E-4,0.03415334,2.496947E-4,0.006610928,6.110679E-4,4.791604E-6,0.02630176,0.001072161,0.005897673,0.0130405,0.001949739,3.627157E-7,1.501594E-4,1.630574E-6,1.617198E-6,0.0134443,0.001587651,0.001459223,1.986532E-4,8.910762E-6,0.00355526,1.029857E-4,8.622365E-4,2.207535E-5,0.001097486,5.845059E-5,5.071108E-4,2.041064E-4,6.460654E-6,2.078826E-6,9.973716E-6,1.667669E-4,4.492459E-4,9.806522E-6,2.907954E-13,3.850296E-8,5.368251E-5,0.005287554,7.484797E-4,2.204489E-6,2.999626E-7,5.951381E-7,5.18756E-11,1.522087E-7,3.189766E-32,7.9762,5.788966E-5,451416.8,451416.8
2.50854E-6,15.2593,2.518375E10,1679.241,1679.241,8.832053E-4,1.0,0.8120951,7.319833E-4,0.04833199,0.007504945,0.01073381,1.016186E-4,0.03424755,2.483541E-4,0.006650736,6.088383E-4,4.72267E-6,0.02625106,0.001070863,0.005928699,0.01303172,0.001958443,3.490366E-7,1.480545E-4,1.59181E-6,1.57843E-6,0.01340918,0.001558399,0.00144959,1.979296E-4,8.818288E-6,0.003554551,1.022148E-4,8.669255E-4,2.235794E-5,0.001102405,5.909302E-5,5.106049E-4,2.014524E-4,6.584147E-6,1.950198E-6,9.819175E-6,1.641026E-4,4.463975E-4,9.359631E-6,2.53675E-13,3.387599E-8,5.200814E-5,0.005283295,7.487169E-4,2.242055E-6,3.049208E-7,5.976002E-7,5.265482E-11,1.379211E-7,1.585168E-32,7.975506,5.78798E-5,451377.5,451377.5
2.533122E-6,15.26227,2.457216E10,1679.4,1679.4,8.832053E-4,1.0,0.8119547,7.255123E-4,0.04853598,0.007422036,0.01072628,1.004732E-4,0.03435561,2.468127E-4,0.006696635,6.062559E-4,4.644677E-6,0.02619273,0.001069365,0.005964261,0.01302108,0.001968364,3.338688E-7,1.456558E-4,1.548584E-6,1.535219E-6,0.01336878,0.001525458,0.001438501,1.970917E-4,8.713184E-6,0.003553715,1.013322E-4,8.722956E-4,2.268546E-5,0.001108078,5.983982E-5,5.146119E-4,1.983964E-4,6.728744E-6,1.811052E-6,9.64536E-6,1.610658E-4,4.43118E-4,8.866445E-6,2.165002E-13,2.919692E-8,5.013087E-5,0.005278407,7.489775E-4,2.28585E-6,3.106913E-7,6.004347E-7,5.356569E-11,1.23011E-7,7.033314E-33,7.974709,5.786856E-5,451332.4,451332.4
2.583012E-6,15.26813,2.336564E10,1679.71,1679.71,8.832053E-4,1.0,0.8116751,7.126944E-4,0.0489425,0.007258035,0.01071013,9.821161E-5,0.03457113,2.437273E-4,0.006788939,6.01026E-4,4.492513E-6,0.02607586,0.001066343,0.006035099,0.01299803,0.001987941,3.05244E-7,1.40923E-4,1.46614E-6,1.452866E-6,0.01328789,0.001461686,0.001416261,1.953964E-4,8.506636E-6,0.003551972,9.957717E-5,8.82978E-4,2.334948E-5,0.00111949,6.136137E-5,5.225971E-4,1.922694E-4,7.026774E-6,1.558669E-6,9.309213E-6,1.550733E-4,4.365392E-4,7.942639E-6,1.568875E-13,2.157773E-8,4.65234E-5,0.005268647,7.494596E-4,2.375484E-6,3.224684E-7,6.061211E-7,5.543858E-11,9.748086E-8,1.341226E-33,7.973119,5.784634E-5,451242.4,451242.4
2.589039E-6,15.26882,2.322298E10,1679.746,1679.746,8.832053E-4,1.0,0.8116418,7.111738E-4,0.04899095,0.007238601,0.0107081,9.794399E-5,0.03459683,2.433584E-4,0.006800014,6.003953E-4,4.474664E-6,0.02606188,0.00106598,0.006043538,0.01299512,0.001990256,3.019638E-7,1.403632E-4,1.456631E-6,1.443373E-6,0.01327821,0.001454251,0.001413598,1.95192E-4,8.482277E-6,0.003551757,9.936839E-5,8.842493E-4,2.342963E-5,0.00112086,6.154573E-5,5.235486E-4,1.915362E-4,7.063194E-6,1.530693E-6,9.27003E-6,1.543646E-4,4.357513E-4,7.837646E-6,1.508955E-13,2.080248E-8,4.610526E-5,0.005267482,7.495137E-4,2.38638E-6,3.238969E-7,6.068022E-7,5.566707E-11,9.477629E-8,1.097898E-33,7.972929,5.78437E-5,451231.7,451231.7
2.605331E-6,15.27069,2.284066E10,1679.844,1679.844,8.832053E-4,1.0,0.8115522,7.070937E-4,0.0491212,0.007186473,0.01070254,9.722653E-5,0.03466594,2.423655E-4,0.006829869,5.986919E-4,4.42698E-6,0.02602422,0.001064998,0.006066222,0.01298714,0.001996462,2.932944E-7,1.388627E-4,1.431393E-6,1.418182E-6,0.01325216,0.001434435,0.001406426,1.946403E-4,8.417061E-6,0.003551172,9.880752E-5,8.876652E-4,2.364621E-5,0.001124553,6.204463E-5,5.261062E-4,1.895623E-4,7.162084E-6,1.457607E-6,9.165589E-6,1.524654E-4,4.336293E-4,7.560658E-6,1.358185E-13,1.884286E-8,4.49935E-5,0.005264349,7.496556E-4,2.415901E-6,3.277644E-7,6.086369E-7,5.628714E-11,8.783354E-8,6.391282E-34,7.972418,5.783665E-5,451202.7,451202.8
2.617453E-6,15.27206,2.255928E10,1679.915,1679.915,8.832053E-4,1.0,0.811486,7.040859E-4,0.04921744,0.007148067,0.01069833,9.669827E-5,0.03471702,2.416307E-4,0.006852005,5.974258E-4,4.392022E-6,0.02599633,0.001064269,0.00608298,0.01298108,0.002001028,2.870199E-7,1.377582E-4,1.413041E-6,1.399869E-6,0.01323287,0.001419954,0.001401115,1.942304E-4,8.369123E-6,0.003550732,9.839346E-5,8.901876E-4,2.380727E-5,0.001127292,6.241636E-5,5.279957E-4,1.881012E-4,7.236078E-6,1.405534E-6,9.089239E-6,1.510677E-4,4.320575E-4,7.360826E-6,1.255806E-13,1.750432E-8,4.418346E-5,0.005262032,7.497571E-4,2.43793E-6,3.306473E-7,6.099961E-7,5.675076E-11,8.299638E-8,4.269451E-34,7.97204,5.783145E-5,451181.4,451181.4
2.650009E-6,15.27569,2.18164E10,1680.102,1680.102,8.832053E-4,1.0,0.8113102,6.961244E-4,0.04947316,0.007046496,0.01068672,9.53026E-5,0.03485282,2.396737E-4,0.006911132,5.940315E-4,4.300277E-6,0.025922,0.001062317,0.006127491,0.01296434,0.002013085,2.708894E-7,1.348411E-4,1.365482E-6,1.352429E-6,0.01318148,0.001382138,0.001386955,1.93132E-4,8.242793E-6,0.003549531,9.729499E-5,8.968818E-4,2.423947E-5,0.001134611,6.341693E-5,5.330136E-4,1.842099E-4,7.43657E-6,1.27487E-6,8.889713E-6,1.473782E-4,4.278661E-4,6.849537E-6,1.017345E-13,1.435858E-8,4.207848E-5,0.005255868,7.500127E-4,2.497364E-6,3.384125E-7,6.136219E-7,5.800571E-11,7.127452E-8,1.441977E-34,7.971036,5.781771E-5,451124.5,451124.5
2.666257E-6,15.27747,2.145254E10,1680.194,1680.194,8.832053E-4,1.0,0.8112234,6.922137E-4,0.0495993,0.006996651,0.01068077,9.461842E-5,0.03491984,2.38706E-4,0.006940465,5.92341E-4,4.255624E-6,0.02588521,0.001061344,0.006149438,0.01295575,0.00201899,2.632158E-7,1.334117E-4,1.342646E-6,1.329662E-6,0.01315606,0.001363835,0.001379945,1.925854E-4,8.181032E-6,0.003548922,9.675409E-5,9.001797E-4,2.445495E-5,0.001138244,6.391747E-5,5.354871E-4,1.82286E-4,7.537586E-6,1.214365E-6,8.79303E-6,1.455715E-4,4.257906E-4,6.607606E-6,9.157836E-14,1.30052E-8,4.106524E-5,0.005252824,7.501312E-4,2.52717E-6,3.422995E-7,6.154182E-7,5.863736E-11,6.60538E-8,8.381487E-35,7.970539,5.781097E-5,451096.4,451096.4
2.689304E-6,15.27996,2.094418E10,1680.32,1680.32,8.832053E-4,1.0,0.8111014,6.867368E-4,0.04977655,0.006926898,0.01067216,9.366175E-5,0.03501406,2.373436E-4,0.006981877,5.899471E-4,4.193541E-6,0.02583336,0.001059967,0.00618027,0.01294329,0.00202724,2.527357E-7,1.314136E-4,1.311235E-6,1.298354E-6,0.01312024,0.001338503,0.001370065,1.918116E-4,8.09486E-6,0.003548046,9.599504E-5,9.048095E-4,2.476036E-5,0.001143376,6.462887E-5,5.38961E-4,1.795781E-4,7.681972E-6,1.133552E-6,8.659056E-6,1.430478E-4,4.228649E-4,6.278838E-6,7.888409E-14,1.130029E-8,3.96692E-5,0.005248542,7.502891E-4,2.56961E-6,3.478264E-7,6.179514E-7,5.953955E-11,5.929385E-8,3.879356E-35,7.969841,5.780155E-5,451056.9,451056.9
2.708399E-6,15.28199,2.05298E10,1680.423,1680.423,8.832053E-4,1.0,0.8110014,6.822608E-4,0.04992195,0.006869938,0.01066488,9.288121E-5,0.03509139,2.362239E-4,0.007016013,5.879677E-4,4.143189E-6,0.02579071,0.001058828,0.006205552,0.01293275,0.002033964,2.444008E-7,1.29784E-4,1.286042E-6,1.273254E-6,0.01309078,0.001318058,0.001361936,1.911722E-4,8.024711E-6,0.003547309,9.537338E-5,9.086031E-4,2.501315E-5,0.001147608,6.521944E-5,5.418082E-4,1.773536E-4,7.802558E-6,1.07078E-6,8.550765E-6,1.409911E-4,4.204573E-4,6.018682E-6,6.970444E-14,1.005691E-8,3.854807E-5,0.005245025,7.50411E-4,2.60491E-6,3.524164E-7,6.200372E-7,6.029252E-11,5.421539E-8,2.04616E-35,7.969267,5.779385E-5,451024.4,451024.4
2.719605E-6,15.28318,2.028945E10,1680.482,1680.482,8.832053E-4,1.0,0.8109431,6.796599E-4,0.05000666,0.00683686,0.01066055,9.242821E-5,0.03513646,2.355706E-4,0.007035971,5.868078E-4,4.11409E-6,0.0257658,0.00105816,0.006220277,0.01292648,0.002037863,2.396534E-7,1.288384E-4,1.2716E-6,1.258868E-6,0.01307358,0.001306286,0.00135719,1.907976E-4,7.984064E-6,0.003546872,9.50116E-5,9.108116E-4,2.516139E-5,0.001150084,6.556651E-5,5.434661E-4,1.760565E-4,7.87373E-6,1.035628E-6,8.48833E-6,1.397986E-4,4.190514E-4,5.871021E-6,6.482404E-14,9.391859E-9,3.790486E-5,0.005242974,7.504789E-4,2.625684E-6,3.551145E-7,6.212557E-7,6.073674E-11,5.14397E-8,1.406475E-35,7.968932,5.778938E-5,451005.5,451005.5
2.750898E-6,15.28643,1.962921E10,1680.645,1680.645,8.832053E-4,1.0,0.8107818,6.724959E-4,0.05024088,0.006745825,0.01064822,9.118248E-5,0.03526114,2.33761E-4,0.007091422,5.835757E-4,4.034531E-6,0.02569672,0.001056296,0.006260976,0.01290863,0.002048574,2.26925E-7,1.26239E-4,1.232538E-6,1.219974E-6,0.0130259,0.001274262,0.001344031,1.897545E-4,7.872528E-6,0.003545635,9.401296E-5,9.169112E-4,2.557494E-5,0.001156966,6.65376E-5,5.480454E-4,1.724665E-4,8.074056E-6,9.436087E-7,8.318153E-6,1.365236E-4,4.151521E-4,5.477268E-6,5.292081E-14,7.756407E-9,3.616409E-5,0.005237298,7.506542E-4,2.683914E-6,3.626659E-7,6.246376E-7,6.198642E-11,4.44106E-8,4.913167E-36,7.968005,5.777709E-5,450953.0,450953.0
2.754623E-6,15.28681,1.955171E10,1680.664,1680.664,8.832053E-4,1.0,0.8107628,6.716527E-4,0.05026853,0.006735118,0.01064673,9.103607E-5,0.03527587,2.335471E-4,0.007097994,5.831916E-4,4.025224E-6,0.02568855,0.001056074,0.00626578,0.01290647,0.002049831,2.254611E-7,1.259335E-4,1.228009E-6,1.215466E-6,0.01302026,0.001270532,0.001342474,1.896306E-4,7.859442E-6,0.003545486,9.389522E-5,9.176306E-4,2.562412E-5,0.001157782,6.665338E-5,5.485855E-4,1.720424E-4,8.098057E-6,9.332332E-7,8.298296E-6,1.361392E-4,4.146905E-4,5.432171E-6,5.165791E-14,7.581663E-9,3.596222E-5,0.005236627,7.506737E-4,2.690867E-6,3.635664E-7,6.250381E-7,6.213608E-11,4.364022E-8,4.335167E-36,7.967896,5.777564E-5,450946.8,450946.8
