Time_Soln#29 (sec),Volume_Soln#29 (cm3),Volumetric_heat_production_rate_Soln#29 (erg/cm3-sec),Surface_temperature_Soln#29 (K),Temperature_Soln#29 (K),Mass_Soln#29 (g),Pressure_Soln#29 (atm),Mole_fraction_H2_Soln#29 (),Mole_fraction_H_Soln#29 (),Mole_fraction_CH4_Soln#29 (),Mole_fraction_CH3_Soln#29 (),Mole_fraction_CH2_Soln#29 (),Mole_fraction_C2H6_Soln#29 (),Mole_fraction_C2H5_Soln#29 (),Mole_fraction_C2H4_Soln#29 (),Mole_fraction_C2H3_Soln#29 (),Mole_fraction_C2H2_Soln#29 (),Mole_fraction_C3H8_Soln#29 (),Mole_fraction_IC3H7_Soln#29 (),Mole_fraction_NC3H7_Soln#29 (),Mole_fraction_C3H6_Soln#29 (),Mole_fraction_C3H5-A_Soln#29 (),Mole_fraction_C3H5-T_Soln#29 (),Mole_fraction_C3H4-P_Soln#29 (),Mole_fraction_C3H4-A_Soln#29 (),Mole_fraction_C3H3_Soln#29 (),Mole_fraction_C3H2_Soln#29 (),Mole_fraction_PC4H9_Soln#29 (),Mole_fraction_IC4H10_Soln#29 (),Mole_fraction_IC4H9_Soln#29 (),Mole_fraction_TC4H9_Soln#29 (),Mole_fraction_IC4H8_Soln#29 (),Mole_fraction_IC4H7_Soln#29 (),Mole_fraction_C4H8-1_Soln#29 (),Mole_fraction_C4H71-3_Soln#29 (),Mole_fraction_C4H6_Soln#29 (),Mole_fraction_C4H5_Soln#29 (),Mole_fraction_C4H4_Soln#29 (),Mole_fraction_C4H2_Soln#29 (),Mole_fraction_C6H6_Soln#29 (),Mole_fraction_C10H8_Soln#29 (),Mole_fraction_NEOC5H11_Soln#29 (),Mole_fraction_NC5H10_Soln#29 (),Mole_fraction_NC6H12_Soln#29 (),Mole_fraction_NC7H15_Soln#29 (),Mole_fraction_NC7H14_Soln#29 (),Mole_fraction_IC8H17_Soln#29 (),Mole_fraction_IC8H16_Soln#29 (),Mole_fraction_C7H8_Soln#29 (),Mole_fraction_C7H7_Soln#29 (),Mole_fraction_CH3C6H4_Soln#29 (),Mole_fraction_BENZYNE_Soln#29 (),Mole_fraction_C6H5C2H_Soln#29 (),Mole_fraction_INDENYL_Soln#29 (),Mole_fraction_BIN1B_Soln#29 (),Mole_fraction_NC10H20_Soln#29 (),Mole_fraction_IC12H26_Soln#29 (),Molecular_weight_Soln#29 (g/mole),Mass_density_Soln#29 (g/cm3),Unburned_hydrocarbons_Soln#29 (ppm),Volatile_organic_compounds_Soln#29 (ppm)
1.838452E-6,15.37109,-1.074514E10,2004.702,2004.702,6.992042E-4,1.0,0.7734048,0.003113641,0.08566985,0.01120078,4.641075E-5,0.001653826,5.123157E-5,0.04230075,5.036956E-4,0.03953594,4.883585E-6,3.477897E-7,3.142713E-7,0.00359416,5.505383E-4,3.729787E-5,0.006980576,0.005164715,0.01140877,0.001390267,5.066272E-10,4.281525E-8,6.979931E-8,5.312982E-8,0.00213514,5.786589E-5,2.782791E-5,1.139215E-6,0.00132692,1.80935E-4,0.002148945,9.345662E-4,0.002700165,2.633746E-4,6.422007E-10,4.939781E-8,1.074074E-10,5.041612E-17,1.226567E-13,5.244216E-20,8.529715E-15,0.001449153,0.001022475,1.883914E-5,1.906041E-4,4.898656E-5,4.256171E-5,1.152797E-8,-3.66279E-70,-3.136389E-303,7.482854,4.548826E-5,423495.5,423495.5
1.875469E-6,15.37554,-1.091733E10,2004.575,2004.575,6.992042E-4,1.0,0.7732173,0.003078277,0.08605743,0.01100309,4.529885E-5,0.001610151,4.950589E-5,0.04232814,4.946238E-4,0.0399323,4.53047E-6,3.276592E-7,2.955884E-7,0.003480567,5.33773E-4,3.589828E-5,0.006934204,0.005093079,0.01138692,0.001391782,4.689956E-10,4.114661E-8,6.679908E-8,5.085078E-8,0.00206761,5.566839E-5,2.655347E-5,1.110736E-6,0.001308339,1.765556E-4,0.002156922,9.561074E-4,0.002730846,2.685851E-4,6.110962E-10,4.640592E-8,9.822389E-11,4.533291E-17,1.10214E-13,4.850061E-20,7.974878E-15,0.001427061,0.001005332,1.838271E-5,1.902639E-4,5.038768E-5,4.368969E-5,1.236981E-8,-3.413577E-70,-3.135283E-303,7.480216,4.547511E-5,423346.1,423346.1
1.878942E-6,15.37595,-1.093239E10,2004.563,2004.563,6.992042E-4,1.0,0.7732001,0.00307501,0.08609306,0.01098492,4.519755E-5,0.001606127,4.934824E-5,0.04233046,4.937883E-4,0.03996913,4.499086E-6,3.258588E-7,2.939204E-7,0.003470153,5.322354E-4,3.577046E-5,0.006929889,0.005086471,0.01138479,0.001391895,4.652232E-10,4.099521E-8,6.652606E-8,5.064339E-8,0.002061415,5.546798E-5,2.643784E-5,1.108119E-6,0.001306616,1.761524E-4,0.002157638,9.581208E-4,0.002733693,2.690686E-4,6.082763E-10,4.613675E-8,9.741432E-11,4.488025E-17,1.091745E-13,4.814866E-20,7.92501E-15,0.00142502,0.001003744,1.834078E-5,1.902292E-4,5.051921E-5,4.37954E-5,1.245083E-8,-3.391229E-70,-3.13518E-303,7.479971,4.54739E-5,423332.3,423332.3
1.920003E-6,15.3807,-1.109749E10,2004.419,2004.419,6.992042E-4,1.0,0.7730005,0.003037012,0.08650521,0.01077484,4.403702E-5,0.001559493,4.753734E-5,0.04235479,4.841073E-4,0.0404,4.148881E-6,3.056328E-7,2.752154E-7,0.003350102,5.145008E-4,3.430279E-5,0.006879366,0.005009766,0.01135854,0.001392845,4.349627E-10,3.926784E-8,6.340284E-8,4.827081E-8,0.001989938,5.317014E-5,2.511929E-5,1.077886E-6,0.001286499,1.714821E-4,0.002165684,9.818185E-4,0.00276695,2.74715E-4,5.761506E-10,4.309465E-8,8.845398E-11,4.015177E-17,9.856566E-14,4.420247E-20,7.361964E-15,0.001401299,9.852301E-4,1.785614E-5,1.897836E-4,5.207468E-5,4.504338E-5,1.343508E-8,-3.139531E-70,-3.133988E-303,7.477126,4.545985E-5,423171.3,423171.3
1.92147E-6,15.38086,-1.110291E10,2004.414,2004.414,6.992042E-4,1.0,0.7729936,0.003035675,0.08651964,0.01076749,4.399677E-5,0.001557858,4.74744E-5,0.04235556,4.83768E-4,0.04041525,4.137045E-6,3.049445E-7,2.745801E-7,0.003345914,5.138819E-4,3.425179E-5,0.006877577,0.005007073,0.01135757,0.001392867,4.340865E-10,3.920816E-8,6.32947E-8,4.818866E-8,0.001987442,5.30904E-5,2.507377E-5,1.076829E-6,0.001285789,1.713185E-4,0.002165958,9.826618E-4,0.002768125,2.749144E-4,5.750426E-10,4.299056E-8,8.815355E-11,4.000031E-17,9.819657E-14,4.40685E-20,7.342718E-15,0.001400464,9.845774E-4,1.783919E-5,1.897665E-4,5.213028E-5,4.508791E-5,1.347116E-8,-3.130948E-70,-3.133946E-303,7.477026,4.545936E-5,423165.6,423165.6
1.928081E-6,15.38161,-1.112723E10,2004.391,2004.391,6.992042E-4,1.0,0.7729622,0.003029672,0.08658436,0.01073452,4.381645E-5,0.001550519,4.719227E-5,0.04235892,4.822446E-4,0.0404838,4.084276E-6,3.018722E-7,2.717448E-7,0.003327132,5.111058E-4,3.402323E-5,0.006869531,0.004994979,0.01135316,0.001392953,4.285468E-10,3.894099E-8,6.281038E-8,4.782074E-8,0.001976249,5.273313E-5,2.487006E-5,1.072087E-6,0.001282597,1.70584E-4,0.002167179,9.864578E-4,0.002773406,2.758107E-4,5.700842E-10,4.252542E-8,8.681609E-11,3.928161E-17,9.65269E-14,4.347064E-20,7.256726E-15,0.001396718,9.816441E-4,1.776315E-5,1.896886E-4,5.238079E-5,4.528848E-5,1.363451E-8,-3.092618E-70,-3.133757E-303,7.476575,4.545715E-5,423140.1,423140.1
1.933392E-6,15.38221,-1.114639E10,2004.372,2004.372,6.992042E-4,1.0,0.7729372,0.003024869,0.08663605,0.01070818,4.367276E-5,0.001544653,4.696733E-5,0.04236152,4.810272E-4,0.04053872,4.042533E-6,2.99437E-7,2.694987E-7,0.003312143,5.0889E-4,3.384103E-5,0.006863082,0.004985309,0.01134959,0.001393009,4.255523E-10,3.872833E-8,6.242468E-8,4.752772E-8,0.001967315,5.244842E-5,2.470795E-5,1.068299E-6,0.001280041,1.699971E-4,0.002168147,9.895043E-4,0.002777636,2.765286E-4,5.661394E-10,4.215619E-8,8.576035E-11,3.874047E-17,9.521226E-14,4.299707E-20,7.188486E-15,0.001393721,9.792963E-4,1.770242E-5,1.896249E-4,5.258209E-5,4.544958E-5,1.376671E-8,-3.06222E-70,-3.133606E-303,7.476214,4.545538E-5,423119.7,423119.7
1.94275E-6,15.38326,-1.11793E10,2004.339,2004.339,6.992042E-4,1.0,0.7728934,0.003016453,0.08672649,0.0106621,4.342211E-5,0.001534386,4.65747E-5,0.04236589,4.788962E-4,0.04063516,3.970342E-6,2.952159E-7,2.656076E-7,0.003285947,5.050172E-4,3.352302E-5,0.006851757,0.004968373,0.01134322,0.001393082,4.182083E-10,3.835782E-8,6.175228E-8,4.701691E-8,0.001951696,5.195171E-5,2.442565E-5,1.061675E-6,0.001275556,1.689699E-4,0.002169822,9.948636E-4,0.002785059,2.777881E-4,5.59272E-10,4.151507E-8,8.393914E-11,3.776981E-17,9.293488E-14,4.217691E-20,7.070031E-15,0.001388469,9.751788E-4,1.75962E-5,1.895103E-4,5.293677E-5,4.573325E-5,1.400162E-8,-3.009497E-70,-3.133341E-303,7.475582,4.545229E-5,423083.9,423083.9
1.962406E-6,15.38543,-1.124498E10,2004.269,2004.269,6.992042E-4,1.0,0.7728026,0.002998963,0.08691377,0.01056671,4.290602E-5,0.001513102,4.576529E-5,0.04237416,4.744781E-4,0.04083637,3.824284E-6,2.866349E-7,2.577068E-7,0.003231818,4.970123E-4,3.286761E-5,0.006828118,0.004933219,0.01132955,0.001393126,4.070046E-10,3.759681E-8,6.036973E-8,4.596657E-8,0.001919406,5.092887E-5,2.384637E-5,1.047967E-6,0.001266215,1.668411E-4,0.00217322,0.001006088,0.002800528,2.804122E-4,5.45188E-10,4.020718E-8,8.027263E-11,3.589744E-17,8.863269E-14,4.05123E-20,6.828542E-15,0.001377557,9.666099E-4,1.737635E-5,1.892596E-4,5.368186E-5,4.632846E-5,1.450362E-8,-2.902187E-70,-3.132789E-303,7.474266,4.544587E-5,423009.4,423009.4
2.005057E-6,15.39002,-1.137293E10,2004.116,2004.116,6.992042E-4,1.0,0.7726114,0.002961855,0.08730821,0.01036587,4.183152E-5,0.001468176,4.407668E-5,0.04238817,4.651505E-4,0.04126685,3.531184E-6,2.692388E-7,2.417297E-7,0.003118327,4.802188E-4,3.150097E-5,0.006777511,0.004858817,0.01129861,0.001392732,3.695473E-10,3.602032E-8,5.750086E-8,4.378698E-8,0.001851626,4.879964E-5,2.26495E-5,1.019132E-6,0.001246303,1.623505E-4,0.002180048,0.001030288,0.002833542,2.860079E-4,5.161257E-10,3.753848E-8,7.299009E-11,3.194302E-17,8.052334E-14,3.715224E-20,6.336461E-15,0.001354411,9.483785E-4,1.691372E-5,1.886723E-4,5.529893E-5,4.761695E-5,1.563262E-8,-2.684173E-70,-3.131616E-303,7.471467,4.543232E-5,422851.0,422851.0
2.011319E-6,15.39068,-1.139018E10,2004.094,2004.094,6.992042E-4,1.0,0.772584,0.002956502,0.08736477,0.01033707,4.167878E-5,0.001461723,4.383634E-5,0.04238978,4.638103E-4,0.04132935,3.490736E-6,2.66818E-7,2.395109E-7,0.00310211,4.778181E-4,3.130654E-5,0.006770161,0.004848106,0.01129392,0.001392619,3.66999E-10,3.579711E-8,5.709427E-8,4.347807E-8,0.001841932,4.849711E-5,2.248046E-5,1.015001E-6,0.00124342,1.617058E-4,0.002180989,0.001033822,0.002838326,2.868181E-4,5.120247E-10,3.716525E-8,7.19931E-11,3.144631E-17,7.860878E-14,3.668635E-20,6.267718E-15,0.001351072,9.457434E-4,1.684742E-5,1.885813E-4,5.553635E-5,4.780574E-5,1.580302E-8,-2.653763E-70,-3.131446E-303,7.471062,4.543037E-5,422828.1,422828.1
2.015485E-6,15.39112,-1.140143E10,2004.078,2004.078,6.992042E-4,1.0,0.7725658,0.002952955,0.08740221,0.01031801,4.157786E-5,0.00145745,4.367751E-5,0.04239079,4.629228E-4,0.04137084,3.464178E-6,2.652256E-7,2.38052E-7,0.003091384,4.7623E-4,3.117805E-5,0.006765282,0.00484101,0.01129079,0.001392536,3.666225E-10,3.564974E-8,5.682579E-8,4.327409E-8,0.001835518,4.829723E-5,2.236892E-5,1.012267E-6,0.001241508,1.612789E-4,0.002181607,0.001036172,0.0028415,2.873556E-4,5.093192E-10,3.691949E-8,7.133953E-11,3.114607E-17,7.753252E-14,3.638013E-20,6.222464E-15,0.00134886,9.439961E-4,1.680354E-5,1.885201E-4,5.569431E-5,4.793129E-5,1.591705E-8,-2.633785E-70,-3.131334E-303,7.470794,4.542908E-5,422812.9,422812.9
2.018786E-6,15.39146,-1.141024E10,2004.067,2004.067,6.992042E-4,1.0,0.7725515,0.002950151,0.08743178,0.01030296,4.149827E-5,0.001454075,4.355221E-5,0.04239156,4.622217E-4,0.04140366,3.443323E-6,2.639737E-7,2.369052E-7,0.003082918,4.749765E-4,3.107671E-5,0.006761422,0.004835403,0.01128829,0.001392466,3.646408E-10,3.553358E-8,5.661415E-8,4.311328E-8,0.001830456,4.813961E-5,2.228103E-5,1.010108E-6,0.001239996,1.609418E-4,0.002182092,0.001038032,0.00284401,2.877806E-4,5.071879E-10,3.672614E-8,7.08269E-11,3.088207E-17,7.680347E-14,3.613951E-20,6.186865E-15,0.001347111,9.426147E-4,1.676889E-5,1.884712E-4,5.581948E-5,4.803075E-5,1.600779E-8,-2.618077E-70,-3.131245E-303,7.470582,4.542806E-5,422800.9,422800.9
2.022962E-6,15.3919,-1.142126E10,2004.051,2004.051,6.992042E-4,1.0,0.7725334,0.002946613,0.08746905,0.01028399,4.139807E-5,0.00144982,4.339447E-5,0.04239248,4.613378E-4,0.04144511,3.417188E-6,2.624027E-7,2.354667E-7,0.003072253,4.733973E-4,3.094912E-5,0.006756547,0.004828331,0.01128512,0.001392373,3.633325E-10,3.538744E-8,5.634785E-8,4.291096E-8,0.001824078,4.794121E-5,2.21705E-5,1.007388E-6,0.001238088,1.605168E-4,0.002182699,0.001040383,0.002847179,2.88317E-4,5.04508E-10,3.648336E-8,7.018522E-11,3.057544E-17,7.601771E-14,3.583777E-20,6.142172E-15,0.001344906,9.408714E-4,1.672522E-5,1.884089E-4,5.597782E-5,4.815653E-5,1.612306E-8,-2.598363E-70,-3.131132E-303,7.470314,4.542677E-5,422785.8,422785.8
2.030671E-6,15.3927,-1.14411E10,2004.023,2004.023,6.992042E-4,1.0,0.7725002,0.002940112,0.08753744,0.01024918,4.121458E-5,0.001442008,4.310553E-5,0.04239406,4.59715E-4,0.04152141,3.36968E-6,2.595408E-7,2.328475E-7,0.003052699,4.705015E-4,3.071545E-5,0.006747573,0.004815341,0.01127922,0.001392183,3.647893E-10,3.512006E-8,5.586059E-8,4.254074E-8,0.00181238,4.757794E-5,2.196842E-5,1.002396E-6,0.001234578,1.597366E-4,0.002183801,0.001044717,0.002853009,2.893039E-4,4.996088E-10,3.604054E-8,6.902093E-11,3.008872E-17,7.480313E-14,3.528853E-20,6.060681E-15,0.001340852,9.376661E-4,1.664509E-5,1.882925E-4,5.627011E-5,4.838859E-5,1.633731E-8,-2.562441E-70,-3.130926E-303,7.469821,4.542441E-5,422757.9,422757.9
2.058284E-6,15.39552,-1.150811E10,2003.923,2003.923,6.992042E-4,1.0,0.7723832,0.002917111,0.08777843,0.01012652,4.057169E-5,0.001414457,4.209274E-5,0.04239843,4.539889E-4,0.04179261,3.206602E-6,2.496583E-7,2.238151E-7,0.002983971,4.603204E-4,2.98966E-5,0.006715674,0.004769445,0.01125769,0.001391342,3.56968E-10,3.418572E-8,5.415746E-8,4.124669E-8,0.001771239,4.6306E-5,2.126379E-5,9.848216E-7,0.001222128,1.569854E-4,0.002187566,0.001060186,0.002873701,2.928038E-4,4.825393E-10,3.450705E-8,6.504478E-11,2.822322E-17,7.201221E-14,3.339784E-20,5.778682E-15,0.001326509,9.263113E-4,1.636287E-5,1.878618E-4,5.731703E-5,4.921854E-5,1.711952E-8,-2.438363E-70,-3.130195E-303,7.468077,4.541608E-5,422659.2,422659.2
2.060571E-6,15.39575,-1.151328E10,2003.915,2003.915,6.992042E-4,1.0,0.7723737,0.002915226,0.08779812,0.01011651,4.051943E-5,0.001412205,4.201038E-5,0.0423987,4.535207E-4,0.04181493,3.193581E-6,2.488651E-7,2.23091E-7,0.00297837,4.594904E-4,2.983004E-5,0.006713049,0.004765687,0.01125588,0.001391261,3.550904E-10,3.410994E-8,5.401932E-8,4.114173E-8,0.001767884,4.620267E-5,2.120675E-5,9.83387E-7,0.001221106,1.567606E-4,0.002187865,0.001061463,0.002875402,2.930913E-4,4.811584E-10,3.438366E-8,6.472872E-11,2.805382E-17,7.169376E-14,3.324649E-20,5.756007E-15,0.001325333,9.253796E-4,1.633983E-5,1.878251E-4,5.740375E-5,4.928721E-5,1.718538E-8,-2.428402E-70,-3.130135E-303,7.467934,4.54154E-5,422651.1,422651.1
2.062021E-6,15.3959,-1.151657E10,2003.909,2003.909,6.992042E-4,1.0,0.7723676,0.002914033,0.08781057,0.01011017,4.048639E-5,0.001410781,4.195833E-5,0.04239887,4.532244E-4,0.04182906,3.185367E-6,2.483644E-7,2.22634E-7,0.002974828,4.589655E-4,2.978796E-5,0.006711387,0.00476331,0.01125473,0.001391209,3.528332E-10,3.406205E-8,5.393202E-8,4.107539E-8,0.001765763,4.613736E-5,2.117071E-5,9.824796E-7,0.001220459,1.566183E-4,0.002188054,0.001062272,0.002876478,2.932732E-4,4.80286E-10,3.430576E-8,6.452947E-11,2.792521E-17,7.145288E-14,3.3151E-20,5.741693E-15,0.00132459,9.2479E-4,1.632525E-5,1.878018E-4,5.74587E-5,4.93307E-5,1.722719E-8,-2.422115E-70,-3.130097E-303,7.467843,4.541497E-5,422645.9,422645.9
2.067874E-6,15.39648,-1.15298E10,2003.888,2003.888,6.992042E-4,1.0,0.7723433,0.002909228,0.08786066,0.01008468,4.035364E-5,0.001405047,4.174911E-5,0.04239948,4.520322E-4,0.04188603,3.152517E-6,2.46359E-7,2.208041E-7,0.002960585,4.568548E-4,2.961887E-5,0.006704687,0.004753738,0.01125007,0.00139099,3.498954E-10,3.386972E-8,5.35814E-8,4.080898E-8,0.00175723,4.587495E-5,2.102605E-5,9.788291E-7,0.001217851,1.56046E-4,0.002188807,0.001065537,0.002880816,2.940064E-4,4.767839E-10,3.399352E-8,6.373339E-11,2.752509E-17,7.048411E-14,3.276871E-20,5.684329E-15,0.001321594,9.224146E-4,1.626662E-5,1.877071E-4,5.768061E-5,4.950632E-5,1.739679E-8,-2.39693E-70,-3.129944E-303,7.467478,4.541324E-5,422625.3,422625.3
2.136608E-6,15.40319,-1.166591E10,2003.635,2003.635,6.992042E-4,1.0,0.7720671,0.002854244,0.08842908,0.009795455,3.886361E-5,0.001339888,3.940108E-5,0.04240028,4.384672E-4,0.04254432,2.799231E-6,2.245144E-7,2.009264E-7,0.002799835,4.330184E-4,2.772233E-5,0.006627294,0.00464451,0.01119333,0.001387627,3.502405E-10,3.172262E-8,4.966922E-8,3.783621E-8,0.001660791,4.293615E-5,1.941968E-5,9.374721E-7,0.001187872,1.495435E-4,0.00219674,0.001103563,0.002930774,3.024349E-4,4.37956E-10,3.057562E-8,5.525717E-11,2.387997E-17,6.316482E-14,2.8635E-20,5.057424E-15,0.00128731,8.951719E-4,1.560179E-5,1.865294E-4,6.028549E-5,5.156124E-5,1.94682E-8,-2.122722E-70,-3.128186E-303,7.463285,4.539347E-5,422388.0,422388.0
2.143228E-6,15.40382,-1.167737E10,2003.61,2003.61,6.992042E-4,1.0,0.7720414,0.002849087,0.08848193,0.009768566,3.872657E-5,0.00133382,3.918526E-5,0.04239976,4.372023E-4,0.0426067,2.768177E-6,2.225673E-7,1.991598E-7,0.002784973,4.308132E-4,2.754811E-5,0.006619966,0.004634294,0.01118768,0.001387227,3.377795E-10,3.152625E-8,4.931178E-8,3.756458E-8,0.001651862,4.266659E-5,1.927365E-5,9.336326E-7,0.001185047,1.489382E-4,0.002197417,0.001107195,0.00293549,3.03229E-4,4.344307E-10,3.026953E-8,5.451981E-11,2.336576E-17,6.319556E-14,2.826952E-20,5.001382E-15,0.001284094,8.926111E-4,1.554002E-5,1.864098E-4,6.053627E-5,5.175842E-5,1.967568E-8,-2.098305E-70,-3.128021E-303,7.46289,4.539162E-5,422365.6,422365.6
2.210864E-6,15.41003,-1.177993E10,2003.358,2003.358,6.992042E-4,1.0,0.7717873,0.002797696,0.08900415,0.009502872,3.738495E-5,0.001273803,3.707532E-5,0.04238893,4.2467E-4,0.0432342,2.476658E-6,2.04048E-7,1.824017E-7,0.0026389,4.091263E-4,2.584608E-5,0.006546314,0.004532781,0.01112832,0.001382436,2.841308E-10,2.961407E-8,4.583671E-8,3.492363E-8,0.001563969,4.003638E-5,1.786059E-5,8.957522E-7,0.001156786,1.429514E-4,0.002203521,0.001144,0.002982755,3.111714E-4,4.003668E-10,2.73487E-8,4.765977E-11,1.955855E-17,5.206212E-14,2.482344E-20,4.467518E-15,0.001252043,8.670533E-4,1.493007E-5,1.851324E-4,6.309691E-5,5.376535E-5,2.187596E-8,-1.866525E-70,-3.126366E-303,7.458942,4.537332E-5,422142.2,422142.2
2.212153E-6,15.41014,-1.178164E10,2003.353,2003.353,6.992042E-4,1.0,0.7717826,0.002796739,0.08901379,0.009497966,3.736039E-5,0.001272694,3.703676E-5,0.04238863,4.24438E-4,0.04324598,2.471533E-6,2.037182E-7,1.82104E-7,0.002636217,4.087277E-4,2.581499E-5,0.006544933,0.004530896,0.01112716,0.001382332,2.840756E-10,2.957924E-8,4.577353E-8,3.487561E-8,0.001562353,3.998839E-5,1.783501E-5,8.950538E-7,0.001156259,1.428407E-4,0.002203623,0.001144695,0.002983639,3.113197E-4,3.99751E-10,2.729654E-8,4.754019E-11,1.950711E-17,5.186649E-14,2.47626E-20,4.458E-15,0.001251447,8.66577E-4,1.491881E-5,1.851072E-4,6.314566E-5,5.380345E-5,2.191931E-8,-1.862407E-70,-3.126335E-303,7.458869,4.537298E-5,422138.0,422138.1
2.219116E-6,15.41076,-1.179085E10,2003.327,2003.327,6.992042E-4,1.0,0.7717573,0.002791585,0.0890657,0.009471554,3.722827E-5,0.001266722,3.682941E-5,0.04238694,4.231887E-4,0.04330955,2.444095E-6,2.019499E-7,1.805084E-7,0.002621779,4.065829E-4,2.564784E-5,0.006537481,0.004520745,0.01112088,0.001381766,2.839802E-10,2.939202E-8,4.543402E-8,3.461757E-8,0.001553652,3.97304E-5,1.769764E-5,8.912942E-7,0.001153413,1.422451E-4,0.002204166,0.001148452,0.002988408,3.121192E-4,3.964438E-10,2.701681E-8,4.690073E-11,1.92341E-17,5.089388E-14,2.443679E-20,4.40697E-15,0.001248232,8.6401E-4,1.485822E-5,1.8497E-4,6.34091E-5,5.400922E-5,2.21546E-8,-1.840336E-70,-3.126169E-303,7.458471,4.537116E-5,422115.6,422115.6
2.225943E-6,15.41137,-1.179974E10,2003.302,2003.302,6.992042E-4,1.0,0.7717327,0.002786555,0.08911629,0.009445816,3.709974E-5,0.001260903,3.662776E-5,0.0423852,4.219707E-4,0.0433717,2.417607E-6,2.002385E-7,1.789649E-7,0.002607725,4.044949E-4,2.54853E-5,0.006530197,0.004510844,0.0111147,0.001381199,2.840922E-10,2.921005E-8,4.510416E-8,3.436687E-8,0.00154518,3.947959E-5,1.756428E-5,8.876319E-7,0.001150634,1.416646E-4,0.002204685,0.001152128,0.002993067,3.128999E-4,3.932345E-10,2.674598E-8,4.628437E-11,1.898397E-17,5.044542E-14,2.412204E-20,4.35758E-15,0.001245094,8.615041E-4,1.479918E-5,1.848346E-4,6.366733E-5,5.42108E-5,2.238679E-8,-1.818989E-70,-3.126006E-303,7.458083,4.536938E-5,422093.6,422093.6
2.228555E-6,15.4116,-1.180293E10,2003.292,2003.292,6.992042E-4,1.0,0.7717233,0.002784637,0.08913555,0.009436013,3.705083E-5,0.001258686,3.655106E-5,0.0423845,4.215066E-4,0.04339543,2.407583E-6,1.995897E-7,1.783799E-7,0.002602376,4.037E-4,2.542348E-5,0.006527417,0.00450707,0.01111233,0.001380979,2.835357E-10,2.914086E-8,4.497879E-8,3.427158E-8,0.001541955,3.938421E-5,1.751362E-5,8.862373E-7,0.001149574,1.414435E-4,0.002204879,0.001153533,0.002994844,3.131977E-4,3.920155E-10,2.664328E-8,4.605137E-11,1.887855E-17,5.024644E-14,2.400288E-20,4.338856E-15,0.001243898,8.605485E-4,1.47767E-5,1.847826E-4,6.376609E-5,5.428786E-5,2.247601E-8,-1.810899E-70,-3.125944E-303,7.457935,4.53687E-5,422085.2,422085.2
2.239475E-6,15.41256,-1.181643E10,2003.251,2003.251,6.992042E-4,1.0,0.7716842,0.002776654,0.08921564,0.009395264,3.684786E-5,0.00124947,3.623289E-5,0.04238146,4.195766E-4,0.04349438,2.366302E-6,1.969111E-7,1.75966E-7,0.002580163,4.003993E-4,2.516707E-5,0.006515826,0.004491366,0.01110236,0.001380039,2.871283E-10,2.885399E-8,4.44592E-8,3.387667E-8,0.001528559,3.898867E-5,1.730384E-5,8.804418E-7,0.001145158,1.405243E-4,0.00220567,0.0011594,0.003002252,3.144381E-4,3.869692E-10,2.621913E-8,4.509334E-11,1.853901E-17,4.964526E-14,2.351178E-20,4.261549E-15,0.001238917,8.565694E-4,1.468324E-5,1.845636E-4,6.417906E-5,5.46099E-5,2.285159E-8,-1.777522E-70,-3.125686E-303,7.457319,4.536587E-5,422050.3,422050.3
2.245126E-6,15.41305,-1.182318E10,2003.23,2003.23,6.992042E-4,1.0,0.7716642,0.002772545,0.08925677,0.009374333,3.67438E-5,0.001244736,3.606985E-5,0.04237979,4.185847E-4,0.0435454,2.345332E-6,1.955464E-7,1.747368E-7,0.002568768,3.987057E-4,2.50357E-5,0.006509851,0.00448329,0.01109717,0.001379541,2.841168E-10,2.870709E-8,4.419327E-8,3.367455E-8,0.001521685,3.878607E-5,1.719659E-5,8.774661E-7,0.001142884,1.40052E-4,0.002206066,0.001162429,0.003006068,3.150768E-4,3.843899E-10,2.600295E-8,4.460762E-11,1.829562E-17,4.9404E-14,2.326214E-20,4.222163E-15,0.001236353,8.545214E-4,1.463525E-5,1.844494E-4,6.43927E-5,5.477638E-5,2.304745E-8,-1.760529E-70,-3.125552E-303,7.457001,4.536442E-5,422032.3,422032.3
2.253059E-6,15.41374,-1.183244E10,2003.2,2003.2,6.992042E-4,1.0,0.7716362,0.002766803,0.08931417,0.009345123,3.659878E-5,0.001238129,3.584278E-5,0.04237734,4.171998E-4,0.04361685,2.316338E-6,1.936546E-7,1.730337E-7,0.002552881,3.963444E-4,2.485275E-5,0.006501487,0.004472008,0.01108986,0.001378828,2.81912E-10,2.850259E-8,4.382327E-8,3.339332E-8,0.001512098,3.850398E-5,1.70475E-5,8.733146E-7,0.001139703,1.39393E-4,0.002206605,0.001166676,0.003011408,3.1597E-4,3.808049E-10,2.570319E-8,4.393705E-11,1.798566E-17,4.885729E-14,2.291675E-20,4.167568E-15,0.001232771,8.516582E-4,1.456827E-5,1.84288E-4,6.469261E-5,5.500994E-5,2.332424E-8,-1.736991E-70,-3.125366E-303,7.456557,4.536239E-5,422007.2,422007.2
