Time_Soln#22 (sec),Volume_Soln#22 (cm3),Volumetric_heat_production_rate_Soln#22 (erg/cm3-sec),Surface_temperature_Soln#22 (K),Temperature_Soln#22 (K),Mass_Soln#22 (g),Pressure_Soln#22 (atm),Mole_fraction_H2_Soln#22 (),Mole_fraction_H_Soln#22 (),Mole_fraction_CH4_Soln#22 (),Mole_fraction_CH3_Soln#22 (),Mole_fraction_C2H6_Soln#22 (),Mole_fraction_C2H5_Soln#22 (),Mole_fraction_C2H4_Soln#22 (),Mole_fraction_C2H3_Soln#22 (),Mole_fraction_C2H2_Soln#22 (),Mole_fraction_C3H8_Soln#22 (),Mole_fraction_IC3H7_Soln#22 (),Mole_fraction_NC3H7_Soln#22 (),Mole_fraction_C3H6_Soln#22 (),Mole_fraction_C3H5-A_Soln#22 (),Mole_fraction_C3H4-P_Soln#22 (),Mole_fraction_C3H4-A_Soln#22 (),Mole_fraction_C3H3_Soln#22 (),Mole_fraction_PC4H9_Soln#22 (),Mole_fraction_IC4H10_Soln#22 (),Mole_fraction_IC4H9_Soln#22 (),Mole_fraction_TC4H9_Soln#22 (),Mole_fraction_IC4H8_Soln#22 (),Mole_fraction_IC4H7_Soln#22 (),Mole_fraction_C4H8-1_Soln#22 (),Mole_fraction_C4H71-3_Soln#22 (),Mole_fraction_C4H6_Soln#22 (),Mole_fraction_C4H5_Soln#22 (),Mole_fraction_C4H4_Soln#22 (),Mole_fraction_C4H2_Soln#22 (),Mole_fraction_C6H6_Soln#22 (),Mole_fraction_FULVENE_Soln#22 (),Mole_fraction_C5H6_Soln#22 (),Mole_fraction_MCPTD_Soln#22 (),Mole_fraction_C10H8_Soln#22 (),Mole_fraction_NEOC5H12_Soln#22 (),Mole_fraction_NC5H10_Soln#22 (),Mole_fraction_B1M2_Soln#22 (),Mole_fraction_LC5H8_Soln#22 (),Mole_fraction_NC7H14_Soln#22 (),Mole_fraction_IC8H17_Soln#22 (),Mole_fraction_IC8H16_Soln#22 (),Mole_fraction_DIMEPTD_Soln#22 (),Mole_fraction_C7H8_Soln#22 (),Mole_fraction_C7H7_Soln#22 (),Mole_fraction_C6H5C2H_Soln#22 (),Mole_fraction_C12H8_Soln#22 (),Mole_fraction_C14H10_Soln#22 (),Mole_fraction_BIN1B_Soln#22 (),Mole_fraction_NC10H20_Soln#22 (),Mole_fraction_IC12H26_Soln#22 (),Molecular_weight_Soln#22 (g/mole),Mass_density_Soln#22 (g/cm3),Unburned_hydrocarbons_Soln#22 (ppm),Volatile_organic_compounds_Soln#22 (ppm)
1.035358E-4,15.58038,-1.340876E9,1726.068,1726.068,8.185806E-4,1.0,0.7645417,1.686319E-4,0.1113402,5.177757E-4,1.087436E-4,1.490855E-6,0.04058973,2.053839E-5,0.06520442,1.713796E-7,5.578818E-9,5.591358E-9,1.832241E-4,9.295704E-6,0.001958774,8.581456E-4,5.5111E-4,1.434062E-11,1.903583E-10,1.989796E-11,1.886942E-11,2.444489E-6,4.442679E-7,5.279689E-7,7.832616E-8,2.392508E-4,1.469018E-6,7.363939E-4,0.001617127,0.008164555,3.987053E-5,9.822964E-5,9.914644E-8,8.942828E-4,6.131177E-14,7.473629E-10,7.58367E-10,2.731132E-8,1.193679E-15,1.426016E-25,1.084244E-19,3.945641E-16,7.259106E-4,1.249685E-4,4.895405E-4,1.215821E-4,4.522301E-5,7.013451E-6,-4.397686E-28,2.313919E-304,7.441479,5.253917E-5,421154.0,421154.1
1.036395E-4,15.58022,-1.339847E9,1726.029,1726.029,8.185806E-4,1.0,0.7645424,1.685602E-4,0.1113416,5.175295E-4,1.086937E-4,1.490103E-6,0.04057806,2.052484E-5,0.06521762,1.713038E-7,5.574628E-9,5.58767E-9,1.830858E-4,9.286988E-6,0.001957342,8.574337E-4,5.50548E-4,1.460284E-11,1.899193E-10,1.983023E-11,1.880522E-11,2.43278E-6,4.436727E-7,5.274973E-7,7.826643E-8,2.390919E-4,1.467316E-6,7.359605E-4,0.00161749,0.008164922,3.982365E-5,9.815307E-5,9.905629E-8,8.942719E-4,6.110693E-14,7.467076E-10,7.562279E-10,2.72706E-8,1.194651E-15,1.416832E-25,1.07748E-19,3.930091E-16,7.252853E-4,1.248365E-4,4.898084E-4,1.216704E-4,4.527407E-5,7.02709E-6,-4.375376E-28,2.31389E-304,7.441386,5.253972E-5,421148.8,421148.8
1.038779E-4,15.57985,-1.337499E9,1725.938,1725.938,8.185806E-4,1.0,0.764544,1.683958E-4,0.1113449,5.169645E-4,1.085794E-4,1.488385E-6,0.04055123,2.049374E-5,0.06524795,1.711302E-7,5.565031E-9,5.579215E-9,1.827691E-4,9.267024E-6,0.001954057,8.558019E-4,5.492596E-4,1.32308E-11,1.889177E-10,1.967586E-11,1.865891E-11,2.406099E-6,4.423114E-7,5.264239E-7,7.812948E-8,2.387274E-4,1.463415E-6,7.349664E-4,0.001618324,0.00816576,3.971628E-5,9.797738E-5,9.884956E-8,8.942464E-4,6.06401E-14,7.452085E-10,7.513493E-10,2.717746E-8,1.268035E-15,1.396015E-25,1.062143E-19,3.894704E-16,7.238503E-4,1.245337E-4,4.904238E-4,1.218734E-4,4.539154E-5,7.058511E-6,-4.444717E-28,2.313824E-304,7.441174,5.254098E-5,421136.8,421136.8
1.039397E-4,15.57975,-1.336909E9,1725.915,1725.915,8.185806E-4,1.0,0.7645444,1.683532E-4,0.1113458,5.168184E-4,1.085499E-4,1.487942E-6,0.04054428,2.04857E-5,0.06525579,1.710854E-7,5.562556E-9,5.577045E-9,1.826875E-4,9.261871E-6,0.001953208,8.553804E-4,5.489267E-4,1.949424E-11,1.886601E-10,1.963618E-11,1.86213E-11,2.399243E-6,4.419605E-7,5.261689E-7,7.809409E-8,2.386332E-4,1.462407E-6,7.347095E-4,0.00161854,0.008165976,3.968856E-5,9.793196E-5,9.879614E-8,8.942398E-4,6.052014E-14,7.448222E-10,7.500949E-10,2.715344E-8,1.314757E-15,1.39069E-25,1.058219E-19,3.88563E-16,7.234793E-4,1.244554E-4,4.90583E-4,1.219259E-4,4.542198E-5,7.066663E-6,-4.687042E-28,2.313807E-304,7.441119,5.25413E-5,421133.7,421133.7
1.039467E-4,15.57974,-1.336816E9,1725.912,1725.912,8.185806E-4,1.0,0.7645445,1.683484E-4,0.1113459,5.168019E-4,1.085466E-4,1.487891E-6,0.0405435,2.048479E-5,0.06525668,1.710804E-7,5.562277E-9,5.5768E-9,1.826783E-4,9.261288E-6,0.001953112,8.553327E-4,5.488891E-4,1.788588E-11,1.88631E-10,1.96317E-11,1.861706E-11,2.398469E-6,4.419209E-7,5.261381E-7,7.80901E-8,2.386226E-4,1.462293E-6,7.346804E-4,0.001618564,0.008166,3.968543E-5,9.792683E-5,9.87901E-8,8.94239E-4,6.05066E-14,7.447786E-10,7.499533E-10,2.715072E-8,1.319802E-15,1.39009E-25,1.057777E-19,3.884606E-16,7.234373E-4,1.244465E-4,4.90601E-4,1.219319E-4,4.542542E-5,7.067585E-6,-4.685316E-28,2.313805E-304,7.441112,5.254134E-5,421133.3,421133.3
1.041694E-4,15.57939,-1.334609E9,1725.827,1725.827,8.185806E-4,1.0,0.764546,1.681953E-4,0.111349,5.162766E-4,1.084409E-4,1.48628E-6,0.0405185,2.045588E-5,0.0652849,1.709195E-7,5.553388E-9,5.568954E-9,1.823852E-4,9.242795E-6,0.001950065,8.53819E-4,5.476936E-4,1.426951E-11,1.8771E-10,1.948993E-11,1.848267E-11,2.373975E-6,4.406628E-7,5.251354E-7,7.796295E-8,2.382841E-4,1.458675E-6,7.33757E-4,0.001619339,0.008166775,3.958596E-5,9.776358E-5,9.859816E-8,8.942149E-4,6.007791E-14,7.433888E-10,7.454681E-10,2.706461E-8,1.30662E-15,1.371152E-25,1.043818E-19,3.852228E-16,7.221036E-4,1.241652E-4,4.911741E-4,1.22121E-4,4.553512E-5,7.096989E-6,-4.608401E-28,2.313743E-304,7.440915,5.254251E-5,421122.1,421122.1
1.043665E-4,15.57909,-1.332676E9,1725.753,1725.753,8.185806E-4,1.0,0.7645474,1.680602E-4,0.1113517,5.158131E-4,1.083478E-4,1.484863E-6,0.0404964,2.043038E-5,0.06530983,1.707779E-7,5.545554E-9,5.562051E-9,1.821274E-4,9.226515E-6,0.001947379,8.524852E-4,5.466399E-4,1.268935E-11,1.869033E-10,1.936587E-11,1.836508E-11,2.35255E-6,4.395572E-7,5.24299E-7,7.785088E-8,2.379857E-4,1.455486E-6,7.329425E-4,0.001620022,0.008167456,3.94984E-5,9.761957E-5,9.842893E-8,8.941934E-4,5.970282E-14,7.421657E-10,7.415407E-10,2.698892E-8,1.303628E-15,1.35469E-25,1.031681E-19,3.823952E-16,7.209268E-4,1.239171E-4,4.916805E-4,1.222882E-4,4.563221E-5,7.123056E-6,-4.611542E-28,2.313689E-304,7.44074,5.254355E-5,421112.2,421112.2
1.043746E-4,15.57907,-1.332592E9,1725.75,1725.75,8.185806E-4,1.0,0.7645474,1.680547E-4,0.1113518,5.15794E-4,1.08344E-4,1.484804E-6,0.0404955,2.042933E-5,0.06531085,1.70772E-7,5.545233E-9,5.56177E-9,1.821168E-4,9.225847E-6,0.001947269,8.524305E-4,5.465967E-4,1.377856E-11,1.868703E-10,1.93608E-11,1.836027E-11,2.351674E-6,4.395119E-7,5.242633E-7,7.784628E-8,2.379734E-4,1.455356E-6,7.329091E-4,0.00162005,0.008167484,3.949481E-5,9.761365E-5,9.842198E-8,8.941925E-4,5.968748E-14,7.421154E-10,7.413801E-10,2.698581E-8,1.298286E-15,1.354019E-25,1.031186E-19,3.822798E-16,7.208784E-4,1.239069E-4,4.917013E-4,1.222951E-4,4.56362E-5,7.124129E-6,-4.611234E-28,2.313686E-304,7.440733,5.254359E-5,421111.8,421111.8
1.044176E-4,15.57901,-1.332164E9,1725.734,1725.734,8.185806E-4,1.0,0.7645477,1.680252E-4,0.1113523,5.156932E-4,1.083238E-4,1.484495E-6,0.04049068,2.042378E-5,0.06531628,1.707413E-7,5.543534E-9,5.560271E-9,1.820608E-4,9.222311E-6,0.001946685,8.521405E-4,5.463676E-4,1.406839E-11,1.866956E-10,1.933395E-11,1.833482E-11,2.347038E-6,4.39272E-7,5.240691E-7,7.78219E-8,2.379085E-4,1.454663E-6,7.327319E-4,0.001620199,0.008167631,3.947578E-5,9.758233E-5,9.838518E-8,8.941878E-4,5.96063E-14,7.418491E-10,7.405296E-10,2.696938E-8,1.277786E-15,1.35047E-25,1.028569E-19,3.816691E-16,7.206224E-4,1.238529E-4,4.918115E-4,1.223315E-4,4.565737E-5,7.129818E-6,-4.596614E-28,2.313675E-304,7.440694,5.254382E-5,421109.7,421109.7
1.048792E-4,15.57829,-1.327635E9,1725.559,1725.559,8.185806E-4,1.0,0.7645509,1.677105E-4,0.1113586,5.146138E-4,1.081085E-4,1.481201E-6,0.0404391,2.036441E-5,0.06537439,1.704126E-7,5.525327E-9,5.544146E-9,1.814636E-4,9.184569E-6,0.001940448,8.490437E-4,5.439204E-4,1.443918E-11,1.848428E-10,1.904952E-11,1.80652E-11,2.297944E-6,4.367167E-7,5.220134E-7,7.756137E-8,2.372146E-4,1.44726E-6,7.308377E-4,0.001621788,0.008169204,3.927284E-5,9.724725E-5,9.79918E-8,8.941365E-4,5.874633E-14,7.390135E-10,7.31513E-10,2.679439E-8,1.234071E-15,1.313173E-25,1.001055E-19,3.752057E-16,7.178834E-4,1.232757E-4,4.929929E-4,1.227218E-4,4.588468E-5,7.191015E-6,-4.439003E-28,2.313548E-304,7.440286,5.254625E-5,421086.6,421086.6
1.049273E-4,15.57821,-1.327189E9,1725.541,1725.541,8.185806E-4,1.0,0.7645513,1.676778E-4,0.1113592,5.145019E-4,1.080863E-4,1.480861E-6,0.04043374,2.035825E-5,0.06538042,1.703786E-7,5.523445E-9,5.542489E-9,1.814019E-4,9.180666E-6,0.001939802,8.487232E-4,5.43667E-4,1.51297E-11,1.846525E-10,1.902033E-11,1.803753E-11,2.292907E-6,4.36453E-7,5.218332E-7,7.75344E-8,2.371427E-4,1.446494E-6,7.306414E-4,0.001621952,0.008169366,3.925186E-5,9.721252E-5,9.795105E-8,8.941311E-4,5.865806E-14,7.387205E-10,7.305867E-10,2.677632E-8,1.251857E-15,1.309375E-25,9.98252E-20,3.745437E-16,7.175994E-4,1.232159E-4,4.931156E-4,1.227624E-4,4.590834E-5,7.197397E-6,-4.449015E-28,2.313535E-304,7.440244,5.25465E-5,421084.2,421084.2
1.049314E-4,15.57821,-1.327137E9,1725.54,1725.54,8.185806E-4,1.0,0.7645513,1.67675E-4,0.1113593,5.144923E-4,1.080843E-4,1.480832E-6,0.04043328,2.035772E-5,0.06538094,1.703757E-7,5.523284E-9,5.542348E-9,1.813967E-4,9.180332E-6,0.001939747,8.486957E-4,5.436453E-4,1.430451E-11,1.846362E-10,1.901783E-11,1.803516E-11,2.292476E-6,4.364305E-7,5.218186E-7,7.753209E-8,2.371366E-4,1.446428E-6,7.306246E-4,0.001621966,0.00816938,3.925006E-5,9.720954E-5,9.794756E-8,8.941306E-4,5.865051E-14,7.386954E-10,7.305074E-10,2.677478E-8,1.251175E-15,1.30905E-25,9.980123E-20,3.744872E-16,7.17575E-4,1.232108E-4,4.931261E-4,1.227659E-4,4.591037E-5,7.197944E-6,-4.449823E-28,2.313533E-304,7.44024,5.254652E-5,421084.0,421084.0
1.052012E-4,15.57779,-1.324489E9,1725.438,1725.438,8.185806E-4,1.0,0.7645532,1.674921E-4,0.1113629,5.138655E-4,1.079601E-4,1.478912E-6,0.04040324,2.032325E-5,0.06541473,1.701857E-7,5.512764E-9,5.533022E-9,1.81052E-4,9.158521E-6,0.001936136,8.46903E-4,5.42228E-4,1.336601E-11,1.835764E-10,1.885544E-11,1.788122E-11,2.264467E-6,4.349587E-7,5.206411E-7,7.738111E-8,2.367343E-4,1.442143E-6,7.295259E-4,0.001622888,0.008170285,3.91328E-5,9.701512E-5,9.771955E-8,8.941001E-4,5.815955E-14,7.370565E-10,7.253521E-10,2.667395E-8,1.196748E-15,1.288032E-25,9.824973E-20,3.708121E-16,7.159852E-4,1.22876E-4,4.938137E-4,1.229933E-4,4.604316E-5,7.233803E-6,-4.368996E-28,2.31346E-304,7.440003,5.254793E-5,421070.5,421070.5
1.055417E-4,15.57726,-1.321206E9,1725.31,1725.31,8.185806E-4,1.0,0.7645557,1.672621E-4,0.1113674,5.130779E-4,1.078047E-4,1.476508E-6,0.04036541,2.027995E-5,0.06545725,1.699476E-7,5.499567E-9,5.521325E-9,1.806208E-4,9.131207E-6,0.001931608,8.446555E-4,5.404506E-4,1.55749E-11,1.822592E-10,1.865388E-11,1.769014E-11,2.229718E-6,4.331201E-7,5.192167E-7,7.719168E-8,2.362293E-4,1.43677E-6,7.281467E-4,0.001624045,0.008171415,3.8986E-5,9.677096E-5,9.743341E-8,8.940611E-4,5.755016E-14,7.350049E-10,7.189459E-10,2.654797E-8,1.178868E-15,1.262185E-25,9.634106E-20,3.66261E-16,7.13988E-4,1.224557E-4,4.946791E-4,1.232797E-4,4.621074E-5,7.279157E-6,-4.299928E-28,2.313367E-304,7.439704,5.254972E-5,421053.6,421053.6
1.055549E-4,15.57724,-1.321068E9,1725.305,1725.305,8.185806E-4,1.0,0.7645558,1.672532E-4,0.1113676,5.130475E-4,1.077987E-4,1.476415E-6,0.04036395,2.027827E-5,0.06545889,1.699384E-7,5.499059E-9,5.52088E-9,1.806042E-4,9.130154E-6,0.001931433,8.445688E-4,5.40382E-4,1.333467E-11,1.822086E-10,1.864614E-11,1.768281E-11,2.228385E-6,4.330493E-7,5.191855E-7,7.718439E-8,2.362098E-4,1.436562E-6,7.280934E-4,0.00162409,0.008171458,3.898034E-5,9.676153E-5,9.742236E-8,8.940596E-4,5.752678E-14,7.349258E-10,7.186999E-10,2.654312E-8,1.179198E-15,1.261199E-25,9.626819E-20,3.660871E-16,7.139109E-4,1.224394E-4,4.947126E-4,1.232907E-4,4.621724E-5,7.280917E-6,-4.296326E-28,2.313363E-304,7.439692,5.254979E-5,421053.0,421053.0
1.055633E-4,15.57722,-1.320973E9,1725.302,1725.302,8.185806E-4,1.0,0.7645558,1.672475E-4,0.1113677,5.130281E-4,1.077949E-4,1.476355E-6,0.04036301,2.027721E-5,0.06545994,1.699325E-7,5.498736E-9,5.520597E-9,1.805936E-4,9.129483E-6,0.001931322,8.445135E-4,5.403383E-4,1.299646E-11,1.821763E-10,1.864121E-11,1.767814E-11,2.227536E-6,4.330041E-7,5.191453E-7,7.717972E-8,2.361974E-4,1.43643E-6,7.280595E-4,0.001624118,0.008171486,3.897673E-5,9.675552E-5,9.741531E-8,8.940586E-4,5.751188E-14,7.348754E-10,7.185432E-10,2.654002E-8,1.176491E-15,1.260571E-25,9.622179E-20,3.659763E-16,7.138617E-4,1.224291E-4,4.947339E-4,1.232978E-4,4.622138E-5,7.282039E-6,-4.293664E-28,2.313361E-304,7.439685,5.254983E-5,421052.5,421052.5
1.059353E-4,15.57665,-1.317359E9,1725.163,1725.163,8.185806E-4,1.0,0.7645585,1.669975E-4,0.1113726,5.121722E-4,1.07627E-4,1.47374E-6,0.0403218,2.023017E-5,0.06550619,1.696748E-7,5.484433E-9,5.507854E-9,1.801274E-4,9.099932E-6,0.001926414,8.420781E-4,5.384116E-4,1.331265E-11,1.807643E-10,1.84255E-11,1.747364E-11,2.190373E-6,4.310207E-7,5.175275E-7,7.697423E-8,2.356494E-4,1.430607E-6,7.265624E-4,0.001625374,0.008172704,3.881793E-5,9.64904E-5,9.710489E-8,8.940154E-4,5.685974E-14,7.326569E-10,7.116779E-10,2.640408E-8,1.188636E-15,1.233228E-25,9.420147E-20,3.611243E-16,7.116924E-4,1.219728E-4,4.956762E-4,1.236099E-4,4.640445E-5,7.331722E-6,-4.176486E-28,2.31326E-304,7.43936,5.255178E-5,421034.1,421034.1
1.06143E-4,15.57633,-1.315378E9,1725.085,1725.085,8.185806E-4,1.0,0.7645601,1.668584E-4,0.1113752,5.116965E-4,1.075341E-4,1.472287E-6,0.04029884,2.020403E-5,0.06553193,1.695319E-7,5.476505E-9,5.500817E-9,1.798695E-4,9.083561E-6,0.001923692,8.407276E-4,5.373429E-4,1.724608E-11,1.799876E-10,1.830701E-11,1.736131E-11,2.16997E-6,4.299245E-7,5.167061E-7,7.686022E-8,2.353452E-4,1.427379E-6,7.257312E-4,0.001626071,0.008173377,3.872998E-5,9.634314E-5,9.693259E-8,8.93991E-4,5.650152E-14,7.31427E-10,7.079029E-10,2.632894E-8,1.174065E-15,1.218339E-25,9.3101E-20,3.584645E-16,7.104872E-4,1.217194E-4,4.962006E-4,1.237837E-4,4.650661E-5,7.359503E-6,-4.112823E-28,2.313203E-304,7.439178,5.255286E-5,421023.9,421023.9
1.061536E-4,15.57631,-1.31526E9,1725.081,1725.081,8.185806E-4,1.0,0.7645601,1.668513E-4,0.1113754,5.116723E-4,1.075293E-4,1.472214E-6,0.04029767,2.020269E-5,0.06553324,1.695246E-7,5.476103E-9,5.500463E-9,1.798564E-4,9.082727E-6,0.001923554,8.406588E-4,5.372884E-4,1.558791E-11,1.799481E-10,1.8301E-11,1.73556E-11,2.168934E-6,4.298687E-7,5.166658E-7,7.685441E-8,2.353297E-4,1.427214E-6,7.256889E-4,0.001626107,0.008173411,3.87255E-5,9.633564E-5,9.692381E-8,8.939898E-4,5.648334E-14,7.313644E-10,7.077112E-10,2.632512E-8,1.178711E-15,1.217586E-25,9.304531E-20,3.583298E-16,7.104258E-4,1.217065E-4,4.962274E-4,1.237926E-4,4.651183E-5,7.360923E-6,-4.109536E-28,2.3132E-304,7.439169,5.255291E-5,421023.3,421023.3
1.061686E-4,15.57629,-1.315115E9,1725.076,1725.076,8.185806E-4,1.0,0.7645602,1.668413E-4,0.1113756,5.116379E-4,1.075227E-4,1.472109E-6,0.04029602,2.02008E-5,0.0655351,1.695143E-7,5.475534E-9,5.499961E-9,1.798378E-4,9.081548E-6,0.001923357,8.405615E-4,5.372113E-4,1.303384E-11,1.798923E-10,1.829249E-11,1.734754E-11,2.167469E-6,4.297897E-7,5.166142E-7,7.684619E-8,2.353078E-4,1.426981E-6,7.256289E-4,0.001626157,0.00817346,3.871916E-5,9.632501E-5,9.691138E-8,8.93988E-4,5.645761E-14,7.312759E-10,7.0744E-10,2.631971E-8,1.17893E-15,1.216521E-25,9.296655E-20,3.581394E-16,7.103388E-4,1.216882E-4,4.962653E-4,1.238051E-4,4.651921E-5,7.362933E-6,-4.104962E-28,2.313196E-304,7.439156,5.255299E-5,421022.6,421022.6
1.061861E-4,15.57626,-1.314961E9,1725.069,1725.069,8.185806E-4,1.0,0.7645604,1.668295E-4,0.1113758,5.115979E-4,1.075149E-4,1.471986E-6,0.04029408,2.01986E-5,0.06553726,1.695023E-7,5.474872E-9,5.49938E-9,1.798162E-4,9.080174E-6,0.001923129,8.40448E-4,5.371216E-4,1.316388E-11,1.798273E-10,1.828258E-11,1.733814E-11,2.165763E-6,4.296978E-7,5.165537E-7,7.683661E-8,2.352822E-4,1.42671E-6,7.25559E-4,0.001626215,0.008173516,3.871178E-5,9.631264E-5,9.68969E-8,8.939859E-4,5.642766E-14,7.311727E-10,7.071241E-10,2.631341E-8,1.17109E-15,1.215281E-25,9.28749E-20,3.579179E-16,7.102375E-4,1.21667E-4,4.963094E-4,1.238197E-4,4.652782E-5,7.365276E-6,-4.099632E-28,2.313192E-304,7.439141,5.255308E-5,421021.7,421021.7
1.062068E-4,15.57623,-1.314738E9,1725.061,1725.061,8.185806E-4,1.0,0.7645605,1.668157E-4,0.1113761,5.115507E-4,1.075056E-4,1.471841E-6,0.0402918,2.019601E-5,0.06553982,1.694882E-7,5.474091E-9,5.498687E-9,1.797906E-4,9.078551E-6,0.001922859,8.40314E-4,5.370155E-4,1.351376E-11,1.797506E-10,1.827088E-11,1.732706E-11,2.16375E-6,4.295893E-7,5.164628E-7,7.682529E-8,2.35252E-4,1.42639E-6,7.254765E-4,0.001626285,0.008173583,3.870306E-5,9.629801E-5,9.68798E-8,8.939835E-4,5.639231E-14,7.310507E-10,7.067514E-10,2.630596E-8,1.166117E-15,1.213818E-25,9.276679E-20,3.576566E-16,7.101178E-4,1.216418E-4,4.963615E-4,1.23837E-4,4.653799E-5,7.368045E-6,-4.093343E-28,2.313186E-304,7.439123,5.255319E-5,421020.7,421020.7
1.085325E-4,15.57265,-1.292565E9,1724.201,1724.201,8.185806E-4,1.0,0.7645785,1.652852E-4,0.111405,5.063249E-4,1.065044E-4,1.455877E-6,0.04003739,1.990914E-5,0.06582375,1.679369E-7,5.387684E-9,5.421173E-9,1.77007E-4,8.901152E-6,0.001893235,8.25625E-4,5.253757E-4,1.407754E-11,1.716056E-10,1.703579E-11,1.615604E-11,1.951636E-6,4.17842E-7,5.06763E-7,7.55799E-8,2.319265E-4,1.391254E-6,7.163833E-4,0.001633913,0.008180766,3.775205E-5,9.468475E-5,9.49977E-8,8.936982E-4,5.265904E-14,7.177356E-10,6.672167E-10,2.550019E-8,1.137429E-15,1.064504E-25,8.171061E-20,3.301507E-16,6.968986E-4,1.188689E-4,5.02162E-4,1.257648E-4,4.768107E-5,7.681891E-6,-3.447227E-28,2.312562E-304,7.437118,5.256525E-5,420907.2,420907.3
1.095508E-4,15.5711,-1.283029E9,1723.829,1723.829,8.185806E-4,1.0,0.7645867,1.64629E-4,0.111417,5.040904E-4,1.060865E-4,1.449051E-6,0.03992743,1.978663E-5,0.06594578,1.672832E-7,5.351214E-9,5.38825E-9,1.758434E-4,8.826611E-6,0.001880721,8.194246E-4,5.204539E-4,1.255249E-11,1.683226E-10,1.654179E-11,1.568763E-11,1.867115E-6,4.129732E-7,5.027647E-7,7.505151E-8,2.305135E-4,1.376411E-6,7.125173E-4,0.001637156,0.008183725,3.735352E-5,9.399756E-5,9.419888E-8,8.935674E-4,5.116617E-14,7.121436E-10,6.513072E-10,2.516599E-8,1.191989E-15,1.007635E-25,7.74905E-20,3.192897E-16,6.912593E-4,1.176893E-4,5.046622E-4,1.265987E-4,4.818095E-5,7.820774E-6,-3.199136E-28,2.312294E-304,7.436253,5.257049E-5,420858.3,420858.3
1.096156E-4,15.571,-1.282422E9,1723.805,1723.805,8.185806E-4,1.0,0.7645873,1.645875E-4,0.1114177,5.039492E-4,1.060603E-4,1.448612E-6,0.03992046,1.97789E-5,0.06595351,1.672421E-7,5.348922E-9,5.386187E-9,1.757704E-4,8.821929E-6,0.001879933,8.190344E-4,5.20144E-4,1.214511E-11,1.681191E-10,1.651124E-11,1.565866E-11,1.861894E-6,4.126686E-7,5.025379E-7,7.501823E-8,2.304244E-4,1.375476E-6,7.122735E-4,0.00163736,0.00818391,3.73285E-5,9.395419E-5,9.414853E-8,8.935589E-4,5.107384E-14,7.117912E-10,6.503212E-10,2.514508E-8,1.128516E-15,1.004171E-25,7.723328E-20,3.186214E-16,6.909033E-4,1.176149E-4,5.048205E-4,1.266516E-4,4.821276E-5,7.829645E-6,-3.184152E-28,2.312277E-304,7.436198,5.257082E-5,420855.2,420855.2
1.096199E-4,15.571,-1.282376E9,1723.803,1723.803,8.185806E-4,1.0,0.7645873,1.645847E-4,0.1114178,5.039398E-4,1.060585E-4,1.448583E-6,0.03991999,1.977838E-5,0.06595402,1.672394E-7,5.34877E-9,5.386051E-9,1.757656E-4,8.821618E-6,0.001879881,8.190085E-4,5.201234E-4,1.233467E-11,1.681055E-10,1.650921E-11,1.565674E-11,1.861548E-6,4.126484E-7,5.025212E-7,7.501602E-8,2.304184E-4,1.375414E-6,7.122573E-4,0.001637374,0.008183922,3.732684E-5,9.395131E-5,9.414518E-8,8.935584E-4,5.106771E-14,7.117678E-10,6.502558E-10,2.514369E-8,1.126438E-15,1.003941E-25,7.721623E-20,3.185771E-16,6.908796E-4,1.176099E-4,5.04831E-4,1.266551E-4,4.821488E-5,7.830235E-6,-3.183146E-28,2.312275E-304,7.436195,5.257084E-5,420855.0,420855.0
1.099129E-4,15.57055,-1.279662E9,1723.697,1723.697,8.185806E-4,1.0,0.7645897,1.643977E-4,0.1114211,5.033035E-4,1.059407E-4,1.446644E-6,0.03988854,1.974352E-5,0.06598885,1.670544E-7,5.338452E-9,5.376706E-9,1.754374E-4,8.800556E-6,0.001876336,8.172527E-4,5.187287E-4,1.41869E-11,1.671941E-10,1.63725E-11,1.55271E-11,1.838198E-6,4.112801E-7,5.013936E-7,7.486605E-8,2.300171E-4,1.371209E-6,7.111592E-4,0.001638295,0.008184751,3.721433E-5,9.375595E-5,9.391843E-8,8.935201E-4,5.06546E-14,7.101878E-10,6.458411E-10,2.504975E-8,1.159376E-15,9.885207E-26,7.60709E-20,3.155921E-16,6.892755E-4,1.172748E-4,5.055454E-4,1.268938E-4,4.835859E-5,7.870365E-6,-3.115716E-28,2.312199E-304,7.435947,5.257234E-5,420841.0,420841.0
1.10076E-4,15.57031,-1.278183E9,1723.638,1723.638,8.185806E-4,1.0,0.7645911,1.642938E-4,0.111423,5.029503E-4,1.058755E-4,1.445566E-6,0.03987105,1.972416E-5,0.06600819,1.669519E-7,5.332738E-9,5.371553E-9,1.752558E-4,8.788892E-6,0.001874372,8.162797E-4,5.179556E-4,1.142981E-11,1.66692E-10,1.629728E-11,1.545577E-11,1.825358E-6,4.105236E-7,5.008424E-7,7.478292E-8,2.297945E-4,1.368879E-6,7.105501E-4,0.001638806,0.008185208,3.715205E-5,9.364756E-5,9.379268E-8,8.934986E-4,5.04273E-14,7.093135E-10,6.434101E-10,2.499782E-8,1.207507E-15,9.800893E-26,7.544451E-20,3.139538E-16,6.883853E-4,1.170888E-4,5.059423E-4,1.270264E-4,4.843861E-5,7.892744E-6,-3.078813E-28,2.312156E-304,7.43581,5.257318E-5,420833.2,420833.2
