Time_Soln#28 (sec),Volume_Soln#28 (cm3),Volumetric_heat_production_rate_Soln#28 (erg/cm3-sec),Surface_temperature_Soln#28 (K),Temperature_Soln#28 (K),Mass_Soln#28 (g),Pressure_Soln#28 (atm),Mole_fraction_H2_Soln#28 (),Mole_fraction_H_Soln#28 (),Mole_fraction_CH4_Soln#28 (),Mole_fraction_CH3_Soln#28 (),Mole_fraction_CH2_Soln#28 (),Mole_fraction_C2H6_Soln#28 (),Mole_fraction_C2H5_Soln#28 (),Mole_fraction_C2H4_Soln#28 (),Mole_fraction_C2H3_Soln#28 (),Mole_fraction_C2H2_Soln#28 (),Mole_fraction_C3H8_Soln#28 (),Mole_fraction_IC3H7_Soln#28 (),Mole_fraction_NC3H7_Soln#28 (),Mole_fraction_C3H6_Soln#28 (),Mole_fraction_C3H5-A_Soln#28 (),Mole_fraction_C3H5-T_Soln#28 (),Mole_fraction_C3H4-P_Soln#28 (),Mole_fraction_C3H4-A_Soln#28 (),Mole_fraction_C3H3_Soln#28 (),Mole_fraction_C3H2_Soln#28 (),Mole_fraction_PC4H9_Soln#28 (),Mole_fraction_IC4H10_Soln#28 (),Mole_fraction_IC4H9_Soln#28 (),Mole_fraction_TC4H9_Soln#28 (),Mole_fraction_IC4H8_Soln#28 (),Mole_fraction_IC4H7_Soln#28 (),Mole_fraction_C4H8-1_Soln#28 (),Mole_fraction_C4H71-3_Soln#28 (),Mole_fraction_C4H6_Soln#28 (),Mole_fraction_C4H5_Soln#28 (),Mole_fraction_C4H4_Soln#28 (),Mole_fraction_C4H2_Soln#28 (),Mole_fraction_C6H6_Soln#28 (),Mole_fraction_C10H8_Soln#28 (),Mole_fraction_NEOC5H11_Soln#28 (),Mole_fraction_NC5H10_Soln#28 (),Mole_fraction_NC6H12_Soln#28 (),Mole_fraction_NC7H14_Soln#28 (),Mole_fraction_IC8H17_Soln#28 (),Mole_fraction_IC8H16_Soln#28 (),Mole_fraction_C7H8_Soln#28 (),Mole_fraction_C7H7_Soln#28 (),Mole_fraction_CH3C6H4_Soln#28 (),Mole_fraction_C6H5C2H_Soln#28 (),Mole_fraction_INDENYL_Soln#28 (),Mole_fraction_C12H8_Soln#28 (),Mole_fraction_C14H10_Soln#28 (),Mole_fraction_BIN1B_Soln#28 (),Mole_fraction_NC10H20_Soln#28 (),Mole_fraction_IC12H26_Soln#28 (),Molecular_weight_Soln#28 (g/mole),Mass_density_Soln#28 (g/cm3),Unburned_hydrocarbons_Soln#28 (ppm),Volatile_organic_compounds_Soln#28 (ppm)
8.971687E-6,15.56489,-1.060766E10,1953.066,1953.066,7.140809E-4,1.0,0.76618,0.001147966,0.101025,0.003234144,7.803551E-6,1.902753E-4,4.881277E-6,0.03767767,1.228967E-4,0.06652651,1.40974E-7,1.536735E-8,1.585724E-8,2.904641E-4,4.509298E-5,1.331879E-6,0.004055057,0.002031191,0.005359148,3.945746E-4,2.17121E-11,1.433143E-9,1.06127E-9,8.380223E-10,7.536607E-5,2.514E-6,1.089823E-6,1.726081E-7,3.979371E-4,2.035319E-5,0.001485935,0.002481606,0.004814265,5.538688E-4,7.42319E-12,8.440511E-10,8.106744E-13,7.104198E-16,3.613293E-23,1.269035E-17,4.536987E-4,2.354812E-4,2.52381E-6,2.445436E-4,1.533996E-4,3.799877E-5,1.256413E-5,8.280881E-7,-1.090458E-79,-3.364774E-303,7.35252,4.587767E-5,416119.4,416119.4
8.973406E-6,15.56489,-1.060743E10,1953.06,1953.06,7.140809E-4,1.0,0.7661796,0.001147852,0.1010257,0.00323378,7.801961E-6,1.902306E-4,4.880281E-6,0.03767587,1.22877E-4,0.06653041,1.409356E-7,1.536325E-8,1.585358E-8,2.903745E-4,4.507971E-5,1.331309E-6,0.004054679,0.002030939,0.005358339,3.944731E-4,2.122124E-11,1.432224E-9,1.060484E-9,8.374051E-10,7.531552E-5,2.512914E-6,1.08945E-6,1.725665E-7,3.978649E-4,2.034741E-5,0.001485746,0.002481809,0.004814362,5.538778E-4,7.417483E-12,8.437142E-10,8.103011E-13,7.076108E-16,3.608387E-23,1.267405E-17,4.536012E-4,2.354271E-4,2.523073E-6,2.445831E-4,1.534144E-4,3.80071E-5,1.25668E-5,8.284882E-7,-1.089218E-79,-3.364765E-303,7.3525,4.587768E-5,416118.2,416118.2
8.975315E-6,15.56488,-1.060704E10,1953.053,1953.053,7.140809E-4,1.0,0.7661791,0.001147726,0.1010264,0.003233375,7.800195E-6,1.90181E-4,4.879174E-6,0.03767388,1.22855E-4,0.06653473,1.40893E-7,1.535869E-8,1.584951E-8,2.90275E-4,4.506498E-5,1.330676E-6,0.004054258,0.002030659,0.005357441,3.943603E-4,2.119145E-11,1.431204E-9,1.059612E-9,8.367202E-10,7.525941E-5,2.511708E-6,1.089014E-6,1.725202E-7,3.977847E-4,2.034099E-5,0.001485538,0.002482035,0.00481447,5.538877E-4,7.411149E-12,8.433403E-10,8.098869E-13,7.043336E-16,3.602946E-23,1.265596E-17,4.534929E-4,2.35367E-4,2.522253E-6,2.446271E-4,1.534308E-4,3.801635E-5,1.256976E-5,8.289327E-7,-1.087839E-79,-3.364754E-303,7.352477,4.587768E-5,416116.9,416116.9
9.02236E-6,15.56481,-1.059967E10,1952.896,1952.896,7.140809E-4,1.0,0.7661674,0.001144633,0.1010447,0.003223458,7.756906E-6,1.889699E-4,4.852125E-6,0.03762477,1.223176E-4,0.06664109,1.398545E-7,1.52473E-8,1.574988E-8,2.878479E-4,4.470537E-5,1.315248E-6,0.004043939,0.002023789,0.005335394,3.915973E-4,2.321676E-11,1.406349E-9,1.038381E-9,8.200474E-10,7.389177E-5,2.48231E-6,1.078508E-6,1.713874E-7,3.9582E-4,2.018388E-5,0.001480402,0.002487575,0.004817101,5.541291E-4,7.257023E-12,8.342271E-10,7.998008E-13,7.057931E-16,3.471647E-23,1.2219E-17,4.508385E-4,2.338952E-4,2.502201E-6,2.457081E-4,1.538328E-4,3.824396E-5,1.264282E-5,8.399271E-7,-1.054483E-79,-3.364499E-303,7.351919,4.58779E-5,416085.4,416085.4
9.177563E-6,15.56453,-1.057412E10,1952.377,1952.377,7.140809E-4,1.0,0.76613,0.001134616,0.1011033,0.00319143,7.617087E-6,1.851221E-4,4.765617E-6,0.03746375,1.205823E-4,0.06698795,1.365609E-7,1.489284E-8,1.543208E-8,2.801503E-4,4.356124E-5,1.266426E-6,0.004010382,0.002001562,0.005263731,3.826864E-4,2.435694E-11,1.327827E-9,9.717013E-10,7.676718E-10,6.957158E-5,2.389227E-6,1.045311E-6,1.677536E-7,3.894836E-4,1.968003E-5,0.001463622,0.002505529,0.004825381,5.54877E-4,6.773665E-12,8.054628E-10,7.680825E-13,6.802777E-16,3.073695E-23,1.088827E-17,4.422639E-4,2.291506E-4,2.437794E-6,2.492521E-4,1.551363E-4,3.898936E-5,1.288391E-5,8.767139E-7,-9.520965E-80,-3.363665E-303,7.350097,4.587873E-5,415982.2,415982.2
9.189154E-6,15.56451,-1.057217E10,1952.338,1952.338,7.140809E-4,1.0,0.7661272,0.001133879,0.1011076,0.003189079,7.606826E-6,1.848436E-4,4.759321E-6,0.03745178,1.20455E-4,0.06701361,1.363228E-7,1.48672E-8,1.540905E-8,2.79594E-4,4.347833E-5,1.262905E-6,0.004007905,0.001999928,0.005258444,3.820333E-4,3.002128E-11,1.322172E-9,9.669218E-10,7.63917E-10,6.926043E-5,2.382509E-6,1.042931E-6,1.674885E-7,3.890192E-4,1.964328E-5,0.001462378,0.002506851,0.004825975,5.549299E-4,6.73906E-12,8.033917E-10,7.65809E-13,7.167037E-16,3.046016E-23,1.079534E-17,4.416346E-4,2.28803E-4,2.433089E-6,2.495154E-4,1.552322E-4,3.904468E-5,1.290192E-5,8.794933E-7,-9.448981E-80,-3.363603E-303,7.349962,4.58788E-5,415974.6,415974.6
9.192342E-6,15.5645,-1.057158E10,1952.327,1952.327,7.140809E-4,1.0,0.7661265,0.001133677,0.1011088,0.003188434,7.604009E-6,1.847672E-4,4.757594E-6,0.0374485,1.2042E-4,0.06702066,1.362575E-7,1.486017E-8,1.540274E-8,2.794414E-4,4.345558E-5,1.261939E-6,0.004007225,0.00199948,0.005256992,3.81854E-4,2.931925E-11,1.320621E-9,9.65612E-10,7.628879E-10,6.917512E-5,2.380667E-6,1.042272E-6,1.674157E-7,3.888916E-4,1.963319E-5,0.001462037,0.002507214,0.004826137,5.549444E-4,6.729577E-12,8.028239E-10,7.65186E-13,7.41144E-16,3.03845E-23,1.076993E-17,4.414618E-4,2.287075E-4,2.431798E-6,2.495878E-4,1.552585E-4,3.905989E-5,1.290688E-5,8.802585E-7,-9.429285E-80,-3.363586E-303,7.349925,4.587881E-5,415972.5,415972.5
9.238265E-6,15.56441,-1.056364E10,1952.174,1952.174,7.140809E-4,1.0,0.7661157,0.001130775,0.1011256,0.003179185,7.56363E-6,1.836768E-4,4.73289E-6,0.03740119,1.19919E-4,0.06712195,1.353263E-7,1.475978E-8,1.531246E-8,2.772648E-4,4.313086E-5,1.24817E-6,0.003997458,0.001993047,0.005236148,3.792854E-4,2.764995E-11,1.298524E-9,9.469726E-10,7.482434E-10,6.795949E-5,2.354398E-6,1.032913E-6,1.663745E-7,3.870648E-4,1.948887E-5,0.001457127,0.002512419,0.004828454,5.551496E-4,6.594677E-12,7.947327E-10,7.563164E-13,7.68989E-16,2.93171E-23,1.041103E-17,4.389853E-4,2.273404E-4,2.413316E-6,2.506289E-4,1.556365E-4,3.927857E-5,1.297824E-5,8.913193E-7,-9.150561E-80,-3.363343E-303,7.349392,4.587909E-5,415942.4,415942.4
9.293089E-6,15.56429,-1.055393E10,1951.991,1951.991,7.140809E-4,1.0,0.766103,0.001127342,0.1011453,0.003168256,7.51592E-6,1.823989E-4,4.703839E-6,0.03734488,1.193271E-4,0.0672422,1.342356E-7,1.464201E-8,1.520645E-8,2.747159E-4,4.274999E-5,1.232064E-6,0.003985881,0.001985441,0.005211446,3.76253E-4,2.727307E-11,1.272702E-9,9.252533E-10,7.311771E-10,6.653903E-5,2.323663E-6,1.021995E-6,1.651484E-7,3.849079E-4,1.931895E-5,0.001451294,0.002518579,0.004831153,5.553866E-4,6.4376E-12,7.852782E-10,7.459711E-13,8.038387E-16,2.80952E-23,9.999213E-18,4.360591E-4,2.257267E-4,2.391539E-6,2.518679E-4,1.560839E-4,3.953868E-5,1.306344E-5,9.046141E-7,-8.829451E-80,-3.363053E-303,7.34876,4.587944E-5,415906.5,415906.5
9.296381E-6,15.56428,-1.055333E10,1951.98,1951.98,7.140809E-4,1.0,0.7661023,0.001127137,0.1011465,0.003167603,7.513072E-6,1.823229E-4,4.702109E-6,0.03734151,1.192918E-4,0.0672494,1.341709E-7,1.463502E-8,1.520016E-8,2.745645E-4,4.272736E-5,1.231109E-6,0.003985189,0.001984986,0.005209969,3.760721E-4,2.604906E-11,1.271171E-9,9.239673E-10,7.301666E-10,6.645479E-5,2.321838E-6,1.021345E-6,1.650753E-7,3.847792E-4,1.930883E-5,0.001450944,0.002518947,0.004831313,5.554006E-4,6.428304E-12,7.847175E-10,7.453587E-13,8.030692E-16,2.802359E-23,9.975047E-18,4.358845E-4,2.256304E-4,2.390242E-6,2.519422E-4,1.561106E-4,3.955427E-5,1.306856E-5,9.054156E-7,-8.810564E-80,-3.363036E-303,7.348722,4.587946E-5,415904.4,415904.4
9.30188E-6,15.56427,-1.055237E10,1951.962,1951.962,7.140809E-4,1.0,0.766101,0.001126795,0.1011485,0.003166515,7.50832E-6,1.821963E-4,4.699224E-6,0.03733587,1.192328E-4,0.06726142,1.340629E-7,1.462336E-8,1.518966E-8,2.743121E-4,4.26896E-5,1.229515E-6,0.003984033,0.001984228,0.005207503,3.757702E-4,2.4081E-11,1.268618E-9,9.218239E-10,7.284823E-10,6.631435E-5,2.318797E-6,1.020271E-6,1.649535E-7,3.845644E-4,1.929195E-5,0.001450361,0.002519561,0.00483158,5.554238E-4,6.412809E-12,7.837826E-10,7.443378E-13,7.936146E-16,2.790442E-23,9.934822E-18,4.35593E-4,2.254698E-4,2.388076E-6,2.520662E-4,1.561552E-4,3.958029E-5,1.30771E-5,9.067552E-7,-8.779113E-80,-3.363007E-303,7.348658,4.58795E-5,415900.8,415900.8
9.347786E-6,15.56417,-1.0544E10,1951.809,1951.809,7.140809E-4,1.0,0.7660906,0.001123951,0.1011647,0.003157475,7.468859E-6,1.811494E-4,4.675321E-6,0.0372889,1.187433E-4,0.06736144,1.331703E-7,1.452688E-8,1.510258E-8,2.722263E-4,4.237734E-5,1.216353E-6,0.00397442,0.00197793,0.005187001,3.732649E-4,2.479807E-11,1.247542E-9,9.041559E-10,7.145977E-10,6.515505E-5,2.293671E-6,1.011302E-6,1.639433E-7,3.827819E-4,1.915199E-5,0.001445505,0.002524665,0.004833774,5.556145E-4,6.285131E-12,7.760636E-10,7.359162E-13,7.113766E-16,2.693091E-23,9.60583E-18,4.331728E-4,2.241366E-4,2.370124E-6,2.530999E-4,1.56526E-4,3.979712E-5,1.314846E-5,9.179776E-7,-8.521353E-80,-3.362766E-303,7.348132,4.58798E-5,415871.0,415871.0
9.410375E-6,15.56402,-1.053249E10,1951.601,1951.601,7.140809E-4,1.0,0.7660765,0.001120111,0.1011866,0.003145284,7.415646E-6,1.797496E-4,4.643259E-6,0.03722507,1.180833E-4,0.06749699,1.319778E-7,1.439768E-8,1.498583E-8,2.694402E-4,4.19595E-5,1.198793E-6,0.003961411,0.001969428,0.005159267,3.698897E-4,3.548899E-11,1.219457E-9,8.80683E-10,6.96149E-10,6.361032E-5,2.260142E-6,9.993618E-7,1.625858E-7,3.8038E-4,1.896395E-5,0.001438919,0.002531559,0.004836688,5.558649E-4,6.115632E-12,7.657768E-10,7.247097E-13,9.104354E-16,2.566185E-23,9.1759E-18,4.299093E-4,2.223408E-4,2.345986E-6,2.545045E-4,1.570268E-4,4.009158E-5,1.324575E-5,9.333889E-7,-8.18305E-80,-3.362439E-303,7.347417,4.588024E-5,415830.6,415830.6
9.414023E-6,15.56401,-1.053173E10,1951.588,1951.588,7.140809E-4,1.0,0.7660757,0.001119889,0.1011878,0.003144579,7.412566E-6,1.79669E-4,4.64141E-6,0.03722135,1.180451E-4,0.06750487,1.319092E-7,1.439025E-8,1.497912E-8,2.692799E-4,4.193543E-5,1.197783E-6,0.003960657,0.001968936,0.005157659,3.696945E-4,3.338782E-11,1.217843E-9,8.793369E-10,6.950909E-10,6.352158E-5,2.258214E-6,9.986707E-7,1.625074E-7,3.80241E-4,1.895309E-5,0.001438537,0.002531959,0.004836855,5.558792E-4,6.105916E-12,7.651858E-10,7.240668E-13,9.272483E-16,2.558992E-23,9.151494E-18,4.297204E-4,2.222369E-4,2.344591E-6,2.545862E-4,1.570558E-4,4.01087E-5,1.325143E-5,9.34291E-7,-8.163794E-80,-3.36242E-303,7.347376,4.588027E-5,415828.2,415828.2
9.445222E-6,15.56393,-1.052584E10,1951.485,1951.485,7.140809E-4,1.0,0.7660688,0.001117992,0.1011986,0.003138564,7.386313E-6,1.789839E-4,4.625657E-6,0.03718963,1.177195E-4,0.06757206,1.31326E-7,1.432704E-8,1.492193E-8,2.679176E-4,4.17308E-5,1.189207E-6,0.003954218,0.001964738,0.005143936,3.68031E-4,2.754922E-11,1.204142E-9,8.679187E-10,6.861158E-10,6.276809E-5,2.241835E-6,9.928339E-7,1.618398E-7,3.790569E-4,1.886064E-5,0.00143527,0.002535365,0.00483827,5.559997E-4,6.023519E-12,7.601656E-10,7.186118E-13,8.36217E-16,2.498344E-23,8.945561E-18,4.281104E-4,2.213518E-4,2.332716E-6,2.552842E-4,1.573033E-4,4.025492E-5,1.329993E-5,9.420252E-7,-8.001088E-80,-3.362258E-303,7.347021,4.588049E-5,415808.2,415808.2
9.448884E-6,15.56392,-1.052516E10,1951.472,1951.472,7.140809E-4,1.0,0.766068,0.00111777,0.1011998,0.00313786,7.383242E-6,1.78904E-4,4.623817E-6,0.03718592,1.176814E-4,0.06757993,1.31258E-7,1.431966E-8,1.491526E-8,2.677588E-4,4.170693E-5,1.188207E-6,0.003953464,0.001964247,0.00514233,3.678365E-4,2.545591E-11,1.202546E-9,8.665897E-10,6.850711E-10,6.26803E-5,2.239926E-6,9.9216E-7,1.617619E-7,3.789185E-4,1.884985E-5,0.001434888,0.002535764,0.004838435,5.560137E-4,6.013931E-12,7.595807E-10,7.179766E-13,8.301723E-16,2.491328E-23,8.921717E-18,4.279221E-4,2.212483E-4,2.331328E-6,2.55366E-4,1.573322E-4,4.027206E-5,1.330563E-5,9.42935E-7,-7.982223E-80,-3.362239E-303,7.34698,4.588052E-5,415805.8,415805.8
9.454563E-6,15.56391,-1.052405E10,1951.454,1951.454,7.140809E-4,1.0,0.7660667,0.001117426,0.1012018,0.00313677,7.378485E-6,1.787803E-4,4.620969E-6,0.03718015,1.176224E-4,0.06759213,1.311527E-7,1.430824E-8,1.490493E-8,2.675129E-4,4.166997E-5,1.18666E-6,0.003952296,0.001963486,0.005139841,3.675352E-4,2.636668E-11,1.200076E-9,8.645334E-10,6.834547E-10,6.254445E-5,2.23697E-6,9.911112E-7,1.616411E-7,3.78704E-4,1.883312E-5,0.001434295,0.002536381,0.00483869,5.560353E-4,5.999097E-12,7.586753E-10,7.169937E-13,8.181404E-16,2.480489E-23,8.88488E-18,4.276304E-4,2.21088E-4,2.329179E-6,2.554929E-4,1.573771E-4,4.029863E-5,1.331446E-5,9.443467E-7,-7.953065E-80,-3.362209E-303,7.346915,4.588056E-5,415802.2,415802.2
9.45594E-6,15.56391,-1.052378E10,1951.449,1951.449,7.140809E-4,1.0,0.7660664,0.001117342,0.1012023,0.003136506,7.377332E-6,1.787503E-4,4.620278E-6,0.03717875,1.176081E-4,0.06759509,1.311272E-7,1.430548E-8,1.490243E-8,2.674534E-4,4.166101E-5,1.186285E-6,0.003952013,0.001963301,0.005139237,3.674622E-4,2.612536E-11,1.199477E-9,8.640355E-10,6.830633E-10,6.251154E-5,2.236255E-6,9.90856E-7,1.616118E-7,3.78652E-4,1.882907E-5,0.001434151,0.002536531,0.004838752,5.560405E-4,5.995505E-12,7.58456E-10,7.167557E-13,8.15689E-16,2.477868E-23,8.875969E-18,4.275597E-4,2.210492E-4,2.328658E-6,2.555237E-4,1.57388E-4,4.030507E-5,1.33166E-5,9.446892E-7,-7.94601E-80,-3.362202E-303,7.3469,4.588057E-5,415801.3,415801.3
9.463327E-6,15.56389,-1.052235E10,1951.424,1951.424,7.140809E-4,1.0,0.7660648,0.001116896,0.1012048,0.003135091,7.371154E-6,1.785899E-4,4.61658E-6,0.03717126,1.175315E-4,0.06761095,1.309907E-7,1.429067E-8,1.488904E-8,2.671344E-4,4.161306E-5,1.184279E-6,0.003950494,0.001962313,0.005136002,3.67071E-4,2.371561E-11,1.196274E-9,8.613703E-10,6.809682E-10,6.233539E-5,2.232422E-6,9.894978E-7,1.61455E-7,3.783734E-4,1.880735E-5,0.00143338,0.002537333,0.004839082,5.560684E-4,5.97628E-12,7.572819E-10,7.154817E-13,7.942728E-16,2.46386E-23,8.828338E-18,4.271808E-4,2.20841E-4,2.325868E-6,2.556886E-4,1.574463E-4,4.033962E-5,1.332808E-5,9.465278E-7,-7.908285E-80,-3.362164E-303,7.346816,4.588063E-5,415796.6,415796.6
9.465257E-6,15.56388,-1.052198E10,1951.418,1951.418,7.140809E-4,1.0,0.7660644,0.001116779,0.1012054,0.003134721,7.369541E-6,1.78548E-4,4.615616E-6,0.0371693,1.175115E-4,0.06761509,1.309551E-7,1.428681E-8,1.488555E-8,2.670513E-4,4.160055E-5,1.183756E-6,0.003950098,0.001962055,0.005135158,3.669688E-4,2.336434E-11,1.195439E-9,8.606757E-10,6.804222E-10,6.228946E-5,2.231423E-6,9.891424E-7,1.614141E-7,3.783007E-4,1.880169E-5,0.001433178,0.002537543,0.004839168,5.560757E-4,5.97127E-12,7.569758E-10,7.151497E-13,7.860593E-16,2.460214E-23,8.815941E-18,4.270819E-4,2.207866E-4,2.32514E-6,2.557317E-4,1.574615E-4,4.034864E-5,1.333108E-5,9.470083E-7,-7.898463E-80,-3.362154E-303,7.346794,4.588064E-5,415795.3,415795.3
9.608577E-6,15.5635,-1.049379E10,1950.942,1950.942,7.140809E-4,1.0,0.7660335,0.001108228,0.1012534,0.003107676,7.251526E-6,1.755195E-4,4.545463E-6,0.03702455,1.160479E-4,0.06792013,1.283807E-7,1.40068E-8,1.463132E-8,2.610411E-4,4.069457E-5,1.146006E-6,0.003920958,0.001943147,0.005073107,3.595072E-4,2.165126E-11,1.13529E-9,8.108418E-10,6.412417E-10,5.898221E-5,2.159298E-6,9.633481E-7,1.584337E-7,3.729857E-4,1.838913E-5,0.001418332,0.002552901,0.004845324,5.565883E-4,5.612157E-12,7.349114E-10,6.912673E-13,6.329789E-16,2.205117E-23,7.945662E-18,4.198456E-4,2.168164E-4,2.272066E-6,2.589169E-4,1.585774E-4,4.101498E-5,1.355397E-5,9.8304E-7,-7.204886E-80,-3.361417E-303,7.345184,4.588177E-5,415704.2,415704.2
1.0E-5,15.56227,-1.041015E10,1949.649,1949.649,7.140809E-4,1.0,0.7659546,0.001085916,0.1013752,0.003037532,6.945733E-6,1.679817E-4,4.367638E-6,0.03663568,1.122556E-4,0.06872956,1.219925E-7,1.330824E-8,1.399295E-8,2.461579E-4,3.843132E-5,1.053055E-6,0.003844217,0.001893924,0.004910092,3.402875E-4,2.057026E-11,9.882555E-10,6.907371E-10,5.46759E-10,5.090293E-5,1.981564E-6,8.998166E-7,1.508365E-7,3.59264E-4,1.733874E-5,0.001378861,0.002592962,0.004859926,5.577298E-4,4.749531E-12,6.807316E-10,6.332602E-13,5.741646E-16,1.642954E-23,6.006373E-18,4.011089E-4,2.065839E-4,2.136498E-6,2.674748E-4,1.614893E-4,4.279859E-5,1.416303E-5,1.084842E-6,-5.641375E-80,-3.359454E-303,7.340895,4.588539E-5,415461.5,415461.5
1.180467E-5,15.55398,-9.929131E9,1943.843,1943.843,7.140809E-4,1.0,0.7656761,9.991011E-4,0.101801,0.002769891,5.789071E-6,1.432405E-4,3.739922E-6,0.03495941,9.786597E-5,0.0720706,1.011551E-7,1.097675E-8,1.180405E-8,1.983166E-4,3.089776E-5,7.604673E-7,0.003536723,0.001704199,0.004265638,2.696715E-4,2.385566E-11,5.438158E-10,3.45171E-10,2.743333E-10,2.658452E-5,1.422526E-6,6.976856E-7,1.236956E-7,3.080335E-4,1.360924E-5,0.001216337,0.002747112,0.004893808,5.592572E-4,2.295382E-12,5.098908E-10,4.568135E-13,5.516937E-16,4.599481E-24,1.779996E-18,3.307125E-4,1.687151E-4,1.650906E-6,3.044245E-4,1.726923E-4,5.036591E-5,1.697398E-5,1.616708E-6,-3.738724E-79,-3.351235E-303,7.322936,4.590985E-5,414445.0,414445.0
1.180919E-5,15.55395,-9.927922E9,1943.829,1943.829,7.140809E-4,1.0,0.7656756,9.98911E-4,0.1018019,0.002769314,5.786604E-6,1.431936E-4,3.738648E-6,0.03495544,9.783511E-5,0.07207826,1.011157E-7,1.097224E-8,1.179972E-8,1.982278E-4,3.088329E-5,7.599351E-7,0.003536036,0.001703787,0.004264219,2.695253E-4,2.257113E-11,5.430493E-10,3.446023E-10,2.73884E-10,2.654283E-5,1.421513E-6,6.973308E-7,1.236404E-7,3.079253E-4,1.36017E-5,0.001215968,0.002747444,0.004893838,5.592552E-4,2.291387E-12,5.095766E-10,4.564989E-13,5.499869E-16,4.585599E-24,1.774846E-18,3.305637E-4,1.68636E-4,1.649919E-6,3.045121E-4,1.727163E-4,5.038358E-5,1.698102E-5,1.618165E-6,-3.729427E-79,-3.351216E-303,7.322894,4.590992E-5,414442.7,414442.7
1.181161E-5,15.55394,-9.927124E9,1943.822,1943.822,7.140809E-4,1.0,0.7656753,9.98809E-4,0.1018023,0.002769004,5.78528E-6,1.431684E-4,3.737964E-6,0.03495331,9.781856E-5,0.07208236,1.010945E-7,1.096983E-8,1.179741E-8,1.981802E-4,3.087553E-5,7.596497E-7,0.003535667,0.001703566,0.004263457,2.694469E-4,2.083272E-11,5.426384E-10,3.442975E-10,2.736431E-10,2.652048E-5,1.42097E-6,6.971389E-7,1.236107E-7,3.078673E-4,1.359765E-5,0.00121577,0.002747622,0.004893854,5.592541E-4,2.289246E-12,5.094082E-10,4.563303E-13,5.464438E-16,4.578166E-24,1.772089E-18,3.304838E-4,1.685935E-4,1.649389E-6,3.045592E-4,1.727293E-4,5.039306E-5,1.69848E-5,1.618947E-6,-3.724399E-79,-3.351206E-303,7.322872,4.590996E-5,414441.4,414441.4
1.181656E-5,15.55391,-9.925597E9,1943.806,1943.806,7.140809E-4,1.0,0.7656747,9.986013E-4,0.1018033,0.002768372,5.782584E-6,1.431172E-4,3.736572E-6,0.03494897,9.778483E-5,0.07209073,1.010515E-7,1.096491E-8,1.179269E-8,1.980833E-4,3.085973E-5,7.590687E-7,0.003534917,0.001703117,0.004261906,2.692871E-4,2.159846E-11,5.418021E-10,3.436772E-10,2.73153E-10,2.647499E-5,1.419865E-6,6.96726E-7,1.235503E-7,3.077491E-4,1.358941E-5,0.001215366,0.002747984,0.004893886,5.592518E-4,2.284888E-12,5.090651E-10,4.559871E-13,5.354895E-16,4.563056E-24,1.766483E-18,3.303212E-4,1.68507E-4,1.648311E-6,3.04655E-4,1.727556E-4,5.041237E-5,1.699249E-5,1.620542E-6,-3.713907E-79,-3.351185E-303,7.322826,4.591004E-5,414438.8,414438.8
1.182613E-5,15.55386,-9.92274E9,1943.776,1943.776,7.140809E-4,1.0,0.7656735,9.981993E-4,0.101805,0.002767151,5.777369E-6,1.430182E-4,3.733879E-6,0.03494057,9.771959E-5,0.07210693,1.009683E-7,1.09554E-8,1.178356E-8,1.978959E-4,3.082917E-5,7.57946E-7,0.003533464,0.001702246,0.004258904,2.689781E-4,1.858487E-11,5.401866E-10,3.424794E-10,2.722066E-10,2.638713E-5,1.41773E-6,6.959451E-7,1.234335E-7,3.075205E-4,1.357347E-5,0.001214586,0.002748685,0.004893947,5.592473E-4,2.276474E-12,5.084021E-10,4.553241E-13,5.119513E-16,4.533943E-24,1.755679E-18,3.300066E-4,1.683397E-4,1.646226E-6,3.048406E-4,1.728065E-4,5.044976E-5,1.70074E-5,1.623633E-6,-3.69367E-79,-3.351145E-303,7.322738,4.59102E-5,414433.8,414433.9
1.183852E-5,15.55379,-9.919129E9,1943.737,1943.737,7.140809E-4,1.0,0.765672,9.976796E-4,0.1018073,0.002765573,5.770629E-6,1.428904E-4,3.730403E-6,0.0349297,9.763528E-5,0.07212788,1.008609E-7,1.094314E-8,1.177185E-8,1.976541E-4,3.078974E-5,7.564976E-7,0.003531586,0.001701121,0.004255024,2.68579E-4,2.509413E-11,5.381041E-10,3.40936E-10,2.709872E-10,2.627388E-5,1.414975E-6,6.949803E-7,1.232828E-7,3.072252E-4,1.355289E-5,0.001213576,0.002749591,0.004894025,5.592413E-4,2.265634E-12,5.075467E-10,4.544698E-13,5.138648E-16,4.496559E-24,1.741801E-18,3.296002E-4,1.681235E-4,1.643533E-6,3.050807E-4,1.728722E-4,5.049812E-5,1.70267E-5,1.627638E-6,-3.667653E-79,-3.351092E-303,7.322624,4.59104E-5,414427.4,414427.4
