Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H9_Soln#19 (),Mole_fraction_TC4H9_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_IC4H7_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_MCPTD_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NEOC5H12_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M2_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_IC8H17_Soln#19 (),Mole_fraction_IC8H16_Soln#19 (),Mole_fraction_DIMEPTD_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_C14H10_Soln#19 (),Mole_fraction_BIN1B_Soln#19 (),Mole_fraction_BIN1A_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Mole_fraction_IC12H26_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
7.721717E-6,15.46482,-4.347103E9,1681.446,1681.446,8.832053E-4,1.0,0.7972155,3.048409E-4,0.0684991,0.002313979,0.008263532,2.988867E-5,0.04536031,1.116791E-4,0.01297828,2.478652E-4,7.006693E-7,0.01898504,7.334302E-4,0.009165637,0.01022307,0.002337331,4.819042E-9,7.858414E-6,1.190753E-7,1.194952E-7,0.008662806,2.721035E-4,3.800253E-4,8.54924E-5,2.735318E-6,0.003133161,0.001351221,8.178467E-5,0.002004884,2.185591E-4,7.774779E-4,6.347432E-6,6.151853E-5,3.571321E-9,1.695224E-6,1.185943E-5,1.102633E-4,1.685104E-10,3.565179E-18,1.158948E-12,2.480546E-8,0.004743562,6.861733E-4,1.283648E-5,1.531315E-6,9.913147E-7,5.178622E-10,2.997366E-9,3.214342E-18,-2.962276E-110,7.879847,5.711062E-5,445963.7,445963.7
7.735241E-6,15.465,-4.347656E9,1681.43,1681.43,8.832053E-4,1.0,0.7971924,3.045753E-4,0.06852779,0.002311059,0.008258087,2.984305E-5,0.04537629,1.115569E-4,0.01299023,2.473274E-4,6.986185E-7,0.01897225,7.326757E-4,0.009169125,0.0102181,0.002336828,4.792586E-9,7.806431E-6,1.187396E-7,1.191637E-7,0.008655157,2.716732E-4,3.790703E-4,8.533288E-5,2.731673E-6,0.003131837,0.001351815,8.192206E-5,0.002006867,2.189061E-4,7.775424E-4,6.31114E-6,6.170431E-5,3.556474E-9,1.691185E-6,1.182311E-5,1.099119E-4,1.653074E-10,3.552805E-18,1.155828E-12,2.435139E-8,0.00474268,6.859436E-4,1.286431E-5,1.534344E-6,9.921429E-7,5.200154E-10,3.008127E-9,3.023014E-18,-1.881392E-110,7.879681,5.710994E-5,445954.3,445954.3
7.96423E-6,15.46802,-4.350091E9,1681.168,1681.168,8.832053E-4,1.0,0.7968078,3.002363E-4,0.06900668,0.002263456,0.0081668,2.909632E-5,0.0456424,1.095493E-4,0.01319089,2.384263E-4,6.653326E-7,0.01875806,7.201003E-4,0.00922637,0.01013517,0.00232812,4.399139E-9,6.981458E-6,1.133568E-7,1.138465E-7,0.008527434,2.646506E-4,3.63512E-4,8.269911E-5,2.672001E-6,0.00310946,0.001361656,8.424242E-5,0.00204027,2.247091E-4,7.785068E-4,5.751759E-6,6.487008E-5,3.321786E-9,1.625334E-6,1.124445E-5,1.041605E-4,1.21819E-10,3.355038E-18,1.105552E-12,1.784837E-8,0.004727905,6.820706E-4,1.333593E-5,1.585665E-6,1.006138E-6,5.574045E-10,3.19333E-9,1.066646E-18,2.861307E-113,7.876919,5.709881E-5,445798.0,445798.0
9.073968E-6,15.48116,-4.232406E9,1679.912,1679.912,8.832053E-4,1.0,0.7950693,2.826574E-4,0.07116402,0.002072344,0.007747628,2.604003E-5,0.04682761,1.011924E-4,0.01412214,2.002747E-4,5.355415E-7,0.01777773,6.643674E-4,0.009460158,0.009762365,0.002282492,2.997829E-9,4.143946E-6,9.348597E-8,9.418902E-8,0.007951839,2.362154E-4,3.01935E-4,7.156341E-5,2.427325E-6,0.003002696,0.001404417,9.53428E-5,0.002197909,2.509276E-4,7.805229E-4,4.085979E-6,8.067535E-5,2.51063E-9,1.362342E-6,9.163969E-6,8.092714E-5,4.515817E-11,2.630166E-18,9.137809E-13,4.335096E-9,0.004659929,6.638174E-4,1.562973E-5,1.835957E-6,1.073494E-6,7.646795E-10,4.170649E-9,7.095135E-21,-7.219229E-116,7.864351,5.705034E-5,445086.7,445086.7
9.086099E-6,15.48129,-4.230379E9,1679.899,1679.899,8.832053E-4,1.0,0.7950514,2.824908E-4,0.07118628,0.002070545,0.007743246,2.601085E-5,0.04683971,1.011116E-4,0.01413197,1.998991E-4,5.343582E-7,0.0177675,6.638037E-4,0.009462354,0.009758528,0.002281973,2.999986E-9,4.121169E-6,9.331229E-8,9.401695E-8,0.007945908,2.359452E-4,3.01368E-4,7.14551E-5,2.424982E-6,0.003001548,0.001404844,9.546295E-5,0.002199595,2.511971E-4,7.805262E-4,4.07435E-6,8.085175E-5,2.503925E-9,1.359889E-6,9.146115E-6,8.071009E-5,4.482913E-11,2.623829E-18,9.120442E-13,4.273601E-9,0.004659215,6.636232E-4,1.565489E-5,1.838714E-6,1.074229E-6,7.671956E-10,4.182062E-9,6.722651E-21,-4.948839E-116,7.864221,5.704985E-5,445079.3,445079.3
9.117947E-6,15.48164,-4.224892E9,1679.863,1679.863,8.832053E-4,1.0,0.7950043,2.820556E-4,0.0712446,0.002065849,0.007731761,2.59346E-5,0.04687138,1.009002E-4,0.01415777,1.98917E-4,5.31272E-7,0.01774069,6.623283E-4,0.009468084,0.009748475,0.002280611,2.949386E-9,4.06205E-6,9.285988E-8,9.35687E-8,0.007930373,2.352394E-4,2.998889E-4,7.117207E-5,2.418862E-6,0.002998538,0.001405961,9.577829E-5,0.002204018,2.519031E-4,7.805333E-4,4.044304E-6,8.131517E-5,2.486492E-9,1.353486E-6,9.099628E-6,8.014363E-5,4.398035E-11,2.607321E-18,9.075142E-13,4.116933E-9,0.004657343,6.63114E-4,1.572095E-5,1.845953E-6,1.076156E-6,7.738277E-10,4.212097E-9,5.835312E-21,-1.720853E-116,7.863879,5.704857E-5,445060.0,445060.0
9.128159E-6,15.48175,-4.223089E9,1679.852,1679.852,8.832053E-4,1.0,0.7949892,2.819167E-4,0.07126326,0.00206435,0.007728085,2.591026E-5,0.04688152,1.008327E-4,0.01416603,1.986033E-4,5.302887E-7,0.01773211,6.618566E-4,0.009469911,0.009745259,0.002280174,2.935981E-9,4.043299E-6,9.27159E-8,9.342604E-8,0.007925402,2.350142E-4,2.994175E-4,7.10817E-5,2.416909E-6,0.002997573,0.001406318,9.587936E-5,0.002205435,2.52129E-4,7.805351E-4,4.034816E-6,8.146387E-5,2.480953E-9,1.351444E-6,9.084839E-6,7.996303E-5,4.371265E-11,2.602067E-18,9.060706E-13,4.068126E-9,0.004656744,6.629509E-4,1.574214E-5,1.848275E-6,1.076774E-6,7.759624E-10,4.221751E-9,5.576437E-21,-1.226687E-116,7.863769,5.704816E-5,445053.8,445053.8
9.250681E-6,15.48307,-4.201209E9,1679.716,1679.716,8.832053E-4,1.0,0.7948096,2.802754E-4,0.07148575,0.002046653,0.007684201,2.562242E-5,0.04700214,1.000336E-4,0.01426477,1.948844E-4,5.187206E-7,0.01762969,6.56248E-4,0.009491441,0.009706922,0.002274917,2.823344E-9,3.825913E-6,9.102825E-8,9.175358E-8,0.007866159,2.323504E-4,2.938677E-4,7.001187E-5,2.393795E-6,0.002986027,0.001410557,9.709078E-5,0.002222395,2.548189E-4,7.805395E-4,3.926263E-6,8.325153E-5,2.416376E-9,1.327361E-6,8.911718E-6,7.783446E-5,4.072412E-11,2.540447E-18,8.890799E-13,3.532804E-9,0.004649586,6.610011E-4,1.599644E-5,1.876165E-6,1.08419E-6,8.018886E-10,4.338447E-9,3.23885E-21,-2.384093E-118,7.862464,5.70433E-5,444979.9,444979.9
9.257296E-6,15.48314,-4.200019E9,1679.709,1679.709,8.832053E-4,1.0,0.7948,2.80188E-4,0.07149768,0.002045711,0.007681844,2.560709E-5,0.04700861,9.999095E-5,0.01427009,1.94686E-4,5.181079E-7,0.01762419,6.559479E-4,0.009492583,0.009704866,0.002274633,2.815635E-9,3.814562E-6,9.093917E-8,9.166529E-8,0.007862982,2.322085E-4,2.935735E-4,6.995487E-5,2.392564E-6,0.002985405,0.001410784,9.715611E-5,0.002223309,2.549631E-4,7.805389E-4,3.920668E-6,8.334822E-5,2.412985E-9,1.326082E-6,8.90259E-6,7.772152E-5,4.057419E-11,2.537193E-18,8.881795E-13,3.50636E-9,0.004649201,6.608962E-4,1.601018E-5,1.877673E-6,1.084591E-6,8.033047E-10,4.344793E-9,3.14522E-21,-1.9154E-118,7.862394,5.704304E-5,444975.9,444975.9
9.269339E-6,15.48327,-4.197775E9,1679.696,1679.696,8.832053E-4,1.0,0.7947824,2.800293E-4,0.0715194,0.002044002,0.007677554,2.557924E-5,0.04702037,9.991352E-5,0.01427975,1.943253E-4,5.169953E-7,0.01761418,6.554021E-4,0.009494657,0.009701125,0.002274115,2.804031E-9,3.793996E-6,9.077749E-8,9.150504E-8,0.007857201,2.319508E-4,2.930393E-4,6.985126E-5,2.390327E-6,0.002984273,0.001411196,9.727505E-5,0.002224971,2.552254E-4,7.805375E-4,3.91055E-6,8.352434E-5,2.406835E-9,1.323759E-6,8.886027E-6,7.751639E-5,4.030362E-11,2.531287E-18,8.865442E-13,3.458825E-9,0.004648501,6.607052E-4,1.603519E-5,1.880418E-6,1.08532E-6,8.058875E-10,4.356359E-9,2.981749E-21,-1.287999E-118,7.862266,5.704257E-5,444968.7,444968.7
9.365459E-6,15.48429,-4.179798E9,1679.59,1679.59,8.832053E-4,1.0,0.7946432,2.787778E-4,0.07169186,0.002030525,0.007643465,2.535952E-5,0.04711362,9.930197E-5,0.01435666,1.914746E-4,5.082558E-7,0.01753464,6.510786E-4,0.009510971,0.009671426,0.002269974,2.720594E-9,3.634378E-6,8.951096E-8,9.02495E-8,0.007811312,2.299177E-4,2.888406E-4,6.903334E-5,2.372671E-6,0.002975257,0.001414457,9.82235E-5,0.002238213,2.57306E-4,7.805163E-4,3.83284E-6,8.493209E-5,2.35886E-9,1.305474E-6,8.75639E-6,7.590292E-5,3.826156E-11,2.484997E-18,8.73691E-13,3.106204E-9,0.004642932,6.591861E-4,1.623486E-5,1.902345E-6,1.091138E-6,8.267042E-10,4.449222E-9,1.949197E-21,-5.56505E-120,7.861253,5.703882E-5,444911.4,444911.4
9.383954E-6,15.48448,-4.176324E9,1679.569,1679.569,8.832053E-4,1.0,0.7946165,2.785399E-4,0.07172487,0.002027965,0.007636934,2.531775E-5,0.04713145,9.918558E-5,0.01437141,1.909317E-4,5.066019E-7,0.01751941,6.502531E-4,0.009514061,0.009665744,0.002269176,2.703701E-9,3.604555E-6,8.927195E-8,9.001253E-8,0.007802532,2.295311E-4,2.880455E-4,6.887775E-5,2.369313E-6,0.002973526,0.001415079,9.840583E-5,0.002240756,2.577038E-4,7.805102E-4,3.81848E-6,8.52034E-5,2.349846E-9,1.302006E-6,8.731946E-6,7.559716E-5,3.78915E-11,2.476257E-18,8.712567E-13,3.043431E-9,0.004641864,6.588947E-4,1.62733E-5,1.906568E-6,1.092258E-6,8.307508E-10,4.467202E-9,1.795975E-21,-3.020586E-120,7.861059,5.70381E-5,444900.4,444900.4
9.400076E-6,15.48465,-4.173194E9,1679.552,1679.552,8.832053E-4,1.0,0.7945933,2.783334E-4,0.07175359,0.002025743,0.007631248,2.528147E-5,0.04714695,9.908446E-5,0.01438426,1.904599E-4,5.051677E-7,0.01750614,6.495353E-4,0.009516742,0.009660798,0.00226848,2.687551E-9,3.578797E-6,8.906486E-8,8.98072E-8,0.007794892,2.291954E-4,2.873559E-4,6.87426E-5,2.366396E-6,0.002972018,0.00141562,9.856473E-5,0.002242971,2.580499E-4,7.805043E-4,3.806121E-6,8.544003E-5,2.342047E-9,1.298996E-6,8.710773E-6,7.53319E-5,3.757402E-11,2.468683E-18,8.691452E-13,2.990038E-9,0.004640934,6.586409E-4,1.630681E-5,1.910251E-6,1.093234E-6,8.342898E-10,4.482908E-9,1.672754E-21,-1.799947E-120,7.86089,5.703748E-5,444890.8,444890.8
9.576434E-6,15.48648,-4.138549E9,1679.359,1679.359,8.832053E-4,1.0,0.7943417,2.761202E-4,0.07206508,0.002001948,0.00756951,2.489238E-5,0.04731478,9.79981E-5,0.01452405,1.853879E-4,4.899038E-7,0.01736214,6.417851E-4,0.009545307,0.009607201,0.002260853,2.548045E-9,3.310489E-6,8.687046E-8,8.763091E-8,0.007712097,2.255947E-4,2.800105E-4,6.729233E-5,2.335098E-6,0.002955581,0.00142145,1.003003E-4,0.002267114,2.617954E-4,7.804099E-4,3.679606E-6,8.803514E-5,2.259992E-9,1.266846E-6,8.486692E-6,7.250329E-5,3.439942E-11,2.388361E-18,8.466391E-13,2.475628E-9,0.004630823,6.558799E-4,1.667359E-5,1.950605E-6,1.103913E-6,8.736698E-10,4.656505E-9,7.687555E-22,-6.16271E-123,7.859059,5.703073E-5,444787.2,444787.2
9.594705E-6,15.48667,-4.134865E9,1679.339,1679.339,8.832053E-4,1.0,0.7943159,2.758955E-4,0.07209707,0.001999535,0.007563161,2.485286E-5,0.04733198,9.788755E-5,0.01453846,1.848715E-4,4.883656E-7,0.01734733,6.409926E-4,0.009548188,0.009601699,0.002260061,2.532218E-9,3.284044E-6,8.665026E-8,8.741248E-8,0.007703599,2.252289E-4,2.792696E-4,6.714495E-5,2.331917E-6,0.002953885,0.001422045,1.004799E-4,0.002269606,2.621793E-4,7.80397E-4,3.667357E-6,8.830469E-5,2.251817E-9,1.263593E-6,8.464232E-6,7.22177E-5,3.40996E-11,2.380294E-18,8.443671E-13,2.428945E-9,0.004629782,6.555954E-4,1.671161E-5,1.954793E-6,1.10502E-6,8.778202E-10,4.674679E-9,7.092525E-22,-3.387763E-123,7.85887,5.703004E-5,444776.5,444776.5
9.60304E-6,15.48675,-4.133182E9,1679.33,1679.33,8.832053E-4,1.0,0.7943041,2.757933E-4,0.07211165,0.001998437,0.007560267,2.483487E-5,0.04733981,9.783725E-5,0.01454503,1.846364E-4,4.876665E-7,0.01734058,6.406318E-4,0.009549498,0.009599192,0.0022597,2.52331E-9,3.272061E-6,8.655024E-8,8.731326E-8,0.007699728,2.250624E-4,2.789328E-4,6.707789E-5,2.330469E-6,0.002953111,0.001422316,1.005618E-4,0.002270742,2.623542E-4,7.80391E-4,3.66182E-6,8.842769E-5,2.248107E-9,1.262114E-6,8.454031E-6,7.208787E-5,3.396444E-11,2.376629E-18,8.433342E-13,2.40802E-9,0.004629308,6.554657E-4,1.672896E-5,1.956704E-6,1.105525E-6,8.797179E-10,4.682982E-9,6.836461E-22,-2.574954E-123,7.858785,5.702973E-5,444771.6,444771.7
9.888104E-6,15.48963,-4.07395E9,1679.022,1679.022,8.832053E-4,1.0,0.7939066,2.724004E-4,0.07260373,0.001962042,0.007462385,2.423743E-5,0.04760346,9.616166E-5,0.0147679,1.768056E-4,4.647132E-7,0.01711236,6.285314E-4,0.009592499,0.009514623,0.002247326,2.305258E-9,2.891417E-6,8.328422E-8,8.407211E-8,0.007569169,2.195301E-4,2.678621E-4,6.484994E-5,2.282334E-6,0.002926812,0.001431382,1.033565E-4,0.002309402,2.68237E-4,7.801186E-4,3.490125E-6,9.264944E-5,2.128207E-9,1.213282E-6,8.121343E-6,6.781556E-5,2.983042E-11,2.256806E-18,8.093126E-13,1.815957E-9,0.004613215,6.510673E-4,1.732285E-5,2.022245E-6,1.122803E-6,9.463094E-10,4.971374E-9,1.955012E-22,-3.28075E-125,7.855886,5.701915E-5,444607.6,444607.6
1.094778E-5,15.49959,-3.837458E9,1677.918,1677.918,8.832053E-4,1.0,0.79251,2.612688E-4,0.07433311,0.001843209,0.007115963,2.227346E-5,0.04851612,9.059492E-5,0.01556882,1.509153E-4,3.931674E-7,0.01630522,5.873362E-4,0.009724564,0.009218307,0.002201407,1.693912E-9,1.870694E-6,7.32718E-8,7.411989E-8,0.007113028,2.0127E-4,2.331924E-4,5.756964E-5,2.123328E-6,0.002831825,0.001461941,1.136482E-4,0.002449713,2.885135E-4,7.78216E-4,3.066955E-6,1.085503E-4,1.775646E-9,1.057162E-6,7.102898E-6,5.444325E-5,1.986324E-11,1.887611E-18,7.011516E-13,8.253096E-10,0.004555578,6.353559E-4,1.954055E-5,2.269275E-6,1.187355E-6,1.223794E-9,6.11895E-9,1.99521E-24,-2.929229E-131,7.845673,5.69825E-5,444029.6,444029.6
1.09822E-5,15.4999,-3.829629E9,1677.883,1677.883,8.832053E-4,1.0,0.7924666,2.609404E-4,0.07438686,0.001839715,0.007105148,2.221551E-5,0.04854412,9.042928E-5,0.01559415,1.50152E-4,3.911513E-7,0.01628003,5.8609E-4,0.009728183,0.00920912,0.002199927,1.677126E-9,1.845689E-6,7.299179E-8,7.384117E-8,0.00709893,2.007286E-4,2.322116E-4,5.735694E-5,2.118616E-6,0.002828817,0.001462857,1.139801E-4,0.002454183,2.891318E-4,7.781358E-4,3.057144E-6,1.09071E-4,1.766114E-9,1.052665E-6,7.074368E-6,5.406692E-5,1.962671E-11,1.877256E-18,6.980389E-13,8.100318E-10,0.004553758,6.348626E-4,1.961283E-5,2.277394E-6,1.189463E-6,1.233629E-9,6.158209E-9,1.719242E-24,-9.657185E-132,7.845355,5.698137E-5,444011.6,444011.6
1.10426E-5,15.50043,-3.815788E9,1677.822,1677.822,8.832053E-4,1.0,0.7923908,2.603685E-4,0.07448084,0.001833634,0.007086231,2.211461E-5,0.04859302,9.014066E-5,0.01563851,1.488234E-4,3.87654E-7,0.01623598,5.839159E-4,0.009734439,0.009193057,0.002197332,1.650711E-9,1.80282E-6,7.250617E-8,7.335774E-8,0.007074293,1.997856E-4,2.305098E-4,5.698693E-5,2.110406E-6,0.002823548,0.001464453,1.145621E-4,0.002462016,2.902108E-4,7.779926E-4,3.040367E-6,1.099854E-4,1.749625E-9,1.044849E-6,7.024876E-6,5.341442E-5,1.921995E-11,1.859295E-18,6.926289E-13,7.846753E-10,0.004550573,6.339994E-4,1.973973E-5,2.291659E-6,1.193165E-6,1.251021E-9,6.227419E-9,1.325216E-24,-1.415872E-132,7.844799,5.69794E-5,443980.1,443980.1
1.114807E-5,15.50136,-3.791701E9,1677.716,1677.716,8.832053E-4,1.0,0.7922592,2.59383E-4,0.07464392,0.001823158,0.007053393,2.194076E-5,0.04867769,8.96428E-5,0.01571567,1.465363E-4,3.816682E-7,0.0161595,5.801586E-4,0.009745079,0.009165195,0.002192809,1.612204E-9,1.730901E-6,7.167513E-8,7.253028E-8,0.007031584,1.981594E-4,2.275952E-4,5.635071E-5,2.096252E-6,0.002814385,0.001467209,1.155772E-4,0.002475654,2.92077E-4,7.77736E-4,3.01232E-6,1.115834E-4,1.721533E-9,1.03143E-6,6.940135E-6,5.229851E-5,1.853739E-11,1.828557E-18,6.833376E-13,7.443802E-10,0.004545034,6.324999E-4,1.996142E-5,2.316612E-6,1.199635E-6,1.281781E-9,6.349174E-9,8.404772E-25,-4.774086E-134,7.843834,5.697598E-5,443925.5,443925.5
1.115366E-5,15.50141,-3.790411E9,1677.711,1677.711,8.832053E-4,1.0,0.7922522,2.593312E-4,0.07465252,0.001822608,0.007051658,2.193163E-5,0.04868216,8.961662E-5,0.01571975,1.464162E-4,3.813551E-7,0.01615547,5.799608E-4,0.009745633,0.009163724,0.002192569,1.607927E-9,1.72719E-6,7.163166E-8,7.2487E-8,0.00702933,1.980739E-4,2.274426E-4,5.631733E-5,2.095508E-6,0.0028139,0.001467354,1.156309E-4,0.002476376,2.921753E-4,7.777222E-4,3.010876E-6,1.116681E-4,1.720068E-9,1.030727E-6,6.9357E-6,5.224018E-5,1.850303E-11,1.826949E-18,6.828505E-13,7.42376E-10,0.004544741,6.324207E-4,1.997318E-5,2.317937E-6,1.199978E-6,1.283425E-9,6.355662E-9,8.20445E-25,-3.987922E-134,7.843783,5.69758E-5,443922.6,443922.6
1.12173E-5,15.50197,-3.775872E9,1677.647,1677.647,8.832053E-4,1.0,0.7921733,2.587449E-4,0.07475026,0.001816379,0.007031967,2.182824E-5,0.0487328,8.932014E-5,0.01576613,1.450574E-4,3.778208E-7,0.01610961,5.777187E-4,0.009751869,0.009147031,0.002189845,1.58076E-9,1.685664E-6,7.114099E-8,7.199834E-8,0.007003759,1.971059E-4,2.257206E-4,5.593977E-5,2.087082E-6,0.002808394,0.001468995,1.162428E-4,0.002484581,2.932898E-4,7.77563E-4,2.994732E-6,1.126334E-4,1.703561E-9,1.022776E-6,6.885637E-6,5.158198E-5,1.811118E-11,1.808799E-18,6.773435E-13,7.204445E-10,0.004541413,6.315209E-4,2.010704E-5,2.333027E-6,1.203888E-6,1.302252E-9,6.429748E-9,6.239893E-25,-5.270936E-135,7.843204,5.697375E-5,443889.9,443889.9
1.123726E-5,15.50214,-3.771333E9,1677.627,1677.627,8.832053E-4,1.0,0.7921487,2.585623E-4,0.07478082,0.001814438,0.007025808,2.179603E-5,0.04874861,8.922771E-5,0.01578064,1.446342E-4,3.767232E-7,0.01609527,5.77019E-4,0.009753799,0.009141812,0.002188991,1.569626E-9,1.672897E-6,7.098861E-8,7.184657E-8,0.006995767,1.968041E-4,2.251856E-4,5.582225E-5,2.084456E-6,0.002806671,0.001469507,1.164347E-4,0.00248715,2.936377E-4,7.775125E-4,2.989775E-6,1.129363E-4,1.698446E-9,1.020303E-6,6.870084E-6,5.137767E-5,1.799213E-11,1.803162E-18,6.756303E-13,7.138765E-10,0.004540371,6.312394E-4,2.014903E-5,2.337765E-6,1.205115E-6,1.308195E-9,6.45307E-9,5.725498E-25,-2.773719E-135,7.843024,5.697311E-5,443879.6,443879.6
1.124617E-5,15.50222,-3.769271E9,1677.619,1677.619,8.832053E-4,1.0,0.7921377,2.58481E-4,0.07479444,0.001813575,0.007023064,2.178169E-5,0.04875566,8.918657E-5,0.01578711,1.444459E-4,3.762353E-7,0.01608888,5.767075E-4,0.009754656,0.009139487,0.002188611,1.564093E-9,1.667243E-6,7.092087E-8,7.17791E-8,0.006992207,1.966698E-4,2.249478E-4,5.576997E-5,2.083288E-6,0.002805903,0.001469735,1.165202E-4,0.002488296,2.937926E-4,7.774899E-4,2.98758E-6,1.130714E-4,1.696174E-9,1.019203E-6,6.86317E-6,5.128688E-5,1.793891E-11,1.800657E-18,6.748683E-13,7.109942E-10,0.004539907,6.31114E-4,2.016777E-5,2.339878E-6,1.205662E-6,1.310851E-9,6.463486E-9,5.510169E-25,-2.087069E-135,7.842943,5.697282E-5,443875.1,443875.1
1.145606E-5,15.50403,-3.721398E9,1677.411,1677.411,8.832053E-4,1.0,0.7918809,2.565962E-4,0.07511281,0.001793567,0.006958865,2.144947E-5,0.04891995,8.823176E-5,0.0159389,1.400894E-4,3.650269E-7,0.01593941,5.694613E-4,0.009774139,0.009085142,0.002179664,1.477719E-9,1.540749E-6,6.936416E-8,7.022817E-8,0.006909069,1.935538E-4,2.194795E-4,5.456196E-5,2.056178E-6,0.002787889,0.001475022,1.185339E-4,0.002515203,2.973986E-4,7.769409E-4,2.938557E-6,1.162598E-4,1.644247E-9,9.938291E-7,6.704142E-6,4.920405E-5,1.673345E-11,1.743083E-18,6.5728E-13,6.505611E-10,0.004529018,6.281774E-4,2.060967E-5,2.389835E-6,1.218583E-6,1.374539E-9,6.711456E-9,2.232548E-25,-8.390826E-139,7.841058,5.696617E-5,443768.4,443768.4
1.151725E-5,15.50455,-3.707545E9,1677.351,1677.351,8.832053E-4,1.0,0.7918068,2.560579E-4,0.0752047,0.001787855,0.006940323,2.135465E-5,0.04896722,8.795868E-5,0.01598289,1.388483E-4,3.618615E-7,0.01589624,5.673831E-4,0.009779567,0.009069463,0.002177065,1.458144E-9,1.506209E-6,6.892421E-8,6.978972E-8,0.00688511,1.92663E-4,2.179335E-4,5.42184E-5,2.048429E-6,0.002782672,0.001476535,1.1912E-4,0.002523012,2.984335E-4,7.767755E-4,2.925179E-6,1.171905E-4,1.629673E-9,9.866262E-7,6.659152E-6,4.861704E-5,1.640935E-11,1.726816E-18,6.522834E-13,6.353446E-10,0.004525863,6.273286E-4,2.073861E-5,2.404445E-6,1.222357E-6,1.393492E-9,6.78462E-9,1.716625E-25,-1.821356E-139,7.840514,5.696425E-5,443737.6,443737.6
1.152289E-5,15.5046,-3.706213E9,1677.346,1677.346,8.832053E-4,1.0,0.7918,2.560085E-4,0.07521315,0.001787332,0.006938619,2.134595E-5,0.04897156,8.793363E-5,0.01598693,1.387346E-4,3.615721E-7,0.01589228,5.671924E-4,0.009780062,0.009068022,0.002176825,1.454974E-9,1.503077E-6,6.888397E-8,6.974962E-8,0.006882909,1.925813E-4,2.177921E-4,5.418693E-5,2.047719E-6,0.002782192,0.001476673,1.19174E-4,0.002523731,2.985285E-4,7.767602E-4,2.923965E-6,1.172763E-4,1.628342E-9,9.859668E-7,6.655036E-6,4.85634E-5,1.637967E-11,1.725329E-18,6.518258E-13,6.339908E-10,0.004525573,6.272505E-4,2.07505E-5,2.405792E-6,1.222705E-6,1.395248E-9,6.791382E-9,1.675583E-25,-1.521238E-139,7.840464,5.696408E-5,443734.8,443734.8
1.153579E-5,15.50471,-3.703275E9,1677.333,1677.333,8.832053E-4,1.0,0.7917844,2.558958E-4,0.07523245,0.001786136,0.006934723,2.13261E-5,0.04898147,8.787643E-5,0.01599618,1.38475E-4,3.609117E-7,0.01588321,5.667567E-4,0.009781189,0.009064729,0.002176278,1.447049E-9,1.495947E-6,6.879215E-8,6.96581E-8,0.006877879,1.923947E-4,2.174694E-4,5.411509E-5,2.046096E-6,0.002781095,0.00147699,1.192974E-4,0.002525374,2.987455E-4,7.76725E-4,2.921203E-6,1.174724E-4,1.625307E-9,9.844616E-7,6.645643E-6,4.844102E-5,1.631151E-11,1.721934E-18,6.507814E-13,6.309246E-10,0.004524909,6.270721E-4,2.077768E-5,2.408874E-6,1.223501E-6,1.399268E-9,6.806857E-9,1.585387E-25,-1.007696E-139,7.84035,5.696367E-5,443728.3,443728.3
