Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_IC4H9_Soln#6 (),Mole_fraction_TC4H9_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_C5H5_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_NEOC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_B2M2_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H8_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_IC8H16_Soln#6 (),Mole_fraction_DIMEPTD_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_NPBENZ_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Mole_fraction_IC12H26_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
1.010886E-5,14.95312,-6.693476E9,1231.207,1231.207,0.001342472,1.0,0.9336911,4.056783E-5,0.002921438,9.280257E-4,5.777348E-4,4.010092E-5,0.001447853,8.242762E-6,9.820755E-5,0.004118126,5.014892E-5,8.288811E-6,2.2293E-4,1.742258E-5,5.733752E-5,1.973414E-5,5.63482E-5,0.003742413,6.947893E-4,3.824881E-4,1.672238E-5,6.166774E-5,4.009624E-4,6.74315E-7,4.909032E-5,5.923395E-9,1.212729E-6,1.874043E-8,6.746128E-7,1.991202E-5,1.552519E-4,1.095815E-5,2.027706E-5,3.518622E-7,2.337382E-4,2.759666E-6,4.96305E-8,2.92584E-8,1.606777E-5,2.771146E-4,0.01770652,4.210487E-4,0.00769742,7.222232E-5,2.537201E-8,1.176624E-5,3.772074E-7,1.479561E-6,0.008924675,0.01475529,9.07029,8.977845E-5,513337.3,513337.3
1.019241E-5,14.95317,-6.662153E9,1231.108,1231.108,0.001342472,1.0,0.9336085,4.044493E-5,0.002948451,9.260665E-4,5.833963E-4,4.001192E-5,0.001460143,8.364015E-6,9.914448E-5,0.004147141,5.012013E-5,8.428115E-6,2.247493E-4,1.757931E-5,5.775007E-5,1.967107E-5,5.619798E-5,0.003770171,6.989679E-4,3.856568E-4,1.691154E-5,6.164113E-5,4.043975E-4,6.891753E-7,4.953728E-5,6.075646E-9,1.233513E-6,1.911917E-8,6.852853E-7,2.007796E-5,1.564532E-4,1.112163E-5,2.049897E-5,3.576044E-7,2.356215E-4,2.781003E-6,5.052414E-8,2.987482E-8,1.6175E-5,2.791935E-4,0.01769454,4.243762E-4,0.007695874,7.252431E-5,2.60809E-8,1.194728E-5,3.809458E-7,1.501226E-6,0.008913162,0.01473883,9.069535,8.977819E-5,513294.6,513294.6
1.030634E-5,14.95323,-6.62002E9,1230.974,1230.974,0.001342472,1.0,0.9334964,4.027773E-5,0.002985161,9.233862E-4,5.910782E-4,3.989065E-5,0.001476841,8.529987E-6,1.004156E-4,0.004186513,5.00816E-5,8.619133E-6,2.27218E-4,1.779173E-5,5.830981E-5,1.958562E-5,5.599434E-5,0.003807854,7.046287E-4,3.899546E-4,1.716897E-5,6.160209E-5,4.090602E-4,7.096805E-7,5.014512E-5,6.286841E-9,1.262026E-6,1.964079E-8,6.99924E-7,2.030285E-5,1.580819E-4,1.134536E-5,2.08004E-5,3.654772E-7,2.381763E-4,2.809892E-6,5.175037E-8,3.072623E-8,1.632041E-5,2.8201E-4,0.01767827,4.288882E-4,0.00769378,7.29284E-5,2.706589E-8,1.219479E-5,3.860301E-7,1.530822E-6,0.008897546,0.01471649,9.06851,8.977782E-5,513236.6,513236.6
1.048758E-5,14.95333,-6.554316E9,1230.762,1230.762,0.001342472,1.0,0.9333192,4.00128E-5,0.003043276,9.191052E-4,6.032109E-4,3.969805E-5,0.001503263,8.795456E-6,1.024226E-4,0.004248706,5.002198E-5,8.925427E-6,2.311178E-4,1.812662E-5,5.919383E-5,1.945098E-5,5.567319E-5,0.003867416,7.135492E-4,3.967392E-4,1.757732E-5,6.153398E-5,4.164287E-4,7.428576E-7,5.110832E-5,6.631162E-9,1.307778E-6,2.048245E-8,7.234069E-7,2.065743E-5,1.606514E-4,1.170308E-5,2.127718E-5,3.780986E-7,2.4221E-4,2.855383E-6,5.371853E-8,3.210588E-8,1.65499E-5,2.864485E-4,0.01765255,4.360078E-4,0.007690479,7.355378E-5,2.867546E-8,1.258993E-5,3.940872E-7,1.578019E-6,0.008872893,0.01468121,9.066891,8.977722E-5,513145.0,513145.0
1.078745E-5,14.9535,-6.448991E9,1230.417,1230.417,0.001342472,1.0,0.9330291,3.957765E-5,0.003138667,9.119899E-4,6.23049E-4,3.938056E-5,0.001546606,9.238523E-6,1.057031E-4,0.004350436,4.992765E-5,9.438646E-6,2.374967E-4,1.867263E-5,6.063946E-5,1.92317E-5,5.51494E-5,0.003964942,7.280837E-4,4.078249E-4,1.824968E-5,6.140637E-5,4.284889E-4,7.992622E-7,5.269192E-5,7.223822E-9,1.384527E-6,2.190699E-8,7.627862E-7,2.123559E-5,1.648456E-4,1.229973E-5,2.205862E-5,3.992412E-7,2.488025E-4,2.929427E-6,5.702151E-8,3.445769E-8,1.692473E-5,2.936803E-4,0.01761039,4.476324E-4,0.007685099,7.454268E-5,3.145568E-8,1.324727E-5,4.073358E-7,1.656399E-6,0.008832607,0.01462348,9.064243,8.97762E-5,512995.1,512995.1
1.131218E-5,14.9538,-6.274038E9,1229.825,1229.825,0.001342472,1.0,0.9325304,3.882788E-5,0.003303292,8.995107E-4,6.570554E-4,3.883028E-5,0.001621337,1.002437E-5,1.113234E-4,0.004525007,4.977435E-5,1.035457E-5,2.484424E-4,1.960413E-5,6.311897E-5,1.885843E-5,5.425566E-5,0.004132585,7.528613E-4,4.268127E-4,1.941578E-5,6.114536E-5,4.49202E-4,9.023616E-7,5.543255E-5,8.329552E-9,1.521758E-6,2.449162E-8,8.331793E-7,2.222222E-5,1.720168E-4,1.335673E-5,2.340312E-5,4.369634E-7,2.600987E-4,3.055502E-6,6.293132E-8,3.877785E-8,1.756637E-5,3.06007E-4,0.01753783,4.675171E-4,0.007675917,7.614397E-5,3.666985E-8,1.440622E-5,4.302725E-7,1.794202E-6,0.008763592,0.0145244,9.059698,8.977435E-5,512737.9,512737.9
1.135595E-5,14.95383,-6.259945E9,1229.776,1229.776,0.001342472,1.0,0.9324893,3.87661E-5,0.003316894,8.984709E-4,6.598516E-4,3.878475E-5,0.001627508,1.009049E-5,1.117853E-4,0.004539375,4.976219E-5,1.043195E-5,2.493432E-4,1.968048E-5,6.332297E-5,1.882789E-5,5.418242E-5,0.004146399,7.548913E-4,4.283734E-4,1.951243E-5,6.112172E-5,4.509076E-4,9.112104E-7,5.565942E-5,8.425752E-9,1.533366E-6,2.471236E-8,8.391332E-7,2.23031E-5,1.726055E-4,1.344559E-5,2.351394E-5,4.401498E-7,2.610274E-4,3.065826E-6,6.343141E-8,3.914998E-8,1.761909E-5,3.070168E-4,0.01753184,4.6915E-4,0.007675165,7.627048E-5,3.71249E-8,1.450332E-5,4.321718E-7,1.805726E-6,0.008757919,0.01451624,9.059324,8.977419E-5,512716.7,512716.7
1.143151E-5,14.95388,-6.235789E9,1229.693,1229.693,0.001342472,1.0,0.9324185,3.865974E-5,0.003340325,8.966769E-4,6.646637E-4,3.870631E-5,0.001638136,1.020485E-5,1.125803E-4,0.004564107,4.974141E-5,1.056588E-5,2.508938E-4,1.981177E-5,6.367411E-5,1.877539E-5,5.405647E-5,0.004170183,7.583823E-4,4.310592E-4,1.967902E-5,6.108026E-5,4.538437E-4,9.265801E-7,5.605041E-5,8.593339E-9,1.553465E-6,2.509536E-8,8.494423E-7,2.244221E-5,1.736182E-4,1.359924E-5,2.370475E-5,4.456652E-7,2.626257E-4,3.083578E-6,6.429738E-8,3.979688E-8,1.770981E-5,3.087531E-4,0.01752154,4.719594E-4,0.00767387,7.648632E-5,3.791813E-8,1.467108E-5,4.354454E-7,1.825629E-6,0.008748156,0.0145022,9.05868,8.977392E-5,512680.2,512680.2
1.217819E-5,14.95433,-6.008077E9,1228.882,1228.882,0.001342472,1.0,0.9317313,3.762954E-5,0.003568706,8.790701E-4,7.112432E-4,3.79425E-5,0.001741652,1.134749E-5,1.20272E-4,0.004803943,4.954926E-5,1.191097E-5,2.65926E-4,2.107696E-5,6.707727E-5,1.827094E-5,5.28434E-5,0.004401182,7.920186E-4,4.570535E-4,2.130918E-5,6.063562E-5,4.82327E-4,1.084357E-6,5.98717E-5,1.03467E-8,1.755685E-6,2.899951E-8,9.531843E-7,2.378337E-5,1.834015E-4,1.513233E-5,2.555724E-5,5.01059E-7,2.780981E-4,3.254615E-6,7.30146E-8,4.647538E-8,1.858742E-5,3.254774E-4,0.01742133,4.991116E-4,0.007661378,7.84613E-5,4.624734E-8,1.633628E-5,4.674614E-7,2.022673E-6,0.008653651,0.014366,9.052434,8.977118E-5,512326.8,512326.8
1.235655E-5,14.95444,-5.956431E9,1228.693,1228.693,0.001342472,1.0,0.9315703,3.738938E-5,0.003622417,8.749094E-4,7.221111E-4,3.77634E-5,0.001765977,1.162361E-5,1.220658E-4,0.004860032,4.950657E-5,1.223775E-5,2.694403E-4,2.137067E-5,6.787265E-5,1.815425E-5,5.256204E-5,0.004455299,7.998278E-4,4.631192E-4,2.169415E-5,6.052153E-5,4.8899E-4,1.123606E-6,6.077316E-5,1.079182E-8,1.804912E-6,2.996331E-8,9.784476E-7,2.409491E-5,1.856793E-4,1.550218E-5,2.599084E-5,5.145187E-7,2.817094E-4,3.29434E-6,7.513782E-8,4.81476E-8,1.879211E-5,3.293583E-4,0.01739782,5.05437E-4,0.007658473,7.88929E-5,4.836894E-8,1.673557E-5,4.750213E-7,2.069791E-6,0.008631597,0.01433414,9.050973,8.977051E-5,512244.1,512244.1
1.242787E-5,14.95449,-5.936056E9,1228.618,1228.618,0.001342472,1.0,0.9315062,3.729403E-5,0.003643803,8.732519E-4,7.264288E-4,3.769218E-5,0.00177566,1.173434E-5,1.227784E-4,0.004882331,4.948981E-5,1.236897E-5,2.708373E-4,2.14872E-5,6.818881E-5,1.8108E-5,5.245045E-5,0.004476824,8.029263E-4,4.655292E-4,2.184759E-5,6.04752E-5,4.916391E-4,1.139468E-6,6.113238E-5,1.097269E-8,1.824691E-6,3.0352E-8,9.885999E-7,2.421854E-5,1.865838E-4,1.565044E-5,2.616324E-5,5.199243E-7,2.831443E-4,3.310105E-6,7.599106E-8,4.882466E-8,1.887342E-5,3.30898E-4,0.01738847,5.07949E-4,0.007657319,7.906132E-5,4.923171E-8,1.689535E-5,4.780348E-7,2.088631E-6,0.008622834,0.01432148,9.050392,8.977025E-5,512211.2,512211.2
1.286267E-5,14.95476,-5.815095E9,1228.165,1228.165,0.001342472,1.0,0.9311198,3.672099E-5,0.003773089,8.632288E-4,7.524183E-4,3.726288E-5,0.001834178,1.241312E-5,1.27067E-4,0.005016751,4.939122E-5,1.317548E-5,2.792569E-4,2.21868E-5,7.009398E-5,1.78309E-5,5.178092E-5,0.004606697,8.215318E-4,4.800399E-4,2.277696E-5,6.018537E-5,5.076086E-4,1.238165E-6,6.330761E-5,1.211012E-8,1.946386E-6,3.276063E-8,1.051082E-6,2.496105E-5,1.920227E-4,1.655834E-5,2.720254E-5,5.531533E-7,2.917844E-4,3.404827E-6,8.124219E-8,5.305336E-8,1.936291E-5,3.401403E-4,0.017332,5.230594E-4,0.007650386,8.004003E-5,5.466478E-8,1.787049E-5,4.96295E-7,2.203451E-6,0.00857007,0.0142451,9.04689,8.976861E-5,512013.0,512013.0
1.290504E-5,14.95479,-5.803594E9,1228.121,1228.121,0.001342472,1.0,0.9310825,3.666592E-5,0.003785589,8.6226E-4,7.549208E-4,3.72215E-5,0.001839834,1.24796E-5,1.274799E-4,0.005029712,4.938192E-5,1.325465E-5,2.800686E-4,2.225399E-5,7.027763E-5,1.780435E-5,5.171666E-5,0.004619231,8.233193E-4,4.814375E-4,2.286698E-5,6.015651E-5,5.091485E-4,1.247966E-6,6.351824E-5,1.222417E-8,1.958345E-6,3.299889E-8,1.057225E-6,2.50324E-5,1.925459E-4,1.664718E-5,2.730275E-5,5.564162E-7,2.926167E-4,3.413933E-6,8.175837E-8,5.347477E-8,1.941004E-5,3.410279E-4,0.01732655,5.245135E-4,0.00764972,8.013111E-5,5.521018E-8,1.79656E-5,4.980644E-7,2.214635E-6,0.008564988,0.01423774,9.046552,8.976846E-5,511993.9,511993.9
1.304456E-5,14.95487,-5.766081E9,1227.978,1227.978,0.001342472,1.0,0.9309601,3.648561E-5,0.003826617,8.590814E-4,7.631211E-4,3.708588E-5,0.001858394,1.269889E-5,1.288327E-4,0.00507221,4.935168E-5,1.351605E-5,2.827298E-4,2.247397E-5,7.087968E-5,1.771747E-5,5.150634E-5,0.00466034,8.291713E-4,4.860179E-4,2.316261E-5,6.006083E-5,5.141973E-4,1.280466E-6,6.421001E-5,1.26038E-8,1.997844E-6,3.37878E-8,1.077514E-6,2.5266E-5,1.942599E-4,1.694012E-5,2.763128E-5,5.671894E-7,2.953442E-4,3.443755E-6,8.346337E-8,5.487417E-8,1.95645E-5,3.439337E-4,0.01730866,5.292772E-4,0.007647536,8.042566E-5,5.702632E-8,1.827879E-5,5.038773E-7,2.251443E-6,0.008548332,0.01421359,9.045445,8.976793E-5,511931.2,511931.2
1.335012E-5,14.95507,-5.685764E9,1227.668,1227.668,0.001342472,1.0,0.9306945,3.60959E-5,0.003915824,8.521787E-4,7.808835E-4,3.679204E-5,0.001898739,1.318119E-5,1.317626E-4,0.005164392,4.928727E-5,1.409211E-5,2.885008E-4,2.294939E-5,7.218519E-5,1.753006E-5,5.105213E-5,0.004749578,8.418219E-4,4.959429E-4,2.380641E-5,5.984814E-5,5.251478E-4,1.35283E-6,6.571621E-5,1.345647E-8,2.084972E-6,3.55382E-8,1.122285E-6,2.577106E-5,1.979696E-4,1.758382E-5,2.834373E-5,5.909375E-7,3.012546E-4,3.508275E-6,8.722533E-8,5.800047E-8,1.989912E-5,3.502136E-4,0.01726981,5.395906E-4,0.007642809,8.104401E-5,6.110882E-8,1.896489E-5,5.165434E-7,2.331984E-6,0.008512241,0.01416119,9.043042,8.976678E-5,511795.2,511795.2
1.339062E-5,14.95509,-5.675263E9,1227.627,1227.627,0.001342472,1.0,0.9306595,3.604477E-5,0.00392758,8.512701E-4,7.832174E-4,3.675343E-5,0.001904055,1.324533E-5,1.321475E-4,0.005176518,4.927892E-5,1.416883E-5,2.892598E-4,2.301175E-5,7.235688E-5,1.750552E-5,5.099259E-5,0.004761324,8.434816E-4,4.972474E-4,2.389135E-5,5.981966E-5,5.265883E-4,1.362544E-6,6.591494E-5,1.357171E-8,2.096584E-6,3.577254E-8,1.128254E-6,2.583732E-5,1.984567E-4,1.766936E-5,2.843743E-5,5.941009E-7,3.020315E-4,3.516745E-6,8.77268E-8,5.842126E-8,1.99431E-5,3.510373E-4,0.01726469,5.409453E-4,0.007642188,8.112326E-5,6.166087E-8,1.905584E-5,5.182155E-7,2.34265E-6,0.008507497,0.0141543,9.042726,8.976663E-5,511777.3,511777.4
1.343803E-5,14.95512,-5.663054E9,1227.579,1227.579,0.001342472,1.0,0.9306187,3.598508E-5,0.003941323,8.502084E-4,7.859434E-4,3.670832E-5,0.001910269,1.332046E-5,1.325971E-4,0.005190686,4.926919E-5,1.425875E-5,2.901466E-4,2.308455E-5,7.255746E-5,1.747688E-5,5.092308E-5,0.004775049,8.454194E-4,4.987711E-4,2.399065E-5,5.978624E-5,5.282711E-4,1.373952E-6,6.614729E-5,1.370726E-8,2.110196E-6,3.604753E-8,1.135251E-6,2.591469E-5,1.990256E-4,1.776955E-5,2.854689E-5,5.978085E-7,3.029389E-4,3.526636E-6,8.831465E-8,5.891574E-8,1.999446E-5,3.51999E-4,0.01725871,5.425274E-4,0.007641463,8.121523E-5,6.231035E-8,1.91623E-5,5.20171E-7,2.355133E-6,0.008501955,0.01414625,9.042357,8.976645E-5,511756.4,511756.5
1.350323E-5,14.95516,-5.646358E9,1227.514,1227.514,0.001342472,1.0,0.9305626,3.59033E-5,0.003960186,8.487518E-4,7.896817E-4,3.664648E-5,0.001918797,1.342389E-5,1.332136E-4,0.005210121,4.925589E-5,1.438257E-5,2.91363E-4,2.318433E-5,7.28326E-5,1.743764E-5,5.082784E-5,0.004793881,8.480753E-4,5.00861E-4,2.412701E-5,5.974015E-5,5.305796E-4,1.389702E-6,6.646634E-5,1.389481E-8,2.128945E-6,3.642686E-8,1.14489E-6,2.602074E-5,1.998057E-4,1.790743E-5,2.869704E-5,6.029148E-7,3.041835E-4,3.540197E-6,8.912446E-8,5.959903E-8,2.00649E-5,3.53317E-4,0.0172505,5.446967E-4,0.00764047,8.134034E-5,6.32091E-8,1.930869E-5,5.228566E-7,2.372293E-6,0.008494356,0.0141352,9.041851,8.97662E-5,511727.8,511727.8
1.377499E-5,14.95533,-5.577903E9,1227.243,1227.243,0.001342472,1.0,0.9303305,3.556607E-5,0.004038375,8.427247E-4,8.051315E-4,3.639093E-5,0.001954138,1.385623E-5,1.357614E-4,0.005290536,4.920159E-5,1.490092E-5,2.963952E-4,2.359602E-5,7.397075E-5,1.727601E-5,5.043513E-5,0.004871847,8.590361E-4,5.095008E-4,2.46928E-5,5.954656E-5,5.401305E-4,1.456142E-6,6.77902E-5,1.469104E-8,2.20749E-6,3.802271E-8,1.185281E-6,2.645844E-5,2.030276E-4,1.84834E-5,2.931808E-5,6.242958E-7,3.093288E-4,3.596204E-6,9.251754E-8,6.248892E-8,2.035608E-5,3.587549E-4,0.01721652,5.536592E-4,0.007636364,8.184492E-5,6.702633E-8,1.991876E-5,5.340079E-7,2.443739E-6,0.008462937,0.01408948,9.039754,8.976518E-5,511609.1,511609.1
1.415816E-5,14.95557,-5.48432E9,1226.867,1226.867,0.001342472,1.0,0.9300075,3.510022E-5,0.004147448,8.343492E-4,8.265634E-4,3.60367E-5,0.00200342,1.446902E-5,1.39295E-4,0.005402336,4.912775E-5,1.563749E-5,3.033892E-4,2.416527E-5,7.555239E-5,1.705319E-5,4.98928E-5,0.004980362,8.741987E-4,5.214945E-4,2.548357E-5,5.927037E-5,5.534064E-4,1.551919E-6,6.964072E-5,1.585263E-8,2.319252E-6,4.031151E-8,1.242789E-6,2.706402E-5,2.074927E-4,1.929863E-5,3.018085E-5,6.546927E-7,3.164716E-4,3.673808E-6,9.734748E-8,6.667589E-8,2.076018E-5,3.662745E-4,0.01716918,5.660847E-4,0.007630674,8.251254E-5,7.259891E-8,2.077823E-5,5.49617E-7,2.544224E-6,0.008419321,0.0140259,9.036839,8.976375E-5,511444.2,511444.2
1.420137E-5,14.9556,-5.473974E9,1226.825,1226.825,0.001342472,1.0,0.9299713,3.504839E-5,0.004159665,8.334138E-4,8.289552E-4,3.599719E-5,0.002008938,1.453836E-5,1.396893E-4,0.005414832,4.911961E-5,1.572097E-5,3.041707E-4,2.422867E-5,7.572911E-5,1.702843E-5,4.983245E-5,0.004992498,8.758878E-4,5.228337E-4,2.557225E-5,5.923903E-5,5.548899E-4,1.562875E-6,6.984827E-5,1.598651E-8,2.33193E-6,4.057245E-8,1.249315E-6,2.713149E-5,2.079907E-4,1.93908E-5,3.027722E-5,6.581389E-7,3.172691E-4,3.682463E-6,9.789551E-8,6.715638E-8,2.080529E-5,3.67112E-4,0.01716388,5.674708E-4,0.00763004,8.258473E-5,7.324138E-8,2.08751E-5,5.513693E-7,2.555537E-6,0.008414451,0.0140188,9.036513,8.976359E-5,511425.7,511425.7
1.42614E-5,14.95563,-5.459668E9,1226.767,1226.767,0.001342472,1.0,0.9299212,3.497665E-5,0.004176603,8.321179E-4,8.322681E-4,3.594249E-5,0.002016589,1.463474E-5,1.402355E-4,0.005432146,4.910836E-5,1.583705E-5,3.052536E-4,2.431643E-5,7.597396E-5,1.699416E-5,4.974892E-5,0.005009319,8.782264E-4,5.246888E-4,2.569523E-5,5.919545E-5,5.569455E-4,1.578145E-6,7.013611E-5,1.617347E-8,2.349563E-6,4.093585E-8,1.258393E-6,2.72249E-5,2.086803E-4,1.951887E-5,3.041073E-5,6.629316E-7,3.183739E-4,3.694449E-6,9.865781E-8,6.782669E-8,2.086777E-5,3.682713E-4,0.01715654,5.693907E-4,0.007629161,8.268392E-5,7.413868E-8,2.100961E-5,5.538002E-7,2.571242E-6,0.008407705,0.01400895,9.036062,8.976336E-5,511400.2,511400.2
1.517676E-5,14.9562,-5.250757E9,1225.897,1225.897,0.001342472,1.0,0.9291714,3.39162E-5,0.004430937,8.128127E-4,8.816057E-4,3.512979E-5,0.002131408,1.611429E-5,1.483675E-4,0.005690892,4.894465E-5,1.762492E-5,3.214279E-4,2.561744E-5,7.96306E-5,1.64885E-5,4.851319E-5,0.005261082,9.129178E-4,5.523502E-4,2.754606E-5,5.852613E-5,5.876513E-4,1.818164E-6,7.447078E-5,1.916107E-8,2.62168E-6,4.660489E-8,1.398623E-6,2.861094E-5,2.189374E-4,2.148079E-5,3.24028E-5,7.368094E-7,3.348469E-4,3.87279E-6,1.104288E-7,7.84423E-8,2.179913E-5,3.854602E-4,0.01704652,5.979613E-4,0.007616077,8.405981E-5,8.848173E-8,2.305564E-5,5.904981E-7,2.809558E-6,0.008307113,0.01386174,9.029313,8.975997E-5,511018.2,511018.2
1.553815E-5,14.95642,-5.172738E9,1225.562,1225.562,0.001342472,1.0,0.9288824,3.351463E-5,0.004529333,8.054314E-4,9.004872E-4,3.482005E-5,0.0021758,1.6703E-5,1.514789E-4,0.005790378,4.888356E-5,1.833913E-5,3.276429E-4,2.611233E-5,8.103533E-5,1.629734E-5,4.804442E-5,0.005358083,9.261264E-4,5.629548E-4,2.826415E-5,5.826106E-5,5.994499E-4,1.916548E-6,7.615412E-5,2.041084E-8,2.730663E-6,4.890619E-8,1.45486E-6,2.913884E-5,2.228562E-4,2.225919E-5,3.316687E-5,7.663582E-7,3.411617E-4,3.940988E-6,1.151472E-7,8.283631E-8,2.215598E-5,3.920002E-4,0.01700406,6.088858E-4,0.007611072,8.453704E-5,9.448173E-8,2.385994E-5,6.048008E-7,2.902952E-6,0.008268551,0.01380512,9.026717,8.975865E-5,510871.3,510871.3
1.606763E-5,14.95674,-5.062582E9,1225.081,1225.081,0.001342472,1.0,0.9284659,3.294305E-5,0.004671517,7.948617E-4,9.275706E-4,3.43773E-5,0.002239921,1.756951E-5,1.559413E-4,0.005933547,4.87971E-5,1.939295E-5,3.36583E-4,2.681931E-5,8.305564E-5,1.60254E-5,4.737606E-5,0.005497869,9.450072E-4,5.781858E-4,2.930358E-5,5.787372E-5,6.164207E-4,2.06423E-6,7.859278E-5,2.231185E-8,2.89175E-6,5.233764E-8,1.538062E-6,2.989364E-5,2.284712E-4,2.340261E-5,3.426433E-5,8.09998E-7,3.502306E-4,4.038794E-6,1.221257E-7,8.947665E-8,2.26683E-5,4.013446E-4,0.01694283,6.245475E-4,0.007603893,8.517601E-5,1.036051E-7,2.503383E-5,6.255786E-7,3.038982E-6,0.008213167,0.01372361,9.022979,8.975673E-5,510659.8,510659.8
1.610905E-5,14.95676,-5.054162E9,1225.044,1225.044,0.001342472,1.0,0.9284337,3.289917E-5,0.004682542,7.940471E-4,9.296608E-4,3.434321E-5,0.002244891,1.763749E-5,1.562856E-4,0.00594462,4.879048E-5,1.947574E-5,3.372742E-4,2.687373E-5,8.321183E-5,1.600453E-5,4.732468E-5,0.00550869,9.464611E-4,5.793623E-4,2.938427E-5,5.78435E-5,6.177327E-4,2.075958E-6,7.878218E-5,2.246406E-8,2.904419E-6,5.260899E-8,1.54461E-6,2.995178E-5,2.289042E-4,2.349219E-5,3.43491E-5,8.134285E-7,3.509311E-4,4.046343E-6,1.226748E-7,9.000626E-8,2.270786E-5,4.02064E-4,0.01693808,6.257558E-4,0.007603339,8.522312E-5,1.043354E-7,2.512542E-5,6.271954E-7,3.049581E-6,0.00820889,0.01371731,9.02269,8.975658E-5,510643.4,510643.4
1.651087E-5,14.957,-4.973946E9,1224.686,1224.686,0.001342472,1.0,0.9281233,3.24796E-5,0.004788766,7.862375E-4,9.497247E-4,3.401665E-5,0.002292774,1.829821E-5,1.59591E-4,0.006051085,4.872721E-5,2.028137E-5,3.439192E-4,2.739506E-5,8.471319E-5,1.580498E-5,4.683296E-5,0.005612804,9.603931E-4,5.906631E-4,3.016222E-5,5.755133E-5,6.303451E-4,2.191041E-6,8.060932E-5,2.396697E-8,3.027812E-6,5.526282E-8,1.608412E-6,3.050893E-5,2.330589E-4,2.436201E-5,3.516328E-5,8.468277E-7,3.576591E-4,4.118805E-6,1.280243E-7,9.52207E-8,2.308781E-5,4.08956E-4,0.01689242,6.373517E-4,0.007598018,8.565935E-5,1.115438E-7,2.601187E-5,6.428165E-7,3.152063E-6,0.008167799,0.01365668,9.01991,8.975514E-5,510486.1,510486.1
1.696323E-5,14.95727,-4.886625E9,1224.29,1224.29,0.001342472,1.0,0.9277792,3.202011E-5,0.004906828,7.776406E-4,9.71871E-4,3.365761E-5,0.002345975,1.904466E-5,1.63239E-4,0.006168971,4.865793E-5,2.119329E-5,3.512743E-4,2.796834E-5,8.63747E-5,1.558645E-5,4.629328E-5,0.005728234,9.757207E-4,6.031534E-4,3.102809E-5,5.722478E-5,6.443031E-4,2.323334E-6,8.264483E-5,2.571435E-8,3.167715E-6,5.829457E-8,1.680816E-6,3.112211E-5,2.376404E-4,2.534273E-5,3.606294E-5,8.846705E-7,3.650945E-4,4.198809E-6,1.340936E-7,1.012529E-7,2.350757E-5,4.165362E-4,0.01684175,6.501455E-4,0.007592143,8.610854E-5,1.199189E-7,2.700528E-5,6.602722E-7,3.266693E-6,0.008122386,0.01358953,9.016831,8.975354E-5,510311.8,510311.8
