Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H9_Soln#20 (),Mole_fraction_TC4H9_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_IC4H7_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_MCPTD_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NEOC5H12_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_B1M2_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_IC8H17_Soln#20 (),Mole_fraction_IC8H16_Soln#20 (),Mole_fraction_DIMEPTD_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Mole_fraction_IC12H26_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
5.037568E-7,14.67538,1.873824E11,1676.592,1676.592,8.60559E-4,1.0,0.8306845,0.002371695,0.01969949,0.02560589,0.007144389,3.80568E-4,0.01912203,5.266659E-4,0.002510071,6.691887E-4,4.235075E-5,0.03202177,0.001515581,0.001788939,0.008783386,6.910328E-4,1.65061E-5,5.82334E-4,1.312262E-4,1.327593E-4,0.01724719,0.01093969,0.002061047,2.00541E-4,3.956379E-5,0.003409045,2.322177E-4,1.949227E-4,1.681992E-6,4.612494E-4,9.296901E-6,9.580498E-5,2.658744E-4,3.121962E-7,2.448131E-4,1.907698E-4,3.758134E-4,6.147237E-4,3.19163E-4,1.352983E-8,5.48854E-4,5.580452E-4,0.005859983,6.854256E-4,1.050711E-7,8.04467E-9,2.749581E-7,3.772527E-12,3.068324E-4,9.077063E-11,8.06746,5.863965E-5,456581.6,456581.6
5.083139E-7,14.6789,1.869647E11,1676.81,1676.81,8.60559E-4,1.0,0.830547,0.002361391,0.01984923,0.02550769,0.007186232,3.786312E-4,0.01921019,5.253522E-4,0.002528808,6.703804E-4,4.190369E-5,0.03200641,0.001513237,0.001807506,0.008836899,6.979925E-4,1.62749E-5,5.795052E-4,1.284158E-4,1.298791E-4,0.01723172,0.01087935,0.002062869,2.011492E-4,3.921226E-5,0.003411254,2.323451E-4,1.974886E-4,1.715625E-6,4.641316E-4,9.419448E-6,9.692428E-5,2.672408E-4,3.185378E-7,2.416961E-4,1.878152E-4,3.767929E-4,6.145447E-4,3.160277E-4,1.306815E-8,5.331287E-4,5.538593E-4,0.005855674,6.869287E-4,1.073317E-7,8.257156E-9,2.767124E-7,3.850875E-12,2.993833E-4,7.835395E-11,8.066572,5.862558E-5,456531.3,456531.3
5.118864E-7,14.68165,1.866282E11,1676.98,1676.98,8.60559E-4,1.0,0.8304399,0.002353391,0.0199662,0.02543113,0.007218707,3.771225E-4,0.01927894,5.243343E-4,0.002543477,6.71295E-4,4.155808E-5,0.03199414,0.001511407,0.001822069,0.008878599,7.034527E-4,1.609612E-5,5.772952E-4,1.262567E-4,1.276668E-4,0.01721954,0.01083201,0.002064225,2.016179E-4,3.893997E-5,0.003412943,2.324367E-4,1.995035E-4,1.74225E-6,4.663839E-4,9.515794E-6,9.780401E-5,2.682978E-4,3.235635E-7,2.392685E-4,1.855251E-4,3.775319E-4,6.143911E-4,3.13581E-4,1.271699E-8,5.210941E-4,5.505861E-4,0.005852317,6.880964E-4,1.091233E-7,8.426074E-9,2.780814E-7,3.912808E-12,2.936637E-4,6.979184E-11,8.065882,5.861461E-5,456492.3,456492.3
5.161467E-7,14.68491,1.862161E11,1677.183,1677.183,8.60559E-4,1.0,0.8303131,0.002343939,0.0201052,0.02534032,0.007257056,3.753345E-4,0.01936053,5.231337E-4,0.002560947,6.723631E-4,4.115148E-5,0.03197924,0.001509236,0.001839445,0.008928036,7.099687E-4,1.588575E-5,5.746687E-4,1.237321E-4,1.250807E-4,0.01720494,0.01077553,0.002065758,2.021674E-4,3.861904E-5,0.003414908,2.325365E-4,2.019102E-4,1.774301E-6,4.690617E-4,9.631006E-6,9.885568E-5,2.695416E-4,3.296204E-7,2.363924E-4,1.828243E-4,3.783799E-4,6.141928E-4,3.106766E-4,1.231035E-8,5.070765E-4,5.46693E-4,0.005848335,6.894767E-4,1.112825E-7,8.630249E-9,2.79707E-7,3.98726E-12,2.869798E-4,6.078256E-11,8.065067,5.86016E-5,456446.1,456446.1
5.374653E-7,14.70096,1.839987E11,1678.191,1678.191,8.60559E-4,1.0,0.8296926,0.002298019,0.02079296,0.02489365,0.007442979,3.665653E-4,0.0197624,5.173264E-4,0.002648009,6.773541E-4,3.920267E-5,0.03190063,0.001498538,0.001926512,0.009170664,7.426408E-4,1.487729E-5,5.616731E-4,1.118701E-4,1.129385E-4,0.0171309,0.01049265,0.002072134,2.047691E-4,3.707223E-5,0.003423988,2.32888E-4,2.140105E-4,1.939554E-6,4.823296E-4,1.02125E-5,1.041591E-4,2.754979E-4,3.60971E-7,2.223122E-4,1.697982E-4,3.820995E-4,6.129677E-4,2.963653E-4,1.045892E-8,4.420632E-4,5.273915E-4,0.005828765,6.961933E-4,1.224573E-7,9.696697E-9,2.8773E-7,4.369367E-12,2.556502E-4,3.024348E-11,8.061103,5.853762E-5,456221.8,456221.8
5.458303E-7,14.70714,1.830639E11,1678.583,1678.583,8.60559E-4,1.0,0.8294553,0.002280593,0.02105934,0.02472184,0.007513285,3.632043E-4,0.01991723,5.15131E-4,0.002682013,6.791573E-4,3.847508E-5,0.03186807,0.001494416,0.001960718,0.009263697,7.554864E-4,1.450084E-5,5.566417E-4,1.075464E-4,1.085167E-4,0.01710143,0.01038169,0.002074071,2.057247E-4,3.649121E-5,0.003427225,2.329615E-4,2.187821E-4,2.006614E-6,4.87477E-4,1.044286E-5,1.062582E-4,2.777141E-4,3.737538E-7,2.169325E-4,1.649075E-4,3.833281E-4,6.123865E-4,2.908548E-4,9.809364E-9,4.187509E-4,5.199068E-4,0.005821242,6.987456E-4,1.270124E-7,1.013574E-8,2.908293E-7,4.52361E-12,2.442697E-4,2.294508E-11,8.059598,5.851301E-5,456136.6,456136.6
5.545931E-7,14.71355,1.820496E11,1678.992,1678.992,8.60559E-4,1.0,0.8292102,0.002262678,0.02133632,0.0245439,0.007585383,3.597313E-4,0.02007774,5.128768E-4,0.002717541,6.809562E-4,3.773405E-5,0.03183301,0.001490145,0.001996568,0.009359836,7.689555E-4,1.41176E-5,5.514126E-4,1.032043E-4,1.040782E-4,0.01707033,0.01026558,0.002075775,2.066877E-4,3.589756E-5,0.003430431,2.330014E-4,2.237934E-4,2.078202E-6,4.928344E-4,1.068545E-5,1.084675E-4,2.799631E-4,3.874402E-7,2.113866E-4,1.599158E-4,3.844805E-4,6.117207E-4,2.85148E-4,9.171227E-9,3.955684E-4,5.121243E-4,0.005813452,7.013713E-4,1.31888E-7,1.060826E-8,2.940476E-7,4.687766E-12,2.328666E-4,1.715908E-11,8.058051,5.848752E-5,456049.1,456049.1
5.656317E-7,14.72153,1.807271E11,1679.505,1679.505,8.60559E-4,1.0,0.8289066,0.002240578,0.02168227,0.02432263,0.007674018,3.554242E-4,0.02027757,5.100981E-4,0.002762167,6.830965E-4,3.682986E-5,0.03178755,0.00148483,0.002041746,0.009479041,7.859378E-4,1.365029E-5,5.448857E-4,9.799197E-5,9.87535E-5,0.01703085,0.01011957,0.002077469,2.078473E-4,3.517073E-5,0.003434214,2.330001E-4,2.301229E-4,2.170315E-6,4.995339E-4,1.099282E-5,1.112654E-4,2.826922E-4,4.05113E-7,2.045314E-4,1.53816E-4,3.857435E-4,6.108034E-4,2.780559E-4,8.424534E-9,3.680625E-4,5.024087E-4,0.005803767,7.046119E-4,1.381812E-7,1.122183E-8,2.98062E-7,4.89825E-12,2.19217E-4,1.186438E-11,8.056142,5.845583E-5,455941.0,455941.0
5.763469E-7,14.72917,1.793979E11,1679.998,1679.998,8.60559E-4,1.0,0.8286171,0.002219609,0.02201496,0.02411087,0.007757766,3.513155E-4,0.02046904,5.074618E-4,0.002805349,6.850434E-4,3.598225E-5,0.03174212,0.001479742,0.002085608,0.009592708,8.024352E-4,1.321266E-5,5.386151E-4,9.319489E-5,9.385626E-5,0.01699224,0.009978227,0.002078649,2.089172E-4,3.448699E-5,0.003437625,2.329458E-4,2.362829E-4,2.2618E-6,5.05985E-4,1.129304E-5,1.139966E-4,2.852306E-4,4.227367E-7,1.98019E-4,1.480941E-4,3.867731E-4,6.098327E-4,2.712777E-4,7.756584E-9,3.430841E-4,4.930765E-4,0.005794498,7.076884E-4,1.444535E-7,1.183722E-8,3.019173E-7,5.106495E-12,2.066978E-4,8.273804E-12,8.054331,5.842551E-5,455838.5,455838.5
5.856197E-7,14.7357,1.782155E11,1680.423,1680.423,8.60559E-4,1.0,0.8283705,0.002201829,0.02230043,0.02392998,0.00782847,3.478165E-4,0.0206328,5.052251E-4,0.002842613,6.866281E-4,3.527156E-5,0.03170185,0.001475395,0.002123565,0.009689453,8.167191E-4,1.284613E-5,5.332404E-4,8.924128E-5,8.98226E-5,0.0169586,0.009856294,0.002079316,2.098002E-4,3.3912E-5,0.00344038,2.328585E-4,2.416248E-4,2.342607E-6,5.11527E-4,1.155428E-5,1.163719E-4,2.873404E-4,4.383638E-7,1.924968E-4,1.43298E-4,3.875134E-4,6.089322E-4,2.654974E-4,7.220376E-9,3.227563E-4,4.850821E-4,0.00578658,7.102977E-4,1.50012E-7,1.23856E-8,3.052218E-7,5.289794E-12,1.964141E-4,6.044625E-12,8.052796,5.839961E-5,455751.6,455751.6
5.946618E-7,14.742,1.770364E11,1680.835,1680.835,8.60559E-4,1.0,0.8281336,0.002184806,0.02257665,0.02375565,0.007895874,3.444543E-4,0.0207908,5.030814E-4,0.002878857,6.880869E-4,3.459808E-5,0.03166177,0.001471206,0.002160571,0.009782347,8.306519E-4,1.249921E-5,5.280459E-4,8.555418E-5,8.606297E-5,0.01692563,0.009737798,0.002079663,2.106241E-4,3.336574E-5,0.003442899,2.327388E-4,2.468427E-4,2.422859E-6,5.168954E-4,1.181025E-5,1.186983E-4,2.893209E-4,4.539408E-7,1.872138E-4,1.38758E-4,3.881049E-4,6.080027E-4,2.599383E-4,6.73228E-9,3.040222E-4,4.773615E-4,0.005778948,7.127963E-4,1.555494E-7,1.293453E-8,3.084164E-7,5.471262E-12,1.868545E-4,4.443233E-12,8.051326,5.837466E-5,455668.5,455668.5
6.116475E-7,14.75364,1.747585E11,1681.601,1681.601,8.60559E-4,1.0,0.8276974,0.002153636,0.02308986,0.02343354,0.008018481,3.382701E-4,0.02108315,4.99147E-4,0.002946701,6.906043E-4,3.338277E-5,0.03158453,0.001463471,0.00223005,0.009952983,8.568288E-4,1.187449E-5,5.184124E-4,7.905316E-5,7.943939E-5,0.01686328,0.009516472,0.002079539,2.120754E-4,3.237679E-5,0.003447209,2.324258E-4,2.56664E-4,2.577502E-6,5.268863E-4,1.229428E-5,1.230945E-4,2.928379E-4,4.841206E-7,1.775636E-4,1.305884E-4,3.888799E-4,6.061267E-4,2.497054E-4,5.900767E-9,2.715561E-4,4.630659E-4,0.00576484,7.173722E-4,1.662677E-7,1.400399E-8,3.143457E-7,5.819383E-12,1.7008E-4,2.481906E-12,8.048636,5.832857E-5,455516.2,455516.2
6.148893E-7,14.75584,1.743157E11,1681.746,1681.746,8.60559E-4,1.0,0.8276155,0.002147801,0.02318699,0.02337284,0.008041303,3.37109E-4,0.02113831,4.984089E-4,0.002959614,6.910529E-4,3.315789E-5,0.03156951,0.001462015,0.002243302,0.009984981,8.618244E-4,1.17591E-5,5.165922E-4,7.787224E-5,7.823698E-5,0.01685133,0.009474441,0.002079406,2.123386E-4,3.219336E-5,0.003447972,2.323536E-4,2.585408E-4,2.607587E-6,5.287794E-4,1.238712E-5,1.239372E-4,2.934795E-4,4.900173E-7,1.757623E-4,1.290812E-4,3.889798E-4,6.057504E-4,2.477837E-4,5.753811E-9,2.657402E-4,4.603689E-4,0.005762181,7.182287E-4,1.683602E-7,1.421378E-8,3.15467E-7,5.88688E-12,1.670449E-4,2.219251E-12,8.048132,5.831989E-5,455487.7,455487.7
6.236943E-7,14.76176,1.731005E11,1682.138,1682.138,8.60559E-4,1.0,0.8273949,0.002132135,0.02344946,0.02320922,0.008102372,3.339861E-4,0.02128709,4.96424E-4,0.002994631,6.922212E-4,3.255813E-5,0.03152832,0.00145809,0.002279281,0.01007097,8.753912E-4,1.145171E-5,5.116783E-4,7.475759E-5,7.506681E-5,0.01681878,0.009360649,0.002078872,2.130317E-4,3.170355E-5,0.003449953,2.32138E-4,2.636417E-4,2.690227E-6,5.338995E-4,1.263999E-5,1.26232E-4,2.951742E-4,5.062579E-7,1.709357E-4,1.250704E-4,3.891755E-4,6.047E-4,2.426155E-4,5.372416E-9,2.505288E-4,4.530956E-4,0.005755011,7.205285E-4,1.741204E-7,1.479287E-8,3.184962E-7,6.071914E-12,1.59059E-4,1.636333E-12,8.046781,5.829649E-5,455411.2,455411.2
6.33342E-7,14.76818,1.717507E11,1682.565,1682.565,8.60559E-4,1.0,0.8271566,0.002115263,0.02373487,0.02303197,0.00816778,3.306154E-4,0.02144843,4.942805E-4,0.003032906,6.934194E-4,3.19189E-5,0.03148254,0.001453843,0.00231867,0.01016364,8.902515E-4,1.112472E-5,5.063441E-4,7.149452E-5,7.174747E-5,0.01678299,0.009236629,0.00207801,2.137553E-4,3.118054E-5,0.003451976,2.318703E-4,2.692351E-4,2.782315E-6,5.394735E-4,1.291824E-5,1.287559E-4,2.969519E-4,5.2443E-7,1.657571E-4,1.208123E-4,3.892668E-4,6.035035E-4,2.370386E-4,4.982663E-9,2.347983E-4,4.452142E-4,0.00574724,7.230049E-4,1.805603E-7,1.544292E-8,3.217884E-7,6.277479E-12,1.507241E-4,1.169309E-12,8.045326,5.827116E-5,455328.9,455328.9
6.37568E-7,14.77097,1.711537E11,1682.751,1682.751,8.60559E-4,1.0,0.8270533,0.002107967,0.02385917,0.022955,0.008195941,3.291557E-4,0.02151855,4.933516E-4,0.003049642,6.939178E-4,3.164466E-5,0.03146228,0.001452001,0.002335912,0.01020372,8.967585E-4,1.098466E-5,5.040242E-4,7.011306E-5,7.034279E-5,0.01676728,0.009182536,0.002077543,2.140607E-4,3.095587E-5,0.003452815,2.317429E-4,2.716863E-4,2.823161E-6,5.419032E-4,1.30405E-5,1.298644E-4,2.977046E-4,5.325158E-7,1.635251E-4,1.189916E-4,3.89267E-4,6.029649E-4,2.346243E-4,4.82075E-9,2.282052E-4,4.417914E-4,0.005743865,7.240757E-4,1.83424E-7,1.573283E-8,3.232217E-7,6.368453E-12,1.472058E-4,1.00888E-12,8.044696,5.826016E-5,455293.3,455293.3
6.423865E-7,14.77413,1.704688E11,1682.962,1682.962,8.60559E-4,1.0,0.8269363,0.002099718,0.02400036,0.02286772,0.00822769,3.275037E-4,0.0215981,4.922997E-4,0.0030687,6.944667E-4,3.133617E-5,0.03143903,0.001449913,0.002355561,0.01024905,9.041759E-4,1.082727E-5,5.013913E-4,6.857253E-5,6.877681E-5,0.01674934,0.00912104,0.002076945,2.144005E-4,3.070293E-5,0.003453737,2.315903E-4,2.744819E-4,2.870112E-6,5.446649E-4,1.318018E-5,1.311306E-4,2.985436E-4,5.4183E-7,1.610072E-4,1.169484E-4,3.892382E-4,6.023402E-4,2.31893E-4,4.642402E-9,2.209014E-4,4.37911E-4,0.005740036,7.252863E-4,1.867211E-7,1.606725E-8,3.248496E-7,6.472872E-12,1.4329E-4,8.524459E-13,8.043985,5.824769E-5,455253.0,455253.0
6.505515E-7,14.77945,1.692995E11,1683.319,1683.319,8.60559E-4,1.0,0.8267399,0.002085902,0.02423834,0.02272099,0.008280631,3.247341E-4,0.02173193,4.905341E-4,0.003100942,6.95351E-4,3.082335E-5,0.03139932,0.001446406,0.002388831,0.01032494,9.167392E-4,1.056605E-5,4.969596E-4,6.604348E-5,6.620699E-5,0.01671888,0.009017285,0.00207578,2.149561E-4,3.028201E-5,0.003455221,2.313145E-4,2.792203E-4,2.950582E-6,5.493236E-4,1.341754E-5,1.332813E-4,2.999191E-4,5.578424E-7,1.568059E-4,1.135643E-4,3.891207E-4,6.01257E-4,2.273165E-4,4.354727E-9,2.090242E-4,4.313896E-4,0.005733597,7.273132E-4,1.923857E-7,1.66433E-8,3.275928E-7,6.651468E-12,1.368796E-4,6.401099E-13,8.042794,5.822674E-5,455185.6,455185.6
6.910626E-7,14.80508,1.633793E11,1685.052,1685.052,8.60559E-4,1.0,0.8257986,0.002020216,0.02539601,0.0220138,0.008528095,3.115283E-4,0.02237859,4.820606E-4,0.003259924,6.98937E-4,2.845041E-5,0.03119691,0.001429591,0.002553305,0.01068472,9.789258E-4,9.365193E-6,4.755208E-4,5.487918E-5,5.48792E-5,0.01656699,0.008511686,0.002067372,2.173585E-4,2.832775E-5,0.003461237,2.296511E-4,3.027302E-4,3.366522E-6,5.720602E-4,1.460682E-5,1.440412E-4,3.059089E-4,6.416E-7,1.371571E-4,9.8159E-5,3.87344E-4,5.954644E-4,2.05571E-4,3.164194E-9,1.584273E-4,4.00052E-4,0.005702516,7.369414E-4,2.219363E-7,1.967549E-8,3.409316E-7,7.567731E-12,1.088853E-4,1.50495E-13,8.037134,5.812593E-5,454865.3,454865.3
6.988824E-7,14.80989,1.622192E11,1685.379,1685.379,8.60559E-4,1.0,0.825623,0.002008054,0.02561514,0.02188114,0.008573066,3.090796E-4,0.0225002,4.804757E-4,0.003290425,6.994841E-4,2.802311E-5,0.03115696,0.001426456,0.002584917,0.01075098,9.908929E-4,9.150556E-6,4.714875E-4,5.296746E-5,5.294241E-5,0.01653757,0.008416008,0.002065283,2.177578E-4,2.797483E-5,0.003462165,2.292779E-4,3.072639E-4,3.44998E-6,5.763782E-4,1.48385E-5,1.461337E-4,3.069085E-4,6.586089E-7,1.335912E-4,9.543932E-5,3.867868E-4,5.942732E-4,2.015581E-4,2.973985E-9,1.500948E-4,3.942014E-4,0.005696676,7.387217E-4,2.279203E-7,2.029442E-8,3.434562E-7,7.75029E-12,1.041486E-4,1.134199E-13,8.036087,5.810705E-5,454806.0,454806.0
7.190292E-7,14.82208,1.592146E11,1686.213,1686.213,8.60559E-4,1.0,0.8251791,0.00197744,0.02617341,0.02154483,0.008684977,3.02915E-4,0.02280893,4.764612E-4,0.003368736,7.006925E-4,2.696437E-5,0.031053,0.001418544,0.002666123,0.01091697,0.001021656,8.621253E-6,4.612512E-4,4.836703E-5,4.828547E-5,0.01646169,0.008172597,0.00205927,2.186965E-4,2.709926E-5,0.003464248,2.282469E-4,3.189306E-4,3.669657E-6,5.874011E-4,1.543836E-5,1.515455E-4,3.092581E-4,7.037096E-7,1.247351E-4,8.878847E-5,3.85058E-4,5.91107E-4,1.91493E-4,2.533638E-9,1.304891E-4,3.794269E-4,0.005681853,7.431989E-4,2.437589E-7,2.193947E-8,3.498892E-7,8.22896E-12,9.283045E-5,5.44254E-14,8.03345,5.805926E-5,454656.8,454656.8
7.263255E-7,14.82642,1.581226E11,1686.512,1686.512,8.60559E-4,1.0,0.8250212,0.0019666,0.02637339,0.02142493,0.00872414,3.007328E-4,0.02291913,4.750307E-4,0.003397,7.010614E-4,2.65953E-5,0.03101502,0.001415737,0.002695442,0.01097543,0.00103277,8.437648E-6,4.575989E-4,4.681006E-5,4.671067E-5,0.0164342,0.00808558,0.002056879,2.190056E-4,2.67937E-5,0.0034649,2.278502E-4,3.231495E-4,3.750855E-6,5.913574E-4,1.565662E-5,1.535123E-4,3.1003E-4,7.205015E-7,1.21644E-4,8.65022E-5,3.843324E-4,5.899279E-4,1.879447E-4,2.390345E-9,1.24005E-4,3.741826E-4,0.005676562,7.447826E-4,2.496452E-7,2.255319E-8,3.521943E-7,8.405241E-12,8.902784E-5,4.164859E-14,8.032517,5.804225E-5,454604.0,454604.0
7.372285E-7,14.83285,1.564894E11,1686.954,1686.954,8.60559E-4,1.0,0.8247882,0.001950636,0.02667007,0.02124759,0.008781353,2.975207E-4,0.02308228,4.729154E-4,0.003439141,7.015473E-4,2.605733E-5,0.03095798,0.001411599,0.002739155,0.01106117,0.001049348,8.170932E-6,4.521949E-4,4.458467E-5,4.4461E-5,0.01639311,0.007956708,0.002053109,2.194381E-4,2.634802E-5,0.00346578,2.272357E-4,3.294464E-4,3.873794E-6,5.972346E-4,1.598374E-5,1.564576E-4,3.111072E-4,7.460504E-7,1.171378E-4,8.320216E-5,3.831548E-4,5.881361E-4,1.827374E-4,2.190738E-9,1.148781E-4,3.66451E-4,0.00566873,7.47113E-4,2.585901E-7,2.3488E-8,3.55615E-7,8.671513E-12,8.361942E-5,2.785573E-14,8.031142,5.801711E-5,454526.2,454526.2
7.413285E-7,14.83524,1.558745E11,1687.119,1687.119,8.60559E-4,1.0,0.8247014,0.001944705,0.02678097,0.02118147,0.008802463,2.96328E-4,0.02314315,4.721268E-4,0.003454958,7.0171E-4,2.585918E-5,0.03093645,0.001410061,0.002755561,0.0110929,0.001055572,8.072984E-6,4.501796E-4,4.377858E-5,4.364647E-5,0.01637766,0.007908617,0.002051631,2.195917E-4,2.618378E-5,0.003466083,2.26998E-4,3.318117E-4,3.920526E-6,5.99434E-4,1.610705E-5,1.57567E-4,3.114885E-4,7.558026E-7,1.154784E-4,8.199702E-5,3.826835E-4,5.874532E-4,1.80809E-4,2.119985E-9,1.116152E-4,3.635767E-4,0.005665809,7.479782E-4,2.620008E-7,2.384512E-8,3.568939E-7,8.772538E-12,8.166865E-5,2.394601E-14,8.030631,5.800774E-5,454497.3,454497.3
7.566054E-7,14.84407,1.535855E11,1687.728,1687.728,8.60559E-4,1.0,0.8243821,0.001922934,0.02719108,0.02093771,0.008879261,2.919537E-4,0.02336775,4.692194E-4,0.003513756,7.022251E-4,2.513969E-5,0.03085587,0.001404413,0.002816537,0.01120878,0.001078716,7.718674E-6,4.427492E-4,4.091235E-5,4.075186E-5,0.01632012,0.007731199,0.002045852,2.201227E-4,2.558708E-5,0.003467087,2.260833E-4,3.406114E-4,4.09699E-6,6.075788E-4,1.656789E-5,1.61709E-4,3.127995E-4,7.928229E-7,1.094585E-4,7.766955E-5,3.807988E-4,5.848683E-4,1.737622E-4,1.875192E-9,1.00203E-4,3.530216E-4,0.005655027,7.511509E-4,2.749302E-7,2.520202E-8,3.616253E-7,9.153116E-12,7.476966E-5,1.355267E-14,8.028757,5.797325E-5,454391.2,454391.2
7.633819E-7,14.84794,1.525703E11,1687.996,1687.996,8.60559E-4,1.0,0.8242425,0.001913443,0.0273714,0.02083091,0.008912388,2.900488E-4,0.02346626,4.679453E-4,0.003539766,7.024079E-4,2.482995E-5,0.03081998,0.00140195,0.002843501,0.01125897,0.001088955,7.566849E-6,4.394935E-4,3.970889E-5,3.953725E-5,0.01629462,0.007653429,0.002043154,2.203375E-4,2.533005E-5,0.00346747,2.256632E-4,3.44507E-4,4.176461E-6,6.111662E-4,1.677299E-5,1.635503E-4,3.133253E-4,8.095987E-7,1.068711E-4,7.583176E-5,3.79899E-4,5.837018E-4,1.707074E-4,1.775668E-9,9.550538E-5,3.484194E-4,0.005650299,7.525324E-4,2.807797E-7,2.581743E-8,3.637067E-7,9.324058E-12,7.189183E-5,1.052578E-14,8.02794,5.795816E-5,454344.9,454344.9
7.776477E-7,14.85598,1.504384E11,1688.554,1688.554,8.60559E-4,1.0,0.8239523,0.001893777,0.02774794,0.02060861,0.008980328,2.861072E-4,0.02367148,4.65293E-4,0.003594383,7.02706E-4,2.41957E-5,0.03074414,0.00139685,0.002900092,0.01136227,0.001110456,7.257328E-6,4.327186E-4,3.730147E-5,3.710899E-5,0.01624098,0.007491571,0.002037223,2.207503E-4,2.480346E-5,0.003468166,2.247521E-4,3.526913E-4,4.346093E-6,6.186689E-4,1.720609E-5,1.674337E-4,3.143243E-4,8.45619E-7,1.015846E-4,7.211787E-5,3.77885E-4,5.812095E-4,1.644151E-4,1.582507E-9,8.628193E-5,3.388872E-4,0.005640447,7.553915E-4,2.933198E-7,2.713966E-8,3.680554E-7,9.688073E-12,6.617091E-5,6.151384E-15,8.026246,5.792679E-5,454249.1,454249.1
7.893029E-7,14.86245,1.487021E11,1689.004,1689.004,8.60559E-4,1.0,0.8237191,0.001878021,0.02805248,0.02042953,0.009034055,2.829549E-4,0.02383699,4.631554E-4,0.003638863,7.028646E-4,2.36949E-5,0.03068196,0.001392768,0.002946144,0.01144429,0.001127963,7.01433E-6,4.272627E-4,3.545595E-5,3.524886E-5,0.01619722,0.00736125,0.002032135,2.210488E-4,2.438745E-5,0.003468628,2.239822E-4,3.593594E-4,4.487023E-6,6.247492E-4,1.756123E-5,1.706131E-4,3.150333E-4,8.757666E-7,9.742528E-5,6.923537E-5,3.76124E-4,5.791381E-4,1.594135E-4,1.439957E-9,7.937774E-5,3.312572E-4,0.0056325,7.576786E-4,3.037945E-7,2.824694E-8,3.715751E-7,9.989642E-12,6.182056E-5,3.953692E-15,8.024889,5.790156E-5,454172.3,454172.3
7.947615E-7,14.86545,1.47891E11,1689.213,1689.213,8.60559E-4,1.0,0.8236111,0.001870735,0.02819417,0.02034642,0.009058679,2.814992E-4,0.02391386,4.621631E-4,0.003659652,7.029135E-4,2.346556E-5,0.03065279,0.001390882,0.002967654,0.01148198,0.001136143,6.903481E-6,4.247319E-4,3.462731E-5,3.441407E-5,0.01617674,0.007300816,0.00202968,2.211769E-4,2.419687E-5,0.003468813,2.236142E-4,3.624761E-4,4.553744E-6,6.275817E-4,1.772796E-5,1.721039E-4,3.153327E-4,8.901101E-7,9.552595E-5,6.793076E-5,3.75265E-4,5.781577E-4,1.571137E-4,1.377558E-9,7.632728E-5,3.277324E-4,0.005628809,7.587349E-4,3.087714E-7,2.877388E-8,3.732135E-7,1.013216E-11,5.987804E-5,3.211748E-15,8.024262,5.788986E-5,454136.8,454136.8
