Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H3_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H9_Soln#12 (),Mole_fraction_TC4H9_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_MCPTD_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NEOC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M2_Soln#12 (),Mole_fraction_B1M3_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_NC6H12_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_IC8H16_Soln#12 (),Mole_fraction_DIMEPTD_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_INDENE_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Mole_fraction_IC12H26_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
8.566321E-5,15.28665,-2.163545E8,1396.485,1396.485,0.001082639,1.0,0.8163958,1.793116E-5,0.05433211,2.7657E-4,0.008879565,6.85407E-6,0.03498428,9.436062E-6,0.003653938,6.981641E-4,0.02871199,3.067142E-4,0.004489518,0.008102066,1.522683E-4,5.617402E-5,1.606049E-4,1.383091E-7,2.25403E-7,0.01990558,6.985855E-4,0.001852949,2.478426E-4,4.461112E-6,0.004115882,0.001169455,1.749756E-5,0.001313475,7.575484E-5,9.808398E-4,1.456357E-4,8.42316E-5,7.528034E-6,4.844344E-5,3.199963E-5,2.724993E-4,3.712059E-6,8.898025E-4,1.842682E-5,6.790499E-5,2.351516E-6,3.237952E-4,0.005936308,1.57464E-4,5.002396E-6,4.47911E-5,1.887603E-4,1.034955E-5,4.960758E-6,1.024308E-15,8.115693,7.082248E-5,459311.5,459311.5
8.74894E-5,15.28803,-2.134344E8,1396.398,1396.398,0.001082639,1.0,0.8161468,1.767104E-5,0.05457344,2.716151E-4,0.00886251,6.721769E-6,0.03513802,9.297156E-6,0.00369199,6.945194E-4,0.02865645,3.053632E-4,0.004532705,0.008085547,1.520877E-4,5.543823E-5,1.574775E-4,1.337231E-7,2.179283E-7,0.0198375,6.809265E-4,0.001827866,2.466261E-4,4.379506E-6,0.004112978,0.001176825,1.77987E-5,0.001321623,7.734201E-5,9.925607E-4,1.447808E-4,8.193594E-5,7.749299E-6,4.655416E-5,3.069748E-5,2.670641E-4,3.498053E-6,8.826888E-4,1.766642E-5,6.467469E-5,2.008974E-6,3.139284E-4,0.005932721,1.566483E-4,5.139444E-6,4.545914E-5,1.879955E-4,1.054093E-5,4.437336E-6,5.916298E-16,8.114457,7.081611E-5,459241.5,459241.5
8.753025E-5,15.28806,-2.13365E8,1396.396,1396.396,0.001082639,1.0,0.8161413,1.766537E-5,0.05457878,2.715072E-4,0.00886213,6.718892E-6,0.03514142,9.294122E-6,0.003692836,6.944382E-4,0.02865522,3.053327E-4,0.004533661,0.008085175,1.520835E-4,5.542193E-5,1.574085E-4,1.336244E-7,2.177674E-7,0.01983599,6.805455E-4,0.00182731,2.465988E-4,4.377729E-6,0.004112912,0.001176988,1.780541E-5,0.001321804,7.737737E-5,9.928197E-4,1.447612E-4,8.188546E-5,7.754257E-6,4.651281E-5,3.066942E-5,2.669442E-4,3.493446E-6,8.825306E-4,1.764979E-5,6.460434E-5,2.00192E-6,3.137117E-4,0.005932642,1.566303E-4,5.142499E-6,4.547399E-5,1.879782E-4,1.05452E-5,4.426301E-6,5.844177E-16,8.114429,7.081597E-5,459240.0,459240.0
8.938364E-5,15.28941,-2.104741E8,1396.309,1396.309,0.001082639,1.0,0.8158939,1.741493E-5,0.0548189,2.667371E-4,0.008844974,6.592008E-6,0.03529437,9.159689E-6,0.003731017,6.907732E-4,0.02859949,3.039359E-4,0.004576593,0.008068158,1.518841E-4,5.468874E-5,1.54317E-4,1.293043E-7,2.107313E-7,0.01976771,6.638652E-4,0.001802279,2.453586E-4,4.299231E-6,0.004109801,0.001184261,1.810848E-5,0.001329956,7.897585E-5,0.001004428,1.438437E-4,7.963354E-5,7.979694E-6,4.467726E-5,2.944248E-5,2.615862E-4,3.292263E-6,8.75394E-4,1.691245E-5,6.149638E-5,1.706916E-6,3.040593E-4,0.005929084,1.558216E-4,5.280649E-6,4.614323E-5,1.871883E-4,1.073821E-5,3.954135E-6,3.351639E-16,8.113204,7.080969E-5,459170.6,459170.6
9.045467E-5,15.29018,-2.088449E8,1396.259,1396.259,0.001082639,1.0,0.8157532,1.727589E-5,0.05495559,2.640893E-4,0.008835127,6.521781E-6,0.03538143,9.084764E-6,0.003752893,6.886704E-4,0.02856756,3.031182E-4,0.004601011,0.00805823,1.517624E-4,5.427099E-5,1.525664E-4,1.269439E-7,2.068889E-7,0.01972862,6.547415E-4,0.001788003,2.446396E-4,4.255684E-6,0.004107933,0.001188376,1.828251E-5,0.001334616,7.989397E-5,0.00101101,1.432931E-4,7.836618E-5,8.110345E-6,4.365184E-5,2.87729E-5,2.585588E-4,3.18271E-6,8.713066E-4,1.650119E-5,5.977321E-5,1.556928E-6,2.986375E-4,0.005927062,1.553628E-4,5.360043E-6,4.652607E-5,1.867261E-4,1.08492E-5,3.705173E-6,2.431614E-16,8.112508,7.080615E-5,459131.2,459131.2
9.051503E-5,15.29022,-2.0875E8,1396.256,1396.256,0.001082639,1.0,0.8157454,1.726817E-5,0.05496325,2.639423E-4,0.008834573,6.517888E-6,0.03538631,9.080599E-6,0.003754122,6.885522E-4,0.02856577,3.030719E-4,0.004602379,0.008057669,1.517554E-4,5.424757E-5,1.524685E-4,1.268136E-7,2.066769E-7,0.01972642,6.54238E-4,0.001787203,2.44599E-4,4.253267E-6,0.004107827,0.001188606,1.829229E-5,0.001334878,7.994558E-5,0.001011378,1.432617E-4,7.829549E-5,8.117715E-6,4.359481E-5,2.873599E-5,2.583897E-4,3.176677E-6,8.71077E-4,1.647833E-5,5.967764E-5,1.548884E-6,2.983353E-4,0.005926949,1.553371E-4,5.364507E-6,4.654756E-5,1.867E-4,1.085545E-5,3.691632E-6,2.388063E-16,8.112469,7.080595E-5,459129.0,459129.0
9.072131E-5,15.29037,-2.084363E8,1396.247,1396.247,0.001082639,1.0,0.8157185,1.72419E-5,0.05498939,2.634419E-4,0.008832683,6.504638E-6,0.03540296,9.066412E-6,0.003758318,6.881486E-4,0.02855964,3.029136E-4,0.004607046,0.008055749,1.517314E-4,5.416765E-5,1.521345E-4,1.263708E-7,2.059563E-7,0.01971892,6.525259E-4,0.001784471,2.444604E-4,4.24504E-6,0.004107461,0.001189391,1.832571E-5,0.001335771,8.012189E-5,0.001012634,1.431539E-4,7.805447E-5,8.142912E-6,4.340048E-5,2.861049E-5,2.578128E-4,3.156168E-6,8.702932E-4,1.640045E-5,5.935226E-5,1.521713E-6,2.973051E-4,0.005926563,1.552495E-4,5.379757E-6,4.662094E-5,1.866105E-4,1.087677E-5,3.645737E-6,2.24507E-16,8.112336,7.080528E-5,459121.5,459121.5
9.074526E-5,15.29038,-2.084012E8,1396.246,1396.246,0.001082639,1.0,0.8157154,1.723886E-5,0.05499242,2.63384E-4,0.008832463,6.503103E-6,0.03540489,9.064769E-6,0.003758805,6.881017E-4,0.02855893,3.028951E-4,0.004607587,0.008055526,1.517286E-4,5.415838E-5,1.520958E-4,1.263196E-7,2.058729E-7,0.01971805,6.523279E-4,0.001784154,2.444443E-4,4.244088E-6,0.004107418,0.001189482,1.832959E-5,0.001335875,8.014235E-5,0.00101278,1.431413E-4,7.802654E-5,8.145839E-6,4.337798E-5,2.859598E-5,2.57746E-4,3.153797E-6,8.702022E-4,1.639143E-5,5.93146E-5,1.51859E-6,2.971857E-4,0.005926518,1.552393E-4,5.381527E-6,4.662945E-5,1.866001E-4,1.087925E-5,3.640446E-6,2.22903E-16,8.11232,7.08052E-5,459120.6,459120.6
9.079959E-5,15.29042,-2.083206E8,1396.243,1396.243,0.001082639,1.0,0.8157083,1.723197E-5,0.05499929,2.632527E-4,0.008831966,6.499627E-6,0.03540927,9.061047E-6,0.003759909,6.879955E-4,0.02855732,3.028534E-4,0.004608815,0.00805502,1.517222E-4,5.413736E-5,1.520081E-4,1.262036E-7,2.056842E-7,0.01971608,6.518795E-4,0.001783436,2.444078E-4,4.24193E-6,0.004107321,0.001189688,1.833839E-5,0.00133611,8.018876E-5,0.00101311,1.431129E-4,7.796324E-5,8.152477E-6,4.332698E-5,2.856312E-5,2.575944E-4,3.148429E-6,8.699959E-4,1.6371E-5,5.922928E-5,1.511529E-6,2.969152E-4,0.005926417,1.552163E-4,5.385541E-6,4.664876E-5,1.865765E-4,1.088486E-5,3.628474E-6,2.19308E-16,8.112285,7.080502E-5,459118.6,459118.7
9.085355E-5,15.29046,-2.082443E8,1396.241,1396.241,0.001082639,1.0,0.8157013,1.722514E-5,0.05500612,2.631226E-4,0.008831472,6.496179E-6,0.03541361,9.057355E-6,0.003761005,6.8789E-4,0.02855572,3.028119E-4,0.004610033,0.008054518,1.517159E-4,5.41165E-5,1.519209E-4,1.260887E-7,2.054971E-7,0.01971412,6.514351E-4,0.001782722,2.443715E-4,4.23979E-6,0.004107225,0.001189893,1.834712E-5,0.001336343,8.023483E-5,0.001013438,1.430845E-4,7.790043E-5,8.159071E-6,4.327639E-5,2.853056E-5,2.57444E-4,3.143109E-6,8.697911E-4,1.635073E-5,5.914466E-5,1.504548E-6,2.966468E-4,0.005926316,1.551934E-4,5.389527E-6,4.666792E-5,1.86553E-4,1.089044E-5,3.616622E-6,2.157941E-16,8.112251,7.080484E-5,459116.7,459116.7
9.089488E-5,15.29049,-2.081729E8,1396.239,1396.239,0.001082639,1.0,0.8156959,1.721991E-5,0.05501134,2.63023E-4,0.008831093,6.493542E-6,0.03541694,9.054529E-6,0.003761845,6.878092E-4,0.0285545,3.027801E-4,0.004610966,0.008054133,1.517111E-4,5.410052E-5,1.518543E-4,1.260008E-7,2.053541E-7,0.01971262,6.510952E-4,0.001782176,2.443437E-4,4.238153E-6,0.004107152,0.001190049,1.835381E-5,0.001336521,8.027013E-5,0.001013689,1.430628E-4,7.785235E-5,8.164122E-6,4.323768E-5,2.850566E-5,2.573288E-4,3.139042E-6,8.696343E-4,1.633522E-5,5.907993E-5,1.499224E-6,2.964413E-4,0.005926239,1.551759E-4,5.39258E-6,4.66826E-5,1.865351E-4,1.089471E-5,3.607572E-6,2.131418E-16,8.112224,7.080471E-5,459115.2,459115.2
9.205865E-5,15.2913,-2.064369E8,1396.185,1396.185,0.001082639,1.0,0.8155457,1.707502E-5,0.05515757,2.602638E-4,0.008820471,6.420596E-6,0.03551007,8.976135E-6,0.003785404,6.855415E-4,0.02852011,3.018806E-4,0.00463706,0.008043257,1.515722E-4,5.36533E-5,1.499922E-4,1.235795E-7,2.014149E-7,0.01967054,6.417346E-4,0.001766883,2.435601E-4,4.192806E-6,0.004105046,0.001194424,1.854168E-5,0.001341529,8.126119E-5,0.001020698,1.424432E-4,7.651347E-5,8.306507E-6,4.216278E-5,2.782058E-5,2.541168E-4,3.027264E-6,8.652348E-4,1.590485E-5,5.728798E-5,1.356896E-6,2.907242E-4,0.005924081,1.546869E-4,5.478323E-6,4.709411E-5,1.860269E-4,1.10147E-5,3.362062E-6,1.504899E-16,8.111482,7.080094E-5,459073.2,459073.2
9.229623E-5,15.29147,-2.060959E8,1396.174,1396.174,0.001082639,1.0,0.8155152,1.7046E-5,0.05518722,2.597109E-4,0.008818309,6.405997E-6,0.03552896,8.960397E-6,0.003790195,6.850802E-4,0.02851311,3.016961E-4,0.004642347,0.008041029,1.515433E-4,5.356261E-5,1.496157E-4,1.230977E-7,2.006311E-7,0.01966198,6.398719E-4,0.001763781,2.434E-4,4.183723E-6,0.00410461,0.001195309,1.857993E-5,0.001342547,8.146291E-5,0.001022115,1.423149E-4,7.624358E-5,8.335611E-6,4.194686E-5,2.768443E-5,2.53468E-4,3.005081E-6,8.643404E-4,1.581847E-5,5.69293E-5,1.329565E-6,2.895727E-4,0.005923644,1.54588E-4,5.495778E-6,4.717771E-5,1.859227E-4,1.103914E-5,3.314085E-6,1.401725E-16,8.111331,7.080018E-5,459064.7,459064.7
9.231348E-5,15.29148,-2.060574E8,1396.174,1396.174,0.001082639,1.0,0.815513,1.704389E-5,0.05518937,2.596709E-4,0.008818152,6.40494E-6,0.03553033,8.959257E-6,0.003790543,6.850467E-4,0.02851261,3.016827E-4,0.004642731,0.008040867,1.515412E-4,5.355603E-5,1.495884E-4,1.230628E-7,2.005744E-7,0.01966136,6.397372E-4,0.001763555,2.433884E-4,4.183065E-6,0.004104578,0.001195373,1.85827E-5,0.00134262,8.147756E-5,0.001022218,1.423056E-4,7.622402E-5,8.337726E-6,4.193122E-5,2.767459E-5,2.53421E-4,3.003478E-6,8.642755E-4,1.581221E-5,5.690334E-5,1.327601E-6,2.894893E-4,0.005923612,1.545808E-4,5.497046E-6,4.718378E-5,1.859151E-4,1.104092E-5,3.310627E-6,1.394514E-16,8.111321,7.080013E-5,459064.0,459064.0
9.273058E-5,15.29177,-2.054359E8,1396.155,1396.155,0.001082639,1.0,0.8154598,1.69934E-5,0.05524125,2.58709E-4,0.008814363,6.379565E-6,0.03556336,8.931857E-6,0.003798937,6.84238E-4,0.02850035,3.013579E-4,0.004651979,0.008036951,1.514899E-4,5.339733E-5,1.489305E-4,1.222273E-7,1.992155E-7,0.01964638,6.365077E-4,0.001758126,2.43107E-4,4.167265E-6,0.004103806,0.001196919,1.864975E-5,0.001344402,8.183117E-5,0.001024696,1.420788E-4,7.575316E-5,8.388855E-6,4.155515E-5,2.743872E-5,2.52288E-4,2.965073E-6,8.627086E-4,1.566182E-5,5.627975E-5,1.281041E-6,2.87481E-4,0.005922848,1.544078E-4,5.527647E-6,4.73302E-5,1.857316E-4,1.108378E-5,3.228194E-6,1.231225E-16,8.111058,7.07988E-5,459049.2,459049.2
9.305541E-5,15.29199,-2.049641E8,1396.14,1396.14,0.001082639,1.0,0.8154184,1.695444E-5,0.05528151,2.579671E-4,0.008811417,6.360009E-6,0.035589,8.910701E-6,0.003805462,6.836094E-4,0.02849083,3.011043E-4,0.004659155,0.008033897,1.514496E-4,5.327416E-5,1.484207E-4,1.215849E-7,1.981709E-7,0.01963473,6.340257E-4,0.001753912,2.428878E-4,4.155079E-6,0.0041032,0.001198116,1.870189E-5,0.001345786,8.210613E-5,0.001026617,1.419009E-4,7.538886E-5,8.428701E-6,4.126473E-5,2.725757E-5,2.514105E-4,2.935602E-6,8.614911E-4,1.554573E-5,5.579908E-5,1.24592E-6,2.859278E-4,0.005922255,1.542736E-4,5.551443E-6,4.744394E-5,1.855884E-4,1.111712E-5,3.165442E-6,1.117361E-16,8.110854,7.079777E-5,459037.6,459037.6
9.309799E-5,15.29202,-2.049039E8,1396.138,1396.138,0.001082639,1.0,0.815413,1.694935E-5,0.05528677,2.578703E-4,0.008811031,6.357457E-6,0.03559235,8.90794E-6,0.003806316,6.835271E-4,0.02848958,3.01071E-4,0.004660094,0.008033497,1.514443E-4,5.325804E-5,1.48354E-4,1.215013E-7,1.980349E-7,0.01963321,6.337025E-4,0.001753361,2.428591E-4,4.153489E-6,0.004103121,0.001198273,1.870872E-5,0.001345968,8.214214E-5,0.001026868,1.418775E-4,7.534127E-5,8.433925E-6,4.122683E-5,2.7234E-5,2.512958E-4,2.931768E-6,8.613316E-4,1.553058E-5,5.57364E-5,1.24139E-6,2.85725E-4,0.005922177,1.542561E-4,5.55456E-6,4.745882E-5,1.855696E-4,1.112149E-5,3.157311E-6,1.103245E-16,8.110827,7.079764E-5,459036.1,459036.1
9.313763E-5,15.29204,-2.048449E8,1396.136,1396.136,0.001082639,1.0,0.815408,1.694462E-5,0.05529168,2.577803E-4,0.008810672,6.355084E-6,0.03559548,8.90537E-6,0.003807111,6.834504E-4,0.02848842,3.0104E-4,0.004660967,0.008033124,1.514394E-4,5.324304E-5,1.48292E-4,1.214235E-7,1.979084E-7,0.01963179,6.33402E-4,0.001752848,2.428323E-4,4.152011E-6,0.004103046,0.001198419,1.871507E-5,0.001346136,8.217566E-5,0.001027102,1.418557E-4,7.5297E-5,8.43879E-6,4.119157E-5,2.721208E-5,2.511891E-4,2.928204E-6,8.611833E-4,1.551649E-5,5.567812E-5,1.237187E-6,2.855363E-4,0.005922105,1.542398E-4,5.557461E-6,4.747268E-5,1.855521E-4,1.112555E-5,3.14976E-6,1.090261E-16,8.110802,7.079751E-5,459034.7,459034.7
9.41075E-5,15.2927,-2.034289E8,1396.092,1396.092,0.001082639,1.0,0.8152856,1.68305E-5,0.05541104,2.556067E-4,0.008801906,6.297872E-6,0.03567149,8.843275E-6,0.003826514,6.8158E-4,0.02846009,3.002793E-4,0.004682228,0.008023981,1.513169E-4,5.287782E-5,1.467848E-4,1.19554E-7,1.948689E-7,0.01959717,6.261821E-4,0.00174035,2.421769E-4,4.11632E-6,0.00410121,0.00120196,1.887029E-5,0.001350248,8.299403E-5,0.001032783,1.413177E-4,7.422355E-5,8.557914E-6,4.033887E-5,2.668596E-5,2.485981E-4,2.84275E-6,8.575638E-4,1.517593E-5,5.427202E-5,1.138734E-6,2.809631E-4,0.005920348,1.538429E-4,5.628296E-6,4.781055E-5,1.851224E-4,1.122487E-5,2.970675E-6,8.161364E-17,8.110198,7.079447E-5,459000.5,459000.5
1.0E-4,15.29651,-1.952419E8,1395.831,1395.831,0.001082639,1.0,0.8145668,1.619358E-5,0.05611378,2.434779E-4,0.008749453,5.980849E-6,0.03611893,8.493871E-6,0.003942313,6.703998E-4,0.02829097,2.955734E-4,0.00480696,0.007968,1.505225E-4,5.072813E-5,1.380341E-4,1.094053E-7,1.783843E-7,0.019391,5.871689E-4,0.001666774,2.381778E-4,3.917399E-6,0.00408935,0.00122256,1.980112E-5,0.001374685,8.789185E-5,0.00106581,1.378816E-4,6.808822E-5,9.285828E-6,3.554478E-5,2.38662E-5,2.336412E-4,2.388808E-6,8.360166E-4,1.32689E-5,4.649911E-5,6.893419E-7,2.549048E-4,0.005910039,1.515299E-4,6.052342E-6,4.981483E-5,1.824625E-4,1.182188E-5,2.085367E-6,1.419719E-17,8.106662,7.077683E-5,458800.4,458800.4
1.051862E-4,15.29964,-1.885463E8,1395.61,1395.61,0.001082639,1.0,0.8139662,1.570205E-5,0.05670331,2.341185E-4,0.008704386,5.739085E-6,0.0364942,8.220734E-6,0.004041511,6.608118E-4,0.02814595,2.913491E-4,0.004910877,0.007918573,1.497717E-4,4.892912E-5,1.308698E-4,1.018758E-7,1.661698E-7,0.01921514,5.585637E-4,0.001605273,2.346427E-4,3.764168E-6,0.004078039,0.001239535,2.060446E-5,0.001395484,9.209678E-5,0.001092875,1.346869E-4,6.319637E-5,9.931948E-6,3.182372E-5,2.183255E-5,2.215132E-4,2.067576E-6,8.176577E-4,1.179903E-5,4.063005E-5,4.443072E-7,2.342131E-4,0.005901427,1.49625E-4,6.416257E-6,5.151176E-5,1.800671E-4,1.233868E-5,1.531039E-6,3.043527E-18,8.10372,7.076235E-5,458633.9,458633.9
1.054688E-4,15.29981,-1.881888E8,1395.598,1395.598,0.001082639,1.0,0.8139342,1.567687E-5,0.05673472,2.33639E-4,0.008701958,5.726769E-6,0.03651419,8.206656E-6,0.00404685,6.602958E-4,0.02813814,2.911175E-4,0.004916393,0.007915884,1.497298E-4,4.883344E-5,1.304928E-4,1.014967E-7,1.655552E-7,0.0192057,5.571338E-4,0.001602006,2.344499E-4,3.756325E-6,0.004077402,0.001240432,2.064785E-5,0.001396601,9.232311E-5,0.001094299,1.345097E-4,6.294244E-5,9.967299E-6,3.163315E-5,2.173187E-5,2.208783E-4,2.051857E-6,8.166729E-4,1.172402E-5,4.033355E-5,4.338288E-7,2.331409E-4,0.005900968,1.495245E-4,6.435835E-6,5.160249E-5,1.799354E-4,1.236663E-5,1.505568E-6,2.799986E-18,8.103564,7.076158E-5,458625.1,458625.1
1.059295E-4,15.30008,-1.876274E8,1395.579,1395.579,0.001082639,1.0,0.8138823,1.563615E-5,0.05678577,2.328639E-4,0.008698007,5.70688E-6,0.03654668,8.183878E-6,0.004055536,6.594562E-4,0.02812543,2.907399E-4,0.004925351,0.007911505,1.496614E-4,4.867802E-5,1.298813E-4,1.00885E-7,1.645636E-7,0.01919034,5.548293E-4,0.0015967,2.341355E-4,3.743645E-6,0.004076359,0.001241889,2.071847E-5,0.001398416,9.269135E-5,0.001096609,1.342204E-4,6.253127E-5,1.002494E-5,3.132511E-5,2.156983E-5,2.198489E-4,2.026598E-6,8.150712E-4,1.160284E-5,3.985516E-5,4.172809E-7,2.314051E-4,0.005900224,1.493613E-4,6.467685E-6,5.174997E-5,1.797206E-4,1.241212E-5,1.464975E-6,2.443987E-18,8.10331,7.076034E-5,458610.7,458610.7
1.059948E-4,15.30012,-1.875473E8,1395.576,1395.576,0.001082639,1.0,0.813875,1.563041E-5,0.056793,2.327546E-4,0.008697447,5.704074E-6,0.03655128,8.180663E-6,0.004056767,6.593373E-4,0.02812363,2.906863E-4,0.004926619,0.007910884,1.496516E-4,4.865603E-5,1.297949E-4,1.007989E-7,1.644239E-7,0.01918817,5.545049E-4,0.00159595,2.34091E-4,3.741857E-6,0.004076211,0.001242095,2.072849E-5,0.001398673,9.274353E-5,0.001096935,1.341793E-4,6.247321E-5,1.003312E-5,3.128167E-5,2.154705E-5,2.197034E-4,2.023051E-6,8.148444E-4,1.158576E-5,3.978778E-5,4.149856E-7,2.3116E-4,0.005900118,1.493383E-4,6.472198E-6,5.177085E-5,1.796901E-4,1.241857E-5,1.459308E-6,2.397301E-18,8.103274,7.076017E-5,458608.7,458608.7
1.060483E-4,15.30015,-1.87475E8,1395.574,1395.574,0.001082639,1.0,0.813869,1.562571E-5,0.05679891,2.326653E-4,0.00869699,5.701784E-6,0.03655504,8.178036E-6,0.004057773,6.5924E-4,0.02812215,2.906425E-4,0.004927655,0.007910376,1.496437E-4,4.863805E-5,1.297242E-4,1.007285E-7,1.643099E-7,0.01918639,5.542402E-4,0.001595336,2.340545E-4,3.740396E-6,0.00407609,0.001242263,2.073667E-5,0.001398883,9.278618E-5,0.001097202,1.341457E-4,6.242579E-5,1.003981E-5,3.12462E-5,2.152846E-5,2.195846E-4,2.020158E-6,8.146589E-4,1.157181E-5,3.973278E-5,4.131186E-7,2.309598E-4,0.005900032,1.493194E-4,6.475887E-6,5.178792E-5,1.796652E-4,1.242384E-5,1.454691E-6,2.359801E-18,8.103245,7.076002E-5,458607.0,458607.0
1.066176E-4,15.30048,-1.867734E8,1395.55,1395.55,0.001082639,1.0,0.8138052,1.557611E-5,0.05686168,2.317205E-4,0.00869212,5.677576E-6,0.036595,8.150238E-6,0.004068478,6.582055E-4,0.02810649,2.901754E-4,0.004938659,0.007904968,1.495588E-4,4.844706E-5,1.289746E-4,9.99858E-8,1.631059E-7,0.01916747,5.514462E-4,0.001588818,2.33666E-4,3.724945E-6,0.004074793,0.001244051,2.082378E-5,0.001401119,9.323994E-5,0.001100033,1.337872E-4,6.192332E-5,1.011111E-5,3.08709E-5,2.133246E-5,2.183241E-4,1.989695E-6,8.126868E-4,1.14243E-5,3.915174E-5,3.937481E-7,2.288393E-4,0.005899117,1.491193E-4,6.515127E-6,5.196936E-5,1.793993E-4,1.247996E-5,1.40642E-6,1.995133E-18,8.102933,7.07585E-5,458589.4,458589.4
1.069031E-4,15.30064,-1.864235E8,1395.539,1395.539,0.001082639,1.0,0.8137733,1.555144E-5,0.05689306,2.312509E-4,0.008689682,5.665553E-6,0.03661497,8.136404E-6,0.004073838,6.576876E-4,0.02809865,2.899409E-4,0.004944158,0.007902257,1.495161E-4,4.835161E-5,1.286006E-4,9.961743E-8,1.625088E-7,0.01915801,5.500624E-4,0.001585562,2.334711E-4,3.717264E-6,0.004074139,0.001244944,2.086741E-5,0.001402238,9.346711E-5,0.001101446,1.33607E-4,6.167315E-5,1.014689E-5,3.068444E-5,2.123555E-5,2.176957E-4,1.974662E-6,8.116999E-4,1.135105E-5,3.886365E-5,3.843788E-7,2.277838E-4,0.005898659,1.490194E-4,6.53477E-6,5.206011E-5,1.792658E-4,1.250808E-5,1.382823E-6,1.833988E-18,8.102778,7.075774E-5,458580.6,458580.6
1.071545E-4,15.30078,-1.861149E8,1395.528,1395.528,0.001082639,1.0,0.8137453,1.552986E-5,0.05692063,2.3084E-4,0.008687538,5.655038E-6,0.03663251,8.124294E-6,0.00407855,6.572322E-4,0.02809175,2.897345E-4,0.004948985,0.007899872,1.494785E-4,4.826779E-5,1.282725E-4,9.929559E-8,1.619871E-7,0.01914969,5.48854E-4,0.001582703,2.332996E-4,3.710544E-6,0.004073563,0.001245728,2.090579E-5,0.001403222,9.366683E-5,0.001102685,1.334483E-4,6.145398E-5,1.01784E-5,3.052129E-5,2.1151E-5,2.171447E-4,1.961565E-6,8.108325E-4,1.128698E-5,3.861191E-5,3.763196E-7,2.268592E-4,0.005898257,1.489317E-4,6.552039E-6,5.213984E-5,1.791482E-4,1.253282E-5,1.36239E-6,1.703058E-18,8.102641,7.075708E-5,458572.8,458572.8
1.075291E-4,15.301,-1.856551E8,1395.513,1395.513,0.001082639,1.0,0.8137037,1.54979E-5,0.05696162,2.302315E-4,0.008684346,5.639481E-6,0.0366586,8.10635E-6,0.004085564,6.565546E-4,0.02808148,2.894268E-4,0.004956159,0.007896319,1.494223E-4,4.814322E-5,1.277854E-4,9.881986E-8,1.612161E-7,0.01913731,5.470696E-4,0.001578454,2.330439E-4,3.700594E-6,0.0040727,0.001246892,2.096293E-5,0.001404685,9.396406E-5,0.001104524,1.332114E-4,6.112911E-5,1.022538E-5,3.027983E-5,2.102631E-5,2.163272E-4,1.942277E-6,8.095421E-4,1.11922E-5,3.82399E-5,3.646225E-7,2.25489E-4,0.00589766,1.488016E-4,6.577736E-6,5.22584E-5,1.789728E-4,1.256964E-5,1.332504E-6,1.525004E-18,8.102438,7.075609E-5,458561.3,458561.3
