Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H9_Soln#8 (),Mole_fraction_TC4H9_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C4H2_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_NEOC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_IC8H16_Soln#8 (),Mole_fraction_DIMEPTD_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_C12H8_Soln#8 (),Mole_fraction_C14H10_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Mole_fraction_IC12H26_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
1.272234E-5,14.96398,-8.476327E9,1286.53,1286.53,0.00124303,1.0,0.9010019,6.300393E-5,0.01223186,0.001466911,0.003464389,4.509665E-5,0.006170937,1.227732E-4,4.214364E-4,0.01593416,9.477691E-5,1.225624E-4,8.805801E-4,6.737227E-5,2.505834E-4,2.879845E-5,6.697769E-5,0.01360521,0.002717005,0.001385934,9.291277E-5,5.716019E-5,0.001531824,2.184243E-5,2.935997E-8,2.197446E-4,3.179908E-7,1.873335E-5,9.105116E-7,1.492877E-5,1.173811E-8,1.267819E-4,4.717612E-4,1.308907E-4,7.780187E-5,7.745009E-4,5.329649E-5,7.412653E-4,0.01368919,0.001341624,0.007182909,1.341949E-4,3.804835E-9,1.121379E-6,7.485377E-5,1.148788E-7,1.076697E-9,7.756832E-8,0.005444371,0.007572743,8.769451,8.306813E-5,496311.2,496311.2
1.276431E-5,14.96413,-8.449634E9,1286.462,1286.462,0.00124303,1.0,0.9009368,6.284154E-5,0.01225653,0.001463824,0.003469463,4.501578E-5,0.006182882,1.231731E-4,4.220656E-4,0.01595526,9.475695E-5,1.22984E-4,8.821313E-4,6.744703E-5,2.508615E-4,2.871758E-5,6.681103E-5,0.01362468,0.002719958,0.001387985,9.310251E-5,5.709034E-5,0.001534133,2.194795E-5,2.955759E-8,2.202195E-4,3.19833E-7,1.880114E-5,9.148353E-7,1.498249E-5,1.181893E-8,1.269067E-4,4.722777E-4,1.312918E-4,7.791808E-5,7.755581E-4,5.335795E-5,7.41926E-4,0.01367912,0.001343223,0.007181957,1.341462E-4,3.833658E-9,1.127505E-6,7.505641E-5,1.153997E-7,1.085921E-9,7.771157E-8,0.005437726,0.007560586,8.768898,8.306726E-5,496279.9,496279.9
1.288518E-5,14.96459,-8.373575E9,1286.269,1286.269,0.00124303,1.0,0.9007505,6.237859E-5,0.01232724,0.001455013,0.003483961,4.478481E-5,0.006217129,1.243224E-4,4.238644E-4,0.01601564,9.469975E-5,1.241958E-4,8.865783E-4,6.766029E-5,2.516563E-4,2.848705E-5,6.63356E-5,0.01368042,0.002728391,0.001393856,9.364609E-5,5.689056E-5,0.001540742,2.225209E-5,3.012919E-8,2.215816E-4,3.251507E-7,1.89961E-5,9.273009E-7,1.513699E-5,1.205273E-8,1.272625E-4,4.737524E-4,1.324432E-4,7.825004E-5,7.785816E-4,5.353366E-5,7.438089E-4,0.01365024,0.00134779,0.007179233,1.340055E-4,3.917132E-9,1.145165E-6,7.563742E-5,1.169006E-7,1.112706E-9,7.812192E-8,0.005418717,0.007525803,8.767315,8.306475E-5,496190.3,496190.3
1.312119E-5,14.96545,-8.228556E9,1285.896,1285.896,0.00124303,1.0,0.9003912,6.149522E-5,0.01246382,0.001438151,0.003511764,4.434238E-5,0.006283306,1.265556E-4,4.27318E-4,0.01613183,9.458939E-5,1.265506E-4,8.951692E-4,6.806773E-5,2.53181E-4,2.804713E-5,6.542704E-5,0.01378779,0.002744535,0.00140515,9.469467E-5,5.650666E-5,0.001553467,2.284677E-5,3.125555E-8,2.242162E-4,3.355827E-7,1.937544E-5,9.516889E-7,1.543754E-5,1.251369E-8,1.279413E-4,4.765747E-4,1.346752E-4,7.888623E-5,7.843915E-4,5.38711E-5,7.473976E-4,0.01359448,0.001356538,0.007173985,1.337278E-4,4.082075E-9,1.179717E-6,7.67603E-5,1.198325E-7,1.165966E-9,7.891331E-8,0.00538217,0.007458895,8.764265,8.305993E-5,496017.7,496017.7
1.338348E-5,14.9664,-8.072564E9,1285.489,1285.489,0.00124303,1.0,0.8999986,6.054355E-5,0.01261339,0.00141991,0.003541919,4.386319E-5,0.006355829,1.29021E-4,4.310701E-4,0.01625845,9.446874E-5,1.291506E-4,9.04581E-4,6.850744E-5,2.548356E-4,2.757317E-5,6.444624E-5,0.01390494,0.002762007,0.001417455,9.584115E-5,5.608907E-5,0.001567348,2.350879E-5,3.252249E-8,2.271073E-4,3.472461E-7,1.979503E-5,9.788616E-7,1.576988E-5,1.303252E-8,1.286725E-4,4.796278E-4,1.371313E-4,7.957565E-5,7.907106E-4,5.423782E-5,7.512576E-4,0.01353341,0.001366012,0.007168257,1.334156E-4,4.268279E-9,1.218208E-6,7.799098E-5,1.230925E-7,1.226601E-9,7.977831E-8,0.00534239,0.007386022,8.760937,8.305469E-5,495829.4,495829.4
1.344962E-5,14.96663,-8.034057E9,1285.387,1285.387,0.00124303,1.0,0.8999007,6.030843E-5,0.01265075,0.001415391,0.003549403,4.374438E-5,0.00637395,1.296399E-4,4.320022E-4,0.01628996,9.443864E-5,1.298034E-4,9.069323E-4,6.86162E-5,2.552463E-4,2.745607E-5,6.420359E-5,0.01393414,0.002766336,0.001420518,9.612717E-5,5.598525E-5,0.001570805,2.367591E-5,3.28445E-8,2.278303E-4,3.501986E-7,1.990051E-5,9.857253E-7,1.585342E-5,1.316443E-8,1.288531E-4,4.803841E-4,1.377467E-4,7.974663E-5,7.922817E-4,5.432895E-5,7.522102E-4,0.01351816,0.001368361,0.00716683,1.333364E-4,4.315715E-9,1.227929E-6,7.829849E-5,1.239149E-7,1.242134E-9,7.999406E-8,0.005332494,0.007367888,8.760108,8.305339E-5,495782.4,495782.4
1.372515E-5,14.9676,-7.877152E9,1284.97,1284.97,0.00124303,1.0,0.8994977,5.93498E-5,0.01280481,0.001396918,0.003580053,4.325826E-5,0.006448705,1.322063E-4,4.358244E-4,0.01641947,9.431469E-5,1.325101E-4,9.166305E-4,6.906008E-5,2.569292E-4,2.697859E-5,6.32129E-5,0.0140542,0.002784034,0.001433102,9.730514E-5,5.555918E-5,0.001585021,2.437275E-5,3.419674E-8,2.308157E-4,3.625451E-7,2.033842E-5,1.014364E-6,1.620012E-5,1.371862E-8,1.295892E-4,4.834758E-4,1.40292E-4,8.044643E-5,7.987292E-4,5.470268E-5,7.560884E-4,0.01345529,0.001377972,0.007160959,1.330041E-4,4.51541E-9,1.268479E-6,7.956703E-5,1.273413E-7,1.307917E-9,8.08825E-8,0.005291864,0.007293401,8.756699,8.304803E-5,495589.5,495589.5
1.53758E-5,14.97297,-7.041059E9,1282.627,1282.627,0.00124303,1.0,0.8972282,5.421445E-5,0.01368013,0.001296526,0.003748172,4.060464E-5,0.006874402,1.471988E-4,4.56915E-4,0.0171419,9.361656E-5,1.483268E-4,9.718378E-4,7.14504E-5,2.661764E-4,2.442051E-5,5.786765E-5,0.01472743,0.002880091,0.001503267,1.039547E-4,5.319782E-5,0.001664631,2.856149E-5,4.262937E-8,2.478946E-4,4.378086E-7,2.291461E-5,1.187278E-6,1.823635E-5,1.717953E-8,1.335234E-4,5.002587E-4,1.549769E-4,8.426852E-5,8.344609E-4,5.676685E-5,7.766908E-4,0.01309833,0.001430382,0.007128,1.309753E-4,5.775931E-9,1.512637E-6,8.678487E-5,1.478721E-7,1.736792E-9,8.589444E-8,0.005066052,0.006878681,8.7376,8.301824E-5,494508.6,494508.6
1.558675E-5,14.97361,-6.945544E9,1282.346,1282.346,0.00124303,1.0,0.8969547,5.362489E-5,0.01378652,0.00128484,0.003767918,4.029437E-5,0.00692626,1.490689E-4,4.594067E-4,0.01722816,9.353255E-5,1.503001E-4,9.785638E-4,7.172602E-5,2.672644E-4,2.412681E-5,5.724968E-5,0.01480823,0.002891237,0.001511642,1.047577E-4,5.291764E-5,0.001674175,2.90976E-5,4.374534E-8,2.499841E-4,4.475591E-7,2.323812E-5,1.20952E-6,1.849155E-5,1.763791E-8,1.339734E-4,5.022088E-4,1.567863E-4,8.471521E-5,8.387008E-4,5.701089E-5,7.790318E-4,0.01305497,0.0014365,0.007124039,1.307143E-4,5.944504E-9,1.543923E-6,8.766283E-5,1.50494E-7,1.795884E-9,8.649955E-8,0.005039181,0.006829257,8.73531,8.301469E-5,494379.0,494379.0
1.580735E-5,14.97427,-6.848086E9,1282.056,1282.056,0.00124303,1.0,0.8966722,5.302252E-5,0.01389658,0.001272865,0.00378819,3.997611E-5,0.006979925,1.51014E-4,4.619681E-4,0.01731704,9.344586E-5,1.523527E-4,9.85525E-4,7.200785E-5,2.683817E-4,2.382674E-5,5.661735E-5,0.01489158,0.002902647,0.00152027,1.055871E-4,5.262935E-5,0.001684018,2.965823E-5,4.492086E-8,2.521484E-4,4.577808E-7,2.357509E-5,1.232809E-6,1.875724E-5,1.812076E-8,1.344328E-4,5.042059E-4,1.586629E-4,8.517325E-5,8.430636E-4,5.72618E-5,7.814174E-4,0.01301013,0.001442772,0.007119951,1.304416E-4,6.122462E-9,1.576646E-6,8.857098E-5,1.532349E-7,1.858691E-9,8.712455E-8,0.005011513,0.006778355,8.732948,8.301103E-5,494245.3,494245.3
1.616394E-5,14.97532,-6.695613E9,1281.595,1281.595,0.00124303,1.0,0.8962236,5.207898E-5,0.01407185,0.001254033,0.00382015,3.947499E-5,0.007065449,1.541349E-4,4.660134E-4,0.01745785,9.33083E-5,1.556461E-4,9.966211E-4,7.244971E-5,2.701441E-4,2.335672E-5,5.56249E-5,0.01502383,0.002920559,0.001533938,1.069055E-4,5.217349E-5,0.001699632,3.056428E-5,4.683945E-8,2.556018E-4,4.743555E-7,2.411688E-5,1.270516E-6,1.918408E-5,1.890887E-8,1.351511E-4,5.073437E-4,1.616624E-4,8.58941E-5,8.499627E-4,5.76581E-5,7.851397E-4,0.01293872,0.001452639,0.007113461,1.300015E-4,6.413769E-9,1.629544E-6,9.001727E-5,1.57663E-7,1.962464E-9,8.8118E-8,0.004967721,0.006697764,8.729201,8.300524E-5,494033.2,494033.2
1.756777E-5,14.9792,-6.149711E9,1279.876,1279.876,0.00124303,1.0,0.8945428,4.868379E-5,0.01473313,0.001185504,0.003937278,3.764455E-5,0.007388724,1.661581E-4,4.809124E-4,0.0179811,9.279519E-5,1.683357E-4,0.0010386,7.40434E-5,2.766112E-4,2.166573E-5,5.203368E-5,0.01551752,0.002985332,0.00158472,1.118506E-4,5.048824E-5,0.001757886,3.412502E-5,5.459353E-8,2.687008E-4,5.400818E-7,2.621637E-5,1.419592E-6,2.083411E-5,2.209322E-8,1.377226E-4,5.187269E-4,1.730871E-4,8.852105E-5,8.754711E-4,5.911807E-5,7.98371E-4,0.01266946,0.00148858,0.007089195,1.282864E-4,7.600703E-9,1.837552E-6,9.54712E-5,1.750576E-7,2.397002E-9,9.184577E-8,0.004805393,0.006398807,8.715225,8.298369E-5,493242.2,493242.3
1.764199E-5,14.9794,-6.123053E9,1279.789,1279.789,0.00124303,1.0,0.8944575,4.851728E-5,0.01476688,0.001182111,0.003943112,3.755363E-5,0.00740525,1.667824E-4,4.816576E-4,0.01800746,9.276928E-5,1.689946E-4,0.001040748,7.412168E-5,2.769336E-4,2.158281E-5,5.185671E-5,0.0155425,0.002988518,0.001587279,1.121017E-4,5.040369E-5,0.001760832,3.431285E-5,5.501188E-8,2.693724E-4,5.435732E-7,2.632592E-5,1.427498E-6,2.092E-5,2.226495E-8,1.378481E-4,5.192887E-4,1.736746E-4,8.865119E-5,8.767511E-4,5.919109E-5,7.990123E-4,0.01265572,0.00149036,0.007087965,1.281968E-4,7.665147E-9,1.848529E-6,9.574938E-5,1.759752E-7,2.421125E-9,9.203518E-8,0.004797229,0.006383765,8.714518,8.29826E-5,493202.3,493202.3
1.768428E-5,14.97951,-6.107944E9,1279.739,1279.739,0.00124303,1.0,0.8944091,4.842293E-5,0.01478607,0.001180187,0.00394642,3.750207E-5,0.007414644,1.671376E-4,4.820804E-4,0.01802243,9.275456E-5,1.693696E-4,0.001041969,7.416604E-5,2.771165E-4,2.153583E-5,5.175641E-5,0.01555668,0.002990323,0.001588732,1.122444E-4,5.035569E-5,0.001762505,3.441986E-5,5.525065E-8,2.697542E-4,5.455635E-7,2.638828E-5,1.432005E-6,2.09689E-5,2.236296E-8,1.379191E-4,5.196071E-4,1.740086E-4,8.872498E-5,8.774776E-4,5.923253E-5,7.993753E-4,0.01264792,0.001491369,0.007087267,1.281458E-4,7.701947E-9,1.854783E-6,9.590746E-5,1.76498E-7,2.434924E-9,9.21428E-8,0.004792595,0.006375225,8.714117,8.298198E-5,493179.6,493179.6
1.787185E-5,14.98,-6.041748E9,1279.522,1279.522,0.00124303,1.0,0.8941956,4.800921E-5,0.01487068,0.001171739,0.003960963,3.727554E-5,0.007456091,1.687086E-4,4.8394E-4,0.01808835,9.268976E-5,1.710279E-4,0.001047358,7.436058E-5,2.779204E-4,2.132982E-5,5.131626E-5,0.01561917,0.002998241,0.001595128,1.128733E-4,5.014453E-5,0.001769875,3.489421E-5,5.63127E-8,2.714395E-4,5.543947E-7,2.666429E-5,1.451999E-6,2.118521E-5,2.279885E-8,1.382304E-4,5.210047E-4,1.754837E-4,8.904902E-5,8.806743E-4,5.941476E-5,8.009639E-4,0.01261348,0.001495801,0.007084189,1.279201E-4,7.865782E-9,1.882507E-6,9.660471E-5,1.788158E-7,2.496572E-9,9.26172E-8,0.004772196,0.006337637,8.71235,8.297926E-5,493079.5,493079.5
1.81234E-5,14.98065,-5.954934E9,1279.233,1279.233,0.00124303,1.0,0.8939126,4.74659E-5,0.01498304,0.001160617,0.003980141,3.697701E-5,0.007511152,1.708046E-4,4.863951E-4,0.01817556,9.260398E-5,1.732404E-4,0.001054519,7.461611E-5,2.789809E-4,2.10593E-5,5.07375E-5,0.01570194,0.003008642,0.00160359,1.137073E-4,4.986548E-5,0.001779637,3.552977E-5,5.774473E-8,2.736801E-4,5.662494E-7,2.703304E-5,1.478833E-6,2.147399E-5,2.338646E-8,1.386385E-4,5.228429E-4,1.77446E-4,8.947563E-5,8.848989E-4,5.965535E-5,8.030423E-4,0.01256776,0.001501636,0.007080111,1.276188E-4,8.087075E-9,1.919658E-6,9.753028E-5,1.819218E-7,2.580382E-9,9.324636E-8,0.00474522,0.006287926,8.710009,8.297567E-5,492947.1,492947.1
1.815708E-5,14.98074,-5.94348E9,1279.195,1279.195,0.00124303,1.0,0.8938749,4.739414E-5,0.01499799,0.001159145,0.003982681,3.69375E-5,0.007518479,1.710843E-4,4.867205E-4,0.01818713,9.25926E-5,1.735356E-4,0.001055472,7.464987E-5,2.791214E-4,2.102358E-5,5.0661E-5,0.01571293,0.003010016,0.001604713,1.138181E-4,4.982847E-5,0.001780933,3.561481E-5,5.793714E-8,2.739784E-4,5.678376E-7,2.708229E-5,1.482428E-6,2.151254E-5,2.34654E-8,1.386923E-4,5.230859E-4,1.777074E-4,8.953206E-5,8.854591E-4,5.968723E-5,8.033161E-4,0.01256168,0.001502407,0.007079569,1.275786E-4,8.116841E-9,1.924629E-6,9.765338E-5,1.823375E-7,2.591702E-9,9.332999E-8,0.004741641,0.00628133,8.709698,8.297519E-5,492929.5,492929.5
1.857508E-5,14.98179,-5.804475E9,1278.726,1278.726,0.00124303,1.0,0.8934137,4.652259E-5,0.01518161,0.001141226,0.00401366,3.645582E-5,0.007608532,1.745368E-4,4.906945E-4,0.01832879,9.245322E-5,1.771802E-4,0.001067191,7.50599E-5,2.808352E-4,2.058967E-5,4.973055E-5,0.01584763,0.003026703,0.001618458,1.151777E-4,4.937609E-5,0.001796818,3.666909E-5,6.033806E-8,2.776477E-4,5.875639E-7,2.769115E-5,1.527076E-6,2.198877E-5,2.44502E-8,1.393449E-4,5.260415E-4,1.809242E-4,9.021921E-5,8.923081E-4,6.007663E-5,8.066278E-4,0.01248697,0.001511805,0.007072926,1.27082E-4,8.488925E-9,1.986267E-6,9.916517E-5,1.87492E-7,2.734171E-9,9.43561E-8,0.00469786,0.006200642,8.70589,8.296934E-5,492713.9,492714.0
1.896356E-5,14.98275,-5.680344E9,1278.3,1278.3,0.00124303,1.0,0.8929938,4.574235E-5,0.01534928,0.001125109,0.004041601,3.602191E-5,0.007690829,1.777155E-4,4.942863E-4,0.01845732,9.232674E-5,1.80536E-4,0.001077909,7.542707E-5,2.823815E-4,2.02013E-5,4.88957E-5,0.01597009,0.003041639,0.001630928,1.16416E-4,4.896654E-5,0.001811257,3.764689E-5,6.25899E-8,2.810055E-4,6.059181E-7,2.825317E-5,1.568622E-6,2.242775E-5,2.537341E-8,1.39927E-4,5.286939E-4,1.838705E-4,9.083695E-5,8.98509E-4,6.042853E-5,8.095705E-4,0.01241877,0.001520254,0.007066882,1.266249E-4,8.83895E-9,2.043445E-6,1.005447E-4,1.922753E-7,2.869763E-9,9.529107E-8,0.004658174,0.006127497,8.70243,8.296402E-5,492518.1,492518.1
1.903536E-5,14.98293,-5.657903E9,1278.222,1278.222,0.00124303,1.0,0.8929171,4.560116E-5,0.01537996,0.001122186,0.004046677,3.594313E-5,0.007705894,1.782999E-4,4.949396E-4,0.01848075,9.230368E-5,1.81153E-4,0.001079872,7.54935E-5,2.826625E-4,2.013104E-5,4.874446E-5,0.01599244,0.003044341,0.001633202,1.166422E-4,4.889196E-5,0.001813892,3.782738E-5,6.30082E-8,2.816207E-4,6.093122E-7,2.835664E-5,1.576306E-6,2.25085E-5,2.554485E-8,1.400321E-4,5.291744E-4,1.844105E-4,9.094897E-5,8.996381E-4,6.049254E-5,8.101005E-4,0.01240629,0.001521786,0.007065778,1.265408E-4,8.904079E-9,2.054E-6,1.00797E-4,1.931586E-7,2.895162E-9,9.546193E-8,0.004650943,0.006114169,8.701798,8.296305E-5,492482.4,492482.4
1.909858E-5,14.98308,-5.638274E9,1278.153,1278.153,0.00124303,1.0,0.8928497,4.547762E-5,0.0154069,0.001119625,0.004051125,3.58741E-5,0.007719123,1.788137E-4,4.955123E-4,0.0185013,9.228346E-5,1.816954E-4,0.001081595,7.555165E-5,2.829087E-4,2.006956E-5,4.861204E-5,0.01601205,0.003046705,0.001635195,1.168408E-4,4.882657E-5,0.001816204,3.798625E-5,6.337708E-8,2.82161E-4,6.123012E-7,2.844765E-5,1.583073E-6,2.257951E-5,2.569602E-8,1.40124E-4,5.29595E-4,1.848849E-4,9.104708E-5,9.006281E-4,6.054865E-5,8.105637E-4,0.01239534,0.001523128,0.007064809,1.26467E-4,8.961541E-9,2.063292E-6,1.010185E-4,1.939362E-7,2.917613E-9,9.561191E-8,0.004644601,0.00610248,8.701244,8.29622E-5,492451.0,492451.0
1.914494E-5,14.9832,-5.623961E9,1278.104,1278.104,0.00124303,1.0,0.8928005,4.53875E-5,0.0154266,0.001117756,0.004054373,3.582371E-5,0.007728801,1.791899E-4,4.959307E-4,0.01851632,9.226868E-5,1.820926E-4,0.001082857,7.559406E-5,2.830885E-4,2.00247E-5,4.851541E-5,0.01602638,0.003048429,0.001636653,1.169859E-4,4.87788E-5,0.001817895,3.81027E-5,6.364785E-8,2.825564E-4,6.14493E-7,2.851432E-5,1.588035E-6,2.263151E-5,2.580698E-8,1.40191E-4,5.29902E-4,1.85232E-4,9.111868E-5,9.013515E-4,6.058963E-5,8.109013E-4,0.01238732,0.001524107,0.007064101,1.264129E-4,9.003737E-9,2.070102E-6,1.011805E-4,1.945062E-7,2.934125E-9,9.572157E-8,0.004639967,0.006093939,8.700839,8.296158E-5,492428.1,492428.1
1.928746E-5,14.98354,-5.580365E9,1277.951,1277.951,0.00124303,1.0,0.89265,4.511295E-5,0.01548692,0.001112056,0.004064286,3.566997E-5,0.007758431,1.803439E-4,4.97208E-4,0.01856221,9.222352E-5,1.833109E-4,0.001086719,7.572327E-5,2.836374E-4,1.988806E-5,4.82209E-5,0.01607021,0.003053681,0.001641106,1.1743E-4,4.863288E-5,0.001823063,3.846051E-5,6.448217E-8,2.837672E-4,6.212329E-7,2.871894E-5,1.603298E-6,2.279107E-5,2.614884E-8,1.40395E-4,5.308375E-4,1.862953E-4,9.1337E-5,9.035609E-4,6.071475E-5,8.119275E-4,0.0123628,0.001527093,0.007061935,1.262471E-4,9.133849E-9,2.09103E-6,1.016764E-4,1.962579E-7,2.985191E-9,9.60571E-8,0.004625808,0.006067842,8.699601,8.295968E-5,492358.0,492358.0
2.121292E-5,14.98793,-5.044795E9,1275.997,1275.997,0.00124303,1.0,0.890714,4.171982E-5,0.01626792,0.00104085,0.004188891,3.374205E-5,0.008142896,1.955785E-4,5.133474E-4,0.01914743,9.164862E-5,1.993978E-4,0.001136938,7.731903E-5,2.905418E-4,1.820029E-5,4.456185E-5,0.01663184,0.003118307,0.001697882,1.231444E-4,4.678147E-5,0.001889291,4.326171E-5,7.598E-8,2.995284E-4,7.123306E-7,3.143744E-5,1.809981E-6,2.490264E-5,3.085244E-8,1.428896E-4,5.424455E-4,2.001487E-4,9.405692E-5,9.315968E-4,6.229474E-5,8.243407E-4,0.01204534,0.001564316,0.007034114,1.240687E-4,1.093933E-8,2.372001E-6,1.080835E-4,2.19821E-7,3.7147E-9,1.003808E-7,0.004445603,0.00573578,8.683751,8.293535E-5,491461.0,491461.0
2.125832E-5,14.98803,-5.033262E9,1275.953,1275.953,0.00124303,1.0,0.8906705,4.164634E-5,0.01628561,0.001039292,0.004191634,3.36997E-5,0.008151623,1.959299E-4,5.137045E-4,0.01916049,9.163582E-5,1.99769E-4,0.00113808,7.735354E-5,2.906939E-4,1.816377E-5,4.448221E-5,0.01664443,0.003119697,0.001699149,1.232731E-4,4.674034E-5,0.001890777,4.337411E-5,7.625586E-8,2.998872E-4,7.144774E-7,3.150054E-5,1.814864E-6,2.495145E-5,3.096511E-8,1.42943E-4,5.426976E-4,2.004642E-4,9.411622E-5,9.322197E-4,6.232966E-5,8.246033E-4,0.01203815,0.001565128,0.007033489,1.240188E-4,1.098292E-8,2.378582E-6,1.082283E-4,2.203742E-7,3.732788E-9,1.004783E-7,0.004441588,0.005728384,8.683396,8.29348E-5,491440.9,491440.9
2.134197E-5,14.98821,-5.01213E9,1275.873,1275.873,0.00124303,1.0,0.8905905,4.151169E-5,0.01631813,0.001036435,0.004196665,3.362204E-5,0.008167663,1.965765E-4,5.143597E-4,0.01918447,9.161233E-5,2.004519E-4,0.00114018,7.741678E-5,2.909729E-4,1.809683E-5,4.433622E-5,0.01666756,0.003122245,0.001701476,1.235094E-4,4.666485E-5,0.001893505,4.35811E-5,7.676465E-8,3.005469E-4,7.184322E-7,3.161666E-5,1.823861E-6,2.504127E-5,3.117288E-8,1.430408E-4,5.431597E-4,2.010441E-4,9.422494E-5,9.333629E-4,6.239375E-5,8.250837E-4,0.01202494,0.001566617,0.00703234,1.23927E-4,1.106335E-8,2.390702E-6,1.084944E-4,2.21393E-7,3.766221E-9,1.006574E-7,0.004434217,0.005714807,8.682744,8.29338E-5,491404.0,491404.0
2.171505E-5,14.98901,-4.919764E9,1275.518,1275.518,0.00124303,1.0,0.8902373,4.092236E-5,0.01646186,0.001023903,0.004218765,3.328107E-5,0.008238597,1.994462E-4,5.172407E-4,0.01929011,9.150891E-5,2.034828E-4,0.001149473,7.769342E-5,2.921984E-4,1.78039E-5,4.369654E-5,0.01676958,0.003133372,0.001711725,1.245526E-4,4.633262E-5,0.00190554,4.450262E-5,7.90424E-8,3.034661E-4,7.36065E-7,3.213278E-5,1.864009E-6,2.544008E-5,3.210267E-8,1.434675E-4,5.451828E-4,2.036104E-4,9.470136E-5,9.383943E-4,6.267548E-5,8.271742E-4,0.01196655,0.001573143,0.00702727,1.235205E-4,1.142388E-8,2.44467E-6,1.0967E-4,2.259326E-7,3.917033E-9,1.014485E-7,0.004401752,0.00565502,8.679868,8.292938E-5,491241.2,491241.2
2.337483E-5,14.99241,-4.542657E9,1274.015,1274.015,0.00124303,1.0,0.8887344,3.850262E-5,0.01707737,9.719534E-4,0.004310856,3.186266E-5,0.008542934,2.119427E-4,5.293033E-4,0.01973609,9.107421E-5,2.166844E-4,0.001189445,7.882643E-5,2.973065E-4,1.660201E-5,4.105799E-5,0.01720231,0.003178593,0.001754995,1.289931E-4,4.493593E-5,0.00195661,4.856783E-5,8.932749E-8,3.160257E-4,8.143197E-7,3.439382E-5,2.042877E-6,2.717962E-5,3.629315E-8,1.451972E-4,5.534971E-4,2.146412E-4,9.666596E-5,9.595457E-4,6.385373E-5,8.355341E-4,0.01171662,0.001600085,0.007005709,1.21768E-4,1.306137E-8,2.682898E-6,1.146909E-4,2.460315E-7,4.62059E-9,1.048224E-7,0.004264877,0.005403136,8.66768,8.291061E-5,490551.5,490551.5
2.340461E-5,14.99246,-4.536349E9,1273.989,1273.989,0.00124303,1.0,0.8887084,3.8462E-5,0.01708807,9.710743E-4,0.004312422,3.183858E-5,0.008548234,2.12163E-4,5.295091E-4,0.01974375,9.106677E-5,2.169172E-4,0.001190142,7.884541E-5,2.973934E-4,1.658184E-5,4.101352E-5,0.01720978,0.003179345,0.001755739,1.290699E-4,4.491202E-5,0.001957491,4.864022E-5,8.951412E-8,3.16245E-4,8.157201E-7,3.443388E-5,2.046089E-6,2.721032E-5,3.636907E-8,1.452259E-4,5.536367E-4,2.148336E-4,9.669904E-5,9.599079E-4,6.387381E-5,8.35671E-4,0.01171227,0.00160054,0.007005336,1.217374E-4,1.309122E-8,2.687143E-6,1.14778E-4,2.463907E-7,4.633695E-9,1.048809E-7,0.004262528,0.005398815,8.66747,8.291029E-5,490539.6,490539.6
