Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_C3H3_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H9_Soln#11 (),Mole_fraction_TC4H9_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_MCPTD_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NEOC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M2_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_IC8H16_Soln#11 (),Mole_fraction_DIMEPTD_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_C10H10_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Mole_fraction_IC12H26_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
5.902559E-6,14.99311,-1.321637E10,1384.411,1384.411,0.001118727,1.0,0.8697042,1.475907E-4,0.01967034,0.002927423,0.007290295,7.753392E-5,0.01177883,4.482515E-4,6.724193E-4,0.02668484,2.533005E-4,3.82626E-4,0.002057782,4.683567E-5,1.000315E-4,4.615839E-4,4.532747E-5,7.769192E-5,0.02000798,0.006296327,0.002213601,1.715165E-4,5.160083E-5,0.002484263,8.367675E-5,2.70943E-7,3.847132E-4,1.819505E-6,5.409662E-5,8.206691E-6,7.219972E-5,5.528771E-8,3.127495E-4,5.943082E-4,3.396434E-4,8.434177E-5,0.001039752,9.004072E-5,8.018496E-4,0.008853927,0.001701255,0.006738988,2.138548E-4,2.355944E-8,2.916262E-6,9.738871E-5,3.483593E-7,5.276169E-7,0.002991831,0.001316039,8.476481,7.461606E-5,479730.4,479730.4
5.953926E-6,14.99396,-1.30924E10,1384.27,1384.27,0.001118727,1.0,0.8695342,1.464396E-4,0.01975106,0.002906496,0.007305348,7.710645E-5,0.011827,4.512399E-4,6.739787E-4,0.02672727,2.532962E-4,3.85562E-4,0.002069188,4.694014E-5,1.001382E-4,4.616735E-4,4.482116E-5,7.686427E-5,0.02004157,0.00630545,0.002219419,1.720995E-4,5.135642E-5,0.002491058,8.457692E-5,2.749982E-7,3.864411E-4,1.841603E-6,5.454358E-5,8.31414E-6,7.272327E-5,5.611382E-8,3.127256E-4,5.945398E-4,3.414754E-4,8.442773E-5,0.001041792,9.017402E-5,8.018372E-4,0.00881283,0.001702642,0.006736603,2.136515E-4,2.393515E-8,2.94755E-6,9.789135E-5,3.51894E-7,5.346858E-7,0.002975959,0.00129844,8.475137,7.461183E-5,479654.4,479654.4
6.484481E-6,15.00214,-1.191803E10,1382.885,1382.885,0.001118727,1.0,0.8678682,1.355521E-4,0.02054838,0.002706951,0.007447875,7.297851E-5,0.01230497,4.813627E-4,6.888717E-4,0.02713437,2.532619E-4,4.153979E-4,0.002184947,4.787721E-5,1.011079E-4,4.622528E-4,4.00776E-5,6.908555E-5,0.0203654,0.006388515,0.002275897,1.777898E-4,4.898801E-5,0.002557798,9.384551E-5,3.176185E-7,4.036118E-4,2.070552E-6,5.911824E-5,9.440627E-6,7.797658E-5,6.48198E-8,3.122034E-4,5.961842E-4,3.595201E-4,8.515015E-5,0.001061384,9.14401E-5,8.009461E-4,0.008406729,0.001714621,0.006713264,2.115774E-4,2.790949E-8,3.266912E-6,1.028469E-4,3.88347E-7,6.079538E-7,0.002821616,0.001132739,8.462035,7.457111E-5,478912.9,478912.9
6.535528E-6,15.00288,-1.181436E10,1382.758,1382.758,0.001118727,1.0,0.867716,1.345931E-4,0.02062178,0.002689231,0.007460442,7.260719E-5,0.01234918,4.841919E-4,6.901962E-4,0.02717076,2.532595E-4,4.182233E-4,0.002195895,4.79549E-5,1.011896E-4,4.622784E-4,3.966387E-5,6.840487E-5,0.02039448,0.006395497,0.002281005,1.783073E-4,4.87742E-5,0.002563907,9.473415E-5,3.217858E-7,4.052022E-4,2.092631E-6,5.955459E-5,9.550526E-6,7.846745E-5,6.567334E-8,3.121296E-4,5.962764E-4,3.611753E-4,8.520504E-5,0.001063137,9.155193E-5,8.007942E-4,0.008369339,0.001715566,0.006711135,2.113808E-4,2.83006E-8,3.297268E-6,1.033021E-4,3.91849E-7,6.150201E-7,0.002807629,0.001118224,8.460845,7.456746E-5,478845.5,478845.5
6.687198E-6,15.00502,-1.151508E10,1382.388,1382.388,0.001118727,1.0,0.8672717,1.318263E-4,0.02083668,0.002637977,0.007496706,7.152861E-5,0.01247878,4.9253E-4,6.940293E-4,0.02727621,2.532531E-4,4.265737E-4,0.002228234,4.817419E-5,1.014215E-4,4.62327E-4,3.847411E-5,6.644541E-5,0.02047893,0.006415271,0.002295867,1.798162E-4,4.815238E-5,0.002581759,9.737086E-5,3.34232E-7,4.098678E-4,2.158263E-6,6.08474E-5,9.878518E-6,7.991123E-5,6.822499E-8,3.118892E-4,5.964888E-4,3.660137E-4,8.53545E-5,0.001068218,9.187462E-5,8.002822E-4,0.008259883,0.001718182,0.006704921,2.108E-4,2.947135E-8,3.387076E-6,1.046338E-4,4.022489E-7,6.360247E-7,0.002766893,0.00107644,8.457375,7.455683E-5,478649.1,478649.1
6.739312E-6,15.00574,-1.141515E10,1382.263,1382.263,0.001118727,1.0,0.8671216,1.309031E-4,0.02090945,0.002620832,0.007508809,7.116627E-5,0.01252273,4.953719E-4,6.953122E-4,0.02731156,2.532511E-4,4.294278E-4,0.002239283,4.824573E-5,1.014976E-4,4.623346E-4,3.807843E-5,6.579305E-5,0.02050729,0.00642174,0.002300868,1.80325E-4,4.794323E-5,0.002587792,9.827556E-5,3.385302E-7,4.114509E-4,2.180824E-6,6.129039E-5,9.991708E-6,8.040231E-5,6.910701E-8,3.117997E-4,5.965413E-4,3.676494E-4,8.540132E-5,0.001069921,9.198228E-5,8.000864E-4,0.008222826,0.001719017,0.006702823,2.106017E-4,2.987658E-8,3.417802E-6,1.050843E-4,4.058205E-7,6.432442E-7,0.002753171,0.001062529,8.456206,7.455326E-5,478582.9,478582.9
6.827786E-6,15.00694,-1.124877E10,1382.054,1382.054,0.001118727,1.0,0.8668698,1.293667E-4,0.02103177,0.002592248,0.007528955,7.056046E-5,0.01259668,5.001702E-4,6.974516E-4,0.02737058,2.532481E-4,4.342561E-4,0.002257966,4.836294E-5,1.016229E-4,4.623373E-4,3.742137E-5,6.470896E-5,0.02055469,0.006432354,0.002309241,1.811779E-4,4.759325E-5,0.002597921,9.980992E-5,3.458517E-7,4.141155E-4,2.219134E-6,6.204105E-5,1.018442E-5,8.123021E-5,7.06104E-8,3.116401E-4,5.966077E-4,3.703954E-4,8.547573E-5,0.001072766,9.216143E-5,7.997318E-4,0.008160545,0.001720362,0.006699304,2.102666E-4,3.056792E-8,3.46981E-6,1.058411E-4,4.118818E-7,6.55502E-7,0.002730188,0.001039416,8.454245,7.454729E-5,478472.0,478472.0
6.838384E-6,15.00708,-1.12291E10,1382.029,1382.029,0.001118727,1.0,0.8668399,1.291852E-4,0.02104632,0.002588868,0.007531335,7.048867E-5,0.01260549,5.007427E-4,6.977046E-4,0.02737756,2.532477E-4,4.34833E-4,0.002260198,4.837663E-5,1.016375E-4,4.623368E-4,3.734387E-5,6.458104E-5,0.0205603,0.006433595,0.002310234,1.812792E-4,4.755175E-5,0.002599125,9.999357E-5,3.467307E-7,4.144327E-4,2.223723E-6,6.213085E-5,1.020755E-5,8.132889E-5,7.079098E-8,3.116204E-4,5.966137E-4,3.707218E-4,8.548422E-5,0.001073103,9.218259E-5,7.996875E-4,0.008153137,0.001720517,0.006698886,2.102265E-4,3.065102E-8,3.476026E-6,1.059311E-4,4.126077E-7,6.569703E-7,0.00272746,0.001036689,8.454013,7.454659E-5,478458.8,478458.8
6.890341E-6,15.00777,-1.113354E10,1381.907,1381.907,0.001118727,1.0,0.8666941,1.283035E-4,0.02111733,0.002572432,0.007542899,7.013916E-5,0.01264847,5.035426E-4,6.989353E-4,0.02741155,2.532461E-4,4.376568E-4,0.00227112,4.844265E-5,1.017084E-4,4.623317E-4,3.696776E-5,6.395998E-5,0.02058764,0.006439581,0.002315071,1.817727E-4,4.734964E-5,0.002604996,1.008935E-4,3.510466E-7,4.159821E-4,2.246224E-6,6.257074E-5,1.032109E-5,8.181115E-5,7.167789E-8,3.115217E-4,5.966374E-4,3.723137E-4,8.552454E-5,0.001074742,9.228536E-5,7.994646E-4,0.008116986,0.001721259,0.006696848,2.100308E-4,3.10593E-8,3.506462E-6,1.063702E-4,4.161658E-7,6.641692E-7,0.002714171,0.00102345,8.452878,7.454314E-5,478394.6,478394.6
7.136151E-6,15.01096,-1.069914E10,1381.345,1381.345,0.001118727,1.0,0.8660202,1.242987E-4,0.02144654,0.002497525,0.007595437,6.853689E-5,0.01284813,5.166401E-4,7.045474E-4,0.02756691,2.5324E-4,4.509196E-4,0.002322378,4.873243E-5,1.020224E-4,4.622533E-4,3.526723E-5,6.114782E-5,0.02071293,0.006465867,0.0023373,1.840475E-4,4.642149E-5,0.002632145,1.051417E-4,3.716011E-7,4.231852E-4,2.352695E-6,6.46442E-5,1.086131E-5,8.405961E-5,7.590754E-8,3.110148E-4,5.966262E-4,3.796726E-4,8.56879E-5,0.001082236,9.275156E-5,7.982927E-4,0.007949465,0.00172438,0.006687437,2.091137E-4,3.301021E-8,3.649555E-6,1.084028E-4,4.329877E-7,6.982231E-7,0.002653009,9.63542E-4,8.447652,7.452734E-5,478098.8,478098.8
7.215289E-6,15.01195,-1.056522E10,1381.169,1381.169,0.001118727,1.0,0.8658089,1.230657E-4,0.02155022,0.002474377,0.007611617,6.803852E-5,0.01291115,5.208052E-4,7.062829E-4,0.02761506,2.532385E-4,4.551561E-4,0.002338736,4.881819E-5,1.021162E-4,4.6221E-4,3.47463E-5,6.028496E-5,0.02075188,0.006473635,0.002344232,1.847593E-4,4.613225E-5,0.002640671,1.065059E-4,3.78265E-7,4.254605E-4,2.386973E-6,6.530913E-5,1.103628E-5,8.477192E-5,7.728089E-8,3.108385E-4,5.96581E-4,3.819823E-4,8.573126E-5,0.001084561,9.28948E-5,7.978763E-4,0.007896742,0.001725253,0.006684486,2.088219E-4,3.364502E-8,3.695305E-6,1.090419E-4,4.383994E-7,7.091827E-7,0.0026339,9.451769E-4,8.446017,7.452243E-5,478006.3,478006.3
7.254859E-6,15.01244,-1.04993E10,1381.082,1381.082,0.001118727,1.0,0.8657042,1.224589E-4,0.02160165,0.002462971,0.00761958,6.779239E-5,0.01294244,5.228786E-4,7.071382E-4,0.02763882,2.532378E-4,4.572685E-4,0.00234689,4.885979E-5,1.021619E-4,4.621852E-4,3.44904E-5,5.986086E-5,0.02077112,0.006477398,0.002347659,1.851117E-4,4.59893E-5,0.002644895,1.071874E-4,3.816051E-7,4.265905E-4,2.404111E-6,6.564113E-5,1.112394E-5,8.5126E-5,7.796962E-8,3.107481E-4,5.965512E-4,3.831266E-4,8.575135E-5,0.001085708,9.296522E-5,7.976614E-4,0.007870593,0.001725668,0.006683024,2.086765E-4,3.396363E-8,3.718123E-6,1.093588E-4,4.411045E-7,7.146614E-7,0.002624448,9.361539E-4,8.445208,7.452E-5,477960.5,477960.5
7.31593E-6,15.01318,-1.039887E10,1380.948,1380.948,0.001118727,1.0,0.8655439,1.21535E-4,0.0216805,0.002445585,0.007631706,6.741649E-5,0.01299043,5.260667E-4,7.084422E-4,0.02767507,2.532368E-4,4.605209E-4,0.00235944,4.892233E-5,1.022308E-4,4.62143E-4,3.410138E-5,5.921581E-5,0.0208005,0.006483046,0.002352897,1.856507E-4,4.577085E-5,0.002651367,1.082382E-4,3.867708E-7,4.283245E-4,2.43056E-6,6.615295E-5,1.125947E-5,8.566977E-5,7.903528E-8,3.106057E-4,5.964959E-4,3.848789E-4,8.578028E-5,0.001087458,9.307235E-5,7.973212E-4,0.007830515,0.001726278,0.006680787,2.084531E-4,3.445694E-8,3.753265E-6,1.098443E-4,4.452787E-7,7.231153E-7,0.002609991,9.224354E-4,8.44397,7.451628E-5,477890.5,477890.5
7.398644E-6,15.01418,-1.026537E10,1380.769,1380.769,0.001118727,1.0,0.8653291,1.203073E-4,0.02178629,0.002422446,0.00764782,6.691483E-5,0.01305488,5.303619E-4,7.101782E-4,0.02772337,2.532357E-4,4.649114E-4,0.002376373,4.900397E-5,1.023211E-4,4.620783E-4,3.358554E-5,5.835988E-5,0.0208397,0.006490398,0.002359895,1.86372E-4,4.547908E-5,0.002660039,1.096598E-4,3.937872E-7,4.30654E-4,2.466377E-6,6.684503E-5,1.144347E-5,8.640105E-5,8.048371E-8,3.104077E-4,5.964037E-4,3.872261E-4,8.581562E-5,0.001089791,9.321451E-5,7.968443E-4,0.007776759,0.001727049,0.00667779,2.081521E-4,3.512807E-8,3.800716E-6,1.104952E-4,4.509304E-7,7.345615E-7,0.00259066,9.04243E-4,8.442314,7.451133E-5,477796.7,477796.7
7.482839E-6,15.01518,-1.013233E10,1380.589,1380.589,0.001118727,1.0,0.8651133,1.190846E-4,0.02189283,0.002399362,0.00766387,6.641277E-5,0.01311986,5.347077E-4,7.119106E-4,0.02777163,2.532348E-4,4.693634E-4,0.002393535,4.908358E-5,1.024096E-4,4.620041E-4,3.307308E-5,5.75089E-5,0.02087892,0.006497539,0.002366907,1.870961E-4,4.518679E-5,0.002668759,1.111047E-4,4.009521E-7,4.330034E-4,2.502827E-6,6.754819E-5,1.163127E-5,8.713938E-5,8.196392E-8,3.102002E-4,5.9629E-4,3.895852E-4,8.584719E-5,0.001092122,9.335584E-5,7.963408E-4,0.007722649,0.001727771,0.006674779,2.078475E-4,3.58147E-8,3.848846E-6,1.111502E-4,4.566811E-7,7.462072E-7,0.002571269,8.861687E-4,8.440652,7.450636E-5,477702.6,477702.7
7.593092E-6,15.01647,-9.962387E9,1380.357,1380.357,0.001118727,1.0,0.8648348,1.175237E-4,0.0220306,0.002369833,0.007684363,6.576818E-5,0.01320399,5.403585E-4,7.141274E-4,0.02783347,2.532339E-4,4.751676E-4,0.002415895,4.918271E-5,1.025204E-4,4.618944E-4,3.242075E-5,5.642466E-5,0.02092928,0.006506374,0.002375924,1.880291E-4,4.481111E-5,0.002680018,1.129937E-4,4.103692E-7,4.36047E-4,2.550544E-6,6.846705E-5,1.187795E-5,8.8097E-5,8.391115E-8,3.099197E-4,5.961116E-4,3.926287E-4,8.588199E-5,0.001095111,9.353582E-5,7.956548E-4,0.007652711,0.001728624,0.006670894,2.074517E-4,3.671915E-8,3.911614E-6,1.119963E-4,4.642086E-7,7.61448E-7,0.002546306,8.631621E-4,8.43851,7.449998E-5,477581.4,477581.4
7.62183E-6,15.0168,-9.918823E9,1380.297,1380.297,0.001118727,1.0,0.864763,1.171241E-4,0.0220662,0.002362262,0.00768961,6.560249E-5,0.01322574,5.418242E-4,7.146959E-4,0.02784934,2.532337E-4,4.766759E-4,0.002421703,4.920764E-5,1.025484E-4,4.618636E-4,3.225408E-5,5.614747E-5,0.02094222,0.006508584,0.002378244,1.882695E-4,4.471446E-5,0.002682924,1.134855E-4,4.128302E-7,4.368343E-4,2.562979E-6,6.870621E-5,1.194239E-5,8.834492E-5,8.442035E-8,3.098451E-4,5.960598E-4,3.934137E-4,8.588988E-5,0.001095878,9.358181E-5,7.954712E-4,0.007634649,0.001728829,0.006669892,2.07349E-4,3.695588E-8,3.927928E-6,1.122147E-4,4.661702E-7,7.654188E-7,0.002539876,8.572846E-4,8.437958,7.449834E-5,477550.2,477550.2
7.643384E-6,15.01705,-9.88639E9,1380.253,1380.253,0.001118727,1.0,0.8647093,1.168263E-4,0.02209281,0.002356618,0.00769352,6.547884E-5,0.01324202,5.429215E-4,7.151198E-4,0.02786118,2.532335E-4,4.778058E-4,0.002426053,4.922609E-5,1.025691E-4,4.618398E-4,3.212997E-5,5.5941E-5,0.02095188,0.006510217,0.002379976,1.884491E-4,4.464232E-5,0.002685096,1.138542E-4,4.146775E-7,4.374233E-4,2.572304E-6,6.888549E-5,1.199075E-5,8.853041E-5,8.480267E-8,3.097887E-4,5.960196E-4,3.940002E-4,8.589549E-5,0.00109645,9.361606E-5,7.953322E-4,0.007621146,0.001728979,0.006669143,2.072722E-4,3.713369E-8,3.94015E-6,1.12378E-4,4.676412E-7,7.683963E-7,0.002535075,8.529079E-4,8.437546,7.449712E-5,477526.9,477526.9
7.655491E-6,15.01718,-9.868221E9,1380.228,1380.228,0.001118727,1.0,0.8646792,1.166597E-4,0.02210773,0.00235346,0.007695707,6.540962E-5,0.01325114,5.435371E-4,7.15357E-4,0.02786781,2.532335E-4,4.784401E-4,0.002428494,4.923637E-5,1.025807E-4,4.618263E-4,3.206059E-5,5.582556E-5,0.02095729,0.006511124,0.002380946,1.885497E-4,4.460192E-5,0.002686313,1.140612E-4,4.157159E-7,4.377535E-4,2.577542E-6,6.898616E-5,1.201793E-5,8.863444E-5,8.50176E-8,3.097569E-4,5.959965E-4,3.943289E-4,8.589853E-5,0.001096771,9.363521E-5,7.952537E-4,0.007613578,0.001729062,0.006668724,2.072291E-4,3.723367E-8,3.947011E-6,1.124695E-4,4.684675E-7,7.700687E-7,0.002532386,8.504612E-4,8.437315,7.449643E-5,477513.8,477513.8
7.692251E-6,15.0176,-9.813443E9,1380.152,1380.152,0.001118727,1.0,0.8645883,1.161572E-4,0.02215289,0.002343928,0.007702304,6.520049E-5,0.01327876,5.45403E-4,7.160729E-4,0.02788782,2.532333E-4,4.803636E-4,0.002435898,4.926717E-5,1.026153E-4,4.617842E-4,3.185144E-5,5.547749E-5,0.02097363,0.006513838,0.002383877,1.888539E-4,4.447984E-5,0.002689994,1.146895E-4,4.188714E-7,4.387533E-4,2.593443E-6,6.929165E-5,1.210052E-5,8.894949E-5,8.56709E-8,3.096596E-4,5.959239E-4,3.953228E-4,8.590721E-5,0.001097738,9.369293E-5,7.950131E-4,0.007590677,0.001729304,0.006667455,2.070985E-4,3.753767E-8,3.967819E-6,1.127464E-4,4.709759E-7,7.751453E-7,0.002524256,8.430865E-4,8.436617,7.449436E-5,477474.3,477474.3
8.148174E-6,15.02256,-9.173307E9,1379.245,1379.245,0.001118727,1.0,0.8634991,1.102946E-4,0.02269637,0.002232206,0.007779295,6.272765E-5,0.01361212,5.681551E-4,7.244701E-4,0.02812329,2.532328E-4,5.039706E-4,0.002526587,4.960433E-5,1.02999E-4,4.611501E-4,2.942814E-5,5.143583E-5,0.02116678,0.006542624,0.002418654,1.924823E-4,4.303242E-5,0.002734128,1.224473E-4,4.583371E-7,4.508385E-4,2.790413E-6,7.306235E-5,1.313174E-5,9.276481E-5,9.38604E-8,3.083786E-4,5.947548E-4,4.072073E-4,8.595532E-5,0.001109132,9.436061E-5,7.917931E-4,0.007315509,0.001731462,0.006652271,2.055097E-4,4.136128E-8,4.223268E-6,1.160697E-4,5.020582E-7,8.379748E-7,0.002427467,7.577229E-4,8.42829,7.446977E-5,477003.0,477003.0
8.301679E-6,15.02414,-8.972958E9,1378.953,1378.953,0.001118727,1.0,0.8631479,1.084637E-4,0.02287281,0.00219712,0.007803343,6.194252E-5,0.01372072,5.756588E-4,7.271095E-4,0.02819761,2.532332E-4,5.118188E-4,0.002556663,4.970113E-5,1.031103E-4,4.608942E-4,2.867795E-5,5.018123E-5,0.02122811,0.006550398,0.002429741,1.936472E-4,4.257128E-5,0.002748384,1.250443E-4,4.717552E-7,4.547821E-4,2.856604E-6,7.432477E-5,1.348162E-5,9.401186E-5,9.66526E-8,3.079198E-4,5.942578E-4,4.110312E-4,8.594858E-5,0.001112732,9.456641E-5,7.906197E-4,0.007226399,0.00173186,0.006647377,2.049877E-4,4.267036E-8,4.308198E-6,1.171446E-4,5.125122E-7,8.590645E-7,0.002396469,7.313473E-4,8.425617,7.446192E-5,476851.7,476851.7
8.381456E-6,15.02495,-8.871612E9,1378.803,1378.803,0.001118727,1.0,0.8629683,1.075386E-4,0.02296326,0.002179356,0.007815493,6.154339E-5,0.01377647,5.795284E-4,7.284461E-4,0.0282353,2.532336E-4,5.158783E-4,0.002572203,4.974847E-5,1.031649E-4,4.607535E-4,2.830014E-5,4.954876E-5,0.02125929,0.006554078,0.002435385,1.942418E-4,4.233655E-5,0.002755679,1.26391E-4,4.787533E-7,4.568078E-4,2.890975E-6,7.497954E-5,1.366395E-5,9.465263E-5,9.811046E-8,3.076765E-4,5.939805E-4,4.129844E-4,8.594086E-5,0.001114558,9.466978E-5,7.899938E-4,0.007180764,0.001732006,0.006644874,2.04719E-4,4.335496E-8,4.352125E-6,1.17695E-4,5.179431E-7,8.700105E-7,0.002380658,7.18078E-4,8.424252,7.445793E-5,476774.5,476774.5
8.415494E-6,15.02529,-8.828929E9,1378.74,1378.74,0.001118727,1.0,0.8628922,1.071491E-4,0.02300161,0.00217187,0.007820609,6.137485E-5,0.01380012,5.811734E-4,7.290094E-4,0.0282512,2.532337E-4,5.176066E-4,0.002578816,4.97681E-5,1.031876E-4,4.606919E-4,2.814132E-5,4.928276E-5,0.02127245,0.006555576,0.00243777,1.944934E-4,4.223737E-5,0.002758769,1.269649E-4,4.817441E-7,4.576673E-4,2.905634E-6,7.525864E-5,1.374184E-5,9.492456E-5,9.873382E-8,3.075718E-4,5.938584E-4,4.13811E-4,8.593674E-5,0.001115329,9.471317E-5,7.897236E-4,0.007161427,0.001732057,0.006643814,2.046049E-4,4.364791E-8,4.370825E-6,1.179281E-4,5.2026E-7,8.746777E-7,0.002373971,7.125027E-4,8.423675,7.445624E-5,476741.8,476741.9
8.499873E-6,15.02613,-8.724568E9,1378.585,1378.585,0.001118727,1.0,0.8627052,1.061973E-4,0.02309602,0.002153557,0.007833111,6.096173E-5,0.01385838,5.852352E-4,7.303877E-4,0.02829012,2.532341E-4,5.218806E-4,0.00259516,4.981528E-5,1.03242E-4,4.605355E-4,2.775384E-5,4.863346E-5,0.02130473,0.006559101,0.002443621,1.951114E-4,4.199412E-5,0.002766368,1.28386E-4,4.891711E-7,4.597854E-4,2.941954E-6,7.594982E-5,1.393518E-5,9.55947E-5,1.002827E-7,3.073098E-4,5.93546E-4,4.15842E-4,8.592435E-5,0.001117216,9.481884E-5,7.890457E-4,0.007113852,0.00173215,0.006641209,2.043234E-4,4.437642E-8,4.417066E-6,1.185016E-4,5.260022E-7,8.862391E-7,0.002357552,6.989094E-4,8.422257,7.445209E-5,476661.6,476661.6
8.849124E-6,15.02947,-8.312987E9,1377.96,1377.96,0.001118727,1.0,0.8619529,1.024485E-4,0.02347754,0.002081182,0.007882348,5.931727E-5,0.01409431,6.018186E-4,7.358369E-4,0.02844442,2.532359E-4,5.394258E-4,0.002662117,4.999061E-5,1.03444E-4,4.598338E-4,2.623663E-5,4.608652E-5,0.02143322,0.006571025,0.002466965,1.975902E-4,4.102358E-5,0.002796973,1.342429E-4,5.200959E-7,4.683742E-4,3.092016E-6,7.880097E-5,1.473887E-5,9.831182E-5,1.067449E-7,3.061928E-4,5.921174E-4,4.239915E-4,8.584299E-5,0.0011247,9.522963E-5,7.861284E-4,0.006922018,0.001732104,0.006630728,2.031787E-4,4.742501E-8,4.60682E-6,1.208131E-4,5.497555E-7,9.339637E-7,0.002291799,6.458108E-4,8.416569,7.443552E-5,476339.7,476339.7
8.986062E-6,15.03074,-8.160068E9,1377.724,1377.724,0.001118727,1.0,0.861667,1.01058E-4,0.0236232,0.002054235,0.007900608,5.870004E-5,0.01418462,6.082227E-4,7.378663E-4,0.02850205,2.532366E-4,5.46243E-4,0.002688069,5.005141E-5,1.035135E-4,4.595366E-4,2.567761E-5,4.514622E-5,0.02148147,0.006574577,0.002475749,1.985285E-4,4.065835E-5,0.002808614,1.365281E-4,5.322991E-7,4.71666E-4,3.150724E-6,7.991481E-5,1.505541E-5,9.935261E-5,1.093008E-7,3.05742E-4,5.91501E-4,4.270769E-4,8.579867E-5,0.001127498,9.537943E-5,7.849394E-4,0.006848971,0.001731905,0.006626747,2.027389E-4,4.863483E-8,4.680506E-6,1.216929E-4,5.590633E-7,9.526161E-7,0.002266949,6.263094E-4,8.414415,7.442927E-5,476217.8,476217.8
9.105186E-6,15.03181,-8.030665E9,1377.521,1377.521,0.001118727,1.0,0.8614224,9.988273E-5,0.0237482,0.002031414,0.007916043,5.817511E-5,0.0142622,6.137501E-4,7.395854E-4,0.02855095,2.532371E-4,5.521458E-4,0.002710509,5.010107E-5,1.035698E-4,4.592687E-4,2.520668E-5,4.435327E-5,0.0215225,0.006577176,0.002483229,1.993301E-4,4.034732E-5,0.002818582,1.385109E-4,5.429491E-7,4.744962E-4,3.201733E-6,8.0882E-5,1.533136E-5,1.00247E-4,1.115341E-7,3.053446E-4,5.909409E-4,4.297122E-4,8.57548E-5,0.001129873,9.550481E-5,7.838861E-4,0.006786386,0.001731656,0.00662334,2.023603E-4,4.969383E-8,4.744286E-6,1.224465E-4,5.671579E-7,9.688132E-7,0.002245738,6.099126E-4,8.412575,7.442394E-5,476113.7,476113.7
9.182468E-6,15.0325,-7.948462E9,1377.391,1377.391,0.001118727,1.0,0.8612656,9.913652E-5,0.02382846,0.002016904,0.007925842,5.784031E-5,0.01431206,6.173149E-4,7.406784E-4,0.02858207,2.532374E-4,5.559619E-4,0.002725,5.013179E-5,1.036044E-4,4.590906E-4,2.490845E-5,4.385074E-5,0.02154868,0.006578628,0.002488005,1.998431E-4,4.014875E-5,0.002824973,1.397946E-4,5.498747E-7,4.763161E-4,3.234793E-6,8.150862E-5,1.551066E-5,1.008218E-4,1.129877E-7,3.050843E-4,5.905662E-4,4.313984E-4,8.572383E-5,0.001131385,9.558379E-5,7.83194E-4,0.006746247,0.001731457,0.006621156,2.021167E-4,5.038407E-8,4.785506E-6,1.229299E-4,5.724081E-7,9.793066E-7,0.002232173,5.995451E-4,8.411398,7.442053E-5,476047.0,476047.0
