Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_C3H2_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_IC4H10_Soln#23 (),Mole_fraction_IC4H9_Soln#23 (),Mole_fraction_TC4H9_Soln#23 (),Mole_fraction_IC4H8_Soln#23 (),Mole_fraction_IC4H7_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_FULVENE_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NEOC5H12_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_B1M2_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_IC8H17_Soln#23 (),Mole_fraction_IC8H16_Soln#23 (),Mole_fraction_DIMEPTD_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_C14H10_Soln#23 (),Mole_fraction_BIN1B_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Mole_fraction_IC12H26_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
6.043977E-7,14.87394,2.6356E11,1792.1,1792.1,7.990905E-4,1.0,0.8106144,0.002952056,0.03369075,0.0266883,0.008191081,3.010466E-4,0.02741776,6.911943E-4,0.006579233,6.09633E-4,3.179581E-5,2.017018E-5,0.02729096,0.001750644,0.005191375,0.01437514,0.002672646,7.145212E-5,1.76445E-6,2.46636E-4,1.14837E-5,1.020982E-5,0.01373825,0.003107587,0.001325511,1.300584E-5,0.003095085,3.34873E-4,5.228592E-4,1.27045E-5,6.825258E-4,2.357474E-5,1.612117E-4,2.917842E-6,3.273631E-6,1.077626E-5,1.596826E-4,2.475856E-4,1.172714E-5,1.801448E-12,1.119966E-7,2.90685E-5,0.005018962,0.001091267,7.869136E-7,2.955396E-8,4.974478E-7,2.02452E-11,3.402184E-7,3.698009E-34,7.90042,5.372418E-5,447127.7,447127.7
6.066485E-7,14.87579,2.625241E11,1792.263,1792.263,7.990905E-4,1.0,0.8105648,0.00294657,0.03378521,0.02662345,0.008200499,3.003692E-4,0.02746225,6.905236E-4,0.006598683,6.089717E-4,3.165355E-5,2.006834E-5,0.02726468,0.001749626,0.005206359,0.01437769,0.002681166,7.182197E-5,1.737088E-6,2.452223E-4,1.136025E-5,1.009835E-5,0.01372202,0.00308455,0.00132312,1.29586E-5,0.0030946,3.344946E-4,5.248415E-4,1.27998E-5,6.843206E-4,2.368378E-5,1.617952E-4,2.944386E-6,3.184404E-6,1.071038E-5,1.587943E-4,2.469858E-4,1.149358E-5,1.705446E-12,1.063168E-7,2.865876E-5,0.005015999,0.001092308,7.935384E-7,2.981513E-8,4.986784E-7,2.04142E-11,3.264579E-7,2.682291E-34,7.900159,5.371752E-5,447113.0,447113.0
6.104515E-7,14.87889,2.60781E11,1792.537,1792.537,7.990905E-4,1.0,0.8104813,0.002937345,0.03394425,0.02651431,0.008216169,2.992291E-4,0.02753715,6.893982E-4,0.006631516,6.078491E-4,3.141522E-5,1.989835E-5,0.0272204,0.001747921,0.005231569,0.01438164,0.002695518,7.244742E-5,1.691835E-6,2.428523E-4,1.115641E-5,9.914344E-6,0.01369466,0.003046076,0.001319075,1.28795E-5,0.003093796,3.338543E-4,5.281836E-4,1.296151E-5,6.873486E-4,2.38682E-5,1.627783E-4,2.989582E-6,3.039408E-6,1.060085E-5,1.572982E-4,2.459733E-4,1.110875E-5,1.554484E-12,9.735054E-8,2.797832E-5,0.005011009,0.001094054,8.047984E-7,3.025874E-8,5.007524E-7,2.070132E-11,3.044226E-7,1.558019E-34,7.899721,5.370633E-5,447088.2,447088.2
6.13504E-7,14.88136,2.593884E11,1792.756,1792.756,7.990905E-4,1.0,0.8104147,0.00292998,0.0340714,0.0264271,0.00822853,2.983179E-4,0.02759702,6.885017E-4,0.006657842,6.069435E-4,3.122574E-5,1.976376E-5,0.02718496,0.001746565,0.005251706,0.01438448,0.002707,7.294992E-5,1.656378E-6,2.409667E-4,1.099697E-5,9.770455E-6,0.01367278,0.003015597,0.001315826,1.281666E-5,0.003093162,3.333396E-4,5.308594E-4,1.309192E-5,6.897752E-4,2.401641E-5,1.635648E-4,3.026173E-6,2.928042E-6,1.051452E-5,1.561018E-4,2.451615E-4,1.080849E-5,1.442791E-12,9.068713E-8,2.744272E-5,0.005007018,0.001095444,8.138962E-7,3.061689E-8,5.024123E-7,2.093322E-11,2.877781E-7,1.005717E-34,7.899371,5.36974E-5,447068.4,447068.4
6.179088E-7,14.88491,2.573887E11,1793.069,1793.069,7.990905E-4,1.0,0.8103191,0.002919414,0.03425411,0.02630188,0.008246032,2.970092E-4,0.02768302,6.872185E-4,0.006695789,6.056297E-4,3.095512E-5,1.957241E-5,0.02713397,0.001744626,0.005280613,0.0143881,0.002723508,7.36758E-5,1.606541E-6,2.382715E-4,1.07732E-5,9.568564E-6,0.0136413,0.00297224,0.001311131,1.272697E-5,0.003092268,3.325957E-4,5.347102E-4,1.328108E-5,6.932708E-4,2.423057E-5,1.646958E-4,3.07947E-6,2.77486E-6,1.039233E-5,1.543829E-4,2.439916E-4,1.038842E-5,1.295273E-12,8.184445E-8,2.668611E-5,0.005001283,0.001097433,8.271192E-7,3.1137E-8,5.048004E-7,2.127011E-11,2.65296E-7,5.332317E-35,7.898869,5.36846E-5,447040.0,447040.0
6.209596E-7,14.88735,2.560108E11,1793.285,1793.285,7.990905E-4,1.0,0.8102533,0.002912138,0.03438011,0.02621558,0.008257924,2.96107E-4,0.02774232,6.863367E-4,0.006722042,6.047151E-4,3.076961E-5,1.944183E-5,0.02709875,0.001743296,0.005300527,0.01439027,0.0027349,7.417904E-5,1.572926E-6,2.364226E-4,1.062245E-5,9.432591E-6,0.01361958,0.002942639,0.001307876,1.266554E-5,0.003091662,3.320798E-4,5.373701E-4,1.341277E-5,6.956876E-4,2.43791E-5,1.654763E-4,3.11673E-6,2.673774E-6,1.030932E-5,1.531977E-4,2.431825E-4,1.010641E-5,1.201856E-12,7.621792E-8,2.617321E-5,0.004997327,0.001098799,8.363431E-7,3.14995E-8,5.064493E-7,2.150501E-11,2.507315E-7,3.434527E-35,7.898524,5.36758E-5,447020.4,447020.4
6.240349E-7,14.8898,2.546274E11,1793.501,1793.501,7.990905E-4,1.0,0.8101873,0.002904838,0.03450668,0.02612894,0.008269724,2.95201E-4,0.02780189,6.854534E-4,0.006748481,6.037893E-4,3.058418E-5,1.931178E-5,0.02706335,0.001741965,0.005320514,0.01439219,0.002746348,7.468673E-5,1.53977E-6,2.345735E-4,1.047385E-5,9.298592E-6,0.01359774,0.002913149,0.001304593,1.260417E-5,0.003091061,3.315592E-4,5.400454E-4,1.354606E-5,6.981205E-4,2.452898E-5,1.662608E-4,3.154576E-6,2.575827E-6,1.022692E-5,1.520074E-4,2.423677E-4,9.829323E-6,1.11434E-12,7.092617E-8,2.56652E-5,0.004993353,0.001100167,8.456952E-7,3.186678E-8,5.081073E-7,2.17431E-11,2.368309E-7,2.20155E-35,7.898177,5.366696E-5,447000.8,447000.8
6.281517E-7,14.89306,2.527845E11,1793.789,1793.789,7.990905E-4,1.0,0.8100995,0.00289512,0.03467542,0.0260135,0.008285227,2.939936E-4,0.02788128,6.842795E-4,0.006783835,6.025441E-4,3.033837E-5,1.914012E-5,0.02701608,0.001740198,0.005347132,0.01439433,0.002761618,7.536693E-5,1.496503E-6,2.321209E-4,1.028004E-5,9.12388E-6,0.01356861,0.002874216,0.001300194,1.252287E-5,0.003090274,3.308614E-4,5.436173E-4,1.372535E-5,7.013719E-4,2.472988E-5,1.673072E-4,3.205688E-6,2.450664E-6,1.011858E-5,1.504215E-4,2.412786E-4,9.469408E-6,1.006851E-12,6.439716E-8,2.499911E-5,0.004988053,0.001101982,8.582993E-7,3.236136E-8,5.103203E-7,2.206385E-11,2.19382E-7,1.211322E-35,7.897715,5.365521E-5,446974.6,446974.6
6.316242E-7,14.8958,2.512378E11,1794.031,1794.031,7.990905E-4,1.0,0.8100258,0.002886969,0.03481713,0.02591662,0.008298047,2.929799E-4,0.02794794,6.832967E-4,0.006813622,6.014887E-4,3.013318E-5,1.899746E-5,0.02697634,0.001738722,0.005369461,0.01439576,0.002774449,7.594117E-5,1.460981E-6,2.300723E-4,1.012096E-5,8.980517E-6,0.01354412,0.002841854,0.00129648,1.245504E-5,0.003089625,3.302723E-4,5.466217E-4,1.387735E-5,7.041096E-4,2.489957E-5,1.681865E-4,3.249202E-6,2.350158E-6,1.002889E-5,1.490904E-4,2.403613E-4,9.17536E-6,9.240986E-13,5.934649E-8,2.444947E-5,0.004983601,0.0011035,8.69006E-7,3.27811E-8,5.121813E-7,2.233621E-11,2.05634E-7,7.303593E-36,7.897327,5.364537E-5,446952.7,446952.7
6.357563E-7,14.89903,2.494067E11,1794.316,1794.316,7.990905E-4,1.0,0.8099386,0.002877327,0.03498503,0.02580192,0.008312999,2.917793E-4,0.02802691,6.821358E-4,0.006849025,6.002269E-4,2.989151E-5,1.883019E-5,0.02692919,0.00173698,0.005395887,0.01439704,0.002789658,7.662507E-5,1.419844E-6,2.276582E-4,9.936726E-6,8.814525E-6,0.01351508,0.002803907,0.001292059,1.237521E-5,0.003088869,3.295705E-4,5.501869E-4,1.405912E-5,7.073619E-4,2.510176E-5,1.692289E-4,3.301465E-6,2.236325E-6,9.924114E-6,1.475148E-4,2.392715E-4,8.836524E-6,8.342595E-13,5.383711E-8,2.380971E-5,0.004978325,0.001105291,8.818368E-7,3.328367E-8,5.143889E-7,2.266249E-11,1.903583E-7,3.993882E-36,7.896869,5.363373E-5,446926.8,446926.8
6.383601E-7,14.90106,2.482581E11,1794.494,1794.494,7.990905E-4,1.0,0.809884,0.002871281,0.03509042,0.02572997,0.008322254,2.910258E-4,0.02807648,6.814088E-4,0.006871312,5.994286E-4,2.974061E-5,1.872615E-5,0.02689956,0.001735891,0.005412457,0.0143976,0.002799209,7.705633E-5,1.394538E-6,2.261501E-4,9.823349E-6,8.712403E-6,0.01349684,0.002780305,0.001289272,1.232539E-5,0.003088402,3.291279E-4,5.524279E-4,1.417416E-5,7.094081E-4,2.522933E-5,1.698835E-4,3.334666E-6,2.167666E-6,9.859146E-6,1.465266E-4,2.385857E-4,8.629009E-6,7.820817E-13,5.06237E-8,2.34144E-5,0.004975012,0.00110641,8.899719E-7,3.360205E-8,5.157763E-7,2.286929E-11,1.813008E-7,2.726402E-36,7.896581,5.362643E-5,446910.5,446910.5
6.417847E-7,14.90371,2.467533E11,1794.728,1794.728,7.990905E-4,1.0,0.8098125,0.002863366,0.03522856,0.02563572,0.008334232,2.900384E-4,0.02814143,6.80458E-4,0.006900596,5.983749E-4,2.954375E-5,1.859089E-5,0.02686069,0.001734468,0.005434155,0.01439807,0.002811732,7.762386E-5,1.361968E-6,2.241819E-4,9.677337E-6,8.580916E-6,0.01347291,0.002749623,0.001285604,1.226043E-5,0.003087798,3.285454E-4,5.553688E-4,1.432604E-5,7.120958E-4,2.539728E-5,1.707418E-4,3.378651E-6,2.080834E-6,9.774907E-6,1.452325E-4,2.37685E-4,8.362979E-6,7.182845E-13,4.667996E-8,2.290354E-5,0.004970669,0.001107873,9.007302E-7,3.402278E-8,5.175967E-7,2.31427E-11,1.700204E-7,1.648427E-36,7.896204,5.361689E-5,446889.2,446889.2
6.455373E-7,14.9066,2.451124E11,1794.983,1794.983,7.990905E-4,1.0,0.8097345,0.002854739,0.0353793,0.02553293,0.008347107,2.889611E-4,0.02821231,6.794228E-4,0.006932649,5.972157E-4,2.93301E-5,1.84447E-5,0.02681822,0.001732921,0.005457806,0.01439823,0.002825404,7.824617E-5,1.327186E-6,2.22045E-4,9.521264E-6,8.440408E-6,0.01344679,0.002716469,0.001281584,1.218996E-5,0.003087151,3.279067E-4,5.585827E-4,1.449324E-5,7.150361E-4,2.558156E-5,1.716788E-4,3.427264E-6,1.990031E-6,9.684134E-6,1.438221E-4,2.366995E-4,8.080252E-6,6.542136E-13,4.270164E-8,2.235541E-5,0.004965928,0.001109462,9.125958E-7,3.448641E-8,5.195856E-7,2.344416E-11,1.584394E-7,9.483485E-37,7.895794,5.36065E-5,446865.9,446865.9
6.639115E-7,14.92049,2.371944E11,1796.205,1796.205,7.990905E-4,1.0,0.8093593,0.002813182,0.03610814,0.0250371,0.008406466,2.837557E-4,0.02855488,6.744477E-4,0.007089058,5.914728E-4,2.831434E-5,1.775805E-5,0.02661213,0.00172552,0.005571733,0.01439392,0.00289157,8.129871E-5,1.169846E-6,2.118752E-4,8.811627E-6,7.802059E-6,0.01332016,0.002560948,0.001261892,1.185543E-5,0.003084178,3.247751E-4,5.741905E-4,1.532323E-5,7.293633E-4,2.648742E-5,1.762133E-4,3.671595E-6,1.604262E-6,9.261264E-6,1.370352E-4,2.318999E-4,6.819988E-6,4.128233E-13,2.751976E-8,1.983983E-5,0.004942986,0.001117049,9.718477E-7,3.679518E-8,5.292398E-7,2.494828E-11,1.118945E-7,6.120478E-38,7.893814,5.355658E-5,446753.9,446753.9
6.693395E-7,14.92452,2.348918E11,1796.559,1796.559,7.990905E-4,1.0,0.8092504,0.002801118,0.03632053,0.02489297,0.008422868,2.822395E-4,0.02865468,6.730055E-4,0.007135092,5.897564E-4,2.802357E-5,1.756402E-5,0.02655184,0.001723385,0.005604795,0.01439109,0.002910871,8.220195E-5,1.127232E-6,2.089618E-4,8.617866E-6,7.627918E-6,0.01328316,0.002517099,0.001256075,1.17598E-5,0.003083359,3.238492E-4,5.787605E-4,1.557196E-5,7.33574E-4,2.675616E-5,1.775357E-4,3.745788E-6,1.506905E-6,9.142711E-6,1.350696E-4,2.304905E-4,6.484384E-6,3.600012E-13,2.414663E-8,1.914769E-5,0.004936293,0.001119229,9.897167E-7,3.748937E-8,5.320654E-7,2.540155E-11,1.008926E-7,2.710694E-38,7.893238,5.354213E-5,446721.3,446721.3
6.780808E-7,14.93093,2.312185E11,1797.121,1797.121,7.990905E-4,1.0,0.8090769,0.002781887,0.03665982,0.02466308,0.008448235,2.79818E-4,0.02881408,6.707069E-4,0.007209061,5.86975E-4,2.756391E-5,1.725955E-5,0.0264553,0.00171999,0.005657472,0.01438514,0.002941714,8.365762E-5,1.062059E-6,2.043549E-4,8.319563E-6,7.359961E-6,0.01322397,0.002448415,0.001246712,1.160874E-5,0.003082094,3.223579E-4,5.860809E-4,1.597586E-5,7.403345E-4,2.719004E-5,1.796484E-4,3.867213E-6,1.363916E-6,8.957404E-6,1.319437E-4,2.282294E-4,5.976215E-6,2.885226E-13,1.954363E-8,1.80793E-5,0.004925594,0.001122682,1.018841E-6,3.861876E-8,5.365909E-7,2.614007E-11,8.534202E-8,7.233888E-39,7.892319,5.351914E-5,446669.3,446669.3
6.805414E-7,14.93272,2.30192E11,1797.278,1797.278,7.990905E-4,1.0,0.8090285,0.002776517,0.03675472,0.02459886,0.008455146,2.791408E-4,0.02885867,6.700649E-4,0.007229845,5.861884E-4,2.743639E-5,1.717557E-5,0.02642826,0.001719043,0.005672173,0.01438317,0.002950343,8.406757E-5,1.044452E-6,2.030767E-4,8.238497E-6,7.287172E-6,0.0132074,0.002429503,0.001244078,1.156685E-5,0.003081749,3.219382E-4,5.881328E-4,1.609029E-5,7.42233E-4,2.731242E-5,1.802393E-4,3.901826E-6,1.326521E-6,8.90644E-6,1.310728E-4,2.275949E-4,5.840049E-6,2.710464E-13,1.841047E-8,1.778856E-5,0.004922599,0.001123642,1.027117E-6,3.893919E-8,5.378593E-7,2.634987E-11,8.14015E-8,4.982719E-39,7.892063,5.351273E-5,446654.8,446654.8
6.846349E-7,14.93568,2.284917E11,1797.538,1797.538,7.990905E-4,1.0,0.8089483,0.002767626,0.036912,0.02449251,0.008466423,2.780186E-4,0.02893255,6.690017E-4,0.007264386,5.848763E-4,2.722605E-5,1.70375E-5,0.02638338,0.001717478,0.005696509,0.01437959,0.002964646,8.474976E-5,1.015862E-6,2.009684E-4,8.106352E-6,7.168546E-6,0.01317991,0.002398446,0.001239698,1.149778E-5,0.003081186,3.212401E-4,5.915379E-4,1.628137E-5,7.45387E-4,2.751625E-5,1.812187E-4,3.959838E-6,1.266928E-6,8.822788E-6,1.296327E-4,2.265413E-4,5.619997E-6,2.4426E-13,1.666697E-8,1.731442E-5,0.004917635,0.001125226,1.04096E-6,3.947476E-8,5.399642E-7,2.670077E-11,7.523672E-8,2.682438E-39,7.891637,5.350213E-5,446630.7,446630.7
6.882334E-7,14.93826,2.270046E11,1797.764,1797.764,7.990905E-4,1.0,0.8088781,0.002759853,0.03704966,0.02439951,0.008476116,2.770364E-4,0.02899722,6.680718E-4,0.007294714,5.837193E-4,2.704295E-5,1.691777E-5,0.02634405,0.001716111,0.005717778,0.01437615,0.002977167,8.534963E-5,9.91423E-7,1.991331E-4,7.992856E-6,7.06669E-6,0.01315583,0.00237155,0.00123585,1.143768E-5,0.003080702,3.206265E-4,5.945227E-4,1.645007E-5,7.481553E-4,2.769567E-5,1.820758E-4,4.01127E-6,1.217081E-6,8.75037E-6,1.283759E-4,2.256172E-4,5.432949E-6,2.228538E-13,1.526726E-8,1.690713E-5,0.004913289,0.001126606,1.053206E-6,3.994807E-8,5.418092E-7,2.701115E-11,7.019047E-8,1.550506E-39,7.891265,5.349287E-5,446609.6,446609.6
6.922823E-7,14.94115,2.253397E11,1798.017,1798.017,7.990905E-4,1.0,0.8087997,0.002751154,0.03720387,0.02429542,0.008486772,2.759363E-4,0.02906965,6.670306E-4,0.007328795,5.824138E-4,2.683896E-5,1.678489E-5,0.02629994,0.001714582,0.005741567,0.01437196,0.002991195,8.602471E-5,9.646966E-7,1.970886E-4,7.868092E-6,6.954752E-6,0.01312883,0.002341744,0.001231522,1.137074E-5,0.00308017,3.199363E-4,5.978713E-4,1.66407E-5,7.512651E-4,2.789784E-5,1.830359E-4,4.069634E-6,1.163737E-6,8.670129E-6,1.269723E-4,2.245798E-4,5.229541E-6,2.009786E-13,1.383049E-8,1.645948E-5,0.004908417,0.001128145,1.067071E-6,4.048343E-8,5.43879E-7,2.736255E-11,6.490799E-8,8.375369E-40,7.890849,5.348252E-5,446586.1,446586.1
7.082925E-7,14.95241,2.188434E11,1799.0,1799.0,7.990905E-4,1.0,0.8084939,0.00271724,0.03780676,0.02388946,0.008526429,2.71636E-4,0.02935283,6.629628E-4,0.007463123,5.772152E-4,2.605258E-5,1.627743E-5,0.02612695,0.001708627,0.005834193,0.01435225,0.003046044,8.869505E-5,8.664845E-7,1.892095E-4,7.402781E-6,6.537573E-6,0.01302308,0.00222842,0.001214446,1.11129E-5,0.003078181,3.172106E-4,6.110122E-4,1.740273E-5,7.635115E-4,2.870008E-5,1.867876E-4,4.305513E-6,9.781401E-7,8.364873E-6,1.215316E-4,2.205026E-4,4.493014E-6,1.332598E-13,9.332722E-9,1.479355E-5,0.004889352,0.00113409,1.122786E-6,4.262899E-8,5.520022E-7,2.877434E-11,4.754044E-8,6.982137E-41,7.889221,5.344227E-5,446494.0,446494.0
7.127777E-7,14.95551,2.170481E11,1799.27,1799.27,7.990905E-4,1.0,0.8084095,0.002707876,0.0379737,0.02377733,0.008536846,2.704455E-4,0.02943124,6.618364E-4,0.007500629,5.757491E-4,2.583792E-5,1.614022E-5,0.02607889,0.001706982,0.00585973,0.01434586,0.003061232,8.944324E-5,8.409959E-7,1.870599E-4,7.279922E-6,6.427503E-6,0.01299373,0.002197937,0.001209674,1.104256E-5,0.003077656,3.164482E-4,6.14665E-4,1.761855E-5,7.669281E-4,2.892565E-5,1.878256E-4,4.373063E-6,9.326742E-7,8.282629E-6,1.200393E-4,2.193678E-4,4.304899E-6,1.187073E-13,8.35411E-9,1.43555E-5,0.004884066,0.001135715,1.138649E-6,4.323819E-8,5.542605E-7,2.917627E-11,4.354737E-8,3.482057E-41,7.888771,5.343119E-5,446468.5,446468.5
7.160079E-7,14.95773,2.157616E11,1799.464,1799.464,7.990905E-4,1.0,0.808349,0.002701168,0.0380934,0.02369702,0.008544164,2.695919E-4,0.02948746,6.610285E-4,0.007527606,5.746909E-4,2.568482E-5,1.604269E-5,0.02604439,0.001705804,0.00587801,0.01434104,0.003072122,8.998207E-5,8.231623E-7,1.855273E-4,7.193343E-6,6.349958E-6,0.01297267,0.002176316,0.001206241,1.099241E-5,0.003077285,3.158995E-4,6.172879E-4,1.77746E-5,7.693848E-4,2.908833E-5,1.885697E-4,4.422112E-6,9.015251E-7,8.224243E-6,1.189734E-4,2.185526E-4,4.174065E-6,1.092097E-13,7.71259E-9,1.404749E-5,0.004880275,0.001136875,1.150141E-6,4.367912E-8,5.558822E-7,2.946748E-11,4.087632E-8,2.110052E-41,7.888448,5.342326E-5,446450.2,446450.2
7.20166E-7,14.96057,2.141136E11,1799.711,1799.711,7.990905E-4,1.0,0.8082715,0.002692577,0.03824684,0.02359416,0.008553362,2.684978E-4,0.02955953,6.599925E-4,0.007562291,5.733257E-4,2.548954E-5,1.59187E-5,0.02600011,0.001704295,0.005901407,0.01433455,0.003086081,9.067566E-5,8.008257E-7,1.83573E-4,7.084143E-6,6.252177E-6,0.01294566,0.002148887,0.001201826,1.092846E-5,0.003076818,3.151937E-4,6.206549E-4,1.797625E-5,7.725428E-4,2.929801E-5,1.895231E-4,4.485746E-6,8.632782E-7,8.150093E-6,1.17612E-4,2.175058E-4,4.011146E-6,9.80746E-14,6.957297E-9,1.365994E-5,0.004875412,0.001138356,1.165019E-6,4.424939E-8,5.579642E-7,2.98445E-11,3.767088E-8,1.103757E-41,7.888034,5.341312E-5,446426.8,446426.8
7.234365E-7,14.96279,2.128238E11,1799.904,1799.904,7.990905E-4,1.0,0.8082109,0.002685855,0.03836701,0.02351368,0.008560423,2.676409E-4,0.02961597,6.591807E-4,0.007589538,5.722497E-4,2.533736E-5,1.582238E-5,0.0259654,0.001703113,0.005919701,0.01432924,0.003097013,9.122112E-5,7.837401E-7,1.820507E-4,6.999992E-6,6.176845E-6,0.01292449,0.002127629,0.001198357,1.087863E-5,0.003076458,3.14639E-4,6.232955E-4,1.813545E-5,7.750229E-4,2.946316E-5,1.902695E-4,4.536188E-6,8.345987E-7,8.092556E-6,1.165499E-4,2.166845E-4,3.887252E-6,9.011037E-14,6.414798E-9,1.33621E-5,0.004871602,0.00113951,1.176788E-6,4.470003E-8,5.595973E-7,3.014274E-11,3.53232E-8,6.630575E-42,7.88771,5.34052E-5,446408.4,446408.4
7.280851E-7,14.96592,2.110002E11,1800.177,1800.177,7.990905E-4,1.0,0.8081252,0.002676352,0.03853707,0.02339991,0.008570199,2.664284E-4,0.02969585,6.580312E-4,0.007628215,5.707171E-4,2.512316E-5,1.568726E-5,0.02591621,0.001701442,0.005945543,0.01432139,0.00311248,9.199634E-5,7.601615E-7,1.799088E-4,6.882911E-6,6.072063E-6,0.0128945,0.002097881,0.001193433,1.080851E-5,0.003075957,3.138513E-4,6.270376E-4,1.836263E-5,7.785428E-4,2.969822E-5,1.913252E-4,4.608477E-6,7.958361E-7,8.011927E-6,1.150534E-4,2.155203E-4,3.717341E-6,7.987277E-14,5.714327E-9,1.294904E-5,0.004866208,0.001141135,1.193616E-6,4.534374E-8,5.619117E-7,3.056923E-11,3.222892E-8,3.204051E-42,7.887252,5.3394E-5,446382.5,446382.5
7.372629E-7,14.97205,2.074326E11,1800.708,1800.708,7.990905E-4,1.0,0.8079577,0.002657769,0.03887019,0.02317746,0.008588624,2.640534E-4,0.02985233,6.557763E-4,0.007704401,5.676808E-4,2.470739E-5,1.542646E-5,0.02581964,0.001698167,0.005996007,0.01430485,0.003142773,9.352636E-5,7.159533E-7,1.757548E-4,6.660089E-6,5.872741E-6,0.01283568,0.002040732,0.001183735,1.067246E-5,0.003075005,3.122987E-4,6.343868E-4,1.881425E-5,7.854734E-4,3.016346E-5,1.933912E-4,4.75325E-6,7.25706E-7,7.856584E-6,1.121442E-4,2.132328E-4,3.402251E-6,6.290531E-14,4.544498E-9,1.216794E-5,0.004855631,0.001144291,1.227184E-6,4.662548E-8,5.664583E-7,3.142019E-11,2.68739E-8,7.468246E-43,7.886353,5.337216E-5,446331.6,446331.6
7.401723E-7,14.97397,2.063108E11,1800.875,1800.875,7.990905E-4,1.0,0.807905,0.002651927,0.03897507,0.02310754,0.008594226,2.633058E-4,0.02990159,6.550653E-4,0.007728503,5.667156E-4,2.457753E-5,1.53454E-5,0.02578917,0.001697136,0.00601185,0.01429933,0.003152307,9.401119E-5,7.025625E-7,1.744584E-4,6.591664E-6,5.811558E-6,0.01281714,0.002023045,0.001180667,1.062998E-5,0.003074712,3.118074E-4,6.367057E-4,1.895826E-5,7.876652E-4,3.031125E-5,1.94041E-4,4.799713E-6,7.051228E-7,7.808373E-6,1.112347E-4,2.125107E-4,3.307764E-6,5.831052E-14,4.225509E-9,1.192959E-5,0.004852298,0.001145277,1.237921E-6,4.703478E-8,5.678932E-7,3.169243E-11,2.53652E-8,4.717874E-43,7.88607,5.336531E-5,446315.6,446315.6
7.550824E-7,14.98368,2.006298E11,1801.715,1801.715,7.990905E-4,1.0,0.8076382,0.002622351,0.03950718,0.02275369,0.008621183,2.595131E-4,0.03015158,6.514484E-4,0.007851651,5.617503E-4,2.39262E-5,1.494155E-5,0.0256342,0.001691896,0.006091901,0.01426905,0.00320066,9.649406E-5,6.383527E-7,1.679655E-4,6.256508E-6,5.512052E-6,0.0127229,0.001935535,0.001165001,1.041702E-5,0.003073281,3.092957E-4,6.485088E-4,1.970257E-5,7.988604E-4,3.107111E-5,1.973329E-4,5.04215E-6,6.106453E-7,7.568696E-6,1.066692E-4,2.088345E-4,2.861263E-6,3.94853E-14,2.906324E-9,1.077452E-5,0.00483537,0.001150224,1.29366E-6,4.915472E-8,5.752001E-7,3.310638E-11,1.883812E-8,4.44119E-44,7.884633,5.333071E-5,446234.3,446234.3
