Time_Soln#29 (sec),Volume_Soln#29 (cm3),Volumetric_heat_production_rate_Soln#29 (erg/cm3-sec),Surface_temperature_Soln#29 (K),Temperature_Soln#29 (K),Mass_Soln#29 (g),Pressure_Soln#29 (atm),Mole_fraction_H2_Soln#29 (),Mole_fraction_H_Soln#29 (),Mole_fraction_CH4_Soln#29 (),Mole_fraction_CH3_Soln#29 (),Mole_fraction_CH2_Soln#29 (),Mole_fraction_C2H6_Soln#29 (),Mole_fraction_C2H5_Soln#29 (),Mole_fraction_C2H4_Soln#29 (),Mole_fraction_C2H3_Soln#29 (),Mole_fraction_C2H2_Soln#29 (),Mole_fraction_C3H8_Soln#29 (),Mole_fraction_IC3H7_Soln#29 (),Mole_fraction_NC3H7_Soln#29 (),Mole_fraction_C3H6_Soln#29 (),Mole_fraction_C3H5-A_Soln#29 (),Mole_fraction_C3H5-T_Soln#29 (),Mole_fraction_C3H4-P_Soln#29 (),Mole_fraction_C3H4-A_Soln#29 (),Mole_fraction_C3H3_Soln#29 (),Mole_fraction_C3H2_Soln#29 (),Mole_fraction_PC4H9_Soln#29 (),Mole_fraction_IC4H10_Soln#29 (),Mole_fraction_IC4H9_Soln#29 (),Mole_fraction_TC4H9_Soln#29 (),Mole_fraction_IC4H8_Soln#29 (),Mole_fraction_IC4H7_Soln#29 (),Mole_fraction_C4H8-1_Soln#29 (),Mole_fraction_C4H71-3_Soln#29 (),Mole_fraction_C4H6_Soln#29 (),Mole_fraction_C4H5_Soln#29 (),Mole_fraction_C4H4_Soln#29 (),Mole_fraction_C4H2_Soln#29 (),Mole_fraction_C6H6_Soln#29 (),Mole_fraction_C10H8_Soln#29 (),Mole_fraction_NEOC5H11_Soln#29 (),Mole_fraction_NC5H10_Soln#29 (),Mole_fraction_NC6H12_Soln#29 (),Mole_fraction_NC7H15_Soln#29 (),Mole_fraction_NC7H14_Soln#29 (),Mole_fraction_IC8H17_Soln#29 (),Mole_fraction_IC8H16_Soln#29 (),Mole_fraction_C7H8_Soln#29 (),Mole_fraction_C7H7_Soln#29 (),Mole_fraction_CH3C6H4_Soln#29 (),Mole_fraction_BENZYNE_Soln#29 (),Mole_fraction_C6H5C2H_Soln#29 (),Mole_fraction_INDENYL_Soln#29 (),Mole_fraction_BIN1B_Soln#29 (),Mole_fraction_NC10H20_Soln#29 (),Mole_fraction_IC12H26_Soln#29 (),Molecular_weight_Soln#29 (g/mole),Mass_density_Soln#29 (g/cm3),Unburned_hydrocarbons_Soln#29 (ppm),Volatile_organic_compounds_Soln#29 (ppm)
3.702045E-6,15.49248,-1.232452E10,1997.592,1997.592,6.992042E-4,1.0,0.7685486,0.002063787,0.0955091,0.006155408,2.169181E-5,5.409057E-4,1.478439E-5,0.04082756,2.611549E-4,0.05386444,5.111941E-7,5.588756E-8,5.174192E-8,9.826518E-4,1.608443E-4,8.084089E-6,0.005364769,0.003144644,0.009519674,0.001116557,8.594135E-11,9.531972E-9,1.179604E-8,9.024129E-9,5.421851E-4,1.275987E-5,4.798145E-6,4.36199E-7,7.403372E-4,6.854838E-5,0.002113322,0.001817948,0.003703766,4.252915E-4,9.114382E-11,4.917733E-9,5.857721E-12,1.681466E-18,6.488858E-15,2.194771E-21,5.222627E-16,7.888614E-4,5.042958E-4,7.340972E-6,1.47573E-4,1.175313E-4,9.330199E-5,1.12646E-7,-2.153137E-71,-3.100777E-303,7.397891,4.513183E-5,418687.1,418687.1
3.71665E-6,15.49296,-1.232874E10,1997.535,1997.535,6.992042E-4,1.0,0.7685301,0.002059061,0.09554466,0.006136559,2.16056E-5,5.371677E-4,1.468578E-5,0.0408066,2.602014E-4,0.05394705,5.060151E-7,5.538849E-8,5.131077E-8,9.747672E-4,1.596431E-4,8.007583E-6,0.005356283,0.00313611,0.009503592,0.001113461,8.426443E-11,9.440778E-9,1.166115E-8,8.921295E-9,5.371482E-4,1.264177E-5,4.749814E-6,4.33773E-7,7.37648E-4,6.814838E-5,0.002111277,0.001823359,0.003708553,4.259871E-4,9.003294E-11,4.855359E-9,5.770482E-12,1.64454E-18,6.23169E-15,2.149836E-21,5.126164E-16,7.858234E-4,5.020392E-4,7.299131E-6,1.472018E-4,1.180387E-4,9.363986E-5,1.139694E-7,-2.114191E-71,-3.100593E-303,7.397452,4.513045E-5,418662.2,418662.2
3.728885E-6,15.49335,-1.23323E10,1997.487,1997.487,6.992042E-4,1.0,0.7685147,0.002055125,0.0955742,0.006120891,2.153392E-5,5.34067E-4,1.460409E-5,0.04078902,2.594085E-4,0.05401603,5.017417E-7,5.497589E-8,5.09543E-8,9.682309E-4,1.586471E-4,7.944231E-6,0.005349206,0.003129008,0.009490133,0.001110868,8.117523E-11,9.365195E-9,1.154957E-8,8.836226E-9,5.329708E-4,1.254396E-5,4.709861E-6,4.317586E-7,7.354096E-4,6.781618E-5,0.002109555,0.001827876,0.003712538,4.265653E-4,8.911492E-11,4.803951E-9,5.698734E-12,1.605451E-18,6.079739E-15,2.112972E-21,5.046857E-16,7.832932E-4,5.001617E-4,7.264364E-6,1.468914E-4,1.184633E-4,9.392218E-5,1.15085E-7,-2.082175E-71,-3.100439E-303,7.397085,4.51293E-5,418641.5,418641.5
3.73994E-6,15.49371,-1.233561E10,1997.443,1997.443,6.992042E-4,1.0,0.7685009,0.002051588,0.0956007,0.006106829,2.146958E-5,5.312893E-4,1.453098E-5,0.04077311,2.586967E-4,0.05407817,4.979306E-7,5.460733E-8,5.06359E-8,9.623787E-4,1.577551E-4,7.887562E-6,0.005342839,0.003122628,0.009477984,0.001108527,8.306115E-11,9.297534E-9,1.144984E-8,8.760196E-9,5.292292E-4,1.245645E-5,4.674187E-6,4.299525E-7,7.333984E-4,6.751829E-5,0.002107993,0.001831945,0.003716118,4.270842E-4,8.829519E-11,4.758151E-9,5.634931E-12,1.598472E-18,6.04406E-15,2.080263E-21,4.976354E-16,7.810188E-4,4.984754E-4,7.233174E-6,1.466113E-4,1.188466E-4,9.417666E-5,1.160982E-7,-2.053715E-71,-3.100301E-303,7.396755,4.512827E-5,418622.8,418622.8
3.741868E-6,15.49377,-1.233609E10,1997.436,1997.436,6.992042E-4,1.0,0.7684985,0.002050973,0.0956053,0.006104385,2.14584E-5,5.308071E-4,1.45183E-5,0.04077033,2.58573E-4,0.05408899,4.972707E-7,5.454345E-8,5.058073E-8,9.613631E-4,1.576003E-4,7.877732E-6,0.005341731,0.003121518,0.009475866,0.001108118,8.281822E-11,9.285793E-9,1.143255E-8,8.747014E-9,5.285797E-4,1.244127E-5,4.667999E-6,4.296388E-7,7.330486E-4,6.746655E-5,0.00210772,0.001832654,0.00371674,4.271743E-4,8.815314E-11,4.750225E-9,5.623901E-12,1.593791E-18,6.030135E-15,2.074615E-21,4.964168E-16,7.806232E-4,4.981822E-4,7.227754E-6,1.465625E-4,1.189135E-4,9.4221E-5,1.162755E-7,-2.048796E-71,-3.100277E-303,7.396697,4.512809E-5,418619.5,418619.5
3.747285E-6,15.49394,-1.233767E10,1997.414,1997.414,6.992042E-4,1.0,0.7684917,0.002049248,0.09561821,0.006097536,2.142705E-5,5.294561E-4,1.448277E-5,0.04076252,2.582261E-4,0.05411936,4.954245E-7,5.436466E-8,5.042629E-8,9.585182E-4,1.571666E-4,7.850207E-6,0.005338621,0.003118408,0.009469917,0.001106972,8.227253E-11,9.252907E-9,1.138415E-8,8.710113E-9,5.267602E-4,1.239876E-5,4.65069E-6,4.287597E-7,7.320679E-4,6.732154E-5,0.002106952,0.001834642,0.003718486,4.274271E-4,8.775559E-11,4.728058E-9,5.593072E-12,1.581526E-18,5.978578E-15,2.058839E-21,4.930111E-16,7.795136E-4,4.973602E-4,7.212565E-6,1.464255E-4,1.191011E-4,9.434545E-5,1.167743E-7,-2.035049E-71,-3.100209E-303,7.396536,4.512759E-5,418610.4,418610.4
3.789159E-6,15.49525,-1.235E10,1997.249,1997.249,6.992042E-4,1.0,0.7684404,0.002036055,0.09571648,0.006045305,2.118789E-5,5.191934E-4,1.421344E-5,0.04070201,2.555794E-4,0.05435275,4.81525E-7,5.301413E-8,4.925936E-8,9.369304E-4,1.538739E-4,7.641734E-6,0.005314783,0.003094646,0.009424026,0.001098118,8.168181E-11,9.003437E-9,1.101822E-8,8.431109E-9,5.129426E-4,1.207668E-5,4.519871E-6,4.220689E-7,7.245722E-4,6.621762E-5,0.002100967,0.001849921,0.003731829,4.293545E-4,8.475505E-11,4.561509E-9,5.362299E-12,1.512155E-18,5.738745E-15,1.941281E-21,4.675371E-16,7.710249E-4,4.910822E-4,7.096827E-6,1.453697E-4,1.205493E-4,9.530296E-5,1.20672E-7,-1.932236E-71,-3.09969E-303,7.395299,4.512377E-5,418540.4,418540.4
3.829877E-6,15.49649,-1.236228E10,1997.088,1997.088,6.992042E-4,1.0,0.7683916,0.002023462,0.09580963,0.005995699,2.096056E-5,5.095105E-4,1.39602E-5,0.04064291,2.530626E-4,0.05457739,4.6861E-7,5.17522E-8,4.816895E-8,9.166003E-4,1.507703E-4,7.446048E-6,0.005291929,0.003072005,0.009379559,0.001089531,7.8865E-11,8.768631E-9,1.06758E-8,8.170012E-9,4.999126E-4,1.177417E-5,4.397688E-6,4.157357E-7,7.174248E-4,6.517221E-5,0.002095069,0.001864621,0.00374455,4.311844E-4,8.195568E-11,4.40735E-9,5.150041E-12,1.438497E-18,5.809135E-15,1.834031E-21,4.441459E-16,7.629166E-4,4.851038E-4,6.987045E-6,1.443492E-4,1.219531E-4,9.62264E-5,1.245326E-7,-1.837839E-71,-3.099192E-303,7.394111,4.512016E-5,418473.1,418473.1
3.8323E-6,15.49657,-1.23629E10,1997.079,1997.079,6.992042E-4,1.0,0.7683888,0.00202272,0.0958151,0.005992783,2.094719E-5,5.089434E-4,1.394539E-5,0.04063939,2.529146E-4,0.05459069,4.678596E-7,5.167867E-8,4.810543E-8,9.154108E-4,1.505886E-4,7.434618E-6,0.00529058,0.003070672,0.009376919,0.001089021,7.809456E-11,8.754897E-9,1.065583E-8,8.154786E-9,4.991497E-4,1.17565E-5,4.390565E-6,4.153642E-7,7.170039E-4,6.511086E-5,0.002094716,0.00186549,0.003745299,4.31292E-4,8.179269E-11,4.398411E-9,5.137776E-12,1.430411E-18,5.747257E-15,1.82786E-21,4.427954E-16,7.624386E-4,4.847519E-4,6.980597E-6,1.442887E-4,1.220365E-4,9.628111E-5,1.247645E-7,-1.832389E-71,-3.099163E-303,7.39404,4.511994E-5,418469.2,418469.2
3.897561E-6,15.49849,-1.238275E10,1996.821,1996.821,6.992042E-4,1.0,0.7683129,0.002003029,0.0959594,0.00591573,2.059364E-5,4.940379E-4,1.355722E-5,0.04054417,2.48999E-4,0.05494587,4.483682E-7,4.976053E-8,4.644759E-8,8.841918E-4,1.45817E-4,7.13541E-6,0.005254634,0.003035353,0.009306006,0.001075312,8.06559E-11,8.394575E-9,1.013443E-8,7.757164E-9,4.791055E-4,1.129356E-5,4.204835E-6,4.055706E-7,7.058444E-4,6.349338E-5,0.002085107,0.001888715,0.003765152,4.341323E-4,7.754649E-11,4.16696E-9,4.821766E-12,1.353363E-18,5.233512E-15,1.669946E-21,4.080601E-16,7.497488E-4,4.754337E-4,6.81037E-6,1.426667E-4,1.242769E-4,9.774478E-5,1.311054E-7,-1.692228E-71,-3.098378E-303,7.392167,4.511435E-5,418363.2,418363.2
3.904793E-6,15.4987,-1.238499E10,1996.792,1996.792,6.992042E-4,1.0,0.7683047,0.002000882,0.09597505,0.005907362,2.055521E-5,4.924288E-4,1.351543E-5,0.04053358,2.485733E-4,0.05498489,4.462904E-7,4.955512E-8,4.627003E-8,8.808269E-4,1.453023E-4,7.10325E-6,0.005250698,0.003031506,0.009298174,0.001073798,8.051387E-11,8.355755E-9,1.007854E-8,7.714539E-9,4.769426E-4,1.124377E-5,4.184956E-6,4.045102E-7,7.046285E-4,6.331817E-5,0.002084031,0.001891264,0.003767314,4.344405E-4,7.709248E-11,4.142378E-9,4.788384E-12,1.343882E-18,5.294342E-15,1.653392E-21,4.043983E-16,7.48364E-4,4.744195E-4,6.791905E-6,1.42488E-4,1.245245E-4,9.790581E-5,1.318192E-7,-1.677451E-71,-3.098292E-303,7.391962,4.511374E-5,418351.5,418351.5
3.908519E-6,15.4988,-1.23861E10,1996.777,1996.777,6.992042E-4,1.0,0.7683005,0.001999778,0.09598308,0.005903064,2.053547E-5,4.916032E-4,1.3494E-5,0.04052813,2.483547E-4,0.05500496,4.452264E-7,4.944986E-8,4.617905E-8,8.791009E-4,1.450382E-4,7.086761E-6,0.005248675,0.00302953,0.009294142,0.001073018,7.776166E-11,8.335844E-9,1.00499E-8,7.692693E-9,4.75833E-4,1.121824E-5,4.174769E-6,4.039659E-7,7.040038E-4,6.322823E-5,0.002083476,0.001892576,0.003768425,4.345988E-4,7.685988E-11,4.129796E-9,4.771312E-12,1.324707E-18,5.278249E-15,1.644936E-21,4.025263E-16,7.476524E-4,4.738986E-4,6.782424E-6,1.42396E-4,1.24652E-4,9.798867E-5,1.321877E-7,-1.669897E-71,-3.098248E-303,7.391856,4.511343E-5,418345.6,418345.6
3.922675E-6,15.49921,-1.239069E10,1996.721,1996.721,6.992042E-4,1.0,0.7682845,0.001995602,0.09601342,0.005886818,2.046084E-5,4.884868E-4,1.341315E-5,0.04050739,2.475279E-4,0.05508106,4.412219E-7,4.905329E-8,4.583628E-8,8.725878E-4,1.440416E-4,7.024579E-6,0.005241009,0.003022054,0.009278834,0.001070057,7.448948E-11,8.260715E-9,9.941953E-9,7.610364E-9,4.716446E-4,1.112196E-5,4.136413E-6,4.019096E-7,7.0164E-4,6.288843E-5,0.002081363,0.001897548,0.003772628,4.351971E-4,7.598383E-11,4.082485E-9,4.707203E-12,1.288289E-18,5.084166E-15,1.613238E-21,3.954996E-16,7.449586E-4,4.719279E-4,6.746591E-6,1.420469E-4,1.25136E-4,9.830292E-5,1.335935E-7,-1.641543E-71,-3.09808E-303,7.391456,4.511225E-5,418322.9,418322.9
3.92447E-6,15.49926,-1.239101E10,1996.714,1996.714,6.992042E-4,1.0,0.7682825,0.001995074,0.09601726,0.005884766,2.045141E-5,4.880938E-4,1.340296E-5,0.04050475,2.474235E-4,0.0550907,4.407183E-7,4.900337E-8,4.579314E-8,8.717668E-4,1.43916E-4,7.016746E-6,0.00524004,0.00302111,0.009276894,0.001069682,7.426816E-11,8.251245E-9,9.928362E-9,7.599998E-9,4.711165E-4,1.110983E-5,4.131587E-6,4.016501E-7,7.013414E-4,6.284555E-5,0.002081095,0.001898177,0.003773158,4.352726E-4,7.587359E-11,4.076539E-9,4.699157E-12,1.285036E-18,5.064542E-15,1.609266E-21,3.94618E-16,7.446181E-4,4.716789E-4,6.742067E-6,1.420027E-4,1.251974E-4,9.83427E-5,1.337724E-7,-1.637986E-71,-3.098059E-303,7.391406,4.511211E-5,418320.0,418320.1
3.925732E-6,15.49929,-1.239139E10,1996.709,1996.709,6.992042E-4,1.0,0.768281,0.001994703,0.09601995,0.005883325,2.044479E-5,4.878177E-4,1.33958E-5,0.0405029,2.473501E-4,0.05509747,4.403647E-7,4.896831E-8,4.576285E-8,8.711901E-4,1.438277E-4,7.011243E-6,0.005239358,0.003020446,0.00927553,0.001069418,7.404059E-11,8.244593E-9,9.918816E-9,7.592718E-9,4.707455E-4,1.110131E-5,4.128193E-6,4.014678E-7,7.011315E-4,6.281542E-5,0.002080906,0.001898619,0.003773532,4.353257E-4,7.579618E-11,4.072366E-9,4.693509E-12,1.281995E-18,5.048698E-15,1.606479E-21,3.939994E-16,7.443788E-4,4.71504E-4,6.738889E-6,1.419716E-4,1.252405E-4,9.837068E-5,1.338983E-7,-1.635489E-71,-3.098044E-303,7.39137,4.5112E-5,418318.0,418318.0
3.944594E-6,15.49983,-1.239724E10,1996.634,1996.634,6.992042E-4,1.0,0.7682599,0.001989185,0.09605991,0.005861912,2.034637E-5,4.837237E-4,1.328972E-5,0.04047522,2.462598E-4,0.05519839,4.351386E-7,4.844959E-8,4.531444E-8,8.62641E-4,1.42519E-4,6.929744E-6,0.005229211,0.003010578,0.009255173,0.00106548,7.142076E-11,8.146E-9,9.77754E-9,7.484964E-9,4.652445E-4,1.097507E-5,4.077995E-6,3.987617E-7,6.980107E-4,6.236818E-5,0.002078076,0.001905211,0.003779079,4.361138E-4,7.465112E-11,4.01074E-9,4.610252E-12,1.243675E-18,4.777618E-15,1.565481E-21,3.848842E-16,7.408193E-4,4.689037E-4,6.691691E-6,1.41508E-4,1.258845E-4,9.878773E-5,1.357873E-7,-1.598707E-71,-3.097821E-303,7.39084,4.511045E-5,418288.0,418288.0
3.955373E-6,15.50013,-1.240061E10,1996.591,1996.591,6.992042E-4,1.0,0.768248,0.001986052,0.09608254,0.005849773,2.029056E-5,4.814086E-4,1.32298E-5,0.04045939,2.456415E-4,0.05525586,4.321974E-7,4.815716E-8,4.506161E-8,8.578096E-4,1.417791E-4,6.883735E-6,0.005223441,0.003004978,0.009243556,0.001063233,7.258979E-11,8.090289E-9,9.697871E-9,7.424197E-9,4.621343E-4,1.090379E-5,4.049709E-6,3.972297E-7,6.962393E-4,6.211492E-5,0.002076453,0.001908963,0.003782227,4.365604E-4,7.400607E-11,3.976113E-9,4.563565E-12,1.237476E-18,4.754996E-15,1.542566E-21,3.797781E-16,7.387977E-4,4.674284E-4,6.664948E-6,1.412436E-4,1.262521E-4,9.902535E-5,1.368735E-7,-1.578101E-71,-3.097695E-303,7.390538,4.510958E-5,418271.0,418271.0
3.956805E-6,15.50017,-1.240105E10,1996.586,1996.586,6.992042E-4,1.0,0.7682464,0.001985637,0.09608554,0.005848166,2.028316E-5,4.811023E-4,1.322188E-5,0.04045728,2.455596E-4,0.05526349,4.318091E-7,4.811852E-8,4.50282E-8,8.571705E-4,1.416813E-4,6.877652E-6,0.005222676,0.003004236,0.009242014,0.001062934,7.220283E-11,8.08292E-9,9.687342E-9,7.416166E-9,4.617228E-4,1.089436E-5,4.045972E-6,3.970269E-7,6.960046E-4,6.208139E-5,0.002076237,0.001909461,0.003782644,4.366195E-4,7.392086E-11,3.971544E-9,4.55741E-12,1.233489E-18,4.749398E-15,1.539549E-21,3.791052E-16,7.385297E-4,4.67233E-4,6.661407E-6,1.412086E-4,1.263009E-4,9.905688E-5,1.370182E-7,-1.575385E-71,-3.097678E-303,7.390498,4.510946E-5,418268.7,418268.7
3.989986E-6,15.50108,-1.241138E10,1996.454,1996.454,6.992042E-4,1.0,0.76821,0.001976093,0.09615422,0.005811286,2.011349E-5,4.74097E-4,1.304084E-5,0.04040846,2.436797E-4,0.05543941,4.229784E-7,4.723799E-8,4.426678E-8,8.425655E-4,1.394436E-4,6.738815E-6,0.005205052,0.002987192,0.009206341,0.001056033,7.055951E-11,7.914553E-9,9.447346E-9,7.233102E-9,4.523142E-4,1.067918E-5,3.96079E-6,3.923808E-7,6.90612E-4,6.131327E-5,0.002071212,0.001920941,0.003792223,4.379754E-4,7.198052E-11,3.867811E-9,4.418028E-12,1.186232E-18,4.539192E-15,1.471477E-21,3.638848E-16,7.323687E-4,4.627448E-4,6.580221E-6,1.403981E-4,1.274304E-4,9.978479E-5,1.403959E-7,-1.513956E-71,-3.097292E-303,7.389576,4.510681E-5,418216.5,418216.5
4.047571E-6,15.50262,-1.242949E10,1996.225,1996.225,6.992042E-4,1.0,0.7681484,0.001959843,0.0962703,0.005748817,1.982576E-5,4.62321E-4,1.27374E-5,0.04032348,2.404917E-4,0.05574151,4.083407E-7,4.577101E-8,4.299796E-8,8.18058E-4,1.356848E-4,6.50659E-6,0.005174911,0.002958226,0.00914472,0.001044113,6.080211E-11,7.632146E-9,9.047249E-9,6.927886E-9,4.365053E-4,1.0319E-5,3.819032E-6,3.845404E-7,6.814435E-4,6.001636E-5,0.002062403,0.001940636,0.003808495,4.402685E-4,6.875556E-11,3.696714E-9,4.189536E-12,1.077514E-18,4.528249E-15,1.361018E-21,3.390226E-16,7.218735E-4,4.551241E-4,6.44291E-6,1.39002E-4,1.293838E-4,1.010366E-4,1.46368E-7,-1.413583E-71,-3.096629E-303,7.387995,4.510233E-5,418127.0,418127.0
4.050912E-6,15.50271,-1.243044E10,1996.212,1996.212,6.992042E-4,1.0,0.7681449,0.001958913,0.09627691,0.005745252,1.980932E-5,4.616524E-4,1.272021E-5,0.04031854,2.403095E-4,0.05575891,4.075175E-7,4.568824E-8,4.292641E-8,8.166682E-4,1.354715E-4,6.49345E-6,0.005173179,0.002956569,0.009141155,0.001043423,6.248212E-11,7.616136E-9,9.024662E-9,6.910654E-9,4.35608E-4,1.029861E-5,3.811028E-6,3.84094E-7,6.809189E-4,5.994251E-5,0.002061889,0.00194177,0.003809425,4.403992E-4,6.857384E-11,3.687123E-9,4.176784E-12,1.081323E-18,4.398461E-15,1.354895E-21,3.376383E-16,7.212722E-4,4.546885E-4,6.435081E-6,1.389215E-4,1.294969E-4,1.011088E-4,1.46719E-7,-1.407993E-71,-3.096591E-303,7.387904,4.510207E-5,418121.9,418121.9
4.066712E-6,15.50312,-1.243542E10,1996.149,1996.149,6.992042E-4,1.0,0.7681284,0.001954531,0.09630801,0.005728481,1.973199E-5,4.58513E-4,1.263951E-5,0.04029517,2.394527E-4,0.05584102,4.036635E-7,4.530037E-8,4.259084E-8,8.101451E-4,1.344701E-4,6.431818E-6,0.005165016,0.00294877,0.00912432,0.001040168,6.422139E-11,7.540996E-9,8.918793E-9,6.829884E-9,4.313953E-4,1.020296E-5,3.773537E-6,3.81996E-7,6.784494E-4,5.959536E-5,0.002059451,0.001947118,0.003813804,4.410139E-4,6.772259E-11,3.642263E-9,4.11723E-12,1.072204E-18,4.102473E-15,1.326359E-21,3.311776E-16,7.184403E-4,4.526382E-4,6.398269E-6,1.385411E-4,1.300312E-4,1.014494E-4,1.48385E-7,-1.381904E-71,-3.096411E-303,7.387476,4.510087E-5,418097.6,418097.6
4.132794E-6,15.5048,-1.245624E10,1995.886,1995.886,6.992042E-4,1.0,0.7680606,0.001936514,0.09643501,0.005659833,1.941509E-5,4.457528E-4,1.231227E-5,0.04019723,2.359418E-4,0.05618123,3.881839E-7,4.373555E-8,4.123648E-8,7.836724E-4,1.304024E-4,6.182396E-6,0.005131318,0.002916754,0.009054226,0.001026619,6.179833E-11,7.236158E-9,8.491608E-9,6.503948E-9,4.142791E-4,9.815602E-6,3.622457E-6,3.734373E-7,6.683091E-4,5.81786E-5,0.002049177,0.001969252,0.003831764,4.435251E-4,6.429664E-11,3.462898E-9,3.880338E-12,9.993116E-19,4.110379E-15,1.213936E-21,3.055772E-16,7.067917E-4,4.442292E-4,6.247801E-6,1.369614E-4,1.322585E-4,1.028621E-4,1.554683E-7,-1.278487E-71,-3.095668E-303,7.385702,4.509599E-5,417997.3,417997.3
4.138954E-6,15.50495,-1.245855E10,1995.862,1995.862,6.992042E-4,1.0,0.7680544,0.00193486,0.09644661,0.005653555,1.938608E-5,4.445932E-4,1.228259E-5,0.04018809,2.356204E-4,0.05621269,3.867919E-7,4.359432E-8,4.111423E-8,7.8127E-4,1.300329E-4,6.159817E-6,0.005128213,0.002913818,0.009047718,0.001025362,6.211627E-11,7.208501E-9,8.45304E-9,6.474519E-9,4.127242E-4,9.780515E-6,3.608844E-6,3.726568E-7,6.673791E-4,5.804938E-5,0.002048213,0.001971296,0.003833409,4.437544E-4,6.398801E-11,3.446833E-9,3.859226E-12,9.946822E-19,3.989122E-15,1.204001E-21,3.033033E-16,7.057217E-4,4.434587E-4,6.234057E-6,1.36815E-4,1.324656E-4,1.029928E-4,1.561382E-7,-1.269299E-71,-3.0956E-303,7.385539,4.509554E-5,417988.0,417988.0
4.139949E-6,15.50498,-1.245854E10,1995.858,1995.858,6.992042E-4,1.0,0.7680534,0.001934593,0.09644848,0.005652543,1.93814E-5,4.444064E-4,1.227781E-5,0.04018661,2.355686E-4,0.05621776,3.86568E-7,4.357159E-8,4.109456E-8,7.808832E-4,1.299734E-4,6.156183E-6,0.005127712,0.002913345,0.009046667,0.001025159,6.234246E-11,7.204048E-9,8.446833E-9,6.469783E-9,4.124738E-4,9.774867E-6,3.606649E-6,3.725311E-7,6.672292E-4,5.802856E-5,0.002048057,0.001971626,0.003833674,4.437914E-4,6.393836E-11,3.44425E-9,3.855833E-12,9.946835E-19,3.973046E-15,1.202406E-21,3.029379E-16,7.055492E-4,4.433345E-4,6.231843E-6,1.367914E-4,1.32499E-4,1.030139E-4,1.562465E-7,-1.267822E-71,-3.095588E-303,7.385512,4.509547E-5,417986.5,417986.5
4.142053E-6,15.50503,-1.245917E10,1995.849,1995.849,6.992042E-4,1.0,0.7680512,0.001934029,0.09645242,0.005650405,1.937152E-5,4.440118E-4,1.226772E-5,0.04018349,2.354591E-4,0.05622849,3.86095E-7,4.352358E-8,4.1053E-8,7.800658E-4,1.298477E-4,6.148503E-6,0.005126653,0.002912345,0.009044446,0.00102473,6.231205E-11,7.194639E-9,8.433721E-9,6.459777E-9,4.119447E-4,9.762933E-6,3.602012E-6,3.722654E-7,6.669123E-4,5.798456E-5,0.002047728,0.001972323,0.003834235,4.438694E-4,6.383346E-11,3.438794E-9,3.848668E-12,9.92444E-19,3.943401E-15,1.199039E-21,3.021666E-16,7.051845E-4,4.430721E-4,6.227163E-6,1.367415E-4,1.325697E-4,1.030585E-4,1.564758E-7,-1.264705E-71,-3.095565E-303,7.385457,4.509532E-5,417983.4,417983.4
4.151054E-6,15.50525,-1.246209E10,1995.814,1995.814,6.992042E-4,1.0,0.7680422,0.001931623,0.09646926,0.005641282,1.932935E-5,4.423302E-4,1.22247E-5,0.04017012,2.34992E-4,0.05627434,3.840825E-7,4.331917E-8,4.087606E-8,7.765832E-4,1.29312E-4,6.115796E-6,0.005122131,0.002908076,0.009034948,0.001022896,6.229169E-11,7.154551E-9,8.377896E-9,6.417179E-9,4.0969E-4,9.712098E-6,3.582303E-6,3.711325E-7,6.6556E-4,5.779694E-5,0.002046316,0.001975302,0.003836626,4.442023E-4,6.338703E-11,3.415594E-9,3.818224E-12,9.839118E-19,3.855075E-15,1.18475E-21,2.988909E-16,7.036278E-4,4.419521E-4,6.207201E-6,1.365281E-4,1.32872E-4,1.032491E-4,1.574589E-7,-1.251466E-71,-3.095465E-303,7.385218,4.509468E-5,417969.9,417969.9
4.15229E-6,15.50528,-1.246242E10,1995.809,1995.809,6.992042E-4,1.0,0.768041,0.001931293,0.09647156,0.005640033,1.932358E-5,4.421E-4,1.221881E-5,0.04016828,2.34928E-4,0.05628063,3.838074E-7,4.329123E-8,4.085187E-8,7.761067E-4,1.292387E-4,6.111323E-6,0.005121511,0.002907491,0.009033645,0.001022644,6.234063E-11,7.149066E-9,8.370263E-9,6.411354E-9,4.093815E-4,9.705144E-6,3.579608E-6,3.709774E-7,6.653747E-4,5.777125E-5,0.002046122,0.001975711,0.003836954,4.442479E-4,6.332601E-11,3.412426E-9,3.814069E-12,9.829622E-19,3.844217E-15,1.182802E-21,2.98444E-16,7.034145E-4,4.417986E-4,6.204467E-6,1.364988E-4,1.329135E-4,1.032753E-4,1.575941E-7,-1.24966E-71,-3.095451E-303,7.385185,4.509459E-5,417968.0,417968.0
