Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H9_Soln#10 (),Mole_fraction_TC4H9_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_NEOC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M2_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_IC8H16_Soln#10 (),Mole_fraction_DIMEPTD_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_C12H8_Soln#10 (),Mole_fraction_C14H10_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Mole_fraction_IC12H26_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
2.1064E-5,15.05607,-3.508074E9,1333.2,1333.2,0.001157303,1.0,0.8589072,4.544379E-5,0.02692535,0.001028599,0.007395336,3.314918E-5,0.01530674,6.408348E-4,7.516023E-4,0.02856914,1.804271E-4,6.226491E-4,0.002750454,1.000448E-4,4.178446E-4,1.158946E-5,2.351767E-5,0.02293916,0.005458536,0.002564068,2.103448E-4,3.142763E-5,0.00293185,1.76407E-4,6.957363E-7,5.399296E-4,3.885747E-6,9.961004E-5,1.688837E-5,9.796696E-5,1.701983E-7,2.504537E-4,5.910345E-4,4.629369E-4,9.375138E-5,0.001201645,9.075332E-5,7.905274E-4,0.006211752,0.00176904,0.006595484,1.55103E-4,7.656801E-8,6.958289E-6,1.567007E-4,7.636407E-7,4.856961E-8,1.859967E-7,0.002007746,6.769779E-4,8.409091,7.686624E-5,475916.5,475916.5
2.109162E-5,15.05615,-3.501809E9,1333.18,1333.18,0.001157303,1.0,0.8588834,4.539254E-5,0.02693765,0.001027461,0.007396287,3.311946E-5,0.01531417,6.413551E-4,7.517243E-4,0.02857357,1.804275E-4,6.232406E-4,0.002752418,1.000449E-4,4.178238E-4,1.156854E-5,2.347738E-5,0.02294362,0.005457996,0.002564674,2.104165E-4,3.14044E-5,0.002932765,1.766199E-4,6.96906E-7,5.402192E-4,3.890988E-6,9.972001E-5,1.691488E-5,9.803989E-5,1.704918E-7,2.504202E-4,5.909615E-4,4.631565E-4,9.373988E-5,0.001201847,9.076128E-5,7.903895E-4,0.006206073,0.001768941,0.006595153,1.550653E-4,7.671113E-8,6.966242E-6,1.56777E-4,7.64649E-7,4.870529E-8,1.86073E-7,0.00200589,6.75346E-4,8.408919,7.686582E-5,475906.7,475906.7
2.112042E-5,15.05624,-3.495277E9,1333.159,1333.159,0.001157303,1.0,0.8588586,4.533921E-5,0.02695046,0.001026277,0.007397276,3.308852E-5,0.01532191,6.418974E-4,7.518512E-4,0.02857818,1.804278E-4,6.238574E-4,0.002754465,1.00045E-4,4.17802E-4,1.154679E-5,2.343547E-5,0.02294826,0.005457429,0.002565305,2.104912E-4,3.138021E-5,0.002933718,1.768418E-4,6.981262E-7,5.40521E-4,3.896453E-6,9.983468E-5,1.694255E-5,9.811586E-5,1.707979E-7,2.503852E-4,5.908853E-4,4.633851E-4,9.372785E-5,0.001202058,9.076954E-5,7.902455E-4,0.006200159,0.001768838,0.006594807,1.55026E-4,7.686048E-8,6.974534E-6,1.568565E-4,7.657006E-7,4.884701E-8,1.861525E-7,0.002003957,6.736489E-4,8.40874,7.686537E-5,475896.6,475896.6
2.148775E-5,15.05734,-3.413731E9,1332.899,1332.899,0.001157303,1.0,0.8585452,4.467201E-5,0.02711234,0.001011441,0.007409642,3.270007E-5,0.01541987,6.487751E-4,7.534402E-4,0.028636,1.804333E-4,6.316942E-4,0.002780435,1.000438E-4,4.175171E-4,1.127511E-5,2.291167E-5,0.02300664,0.005449942,0.002573235,2.114322E-4,3.107613E-5,0.00294575,1.796622E-4,7.13691E-7,5.443404E-4,3.965988E-6,1.012949E-4,1.729519E-5,9.907555E-5,1.747065E-7,2.499375E-4,5.898992E-4,4.662579E-4,9.357129E-5,0.001204698,9.087145E-5,7.884028E-4,0.006125501,0.001767469,0.006590451,1.5453E-4,7.877004E-8,7.079841E-6,1.578587E-4,7.791044E-7,5.067137E-8,1.871577E-7,0.001979618,6.524599E-4,8.406485,7.685977E-5,475769.0,475769.0
2.273682E-5,15.06093,-3.157444E9,1332.057,1332.057,0.001157303,1.0,0.8575233,4.256423E-5,0.02764401,9.643522E-4,0.007448585,3.145659E-5,0.01574258,6.716727E-4,7.584688E-4,0.02882021,1.804639E-4,6.579762E-4,0.002866947,1.000137E-4,4.164646E-4,1.042356E-5,2.126447E-5,0.02319463,0.005421217,0.002598647,2.144861E-4,3.009739E-5,0.002985076,1.891301E-4,7.666752E-7,5.569542E-4,4.200389E-6,1.06232E-4,1.849257E-5,1.022189E-4,1.880595E-7,2.483973E-4,5.863718E-4,4.75481E-4,9.299985E-5,0.001213107,9.117352E-5,7.8205E-4,0.00588158,0.001762217,0.006576231,1.529108E-4,8.533201E-8,7.432367E-6,1.611251E-4,8.245954E-7,5.710606E-8,1.904618E-7,0.001900781,5.861454E-4,8.399168,7.684143E-5,475354.9,475354.9
2.279854E-5,15.0611,-3.145559E9,1332.017,1332.017,0.001157303,1.0,0.8574744,4.246607E-5,0.02766956,9.621513E-4,0.007450393,3.139807E-5,0.01575813,6.727854E-4,7.587032E-4,0.02882884,1.804659E-4,6.592609E-4,0.002871151,1.000112E-4,4.164095E-4,1.038417E-5,2.118806E-5,0.02320352,0.005419675,0.002599844,2.146314E-4,3.005112E-5,0.002986959,1.895932E-4,7.692955E-7,5.575632E-4,4.211892E-6,1.064749E-4,1.855166E-5,1.023695E-4,1.887219E-7,2.483206E-4,5.861911E-4,4.759158E-4,9.297018E-5,0.001213501,9.118675E-5,7.817331E-4,0.005869909,0.001761935,0.006575551,1.528334E-4,8.565903E-8,7.449572E-6,1.612811E-4,8.268402E-7,5.743328E-8,1.906207E-7,0.001897035,5.830835E-4,8.39882,7.684055E-5,475335.2,475335.2
2.28667E-5,15.06129,-3.132516E9,1331.973,1331.973,0.001157303,1.0,0.8574207,4.235833E-5,0.0276977,9.597344E-4,0.007452378,3.133375E-5,0.01577525,6.740119E-4,7.589605E-4,0.02883833,1.80468E-4,6.606778E-4,0.002875786,1.000084E-4,4.163483E-4,1.034095E-5,2.110422E-5,0.02321329,0.00541796,0.002601159,2.147913E-4,3.000025E-5,0.002989031,1.90104E-4,7.721891E-7,5.582341E-4,4.224586E-6,1.06743E-4,1.861689E-5,1.025353E-4,1.894535E-7,2.482359E-4,5.859909E-4,4.763936E-4,9.293727E-5,0.001213934,9.120118E-5,7.813829E-4,0.005857063,0.001761622,0.006574803,1.527481E-4,8.602044E-8,7.468546E-6,1.614528E-4,8.293186E-7,5.779563E-8,1.907957E-7,0.001892914,5.797253E-4,8.398437,7.683958E-5,475313.5,475313.5
2.335921E-5,15.06265,-3.040724E9,1331.661,1331.661,0.001157303,1.0,0.8570375,4.159844E-5,0.02789875,9.426626E-4,0.007466354,3.087815E-5,0.01589774,6.82814E-4,7.607755E-4,0.02890538,1.804852E-4,6.708715E-4,0.002909048,9.998503E-5,4.158969E-4,1.003698E-5,2.051384E-5,0.02328263,0.005405183,0.002610472,2.15929E-4,2.963926E-5,0.003003812,1.937794E-4,7.931041E-7,5.630365E-4,4.316052E-6,1.086771E-4,1.908789E-5,1.037185E-4,1.947492E-7,2.476221E-4,5.845245E-4,4.797789E-4,9.269512E-5,0.001216994,9.130009E-5,7.788441E-4,0.005765467,0.00175929,0.006569465,1.521407E-4,8.864135E-8,7.604954E-6,1.62676E-4,8.472181E-7,6.044511E-8,1.920467E-7,0.001863609,5.561283E-4,8.395711,7.683266E-5,475159.2,475159.2
2.337294E-5,15.06269,-3.038203E9,1331.652,1331.652,0.001157303,1.0,0.857027,4.157772E-5,0.0279043,9.421966E-4,0.007466734,3.086568E-5,0.01590112,6.830578E-4,7.60825E-4,0.02890721,1.804857E-4,6.711545E-4,0.002909969,9.998431E-5,4.158841E-4,1.002871E-5,2.049777E-5,0.02328453,0.005404818,0.002610727,2.159602E-4,2.962936E-5,0.003004219,1.938814E-4,7.93687E-7,5.631691E-4,4.318594E-6,1.087309E-4,1.9101E-5,1.03751E-4,1.948969E-7,2.47605E-4,5.844832E-4,4.798716E-4,9.268827E-5,0.001217077,9.130272E-5,7.787731E-4,0.005762945,0.001759224,0.006569318,1.521239E-4,8.871462E-8,7.608737E-6,1.627097E-4,8.477166E-7,6.051971E-8,1.920813E-7,0.001862804,5.554873E-4,8.395636,7.683247E-5,475155.0,475155.0
2.355502E-5,15.06318,-3.005357E9,1331.539,1331.539,0.001157303,1.0,0.8568878,4.130531E-5,0.02797757,9.360652E-4,0.007471736,3.070145E-5,0.01594581,6.862836E-4,7.614758E-4,0.02893132,1.804926E-4,6.749019E-4,0.002922158,9.997433E-5,4.157129E-4,9.920117E-6,2.028658E-5,0.02330959,0.00539992,0.002614084,2.163727E-4,2.949894E-5,0.003009594,1.952329E-4,8.014219E-7,5.649233E-4,4.352289E-6,1.094444E-4,1.927495E-5,1.041813E-4,1.968587E-7,2.473774E-4,5.839322E-4,4.810919E-4,9.259679E-5,0.001218177,9.133681E-5,7.77831E-4,0.005729652,0.001758331,0.006567378,1.519032E-4,8.968796E-8,7.658842E-6,1.631539E-4,8.543296E-7,6.151386E-8,1.925374E-7,0.001852188,5.470703E-4,8.394648,7.682995E-5,475099.1,475099.1
2.867051E-5,15.07581,-2.265933E9,1328.793,1328.793,0.001157303,1.0,0.853408,3.506749E-5,0.02984656,7.940502E-4,0.007584502,2.68056E-5,0.01709522,7.717409E-4,7.763028E-4,0.02949131,1.807763E-4,7.763006E-4,0.003243714,9.947783E-5,4.102373E-4,7.492708E-6,1.552384E-5,0.02391089,0.005233743,0.002693037,2.265117E-4,2.635902E-5,0.003144675,2.318141E-4,1.019024E-6,6.103923E-4,5.276563E-6,1.292224E-4,2.410908E-5,1.149326E-4,2.528311E-7,2.409476E-4,5.6708E-4,5.097281E-4,8.972731E-5,0.001243651,9.185921E-5,7.509927E-4,0.004897679,0.001728327,0.006518718,1.463909E-4,1.179437E-7,9.005932E-6,1.742099E-4,1.039428E-6,9.240502E-8,2.042254E-7,0.001592225,3.618763E-4,8.370317,7.676557E-5,473722.0,473722.0
2.930266E-5,15.07723,-2.194116E9,1328.503,1328.503,0.001157303,1.0,0.8530272,3.444823E-5,0.03005566,7.797781E-4,0.007595439,2.64033E-5,0.01722491,7.816898E-4,7.777551E-4,0.02954743,1.808199E-4,7.883691E-4,0.003280845,9.939432E-5,4.094945E-4,7.258801E-6,1.506025E-5,0.02397358,0.00521022,0.002701041,2.275989E-4,2.602942E-5,0.00315953,2.361651E-4,1.045933E-6,6.155676E-4,5.388126E-6,1.316366E-4,2.469764E-5,1.160988E-4,2.598675E-7,2.401569E-4,5.648632E-4,5.126076E-4,8.934406E-5,0.00124619,9.187436E-5,7.476641E-4,0.004806992,0.001724119,0.006513372,1.457895E-4,1.215581E-7,9.165146E-6,1.754119E-4,1.062236E-6,9.6609E-8,2.055409E-7,0.001564445,3.445036E-4,8.367699,7.675833E-5,473573.8,473573.9
2.934591E-5,15.07733,-2.189331E9,1328.483,1328.483,0.001157303,1.0,0.8530015,3.440683E-5,0.03006981,7.78823E-4,0.007596168,2.63763E-5,0.01723369,7.823661E-4,7.778519E-4,0.02955119,1.808229E-4,7.891915E-4,0.003283366,9.938847E-5,4.094433E-4,7.243218E-6,1.502933E-5,0.02397779,0.005208592,0.002701577,2.276721E-4,2.600726E-5,0.003160534,2.364616E-4,1.047775E-6,6.159185E-4,5.395741E-6,1.318016E-4,2.473782E-5,1.161774E-4,2.6035E-7,2.401028E-4,5.647108E-4,5.128E-4,8.931768E-5,0.001246359,9.187505E-5,7.474365E-4,0.004800873,0.001723828,0.006513011,1.457489E-4,1.218064E-7,9.175987E-6,1.75493E-4,1.063796E-6,9.689966E-8,2.0563E-7,0.001562574,3.433505E-4,8.367522,7.675784E-5,473563.9,473563.9
2.936957E-5,15.07738,-2.186713E9,1328.472,1328.472,0.001157303,1.0,0.8529874,3.438423E-5,0.03007755,7.783015E-4,0.007596566,2.636155E-5,0.01723849,7.827359E-4,7.779048E-4,0.02955323,1.808245E-4,7.896413E-4,0.003284744,9.938526E-5,4.094153E-4,7.234715E-6,1.501246E-5,0.02398009,0.0052077,0.002701869,2.277122E-4,2.599516E-5,0.003161082,2.366237E-4,1.048782E-6,6.161104E-4,5.399906E-6,1.318919E-4,2.47598E-5,1.162204E-4,2.60614E-7,2.400733E-4,5.646274E-4,5.12905E-4,8.930324E-5,0.001246452,9.187542E-5,7.473119E-4,0.00479753,0.001723668,0.006512813,1.457268E-4,1.219423E-7,9.181916E-6,1.755373E-4,1.06465E-6,9.705884E-8,2.056787E-7,0.001561552,3.427214E-4,8.367426,7.675758E-5,473558.4,473558.4
2.983989E-5,15.07842,-2.13573E9,1328.263,1328.263,0.001157303,1.0,0.8527108,3.394265E-5,0.03023011,7.681024E-4,0.00760432,2.607255E-5,0.01733327,7.900519E-4,7.789359E-4,0.02959326,1.808578E-4,7.985548E-4,0.00331198,9.932048E-5,4.088552E-4,7.068932E-6,1.468326E-5,0.02402516,0.005189839,0.002707587,2.284985E-4,2.575765E-5,0.003171883,2.398362E-4,1.068804E-6,6.198993E-4,5.482538E-6,1.336842E-4,2.519603E-5,1.170645E-4,2.658694E-7,2.394867E-4,5.629633E-4,5.14956E-4,8.901503E-5,0.001248259,9.188004E-5,7.448382E-4,0.004731751,0.001720479,0.006508926,1.452903E-4,1.246514E-7,9.299339E-6,1.76409E-4,1.081613E-6,1.002469E-7,2.066399E-7,0.00154147,3.304931E-4,8.36553,7.675228E-5,473451.1,473451.1
3.027865E-5,15.07938,-2.089756E9,1328.072,1328.072,0.001157303,1.0,0.8524572,3.354296E-5,0.03037047,7.588571E-4,0.007611308,2.58096E-5,0.01742057,7.968202E-4,7.798659E-4,0.02962949,1.808894E-4,8.068267E-4,0.003337129,9.925838E-5,4.08328E-4,6.919551E-6,1.438623E-5,0.02406619,0.00517295,0.002712765,2.292174E-4,2.554106E-5,0.003181793,2.428167E-4,1.087481E-6,6.233938E-4,5.559379E-6,1.353536E-4,2.56018E-5,1.178365E-4,2.707859E-7,2.389407E-4,5.614018E-4,5.168096E-4,8.874431E-5,0.001249892,9.188003E-5,7.42533E-4,0.004671496,0.001717467,0.006505359,1.448903E-4,1.271921E-7,9.4082E-6,1.772075E-4,1.097433E-6,1.032614E-7,2.075252E-7,0.001523117,3.195312E-4,8.363796,7.674741E-5,473353.0,473353.0
3.03236E-5,15.07948,-2.085131E9,1328.053,1328.053,0.001157303,1.0,0.8524314,3.350267E-5,0.03038474,7.579242E-4,0.007612011,2.578301E-5,0.01742945,7.975107E-4,7.799594E-4,0.02963314,1.808927E-4,8.076719E-4,0.003339692,9.925193E-5,4.082738E-4,6.904527E-6,1.435634E-5,0.02407034,0.005171208,0.002713288,2.292902E-4,2.551914E-5,0.0031828,2.431212E-4,1.089395E-6,6.237496E-4,5.567239E-6,1.355245E-4,2.564331E-5,1.179148E-4,2.712904E-7,2.388848E-4,5.612413E-4,5.169963E-4,8.871647E-5,0.001250056,9.18798E-5,7.422969E-4,0.004665382,0.001717157,0.006504997,1.448497E-4,1.274532E-7,9.419317E-6,1.772886E-4,1.099053E-6,1.035725E-7,2.076153E-7,0.001521257,3.184318E-4,8.36362,7.674691E-5,473343.0,473343.0
3.034491E-5,15.07953,-2.082944E9,1328.044,1328.044,0.001157303,1.0,0.8524192,3.348361E-5,0.0303915,7.574829E-4,0.007612343,2.577043E-5,0.01743366,7.978377E-4,7.800037E-4,0.02963486,1.808943E-4,8.080724E-4,0.003340906,9.924887E-5,4.08248E-4,6.897423E-6,1.43422E-5,0.02407231,0.005170381,0.002713535,2.293247E-4,2.550876E-5,0.003183277,2.432655E-4,1.090302E-6,6.239182E-4,5.570964E-6,1.356055E-4,2.566298E-5,1.179518E-4,2.715296E-7,2.388583E-4,5.611652E-4,5.170846E-4,8.870327E-5,0.001250134,9.187967E-5,7.421851E-4,0.004662488,0.001717009,0.006504825,1.448305E-4,1.27577E-7,9.424584E-6,1.773269E-4,1.099822E-6,1.037201E-7,2.07658E-7,0.001520377,3.179122E-4,8.363537,7.674667E-5,473338.3,473338.3
3.043335E-5,15.07972,-2.073898E9,1328.006,1328.006,0.001157303,1.0,0.8523687,3.340479E-5,0.03041951,7.556577E-4,0.007613717,2.571838E-5,0.01745109,7.991938E-4,7.801866E-4,0.02964201,1.809007E-4,8.097335E-4,0.003345937,9.923612E-5,4.081411E-4,6.868061E-6,1.428376E-5,0.02408043,0.005166945,0.002714556,2.294675E-4,2.546582E-5,0.003185251,2.438639E-4,1.094067E-6,6.246168E-4,5.586418E-6,1.359416E-4,2.57446E-5,1.181052E-4,2.725227E-7,2.387485E-4,5.608492E-4,5.174496E-4,8.864845E-5,0.001250456,9.187905E-5,7.417208E-4,0.004650502,0.001716397,0.006504114,1.447509E-4,1.280911E-7,9.446429E-6,1.774858E-4,1.10301E-6,1.043337E-7,2.078348E-7,0.001516732,3.15766E-4,8.363192,7.67457E-5,473318.8,473318.8
3.046479E-5,15.07978,-2.070699E9,1327.992,1327.992,0.001157303,1.0,0.8523508,3.337687E-5,0.03042946,7.550112E-4,0.007614203,2.569993E-5,0.01745728,7.996755E-4,7.802513E-4,0.02964453,1.80903E-4,8.103238E-4,0.003347724,9.923157E-5,4.081031E-4,6.857668E-6,1.426307E-5,0.02408331,0.005165721,0.002714918,2.295181E-4,2.545059E-5,0.003185951,2.440765E-4,1.095406E-6,6.248648E-4,5.59191E-6,1.360611E-4,2.577361E-5,1.181596E-4,2.728759E-7,2.387094E-4,5.607368E-4,5.175789E-4,8.862894E-5,0.001250569,9.187879E-5,7.415558E-4,0.004646251,0.001716179,0.006503862,1.447226E-4,1.282741E-7,9.45419E-6,1.775421E-4,1.104143E-6,1.045522E-7,2.078976E-7,0.00151544,3.150069E-4,8.36307,7.674535E-5,473311.9,473311.9
3.132823E-5,15.08163,-1.985613E9,1327.631,1327.631,0.001157303,1.0,0.8518667,3.263227E-5,0.03069881,7.377408E-4,0.007627111,2.52054E-5,0.01762515,8.127961E-4,7.819715E-4,0.02971196,1.80967E-4,8.264498E-4,0.003396288,9.910375E-5,4.070504E-4,6.581657E-6,1.371292E-5,0.02416052,0.005131728,0.002724569,2.308814E-4,2.504161E-5,0.003204879,2.49884E-4,1.132162E-6,6.316005E-4,5.742276E-6,1.393376E-4,2.656775E-5,1.196238E-4,2.826031E-7,2.3764E-4,5.576345E-4,5.210172E-4,8.80902E-5,0.0012536,9.186375E-5,7.370308E-4,0.00453157,0.001710129,0.006497047,1.439605E-4,1.333237E-7,9.66602E-6,1.790621E-4,1.135264E-6,1.106313E-7,2.096E-7,0.001480649,2.949574E-4,8.359775,7.673597E-5,473125.4,473125.4
3.142929E-5,15.08184,-1.975988E9,1327.59,1327.59,0.001157303,1.0,0.8518111,3.254776E-5,0.0307299,7.357777E-4,0.007628569,2.514897E-5,0.01764455,8.14319E-4,7.821659E-4,0.0297196,1.809746E-4,8.283275E-4,0.003401911,9.908843E-5,4.069262E-4,6.550482E-6,1.36507E-5,0.02416933,0.005127702,0.002725664,2.310377E-4,2.499484E-5,0.003207057,2.505599E-4,1.136465E-6,6.323799E-4,5.759821E-6,1.397205E-4,2.66604E-5,1.197916E-4,2.837452E-7,2.375152E-4,5.572695E-4,5.214061E-4,8.802678E-5,0.001253943,9.186103E-5,7.36502E-4,0.004518398,0.001709414,0.006496263,1.438728E-4,1.339182E-7,9.69066E-6,1.792367E-4,1.138906E-6,1.113526E-7,2.097967E-7,0.001476662,2.927066E-4,8.359397,7.673489E-5,473104.0,473104.0
3.154174E-5,15.08208,-1.965374E9,1327.544,1327.544,0.001157303,1.0,0.8517494,3.245437E-5,0.03076438,7.336078E-4,0.007630178,2.508654E-5,0.01766606,8.160101E-4,7.823804E-4,0.02972805,1.809831E-4,8.304141E-4,0.003408153,9.907132E-5,4.067879E-4,6.51607E-6,1.358199E-5,0.02417907,0.005123212,0.002726874,2.312107E-4,2.494306E-5,0.003209472,2.513111E-4,1.141251E-6,6.332447E-4,5.779328E-6,1.401464E-4,2.676341E-5,1.199774E-4,2.850167E-7,2.373764E-4,5.568632E-4,5.218355E-4,8.795615E-5,0.001254322,9.185776E-5,7.359139E-4,0.004503805,0.001708616,0.006495393,1.437758E-4,1.345803E-7,9.718034E-6,1.794302E-4,1.142958E-6,1.121575E-7,2.100149E-7,0.001472247,2.902255E-4,8.358978,7.673368E-5,473080.3,473080.3
3.16325E-5,15.08227,-1.956863E9,1327.508,1327.508,0.001157303,1.0,0.8516997,3.237947E-5,0.03079213,7.318669E-4,0.007631467,2.503642E-5,0.01768338,8.173728E-4,7.825523E-4,0.02973482,1.8099E-4,8.320965E-4,0.00341318,9.905744E-5,4.066761E-4,6.488496E-6,1.352692E-5,0.0241869,0.00511958,0.002727844,2.313498E-4,2.490147E-5,0.003211414,2.519167E-4,1.145115E-6,6.339411E-4,5.795064E-6,1.404901E-4,2.684649E-5,1.201267E-4,2.860437E-7,2.372645E-4,5.565348E-4,5.221797E-4,8.789907E-5,0.001254625,9.185495E-5,7.354394E-4,0.004492072,0.00170797,0.006494694,1.436977E-4,1.351154E-7,9.740102E-6,1.795857E-4,1.146228E-6,1.12809E-7,2.101906E-7,0.001468699,2.8824E-4,8.358642,7.673271E-5,473061.3,473061.3
3.198675E-5,15.08301,-1.924178E9,1327.366,1327.366,0.001157303,1.0,0.8515075,3.209122E-5,0.03089974,7.251624E-4,0.007636415,2.484304E-5,0.01775059,8.22671E-4,7.832124E-4,0.02976087,1.810169E-4,8.386472E-4,0.003432701,9.900274E-5,4.062382E-4,6.382615E-6,1.331533E-5,0.02421709,0.005105332,0.002731576,2.318875E-4,2.474085E-5,0.003218936,2.542742E-4,1.160195E-6,6.366448E-4,5.856393E-6,1.418306E-4,2.717027E-5,1.207038E-4,2.90058E-7,2.368282E-4,5.552508E-4,5.235017E-4,8.76758E-5,0.001255792,9.184249E-5,7.335892E-4,0.004446677,0.00170544,0.006491984,1.433956E-4,1.372094E-7,9.825984E-6,1.801876E-4,1.158992E-6,1.153677E-7,2.108723E-7,0.001454983,2.806386E-4,8.35734,7.672895E-5,472987.6,472987.6
3.208917E-5,15.08322,-1.914872E9,1327.325,1327.325,0.001157303,1.0,0.8514524,3.200903E-5,0.03093065,7.232499E-4,0.007637822,2.478778E-5,0.01776991,8.241969E-4,7.834002E-4,0.02976829,1.810248E-4,8.405367E-4,0.003438316,9.898678E-5,4.061112E-4,6.352499E-6,1.325511E-5,0.02422571,0.005101193,0.00273264,2.320415E-4,2.469491E-5,0.003221094,2.549541E-4,1.164555E-6,6.374224E-4,5.8741E-6,1.42218E-4,2.726374E-5,1.20869E-4,2.912204E-7,2.367023E-4,5.548788E-4,5.238778E-4,8.76111E-5,0.001256124,9.183845E-5,7.330548E-4,0.004433667,0.001704705,0.006491207,1.433089E-4,1.378165E-7,9.850743E-6,1.803601E-4,1.162682E-6,1.16112E-7,2.110682E-7,0.001451056,2.784831E-4,8.356966,7.672787E-5,472966.5,472966.5
3.213092E-5,15.08331,-1.911094E9,1327.309,1327.309,0.001157303,1.0,0.85143,3.197568E-5,0.03094323,7.224735E-4,0.007638392,2.476534E-5,0.01777777,8.248183E-4,7.834763E-4,0.02977131,1.81028E-4,8.413063E-4,0.003440602,9.898025E-5,4.060594E-4,6.340285E-6,1.323068E-5,0.02422921,0.005099503,0.002733071,2.321041E-4,2.467624E-5,0.003221971,2.552311E-4,1.166332E-6,6.377388E-4,5.881316E-6,1.423758E-4,2.730182E-5,1.209362E-4,2.916945E-7,2.36651E-4,5.547271E-4,5.240303E-4,8.758471E-5,0.001256259,9.183675E-5,7.32837E-4,0.004428377,0.001704405,0.006490891,1.432737E-4,1.380641E-7,9.860828E-6,1.804303E-4,1.164186E-6,1.164161E-7,2.111479E-7,0.001449459,2.776097E-4,8.356815,7.672743E-5,472957.9,472957.9
3.26039E-5,15.08428,-1.869118E9,1327.125,1327.125,0.001157303,1.0,0.8511784,3.160396E-5,0.03108463,7.138132E-4,0.007644733,2.451447E-5,0.0178662,8.318254E-4,7.843226E-4,0.02980485,1.810645E-4,8.50001E-4,0.003466343,9.890555E-5,4.054705E-4,6.204494E-6,1.295891E-5,0.02426836,0.005080259,0.002737877,2.328051E-4,2.446733E-5,0.003231824,2.583589E-4,1.186465E-6,6.413018E-4,5.962918E-6,1.441628E-4,2.77324E-5,1.216879E-4,2.97074E-7,2.360707E-4,5.530047E-4,5.257259E-4,8.728505E-5,0.001257757,9.181521E-5,7.303725E-4,0.004369066,0.001700991,0.00648734,1.428785E-4,1.408784E-7,9.974686E-6,1.81217E-4,1.181225E-6,1.198848E-7,2.12045E-7,0.00143158,2.679348E-4,8.355115,7.672247E-5,472861.7,472861.7
3.33628E-5,15.08582,-1.804641E9,1326.837,1326.837,0.001157303,1.0,0.850783,3.102915E-5,0.03130771,7.003988E-4,0.007654466,2.41241E-5,0.01800588,8.429557E-4,7.856222E-4,0.02985659,1.811238E-4,8.638638E-4,0.003507089,9.878297E-5,4.045188E-4,5.995802E-6,1.254054E-5,0.02432924,0.005049029,0.002745292,2.339017E-4,2.414135E-5,0.003247312,2.633436E-4,1.218767E-6,6.469397E-4,6.093375E-6,1.470251E-4,2.842021E-5,1.228623E-4,3.057402E-7,2.351436E-4,5.502291E-4,5.283299E-4,8.680191E-5,0.001260061,9.17725E-5,7.264295E-4,0.00427609,0.001695457,0.006481756,1.422582E-4,1.454259E-7,1.0156E-5,1.824507E-4,1.20856E-6,1.255409E-7,2.134625E-7,0.001403618,2.531906E-4,8.352452,7.671464E-5,472711.0,472711.0
