Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H3_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_NC3H7_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H9_Soln#12 (),Mole_fraction_TC4H9_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_MCPTD_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NEOC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M2_Soln#12 (),Mole_fraction_B1M3_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_NC6H12_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_IC8H16_Soln#12 (),Mole_fraction_DIMEPTD_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_C10H10_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Mole_fraction_IC12H26_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
1.91902E-5,15.14348,-1.657324E9,1402.843,1402.843,0.001082639,1.0,0.8370997,6.345886E-5,0.03661128,0.0011669,0.009421397,3.26448E-5,0.02359659,2.781177E-5,0.001603209,8.346841E-4,1.681123E-6,0.03122942,3.318066E-4,0.001743194,0.006539122,1.088214E-4,9.766138E-5,3.857166E-4,4.534853E-6,7.499806E-6,0.02261828,0.005043098,0.002889847,2.64929E-4,1.918342E-5,0.00377741,5.023143E-4,3.652247E-6,8.008603E-4,1.515158E-5,2.897327E-4,7.985464E-5,2.003422E-4,7.852452E-7,2.33743E-4,3.354579E-4,5.833119E-4,4.747281E-5,0.001189343,8.755133E-5,4.796892E-4,0.001128138,0.001226306,0.006255787,2.083775E-4,1.373011E-5,1.715806E-4,4.605858E-6,4.792935E-4,1.462218E-6,8.229718,7.149207E-5,465764.8,465764.8
1.921397E-5,15.14362,-1.653103E9,1402.834,1402.834,0.001082639,1.0,0.8370794,6.339967E-5,0.03662593,0.001165738,0.009421649,3.26103E-5,0.02360616,2.779353E-5,0.001604434,8.346817E-4,1.678605E-6,0.03122912,3.317886E-4,0.001744922,0.006542601,1.088721E-4,9.763933E-5,3.85556E-4,4.523515E-6,7.481183E-6,0.02261825,0.005038211,0.002889736,2.649655E-4,1.916493E-5,0.003778084,5.02847E-4,3.658129E-6,8.012434E-4,1.517179E-5,2.900898E-4,7.993936E-5,2.003563E-4,7.867652E-7,2.335912E-4,3.351128E-4,5.832652E-4,4.742799E-5,0.001189287,8.750836E-5,4.793071E-4,0.001125253,0.001225578,0.006255478,2.083394E-4,1.374461E-5,1.716368E-4,4.612657E-6,4.783042E-4,1.450102E-6,8.229593,7.149142E-5,465757.7,465757.7
1.941047E-5,15.14475,-1.618761E9,1402.764,1402.764,0.001082639,1.0,0.8369131,6.291467E-5,0.03674649,0.001156216,0.00942367,3.232748E-5,0.02368488,2.764362E-5,0.00161453,8.346548E-4,1.658026E-6,0.03122648,3.316418E-4,0.001759176,0.006571127,1.092906E-4,9.745708E-5,3.842326E-4,4.431136E-6,7.329407E-6,0.02261788,0.004997956,0.002888781,2.652633E-4,1.901327E-5,0.003783611,5.072386E-4,3.706792E-6,8.04397E-4,1.533892E-5,2.930411E-4,8.063708E-5,2.004642E-4,7.993744E-7,2.323414E-4,3.322727E-4,5.82863E-4,4.705886E-5,0.001188808,8.715292E-5,4.761614E-4,0.001101715,0.001219584,0.006252936,2.080264E-4,1.386438E-5,1.720979E-4,4.668935E-6,4.702175E-4,1.353796E-6,8.228566,7.148609E-5,465699.6,465699.6
2.0E-5,15.14808,-1.521378E9,1402.561,1402.561,0.001082639,1.0,0.8364253,6.150376E-5,0.03710191,0.00112849,0.009429106,3.150373E-5,0.02391681,2.720328E-5,0.001644533,8.345027E-4,1.598658E-6,0.03121713,3.312202E-4,0.001801613,0.006654264,1.105356E-4,9.691132E-5,3.803079E-4,4.167842E-6,6.896523E-6,0.02261529,0.00487877,0.002885505,2.661118E-4,1.857036E-5,0.003799658,5.202782E-4,3.853074E-6,8.137111E-4,1.584097E-5,3.01874E-4,8.270063E-5,2.00701E-4,8.376445E-7,2.286443E-4,3.238928E-4,5.814884E-4,4.596694E-5,0.001187271,8.608591E-5,4.668619E-4,0.001034286,0.001201812,0.006245471,2.071068E-4,1.422188E-5,1.734403E-4,4.83839E-6,4.469132E-4,1.102233E-6,8.225567,7.147035E-5,465529.8,465529.9
2.013064E-5,15.14881,-1.500896E9,1402.518,1402.518,0.001082639,1.0,0.8363194,6.119969E-5,0.03717942,0.001122509,0.009430188,3.132603E-5,0.02396736,2.710753E-5,0.001651124,8.34455E-4,1.585964E-6,0.03121478,3.311305E-4,0.00181095,0.0066722,1.108093E-4,9.679061E-5,3.794473E-4,4.112175E-6,6.804943E-6,0.02261442,0.004852686,0.002884699,2.662911E-4,1.847457E-5,0.00380311,5.231402E-4,3.885544E-6,8.157459E-4,1.595236E-5,3.038269E-4,8.315195E-5,2.007364E-4,8.462142E-7,2.278355E-4,3.220642E-4,5.811512E-4,4.572811E-5,0.001186911,8.584943E-5,4.64829E-4,0.001019966,0.001197917,0.006243848,2.069069E-4,1.430074E-5,1.737297E-4,4.876065E-6,4.419361E-4,1.053284E-6,8.224918,7.146691E-5,465493.1,465493.2
2.015352E-5,15.14894,-1.497336E9,1402.511,1402.511,0.001082639,1.0,0.836301,6.114675E-5,0.03719296,0.001121468,0.009430373,3.129508E-5,0.02397619,2.709083E-5,0.001652276,8.344461E-4,1.583757E-6,0.03121436,3.31115E-4,0.001812583,0.006675324,1.108572E-4,9.676948E-5,3.792969E-4,4.102522E-6,6.78906E-6,0.02261426,0.004848129,0.002884555,2.663222E-4,1.845788E-5,0.00380371,5.236405E-4,3.891234E-6,8.161012E-4,1.597188E-5,3.041688E-4,8.323078E-5,2.007419E-4,8.477186E-7,2.276942E-4,3.21745E-4,5.810909E-4,4.568639E-5,0.001186847,8.580801E-5,4.644739E-4,0.001017481,0.001197236,0.006243565,2.06872E-4,1.431453E-5,1.737801E-4,4.882669E-6,4.410712E-4,1.044945E-6,8.224805,7.146631E-5,465486.8,465486.8
2.029757E-5,15.14973,-1.475262E9,1402.464,1402.464,0.001082639,1.0,0.8361853,6.081556E-5,0.03727783,0.001114951,0.009431509,3.110144E-5,0.02403153,2.698614E-5,0.001659515,8.34387E-4,1.569978E-6,0.03121164,3.310179E-4,0.001822845,0.006694867,1.111578E-4,9.663652E-5,3.783525E-4,4.042395E-6,6.690117E-6,0.02261317,0.00481953,0.002883629,2.665156E-4,1.83534E-5,0.003807466,5.267827E-4,3.92706E-6,8.183308E-4,1.609477E-5,3.063199E-4,8.372551E-5,2.007728E-4,8.572114E-7,2.268075E-4,3.197426E-4,5.807038E-4,4.542458E-5,0.001186441,8.55473E-5,4.622458E-4,0.001001986,0.001192962,0.00624179,2.066534E-4,1.440131E-5,1.740953E-4,4.924271E-6,4.356719E-4,9.939624E-7,8.224098,7.146255E-5,465446.7,465446.7
2.031033E-5,15.1498,-1.47331E9,1402.46,1402.46,0.001082639,1.0,0.8361751,6.078639E-5,0.03728533,0.001114377,0.009431607,3.108438E-5,0.02403642,2.69769E-5,0.001660155,8.343815E-4,1.568766E-6,0.0312114,3.310093E-4,0.001823753,0.006696589,1.111844E-4,9.662475E-5,3.782691E-4,4.037122E-6,6.681437E-6,0.02261306,0.004817003,0.002883545,2.665326E-4,1.834419E-5,0.003807796,5.270605E-4,3.930235E-6,8.185277E-4,1.610566E-5,3.065103E-4,8.376922E-5,2.007752E-4,8.580542E-7,2.267291E-4,3.195658E-4,5.806688E-4,4.540145E-5,0.001186405,8.55242E-5,4.62049E-4,0.001000625,0.001192584,0.006241634,2.066341E-4,1.440899E-5,1.741231E-4,4.927959E-6,4.351973E-4,9.895697E-7,8.224036,7.146222E-5,465443.2,465443.2
2.053611E-5,15.15104,-1.439662E9,1402.388,1402.388,0.001082639,1.0,0.8359959,6.027496E-5,0.03741722,0.001104311,0.009433278,3.078524E-5,0.02412239,2.681447E-5,0.001671448,8.342764E-4,1.54758E-6,0.0312069,3.308606E-4,0.001839775,0.006726771,1.116534E-4,9.641663E-5,3.767975E-4,3.945241E-6,6.530192E-6,0.02261109,0.004772495,0.002882021,2.668278E-4,1.818257E-5,0.003813588,5.319591E-4,3.98643E-6,8.219952E-4,1.62984E-5,3.098772E-4,8.453904E-5,2.008082E-4,8.730164E-7,2.25349E-4,3.164541E-4,5.800332E-4,4.499407E-5,0.001185752,8.511571E-5,4.585829E-4,9.768943E-4,0.001185926,0.006238881,2.062949E-4,1.454466E-5,1.746097E-4,4.99328E-6,4.269025E-4,9.150805E-7,8.222941,7.145638E-5,465381.2,465381.3
2.058049E-5,15.15129,-1.433164E9,1402.374,1402.374,0.001082639,1.0,0.835961,6.017543E-5,0.03744299,0.001102351,0.009433592,3.072701E-5,0.02413919,2.678276E-5,0.00167366,8.342541E-4,1.543469E-6,0.03120598,3.308318E-4,0.001842915,0.006732645,1.117453E-4,9.637575E-5,3.765093E-4,3.927489E-6,6.500963E-6,0.02261066,0.004763789,0.002881712,2.668848E-4,1.815108E-5,0.003814713,5.329186E-4,3.997482E-6,8.226733E-4,1.633631E-5,3.105384E-4,8.468962E-5,2.008127E-4,8.759687E-7,2.25079E-4,3.158461E-4,5.799045E-4,4.491439E-5,0.001185621,8.503543E-5,4.57905E-4,9.723024E-4,0.001184623,0.006238343,2.062287E-4,1.457129E-5,1.747044E-4,5.006136E-6,4.252941E-4,9.011255E-7,8.222728,7.145524E-5,465369.2,465369.2
2.187707E-5,15.15816,-1.26024E9,1401.992,1401.992,0.001082639,1.0,0.8349768,5.740394E-5,0.03817504,0.00104772,0.009440843,2.910385E-5,0.02461581,2.588612E-5,0.001737299,8.33384E-4,1.430639E-6,0.03117505,3.300541E-4,0.00193345,0.006895971,1.143847E-4,9.518782E-5,3.682537E-4,3.45E-6,5.714022E-6,0.02259367,0.004515662,0.002871417,2.684054E-4,1.726969E-5,0.00384589,5.604434E-4,4.321011E-6,8.419865E-4,1.744646E-5,3.297619E-4,8.898342E-5,2.006675E-4,9.638185E-7,2.173726E-4,2.985886E-4,5.756389E-4,4.26431E-5,0.001181502,8.269613E-5,4.385932E-4,8.48016E-4,0.001147325,0.006223167,2.043571E-4,1.534282E-5,1.773344E-4,5.383934E-6,3.812968E-4,5.76292E-7,8.216761,7.142282E-5,465031.5,465031.5
2.553041E-5,15.17565,-9.091196E8,1401.135,1401.135,0.001082639,1.0,0.8325384,5.076685E-5,0.04004326,9.165462E-4,0.009445,2.521446E-5,0.02582837,2.362508E-5,0.001906943,8.291004E-4,1.174307E-6,0.03105505,3.28429E-4,0.002175991,0.007279303,1.213099E-4,9.192254E-5,3.46574E-4,2.442624E-6,4.048964E-6,0.02250655,0.003881955,0.002831716,2.714168E-4,1.512854E-5,0.003918476,6.328242E-4,5.234868E-6,8.917718E-4,2.060626E-5,3.828124E-4,1.000459E-4,1.978806E-4,1.227319E-6,1.973994E-4,2.549787E-4,5.595298E-4,3.681055E-5,0.001167433,7.62369E-5,3.889946E-4,5.815685E-4,0.001050101,0.006185189,1.99634E-4,1.745608E-5,1.834951E-4,6.470082E-6,2.831267E-4,1.666496E-7,8.20227,7.134049E-5,464211.3,464211.4
2.557906E-5,15.17587,-9.05498E8,1401.125,1401.125,0.001082639,1.0,0.8325089,5.06882E-5,0.04006641,9.149902E-4,0.009444925,2.516844E-5,0.02584336,2.359726E-5,0.001909113,8.290288E-4,1.171394E-6,0.03105322,3.284121E-4,0.002179098,0.007283727,1.213967E-4,9.188E-5,3.463001E-4,2.431859E-6,4.031136E-6,0.02250507,0.003874162,0.002831102,2.714461E-4,1.510296E-5,0.003919312,6.337375E-4,5.247017E-6,8.923933E-4,2.064867E-5,3.835065E-4,1.001835E-4,1.978241E-4,1.23098E-6,1.971494E-4,2.544452E-4,5.592845E-4,3.673829E-5,0.001167227,7.615276E-5,3.883791E-4,5.786971E-4,0.001048881,0.006184725,1.995757E-4,1.748366E-5,1.835661E-4,6.484743E-6,2.820317E-4,1.639465E-7,8.202097,7.133948E-5,464201.5,464201.5
2.568843E-5,15.17635,-8.974352E8,1401.103,1401.103,0.001082639,1.0,0.8324426,5.051216E-5,0.0401183,9.115079E-4,0.009444745,2.506545E-5,0.02587696,2.353492E-5,0.001913982,8.288668E-4,1.164884E-6,0.03104906,3.283745E-4,0.002186072,0.007293612,1.215914E-4,9.178447E-5,3.456856E-4,2.407864E-6,3.991396E-6,0.02250173,0.003856699,0.002829714,2.715112E-4,1.504569E-5,0.003921182,6.357861E-4,5.274331E-6,8.937869E-4,2.074406E-5,3.85066E-4,1.004918E-4,1.976955E-4,1.239225E-6,1.965888E-4,2.532498E-4,5.587306E-4,3.657633E-5,0.001166762,7.596378E-5,3.869994E-4,5.722957E-4,0.001046147,0.006183687,1.994451E-4,1.754561E-5,1.837248E-4,6.517725E-6,2.795871E-4,1.580286E-7,8.201709,7.133721E-5,464179.6,464179.6
2.578938E-5,15.1768,-8.900835E8,1401.083,1401.083,0.001082639,1.0,0.8323818,5.035071E-5,0.04016601,9.083139E-4,0.009444566,2.4971E-5,0.02590785,2.347762E-5,0.001918467,8.287157E-4,1.158927E-6,0.03104521,3.283403E-4,0.002192494,0.007302662,1.217704E-4,9.16964E-5,3.451201E-4,2.385981E-6,3.955151E-6,0.02249862,0.003840656,0.002828425,2.715701E-4,1.499314E-5,0.003922895,6.37671E-4,5.299537E-6,8.950686E-4,2.083216E-5,3.865038E-4,1.007753E-4,1.975748E-4,1.246854E-6,1.960732E-4,2.521518E-4,5.582164E-4,3.642745E-5,0.00116633,7.57896E-5,3.857309E-4,5.664563E-4,0.001043631,0.006182732,1.99325E-4,1.760273E-5,1.838701E-4,6.54819E-6,2.773528E-4,1.527643E-7,8.201353,7.133512E-5,464159.5,464159.5
2.702798E-5,15.1821,-8.073096E8,1400.853,1400.853,0.001082639,1.0,0.8316582,4.844396E-5,0.04073724,8.705948E-4,0.009441423,2.385681E-5,0.02627745,2.279296E-5,0.001972729,8.267588E-4,1.08954E-6,0.03099637,3.279558E-4,0.002270201,0.007408218,1.239156E-4,9.062535E-5,3.383074E-4,2.136322E-6,3.541432E-6,0.02245818,0.003649534,0.002811991,2.722111E-4,1.43714E-5,0.003942895,6.603482E-4,5.608286E-6,9.104552E-4,2.191626E-5,4.040238E-4,1.041686E-4,1.959522E-4,1.341777E-6,1.898808E-4,2.390827E-4,5.517054E-4,3.464775E-5,0.001160909,7.367353E-5,3.7055E-4,4.997477E-4,0.001013418,0.006171361,1.978864E-4,1.82988E-5,1.855642E-4,6.923615E-6,2.515231E-4,1.008898E-7,8.19714,7.131021E-5,463921.0,463921.0
2.704682E-5,15.18218,-8.061343E8,1400.85,1400.85,0.001082639,1.0,0.8316475,4.841598E-5,0.04074573,8.700413E-4,0.009441362,2.384048E-5,0.02628295,2.27828E-5,0.001973543,8.267276E-4,1.088535E-6,0.0309956,3.279504E-4,0.002271367,0.007409747,1.239475E-4,9.06092E-5,3.382055E-4,2.132779E-6,3.535559E-6,0.02245754,0.003646708,0.002811732,2.722198E-4,1.436226E-5,0.003943185,6.606867E-4,5.612973E-6,9.106845E-4,2.19328E-5,4.042885E-4,1.04219E-4,1.959256E-4,1.34324E-6,1.897885E-4,2.388896E-4,5.516037E-4,3.462134E-5,0.001160825,7.364165E-5,3.703245E-4,4.988002E-4,0.001012968,0.006171192,1.97865E-4,1.830932E-5,1.855888E-4,6.929349E-6,2.511519E-4,1.00257E-7,8.197078,7.130984E-5,463917.5,463917.5
2.714475E-5,15.18259,-8.001372E8,1400.832,1400.832,0.001082639,1.0,0.8315921,4.827103E-5,0.04078978,8.67174E-4,0.009441041,2.375588E-5,0.02631143,2.273011E-5,0.001977773,8.265649E-4,1.083335E-6,0.03099163,3.279227E-4,0.002277423,0.007417661,1.24113E-4,9.052529E-5,3.376769E-4,2.114483E-6,3.505225E-6,0.02245417,0.003632056,0.002810386,2.72264E-4,1.431491E-5,0.003944687,6.624434E-4,5.637337E-6,9.118742E-4,2.201878E-5,4.056637E-4,1.044805E-4,1.957864E-4,1.350852E-6,1.893096E-4,2.378884E-4,5.510738E-4,3.44844E-5,0.001160386,7.347611E-5,3.691547E-4,4.939064E-4,0.001010631,0.00617032,1.97754E-4,1.836397E-5,1.857157E-4,6.959162E-6,2.492325E-4,9.7033E-8,8.196757,7.130793E-5,463899.3,463899.4
2.727391E-5,15.18312,-7.923605E8,1400.81,1400.81,0.001082639,1.0,0.8315194,4.808105E-5,0.04084764,8.634162E-4,0.009440603,2.364502E-5,0.02634884,2.266093E-5,0.001983338,8.263488E-4,1.076536E-6,0.03098636,3.278867E-4,0.002285391,0.007428007,1.243303E-4,9.04148E-5,3.369819E-4,2.090643E-6,3.465697E-6,0.02244969,0.00361283,0.002808601,2.723211E-4,1.425283E-5,0.003946652,6.647524E-4,5.669457E-6,9.134375E-4,2.213225E-5,4.074753E-4,1.048239E-4,1.956006E-4,1.360915E-6,1.886802E-4,2.365748E-4,5.503721E-4,3.430458E-5,0.001159806,7.325817E-5,3.676184E-4,4.875291E-4,0.001007561,0.006169175,1.976082E-4,1.843597E-5,1.858817E-4,6.998508E-6,2.46726E-4,9.293893E-8,8.196336,7.130542E-5,463875.5,463875.5
2.732601E-5,15.18334,-7.89241E8,1400.801,1400.801,0.001082639,1.0,0.8314901,4.800479E-5,0.04087091,8.619079E-4,0.009440422,2.360053E-5,0.02636388,2.263312E-5,0.001985579,8.262611E-4,1.073812E-6,0.03098423,3.278723E-4,0.002288599,0.007432152,1.244176E-4,9.037028E-5,3.367022E-4,2.08112E-6,3.449906E-6,0.02244787,0.003605106,0.002807878,2.723437E-4,1.422791E-5,0.00394744,6.656813E-4,5.682411E-6,9.140664E-4,2.217804E-5,4.082054E-4,1.04962E-4,1.95525E-4,1.364982E-6,1.884271E-4,2.360471E-4,5.500881E-4,3.423229E-5,0.001159571,7.317037E-5,3.670007E-4,4.849814E-4,0.001006325,0.006168715,1.975495E-4,1.846499E-5,1.859482E-4,7.014391E-6,2.45723E-4,9.133758E-8,8.196167,7.130441E-5,463866.0,463866.0
2.761642E-5,15.18453,-7.722945E8,1400.751,1400.751,0.001082639,1.0,0.8313286,4.758379E-5,0.04099981,8.535813E-4,0.009439361,2.335501E-5,0.02644719,2.247914E-5,0.001998026,8.25767E-4,1.058825E-6,0.03097227,3.277941E-4,0.002306415,0.007454951,1.249014E-4,9.012273E-5,3.351506E-4,2.02901E-6,3.363489E-6,0.02243763,0.003562388,0.002803815,2.724651E-4,1.409028E-5,0.003951774,6.708325E-4,5.754568E-6,9.175524E-4,2.243345E-5,4.122671E-4,1.057266E-4,1.95096E-4,1.387726E-6,1.870237E-4,2.331288E-4,5.484955E-4,3.383214E-5,0.001158257,7.268242E-5,3.635799E-4,4.710387E-4,9.994791E-4,0.006166169,1.972245E-4,1.862647E-5,1.863138E-4,7.102999E-6,2.402165E-4,8.291002E-8,8.195233,7.129882E-5,463813.1,463813.1
2.768583E-5,15.18481,-7.683412E8,1400.739,1400.739,0.001082639,1.0,0.8312903,4.748416E-5,0.04103042,8.51611E-4,0.009439096,2.329693E-5,0.02646697,2.244259E-5,0.00200099,8.256477E-4,1.055292E-6,0.0309694,3.277759E-4,0.002310658,0.007460324,1.250163E-4,9.006372E-5,3.347815E-4,2.016794E-6,3.343228E-6,0.02243516,0.003552261,0.002802836,2.724931E-4,1.405769E-5,0.003952797,6.72057E-4,5.771803E-6,9.183808E-4,2.249455E-5,4.132359E-4,1.059081E-4,1.949917E-4,1.393181E-6,1.866902E-4,2.324371E-4,5.481125E-4,3.373718E-5,0.001157941,7.256614E-5,3.627678E-4,4.677697E-4,9.978522E-4,0.006165565,1.971473E-4,1.866499E-5,1.863999E-4,7.1242E-6,2.389211E-4,8.10149E-8,8.195012,7.129749E-5,463800.6,463800.6
2.770076E-5,15.18487,-7.674926E8,1400.737,1400.737,0.001082639,1.0,0.831282,4.746277E-5,0.04103699,8.511881E-4,0.009439038,2.328446E-5,0.02647122,2.243474E-5,0.002001627,8.256219E-4,1.054534E-6,0.03096878,3.27772E-4,0.002311569,0.007461476,1.25041E-4,9.005103E-5,3.347022E-4,2.014177E-6,3.338888E-6,0.02243462,0.003550086,0.002802625,2.72499E-4,1.40507E-5,0.003953016,6.723201E-4,5.77551E-6,9.185588E-4,2.25077E-5,4.134442E-4,1.059471E-4,1.949692E-4,1.394356E-6,1.866186E-4,2.322885E-4,5.4803E-4,3.371678E-5,0.001157873,7.254115E-5,3.625934E-4,4.670696E-4,9.975026E-4,0.006165435,1.971307E-4,1.867328E-5,1.864184E-4,7.128762E-6,2.386434E-4,8.061297E-8,8.194965,7.129721E-5,463797.9,463797.9
2.805981E-5,15.18632,-7.475855E8,1400.677,1400.677,0.001082639,1.0,0.8310859,4.695384E-5,0.04119406,8.41124E-4,0.009437587,2.29879E-5,0.0265727,2.224733E-5,0.002016888,8.24996E-4,1.036566E-6,0.0309538,3.276805E-4,0.002333408,0.007488784,1.2563E-4,8.974671E-5,3.32805E-4,1.952514E-6,3.236604E-6,0.02242163,0.003498246,0.002797513,2.726365E-4,1.388418E-5,0.003958217,6.78611E-4,5.864588E-6,9.228134E-4,2.282407E-5,4.184434E-4,1.06878E-4,1.94418E-4,1.422702E-6,1.849058E-4,2.287478E-4,5.460343E-4,3.322999E-5,0.00115623,7.194195E-5,3.584279E-4,4.505674E-4,9.891482E-4,0.006162342,1.967342E-4,1.887212E-5,1.868562E-4,7.238575E-6,2.320762E-4,7.153486E-8,8.193834,7.129041E-5,463733.9,463733.9
2.832507E-5,15.18737,-7.334749E8,1400.634,1400.634,0.001082639,1.0,0.830943,4.658417E-5,0.04130884,8.338149E-4,0.009436441,2.277264E-5,0.02664684,2.211051E-5,0.002028092,8.245255E-4,1.023596E-6,0.03094262,3.276156E-4,0.002349436,0.007508477,1.2606E-4,8.952287E-5,3.31415E-4,1.908445E-6,3.163491E-6,0.02241186,0.003460488,0.002793688,2.727312E-4,1.376315E-5,0.003961972,6.832153E-4,5.930318E-6,9.259262E-4,2.305814E-5,4.22124E-4,1.075577E-4,1.939996E-4,1.443771E-6,1.836528E-4,2.261693E-4,5.445459E-4,3.287478E-5,0.001155007,7.150161E-5,3.553859E-4,4.387731E-4,9.830371E-4,0.006160087,1.964442E-4,1.901857E-5,1.871717E-4,7.319848E-6,2.273549E-4,6.549742E-8,8.193012,7.128545E-5,463687.4,463687.4
2.83428E-5,15.18744,-7.325311E8,1400.631,1400.631,0.001082639,1.0,0.8309335,4.655964E-5,0.04131647,8.3333E-4,0.009436362,2.275836E-5,0.02665178,2.210141E-5,0.002028839,8.244938E-4,1.022737E-6,0.03094187,3.276113E-4,0.002350504,0.007509779,1.260886E-4,8.950793E-5,3.313224E-4,1.905543E-6,3.158676E-6,0.02241121,0.00345798,0.002793431,2.727373E-4,1.375512E-5,0.003962221,6.835218E-4,5.93471E-6,9.261334E-4,2.30738E-5,4.223697E-4,1.076029E-4,1.939713E-4,1.445184E-6,1.835694E-4,2.25998E-4,5.44446E-4,3.285116E-5,0.001154925,7.147224E-5,3.551836E-4,4.379963E-4,9.826304E-4,0.006159937,1.964249E-4,1.902835E-5,1.871926E-4,7.325286E-6,2.270431E-4,6.511265E-8,8.192957,7.128512E-5,463684.3,463684.3
2.836819E-5,15.18754,-7.311908E8,1400.627,1400.627,0.001082639,1.0,0.8309199,4.652456E-5,0.0413274,8.326365E-4,0.009436248,2.273794E-5,0.02665883,2.20884E-5,0.002029908,8.244484E-4,1.021511E-6,0.0309408,3.276052E-4,0.002352033,0.00751164,1.261295E-4,8.948655E-5,3.311899E-4,1.901397E-6,3.151797E-6,0.02241026,0.003454393,0.002793062,2.72746E-4,1.374363E-5,0.003962576,6.839604E-4,5.940998E-6,9.264299E-4,2.309622E-5,4.227214E-4,1.076675E-4,1.939307E-4,1.447207E-6,1.834501E-4,2.25753E-4,5.443028E-4,3.281737E-5,0.001154807,7.14302E-5,3.548942E-4,4.368868E-4,9.820484E-4,0.006159723,1.963973E-4,1.904235E-5,1.872224E-4,7.333074E-6,2.265976E-4,6.456592E-8,8.192879,7.128465E-5,463679.9,463679.9
2.86441E-5,15.18863,-7.170438E8,1400.583,1400.583,0.001082639,1.0,0.8307733,4.614652E-5,0.04144549,8.25163E-4,0.00943498,2.251795E-5,0.02673509,2.194777E-5,0.002041488,8.239509E-4,1.008329E-6,0.03092907,3.275405E-4,0.002368595,0.007531628,1.265714E-4,8.925475E-5,3.297563E-4,1.85706E-6,3.078227E-6,0.02239993,0.003415682,0.002789035,2.728374E-4,1.361981E-5,0.003966395,6.887042E-4,6.009278E-6,9.296361E-4,2.334003E-5,4.265363E-4,1.083661E-4,1.934842E-4,1.469253E-6,1.821596E-4,2.231095E-4,5.42741E-4,3.245248E-5,0.001153525,7.097466E-5,3.517667E-4,4.250211E-4,9.757554E-4,0.006157408,1.960987E-4,1.919423E-5,1.875426E-4,7.417756E-6,2.218195E-4,5.891573E-8,8.192037,7.127956E-5,463632.2,463632.2
2.868999E-5,15.18881,-7.147529E8,1400.576,1400.576,0.001082639,1.0,0.8307491,4.608418E-5,0.04146502,8.239307E-4,0.009434762,2.248169E-5,0.0267477,2.192453E-5,0.002043408,8.238674E-4,1.006162E-6,0.03092711,3.2753E-4,0.002371341,0.007534911,1.266444E-4,8.921628E-5,3.295188E-4,1.84981E-6,3.066195E-6,0.02239819,0.003409291,0.002788361,2.728521E-4,1.359938E-5,0.003967022,6.894894E-4,6.020627E-6,9.301668E-4,2.338061E-5,4.271697E-4,1.084816E-4,1.93409E-4,1.472931E-6,1.81946E-4,2.226731E-4,5.424802E-4,3.239218E-5,0.001153311,7.08991E-5,3.512496E-4,4.230807E-4,9.74714E-4,0.006157025,1.960493E-4,1.921945E-5,1.875952E-4,7.431854E-6,2.210358E-4,5.802549E-8,8.191898,7.127872E-5,463624.4,463624.4
