Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H9_Soln#16 (),Mole_fraction_TC4H9_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_IC4H7_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_MCPTD_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NEOC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M2_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_IC8H16_Soln#16 (),Mole_fraction_DIMEPTD_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C12H8_Soln#16 (),Mole_fraction_C14H10_Soln#16 (),Mole_fraction_BIN1B_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Mole_fraction_IC12H26_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
8.400052E-7,14.77286,7.132746E9,1556.258,1556.258,9.589086E-4,1.0,0.8536601,0.001106322,0.01612553,0.01475249,0.007211964,2.935158E-4,0.01356079,2.256645E-4,9.122928E-4,6.192555E-4,3.521208E-5,0.03052416,8.801214E-4,5.945684E-4,0.003748836,1.634088E-4,1.555448E-5,6.556176E-4,1.870891E-4,2.238531E-4,0.01879969,0.0110748,0.00219505,1.777468E-4,6.798789E-5,0.002916917,8.100472E-5,3.586789E-7,3.61424E-4,3.145309E-6,5.593888E-5,1.37368E-5,1.556829E-4,6.108362E-8,4.502894E-4,5.330397E-4,3.537903E-4,8.674942E-4,6.538539E-4,0.004963344,0.001338211,0.006420272,4.258346E-4,2.311987E-8,1.488854E-6,3.573094E-9,1.795865E-7,1.657462E-12,0.001894835,3.243248E-5,8.289199,6.491017E-5,469131.1,469131.1
8.49798E-7,14.77579,6.99248E9,1556.275,1556.275,9.589086E-4,1.0,0.8534565,0.001098803,0.01626226,0.01465869,0.007257965,2.919464E-4,0.01365122,2.253612E-4,9.216847E-4,6.222079E-4,3.485344E-5,0.03055781,8.800638E-4,6.030125E-4,0.003786598,1.654933E-4,1.539127E-5,6.542787E-4,1.842379E-4,2.204456E-4,0.01881004,0.01108095,0.002204111,1.787888E-4,6.750966E-5,0.002927212,8.253227E-5,3.681258E-7,3.642956E-4,3.205857E-6,5.676522E-5,1.402458E-5,1.57442E-4,6.261057E-8,4.49011E-4,5.312855E-4,3.567713E-4,8.697918E-4,6.525187E-4,0.004895623,0.00133697,0.006416284,4.2654E-4,2.376675E-8,1.520372E-6,3.70157E-9,1.809401E-7,1.697525E-12,0.00187071,3.073157E-5,8.287636,6.489726E-5,469042.6,469042.6
8.909189E-7,14.78779,6.458059E9,1556.339,1556.339,9.589086E-4,1.0,0.8526219,0.001068482,0.01682576,0.01427857,0.00744369,2.854849E-4,0.0140241,2.240921E-4,9.60941E-4,6.34099E-4,3.34074E-5,0.03069065,8.797481E-4,6.386529E-4,0.003944342,1.742425E-4,1.473077E-5,6.486192E-4,1.729145E-4,2.069096E-4,0.01884983,0.01109848,0.002240412,1.830163E-4,6.55641E-5,0.00296903,8.903301E-5,4.09228E-7,3.761814E-4,3.464033E-6,6.026671E-5,1.525515E-5,1.647192E-4,6.924613E-8,4.434817E-4,5.236431E-4,3.688743E-4,8.789075E-4,6.465993E-4,0.004621903,0.001330939,0.006399988,4.293337E-4,2.658874E-8,1.654546E-6,4.272747E-9,1.865115E-7,1.869377E-12,0.001773358,2.451084E-5,8.281257,6.484462E-5,468681.6,468681.6
9.111365E-7,14.7935,6.228553E9,1556.369,1556.369,9.589086E-4,1.0,0.8522234,0.00105427,0.01709672,0.01409946,0.007530815,2.823827E-4,0.01420351,2.234682E-4,9.801359E-4,6.396587E-4,3.273001E-5,0.03075121,8.795467E-4,6.56279E-4,0.004021391,1.785403E-4,1.442005E-5,6.458191E-4,1.677027E-4,2.006778E-4,0.01886735,0.01110243,0.002257271,1.850104E-4,6.464294E-5,0.002988786,9.227851E-5,4.30283E-7,3.81926E-4,3.593223E-6,6.200669E-5,1.587284E-5,1.682311E-4,7.26419E-8,4.406783E-4,5.197379E-4,3.745852E-4,8.8309E-4,6.435198E-4,0.004493394,0.001327523,0.006392228,4.306138E-4,2.803906E-8,1.721541E-6,4.572696E-9,1.89187E-7,1.955941E-12,0.001727726,2.193201E-5,8.278223,6.481961E-5,468509.9,468509.9
9.174062E-7,14.79524,6.161861E9,1556.378,1556.378,9.589086E-4,1.0,0.8521013,0.001049951,0.01717997,0.01404492,0.007557299,2.814305E-4,0.01425863,2.232744E-4,9.860745E-4,6.413461E-4,3.252421E-5,0.03076938,8.794778E-4,6.617583E-4,0.004045214,1.798724E-4,1.43255E-5,6.449489E-4,1.661306E-4,1.987979E-4,0.01887252,0.01110306,0.002262372,1.856178E-4,6.436181E-5,0.00299481,9.329136E-5,4.369255E-7,3.836945E-4,3.633579E-6,6.254872E-5,1.606603E-5,1.693111E-4,7.371293E-8,4.397989E-4,5.18509E-4,3.763249E-4,8.843488E-4,6.425441E-4,0.004454325,0.001326408,0.006389854,4.309989E-4,2.849727E-8,1.742448E-6,4.668317E-9,1.900085E-7,1.983054E-12,0.001713861,2.118888E-5,8.277296,6.481197E-5,468457.4,468457.4
9.240956E-7,14.79709,6.093017E9,1556.388,1556.388,9.589086E-4,1.0,0.8519718,0.001045388,0.01726836,0.01398725,0.007585278,2.804198E-4,0.01431718,2.230675E-4,9.924032E-4,6.431272E-4,3.230684E-5,0.03078846,8.794009E-4,6.676111E-4,0.004070593,1.812933E-4,1.422554E-5,6.440196E-4,1.644761E-4,1.968192E-4,0.01887791,0.01110342,0.002267748,1.862603E-4,6.406423E-5,0.003001182,9.437533E-5,4.440725E-7,3.855745E-4,3.67679E-6,6.312831E-5,1.627301E-5,1.704587E-4,7.48652E-8,4.388555E-4,5.171889E-4,3.781644E-4,8.856721E-4,6.414925E-4,0.00441305,0.00132519,0.006387338,4.314038E-4,2.899065E-8,1.764821E-6,4.771734E-9,1.908807E-7,2.012121E-12,0.001699216,2.04243E-5,8.276313,6.480388E-5,468401.8,468401.8
9.331431E-7,14.79957,6.003773E9,1556.401,1556.401,9.589086E-4,1.0,0.851798,0.001039288,0.01738728,0.01391006,0.007622686,2.790609E-4,0.01439594,2.227871E-4,0.001000951,6.455062E-4,3.201632E-5,0.03081378,8.792913E-4,6.755379E-4,0.004104858,1.832144E-4,1.409183E-5,6.427615E-4,1.622735E-4,1.94185E-4,0.018885,0.01110343,0.002274917,1.871202E-4,6.366545E-5,0.003009716,9.584667E-5,4.538344E-7,3.881066E-4,3.735475E-6,6.391426E-5,1.65543E-5,1.720031E-4,7.643896E-8,4.375719E-4,5.153895E-4,3.806265E-4,8.874308E-4,6.400538E-4,0.004357869,0.001323497,0.006383961,4.31942E-4,2.966514E-8,1.795188E-6,4.913842E-9,1.920536E-7,2.051656E-12,0.001679643,1.943345E-5,8.274995,6.479302E-5,468327.2,468327.2
9.41678E-7,14.80188,5.923526E9,1556.413,1556.413,9.589086E-4,1.0,0.8516353,0.001033609,0.01749876,0.01383811,0.007657512,2.777878E-4,0.01446979,2.225222E-4,0.001009002,6.477185E-4,3.174592E-5,0.03083714,8.791818E-4,6.830268E-4,0.004137114,1.850258E-4,1.396724E-5,6.415734E-4,1.602329E-4,1.917443E-4,0.01889146,0.01110292,0.002281568,1.879219E-4,6.329321E-5,0.003017675,9.724022E-5,4.63146E-7,3.904838E-4,3.791093E-6,6.465787E-5,1.682109E-5,1.734516E-4,7.794003E-8,4.363529E-4,5.136776E-4,3.829211E-4,8.89057E-4,6.386797E-4,0.004306498,0.001321855,0.006380803,4.324396E-4,3.030915E-8,1.823946E-6,5.050318E-9,1.931529E-7,2.089185E-12,0.001661426,1.854335E-5,8.273762,6.478288E-5,468257.4,468257.4
9.485547E-7,14.80374,5.861699E9,1556.422,1556.422,9.589086E-4,1.0,0.8515051,0.001029085,0.01758811,0.01378074,0.007685254,2.767682E-4,0.01452898,2.223084E-4,0.00101548,6.49479E-4,3.153059E-5,0.03085561,8.790894E-4,6.890685E-4,0.004163055,1.864847E-4,1.386794E-5,6.406154E-4,1.586141E-4,1.898081E-4,0.01889652,0.01110215,0.002286852,1.885613E-4,6.299601E-5,0.003024026,9.836687E-5,4.707203E-7,3.923911E-4,3.836084E-6,6.525853E-5,1.703703E-5,1.746129E-4,7.916103E-8,4.353655E-4,5.122886E-4,3.847506E-4,8.903445E-4,6.37561E-4,0.004265581,0.001320499,0.006378278,4.328337E-4,3.083348E-8,1.847194E-6,5.161985E-9,1.940337E-7,2.119586E-12,0.00164692,1.785605E-5,8.272778,6.477477E-5,468201.7,468201.7
9.881784E-7,14.81416,5.553355E9,1556.475,1556.475,9.589086E-4,1.0,0.8507703,0.001003872,0.01809488,0.01346015,0.007839823,2.709973E-4,0.01486476,2.210684E-4,0.001052655,6.592554E-4,3.033175E-5,0.03095613,8.784831E-4,7.240095E-4,0.004311688,1.948793E-4,1.331373E-5,6.350862E-4,1.49701E-4,1.791455E-4,0.01892318,0.01109185,0.002316026,1.921348E-4,6.132894E-5,0.003059576,1.049232E-4,5.155992E-7,4.032461E-4,4.098328E-6,6.874551E-5,1.829792E-5,1.812024E-4,8.639687E-8,4.295924E-4,5.041326E-4,3.94964E-4,8.973865E-4,6.309296E-4,0.004037748,0.001312177,0.006364052,4.349916E-4,3.394865E-8,1.982426E-6,5.83518E-9,1.990259E-7,2.297478E-12,0.001566184,1.436221E-5,8.267235,6.472918E-5,467888.0,467888.0
1.018977E-6,14.82199,5.367292E9,1556.514,1556.514,9.589086E-4,1.0,0.8502166,9.852277E-4,0.01847961,0.01322218,0.007954033,2.666324E-4,0.01511971,2.200939E-4,0.001081373,6.664398E-4,2.944692E-5,0.03102766,8.779247E-4,7.513113E-4,0.004426191,2.013884E-4,1.290324E-5,6.307824E-4,1.432284E-4,1.714006E-4,0.01894116,0.01107724,0.00233727,1.94787E-4,6.008444E-5,0.003086023,1.100925E-4,5.519362E-7,4.115284E-4,4.305601E-6,7.148606E-5,1.929682E-5,1.862029E-4,9.225925E-8,4.2502E-4,4.976345E-4,4.025251E-4,9.024375E-4,6.255778E-4,0.003869654,0.001305153,0.006353359,4.365439E-4,3.64816E-8,2.088965E-6,6.394185E-9,2.028124E-7,2.438848E-12,0.001506642,1.212654E-5,8.263078,6.469499E-5,467652.7,467652.7
1.031209E-6,14.82504,5.305703E9,1556.53,1556.53,9.589086E-4,1.0,0.8500007,9.780406E-4,0.01863027,0.01313027,0.007998029,2.649276E-4,0.01521954,2.197039E-4,0.001092736,6.691973E-4,2.91063E-5,0.03105455,8.776819E-4,7.621872E-4,0.004471409,2.039692E-4,1.27449E-5,6.290728E-4,1.4076E-4,1.684467E-4,0.01894768,0.01106992,0.002345376,1.958111E-4,5.960205E-5,0.003096251,1.121626E-4,5.667195E-7,4.147811E-4,4.388728E-6,7.258173E-5,1.969792E-5,1.881591E-4,9.46458E-8,4.231866E-4,4.950206E-4,4.054389E-4,9.043465E-4,6.234096E-4,0.003804985,0.00130224,0.006349196,4.371321E-4,3.751485E-8,2.131604E-6,6.625036E-9,2.042943E-7,2.495717E-12,0.001483736,1.133867E-5,8.261461,6.468169E-5,467561.2,467561.3
1.039049E-6,14.82697,5.26971E9,1556.539,1556.539,9.589086E-4,1.0,0.8498635,9.734968E-4,0.0187262,0.0130721,0.008025832,2.638434E-4,0.01528312,2.194531E-4,0.001100006,6.709368E-4,2.88911E-5,0.03107135,8.7752E-4,7.691673E-4,0.004500313,2.056219E-4,1.264477E-5,6.279772E-4,1.392072E-4,1.665883E-4,0.01895168,0.01106479,0.002350474,1.964589E-4,5.929633E-5,0.003102726,1.134943E-4,5.762995E-7,4.168551E-4,4.442244E-6,7.328612E-5,1.995627E-5,1.894041E-4,9.619293E-8,4.220069E-4,4.933362E-4,4.072802E-4,9.055419E-4,6.22008E-4,0.003764147,0.001300339,0.006346552,4.375009E-4,3.818528E-8,2.159026E-6,6.775666E-9,2.052378E-7,2.532378E-12,0.00146927,1.086096E-5,8.260435,6.467326E-5,467503.2,467503.2
1.10237E-6,14.84209,5.072644E9,1556.616,1556.616,9.589086E-4,1.0,0.8487876,9.384838E-4,0.01948387,0.01262267,0.008239716,2.553237E-4,0.01578507,2.174019E-4,0.001158363,6.842307E-4,2.72374E-5,0.03119529,8.760388E-4,8.257901E-4,0.004731463,2.189265E-4,1.187317E-5,6.191402E-4,1.2744E-4,1.525028E-4,0.01897917,0.01101163,0.002389039,2.014588E-4,5.692109E-5,0.003152836,1.243841E-4,6.566407E-7,4.333078E-4,4.88095E-6,7.903493E-5,2.207745E-5,1.992037E-4,1.091891E-7,4.123686E-4,4.795165E-4,4.214258E-4,9.144386E-4,6.103886E-4,0.003450914,0.001284093,0.006325867,4.402636E-4,4.383416E-8,2.383021E-6,8.069377E-9,2.126834E-7,2.834225E-12,0.001358272,7.671065E-6,8.252426,6.460737E-5,467049.9,467049.9
1.115729E-6,14.84518,5.050581E9,1556.632,1556.632,9.589086E-4,1.0,0.8485677,9.314591E-4,0.01963994,0.01253225,0.008282534,2.53579E-4,0.01588844,2.169634E-4,0.001170592,6.868713E-4,2.690673E-5,0.03121891,8.756879E-4,8.377879E-4,0.004779692,2.217225E-4,1.171843E-5,6.172803E-4,1.251216E-4,1.497271E-4,0.01898394,0.0109979,0.002396607,2.024627E-4,5.644043E-5,0.00316293,1.267106E-4,6.742613E-7,4.367126E-4,4.974927E-6,8.026107E-5,2.253244E-5,2.012129E-4,1.120454E-7,4.103152E-4,4.765604E-4,4.242494E-4,9.16152E-4,6.078773E-4,0.003388452,0.001280483,0.006321648,4.408004E-4,4.507945E-8,2.430813E-6,8.360118E-9,2.142161E-7,2.899161E-12,0.00133612,7.128702E-6,8.250797,6.459396E-5,466957.7,466957.7
1.119574E-6,14.84606,5.04535E9,1556.636,1556.636,9.589086E-4,1.0,0.8485048,9.294591E-4,0.01968463,0.01250649,0.008294718,2.530802E-4,0.01591803,2.168369E-4,0.001174107,6.876213E-4,2.681267E-5,0.03122556,8.755845E-4,8.412444E-4,0.004793539,2.225265E-4,1.167438E-5,6.167453E-4,1.244642E-4,1.4894E-4,0.01898525,0.01099379,0.00239875,2.027486E-4,5.630334E-5,0.003165806,1.27382E-4,6.793761E-7,4.376885E-4,5.002066E-6,8.061485E-5,2.266386E-5,2.017874E-4,1.12875E-7,4.097231E-4,4.757074E-4,4.250521E-4,9.166352E-4,6.071511E-4,0.003370696,0.001279433,0.006320442,4.409521E-4,4.544135E-8,2.444602E-6,8.444965E-9,2.146549E-7,2.917929E-12,0.001329822,6.979806E-6,8.250332,6.459012E-5,466931.4,466931.4
1.126113E-6,14.84755,5.037685E9,1556.644,1556.644,9.589086E-4,1.0,0.8483984,9.260804E-4,0.01976039,0.01246296,0.008315293,2.522353E-4,0.01596819,2.166212E-4,0.001180079,6.888865E-4,2.665384E-5,0.0312367,8.754062E-4,8.471257E-4,0.00481705,2.23893E-4,1.159999E-5,6.15836E-4,1.233562E-4,1.476133E-4,0.01898742,0.01098665,0.00240236,2.032315E-4,5.60715E-5,0.003170667,1.285256E-4,6.881185E-7,4.393439E-4,5.048308E-6,8.121733E-5,2.288782E-5,2.027606E-4,1.142935E-7,4.087152E-4,4.742547E-4,4.264068E-4,9.174467E-4,6.059127E-4,0.003340728,0.001277637,0.006318401,4.412073E-4,4.606038E-8,2.468084E-6,8.590458E-9,2.153987E-7,2.949926E-12,0.00131919,6.733748E-6,8.249544,6.458364E-5,466886.8,466886.8
1.136837E-6,14.84997,5.028103E9,1556.657,1556.657,9.589086E-4,1.0,0.848225,9.205992E-4,0.01988399,0.01239231,0.008348652,2.508588E-4,0.01605002,2.162666E-4,0.001189859,6.909338E-4,2.639639E-5,0.03125455,8.751072E-4,8.567792E-4,0.004855509,2.26132E-4,1.147934E-5,6.143458E-4,1.215657E-4,1.454694E-4,0.0189908,0.01097453,0.002408183,2.040147E-4,5.569472E-5,0.003178557,1.30406E-4,7.025759E-7,4.420472E-4,5.124388E-6,8.220775E-5,2.325637E-5,2.043462E-4,1.166405E-7,4.070599E-4,4.718672E-4,4.286008E-4,9.187504E-4,6.03873E-4,0.003292192,0.001274663,0.006315079,4.416183E-4,4.708532E-8,2.506683E-6,8.832342E-9,2.16612E-7,3.002614E-12,0.001301966,6.348854E-6,8.248263,6.457308E-5,466814.3,466814.3
1.156134E-6,14.85429,5.019967E9,1556.68,1556.68,9.589086E-4,1.0,0.8479167,9.109193E-4,0.02010442,0.01226742,0.008407502,2.484104E-4,0.01619593,2.156255E-4,0.001207411,6.945333E-4,2.594245E-5,0.03128538,8.745489E-4,8.741762E-4,0.004924399,2.30154E-4,1.126639E-5,6.116684E-4,1.18425E-4,1.417086E-4,0.01899638,0.01095145,0.002418369,2.053977E-4,5.502732E-5,0.003192507,1.338047E-4,7.28967E-7,4.468764E-4,5.262048E-6,8.399727E-5,2.392341E-5,2.071665E-4,1.209295E-7,4.040743E-4,4.675561E-4,4.324629E-4,9.210129E-4,6.001766E-4,0.003206733,0.001269227,0.006309174,4.42335E-4,4.896029E-8,2.576411E-6,9.277946E-9,2.187754E-7,3.098081E-12,0.001271623,5.710967E-6,8.24599,6.455434E-5,466685.6,466685.6
1.181694E-6,14.85989,5.026023E9,1556.71,1556.71,9.589086E-4,1.0,0.8475154,8.984462E-4,0.02039257,0.01210629,0.008483204,2.452228E-4,0.01638658,2.147706E-4,0.001230569,6.991394E-4,2.535892E-5,0.03132378,8.737706E-4,8.972658E-4,0.005015017,2.354669E-4,1.099228E-5,6.081309E-4,1.144183E-4,1.369103E-4,0.01900278,0.01091848,0.002431299,2.071785E-4,5.416364E-5,0.003210508,1.383347E-4,7.646563E-7,4.532041E-4,5.445829E-6,8.638164E-5,2.481422E-5,2.108374E-4,1.267396E-7,4.001092E-4,4.618221E-4,4.374125E-4,9.23851E-4,5.952343E-4,0.003097137,0.001261872,0.006301498,4.432411E-4,5.150411E-8,2.669274E-6,9.888635E-9,2.216025E-7,3.225785E-12,0.001232677,4.963448E-6,8.243038,6.452998E-5,466518.6,466518.6
1.194858E-6,14.86273,5.036208E9,1556.725,1556.725,9.589086E-4,1.0,0.8473119,8.921717E-4,0.02053932,0.01202515,0.008521224,2.436054E-4,0.01648363,2.143279E-4,0.001242456,7.014418E-4,2.506604E-5,0.0313425,8.73353E-4,9.091776E-4,0.005061404,2.381966E-4,1.085455E-5,6.063133E-4,1.124202E-4,1.345172E-4,0.01900566,0.01090047,0.002437715,2.080735E-4,5.372761E-5,0.003219572,1.4068E-4,7.833639E-7,4.564331E-4,5.541114E-6,8.761591E-5,2.527616E-5,2.126992E-4,1.297898E-7,3.980634E-4,4.588605E-4,4.398891E-4,9.252443E-4,5.926703E-4,0.003042248,0.00125802,0.006297606,4.436893E-4,5.284134E-8,2.71732E-6,1.021238E-8,2.230419E-7,3.292103E-12,0.001213155,4.617552E-6,8.241545,6.451765E-5,466434.1,466434.1
1.2103E-6,14.86603,5.053617E9,1556.744,1556.744,9.589086E-4,1.0,0.8470757,8.849363E-4,0.02071005,0.01193151,0.008565014,2.417288E-4,0.01659651,2.138067E-4,0.001256366,7.040842E-4,2.472887E-5,0.03136358,8.728491E-4,9.231668E-4,0.005115571,2.413928E-4,1.069586E-5,6.041852E-4,1.101305E-4,1.317747E-4,0.01900869,0.0108785,0.002445038,2.091049E-4,5.322351E-5,0.00323003,1.434413E-4,8.055886E-7,4.601953E-4,5.653421E-6,8.906905E-5,2.582066E-5,2.148584E-4,1.33418E-7,3.956615E-4,4.553806E-4,4.427328E-4,9.268217E-4,5.896482E-4,0.002979168,0.00125345,0.006293094,4.441998E-4,5.443338E-8,2.773859E-6,1.060016E-8,2.247162E-7,3.370355E-12,0.001190704,4.242353E-6,8.239815,6.450334E-5,466336.2,466336.2
1.229872E-6,14.87015,5.08367E9,1556.767,1556.767,9.589086E-4,1.0,0.8467803,8.759547E-4,0.0209243,0.01181517,0.008619286,2.39382E-4,0.01673811,2.131431E-4,0.001273942,7.073442E-4,2.431124E-5,0.03138898,8.721891E-4,9.409209E-4,0.005183835,2.454345E-4,1.049913E-5,6.014947E-4,1.073101E-4,1.283964E-4,0.019012,0.01084938,0.00245401,2.103836E-4,5.259586E-5,0.00324302,1.469564E-4,8.34192E-7,4.649245E-4,5.796579E-6,9.091899E-5,2.651474E-5,2.175565E-4,1.380949E-7,3.92615E-4,4.509636E-4,4.462427E-4,9.287345E-4,5.857974E-4,0.002901208,0.001247582,0.006287454,4.448238E-4,5.648786E-8,2.84579E-6,1.110422E-8,2.268169E-7,3.470234E-12,0.001162933,3.810457E-6,8.237656,6.448547E-5,466214.0,466214.0
1.240857E-6,14.87243,5.104234E9,1556.78,1556.78,9.589086E-4,1.0,0.8466165,8.710031E-4,0.02104351,0.01175098,0.008649163,2.380802E-4,0.01681687,2.127693E-4,0.001283781,7.091317E-4,2.408144E-5,0.0314026,8.718087E-4,9.508963E-4,0.005221957,2.476981E-4,1.03908E-5,5.99988E-4,1.057656E-4,1.265462E-4,0.0190136,0.01083243,0.002458898,2.110878E-4,5.224895E-5,0.003250184,1.489365E-4,8.504561E-7,4.675599E-4,5.877315E-6,9.196119E-5,2.690615E-5,2.19052E-4,1.407579E-7,3.909045E-4,4.484824E-4,4.481674E-4,9.297672E-4,5.836273E-4,0.002858398,0.001244255,0.006284326,4.451632E-4,5.76588E-8,2.886288E-6,1.139326E-8,2.279856E-7,3.526622E-12,0.00114767,3.587591E-6,8.23646,6.447557E-5,466146.3,466146.3
1.246299E-6,14.87356,5.115366E9,1556.787,1556.787,9.589086E-4,1.0,0.8465358,8.685733E-4,0.02110231,0.01171947,0.008663813,2.374393E-4,0.0168557,2.125838E-4,0.001288649,7.100061E-4,2.39688E-5,0.03140918,8.716176E-4,9.558412E-4,0.005240792,2.488183E-4,1.033768E-5,5.992425E-4,1.050104E-4,1.256416E-4,0.01901433,0.01082388,0.002461282,2.114331E-4,5.207848E-5,0.003253701,1.499193E-4,8.585701E-7,4.688606E-4,5.917417E-6,9.247857E-5,2.710056E-5,2.19788E-4,1.420875E-7,3.900571E-4,4.472527E-4,4.49109E-4,9.30268E-4,5.825499E-4,0.002837437,0.001242598,0.006282787,4.453285E-4,5.824372E-8,2.906385E-6,1.153812E-8,2.285619E-7,3.554647E-12,0.001140193,3.482068E-6,8.235872,6.447069E-5,466113.0,466113.0
1.257168E-6,14.87579,5.139306E9,1556.8,1556.8,9.589086E-4,1.0,0.8463756,8.637665E-4,0.02121919,0.01165711,0.008692771,2.361673E-4,0.01693289,2.122127E-4,0.001298355,7.117308E-4,2.37462E-5,0.03142201,8.712308E-4,9.657218E-4,0.005278304,2.510529E-4,1.023266E-5,5.977556E-4,1.035217E-4,1.238583E-4,0.01901567,0.0108065,0.002465965,2.121157E-4,5.174081E-5,0.003260658,1.518859E-4,8.74885E-7,4.714483E-4,5.997704E-6,9.351385E-5,2.748975E-5,2.212478E-4,1.447631E-7,3.883647E-4,4.447965E-4,4.509659E-4,9.312474E-4,5.803942E-4,0.002796063,0.001239272,0.006279732,4.456532E-4,5.942134E-8,2.946585E-6,1.183069E-8,2.297075E-7,3.610783E-12,0.001125429,3.280552E-6,8.234705,6.446102E-5,466047.0,466047.0
1.277847E-6,14.87999,5.191015E9,1556.825,1556.825,9.589086E-4,1.0,0.8460744,8.547829E-4,0.02143969,0.01154049,0.008746805,2.337757E-4,0.01707843,2.115043E-4,0.001316775,7.149349E-4,2.333105E-5,0.03144528,8.704767E-4,9.845411E-4,0.005349307,2.552954E-4,1.003666E-5,5.949336E-4,1.007585E-4,1.205478E-4,0.01901775,0.01077234,0.002474607,2.133896E-4,5.110818E-5,0.003273662,1.556409E-4,9.063333E-7,4.763369E-4,6.151198E-6,9.54912E-5,2.823368E-5,2.239895E-4,1.499286E-7,3.851453E-4,4.401223E-4,4.544147E-4,9.330362E-4,5.762787E-4,0.002719076,0.001232886,0.006273989,4.462516E-4,6.169699E-8,3.023304E-6,1.239943E-8,2.318683E-7,3.718215E-12,0.001097929,2.928616E-6,8.232516,6.444284E-5,465923.1,465923.1
1.286474E-6,14.88172,5.214772E9,1556.836,1556.836,9.589086E-4,1.0,0.8459502,8.51097E-4,0.02153094,0.0114926,0.008768941,2.32789E-4,0.01713864,2.11208E-4,0.00132444,7.16242E-4,2.316107E-5,0.03145454,8.701552E-4,9.923989E-4,0.00537878,2.570615E-4,9.956354E-6,5.937592E-4,9.963204E-5,1.191982E-4,0.01901845,0.01075769,0.002478109,2.139115E-4,5.084804E-5,0.003278998,1.572123E-4,9.196093E-7,4.783627E-4,6.21551E-6,9.631895E-5,2.85453E-5,2.251193E-4,1.521124E-7,3.838029E-4,4.381728E-4,4.55821E-4,9.337541E-4,5.74557E-4,0.002687624,0.001230201,0.00627162,4.464938E-4,6.265991E-8,3.055396E-6,1.264141E-8,2.327624E-7,3.763267E-12,0.001086683,2.793209E-6,8.231614,6.443534E-5,465872.0,465872.1
1.307277E-6,14.88585,5.276906E9,1556.861,1556.861,9.589086E-4,1.0,0.8456537,8.423554E-4,0.02174923,0.01137897,0.008821356,2.304364E-4,0.0172826,2.104916E-4,0.001342875,7.193236E-4,2.275877E-5,0.03147586,8.693638E-4,0.001011362,0.005449488,2.613107E-4,9.766184E-6,5.909347E-4,9.697747E-5,1.160177E-4,0.01901973,0.0107214,0.002486308,2.151471E-4,5.022972E-5,0.003291653,1.610131E-4,9.520008E-7,4.832148E-4,6.371246E-6,9.832177E-5,2.929973E-5,2.278097E-4,1.574491E-7,3.805683E-4,4.334744E-4,4.591343E-4,9.354179E-4,5.703954E-4,0.002613355,0.001223679,0.006265971,4.470608E-4,6.501499E-8,3.13298E-6,1.323639E-8,2.34901E-7,3.872459E-12,0.001060103,2.492001E-6,8.229466,6.441747E-5,465750.5,465750.5
