Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H9_Soln#14 (),Mole_fraction_TC4H9_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_MCPTD_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NEOC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M2_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_IC8H16_Soln#14 (),Mole_fraction_DIMEPTD_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_C12H8_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_BIN1B_Soln#14 (),Mole_fraction_BIN1A_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Mole_fraction_IC12H26_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
3.217147E-6,15.01334,-1.018367E10,1487.913,1487.913,0.001017024,1.0,0.8476737,3.326086E-4,0.02563612,0.005214212,0.00953579,1.230545E-4,0.01816539,1.014529E-4,0.001195488,7.834204E-4,0.03115025,5.768045E-4,0.001015866,0.005079559,1.795229E-4,5.260676E-4,4.140583E-5,5.610595E-5,0.02027835,0.009090374,0.002683294,2.296353E-4,4.064966E-5,0.003332809,2.126658E-4,1.240309E-6,5.495996E-4,6.942479E-6,1.236145E-4,3.712987E-5,2.066763E-4,2.056816E-7,3.569065E-4,4.65899E-4,5.127855E-4,0.001066398,6.150851E-4,0.002963009,0.001402308,0.006356549,3.38123E-4,9.361969E-8,4.989637E-6,9.723662E-5,3.277463E-8,2.399674E-7,5.599108E-12,3.862326E-11,0.001124348,1.156917E-5,8.27084,6.774139E-5,468092.1,468092.1
3.240398E-6,15.01453,-1.008676E10,1487.859,1487.859,0.001017024,1.0,0.8475405,3.308272E-4,0.0257241,0.005186887,0.009548575,1.224089E-4,0.01822423,1.011912E-4,0.001202174,7.843547E-4,0.03116068,5.765786E-4,0.001023413,0.005106786,1.803957E-4,5.251094E-4,4.090649E-5,5.543595E-5,0.02028277,0.009074732,0.002686316,2.300838E-4,4.043776E-5,0.003338489,2.146368E-4,1.256795E-6,5.516634E-4,7.012442E-6,1.246541E-4,3.752098E-5,2.075534E-4,2.085343E-7,3.558196E-4,4.640981E-4,5.140348E-4,0.00106705,6.133135E-4,0.00293054,0.001399408,0.006354429,3.380209E-4,9.500947E-8,5.033654E-6,9.762273E-5,3.339683E-8,2.407291E-7,5.652542E-12,3.901363E-11,0.001113525,1.111359E-5,8.269886,6.773601E-5,468038.1,468038.1
3.380523E-6,15.02153,-9.512488E9,1487.548,1487.548,0.001017024,1.0,0.846758,3.205609E-4,0.02624366,0.005029237,0.009622009,1.186517E-4,0.01857153,9.964455E-5,0.001242086,7.896685E-4,0.03121836,5.751629E-4,0.001068795,0.005268434,1.855703E-4,5.193795E-4,3.80627E-5,5.161745E-5,0.02030676,0.008976706,0.002703342,2.326797E-4,3.920584E-5,0.003371534,2.26521E-4,1.357702E-6,5.638825E-4,7.436266E-6,1.309468E-4,3.988099E-5,2.126452E-4,2.26102E-7,3.493212E-4,4.532767E-4,5.211509E-4,0.001070646,6.026554E-4,0.00274326,0.001381797,0.006341982,3.373878E-4,1.036006E-7,5.298294E-6,9.989466E-5,3.727943E-8,2.452255E-7,5.975314E-12,4.137924E-11,0.001051004,8.731606E-6,8.264301,6.770444E-5,467722.0,467722.0
3.410468E-6,15.02299,-9.392082E9,1487.484,1487.484,0.001017024,1.0,0.8465952,3.184658E-4,0.02635241,0.004997026,0.009636938,1.178773E-4,0.01864417,9.932075E-5,0.001250532,7.90737E-4,0.03122958,5.748494E-4,0.001078471,0.005302438,1.866576E-4,5.181652E-4,3.748964E-5,5.084737E-5,0.02031133,0.008954982,0.002706727,2.332116E-4,3.895217E-5,0.003378343,2.290613E-4,1.379606E-6,5.664467E-4,7.52731E-6,1.322976E-4,4.038576E-5,2.136911E-4,2.299396E-7,3.479444E-4,4.509732E-4,5.225826E-4,0.001071344,6.003835E-4,0.002705032,0.001378008,0.006339391,3.37249E-4,1.054846E-7,5.354707E-6,1.003683E-4,3.81387E-8,2.461664E-7,6.044468E-12,4.188775E-11,0.001038219,8.294626E-6,8.263144,6.769787E-5,467656.5,467656.5
3.42524E-6,15.0237,-9.333021E9,1487.452,1487.452,0.001017024,1.0,0.8465154,3.174444E-4,0.02640577,0.004981319,0.009644208,1.174989E-4,0.0186798,9.916187E-5,0.001254688,7.912557E-4,0.03123498,5.746935E-4,0.001083242,0.005319142,1.871916E-4,5.175674E-4,3.721119E-5,5.047312E-5,0.02031352,0.00894417,0.002708365,2.334712E-4,3.882823E-5,0.00338167,2.303144E-4,1.390455E-6,5.677057E-4,7.572284E-6,1.329647E-4,4.06348E-5,2.142016E-4,2.318436E-7,3.472669E-4,4.498383E-4,5.232777E-4,0.00107168,5.992636E-4,0.002686398,0.001376136,0.006338122,3.371802E-4,1.064204E-7,5.382518E-6,1.006005E-4,3.856643E-8,2.46628E-7,6.078608E-12,4.213901E-11,0.001031983,8.087423E-6,8.262577,6.769466E-5,467624.4,467624.4
3.436572E-6,15.02425,-9.28784E9,1487.428,1487.428,0.001017024,1.0,0.8464544,3.166663E-4,0.02644657,0.004969349,0.009649743,1.172102E-4,0.01870705,9.904038E-5,0.001257871,7.9165E-4,0.03123906,5.745733E-4,0.0010869,0.005331925,1.876003E-4,5.171095E-4,3.699944E-5,5.018849E-5,0.02031516,0.008935837,0.002709608,2.33669E-4,3.873368E-5,0.003384208,2.312757E-4,1.398796E-6,5.686688E-4,7.606809E-6,1.334768E-4,4.082584E-5,2.145909E-4,2.333089E-7,3.467478E-4,4.489683E-4,5.238059E-4,0.001071933,5.984051E-4,0.002672202,0.001374699,0.006337153,3.371272E-4,1.07141E-7,5.403844E-6,1.007779E-4,3.889624E-8,2.46981E-7,6.104807E-12,4.233191E-11,0.001027231,7.93206E-6,8.262144,6.76922E-5,467599.9,467599.9
3.477373E-6,15.02619,-9.126289E9,1487.343,1487.343,0.001017024,1.0,0.8462367,3.139024E-4,0.02659258,0.00492682,0.009669378,1.161818E-4,0.01880454,9.86057E-5,0.001269299,7.930434E-4,0.03125332,5.741368E-4,0.001100061,0.005377726,1.890642E-4,5.15465E-4,3.625024E-5,4.918117E-5,0.02032087,0.008905542,0.002713983,2.343724E-4,3.839699E-5,0.003393248,2.347367E-4,1.428968E-6,5.721179E-4,7.731305E-6,1.353229E-4,4.151373E-5,2.159753E-4,2.386197E-7,3.448842E-4,4.45841E-4,5.256725E-4,0.001072818,5.953171E-4,0.002621794,0.001369518,0.006333689,3.369351E-4,1.097558E-7,5.480567E-6,1.014121E-4,4.009607E-8,2.482441E-7,6.19922E-12,4.302778E-11,0.001010347,7.397678E-6,8.2606,6.768343E-5,467512.5,467512.5
3.539968E-6,15.02913,-8.881759E9,1487.215,1487.215,0.001017024,1.0,0.8459077,3.097731E-4,0.02681391,0.004863234,0.009698634,1.146372E-4,0.01895224,9.794705E-5,0.001286732,7.951047E-4,0.03127394,5.734561E-4,0.001120222,0.005447315,1.912884E-4,5.129553E-4,3.51393E-5,4.768685E-5,0.02032899,0.008858235,0.002720403,2.354249E-4,3.789146E-5,0.003406821,2.400457E-4,1.47567E-6,5.773537E-4,7.922862E-6,1.381624E-4,4.256903E-5,2.18048E-4,2.468722E-7,3.420412E-4,4.410591E-4,5.284313E-4,0.001074096,5.90591E-4,0.002546537,0.001361549,0.006328455,3.366371E-4,1.138288E-7,5.598092E-6,1.023709E-4,4.197407E-8,2.501585E-7,6.344324E-12,4.409934E-11,9.85106E-4,6.648405E-6,8.258273,6.767018E-5,467380.8,467380.8
3.556137E-6,15.02989,-8.819313E9,1487.183,1487.183,0.001017024,1.0,0.8458238,3.087277E-4,0.02687057,0.004847126,0.009706025,1.142446E-4,0.01899003,9.777852E-5,0.001291215,7.956224E-4,0.03127903,5.732782E-4,0.001125424,0.005465156,1.918587E-4,5.123096E-4,3.485967E-5,4.73106E-5,0.02033096,0.008845859,0.002722005,2.356917E-4,3.776299E-5,0.00341027,2.414168E-4,1.487814E-6,5.786953E-4,7.97245E-6,1.388973E-4,4.284157E-5,2.185735E-4,2.490245E-7,3.413101E-4,4.398274E-4,5.291236E-4,0.00107441,5.893726E-4,0.002527498,0.001359487,0.006327119,3.365595E-4,1.14893E-7,5.628414E-6,1.026159E-4,4.246649E-8,2.506484E-7,6.381858E-12,4.437691E-11,9.787137E-4,6.467827E-6,8.25768,6.76668E-5,467347.3,467347.3
3.568274E-6,15.03045,-8.772565E9,1487.158,1487.158,0.001017024,1.0,0.845761,3.079485E-4,0.02691295,0.004835119,0.009711529,1.139515E-4,0.0190183,9.765245E-5,0.001294575,7.960071E-4,0.03128278,5.731442E-4,0.001129327,0.005478513,1.922857E-4,5.118257E-4,3.46517E-5,4.703072E-5,0.02033241,0.008836528,0.002723192,2.358906E-4,3.766712E-5,0.003412843,2.42446E-4,1.496952E-6,5.796995E-4,8.009702E-6,1.394493E-4,4.304615E-5,2.189652E-4,2.506457E-7,3.407622E-4,4.389037E-4,5.296379E-4,0.001074642,5.884587E-4,0.002513312,0.001357939,0.00632612,3.365011E-4,1.156952E-7,5.651165E-6,1.02799E-4,4.283812E-8,2.51015E-7,6.410048E-12,4.45855E-11,9.73949E-4,6.335597E-6,8.257236,6.766427E-5,467322.2,467322.2
3.613952E-6,15.03254,-8.598178E9,1487.068,1487.068,0.001017024,1.0,0.8455268,3.050583E-4,0.02707144,0.004790559,0.009731912,1.128614E-4,0.01912398,9.718127E-5,0.001307182,7.974257E-4,0.03129643,5.726361E-4,0.001144004,0.005528506,1.93884E-4,5.100097E-4,3.388348E-5,4.599669E-5,0.02033762,0.008801109,0.002727548,2.366289E-4,3.731054E-5,0.003422415,2.463184E-4,1.531507E-6,5.834569E-4,8.150121E-6,1.415296E-4,4.381588E-5,2.204193E-4,2.567901E-7,3.387068E-4,4.354353E-4,5.315323E-4,0.001075485,5.850247E-4,0.002460728,0.001352107,0.006322393,3.362802E-4,1.187395E-7,5.736715E-6,1.034828E-4,4.4252E-8,2.523855E-7,6.516257E-12,4.53722E-11,9.562729E-4,5.862364E-6,8.255585,6.765484E-5,467228.7,467228.7
3.647346E-6,15.03406,-8.472143E9,1487.004,1487.004,0.001017024,1.0,0.8453575,3.029861E-4,0.02718628,0.004758593,0.009746492,1.120769E-4,0.01920052,9.684004E-5,0.001316359,7.984342E-4,0.03130594,5.722611E-4,0.001154722,0.005564782,1.950442E-4,5.086875E-4,3.333589E-5,4.525937E-5,0.02034119,0.008774925,0.002730621,2.371585E-4,3.705398E-5,0.003429301,2.491486E-4,1.556933E-6,5.861825E-4,8.252992E-6,1.430532E-4,4.43784E-5,2.214623E-4,2.613245E-7,3.37211E-4,4.329075E-4,5.328772E-4,0.00107607,5.8252E-4,0.002423069,0.001347839,0.006319699,3.361177E-4,1.209903E-7,5.799185E-6,1.039773E-4,4.530074E-8,2.533785E-7,6.594022E-12,4.594903E-11,9.435991E-4,5.539344E-6,8.254393,6.764802E-5,467161.3,467161.3
3.662729E-6,15.03475,-8.414514E9,1486.974,1486.974,0.001017024,1.0,0.84528,3.020431E-4,0.02723889,0.00474404,0.009753117,1.11719E-4,0.01923558,9.668378E-5,0.001320575,7.988907E-4,0.03131019,5.720875E-4,0.001159655,0.005581413,1.955763E-4,5.0808E-4,3.308756E-5,4.492494E-5,0.02034277,0.008762784,0.002732006,2.373997E-4,3.693696E-5,0.003432441,2.50452E-4,1.568691E-6,5.874319E-4,8.300438E-6,1.437558E-4,4.463744E-5,2.21937E-4,2.634254E-7,3.365239E-4,4.317455E-4,5.334854E-4,0.001076332,5.81368E-4,0.002405943,0.001345872,0.006318466,3.360425E-4,1.220344E-7,5.827939E-6,1.042036E-4,4.578814E-8,2.538334E-7,6.629879E-12,4.621522E-11,9.378312E-4,5.396778E-6,8.253849,6.76449E-5,467130.5,467130.5
3.744714E-6,15.0384,-8.111897E9,1486.82,1486.82,0.001017024,1.0,0.8448731,2.97133E-4,0.02751631,0.004668212,0.009787507,1.098476E-4,0.01942034,9.586054E-5,0.00134293,8.012418E-4,0.0313315,5.711527E-4,0.001185908,0.005669233,1.983876E-4,5.048589E-4,3.180386E-5,4.319548E-5,0.02035049,0.008697282,0.002739068,2.386559E-4,3.632513E-5,0.003448853,2.573954E-4,1.631843E-6,5.940282E-4,8.553943E-6,1.475087E-4,4.601708E-5,2.244082E-4,2.747509E-7,3.328832E-4,4.255786E-4,5.366095E-4,0.001077638,5.752471E-4,0.002316928,0.001335383,0.006311987,3.356393E-4,1.276754E-7,5.980968E-6,1.053937E-4,4.843145E-8,2.56232E-7,6.821369E-12,4.763928E-11,9.078081E-4,4.697736E-6,8.250993,6.76285E-5,466968.9,466968.9
3.815153E-6,15.04147,-7.858129E9,1486.692,1486.692,0.001017024,1.0,0.8445308,2.930643E-4,0.02775076,0.004605306,0.009815858,1.082865E-4,0.01957634,9.516593E-5,0.001361984,8.031553E-4,0.03134808,5.703387E-4,0.001208411,0.005743585,2.00771E-4,5.021136E-4,3.075209E-5,4.177765E-5,0.02035624,0.008640009,0.002744719,2.396971E-4,3.58149E-5,0.003462528,2.633555E-4,1.686742E-6,5.996131E-4,8.772573E-6,1.507438E-4,4.720084E-5,2.264533E-4,2.846535E-7,3.297837E-4,4.203175E-4,5.391403E-4,0.001078649,5.700157E-4,0.002243398,0.001326367,0.006306536,3.352897E-4,1.326255E-7,6.112145E-6,1.063956E-4,5.076366E-8,2.582588E-7,6.986438E-12,4.887008E-11,8.829474E-4,4.171363E-6,8.2486,6.761469E-5,466833.4,466833.4
3.824727E-6,15.04188,-7.824085E9,1486.675,1486.675,0.001017024,1.0,0.8444848,2.925215E-4,0.02778236,0.004596909,0.00981963,1.080775E-4,0.01959736,9.507241E-5,0.001364563,8.03408E-4,0.03135022,5.702274E-4,0.001211466,0.005753613,2.010927E-4,5.01742E-4,3.061262E-5,4.158959E-5,0.02035696,0.008632159,0.002745458,2.39836E-4,3.574662E-5,0.003464357,2.641651E-4,1.694249E-6,6.003665E-4,8.802346E-6,1.511842E-4,4.736159E-5,2.267258E-4,2.860117E-7,3.293644E-4,4.196052E-4,5.394736E-4,0.001078779,5.693067E-4,0.002233607,0.001325141,0.006305803,3.35242E-4,1.333057E-7,6.129952E-6,1.065303E-4,5.1085E-8,2.585319E-7,7.008915E-12,4.903789E-11,8.796329E-4,4.104633E-6,8.248279,6.761284E-5,466815.2,466815.2
3.866189E-6,15.04366,-7.677891E9,1486.602,1486.602,0.001017024,1.0,0.8442871,2.901986E-4,0.02791844,0.004560958,0.009835741,1.071814E-4,0.01968784,9.466983E-5,0.001375703,8.044829E-4,0.03135914,5.697437E-4,0.001224684,0.005796824,2.024799E-4,5.001374E-4,3.001799E-5,4.07876E-5,0.02035991,0.00859799,0.002748583,2.404304E-4,3.545376E-5,0.003472198,2.676699E-4,1.726882E-6,6.036133E-4,8.93144E-6,1.530937E-4,4.805737E-5,2.278909E-4,2.919275E-7,3.275547E-4,4.165285E-4,5.40888E-4,0.00107932,5.662423E-4,0.00219176,0.001319836,0.006302652,3.350349E-4,1.36272E-7,6.207012E-6,1.071098E-4,5.248864E-8,2.597083E-7,7.106369E-12,4.976614E-11,8.65453E-4,3.828023E-6,8.2469,6.760485E-5,466737.2,466737.2
3.893728E-6,15.04483,-7.581955E9,1486.554,1486.554,0.001017024,1.0,0.844157,2.886802E-4,0.02800817,0.004537445,0.009846245,1.065939E-4,0.01974747,9.440463E-5,0.001383075,8.051792E-4,0.03136479,5.69421E-4,0.001233453,0.00582533,2.033959E-4,4.990757E-4,2.963132E-5,4.026595E-5,0.02036173,0.008575145,0.002750589,2.408188E-4,3.526181E-5,0.003477335,2.699965E-4,1.748668E-6,6.057558E-4,9.017323E-6,1.543637E-4,4.85191E-5,2.286513E-4,2.958873E-7,3.263578E-4,4.144923E-4,5.418016E-4,0.001079661,5.642125E-4,0.002164455,0.001316313,0.006300578,3.34897E-4,1.382607E-7,6.25814E-6,1.074911E-4,5.343177E-8,2.604839E-7,7.171205E-12,5.02512E-11,8.5619E-4,3.655006E-6,8.245993,6.759959E-5,466685.9,466685.9
3.905432E-6,15.04532,-7.541415E9,1486.534,1486.534,0.001017024,1.0,0.844102,2.880405E-4,0.02804616,0.004527535,0.009850664,1.06346E-4,0.01977271,9.429242E-5,0.001386203,8.054711E-4,0.03136712,5.692835E-4,0.001237178,0.005837401,2.037839E-4,4.986253E-4,2.946887E-5,4.004677E-5,0.02036246,0.008565401,0.002751425,2.409824E-4,3.518081E-5,0.003479502,2.70985E-4,1.757953E-6,6.066631E-4,9.053858E-6,1.549039E-4,4.871525E-5,2.289714E-4,2.975775E-7,3.258503E-4,4.136287E-4,5.421839E-4,0.001079801,5.63351E-4,0.002152964,0.001314817,0.006299701,3.348383E-4,1.391104E-7,6.279858E-6,1.076524E-4,5.383518E-8,2.608122E-7,7.198788E-12,5.045769E-11,8.522887E-4,3.583865E-6,8.245611,6.759737E-5,466664.2,466664.2
3.949961E-6,15.04719,-7.388793E9,1486.459,1486.459,0.001017024,1.0,0.8438943,2.856372E-4,0.02818983,0.004490291,0.00986723,1.054128E-4,0.01986814,9.386833E-5,0.001398067,8.065595E-4,0.03137564,5.687589E-4,0.001251335,0.00588307,2.052534E-4,4.969173E-4,2.88612E-5,3.922671E-5,0.02036508,0.008528152,0.00275452,2.415967E-4,3.48759E-5,0.003487656,2.747439E-4,1.793421E-6,6.100972E-4,9.193031E-6,1.569614E-4,4.94609E-5,2.301719E-4,3.040476E-7,3.239265E-4,4.103529E-4,5.436053E-4,0.001080313,5.600812E-4,0.002109864,0.001309125,0.00629639,3.346145E-4,1.423671E-7,6.362413E-6,1.082615E-4,5.538403E-8,2.62054E-7,7.303872E-12,5.124506E-11,8.376427E-4,3.32591E-6,8.244167,6.758898E-5,466582.5,466582.5
3.968124E-6,15.04795,-7.327211E9,1486.428,1486.428,0.001017024,1.0,0.8438103,2.846706E-4,0.02824805,0.004475305,0.009873876,1.050366E-4,0.01990679,9.369661E-5,0.001402891,8.069936E-4,0.03137896,5.685443E-4,0.001257104,0.005901583,2.058496E-4,4.96223E-4,2.861796E-5,3.889837E-5,0.02036607,0.008512879,0.002755744,2.418437E-4,3.475297E-5,0.003490941,2.762762E-4,1.807952E-6,6.114899E-4,9.24988E-6,1.578016E-4,4.976477E-5,2.306538E-4,3.067048E-7,3.23145E-4,4.090213E-4,5.441703E-4,0.001080512,5.58751E-4,0.002092563,0.001306805,0.006295051,3.34523E-4,1.437066E-7,6.396054E-6,1.085079E-4,5.602222E-8,2.625573E-7,7.346803E-12,5.156706E-11,8.317566E-4,3.226229E-6,8.243584,6.758558E-5,466549.5,466549.5
4.025688E-6,15.05032,-7.134663E9,1486.334,1486.334,0.001017024,1.0,0.8435468,2.816578E-4,0.02843117,0.004428561,0.009894528,1.038605E-4,0.02002831,9.315711E-5,0.001418122,8.083325E-4,0.03138888,5.678618E-4,0.001275364,0.005959824,2.077278E-4,4.940314E-4,2.786405E-5,3.788046E-5,0.02036888,0.008464191,0.002759475,2.426129E-4,3.436875E-5,0.003501201,2.811289E-4,1.854248E-6,6.158735E-4,9.430349E-6,1.604684E-4,5.07267E-5,2.321519E-4,3.151949E-7,3.206797E-4,4.04819E-4,5.459056E-4,0.001081103,5.545484E-4,0.002038762,0.001299458,0.006290847,3.342325E-4,1.479941E-7,6.502552E-6,1.092812E-4,5.806915E-8,2.641401E-7,7.48313E-12,5.259079E-11,8.134279E-4,2.929917E-6,8.241758,6.757491E-5,466446.2,466446.2
4.050062E-6,15.05132,-7.054348E9,1486.294,1486.294,0.001017024,1.0,0.8434364,2.804048E-4,0.02850807,0.004409109,0.009903087,1.0337E-4,0.02007932,9.293083E-5,0.001424545,8.088828E-4,0.03139281,5.675719E-4,0.001283085,0.005984286,2.085178E-4,4.931077E-4,2.755249E-5,3.745968E-5,0.02036993,0.00844345,0.002760988,2.429324E-4,3.420848E-5,0.003505477,2.831819E-4,1.873963E-6,6.177159E-4,9.506904E-6,1.615993E-4,5.113347E-5,2.327729E-4,3.188218E-7,3.196414E-4,4.03048E-4,5.466152E-4,0.001081335,5.527753E-4,0.00201645,0.001296351,0.006289086,3.341093E-4,1.498291E-7,6.54759E-6,1.096052E-4,5.894715E-8,2.648048E-7,7.540983E-12,5.302579E-11,8.05815E-4,2.813017E-6,8.240994,6.757044E-5,466402.9,466402.9
4.212342E-6,15.05781,-6.537697E9,1486.043,1486.043,0.001017024,1.0,0.8427194,2.723859E-4,0.02901074,0.004284425,0.009957422,1.002106E-4,0.02041228,9.145588E-5,0.001466924,8.123088E-4,0.0314152,5.656325E-4,0.001334322,0.006144178,2.137008E-4,4.870196E-4,2.558649E-5,3.480282E-5,0.02037494,0.008303724,0.002770115,2.449714E-4,3.317632E-5,0.00353295,2.968208E-4,2.006854E-6,6.297821E-4,1.00186E-5,1.691538E-4,5.38326E-5,2.367125E-4,3.434441E-7,3.128108E-4,3.913882E-4,5.509753E-4,0.001082637,5.41069E-4,0.001874621,0.00127573,0.006277633,3.332864E-4,1.623418E-7,6.846613E-6,1.11712E-4,6.496075E-8,2.691495E-7,7.928179E-12,5.594531E-11,7.572494E-4,2.146579E-6,8.236052,6.754131E-5,466123.2,466123.2
4.231288E-6,15.05855,-6.479436E9,1486.015,1486.015,0.001017024,1.0,0.8426376,2.714849E-4,0.02906839,0.004270392,0.009963475,9.98535E-5,0.02045043,9.12872E-5,0.001471828,8.126828E-4,0.0314174,5.654053E-4,0.001340285,0.00616251,2.142974E-4,4.863159E-4,2.536871E-5,3.450832E-5,0.0203753,0.008287245,0.002771076,2.451997E-4,3.305964E-5,0.003536049,2.984095E-4,2.022552E-6,6.311686E-4,1.007857E-5,1.700386E-4,5.414661E-5,2.371507E-4,3.463728E-7,3.120228E-4,3.900422E-4,5.51444E-4,0.001082762,5.39714E-4,0.0018588,0.001273331,0.006276326,3.331902E-4,1.638365E-7,6.881429E-6,1.119524E-4,6.568193E-8,2.696478E-7,7.973626E-12,5.62889E-11,7.51812E-4,2.08012E-6,8.23549,6.753799E-5,466091.4,466091.4
4.290723E-6,15.06086,-6.299417E9,1485.929,1485.929,0.001017024,1.0,0.8423837,2.687025E-4,0.02924792,0.004227034,0.009982096,9.874808E-5,0.02056914,9.076259E-5,0.001487158,8.138229E-4,0.03142377,5.646923E-4,0.001358964,0.006219572,2.161581E-4,4.841179E-4,2.470028E-5,3.360425E-5,0.02037617,0.008235358,0.002773957,2.459033E-4,3.269847E-5,0.003545627,3.03388E-4,2.072037E-6,6.354891E-4,1.026697E-5,1.728174E-4,5.513005E-5,2.384969E-4,3.556327E-7,3.095634E-4,3.858411E-4,5.528626E-4,0.001083119,5.354791E-4,0.001810111,0.00126582,0.006272264,3.328882E-4,1.685706E-7,6.990522E-6,1.126992E-4,6.796971E-8,2.711997E-7,8.116539E-12,5.737056E-11,7.350517E-4,1.884801E-6,8.233749,6.752763E-5,465992.9,465992.9
4.316646E-6,15.06186,-6.222209E9,1485.892,1485.892,0.001017024,1.0,0.8422741,2.675098E-4,0.0293256,0.004208434,0.009990045,9.827298E-5,0.02062046,9.053594E-5,0.001493817,8.143046E-4,0.03142631,5.643812E-4,0.001367098,0.006244248,2.169644E-4,4.831637E-4,2.441566E-5,3.321917E-5,0.02037642,0.008212642,0.002775151,2.462042E-4,3.254323E-5,0.003549738,3.055568E-4,2.093734E-6,6.373599E-4,1.034928E-5,1.740311E-4,5.555819E-5,2.390707E-4,3.597059E-7,3.084967E-4,3.840189E-4,5.534569E-4,0.001083259,5.336399E-4,0.001789317,0.001262551,0.006270511,3.327565E-4,1.706572E-7,7.038043E-6,1.130215E-4,6.897968E-8,2.718712E-7,8.179039E-12,5.784416E-11,7.278811E-4,1.805561E-6,8.232999,6.752316E-5,465950.4,465950.4
4.39257E-6,15.06475,-6.000608E9,1485.786,1485.786,0.001017024,1.0,0.8419573,2.640865E-4,0.02955094,0.004155001,0.01001274,9.69054E-5,0.02076926,8.987951E-5,0.001513229,8.156628E-4,0.0314329,5.634701E-4,0.001390877,0.006315783,2.193083E-4,4.803848E-4,2.36053E-5,3.21225E-5,0.02037669,0.008145844,0.002778435,2.470655E-4,3.209635E-5,0.003561554,3.118991E-4,2.157672E-6,6.427922E-4,1.059084E-5,1.775913E-4,5.680923E-5,2.40705E-4,3.717563E-7,3.053939E-4,3.787184E-4,5.551137E-4,0.001083614,5.282806E-4,0.001729919,0.001253003,0.006265438,3.323709E-4,1.768448E-7,7.177016E-6,1.139537E-4,7.198002E-8,2.738192E-7,8.362697E-12,5.92378E-11,7.073537E-4,1.59246E-6,8.230834,6.751021E-5,465827.9,465827.9
4.455431E-6,15.0671,-5.822221E9,1485.701,1485.701,0.001017024,1.0,0.8416994,2.613282E-4,0.02973514,0.004111896,0.01003089,9.579924E-5,0.02089077,8.934417E-5,0.0015292,8.167298E-4,0.03143746,5.627166E-4,0.001410513,0.006374188,2.212293E-4,4.781016E-4,2.295956E-5,3.124825E-5,0.02037644,0.008090273,0.00278092,2.477565E-4,3.173484E-5,0.003571089,3.17139E-4,2.211045E-6,6.472383E-4,1.079136E-5,1.80545E-4,5.784162E-5,2.420072E-4,3.818686E-7,3.028486E-4,3.743711E-4,5.563936E-4,0.001083848,5.238751E-4,0.001682381,0.001245128,0.006261306,3.320519E-4,1.82054E-7,7.291843E-6,1.147126E-4,7.451158E-8,2.754118E-7,8.515463E-12,6.039916E-11,6.908756E-4,1.43548E-6,8.229078,6.749965E-5,465728.5,465728.5
