Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H9_Soln#17 (),Mole_fraction_TC4H9_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_IC4H7_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C5H5_Soln#17 (),Mole_fraction_MCPTD_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NEOC5H12_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M2_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_IC8H16_Soln#17 (),Mole_fraction_DIMEPTD_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_C12H8_Soln#17 (),Mole_fraction_C14H10_Soln#17 (),Mole_fraction_BIN1B_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Mole_fraction_IC12H26_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
2.854568E-7,14.51083,-2.312213E10,1583.512,1583.512,9.322723E-4,1.0,0.8623344,0.002245883,0.007392048,0.02454102,0.003271622,4.536358E-4,0.008585637,3.490465E-4,5.123095E-4,3.919032E-4,8.2346E-5,0.02814933,0.001082762,2.503555E-4,0.002178118,8.181019E-5,3.597441E-5,7.366955E-4,6.357813E-4,7.2366E-4,0.01762832,0.01064235,0.001457692,1.039487E-4,1.040662E-4,0.002344339,2.097052E-5,7.097021E-8,1.979486E-4,9.293466E-7,2.029865E-5,3.216215E-6,7.267232E-5,1.216629E-8,4.749157E-4,5.546349E-4,1.552326E-4,6.340508E-4,6.297256E-4,0.008632071,0.001149086,0.0066133,3.846349E-4,3.356518E-9,2.498195E-7,2.395324E-10,9.461701E-8,2.066095E-13,0.003337065,1.870764E-4,8.348142,6.424663E-5,472467.0,472467.0
2.941914E-7,14.51708,-1.495822E10,1583.473,1583.473,9.322723E-4,1.0,0.8618998,0.002205812,0.007627032,0.0243733,0.003389343,4.49392E-4,0.008750266,3.461989E-4,5.279375E-4,3.997369E-4,8.043598E-5,0.02829187,0.001081512,2.598689E-4,0.002231255,8.467482E-5,3.523977E-5,7.364112E-4,6.080015E-4,6.924708E-4,0.01767804,0.01071564,0.001483165,1.064146E-4,1.025273E-4,0.002368544,2.214674E-5,7.542674E-8,2.026056E-4,9.777888E-7,2.109115E-5,3.406843E-6,7.52328E-5,1.302349E-8,4.766464E-4,5.557375E-4,1.611537E-4,6.417199E-4,6.321055E-4,0.00846626,0.001157062,0.006603464,3.883686E-4,3.637734E-9,2.676591E-7,2.648022E-10,9.753779E-8,2.24837E-13,0.003271747,1.735138E-4,8.344348,6.421901E-5,472252.3,472252.3
2.998096E-7,14.52105,-1.032223E10,1583.457,1583.457,9.322723E-4,1.0,0.8616265,0.002181372,0.007776993,0.02426368,0.003464059,4.467659E-4,0.008854801,3.44414E-4,5.37895E-4,4.046727E-4,7.926681E-5,0.02837966,0.00108073,2.660117E-4,0.002265396,8.652007E-5,3.478829E-5,7.361408E-4,5.91429E-4,6.738454E-4,0.01770854,0.0107611,0.001499259,1.079753E-4,1.015737E-4,0.002383791,2.291519E-5,7.837969E-8,2.0557E-4,1.009439E-6,2.160298E-5,3.532121E-6,7.688183E-5,1.358868E-8,4.776138E-4,5.563324E-4,1.649374E-4,6.465096E-4,6.335026E-4,0.008361658,0.001161887,0.006597291,3.906918E-4,3.824869E-9,2.794343E-7,2.819682E-10,9.938831E-8,2.369844E-13,0.003230716,1.653281E-4,8.341976,6.420143E-5,472118.0,472118.0
3.064472E-7,14.52571,-5.389023E9,1583.445,1583.445,9.322723E-4,1.0,0.8613094,0.002153723,0.007952992,0.02413278,0.003551326,4.437577E-4,0.008977009,3.423556E-4,5.495697E-4,4.10405E-4,7.794016E-5,0.02847977,0.001079827,2.732935E-4,0.0023057,8.870323E-5,3.427402E-5,7.357419E-4,5.7302E-4,6.531388E-4,0.01774319,0.01081321,0.001517987,1.097945E-4,1.004808E-4,0.002401497,2.38348E-5,8.195581E-8,2.090429E-4,1.047322E-6,2.220986E-5,3.682767E-6,7.883184E-5,1.427022E-8,4.786213E-4,5.569261E-4,1.693817E-4,6.520322E-4,6.350262E-4,0.008240049,0.001167298,0.006590142,3.933626E-4,4.052232E-9,2.936432E-7,3.031831E-10,1.015472E-7,2.517572E-13,0.003183177,1.561593E-4,8.339238,6.418084E-5,471963.0,471963.0
3.10875E-7,14.52879,-2.398363E9,1583.441,1583.441,9.322723E-4,1.0,0.8611013,0.002135978,0.008069689,0.02404477,0.003608928,4.418045E-4,0.009057773,3.410144E-4,5.573053E-4,4.141703E-4,7.708634E-5,0.02854448,0.001079238,2.781661E-4,0.002332568,9.016161E-5,3.394177E-5,7.354311E-4,5.613968E-4,6.400551E-4,0.0177655,0.01084701,0.001530307,1.109934E-4,9.977127E-5,0.002413128,2.445527E-5,8.439477E-8,2.113423E-4,1.072889E-6,2.261603E-5,3.784847E-6,8.013352E-5,1.473323E-8,4.792158E-4,5.572581E-4,1.723301E-4,6.556366E-4,6.359687E-4,0.008160091,0.001170739,0.006585456,3.951013E-4,4.20772E-9,3.033003E-7,3.179125E-10,1.02971E-7,2.618664E-13,0.003152014,1.503321E-4,8.337448,6.416723E-5,471861.7,471861.7
3.147714E-7,14.53149,5.083454E7,1583.439,1583.439,9.322723E-4,1.0,0.8609202,0.0021208,0.008171915,0.02396694,0.003659212,4.40119E-4,0.009128358,3.398557E-4,5.640792E-4,4.174461E-4,7.63545E-5,0.02860011,0.001078728,2.824643E-4,0.0023562,9.144642E-5,3.365611E-5,7.351298E-4,5.515745E-4,6.289924E-4,0.01778463,0.01087614,0.001541037,1.120389E-4,9.915927E-5,0.002423247,2.500589E-5,8.657671E-8,2.133548E-4,1.095584E-6,2.297437E-5,3.875722E-6,8.127947E-5,1.514623E-8,4.796901E-4,5.575092E-4,1.749136E-4,6.587573E-4,6.367506E-4,0.008090482,0.001173658,0.006581385,3.966039E-4,4.347087E-9,3.119158E-7,3.312633E-10,1.042134E-7,2.709306E-13,0.003124943,1.45387E-4,8.335896,6.415533E-5,471773.9,471773.9
3.202619E-7,14.53526,3.233644E9,1583.442,1583.442,9.322723E-4,1.0,0.8606684,0.002100073,0.008315222,0.02385681,0.003729422,4.377941E-4,0.009227064,3.382581E-4,5.735729E-4,4.22003E-4,7.535275E-5,0.02867651,0.001078022,2.885371E-4,0.002389483,9.325926E-5,3.326366E-5,7.346638E-4,5.383395E-4,6.14077E-4,0.01781081,0.01091621,0.001555978,1.134971E-4,9.831576E-5,0.002437326,2.578902E-5,8.970832E-8,2.161734E-4,1.127874E-6,2.348078E-5,4.005423E-6,8.289483E-5,1.573701E-8,4.802843E-4,5.577994E-4,1.785359E-4,6.630758E-4,6.377796E-4,0.007993571,0.001177605,0.006575728,3.98679E-4,4.547518E-9,3.242411E-7,3.507037E-10,1.059473E-7,2.839695E-13,0.003087344,1.386972E-4,8.333744,6.413868E-5,471652.1,471652.1
3.237155E-7,14.53761,5.08607E9,1583.445,1583.445,9.322723E-4,1.0,0.8605119,0.002087412,0.008404926,0.02378729,0.003773201,4.363602E-4,0.009288713,3.372745E-4,5.795149E-4,4.248349E-4,7.473949E-5,0.02872342,0.001077586,2.923671E-4,0.002410409,9.440111E-5,3.302255E-5,7.343471E-4,5.303569E-4,6.050756E-4,0.01782683,0.01094084,0.001565271,1.144056E-4,9.779604E-5,0.002446077,2.628595E-5,9.171265E-8,2.179365E-4,1.148371E-6,2.380021E-5,4.087992E-6,8.391122E-5,1.611392E-8,4.806153E-4,5.579447E-4,1.808034E-4,6.657462E-4,6.383843E-4,0.0079333,0.00117999,0.006572217,3.999599E-4,4.676032E-9,3.321043E-7,3.633142E-10,1.070283E-7,2.923308E-13,0.003064013,1.346496E-4,8.332411,6.412829E-5,471576.7,471576.7
3.274349E-7,14.54014,6.960595E9,1583.45,1583.45,9.322723E-4,1.0,0.8603449,0.002074088,0.008501151,0.02371228,0.003820014,4.348394E-4,0.009354731,3.362338E-4,5.858889E-4,4.278554E-4,7.409297E-5,0.02877299,0.001077123,2.965005E-4,0.002432936,9.563216E-5,3.27676E-5,7.339867E-4,5.220397E-4,5.956926E-4,0.01784371,0.01096688,0.001575188,1.153765E-4,9.724538E-5,0.002455411,2.68248E-5,9.390108E-8,2.198268E-4,1.170605E-6,2.414501E-5,4.177757E-6,8.500596E-5,1.652442E-8,4.809363E-4,5.5807E-4,1.832357E-4,6.685832E-4,6.389998E-4,0.00786898,0.001182477,0.006568474,4.013187E-4,4.816545E-9,3.406672E-7,3.772293E-10,1.08184E-7,3.014727E-13,0.003039157,1.304241E-4,8.330993,6.411715E-5,471496.4,471496.4
3.324884E-7,14.54354,9.320741E9,1583.46,1583.46,9.322723E-4,1.0,0.8601206,0.002056478,0.008631267,0.02361018,0.003883067,4.328101E-4,0.009443825,3.348507E-4,5.94509E-4,4.319114E-4,7.323668E-5,0.02883881,0.001076505,3.021311E-4,0.002463532,9.730714E-5,3.242867E-5,7.334666E-4,5.111786E-4,5.834331E-4,0.01786604,0.01100147,0.001588514,1.166833E-4,9.651168E-5,0.00246795,2.756305E-5,9.692458E-8,2.223816E-4,1.201079E-6,2.46148E-5,4.301118E-6,8.649356E-5,1.708982E-8,4.81316E-4,5.581893E-4,1.865242E-4,6.72375E-4,6.397783E-4,0.007782544,0.001185724,0.006563451,4.031319E-4,5.010985E-9,3.524579E-7,3.96699E-10,1.097407E-7,3.141217E-13,0.003005822,1.248964E-4,8.329093,6.410214E-5,471388.9,471388.9
3.400361E-7,14.54858,1.247975E10,1583.479,1583.479,9.322723E-4,1.0,0.8597909,0.002031176,0.008824266,0.02345745,0.003976061,4.298538E-4,0.009575631,3.328517E-4,6.073005E-4,4.378692E-4,7.200262E-5,0.02893399,0.001075605,3.105726E-4,0.0025092,9.981406E-5,3.193752E-5,7.326286E-4,4.958348E-4,5.661001E-4,0.01789817,0.01105146,0.0016081,1.186091E-4,9.544544E-5,0.002486374,2.867863E-5,1.015486E-7,2.26169E-4,1.247162E-6,2.531934E-5,4.488339E-6,8.871542E-5,1.79507E-8,4.817674E-4,5.582617E-4,1.913999E-4,6.779072E-4,6.408211E-4,0.007655456,0.001190298,0.006556077,4.057714E-4,5.308993E-9,3.704008E-7,4.27008E-10,1.120372E-7,3.335013E-13,0.002956949,1.17077E-4,8.32631,6.407994E-5,471231.4,471231.4
3.473637E-7,14.55342,1.517104E10,1583.503,1583.503,9.322723E-4,1.0,0.8594764,0.002007679,0.009010116,0.02330916,0.004064998,4.27063E-4,0.009702194,3.30987E-4,6.196278E-4,4.435415E-4,7.085254E-5,0.02902301,0.001074757,3.188047E-4,0.002553505,1.022541E-4,3.147675E-5,7.317504E-4,4.81861E-4,5.503006E-4,0.01792803,0.01109812,0.001626758,1.204497E-4,9.444228E-5,0.002503925,2.977634E-5,1.06163E-7,2.298146E-4,1.292548E-6,2.600668E-5,4.673474E-6,9.087205E-5,1.88054E-8,4.820811E-4,5.582153E-4,1.960916E-4,6.831335E-4,6.417017E-4,0.007534319,0.001194436,0.006549058,4.082587E-4,5.607072E-9,3.881974E-7,4.578713E-10,1.142347E-7,3.528719E-13,0.002910513,1.099573E-4,8.32367,6.405865E-5,471082.0,471082.0
3.558837E-7,14.55897,1.789139E10,1583.537,1583.537,9.322723E-4,1.0,0.8591176,0.001981573,0.00922435,0.02313698,0.004166756,4.239077E-4,0.009847686,3.289119E-4,6.33855E-4,4.500028E-4,6.957021E-5,0.02912259,0.001073802,3.284228E-4,0.002604983,1.050993E-4,3.09593E-5,7.306563E-4,4.666468E-4,5.330829E-4,0.01796119,0.01115012,0.001648017,1.225548E-4,9.331284E-5,0.002523932,3.107066E-5,1.116852E-7,2.340162E-4,1.34612E-6,2.681011E-5,4.892879E-6,9.337854E-5,1.982278E-8,4.823016E-4,5.580227E-4,2.014938E-4,6.890384E-4,6.425696E-4,0.00739617,0.001198889,0.006541061,4.110624E-4,5.964614E-9,4.093522E-7,4.95584E-10,1.167514E-7,3.760819E-13,0.002857726,1.022245E-4,8.320671,6.403423E-5,470912.2,470912.2
3.966269E-7,14.5845,2.640125E10,1583.754,1583.754,9.322723E-4,1.0,0.8574904,0.001871684,0.01022195,0.02232518,0.004629503,4.099092E-4,0.01052066,3.202922E-4,7.005093E-4,4.790509E-4,6.411911E-5,0.0295481,0.001069651,3.751168E-4,0.002850591,1.188336E-4,2.871117E-5,7.245454E-4,4.061127E-4,4.644023E-4,0.01809949,0.01136723,0.001743482,1.321288E-4,8.838018E-5,0.002614123,3.751863E-5,1.404807E-7,2.53604E-4,1.613987E-6,3.071747E-5,6.001931E-6,1.053269E-4,2.504385E-8,4.815278E-4,5.552427E-4,2.265116E-4,7.149547E-4,6.446435E-4,0.00677311,0.001215395,0.006504976,4.232973E-4,7.840164E-9,5.171682E-7,7.045634E-10,1.282588E-7,4.971544E-13,0.00262173,7.213721E-5,8.307246,6.392212E-5,470152.4,470152.4
4.081918E-7,14.59145,2.784541E10,1583.828,1583.828,9.322723E-4,1.0,0.8570523,0.001844182,0.01049727,0.02210008,0.004753914,4.062014E-4,0.01070537,3.182048E-4,7.190697E-4,4.867789E-4,6.27419E-5,0.02965567,0.001068585,3.885834E-4,0.002920124,1.227723E-4,2.812978E-5,7.225989E-4,3.918211E-4,4.481448E-4,0.01813344,0.01141994,0.0017688,1.347068E-4,8.709934E-5,0.002638202,3.942426E-5,1.493911E-7,2.590248E-4,1.693477E-6,3.184681E-5,6.334239E-6,1.087006E-4,2.663511E-8,4.808406E-4,5.539511E-4,2.333604E-4,7.216758E-4,6.446736E-4,0.006606857,0.001218788,0.006495307,4.264563E-4,8.42352E-9,5.497088E-7,7.729921E-10,1.31379E-7,5.345182E-13,0.002559278,6.533993E-5,8.303677,6.389166E-5,469950.4,469950.4
4.130993E-7,14.59437,2.836535E10,1583.861,1583.861,9.322723E-4,1.0,0.8568693,0.001832921,0.01061309,0.02200543,0.004805815,4.046572E-4,0.01078297,3.173622E-4,7.26904E-4,4.899938E-4,6.217659E-5,0.02969977,0.001068146,3.943262E-4,0.002949603,1.244492E-4,2.788952E-5,7.2175E-4,3.86064E-4,4.415912E-4,0.01814722,0.01144119,0.001779317,1.357831E-4,8.656945E-5,0.002648232,4.024266E-5,1.532726E-7,2.613079E-4,1.72766E-6,3.232879E-5,6.477521E-6,1.101291E-4,2.73252E-8,4.804953E-4,5.533425E-4,2.362323E-4,7.244501E-4,6.446193E-4,0.006537642,0.001220072,0.006491274,4.277592E-4,8.677999E-9,5.637673E-7,8.033051E-10,1.32685E-7,5.50768E-13,0.002533336,6.265208E-5,8.302191,6.387892E-5,469866.3,469866.3
4.201242E-7,14.59849,2.902509E10,1583.909,1583.909,9.322723E-4,1.0,0.8566101,0.001817197,0.01077785,0.0218709,0.0048792,4.024749E-4,0.01089326,3.161988E-4,7.380774E-4,4.945305E-4,6.138595E-5,0.02976136,0.00106753,4.025761E-4,0.002991772,1.268552E-4,2.755187E-5,7.205129E-4,3.781156E-4,4.325386E-4,0.01816632,0.01147046,0.001794141,1.373059E-4,8.582426E-5,0.002662398,4.142416E-5,1.589339E-7,2.645586E-4,1.777058E-6,3.302161E-5,6.684952E-6,1.121704E-4,2.832859E-8,4.799487E-4,5.524111E-4,2.403077E-4,7.283434E-4,6.444748E-4,0.006439917,0.001221754,0.006485568,4.295869E-4,9.049529E-9,5.841473E-7,8.480455E-10,1.345365E-7,5.744362E-13,0.002496765,5.899511E-5,8.300092,6.386085E-5,469747.6,469747.6
4.280653E-7,14.60311,2.966359E10,1583.964,1583.964,9.322723E-4,1.0,0.8563211,0.00179995,0.01096264,0.02172024,0.004960885,4.000454E-4,0.01101683,3.149416E-4,7.506527E-4,4.995686E-4,6.051715E-5,0.0298289,0.001066851,4.119434E-4,0.003039399,1.295831E-4,2.717869E-5,7.190854E-4,3.695172E-4,4.2274E-4,0.01818708,0.01150198,0.001810578,1.390024E-4,8.499988E-5,0.002678149,4.27738E-5,1.654832E-7,2.682093E-4,1.833552E-6,3.380888E-5,6.922704E-6,1.144725E-4,2.948502E-8,4.792598E-4,5.512758E-4,2.448639E-4,7.326369E-4,6.442201E-4,0.006331328,0.001223443,0.006479212,4.316016E-4,9.479862E-9,6.075438E-7,9.005627E-10,1.366045E-7,6.017657E-13,0.002456202,5.511658E-5,8.297759,6.384068E-5,469615.5,469615.5
4.34658E-7,14.60689,3.01167E10,1584.01,1584.01,9.322723E-4,1.0,0.8560842,0.001786034,0.0111149,0.02159632,0.00502769,3.98057E-4,0.01111856,3.139425E-4,7.6105E-4,5.036798E-4,5.981494E-5,0.02988335,0.0010663,4.197535E-4,0.003078903,1.318542E-4,2.687542E-5,7.178785E-4,3.626687E-4,4.149314E-4,0.01820365,0.01152689,0.001823968,1.403911E-4,8.432928E-5,0.002691018,4.39055E-5,1.710425E-7,2.712211E-4,1.880979E-6,3.446579E-5,7.122698E-6,1.163791E-4,3.046315E-8,4.786335E-4,5.502691E-4,2.486054E-4,7.36117E-4,6.439374E-4,0.006242669,0.001224679,0.006474009,4.332342E-4,9.845551E-9,6.272536E-7,9.457584E-10,1.383018E-7,6.249166E-13,0.00242314,5.209082E-5,8.295852,6.382413E-5,469507.6,469507.6
4.422705E-7,14.61122,3.056377E10,1584.065,1584.065,9.322723E-4,1.0,0.855814,0.001770391,0.01128943,0.02145459,0.005103711,3.957909E-4,0.01123506,3.128366E-4,7.730099E-4,5.083486E-4,5.902438E-5,0.02994448,0.001065679,4.288088E-4,0.003124475,1.344839E-4,2.653223E-5,7.164621E-4,3.550627E-4,4.062549E-4,0.01822209,0.01155428,0.001839149,1.419728E-4,8.356971E-5,0.002705649,4.522471E-5,1.775994E-7,2.74678E-4,1.936325E-6,3.522806E-5,7.356525E-6,1.18575E-4,3.161302E-8,4.778524E-4,5.490374E-4,2.528795E-4,7.400432E-4,6.43534E-4,0.006141937,0.001225926,0.006468082,4.350761E-4,1.027733E-8,6.503288E-7,9.997666E-10,1.402404E-7,6.521639E-13,0.002385635,4.880186E-5,8.293682,6.380524E-5,469384.8,469384.8
4.492988E-7,14.61517,3.091212E10,1584.116,1584.116,9.322723E-4,1.0,0.8555676,0.00175633,0.01144935,0.02132505,0.005172852,3.937258E-4,0.01134174,3.118587E-4,7.840104E-4,5.125862E-4,5.831282E-5,0.02999932,0.001065117,4.372043E-4,0.003166507,1.369187E-4,2.622174E-5,7.151341E-4,3.483087E-4,3.985463E-4,0.01823846,0.01157828,0.001852901,1.434127E-4,8.288183E-5,0.002718946,4.645441E-5,1.837853E-7,2.7785E-4,1.987975E-6,3.593539E-5,7.575139E-6,1.205969E-4,3.269426E-8,4.770786E-4,5.478365E-4,2.567815E-4,7.435826E-4,6.430909E-4,0.00605047,0.001226912,0.006462683,4.367368E-4,1.06851E-8,6.719309E-7,1.051393E-9,1.420104E-7,6.778085E-13,0.00235163,4.59491E-5,8.291709,6.3788E-5,469273.1,469273.1
4.579787E-7,14.61998,3.126774E10,1584.18,1584.18,9.322723E-4,1.0,0.8552673,0.001739439,0.01164528,0.02116684,0.00525688,3.91209E-4,0.01147234,3.107049E-4,7.975438E-4,5.177252E-4,5.745698E-5,0.03006501,0.001064439,4.47619E-4,0.003218359,1.399345E-4,2.584632E-5,7.134692E-4,3.402966E-4,3.893976E-4,0.01825786,0.01160626,0.001869543,1.451646E-4,8.204915E-5,0.002735094,4.798845E-5,1.916009E-7,2.817424E-4,2.052486E-6,3.681367E-5,7.848702E-6,1.230861E-4,3.405576E-8,4.76057E-4,5.462726E-4,2.615424E-4,7.478441E-4,6.424536E-4,0.005939498,0.001227918,0.00645611,4.38737E-4,1.120089E-8,6.989981E-7,1.117524E-9,1.44171E-7,7.101222E-13,0.002310439,4.265375E-5,8.289311,6.376698E-5,469137.4,469137.4
4.644137E-7,14.62351,3.148463E10,1584.228,1584.228,9.322723E-4,1.0,0.8550474,0.001727238,0.01178942,0.02105082,0.005318225,3.893658E-4,0.01156836,3.098859E-4,8.075414E-4,5.214693E-4,5.683802E-5,0.03011232,0.001063946,4.553726E-4,0.003256757,1.421766E-4,2.557349E-5,7.122185E-4,3.345753E-4,3.828618E-4,0.01827168,0.01162584,0.001881642,1.464448E-4,8.144329E-5,0.002746875,4.913655E-5,1.975212E-7,2.846104E-4,2.100821E-6,3.746817E-5,8.054025E-6,1.249256E-4,3.508389E-8,4.752549E-4,5.450578E-4,2.650305E-4,7.509273E-4,6.419194E-4,0.005858619,0.001228519,0.006451302,4.401849E-4,1.1592E-8,7.193374E-7,1.168266E-9,1.457553E-7,7.345329E-13,0.002280459,4.036313E-5,8.28756,6.375159E-5,469038.3,469038.3
4.708241E-7,14.627,3.166528E10,1584.276,1584.276,9.322723E-4,1.0,0.8548307,0.001715341,0.01193209,0.02093633,0.005378537,3.875479E-4,0.01166335,3.090993E-4,8.17472E-4,5.251444E-4,5.623404E-5,0.03015831,0.001063464,4.631244E-4,0.003294971,1.444155E-4,2.530619E-5,7.109593E-4,3.290505E-4,3.765481E-4,0.01828499,0.01164438,0.001893495,1.477047E-4,8.084909E-5,0.002758452,5.028941E-5,2.035273E-7,2.874528E-4,2.149403E-6,3.812306E-5,8.260692E-6,1.267531E-4,3.612427E-8,4.744195E-4,5.43802E-4,2.684701E-4,7.539357E-4,6.413363E-4,0.005779211,0.001228998,0.006446566,4.415985E-4,1.198913E-8,7.398292E-7,1.220302E-9,1.47319E-7,7.592367E-13,0.002251057,3.820362E-5,8.285837,6.373641E-5,468940.8,468940.8
4.768879E-7,14.63026,3.180784E10,1584.321,1584.321,9.322723E-4,1.0,0.8546276,0.001704312,0.0120662,0.02082903,0.005434876,3.858443E-4,0.0117526,3.083805E-4,8.268402E-4,5.285718E-4,5.56737E-5,0.0302008,0.001063014,4.704816E-4,0.003331082,1.46538E-4,2.505728E-5,7.097572E-4,3.239739E-4,3.707447E-4,0.01829717,0.01166105,0.001904529,1.488827E-4,8.029519E-5,0.002769262,5.138811E-5,2.093069E-7,2.901284E-4,2.195745E-6,3.874513E-5,8.458083E-6,1.284768E-4,3.712309E-8,4.735977E-4,5.425744E-4,2.716917E-4,7.567253E-4,6.407402E-4,0.005705136,0.001229345,0.006442135,4.429102E-4,1.237161E-8,7.59418E-7,1.270885E-9,1.487853E-7,7.829515E-13,0.002223659,3.626597E-5,8.284227,6.372218E-5,468849.6,468849.7
4.847419E-7,14.63445,3.195552E10,1584.38,1584.38,9.322723E-4,1.0,0.8543675,0.001690337,0.01223871,0.02069151,0.005506828,3.836597E-4,0.01186735,3.074844E-4,8.389389E-4,5.329415E-4,5.496326E-5,0.0302544,0.001062441,4.800469E-4,0.0033778,1.492941E-4,2.474041E-5,7.081848E-4,3.176037E-4,3.634602E-4,0.01831237,0.01168141,0.001918565,1.503885E-4,7.95892E-5,0.002783061,5.2823E-5,2.169372E-7,2.935751E-4,2.256327E-6,3.955467E-5,8.716497E-6,1.307021E-4,3.843837E-8,4.724893E-4,5.409282E-4,2.758182E-4,7.60259E-4,6.399052E-4,0.005610679,0.001229646,0.006436463,4.445732E-4,1.287702E-8,7.850856E-7,1.338415E-9,1.506662E-7,8.14171E-13,0.002188759,3.390094E-5,8.282168,6.370396E-5,468733.1,468733.1
4.916719E-7,14.6381,3.205546E10,1584.433,1584.433,9.322723E-4,1.0,0.8541406,0.001678283,0.01238981,0.02057154,0.005569377,3.81752E-4,0.0119678,3.067244E-4,8.495826E-4,5.367332E-4,5.435012E-5,0.03030042,0.001061943,4.885199E-4,0.00341897,1.517322E-4,2.446583E-5,7.06784E-4,3.121639E-4,3.572374E-4,0.01832527,0.01169824,0.001930716,1.516989E-4,7.897656E-5,0.002795052,5.410001E-5,2.238053E-7,2.96599E-4,2.310299E-6,4.027251E-5,8.947047E-6,1.326585E-4,3.961924E-8,4.71472E-4,5.394252E-4,2.79416E-4,7.633042E-4,6.391116E-4,0.005528701,0.001229778,0.00643152,4.460081E-4,1.333238E-8,8.080061E-7,1.399908E-9,1.523092E-7,8.421853E-13,0.002158503,3.194175E-5,8.280376,6.368807E-5,468631.7,468631.7
4.989137E-7,14.64188,3.213269E10,1584.488,1584.488,9.322723E-4,1.0,0.8539061,0.001665953,0.01254661,0.02044755,0.005633808,3.797775E-4,0.012072,3.059596E-4,8.606743E-4,5.40632E-4,5.37227E-5,0.03034724,0.00106143,4.974073E-4,0.003461937,1.542862E-4,2.418377E-5,7.053076E-4,3.066516E-4,3.509297E-4,0.01833825,0.0117147,0.00194318,1.530502E-4,7.834638E-5,0.0028074,5.544542E-5,2.311202E-7,2.997417E-4,2.367218E-6,4.102623E-5,9.19051E-6,1.346956E-4,4.087396E-8,4.703709E-4,5.378055E-4,2.831321E-4,7.664148E-4,6.382269E-4,0.005444394,0.001229783,0.006426416,4.474755E-4,1.381783E-8,8.322299E-7,1.466125E-9,1.540097E-7,8.719303E-13,0.002127418,3.001578E-5,8.278528,6.367164E-5,468527.2,468527.2
5.061139E-7,14.64559,3.218616E10,1584.543,1584.543,9.322723E-4,1.0,0.8536754,0.001653949,0.01270141,0.02032564,0.005696953,3.778328E-4,0.01217483,3.052267E-4,8.716727E-4,5.444464E-4,5.311163E-5,0.03039257,0.001060927,5.062764E-4,0.003504601,1.568317E-4,2.390805E-5,7.038279E-4,3.013332E-4,3.448422E-4,0.01835066,0.01172997,0.001955344,1.543758E-4,7.772945E-5,0.002819497,5.679392E-5,2.385315E-7,3.028494E-4,2.424322E-6,4.177921E-5,9.43508E-6,1.367134E-4,4.214231E-8,4.692399E-4,5.361479E-4,2.867834E-4,7.694376E-4,6.372938E-4,0.005361903,0.001229661,0.006421401,4.489037E-4,1.431012E-8,8.565822E-7,1.533942E-9,1.556845E-7,9.019708E-13,0.002097031,2.821491E-5,8.276715,6.365549E-5,468424.5,468424.5
