Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H9_Soln#18 (),Mole_fraction_TC4H9_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_IC4H7_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_MCPTD_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NEOC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M2_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_IC8H17_Soln#18 (),Mole_fraction_IC8H16_Soln#18 (),Mole_fraction_DIMEPTD_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_BIN1A_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Mole_fraction_IC12H26_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
7.894861E-7,14.78722,6.829975E10,1618.53,1618.53,9.070757E-4,1.0,0.8379852,0.001489617,0.02103308,0.01785854,0.008188203,3.109099E-4,0.01846193,3.48138E-4,0.00187266,6.929882E-4,3.257096E-5,0.03194489,0.001183565,0.001365727,0.007080743,4.382459E-4,1.366426E-5,5.920715E-4,1.205242E-4,1.3146E-4,0.01806359,0.01118202,0.002327026,2.124929E-4,4.628539E-5,0.003405937,1.797179E-4,1.280092E-6,4.848105E-4,8.245502E-6,1.029982E-4,2.679706E-4,2.23586E-7,3.207767E-4,3.105048E-4,4.340207E-4,7.953039E-4,4.460234E-4,2.899198E-8,0.001308693,8.91213E-4,0.006066064,5.64004E-4,8.449617E-8,1.109364E-8,2.583729E-7,3.941817E-12,2.349017E-11,6.111502E-4,3.446429E-8,8.146963,6.134187E-5,461081.1,461081.2
7.94488E-7,14.78935,6.823779E10,1618.613,1618.613,9.070757E-4,1.0,0.8378759,0.001484392,0.02113083,0.01779987,0.008214191,3.097093E-4,0.01852339,3.476772E-4,0.001882864,6.940835E-4,3.233538E-5,0.03194361,0.001182692,0.001376165,0.007114891,4.413844E-4,1.354533E-5,5.904906E-4,1.189878E-4,1.297676E-4,0.01805776,0.01115254,0.00232921,2.12963E-4,4.602544E-5,0.003409447,1.814313E-4,1.29824E-6,4.868724E-4,8.325454E-6,1.038648E-4,2.691006E-4,2.267793E-7,3.189496E-4,3.082123E-4,4.350307E-4,7.955171E-4,4.439212E-4,2.842991E-8,0.001288677,8.879969E-4,0.00606345,5.645865E-4,8.577742E-8,1.129827E-8,2.594245E-7,3.993382E-12,2.38015E-11,6.030829E-4,3.211508E-8,8.14621,6.133302E-5,461038.5,461038.5
7.997333E-7,14.79158,6.817072E10,1618.701,1618.701,9.070757E-4,1.0,0.8377619,0.001478957,0.02123295,0.01773875,0.008241191,3.084568E-4,0.01858756,3.471946E-4,0.001893552,6.952156E-4,3.209099E-5,0.03194204,0.001181777,0.001387118,0.007150564,4.446758E-4,1.342193E-5,5.888364E-4,1.173989E-4,1.280176E-4,0.01805157,0.01112148,0.002331439,2.134498E-4,4.575514E-5,0.003413081,1.832312E-4,1.317418E-6,4.890276E-4,8.409505E-6,1.047757E-4,2.702752E-4,2.301572E-7,3.170382E-4,3.058194E-4,4.360686E-4,7.95727E-4,4.417195E-4,2.785269E-8,0.00126801,8.846233E-4,0.006060724,5.651912E-4,8.713303E-8,1.151532E-8,2.605229E-7,4.047731E-12,2.412971E-11,5.947402E-4,2.982283E-8,8.145426,6.132379E-5,460994.2,460994.2
8.045086E-7,14.7936,6.810816E10,1618.781,1618.781,9.070757E-4,1.0,0.8376587,0.001474045,0.0213256,0.01768347,0.008265555,3.073224E-4,0.01864573,3.467558E-4,0.001903273,6.96232E-4,3.187076E-5,0.03194042,0.001180944,0.001397095,0.007182923,4.476724E-4,1.331073E-5,5.873336E-4,1.159714E-4,1.264455E-4,0.01804588,0.01109306,0.002333417,2.138878E-4,4.551104E-5,0.003416352,1.848725E-4,1.335004E-6,4.909838E-4,8.486204E-6,1.056067E-4,2.713357E-4,2.332577E-7,3.153021E-4,3.036508E-4,4.369952E-4,7.959063E-4,4.397177E-4,2.733763E-8,0.001249471,8.815513E-4,0.006058256,5.657365E-4,8.837762E-8,1.171506E-8,2.615192E-7,4.097447E-12,2.443001E-11,5.872452E-4,2.787463E-8,8.144718,6.131543E-5,460954.1,460954.1
8.105574E-7,14.79614,6.802663E10,1618.882,1618.882,9.070757E-4,1.0,0.8375288,0.001467874,0.0214425,0.01761393,0.008296118,3.058933E-4,0.01871907,3.462007E-4,0.001915572,6.974999E-4,3.159492E-5,0.03193811,0.001179889,0.00140974,0.007223747,4.514679E-4,1.317144E-5,5.854344E-4,1.141892E-4,1.24483E-4,0.01803859,0.01105691,0.002335853,2.144354E-4,4.520454E-5,0.003420441,1.869553E-4,1.357457E-6,4.934534E-4,8.583601E-6,1.066617E-4,2.726667E-4,2.372201E-7,3.131088E-4,3.009177E-4,4.381436E-4,7.961173E-4,4.371858E-4,2.669931E-8,0.001226365,8.776596E-4,0.006055148,5.6642E-4,8.996859E-8,1.197103E-8,2.62776E-7,4.160747E-12,2.481246E-11,5.778884E-4,2.558588E-8,8.143828,6.13049E-5,460903.7,460903.7
8.159451E-7,14.79839,6.795175E10,1618.972,1618.972,9.070757E-4,1.0,0.8374139,0.001462426,0.0215462,0.01755245,0.008323061,3.046279E-4,0.01878407,3.45707E-4,0.001926515,6.986109E-4,3.135214E-5,0.03193581,0.00117895,0.00142101,0.007259954,4.548485E-4,1.304883E-5,5.837471E-4,1.126261E-4,1.22762E-4,0.01803202,0.01102454,0.002337956,2.149165E-4,4.493409E-5,0.003424033,1.88814E-4,1.377623E-6,4.956454E-4,8.670584E-6,1.076036E-4,2.738405E-4,2.40783E-7,3.111608E-4,2.984966E-4,4.391429E-4,7.962903E-4,4.349344E-4,2.614378E-8,0.001206136,8.741932E-4,0.006052397,5.67022E-4,9.13995E-8,1.220186E-8,2.638907E-7,4.217437E-12,2.515505E-11,5.69682E-4,2.370492E-8,8.143041,6.129557E-5,460859.2,460859.2
8.220818E-7,14.80094,6.786393E10,1619.075,1619.075,9.070757E-4,1.0,0.837284,0.001456273,0.02166384,0.01748294,0.008353434,3.031952E-4,0.01885774,3.451453E-4,0.001938965,6.998558E-4,3.107888E-5,0.03193292,0.001177881,0.001433853,0.007301014,4.586987E-4,1.291082E-5,5.8183E-4,1.10873E-4,1.208321E-4,0.01802444,0.0109875,0.002340277,2.154568E-4,4.462893E-5,0.003428069,1.909348E-4,1.400785E-6,4.981333E-4,8.769919E-6,1.086791E-4,2.75164E-4,2.448797E-7,3.089486E-4,2.957542E-4,4.402542E-4,7.964705E-4,4.323745E-4,2.55256E-8,0.001183493,8.702454E-4,0.006049284,5.677002E-4,9.30452E-8,1.246804E-8,2.651549E-7,4.282357E-12,2.55475E-11,5.604793E-4,2.17292E-8,8.142153,6.128501E-5,460808.9,460808.9
8.270552E-7,14.803,6.779119E10,1619.158,1619.158,9.070757E-4,1.0,0.8371793,0.001451327,0.02175881,0.017427,0.008377811,3.020405E-4,0.01891717,3.446907E-4,0.001949043,7.00849E-4,3.085988E-5,0.03193037,0.001177015,0.001444267,0.007334153,4.618189E-4,1.28002E-5,5.802801E-4,1.094728E-4,1.192909E-4,0.01801823,0.01095736,0.002342102,2.15889E-4,4.438378E-5,0.003431297,1.926565E-4,1.419701E-6,5.001429E-4,8.850621E-6,1.095527E-4,2.762266E-4,2.482292E-7,3.071608E-4,2.935435E-4,4.411345E-4,7.966038E-4,4.303035E-4,2.503552E-8,0.001165439,8.670466E-4,0.006046775,5.682442E-4,9.439104E-8,1.268624E-8,2.661754E-7,4.335235E-12,2.586722E-11,5.531293E-4,2.024572E-8,8.141438,6.127649E-5,460768.5,460768.5
8.475542E-7,14.81138,6.747435E10,1619.499,1619.499,9.070757E-4,1.0,0.8367542,0.001431317,0.02214678,0.01720008,0.008476044,2.973429E-4,0.0191595,3.428214E-4,0.001990476,7.047967E-4,2.998026E-5,0.031918,0.001173449,0.001487238,0.007469425,4.746751E-4,1.235591E-5,5.739285E-4,1.038935E-4,1.131515E-4,0.01799205,0.01083196,0.002349101,2.176161E-4,4.339385E-5,0.003444206,1.997791E-4,1.499065E-6,5.083624E-4,9.185104E-6,1.131715E-4,2.805088E-4,2.623193E-7,2.998433E-4,2.845469E-4,4.445714E-4,7.970353E-4,4.218049E-4,2.311546E-8,0.001093804,8.538741E-4,0.006036573,5.704333E-4,1.000553E-7,1.360966E-8,2.703426E-7,4.555697E-12,2.720105E-11,5.238466E-4,1.511423E-8,8.138546,6.124182E-5,460604.8,460604.8
8.593737E-7,14.81614,6.727948E10,1619.695,1619.695,9.070757E-4,1.0,0.8365136,0.001420049,0.02236798,0.01707186,0.008531083,2.946789E-4,0.01929733,3.417467E-4,0.002014287,7.069687E-4,2.948941E-5,0.03190953,0.001171397,0.001512044,0.00754645,4.820837E-4,1.210798E-5,5.702932E-4,1.008123E-4,1.097623E-4,0.01797653,0.01075889,0.002352765,2.185733E-4,4.283772E-5,0.003451367,2.039041E-4,1.545845E-6,5.130558E-4,9.379289E-6,1.152713E-4,2.829072E-4,2.706531E-7,2.956631E-4,2.794453E-4,4.464157E-4,7.972007E-4,4.169343E-4,2.20778E-8,0.001054462,8.462926E-4,0.00603079,5.716581E-4,1.034074E-7,1.415983E-8,2.727176E-7,4.684626E-12,2.798167E-11,5.076789E-4,1.276367E-8,8.136915,6.122215E-5,460512.5,460512.5
8.816842E-7,14.82499,6.688959E10,1620.063,1620.063,9.070757E-4,1.0,0.8360681,0.001399287,0.0227807,0.01683483,0.008631921,2.897374E-4,0.01955384,3.397242E-4,0.00205908,7.1087E-4,2.859373E-5,0.03189108,0.00116753,0.001558915,0.007689911,4.96057E-4,1.165563E-5,5.63486E-4,9.525212E-5,1.036487E-4,0.01794644,0.01061963,0.002358976,2.203061E-4,4.181601E-5,0.003464351,2.117234E-4,1.636157E-6,5.21826E-4,9.748369E-6,1.192601E-4,2.872954E-4,2.868027E-7,2.878539E-4,2.699893E-4,4.496336E-4,7.973561E-4,4.07805E-4,2.024672E-8,9.838882E-4,8.320213E-4,0.006020063,5.738993E-4,1.099067E-7,1.523376E-8,2.771472E-7,4.931506E-12,2.947764E-11,4.785104E-4,9.263249E-9,8.133908,6.118561E-5,460342.3,460342.3
8.96577E-7,14.83079,6.66135E10,1620.308,1620.308,9.070757E-4,1.0,0.8357767,0.001385787,0.02305275,0.01668013,0.008697074,2.865013E-4,0.01972247,3.383781E-4,0.002088868,7.133345E-4,2.801743E-5,0.03187705,0.001164955,0.00159023,0.007784261,5.053742E-4,1.136467E-5,5.589823E-4,9.17192E-5,9.976588E-5,0.0179258,0.01052581,0.002362628,2.214105E-4,4.115384E-5,0.003472642,2.169651E-4,1.697902E-6,5.276164E-4,9.996535E-6,1.219408E-4,2.901242E-4,2.978908E-7,2.82703E-4,2.638059E-4,4.51595E-4,7.973507E-4,4.017615E-4,1.911138E-8,9.393457E-4,8.225312E-4,0.006013036,5.753461E-4,1.143715E-7,1.59767E-8,2.80066E-7,5.098818E-12,3.049236E-11,4.599821E-4,7.472751E-9,8.131951,6.116164E-5,460231.5,460231.5
9.153885E-7,14.83802,6.624741E10,1620.616,1620.616,9.070757E-4,1.0,0.8354155,0.001369127,0.02339254,0.0164886,0.00877699,2.82484E-4,0.01993255,3.366824E-4,0.002126366,7.162938E-4,2.73131E-5,0.03185748,0.00116171,0.001629807,0.007901813,5.171289E-4,1.100919E-5,5.533403E-4,8.74512E-5,9.507711E-5,0.01789916,0.01040648,0.002366701,2.227476E-4,4.03394E-5,0.003482705,2.236089E-4,1.777555E-6,5.348586E-4,1.031199E-5,1.253467E-4,2.935835E-4,3.122523E-7,2.762704E-4,2.561448E-4,4.538654E-4,7.972254E-4,3.9419E-4,1.776948E-8,8.858684E-4,8.105951E-4,0.006004307,5.771199E-4,1.201567E-7,1.694522E-8,2.837106E-7,5.312969E-12,3.179222E-11,4.376045E-4,5.692167E-9,8.129534,6.113185E-5,460094.8,460094.8
9.244439E-7,14.84146,6.606474E10,1620.763,1620.763,9.070757E-4,1.0,0.8352442,0.001361259,0.02355461,0.01639791,0.008814542,2.805776E-4,0.02003254,3.358679E-4,0.002144366,7.176593E-4,2.698307E-5,0.03184737,0.001160152,0.001648865,0.007957754,5.22781E-4,1.08427E-5,5.506431E-4,8.54709E-5,9.290231E-5,0.01788612,0.01034876,0.002368455,2.23369E-4,3.995583E-5,0.003487391,2.268154E-4,1.816553E-6,5.383169E-4,1.046461E-5,1.26994E-4,2.95204E-4,3.193075E-7,2.732039E-4,2.525166E-4,4.548785E-4,7.971201E-4,3.90571E-4,1.715802E-8,8.611853E-4,8.048719E-4,0.006000162,5.779533E-4,1.229997E-7,1.742344E-8,2.854487E-7,5.417155E-12,3.242504E-11,4.272238E-4,4.991145E-9,8.128392,6.111769E-5,460030.1,460030.1
9.580682E-7,14.85399,6.535232E10,1621.308,1621.308,9.070757E-4,1.0,0.8346225,0.001332861,0.0241481,0.01606927,0.008948973,2.736522E-4,0.02039758,3.328538E-4,0.002210916,7.224085E-4,2.580636E-5,0.0318061,0.001154387,0.001719642,0.008161806,5.437261E-4,1.024948E-5,5.407351E-4,7.851653E-5,8.526885E-5,0.01783652,0.01013313,0.002373853,2.255545E-4,3.857792E-5,0.003503941,2.387625E-4,1.965049E-6,5.510023E-4,1.103551E-5,1.331528E-4,3.009707E-4,3.463167E-7,2.619939E-4,2.393864E-4,4.582029E-4,7.964876E-4,3.772881E-4,1.506799E-8,7.752017E-4,7.837686E-4,0.005985082,5.809372E-4,1.338882E-7,1.926778E-8,2.918123E-7,5.810092E-12,3.481421E-11,3.90781E-4,3.05575E-9,8.124266,6.106613E-5,459796.6,459796.6
9.626821E-7,14.85568,6.525061E10,1621.383,1621.383,9.070757E-4,1.0,0.8345389,0.001329062,0.02422854,0.01602515,0.008966821,2.727205E-4,0.02044691,3.324415E-4,0.002220013,7.23022E-4,2.565068E-5,0.03180001,0.001153599,0.001729354,0.008189354,5.465945E-4,1.017105E-5,5.393888E-4,7.76094E-5,8.427361E-5,0.01782958,0.01010342,0.002374461,2.258398E-4,3.83944E-5,0.003506111,2.404065E-4,1.985878E-6,5.527242E-4,1.111436E-5,1.340029E-4,3.017314E-4,3.501237E-7,2.604779E-4,2.37627E-4,4.586067E-4,7.963724E-4,3.754852E-4,1.480205E-8,7.640707E-4,7.808926E-4,0.00598305,5.813336E-4,1.354235E-7,1.952938E-8,2.926747E-7,5.864748E-12,3.514685E-11,3.860288E-4,2.856056E-9,8.123714,6.105918E-5,459765.3,459765.3
9.732609E-7,14.85953,6.501362E10,1621.553,1621.553,9.070757E-4,1.0,0.8343487,0.001320437,0.02441206,0.01592485,0.009007214,2.706009E-4,0.02055935,3.314974E-4,0.002240838,7.243948E-4,2.529878E-5,0.03178566,0.001151795,0.001751619,0.008252102,5.531656E-4,9.993846E-6,5.363143E-4,7.557065E-5,8.203726E-5,0.01781356,0.01003519,0.00237574,2.264812E-4,3.797853E-5,0.003510997,2.441792E-4,2.034042E-6,5.566551E-4,1.129557E-5,1.359566E-4,3.034481E-4,3.589447E-7,2.570225E-4,2.336317E-4,4.594864E-4,7.960835E-4,3.713703E-4,1.421007E-8,7.391294E-4,7.743179E-4,0.005978423,5.822309E-4,1.389812E-7,2.013693E-8,2.946423E-7,5.990718E-12,3.59138E-11,3.753494E-4,2.445494E-9,8.122459,6.104335E-5,459694.3,459694.3
9.773661E-7,14.86102,6.492019E10,1621.619,1621.619,9.070757E-4,1.0,0.8342755,0.001317123,0.02448295,0.01588625,0.009022691,2.697847E-4,0.02060273,3.311315E-4,0.002248907,7.249149E-4,2.516412E-5,0.03177995,0.001151096,0.001760258,0.008276296,5.557133E-4,9.926057E-6,5.351258E-4,7.479485E-5,8.118642E-5,0.0178073,0.01000869,0.002376193,2.267252E-4,3.781899E-5,0.00351286,2.456446E-4,2.052888E-6,5.581742E-4,1.136607E-5,1.367165E-4,3.041038E-4,3.624029E-7,2.556896E-4,2.32096E-4,4.598104E-4,7.959622E-4,3.697807E-4,1.398691E-8,7.296668E-4,7.717741E-4,0.00597664,5.825749E-4,1.403762E-7,2.037567E-8,2.954022E-7,6.039851E-12,3.621305E-11,3.71286E-4,2.302556E-9,8.121977,6.103725E-5,459667.1,459667.1
9.934814E-7,14.8668,6.454724E10,1621.876,1621.876,9.070757E-4,1.0,0.8339909,0.001304277,0.02475944,0.01573639,0.009082417,2.666135E-4,0.0207717,3.296976E-4,0.002280519,7.268915E-4,2.464526E-5,0.03175685,0.001148359,0.001794164,0.008370443,5.657025E-4,9.665002E-6,5.30485E-4,7.182842E-5,7.793386E-5,0.0177825,0.009904508,0.002377748,2.276582E-4,3.720228E-5,0.003520001,2.514032E-4,2.127683E-6,5.64104E-4,1.164365E-5,1.39708E-4,3.066234E-4,3.761655E-7,2.50499E-4,2.26145E-4,4.609922E-4,7.954385E-4,3.635791E-4,1.314434E-8,6.936302E-4,7.618299E-4,0.005969705,5.83903E-4,1.459285E-7,2.132858E-8,2.983663E-7,6.234021E-12,3.739628E-11,3.55751E-4,1.816346E-9,8.120108,6.101351E-5,459561.3,459561.3
1.023432E-6,14.87734,6.382764E10,1622.351,1622.351,9.070757E-4,1.0,0.8334742,0.001281089,0.02526595,0.01546476,0.009189173,2.608578E-4,0.0210802,3.270439E-4,0.002338997,7.302966E-4,2.372097E-5,0.03171107,0.001143301,0.001857131,0.008541896,5.842116E-4,9.200571E-6,5.219648E-4,6.663744E-5,7.224542E-5,0.01773555,0.009710548,0.002379723,2.292888E-4,3.609569E-5,0.003532572,2.621281E-4,2.270137E-6,5.749852E-4,1.216317E-5,1.453036E-4,3.110759E-4,4.025446E-7,2.410348E-4,2.154157E-4,4.628169E-4,7.94273E-4,3.522225E-4,1.171177E-8,6.311587E-4,7.435355E-4,0.00595708,5.862812E-4,1.565738E-7,2.316691E-8,3.037966E-7,6.600315E-12,3.963105E-11,3.285745E-4,1.166002E-9,8.11673,6.097028E-5,459370.1,459370.1
1.044979E-6,14.88477,6.329063E10,1622.69,1622.69,9.070757E-4,1.0,0.8331119,0.001264933,0.02562458,0.01527465,0.009262704,2.568256E-4,0.02129782,3.251444E-4,0.002380846,7.325407E-4,2.308651E-5,0.03167603,0.001139687,0.001902375,0.008662418,5.974782E-4,8.882292E-6,5.1592E-4,6.314676E-5,6.842266E-5,0.01770114,0.00957095,0.00238045,2.303823E-4,3.533013E-5,0.00354108,2.698571E-4,2.37535E-6,5.827037E-4,1.25397E-5,1.493565E-4,3.140976E-4,4.221689E-7,2.34375E-4,2.079613E-4,4.638437E-4,7.932897E-4,3.441925E-4,1.077915E-8,5.896021E-4,7.305344E-4,0.005948201,5.879234E-4,1.644954E-7,2.454371E-8,3.076419E-7,6.868071E-12,4.126682E-11,3.103057E-4,8.459866E-10,8.114375,6.093987E-5,459236.8,459236.8
1.061788E-6,14.89047,6.286103E10,1622.952,1622.952,9.070757E-4,1.0,0.8328346,0.001252622,0.02590109,0.0151293,0.00931824,2.537417E-4,0.02146515,3.236684E-4,0.002413367,7.341771E-4,2.260842E-5,0.03164756,0.001136884,0.001937632,0.0087548,6.07797E-4,8.642781E-6,5.112536E-4,6.055743E-5,6.558836E-5,0.01767396,0.009462128,0.002380634,2.311909E-4,3.474999E-5,0.003547422,2.75892E-4,2.459003E-6,5.886627E-4,1.283501E-5,1.525336E-4,3.163509E-4,4.378588E-7,2.292676E-4,2.022989E-4,4.644852E-4,7.924434E-4,3.380119E-4,1.010375E-8,5.590293E-4,7.204902E-4,0.005941389,5.891665E-4,1.708298E-7,2.56496E-8,3.106072E-7,7.079368E-12,4.255899E-11,2.967575E-4,6.580515E-10,8.11258,6.091654E-5,459135.2,459135.2
1.080223E-6,14.89663,6.237958E10,1623.238,1623.238,9.070757E-4,1.0,0.8325355,0.001239405,0.02620111,0.01497277,0.009377362,2.504207E-4,0.02164626,3.220559E-4,0.002448905,7.358607E-4,2.210041E-5,0.03161527,0.001133828,0.001976252,0.008854468,6.190812E-4,8.388628E-6,5.061858E-4,5.784633E-5,6.262205E-5,0.01764384,0.009342951,0.002380465,2.320343E-4,3.413042E-5,0.003554091,2.825139E-4,2.552323E-6,5.951362E-4,1.316042E-5,1.560328E-4,3.187187E-4,4.554532E-7,2.237558E-4,1.962424E-4,4.650335E-4,7.914395E-4,3.313194E-4,9.411887E-9,5.272642E-4,7.095772E-4,0.00593403,5.904931E-4,1.779341E-7,2.689476E-8,3.138252E-7,7.313495E-12,4.399215E-11,2.82575E-4,4.992495E-10,8.110651,6.089134E-5,459026.1,459026.1
1.137357E-6,14.91516,6.083278E10,1624.109,1624.109,9.070757E-4,1.0,0.8316411,0.00120021,0.02711033,0.01450568,0.009549461,2.405195E-4,0.02219224,3.17103E-4,0.002558201,7.403919E-4,2.062634E-5,0.03150892,0.001124479,0.002095559,0.009152541,6.53819E-4,7.653528E-6,4.90808E-4,5.022666E-5,5.429276E-5,0.01754868,0.008975631,0.002377682,2.343786E-4,3.231451E-5,0.003572999,3.030373E-4,2.851716E-6,6.14804E-4,1.417858E-5,1.669682E-4,3.253925E-4,5.125527E-7,2.072703E-4,1.78468E-4,4.657697E-4,7.878702E-4,3.111583E-4,7.554319E-9,4.39451E-4,6.764664E-4,0.005911922,5.943783E-4,2.009941E-7,3.096731E-8,3.235826E-7,8.054356E-12,4.853659E-11,2.427316E-4,2.102346E-10,8.104925,6.081569E-5,458702.0,458702.0
1.143126E-6,14.91698,6.067228E10,1624.196,1624.196,9.070757E-4,1.0,0.8315534,0.001196394,0.02720044,0.01445996,0.009565942,2.395518E-4,0.02224612,3.166068E-4,0.002569165,7.407946E-4,2.048548E-5,0.0314977,0.001123546,0.002107568,0.009181732,6.573054E-4,7.583492E-6,4.892829E-4,4.951882E-5,5.351962E-5,0.01753894,0.008938774,0.002377222,2.345936E-4,3.213955E-5,0.003574769,3.051081E-4,2.88279E-6,6.167574E-4,1.428216E-5,1.680795E-4,3.260116E-4,5.185365E-7,2.056563E-4,1.76756E-4,4.657671E-4,7.87474E-4,3.091723E-4,7.388498E-9,4.31413E-4,6.731852E-4,0.005909747,5.947526E-4,2.03411E-7,3.139658E-8,3.245502E-7,8.130412E-12,4.900394E-11,2.390316E-4,1.925609E-10,8.104367,6.080825E-5,458670.4,458670.4
1.154793E-6,14.92065,6.034559E10,1624.371,1624.371,9.070757E-4,1.0,0.8313774,0.001188752,0.02738177,0.01436828,0.009598792,2.376124E-4,0.0223544,3.156058E-4,0.002591301,7.415797E-4,2.020485E-5,0.03147477,0.001121666,0.002131832,0.009240261,6.643441E-4,7.444087E-6,4.862141E-4,4.811966E-5,5.19917E-5,0.01751917,0.008864392,0.002376198,2.350169E-4,3.179022E-5,0.003578274,3.092946E-4,2.946101E-6,6.206902E-4,1.449208E-5,1.703309E-4,3.272335E-4,5.307621E-7,2.024207E-4,1.733392E-4,4.657207E-4,7.866541E-4,3.05184E-4,7.064204E-9,4.155893E-4,6.665848E-4,0.005905377,5.954999E-4,2.083489E-7,3.227496E-8,3.264976E-7,8.284919E-12,4.995383E-11,2.317189E-4,1.611919E-10,8.10325,6.079331E-5,458607.2,458607.2
1.183533E-6,14.92954,5.953027E10,1624.799,1624.799,9.070757E-4,1.0,0.8309517,0.001170346,0.02782328,0.01414673,0.009677053,2.329328E-4,0.02261735,3.131535E-4,0.002645604,7.433529E-4,1.95368E-5,0.03141698,0.001117076,0.002191463,0.009381589,6.816111E-4,7.112935E-6,4.787415E-4,4.484925E-5,4.842209E-5,0.01747012,0.008682149,0.002373159,2.359955E-4,3.095458E-5,0.003586503,3.195964E-4,3.104682E-6,6.302789E-4,1.501156E-5,1.758975E-4,3.300753E-4,5.615826E-7,1.946114E-4,1.651781E-4,4.653806E-4,7.845327E-4,2.955198E-4,6.324583E-9,3.789511E-4,6.505299E-4,0.005894781,5.972882E-4,2.207976E-7,3.449655E-8,3.312414E-7,8.669371E-12,5.232013E-11,2.146301E-4,1.037777E-10,8.100556,6.075713E-5,458454.7,458454.7
1.205342E-6,14.93615,5.890199E10,1625.119,1625.119,9.070757E-4,1.0,0.8306359,0.001156763,0.0281535,0.01398257,0.00973399,2.294732E-4,0.02281336,3.11306E-4,0.002686598,7.445512E-4,1.90511E-5,0.03137199,0.001113631,0.002236568,0.009486131,6.946424E-4,6.872862E-6,4.731541E-4,4.252698E-5,4.588892E-5,0.0174326,0.008544912,0.002370384,2.366792E-4,3.034341E-5,0.003592378,3.273999E-4,3.227482E-6,6.374622E-4,1.540794E-5,1.801403E-4,3.320742E-4,5.856454E-7,1.888391E-4,1.59225E-4,4.649162E-4,7.828315E-4,2.883402E-4,5.815459E-9,3.532512E-4,6.385447E-4,0.005886897,5.985969E-4,2.305167E-7,3.62376E-8,3.347916E-7,8.964703E-12,5.41406E-11,2.024993E-4,7.420107E-11,8.098567,6.073023E-5,458342.2,458342.2
1.21097E-6,14.93784,5.873856E10,1625.201,1625.201,9.070757E-4,1.0,0.8305554,0.00115331,0.02823804,0.01394074,0.009748349,2.285931E-4,0.02286345,3.108312E-4,0.002697147,7.448404E-4,1.892863E-5,0.03136023,0.001112748,0.002248186,0.00951273,6.979949E-4,6.812427E-6,4.717239E-4,4.194904E-5,4.525871E-5,0.01742288,0.008509659,0.002369605,2.368476E-4,3.018882E-5,0.003593845,3.294114E-4,3.259513E-6,6.393031E-4,1.551053E-5,1.812377E-4,3.325682E-4,5.919505E-7,1.873711E-4,1.57722E-4,4.647684E-4,7.823803E-4,2.865091E-4,5.690885E-9,3.468988E-4,6.3548E-4,0.005884883,5.989281E-4,2.330633E-7,3.669466E-8,3.35701E-7,9.041413E-12,5.461383E-11,1.99481E-4,6.804049E-11,8.098061,6.072337E-5,458313.5,458313.5
