Time_Soln#24 (sec),Volume_Soln#24 (cm3),Volumetric_heat_production_rate_Soln#24 (erg/cm3-sec),Surface_temperature_Soln#24 (K),Temperature_Soln#24 (K),Mass_Soln#24 (g),Pressure_Soln#24 (atm),Mole_fraction_H2_Soln#24 (),Mole_fraction_H_Soln#24 (),Mole_fraction_CH4_Soln#24 (),Mole_fraction_CH3_Soln#24 (),Mole_fraction_C2H6_Soln#24 (),Mole_fraction_C2H5_Soln#24 (),Mole_fraction_C2H4_Soln#24 (),Mole_fraction_C2H3_Soln#24 (),Mole_fraction_C2H2_Soln#24 (),Mole_fraction_C3H8_Soln#24 (),Mole_fraction_IC3H7_Soln#24 (),Mole_fraction_NC3H7_Soln#24 (),Mole_fraction_C3H6_Soln#24 (),Mole_fraction_C3H5-A_Soln#24 (),Mole_fraction_C3H4-P_Soln#24 (),Mole_fraction_C3H4-A_Soln#24 (),Mole_fraction_C3H3_Soln#24 (),Mole_fraction_C3H2_Soln#24 (),Mole_fraction_PC4H9_Soln#24 (),Mole_fraction_IC4H10_Soln#24 (),Mole_fraction_IC4H9_Soln#24 (),Mole_fraction_TC4H9_Soln#24 (),Mole_fraction_IC4H8_Soln#24 (),Mole_fraction_IC4H7_Soln#24 (),Mole_fraction_C4H8-1_Soln#24 (),Mole_fraction_C4H71-3_Soln#24 (),Mole_fraction_C4H6_Soln#24 (),Mole_fraction_C4H5_Soln#24 (),Mole_fraction_C4H4_Soln#24 (),Mole_fraction_C4H2_Soln#24 (),Mole_fraction_C6H6_Soln#24 (),Mole_fraction_FULVENE_Soln#24 (),Mole_fraction_C5H6_Soln#24 (),Mole_fraction_C10H8_Soln#24 (),Mole_fraction_NEOC5H12_Soln#24 (),Mole_fraction_NC5H10_Soln#24 (),Mole_fraction_LC5H8_Soln#24 (),Mole_fraction_NC6H12_Soln#24 (),Mole_fraction_NC7H14_Soln#24 (),Mole_fraction_IC8H17_Soln#24 (),Mole_fraction_IC8H16_Soln#24 (),Mole_fraction_DIMEPTD_Soln#24 (),Mole_fraction_C7H8_Soln#24 (),Mole_fraction_C7H7_Soln#24 (),Mole_fraction_C6H5C2H_Soln#24 (),Mole_fraction_C12H8_Soln#24 (),Mole_fraction_C14H10_Soln#24 (),Mole_fraction_BIN1B_Soln#24 (),Mole_fraction_NC10H20_Soln#24 (),Mole_fraction_IC12H26_Soln#24 (),Molecular_weight_Soln#24 (g/mole),Mass_density_Soln#24 (g/cm3),Unburned_hydrocarbons_Soln#24 (ppm),Volatile_organic_compounds_Soln#24 (ppm)
3.522537E-7,14.65114,4.360742E11,1805.49,1805.49,7.80507E-4,1.0,0.8127067,0.004132654,0.02419799,0.03661656,0.006226842,3.835667E-4,0.02304299,8.920433E-4,0.005415995,6.379759E-4,5.143345E-5,3.579201E-5,0.02904129,0.00203186,0.004156332,0.0140319,0.002290869,5.544203E-5,5.216087E-6,3.793811E-4,4.084912E-5,3.598163E-5,0.01498404,0.00507322,0.001325507,1.651413E-5,0.003051451,4.093191E-4,3.476982E-4,6.947423E-6,4.995122E-4,1.378038E-5,9.174065E-5,1.404857E-6,1.816647E-5,1.522035E-5,2.198385E-4,1.53279E-5,3.124576E-5,3.185351E-11,1.517132E-6,4.439956E-5,0.00516928,0.001058728,3.645702E-7,8.744797E-9,3.911431E-7,8.475721E-12,2.782543E-6,2.837915E-28,7.892572,5.327279E-5,446683.4,446683.4
3.546925E-7,14.65435,4.342043E11,1805.784,1805.784,7.80507E-4,1.0,0.8126234,0.004120986,0.02434941,0.03650796,0.00625381,3.825279E-4,0.02311442,8.898046E-4,0.005444953,6.373769E-4,5.105555E-5,3.546929E-5,0.02900117,0.002029268,0.004180552,0.01405391,0.002304907,5.597943E-5,5.104447E-6,3.763943E-4,3.984716E-5,3.508816E-5,0.01495852,0.005020565,0.001323484,1.641174E-5,0.003049609,4.090076E-4,3.504931E-4,7.045228E-6,5.020023E-4,1.389832E-5,9.238696E-5,1.427157E-6,1.748168E-5,1.502649E-5,2.192343E-4,1.496459E-5,3.044957E-5,2.96875E-11,1.420142E-6,4.35846E-5,0.005164124,0.001061134,3.702993E-7,8.900771E-9,3.931375E-7,8.620335E-12,2.638677E-6,1.883971E-28,7.892126,5.326111E-5,446658.2,446658.2
3.579372E-7,14.65861,4.317188E11,1806.173,1806.173,7.80507E-4,1.0,0.8125133,0.00410564,0.02455016,0.03636387,0.006289228,3.811547E-4,0.02320901,8.86889E-4,0.005483418,6.365651E-4,5.056007E-5,3.504794E-5,0.02894785,0.002025862,0.004212661,0.01408239,0.002323551,5.669671E-5,4.959521E-6,3.724552E-4,3.85664E-5,3.39464E-5,0.01492465,0.004951349,0.001320756,1.627769E-5,0.0030472,4.085837E-4,3.542062E-4,7.176439E-6,5.05309E-4,1.405552E-5,9.324554E-5,1.457179E-6,1.660815E-5,1.477656E-5,2.184284E-4,1.449299E-5,2.941814E-5,2.702531E-11,1.300254E-6,4.252033E-5,0.005157294,0.001064307,3.77998E-7,9.110518E-9,3.957791E-7,8.814712E-12,2.4582E-6,1.089601E-28,7.891538,5.324565E-5,446624.9,446624.9
3.610589E-7,14.66267,4.29331E11,1806.546,1806.546,7.80507E-4,1.0,0.8124082,0.004091062,0.02474253,0.03622566,0.006322809,3.79843E-4,0.02329953,8.841497E-4,0.005520357,6.357682E-4,5.009105E-5,3.465099E-5,0.02889664,0.00202263,0.004243426,0.01410894,0.002341449,5.738919E-5,4.823884E-6,3.687027E-4,3.738799E-5,3.289619E-5,0.01489216,0.004885658,0.001318094,1.615101E-5,0.003044927,4.08166E-4,3.577723E-4,7.303839E-6,5.084834E-4,1.420704E-5,9.407009E-5,1.486442E-6,1.580677E-5,1.454437E-5,2.17651E-4,1.405172E-5,2.845522E-5,2.468284E-11,1.194094E-6,4.151769E-5,0.005150754,0.001067332,3.854869E-7,9.314701E-9,3.983078E-7,9.003841E-12,2.295697E-6,6.419022E-29,7.890978,5.323088E-5,446593.2,446593.2
3.626952E-7,14.66479,4.280809E11,1806.741,1806.741,7.80507E-4,1.0,0.8123535,0.004083492,0.02484306,0.03615339,0.006340219,3.79159E-4,0.02334679,8.827391E-4,0.005539693,6.353445E-4,4.984816E-5,3.444615E-5,0.02886983,0.002020954,0.004259502,0.01412253,0.002350816,5.775309E-5,4.754246E-6,3.667503E-4,3.679051E-5,3.236383E-5,0.01487517,0.004851577,0.001316685,1.608549E-5,0.003043753,4.079434E-4,3.596391E-4,7.37107E-6,5.101447E-4,1.428658E-5,9.450167E-5,1.501931E-6,1.540149E-5,1.442577E-5,2.172426E-4,1.382522E-5,2.796179E-5,2.353478E-11,1.141817E-6,4.100039E-5,0.005147339,0.001068906,3.894444E-7,9.422655E-9,3.996284E-7,9.103803E-12,2.214661E-6,4.860606E-29,7.890686,5.322318E-5,446576.7,446576.7
3.645467E-7,14.66719,4.266676E11,1806.96,1806.96,7.80507E-4,1.0,0.8122917,0.004074983,0.02495657,0.03607175,0.006359762,3.783879E-4,0.02340012,8.811632E-4,0.005561551,6.3486E-4,4.957571E-5,3.421699E-5,0.02883951,0.002019071,0.004277652,0.01413764,0.002361403,5.816563E-5,4.676627E-6,3.64553E-4,3.613055E-5,3.17759E-5,0.01485598,0.0048133,0.001315078,1.601206E-5,0.003042439,4.076883E-4,3.617494E-4,7.447523E-6,5.120223E-4,1.437668E-5,9.498954E-5,1.519581E-6,1.495479E-5,1.429405E-5,2.1678E-4,1.357283E-5,2.741264E-5,2.229792E-11,1.085305E-6,4.042176E-5,0.005143485,0.001070679,3.939495E-7,9.545587E-9,4.011188E-7,9.217607E-12,2.126247E-6,3.545594E-29,7.890358,5.32145E-5,446558.1,446558.1
3.667153E-7,14.66998,4.250142E11,1807.217,1807.217,7.80507E-4,1.0,0.8122197,0.004065092,0.02508918,0.03597632,0.006382439,3.774886E-4,0.02346237,8.793443E-4,0.005587125,6.34286E-4,4.925977E-5,3.395206E-5,0.02880405,0.002016886,0.004298853,0.01415497,0.002373785,5.864986E-5,4.587288E-6,3.619954E-4,3.537869E-5,3.110624E-5,0.01483354,0.004768856,0.00131318,1.592698E-5,0.003040918,4.073856E-4,3.642185E-4,7.537579E-6,5.142187E-4,1.448233E-5,9.556027E-5,1.540425E-6,1.444724E-5,1.414304E-5,2.162372E-4,1.328242E-5,2.678167E-5,2.092909E-11,1.022517E-6,3.975305E-5,0.005138984,0.001072742,3.992623E-7,9.690614E-9,4.02859E-7,9.351833E-12,2.026964E-6,2.447678E-29,7.889975,5.320437E-5,446536.5,446536.5
3.703524E-7,14.67463,4.222459E11,1807.644,1807.644,7.80507E-4,1.0,0.8120998,0.004048682,0.02531078,0.03581675,0.006419965,3.759894E-4,0.0235663,8.763573E-4,0.005629951,6.333075E-4,4.873742E-5,3.351598E-5,0.02874465,0.002013267,0.004334277,0.01418317,0.002394512,5.946448E-5,4.441175E-6,3.577445E-4,3.416681E-5,3.002713E-5,0.01479601,0.004695246,0.001309961,1.578651E-5,0.003038413,4.068684E-4,3.683527E-4,7.689849E-6,5.178954E-4,1.465983E-5,9.651577E-5,1.575795E-6,1.363264E-5,1.389738E-5,2.15325E-4,1.280773E-5,2.575245E-5,1.881375E-11,9.249451E-7,3.865305E-5,0.005131468,0.001076175,4.082608E-7,9.93637E-9,4.057651E-7,9.579214E-12,1.870286E-6,1.310541E-29,7.889339,5.318749E-5,446500.5,446500.5
3.725188E-7,14.67739,4.206002E11,1807.898,1807.898,7.80507E-4,1.0,0.8120289,0.00403901,0.02544229,0.03572199,0.006442017,3.751016E-4,0.02362791,8.746149E-4,0.005655421,6.327156E-4,4.843067E-5,3.326103E-5,0.02870933,0.002011138,0.004355295,0.01419946,0.002406832,5.995117E-5,4.356313E-6,3.552354E-4,3.347298E-5,2.94095E-5,0.01477372,0.004651952,0.001308022,1.570412E-5,0.003036948,4.065549E-4,3.708113E-4,7.781279E-6,5.200815E-4,1.476574E-5,9.708387E-5,1.597109E-6,1.31685E-5,1.375541E-5,2.147805E-4,1.253222E-5,2.515631E-5,1.765371E-11,8.711362E-7,3.801049E-5,0.00512701,0.001078202,4.136733E-7,1.008425E-8,4.074886E-7,9.715999E-12,1.782519E-6,9.02289E-30,7.888963,5.31775E-5,446479.2,446479.2
3.748469E-7,14.68034,4.188343E11,1808.169,1808.169,7.80507E-4,1.0,0.811953,0.0040287,0.02558322,0.0356204,0.006465467,3.741519E-4,0.02369389,8.727722E-4,0.00568276,6.320719E-4,4.81046E-5,3.299096E-5,0.02867143,0.002008873,0.004377813,0.01421654,0.002420051,6.047538E-5,4.266883E-6,3.525578E-4,3.274971E-5,2.876579E-5,0.01474982,0.00460588,0.00130592,1.561663E-5,0.003035395,4.062136E-4,3.734499E-4,7.880139E-6,5.224273E-4,1.48797E-5,9.769349E-5,1.620222E-6,1.268662E-5,1.360631E-5,2.141946E-4,1.224204E-5,2.452947E-5,1.648428E-11,8.166598E-7,3.733035E-5,0.005122236,0.001080366,4.195334E-7,1.024441E-8,4.093347E-7,9.864112E-12,1.692584E-6,6.033956E-30,7.888562,5.316681E-5,446456.5,446456.5
3.791755E-7,14.68579,4.155591E11,1808.671,1808.671,7.80507E-4,1.0,0.8118131,0.004009753,0.02584414,0.03543218,0.006508394,3.723974E-4,0.02381591,8.694255E-4,0.005733506,6.308551E-4,4.750795E-5,3.249931E-5,0.02860109,0.002004721,0.004419492,0.01424715,0.00244457,6.145334E-5,4.105349E-6,3.476309E-4,3.146363E-5,2.762153E-5,0.01470552,0.004521459,0.001301966,1.545674E-5,0.003032567,4.055673E-4,3.783464E-4,8.065621E-6,5.267799E-4,1.509201E-5,9.882445E-5,1.663767E-6,1.183535E-5,1.333825E-5,2.131028E-4,1.171844E-5,2.340102E-5,1.450607E-11,7.239311E-7,3.609388E-5,0.005113402,0.001084352,4.305498E-7,1.054561E-8,4.127506E-7,1.014259E-11,1.536739E-6,2.844226E-30,7.887822,5.314709E-5,446414.6,446414.6
3.812238E-7,14.68835,4.140131E11,1808.907,1808.907,7.80507E-4,1.0,0.8117473,0.004000885,0.02596712,0.03534342,0.006528404,3.715722E-4,0.02387336,8.678769E-4,0.005757482,6.302703E-4,4.722985E-5,3.227129E-5,0.02856787,0.002002783,0.004439129,0.01426112,0.002456146,6.191759E-5,4.031007E-6,3.453226E-4,3.088046E-5,2.710283E-5,0.01468462,0.004482067,0.001300075,1.538231E-5,0.003031256,4.052564E-4,3.806592E-4,8.154148E-6,5.288356E-4,1.519266E-5,9.935848E-5,1.684634E-6,1.1452E-5,1.321537E-5,2.125853E-4,1.147772E-5,2.288342E-5,1.365205E-11,6.836564E-7,3.552133E-5,0.005109241,0.001086222,4.358178E-7,1.068968E-8,4.143596E-7,1.027577E-11,1.467857E-6,1.990049E-30,7.887475,5.313781E-5,446395.0,446395.0
3.840636E-7,14.69189,4.11874E11,1809.233,1809.233,7.80507E-4,1.0,0.8116566,0.003988692,0.02613708,0.0352207,0.006555827,3.704334E-4,0.0239527,8.657658E-4,0.005790681,6.294502E-4,4.684873E-5,3.195997E-5,0.02852188,0.002000125,0.004466261,0.01427996,0.002472165,6.256276E-5,3.930116E-6,3.42147E-4,3.009771E-5,2.640676E-5,0.01465572,0.004428041,0.001297431,1.528039E-5,0.003029466,4.0482E-4,3.838609E-4,8.27768E-6,5.316813E-4,1.53324E-5,1.000976E-4,1.713843E-6,1.094035E-5,1.304906E-5,2.118668E-4,1.115133E-5,2.218284E-5,1.254814E-11,6.313613E-7,3.474068E-5,0.005103493,0.001088795,4.431795E-7,1.089105E-8,4.165827E-7,1.046189E-11,1.377217E-6,1.210688E-30,7.886997,5.312502E-5,446367.9,446367.9
3.866676E-7,14.69512,4.099169E11,1809.53,1809.53,7.80507E-4,1.0,0.811574,0.003977611,0.0262924,0.03510851,0.006580652,3.693943E-4,0.02402514,8.638658E-4,0.005821085,6.28689E-4,4.650366E-5,3.167931E-5,0.02847979,0.001997715,0.004491047,0.01429669,0.002486824,6.315594E-5,3.839773E-6,3.392598E-4,2.94052E-5,2.57911E-5,0.0146293,0.004379094,0.001294985,1.518819E-5,0.003027853,4.044147E-4,3.867921E-4,8.391774E-6,5.342865E-4,1.546074E-5,1.00774E-4,1.740913E-6,1.049073E-5,1.290052E-5,2.11207E-4,1.085938E-5,2.15574E-5,1.161219E-11,5.867992E-7,3.403804E-5,0.005098243,0.001091136,4.499898E-7,1.107737E-8,4.186135E-7,1.063409E-11,1.298817E-6,7.663551E-31,7.886562,5.311336E-5,446343.3,446343.3
3.896704E-7,14.69882,4.076655E11,1809.872,1809.872,7.80507E-4,1.0,0.8114793,0.00396495,0.02647087,0.03497954,0.006608899,3.68202E-4,0.02410832,8.61716E-4,0.0058561,6.278002E-4,4.611086E-5,3.136123E-5,0.02843134,0.001994969,0.004519516,0.01431534,0.002503692,6.38418E-5,3.738116E-6,3.359595E-4,2.863535E-5,2.510687E-5,0.01459891,0.00432335,0.001292141,1.508335E-5,0.003026026,4.039412E-4,3.901665E-4,8.524311E-6,5.372857E-4,1.560897E-5,1.015525E-4,1.772472E-6,9.994557E-6,1.273375E-5,2.104451E-4,1.053126E-5,2.085589E-5,1.06167E-11,5.391587E-7,3.324325E-5,0.005092213,0.001093815,4.579143E-7,1.129421E-8,4.209463E-7,1.083446E-11,1.213698E-6,4.512925E-31,7.886064,5.309999E-5,446315.1,446315.1
3.918991E-7,14.70155,4.059984E11,1810.124,1810.124,7.80507E-4,1.0,0.8114095,0.003955631,0.02660288,0.0348841,0.006629603,3.673212E-4,0.0241698,8.601483E-4,0.005882056,6.271333E-4,4.582282E-5,3.112893E-5,0.02839544,0.001992954,0.004540567,0.01432875,0.002516186,6.43521E-5,3.664376E-6,3.335303E-4,2.808307E-5,2.461613E-5,0.01457641,0.004282457,0.001290012,1.500653E-5,0.003024692,4.035858E-4,3.92667E-4,8.623347E-6,5.395083E-4,1.571915E-5,1.021292E-4,1.796132E-6,9.641197E-6,1.261298E-5,2.09879E-4,1.029354E-5,2.034859E-5,9.931832E-12,5.062263E-7,3.266392E-5,0.005087755,0.001095788,4.638451E-7,1.14565E-8,4.226714E-7,1.098444E-11,1.153996E-6,3.042723E-31,7.885697,5.309013E-5,446294.3,446294.4
3.949019E-7,14.70521,4.037577E11,1810.462,1810.462,7.80507E-4,1.0,0.8113159,0.003943178,0.02678017,0.0347559,0.006657153,3.661397E-4,0.0242523,8.580724E-4,0.005916986,6.262248E-4,4.543932E-5,3.082091E-5,0.02834716,0.001990268,0.004568824,0.01434624,0.002532986,6.504133E-5,3.567273E-6,3.302839E-4,2.736362E-5,2.3977E-5,0.01454618,0.004227999,0.001287123,1.490432E-5,0.003022925,4.031017E-4,3.960307E-4,8.757684E-6,5.424985E-4,1.586782E-5,1.029046E-4,1.828334E-6,9.184382E-6,1.245417E-5,2.091154E-4,9.980888E-6,1.968266E-5,9.076382E-12,4.648973E-7,3.189734E-5,0.005081769,0.001098427,4.719026E-7,1.167701E-8,4.249876E-7,1.118819E-11,1.077978E-6,1.785555E-31,7.885206,5.30769E-5,446266.5,446266.5
3.972713E-7,14.70808,4.019941E11,1810.727,1810.727,7.80507E-4,1.0,0.8112425,0.003933433,0.02691958,0.03465506,0.006678612,3.652116E-4,0.02431714,8.564632E-4,0.005944515,6.255003E-4,4.514036E-5,3.058182E-5,0.02830914,0.001988173,0.004591035,0.01435957,0.002546214,6.558652E-5,3.492438E-6,3.27744E-4,2.681514E-5,2.348988E-5,0.01452239,0.004185544,0.001284827,1.482471E-5,0.003021556,4.027156E-4,3.986805E-4,8.864413E-6,5.448543E-4,1.598532E-5,1.035152E-4,1.854006E-6,8.838998E-6,1.23319E-5,2.085123E-4,9.740267E-6,1.917114E-5,8.452193E-12,4.345948E-7,3.130364E-5,0.005077065,0.001100494,4.783145E-7,1.185248E-8,4.268087E-7,1.135034E-11,1.021396E-6,1.170742E-31,7.88482,5.306653E-5,446244.7,446244.7
3.999691E-7,14.71134,3.999909E11,1811.028,1811.028,7.80507E-4,1.0,0.8111593,0.003922422,0.02707781,0.03454058,0.006702749,3.641593E-4,0.02439067,8.546608E-4,0.005975825,6.246672E-4,4.480381E-5,3.031374E-5,0.02826592,0.001985812,0.004616232,0.01437426,0.002561245,6.620871E-5,3.409106E-6,3.248751E-4,2.621045E-5,2.295296E-5,0.01449538,0.004137751,0.001282193,1.473514E-5,0.003020021,4.022717E-4,4.016929E-4,8.986716E-6,5.475328E-4,1.611928E-5,1.042091E-4,1.88352E-6,8.461306E-6,1.219583E-5,2.078249E-4,9.472688E-6,1.860334E-5,7.792076E-12,4.024031E-7,3.063948E-5,0.005071727,0.00110283,4.856732E-7,1.205386E-8,4.288753E-7,1.153644E-11,9.604284E-7,7.228429E-32,7.884385,5.305478E-5,446220.1,446220.1
4.031531E-7,14.71517,3.976335E11,1811.382,1811.382,7.80507E-4,1.0,0.8110618,0.003909541,0.02726385,0.03440593,0.006730833,3.629234E-4,0.02447707,8.525736E-4,0.00601273,6.23673E-4,4.441177E-5,3.00029E-5,0.02821502,0.001983059,0.004645842,0.01439093,0.002578942,6.694495E-5,3.31327E-6,3.215204E-4,2.55228E-5,2.234255E-5,0.01446359,0.00408209,0.001279061,1.463089E-5,0.003018245,4.017421E-4,4.052417E-4,9.132124E-6,5.506887E-4,1.627765E-5,1.050261E-4,1.918743E-6,8.036039E-6,1.203938E-5,2.070128E-4,9.165464E-6,1.79528E-5,7.07714E-12,3.673563E-7,2.987158E-5,0.005065453,0.001105565,4.944378E-7,1.22937E-8,4.313048E-7,1.175809E-11,8.929464E-7,4.081789E-32,7.883874,5.304099E-5,446191.2,446191.2
4.056013E-7,14.71809,3.958259E11,1811.652,1811.652,7.80507E-4,1.0,0.8109874,0.003899718,0.02740638,0.03430275,0.006752134,3.619773E-4,0.02454322,8.509973E-4,0.006041072,6.229006E-4,4.411406E-5,2.97679E-5,0.02817597,0.001980967,0.004668514,0.01440326,0.002592519,6.751245E-5,3.241389E-6,3.189639E-4,2.501244E-5,2.188962E-5,0.01443922,0.004039833,0.001276636,1.455177E-5,0.003016904,4.013308E-4,4.079655E-4,9.244712E-6,5.531116E-4,1.639962E-5,1.056529E-4,1.946114E-6,7.723532E-6,1.192201E-5,2.063879E-4,8.935414E-6,1.746667E-5,6.571084E-12,3.424252E-7,2.929271E-5,0.005060648,0.001107652,5.012356E-7,1.247971E-8,4.331661E-7,1.193001E-11,8.441683E-7,2.626493E-32,7.883485,5.303046E-5,446169.1,446169.1
4.071185E-7,14.71989,3.947081E11,1811.819,1811.819,7.80507E-4,1.0,0.8109414,0.003893666,0.02749449,0.03423896,0.006765206,3.613928E-4,0.02458409,8.500326E-4,0.00605862,6.224186E-4,4.393116E-5,2.962399E-5,0.0281518,0.001979681,0.004682523,0.0144107,0.002600918,6.786474E-5,3.197618E-6,3.173896E-4,2.47039E-5,2.161586E-5,0.01442415,0.004013882,0.001275126,1.450319E-5,0.003016084,4.010742E-4,4.096513E-4,9.314823E-6,5.546113E-4,1.647528E-5,1.060407E-4,1.963203E-6,7.535974E-6,1.185052E-5,2.060004E-4,8.795498E-6,1.717143E-5,6.275284E-12,3.278016E-7,2.893896E-5,0.005057678,0.001108938,5.054739E-7,1.259567E-8,4.343166E-7,1.203719E-11,8.152315E-7,1.997437E-32,7.883244,5.302395E-5,446155.5,446155.5
4.095507E-7,14.72278,3.929196E11,1812.086,1812.086,7.80507E-4,1.0,0.810868,0.003884019,0.02763538,0.03413695,0.006785963,3.604586E-4,0.02464941,8.48505E-4,0.00608673,6.216405E-4,4.364047E-5,2.939596E-5,0.02811312,0.001977636,0.004704915,0.01442228,0.002614361,6.843045E-5,3.128661E-6,3.148814E-4,2.422121E-5,2.118765E-5,0.01440003,0.00397265,0.001272693,1.4426E-5,0.003014786,4.006602E-4,4.123505E-4,9.427764E-6,5.570131E-4,1.659671E-5,1.066613E-4,1.990801E-6,7.244725E-6,1.173781E-5,2.053789E-4,8.575344E-6,1.670755E-5,5.827815E-12,3.056039E-7,2.83797E-5,0.005052931,0.001110988,5.123094E-7,1.278267E-8,4.361563E-7,1.221006E-11,7.708122E-7,1.286195E-32,7.882861,5.301357E-5,446133.8,446133.8
4.126715E-7,14.72646,3.906313E11,1812.426,1812.426,7.80507E-4,1.0,0.8107744,0.003871736,0.02781551,0.03400649,0.006812235,3.592651E-4,0.02473288,8.465782E-4,0.006122757,6.206327E-4,4.327194E-5,2.910815E-5,0.02806359,0.001975042,0.004733527,0.01443656,0.00263157,6.915805E-5,3.04233E-6,3.116913E-4,2.36227E-5,2.065683E-5,0.01436918,0.00392041,0.001269552,1.43282E-5,0.003013151,4.001244E-4,4.158079E-4,9.573663E-6,5.600903E-4,1.675277E-5,1.074558E-4,2.026581E-6,6.887481E-6,1.159654E-5,2.045809E-4,8.300221E-6,1.6129E-5,5.29885E-12,2.792372E-7,2.767609E-5,0.005046862,0.001113598,5.211546E-7,1.302461E-8,4.385086E-7,1.243375E-11,7.172072E-7,7.297039E-33,7.882372,5.300033E-5,446106.2,446106.2
4.179593E-7,14.73264,3.867714E11,1812.998,1812.998,7.80507E-4,1.0,0.8106173,0.003851166,0.0281191,0.03378659,0.006855839,3.572553E-4,0.02487343,8.43396E-4,0.006183695,6.189015E-4,4.265865E-5,2.863235E-5,0.02797993,0.001970719,0.004781699,0.01445927,0.002660623,7.039516E-5,2.901396E-6,3.063578E-4,2.265916E-5,1.980258E-5,0.01431714,0.00383358,0.001264179,1.416556E-5,0.003010458,3.992049E-4,4.216501E-4,9.82337E-6,5.652925E-4,1.701779E-5,1.087971E-4,2.088154E-6,6.322085E-6,1.136532E-5,2.032277E-4,7.852358E-6,1.519007E-5,4.506972E-12,2.394821E-7,2.651898E-5,0.005036639,0.00111797,5.363317E-7,1.343962E-8,4.424734E-7,1.281757E-11,6.344242E-7,2.776869E-33,7.881552,5.297808E-5,446059.7,446059.8
4.199812E-7,14.73499,3.853014E11,1813.216,1813.216,7.80507E-4,1.0,0.8105577,0.003843378,0.02823464,0.03370288,0.006872213,3.564909E-4,0.02492688,8.422056E-4,0.006206961,6.182319E-4,4.242777E-5,2.845427E-5,0.02794803,0.00196909,0.004800016,0.01446746,0.002671697,7.086959E-5,2.849235E-6,3.04342E-4,2.230669E-5,1.94902E-5,0.01429731,0.003800932,0.001262109,1.410437E-5,0.003009453,3.988497E-4,4.238787E-4,9.919677E-6,5.672778E-4,1.711933E-5,1.093083E-4,2.112013E-6,6.118489E-6,1.12795E-5,2.027099E-4,7.687026E-6,1.484438E-5,4.235602E-12,2.257717E-7,2.608797E-5,0.00503275,0.001119624,5.421983E-7,1.359999E-8,4.439826E-7,1.296593E-11,6.052566E-7,1.91656E-33,7.881241,5.296963E-5,446042.2,446042.2
4.23429E-7,14.73897,3.82802E11,1813.585,1813.585,7.80507E-4,1.0,0.8104566,0.003830193,0.02843097,0.03356064,0.006899756,3.551925E-4,0.02501765,8.402081E-4,0.006246592,6.170806E-4,4.203856E-5,2.815535E-5,0.02789376,0.001966342,0.004831118,0.01448083,0.002690535,7.168036E-5,2.762427E-6,3.009343E-4,2.172497E-5,1.897476E-5,0.01426361,0.003745956,0.00125856,1.400127E-5,0.00300777,3.982396E-4,4.276721E-4,1.008496E-5,5.706585E-4,1.729274E-5,1.101779E-4,2.153107E-6,5.786522E-6,1.113627E-5,2.018267E-4,7.412427E-6,1.427137E-5,3.808987E-12,2.041185E-7,2.536727E-5,0.005026142,0.001122425,5.522831E-7,1.387559E-8,4.465475E-7,1.322095E-11,5.58458E-7,1.015265E-33,7.880714,5.295532E-5,446012.3,446012.3
4.258338E-7,14.74174,3.810644E11,1813.841,1813.841,7.80507E-4,1.0,0.8103865,0.003821068,0.0285674,0.03346179,0.006918689,3.542905E-4,0.0250807,8.388384E-4,0.006274204,6.162706E-4,4.177039E-5,2.795034E-5,0.02785599,0.001964446,0.004852713,0.0144897,0.00270364,7.224717E-5,2.703441E-6,2.985795E-4,2.133308E-5,1.862762E-5,0.01424017,0.003708124,0.00125607,1.393025E-5,0.00300662,3.978108E-4,4.30313E-4,1.020103E-5,5.730129E-4,1.741388E-5,1.107828E-4,2.182075E-6,5.565884E-6,1.103863E-5,2.012105E-4,7.226249E-6,1.38837E-5,3.536436E-12,1.902163E-7,2.487508E-5,0.005021551,0.001124362,5.593778E-7,1.406941E-8,4.483302E-7,1.340036E-11,5.278912E-7,6.510271E-34,7.880349,5.294539E-5,445991.7,445991.7
4.288684E-7,14.74521,3.788783E11,1814.162,1814.162,7.80507E-4,1.0,0.8102986,0.003809633,0.02873895,0.03333749,0.006942256,3.531566E-4,0.02515994,8.371368E-4,0.006309009,6.152405E-4,4.14358E-5,2.769564E-5,0.02780844,0.00196208,0.004879848,0.01450038,0.002720136,7.29639E-5,2.630797E-6,2.956337E-4,2.085415E-5,1.820348E-5,0.01421068,0.003660983,0.001252911,1.384168E-5,0.003005195,3.972661E-4,4.336395E-4,1.034841E-5,5.759797E-4,1.756697E-5,1.115441E-4,2.218988E-6,5.299687E-6,1.091797E-5,2.004326E-4,6.997444E-6,1.340822E-5,3.219422E-12,1.739726E-7,2.426609E-5,0.005015779,0.001126789,5.684014E-7,1.431585E-8,4.505724E-7,1.362853E-11,4.91604E-7,3.707016E-34,7.879891,5.293294E-5,445965.8,445965.8
