Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H9_Soln#15 (),Mole_fraction_TC4H9_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_MCPTD_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NEOC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M2_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_IC8H16_Soln#15 (),Mole_fraction_DIMEPTD_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Mole_fraction_IC12H26_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
4.33388E-6,15.12224,1.087038E9,1522.697,1522.697,9.871118E-4,1.0,0.8327459,3.101636E-4,0.03469335,0.004514308,0.01066556,9.111035E-5,0.02485281,1.111629E-4,0.00231941,8.187542E-4,5.793654E-6,0.03116938,6.601019E-4,0.002266718,0.008740878,4.042774E-4,9.756873E-5,2.084541E-6,4.098107E-4,1.221039E-5,1.544233E-5,0.01916618,0.006457375,0.002678357,2.600463E-4,2.323928E-5,0.00379756,4.823047E-4,4.599579E-6,7.763712E-4,1.948407E-5,2.831479E-4,9.32628E-5,2.968474E-4,8.549061E-7,2.044127E-4,1.998153E-4,5.407619E-4,9.995685E-4,8.011602E-5,3.368371E-4,4.558151E-4,8.604737E-4,0.006067166,3.875819E-4,4.14318E-7,1.035684E-5,1.212159E-4,2.385944E-4,3.898278E-9,8.156085,6.527549E-5,461597.4,461597.5
4.416617E-6,15.12628,1.173598E9,1522.719,1522.719,9.871118E-4,1.0,0.8324171,3.05605E-4,0.03498137,0.004445836,0.01068342,8.944297E-5,0.02503255,1.101049E-4,0.002351843,8.186745E-4,5.640318E-6,0.03113633,6.583836E-4,0.00230762,0.00882152,4.094113E-4,9.708686E-5,2.015107E-6,4.055774E-4,1.159492E-5,1.46606E-5,0.0191379,0.006340662,0.002672689,2.604235E-4,2.279771E-5,0.003805451,4.919836E-4,4.748638E-6,7.83381E-4,1.99744E-5,2.894596E-4,9.518771E-5,2.971717E-4,8.877445E-7,2.000083E-4,1.938742E-4,5.390656E-4,9.973854E-4,7.885973E-5,3.298396E-4,4.284432E-4,8.471363E-4,0.006061251,3.872216E-4,4.315692E-7,1.057694E-5,1.221523E-4,2.269133E-4,3.020935E-9,8.154024,6.525805E-5,461480.8,461480.8
4.431684E-6,15.12701,1.188408E9,1522.723,1522.723,9.871118E-4,1.0,0.832358,3.047887E-4,0.03503331,0.004433561,0.01068656,8.914454E-5,0.02506493,1.09914E-4,0.002357721,8.186515E-4,5.613063E-6,0.03113024,6.580745E-4,0.002315037,0.008835951,4.103383E-4,9.699901E-5,2.002778E-6,4.048132E-4,1.148675E-5,1.452321E-5,0.01913272,0.006319586,0.002671626,2.604884E-4,2.271876E-5,0.00380685,4.937369E-4,4.775898E-6,7.846463E-4,2.006391E-5,2.906086E-4,9.553611E-5,2.972193E-4,8.937862E-7,1.992162E-4,1.928115E-4,5.387433E-4,9.969818E-4,7.863229E-5,3.285803E-4,4.236418E-4,8.447313E-4,0.006060186,3.87156E-4,4.347503E-7,1.061697E-5,1.223202E-4,2.248522E-4,2.883814E-9,8.153654,6.525492E-5,461459.9,461459.9
4.519603E-6,15.1312,1.269082E9,1522.749,1522.749,9.871118E-4,1.0,0.832018,3.001093E-4,0.03533337,0.004363102,0.01070418,8.743466E-5,0.02525171,1.088118E-4,0.002391837,8.184662E-4,5.458013E-6,0.03109435,6.562939E-4,0.002358119,0.008918609,4.156988E-4,9.648598E-5,1.932771E-6,4.003955E-4,1.087865E-5,1.375088E-5,0.01910224,0.006197743,0.002665248,2.608441E-4,2.226688E-5,0.003814788,5.039078E-4,4.935655E-6,7.919621E-4,2.058754E-5,2.973104E-4,9.755552E-5,2.974278E-4,9.294204E-7,1.946547E-4,1.867275E-4,5.367836E-4,9.945906E-4,7.731378E-5,3.213254E-4,3.967093E-4,8.308455E-4,0.006054052,3.86773E-4,4.535563E-7,1.085018E-5,1.232834E-4,2.132185E-4,2.199825E-9,8.151532,6.523685E-5,461339.8,461339.8
4.535079E-6,15.13193,1.282301E9,1522.753,1522.753,9.871118E-4,1.0,0.8319589,2.992998E-4,0.03538566,0.004350898,0.01070716,8.713905E-5,0.02528422,1.086197E-4,0.002397811,8.18425E-4,5.431396E-6,0.03108797,6.559845E-4,0.002365668,0.008932892,4.166339E-4,9.639562E-5,1.920763E-6,3.99625E-4,1.077551E-5,1.361989E-5,0.01909684,0.006176494,0.002664096,2.609028E-4,2.218884E-5,0.003816147,5.056877E-4,4.963893E-6,7.932382E-4,2.067994E-5,2.984895E-4,9.790861E-5,2.974527E-4,9.357588E-7,1.938623E-4,1.856767E-4,5.364253E-4,9.941637E-4,7.70832E-5,3.200644E-4,3.921514E-4,8.284268E-4,0.006052986,3.867056E-4,4.569091E-7,1.089117E-5,1.234502E-4,2.112373E-4,2.097328E-9,8.151165,6.523371E-5,461319.0,461319.0
4.546475E-6,15.13246,1.291939E9,1522.757,1522.757,9.871118E-4,1.0,0.8319156,2.987063E-4,0.03542407,0.004341949,0.01070933,8.692238E-5,0.02530809,1.084786E-4,0.002402204,8.183931E-4,5.411924E-6,0.03108326,6.557575E-4,0.002371221,0.008943358,4.173209E-4,9.632908E-5,1.911985E-6,3.99059E-4,1.070029E-5,1.352436E-5,0.01909286,0.006160886,0.002663241,2.609453E-4,2.213166E-5,0.00381714,5.069964E-4,4.984709E-6,7.941756E-4,2.074803E-5,2.993577E-4,9.816817E-5,2.974688E-4,9.40439E-7,1.932808E-4,1.849068E-4,5.36159E-4,9.938482E-4,7.691371E-5,3.191389E-4,3.888294E-4,8.266506E-4,0.006052203,3.86656E-4,4.593863E-7,1.092134E-5,1.235724E-4,2.097909E-4,2.024932E-9,8.150895,6.52314E-5,461303.7,461303.8
4.57191E-6,15.13365,1.312758E9,1522.764,1522.764,9.871118E-4,1.0,0.8318193,2.9739E-4,0.03550948,0.00432209,0.01071412,8.644191E-5,0.02536115,1.081649E-4,0.002411992,8.183168E-4,5.368852E-6,0.03107271,6.552532E-4,0.002383592,0.008966561,4.188493E-4,9.618053E-5,1.892583E-6,3.977999E-4,1.053463E-5,1.331397E-5,0.01908395,0.006126168,0.002661316,2.610379E-4,2.20049E-5,0.003819335,5.099111E-4,5.031236E-6,7.962611E-4,2.090013E-5,3.012949E-4,9.874606E-5,2.974978E-4,9.509241E-7,1.919891E-4,1.832002E-4,5.355568E-4,9.931406E-4,7.653632E-5,3.170828E-4,3.815193E-4,8.227014E-4,0.006050463,3.865452E-4,4.649404E-7,1.098865E-5,1.238437E-4,2.066008E-4,1.872316E-9,8.150297,6.522628E-5,461269.9,461269.9
4.587312E-6,15.13437,1.325003E9,1522.769,1522.769,9.871118E-4,1.0,0.8317614,2.965984E-4,0.03556099,0.004310142,0.01071697,8.615305E-5,0.02539314,1.079757E-4,0.002417906,8.182673E-4,5.34303E-6,0.0310663,6.549495E-4,0.00239107,0.008980506,4.197714E-4,9.609057E-5,1.880957E-6,3.970403E-4,1.04358E-5,1.318846E-5,0.01907854,0.006105226,0.00266014,2.610924E-4,2.192873E-5,0.003820649,5.116717E-4,5.059455E-6,7.975194E-4,2.099233E-5,3.024676E-4,9.909502E-5,2.975108E-4,9.572995E-7,1.912111E-4,1.821748E-4,5.351871E-4,9.927099E-4,7.630843E-5,3.158441E-4,3.771623E-4,8.203202E-4,0.006049415,3.864782E-4,4.683207E-7,1.102938E-5,1.240068E-4,2.046946E-4,1.785643E-9,8.149937,6.522319E-5,461249.5,461249.5
4.768035E-6,15.14258,1.449711E9,1522.828,1522.828,9.871118E-4,1.0,0.8310981,2.875994E-4,0.03615431,0.004174015,0.01074805,8.28744E-5,0.02576069,1.057961E-4,0.00248664,8.175136E-4,5.053676E-6,0.03098996,6.514745E-4,0.002478034,0.009138452,4.304078E-4,9.5035E-5,1.751096E-6,3.88281E-4,9.35319E-6,1.181368E-5,0.01901443,0.005864008,0.002645734,2.616528E-4,2.10658E-5,0.003835283,5.320954E-4,5.392932E-6,8.120378E-4,2.207922E-5,3.162095E-4,1.031362E-4,2.974201E-4,1.033554E-6,1.823072E-4,1.705713E-4,5.305848E-4,9.875399E-4,7.36694E-5,3.016553E-4,3.296539E-4,7.929336E-4,0.006037391,3.856926E-4,5.089233E-7,1.150598E-5,1.258621E-4,1.836617E-4,1.022843E-9,8.145834,6.518783E-5,461017.3,461017.3
4.783718E-6,15.14327,1.458981E9,1522.834,1522.834,9.871118E-4,1.0,0.831042,2.868427E-4,0.03620485,0.004162544,0.01075054,8.259923E-5,0.02579192,1.056104E-4,0.002492548,8.174338E-4,5.029705E-6,0.03098324,6.511806E-4,0.002485513,0.009151673,4.31315E-4,9.494345E-5,1.740366E-6,3.87534E-4,9.265611E-6,1.170248E-5,0.01900882,0.005843471,0.002644434,2.616947E-4,2.099352E-5,0.003836487,5.338471E-4,5.422069E-6,8.132767E-4,2.217398E-5,3.174001E-4,1.034822E-4,2.973917E-4,1.040297E-6,1.815539E-4,1.696009E-4,5.301635E-4,9.870818E-4,7.344348E-5,3.004538E-4,3.2583E-4,7.906047E-4,0.006036371,3.856245E-4,5.125286E-7,1.154722E-5,1.260181E-4,1.819475E-4,9.745503E-10,8.145488,6.518483E-5,460997.7,460997.7
4.87695E-6,15.14736,1.509157E9,1522.866,1522.866,9.871118E-4,1.0,0.8307128,2.824208E-4,0.03650224,0.004095431,0.01076474,8.099287E-5,0.02597551,1.045177E-4,0.002527479,8.169146E-4,4.890738E-6,0.03094308,6.49459E-4,0.002529748,0.009228701,4.366563E-4,9.439957E-5,1.678295E-6,3.831363E-4,8.7645E-6,1.106623E-5,0.01897529,0.005722708,0.002636559,2.61923E-4,2.057201E-5,0.003843438,5.441904E-4,5.595881E-6,8.205746E-4,2.273874E-5,3.244709E-4,1.055233E-4,2.971584E-4,1.080792E-6,1.771381E-4,1.6395E-4,5.275929E-4,9.843296E-4,7.211099E-5,2.934079E-4,3.040131E-4,7.769163E-4,0.006030381,3.852206E-4,5.342298E-7,1.179201E-5,1.26929E-4,1.721E-4,7.310556E-10,8.143465,6.516725E-5,460883.2,460883.2
4.901304E-6,15.14841,1.520954E9,1522.875,1522.875,9.871118E-4,1.0,0.8306281,2.812866E-4,0.03657909,0.004078196,0.01076828,8.058138E-5,0.02602288,1.042354E-4,0.002536552,8.167668E-4,4.855405E-6,0.03093252,6.490164E-4,0.00254124,0.00924839,4.380372E-4,9.425762E-5,1.662548E-6,3.819994E-4,8.638901E-6,1.090677E-5,0.01896649,0.005691534,0.00263446,2.619769E-4,2.046415E-5,0.003845197,5.468727E-4,5.641449E-6,8.224624E-4,2.288668E-5,3.263157E-4,1.06052E-4,2.970798E-4,1.091486E-6,1.76002E-4,1.625064E-4,5.269034E-4,9.83603E-4,7.176588E-5,2.915942E-4,2.985626E-4,7.73384E-4,0.006028837,3.851153E-4,5.399741E-7,1.185584E-5,1.271625E-4,1.696213E-4,6.781458E-10,8.142945,6.516272E-5,460853.8,460853.8
4.984588E-6,15.15197,1.557381E9,1522.905,1522.905,9.871118E-4,1.0,0.8303421,2.774714E-4,0.03683927,0.004020158,0.01077985,7.919894E-5,0.02618309,1.032793E-4,0.002567416,8.162247E-4,4.737494E-6,0.03089623,6.475246E-4,0.002580338,0.009314381,4.427141E-4,9.377272E-5,1.610094E-6,3.781484E-4,8.22522E-6,1.03816E-5,0.01893628,0.005586102,0.002627163,2.621437E-4,2.010218E-5,0.003851041,5.559834E-4,5.797774E-6,8.288607E-4,2.339382E-5,3.326172E-4,1.078461E-4,2.96757E-4,1.128413E-6,1.721708E-4,1.5767E-4,5.244917E-4,9.810956E-4,7.059511E-5,2.854756E-4,2.806653E-4,7.614394E-4,0.00602362,3.847556E-4,5.598543E-7,1.207379E-5,1.279471E-4,1.614259E-4,5.245447E-10,8.141195,6.514742E-5,460754.8,460754.8
4.99729E-6,15.15251,1.562436E9,1522.91,1522.91,9.871118E-4,1.0,0.830299,2.768979E-4,0.0368786,0.004011425,0.01078155,7.899137E-5,0.02620729,1.031347E-4,0.002572102,8.161372E-4,4.719895E-6,0.03089067,6.473E-4,0.002586274,0.009324268,4.434213E-4,9.369883E-5,1.602275E-6,3.77566E-4,8.1642E-6,1.030414E-5,0.01893166,0.00557018,0.002626034,2.621668E-4,2.004788E-5,0.003851909,5.573646E-4,5.821682E-6,8.29829E-4,2.347134E-5,3.335772E-4,1.081178E-4,2.967006E-4,1.134094E-6,1.715936E-4,1.569456E-4,5.241168E-4,9.807102E-4,7.041783E-5,2.845535E-4,2.780327E-4,7.596357E-4,0.006022832,3.847009E-4,5.629183E-7,1.210699E-5,1.28065E-4,1.60213E-4,5.043814E-10,8.140932,6.514512E-5,460739.9,460739.9
5.025745E-6,15.1537,1.573244E9,1522.92,1522.92,9.871118E-4,1.0,0.830203,2.756213E-4,0.03696638,0.003991979,0.01078528,7.852959E-5,0.02626126,1.028121E-4,0.002582578,8.159365E-4,4.680844E-6,0.03087819,6.467998E-4,0.002599545,0.00934624,4.449997E-4,9.353342E-5,1.584944E-6,3.762661E-4,8.029499E-6,1.013315E-5,0.01892129,0.00553467,0.002623489,2.622164E-4,1.992713E-5,0.003853833,5.604502E-4,5.875299E-6,8.319905E-4,2.364516E-5,3.357267E-4,1.087247E-4,2.965674E-4,1.146867E-6,1.703078E-4,1.553362E-4,5.232705E-4,9.798442E-4,7.002196E-5,2.82499E-4,2.722287E-4,7.556129E-4,0.006021077,3.845783E-4,5.698135E-7,1.21813E-5,1.283271E-4,1.575314E-4,4.620517E-10,8.140345,6.513998E-5,460706.7,460706.7
5.227929E-6,15.16198,1.632623E9,1522.997,1522.997,9.871118E-4,1.0,0.8295388,2.668521E-4,0.0375773,0.003858105,0.01080932,7.536703E-5,0.02663599,1.00566E-4,0.0026562,8.143406E-4,4.417016E-6,0.03078887,6.433563E-4,0.002692804,0.009495796,4.559868E-4,9.236186E-5,1.468342E-6,3.672132E-4,7.144569E-6,9.010017E-6,0.0188472,0.005288421,0.002604858,2.624863E-4,1.910187E-5,0.003866689,5.820515E-4,6.258515E-6,8.470683E-4,2.488668E-5,3.509544E-4,1.129634E-4,2.953659E-4,1.239451E-6,1.614389E-4,1.443905E-4,5.170161E-4,9.735914E-4,6.725863E-5,2.683169E-4,2.343641E-4,7.277047E-4,0.006008907,3.837108E-4,6.200161E-7,1.270757E-5,1.301221E-4,1.397792E-4,2.474523E-10,8.136308,6.510441E-5,460478.2,460478.2
5.244588E-6,15.16265,1.636186E9,1523.003,1523.003,9.871118E-4,1.0,0.8294854,2.661523E-4,0.03762665,0.003847401,0.01081111,7.511546E-5,0.02666619,1.003845E-4,0.002662203,8.141964E-4,4.396304E-6,0.03078147,6.430812E-4,0.002700406,0.009507614,4.568742E-4,9.226567E-5,1.459225E-6,3.664815E-4,7.077007E-6,8.924284E-6,0.01884106,0.005268608,0.002603282,2.625024E-4,1.903635E-5,0.003867687,5.838057E-4,6.290256E-6,8.482891E-4,2.498948E-5,3.522052E-4,1.133068E-4,2.952476E-4,1.247223E-6,1.607288E-4,1.435262E-4,5.164831E-4,9.73069E-4,6.703487E-5,2.671806E-4,2.314943E-4,7.254576E-4,0.006007927,3.836396E-4,6.242474E-7,1.27508E-5,1.302648E-4,1.384137E-4,2.350597E-10,8.135986,6.510155E-5,460459.9,460459.9
5.391065E-6,15.16839,1.66018E9,1523.06,1523.06,9.871118E-4,1.0,0.8290253,2.601398E-4,0.03805442,0.003755297,0.01082575,7.295914E-5,0.02692758,9.881088E-5,0.002714584,8.128522E-4,4.220395E-6,0.03071614,6.407166E-4,0.002766719,0.009608353,4.645631E-4,9.142249E-5,1.382049E-6,3.601376E-4,6.5147E-6,8.210834E-6,0.01878696,0.005097487,0.002589186,2.626053E-4,1.847559E-5,0.003876087,5.990631E-4,6.570302E-6,8.588879E-4,2.589663E-5,3.631759E-4,1.16289E-4,2.940898E-4,1.316474E-6,1.546156E-4,1.361616E-4,5.116942E-4,9.68435E-4,6.509314E-5,2.573932E-4,2.077399E-4,7.060321E-4,0.005999461,3.830159E-4,6.620641E-7,1.312994E-5,1.314866E-4,1.269902E-4,1.495237E-10,8.133208,6.50769E-5,460302.8,460302.8
5.421994E-6,15.16958,1.663601E9,1523.072,1523.072,9.871118E-4,1.0,0.8289302,2.589015E-4,0.03814335,0.003736299,0.01082859,7.251628E-5,0.02698182,9.848364E-5,0.002725553,8.125515E-4,4.18463E-6,0.0307023,6.402298E-4,0.002780599,0.00962891,4.661604E-4,9.124508E-5,1.366411E-6,3.588184E-4,6.402937E-6,8.069053E-6,0.01877551,0.005062063,0.002586157,2.626187E-4,1.83606E-5,0.003877778,6.022462E-4,6.629644E-6,8.610953E-4,2.608892E-5,3.654858E-4,1.169099E-4,2.938192E-4,1.331307E-6,1.533543E-4,1.346594E-4,5.106608E-4,9.674477E-4,6.468907E-5,2.553729E-4,2.030485E-4,7.020059E-4,0.005997707,3.828846E-4,6.701896E-7,1.320978E-5,1.317372E-4,1.247068E-4,1.358959E-10,8.132636,6.50718E-5,460270.3,460270.3
5.473676E-6,15.17155,1.66806E9,1523.092,1523.092,9.871118E-4,1.0,0.8287726,2.56856E-4,0.03829088,0.003704896,0.01083314,7.178574E-5,0.02707174,9.794068E-5,0.00274381,8.120365E-4,4.125902E-6,0.03067916,6.394258E-4,0.002803696,0.00966271,4.688092E-4,9.094917E-5,1.340781E-6,3.566299E-4,6.221349E-6,7.83871E-6,0.01875635,0.005003423,0.002581058,2.626346E-4,1.817105E-5,0.003880539,6.075347E-4,6.728954E-6,8.647605E-4,2.641083E-5,3.693401E-4,1.179407E-4,2.933473E-4,1.356256E-6,1.512696E-4,1.321896E-4,5.089178E-4,9.657918E-4,6.401856E-5,2.520326E-4,1.954494E-4,6.953368E-4,0.005994799,3.826658E-4,6.838764E-7,1.334305E-5,1.321503E-4,1.209874E-4,1.15854E-10,8.131689,6.506335E-5,460216.8,460216.8
5.509716E-6,15.17291,1.670334E9,1523.106,1523.106,9.871118E-4,1.0,0.8286638,2.554465E-4,0.03839298,0.003683243,0.01083617,7.128308E-5,0.02713392,9.756484E-5,0.002756491,8.116684E-4,4.085687E-6,0.030663,6.388722E-4,0.002819732,0.009685886,4.706415E-4,9.074322E-5,1.323259E-6,3.551152E-4,6.098378E-6,7.682734E-6,0.01874298,0.004962932,0.002577476,2.626412E-4,1.804073E-5,0.00388242,6.112005E-4,6.798315E-6,8.672996E-4,2.663573E-5,3.720238E-4,1.186544E-4,2.930041E-4,1.373773E-6,1.498323E-4,1.304964E-4,5.07691E-4,9.646326E-4,6.355438E-5,2.497291E-4,1.903201E-4,6.907283E-4,0.00599279,3.825135E-4,6.935005E-7,1.343586E-5,1.324343E-4,1.184619E-4,1.036415E-10,8.131036,6.505752E-5,460179.8,460179.8
5.568985E-6,15.17512,1.672584E9,1523.13,1523.13,9.871118E-4,1.0,0.8284868,2.531587E-4,0.0385595,0.003648069,0.01084093,7.046848E-5,0.02723525,9.695174E-5,0.002777251,8.110474E-4,4.020853E-6,0.03063642,6.379741E-4,0.002845978,0.009723295,4.736282E-4,9.040527E-5,1.29507E-6,3.526445E-4,5.902537E-6,7.434355E-6,0.01872097,0.004897068,0.002571537,2.626439E-4,1.782969E-5,0.003885434,6.171891E-4,6.912563E-6,8.714451E-4,2.700635E-5,3.764296E-4,1.198192E-4,2.92415E-4,1.402795E-6,1.47498E-4,1.277635E-4,5.056539E-4,9.627187E-4,6.27972E-5,2.459871E-4,1.82181E-4,6.832254E-4,0.005989517,3.822635E-4,7.094711E-7,1.358827E-5,1.32894E-4,1.144285E-4,8.630324E-11,8.129975,6.504804E-5,460119.8,460119.8
5.681224E-6,15.17923,1.672155E9,1523.174,1523.174,9.871118E-4,1.0,0.8281578,2.489246E-4,0.03887026,0.003582888,0.01084914,6.896534E-5,0.02742407,9.580717E-5,0.002816257,8.098208E-4,3.902302E-6,0.03058602,6.363147E-4,0.002895252,0.00979181,4.791946E-4,8.976795E-5,1.243709E-6,3.480335E-4,5.552177E-6,6.990076E-6,0.01867924,0.004774771,0.002560142,2.626232E-4,1.744082E-5,0.003890884,6.283949E-4,7.12949E-6,8.791958E-4,2.771078E-5,3.847463E-4,1.219942E-4,2.912187E-4,1.458474E-6,1.431753E-4,1.227584E-4,5.017346E-4,9.590713E-4,6.138413E-5,2.390542E-4,1.677173E-4,6.692689E-4,0.005983426,3.817919E-4,7.401969E-7,1.387619E-5,1.337404E-4,1.07177E-4,6.099186E-11,8.12801,6.503043E-5,460008.5,460008.6
5.691821E-6,15.17961,1.67183E9,1523.178,1523.178,9.871118E-4,1.0,0.8281272,2.485314E-4,0.03889929,0.003576829,0.01084987,6.882604E-5,0.02744169,9.570021E-5,0.002819918,8.097017E-4,3.891387E-6,0.03058126,6.361608E-4,0.002899876,0.009798123,4.797142E-4,8.970797E-5,1.238992E-6,3.476028E-4,5.520431E-6,6.949825E-6,0.0186753,0.004763388,0.002559056,2.626196E-4,1.740482E-5,0.003891381,6.294436E-4,7.150007E-6,8.79921E-4,2.777746E-5,3.855296E-4,1.221975E-4,2.911004E-4,1.463779E-6,1.427737E-4,1.222972E-4,5.013607E-4,9.587254E-4,6.125213E-5,2.3841E-4,1.664134E-4,6.679681E-4,0.005982858,3.817475E-4,7.431303E-7,1.390332E-5,1.338187E-4,1.065176E-4,5.902564E-11,8.127827,6.502879E-5,459998.2,459998.2
5.769526E-6,15.18239,1.667804E9,1523.209,1523.209,9.871118E-4,1.0,0.8279046,2.456812E-4,0.0391106,0.003532885,0.01085491,6.781803E-5,0.02756984,9.492159E-5,0.002846661,8.088117E-4,3.812763E-6,0.03054636,6.350467E-4,0.002933625,0.009843617,4.83492E-4,8.926912E-5,1.205084E-6,3.444675E-4,5.294342E-6,6.663193E-6,0.01864638,0.004680782,0.002551049,2.625839E-4,1.714449E-5,0.003894942,6.37086E-4,7.300632E-6,8.852038E-4,2.826734E-5,3.912636E-4,1.23677E-4,2.902064E-4,1.502936E-6,1.398629E-4,1.189734E-4,4.985994E-4,9.561824E-4,6.029165E-5,2.33739E-4,1.571607E-4,6.585177E-4,0.005978729,3.814226E-4,7.648119E-7,1.410203E-5,1.343845E-4,1.018103E-4,4.642029E-11,8.126502,6.501688E-5,459923.2,459923.2
5.821831E-6,15.18424,1.663694E9,1523.229,1523.229,9.871118E-4,1.0,0.8277569,2.437949E-4,0.03925128,0.003503777,0.01085805,6.715251E-5,0.02765508,9.440304E-5,0.002864556,8.081966E-4,3.761197E-6,0.03052288,6.343108E-4,0.002956192,0.009873462,4.860039E-4,8.897475E-5,1.182909E-6,3.423801E-4,5.148535E-6,6.478368E-6,0.01862692,0.004626019,0.002545615,2.625516E-4,1.697278E-5,0.003897255,6.421828E-4,7.402185E-6,8.887264E-4,2.859798E-5,3.95113E-4,1.24662E-4,2.895788E-4,1.529543E-6,1.379367E-4,1.167926E-4,4.967227E-4,9.544641E-4,5.965245E-5,2.306469E-4,1.512264E-4,6.522421E-4,0.005975985,3.812045E-4,7.795741E-7,1.423553E-5,1.347572E-4,9.876387E-5,3.94845E-11,8.125624,6.500898E-5,459873.5,459873.5
6.093696E-6,15.1935,1.626105E9,1523.335,1523.335,9.871118E-4,1.0,0.827015,2.34388E-4,0.03996308,0.00335831,0.01087131,6.385364E-5,0.02808521,9.177758E-5,0.002956209,8.048095E-4,3.509626E-6,0.03040108,6.306627E-4,0.00307155,0.01001888,4.98661E-4,8.745877E-5,1.075491E-6,3.318219E-4,4.466052E-6,5.613556E-6,0.01852581,0.004352136,0.002516854,2.622818E-4,1.612375E-5,0.003908257,6.680589E-4,7.931788E-6,9.06617E-4,3.032811E-5,4.14981E-4,1.296411E-4,2.860049E-4,1.671034E-6,1.283407E-4,1.06157E-4,4.867684E-4,9.454627E-4,5.642485E-5,2.152306E-4,1.238399E-4,6.207073E-4,0.005962162,3.800794E-4,8.584541E-7,1.492612E-5,1.365924E-4,8.438896E-5,1.701985E-11,8.121235,6.496936E-5,459625.1,459625.1
6.177501E-6,15.19624,1.609732E9,1523.367,1523.367,9.871118E-4,1.0,0.8267947,2.316153E-4,0.04017615,0.003315341,0.01087442,6.288808E-5,0.02821362,9.099103E-5,0.002984013,8.037068E-4,3.437251E-6,0.03036368,6.295958E-4,0.00310646,0.01006056,5.024298E-4,8.699642E-5,1.044858E-6,3.286627E-4,4.27876E-6,5.37633E-6,0.0184947,0.004271269,0.002507837,2.621666E-4,1.58759E-5,0.003911326,6.758291E-4,8.09552E-6,9.119959E-4,3.086529E-5,4.210557E-4,1.311286E-4,2.848058E-4,1.715714E-6,1.255184E-4,1.03103E-4,4.836432E-4,9.426688E-4,5.546164E-5,2.106925E-4,1.164521E-4,6.113414E-4,0.005958043,3.797353E-4,8.834861E-7,1.51379E-5,1.37125E-4,8.041011E-5,1.312775E-11,8.119938,6.495762E-5,459551.7,459551.7
6.20102E-6,15.19701,1.604757E9,1523.376,1523.376,9.871118E-4,1.0,0.8267335,2.308476E-4,0.04023542,0.003303436,0.01087522,6.26213E-5,0.02824931,9.07722E-5,0.002991777,8.033927E-4,3.417357E-6,0.0303532,6.293012E-4,0.003116201,0.010072,5.034761E-4,8.686711E-5,1.036454E-6,3.277841E-4,4.22801E-6,5.312057E-6,0.01848597,0.004248874,0.002505295,2.621318E-4,1.580747E-5,0.003912161,6.779921E-4,8.1415E-6,9.134941E-4,3.101637E-5,4.227561E-4,1.315419E-4,2.844616E-4,1.728343E-6,1.247377E-4,1.022644E-4,4.827621E-4,9.418835E-4,5.519403E-5,2.094368E-4,1.144611E-4,6.087427E-4,0.005956899,3.79639E-4,8.905717E-7,1.519724E-5,1.372717E-4,7.932936E-5,1.22071E-11,8.119579,6.495436E-5,459531.4,459531.4
