Time_Soln#29 (sec),Volume_Soln#29 (cm3),Volumetric_heat_production_rate_Soln#29 (erg/cm3-sec),Surface_temperature_Soln#29 (K),Temperature_Soln#29 (K),Mass_Soln#29 (g),Pressure_Soln#29 (atm),Mole_fraction_H2_Soln#29 (),Mole_fraction_H_Soln#29 (),Mole_fraction_CH4_Soln#29 (),Mole_fraction_CH3_Soln#29 (),Mole_fraction_CH2_Soln#29 (),Mole_fraction_C2H6_Soln#29 (),Mole_fraction_C2H5_Soln#29 (),Mole_fraction_C2H4_Soln#29 (),Mole_fraction_C2H3_Soln#29 (),Mole_fraction_C2H2_Soln#29 (),Mole_fraction_C3H8_Soln#29 (),Mole_fraction_IC3H7_Soln#29 (),Mole_fraction_NC3H7_Soln#29 (),Mole_fraction_C3H6_Soln#29 (),Mole_fraction_C3H5-A_Soln#29 (),Mole_fraction_C3H5-T_Soln#29 (),Mole_fraction_C3H4-P_Soln#29 (),Mole_fraction_C3H4-A_Soln#29 (),Mole_fraction_C3H3_Soln#29 (),Mole_fraction_C3H2_Soln#29 (),Mole_fraction_NC4H10_Soln#29 (),Mole_fraction_PC4H9_Soln#29 (),Mole_fraction_C4H8-1_Soln#29 (),Mole_fraction_C4H8-2_Soln#29 (),Mole_fraction_C4H71-3_Soln#29 (),Mole_fraction_C4H6_Soln#29 (),Mole_fraction_C4H5_Soln#29 (),Mole_fraction_C4H4_Soln#29 (),Mole_fraction_C4H2_Soln#29 (),Mole_fraction_C6H6_Soln#29 (),Mole_fraction_C5H6_Soln#29 (),Mole_fraction_C10H8_Soln#29 (),Mole_fraction_NC5H12_Soln#29 (),Mole_fraction_NC5H11_Soln#29 (),Mole_fraction_NC5H10_Soln#29 (),Mole_fraction_LC5H8_Soln#29 (),Mole_fraction_NC6H12_Soln#29 (),Mole_fraction_NC7H15_Soln#29 (),Mole_fraction_NC7H14_Soln#29 (),Mole_fraction_C7H8_Soln#29 (),Mole_fraction_C7H7_Soln#29 (),Mole_fraction_C6H5C2H_Soln#29 (),Mole_fraction_C12H8_Soln#29 (),Mole_fraction_C14H10_Soln#29 (),Mole_fraction_BIN1B_Soln#29 (),Mole_fraction_NC10H21_Soln#29 (),Mole_fraction_NC12H25_Soln#29 (),Mole_fraction_NC12H26_Soln#29 (),Mole_fraction_NC16H34_Soln#29 (),Mole_fraction_NC10H20_Soln#29 (),Molecular_weight_Soln#29 (g/mole),Mass_density_Soln#29 (g/cm3),Unburned_hydrocarbons_Soln#29 (ppm),Volatile_organic_compounds_Soln#29 (ppm)
2.248049E-9,15.19215,-1.036208E14,2071.049,2071.049,7.521177E-4,1.0,0.8488754,0.01687617,5.704314E-5,0.009198317,7.382623E-8,8.562399E-5,0.01685621,0.01450795,0.001374221,4.297849E-5,2.105384E-4,0.001670533,0.009878478,0.017002,0.0132373,1.196131E-5,8.220127E-6,5.960333E-5,8.056768E-5,6.5843E-8,4.003568E-5,0.01249836,0.007456098,3.173064E-5,6.963603E-4,0.01058758,4.645097E-5,7.107861E-6,1.470206E-9,2.168867E-6,3.815963E-7,1.634823E-11,5.46116E-5,3.14445E-5,0.002023053,7.262059E-5,9.616852E-4,6.020109E-5,0.0032372,0.00360947,1.716612E-5,1.387409E-13,6.073832E-17,3.423745E-11,1.2768E-20,7.778041E-7,8.363254E-7,5.845042E-5,2.105817E-6,0.008396317,8.41347,4.9507E-5,477161.6,477161.6
2.72113E-9,15.16153,-8.350107E13,2058.347,2058.347,7.521177E-4,1.0,0.8454626,0.01746732,7.307948E-5,0.01003479,1.023112E-7,1.04889E-4,0.0171576,0.01545827,0.001547084,5.862333E-5,2.712607E-4,0.001892847,0.00970463,0.01738885,0.01385349,1.55132E-5,9.715384E-6,7.498411E-5,9.495658E-5,9.859244E-8,4.996284E-5,0.01245245,0.007573368,3.921143E-5,6.158556E-4,0.0112434,6.293723E-5,8.37093E-6,2.188781E-9,2.766829E-6,5.532027E-7,2.645793E-11,6.79917E-5,2.617435E-5,0.001829517,8.577736E-5,9.409154E-4,4.955941E-5,0.003126149,0.003587059,2.147854E-5,3.01933E-13,1.555627E-16,5.222423E-11,3.04687E-20,6.317141E-7,4.824743E-7,3.706012E-5,1.042583E-6,0.007426917,8.378755,4.960698E-5,475192.8,475192.8
3.061069E-9,15.14362,-7.287411E13,2050.69,2050.69,7.521177E-4,1.0,0.8433774,0.01777998,8.524766E-5,0.01061764,1.255127E-7,1.186813E-4,0.01730739,0.01611265,0.001666796,7.095911E-5,3.159414E-4,0.002035265,0.009567245,0.01762343,0.01420018,1.812772E-5,1.078677E-5,8.615198E-5,1.046949E-4,1.255655E-7,5.716748E-5,0.01238502,0.007636074,4.455929E-5,5.703752E-4,0.01162894,7.541116E-5,9.237875E-6,2.809631E-9,3.205704E-6,6.904329E-7,3.56526E-11,7.754875E-5,2.330415E-5,0.001716989,9.450765E-5,9.255628E-4,4.380174E-5,0.003050934,0.003572522,2.459475E-5,4.86887E-13,2.75333E-16,6.767083E-11,5.212243E-20,5.665923E-7,3.389819E-7,2.752993E-5,6.590461E-7,0.006847907,8.357456,4.966565E-5,473984.9,473984.9
3.637265E-9,15.11904,-5.942369E13,2039.745,2039.745,7.521177E-4,1.0,0.8403464,0.01815594,1.0707E-4,0.01158009,1.702395E-7,1.419285E-4,0.01746972,0.01717979,0.001863449,9.385858E-5,3.928685E-4,0.002248758,0.00932278,0.01796283,0.01465414,2.262936E-5,1.260858E-5,1.051748E-4,1.202443E-4,1.772872E-7,6.943272E-5,0.01222606,0.007713312,5.352322E-5,5.093755E-4,0.0121646,9.743582E-5,1.065042E-5,4.073459E-9,3.961573E-6,9.460111E-7,5.529034E-11,9.355546E-5,1.955491E-5,0.00156269,1.08072E-4,8.995369E-4,3.633959E-5,0.002931507,0.003550075,2.98803E-5,9.787035E-13,6.279145E-16,9.876816E-11,1.146376E-19,4.914054E-7,1.978746E-7,1.737555E-5,3.239946E-7,0.006029191,8.326364,4.974637E-5,472221.5,472221.5
4.249154E-9,15.09892,-4.918987E13,2030.194,2030.194,7.521177E-4,1.0,0.8376369,0.01840087,1.318492E-4,0.01257413,2.254581E-7,1.664058E-4,0.01755,0.01826613,0.002065374,1.207919E-4,4.753138E-4,0.002442969,0.009057419,0.01826554,0.01500025,2.745388E-5,1.456204E-5,1.253707E-4,1.356607E-4,2.397167E-7,8.243526E-5,0.01201529,0.007766544,6.285458E-5,4.599348E-4,0.01261465,1.216861E-4,1.209534E-5,5.721995E-9,4.774855E-6,1.244654E-6,8.223681E-11,1.102048E-4,1.658923E-5,0.001435218,1.209811E-4,8.724626E-4,3.049948E-5,0.002814512,0.003528517,3.546806E-5,1.833191E-12,1.304165E-15,1.386774E-10,2.337439E-19,4.357614E-7,1.189222E-7,1.116393E-5,1.637238E-7,0.005324952,8.29842,4.981267E-5,470636.7,470636.7
5.103281E-9,15.07818,-3.911109E13,2019.378,2019.378,7.521177E-4,1.0,0.8344708,0.01856123,1.691112E-4,0.01392076,3.164687E-7,2.001728E-4,0.01755249,0.01971672,0.002337022,1.626337E-4,5.902418E-4,0.00266829,0.008689787,0.01861981,0.01531974,3.418097E-5,1.733544E-5,1.533461E-4,1.556712E-4,3.382695E-7,1.003821E-4,0.01167642,0.007807085,7.54845E-5,4.080576E-4,0.0131006,1.564366E-4,1.405587E-5,8.579424E-9,5.919072E-6,1.700464E-6,1.314194E-10,1.327164E-4,1.354179E-5,0.001299945,1.368224E-4,8.361793E-4,2.457356E-5,0.002665489,0.003501297,4.317961E-5,3.830143E-12,3.038632E-15,2.064383E-10,5.422985E-19,3.777485E-7,6.31693E-8,6.387224E-6,6.917819E-8,0.004541508,8.265566,4.988121E-5,468773.4,468773.4
5.91088E-9,15.0642,-3.236231E13,2011.077,2011.077,7.521177E-4,1.0,0.8319491,0.01858061,2.071025E-4,0.01515347,4.18137E-7,2.316505E-4,0.01747343,0.02102832,0.002583555,2.064576E-4,6.975704E-4,0.00284128,0.008352675,0.01890347,0.01549891,4.04687E-5,2.001592E-5,1.794098E-4,1.732993E-4,4.421598E-7,1.169945E-4,0.01132797,0.007820587,8.695435E-5,3.710509E-4,0.01345283,1.897752E-4,1.588064E-5,1.190404E-8,7.00335E-6,2.165912E-6,1.914833E-10,1.531232E-4,1.141038E-5,0.001203218,1.498517E-4,8.036683E-4,2.048506E-5,0.002537364,0.003477879,5.034407E-5,6.900846E-12,5.916854E-15,2.835641E-10,1.066762E-18,3.342081E-7,3.693677E-8,3.950481E-6,3.296435E-8,0.003952654,8.239228,4.992749E-5,467279.7,467279.7
7.205409E-9,15.04962,-2.486667E13,2000.464,2000.464,7.521177E-4,1.0,0.8285708,0.01844254,2.733166E-4,0.01704941,6.142644E-7,2.811835E-4,0.01723858,0.02302573,0.002958004,2.846146E-4,8.649702E-4,0.003054516,0.007841996,0.01928718,0.01562059,5.029634E-5,2.443711E-5,2.201628E-4,1.995278E-4,6.271342E-7,1.42659E-4,0.01074301,0.007809454,1.043303E-4,3.269864E-4,0.01387049,2.433505E-4,1.880056E-5,1.854862E-8,8.734633E-6,2.967725E-6,3.180015E-10,1.838978E-4,8.931875E-6,0.001088875,1.675707E-4,7.55127E-4,1.580144E-5,0.002352962,0.003443846,6.152521E-5,1.519745E-11,1.427947E-14,4.337845E-10,2.65875E-18,2.77882E-7,1.70865E-8,1.961875E-6,1.119657E-8,0.003219438,8.203686,4.997584E-5,465263.9,465263.9
8.617447E-9,15.04111,-1.94375E13,1991.483,1991.483,7.521177E-4,1.0,0.8255347,0.01815109,3.52542E-4,0.01900563,8.765986E-7,3.339402E-4,0.01688638,0.0250743,0.003337142,3.798066E-4,0.001039269,0.003217499,0.007330589,0.01963708,0.01560342,6.057206E-5,2.943057E-5,2.629787E-4,2.259492E-4,8.505081E-7,1.690677E-4,0.01009645,0.00776811,1.218645E-4,2.922091E-4,0.01418768,3.011124E-4,2.203222E-5,2.770544E-8,1.060293E-5,3.903573E-6,5.025155E-10,2.146091E-4,7.043552E-6,0.001000038,1.83424E-4,7.067643E-4,1.22931E-5,0.002175465,0.003410459,7.326489E-5,3.084718E-11,3.110909E-14,6.34776E-10,6.066361E-18,2.291842E-7,8.060619E-9,9.82406E-7,3.852172E-9,0.002620919,8.171479,5.000413E-5,463437.3,463437.3
1.002948E-8,15.03762,-1.567658E13,1984.344,1984.344,7.521177E-4,1.0,0.8229704,0.01778195,4.385116E-4,0.0208462,1.190822E-6,3.854259E-4,0.01647449,0.02700151,0.003685862,4.840264E-4,0.001203902,0.003325611,0.006865885,0.01993726,0.01549004,7.033626E-5,3.45887E-5,3.040012E-4,2.506283E-4,1.092348E-6,1.936865E-4,0.009460565,0.00770828,1.379786E-4,2.6593E-4,0.01440935,3.575452E-4,2.535005E-5,3.890563E-8,1.244383E-5,4.888353E-6,7.398988E-10,2.422711E-4,5.678594E-6,9.338424E-4,1.965179E-4,6.626056E-4,9.79433E-6,0.002017661,0.003380075,8.452375E-5,5.59148E-11,5.941118E-14,8.738183E-10,1.218756E-17,1.901217E-7,4.064871E-9,5.194482E-7,1.441393E-9,0.002163728,8.144072,5.001573E-5,461883.0,461883.0
1.141537E-8,15.03747,-1.299104E13,1978.608,1978.608,7.521177E-4,1.0,0.8207895,0.01738382,5.289113E-4,0.02254278,1.550234E-6,4.34789E-4,0.01603609,0.02878567,0.003999313,5.938715E-4,0.001355828,0.003390962,0.006451877,0.0201963,0.01532081,7.94134E-5,3.979455E-5,3.425277E-4,2.735159E-4,1.344565E-6,2.160759E-4,0.008857319,0.007638535,1.525058E-4,2.455139E-4,0.01456285,4.113094E-4,2.870939E-5,5.191865E-8,1.422177E-5,5.891768E-6,1.028043E-9,2.6646E-4,4.671288E-6,8.825944E-4,2.073013E-4,6.22837E-4,7.97259E-6,0.001878464,0.003352605,9.51211E-5,9.240288E-11,1.021629E-13,1.144382E-9,2.204397E-17,1.58991E-7,2.178775E-9,2.892599E-7,5.841856E-10,0.00181149,8.120616,5.001625E-5,460552.7,460552.7
1.265744E-8,15.03924,-1.114843E13,1974.268,1974.268,7.521177E-4,1.0,0.8190535,0.01701607,6.145897E-4,0.02397399,1.915187E-6,4.781002E-4,0.01562658,0.03030127,0.004256986,6.977874E-4,0.001483981,0.003422745,0.006113012,0.0204051,0.01513843,8.713198E-5,4.456705E-5,3.756393E-4,2.931092E-4,1.581171E-6,2.34671E-4,0.00833882,0.007570226,1.645248E-4,2.303767E-4,0.01466126,4.579961E-4,3.181412E-5,6.529938E-8,1.579087E-5,6.815631E-6,1.335354E-9,2.856899E-4,3.963739E-6,8.442206E-4,2.155887E-4,5.898504E-4,6.705313E-6,0.001764858,0.003329647,1.042565E-4,1.374228E-10,1.564327E-13,1.416078E-9,3.529027E-17,1.359223E-7,1.286148E-9,1.757843E-7,2.709218E-10,0.001555772,8.101849,5.001035E-5,459488.3,459488.3
1.345498E-8,15.04108,-1.017058E13,1971.8,1971.8,7.521177E-4,1.0,0.8180285,0.01677967,6.717635E-4,0.02485011,2.17067E-6,5.054693E-4,0.01535886,0.03123544,0.004411368,7.668995E-4,0.001562399,0.003432281,0.005910073,0.02052948,0.0150112,9.188794E-5,4.767934E-5,3.962208E-4,3.052971E-4,1.737701E-6,2.458985E-4,0.008017996,0.007524465,1.717795E-4,2.21856E-4,0.01470927,4.872037E-4,3.38558E-5,7.475247E-8,1.678662E-5,7.418942E-6,1.55812E-9,2.968466E-4,3.58308E-6,8.222503E-4,2.203421E-4,5.698662E-4,6.028046E-6,0.001696784,0.00331563,1.099513E-4,1.734714E-10,2.007284E-13,1.604594E-9,4.656217E-17,1.231093E-7,9.28973E-10,1.290928E-7,1.682645E-10,0.001415148,8.090729,5.000422E-5,458857.7,458857.7
1.448801E-8,15.0441,-9.088329E12,1968.912,1968.912,7.521177E-4,1.0,0.8167901,0.01647676,7.481698E-4,0.02593698,2.52583E-6,5.404286E-4,0.01500915,0.03240253,0.004599057,8.588747E-4,0.001659639,0.003434081,0.005662858,0.02068087,0.01483851,9.782496E-5,5.176108E-5,4.221208E-4,3.206802E-4,1.945235E-6,2.596408E-4,0.007617093,0.00746372,1.806748E-4,2.119384E-4,0.01475714,5.241354E-4,3.655652E-5,8.800162E-8,1.80633E-5,8.210291E-6,1.877156E-9,3.099521E-4,3.158163E-6,7.961116E-4,2.259366E-4,5.45258E-4,5.276019E-6,0.001613697,0.003298233,1.171387E-4,2.295206E-10,2.70715E-13,1.864567E-9,6.503622E-17,1.084909E-7,6.175717E-10,8.751194E-8,9.236607E-11,0.001255508,8.077256,4.999418E-5,458093.5,458093.5
1.550935E-8,15.04764,-8.182105E12,1966.349,1966.349,7.521177E-4,1.0,0.8156523,0.01618346,8.261642E-4,0.02696039,2.903421E-6,5.744675E-4,0.0146622,0.03351104,0.00477163,9.522362E-4,0.001751158,0.003425931,0.005434467,0.02082102,0.01466198,1.034576E-4,5.584779E-5,4.469195E-4,3.354865E-4,2.155238E-6,2.723719E-4,0.007237242,0.007402593,1.889484E-4,2.031648E-4,0.01479122,5.59658E-4,3.928859E-5,1.022182E-7,1.931167E-5,9.002068E-6,2.227263E-9,3.214622E-4,2.800134E-6,7.722609E-4,2.309261E-4,5.222418E-4,4.645845E-6,0.00153669,0.003281798,1.240458E-4,2.964027E-10,3.556314E-13,2.138532E-9,8.833695E-17,9.593379E-8,4.177526E-10,6.023818E-8,5.191191E-11,0.001118711,8.064843,4.998242E-5,457389.6,457389.6
1.630223E-8,15.05069,-7.569415E12,1964.531,1964.531,7.521177E-4,1.0,0.8148216,0.01596122,8.882943E-4,0.02772122,3.214337E-6,6.005459E-4,0.01439312,0.03434197,0.004897131,0.001026193,0.001819174,0.003413835,0.005267295,0.020924,0.01452254,1.076752E-4,5.90525E-5,4.656404E-4,3.467311E-4,2.321283E-6,2.816921E-4,0.0069537,0.007354706,1.950375E-4,1.969486E-4,0.01481007,5.865661E-4,4.145146E-5,1.140223E-7,2.027182E-5,9.62223E-6,2.523366E-9,3.2944E-4,2.557446E-6,7.548119E-4,2.344757E-4,5.052107E-4,4.220622E-6,0.001480131,0.003269522,1.292786E-4,3.569246E-10,4.335433E-13,2.362417E-9,1.10418E-16,8.730994E-8,3.108008E-10,4.537678E-8,3.352964E-11,0.001024745,8.055759,4.997231E-5,456874.4,456874.4
