Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_IC3H7_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_NC4H10_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H5_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NC5H12_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H15_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_INDENYL_Soln#17 (),Mole_fraction_C12H8_Soln#17 (),Mole_fraction_C14H10_Soln#17 (),Mole_fraction_C16H10_Soln#17 (),Mole_fraction_C18H10_Soln#17 (),Mole_fraction_BIN1B_Soln#17 (),Mole_fraction_BIN1A_Soln#17 (),Mole_fraction_NC12H26_Soln#17 (),Mole_fraction_NC16H34_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
2.145429E-6,15.9077,-9.589538E9,1559.773,1559.773,0.001002824,1.0,0.8160275,6.095707E-4,0.02283202,0.005732441,0.007205692,2.965008E-4,0.076534,5.001535E-4,0.005396356,0.00282567,3.718168E-5,3.745444E-5,0.02887386,0.001628223,3.834272E-4,6.18379E-4,1.088599E-4,5.531005E-4,1.52583E-5,9.935703E-5,0.005979319,5.158645E-4,9.62461E-5,0.01206811,2.857227E-4,7.109486E-4,6.814291E-6,2.421245E-4,7.192241E-6,2.641205E-4,1.736457E-7,3.034213E-4,0.001049216,0.001818729,4.26043E-4,2.467585E-7,0.001512295,0.002994212,2.374724E-4,2.190933E-7,5.759093E-8,7.031133E-9,8.202028E-8,3.043129E-10,7.170063E-11,1.780913E-12,1.810261E-11,3.429416E-5,1.147439E-6,7.609185E-4,8.068572,6.304014E-5,457601.1,457601.1
2.154476E-6,15.90854,-9.522711E9,1559.752,1559.752,0.001002824,1.0,0.815961,6.074436E-4,0.02287613,0.005710952,0.007210002,2.948957E-4,0.07659673,4.987794E-4,0.005408916,0.002824443,3.700766E-5,3.721595E-5,0.0288767,0.001625679,3.846052E-4,6.195819E-4,1.092312E-4,5.524126E-4,1.514812E-5,9.920454E-5,0.00597074,5.156814E-4,9.581493E-5,0.0120702,2.849069E-4,7.134558E-4,6.859712E-6,2.427359E-4,7.234986E-6,2.64843E-4,1.748206E-7,3.025152E-4,0.001041744,0.001817258,4.24494E-4,2.442137E-7,0.001505666,0.002993527,2.374716E-4,2.204888E-7,5.795175E-8,7.093419E-9,8.218585E-8,3.0691E-10,7.231785E-11,1.791872E-12,1.82225E-11,3.375232E-5,1.11994E-6,7.534013E-4,8.068038,6.303682E-5,457570.8,457570.8
2.220135E-6,15.91447,-9.060587E9,1559.603,1559.603,0.001002824,1.0,0.8154892,5.924061E-4,0.02319081,0.005559215,0.007239796,2.836186E-4,0.07704238,4.889588E-4,0.005498787,0.002815404,3.578444E-5,3.555257E-5,0.0288948,0.001607468,3.93064E-4,6.282026E-4,1.119021E-4,5.474538E-4,1.438095E-5,9.810317E-5,0.005908697,5.142819E-4,9.277219E-5,0.01208395,2.790426E-4,7.314064E-4,7.190157E-6,2.471258E-4,7.54473E-6,2.700132E-4,1.834108E-7,2.960292E-4,9.891723E-4,0.001806533,4.134336E-4,2.266254E-7,0.001458525,0.002988668,2.37455E-4,2.306496E-7,6.057942E-8,7.552283E-9,8.336994E-8,3.258953E-10,7.6846E-11,1.871587E-12,1.909709E-11,3.007847E-5,9.395904E-7,7.012457E-4,8.064261,6.301332E-5,457356.6,457356.6
2.272456E-6,15.91901,-8.719864E9,1559.49,1559.49,0.001002824,1.0,0.8151267,5.809063E-4,0.02343493,0.005443393,0.007261761,2.750795E-4,0.07738576,4.813222E-4,0.005568828,0.002808044,3.485735E-5,3.430727E-5,0.02890625,0.001593272,3.99693E-4,6.349384E-4,1.140003E-4,5.435461E-4,1.380814E-5,9.723268E-5,0.005859563,5.130845E-4,9.045234E-5,0.01209314,2.744446E-4,7.454055E-4,7.454371E-6,2.505658E-4,7.790874E-6,2.740429E-4,1.903351E-7,2.909731E-4,9.492932E-4,0.001797937,4.048456E-4,2.136523E-7,0.001422151,0.002984925,2.374287E-4,2.387856E-7,6.26842E-8,7.926456E-9,8.429203E-8,3.411849E-10,8.051388E-11,1.935331E-12,1.979962E-11,2.745182E-5,8.174338E-7,6.625459E-4,8.061373,6.299534E-5,457192.8,457192.8
2.278211E-6,15.9195,-8.68378E9,1559.477,1559.477,0.001002824,1.0,0.8150875,5.796666E-4,0.02346143,0.005430919,0.007264086,2.741634E-4,0.07742291,4.804924E-4,0.005576448,0.002807227,3.475784E-5,3.41744E-5,0.02890735,0.001591727,4.004162E-4,6.356723E-4,1.142295E-4,5.431187E-4,1.37471E-5,9.713735E-5,0.005854177,5.129487E-4,9.020264E-5,0.01209406,2.739432E-4,7.46929E-4,7.483473E-6,2.50941E-4,7.817905E-6,2.744813E-4,1.911009E-7,2.904231E-4,9.450124E-4,0.00179699,4.03913E-4,2.122784E-7,0.001418213,0.00298452,2.374251E-4,2.396825E-7,6.291625E-8,7.968066E-9,8.439232E-8,3.428746E-10,8.092042E-11,1.942354E-12,1.987718E-11,2.717796E-5,8.05035E-7,6.584359E-4,8.061062,6.29934E-5,457175.2,457175.2
2.287556E-6,15.92029,-8.625747E9,1559.458,1559.458,0.001002824,1.0,0.8150242,5.776637E-4,0.02350433,0.005410769,0.007267823,2.726852E-4,0.077483,4.791489E-4,0.005588789,0.002805898,3.459724E-5,3.396029E-5,0.02890909,0.001589226,4.015882E-4,6.368611E-4,1.14601E-4,5.424256E-4,1.364877E-5,9.698271E-5,0.005845437,5.127264E-4,8.979939E-5,0.01209551,2.731306E-4,7.493963E-4,7.530752E-6,2.515492E-4,7.861786E-6,2.751913E-4,1.923464E-7,2.895322E-4,9.38104E-4,0.001795451,4.024036E-4,2.100689E-7,0.001411845,0.002983866,2.374191E-4,2.411397E-7,6.329335E-8,8.035835E-9,8.455473E-8,3.456221E-10,8.158196E-11,1.953765E-12,2.000329E-11,2.673929E-5,7.853112E-7,6.518211E-4,8.060559,6.299027E-5,457146.6,457146.6
2.320022E-6,15.923,-8.429635E9,1559.39,1559.39,0.001002824,1.0,0.814807,5.708043E-4,0.02365197,0.005341806,0.007280453,2.676407E-4,0.07768931,4.745229E-4,0.005631329,0.00280125,3.40489E-5,3.323232E-5,0.02891452,0.001580603,4.056361E-4,6.409629E-4,1.158849E-4,5.400281E-4,1.331478E-5,9.644725E-5,0.005815155,5.119385E-4,8.842002E-5,0.01210023,2.703259E-4,7.579022E-4,7.695139E-6,2.536494E-4,8.014039E-6,2.776388E-4,1.966897E-7,2.864617E-4,9.145212E-4,0.001790098,3.97208E-4,2.025971E-7,0.001389972,0.002981618,2.373957E-4,2.462095E-7,6.460548E-8,8.27309E-9,8.511443E-8,3.551972E-10,8.389228E-11,1.993452E-12,2.044256E-11,2.527232E-5,7.205845E-7,6.294093E-4,8.058837,6.297954E-5,457049.0,457049.0
2.350681E-6,15.92551,-8.251774E9,1559.328,1559.328,0.001002824,1.0,0.8146056,5.644628E-4,0.02378948,0.005278109,0.007291894,2.630015E-4,0.0778808,4.702114E-4,0.005671039,0.002796825,3.354423E-5,3.256651E-5,0.02891885,0.001572554,4.094257E-4,6.447977E-4,1.170883E-4,5.377782E-4,1.300974E-5,9.594414E-5,0.005786672,5.111733E-4,8.714709E-5,0.01210419,2.677031E-4,7.658434E-4,7.850565E-6,2.556155E-4,8.157547E-6,2.799234E-4,2.00815E-7,2.835959E-4,8.928276E-4,0.001785037,3.92369E-4,1.958194E-7,0.001369667,0.002979532,2.373702E-4,2.510072E-7,6.584754E-8,8.499725E-9,8.563676E-8,3.64281E-10,8.609103E-11,2.031E-12,2.085911E-11,2.396385E-5,6.644729E-7,6.090207E-4,8.057245,6.296962E-5,456958.7,456958.7
2.383223E-6,15.92812,-8.070504E9,1559.263,1559.263,0.001002824,1.0,0.8143957,5.578729E-4,0.02393344,0.005211977,0.007303537,2.582058E-4,0.07808057,4.656954E-4,0.005712704,0.002792091,3.302211E-5,3.188194E-5,0.02892262,0.001564111,4.134135E-4,6.488274E-4,1.183558E-4,5.354055E-4,1.269656E-5,9.54129E-5,0.005756566,5.103398E-4,8.582676E-5,0.01210791,2.649474E-4,7.74176E-4,8.015715E-6,2.576842E-4,8.309563E-6,2.823205E-4,2.052186E-7,2.805898E-4,8.704013E-4,0.00177966,3.873038E-4,1.889088E-7,0.001348482,0.002977356,2.373396E-4,2.561098E-7,6.716894E-8,8.74302E-9,8.618469E-8,3.739647E-10,8.844256E-11,2.070928E-12,2.130307E-11,2.265229E-5,6.09815E-7,5.881745E-4,8.05559,6.295931E-5,456864.8,456864.8
2.431297E-6,15.93188,-7.816152E9,1559.169,1559.169,0.001002824,1.0,0.8140929,5.483932E-4,0.02414248,0.005116955,0.00731984,2.513532E-4,0.07836937,4.591359E-4,0.005773365,0.002785038,3.227517E-5,3.091019E-5,0.02892671,0.001551823,4.192409E-4,6.547062E-4,1.202102E-4,5.319292E-4,1.225279E-5,9.463351E-5,0.005712338,5.09071E-4,8.393214E-5,0.01211251,2.609304E-4,7.863075E-4,8.25996E-6,2.607067E-4,8.533523E-6,2.858103E-4,2.117701E-7,2.762153E-4,8.383633E-4,0.001771715,3.79952E-4,1.792044E-7,0.001317859,0.002974211,2.372884E-4,2.636655E-7,6.912643E-8,9.107521E-9,8.698226E-8,3.883432E-10,9.194861E-11,2.130054E-12,2.196236E-11,2.085001E-5,5.373699E-7,5.587995E-4,8.05321,6.294448E-5,456729.8,456729.9
2.445695E-6,15.93298,-7.742957E9,1559.142,1559.142,0.001002824,1.0,0.8140037,5.456118E-4,0.02420426,0.005089099,0.007324522,2.493531E-4,0.07845443,4.57197E-4,0.005791329,0.002782912,3.205694E-5,3.062797E-5,0.0289276,0.001548184,4.209717E-4,6.564499E-4,1.207615E-4,5.308949E-4,1.212409E-5,9.440136E-5,0.005699152,5.086828E-4,8.337733E-5,0.01211369,2.597401E-4,7.899E-4,8.333163E-6,2.616042E-4,8.600451E-6,2.868438E-4,2.137428E-7,2.749203E-4,8.290153E-4,0.001769335,3.777802E-4,1.764099E-7,0.001308841,0.002973285,2.372717E-4,2.659323E-7,6.97139E-8,9.217861E-9,8.721843E-8,3.926655E-10,9.300596E-11,2.147794E-12,2.216061E-11,2.033986E-5,5.1744E-7,5.503187E-4,8.052512,6.294012E-5,456690.2,456690.2
2.475315E-6,15.93521,-7.596581E9,1559.087,1559.087,0.001002824,1.0,0.8138227,5.399716E-4,0.02433019,0.005032646,0.007333872,2.453119E-4,0.07862739,4.532456E-4,0.005827995,0.002778523,3.161568E-5,3.005971E-5,0.02892899,0.001540761,4.245112E-4,6.60013E-4,1.218894E-4,5.28777E-4,1.18652E-5,9.39257E-5,0.005672113,5.078731E-4,8.225385E-5,0.01211584,2.573101E-4,7.972317E-4,8.483814E-6,2.634396E-4,8.737906E-6,2.88953E-4,2.178163E-7,2.722783E-4,8.101355E-4,0.001764442,3.733557E-4,1.708169E-7,0.00129051,0.002971402,2.372355E-4,2.706006E-7,7.092409E-8,9.446537E-9,8.770041E-8,4.015788E-10,9.519137E-11,2.184338E-12,2.256959E-11,1.933104E-5,4.787989E-7,5.33315E-4,8.051095,6.293129E-5,456609.9,456609.9
2.503041E-6,15.93727,-7.464474E9,1559.036,1559.036,0.001002824,1.0,0.8136559,5.347886E-4,0.02444666,0.004980808,0.007342292,2.416161E-4,0.07878688,4.495912E-4,0.00586197,0.002774395,3.121172E-5,2.954225E-5,0.02892975,0.001533886,4.277996E-4,6.633195E-4,1.229381E-4,5.268065E-4,1.162977E-5,9.348275E-5,0.005646912,5.071022E-4,8.122339E-5,0.01211752,2.550584E-4,8.040244E-4,8.624901E-6,2.651445E-4,8.8663E-6,2.909073E-4,2.216478E-7,2.698314E-4,7.928793E-4,0.001759864,3.692656E-4,1.657642E-7,0.001273613,0.002969665,2.371994E-4,2.749766E-7,7.205894E-8,9.662643E-9,8.814701E-8,4.099477E-10,9.724941E-11,2.218606E-12,2.295385E-11,1.843388E-5,4.453091E-7,5.179191E-4,8.049793,6.292317E-5,456536.1,456536.1
2.512178E-6,15.93794,-7.421922E9,1559.019,1559.019,0.001002824,1.0,0.8136015,5.33101E-4,0.02448475,0.004963937,0.007344998,2.404163E-4,0.07883893,4.483965E-4,0.005873092,0.002773032,3.10805E-5,2.937473E-5,0.02892988,0.001531636,4.288779E-4,6.64403E-4,1.232821E-4,5.261597E-4,1.155361E-5,9.33373E-5,0.005638632,5.068455E-4,8.088827E-5,0.01211801,2.543213E-4,8.062479E-4,8.671401E-6,2.657035E-4,8.908546E-6,2.915471E-4,2.229142E-7,2.690307E-4,7.872803E-4,0.001758357,3.679288E-4,1.641369E-7,0.001268101,0.002969099,2.371871E-4,2.764199E-7,7.24333E-8,9.734284E-9,8.82932E-8,4.127105E-10,9.793012E-11,2.229911E-12,2.308077E-11,1.814789E-5,4.348103E-7,5.129537E-4,8.049369,6.292053E-5,456512.0,456512.0
2.530776E-6,15.93929,-7.336813E9,1558.985,1558.985,0.001002824,1.0,0.8134916,5.296956E-4,0.02456184,0.004929907,0.007350405,2.38001E-4,0.07894413,4.459785E-4,0.005895624,0.00277025,3.081618E-5,2.903816E-5,0.02893,0.001527079,4.310651E-4,6.665996E-4,1.2398E-4,5.248471E-4,1.14007E-5,9.304197E-5,0.005621812,5.063191E-4,8.021267E-5,0.0121189,2.528283E-4,8.107517E-4,8.766071E-6,2.668372E-4,8.994451E-6,2.928431E-4,2.25498E-7,2.67409E-4,7.760125E-4,0.001755289,3.652239E-4,1.608799E-7,0.001256962,0.002967953,2.371613E-4,2.793595E-7,7.319595E-8,9.880768E-9,8.858937E-8,4.183418E-10,9.931961E-11,2.252942E-12,2.333957E-11,1.757978E-5,4.142095E-7,5.030051E-4,8.048514,6.29152E-5,456463.5,456463.5
2.543511E-6,15.94021,-7.279708E9,1558.963,1558.963,0.001002824,1.0,0.813417,5.273871E-4,0.02461429,0.004906847,0.007354028,2.363679E-4,0.07901558,4.443339E-4,0.005910966,0.002768341,3.063736E-5,2.881111E-5,0.02892996,0.001523976,4.325566E-4,6.680966E-4,1.244561E-4,5.239513E-4,1.129761E-5,9.284035E-5,0.005610324,5.059557E-4,7.975517E-5,0.01211944,2.518119E-4,8.138182E-4,8.830903E-6,2.676103E-4,9.053198E-6,2.937255E-4,2.272716E-7,2.663051E-4,7.683976E-4,0.00175319,3.633846E-4,1.586924E-7,0.0012494,0.002967175,2.371431E-4,2.813736E-7,7.371862E-8,9.981576E-9,8.879104E-8,4.222034E-10,1.00274E-10,2.268727E-12,2.351714E-11,1.720155E-5,4.006861E-7,4.963156E-4,8.047933,6.291158E-5,456430.6,456430.6
2.636489E-6,15.94668,-6.888979E9,1558.802,1558.802,0.001002824,1.0,0.8128876,5.110799E-4,0.02498917,0.004744159,0.007378657,2.249306E-4,0.07952349,4.32591E-4,0.006020959,0.002754321,2.938229E-5,2.723236E-5,0.0289267,0.001501761,4.432996E-4,6.788596E-4,1.278888E-4,5.174855E-4,1.058252E-5,9.138324E-5,0.005527167,5.032363E-4,7.653496E-5,0.01212155,2.44535E-4,8.357913E-4,9.304314E-6,2.731764E-4,9.480235E-6,3.000511E-4,2.403302E-7,2.584017E-4,7.151703E-4,0.001737907,3.502605E-4,1.43705E-7,0.001195714,0.002961645,2.369988E-4,2.96109E-7,7.754535E-8,1.072981E-8,9.023692E-8,4.505213E-10,1.073109E-10,2.384358E-12,2.482222E-11,1.468317E-5,3.146578E-7,4.503123E-4,8.043833,6.288602E-5,456198.0,456198.0
2.699977E-6,15.9509,-6.647159E9,1558.696,1558.696,0.001002824,1.0,0.8125407,5.004732E-4,0.0252373,0.004638533,0.007393739,2.17587E-4,0.07985696,4.248351E-4,0.006094075,0.002744679,2.857363E-5,2.622905E-5,0.02892172,0.001487024,4.504911E-4,6.860456E-4,1.301892E-4,5.131456E-4,1.012967E-5,9.040362E-5,0.005471131,5.013195E-4,7.445204E-5,0.01212129,2.397126E-4,8.503841E-4,9.627486E-6,2.769E-4,9.769851E-6,3.04255E-4,2.493554E-7,2.531597E-4,6.811175E-4,0.001727525,3.416007E-4,1.343943E-7,0.001160556,0.002958013,2.368895E-4,3.06197E-7,8.01684E-8,1.125294E-8,9.119827E-8,4.699681E-10,1.121827E-10,2.463713E-12,2.572219E-11,1.318616E-5,2.670003E-7,4.215816E-4,8.041163,6.286939E-5,456046.6,456046.6
2.704377E-6,15.95119,-6.631098E9,1558.689,1558.689,0.001002824,1.0,0.8125171,4.997532E-4,0.02525427,0.004631369,0.007394735,2.170913E-4,0.07987969,4.243053E-4,0.006099085,0.002744009,2.851895E-5,2.616161E-5,0.0289213,0.001486016,4.509853E-4,6.865389E-4,1.303474E-4,5.12847E-4,1.009928E-5,9.033619E-5,0.00546727,5.01185E-4,7.431101E-5,0.01212123,2.393827E-4,8.513834E-4,9.649877E-6,2.771559E-4,9.789863E-6,3.045429E-4,2.499841E-7,2.528009E-4,6.788232E-4,0.001726807,3.410093E-4,1.337747E-7,0.001158163,0.002957766,2.368816E-4,3.068969E-7,8.035048E-8,1.128956E-8,9.126415E-8,4.713188E-10,1.125223E-10,2.469226E-12,2.578484E-11,1.308846E-5,2.639843E-7,4.196656E-4,8.040982,6.286826E-5,456036.3,456036.3
2.711349E-6,15.95164,-6.605836E9,1558.678,1558.678,0.001002824,1.0,0.8124798,4.986164E-4,0.0252811,0.004620058,0.007396301,2.163094E-4,0.07991559,4.234679E-4,0.006107007,0.002742947,2.843269E-5,2.60553E-5,0.02892061,0.001484421,4.517672E-4,6.873192E-4,1.305976E-4,5.123746E-4,1.005139E-5,9.022947E-5,0.005461159,5.009716E-4,7.408841E-5,0.01212111,2.388613E-4,8.529636E-4,9.685352E-6,2.775606E-4,9.821553E-6,3.049984E-4,2.509811E-7,2.522337E-4,6.752053E-4,0.001725671,3.400747E-4,1.327997E-7,0.001154383,0.002957374,2.36869E-4,3.080059E-7,8.063904E-8,1.134768E-8,9.136833E-8,4.734596E-10,1.130608E-10,2.477963E-12,2.588416E-11,1.293521E-5,2.592774E-7,4.166494E-4,8.040695,6.286648E-5,456020.1,456020.1
2.721385E-6,15.95229,-6.569864E9,1558.662,1558.662,0.001002824,1.0,0.8124263,4.969885E-4,0.02531959,0.004603864,0.007398528,2.151912E-4,0.07996707,4.222668E-4,0.006118377,0.002741418,2.830927E-5,2.590344E-5,0.02891958,0.001482133,4.528904E-4,6.884398E-4,1.309571E-4,5.116958E-4,9.98299E-6,9.007614E-5,0.005452376,5.006635E-4,7.376985E-5,0.01212092,2.381133E-4,8.552314E-4,9.73641E-6,2.781419E-4,9.867132E-6,3.05652E-4,2.52418E-7,2.514198E-4,6.700341E-4,0.001724036,3.387343E-4,1.314104E-7,0.001148966,0.002956814,2.368508E-4,3.096027E-7,8.105455E-8,1.143154E-8,9.151787E-8,4.765426E-10,1.13837E-10,2.490547E-12,2.602728E-11,1.271786E-5,2.52652E-7,4.12349E-4,8.040285,6.286392E-5,455996.8,455996.8
2.74765E-6,15.95397,-6.477804E9,1558.62,1558.62,0.001002824,1.0,0.8122877,4.927748E-4,0.02541963,0.004561962,0.007404207,2.123055E-4,0.0801006,4.191478E-4,0.006147954,0.002737413,2.799047E-5,2.551235E-5,0.02891664,0.001476183,4.558167E-4,6.913578E-4,1.318939E-4,5.099266E-4,9.807E-6,8.967633E-5,0.005429463,4.998524E-4,7.294637E-5,0.01212027,2.361697E-4,8.611287E-4,9.870005E-6,2.796562E-4,9.986221E-6,3.073521E-4,2.561888E-7,2.49304E-4,6.567032E-4,0.001719764,3.352542E-4,1.278517E-7,0.001134926,0.002955359,2.368021E-4,3.137835E-7,8.214288E-8,1.165216E-8,9.190688E-8,4.846196E-10,1.158744E-10,2.523523E-12,2.640271E-11,1.216686E-5,2.361235E-7,4.01322E-4,8.039223,6.285731E-5,455936.6,455936.6
2.877379E-6,15.96189,-6.064481E9,1558.421,1558.421,0.001002824,1.0,0.8116289,4.729029E-4,0.02589937,0.004364653,0.007429301,1.988667E-4,0.08073607,4.042433E-4,0.006290332,0.00271757,2.649975E-5,2.370648E-5,0.02889757,0.001447627,4.699998E-4,7.054682E-4,1.364362E-4,5.013381E-4,8.997172E-6,8.773348E-5,0.005317886,4.957592E-4,6.908528E-5,0.01211422,2.268655E-4,8.894789E-4,1.052887E-5,2.869897E-4,1.057008E-5,3.155335E-4,2.750229E-7,2.391488E-4,5.94944E-4,0.001698827,3.186354E-4,1.117936E-7,0.001068359,0.002948433,2.365441E-4,3.344666E-7,8.753476E-8,1.276567E-8,9.378056E-8,5.246582E-10,1.260547E-10,2.687292E-12,2.827528E-11,9.785671E-6,1.692707E-7,3.513466E-4,8.034207,6.282611E-5,455652.1,455652.1
2.915293E-6,15.9641,-5.955829E9,1558.365,1558.365,0.001002824,1.0,0.8114442,4.673761E-4,0.02603525,0.00430986,0.00743577,1.951802E-4,0.08091457,4.000409E-4,0.006330815,0.002711761,2.608887E-5,2.321543E-5,0.02889068,0.001439535,4.740624E-4,7.095005E-4,1.377376E-4,4.988747E-4,8.777801E-6,8.717573E-5,0.005285785,4.945393E-4,6.801834E-5,0.01211162,2.242385E-4,8.975269E-4,1.072102E-5,2.890882E-4,1.073931E-5,3.178589E-4,2.805917E-7,2.362713E-4,5.781117E-4,0.001692764,3.139527E-4,1.075393E-7,0.001049747,0.002946487,2.364637E-4,3.405192E-7,8.911524E-8,1.309845E-8,9.431371E-8,5.363962E-10,1.290646E-10,2.735448E-12,2.882832E-11,9.185093E-6,1.536499E-7,3.380466E-4,8.032809,6.281743E-5,455572.8,455572.8
2.921958E-6,15.96448,-5.937129E9,1558.355,1558.355,0.001002824,1.0,0.8114121,4.66417E-4,0.02605894,0.004300356,0.007436869,1.945427E-4,0.08094563,3.993091E-4,0.006337882,0.00271074,2.601773E-5,2.313071E-5,0.02888941,0.001438124,4.747729E-4,7.102053E-4,1.379652E-4,4.984438E-4,8.739993E-6,8.707815E-5,0.005280165,4.943239E-4,6.783351E-5,0.01211113,2.237809E-4,8.989309E-4,1.075478E-5,2.894551E-4,1.0769E-5,3.182647E-4,2.815737E-7,2.357696E-4,5.752067E-4,0.0016917,3.131374E-4,1.068104E-7,0.001046512,0.002946148,2.364493E-4,3.415837E-7,8.939331E-8,1.31573E-8,9.440679E-8,5.384612E-10,1.295953E-10,2.743929E-12,2.892582E-11,9.083522E-6,1.5106E-7,3.357652E-4,8.032566,6.281592E-5,455559.0,455559.0
2.96561E-6,15.96695,-5.819115E9,1558.292,1558.292,0.001002824,1.0,0.8112041,4.602261E-4,0.0262127,0.004239029,0.007443797,1.904449E-4,0.08114671,3.945676E-4,0.006383787,0.002704051,2.555973E-5,2.258733E-5,0.02888069,0.001428968,4.793986E-4,7.147908E-4,1.394469E-4,4.956377E-4,8.497777E-6,8.644254E-5,0.00524354,4.929064E-4,6.664281E-5,0.01210765,2.208155E-4,9.080473E-4,1.09757E-5,2.918431E-4,1.096292E-5,3.209009E-4,2.880268E-7,2.325138E-4,5.565723E-4,0.001684759,3.078556E-4,1.021719E-7,0.001025609,0.002943955,2.363537E-4,3.485562E-7,9.121579E-8,1.354516E-8,9.501163E-8,5.519936E-10,1.33082E-10,2.799575E-12,2.956639E-11,8.446412E-6,1.351652E-7,3.212302E-4,8.030998,6.280619E-5,455470.1,455470.1
2.973501E-6,15.9674,-5.798424E9,1558.281,1558.281,0.001002824,1.0,0.811167,4.591235E-4,0.02624023,0.00422811,0.007445,1.897181E-4,0.08118263,3.937199E-4,0.006392017,0.002702842,2.547837E-5,2.249118E-5,0.02887904,0.001427329,4.802298E-4,7.156142E-4,1.397132E-4,4.951333E-4,8.454967E-6,8.632828E-5,0.005236952,4.92649E-4,6.643116E-5,0.01210697,2.202852E-4,9.096809E-4,1.10156E-5,2.922721E-4,1.099788E-5,3.213735E-4,2.891973E-7,2.319308E-4,5.532748E-4,0.001683508,3.069114E-4,1.013578E-7,0.00102188,0.002943563,2.363361E-4,3.498169E-7,9.15455E-8,1.361574E-8,9.51201E-8,5.544413E-10,1.337143E-10,2.809654E-12,2.968256E-11,8.336262E-6,1.324794E-7,3.18676E-4,8.030718,6.280446E-5,455454.2,455454.2
2.987612E-6,15.96818,-5.761985E9,1558.261,1558.261,0.001002824,1.0,0.811101,4.571641E-4,0.02628928,0.004208712,0.007447114,1.884289E-4,0.08124654,3.922111E-4,0.006406683,0.00270068,2.533395E-5,2.23208E-5,0.02887604,0.001424409,4.817124E-4,7.170825E-4,1.40188E-4,4.942337E-4,8.379146E-6,8.612446E-5,0.005225196,4.921879E-4,6.605541E-5,0.01210573,2.193414E-4,9.125909E-4,1.108692E-5,2.93037E-4,1.106033E-5,3.222155E-4,2.912934E-7,2.308925E-4,5.474317E-4,0.001681275,3.05231E-4,9.992008E-8,0.001015252,0.002942865,2.363045E-4,3.520714E-7,9.213526E-8,1.374228E-8,9.531341E-8,5.588193E-10,1.348464E-10,2.827693E-12,2.989058E-11,8.142985E-6,1.278118E-7,3.141632E-4,8.030221,6.280138E-5,455426.1,455426.1
3.018523E-6,15.96987,-5.684299E9,1558.218,1558.218,0.001002824,1.0,0.8109578,4.529264E-4,0.02639586,0.004166771,0.007451586,1.856506E-4,0.08138514,3.889374E-4,0.006438584,0.002695946,2.502229E-5,2.195434E-5,0.02886922,0.001418064,4.849434E-4,7.202807E-4,1.412228E-4,4.922728E-4,8.216237E-6,8.568015E-5,0.005199557,4.911742E-4,6.524416E-5,0.01210285,2.172932E-4,9.189176E-4,1.124304E-5,2.947037E-4,1.119682E-5,3.240469E-4,2.95899E-7,2.286365E-4,5.348662E-4,0.001676396,3.015854E-4,9.684977E-8,0.001000899,0.002941352,2.362344E-4,3.570112E-7,9.342809E-8,1.402104E-8,9.5734E-8,5.684142E-10,1.373332E-10,2.867283E-12,3.034759E-11,7.735573E-6,1.181637E-7,3.04516E-4,8.029146,6.279471E-5,455365.1,455365.1
