Time_Soln#22 (sec),Volume_Soln#22 (cm3),Volumetric_heat_production_rate_Soln#22 (erg/cm3-sec),Surface_temperature_Soln#22 (K),Temperature_Soln#22 (K),Mass_Soln#22 (g),Pressure_Soln#22 (atm),Mole_fraction_H2_Soln#22 (),Mole_fraction_H_Soln#22 (),Mole_fraction_CH4_Soln#22 (),Mole_fraction_CH3_Soln#22 (),Mole_fraction_C2H6_Soln#22 (),Mole_fraction_C2H5_Soln#22 (),Mole_fraction_C2H4_Soln#22 (),Mole_fraction_C2H3_Soln#22 (),Mole_fraction_C2H2_Soln#22 (),Mole_fraction_C3H8_Soln#22 (),Mole_fraction_IC3H7_Soln#22 (),Mole_fraction_NC3H7_Soln#22 (),Mole_fraction_C3H6_Soln#22 (),Mole_fraction_C3H5-A_Soln#22 (),Mole_fraction_C3H5-T_Soln#22 (),Mole_fraction_C3H4-P_Soln#22 (),Mole_fraction_C3H4-A_Soln#22 (),Mole_fraction_C3H3_Soln#22 (),Mole_fraction_NC4H10_Soln#22 (),Mole_fraction_PC4H9_Soln#22 (),Mole_fraction_C4H8-1_Soln#22 (),Mole_fraction_C4H8-2_Soln#22 (),Mole_fraction_C4H71-3_Soln#22 (),Mole_fraction_C4H6_Soln#22 (),Mole_fraction_C4H5_Soln#22 (),Mole_fraction_C4H4_Soln#22 (),Mole_fraction_C4H2_Soln#22 (),Mole_fraction_C6H6_Soln#22 (),Mole_fraction_FULVENE_Soln#22 (),Mole_fraction_C5H6_Soln#22 (),Mole_fraction_C10H8_Soln#22 (),Mole_fraction_NC5H12_Soln#22 (),Mole_fraction_NC5H11_Soln#22 (),Mole_fraction_NC5H10_Soln#22 (),Mole_fraction_LC5H8_Soln#22 (),Mole_fraction_NC6H12_Soln#22 (),Mole_fraction_NC7H15_Soln#22 (),Mole_fraction_NC7H14_Soln#22 (),Mole_fraction_C7H8_Soln#22 (),Mole_fraction_C7H7_Soln#22 (),Mole_fraction_C6H5C2H_Soln#22 (),Mole_fraction_C12H8_Soln#22 (),Mole_fraction_C14H10_Soln#22 (),Mole_fraction_C16H10_Soln#22 (),Mole_fraction_BIN1B_Soln#22 (),Mole_fraction_NC10H21_Soln#22 (),Mole_fraction_NC12H25_Soln#22 (),Mole_fraction_NC12H26_Soln#22 (),Mole_fraction_NC16H34_Soln#22 (),Mole_fraction_NC10H20_Soln#22 (),Molecular_weight_Soln#22 (g/mole),Mass_density_Soln#22 (g/cm3),Unburned_hydrocarbons_Soln#22 (ppm),Volatile_organic_compounds_Soln#22 (ppm)
2.062334E-7,15.41819,1.134234E11,1714.769,1714.769,8.80528E-4,1.0,0.8147699,0.00383711,0.009050721,0.0301034,0.003614195,0.001630594,0.0610438,0.002477359,0.004324516,0.003233377,3.918036E-4,4.121659E-4,0.02669469,0.004905269,1.154354E-4,1.881994E-4,6.252222E-4,1.249841E-4,5.838038E-4,1.63436E-4,0.006479525,4.116799E-4,1.935314E-4,0.0122993,8.312595E-4,1.889204E-4,8.353972E-7,9.76258E-5,1.114027E-6,8.240676E-5,3.298004E-8,5.369852E-4,1.201402E-6,0.00151407,0.001147411,6.380261E-4,1.539133E-6,0.001887519,0.003031815,2.953518E-4,3.471615E-8,1.726039E-10,3.678213E-8,7.958417E-12,9.74133E-14,1.153956E-7,2.074106E-8,1.631892E-5,3.297019E-7,0.001629678,8.03588,5.710969E-5,455746.8,455746.8
2.098449E-7,15.42361,1.217565E11,1714.881,1714.881,8.80528E-4,1.0,0.8145204,0.003807996,0.009209791,0.02999178,0.003663509,0.001598487,0.06129345,0.002461012,0.004387727,0.003237829,3.816341E-4,4.026843E-4,0.0267564,0.004875156,1.157506E-4,1.919267E-4,6.313115E-4,1.270346E-4,5.831092E-4,1.597866E-4,0.006466929,4.135981E-4,1.907189E-4,0.01231496,8.380255E-4,1.939829E-4,8.707317E-7,9.903059E-5,1.159753E-6,8.388942E-5,3.424752E-8,5.318183E-4,1.162362E-6,0.001479187,0.001149004,6.308105E-4,1.491553E-6,0.001862821,0.00302751,2.975459E-4,3.618683E-8,1.822697E-10,3.743968E-8,8.52342E-12,1.027088E-13,1.106782E-7,1.936856E-8,1.527758E-5,2.980687E-7,0.001578672,8.033577,5.70896E-5,455616.2,455616.2
2.129316E-7,15.42822,1.284877E11,1714.982,1714.982,8.80528E-4,1.0,0.8143112,0.003783695,0.009345106,0.0298953,0.00370519,0.001572053,0.06150364,0.002447194,0.0044413,0.003241346,3.732832E-4,3.948802E-4,0.0268076,0.004849682,1.160043E-4,1.95112E-4,6.364589E-4,1.2879E-4,5.824789E-4,1.567757E-4,0.006455957,4.151861E-4,1.88362E-4,0.01232757,8.436753E-4,1.983335E-4,9.016079E-7,1.00228E-4,1.199551E-6,8.515107E-5,3.534892E-8,5.274059E-4,1.130117E-6,0.001449909,0.001150239,6.246855E-4,1.452187E-6,0.001841906,0.003023883,2.99394E-4,3.746725E-8,1.907963E-10,3.79978E-8,9.028014E-12,1.073669E-13,1.068138E-7,1.826891E-8,1.443989E-5,2.734318E-7,0.001536374,8.031655,5.707255E-5,455507.2,455507.2
2.169265E-7,15.43414,1.366966E11,1715.122,1715.122,8.80528E-4,1.0,0.814046,0.003753006,0.00951936,0.0297691,0.0037585,0.001539132,0.06177144,0.002429527,0.00451003,0.003245519,3.629193E-4,3.851677E-4,0.02687184,0.004817065,1.16312E-4,1.992337E-4,6.430443E-4,1.31066E-4,5.816157E-4,1.530179E-4,0.00644148,4.171728E-4,1.853741E-4,0.01234285,8.508091E-4,2.039956E-4,9.424975E-7,1.017736E-4,1.252031E-6,8.67763E-5,3.679912E-8,5.217025E-4,1.089853E-6,0.001412743,0.001151672,6.168159E-4,1.402942E-6,0.0018151,0.003019256,3.017494E-4,3.915638E-8,2.02199E-10,3.871488E-8,9.711481E-12,1.135774E-13,1.020301E-7,1.693918E-8,1.34228E-5,2.445204E-7,0.001483342,8.029227,5.705066E-5,455369.6,455369.6
2.207874E-7,15.43982,1.441239E11,1715.265,1715.265,8.80528E-4,1.0,0.8137952,0.003724128,0.009686838,0.02964588,0.003809345,0.00150861,0.06202591,0.002412686,0.004575821,0.003249167,3.533554E-4,3.761732E-4,0.02693181,0.004785906,1.16588E-4,2.032162E-4,6.493286E-4,1.332701E-4,5.807331E-4,1.495255E-4,0.006427195,4.190214E-4,1.825513E-4,0.01235656,8.575164E-4,2.095005E-4,9.830164E-7,1.032629E-4,1.303786E-6,8.833887E-5,3.822718E-8,5.162E-4,1.052444E-6,0.001377594,0.001152885,6.09272E-4,1.357094E-6,0.001789474,0.003014855,3.039882E-4,4.082307E-8,2.136183E-10,3.940234E-8,1.040543E-11,1.197758E-13,9.762799E-8,1.574714E-8,1.25071E-5,2.194605E-7,0.001433857,8.026944,5.702968E-5,455240.0,455240.0
2.266996E-7,15.44843,1.546044E11,1715.498,1715.498,8.80528E-4,1.0,0.8134215,0.00368132,0.009941518,0.02945511,0.003885921,0.001464147,0.0624076,0.002387351,0.004675389,0.003254061,3.395198E-4,3.630965E-4,0.02701975,0.004738868,1.169719E-4,2.093115E-4,6.588027E-4,1.366533E-4,5.792955E-4,1.444236E-4,0.00640478,4.217205E-4,1.783483E-4,0.01237559,8.674391E-4,2.179899E-4,1.046976E-6,1.055353E-4,1.384992E-6,9.071603E-5,4.046432E-8,5.07797E-4,9.978702E-7,0.001325219,0.001154432,5.978383E-4,1.290039E-6,0.001750766,0.003008244,3.073469E-4,4.344012E-8,2.318757E-10,4.044456E-8,1.153359E-11,1.296433E-13,9.128175E-8,1.40837E-8,1.122284E-5,1.859253E-7,0.001361302,8.02356,5.69979E-5,455048.2,455048.2
2.287533E-7,15.4514,1.580082E11,1715.583,1715.583,8.80528E-4,1.0,0.8132945,0.003666831,0.01002949,0.02938834,0.003912162,0.001449302,0.06253802,0.00237868,0.004709651,0.003255575,3.349307E-4,3.587396E-4,0.02704924,0.004722714,1.170947E-4,2.114279E-4,6.620525E-4,1.37831E-4,5.78773E-4,1.427166E-4,0.006396843,4.226219E-4,1.769212E-4,0.01238166,8.707896E-4,2.209553E-4,1.069739E-6,1.063225E-4,1.41375E-6,9.153739E-5,4.125571E-8,5.048855E-4,9.796446E-7,0.00130743,0.001154885,5.939E-4,1.267597E-6,0.00173747,0.003005983,3.084945E-4,4.436754E-8,2.384389E-10,4.080367E-8,1.19445E-11,1.331781E-13,8.918287E-8,1.354826E-8,1.080781E-5,1.755045E-7,0.001336974,8.022416,5.698695E-5,454983.2,454983.2
2.312598E-7,15.455,1.620066E11,1715.689,1715.689,8.80528E-4,1.0,0.8131413,0.003649403,0.01013651,0.02930653,0.003943939,0.00143158,0.06269573,0.002368186,0.004751245,0.003257298,3.294741E-4,3.535451E-4,0.0270845,0.004703124,1.172375E-4,2.140103E-4,6.659908E-4,1.392699E-4,5.7812E-4,1.406761E-4,0.006387054,4.236973E-4,1.752016E-4,0.01238872,8.748128E-4,2.245857E-4,1.097902E-6,1.072818E-4,1.44923E-6,9.253681E-5,4.223156E-8,5.013376E-4,9.578904E-7,0.001285998,0.001155381,5.891167E-4,1.240778E-6,0.001721346,0.003003247,3.098823E-4,4.551225E-8,2.466058E-10,4.123995E-8,1.245958E-11,1.375675E-13,8.669141E-8,1.292237E-8,1.032164E-5,1.635643E-7,0.001307875,8.02104,5.697366E-5,454905.2,454905.2
2.356106E-7,15.46121,1.685581E11,1715.878,1715.878,8.80528E-4,1.0,0.8128802,0.003619798,0.01032136,0.02916381,0.003998447,0.001401799,0.06296573,0.002350208,0.004822873,0.003259977,3.203648E-4,3.448361E-4,0.02714387,0.004669446,1.174675E-4,2.184903E-4,6.72754E-4,1.417719E-4,5.769481E-4,1.372417E-4,0.006369798,4.255011E-4,1.722739E-4,0.01240004,8.816263E-4,2.309153E-4,1.147786E-6,1.089431E-4,1.5118E-6,9.426355E-5,4.395136E-8,4.951957E-4,9.213672E-7,0.00124952,0.001156098,5.808752E-4,1.195668E-6,0.00169363,0.002998558,3.122581E-4,4.753242E-8,2.611927E-10,4.199199E-8,1.338966E-11,1.453832E-13,8.254285E-8,1.190406E-8,9.528185E-6,1.447115E-7,0.001258867,8.018704,5.695076E-5,454772.7,454772.7
2.405158E-7,15.46816,1.753893E11,1716.101,1716.101,8.80528E-4,1.0,0.8125929,0.003587358,0.01052841,0.02900197,0.004058924,0.001369622,0.06326465,0.002330297,0.004902783,0.003262542,3.106164E-4,3.354588E-4,0.0272081,0.004631959,1.177004E-4,2.235376E-4,6.802712E-4,1.445994E-4,5.755715E-4,1.335232E-4,0.006349951,4.274415E-4,1.690572E-4,0.01241144,8.890552E-4,2.380932E-4,1.205552E-6,1.108104E-4,1.583835E-6,9.619825E-5,4.592988E-8,4.882977E-4,8.819871E-7,0.001209474,0.001156698,5.716762E-4,1.146908E-6,0.001662792,0.00299336,3.148878E-4,4.986057E-8,2.782726E-10,4.283205E-8,1.449438E-11,1.544961E-13,7.811923E-8,1.085193E-8,8.705124E-6,1.260152E-7,0.001205814,8.016147,5.692521E-5,454627.7,454627.7
2.427338E-7,15.47127,1.78296E11,1716.205,1716.205,8.80528E-4,1.0,0.8124654,0.003573003,0.01062156,0.02892852,0.004085933,0.00135553,0.06339795,0.002321418,0.004938628,0.003263551,3.063808E-4,3.313641E-4,0.02723622,0.004615172,1.17797E-4,2.258185E-4,6.836335E-4,1.458802E-4,5.749307E-4,1.318924E-4,0.006340844,4.282872E-4,1.676312E-4,0.01241614,8.923281E-4,2.413528E-4,1.232206E-6,1.11653E-4,1.616921E-6,9.706888E-5,4.683828E-8,4.851887E-4,8.647794E-7,0.001191737,0.001156899,5.675491E-4,1.12556E-6,0.00164899,0.00299104,3.160604E-4,5.093084E-8,2.862186E-10,4.320922E-8,1.501385E-11,1.587219E-13,7.620278E-8,1.04072E-8,8.356199E-6,1.183629E-7,0.001182563,8.015016,5.691374E-5,454563.6,454563.6
2.453143E-7,15.47488,1.815425E11,1716.328,1716.328,8.80528E-4,1.0,0.8123187,0.003556539,0.01072957,0.02884289,0.004117094,0.001339475,0.06355164,0.002311184,0.004980111,0.003264612,3.01582E-4,3.26709E-4,0.02726825,0.004595768,1.179027E-4,2.28471E-4,6.87517E-4,1.473722E-4,5.741715E-4,1.300327E-4,0.006330145,4.292471E-4,1.659939E-4,0.01242126,8.960696E-4,2.45156E-4,1.263635E-6,1.126318E-4,1.655815E-6,9.807854E-5,4.790594E-8,4.815797E-4,8.452112E-7,0.001171389,0.001157079,5.627726E-4,1.101252E-6,0.001633042,0.002988363,3.174119E-4,5.218977E-8,2.9564E-10,4.364597E-8,1.563413E-11,1.637213E-13,7.40359E-8,9.912589E-9,7.967414E-6,1.100338E-7,0.001156072,8.01372,5.690047E-5,454490.1,454490.1
2.474897E-7,15.47791,1.841697E11,1716.433,1716.433,8.80528E-4,1.0,0.8121966,0.003542852,0.0108203,0.02877057,0.004143143,0.001326216,0.06368003,0.002302637,0.005014898,0.003265413,2.976413E-4,3.228728E-4,0.02729467,0.004579515,1.179863E-4,2.307059E-4,6.907674E-4,1.486314E-4,5.735204E-4,1.284957E-4,0.006321043,4.300363E-4,1.646317E-4,0.01242529,8.991687E-4,2.483707E-4,1.290479E-6,1.134557E-4,1.688934E-6,9.892692E-5,4.881495E-8,4.785446E-4,8.290841E-7,0.001154473,0.001157188,5.587674E-4,1.081193E-6,0.00161969,0.002986124,3.185409E-4,5.326246E-8,3.037303E-10,4.401242E-8,1.617047E-11,1.680048E-13,7.226017E-8,9.513885E-9,7.653447E-6,1.034627E-7,0.001134201,8.012644,5.688935E-5,454429.0,454429.0
2.504442E-7,15.482,1.87584E11,1716.578,1716.578,8.80528E-4,1.0,0.8120328,0.003524538,0.0109431,0.02867219,0.004178205,0.001308593,0.06385275,0.002291146,0.005061882,0.00326637,2.92437E-4,3.17787E-4,0.02732973,0.004557593,1.180921E-4,2.337397E-4,6.951481E-4,1.503438E-4,5.726204E-4,1.264512E-4,0.006308558,4.310795E-4,1.628072E-4,0.01243035,9.032985E-4,2.527492E-4,1.327452E-6,1.14573E-4,1.7344E-6,1.000752E-4,5.006275E-8,4.744334E-4,8.07705E-7,0.001131843,0.001157274,5.533586E-4,1.054565E-6,0.001601691,0.002983111,3.200593E-4,5.47361E-8,3.149373E-10,4.450762E-8,1.69189E-11,1.739244E-13,6.992045E-8,8.997798E-9,7.246284E-6,9.515174E-8,0.001105151,8.011205,5.687432E-5,454347.4,454347.4
2.531085E-7,15.48566,1.905166E11,1716.711,1716.711,8.80528E-4,1.0,0.8118871,0.003508287,0.01105338,0.02858333,0.004209511,0.001293068,0.0640069,0.002280898,0.005103994,0.003267108,2.878849E-4,3.133193E-4,0.02736054,0.004537971,1.181801E-4,2.364739E-4,6.990655E-4,1.518902E-4,5.717938E-4,1.246487E-4,0.006297183,4.319924E-4,1.611869E-4,0.01243451,9.069454E-4,2.567097E-4,1.361303E-6,1.15579E-4,1.775875E-6,1.011067E-4,5.120101E-8,4.707371E-4,7.889293E-7,0.001111773,0.001157292,5.485117E-4,1.031143E-6,0.001585592,0.00298042,3.214141E-4,5.60815E-8,3.252612E-10,4.495175E-8,1.76138E-11,1.793631E-13,6.787931E-8,8.556307E-9,6.897281E-6,8.822202E-8,0.001079588,8.00993,5.686085E-5,454275.1,454275.1
2.549782E-7,15.48822,1.924948E11,1716.806,1716.806,8.80528E-4,1.0,0.811786,0.003497028,0.01113053,0.02852092,0.004231304,0.001282373,0.06411417,0.002273771,0.005133404,0.003267556,2.847677E-4,3.10249E-4,0.02738172,0.004524283,1.182377E-4,2.383917E-4,7.017962E-4,1.529766E-4,5.712055E-4,1.234064E-4,0.006289135,4.326175E-4,1.600638E-4,0.01243722,9.094615E-4,2.594957E-4,1.385346E-6,1.16284E-4,1.805247E-6,1.018284E-4,5.200718E-8,4.681497E-4,7.760306E-7,0.001097878,0.001157272,5.451277E-4,1.015032E-6,0.001574369,0.002978545,3.223568E-4,5.703497E-8,3.326301E-10,4.526206E-8,1.811291E-11,1.83237E-13,6.648461E-8,8.259395E-9,6.662205E-6,8.365762E-8,0.001061999,8.009047,5.685145E-5,454225.0,454225.0
2.573153E-7,15.49141,1.94878E11,1716.926,1716.926,8.80528E-4,1.0,0.8116609,0.003483119,0.01122668,0.02844284,0.004258343,0.001269229,0.06424725,0.002264936,0.005170003,0.003268038,2.809579E-4,3.06484E-4,0.02740769,0.004507269,1.18305E-4,2.407877E-4,7.051884E-4,1.54336E-4,5.704609E-4,1.218788E-4,0.006279,4.333813E-4,1.586758E-4,0.01244035,9.12557E-4,2.629857E-4,1.415736E-6,1.171643E-4,1.842271E-6,1.027279E-4,5.302344E-8,4.649232E-4,7.602211E-7,0.001080725,0.00115721,5.409179E-4,9.952638E-7,0.001560427,0.002976218,3.235259E-4,5.823763E-8,3.419861E-10,4.564837E-8,1.875026E-11,1.881456E-13,6.478362E-8,7.902583E-9,6.379312E-6,7.827714E-8,0.00104041,8.007957,5.683974E-5,454163.2,454163.2
2.606106E-7,15.49588,1.980755E11,1717.097,1717.097,8.80528E-4,1.0,0.8114869,0.00346381,0.0113617,0.02833267,0.004296089,0.001251104,0.064433,0.002252618,0.005221304,0.003268574,2.757444E-4,3.013085E-4,0.02744338,0.004483455,1.183913E-4,2.441638E-4,7.099321E-4,1.562555E-4,5.693942E-4,1.197712E-4,0.006264571,4.344253E-4,1.567481E-4,0.0124443,9.168295E-4,2.679205E-4,1.459219E-6,1.184036E-4,1.895053E-6,1.039914E-4,5.447253E-8,4.603889E-4,7.385062E-7,0.001056944,0.001157054,5.350199E-4,9.680693E-7,0.00154093,0.002972968,3.251574E-4,5.995374E-8,3.554533E-10,4.619014E-8,1.967462E-11,1.951924E-13,6.246271E-8,7.425265E-9,6.0002E-6,7.126311E-8,0.001010704,8.006446,5.682335E-5,454077.5,454077.5
2.645837E-7,15.50123,2.016887E11,1717.307,1717.307,8.80528E-4,1.0,0.8112807,0.003440985,0.01152366,0.02819977,0.004341011,0.001229858,0.06465408,0.002237979,0.005282691,0.003269005,2.696946E-4,2.95267E-4,0.02748498,0.004455015,1.184824E-4,2.482305E-4,7.155911E-4,1.585739E-4,5.68083E-4,1.172993E-4,0.006246965,4.356341E-4,1.544687E-4,0.01244836,9.218394E-4,2.738914E-4,1.512634E-6,1.198949E-4,1.959583E-6,1.055072E-4,5.624482E-8,4.549462E-4,7.13192E-7,0.001028893,0.001156762,5.279679E-4,9.363048E-7,0.001517674,0.002969094,3.270984E-4,6.205447E-8,3.72122E-10,4.683885E-8,2.082968E-11,2.038842E-13,5.978011E-8,6.887559E-9,5.572182E-6,6.36227E-8,9.759962E-4,8.004662,5.680374E-5,453976.4,453976.4
2.677388E-7,15.50545,2.043788E11,1717.477,1717.477,8.80528E-4,1.0,0.8111196,0.003423202,0.01165163,0.02809422,0.004376232,0.001213436,0.06482747,0.002226519,0.005331084,0.003269186,2.650659E-4,2.906171E-4,0.02751693,0.004432639,1.185449E-4,2.514569E-4,7.200389E-4,1.604182E-4,5.67023E-4,1.15388E-4,0.006232823,4.365559E-4,1.526926E-4,0.01245105,9.257097E-4,2.786487E-4,1.555822E-6,1.210769E-4,2.011517E-6,1.067052E-4,5.767181E-8,4.506434E-4,6.937405E-7,0.001007094,0.001156453,5.224138E-4,9.118496E-7,0.001499401,0.002966052,3.2862E-4,6.374729E-8,3.85698E-10,4.735054E-8,2.177907E-11,2.109393E-13,5.773598E-8,6.488126E-9,5.25357E-6,5.813321E-8,9.492713E-4,8.003275,5.678828E-5,453897.7,453897.7
2.710107E-7,15.5098,2.07009E11,1717.655,1717.655,8.80528E-4,1.0,0.8109551,0.00340507,0.01178374,0.02798478,0.004412338,0.001196807,0.06500529,0.002214784,0.005380945,0.003269228,2.604222E-4,2.85927E-4,0.02754908,0.004409627,1.186009E-4,2.547999E-4,7.246089E-4,1.623338E-4,5.659071E-4,1.134521E-4,0.006218012,4.37477E-4,1.508819E-4,0.01245336,9.29624E-4,2.835966E-4,1.601332E-6,1.223007E-4,2.066014E-6,1.079421E-4,5.916999E-8,4.461999E-4,6.741554E-7,9.849258E-4,0.001156063,5.166968E-4,8.871836E-7,0.001480633,0.002962929,3.3018E-4,6.552576E-8,4.000966E-10,4.787801E-8,2.279413E-11,2.183989E-13,5.569322E-8,6.098038E-9,4.941864E-6,5.29311E-8,9.223152E-4,8.001863,5.677237E-5,453817.6,453817.6
2.727869E-7,15.51214,2.083713E11,1717.753,1717.753,8.80528E-4,1.0,0.8108668,0.003395355,0.0118552,0.02792539,0.004431761,0.001187945,0.06510099,0.002208478,0.005407875,0.003269191,2.579658E-4,2.834353E-4,0.02756612,0.004397216,1.186277E-4,2.566134E-4,7.27072E-4,1.63375E-4,5.652944E-4,1.124202E-4,0.006209911,4.379624E-4,1.49912E-4,0.01245441,9.317071E-4,2.862886E-4,1.626346E-6,1.229642E-4,2.095868E-6,1.086113E-4,5.99911E-8,4.437959E-4,6.637666E-7,9.730762E-4,0.001155822,5.136116E-4,8.740819E-7,0.00147052,0.002961247,3.310193E-4,6.650099E-8,4.080503E-10,4.816302E-8,2.335833E-11,2.225095E-13,5.461603E-8,5.896054E-9,4.780249E-6,5.03011E-8,9.079974E-4,8.001108,5.676378E-5,453774.8,453774.8
2.767485E-7,15.51735,2.112506E11,1717.973,1717.973,8.80528E-4,1.0,0.8106723,0.003374004,0.01201393,0.02779301,0.004474635,0.001168581,0.06531237,0.002194571,0.005467599,0.00326896,2.526438E-4,2.780104E-4,0.02760311,0.004369738,1.186783E-4,2.606546E-4,7.325208E-4,1.657004E-4,5.639112E-4,1.101655E-4,0.006191692,4.390089E-4,1.477811E-4,0.01245626,9.362488E-4,2.923071E-4,1.682918E-6,1.24442E-4,2.163132E-6,1.10098E-4,6.184228E-8,4.384551E-4,6.411938E-7,9.471089E-4,0.001155214,5.067768E-4,8.455705E-7,0.001448161,0.002957528,3.328724E-4,6.870083E-8,4.2614E-10,4.879532E-8,2.46505E-11,2.318327E-13,5.229102E-8,5.468984E-9,4.438044E-6,4.488777E-8,8.768425E-4,7.99945,5.674474E-5,453680.7,453680.7
2.809587E-7,15.52283,2.140806E11,1718.211,1718.211,8.80528E-4,1.0,0.8104695,0.003351774,0.01218166,0.0276525,0.004519531,0.001148585,0.06553396,0.002180028,0.005530565,0.003268499,2.472148E-4,2.724375E-4,0.02764092,0.00434084,1.187189E-4,2.649443E-4,7.382452E-4,1.681766E-4,5.624169E-4,1.078373E-4,0.006172108,4.400672E-4,1.455644E-4,0.01245749,9.409201E-4,2.987248E-4,1.744228E-6,1.260096E-4,2.23564E-6,1.116693E-4,6.383968E-8,4.328118E-4,6.180785E-7,9.201993E-4,0.001154463,4.99583E-4,8.163097E-7,0.001424689,0.002953623,3.34814E-4,7.107613E-8,4.458999E-10,4.946233E-8,2.607569E-11,2.419764E-13,4.99326E-8,5.048441E-9,4.100408E-6,3.975984E-8,8.448766E-4,7.997728,5.672469E-5,453583.1,453583.1
2.848084E-7,15.52781,2.164715E11,1718.43,1718.43,8.80528E-4,1.0,0.8102873,0.00333185,0.01233416,0.02752422,0.004559985,0.001130801,0.06573389,0.00216694,0.005587693,0.00326789,2.42445E-4,2.675071E-4,0.02767416,0.004314689,1.187446E-4,2.688616E-4,7.434205E-4,1.70445E-4,5.610298E-4,1.05767E-4,0.006154007,4.409876E-4,1.435796E-4,0.01245797,9.450539E-4,3.046114E-4,1.801358E-6,1.274401E-4,2.302848E-6,1.130982E-4,6.569311E-8,4.276821E-4,5.977E-7,8.962028E-4,0.001153687,4.930683E-4,7.90458E-7,0.001403489,0.002950095,3.36565E-4,7.328164E-8,4.644539E-10,5.006778E-8,2.742641E-11,2.514638E-13,4.787273E-8,4.691815E-9,3.81357E-6,3.557584E-8,8.166448E-4,7.996188,5.670652E-5,453495.7,453495.7
2.886761E-7,15.53277,2.186943E11,1718.654,1718.654,8.80528E-4,1.0,0.8101072,0.003312205,0.01248654,0.02739557,0.004600062,0.001113391,0.06593224,0.002153988,0.005644668,0.003267107,2.3783E-4,2.627047E-4,0.02770633,0.004288672,1.187598E-4,2.727924E-4,7.485646E-4,1.727282E-4,5.596172E-4,1.037409E-4,0.006135642,4.41868E-4,1.416249E-4,0.01245786,9.490775E-4,3.105427E-4,1.859788E-6,1.288749E-4,2.371237E-6,1.145263E-4,6.758131E-8,4.22558E-4,5.779257E-7,8.72668E-4,0.001152823,4.865837E-4,7.653212E-7,0.001382439,0.00294659,3.383012E-4,7.552979E-8,4.835672E-10,5.06719E-8,2.882998E-11,2.612004E-13,4.589163E-8,4.358433E-9,3.54499E-6,3.180688E-8,7.892059E-4,7.994673,5.668841E-5,453409.8,453409.8
2.930778E-7,15.53837,2.210168E11,1718.91,1718.91,8.80528E-4,1.0,0.809906,0.003290285,0.01265896,0.0272495,0.004644987,0.001094111,0.06615497,0.002139483,0.005709005,0.003266015,2.327832E-4,2.574152E-4,0.02774146,0.004259373,1.187646E-4,2.772595E-4,7.543523E-4,1.753316E-4,5.579877E-4,1.014981E-4,0.006114529,4.428172E-4,1.394474E-4,0.01245702,9.535014E-4,3.173126E-4,1.927543E-6,1.305047E-4,2.450111E-6,1.161424E-4,6.976196E-8,4.167637E-4,5.562417E-7,8.465713E-4,0.001151742,4.792776E-4,7.376967E-7,0.001358786,0.002942648,3.402499E-4,7.812755E-8,5.058996E-10,5.135441E-8,3.048488E-11,2.725308E-13,4.373975E-8,4.007227E-9,3.26159E-6,2.799166E-8,7.590692E-4,7.992988,5.666799E-5,453314.2,453314.3
2.965105E-7,15.5427,2.226825E11,1719.112,1719.112,8.80528E-4,1.0,0.8097516,0.003273501,0.01279269,0.02713587,0.004679524,0.00107945,0.06632652,0.002128342,0.005758818,0.00326502,2.289913E-4,2.534139E-4,0.02776781,0.004236751,1.187595E-4,2.807386E-4,7.588177E-4,1.773655E-4,5.567016E-4,9.979358E-5,0.006097912,4.435194E-4,1.37783E-4,0.01245587,9.56839E-4,3.226064E-4,1.981316E-6,1.317736E-4,2.512386E-6,1.173962E-4,7.148613E-8,4.122728E-4,5.399137E-7,8.267167E-4,0.00115083,4.736342E-4,7.168526E-7,0.001340561,0.002939607,3.417499E-4,8.018245E-8,5.23749E-10,5.188305E-8,3.181869E-11,2.815519E-13,4.213388E-8,3.752702E-9,3.055909E-6,2.533038E-8,7.363443E-4,7.991701,5.66522E-5,453241.2,453241.2
3.014457E-7,15.54887,2.248658E11,1719.406,1719.406,8.80528E-4,1.0,0.8095336,0.003249832,0.01298382,0.02697298,0.004728417,0.001058922,0.06656992,0.00211258,0.005829884,0.003263379,2.237492E-4,2.478424E-4,0.02780412,0.004204571,1.187391E-4,2.857329E-4,7.651648E-4,1.802952E-4,5.548301E-4,9.740859E-5,0.006073798,4.44472E-4,1.354408E-4,0.01245345,9.614683E-4,3.302376E-4,2.060054E-6,1.335946E-4,2.603072E-6,1.191885E-4,7.400102E-8,4.058602E-4,5.172981E-7,7.989207E-4,0.001149416,4.656042E-4,6.87919E-7,0.001314699,0.002935285,3.438771E-4,8.318107E-8,5.500805E-10,5.263757E-8,3.380359E-11,2.948051E-13,3.993074E-8,3.414278E-9,2.782038E-6,2.193283E-8,7.048253E-4,7.98989,5.662971E-5,453138.6,453138.6
