Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_NC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_CYC5H8_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H3_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC12H26_Soln#2 (),Mole_fraction_NC16H34_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
4.740995E-5,15.69803,-5.836751E7,1049.67,1049.67,0.001719126,1.0,0.9512801,1.982942E-7,2.183241E-5,4.309381E-6,1.648444E-5,5.512444E-6,8.285307E-5,7.600494E-9,7.011205E-7,1.922585E-8,2.866784E-7,4.461859E-5,8.610247E-6,4.98743E-10,1.902692E-8,3.434753E-7,6.674618E-10,7.286482E-11,3.189975E-9,1.520615E-5,3.635865E-7,9.347013E-6,8.420281E-6,4.197267E-11,2.946202E-7,4.034575E-10,3.052044E-12,1.023658E-8,1.213435E-5,1.680717E-11,4.24842E-8,8.100575E-12,9.803923E-13,6.536351E-6,5.632582E-7,4.272411E-11,9.291661E-12,1.574424E-6,1.498761E-5,2.752392E-12,0.004079377,5.520613E-7,4.601373E-13,7.310971E-9,1.648772E-9,3.134349E-11,5.526453E-9,0.01101915,0.006628507,0.02673674,9.432618,1.095119E-4,534961.6,534961.6
4.776801E-5,15.69802,-5.844129E7,1049.667,1049.667,0.001719126,1.0,0.9512781,1.988319E-7,2.209615E-5,4.320808E-6,1.667567E-5,5.525385E-6,8.376863E-5,7.738176E-9,7.099183E-7,1.930715E-8,2.872959E-7,4.511185E-5,8.661305E-6,5.071007E-10,1.933927E-8,3.48302E-7,6.788378E-10,7.511353E-11,3.26492E-9,1.537268E-5,3.695316E-7,9.418872E-6,8.52843E-6,4.310843E-11,2.981247E-7,4.136552E-10,3.131703E-12,1.038371E-8,1.227289E-5,1.718917E-11,4.332609E-8,8.284931E-12,1.006907E-12,6.614386E-6,5.754853E-7,4.429439E-11,9.545453E-12,1.589398E-6,1.516148E-5,2.82689E-12,0.004079359,5.583446E-7,4.759235E-13,7.422529E-9,1.680008E-9,3.230898E-11,5.654144E-9,0.01101899,0.006628381,0.02673621,9.432598,1.09512E-4,534960.5,534960.5
4.961295E-5,15.69794,-5.88111E7,1049.651,1049.651,0.001719126,1.0,0.9512682,2.015087E-7,2.346563E-5,4.377074E-6,1.766784E-5,5.589066E-6,8.851833E-5,8.468394E-9,7.557241E-7,1.971605E-8,2.903584E-7,4.767157E-5,8.918111E-6,5.512633E-10,2.098272E-8,3.734903E-7,7.386623E-10,8.749853E-11,3.667517E-9,1.623728E-5,4.009166E-7,9.78659E-6,9.092551E-6,4.927332E-11,3.16327E-7,4.688199E-10,3.563499E-12,1.115198E-8,1.299292E-5,1.924016E-11,4.779904E-8,9.274464E-12,1.151208E-12,7.019703E-6,6.406793E-7,5.30564E-11,1.092782E-11,1.666896E-6,1.606418E-5,3.232695E-12,0.004079265,5.908788E-7,5.636025E-13,8.010966E-9,1.846778E-9,3.76217E-11,6.339333E-9,0.01101818,0.00662773,0.0267335,9.432499,1.095125E-4,534954.8,534954.8
4.99168E-5,15.69793,-5.886921E7,1049.648,1049.648,0.001719126,1.0,0.9512666,2.019319E-7,2.369282E-5,4.385932E-6,1.783231E-5,5.599086E-6,8.930564E-5,8.592027E-9,7.633427E-7,1.978182E-8,2.908441E-7,4.809599E-5,8.95939E-6,5.587143E-10,2.125881E-8,3.776888E-7,7.487078E-10,8.967173E-11,3.736507E-9,1.638071E-5,4.062105E-7,9.846729E-6,9.186553E-6,5.034018E-11,3.193476E-7,4.783368E-10,3.638128E-12,1.12801E-8,1.311248E-5,1.959148E-11,4.855754E-8,9.443914E-12,1.176246E-12,7.086964E-6,6.517697E-7,5.461214E-11,1.116785E-11,1.679713E-6,1.621392E-5,3.303167E-12,0.004079249,5.962612E-7,5.791071E-13,8.110088E-9,1.875197E-9,3.855308E-11,6.456627E-9,0.01101804,0.006627622,0.02673305,9.432482,1.095126E-4,534953.9,534953.9
5.023164E-5,15.69791,-5.892738E7,1049.645,1049.645,0.001719126,1.0,0.9512649,2.023648E-7,2.392873E-5,4.394988E-6,1.800305E-5,5.609328E-6,9.012294E-5,8.721173E-9,7.712593E-7,1.984951E-8,2.913399E-7,4.853662E-5,9.00185E-6,5.664895E-10,2.154654E-8,3.820543E-7,7.591753E-10,9.1966E-11,3.808829E-9,1.652964E-5,4.11728E-7,9.908909E-6,9.284288E-6,5.14618E-11,3.224843E-7,4.88333E-10,3.716557E-12,1.141335E-8,1.323666E-5,1.995973E-11,4.93502E-8,9.621511E-12,1.202589E-12,7.156809E-6,6.633696E-7,5.626017E-11,1.142047E-11,1.69301E-6,1.63694E-5,3.377336E-12,0.004079233,6.018454E-7,5.955123E-13,8.213479E-9,1.904942E-9,3.953607E-11,6.579545E-9,0.0110179,0.00662751,0.02673259,9.432465,1.095127E-4,534952.9,534952.9
5.184935E-5,15.69784,-5.922022E7,1049.631,1049.631,0.001719126,1.0,0.9512561,2.045197E-7,2.514821E-5,4.439718E-6,1.888508E-5,5.659894E-6,9.434506E-5,9.400739E-9,8.122721E-7,2.019026E-8,2.938036E-7,5.081347E-5,9.215233E-6,6.072784E-10,2.304992E-8,4.047102E-7,8.138464E-10,1.044255E-10,4.19336E-9,1.72995E-5,4.406709E-7,1.022631E-5,9.791513E-6,5.747704E-11,3.387037E-7,5.418043E-10,4.136705E-12,1.21052E-8,1.387913E-5,2.191726E-11,5.352595E-8,1.05653E-11,1.344217E-12,7.517967E-6,7.246268E-7,6.529905E-11,1.277949E-11,1.761572E-6,1.71731E-5,3.776423E-12,0.00407915,6.306401E-7,6.851965E-13,8.755228E-9,2.062386E-9,4.486935E-11,7.232483E-9,0.01101718,0.006626931,0.02673018,9.432376,1.095132E-4,534947.9,534947.9
5.257556E-5,15.69781,-5.934269E7,1049.624,1049.624,0.001719126,1.0,0.9512521,2.054449E-7,2.569955E-5,4.458842E-6,1.928356E-5,5.681496E-6,9.625248E-5,9.714598E-9,8.308624E-7,2.033949E-8,2.948615E-7,5.18424E-5,9.308402E-6,6.260491E-10,2.373832E-8,4.150011E-7,8.388693E-10,1.103997E-10,4.373149E-9,1.764759E-5,4.539723E-7,1.036763E-5,1.002194E-5,6.031838E-11,3.460393E-7,5.669868E-10,4.334901E-12,1.241964E-8,1.416991E-5,2.283236E-11,5.545694E-8,1.100633E-11,1.411318E-12,7.681307E-6,7.530287E-7,6.968204E-11,1.342388E-11,1.792478E-6,1.753646E-5,3.965702E-12,0.004079113,6.436187E-7,7.285292E-13,9.004211E-9,2.135627E-9,4.742359E-11,7.537424E-9,0.01101685,0.00662667,0.0267291,9.432336,1.095134E-4,534945.6,534945.6
5.284624E-5,15.6978,-5.938895E7,1049.622,1049.622,0.001719126,1.0,0.9512506,2.05785E-7,2.590565E-5,4.465826E-6,1.943247E-5,5.689386E-6,9.696532E-5,9.832968E-9,8.378191E-7,2.039454E-8,2.952503E-7,5.222697E-5,9.342721E-6,6.331178E-10,2.399699E-8,4.188553E-7,8.482705E-10,1.126883E-10,4.441299E-9,1.777772E-5,4.589877E-7,1.042011E-5,1.010825E-5,6.140001E-11,3.487819E-7,5.765617E-10,4.410306E-12,1.253743E-8,1.427865E-5,2.317923E-11,5.618554E-8,1.117347E-11,1.436894E-12,7.742376E-6,7.63756E-7,7.136869E-11,1.366958E-11,1.804017E-6,1.767228E-5,4.037882E-12,0.004079099,6.484641E-7,7.451814E-13,9.097928E-9,2.163334E-9,4.840155E-11,7.652959E-9,0.01101673,0.006626572,0.02672869,9.432321,1.095135E-4,534944.8,534944.8
5.31375E-5,15.69779,-5.943519E7,1049.619,1049.619,0.001719126,1.0,0.951249,2.061437E-7,2.612778E-5,4.47325E-6,1.959293E-5,5.697771E-6,9.773345E-5,9.961214E-9,8.453216E-7,2.045343E-8,2.956626E-7,5.264141E-5,9.379386E-6,6.407695E-10,2.427665E-8,4.230139E-7,8.584332E-10,1.151908E-10,4.515354E-9,1.791798E-5,4.644055E-7,1.047646E-5,1.020139E-5,6.25783E-11,3.517382E-7,5.86985E-10,4.492424E-12,1.266455E-8,1.439589E-5,2.355615E-11,5.697513E-8,1.135508E-11,1.464777E-12,7.8082E-6,7.753876E-7,7.321778E-11,1.39375E-11,1.816445E-6,1.781868E-5,4.116595E-12,0.004079083,6.536824E-7,7.634229E-13,9.199347E-9,2.193407E-9,4.947056E-11,7.778469E-9,0.0110166,0.006626467,0.02672825,9.432305,1.095136E-4,534943.9,534943.9
5.509473E-5,15.6977,-5.974231E7,1049.601,1049.601,0.001719126,1.0,0.9512382,2.084788E-7,2.762964E-5,4.52095E-6,2.067715E-5,5.751615E-6,1.029239E-4,1.084537E-8,8.961628E-7,2.084045E-8,2.983298E-7,5.544269E-5,9.619234E-6,6.933511E-10,2.618884E-8,4.512446E-7,9.279007E-10,1.330519E-10,5.031567E-9,1.886644E-5,5.01625E-7,1.085203E-5,1.083395E-5,7.086933E-11,3.717336E-7,6.601428E-10,5.06951E-12,1.352793E-8,1.518937E-5,2.61837E-11,6.24234E-8,1.262054E-11,1.661556E-12,8.253413E-6,8.557967E-7,8.654145E-11,1.582964E-11,1.900265E-6,1.880852E-5,4.672699E-12,0.004078982,6.888617E-7,8.945006E-13,9.895643E-9,2.40217E-9,5.709052E-11,8.652439E-9,0.01101571,0.006625756,0.0267253,9.432196,1.095142E-4,534937.7,534937.7
5.666661E-5,15.69764,-5.997229E7,1049.587,1049.587,0.001719126,1.0,0.9512295,2.102436E-7,2.88468E-5,4.556626E-6,2.1555E-5,5.791857E-6,1.07127E-4,1.158374E-8,9.375098E-7,2.114076E-8,3.003424E-7,5.771213E-5,9.803644E-6,7.370476E-10,2.776522E-8,4.742632E-7,9.851469E-10,1.487785E-10,5.469922E-9,1.963542E-5,5.325324E-7,1.11496E-5,1.135026E-5,7.801133E-11,3.879494E-7,7.229303E-10,5.565639E-12,1.42325E-8,1.583353E-5,2.84156E-11,6.697829E-8,1.36947E-11,1.83185E-12,8.614449E-6,9.231773E-7,9.843301E-11,1.746894E-11,1.967947E-6,1.961084E-5,5.154801E-12,0.004078899,7.17242E-7,1.011064E-12,1.047359E-8,2.578405E-9,6.378546E-11,9.393376E-9,0.01101499,0.00662518,0.02672291,9.432108,1.095146E-4,534932.7,534932.7
5.700119E-5,15.69762,-6.00184E7,1049.584,1049.584,0.001719126,1.0,0.9512276,2.106047E-7,2.910709E-5,4.563935E-6,2.174263E-5,5.800099E-6,1.080255E-4,1.174415E-8,9.463678E-7,2.120354E-8,3.007566E-7,5.819737E-5,9.841968E-6,7.465165E-10,2.810531E-8,4.79201E-7,9.974957E-10,1.522914E-10,5.565986E-9,1.979991E-5,5.392299E-7,1.121247E-5,1.146109E-5,7.958825E-11,3.914184E-7,7.36768E-10,5.675066E-12,1.438371E-8,1.597141E-5,2.890483E-11,6.79683E-8,1.393007E-11,1.869544E-12,8.691681E-6,9.378363E-7,1.011071E-10,1.7832E-11,1.982394E-6,1.978243E-5,5.261616E-12,0.004078882,7.232959E-7,1.037234E-12,1.059877E-8,2.616916E-9,6.527914E-11,9.555609E-9,0.01101484,0.006625056,0.02672239,9.432089,1.095147E-4,534931.6,534931.6
5.759905E-5,15.6976,-6.009959E7,1049.579,1049.579,0.001719126,1.0,0.9512243,2.112444E-7,2.957322E-5,4.576749E-6,2.207857E-5,5.814544E-6,1.096342E-4,1.203366E-8,9.622443E-7,2.131472E-8,3.014833E-7,5.906627E-5,9.909625E-6,7.635846E-10,2.871696E-8,4.88057E-7,1.019704E-9,1.587196E-10,5.7401E-9,2.00945E-5,5.512874E-7,1.132438E-5,1.165994E-5,8.245702E-11,3.976319E-7,7.619193E-10,5.874029E-12,1.465496E-8,1.621843E-5,2.979169E-11,6.975537E-8,1.435664E-11,1.938204E-12,8.830011E-6,9.643076E-7,1.060158E-10,1.849352E-11,2.008242E-6,2.008973E-5,5.456276E-12,0.00407885,7.341239E-7,1.085237E-12,1.082436E-8,2.68662E-9,6.80106E-11,9.849524E-9,0.01101456,0.006624836,0.02672148,9.432056,1.095149E-4,534929.7,534929.7
5.861705E-5,15.69755,-6.023575E7,1049.569,1049.569,0.001719126,1.0,0.9512186,2.123049E-7,3.036981E-5,4.5979E-6,2.265245E-5,5.838387E-6,1.123827E-4,1.253484E-8,9.894157E-7,2.150133E-8,3.02692E-7,6.055109E-5,1.002251E-5,7.930713E-10,2.976964E-8,5.032286E-7,1.057924E-9,1.701057E-10,6.043648E-9,2.059809E-5,5.721186E-7,1.15137E-5,1.200084E-5,8.748929E-11,4.082539E-7,8.059755E-10,6.222721E-12,1.511981E-8,1.664091E-5,3.133829E-11,7.284986E-8,1.510028E-11,2.058897E-12,9.066483E-6,1.010169E-6,1.14755E-10,1.965691E-11,2.052353E-6,2.061495E-5,5.798748E-12,0.004078796,7.5259E-7,1.170607E-12,1.121396E-8,2.807878E-9,7.284351E-11,1.036156E-8,0.01101409,0.006624459,0.02671992,9.431998,1.095152E-4,534926.4,534926.5
5.908145E-5,15.69753,-6.02956E7,1049.565,1049.565,0.001719126,1.0,0.9512159,2.127749E-7,3.07344E-5,4.607272E-6,2.291502E-5,5.84895E-6,1.136404E-4,1.276695E-8,1.001868E-6,2.158534E-8,3.032288E-7,6.123062E-5,1.007304E-5,8.067017E-10,3.025452E-8,5.101878E-7,1.075529E-9,1.754902E-10,6.185128E-9,2.082863E-5,5.817486E-7,1.159955E-5,1.215733E-5,8.984795E-11,4.131169E-7,8.265986E-10,6.386017E-12,1.533311E-8,1.683442E-5,3.205936E-11,7.428324E-8,1.544687E-11,2.115576E-12,9.174742E-6,1.031419E-6,1.189062E-10,2.02035E-11,2.072516E-6,2.085537E-5,5.959703E-12,0.004078772,7.610253E-7,1.211124E-12,1.139401E-8,2.864287E-9,7.512662E-11,1.060005E-8,0.01101388,0.006624287,0.0267192,9.431972,1.095154E-4,534925.0,534925.0
5.947617E-5,15.69752,-6.034353E7,1049.561,1049.561,0.001719126,1.0,0.9512137,2.131681E-7,3.104487E-5,4.615101E-6,2.313857E-5,5.85777E-6,1.147112E-4,1.296599E-8,1.01248E-6,2.165618E-8,3.036766E-7,6.180926E-5,1.011549E-5,8.183779E-10,3.066898E-8,5.161218E-7,1.090577E-9,1.801656E-10,6.306917E-9,2.102497E-5,5.899862E-7,1.167224E-5,1.229081E-5,9.188513E-11,4.172589E-7,8.443974E-10,6.526983E-12,1.551503E-8,1.699927E-5,3.26802E-11,7.551258E-8,1.574522E-11,2.164587E-12,9.266946E-6,1.049647E-6,1.2252E-10,2.067626E-11,2.089673E-6,2.10601E-5,6.098949E-12,0.004078751,7.682E-7,1.24638E-12,1.154823E-8,2.912791E-9,7.710783E-11,1.080527E-8,0.01101369,0.00662414,0.02671859,9.43195,1.095155E-4,534923.7,534923.7
6.297783E-5,15.69737,-6.075569E7,1049.529,1049.529,0.001719126,1.0,0.9511939,2.164636E-7,3.382075E-5,4.679703E-6,2.513566E-5,5.930523E-6,1.242804E-4,1.479939E-8,1.107664E-6,2.226462E-8,3.074241E-7,6.698253E-5,1.047366E-5,9.254362E-10,3.443287E-8,5.694617E-7,1.227274E-9,2.256091E-10,7.446932E-9,2.278169E-5,6.654479E-7,1.230668E-5,1.349328E-5,1.112295E-10,4.543225E-7,1.012895E-9,7.862414E-12,1.715159E-8,1.847594E-5,3.849785E-11,8.683821E-8,1.853834E-11,2.632352E-12,1.009194E-5,1.217586E-6,1.58006E-10,2.519334E-11,2.242608E-6,2.289127E-5,7.430781E-12,0.004078564,8.32023E-7,1.592096E-12,1.296187E-8,3.364828E-9,9.630726E-11,1.272287E-8,0.01101206,0.006622829,0.02671316,9.43175,1.095165E-4,534912.3,534912.3
6.495212E-5,15.69729,-6.096631E7,1049.511,1049.511,0.001719126,1.0,0.9511826,2.181685E-7,3.540182E-5,4.712597E-6,2.627194E-5,5.967538E-6,1.297279E-4,1.58865E-8,1.162108E-6,2.259303E-8,3.093561E-7,6.992922E-5,1.06614E-5,9.885389E-10,3.662119E-8,6.000567E-7,1.306811E-9,2.545603E-10,8.137536E-9,2.378337E-5,7.098772E-7,1.265594E-5,1.418531E-5,1.231736E-10,4.754585E-7,1.116539E-9,8.684237E-12,1.809138E-8,1.93192E-5,4.202836E-11,9.355317E-8,2.023106E-11,2.923168E-12,1.056232E-5,1.317054E-6,1.808831E-10,2.80058E-11,2.329379E-6,2.39348E-5,8.261286E-12,0.004078458,8.681129E-7,1.814809E-12,1.379509E-8,3.6372E-9,1.084868E-10,1.388175E-8,0.01101112,0.006622082,0.02671006,9.431636,1.095171E-4,534905.9,534905.9
6.51465E-5,15.69728,-6.098618E7,1049.509,1049.509,0.001719126,1.0,0.9511815,2.18329E-7,3.555807E-5,4.71571E-6,2.638419E-5,5.971042E-6,1.302661E-4,1.59956E-8,1.167497E-6,2.262484E-8,3.095411E-7,7.022044E-5,1.067935E-5,9.948576E-10,3.68391E-8,6.030881E-7,1.314734E-9,2.57547E-10,8.207408E-9,2.38824E-5,7.143272E-7,1.268999E-5,1.425398E-5,1.24391E-10,4.775483E-7,1.127087E-9,8.76788E-12,1.818454E-8,1.940262E-5,4.238585E-11,9.422695E-8,2.040236E-11,2.952886E-12,1.060883E-5,1.327026E-6,1.832526E-10,2.829337E-11,2.337942E-6,2.403795E-5,8.346257E-12,0.004078448,8.716692E-7,1.837879E-12,1.387854E-8,3.664705E-9,1.097411E-10,1.399889E-8,0.01101103,0.006622008,0.02670976,9.431625,1.095172E-4,534905.3,534905.3
6.565496E-5,15.69726,-6.103633E7,1049.505,1049.505,0.001719126,1.0,0.9511786,2.187486E-7,3.596727E-5,4.723745E-6,2.667812E-5,5.98008E-6,1.316756E-4,1.62828E-8,1.181618E-6,2.270759E-8,3.100159E-7,7.098313E-5,1.072583E-5,1.01148E-9,3.741125E-8,6.110339E-7,1.335543E-9,2.654838E-10,8.391855E-9,2.41418E-5,7.260156E-7,1.277877E-5,1.443406E-5,1.276123E-10,4.830222E-7,1.15499E-9,8.989122E-12,1.842875E-8,1.962116E-5,4.332982E-11,9.600055E-8,2.08546E-11,3.031602E-12,1.073064E-5,1.353269E-6,1.89557E-10,2.905519E-11,2.360357E-6,2.430812E-5,8.571416E-12,0.004078421,8.809736E-7,1.899267E-12,1.409806E-8,3.737269E-9,1.13072E-10,1.430802E-8,0.01101079,0.006621815,0.02670896,9.431595,1.095173E-4,534903.6,534903.6
7.041708E-5,15.69706,-6.147837E7,1049.46,1049.46,0.001719126,1.0,0.951151,2.223993E-7,3.983104E-5,4.792602E-6,2.945117E-5,6.057517E-6,1.449813E-4,1.909327E-8,1.315429E-6,2.345561E-8,3.141478E-7,7.818643E-5,1.113135E-5,1.173346E-9,4.290609E-8,6.864915E-7,1.535715E-9,3.484637E-10,1.023162E-8,2.659391E-5,8.396452E-7,1.359048E-5,1.615073E-5,1.603063E-10,5.347709E-7,1.437317E-9,1.122645E-11,2.075037E-8,2.168965E-5,5.27675E-11,1.133438E-7,2.536932E-11,3.835647E-12,1.188197E-5,1.609047E-6,2.559735E-10,3.684723E-11,2.571375E-6,2.686065E-5,1.08783E-11,0.004078163,9.68212E-7,2.547066E-12,1.623729E-8,4.458138E-9,1.477314E-10,1.738434E-8,0.01100851,0.006619992,0.02670141,9.431318,1.095187E-4,534887.8,534887.8
7.287936E-5,15.69695,-6.168295E7,1049.437,1049.437,0.001719126,1.0,0.9511367,2.241065E-7,4.184915E-5,4.824186E-6,3.089806E-5,6.093013E-6,1.519295E-4,2.063073E-8,1.385639E-6,2.382534E-8,3.160732E-7,8.195046E-5,1.132101E-5,1.261373E-9,4.583773E-8,7.261898E-7,1.642825E-9,3.978705E-10,1.126303E-8,2.787674E-5,9.013049E-7,1.39961E-5,1.705883E-5,1.790447E-10,5.618455E-7,1.598555E-9,1.250241E-11,2.197342E-8,2.277346E-5,5.807685E-11,1.228188E-7,2.790389E-11,4.300281E-12,1.248416E-5,1.747975E-6,2.958086E-10,4.135755E-11,2.681187E-6,2.819505E-5,1.221675E-11,0.00407803,1.013336E-6,2.937034E-12,1.740222E-8,4.860332E-9,1.682336E-10,1.910376E-8,0.01100732,0.006619039,0.02669747,9.431173,1.095194E-4,534879.6,534879.6
7.6817E-5,15.69679,-6.198455E7,1049.4,1049.4,0.001719126,1.0,0.9511136,2.266244E-7,4.510196E-5,4.870004E-6,3.322831E-5,6.144495E-6,1.631281E-4,2.32063E-8,1.499225E-6,2.439664E-8,3.189079E-7,8.802032E-5,1.15984E-5,1.408182E-9,5.064244E-8,7.905433E-7,1.818981E-9,4.868795E-10,1.3027E-8,2.994737E-5,1.003866E-6,1.462487E-5,1.853844E-5,2.116994E-10,6.055502E-7,1.87876E-9,1.471535E-11,2.395834E-8,2.452501E-5,6.71894E-11,1.386667E-7,3.224543E-11,5.11564E-12,1.345595E-5,1.978761E-6,3.678317E-10,4.928359E-11,2.857686E-6,3.034764E-5,1.457403E-11,0.004077815,1.085434E-6,3.645738E-12,1.934817E-8,5.545582E-9,2.04938E-10,2.203652E-8,0.0110054,0.006617504,0.02669112,9.43094,1.095206E-4,534866.4,534866.4
7.810252E-5,15.69673,-6.207597E7,1049.388,1049.388,0.001719126,1.0,0.951106,2.273943E-7,4.617019E-5,4.883858E-6,3.399309E-5,6.160059E-6,1.668058E-4,2.407778E-8,1.536632E-6,2.457848E-8,3.197723E-7,9.00145E-5,1.168249E-5,1.457701E-9,5.224006E-8,8.117685E-7,1.877748E-9,5.187458E-10,1.363355E-8,3.062815E-5,1.03839E-6,1.482487E-5,1.902851E-5,2.230917E-10,6.199202E-7,1.976317E-9,1.548432E-11,2.46136E-8,2.51014E-5,7.033234E-11,1.440215E-7,3.374038E-11,5.401614E-12,1.37754E-5,2.056247E-6,3.936526E-10,5.20665E-11,2.915528E-6,3.105502E-5,1.540318E-11,0.004077745,1.108941E-6,3.901074E-12,2.00055E-8,5.78053E-9,2.180107E-10,2.304281E-8,0.01100477,0.006617,0.02668904,9.430863,1.095209E-4,534862.1,534862.1
7.851386E-5,15.69672,-6.210547E7,1049.384,1049.384,0.001719126,1.0,0.9511035,2.276363E-7,4.651262E-5,4.888189E-6,3.423821E-5,6.164923E-6,1.679848E-4,2.435978E-8,1.548633E-6,2.463622E-8,3.200441E-7,9.065385E-5,1.170876E-5,1.47371E-9,5.275414E-8,8.185816E-7,1.896681E-9,5.292453E-10,1.383083E-8,3.084646E-5,1.049546E-6,1.488833E-5,1.918604E-5,2.268142E-10,6.245285E-7,2.008175E-9,1.573525E-11,2.482399E-8,2.528629E-5,7.135566E-11,1.457534E-7,3.422686E-11,5.495215E-12,1.387783E-5,2.081252E-6,4.021614E-10,5.297767E-11,2.934058E-6,3.128184E-5,1.567482E-11,0.004077722,1.116458E-6,3.985369E-12,2.021812E-8,5.856878E-9,2.223104E-10,2.336988E-8,0.01100457,0.006616839,0.02668837,9.430838,1.095211E-4,534860.7,534860.7
7.865437E-5,15.69671,-6.211555E7,1049.383,1049.383,0.001719126,1.0,0.9511027,2.277183E-7,4.662965E-5,4.889656E-6,3.432198E-5,6.166572E-6,1.683877E-4,2.445645E-8,1.552736E-6,2.46559E-8,3.201362E-7,9.087238E-5,1.171767E-5,1.479197E-9,5.293005E-8,8.20911E-7,1.903161E-9,5.328656E-10,1.389857E-8,3.092108E-5,1.053371E-6,1.490994E-5,1.923992E-5,2.280944E-10,6.261036E-7,2.019128E-9,1.582151E-11,2.489593E-8,2.534949E-5,7.170716E-11,1.46347E-7,3.439393E-11,5.52742E-12,1.391284E-5,2.089817E-6,4.050953E-10,5.329121E-11,2.940389E-6,3.135936E-5,1.576831E-11,0.004077714,1.119025E-6,4.014452E-12,2.0291E-8,5.883086E-9,2.237922E-10,2.348216E-8,0.0110045,0.006616784,0.02668814,9.43083,1.095211E-4,534860.2,534860.2
8.007353E-5,15.69665,-6.221206E7,1049.37,1049.37,0.001719126,1.0,0.9510943,2.285329E-7,4.781364E-5,4.904172E-6,3.516931E-5,6.182873E-6,1.724642E-4,2.544289E-8,1.594279E-6,2.485333E-8,3.210492E-7,9.308341E-5,1.180562E-5,1.535136E-9,5.471573E-8,8.445065E-7,1.969027E-9,5.704275E-10,1.459306E-8,3.167625E-5,1.092291E-6,1.512653E-5,1.978641E-5,2.412739E-10,6.420451E-7,2.131834E-9,1.67084E-11,2.562481E-8,2.598926E-5,7.531434E-11,1.524014E-7,3.610756E-11,5.859499E-12,1.426715E-5,2.176972E-6,4.355335E-10,5.652524E-11,3.00441E-6,3.21438E-5,1.673316E-11,0.004077637,1.144941E-6,4.31673E-12,2.103443E-8,6.151545E-9,2.391403E-10,2.463253E-8,0.0110038,0.006616225,0.02668584,9.430745,1.095215E-4,534855.4,534855.4
