Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_IC3H7_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_NC4H10_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H5_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C5H5_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NC5H12_Soln#17 (),Mole_fraction_NC5H11_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M3_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H15_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_C6H5C2H5_Soln#17 (),Mole_fraction_NC12H25_Soln#17 (),Mole_fraction_NC12H26_Soln#17 (),Mole_fraction_NC16H34_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
1.032696E-5,16.08991,-3.309856E9,1551.318,1551.318,0.001002824,1.0,0.7970663,1.540565E-4,0.03826442,0.001200392,0.007056586,3.436476E-5,0.09459366,1.265533E-4,0.01028071,0.00188514,5.365612E-6,2.630528E-6,0.02589054,8.011021E-4,9.633077E-4,0.001160732,2.671006E-4,2.361752E-4,3.828691E-7,3.112783E-5,7.410278E-5,0.00199269,2.981068E-4,1.559079E-5,0.01048228,6.049334E-5,0.001607202,4.050563E-5,5.204853E-4,3.563534E-5,5.357926E-4,3.535129E-5,1.807741E-6,2.91438E-5,5.337939E-10,1.947144E-5,2.121925E-6,9.810031E-4,2.43457E-5,4.366978E-10,5.382783E-5,0.002792198,2.142472E-4,1.450095E-6,1.786479E-5,5.002041E-5,3.055574E-14,1.460786E-10,6.41884E-15,5.33839E-7,7.933958,6.232625E-5,449966.6,449966.6
1.038595E-5,16.09013,-3.302572E9,1551.27,1551.27,0.001002824,1.0,0.7970113,1.534268E-4,0.03831569,0.001193994,0.007051712,3.416008E-5,0.09464364,1.259441E-4,0.0102991,0.001880526,5.329699E-6,2.605087E-6,0.02586865,7.987773E-4,9.661259E-4,0.001162984,2.675762E-4,2.349976E-4,3.757611E-7,3.090944E-5,7.411482E-5,0.001979916,2.970157E-4,1.550604E-5,0.01047064,6.01612E-5,0.001610027,4.069618E-5,5.216725E-4,3.579897E-5,5.367199E-4,3.544911E-5,1.823143E-6,2.87043E-5,5.217106E-10,1.925421E-5,2.088269E-6,9.775771E-4,2.390206E-5,4.23229E-10,5.269174E-5,0.002791606,2.14087E-4,1.458542E-6,1.791582E-5,4.999413E-5,2.814537E-14,1.346838E-10,5.663443E-15,5.095394E-7,7.933599,6.232537E-5,449946.2,449946.3
1.039905E-5,16.09018,-3.300939E9,1551.259,1551.259,0.001002824,1.0,0.7969991,1.532881E-4,0.03832702,0.001192585,0.007050631,3.411506E-5,0.09465469,1.258099E-4,0.01030317,0.001879504,5.321792E-6,2.599497E-6,0.0258638,7.982632E-4,9.667504E-4,0.001163483,2.67681E-4,2.347372E-4,3.742001E-7,3.086121E-5,7.411741E-5,0.001977096,2.967743E-4,1.548738E-5,0.01046806,6.008804E-5,0.001610651,4.073842E-5,5.219354E-4,3.583525E-5,5.36925E-4,3.547075E-5,1.826568E-6,2.86077E-5,5.190779E-10,1.920667E-5,2.080911E-6,9.768192E-4,2.380475E-5,4.203044E-10,5.244298E-5,0.002791475,2.140516E-4,1.460417E-6,1.792712E-5,4.998823E-5,2.763683E-14,1.322781E-10,5.508226E-15,5.042996E-7,7.933519,6.232518E-5,449941.7,449941.8
1.043586E-5,16.09032,-3.29635E9,1551.229,1551.229,0.001002824,1.0,0.796965,1.529002E-4,0.03835882,0.001188643,0.007047594,3.398933E-5,0.09468566,1.254344E-4,0.01031459,0.001876637,5.299694E-6,2.583894E-6,0.02585017,7.968215E-4,9.685038E-4,0.001164881,2.679746E-4,2.340074E-4,3.69859E-7,3.072614E-5,7.412455E-5,0.001969197,2.960969E-4,1.543523E-5,0.01046082,5.988347E-5,0.001612403,4.085706E-5,5.226733E-4,3.593717E-5,5.375E-4,3.553145E-5,1.836213E-6,2.833802E-5,5.117728E-10,1.90743E-5,2.060445E-6,9.746936E-4,2.353349E-5,4.122095E-10,5.175037E-5,0.002791108,2.139519E-4,1.465687E-6,1.795885E-5,4.99715E-5,2.62577E-14,1.257515E-10,5.095036E-15,4.898694E-7,7.933297,6.232464E-5,449929.1,449929.1
1.056782E-5,16.09081,-3.279966E9,1551.121,1551.121,0.001002824,1.0,0.7968437,1.51534E-4,0.03847182,0.00117476,0.007036731,3.354819E-5,0.09479565,1.241113E-4,0.01035525,0.001866424,5.22198E-6,2.529275E-6,0.02580149,7.916987E-4,9.747621E-4,0.00116985,2.690115E-4,2.314161E-4,3.547873E-7,3.02479E-5,7.414837E-5,0.001941236,2.936861E-4,1.525179E-5,0.01043498,5.916317E-5,0.001618622,4.128086E-5,5.253033E-4,3.630153E-5,5.395428E-4,3.574736E-5,1.870934E-6,2.739342E-5,4.866843E-10,1.86148E-5,1.989607E-6,9.671357E-4,2.258785E-5,3.846298E-10,4.934534E-5,0.002789805,2.135963E-4,1.484576E-6,1.807196E-5,4.990995E-5,2.185734E-14,1.048975E-10,3.852179E-15,4.414949E-7,7.932506,6.232274E-5,449884.3,449884.3
1.060521E-5,16.09095,-3.275316E9,1551.091,1551.091,0.001002824,1.0,0.7968097,1.511537E-4,0.03850356,0.001170895,0.007033659,3.342587E-5,0.09482652,1.237427E-4,0.01036669,0.001863548,5.200381E-6,2.514165E-6,0.02578774,7.902597E-4,9.765279E-4,0.001171247,2.69301E-4,2.306888E-4,3.506423E-7,3.011408E-5,7.415461E-5,0.001933414,2.930079E-4,1.520079E-5,0.01042769,5.896272E-5,0.001620367,4.140054E-5,5.260444E-4,3.64045E-5,5.401165E-4,3.580806E-5,1.880816E-6,2.713198E-5,4.798773E-10,1.848875E-5,1.970238E-6,9.650116E-4,2.23274E-5,3.772095E-10,4.868561E-5,0.002789439,2.134959E-4,1.489927E-6,1.810384E-5,4.989207E-5,2.075269E-14,9.965469E-11,3.559424E-15,4.287014E-7,7.932284,6.232221E-5,449871.7,449871.7
1.068307E-5,16.09123,-3.265634E9,1551.028,1551.028,0.001002824,1.0,0.7967393,1.503711E-4,0.03856929,0.001162942,0.007027274,3.317479E-5,0.09489039,1.22984E-4,0.01039041,0.001857584,5.155978E-6,2.4832E-6,0.02575918,7.872807E-4,9.801944E-4,0.00117414,2.698976E-4,2.291842E-4,3.421955E-7,2.983773E-5,7.416694E-5,0.001917262,2.916025E-4,1.509595E-5,0.01041257,5.855027E-5,0.00162398,4.16492E-5,5.275817E-4,3.661853E-5,5.41304E-4,3.59338E-5,1.901456E-6,2.659607E-5,4.661046E-10,1.823183E-5,1.930848E-6,9.606123E-4,2.179523E-5,3.6228E-10,4.734129E-5,0.002788681,2.132876E-4,1.501069E-6,1.816999E-5,4.985422E-5,1.862912E-14,8.956628E-11,3.019238E-15,4.032545E-7,7.931824,6.232113E-5,449845.6,449845.6
1.077507E-5,16.09155,-3.254203E9,1550.954,1550.954,0.001002824,1.0,0.7966567,1.494622E-4,0.03864631,0.001153706,0.007019745,3.288432E-5,0.09496517,1.221024E-4,0.01041825,0.00185058,5.104492E-6,2.447462E-6,0.02572554,7.837903E-4,9.845092E-4,0.00117753,2.705922E-4,2.274229E-4,3.325335E-7,2.951517E-5,7.418031E-5,0.001898415,2.899534E-4,1.497435E-5,0.01039478,5.807142E-5,0.00162821,4.194208E-5,5.293885E-4,3.687079E-5,5.426949E-4,3.608124E-5,1.925954E-6,2.597739E-5,4.505051E-10,1.793763E-5,1.885904E-6,9.554552E-4,2.118384E-5,3.455132E-10,4.580303E-5,0.002787793,2.130425E-4,1.514234E-6,1.824775E-5,4.980845E-5,1.64018E-14,7.897007E-11,2.48648E-15,3.751687E-7,7.931285,6.231989E-5,449815.0,449815.1
1.093662E-5,16.0921,-3.234133E9,1550.824,1550.824,0.001002824,1.0,0.7965137,1.479067E-4,0.03877988,0.001137899,0.00700657,3.238994E-5,0.09509469,1.205921E-4,0.01046664,0.001838392,5.016574E-6,2.386854E-6,0.02566676,7.777383E-4,9.920388E-4,0.001183412,2.717849E-4,2.243737E-4,3.163224E-7,2.895912E-5,7.420079E-5,0.001865933,2.870884E-4,1.476664E-5,0.01036377,5.725216E-5,0.001635538,4.245386E-5,5.325356E-4,3.7312E-5,5.451056E-4,3.633716E-5,1.969252E-6,2.492809E-5,4.247648E-10,1.744425E-5,1.810958E-6,9.465068E-4,2.015425E-5,3.18197E-10,4.3228E-5,0.002786254,2.126149E-4,1.537347E-6,1.838325E-5,4.972545E-5,1.31217E-14,6.333337E-11,1.769295E-15,3.305923E-7,7.930352,6.231776E-5,449762.1,449762.1
1.116293E-5,16.09283,-3.206074E9,1550.644,1550.644,0.001002824,1.0,0.7963173,1.458096E-4,0.03896357,0.001116591,0.006988212,3.172897E-5,0.09527246,1.185536E-4,0.01053345,0.001821549,4.898457E-6,2.306279E-6,0.02558501,7.694184E-4,0.00100249,0.001191503,2.733998E-4,2.20192E-4,2.951527E-7,2.820152E-5,7.422332E-5,0.001821699,2.831387E-4,1.44874E-5,0.01032079,5.614828E-5,0.001645598,4.316566E-5,5.368919E-4,3.79265E-5,5.484172E-4,3.668952E-5,2.030511E-6,2.353363E-5,3.919118E-10,1.679872E-5,1.713824E-6,9.341932E-4,1.880076E-5,2.840182E-10,3.987351E-5,0.002784138,2.120219E-4,1.569721E-6,1.857091E-5,4.960382E-5,9.608343E-15,4.653294E-11,1.099841E-15,2.770584E-7,7.929068,6.231493E-5,449689.3,449689.3
1.120141E-5,16.09295,-3.201322E9,1550.613,1550.613,0.001002824,1.0,0.7962843,1.454621E-4,0.03899442,0.001113061,0.006985101,3.162007E-5,0.09530227,1.182155E-4,0.01054469,0.001818712,4.878934E-6,2.293057E-6,0.02557118,7.680216E-4,0.001004256,0.001192861,2.73668E-4,2.194912E-4,2.917225E-7,2.807512E-5,7.422646E-5,0.001814322,2.824744E-4,1.444122E-5,0.01031354,5.596546E-5,0.001647285,4.328611E-5,5.376267E-4,3.803058E-5,5.489729E-4,3.674873E-5,2.040998E-6,2.330495E-5,3.86668E-10,1.66939E-5,1.698161E-6,9.321247E-4,1.858046E-5,2.786393E-10,3.933094E-5,0.002783783,2.119217E-4,1.575226E-6,1.860258E-5,4.958254E-5,9.113696E-15,4.416242E-11,1.014646E-15,2.688791E-7,7.928853,6.231446E-5,449677.1,449677.1
1.124871E-5,16.0931,-3.195483E9,1550.576,1550.576,0.001002824,1.0,0.796244,1.450386E-4,0.03903218,0.001108757,0.006981283,3.148755E-5,0.09533875,1.178033E-4,0.01055847,0.001815235,4.85515E-6,2.276988E-6,0.02555421,7.663116E-4,0.001006423,0.001194525,2.739953E-4,2.186338E-4,2.875678E-7,2.79207E-5,7.423006E-5,0.001805309,2.816607E-4,1.438496E-5,0.01030464,5.574259E-5,0.00164935,4.343394E-5,5.385277E-4,3.815835E-5,5.49653E-4,3.682123E-5,2.053915E-6,2.302709E-5,3.803496E-10,1.65669E-5,1.679228E-6,9.295919E-4,1.831341E-5,2.721872E-10,3.867456E-5,0.002783348,2.117988E-4,1.581992E-6,1.864141E-5,4.955616E-5,8.540595E-15,4.141407E-11,9.189148E-16,2.591596E-7,7.928589,6.231389E-5,449662.1,449662.1
1.126938E-5,16.09316,-3.192916E9,1550.559,1550.559,0.001002824,1.0,0.7962264,1.448547E-4,0.03904863,0.001106889,0.006979616,3.143011E-5,0.09535464,1.176243E-4,0.01056448,0.001813719,4.844832E-6,2.270029E-6,0.0255468,7.655667E-4,0.001007368,0.001195249,2.741374E-4,2.182605E-4,2.857751E-7,2.785354E-5,7.423154E-5,0.00180139,2.813061E-4,1.436054E-5,0.01030076,5.564586E-5,0.001650249,4.349846E-5,5.389206E-4,3.821413E-5,5.499492E-4,3.685282E-5,2.05957E-6,2.290679E-5,3.776324E-10,1.651204E-5,1.671065E-6,9.284885E-4,1.819801E-5,2.694226E-10,3.839139E-5,0.002783158,2.117453E-4,1.584949E-6,1.865834E-5,4.954455E-5,8.301895E-15,4.026877E-11,8.800286E-16,2.550272E-7,7.928474,6.231365E-5,449655.6,449655.6
1.13573E-5,16.09343,-3.182067E9,1550.49,1550.49,0.001002824,1.0,0.7961521,1.440806E-4,0.03911825,0.001099026,0.006972537,3.118881E-5,0.09542185,1.168705E-4,0.01058993,0.001807295,4.801436E-6,2.240848E-6,0.02551535,7.624149E-4,0.001011379,0.001198315,2.747362E-4,2.16682E-4,2.782968E-7,2.75701E-5,7.423722E-5,0.00178485,2.798047E-4,1.425785E-5,0.0102843,5.523868E-5,0.001654053,4.377235E-5,5.405864E-4,3.845098E-5,5.512024E-4,3.698654E-5,2.083684E-6,2.240255E-5,3.663594E-10,1.628287E-5,1.63707E-6,9.238185E-4,1.771576E-5,2.580186E-10,3.721095E-5,0.002782357,2.115179E-4,1.597525E-6,1.873015E-5,4.949466E-5,7.359148E-15,3.574158E-11,7.321628E-16,2.381827E-7,7.927988,6.231262E-5,449628.0,449628.1
1.137228E-5,16.09347,-3.18022E9,1550.478,1550.478,0.001002824,1.0,0.7961395,1.4395E-4,0.03913005,0.0010977,0.006971333,3.114821E-5,0.09543323,1.167434E-4,0.01059424,0.001806205,4.794125E-6,2.235946E-6,0.02551001,7.618808E-4,0.00101206,0.001198835,2.748373E-4,2.164147E-4,2.770455E-7,2.752218E-5,7.423809E-5,0.001782054,2.795501E-4,1.424055E-5,0.01028151,5.517003E-5,0.001654698,4.381891E-5,5.408692E-4,3.849126E-5,5.514147E-4,3.70092E-5,2.087801E-6,2.231787E-5,3.644849E-10,1.624451E-5,1.631396E-6,9.230269E-4,1.763501E-5,2.561327E-10,3.701377E-5,0.002782221,2.114793E-4,1.599667E-6,1.874234E-5,4.948608E-5,7.209799E-15,3.502381E-11,7.096126E-16,2.354299E-7,7.927906,6.231244E-5,449623.4,449623.4
1.14422E-5,16.09368,-3.171604E9,1550.423,1550.423,0.001002824,1.0,0.7960809,1.433453E-4,0.03918495,0.001091557,0.006965718,3.096041E-5,0.09548618,1.161542E-4,0.01061434,0.001801129,4.760276E-6,2.2133E-6,0.02548509,7.593959E-4,0.001015236,0.001201252,2.753057E-4,2.151719E-4,2.712925E-7,2.729972E-5,7.424178E-5,0.001769076,2.783651E-4,1.416042E-5,0.01026849,5.485198E-5,0.001657694,4.403602E-5,5.421869E-4,3.867912E-5,5.524023E-4,3.711468E-5,2.10707E-6,2.192688E-5,3.558975E-10,1.606783E-5,1.605328E-6,9.193439E-4,1.726302E-5,2.475328E-10,3.610723E-5,0.002781589,2.112994E-4,1.609669E-6,1.879915E-5,4.944569E-5,6.551737E-15,3.185914E-11,6.131793E-16,2.229954E-7,7.927523,6.231164E-5,449601.6,449601.6
1.1465E-5,16.09375,-3.168814E9,1550.405,1550.405,0.001002824,1.0,0.7960618,1.431498E-4,0.03920277,0.001089571,0.006963889,3.089983E-5,0.09550336,1.159637E-4,0.01062087,0.001799479,4.749345E-6,2.206005E-6,0.02547697,7.585892E-4,0.00101627,0.001202036,2.754572E-4,2.147687E-4,2.694471E-7,2.722766E-5,7.424286E-5,0.001764872,2.779801E-4,1.413453E-5,0.01026425,5.474919E-5,0.001658667,4.410669E-5,5.426153E-4,3.874029E-5,5.527229E-4,3.714893E-5,2.113366E-6,2.180099E-5,3.531561E-10,1.601109E-5,1.596979E-6,9.18148E-4,1.714355E-5,2.448012E-10,3.581672E-5,0.002781384,2.112409E-4,1.61293E-6,1.881762E-5,4.943241E-5,6.350564E-15,3.089098E-11,5.84676E-16,2.190876E-7,7.927398,6.231138E-5,449594.6,449594.6
1.147203E-5,16.09377,-3.167944E9,1550.4,1550.4,0.001002824,1.0,0.796056,1.430897E-4,0.03920826,0.001088961,0.006963326,3.088121E-5,0.09550865,1.159051E-4,0.01062289,0.001798971,4.745984E-6,2.203764E-6,0.02547447,7.583408E-4,0.001016588,0.001202278,2.755038E-4,2.146446E-4,2.688806E-7,2.720549E-5,7.424317E-5,0.001763579,2.778616E-4,1.412658E-5,0.01026295,5.471759E-5,0.001658966,4.412847E-5,5.427473E-4,3.875914E-5,5.528216E-4,3.715948E-5,2.115309E-6,2.176232E-5,3.523165E-10,1.599367E-5,1.59442E-6,9.177797E-4,1.710689E-5,2.439659E-10,3.572763E-5,0.002781321,2.112229E-4,1.613936E-6,1.882331E-5,4.942831E-5,6.289801E-15,3.05985E-11,5.761594E-16,2.178967E-7,7.92736,6.23113E-5,449592.4,449592.4
1.149417E-5,16.09383,-3.165219E9,1550.382,1550.382,0.001002824,1.0,0.7960376,1.429009E-4,0.03922552,0.001087044,0.006961552,3.082278E-5,0.09552529,1.157211E-4,0.01062921,0.001797372,4.735435E-6,2.196735E-6,0.0254666,7.575597E-4,0.00101759,0.001203038,2.756501E-4,2.142544E-4,2.671088E-7,2.713582E-5,7.424413E-5,0.001759515,2.774888E-4,1.41016E-5,0.01025884,5.461835E-5,0.001659908,4.419702E-5,5.431626E-4,3.881848E-5,5.531319E-4,3.719264E-5,2.121432E-6,2.164106E-5,3.496904E-10,1.593911E-5,1.586406E-6,9.166217E-4,1.699201E-5,2.413575E-10,3.544867E-5,0.002781122,2.111661E-4,1.617102E-6,1.884122E-5,4.941535E-5,6.10235E-15,2.969598E-11,5.501623E-16,2.141907E-7,7.927239,6.231105E-5,449585.6,449585.6
1.151237E-5,16.09388,-3.162976E9,1550.368,1550.368,0.001002824,1.0,0.7960225,1.427463E-4,0.03923968,0.001085474,0.006960095,3.077496E-5,0.09553894,1.155704E-4,0.01063441,0.00179606,4.726797E-6,2.190986E-6,0.02546014,7.569187E-4,0.001018413,0.001203661,2.7577E-4,2.139342E-4,2.656598E-7,2.707869E-5,7.424488E-5,0.001756183,2.771827E-4,1.408114E-5,0.01025547,5.453707E-5,0.001660681,4.425334E-5,5.435037E-4,3.886724E-5,5.533866E-4,3.721987E-5,2.126471E-6,2.15419E-5,3.475505E-10,1.589454E-5,1.579867E-6,9.156713E-4,1.689816E-5,2.392367E-10,3.522099E-5,0.002780959,2.111195E-4,1.619706E-6,1.885593E-5,4.940465E-5,5.952411E-15,2.897385E-11,5.29663E-16,2.111911E-7,7.927141,6.231085E-5,449580.0,449580.0
1.152282E-5,16.09391,-3.16169E9,1550.36,1550.36,0.001002824,1.0,0.7960138,1.426578E-4,0.0392478,0.001084575,0.006959258,3.07476E-5,0.09554676,1.154841E-4,0.01063739,0.001795307,4.721853E-6,2.187698E-6,0.02545643,7.565512E-4,0.001018885,0.001204018,2.758387E-4,2.137508E-4,2.64833E-7,2.704597E-5,7.424529E-5,0.001754274,2.770073E-4,1.406943E-5,0.01025353,5.449054E-5,0.001661123,4.428565E-5,5.436993E-4,3.889521E-5,5.535325E-4,3.723547E-5,2.129365E-6,2.14852E-5,3.463302E-10,1.586907E-5,1.576134E-6,9.151264E-4,1.684455E-5,2.380291E-10,3.5091E-5,0.002780866,2.110928E-4,1.6212E-6,1.886437E-5,4.93985E-5,5.868051E-15,2.856747E-11,5.182487E-16,2.094889E-7,7.927084,6.231073E-5,449576.8,449576.8
1.200444E-5,16.09522,-3.102923E9,1549.986,1549.986,0.001002824,1.0,0.7956236,1.387565E-4,0.03961405,0.00104497,0.006920986,2.955297E-5,0.09589892,1.116754E-4,0.01077236,0.00176118,4.504845E-6,2.045234E-6,0.02528698,7.399869E-4,0.001040412,0.00122012,2.788686E-4,2.055103E-4,2.298438E-7,2.558831E-5,7.425044E-5,0.001669296,2.690779E-4,1.355489E-5,0.01016554,5.244073E-5,0.001681055,4.576268E-5,5.525937E-4,4.017569E-5,5.601056E-4,3.793976E-5,2.264374E-6,1.903688E-5,2.957759E-10,1.47814E-5,1.419093E-6,8.905473E-4,1.455978E-5,1.892873E-10,2.961327E-5,0.002776651,2.098759E-4,1.690096E-6,1.924806E-5,4.910337E-5,3.046462E-15,1.493072E-11,1.904732E-16,1.444643E-7,7.924529,6.230567E-5,449431.9,449431.9
1.209143E-5,16.09544,-3.092424E9,1549.919,1549.919,0.001002824,1.0,0.7955549,1.380871E-4,0.03967858,0.001038178,0.006914131,2.935024E-5,0.09596082,1.110209E-4,0.01079627,0.001755133,4.467794E-6,2.021283E-6,0.02525668,7.370707E-4,0.001044251,0.001222953,2.793887E-4,2.04066E-4,2.241261E-7,2.533527E-5,7.424864E-5,0.001654552,2.676782E-4,1.346692E-5,0.01014988,5.208926E-5,0.001684558,4.602693E-5,5.541755E-4,4.040508E-5,5.612613E-4,3.806389E-5,2.289088E-6,1.862734E-5,2.877146E-10,1.460139E-5,1.393595E-6,8.862169E-4,1.41836E-5,1.817649E-10,2.872351E-5,0.002775908,2.096593E-4,1.702543E-6,1.931632E-5,4.904782E-5,2.707719E-15,1.328616E-11,1.590928E-16,1.351252E-7,7.924079,6.230481E-5,449406.3,449406.3
1.210858E-5,16.09549,-3.090338E9,1549.906,1549.906,0.001002824,1.0,0.7955414,1.379564E-4,0.03969124,0.001036852,0.006912782,2.931072E-5,0.09597297,1.10893E-4,0.01080096,0.001753945,4.460564E-6,2.016622E-6,0.02525072,7.364985E-4,0.001045006,0.001223508,2.794903E-4,2.037829E-4,2.23019E-7,2.528575E-5,7.424818E-5,0.001651667,2.674034E-4,1.344974E-5,0.01014681,5.202062E-5,0.001685245,4.607893E-5,5.544864E-4,4.045023E-5,5.61488E-4,3.808825E-5,2.293973E-6,1.854773E-5,2.861604E-10,1.456646E-5,1.388664E-6,8.85367E-4,1.411069E-5,1.803233E-10,2.855148E-5,0.002775763,2.096167E-4,1.704997E-6,1.932974E-5,4.903679E-5,2.645637E-15,1.298454E-11,1.535586E-16,1.33359E-7,7.923991,6.230464E-5,449401.3,449401.3
1.22061E-5,16.09573,-3.078604E9,1549.832,1549.832,0.001002824,1.0,0.7954652,1.372202E-4,0.03976291,0.001029385,0.006905123,2.908869E-5,0.09604166,1.101728E-4,0.01082756,0.001747214,4.419895E-6,1.990483E-6,0.02521688,7.33261E-4,0.00104929,0.001226651,2.800621E-4,2.021823E-4,2.168512E-7,2.500635E-5,7.424506E-5,0.001635391,2.65848E-4,1.335313E-5,0.01012936,5.163421E-5,0.001689131,4.637409E-5,5.562493E-4,4.070657E-5,5.627704E-4,3.822611E-5,2.321818E-6,1.810183E-5,2.775305E-10,1.437105E-5,1.361191E-6,8.805581E-4,1.370354E-5,1.723691E-10,2.759336E-5,0.002774938,2.093753E-4,1.718951E-6,1.940582E-5,4.897361E-5,2.318711E-15,1.139488E-11,1.255399E-16,1.237492E-7,7.923491,6.230371E-5,449373.0,449373.0
1.222552E-5,16.09578,-3.07634E9,1549.817,1549.817,0.001002824,1.0,0.7954501,1.370751E-4,0.03977711,0.001027913,0.006903601,2.9045E-5,0.09605526,1.100307E-4,0.01083284,0.001745879,4.411884E-6,1.98535E-6,0.02521016,7.326194E-4,0.001050141,0.001227274,2.801749E-4,2.018654E-4,2.156461E-7,2.495114E-5,7.424432E-5,0.001632175,2.655397E-4,1.333409E-5,0.01012589,5.155803E-5,0.001689901,4.643277E-5,5.565994E-4,4.075754E-5,5.630245E-4,3.825344E-5,2.327379E-6,1.801438E-5,2.75853E-10,1.433278E-5,1.355832E-6,8.79605E-4,1.362394E-5,1.708332E-10,2.740656E-5,0.002774775,2.093273E-4,1.72173E-6,1.942093E-5,4.896094E-5,2.25863E-15,1.110249E-11,1.206052E-16,1.219208E-7,7.923392,6.230353E-5,449367.4,449367.4
1.223382E-5,16.0958,-3.075273E9,1549.811,1549.811,0.001002824,1.0,0.7954437,1.370132E-4,0.03978317,0.001027286,0.006902951,2.90264E-5,0.09606107,1.099702E-4,0.01083509,0.001745309,4.408472E-6,1.983165E-6,0.02520728,7.323458E-4,0.001050504,0.001227539,2.802229E-4,2.017303E-4,2.151327E-7,2.492761E-5,7.424399E-5,0.001630804,2.654081E-4,1.332598E-5,0.01012442,5.152558E-5,0.00169023,4.645782E-5,5.567488E-4,4.07793E-5,5.631329E-4,3.826509E-5,2.329755E-6,1.797717E-5,2.751407E-10,1.431651E-5,1.353555E-6,8.791985E-4,1.35901E-5,1.701821E-10,2.732719E-5,0.002774705,2.093068E-4,1.722917E-6,1.942738E-5,4.895551E-5,2.233457E-15,1.097996E-11,1.185579E-16,1.211485E-7,7.92335,6.230345E-5,449365.0,449365.0
1.224298E-5,16.09582,-3.074181E9,1549.804,1549.804,0.001002824,1.0,0.7954366,1.36945E-4,0.03978986,0.001026594,0.006902232,2.900588E-5,0.09606748,1.099034E-4,0.01083758,0.001744679,4.404707E-6,1.980756E-6,0.02520411,7.320436E-4,0.001050906,0.001227833,2.802759E-4,2.015811E-4,2.145677E-7,2.490163E-5,7.424362E-5,0.001629291,2.652629E-4,1.331703E-5,0.01012278,5.148977E-5,0.001690592,4.648549E-5,5.569138E-4,4.080335E-5,5.632525E-4,3.827796E-5,2.332383E-6,1.793615E-5,2.743564E-10,1.429857E-5,1.351047E-6,8.787495E-4,1.355281E-5,1.694658E-10,2.723976E-5,0.002774628,2.092842E-4,1.724229E-6,1.94345E-5,4.894951E-5,2.205965E-15,1.084613E-11,1.16336E-16,1.203007E-7,7.923303,6.230336E-5,449362.3,449362.3
1.233152E-5,16.09603,-3.063554E9,1549.736,1549.736,0.001002824,1.0,0.7953682,1.362916E-4,0.03985421,0.001019968,0.006895306,2.880974E-5,0.0961291,1.092637E-4,0.01086152,0.001738621,4.368689E-6,1.957765E-6,0.02517353,7.291377E-4,0.001054773,0.001230652,2.807831E-4,2.001476E-4,2.092094E-7,2.465247E-5,7.423961E-5,0.00161478,2.638654E-4,1.32314E-5,0.01010705,5.114689E-5,0.001694078,4.675234E-5,5.585035E-4,4.103521E-5,5.644029E-4,3.840175E-5,2.357816E-6,1.754514E-5,2.669349E-10,1.412772E-5,1.327244E-6,8.744319E-4,1.31983E-5,1.627263E-10,2.641056E-5,0.002773887,2.090664E-4,1.7369E-6,1.950312E-5,4.889122E-5,1.957738E-15,9.636943E-12,9.695468E-17,1.124235E-7,7.922854,6.230254E-5,449336.9,449336.9
