Time_Soln#24 (sec),Volume_Soln#24 (cm3),Volumetric_heat_production_rate_Soln#24 (erg/cm3-sec),Surface_temperature_Soln#24 (K),Temperature_Soln#24 (K),Mass_Soln#24 (g),Pressure_Soln#24 (atm),Mole_fraction_H2_Soln#24 (),Mole_fraction_H_Soln#24 (),Mole_fraction_CH4_Soln#24 (),Mole_fraction_CH3_Soln#24 (),Mole_fraction_C2H6_Soln#24 (),Mole_fraction_C2H5_Soln#24 (),Mole_fraction_C2H4_Soln#24 (),Mole_fraction_C2H3_Soln#24 (),Mole_fraction_C2H2_Soln#24 (),Mole_fraction_C3H8_Soln#24 (),Mole_fraction_IC3H7_Soln#24 (),Mole_fraction_NC3H7_Soln#24 (),Mole_fraction_C3H6_Soln#24 (),Mole_fraction_C3H5-A_Soln#24 (),Mole_fraction_C3H5-T_Soln#24 (),Mole_fraction_C3H4-P_Soln#24 (),Mole_fraction_C3H4-A_Soln#24 (),Mole_fraction_C3H3_Soln#24 (),Mole_fraction_C3H2_Soln#24 (),Mole_fraction_NC4H10_Soln#24 (),Mole_fraction_PC4H9_Soln#24 (),Mole_fraction_C4H8-1_Soln#24 (),Mole_fraction_C4H8-2_Soln#24 (),Mole_fraction_C4H71-3_Soln#24 (),Mole_fraction_C4H6_Soln#24 (),Mole_fraction_C4H5_Soln#24 (),Mole_fraction_C4H4_Soln#24 (),Mole_fraction_C4H2_Soln#24 (),Mole_fraction_C6H6_Soln#24 (),Mole_fraction_C5H6_Soln#24 (),Mole_fraction_C10H8_Soln#24 (),Mole_fraction_NC5H12_Soln#24 (),Mole_fraction_NC5H11_Soln#24 (),Mole_fraction_NC5H10_Soln#24 (),Mole_fraction_LC5H8_Soln#24 (),Mole_fraction_NC6H12_Soln#24 (),Mole_fraction_NC7H15_Soln#24 (),Mole_fraction_NC7H14_Soln#24 (),Mole_fraction_C7H8_Soln#24 (),Mole_fraction_C7H7_Soln#24 (),Mole_fraction_C6H5C2H_Soln#24 (),Mole_fraction_C12H8_Soln#24 (),Mole_fraction_C14H10_Soln#24 (),Mole_fraction_C16H10_Soln#24 (),Mole_fraction_BIN1B_Soln#24 (),Mole_fraction_NC10H21_Soln#24 (),Mole_fraction_NC12H25_Soln#24 (),Mole_fraction_NC12H26_Soln#24 (),Mole_fraction_NC16H34_Soln#24 (),Mole_fraction_NC10H20_Soln#24 (),Molecular_weight_Soln#24 (g/mole),Mass_density_Soln#24 (g/cm3),Unburned_hydrocarbons_Soln#24 (ppm),Volatile_organic_compounds_Soln#24 (ppm)
1.012728E-6,16.08977,3.184392E10,1821.509,1821.509,8.395732E-4,1.0,0.7860194,0.002492014,0.03869516,0.01368948,0.006012148,1.863325E-4,0.0874537,0.001203317,0.01870394,0.00166099,3.350738E-5,2.772919E-5,0.02178168,0.001931648,9.570833E-5,0.001337336,0.001589793,0.001320772,5.348753E-5,1.144645E-4,7.224949E-7,0.001192741,1.78596E-4,1.740313E-5,0.00702823,8.241593E-4,0.001850858,6.951585E-5,5.232683E-4,2.926105E-4,2.819262E-6,2.12495E-7,9.825134E-11,4.992433E-6,2.77454E-4,3.427641E-7,3.500374E-12,1.501933E-7,0.002228632,6.354574E-4,2.570976E-6,3.59334E-8,1.778425E-7,3.706407E-9,1.536342E-11,1.320416E-16,3.981643E-31,1.705964E-28,1.036353E-42,5.240955E-12,7.799346,5.218056E-5,442332.0,442332.0
1.019381E-6,16.09168,3.09448E10,1821.569,1821.569,8.395732E-4,1.0,0.7859402,0.002485107,0.03882511,0.01361844,0.006005977,1.852878E-4,0.087533,0.001198058,0.01876991,0.001650358,3.320909E-5,2.747978E-5,0.02172632,0.001923373,9.525616E-5,0.00134318,0.001591984,0.001327245,5.394747E-5,1.130127E-4,7.099131E-7,0.001179299,1.770274E-4,1.726364E-5,0.00699824,8.187684E-4,0.001858724,7.030327E-5,5.261692E-4,2.932676E-4,2.860648E-6,2.060609E-7,9.660298E-11,4.936371E-6,2.747234E-4,3.321464E-7,3.24948E-12,1.389964E-7,0.002225352,6.359624E-4,2.603476E-6,3.651669E-8,1.786863E-7,3.760033E-9,1.563519E-11,1.118657E-16,2.536315E-31,1.086428E-28,5.159744E-43,4.453753E-12,7.798675,5.217437E-5,442294.0,442294.0
1.030411E-6,16.0948,2.949431E10,1821.663,1821.663,8.395732E-4,1.0,0.78581,0.00247375,0.03903865,0.01350223,0.005995563,1.835779E-4,0.08766295,0.001189427,0.01887859,0.001632894,3.272201E-5,2.707253E-5,0.02163485,0.0019098,9.45122E-5,0.001352796,0.001595566,0.001337893,5.470903E-5,1.10648E-4,6.897544E-7,0.001157438,1.744615E-4,1.703632E-5,0.006948998,8.099045E-4,0.001871615,7.161227E-5,5.309634E-4,2.943385E-4,2.929942E-6,1.960996E-7,9.39739E-11,4.845547E-6,2.702591E-4,3.157791E-7,2.87537E-12,1.222583E-7,0.002219957,6.367714E-4,2.657692E-6,3.749397E-8,1.800812E-7,3.849469E-9,1.60934E-11,8.494569E-17,1.197172E-31,5.126045E-29,1.611495E-43,3.399058E-12,7.797569,5.216426E-5,442231.3,442231.3
1.034962E-6,16.09607,2.891034E10,1821.701,1821.701,8.395732E-4,1.0,0.7857567,0.002469099,0.03912605,0.01345485,0.005991203,1.828805E-4,0.08771601,0.001185899,0.01892318,0.001625751,3.252376E-5,2.690677E-5,0.02159724,0.001904253,9.420737E-5,0.001356736,0.001597026,0.001342255,5.502283E-5,1.096877E-4,6.816806E-7,0.001148573,1.734156E-4,1.694396E-5,0.006928859,8.062751E-4,0.001876877,7.215355E-5,5.329356E-4,2.947735E-4,2.958778E-6,1.922301E-7,9.292534E-11,4.808836E-6,2.684402E-4,3.094485E-7,2.735068E-12,1.159685E-7,0.002217746,6.370948E-4,2.68018E-6,3.790088E-8,1.806553E-7,3.886556E-9,1.628528E-11,7.583696E-17,8.795201E-32,3.76534E-29,1.001058E-43,3.040847E-12,7.797115,5.216014E-5,442205.5,442205.5
1.055326E-6,16.10165,2.639399E10,1821.861,1821.861,8.395732E-4,1.0,0.7855209,0.002448521,0.0395124,0.01324669,0.005971255,1.798143E-4,0.08794971,0.001170327,0.01912099,0.001594198,3.165486E-5,2.618025E-5,0.02142973,0.00187979,9.285766E-5,0.001374186,0.00160343,0.001361561,5.642435E-5,1.054959E-4,6.471434E-7,0.001109952,1.688231E-4,1.654037E-5,0.006839944,7.902253E-4,0.001900047,7.458456E-5,5.417226E-4,2.966739E-4,3.08959E-6,1.764091E-7,8.846664E-11,4.649647E-6,2.604586E-4,2.837568E-7,2.192876E-12,9.15975E-8,0.00220796,6.384719E-4,2.781672E-6,3.974845E-8,1.832142E-7,4.053863E-9,1.716444E-11,4.560091E-17,2.194511E-32,9.389018E-30,1.165491E-44,1.84526E-12,7.795099,5.214207E-5,442091.2,442091.2
1.05934E-6,16.10273,2.591617E10,1821.891,1821.891,8.395732E-4,1.0,0.785475,0.002444509,0.03958764,0.01320639,0.005967241,1.792202E-4,0.08799506,0.0011673,0.01915966,0.001588059,3.148703E-5,2.603992E-5,0.02139687,0.001875036,9.259437E-5,0.00137759,0.001604668,0.001365326,5.670006E-5,1.046896E-4,6.406277E-7,0.001102538,1.679346E-4,1.646265E-5,0.006822648,7.870987E-4,0.001904541,7.506543E-5,5.434473E-4,2.970397E-4,3.115719E-6,1.73553E-7,8.763002E-11,4.619219E-6,2.589153E-4,2.791567E-7,2.100753E-12,8.744744E-8,0.002206051,6.387299E-4,2.801844E-6,4.011779E-8,1.837167E-7,4.0871E-9,1.734178E-11,4.124929E-17,1.669262E-32,7.140969E-30,7.633813E-45,1.67215E-12,7.794705,5.213858E-5,442068.8,442068.8
1.067287E-6,16.10484,2.49872E10,1821.949,1821.949,8.395732E-4,1.0,0.7853846,0.00243661,0.03973572,0.01312731,0.005959222,1.78054E-4,0.08808413,0.001161347,0.01923588,0.001575983,3.11581E-5,2.576487E-5,0.02133199,0.001865691,9.207588E-5,0.001384295,0.001607096,0.001372738,5.724523E-5,1.031126E-4,6.279867E-7,0.00108805,1.661922E-4,1.631052E-5,0.006788633,7.809465E-4,0.001913366,7.601883E-5,5.46854E-4,2.977553E-4,3.167772E-6,1.681288E-7,8.601229E-11,4.55988E-6,2.558896E-4,2.704574E-7,1.930976E-12,7.979347E-8,0.002202292,6.392279E-4,2.841932E-6,4.08539E-8,1.847096E-7,4.153135E-9,1.769681E-11,3.382541E-17,9.720033E-33,4.157253E-30,3.309422E-45,1.376031E-12,7.793927,5.213173E-5,442024.7,442024.7
1.070277E-6,16.10563,2.464354E10,1821.97,1821.97,8.395732E-4,1.0,0.7853508,0.002433653,0.03979112,0.0130978,0.00595618,1.776187E-4,0.0881174,0.001159121,0.01926444,0.001571467,3.103547E-5,2.566233E-5,0.02130764,0.001862197,9.188177E-5,0.001386805,0.001608001,0.001375513,5.745008E-5,1.025259E-4,6.23321E-7,0.001082665,1.655423E-4,1.625389E-5,0.006775914,7.786449E-4,0.001916662,7.637796E-5,5.481329E-4,2.980216E-4,3.187465E-6,1.661629E-7,8.541645E-11,4.537859E-6,2.547613E-4,2.673172E-7,1.871156E-12,7.709494E-8,0.002200884,6.394109E-4,2.857065E-6,4.113249E-8,1.850825E-7,4.178057E-9,1.783173E-11,3.139175E-17,7.929314E-33,3.391099E-30,2.415693E-45,1.27871E-12,7.793635,5.212917E-5,442008.2,442008.2
1.07528E-6,16.10694,2.407515E10,1822.004,1822.004,8.395732E-4,1.0,0.7852944,0.002428722,0.03988348,0.0130487,0.005951059,1.76894E-4,0.0881728,0.001155412,0.01931212,0.001563941,3.083158E-5,2.549183E-5,0.02126695,0.001856377,9.155799E-5,0.001390992,0.001609507,0.00138014,5.779269E-5,1.015518E-4,6.156163E-7,0.001073728,1.644613E-4,1.615981E-5,0.006754718,7.748079E-4,0.001922149,7.697967E-5,5.502704E-4,2.984638E-4,3.220565E-6,1.629593E-7,8.443418E-11,4.501361E-6,2.528848E-4,2.622149E-7,1.775675E-12,7.278627E-8,0.002198537,6.397119E-4,2.882458E-6,4.160086E-8,1.857058E-7,4.21987E-9,1.805924E-11,2.770374E-17,5.639432E-33,2.411489E-30,1.426698E-45,1.130963E-12,7.793149,5.212493E-5,441980.6,441980.6
1.082524E-6,16.10883,2.326717E10,1822.053,1822.053,8.395732E-4,1.0,0.7852132,0.002421621,0.04001642,0.01297823,0.00594358,1.758536E-4,0.08825238,0.001150078,0.01938085,0.001553114,3.053929E-5,2.524739E-5,0.02120818,0.001848009,9.109165E-5,0.001397024,0.001611666,0.001386803,5.828813E-5,1.001585E-4,6.046842E-7,0.001060957,1.629109E-4,1.602513E-5,0.006724231,7.692865E-4,0.001930029,7.785218E-5,5.533584E-4,2.990965E-4,3.268792E-6,1.585025E-7,8.304407E-11,4.449297E-6,2.501941E-4,2.551496E-7,1.647053E-12,6.697959E-8,0.002195156,6.401363E-4,2.919367E-6,4.228356E-8,1.866066E-7,4.280627E-9,1.839239E-11,2.311356E-17,3.437854E-33,1.469812E-30,6.6324E-46,9.465657E-13,7.792447,5.211883E-5,441940.7,441940.7
1.084628E-6,16.10937,2.303581E10,1822.067,1822.067,8.395732E-4,1.0,0.7851897,0.002419568,0.04005484,0.01295791,0.005941394,1.755534E-4,0.08827536,0.001148538,0.01940075,0.001549986,3.045506E-5,2.517694E-5,0.02119115,0.001845592,9.095678E-5,0.001398769,0.001612288,0.001388729,5.843186E-5,9.97577E-5,6.015586E-7,0.001057286,1.624639E-4,1.598636E-5,0.006715423,7.676908E-4,0.001932303,7.810583E-5,5.542536E-4,2.992785E-4,3.282864E-6,1.57247E-7,8.264734E-11,4.43435E-6,2.494186E-4,2.531665E-7,1.611727E-12,6.538446E-8,0.002194178,6.40257E-4,2.930117E-6,4.248282E-8,1.868679E-7,4.298318E-9,1.848998E-11,2.192906E-17,2.977598E-33,1.272974E-30,5.310027E-46,8.988796E-13,7.792243,5.211708E-5,441929.2,441929.2
1.098219E-6,16.11283,2.157565E10,1822.153,1822.153,8.395732E-4,1.0,0.7850392,0.002406393,0.04030121,0.01282807,0.005927123,1.736346E-4,0.08842228,0.001138669,0.0195286,0.001529945,2.991774E-5,2.472753E-5,0.0210815,0.001830112,9.009133E-5,0.001409965,0.00161626,0.001401088,5.935888E-5,9.72088E-5,5.818748E-7,0.001033964,1.596115E-4,1.573952E-5,0.006659,7.574636E-4,0.001946841,7.974763E-5,5.600207E-4,3.004365E-4,3.374513E-6,1.495268E-7,8.015608E-11,4.339588E-6,2.444707E-4,2.410464E-7,1.403528E-12,5.598313E-8,0.002187903,6.410097E-4,2.999906E-6,4.378124E-8,1.885514E-7,4.413133E-9,1.91297E-11,1.561147E-17,1.175558E-33,5.02424E-31,1.25678E-46,6.43691E-13,7.790936,5.210587E-5,441855.1,441855.1
1.108319E-6,16.11536,2.052793E10,1822.214,1822.214,8.395732E-4,1.0,0.7849286,0.002396702,0.04048223,0.01273319,0.005916358,1.722312E-4,0.08852984,0.001131429,0.01962285,0.001515239,2.952595E-5,2.43998E-5,0.02100042,0.001818759,8.945469E-5,0.001418203,0.001619156,0.001410175,6.004601E-5,9.535899E-5,5.677859E-7,0.001017065,1.575306E-4,1.556003E-5,0.006617599,7.499551E-4,0.001957476,8.097103E-5,5.642883E-4,3.012772E-4,3.443439E-6,1.441918E-7,7.838091E-11,4.271123E-6,2.408623E-4,2.3275E-7,1.268952E-12,4.990882E-8,0.002183286,6.415394E-4,3.052147E-6,4.475846E-8,1.897982E-7,4.499027E-9,1.961556E-11,1.212495E-17,5.886647E-34,2.515416E-31,4.305287E-47,5.021031E-13,7.789972,5.209769E-5,441800.4,441800.4
1.117919E-6,16.11773,1.956072E10,1822.269,1822.269,8.395732E-4,1.0,0.7848245,0.002387571,0.04065265,0.01264427,0.005906006,1.709148E-4,0.08863078,0.001124621,0.01971182,0.001501408,2.91594E-5,2.409315E-5,0.02092369,0.001808087,8.885474E-5,0.001425968,0.001621867,0.001418734,6.069757E-5,9.363536E-5,5.547997E-7,0.001001339,1.555832E-4,1.539249E-5,0.006578668,7.428917E-4,0.001967451,8.213627E-5,5.683298E-4,3.020608E-4,3.509593E-6,1.39409E-7,7.675037E-11,4.207547E-6,2.374864E-4,2.253715E-7,1.154994E-12,4.477006E-8,0.002178934,6.420197E-4,3.102094E-6,4.569694E-8,1.909796E-7,4.581107E-9,2.008574E-11,9.5362E-18,3.050953E-34,1.303481E-31,1.555717E-47,3.965161E-13,7.789062,5.209004E-5,441748.8,441748.8
1.122954E-6,16.11896,1.906419E10,1822.296,1822.296,8.395732E-4,1.0,0.7847702,0.002382811,0.04074142,0.0125981,0.00590053,1.70231E-4,0.08868323,0.001121078,0.01975826,0.001494209,2.896935E-5,2.393414E-5,0.02088357,0.001802533,8.854201E-5,0.001430015,0.001623273,0.001423194,6.103875E-5,9.27444E-5,5.481393E-7,9.932176E-4,1.545733E-4,1.530577E-5,0.006558406,7.392149E-4,0.001972632,8.274843E-5,5.704442E-4,3.024659E-4,3.544545E-6,1.37004E-7,7.591607E-11,4.174764E-6,2.357362E-4,2.216832E-7,1.100118E-12,4.229808E-8,0.002176665,6.422629E-4,3.128407E-6,4.619299E-8,1.91598E-7,4.624332E-9,2.033567E-11,8.407245E-18,2.161426E-34,9.233671E-32,9.128616E-48,3.503192E-13,7.788586,5.208607E-5,441721.8,441721.8
1.126453E-6,16.11981,1.872345E10,1822.315,1822.315,8.395732E-4,1.0,0.7847327,0.002379516,0.04080285,0.01256621,0.005896708,1.697585E-4,0.08871949,0.001118628,0.01979044,0.00148923,2.883818E-5,2.38244E-5,0.02085574,0.001798692,8.832552E-5,0.001432818,0.001624243,0.001426281,6.127557E-5,9.213065E-5,5.435709E-7,9.876257E-4,1.538764E-4,1.524597E-5,0.006544392,7.366716E-4,0.001976212,8.317418E-5,5.719111E-4,3.02745E-4,3.568934E-6,1.353731E-7,7.534466E-11,4.152211E-6,2.345283E-4,2.191908E-7,1.063851E-12,4.066574E-8,0.002175095,6.424283E-4,3.146737E-6,4.653923E-8,1.920272E-7,4.654437E-9,2.051071E-11,7.70331E-18,1.702571E-34,7.273042E-32,6.316627E-48,3.214607E-13,7.788257,5.208332E-5,441703.1,441703.1
1.138812E-6,16.12277,1.754721E10,1822.379,1822.379,8.395732E-4,1.0,0.7846011,0.002367955,0.04101821,0.01245482,0.005883095,1.681069E-4,0.08884626,0.001110047,0.01990349,0.001471792,2.838061E-5,2.344151E-5,0.02075781,0.001785241,8.756603E-5,0.001442651,0.001627627,0.001437106,6.211037E-5,8.999672E-5,5.278123E-7,9.682014E-4,1.51445E-4,1.503775E-5,0.006495308,7.277631E-4,0.001988722,8.468025E-5,5.770774E-4,3.037156E-4,3.655731E-6,1.298566E-7,7.337809E-11,4.073981E-6,2.303156E-4,2.108124E-7,9.467912E-13,3.540561E-8,0.002169584,6.429898E-4,3.211774E-6,4.777201E-8,1.935395E-7,4.761206E-9,2.113782E-11,5.653294E-18,7.293533E-35,3.115113E-32,1.69914E-48,2.37138E-13,7.787099,5.207376E-5,441637.5,441637.5
1.144921E-6,16.12421,1.698127E10,1822.409,1822.409,8.395732E-4,1.0,0.7845366,0.002362286,0.04112372,0.01240046,0.005876303,1.673004E-4,0.08890818,0.001105847,0.01995901,0.001463258,2.815773E-5,2.325499E-5,0.02070961,0.001778659,8.719364E-5,0.001447474,0.001629275,0.001442411,6.252199E-5,8.896149E-5,5.202335E-7,9.587881E-4,1.502608E-4,1.493653E-5,0.006471288,7.234033E-4,0.001994828,8.542599E-5,5.796223E-4,3.041865E-4,3.699016E-6,1.272639E-7,7.243505E-11,4.036129E-6,2.282642E-4,2.069035E-7,8.948345E-13,3.307694E-8,0.002166881,6.432542E-4,3.24409E-6,4.838712E-8,1.94285E-7,4.814233E-9,2.145301E-11,4.852932E-18,4.807733E-35,2.053257E-32,8.93142E-49,2.040835E-13,7.78653,5.20691E-5,441605.2,441605.2
1.152765E-6,16.12605,1.626885E10,1822.446,1822.446,8.395732E-4,1.0,0.7844543,0.002355047,0.04125835,0.01233132,0.005867523,1.662738E-4,0.08898701,0.001100493,0.02003,0.001452379,2.787456E-5,2.301799E-5,0.0206479,0.001770269,8.671824E-5,0.001453632,0.001631369,0.001449182,6.304963E-5,8.765025E-5,5.107028E-7,9.468738E-4,1.487564E-4,1.480813E-5,0.006440667,7.178456E-4,0.002002598,8.638489E-5,5.828824E-4,3.04783E-4,3.754965E-6,1.240523E-7,7.12504E-11,3.988272E-6,2.256586E-4,2.020872E-7,8.331602E-13,3.031863E-8,0.00216343,6.435817E-4,3.285753E-6,4.918253E-8,1.952404E-7,4.88257E-9,2.186283E-11,3.987365E-18,2.806316E-35,1.198399E-32,3.882655E-49,1.682288E-13,7.785803,5.206317E-5,441564.0,441564.0
1.157377E-6,16.12712,1.585757E10,1822.467,1822.467,8.395732E-4,1.0,0.7844062,0.002350814,0.04133703,0.01229102,0.005862332,1.656752E-4,0.08903299,0.001097367,0.02007155,0.001446026,2.77097E-5,2.288E-5,0.02061172,0.001765369,8.644026E-5,0.001457232,0.001632588,0.001453139,6.335929E-5,8.6889E-5,5.051933E-7,9.399614E-4,1.478807E-4,1.473348E-5,0.006422785,7.146003E-4,0.002007128,8.694922E-5,5.847946E-4,3.051293E-4,3.788049E-6,1.222242E-7,7.056758E-11,3.960531E-6,2.24142E-4,1.993584E-7,7.993961E-13,2.881215E-8,0.002161411,6.437678E-4,3.310331E-6,4.965305E-8,1.958011E-7,4.922868E-9,2.210645E-11,3.552641E-18,2.045786E-35,8.735836E-33,2.381874E-49,1.501727E-13,7.785377,5.205972E-5,441539.8,441539.8
1.171561E-6,16.13036,1.462591E10,1822.529,1822.529,8.395732E-4,1.0,0.7842596,0.002337897,0.0415769,0.01216865,0.005846232,1.638561E-4,0.08917274,0.001087846,0.02019856,0.001426682,2.721E-5,2.246169E-5,0.02050093,0.001750448,8.559222E-5,0.001468221,0.001636282,0.001465206,6.430919E-5,8.459132E-5,4.887008E-7,9.191173E-4,1.452272E-4,1.450764E-5,0.006368333,7.047201E-4,0.002020883,8.868774E-5,5.906557E-4,3.061747E-4,3.890697E-6,1.168594E-7,6.852779E-11,3.876984E-6,2.195474E-4,1.914049E-7,7.059399E-13,2.465909E-8,0.002155252,6.443108E-4,3.386313E-6,5.111367E-8,1.97521E-7,5.047388E-9,2.286842E-11,2.491342E-18,7.743266E-36,3.306092E-33,5.302533E-50,1.059242E-13,7.784075,5.204925E-5,441465.9,441466.0
1.180457E-6,16.13236,1.387844E10,1822.565,1822.565,8.395732E-4,1.0,0.7841686,0.002329873,0.04172574,0.01209309,0.005836038,1.627319E-4,0.08925913,0.001081948,0.02027761,0.001414699,2.690213E-5,2.220393E-5,0.02043182,0.001741204,8.506563E-5,0.001475046,0.001638557,0.001472694,6.490293E-5,8.318317E-5,4.786892E-7,9.063568E-4,1.435931E-4,1.436884E-5,0.006334599,6.986012E-4,0.002029377,8.978007E-5,5.94316E-4,3.068153E-4,3.955749E-6,1.136783E-7,6.729281E-11,3.825907E-6,2.167186E-4,1.867268E-7,6.544494E-13,2.238421E-8,0.002151425,6.446295E-4,3.434258E-6,5.203994E-8,1.98596E-7,5.125911E-9,2.335609E-11,1.993828E-18,4.204251E-36,1.794951E-33,2.062155E-50,8.507822E-14,7.783264,5.20428E-5,441420.0,441420.0
1.186432E-6,16.13369,1.338689E10,1822.588,1822.588,8.395732E-4,1.0,0.7841079,0.002324517,0.04182501,0.01204285,0.005829151,1.619839E-4,0.0893166,0.001078017,0.02033044,0.001406715,2.669772E-5,2.203277E-5,0.02038556,0.001735043,8.471423E-5,0.001479601,0.001640067,0.001477688,6.530084E-5,8.225146E-5,4.720975E-7,8.979194E-4,1.425086E-4,1.427682E-5,0.00631212,6.94525E-4,0.002035024,9.051459E-5,5.967678E-4,3.072392E-4,3.999738E-6,1.116162E-7,6.648177E-11,3.792161E-6,2.148413E-4,1.837093E-7,6.22633E-13,2.098483E-8,0.002148871,6.448341E-4,3.466589E-6,5.266657E-8,1.993166E-7,5.178838E-9,2.368797E-11,1.717151E-18,2.794196E-36,1.192905E-33,1.097773E-50,7.34492E-14,7.782722,5.203851E-5,441389.2,441389.2
1.19722E-6,16.13606,1.252001E10,1822.628,1822.628,8.395732E-4,1.0,0.7839992,0.002314912,0.04200289,0.01195314,0.005816637,1.606475E-4,0.0894193,0.001070981,0.02042532,0.001392426,2.63333E-5,2.172761E-5,0.02030236,0.001724015,8.408426E-5,0.00148777,0.001642759,0.001486638,6.601747E-5,8.059687E-5,4.604689E-7,8.829464E-4,1.40576E-4,1.411305E-5,0.006271887,6.872323E-4,0.002045107,9.184246E-5,6.011812E-4,3.079919E-4,4.079752E-6,1.080326E-7,6.505299E-11,3.732322E-6,2.114965E-4,1.784923E-7,5.701904E-13,1.869055E-8,0.00214429,6.451849E-4,3.525216E-6,5.380692E-8,2.006146E-7,5.27477E-9,2.4296E-11,1.310566E-18,1.331222E-36,5.683005E-34,3.486139E-51,5.630145E-14,7.781749,5.203087E-5,441334.0,441334.0
1.214914E-6,16.13987,1.11536E10,1822.688,1822.688,8.395732E-4,1.0,0.7838232,0.002299341,0.04229086,0.01180876,0.005795907,1.58494E-4,0.08958477,0.001059611,0.02057948,0.001369344,2.574842E-5,2.123775E-5,0.0201668,0.001706191,8.306363E-5,0.00150101,0.001647076,0.001501125,6.718765E-5,7.795914E-5,4.421191E-7,8.591034E-4,1.374771E-4,1.385091E-5,0.006206881,6.754587E-4,0.00206133,9.402473E-5,6.083824E-4,3.091915E-4,4.21264E-6,1.025161E-7,6.280452E-11,3.637143E-6,2.061342E-4,1.70527E-7,4.964552E-13,1.549908E-8,0.002136863,6.457094E-4,3.622075E-6,5.570237E-8,2.027352E-7,5.433134E-9,2.531831E-11,8.413779E-19,3.935017E-37,1.679788E-34,5.256122E-52,3.640058E-14,7.780167,5.201859E-5,441244.3,441244.3
1.231222E-6,16.1433,9.952255E9,1822.737,1822.737,8.395732E-4,1.0,0.7836636,0.002285184,0.04255223,0.01167861,0.00577659,1.565505E-4,0.08973409,0.001049314,0.02072001,0.001348451,2.522304E-5,2.079764E-5,0.02004287,0.001690046,8.213657E-5,0.001513043,0.00165095,0.00151427,6.826026E-5,7.560895E-5,4.259625E-7,8.378852E-4,1.34697E-4,1.361619E-5,0.006148022,6.648113E-4,0.002075942,9.604051E-5,6.149787E-4,3.102599E-4,4.33692E-6,9.778906E-8,6.082992E-11,3.552532E-6,2.013244E-4,1.637596E-7,4.39792E-13,1.308393E-8,0.002130111,6.461386E-4,3.712101E-6,5.747675E-8,2.046806E-7,5.58019E-9,2.628852E-11,5.592017E-19,1.282665E-37,5.475444E-35,9.343952E-53,2.434842E-14,7.778724,5.200754E-5,441162.5,441162.5
1.235056E-6,16.14409,9.677627E9,1822.747,1822.747,8.395732E-4,1.0,0.7836264,0.002281882,0.04261311,0.01164841,0.005772021,1.560992E-4,0.08976875,0.001046919,0.02075284,0.001343592,2.51014E-5,2.069573E-5,0.02001387,0.001686289,8.192053E-5,0.001515848,0.001651847,0.001517331,6.851157E-5,7.506752E-5,4.222624E-7,8.330002E-4,1.340539E-4,1.356194E-5,0.006134331,6.623366E-4,0.00207933,9.651499E-5,6.165237E-4,3.105059E-4,4.366389E-6,9.672377E-8,6.037869E-11,3.533061E-6,2.002119E-4,1.622414E-7,4.278317E-13,1.257966E-8,0.002128536,6.46232E-4,3.73337E-6,5.789773E-8,2.051367E-7,5.614913E-9,2.65206E-11,5.080854E-19,9.865349E-38,4.211341E-35,6.233245E-53,2.215591E-14,7.778387,5.200498E-5,441143.4,441143.4
1.256411E-6,16.14844,8.199623E9,1822.802,1822.802,8.395732E-4,1.0,0.7834216,0.002263679,0.04294841,0.01148294,0.005746397,1.53624E-4,0.08995883,0.001033747,0.02093418,0.00131689,2.443658E-5,2.013868E-5,0.01985335,0.001665627,8.073017E-5,0.00153131,0.001656742,0.001534184,6.990524E-5,7.212638E-5,4.023161E-7,8.064832E-4,1.305428E-4,1.326609E-5,0.006059067,6.487481E-4,0.002097882,9.916138E-5,6.250897E-4,3.118418E-4,4.532249E-6,9.108075E-8,5.795046E-11,3.427414E-6,1.941391E-4,1.542364E-7,3.692049E-13,1.014329E-8,0.002119854,6.467026E-4,3.852539E-6,6.026886E-8,2.076686E-7,5.809336E-9,2.784122E-11,2.978133E-19,2.263052E-38,9.66112E-36,6.262472E-54,1.309454E-14,7.776525,5.199098E-5,441037.8,441037.8
1.277466E-6,16.1526,6.82364E9,1822.847,1822.847,8.395732E-4,1.0,0.7832236,0.002246027,0.04327286,0.01132412,0.005720864,1.512448E-4,0.0901414,0.001021036,0.02111059,0.001291148,2.380143E-5,1.960639E-5,0.01969669,0.001645679,7.957763E-5,0.001546292,0.001661412,0.001550478,7.126908E-5,6.934571E-5,3.836979E-7,7.814389E-4,1.271953E-4,1.298442E-5,0.005986466,6.356687E-4,0.002115657,1.017762E-4,6.334707E-4,3.131035E-4,4.69861E-6,8.595397E-8,5.568873E-11,3.327676E-6,1.883504E-4,1.470086E-7,3.224756E-13,8.25633E-9,0.002111435,6.470867E-4,3.971181E-6,6.265005E-8,2.101511E-7,6.002686E-9,2.919034E-11,1.75755E-19,5.319409E-39,2.271142E-36,6.812966E-55,7.790187E-15,7.774713,5.197759E-5,440935.0,440935.1
