Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H3_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_IC3H7_Soln#4 (),Mole_fraction_NC3H7_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_PC4H9_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC12H26_Soln#4 (),Mole_fraction_NC16H34_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
1.212471E-4,15.65079,-6.411137E8,1133.748,1133.748,0.001569637,1.0,0.9416387,2.322992E-6,0.001296939,3.776573E-5,6.297563E-4,2.872046E-5,0.005137387,6.610295E-7,8.605803E-6,8.465841E-5,5.161294E-7,1.811382E-6,0.002581362,5.740631E-5,6.942938E-7,4.86119E-6,4.221536E-5,7.143211E-7,5.853108E-7,1.219398E-6,4.804738E-6,9.408497E-4,4.063199E-5,6.09716E-5,8.44495E-4,6.45962E-7,1.794398E-5,1.951089E-6,1.265233E-8,2.274469E-6,7.784721E-4,5.584148E-8,1.550708E-5,2.406632E-8,3.981005E-4,5.62674E-5,5.459527E-7,3.064631E-8,7.655901E-5,8.646989E-4,0.00399542,1.793797E-5,3.022602E-8,2.984434E-6,3.318952E-7,1.294255E-7,4.742892E-6,0.01016221,0.005946003,0.02420712,9.330304,1.002908E-4,529159.0,529159.0
1.220788E-4,15.65055,-6.389831E8,1133.661,1133.661,0.001569637,1.0,0.9415848,2.316488E-6,0.001304593,3.768132E-5,6.333665E-4,2.865674E-5,0.005165867,6.605937E-7,8.679272E-6,8.511992E-5,5.1697E-7,1.80672E-6,0.002595643,5.739508E-5,7.018384E-7,4.894424E-6,4.243861E-5,7.124395E-7,5.899359E-7,1.240218E-6,4.853299E-6,9.459206E-4,4.091122E-5,6.091206E-5,8.494583E-4,6.534805E-7,1.804782E-5,1.973906E-6,1.285004E-8,2.285824E-6,7.827442E-4,5.660117E-8,1.560295E-5,2.434579E-8,4.002134E-4,5.653311E-5,5.522184E-7,3.103333E-8,7.695632E-5,8.692595E-4,0.003995001,1.795979E-5,3.070729E-8,3.01132E-6,3.342513E-7,1.31033E-7,4.785594E-6,0.01015745,0.005942266,0.02419307,9.329738,1.002924E-4,529126.9,529126.9
1.255316E-4,15.64954,-6.302882E8,1133.305,1133.305,0.001569637,1.0,0.9413626,2.289886E-6,0.001336149,3.733589E-5,6.482461E-4,2.839594E-5,0.005283141,6.587604E-7,8.984322E-6,8.701695E-5,5.203972E-7,1.787642E-6,0.002654437,5.734705E-5,7.333388E-7,5.03189E-6,4.335542E-5,7.047396E-7,6.091142E-7,1.328466E-6,5.055045E-6,9.66777E-4,4.206437E-5,6.066705E-5,8.698964E-4,6.848663E-7,1.847576E-5,2.069287E-6,1.368712E-8,2.33237E-6,8.003227E-4,5.979587E-8,1.599738E-5,2.551432E-8,4.088981E-4,5.761963E-5,5.783435E-7,3.265689E-8,7.859066E-5,8.880058E-4,0.003993282,1.804445E-5,3.273806E-8,3.122675E-6,3.439805E-7,1.377332E-7,4.962334E-6,0.01013787,0.005926889,0.02413522,9.327406,1.002989E-4,528994.6,528994.6
1.263891E-4,15.64929,-6.28167E8,1133.217,1133.217,0.001569637,1.0,0.9413078,2.283381E-6,0.001343931,3.725134E-5,6.519143E-4,2.833209E-5,0.005312027,6.582991E-7,9.060086E-6,8.748337E-5,5.212326E-7,1.782974E-6,0.002668917,5.733479E-5,7.412057E-7,5.065903E-6,4.358063E-5,7.02855E-7,6.138712E-7,1.350836E-6,5.105176E-6,9.719081E-4,4.234926E-5,6.060676E-5,8.749306E-4,6.92703E-7,1.858126E-5,2.093136E-6,1.389909E-8,2.343783E-6,8.046491E-4,6.059942E-8,1.609444E-5,2.580657E-8,4.110333E-4,5.788537E-5,5.848588E-7,3.306428E-8,7.899279E-5,8.926149E-4,0.003992859,1.806403E-5,3.325053E-8,3.150261E-6,3.463837E-7,1.394032E-7,5.006087E-6,0.01013304,0.005923104,0.02412098,9.326832,1.003005E-4,528962.0,528962.0
1.264791E-4,15.64926,-6.279413E8,1133.208,1133.208,0.001569637,1.0,0.9413021,2.282698E-6,0.001344746,3.72425E-5,6.522987E-4,2.832541E-5,0.005315053,6.582506E-7,9.068037E-6,8.753222E-5,5.2132E-7,1.782486E-6,0.002670434,5.733349E-5,7.420323E-7,5.06947E-6,4.360421E-5,7.026579E-7,6.143703E-7,1.353194E-6,5.110437E-6,9.724454E-4,4.237912E-5,6.060044E-5,8.75458E-4,6.935264E-7,1.859231E-5,2.095643E-6,1.392143E-8,2.344977E-6,8.051023E-4,6.068398E-8,1.610461E-5,2.583729E-8,4.112569E-4,5.791317E-5,5.855432E-7,3.310713E-8,7.903491E-5,8.930976E-4,0.003992815,1.806605E-5,3.33045E-8,3.153154E-6,3.466357E-7,1.395786E-7,5.010675E-6,0.01013254,0.005922708,0.02411949,9.326771,1.003006E-4,528958.6,528958.6
1.266091E-4,15.64923,-6.27623E8,1133.195,1133.195,0.001569637,1.0,0.9412938,2.281717E-6,0.001345924,3.722973E-5,6.528538E-4,2.831577E-5,0.005319423,6.581805E-7,9.079525E-6,8.760274E-5,5.21446E-7,1.781781E-6,0.002672624,5.733162E-5,7.432269E-7,5.074622E-6,4.363825E-5,7.023732E-7,6.150913E-7,1.356605E-6,5.118039E-6,9.732214E-4,4.242225E-5,6.059132E-5,8.762196E-4,6.947163E-7,1.860828E-5,2.099265E-6,1.395374E-8,2.346702E-6,8.057567E-4,6.080623E-8,1.611929E-5,2.588169E-8,4.115797E-4,5.79533E-5,5.865321E-7,3.316908E-8,7.909573E-5,8.937945E-4,0.003992751,1.806896E-5,3.338253E-8,3.157334E-6,3.469995E-7,1.398321E-7,5.017303E-6,0.01013181,0.005922136,0.02411733,9.326685,1.003009E-4,528953.7,528953.7
1.267034E-4,15.6492,-6.273885E8,1133.185,1133.185,0.001569637,1.0,0.9412878,2.281005E-6,0.001346777,3.722047E-5,6.532562E-4,2.830878E-5,0.005322591,6.581296E-7,9.087856E-6,8.765387E-5,5.215373E-7,1.78127E-6,0.002674212,5.733026E-5,7.440935E-7,5.078358E-6,4.366293E-5,7.021671E-7,6.156142E-7,1.359081E-6,5.123552E-6,9.73784E-4,4.245352E-5,6.058471E-5,8.767717E-4,6.955795E-7,1.861985E-5,2.101894E-6,1.397719E-8,2.347952E-6,8.06231E-4,6.089496E-8,1.612993E-5,2.59139E-8,4.118138E-4,5.798237E-5,5.872495E-7,3.321402E-8,7.913981E-5,8.942997E-4,0.003992705,1.807106E-5,3.343918E-8,3.160365E-6,3.472633E-7,1.400159E-7,5.022109E-6,0.01013128,0.005921721,0.02411577,9.326622,1.00301E-4,528950.1,528950.1
1.3E-4,15.64825,-6.193787E8,1132.851,1132.851,0.001569637,1.0,0.9410793,2.256444E-6,0.001376458,3.690071E-5,6.672422E-4,2.806728E-5,0.005432609,6.56336E-7,9.379077E-6,8.94269E-5,5.246851E-7,1.763633E-6,0.002729353,5.728172E-5,7.745152E-7,5.208563E-6,4.451811E-5,6.950491E-7,6.338731E-7,1.44702E-6,5.316303E-6,9.933017E-4,4.354199E-5,6.035538E-5,8.959465E-4,7.258747E-7,1.902205E-5,2.194236E-6,1.480954E-8,2.391207E-6,8.226957E-4,6.402671E-8,1.649927E-5,2.704584E-8,4.199296E-4,5.898669E-5,6.12403E-7,3.479777E-8,8.066965E-5,9.118201E-4,0.0039911,1.814043E-5,3.544353E-8,3.26608E-6,3.564459E-7,1.46458E-7,5.189649E-6,0.01011292,0.005907318,0.02406154,9.324435,1.003071E-4,528826.1,528826.2
1.4E-4,15.64544,-5.96279E8,1131.862,1131.862,0.001569637,1.0,0.9404625,2.185371E-6,0.001464604,3.597238E-5,7.087382E-4,2.736567E-5,0.005758129,6.507398E-7,1.026179E-5,9.464565E-5,5.33722E-7,1.71249E-6,0.002892438,5.712394E-5,8.681859E-7,5.599051E-6,4.702807E-5,6.744143E-7,6.890146E-7,1.729746E-6,5.900456E-6,0.001050847,4.679058E-5,5.967997E-5,9.526847E-4,8.190477E-7,2.021521E-5,2.479514E-6,1.747909E-8,2.517487E-6,8.712997E-4,7.387035E-8,1.758911E-5,3.05457E-8,4.438102E-4,6.189689E-5,6.894855E-7,3.974408E-8,8.51818E-5,9.633823E-4,0.00398638,1.830649E-5,4.179878E-8,3.58374E-6,3.838479E-7,1.661337E-7,5.69197E-6,0.01005865,0.005864798,0.02390128,9.317974,1.003251E-4,528459.7,528459.7
1.5E-4,15.64271,-5.7484E8,1130.91,1130.91,0.001569637,1.0,0.9398679,2.119097E-6,0.001550048,3.510225E-5,7.489052E-4,2.670745E-5,0.00607193,6.44974E-7,1.114257E-5,9.963859E-5,5.420545E-7,1.664657E-6,0.003049555,5.695244E-5,9.63716E-7,5.982978E-6,4.94191E-5,6.551204E-7,7.437585E-7,2.035925E-6,6.482034E-6,0.001106027,4.996197E-5,5.903446E-5,0.001007386,9.138516E-7,2.136998E-5,2.771785E-6,2.036284E-8,2.636838E-6,9.179926E-4,8.420228E-8,1.863554E-5,3.413594E-8,4.666425E-4,6.461717E-5,7.675103E-7,4.489353E-8,8.951095E-5,0.001012695,0.00398187,1.841523E-5,4.854387E-8,3.896339E-6,4.105976E-7,1.859101E-7,6.18461E-6,0.01000643,0.005823945,0.02374705,9.311754,1.003426E-4,528106.9,528106.9
1.6E-4,15.64007,-5.54889E8,1129.991,1129.991,0.001569637,1.0,0.9392939,2.057147E-6,0.00163297,3.42848E-5,7.878327E-4,2.608855E-5,0.00637483,6.391014E-7,1.202041E-5,1.044237E-4,5.497596E-7,1.619814E-6,0.003201125,5.676975E-5,1.060831E-6,6.360601E-6,5.170087E-5,6.370382E-7,7.980775E-7,2.364709E-6,7.059086E-6,0.001159014,5.306008E-5,5.841748E-5,0.00106019,1.00995E-6,2.248899E-5,3.070124E-6,2.345529E-8,2.749864E-6,9.629094E-4,9.498505E-8,1.964171E-5,3.780537E-8,4.885056E-4,6.716615E-5,8.462098E-7,5.023264E-8,9.367025E-5,0.001059927,0.00397755,1.847741E-5,5.564724E-8,4.203383E-6,4.367329E-7,2.056731E-7,6.66682E-6,0.009956102,0.005784637,0.02359842,9.305759,1.003596E-4,527766.9,527767.0
1.7E-4,15.63751,-5.362743E8,1129.103,1129.103,0.001569637,1.0,0.9387391,1.999099E-6,0.001713534,3.351505E-5,8.256027E-4,2.55053E-5,0.006667576,6.331669E-7,1.28945E-5,1.090174E-4,5.569009E-7,1.577677E-6,0.003347529,5.657801E-5,1.159289E-6,6.732165E-6,5.388215E-5,6.200518E-7,8.519503E-7,2.715216E-6,7.630007E-6,0.001209965,5.608863E-5,5.782728E-5,0.001111228,1.107052E-6,2.357467E-5,3.373707E-6,2.675047E-8,2.857111E-6,0.001006174,1.061828E-7,2.061053E-5,4.154401E-8,5.094717E-4,6.956042E-5,9.253565E-7,5.574904E-8,9.767176E-5,0.001105234,0.003973404,1.850194E-5,6.307866E-8,4.504543E-6,4.622898E-7,2.253293E-7,7.138132E-6,0.009907537,0.005746764,0.023455,9.299974,1.00376E-4,527438.8,527438.8
1.8E-4,15.63502,-5.188648E8,1128.245,1128.245,0.001569637,1.0,0.9382022,1.944583E-6,0.001791887,3.278864E-5,8.62288E-4,2.495449E-5,0.006950833,6.272049E-7,1.376417E-5,1.134338E-4,5.635326E-7,1.537997E-6,0.003489106,5.6379E-5,1.258884E-6,7.0979E-6,5.597059E-5,6.040612E-7,9.053621E-7,3.086565E-6,8.193548E-6,0.001259017,5.905104E-5,5.726203E-5,0.001160615,1.204915E-6,2.462914E-5,3.681834E-6,3.024224E-8,2.959053E-6,0.001047896,1.177626E-7,2.154455E-5,4.534328E-8,5.296042E-4,7.18142E-5,1.004766E-6,6.14318E-8,1.015261E-4,0.001148752,0.003969417,1.849583E-5,7.081049E-8,4.799631E-6,4.873004E-7,2.448066E-7,7.598318E-6,0.009860617,0.005710227,0.02331645,9.294383,1.00392E-4,527121.8,527121.8
1.9E-4,15.63259,-5.025467E8,1127.413,1127.413,0.001569637,1.0,0.9376822,1.893276E-6,0.001868161,3.210178E-5,8.979547E-4,2.443331E-5,0.007225201,6.212424E-7,1.462888E-5,1.176859E-4,5.697026E-7,1.500557E-6,0.003626166,5.617419E-5,1.359436E-6,7.458021E-6,5.797303E-5,5.889778E-7,9.583023E-7,3.477885E-6,8.748715E-6,0.001306297,6.195045E-5,5.672002E-5,0.001208455,1.30333E-6,2.565436E-5,3.993889E-6,3.392439E-8,3.05611E-6,0.001088176,1.296935E-7,2.244609E-5,4.919561E-8,5.489604E-4,7.394003E-5,1.084282E-6,6.727098E-8,1.05243E-4,0.001190605,0.003965577,1.846486E-5,7.881704E-8,5.088555E-6,5.117945E-7,2.640478E-7,8.047305E-6,0.009815236,0.00567494,0.02318244,9.288975,1.004076E-4,526815.1,526815.1
1.91667E-4,15.63219,-4.999234E8,1127.277,1127.277,0.001569637,1.0,0.9375971,1.885013E-6,0.001880683,3.199086E-5,9.038056E-4,2.43491E-5,0.007270113,6.202493E-7,1.477252E-5,1.183795E-4,5.706888E-7,1.494517E-6,0.003648595,5.613956E-5,1.37628E-6,7.517523E-6,5.829892E-5,5.865442E-7,9.670812E-7,3.545001E-6,8.840391E-6,0.001314014,6.24279E-5,5.66318E-5,0.001216287,1.319778E-6,2.582255E-5,4.046253E-6,3.455629E-8,3.071841E-6,0.001094757,1.317146E-7,2.259337E-5,4.984249E-8,5.521153E-4,7.428277E-5,1.097539E-6,6.825895E-8,1.058499E-4,0.001197428,0.00396495,1.845762E-5,8.017679E-8,5.136118E-6,5.158294E-7,2.672291E-7,8.121065E-6,0.009807814,0.005669173,0.02316053,9.288091,1.004102E-4,526764.9,526764.9
2.0E-4,15.63023,-4.872192E8,1126.608,1126.608,0.001569637,1.0,0.937178,1.844906E-6,0.001942469,3.145117E-5,9.326585E-4,2.393935E-5,0.007491188,6.153019E-7,1.548818E-5,1.217843E-4,5.754522E-7,1.465171E-6,0.003758967,5.596483E-5,1.460791E-6,7.812708E-6,5.989527E-5,5.747248E-7,1.010762E-6,3.888407E-6,9.294685E-6,0.00135191,6.478951E-5,5.619972E-5,0.001254837,1.402124E-6,2.665196E-5,4.309352E-6,3.779155E-8,3.148638E-6,0.001127096,1.419486E-7,2.331711E-5,5.309455E-8,5.675887E-4,7.594847E-5,1.163776E-6,7.325824E-8,1.088306E-4,0.001230897,0.003961873,1.841365E-5,8.707587E-8,5.371267E-6,5.357968E-7,2.830075E-7,8.485086E-6,0.009771304,0.005640827,0.02305273,9.283739,1.004227E-4,526518.1,526518.1
2.086485E-4,15.62824,-4.746916E8,1125.931,1125.931,0.001569637,1.0,0.9367539,1.805223E-6,0.002005249,3.091515E-5,9.619454E-4,2.353217E-5,0.007714916,6.101916E-7,1.622675E-5,1.252141E-4,5.801141E-7,1.436076E-6,0.003870613,5.578095E-5,1.548984E-6,8.115266E-6,6.149792E-5,5.6301E-7,1.055744E-6,4.258126E-6,9.759058E-6,0.001390107,6.719876E-5,5.576592E-5,0.001293851,1.487749E-6,2.74939E-5,4.584532E-6,4.127895E-8,3.225303E-6,0.001159735,1.527854E-7,2.40475E-5,5.649916E-8,5.831542E-4,7.759928E-5,1.232426E-6,7.854814E-8,1.118361E-4,0.001264573,0.003958771,1.835617E-5,9.440307E-8,5.610838E-6,5.561817E-7,2.991542E-7,8.854855E-6,0.009734398,0.005612207,0.02294376,9.27934,1.004355E-4,526268.6,526268.6
2.09514E-4,15.62805,-4.734744E8,1125.864,1125.864,0.001569637,1.0,0.936712,1.801354E-6,0.002011457,3.086281E-5,9.648402E-4,2.34924E-5,0.007736993,6.09682E-7,1.630041E-5,1.255517E-4,5.805656E-7,1.433237E-6,0.003881628,5.576243E-5,1.557833E-6,8.145333E-6,6.165537E-5,5.618658E-7,1.060225E-6,4.295855E-6,9.805114E-6,0.001393868,6.743757E-5,5.57233E-5,0.001297701,1.496324E-6,2.757712E-5,4.612179E-6,4.163511E-8,3.232811E-6,0.001162951,1.538814E-7,2.411947E-5,5.684139E-8,5.84685E-4,7.776029E-5,1.239288E-6,7.908304E-8,1.12132E-4,0.001267886,0.003958465,1.834983E-5,9.514522E-8,5.63456E-6,5.582031E-7,3.007564E-7,8.891409E-6,0.009730758,0.005609387,0.02293302,9.278907,1.004368E-4,526244.0,526244.0
2.098096E-4,15.62798,-4.730577E8,1125.841,1125.841,0.001569637,1.0,0.9366978,1.800037E-6,0.002013575,3.084497E-5,9.658276E-4,2.347885E-5,0.007744522,6.09508E-7,1.632556E-5,1.256668E-4,5.807192E-7,1.43227E-6,0.003885384,5.57561E-5,1.560858E-6,8.155595E-6,6.170903E-5,5.614783E-7,1.061755E-6,4.308774E-6,9.82083E-6,0.00139515,6.751905E-5,5.570877E-5,0.001299014,1.499253E-6,2.760551E-5,4.621627E-6,4.175707E-8,3.235369E-6,0.001164047,1.542562E-7,2.4144E-5,5.695836E-8,5.852068E-4,7.781512E-5,1.241632E-6,7.926599E-8,1.12233E-4,0.001269015,0.003958361,1.834764E-5,9.539912E-8,5.642654E-6,5.588929E-7,3.013032E-7,8.903877E-6,0.009729517,0.005608425,0.02292935,9.278759,1.004372E-4,526235.6,526235.6
2.1E-4,15.62794,-4.727932E8,1125.826,1125.826,0.001569637,1.0,0.9366886,1.799193E-6,0.002014938,3.08335E-5,9.66463E-4,2.347014E-5,0.007749366,6.093961E-7,1.634176E-5,1.257408E-4,5.80818E-7,1.431649E-6,0.003887801,5.575202E-5,1.562805E-6,8.1622E-6,6.174355E-5,5.612285E-7,1.06274E-6,4.317099E-6,9.830944E-6,0.001395975,6.75715E-5,5.569943E-5,0.001299859,1.501139E-6,2.762378E-5,4.627712E-6,4.183567E-8,3.237015E-6,0.001164753,1.544977E-7,2.415979E-5,5.703369E-8,5.855425E-4,7.785038E-5,1.243141E-6,7.938384E-8,1.122979E-4,0.001269741,0.003958294,1.834623E-5,9.556268E-8,5.647862E-6,5.593367E-7,3.01655E-7,8.9119E-6,0.009728719,0.005607806,0.022927,9.278664,1.004375E-4,526230.2,526230.2
2.104989E-4,15.62782,-4.720966E8,1125.788,1125.788,0.001569637,1.0,0.9366645,1.79698E-6,0.002018507,3.08035E-5,9.681267E-4,2.344734E-5,0.007762049,6.091026E-7,1.638419E-5,1.259346E-4,5.810761E-7,1.430023E-6,0.003894128,5.574133E-5,1.567909E-6,8.179503E-6,6.183391E-5,5.605733E-7,1.065321E-6,4.338951E-6,9.857433E-6,0.001398134,6.770884E-5,5.567497E-5,0.001302071,1.506082E-6,2.767161E-5,4.643664E-6,4.204198E-8,3.24132E-6,0.0011666,1.551311E-7,2.420111E-5,5.723118E-8,5.864212E-4,7.794263E-5,1.247095E-6,7.969296E-8,1.124678E-4,0.001271643,0.003958119,1.83425E-5,9.599173E-8,5.661502E-6,5.604994E-7,3.025767E-7,8.932909E-6,0.009726628,0.005606186,0.02292082,9.278414,1.004382E-4,526216.1,526216.1
2.106119E-4,15.6278,-4.719372E8,1125.779,1125.779,0.001569637,1.0,0.9366591,1.796475E-6,0.002019315,3.079672E-5,9.685032E-4,2.344219E-5,0.007764919,6.090361E-7,1.639379E-5,1.259785E-4,5.811345E-7,1.429655E-6,0.00389556,5.573891E-5,1.569066E-6,8.18342E-6,6.185435E-5,5.604251E-7,1.065905E-6,4.343905E-6,9.863429E-6,0.001398622,6.773993E-5,5.566943E-5,0.001302571,1.507202E-6,2.768243E-5,4.647277E-6,4.208876E-8,3.242294E-6,0.001167017,1.552746E-7,2.421046E-5,5.727591E-8,5.8662E-4,7.796348E-5,1.247991E-6,7.976301E-8,1.125063E-4,0.001272073,0.003958079,1.834165E-5,9.608896E-8,5.664588E-6,5.607626E-7,3.027853E-7,8.937663E-6,0.009726155,0.00560582,0.02291943,9.278358,1.004384E-4,526212.9,526212.9
2.11277E-4,15.62765,-4.71012E8,1125.728,1125.728,0.001569637,1.0,0.9366271,1.793537E-6,0.002024065,3.075686E-5,9.707174E-4,2.34119E-5,0.007781795,6.086451E-7,1.645033E-5,1.262363E-4,5.814771E-7,1.427496E-6,0.003903978,5.572464E-5,1.575874E-6,8.206465E-6,6.197449E-5,5.595561E-7,1.069343E-6,4.373118E-6,9.898698E-6,0.001401495,6.792278E-5,5.563691E-5,0.001305514,1.513793E-6,2.774609E-5,4.668556E-6,4.236461E-8,3.248016E-6,0.001169474,1.561203E-7,2.426544E-5,5.753937E-8,5.877887E-4,7.808601E-5,1.253262E-6,8.017573E-8,1.127323E-4,0.001274602,0.003957846,1.833661E-5,9.666194E-8,5.682745E-6,5.623106E-7,3.040125E-7,8.965622E-6,0.009723374,0.005603665,0.02291122,9.278026,1.004394E-4,526194.1,526194.1
2.11419E-4,15.62761,-4.708129E8,1125.717,1125.717,0.001569637,1.0,0.9366203,1.792907E-6,0.002025078,3.074837E-5,9.711896E-4,2.340545E-5,0.007785393,6.085617E-7,1.64624E-5,1.262912E-4,5.8155E-7,1.427035E-6,0.003905773,5.57216E-5,1.577327E-6,8.211381E-6,6.20001E-5,5.593702E-7,1.070076E-6,4.379364E-6,9.906221E-6,0.001402107,6.796178E-5,5.562998E-5,0.001306142,1.5152E-6,2.775967E-5,4.673099E-6,4.242359E-8,3.249235E-6,0.001169998,1.56301E-7,2.427716E-5,5.759563E-8,5.880378E-4,7.811211E-5,1.254387E-6,8.02639E-8,1.127805E-4,0.001275141,0.003957796,1.833553E-5,9.678436E-8,5.686617E-6,5.626408E-7,3.042742E-7,8.971583E-6,0.009722781,0.005603205,0.02290946,9.277956,1.004396E-4,526190.1,526190.1
2.115905E-4,15.62758,-4.705746E8,1125.704,1125.704,0.001569637,1.0,0.9366121,1.792151E-6,0.002026301,3.073812E-5,9.717597E-4,2.339766E-5,0.007789737,6.084609E-7,1.647697E-5,1.263576E-4,5.81638E-7,1.426479E-6,0.00390794,5.571792E-5,1.579083E-6,8.217319E-6,6.203101E-5,5.591461E-7,1.070963E-6,4.386913E-6,9.915306E-6,0.001402846,6.800889E-5,5.562161E-5,0.001306899,1.516899E-6,2.777606E-5,4.678589E-6,4.249489E-8,3.250707E-6,0.00117063,1.565193E-7,2.429131E-5,5.76636E-8,5.883385E-4,7.814361E-5,1.255746E-6,8.037045E-8,1.128387E-4,0.001275792,0.003957736,1.833422E-5,9.693231E-8,5.691293E-6,5.630395E-7,3.045903E-7,8.978783E-6,0.009722065,0.005602651,0.02290735,9.27787,1.004398E-4,526185.3,526185.3
2.117062E-4,15.62755,-4.704129E8,1125.695,1125.695,0.001569637,1.0,0.9366065,1.791639E-6,0.002027126,3.073121E-5,9.721442E-4,2.339241E-5,0.007792666,6.083928E-7,1.64868E-5,1.264023E-4,5.816973E-7,1.426104E-6,0.003909401,5.571543E-5,1.580268E-6,8.221323E-6,6.205185E-5,5.58995E-7,1.07156E-6,4.392008E-6,9.921431E-6,0.001403344,6.804064E-5,5.561597E-5,0.00130741,1.518046E-6,2.778711E-5,4.682291E-6,4.254301E-8,3.251699E-6,0.001171056,1.566666E-7,2.430085E-5,5.770944E-8,5.885412E-4,7.816484E-5,1.256662E-6,8.044234E-8,1.128779E-4,0.00127623,0.003957695,1.833334E-5,9.703213E-8,5.694446E-6,5.633084E-7,3.048035E-7,8.983637E-6,0.009721582,0.005602277,0.02290593,9.277813,1.0044E-4,526182.0,526182.0
2.139764E-4,15.62704,-4.672882E8,1125.522,1125.522,0.001569637,1.0,0.9364979,1.781712E-6,0.002043261,3.059655E-5,9.796635E-4,2.329008E-5,0.007849935,6.070614E-7,1.66795E-5,1.272763E-4,5.828516E-7,1.41881E-6,0.003937967,5.566664E-5,1.603527E-6,8.299753E-6,6.245884E-5,5.560595E-7,1.083273E-6,4.492494E-6,1.004135E-5,0.001413082,6.866226E-5,5.55058E-5,0.001317397,1.540544E-6,2.800329E-5,4.755026E-6,4.34922E-8,3.271058E-6,0.001179388,1.595649E-7,2.448729E-5,5.861019E-8,5.925016E-4,7.857869E-5,1.274642E-6,8.185686E-8,1.136445E-4,0.001284801,0.003956904,1.831559E-5,9.8997E-8,5.756143E-6,5.685724E-7,3.089765E-7,9.078578E-6,0.009712146,0.005594968,0.02287807,9.276688,1.004433E-4,526118.2,526118.2
2.2E-4,15.6257,-4.591883E8,1125.068,1125.068,0.001569637,1.0,0.9362132,1.755934E-6,0.002085656,3.024637E-5,9.994114E-4,2.302391E-5,0.00800013,6.035415E-7,1.71893E-5,1.295637E-4,5.858327E-7,1.399856E-6,0.00401287,5.553666E-5,1.665361E-6,8.506641E-6,6.352232E-5,5.484303E-7,1.114232E-6,4.763284E-6,1.035696E-5,0.001438573,7.029848E-5,5.521792E-5,0.001343591,1.600247E-6,2.857109E-5,4.948575E-6,4.605199E-8,3.321511E-6,0.00120121,1.673184E-7,2.497564E-5,6.100811E-8,6.028593E-4,7.965373E-5,1.322284E-6,8.564132E-8,1.156513E-4,0.001307219,0.003954832,1.826566E-5,1.042592E-7,5.918369E-6,5.824337E-7,3.199632E-7,9.327864E-6,0.009687411,0.005575819,0.02280505,9.273739,1.004519E-4,525951.0,525951.0
