Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_IC3H7_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H5_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M3_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_DIALLYL_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H15_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_INDENE_Soln#15 (),Mole_fraction_NC12H26_Soln#15 (),Mole_fraction_NC16H34_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
4.422604E-7,15.48861,-2.518397E11,1526.948,1526.948,0.001061813,1.0,0.8712134,0.001330831,0.004883119,0.01222318,0.002333551,0.001491657,0.03892927,5.884844E-4,8.191129E-4,0.001755582,1.82938E-4,3.176932E-4,0.0179326,0.001789952,3.6685E-5,1.370462E-4,7.80089E-6,5.102662E-4,1.533013E-4,7.052927E-5,5.534338E-6,0.005687661,2.546063E-4,3.329539E-4,0.006374625,1.473917E-4,3.720508E-5,5.672451E-8,5.90493E-5,6.859731E-8,3.355948E-5,7.508299E-7,2.087384E-9,3.474117E-4,0.004210955,5.898658E-5,0.001452602,3.567946E-5,7.338371E-4,4.579782E-6,0.003481938,0.003482598,1.489796E-4,2.591171E-9,3.382465E-7,5.020252E-6,4.593871E-8,0.003067368,0.001017086,0.01218684,8.589699,6.855444E-5,487156.3,487156.3
4.507388E-7,15.49162,-2.450801E11,1526.478,1526.478,0.001061813,1.0,0.8707944,0.00131793,0.004981743,0.01217247,0.002374487,0.001470238,0.03920634,5.858085E-4,8.341077E-4,0.001771503,1.793059E-4,3.120696E-4,0.01804897,0.001782292,3.758214E-5,1.388433E-4,7.965916E-6,5.136048E-4,1.505754E-4,7.14202E-5,5.712085E-6,0.005716976,2.577853E-4,3.312671E-4,0.006425124,1.492601E-4,3.849426E-5,5.957329E-8,5.986933E-5,7.212461E-8,3.437911E-5,7.757434E-7,2.182328E-9,3.489184E-4,0.00421677,6.004647E-5,0.001465257,3.599551E-5,7.350727E-4,4.510977E-6,0.003490498,0.003478919,1.498737E-4,2.717E-9,3.497509E-7,5.174993E-6,4.745047E-8,0.003031368,9.996637E-4,0.01208046,8.585385,6.854113E-5,486911.6,486911.6
4.618194E-7,15.49552,-2.367456E11,1525.881,1525.881,0.001061813,1.0,0.8702582,0.001301582,0.005109552,0.01210461,0.002427354,0.001443481,0.03956165,5.82359E-4,8.534995E-4,0.001791773,1.747667E-4,3.050275E-4,0.01819776,0.001772552,3.87551E-5,1.411609E-4,8.181581E-6,5.178254E-4,1.471574E-4,7.25452E-5,5.945145E-6,0.005754296,2.618715E-4,3.291043E-4,0.006489886,1.516402E-4,4.01978E-5,6.341863E-8,6.093031E-5,7.687819E-8,3.544948E-5,8.085504E-7,2.309213E-9,3.508024E-4,0.004223643,6.140893E-5,0.001481397,3.639224E-5,7.365975E-4,4.42403E-6,0.003501064,0.003474216,1.510009E-4,2.885519E-9,3.649439E-7,5.377788E-6,4.944146E-8,0.002985441,9.775719E-4,0.01194415,8.57987,6.852388E-5,486598.9,486598.9
4.671393E-7,15.49738,-2.329321E11,1525.602,1525.602,0.001061813,1.0,0.8700051,0.00129393,0.005170479,0.01207146,0.002452481,0.001431101,0.0397296,5.807236E-4,8.627291E-4,0.001801295,1.726671E-4,3.017631E-4,0.01826792,0.001767982,3.931837E-5,1.422615E-4,8.285115E-6,5.197966E-4,1.455713E-4,7.307002E-5,6.057306E-6,0.005771824,2.638063E-4,3.28082E-4,0.006520497,1.527585E-4,4.102299E-5,6.531402E-8,6.143549E-5,7.921808E-8,3.596301E-5,8.243962E-7,2.371247E-9,3.51674E-4,0.004226664,6.205401E-5,0.001488991,3.657638E-5,7.372948E-4,4.383428E-6,0.003505898,0.003471999,1.515262E-4,2.968048E-9,3.723001E-7,5.475347E-6,5.040329E-8,0.002963828,9.672273E-4,0.01187978,8.577271,6.851566E-5,486451.4,486451.4
4.818715E-7,15.50248,-2.229587E11,1524.851,1524.851,0.001061813,1.0,0.8693185,0.00127337,0.005337729,0.011978,0.002521203,0.001398286,0.04018612,5.762711E-4,8.880229E-4,0.001826986,1.67109E-4,2.930912E-4,0.01845806,0.001755672,4.087831E-5,1.452693E-4,8.571775E-6,5.250767E-4,1.413527E-4,7.447367E-5,6.368656E-6,0.005819089,2.690753E-4,3.253033E-4,0.00660369,1.557743E-4,4.333203E-5,7.073003E-8,6.282064E-5,8.589282E-8,3.738364E-5,8.685817E-7,2.546777E-9,3.539816E-4,0.004234133,6.381E-5,0.001509511,3.706577E-5,7.391135E-4,4.274642E-6,0.003518507,0.00346599,1.529291E-4,3.202027E-9,3.928751E-7,5.746043E-6,5.30861E-8,0.00290539,9.394281E-4,0.011705,8.570229,6.849312E-5,486052.0,486052.0
4.931842E-7,15.50635,-2.158408E11,1524.296,1524.296,0.001061813,1.0,0.8688048,0.001258174,0.005464699,0.01190481,0.002573119,0.001374448,0.04052847,5.729322E-4,9.07189E-4,0.001846065,1.630828E-4,2.867748E-4,0.01860006,0.001746553,4.207603E-5,1.475404E-4,8.791831E-6,5.28961E-4,1.382751E-4,7.550399E-5,6.608347E-6,0.005854152,2.730348E-4,3.232192E-4,0.006666058,1.580113E-4,4.512813E-5,7.505609E-8,6.387092E-5,9.121241E-8,3.847293E-5,9.027989E-7,2.685259E-9,3.556527E-4,0.00423902,6.512845E-5,0.001524781,3.742195E-5,7.404032E-4,4.19455E-6,0.003527451,0.003461502,1.539572E-4,3.387064E-9,4.088724E-7,5.954324E-6,5.516473E-8,0.002861871,9.188886E-4,0.01157415,8.56497,6.847602E-5,485753.8,485753.8
5.088104E-7,15.51163,-2.067058E11,1523.557,1523.557,0.001061813,1.0,0.8681137,0.001237974,0.005638004,0.01180211,0.002643608,0.001343291,0.04099024,5.684406E-4,9.333096E-4,0.001871537,1.578432E-4,2.784991E-4,0.01879076,0.001734413,4.372979E-5,1.506245E-4,9.095667E-6,5.34096E-4,1.342366E-4,7.68628E-5,6.940058E-6,0.005900892,2.783842E-4,3.204076E-4,0.006750135,1.609914E-4,4.76406E-5,8.127206E-8,6.53033E-5,9.883794E-8,3.997497E-5,9.504466E-7,2.881779E-9,3.578253E-4,0.004244636,6.690736E-5,0.001545205,3.788743E-5,7.420406E-4,4.088501E-6,0.00353881,0.003455473,1.55311E-4,3.650252E-9,4.312434E-7,6.242413E-6,5.806121E-8,0.002803602,8.916073E-4,0.01139797,8.557907,6.845273E-5,485353.2,485353.2
6.0166E-7,15.54128,-1.650424E11,1519.718,1519.718,0.001061813,1.0,0.8643856,0.00113336,0.006619917,0.01117398,0.00303429,0.001190846,0.04350478,5.446737E-4,0.001081005,0.002004785,1.329232E-4,2.377864E-4,0.01981047,0.001671754,5.35146E-5,1.678296E-4,1.08959E-5,5.599316E-4,1.142713E-4,8.363392E-5,8.912028E-6,0.006142923,3.075732E-4,3.050591E-4,0.007206341,1.763048E-4,6.3221E-5,1.238991E-7,7.34222E-5,1.506307E-7,4.882254E-5,1.240881E-6,4.168956E-9,3.680124E-4,0.004255628,7.652589E-5,0.001652608,4.012032E-5,7.488726E-4,3.548478E-6,0.003586247,0.003423142,1.620151E-4,5.387127E-9,5.700182E-7,7.95184E-6,7.579177E-8,0.0024953,7.515613E-4,0.010447,8.520056,6.832213E-5,483206.6,483206.6
6.255079E-7,15.54842,-1.569357E11,1518.855,1518.855,0.001061813,1.0,0.863518,0.001109966,0.006859408,0.01101223,0.003127161,0.001158605,0.04409586,5.393356E-4,0.001117099,0.00203471,1.278846E-4,2.291641E-4,0.02004511,0.001657914,5.600981E-5,1.719745E-4,1.135631E-5,5.654705E-4,1.100237E-4,8.507101E-5,9.41547E-6,0.006196392,3.144181E-4,3.014347E-4,0.007312996,1.796347E-4,6.737662E-5,1.364112E-7,7.541049E-5,1.6569E-7,5.106985E-5,1.317038E-6,4.5313E-9,3.700001E-4,0.004253388,7.874925E-5,0.001676821,4.057153E-5,7.499557E-4,3.430175E-6,0.003593782,0.003415665,1.634258E-4,5.879059E-9,6.071017E-7,8.387417E-6,8.046912E-8,0.00242515,7.20743E-4,0.01022597,8.511308,6.829074E-5,482710.4,482710.4
6.447384E-7,15.55405,-1.509696E11,1518.19,1518.19,0.001061813,1.0,0.8628415,0.001091947,0.00704893,0.01088262,0.003199941,0.001134178,0.0445584,5.352351E-4,0.001145721,0.002057743,1.24138E-4,2.226398E-4,0.02022726,0.001647326,5.801498E-5,1.752449E-4,1.172683E-5,5.696606E-4,1.068059E-4,8.615515E-5,9.819743E-6,0.006237241,3.197616E-4,2.985923E-4,0.007396255,1.821572E-4,7.076599E-5,1.469589E-7,7.698795E-5,1.78342E-7,5.287368E-5,1.378792E-6,4.832527E-9,3.714471E-4,0.004250356,8.04737E-5,0.00169547,4.090559E-5,7.506623E-4,3.339758E-6,0.003598704,0.003409847,1.644859E-4,6.288749E-9,6.373825E-7,8.736945E-6,8.427203E-8,0.002370898,6.97184E-4,0.01005379,8.504502,6.826605E-5,482324.4,482324.4
6.564878E-7,15.55742,-1.475496E11,1517.795,1517.795,0.001061813,1.0,0.8624377,0.001081284,0.007163169,0.01080391,0.003243499,0.001119883,0.04483509,5.328147E-4,0.001163004,0.002071358,1.219758E-4,2.188269E-4,0.0203356,0.001641093,5.92368E-5,1.772126E-4,1.195285E-5,5.72106E-4,1.04924E-4,8.678682E-5,1.006589E-5,0.006261246,3.229515E-4,2.968889E-4,0.00744597,1.836293E-4,7.285254E-5,1.536038E-7,7.794079E-5,1.862937E-7,5.397197E-5,1.416653E-6,5.020492E-9,3.722671E-4,0.004248005,8.149797E-5,0.001706497,4.109755E-5,7.510252E-4,3.286556E-6,0.003601236,0.003406381,1.651017E-4,6.544692E-9,6.560416E-7,8.949648E-6,8.660842E-8,0.002338717,6.833249E-4,0.009951135,8.500446,6.825123E-5,482094.4,482094.4
7.230521E-7,15.57572,-1.308506E11,1515.713,1515.713,0.001061813,1.0,0.8602759,0.001025248,0.007789071,0.01036706,0.003477886,0.001046555,0.04632557,5.201839E-4,0.001258231,0.00214256,1.112639E-4,1.993628E-4,0.02091088,0.001608801,6.610723E-5,1.879614E-4,1.322778E-5,5.844905E-4,9.530435E-5,8.997722E-5,1.144601E-5,0.006384814,3.400224E-4,2.8767E-4,0.007712481,1.910507E-4,8.486947E-5,1.940603E-7,8.319312E-5,2.34427E-7,6.013739E-5,1.632612E-6,6.139579E-9,3.761E-4,0.00422846,8.690471E-5,0.001764173,4.203402E-5,7.522087E-4,3.010964E-6,0.003609567,0.003387885,1.681849E-4,8.072314E-9,7.638083E-7,1.014063E-5,1.00009E-7,0.002168937,6.11653E-4,0.009402918,8.478811,6.817103E-5,480867.4,480867.4
7.293809E-7,15.57739,-1.294656E11,1515.527,1515.527,0.001061813,1.0,0.8600806,0.00102027,0.007846757,0.01032645,0.003499116,0.001040177,0.04646093,5.190692E-4,0.001267062,0.002148845,1.103639E-4,1.976801E-4,0.02096241,0.001605973,6.675557E-5,1.889503E-4,1.334846E-5,5.855489E-4,9.447192E-5,9.024951E-5,1.157582E-5,0.00639554,3.415614E-4,2.868287E-4,0.007736567,1.916796E-4,8.602735E-5,1.981518E-7,8.368029E-5,2.392709E-7,6.07184E-5,1.653245E-6,6.250656E-9,3.763993E-4,0.004226111,8.738527E-5,0.001769262,4.211119E-5,7.522512E-4,2.986827E-6,0.003609878,0.00338622,1.684455E-4,8.224237E-9,7.742224E-7,1.02525E-5,1.012963E-7,0.002153821,6.053921E-4,0.009353551,8.476864,6.816373E-5,480756.9,480756.9
7.404E-7,15.58027,-1.271267E11,1515.208,1515.208,0.001061813,1.0,0.8597446,0.001011737,0.007946461,0.01025617,0.003535659,0.001029292,0.04669415,5.171606E-4,0.00128235,0.002159601,1.088397E-4,1.948124E-4,0.02105091,0.001601143,6.788224E-5,1.906591E-4,1.355834E-5,5.873462E-4,9.305313E-5,9.071191E-5,1.180119E-5,0.006413819,3.442077E-4,2.853776E-4,0.007778017,1.927444E-4,8.804899E-5,2.053763E-7,8.45237E-5,2.478139E-7,6.172778E-5,1.6892E-6,6.445957E-9,3.768959E-4,0.004221839,8.820867E-5,0.001777969,4.224115E-5,7.522988E-4,2.945582E-6,0.003610237,0.003383357,1.688869E-4,8.491461E-9,7.924189E-7,1.044666E-5,1.035425E-7,0.002127898,5.947022E-4,0.009268671,8.473515,6.815114E-5,480567.0,480567.0
7.528871E-7,15.58349,-1.245813E11,1514.854,1514.854,0.001061813,1.0,0.8593698,0.001002263,0.008058342,0.01017719,0.003576436,0.001017274,0.04695476,5.15045E-4,0.001299544,0.002171512,1.07175E-4,1.916542E-4,0.02114936,0.001595805,6.915569E-5,1.925763E-4,1.379581E-5,5.893155E-4,9.149028E-5,9.121866E-5,1.205559E-5,0.006433944,3.471568E-4,2.837534E-4,0.00782426,1.939061E-4,9.034812E-5,2.137156E-7,8.547224E-5,2.576602E-7,6.286822E-5,1.729987E-6,6.670151E-9,3.774224E-4,0.004216731,8.912175E-5,0.001787609,4.238201E-5,7.523136E-4,2.899996E-6,0.003610376,0.003380166,1.69369E-4,8.798374E-9,8.131349E-7,1.066574E-5,1.060952E-7,0.002099111,5.829006E-4,0.009174085,8.469783,6.813707E-5,480355.4,480355.4
7.626851E-7,15.58598,-1.22658E11,1514.58,1514.58,0.001061813,1.0,0.85908,9.949698E-4,0.008145315,0.01011573,0.003607965,0.001008072,0.04715658,5.134187E-4,0.001312939,0.002180657,1.059129E-4,1.892412E-4,0.02122528,0.001591714,7.015236E-5,1.940665E-4,1.398185E-5,5.908121E-4,9.029612E-5,9.16039E-5,1.225444E-5,0.006449308,3.494344E-4,2.824937E-4,0.007860014,1.947847E-4,9.21579E-5,2.203717E-7,8.621123E-5,2.65508E-7,6.37605E-5,1.762016E-6,6.848185E-9,3.778095E-4,0.004212533,8.982357E-5,0.001795007,4.248796E-5,7.522972E-4,2.865054E-6,0.003610294,0.003377702,1.697342E-4,9.042207E-9,8.294584E-7,1.08369E-5,1.081035E-7,0.00207695,5.738657E-4,0.009101031,8.466901,6.812618E-5,480191.9,480191.9
8.357987E-7,15.60373,-1.100686E11,1512.662,1512.662,0.001061813,1.0,0.8570277,9.440981E-4,0.008772682,0.009671787,0.003830963,9.449677E-4,0.04859372,5.021017E-4,0.001410417,0.002243759,9.755421E-5,1.728443E-4,0.02175778,0.001563624,7.751689E-5,2.048234E-4,1.536183E-5,6.007518E-4,8.218037E-5,9.416963E-5,1.371623E-5,0.00655302,3.654767E-4,2.734726E-4,0.008113127,2.004909E-4,1.05798E-4,2.730925E-7,9.158741E-5,3.273566E-7,7.034649E-5,2.001445E-6,8.233715E-9,3.800494E-4,0.004176549,9.467631E-5,0.001845968,4.316747E-5,7.514743E-4,2.625099E-6,0.003604903,0.003360307,1.721329E-4,1.094246E-8,9.529877E-7,1.209306E-5,1.232169E-7,0.001922487,5.121296E-4,0.008585939,8.446558,6.804868E-5,479038.2,479038.2
8.727115E-7,15.61215,-1.046943E11,1511.766,1511.766,0.001061813,1.0,0.8560592,9.205385E-4,0.009075626,0.009457804,0.0039358,9.163312E-4,0.0492769,4.968538E-4,0.001458082,0.002272494,9.392937E-5,1.655046E-4,0.02200576,0.001550879,8.11844E-5,2.100294E-4,1.605261E-5,6.050336E-4,7.854869E-5,9.528246E-5,1.443877E-5,0.006598724,3.729795E-4,2.691512E-4,0.008232469,2.028468E-4,1.127566E-4,3.016956E-7,9.421489E-5,3.607094E-7,7.36223E-5,2.122378E-6,8.970091E-9,3.807979E-4,0.004155711,9.688523E-5,0.001869101,4.34472E-5,7.506457E-4,2.516311E-6,0.00359938,0.003352133,1.731509E-4,1.195381E-8,1.016369E-6,1.27125E-5,1.309206E-7,0.001851144,4.843651E-4,0.008344386,8.436999,6.801198E-5,478496.1,478496.1
8.964639E-7,15.61739,-1.015206E11,1511.211,1511.211,0.001061813,1.0,0.8554578,9.060468E-4,0.009265926,0.009323766,0.00400069,8.988845E-4,0.04970277,4.936139E-4,0.001488244,0.002289986,9.177076E-5,1.610686E-4,0.02215862,0.00154312,8.352579E-5,2.133062E-4,1.649489E-5,6.075573E-4,7.635464E-5,9.594205E-5,1.489801E-5,0.006626006,3.776107E-4,2.664464E-4,0.008306519,2.04193E-4,1.172532E-4,3.207828E-7,9.587686E-5,3.828973E-7,7.571245E-5,2.200134E-6,9.456521E-9,3.811619E-4,0.004141508,9.822707E-5,0.001883153,4.360848E-5,7.499851E-4,2.450164E-6,0.003594968,0.003347068,1.737463E-4,1.262223E-8,1.057463E-6,1.310568E-5,1.358994E-7,0.001807362,4.675682E-4,0.008194948,8.431077,6.798917E-5,478160.2,478160.2
9.124968E-7,15.62084,-9.949114E10,1510.846,1510.846,0.001061813,1.0,0.8550609,8.965415E-4,0.009392396,0.009234901,0.004043399,8.875066E-4,0.04998446,4.914812E-4,0.001508386,0.002301378,9.038273E-5,1.581911E-4,0.02225899,0.001538062,8.509793E-5,2.154871E-4,1.679242E-5,6.091654E-4,7.493196E-5,9.636416E-5,1.520546E-5,0.006643536,3.806535E-4,2.646526E-4,0.008355349,2.050306E-4,1.202952E-4,3.339617E-7,9.698647E-5,3.981872E-7,7.711542E-5,2.252575E-6,9.790298E-9,3.813597E-4,0.004131604,9.909914E-5,0.00189229,4.37099E-5,7.494873E-4,2.407102E-6,0.003591642,0.00334373,1.741238E-4,1.308102E-8,1.085326E-6,1.336866E-5,1.392685E-7,0.001778695,4.566712E-4,0.008096596,8.427175,6.797412E-5,477938.9,477938.9
9.421127E-7,15.62707,-9.595877E10,1510.191,1510.191,0.001061813,1.0,0.8543462,8.795337E-4,0.009621951,0.009074117,0.004120074,8.672714E-4,0.05049315,4.876456E-4,0.001545153,0.002321591,8.795124E-5,1.531053E-4,0.02243874,0.001529072,8.798429E-5,2.194534E-4,1.733983E-5,6.119465E-4,7.241861E-5,9.70983E-5,1.576796E-5,0.00667415,3.861054E-4,2.614038E-4,0.008443222,2.064352E-4,1.259258E-4,3.589138E-7,9.901122E-5,4.270748E-7,7.969032E-5,2.349318E-6,1.041805E-8,3.816311E-4,0.004112702,1.006418E-4,0.001908469,4.388294E-5,7.48466E-4,2.330704E-6,0.00358482,0.003337729,1.747731E-4,1.394408E-8,1.137035E-6,1.384929E-5,1.455079E-7,0.001727515,4.374163E-4,0.007919988,8.420159,6.794702E-5,477541.0,477541.0
9.604958E-7,15.63084,-9.389669E10,1509.795,1509.795,0.001061813,1.0,0.8539142,8.693212E-4,0.009761838,0.008976514,0.004166255,8.551948E-4,0.05080153,4.853274E-4,0.001567693,0.002333615,8.652229E-5,1.500903E-4,0.02254676,0.001523709,8.976422E-5,2.218759E-4,1.767816E-5,6.135548E-4,7.092948E-5,9.752572E-5,1.611354E-5,0.006692043,3.89382E-4,2.594284E-4,0.008496293,2.072173E-4,1.294269E-4,3.747956E-7,1.002521E-4,4.454216E-7,8.127764E-5,2.40927E-6,1.081495E-8,3.817415E-4,0.004100601,1.01556E-4,0.001918073,4.398168E-5,7.477692E-4,2.285239E-6,0.003580167,0.003334106,1.751464E-4,1.448985E-8,1.169277E-6,1.414424E-5,1.493903E-7,0.001696861,4.260099E-4,0.00781357,8.415925,6.793065E-5,477300.9,477300.9
9.770085E-7,15.63416,-9.21224E10,1509.447,1509.447,0.001061813,1.0,0.8535333,8.603602E-4,0.00988585,0.008890249,0.004206853,8.446416E-4,0.05107394,4.832823E-4,0.001587763,0.002344093,8.528661E-5,1.474684E-4,0.02264157,0.001519024,9.135543E-5,2.240272E-4,1.798111E-5,6.149271E-4,6.963508E-5,9.789239E-5,1.642164E-5,0.006707431,3.92258E-4,2.576796E-4,0.008543047,2.078643E-4,1.325746E-4,3.893113E-7,1.013567E-4,4.621651E-7,8.269633E-5,2.463048E-6,1.117606E-8,3.818056E-4,0.004089512,1.0235E-4,0.001926427,4.406522E-5,7.471052E-4,2.245601E-6,0.003575736,0.003330916,1.754637E-4,1.498646E-8,1.198326E-6,1.440698E-5,1.528831E-7,0.001670017,4.160985E-4,0.007719976,8.412197,6.791623E-5,477089.4,477089.4
9.871561E-7,15.63617,-9.106671E10,1509.236,1509.236,0.001061813,1.0,0.8533025,8.549505E-4,0.009961298,0.008837896,0.004231392,8.3829E-4,0.05123922,4.820421E-4,0.001600014,0.002350384,8.454866E-5,1.458963E-4,0.02269883,0.001516204,9.232967E-5,2.253379E-4,1.816682E-5,6.157375E-4,6.885925E-5,9.810988E-5,1.660988E-5,0.006716574,3.939943E-4,2.566168E-4,0.008571355,2.082364E-4,1.3451E-4,3.983483E-7,1.020309E-4,4.725772E-7,8.356479E-5,2.496058E-6,1.140013E-8,3.81829E-4,0.0040826,1.028255E-4,0.001931436,4.411425E-5,7.466798E-4,2.221789E-6,0.0035729,0.003328985,1.756504E-4,1.529461E-8,1.216215E-6,1.45674E-5,1.55032E-7,0.001653837,4.1016E-4,0.007663377,8.409941,6.790749E-5,476961.5,476961.5
9.962617E-7,15.63796,-9.014079E10,1509.049,1509.049,0.001061813,1.0,0.8530976,8.501568E-4,0.01002852,0.008791339,0.004253155,8.326735E-4,0.05138621,4.809393E-4,0.001610956,0.002355937,8.38996E-5,1.4451E-4,0.02274956,0.001513711,9.320154E-5,2.265068E-4,1.833317E-5,6.164441E-4,6.817524E-5,9.830017E-5,1.677808E-5,0.006724582,3.955328E-4,2.556706E-4,0.008596492,2.085545E-4,1.362472E-4,4.06531E-7,1.026329E-4,4.819976E-7,8.434191E-5,2.525652E-6,1.160254E-8,3.818403E-4,0.004076339,1.032442E-4,0.001935853,4.415685E-5,7.462876E-4,2.200762E-6,0.003570284,0.003327271,1.75813E-4,1.557299E-8,1.232291E-6,1.471068E-5,1.569615E-7,0.001639516,4.049262E-4,0.007613166,8.407937,6.789974E-5,476847.8,476847.8
1.005234E-6,15.6397,-8.924752E10,1508.866,1508.866,0.001061813,1.0,0.8528974,8.454882E-4,0.01009431,0.008745848,0.004274364,8.27214E-4,0.05152984,4.798617E-4,0.00162169,0.002361324,8.327178E-5,1.431657E-4,0.02279898,0.001511287,9.405852E-5,2.276522E-4,1.84968E-5,6.171219E-4,6.751221E-5,9.848329E-5,1.694317E-5,0.006732296,3.97031E-4,2.547451E-4,0.00862102,2.088534E-4,1.379594E-4,4.14662E-7,1.032235E-4,4.913515E-7,8.510568E-5,2.554789E-6,1.180325E-8,3.818425E-4,0.004070116,1.036497E-4,0.001940134,4.419756E-5,7.458915E-4,2.180351E-6,0.003567644,0.003325598,1.759686E-4,1.584902E-8,1.248153E-6,1.485125E-5,1.588641E-7,0.001625584,3.998546E-4,0.007564213,8.405983,6.789217E-5,476737.0,476737.0
1.016176E-6,15.6418,-8.818342E10,1508.646,1508.646,0.001061813,1.0,0.852656,8.398695E-4,0.01017395,0.008690903,0.004299909,8.206572E-4,0.05170335,4.785596E-4,0.001634715,0.002367781,8.252187E-5,1.41556E-4,0.02285846,0.001508377,9.510061E-5,2.2904E-4,1.869597E-5,6.179234E-4,6.671846E-5,9.870067E-5,1.71436E-5,0.006741462,3.988338E-4,2.536257E-4,0.008650602,2.091984E-4,1.400476E-4,4.246704E-7,1.0394E-4,5.028559E-7,8.603431E-5,2.590283E-6,1.204971E-8,3.818333E-4,0.004062458,1.041344E-4,0.001945259,4.424554E-5,7.453955E-4,2.155874E-6,0.003564341,0.003323581,1.761521E-4,1.618798E-8,1.267523E-6,1.502182E-5,1.611859E-7,0.001608838,3.937861E-4,0.007505229,8.403626,6.788305E-5,476603.3,476603.3
1.070453E-6,15.65188,-8.327287E10,1507.589,1507.589,0.001061813,1.0,0.8514968,8.131098E-4,0.01055978,0.008426526,0.004421781,7.896241E-4,0.05253917,4.722727E-4,0.00169834,0.002398108,7.902871E-5,1.34006E-4,0.02314171,0.00149459,1.002231E-4,2.357902E-4,1.967782E-5,6.215282E-4,6.299932E-5,9.969145E-5,1.812369E-5,0.006783346,4.074084E-4,2.482144E-4,0.008792382,2.106181E-4,1.504068E-4,4.757467E-7,1.074385E-4,5.614193E-7,9.059748E-5,2.765735E-6,1.329874E-8,3.81614E-4,0.004023469,1.063913E-4,0.001969239,4.445948E-5,7.427469E-4,2.04064E-6,0.003546728,0.003313914,1.769722E-4,1.790557E-8,1.363996E-6,1.585456E-5,1.727246E-7,0.001529418,3.654033E-4,0.00722337,8.392336,6.783935E-5,475963.0,475963.0
1.075541E-6,15.65279,-8.284158E10,1507.493,1507.493,0.001061813,1.0,0.8513913,8.106923E-4,0.01059518,0.00840243,0.004432804,7.868358E-4,0.05261548,4.716968E-4,0.001704222,0.002400811,7.871924E-5,1.333334E-4,0.0231673,0.001493351,1.006993E-4,2.364119E-4,1.976934E-5,6.21836E-4,6.266833E-5,9.977723E-5,1.821437E-5,0.006786979,4.081818E-4,2.477188E-4,0.008805264,2.107273E-4,1.513776E-4,4.80655E-7,1.077618E-4,5.670348E-7,9.102155E-5,2.782126E-6,1.341806E-8,3.815795E-4,0.004019736,1.065907E-4,0.001971369,4.447765E-5,7.424835E-4,2.030339E-6,0.003544979,0.003313036,1.770418E-4,1.806962E-8,1.373069E-6,1.593149E-5,1.738078E-7,0.001522272,3.628824E-4,0.007197832,8.39131,6.783538E-5,475904.8,475904.9
