Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_NC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_CYC5H8_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC12H26_Soln#3 (),Mole_fraction_NC16H34_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
1.360242E-5,15.69764,-2.286024E8,1099.622,1099.622,0.001640984,1.0,0.9512795,5.982715E-7,1.596486E-5,1.030324E-5,1.145876E-5,1.128989E-5,8.229492E-5,1.00114E-8,6.445833E-7,4.870979E-8,6.769165E-7,4.259497E-5,1.165818E-5,5.632948E-10,1.839759E-8,3.095696E-7,8.155911E-10,2.416718E-11,1.629432E-9,1.512311E-5,2.016236E-7,1.107445E-5,7.454848E-6,3.131649E-11,2.418429E-7,2.610591E-10,1.44902E-12,1.238769E-8,1.155606E-5,1.109585E-11,2.927026E-8,5.579854E-12,5.526514E-13,5.497103E-6,2.075729E-7,1.081372E-11,3.951024E-12,1.8213E-6,1.326485E-5,1.168889E-12,0.004079459,4.97669E-7,1.912289E-13,4.594775E-9,9.174636E-10,6.616626E-12,2.457056E-9,0.01101907,0.006628277,0.02673814,9.432565,1.045366E-4,534958.6,534958.6
1.397085E-5,15.69757,-2.303362E8,1099.608,1099.608,0.001640984,1.0,0.9512724,6.084332E-7,1.679149E-5,1.050482E-5,1.199417E-5,1.145863E-5,8.576214E-5,1.070303E-8,6.783895E-7,4.974495E-8,6.849503E-7,4.436817E-5,1.198042E-5,5.986941E-10,1.956146E-8,3.277153E-7,8.773779E-10,2.6987E-11,1.787616E-9,1.573466E-5,2.137365E-7,1.13951E-5,7.834986E-6,3.501277E-11,2.535309E-7,2.875486E-10,1.59394E-12,1.312618E-8,1.204734E-5,1.208105E-11,3.165707E-8,6.094244E-12,6.097782E-13,5.764748E-6,2.256868E-7,1.246273E-11,4.357209E-12,1.882789E-6,1.386959E-5,1.284889E-12,0.004079391,5.212643E-7,2.176823E-13,4.86395E-9,9.786362E-10,7.415223E-12,2.690233E-9,0.01101847,0.006627799,0.02673624,9.432491,1.045371E-4,534954.4,534954.4
1.405882E-5,15.69756,-2.307379E8,1099.605,1099.605,0.001640984,1.0,0.9512707,6.108163E-7,1.699119E-5,1.055222E-5,1.212317E-5,1.149819E-5,8.659673E-5,1.087208E-8,6.865822E-7,4.998957E-8,6.868403E-7,4.479505E-5,1.205699E-5,6.073306E-10,1.984504E-8,3.321203E-7,8.924978E-10,2.769539E-11,1.826836E-9,1.58819E-5,2.166837E-7,1.147158E-5,7.926887E-6,3.593946E-11,2.563502E-7,2.941367E-10,1.629999E-12,1.330545E-8,1.216574E-5,1.232453E-11,3.224381E-8,6.221577E-12,6.240202E-13,5.829317E-6,2.301559E-7,1.288423E-11,4.458475E-12,1.897537E-6,1.401535E-5,1.313759E-12,0.004079375,5.269497E-7,2.244049E-13,4.929571E-9,9.935993E-10,7.616299E-12,2.748001E-9,0.01101833,0.006627684,0.02673579,9.432473,1.045372E-4,534953.4,534953.4
1.47074E-5,15.69744,-2.336121E8,1099.582,1099.582,0.001640984,1.0,0.9512578,6.279585E-7,1.849086E-5,1.089291E-5,1.308798E-5,1.17814E-5,9.282888E-5,1.216558E-8,7.484163E-7,5.176319E-8,7.004125E-7,4.798337E-5,1.261688E-5,6.732335E-10,2.200394E-8,3.654531E-7,1.008371E-9,3.336194E-11,2.133843E-9,1.698187E-5,2.39092E-7,1.20344E-5,8.617881E-6,4.332434E-11,2.774717E-7,3.459707E-10,1.913933E-12,1.466202E-8,1.305153E-5,1.422084E-11,3.677398E-8,7.215875E-12,7.365293E-13,6.313139E-6,2.648612E-7,1.635109E-11,5.258512E-12,2.007054E-6,1.510601E-5,1.541225E-12,0.004079253,5.694667E-7,2.791884E-13,5.429823E-9,1.108263E-9,9.230537E-12,3.199617E-9,0.01101727,0.006626826,0.02673238,9.43234,1.045379E-4,534945.8,534945.8
1.489142E-5,15.69741,-2.343944E8,1099.575,1099.575,0.001640984,1.0,0.9512541,6.326805E-7,1.892495E-5,1.098678E-5,1.336601E-5,1.185907E-5,9.462193E-5,1.254786E-8,7.664155E-7,5.225687E-8,7.041494E-7,4.890091E-5,1.277417E-5,6.926544E-10,2.263837E-8,3.751827E-7,1.042661E-9,3.511922E-11,2.226826E-9,1.729852E-5,2.4567E-7,1.219369E-5,8.8182E-6,4.560429E-11,2.8357E-7,3.617579E-10,2.000497E-12,1.5058E-8,1.330693E-5,1.479216E-11,3.81257E-8,7.516258E-12,7.709524E-13,6.452859E-6,2.752815E-7,1.745809E-11,5.503313E-12,2.038373E-6,1.54205E-5,1.610628E-12,0.004079218,5.817172E-7,2.965149E-13,5.577115E-9,1.142212E-9,9.733032E-12,3.336209E-9,0.01101696,0.006626579,0.0267314,9.432302,1.045382E-4,534943.7,534943.7
1.528344E-5,15.69734,-2.360175E8,1099.56,1099.56,0.001640984,1.0,0.9512462,6.425408E-7,1.986185E-5,1.118278E-5,1.396433E-5,1.202076E-5,9.847667E-5,1.338462E-8,8.054099E-7,5.329488E-8,7.119518E-7,5.087382E-5,1.310685E-5,7.350849E-10,2.40216E-8,3.962979E-7,1.11776E-9,3.909272E-11,2.433681E-9,1.797957E-5,2.600018E-7,1.253239E-5,9.251033E-6,5.074214E-11,2.967104E-7,3.970153E-10,2.193963E-12,1.591736E-8,1.385682E-5,1.605884E-11,4.110271E-8,8.183439E-12,8.480748E-13,6.753957E-6,2.983269E-7,2.001055E-11,6.051815E-12,2.105438E-6,1.609758E-5,1.765839E-12,0.004079143,6.080763E-7,3.362143E-13,5.898787E-9,1.216625E-9,1.087209E-11,3.639802E-9,0.0110163,0.006626048,0.0267293,9.43222,1.045386E-4,534939.0,534939.0
1.535681E-5,15.69732,-2.363122E8,1099.558,1099.558,0.001640984,1.0,0.9512448,6.443525E-7,2.003902E-5,1.121885E-5,1.407721E-5,1.205045E-5,9.920334E-5,1.354465E-8,8.128061E-7,5.348707E-8,7.133876E-7,5.124579E-5,1.316874E-5,7.431879E-10,2.42853E-8,4.003083E-7,1.132127E-9,3.98725E-11,2.473752E-9,1.8108E-5,2.62731E-7,1.259567E-5,9.332958E-6,5.174757E-11,2.99192E-7,4.038664E-10,2.23158E-12,1.608058E-8,1.39606E-5,1.630357E-11,4.167481E-8,8.312523E-12,8.630997E-13,6.810827E-6,3.027702E-7,2.051913E-11,6.158681E-12,2.118042E-6,1.622536E-5,1.796035E-12,0.004079129,6.130484E-7,3.440861E-13,5.960202E-9,1.230873E-9,1.109605E-11,3.698569E-9,0.01101618,0.006625948,0.02672891,9.432205,1.045387E-4,534938.2,534938.2
1.632468E-5,15.69715,-2.400231E8,1099.521,1099.521,0.001640984,1.0,0.9512248,6.674133E-7,2.242818E-5,1.167728E-5,1.5592E-5,1.242593E-5,1.089391E-4,1.575752E-8,9.132153E-7,5.596256E-8,7.316333E-7,5.623114E-5,1.397357E-5,8.549061E-10,2.790555E-8,4.54906E-7,1.330805E-9,5.129527E-11,3.043589E-9,1.983028E-5,3.001642E-7,1.342699E-5,1.04403E-5,6.637165E-11,3.325675E-7,5.019874E-10,2.771152E-12,1.83028E-8,1.535485E-5,1.976466E-11,4.966716E-8,1.014355E-11,1.079586E-12,7.57582E-6,3.652907E-7,2.822375E-11,7.698737E-12,2.285784E-6,1.79415E-5,2.229821E-12,0.004078939,6.797403E-7,4.62082E-13,6.806769E-9,1.428471E-9,1.439069E-11,4.532932E-9,0.01101452,0.006624609,0.02672361,9.431998,1.045399E-4,534926.4,534926.4
1.672808E-5,15.69708,-2.414639E8,1099.506,1099.506,0.001640984,1.0,0.9512164,6.765524E-7,2.345147E-5,1.185895E-5,1.623688E-5,1.257383E-5,1.13076E-4,1.673599E-8,9.565862E-7,5.696213E-8,7.388653E-7,5.835046E-5,1.430239E-5,9.041333E-10,2.949146E-8,4.785676E-7,1.418594E-9,5.671827E-11,3.304317E-9,2.056304E-5,3.165585E-7,1.377135E-5,1.091609E-5,7.324883E-11,3.468159E-7,5.472855E-10,3.02075E-12,1.926597E-8,1.594936E-5,2.133813E-11,5.324441E-8,1.097893E-11,1.180297E-12,7.902477E-6,3.935193E-7,3.202898E-11,8.415362E-12,2.356479E-6,1.867287E-5,2.430926E-12,0.004078858,7.081103E-7,5.196558E-13,7.179854E-9,1.516199E-9,1.596253E-11,4.913934E-9,0.01101381,0.00662404,0.02672137,9.431911,1.045403E-4,534921.5,534921.5
1.69953E-5,15.69703,-2.423867E8,1099.496,1099.496,0.001640984,1.0,0.9512107,6.824632E-7,2.41379E-5,1.197631E-5,1.666827E-5,1.266912E-5,1.15841E-4,1.740251E-8,9.857973E-7,5.761404E-8,7.435391E-7,5.97673E-5,1.451797E-5,9.37615E-10,3.05668E-8,4.945278E-7,1.478351E-9,6.054054E-11,3.484797E-9,2.105313E-5,3.276678E-7,1.39987E-5,1.123578E-5,7.807177E-11,3.563599E-7,5.787797E-10,3.194465E-12,1.991567E-8,1.634739E-5,2.24242E-11,5.569465E-8,1.155646E-11,1.250586E-12,8.121301E-6,4.129335E-7,3.476103E-11,8.915577E-12,2.403552E-6,1.916236E-5,2.571063E-12,0.004078804,7.270793E-7,5.607629E-13,7.433677E-9,1.576088E-9,1.707289E-11,5.177418E-9,0.01101334,0.00662366,0.02671986,9.431852,1.045407E-4,534918.2,534918.2
1.780061E-5,15.69689,-2.450221E8,1099.465,1099.465,0.001640984,1.0,0.9511935,6.99591E-7,2.624617E-5,1.231606E-5,1.798766E-5,1.294388E-5,1.242875E-4,1.949958E-8,1.076076E-6,5.953075E-8,7.570837E-7,6.409707E-5,1.515655E-5,1.042723E-9,3.392515E-8,5.439613E-7,1.666044E-9,7.3227E-11,4.066837E-9,2.255194E-5,3.623741E-7,1.46799E-5,1.222042E-5,9.394411E-11,3.856091E-7,6.810631E-10,3.759591E-12,2.192823E-8,1.756653E-5,2.591203E-11,6.346705E-8,1.341561E-11,1.480275E-12,8.792017E-6,4.749E-7,4.408998E-11,1.055052E-11,2.546536E-6,2.06607E-5,3.027948E-12,0.00407864,7.850451E-7,6.999572E-13,8.23106E-9,1.765204E-9,2.077069E-11,6.025871E-9,0.0110119,0.006622499,0.02671529,9.431674,1.045416E-4,534908.0,534908.0
1.790305E-5,15.69687,-2.453418E8,1099.461,1099.461,0.001640984,1.0,0.9511913,7.016962E-7,2.651849E-5,1.23578E-5,1.815751E-5,1.297753E-5,1.253739E-4,1.97759E-8,1.087797E-6,5.976949E-8,7.587483E-7,6.465411E-5,1.523655E-5,1.05655E-9,3.436493E-8,5.503904E-7,1.690733E-9,7.497246E-11,4.145065E-9,2.274489E-5,3.66923E-7,1.47661E-5,1.234792E-5,9.611227E-11,3.893808E-7,6.948898E-10,3.836092E-12,2.219E-8,1.772368E-5,2.63793E-11,6.449776E-8,1.366515E-11,1.511482E-12,8.878513E-6,4.831581E-7,4.54021E-11,1.07727E-11,2.564841E-6,2.085372E-5,3.089914E-12,0.004078618,7.925012E-7,7.194106E-13,8.336027E-9,1.790202E-9,2.128077E-11,6.139768E-9,0.01101172,0.00662235,0.0267147,9.431651,1.045417E-4,534906.7,534906.7
1.810551E-5,15.69683,-2.459621E8,1099.453,1099.453,0.001640984,1.0,0.951187,7.058116E-7,2.705943E-5,1.243934E-5,1.849452E-5,1.304318E-5,1.275287E-4,2.032847E-8,1.11112E-6,6.0238E-8,7.620002E-7,6.575918E-5,1.539385E-5,1.084183E-9,3.524249E-8,5.631896E-7,1.74007E-9,7.851407E-11,4.30253E-9,2.312777E-5,3.759938E-7,1.493616E-5,1.260138E-5,1.005004E-10,3.968686E-7,7.227765E-10,3.990458E-12,2.271116E-8,1.803564E-5,2.73189E-11,6.656313E-8,1.416723E-11,1.574534E-12,9.050237E-6,4.997326E-7,4.808406E-11,1.122161E-11,2.601097E-6,2.12368E-5,3.215039E-12,0.004078576,8.072912E-7,7.590904E-13,8.545879E-9,1.840246E-9,2.231661E-11,6.368936E-9,0.01101135,0.006622054,0.02671353,9.431605,1.04542E-4,534904.2,534904.2
1.823687E-5,15.69681,-2.463575E8,1099.448,1099.448,0.001640984,1.0,0.9511841,7.084479E-7,2.741232E-5,1.249154E-5,1.871411E-5,1.308517E-5,1.289323E-4,2.069163E-8,1.126363E-6,6.053958E-8,7.640841E-7,6.647907E-5,1.54953E-5,1.102333E-9,3.581788E-8,5.715601E-7,1.772469E-9,8.087931E-11,4.406766E-9,2.337725E-5,3.819416E-7,1.504626E-5,1.27669E-5,1.034226E-10,4.017505E-7,7.41277E-10,4.092922E-12,2.3052E-8,1.8239E-5,2.79402E-11,6.792354E-8,1.449944E-11,1.616445E-12,9.162202E-6,5.106691E-7,4.988956E-11,1.152003E-11,2.624675E-6,2.148647E-5,3.298159E-12,0.004078549,8.169248E-7,7.857428E-13,8.683764E-9,1.873177E-9,2.300901E-11,6.52057E-9,0.01101111,0.006621861,0.02671277,9.431576,1.045421E-4,534902.5,534902.5
1.896855E-5,15.69668,-2.484702E8,1099.42,1099.42,0.001640984,1.0,0.9511681,7.226789E-7,2.940396E-5,1.277288E-5,1.994986E-5,1.331087E-5,1.368253E-4,2.277907E-8,1.212787E-6,6.218663E-8,7.753277E-7,7.052851E-5,1.605181E-5,1.20652E-9,3.910554E-8,6.19084E-7,1.958282E-9,9.502686E-11,5.016592E-9,2.478156E-5,4.159625E-7,1.565617E-5,1.37033E-5,1.207726E-10,4.292643E-7,8.501086E-10,4.696485E-12,2.498739E-8,1.938495E-5,3.156561E-11,7.578479E-8,1.644093E-11,1.864196E-12,9.793256E-6,5.741361E-7,6.090202E-11,1.328436E-11,2.756737E-6,2.28924E-5,3.788798E-12,0.004078395,8.710879E-7,9.47427E-13,9.476038E-9,2.063079E-9,2.715957E-11,7.406692E-9,0.01100977,0.006620777,0.0267085,9.43141,1.04543E-4,534893.1,534893.1
1.914111E-5,15.69665,-2.489445E8,1099.413,1099.413,0.001640984,1.0,0.9511643,7.259215E-7,2.988002E-5,1.283691E-5,2.024437E-5,1.336209E-5,1.38705E-4,2.328763E-8,1.233543E-6,6.2567E-8,7.778897E-7,7.149321E-5,1.618088E-5,1.23187E-9,3.990149E-8,6.305135E-7,2.003434E-9,9.861644E-11,5.167845E-9,2.511635E-5,4.242077E-7,1.579914E-5,1.392772E-5,1.251406E-10,4.358317E-7,8.772555E-10,4.847244E-12,2.54529E-8,1.965846E-5,3.246255E-11,7.771004E-8,1.692199E-11,1.926307E-12,9.943895E-6,5.897457E-7,6.375042E-11,1.372675E-11,2.788062E-6,2.322771E-5,3.911627E-12,0.004078358,8.839833E-7,9.890292E-13,9.669018E-9,2.109504E-9,2.821488E-11,7.626221E-9,0.01100945,0.006620519,0.02670748,9.43137,1.045432E-4,534890.8,534890.8
1.973329E-5,15.69655,-2.505094E8,1099.39,1099.39,0.001640984,1.0,0.9511511,7.367395E-7,3.153135E-5,1.305011E-5,2.126355E-5,1.353231E-5,1.452065E-4,2.507975E-8,1.305818E-6,6.384967E-8,7.86431E-7,7.48307E-5,1.661748E-5,1.321111E-9,4.269143E-8,6.703552E-7,2.162164E-9,1.117015E-10,5.708717E-9,2.627531E-5,4.531251E-7,1.628714E-5,1.470796E-5,1.409545E-10,4.585876E-7,9.747993E-10,5.389577E-12,2.707583E-8,2.06061E-5,3.566377E-11,8.452234E-8,1.864093E-11,2.150442E-12,1.046587E-5,6.45166E-7,7.429768E-11,1.532339E-11,2.896057E-6,2.438872E-5,4.354381E-12,0.004078232,9.285674E-7,1.14244E-12,1.034912E-8,2.273598E-9,3.206816E-11,8.410486E-9,0.01100834,0.006619627,0.02670397,9.431234,1.045439E-4,534883.1,534883.1
1.985684E-5,15.69652,-2.508247E8,1099.385,1099.385,0.001640984,1.0,0.9511483,7.389375E-7,3.187923E-5,1.309334E-5,2.147781E-5,1.356676E-5,1.465726E-4,2.546283E-8,1.321098E-6,6.411291E-8,7.881654E-7,7.553215E-5,1.670731E-5,1.34017E-9,4.328485E-8,6.787863E-7,2.196013E-9,1.14586E-10,5.825874E-9,2.651904E-5,4.592858E-7,1.638843E-5,1.487269E-5,1.444184E-10,4.633769E-7,9.960218E-10,5.507696E-12,2.74193E-8,2.080555E-5,3.635602E-11,8.598378E-8,1.901302E-11,2.199399E-12,1.057573E-5,6.570912E-7,7.665512E-11,1.567217E-11,2.918683E-6,2.463291E-5,4.450997E-12,0.004078205,9.379314E-7,1.176607E-12,1.049452E-8,2.308774E-9,3.291879E-11,8.580215E-9,0.0110081,0.006619439,0.02670323,9.431205,1.04544E-4,534881.5,534881.5
2.049026E-5,15.69641,-2.52377E8,1099.36,1099.36,0.001640984,1.0,0.9511341,7.498861E-7,3.368044E-5,1.330836E-5,2.258476E-5,1.373778E-5,1.536272E-4,2.747687E-8,1.400499E-6,6.543926E-8,7.968032E-7,7.915551E-5,1.716099E-5,1.440293E-9,4.638808E-8,7.226406E-7,2.373488E-9,1.302521E-10,6.450352E-9,2.77788E-5,4.915284E-7,1.690472E-5,1.572762E-5,1.630996E-10,4.881509E-7,1.10968E-9,6.140987E-12,2.92061E-8,2.18373E-5,4.003996E-11,9.369479E-8,2.099519E-11,2.462698E-12,1.114403E-5,7.202042E-7,8.964331E-11,1.754824E-11,3.035182E-6,2.589528E-5,4.970126E-12,0.004078068,9.862615E-7,1.364171E-12,1.125924E-8,2.494287E-9,3.754526E-11,9.484067E-9,0.0110069,0.006618471,0.02669943,9.431057,1.045448E-4,534873.1,534873.1
2.059199E-5,15.6964,-2.526121E8,1099.356,1099.356,0.001640984,1.0,0.9511318,7.515856E-7,3.397241E-5,1.334188E-5,2.276384E-5,1.37644E-5,1.54768E-4,2.780811E-8,1.413414E-6,6.564875E-8,7.981512E-7,7.974158E-5,1.723278E-5,1.456749E-9,4.689586E-8,7.297801E-7,2.402598E-9,1.329083E-10,6.554385E-9,2.798268E-5,4.968082E-7,1.698717E-5,1.586652E-5,1.662458E-10,4.921633E-7,1.128699E-9,6.24707E-12,2.949703E-8,2.200442E-5,4.06528E-11,9.496714E-8,2.132523E-11,2.506934E-12,1.123607E-5,7.306472E-7,9.187421E-11,1.786346E-11,3.053969E-6,2.609961E-5,5.057268E-12,0.004078045,9.94072E-7,1.396285E-12,1.138507E-8,2.52489E-9,3.833066E-11,9.634508E-9,0.01100671,0.006618315,0.02669881,9.431033,1.045449E-4,534871.7,534871.7
2.073196E-5,15.69637,-2.529337E8,1099.35,1099.35,0.001640984,1.0,0.9511286,7.539139E-7,3.437532E-5,1.338754E-5,2.30108E-5,1.380063E-5,1.563409E-4,2.826746E-8,1.431257E-6,6.593532E-8,7.999859E-7,8.054976E-5,1.733105E-5,1.479562E-9,4.759878E-8,7.396462E-7,2.442926E-9,1.366295E-10,6.699264E-9,2.826389E-5,5.041159E-7,1.710037E-5,1.605835E-5,1.706433E-10,4.976987E-7,1.155227E-9,6.39508E-12,2.989908E-8,2.223498E-5,4.150586E-11,9.673336E-8,2.178477E-11,2.568714E-12,1.136305E-5,7.451567E-7,9.501313E-11,1.830373E-11,3.079849E-6,2.638144E-5,5.17894E-12,0.004078015,1.004839E-6,1.441423E-12,1.155959E-8,2.567371E-9,3.943143E-11,9.843955E-9,0.01100644,0.006618099,0.02669796,9.431,1.045451E-4,534869.8,534869.8
2.092405E-5,15.69634,-2.533733E8,1099.343,1099.343,0.001640984,1.0,0.9511242,7.570761E-7,3.493046E-5,1.344938E-5,2.335077E-5,1.384966E-5,1.58506E-4,2.890438E-8,1.455876E-6,6.632571E-8,8.024755E-7,8.166227E-5,1.746501E-5,1.511186E-9,4.857122E-8,7.532649E-7,2.498774E-9,1.418588E-10,6.901274E-9,2.865111E-5,5.142425E-7,1.725534E-5,1.632294E-5,1.768043E-10,5.053226E-7,1.192288E-9,6.60196E-12,3.045408E-8,2.255255E-5,4.269463E-11,9.918571E-8,2.24254E-11,2.65518E-12,1.153794E-5,7.653264E-7,9.944881E-11,1.891994E-11,3.11543E-6,2.67695E-5,5.349172E-12,0.004077973,1.019655E-6,1.505125E-12,1.180164E-8,2.626356E-9,4.097912E-11,1.013588E-8,0.01100607,0.006617802,0.0266968,9.430955,1.045453E-4,534867.3,534867.3
2.145934E-5,15.69624,-2.54548E8,1099.322,1099.322,0.001640984,1.0,0.951112,7.656392E-7,3.649061E-5,1.361665E-5,2.430446E-5,1.39821E-5,1.645773E-4,3.071994E-8,1.525292E-6,6.739566E-8,8.092238E-7,8.478277E-5,1.783261E-5,1.601277E-9,5.132889E-8,7.916935E-7,2.657494E-9,1.572149E-10,7.484191E-9,2.973789E-5,5.429821E-7,1.768456E-5,1.706827E-5,1.947707E-10,5.267327E-7,1.299711E-9,7.202196E-12,3.202036E-8,2.344451E-5,4.612078E-11,1.061962E-7,2.427319E-11,2.906797E-12,1.202908E-5,8.23129E-7,1.126333E-10,2.071328E-11,3.214949E-6,2.785869E-5,5.844183E-12,0.004077854,1.06117E-6,1.69394E-12,1.249206E-8,2.79501E-9,4.552885E-11,1.097752E-8,0.01100503,0.006616969,0.02669352,9.430828,1.045459E-4,534860.1,534860.1
2.224201E-5,15.69611,-2.561457E8,1099.29,1099.29,0.001640984,1.0,0.9510939,7.775406E-7,3.880512E-5,1.384836E-5,2.571485E-5,1.416509E-5,1.735508E-4,3.348154E-8,1.628854E-6,6.891433E-8,8.185999E-7,8.939706E-5,1.835507E-5,1.738191E-9,5.548472E-8,8.491005E-7,2.897573E-9,1.818237E-10,8.389853E-9,3.134668E-5,5.86407E-7,1.830509E-5,1.817878E-5,2.232015E-10,5.58456E-7,1.467943E-9,8.143812E-12,3.436074E-8,2.476656E-5,5.143389E-11,1.169097E-7,2.71422E-11,3.303619E-12,1.275678E-5,9.11831E-7,1.341995E-10,2.354198E-11,3.361397E-6,2.947095E-5,6.623953E-12,0.00407768,1.122438E-6,2.001396E-12,1.354377E-8,3.052992E-9,5.283269E-11,1.228314E-8,0.01100351,0.006615739,0.02668869,9.43064,1.045468E-4,534849.4,534849.4
2.288906E-5,15.696,-2.573689E8,1099.264,1099.264,0.001640984,1.0,0.9510788,7.868536E-7,4.074693E-5,1.40289E-5,2.689438E-5,1.430731E-5,1.810516E-4,3.586043E-8,1.716246E-6,7.013029E-8,8.259307E-7,9.325593E-5,1.87735E-5,1.856041E-9,5.902877E-8,8.976062E-7,3.103068E-9,2.042121E-10,9.187246E-9,3.269371E-5,6.235658E-7,1.881158E-5,1.911491E-5,2.487136E-10,5.850397E-7,1.617323E-9,8.981357E-12,3.633877E-8,2.587493E-5,5.610405E-11,1.261798E-7,2.966688E-11,3.658599E-12,1.336657E-5,9.888887E-7,1.54222E-10,2.607277E-11,3.483266E-6,3.082065E-5,7.320755E-12,0.004077534,1.173555E-6,2.285667E-12,1.445142E-8,3.276591E-9,5.9488E-11,1.343079E-8,0.01100223,0.006614711,0.02668466,9.430483,1.045475E-4,534840.5,534840.5
2.301698E-5,15.69598,-2.576015E8,1099.259,1099.259,0.001640984,1.0,0.9510758,7.886408E-7,4.113372E-5,1.406344E-5,2.712895E-5,1.433449E-5,1.825429E-4,3.634097E-8,1.733705E-6,7.036655E-8,8.273362E-7,9.402333E-5,1.885477E-5,1.87984E-9,5.974078E-8,9.073035E-7,3.144431E-9,2.08867E-10,9.350171E-9,3.296177E-5,6.31051E-7,1.891098E-5,1.930186E-5,2.539784E-10,5.903318E-7,1.647983E-9,9.153415E-12,3.673428E-8,2.609563E-5,5.705755E-11,1.280564E-7,3.018261E-11,3.731746E-12,1.348796E-5,1.004519E-6,1.584279E-10,2.659429E-11,3.50744E-6,3.10892E-5,7.464267E-12,0.004077505,1.183707E-6,2.345263E-12,1.463497E-8,3.32191E-9,6.087273E-11,1.366508E-8,0.01100197,0.006614506,0.02668385,9.430452,1.045477E-4,534838.8,534838.8
2.362801E-5,15.69587,-2.586673E8,1099.234,1099.234,0.001640984,1.0,0.9510614,7.969427E-7,4.299411E-5,1.422342E-5,2.825552E-5,1.446021E-5,1.897037E-4,3.868314E-8,1.817921E-6,7.147683E-8,8.338584E-7,9.770911E-5,1.92364E-5,1.995808E-9,6.319298E-8,9.541042E-7,3.345327E-9,2.321851E-10,1.01528E-8,3.425E-5,6.673874E-7,1.93825E-5,2.020333E-5,2.801596E-10,6.157737E-7,1.799684E-9,1.000542E-11,3.864334E-8,2.715697E-5,6.175196E-11,1.372208E-7,3.272284E-11,4.095038E-12,1.407151E-5,1.080978E-6,1.796965E-10,2.918463E-11,3.623272E-6,3.237962E-5,8.17672E-12,0.004077366,1.232397E-6,2.64613E-12,1.553066E-8,3.543516E-9,6.781369E-11,1.481829E-8,0.01100075,0.006613525,0.02668,9.430303,1.045484E-4,534830.3,534830.3
