Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_IC3H7_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_NC4H10_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H5_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M3_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C12H8_Soln#16 (),Mole_fraction_C14H10_Soln#16 (),Mole_fraction_C16H10_Soln#16 (),Mole_fraction_C18H10_Soln#16 (),Mole_fraction_BIN1B_Soln#16 (),Mole_fraction_BIN1A_Soln#16 (),Mole_fraction_NC12H26_Soln#16 (),Mole_fraction_NC16H34_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
7.076167E-6,15.98547,-4.849992E9,1512.335,1512.335,0.001031476,1.0,0.8075549,1.904953E-4,0.03018837,0.001776723,0.00725138,8.114306E-5,0.08665967,1.773628E-4,0.006821691,0.002455511,1.10629E-5,7.690924E-6,0.02835329,0.0010049,5.786514E-4,7.876695E-4,1.371246E-4,4.241894E-4,2.649456E-6,6.733468E-5,0.00433983,4.539675E-4,3.983269E-5,0.01210929,8.697949E-5,0.001093281,1.650907E-5,3.669442E-4,1.669505E-5,4.193871E-4,5.118277E-7,1.601189E-4,3.074359E-4,2.890652E-5,0.001600126,2.087735E-4,6.849799E-4,0.002929727,1.885415E-4,5.438936E-7,1.193218E-5,3.751431E-8,1.080569E-7,9.295464E-10,2.572449E-10,4.97985E-12,6.039078E-11,3.29645E-6,3.284629E-8,1.249938E-4,8.007551,6.452582E-5,454140.4,454140.4
7.091272E-6,15.98564,-4.836709E9,1512.318,1512.318,0.001031476,1.0,0.8075298,1.901079E-4,0.03020694,0.001772877,0.007251078,8.089365E-5,0.08668298,1.770025E-4,0.006827029,0.002454428,1.103486E-5,7.664339E-6,0.02835002,0.001004005,5.793084E-4,7.883458E-4,1.372578E-4,4.237969E-4,2.638236E-6,6.725016E-5,0.004334552,4.536988E-4,3.97326E-5,0.01210796,8.678649E-5,0.001094309,1.654306E-5,3.672866E-4,1.672863E-5,4.197592E-4,5.133132E-7,1.597795E-4,3.05853E-4,2.879371E-5,0.001598998,2.081899E-4,6.82723E-4,0.002929495,1.884995E-4,5.451316E-7,1.194754E-5,3.764649E-8,1.081319E-7,9.318776E-10,2.579596E-10,4.994167E-12,6.057934E-11,3.259982E-6,3.229131E-8,1.240956E-4,8.007375,6.452515E-5,454130.4,454130.4
7.174173E-6,15.98654,-4.765253E9,1512.222,1512.222,0.001031476,1.0,0.8073931,1.880109E-4,0.03030812,0.001752053,0.007249361,7.95478E-5,0.08680963,1.7505E-4,0.006856122,0.002448507,1.088328E-5,7.520995E-6,0.02833202,9.99138E-4,5.828977E-4,7.920385E-4,1.379822E-4,4.216559E-4,2.577803E-6,6.678927E-5,0.004305762,4.522278E-4,3.919149E-5,0.01210064,8.574153E-5,0.001099907,1.6729E-5,3.691548E-4,1.691248E-5,4.217865E-4,5.214825E-7,1.579329E-4,2.973363E-4,2.818294E-5,0.001592846,2.050208E-4,6.704909E-4,0.002928231,1.882698E-4,5.51917E-7,1.203135E-5,3.837426E-8,1.08541E-7,9.446576E-10,2.618811E-10,5.073116E-12,6.161844E-11,3.067242E-6,2.941325E-8,1.192896E-4,8.006418,6.452152E-5,454076.1,454076.1
7.192766E-6,15.98674,-4.749541E9,1512.201,1512.201,0.001031476,1.0,0.8073628,1.875473E-4,0.03033064,0.001747448,0.007248963,7.925114E-5,0.08683777,1.746177E-4,0.0068626,0.002447184,1.08498E-5,7.489423E-6,0.02832797,9.980561E-4,5.836989E-4,7.928624E-4,1.381433E-4,4.211786E-4,2.564504E-6,6.668658E-5,0.004299345,4.518989E-4,3.907198E-5,0.01209898,8.551038E-5,0.001101153,1.677056E-5,3.695713E-4,1.695361E-5,4.222378E-4,5.233185E-7,1.575225E-4,2.954645E-4,2.804786E-5,0.001591474,2.043177E-4,6.677826E-4,0.00292795,1.882185E-4,5.534367E-7,1.205003E-5,3.853802E-8,1.086321E-7,9.475208E-10,2.627604E-10,5.090908E-12,6.185247E-11,3.025659E-6,2.880453E-8,1.182394E-4,8.006206,6.452072E-5,454064.0,454064.1
7.29863E-6,15.98785,-4.662274E9,1512.081,1512.081,0.001031476,1.0,0.807192,1.849532E-4,0.03045762,0.001721674,0.007246612,7.75975E-5,0.08699603,1.721953E-4,0.006899159,0.002439683,1.06627E-5,7.313584E-6,0.02830482,9.919629E-4,5.882343E-4,7.975229E-4,1.390503E-4,4.184811E-4,2.490544E-6,6.610659E-5,0.004263077,4.500323E-4,3.840421E-5,0.01208941,8.421644E-5,0.001108173,1.700629E-5,3.719258E-4,1.718703E-5,4.247842E-4,5.337996E-7,1.55211E-4,2.850695E-4,2.72919E-5,0.001583712,2.003679E-4,6.526039E-4,0.002926371,1.879277E-4,5.620748E-7,1.215567E-5,3.947416E-8,1.091469E-7,9.63801E-10,2.677659E-10,5.192824E-12,6.319192E-11,2.799865E-6,2.557732E-8,1.124472E-4,8.005013,6.451622E-5,453996.4,453996.4
7.324498E-6,15.98812,-4.641478E9,1512.052,1512.052,0.001031476,1.0,0.8071508,1.843308E-4,0.03048834,0.001715489,0.007246015,7.720235E-5,0.08703422,1.716131E-4,0.006908011,0.002437859,1.061787E-5,7.271603E-6,0.02829914,9.90491E-4,5.893358E-4,7.986541E-4,1.392694E-4,4.178271E-4,2.472907E-6,6.596606E-5,0.004254285,4.495778E-4,3.824424E-5,0.01208704,8.390585E-5,0.001109871,1.706365E-5,3.724967E-4,1.724388E-5,4.254005E-4,5.363677E-7,1.546527E-4,2.825954E-4,2.711051E-5,0.001581828,1.994163E-4,6.489561E-4,0.00292599,1.87857E-4,5.641818E-7,1.218128E-5,3.970386E-8,1.092717E-7,9.677736E-10,2.689886E-10,5.217886E-12,6.352101E-11,2.747401E-6,2.484662E-8,1.110788E-4,8.004726,6.451514E-5,453980.1,453980.1
7.495413E-6,15.98984,-4.509307E9,1511.864,1511.864,0.001031476,1.0,0.8068834,1.80329E-4,0.03068834,0.0016757,0.007241873,7.467621E-5,0.08728194,1.678611E-4,0.006965702,0.00242589,1.033013E-5,7.003539E-6,0.02826141,9.809297E-4,5.965494E-4,8.060533E-4,1.406925E-4,4.135554E-4,2.360544E-6,6.50492E-5,0.004196872,4.465921E-4,3.721779E-5,0.01207115,8.190722E-5,0.001120916,1.744028E-5,3.762272E-4,1.761768E-5,4.294157E-4,5.534036E-7,1.510264E-4,2.668748E-4,2.594425E-5,0.001569513,1.932595E-4,6.254435E-4,0.002923519,1.873931E-4,5.780661E-7,1.234868E-5,4.123089E-8,1.100857E-7,9.939687E-10,2.770639E-10,5.385055E-12,6.571298E-11,2.425545E-6,2.052778E-8,1.024765E-4,8.002867,6.450818E-5,453874.7,453874.7
7.530398E-6,15.99019,-4.483299E9,1511.826,1511.826,0.001031476,1.0,0.8068297,1.795328E-4,0.03072866,0.001667778,0.007240984,7.417663E-5,0.08733169,1.671126E-4,0.006977346,0.002423457,1.027298E-5,6.950585E-6,0.02825365,9.790069E-4,5.980125E-4,8.075523E-4,1.409786E-4,4.126915E-4,2.338383E-6,6.486396E-5,0.004185264,4.459846E-4,3.701401E-5,0.01206784,8.150922E-5,0.001123141,1.751687E-5,3.769819E-4,1.769381E-5,4.302256E-4,5.569053E-7,1.502972E-4,2.637862E-4,2.571225E-5,0.00156702,1.920266E-4,6.207534E-4,0.002923023,1.872988E-4,5.809004E-7,1.238255E-5,4.154543E-8,1.102502E-7,9.993197E-10,2.787162E-10,5.419615E-12,6.616545E-11,2.364642E-6,1.974308E-8,1.008056E-4,8.002495,6.450679E-5,453853.6,453853.6
7.600784E-6,15.99087,-4.432008E9,1511.751,1511.751,0.001031476,1.0,0.8067226,1.779538E-4,0.03080914,0.001652066,0.007239155,7.318903E-5,0.0874308,1.656267E-4,0.007000605,0.002418582,1.015977E-5,6.845958E-6,0.02823799,9.751731E-4,6.009424E-4,8.105522E-4,1.415491E-4,4.109639E-4,2.294661E-6,6.44938E-5,0.004162055,4.447661E-4,3.661039E-5,0.01206113,8.071972E-5,0.001127581,1.767045E-5,3.784915E-4,1.784657E-5,4.318431E-4,5.639655E-7,1.488437E-4,2.577016E-4,2.525234E-5,0.001562031,1.89574E-4,6.114417E-4,0.002922035,1.871098E-4,5.865946E-7,1.245029E-5,4.218027E-8,1.105791E-7,1.010074E-9,2.820392E-10,5.489503E-12,6.707967E-11,2.246925E-6,1.825696E-8,9.753273E-5,8.001754,6.450404E-5,453811.6,453811.6
7.856327E-6,15.99325,-4.256783E9,1511.484,1511.484,0.001031476,1.0,0.806345,1.724652E-4,0.03109459,0.001597402,0.007232093,6.978815E-5,0.08778027,1.604433E-4,0.007083247,0.002401086,9.767307E-6,6.486156E-6,0.02818081,9.616276E-4,6.114318E-4,8.212713E-4,1.435634E-4,4.048066E-4,2.144821E-6,6.317694E-5,0.004079392,4.403846E-4,3.521235E-5,0.01203625,7.797254E-5,0.00114331,1.822246E-5,3.838751E-4,1.839692E-5,4.375855E-4,5.897649E-7,1.437111E-4,2.369729E-4,2.365591E-5,0.001544223,1.809685E-4,5.789643E-4,0.00291855,1.864316E-4,6.071809E-7,1.269194E-5,4.450714E-8,1.1175E-7,1.049002E-9,2.940941E-10,5.747261E-12,7.044235E-11,1.868148E-6,1.375622E-8,8.657351E-5,7.99915,6.449445E-5,453663.9,453663.9
7.865729E-6,15.99333,-4.250641E9,1511.474,1511.474,0.001031476,1.0,0.8063315,1.722703E-4,0.0311049,0.00159546,0.007231821,6.966832E-5,0.08779283,1.602588E-4,0.007086235,0.002400448,9.753402E-6,6.473491E-6,0.0281787,9.611402E-4,6.118134E-4,8.216607E-4,1.436358E-4,4.045834E-4,2.13956E-6,6.312929E-5,0.004076398,4.402247E-4,3.516285E-5,0.01203532,7.787491E-5,0.001143877,1.824261E-5,3.840703E-4,1.841704E-5,4.37793E-4,5.907191E-7,1.435265E-4,2.362493E-4,2.359931E-5,0.001543576,1.806607E-4,5.77808E-4,0.002918425,1.864069E-4,6.079358E-7,1.27007E-5,4.45934E-8,1.117925E-7,1.050431E-9,2.945373E-10,5.756866E-12,7.056738E-11,1.855552E-6,1.361427E-8,8.619642E-5,7.999057,6.449411E-5,453658.6,453658.6
7.978995E-6,15.99434,-4.178344E9,1511.359,1511.359,0.001031476,1.0,0.8061696,1.6996E-4,0.03122799,0.001572424,0.007228487,6.825274E-5,0.0879425,1.58068E-4,0.007121952,0.002392799,9.588719E-6,6.323922E-6,0.02815319,9.553262E-4,6.163876E-4,8.263237E-4,1.444996E-4,4.019131E-4,2.077524E-6,6.255951E-5,0.004040582,4.38305E-4,3.457687E-5,0.01202404,7.671717E-5,0.00115065,1.848438E-5,3.864071E-4,1.865877E-5,4.402721E-4,6.022421E-7,1.413255E-4,2.277372E-4,2.292894E-5,0.00153584,1.769987E-4,5.640854E-4,0.002916933,1.861102E-4,6.170154E-7,1.280561E-5,4.563615E-8,1.122998E-7,1.067626E-9,2.998752E-10,5.873273E-12,7.208085E-11,1.710531E-6,1.201718E-8,8.1789E-5,7.997946,6.449005E-5,453595.6,453595.6
8.022305E-6,15.99471,-4.151491E9,1511.316,1511.316,0.001031476,1.0,0.8061086,1.690947E-4,0.03127454,0.001563792,0.007227183,6.772492E-5,0.08799895,1.572461E-4,0.007135472,0.00238989,9.527112E-6,6.268175E-6,0.02814342,9.531315E-4,6.181253E-4,8.280934E-4,1.448255E-4,4.009009E-4,2.054441E-6,6.234374E-5,0.004027011,4.375745E-4,3.435778E-5,0.01201969,7.628335E-5,0.001153211,1.857639E-5,3.872932E-4,1.875087E-5,4.412102E-4,6.066619E-7,1.404949E-4,2.245812E-4,2.267816E-5,0.001532905,1.756213E-4,5.589385E-4,0.00291637,1.859973E-4,6.204804E-7,1.284539E-5,4.603662E-8,1.124921E-7,1.074193E-9,3.019155E-10,5.918124E-12,7.266313E-11,1.658255E-6,1.145873E-8,8.016845E-5,7.997528,6.448853E-5,453571.9,453571.9
8.124749E-6,15.99559,-4.089651E9,1511.214,1511.214,0.001031476,1.0,0.8059659,1.670861E-4,0.03138357,0.001543746,0.007224038,6.65047E-5,0.08813083,1.553358E-4,0.007167162,0.002383044,9.384264E-6,6.13934E-6,0.02812027,9.480008E-4,6.222117E-4,8.32251E-4,1.455869E-4,3.985257E-4,2.001173E-6,6.183788E-5,0.003995182,4.358542E-4,3.385001E-5,0.01200932,7.527597E-5,0.001159203,1.879307E-5,3.893732E-4,1.896799E-5,4.434079E-4,6.171456E-7,1.385542E-4,2.173233E-4,2.209683E-5,0.001526015,1.72412E-4,5.46977E-4,0.002915056,1.857317E-4,6.286617E-7,1.293878E-5,4.698758E-8,1.129431E-7,1.089707E-9,3.067394E-10,6.024958E-12,7.404821E-11,1.541067E-6,1.024064E-8,7.646978E-5,7.996553,6.4485E-5,453516.6,453516.6
8.130616E-6,15.99564,-4.086076E9,1511.208,1511.208,0.001031476,1.0,0.8059578,1.669726E-4,0.03138977,0.001542614,0.007223856,6.643599E-5,0.08813832,1.552278E-4,0.007168965,0.002382654,9.376203E-6,6.132088E-6,0.02811895,9.477095E-4,6.224448E-4,8.324879E-4,1.456301E-4,3.983905E-4,1.998179E-6,6.18091E-5,0.00399337,4.35756E-4,3.382137E-5,0.01200873,7.521906E-5,0.001159544,1.880544E-5,3.894917E-4,1.89804E-5,4.435329E-4,6.177472E-7,1.38444E-4,2.169163E-4,2.206403E-5,0.001525623,1.722302E-4,5.463009E-4,0.002914981,1.857166E-4,6.291297E-7,1.29441E-5,4.704221E-8,1.129688E-7,1.090595E-9,3.070156E-10,6.031108E-12,7.412787E-11,1.53462E-6,1.017502E-8,7.626353E-5,7.996498,6.44848E-5,453513.5,453513.5
8.140952E-6,15.99573,-4.079989E9,1511.198,1511.198,0.001031476,1.0,0.8059436,1.667732E-4,0.03140067,0.001540622,0.007223533,6.631526E-5,0.08815148,1.550379E-4,0.007172138,0.002381966,9.362032E-6,6.119343E-6,0.02811661,9.471969E-4,6.22855E-4,8.329049E-4,1.457061E-4,3.981524E-4,1.992916E-6,6.175844E-5,0.003990181,4.355831E-4,3.377102E-5,0.01200767,7.5119E-5,0.001160143,1.882723E-5,3.897002E-4,1.900224E-5,4.437529E-4,6.188075E-7,1.382502E-4,2.162014E-4,2.200638E-5,0.001524932,1.719105E-4,5.45112E-4,0.00291485,1.856899E-4,6.299539E-7,1.295346E-5,4.713847E-8,1.13014E-7,1.092159E-9,3.075022E-10,6.041952E-12,7.426829E-11,1.523329E-6,1.006042E-8,7.590159E-5,7.9964,6.448445E-5,453508.0,453508.0
8.159313E-6,15.99588,-4.069175E9,1511.18,1511.18,0.001031476,1.0,0.8059183,1.664202E-4,0.03142001,0.001537098,0.007222959,6.610176E-5,0.08817482,1.547017E-4,0.007177763,0.002380745,9.336959E-6,6.096808E-6,0.02811245,9.462886E-4,6.23583E-4,8.336448E-4,1.458409E-4,3.977303E-4,1.983614E-6,6.166862E-5,0.003984527,4.352761E-4,3.368194E-5,0.0120058,7.494192E-5,0.001161206,1.886588E-5,3.9007E-4,1.904102E-5,4.441429E-4,6.206921E-7,1.379068E-4,2.149387E-4,2.190437E-5,0.001523706,1.713444E-4,5.430076E-4,0.002914618,1.856425E-4,6.314175E-7,1.297007E-5,4.730961E-8,1.130942E-7,1.094936E-9,3.083665E-10,6.061241E-12,7.4518E-11,1.503487E-6,9.860147E-9,7.526322E-5,7.996228,6.448383E-5,453498.2,453498.2
8.264235E-6,15.99675,-4.008792E9,1511.078,1511.078,0.001031476,1.0,0.8057755,1.64435E-4,0.0315296,0.001517268,0.007219627,6.490503E-5,0.08830677,1.528087E-4,0.007209667,0.002373802,9.196055E-6,5.970514E-6,0.02808868,9.411486E-4,6.277225E-4,8.378485E-4,1.466028E-4,3.953339E-4,1.931554E-6,6.115913E-5,0.003952442,4.33529E-4,3.31816E-5,0.01199505,7.394557E-5,0.001167223,1.908598E-5,3.921701E-4,1.926203E-5,4.463536E-4,6.314867E-7,1.359644E-4,2.078929E-4,2.133141E-5,0.001516747,1.6815E-4,5.3116E-4,0.002913303,1.853729E-4,6.397686E-7,1.306437E-5,4.829076E-8,1.135491E-7,1.110792E-9,3.133034E-10,6.172124E-12,7.595171E-11,1.395137E-6,8.791558E-9,7.172389E-5,7.995255,6.448033E-5,453443.0,453443.0
8.297124E-6,15.99702,-3.990313E9,1511.047,1511.047,0.001031476,1.0,0.8057312,1.638236E-4,0.03156364,0.001511158,0.007218566,6.453787E-5,0.08834766,1.52225E-4,0.007219584,0.002371635,9.152701E-6,5.931773E-6,0.02808122,9.39555E-4,6.290131E-4,8.391579E-4,1.468389E-4,3.945882E-4,1.915604E-6,6.100075E-5,0.003942464,4.329836E-4,3.302773E-5,0.01199167,7.363862E-5,0.001169092,1.91547E-5,3.928238E-4,1.933109E-5,4.470405E-4,6.348794E-7,1.353625E-4,2.057425E-4,2.115522E-5,0.001514581,1.671629E-4,5.275075E-4,0.002912895,1.852888E-4,6.42382E-7,1.309372E-5,4.859942E-8,1.136906E-7,1.115757E-9,3.148504E-10,6.207113E-12,7.64035E-11,1.362866E-6,8.48159E-9,7.065137E-5,7.994953,6.447926E-5,453425.9,453425.9
8.348924E-6,15.99743,-3.961616E9,1510.997,1510.997,0.001031476,1.0,0.805662,1.628709E-4,0.03161695,0.001501634,0.00721688,6.396705E-5,0.08841161,1.513146E-4,0.007235123,0.002368233,9.08518E-6,5.871547E-6,0.02806947,9.370614E-4,6.310392E-4,8.412123E-4,1.472081E-4,3.934191E-4,1.890837E-6,6.075255E-5,0.003926823,4.321269E-4,3.278818E-5,0.01198631,7.316019E-5,0.001172017,1.926265E-5,3.938489E-4,1.943967E-5,4.481166E-4,6.402315E-7,1.34421E-4,2.024099E-4,2.088093E-5,0.001511183,1.656214E-4,5.218126E-4,0.002912258,1.851567E-4,6.464941E-7,1.313976E-5,4.908662E-8,1.139125E-7,1.123572E-9,3.172864E-10,6.262443E-12,7.711733E-11,1.313585E-6,8.015697E-9,6.89964E-5,7.994483,6.447758E-5,453399.2,453399.2
8.401517E-6,15.99785,-3.933016E9,1510.947,1510.947,0.001031476,1.0,0.8055923,1.619163E-4,0.0316707,0.001492089,0.00721515,6.339678E-5,0.08847598,1.504017E-4,0.007250799,0.002364792,9.017579E-6,5.811386E-6,0.02805752,9.345505E-4,6.33088E-4,8.432881E-4,1.475797E-4,3.922388E-4,1.866122E-6,6.050213E-5,0.003911038,4.312598E-4,3.254844E-5,0.01198085,7.268074E-5,0.001174965,1.937192E-5,3.948843E-4,1.954965E-5,4.492018E-4,6.456763E-7,1.334733E-4,1.990938E-4,2.060648E-5,0.001507751,1.640732E-4,5.161029E-4,0.002911617,1.85023E-4,6.506639E-7,1.318626E-5,4.95826E-8,1.141366E-7,1.131501E-9,3.197589E-10,6.318903E-12,7.784494E-11,1.265446E-6,7.569535E-9,6.735856E-5,7.994009,6.447589E-5,453372.3,453372.4
8.439892E-6,15.99815,-3.91249E9,1510.911,1510.911,0.001031476,1.0,0.8055418,1.612276E-4,0.03170968,0.001485201,0.007213876,6.298641E-5,0.08852261,1.497426E-4,0.007262176,0.002362288,8.968841E-6,5.768096E-6,0.02804881,9.327312E-4,6.345778E-4,8.447966E-4,1.478489E-4,3.913816E-4,1.848355E-6,6.032039E-5,0.00389958,4.30629E-4,3.237566E-5,0.01197685,7.23348E-5,0.001177102,1.945144E-5,3.956363E-4,1.962975E-5,4.499892E-4,6.496559E-7,1.327869E-4,1.967159E-4,2.040873E-5,0.001505258,1.629538E-4,5.119816E-4,0.002911152,1.849257E-4,6.537033E-7,1.322003E-5,4.994532E-8,1.142993E-7,1.137283E-9,3.215625E-10,6.360278E-12,7.837765E-11,1.231468E-6,7.259964E-9,6.618948E-5,7.993667,6.447467E-5,453352.9,453352.9
8.448585E-6,15.99822,-3.90784E9,1510.903,1510.903,0.001031476,1.0,0.8055304,1.610726E-4,0.03171849,0.00148365,0.007213586,6.289411E-5,0.08853313,1.495942E-4,0.007264746,0.002361722,8.957869E-6,5.75836E-6,0.02804683,9.323206E-4,6.349147E-4,8.451376E-4,1.479096E-4,3.911879E-4,1.844362E-6,6.027934E-5,0.003896991,4.304863E-4,3.233677E-5,0.01197595,7.225689E-5,0.001177585,1.946943E-5,3.958062E-4,1.964787E-5,4.501671E-4,6.505583E-7,1.326321E-4,1.961821E-4,2.036422E-5,0.001504694,1.627015E-4,5.110532E-4,0.002911048,1.849037E-4,6.543914E-7,1.322767E-5,5.002759E-8,1.14336E-7,1.138593E-9,3.219711E-10,6.369672E-12,7.849855E-11,1.223903E-6,7.191663E-9,6.592768E-5,7.993589,6.44744E-5,453348.5,453348.5
8.497056E-6,15.9986,-3.882352E9,1510.857,1510.857,0.001031476,1.0,0.8054671,1.602141E-4,0.0317674,0.001475059,0.007211961,6.238398E-5,0.08859152,1.487718E-4,0.007279027,0.002358572,8.897152E-6,5.704547E-6,0.02803581,9.300412E-4,6.36789E-4,8.47034E-4,1.482466E-4,3.901112E-4,1.822305E-6,6.005121E-5,0.003882603,4.296919E-4,3.212162E-5,0.01197088,7.182552E-5,0.001180266,1.956957E-5,3.967512E-4,1.974881E-5,4.511551E-4,6.55595E-7,1.317725E-4,1.93238E-4,2.011803E-5,0.001501562,1.613027E-4,5.059121E-4,0.002910466,1.847812E-4,6.582258E-7,1.327011E-5,5.048695E-8,1.145404E-7,1.145891E-9,3.242486E-10,6.422195E-12,7.917405E-11,1.182599E-6,6.822697E-9,6.448802E-5,7.993161,6.447288E-5,453324.2,453324.2
8.622602E-6,15.99955,-3.818204E9,1510.741,1510.741,0.001031476,1.0,0.8053055,1.580382E-4,0.03189266,0.001453274,0.007207684,6.109702E-5,0.08874067,1.466844E-4,0.00731564,0.00235046,8.743423E-6,5.568794E-6,0.02800725,9.242155E-4,6.416122E-4,8.519079E-4,1.491069E-4,3.873477E-4,1.766762E-6,5.946635E-5,0.003845701,4.276455E-4,3.157731E-5,0.01195768,7.073177E-5,0.001187127,1.982763E-5,3.991777E-4,2.000929E-5,4.536867E-4,6.686833E-7,1.295776E-4,1.858614E-4,1.949557E-5,0.001493517,1.577433E-4,4.928686E-4,0.00290898,1.844658E-4,6.681373E-7,1.337911E-5,5.168187E-8,1.150649E-7,1.164772E-9,3.301448E-10,6.559371E-12,8.093503E-11,1.082187E-6,5.954311E-9,6.091245E-5,7.992067,6.446903E-5,453262.2,453262.2
8.675025E-6,15.99994,-3.792216E9,1510.693,1510.693,0.001031476,1.0,0.8052389,1.571494E-4,0.03194438,0.001444369,0.007205871,6.057387E-5,0.08880208,1.458305E-4,0.007330769,0.002347093,8.6807E-6,5.513607E-6,0.02799532,9.218157E-4,6.43613E-4,8.539271E-4,1.49461E-4,3.862044E-4,1.744228E-6,5.922468E-5,0.003830446,4.267957E-4,3.13554E-5,0.01195214,7.028486E-5,0.001189958,1.993484E-5,4.001822E-4,2.011765E-5,4.547323E-4,6.741668E-7,1.286743E-4,1.82884E-4,1.924199E-5,0.001490186,1.562837E-4,4.875358E-4,0.002908369,1.843348E-4,6.722677E-7,1.342423E-5,5.218299E-8,1.15282E-7,1.172648E-9,3.326058E-10,6.617137E-12,8.167518E-11,1.042904E-6,5.625883E-9,5.94823E-5,7.991618,6.446745E-5,453236.7,453236.7
8.734524E-6,16.00038,-3.76324E9,1510.639,1510.639,0.001031476,1.0,0.805164,1.561545E-4,0.03200265,0.001434398,0.007203794,5.999001E-5,0.08887115,1.448739E-4,0.00734783,0.002343287,8.610536E-6,5.452014E-6,0.02798178,9.19115E-4,6.458746E-4,8.562075E-4,1.49859E-4,3.849143E-4,1.719098E-6,5.895218E-5,0.00381324,4.258345E-4,3.110729E-5,0.01194583,6.978448E-5,0.001193147,2.005614E-5,4.01316E-4,2.024034E-5,4.559109E-4,6.804034E-7,1.276583E-4,1.795761E-4,1.895864E-5,0.001486427,1.546457E-4,4.815631E-4,0.002907681,1.841867E-4,6.769497E-7,1.347517E-5,5.275328E-8,1.155269E-7,1.18158E-9,3.35398E-10,6.683051E-12,8.251869E-11,1.000107E-6,5.275546E-9,5.790242E-5,7.991113,6.446569E-5,453208.1,453208.1
8.768137E-6,16.00063,-3.747123E9,1510.608,1510.608,0.001031476,1.0,0.8051219,1.555988E-4,0.03203538,0.001428827,0.007202613,5.966469E-5,0.0889099,1.443391E-4,0.007357418,0.002341143,8.571366E-6,5.417693E-6,0.02797412,9.175999E-4,6.47148E-4,8.574905E-4,1.500822E-4,3.841889E-4,1.70511E-6,5.879907E-5,0.00380357,4.252931E-4,3.096884E-5,0.01194225,6.950493E-5,0.001194938,2.012448E-5,4.019537E-4,2.030952E-5,4.56573E-4,6.839328E-7,1.270886E-4,1.777399E-4,1.88006E-5,0.001484313,1.53729E-4,4.782255E-4,0.002907295,1.841032E-4,6.795921E-7,1.350382E-5,5.307618E-8,1.156646E-7,1.186624E-9,3.36975E-10,6.720452E-12,8.299683E-11,9.767313E-7,5.087505E-9,5.702955E-5,7.990829,6.44647E-5,453192.0,453192.0
8.898478E-6,16.00156,-3.686263E9,1510.491,1510.491,0.001031476,1.0,0.804961,1.534867E-4,0.032161,0.001407639,0.007197975,5.843357E-5,0.08905822,1.423041E-4,0.007394248,0.002332877,8.422635E-6,5.287794E-6,0.02794444,9.117964E-4,6.520567E-4,8.624302E-4,1.50936E-4,3.813997E-4,1.652273E-6,5.821099E-5,0.003766416,4.232041E-4,3.044356E-5,0.01192833,6.844216E-5,0.001201805,2.038828E-5,4.044071E-4,2.057687E-5,4.59115E-4,6.976606E-7,1.249087E-4,1.708377E-4,1.820163E-5,0.001476179,1.502329E-4,4.655318E-4,0.002905818,1.837813E-4,6.898197E-7,1.361405E-5,5.433311E-8,1.161942E-7,1.206163E-9,3.430874E-10,6.866621E-12,8.486202E-11,8.913246E-7,4.42102E-9,5.377543E-5,7.989747,6.446094E-5,453130.6,453130.6
