Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H3_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_IC3H7_Soln#7 (),Mole_fraction_NC3H7_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_PC4H9_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_NC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_XYLENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC12H26_Soln#7 (),Mole_fraction_NC16H34_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
2.225382E-5,15.6132,-6.626522E9,1246.424,1246.424,0.001388525,1.0,0.9201866,2.389517E-5,0.003904707,3.17301E-4,0.00130915,1.215374E-4,0.01720822,1.100923E-5,1.031073E-4,4.966686E-4,4.145015E-6,1.071234E-5,0.008044939,1.871635E-4,8.315479E-6,2.783645E-5,1.761341E-4,4.544458E-6,7.802995E-6,5.021672E-6,1.83795E-5,0.002917466,1.176313E-4,1.223967E-4,0.002839488,1.199762E-5,5.036526E-5,1.80388E-8,1.61758E-5,1.57714E-7,1.203419E-7,2.233849E-5,0.002266776,3.399377E-7,5.648538E-5,0.001112594,5.484515E-5,1.89378E-6,1.246896E-7,2.509474E-4,0.002324701,0.003814035,4.991169E-5,2.887463E-7,1.074563E-5,4.447093E-7,1.204101E-5,0.008090237,0.00433992,0.01932926,9.095874,8.893251E-5,515863.5,515863.5
2.234388E-5,15.61305,-6.603584E9,1246.317,1246.317,0.001388525,1.0,0.9201205,2.382738E-5,0.003915174,3.165457E-4,0.001312241,1.212626E-4,0.01724597,1.099442E-5,1.034736E-4,4.976862E-4,4.140879E-6,1.068125E-5,0.008061803,1.870355E-4,8.353814E-6,2.791573E-5,1.764595E-4,4.530892E-6,7.82337E-6,5.057539E-6,1.845649E-5,0.002922967,1.179803E-4,1.222806E-4,0.002845983,1.205605E-5,5.049226E-5,1.820247E-8,1.625484E-5,1.585968E-7,1.213338E-7,2.237147E-5,0.002271024,3.419598E-7,5.662536E-5,0.001114744,5.493477E-5,1.902461E-6,1.253403E-7,2.513854E-4,0.002328788,0.003813534,4.990806E-5,2.907026E-7,1.07884E-5,4.460181E-7,1.20851E-5,0.00808425,0.004335514,0.01931364,9.095177,8.893333E-5,515824.0,515824.0
2.712165E-5,15.60573,-5.572404E9,1241.113,1241.113,0.001388525,1.0,0.9169112,2.074151E-5,0.0044299,2.818374E-4,0.0014631,1.085655E-4,0.01908212,1.025904E-5,1.219066E-4,5.459181E-4,3.945461E-6,9.267371E-6,0.008876818,1.808102E-4,1.033313E-5,3.187515E-5,1.917619E-4,3.915163E-6,8.816494E-6,7.043885E-6,2.232564E-5,0.003184659,1.352217E-4,1.166973E-4,0.003161846,1.505061E-5,5.67565E-5,2.770211E-8,2.036354E-5,2.045105E-7,1.776237E-7,2.388014E-5,0.002473297,4.503798E-7,6.335507E-5,0.001216916,5.919973E-5,2.346332E-6,1.597445E-7,2.72239E-4,0.002521374,0.003789414,4.941896E-5,3.965041E-7,1.292914E-5,5.111614E-7,1.426749E-5,0.00779534,0.004124182,0.01855795,9.061448,8.897506E-5,513911.1,513911.1
2.892771E-5,15.60312,-5.259006E9,1239.354,1239.354,0.001388525,1.0,0.9158289,1.978776E-5,0.004606462,2.709693E-4,0.001514345,1.045591E-4,0.01970277,1.000608E-5,1.284067E-4,5.616724E-4,3.88189E-6,8.830777E-6,0.009149965,1.787051E-4,1.105379E-5,3.326061E-5,1.967072E-4,3.725531E-6,9.153267E-6,7.831066E-6,2.368251E-5,0.00327049,1.411619E-4,1.14841E-4,0.003268594,1.612936E-5,5.891387E-5,3.167692E-8,2.18721E-5,2.213346E-7,2.005483E-7,2.434917E-5,0.002539724,4.916826E-7,6.559384E-5,0.001250371,6.060216E-5,2.505985E-6,1.726605E-7,2.790856E-4,0.002583715,0.003781355,4.913003E-5,4.371703E-7,1.367779E-5,5.338657E-7,1.501923E-5,0.007698685,0.004054078,0.01830444,9.050123,8.898996E-5,513268.8,513268.8
3.749709E-5,15.59175,-4.139576E9,1232.168,1232.168,0.001388525,1.0,0.9114147,1.630767E-5,0.005343267,2.30641E-4,0.001725544,8.956049E-5,0.02224158,8.968948E-6,1.563801E-4,6.233639E-4,3.633873E-6,7.239407E-6,0.01025475,1.701032E-4,1.42818E-5,3.918843E-5,2.157841E-4,3.036552E-6,1.05383E-5,1.175512E-5,2.941883E-5,0.003607673,1.659989E-4,1.074296E-4,0.003705166,2.088195E-5,6.796646E-5,5.289602E-8,2.869946E-5,2.968614E-7,3.184912E-7,2.606778E-5,0.002801042,6.870488E-7,7.455295E-5,0.001381442,6.615415E-5,3.209885E-6,2.3304E-7,3.059992E-4,0.002824211,0.003748786,4.744081E-5,6.311697E-7,1.685487E-5,6.30642E-7,1.814219E-5,0.007308557,0.003774235,0.01727779,9.004207,8.905483E-5,510664.7,510664.7
5.959379E-5,15.56838,-2.642264E9,1219.068,1219.068,0.001388525,1.0,0.903382,1.140678E-5,0.006760174,1.71453E-4,0.002120503,6.718296E-5,0.02689089,7.15225E-6,2.132105E-4,7.256737E-4,3.222284E-6,5.00493E-6,0.01222396,1.545579E-4,2.142854E-5,5.12135E-5,2.46174E-4,2.076197E-6,1.311524E-5,2.256491E-5,4.016733E-5,0.004166255,2.133939E-4,9.465516E-5,0.004504329,3.094893E-5,8.562005E-5,1.196151E-7,4.413466E-5,4.626625E-7,6.61855E-7,2.847009E-5,0.00323492,1.165854E-6,9.006304E-5,0.001596709,7.565802E-5,4.713717E-6,3.814397E-7,3.505266E-4,0.003203866,0.00369028,4.297986E-5,1.113722E-6,2.305727E-5,8.262538E-7,2.391639E-5,0.006615841,0.003290228,0.01544287,8.921852,8.918854E-5,505994.0,505994.0
1.0E-4,15.53852,-1.560084E9,1204.353,1204.353,0.001388525,1.0,0.8943266,7.566726E-6,0.008493908,1.219903E-4,0.002586209,4.81871E-5,0.03217433,5.352695E-6,2.862793E-4,8.270056E-4,2.806103E-6,3.264075E-6,0.01437178,1.376304E-4,3.168898E-5,6.691008E-5,2.741434E-4,1.33591E-6,1.612103E-5,4.243734E-5,5.126794E-5,0.004705753,2.69429E-4,8.140961E-5,0.005411619,4.441865E-5,1.077289E-4,2.595065E-7,6.683877E-5,6.957624E-7,1.327356E-6,3.022132E-5,0.003654329,1.916683E-6,1.060656E-4,0.001800599,8.563982E-5,6.768664E-6,6.30778E-7,3.931006E-4,0.003539077,0.003624739,3.710344E-5,1.89297E-6,3.051974E-5,1.083135E-6,3.027703E-5,0.005862536,0.002783979,0.01343441,8.831096,8.93599E-5,500846.9,500846.9
1.251753E-4,15.52468,-1.233328E9,1198.029,1198.029,0.001388525,1.0,0.8904048,6.321417E-6,0.009295884,1.050439E-4,0.002795973,4.162588E-5,0.03447545,4.676697E-6,3.208634E-4,8.667044E-4,2.638668E-6,2.70276E-6,0.01527522,1.306056E-4,3.694162E-5,7.447125E-5,2.843038E-4,1.099313E-6,1.745632E-5,5.426164E-5,5.522371E-5,0.00490795,2.942827E-4,7.606327E-5,0.005806161,5.092905E-5,1.181744E-4,3.48666E-7,7.86569E-5,8.138364E-7,1.736159E-6,3.071081E-5,0.003811267,2.311985E-6,1.124088E-4,0.001875199,8.976835E-5,7.781504E-6,7.754136E-7,4.087784E-4,0.00365275,0.003596367,3.454809E-5,2.320309E-6,3.386014E-5,1.208531E-6,3.290964E-5,0.00554569,0.00257777,0.01258733,8.792552,8.943955E-5,498660.9,498660.9
1.341908E-4,15.52032,-1.145965E9,1196.083,1196.083,0.001388525,1.0,0.8891926,5.978465E-6,0.009550534,1.002725E-4,0.002861907,3.977409E-5,0.03518815,4.481001E-6,3.319119E-4,8.784956E-4,2.58834E-6,2.548569E-6,0.01555089,1.284786E-4,3.86713E-5,7.690449E-5,2.87214E-4,1.03455E-6,1.787285E-5,5.836588E-5,5.630081E-5,0.004966438,3.020117E-4,7.445924E-5,0.005928237,5.302232E-5,1.215229E-4,3.803334E-7,8.257499E-5,8.526763E-7,1.879874E-6,3.083253E-5,0.003856596,2.442211E-6,1.14288E-4,0.0018965,9.102244E-5,8.109864E-6,8.2559E-7,4.132641E-4,0.00368395,0.003587596,3.37705E-5,2.464555E-6,3.490264E-5,1.24921E-6,3.370343E-5,0.005448942,0.002515639,0.01232858,8.78074,8.94647E-5,497991.0,497991.0
1.444497E-4,15.51566,-1.059818E9,1194.03,1194.03,0.001388525,1.0,0.8879103,5.635371E-6,0.009823544,9.544796E-5,0.002932253,3.789977E-5,0.03594286,4.280773E-6,3.437854E-4,8.907314E-4,2.535808E-6,2.39451E-6,0.01584061,1.262524E-4,4.055749E-5,7.952837E-5,2.901764E-4,9.699536E-7,1.831536E-5,6.295114E-5,5.735687E-5,0.005026214,3.102066E-4,7.278732E-5,0.006057432,5.527811E-5,1.251307E-4,4.160972E-7,8.686221E-5,8.950459E-7,2.041476E-6,3.09468E-5,0.003902881,2.583877E-6,1.162318E-4,0.001918112,9.233789E-5,8.465157E-6,8.817477E-7,4.178191E-4,0.003714917,0.003578318,3.295621E-5,2.623718E-6,3.601002E-5,1.293278E-6,3.453196E-5,0.005347206,0.002450736,0.01205649,8.768297,8.949156E-5,497285.3,497285.3
1.53361E-4,15.51185,-9.943678E8,1192.367,1192.367,0.001388525,1.0,0.8868696,5.371116E-6,0.01004789,9.16947E-5,0.002989805,3.644034E-5,0.03655591,4.123391E-6,3.535617E-4,9.004848E-4,2.493703E-6,2.275998E-6,0.01607427,1.244642E-4,4.21316E-5,8.169542E-5,2.924934E-4,9.203417E-7,1.867582E-5,6.686113E-5,5.814763E-5,0.005073124,3.168685E-4,7.144937E-5,0.006162312,5.713991E-5,1.281096E-4,4.468973E-7,9.045165E-5,9.304336E-7,2.180126E-6,3.102887E-5,0.003939167,2.701672E-6,1.177748E-4,0.001934947,9.339687E-5,8.759497E-6,9.297636E-7,4.213697E-4,0.003738499,0.003570788,3.230233E-5,2.757988E-6,3.691186E-5,1.329845E-6,3.519548E-5,0.005265108,0.002398687,0.01183694,8.758239,8.951352E-5,496714.9,496714.9
1.58411E-4,15.50979,-9.605664E8,1191.47,1191.47,0.001388525,1.0,0.8863069,5.23333E-6,0.01017025,8.97241E-5,0.003021097,3.567363E-5,0.03688756,4.040199E-6,3.588999E-4,9.056931E-4,2.471135E-6,2.214258E-6,0.01620004,1.235045E-4,4.29991E-5,8.28811E-5,2.937137E-4,8.945244E-7,1.88712E-5,6.904706E-5,5.854945E-5,0.005097883,3.204739E-4,7.073307E-5,0.006219025,5.815809E-5,1.297397E-4,4.64234E-7,9.243427E-5,9.499518E-7,2.257975E-6,3.106933E-5,0.003958304,2.766373E-6,1.185959E-4,0.001943784,9.396617E-5,8.92088E-6,9.566722E-7,4.23234E-4,0.003750668,0.003566717,3.195158E-5,2.832532E-6,3.740055E-5,1.349921E-6,3.555077E-5,0.005220895,0.00237078,0.01171872,8.752817,8.952545E-5,496407.4,496407.4
1.6678E-4,15.50649,-9.090846E8,1190.049,1190.049,0.001388525,1.0,0.8854136,5.02163E-6,0.01036607,8.667736E-5,0.003071039,3.448763E-5,0.03741445,3.910826E-6,3.674513E-4,9.138705E-4,2.435579E-6,2.119474E-6,0.01639892,1.219909E-4,4.440038E-5,8.478377E-5,2.956051E-4,8.549304E-7,1.918208E-5,7.262286E-5,5.914942E-5,0.005136319,3.262022E-4,6.960591E-5,0.006309082,5.979129E-5,1.323566E-4,4.927704E-7,9.564349E-5,9.815102E-7,2.385832E-6,3.112806E-5,0.003987989,2.8705E-6,1.198802E-4,0.001957429,9.486533E-5,9.180341E-6,1.000805E-6,4.261137E-4,0.003769152,0.003560254,3.139888E-5,2.953748E-6,3.817793E-5,1.382244E-6,3.610979E-5,0.005150951,0.002326806,0.01153172,8.74423,8.954448E-5,495920.4,495920.4
1.718648E-4,15.50456,-8.802769E8,1189.221,1189.221,0.001388525,1.0,0.8848929,4.902149E-6,0.01048108,8.494713E-5,0.003100295,3.381378E-5,0.0377217,3.836955E-6,3.724782E-4,9.185847E-4,2.415014E-6,2.066021E-6,0.01651436,1.211146E-4,4.523078E-5,8.590408E-5,2.966815E-4,8.326234E-7,1.936364E-5,7.476722E-5,5.947709E-5,0.005158222,3.295425E-4,6.895475E-5,0.006361572,6.075255E-5,1.338983E-4,5.099872E-7,9.754913E-5,1.000232E-6,2.462809E-6,3.115921E-5,0.004004892,2.931954E-6,1.206176E-4,0.001965163,9.538665E-5,9.333391E-6,1.027346E-6,4.277461E-4,0.003779448,0.003556487,3.107921E-5,3.026043E-6,3.86318E-5,1.401339E-6,3.643265E-5,0.005110329,0.002301367,0.01142314,8.739239,8.955561E-5,495637.3,495637.3
1.825873E-4,15.50067,-8.248402E8,1187.56,1187.56,0.001388525,1.0,0.8838447,4.670017E-6,0.01071461,8.156288E-5,0.003159529,3.249507E-5,0.0383406,3.691634E-6,3.826942E-4,9.279615E-4,2.373962E-6,1.962262E-6,0.0167457,1.193637E-4,4.693343E-5,8.818472E-5,2.987904E-4,7.893714E-7,1.972993E-5,7.922075E-5,6.008643E-5,0.005201195,3.362699E-4,6.765676E-5,0.006467247,6.270859E-5,1.3704E-4,5.459896E-7,1.014655E-4,1.038674E-6,2.623393E-6,3.121516E-5,0.00403802,3.057299E-6,1.220766E-4,0.001980238,9.642992E-5,9.645587E-6,1.082668E-6,4.309286E-4,0.003799109,0.003548905,3.044136E-5,3.175335E-6,3.954714E-5,1.440365E-6,3.707584E-5,0.005028875,0.002250581,0.01120546,8.729219,8.957811E-5,495069.0,495069.1
1.865197E-4,15.4993,-8.061261E8,1186.976,1186.976,0.001388525,1.0,0.883476,4.590961E-6,0.0107974,8.040318E-5,0.003180473,3.204298E-5,0.03855841,3.641585E-6,3.863184E-4,9.31224E-4,2.359632E-6,1.926955E-6,0.01682673,1.187521E-4,4.754228E-5,8.899495E-5,2.995139E-4,7.746682E-7,1.985902E-5,8.083117E-5,6.028452E-5,0.005215953,3.386368E-4,6.720428E-5,0.006504419,6.340328E-5,1.381573E-4,5.590895E-7,1.028689E-4,1.052441E-6,2.681698E-6,3.123272E-5,0.004049386,3.101886E-6,1.225816E-4,0.001985382,9.679488E-5,9.7567E-6,1.102744E-6,4.320148E-4,0.003805685,0.003546239,3.021885E-5,3.229061E-6,3.986961E-5,1.454281E-6,3.729989E-5,0.005000326,0.002232851,0.01112919,8.725704,8.958605E-5,494869.7,494869.7
1.988822E-4,15.49515,-7.52178E8,1185.225,1185.225,0.001388525,1.0,0.8823666,4.360973E-6,0.01104854,7.700779E-5,0.003243837,3.071873E-5,0.03921413,3.494328E-6,3.973186E-4,9.409296E-4,2.316864E-6,1.824329E-6,0.01706945,1.169254E-4,4.940568E-5,9.145766E-5,3.016337E-4,7.319761E-7,2.024813E-5,8.581585E-5,6.082853E-5,0.005259222,3.457584E-4,6.585576E-5,0.006616253,6.551411E-5,1.415582E-4,5.999098E-7,1.071735E-4,1.094646E-6,2.86296E-6,3.127905E-5,0.004082674,3.237498E-6,1.240748E-4,0.002000363,9.788646E-5,1.009507E-5,1.165139E-6,4.351774E-4,0.003824401,0.003538217,2.955535E-5,3.394591E-6,4.084124E-5,1.496747E-6,3.796691E-5,0.004914754,0.002179934,0.01090064,8.715158,8.961001E-5,494271.6,494271.6
2.0E-4,15.49479,-7.476337E8,1185.072,1185.072,0.001388525,1.0,0.8822698,4.341452E-6,0.0110706,7.671807E-5,0.003249391,3.060569E-5,0.03927137,3.481713E-6,3.982853E-4,9.417688E-4,2.313156E-6,1.815624E-6,0.01709055,1.16767E-4,4.957055E-5,9.167432E-5,3.018147E-4,7.283583E-7,2.028213E-5,8.626082E-5,6.087226E-5,0.005262916,3.463798E-4,6.5739E-5,0.006626011,6.569978E-5,1.418578E-4,6.035738E-7,1.075551E-4,1.098386E-6,2.879199E-6,3.128263E-5,0.004085513,3.249432E-6,1.242032E-4,0.002001635,9.798124E-5,1.012488E-5,1.170729E-6,4.354458E-4,0.003825957,0.003537517,2.949788E-5,3.409316E-6,4.092612E-5,1.500496E-6,3.80246E-5,0.00490731,0.002175346,0.01088076,8.71424,8.961211E-5,494219.5,494219.5
2.102181E-4,15.49156,-7.083695E8,1183.718,1183.718,0.001388525,1.0,0.8814097,4.171768E-6,0.01126765,7.418927E-5,0.003298916,2.961877E-5,0.03978013,3.371281E-6,4.069228E-4,9.491696E-4,2.280389E-6,1.740005E-6,0.01727747,1.153662E-4,5.105142E-5,9.361165E-5,3.033938E-4,6.969501E-7,2.058456E-5,9.028527E-5,6.123408E-5,0.005295166,3.518997E-4,6.470813E-5,0.006712699,6.735971E-5,1.4454E-4,6.368627E-7,1.109873E-4,1.132022E-6,3.026499E-6,3.131127E-5,0.004110279,3.356117E-6,1.253304E-4,0.002012678,9.88199E-5,1.03918E-5,1.221435E-6,4.377765E-4,0.003839249,0.0035313,2.899044E-5,3.542145E-6,4.168085E-5,1.53411E-6,3.853349E-5,0.00484134,0.002134803,0.01070466,8.706098,8.963076E-5,493757.8,493757.8
2.189542E-4,15.48893,-6.777553E8,1182.616,1182.616,0.001388525,1.0,0.8807077,4.038143E-6,0.0114299,7.218427E-5,0.003339582,2.883592E-5,0.04019563,3.283312E-6,4.140378E-4,9.55139E-4,2.253872E-6,1.680513E-6,0.01742928,1.14232E-4,5.228184E-5,9.520937E-5,3.04645E-4,6.722681E-7,2.083184E-5,9.366565E-5,6.149355E-5,0.005320719,3.564035E-4,6.387528E-5,0.006783447,6.872843E-5,1.467569E-4,6.650347E-7,1.138459E-4,1.160032E-6,3.150825E-6,3.133045E-5,0.004129874,3.444033E-6,1.262321E-4,0.002021354,9.949982E-5,1.061238E-5,1.264246E-6,4.396068E-4,0.003849379,0.003526227,2.858043E-5,3.653284E-6,4.229766E-5,1.561962E-6,3.894388E-5,0.004787712,0.002101995,0.01056156,8.699473,8.964602E-5,493382.0,493382.0
2.297933E-4,15.4858,-6.430664E8,1181.313,1181.313,0.001388525,1.0,0.8798756,3.885237E-6,0.01162389,6.987461E-5,0.003388071,2.793372E-5,0.04068843,3.181533E-6,4.225473E-4,9.621328E-4,2.222705E-6,1.612501E-6,0.01760834,1.128984E-4,5.376586E-5,9.71221E-5,3.060846E-4,6.440832E-7,2.112541E-5,9.778475E-5,6.175893E-5,0.005350107,3.617389E-4,6.289805E-5,0.006867291,7.036691E-5,1.494175E-4,6.996264E-7,1.17302E-4,1.193898E-6,3.303057E-6,3.134838E-5,0.004152375,3.549138E-6,1.272792E-4,0.00203124,1.003002E-4,1.087697E-5,1.316697E-6,4.416914E-4,0.003860545,0.003520216,2.809938E-5,3.788254E-6,4.30296E-5,1.595467E-6,3.942441E-5,0.004724399,0.002063435,0.01039271,8.691644,8.966415E-5,492938.0,492938.0
2.408814E-4,15.48274,-6.108746E8,1180.047,1180.047,0.001388525,1.0,0.8790649,3.741819E-6,0.01181462,6.769274E-5,0.00343561,2.708105E-5,0.04116877,3.084957E-6,4.309156E-4,9.688614E-4,2.19262E-6,1.548777E-6,0.01778183,1.116105E-4,5.523845E-5,9.900482E-5,3.074416E-4,6.177067E-7,2.141183E-5,1.019152E-4,6.197311E-5,0.005377786,3.66932E-4,6.195651E-5,0.006948944,7.197972E-5,1.520442E-4,7.346085E-7,1.207404E-4,1.227597E-6,3.456522E-6,3.136092E-5,0.004173529,3.652369E-6,1.282761E-4,0.002040454,1.010738E-4,1.113796E-5,1.369617E-6,4.436326E-4,0.003870543,0.003514362,2.7636E-5,3.923174E-6,4.374333E-5,1.628623E-6,3.988619E-5,0.004662993,0.002026219,0.01022904,8.684042,8.968184E-5,492506.9,492506.9
2.522748E-4,15.47974,-5.808063E8,1178.81,1178.81,0.001388525,1.0,0.8782708,3.606449E-6,0.01200314,6.561889E-5,0.00348247,2.627024E-5,0.04163954,2.992785E-6,4.391884E-4,9.753729E-4,2.163416E-6,1.488691E-6,0.01795085,1.103598E-4,5.670699E-5,1.008674E-4,3.087279E-4,5.928658E-7,2.169277E-5,1.060747E-4,6.214024E-5,0.005403985,3.720134E-4,6.104421E-5,0.007028898,7.357549E-5,1.546513E-4,7.701412E-7,1.241783E-4,1.261302E-6,3.611889E-6,3.136857E-5,0.004193513,3.754204E-6,1.292301E-4,0.002049077,1.018256E-4,1.139672E-5,1.423251E-6,4.454476E-4,0.003879494,0.003508631,2.718717E-5,4.058696E-6,4.444307E-5,1.661604E-6,4.033234E-5,0.004603102,0.001990096,0.01006951,8.676621,8.96992E-5,492086.0,492086.0
2.628343E-4,15.47709,-5.553188E8,1177.717,1177.717,0.001388525,1.0,0.8775671,3.490563E-6,0.01217165,6.383189E-5,0.00352425,2.557131E-5,0.042057,2.913073E-6,4.465835E-4,9.810793E-4,2.137749E-6,1.437304E-6,0.01809988,1.092603E-4,5.803039E-5,1.025331E-4,3.098325E-4,5.716447E-7,2.194204E-5,1.098559E-4,6.225299E-5,0.005426443,3.765116E-4,6.024387E-5,0.007099734,7.500299E-5,1.569909E-4,8.027118E-7,1.272839E-4,1.291763E-6,3.753838E-6,3.137157E-5,0.004210609,3.844982E-6,1.300566E-4,0.002056385,1.024868E-4,1.162859E-5,1.472311E-6,4.469839E-4,0.003886727,0.003503554,2.679361E-5,4.18165E-6,4.506365E-5,1.691258E-6,4.072254E-5,0.004550237,0.001958354,0.009928783,8.670064,8.97146E-5,491714.1,491714.1
2.74687E-4,15.47423,-5.291018E8,1176.546,1176.546,0.001388525,1.0,0.8768109,3.370199E-6,0.01235422,6.196406E-5,0.003569404,2.484047E-5,0.04250577,2.829476E-6,4.545952E-4,9.871438E-4,2.110402E-6,1.383984E-6,0.01825917,1.080885E-4,5.947548E-5,1.043383E-4,3.109823E-4,5.496491E-7,2.221014E-5,1.140182E-4,6.233697E-5,0.005449769,3.813381E-4,5.939259E-5,0.007175812,7.655058E-5,1.595355E-4,8.388707E-7,1.306833E-4,1.325125E-6,3.910888E-6,3.137091E-5,0.004228328,3.942986E-6,1.309244E-4,0.002063884,1.031916E-4,1.188037E-5,1.526663E-6,4.485579E-4,0.003893763,0.003498102,2.637522E-5,4.3168E-6,4.573079E-5,1.723567E-6,4.113621E-5,0.004493662,0.001924536,0.009778283,8.663041,8.973116E-5,491315.8,491315.8
3.0E-4,15.46853,-4.802089E8,1174.22,1174.22,0.001388525,1.0,0.875302,3.142293E-6,0.01272327,5.839259E-5,0.003660337,2.344226E-5,0.04340196,2.668858E-6,4.707868E-4,9.990439E-4,2.05653E-6,1.283182E-6,0.01857446,1.057798E-4,6.243159E-5,1.07987E-4,3.131636E-4,5.081371E-7,2.274579E-5,1.226325E-4,6.239042E-5,0.005493815,3.90945E-4,5.772036E-5,0.007327505,7.968126E-5,1.647112E-4,9.147491E-7,1.376637E-4,1.393708E-6,4.238547E-6,3.135784E-5,0.004261662,4.139672E-6,1.325924E-4,0.002077751,1.0458E-4,1.239088E-5,1.64033E-6,4.514601E-4,0.003905529,0.003487232,2.555425E-5,4.596131E-6,4.70628E-5,1.789446E-6,4.194403E-5,0.004381474,0.001857942,0.009480178,8.649096,8.976422E-5,490524.9,490524.9
3.235501E-4,15.46366,-4.417726E8,1172.241,1172.241,0.001388525,1.0,0.8740111,2.959672E-6,0.01304409,5.549587E-5,0.003739031,2.230739E-5,0.04416934,2.537868E-6,4.848567E-4,0.001009016,2.011192E-6,1.202568E-6,0.01884137,1.03836E-4,6.50388E-5,1.111563E-4,3.149104E-4,4.7501E-7,2.320455E-5,1.30331E-4,6.231596E-5,0.005528811,3.991326E-4,5.631795E-5,0.007457125,8.24046E-5,1.692462E-4,9.837995E-7,1.438499E-4,1.454589E-6,4.534378E-6,3.133448E-5,0.004288004,4.3087E-6,1.339497E-4,0.002088437,1.057472E-4,1.283607E-5,1.743303E-6,4.536853E-4,0.003913173,0.003477945,2.48668E-5,4.845678E-6,4.820269E-5,1.847325E-6,4.261583E-5,0.004286253,0.001801916,0.009227557,8.63724,8.979249E-5,489852.5,489852.5
3.366351E-4,15.46112,-4.228064E8,1171.209,1171.209,0.001388525,1.0,0.8733349,2.868317E-6,0.01321408,5.403437E-5,0.003780595,2.173453E-5,0.0445716,2.471547E-6,4.923079E-4,0.001014165,1.987715E-6,1.1623E-6,0.01898013,1.028294E-4,6.643391E-5,1.128335E-4,3.15782E-4,4.584874E-7,2.3445E-5,1.344851E-4,6.223338E-5,0.005546147,4.034085E-4,5.559356E-5,0.007524964,8.384782E-5,1.716628E-4,1.021564E-6,1.471716E-4,1.487324E-6,4.69519E-6,3.131788E-5,0.004300995,4.397371E-6,1.346346E-4,0.0020936,1.063506E-4,1.307234E-5,1.799427E-6,4.547551E-4,0.003916284,0.003473085,2.451216E-5,4.980429E-6,4.87998E-5,1.878215E-6,4.296047E-5,0.00423665,0.001772914,0.009096121,8.631057,8.980728E-5,489501.9,489501.9
3.494919E-4,15.45871,-4.055964E8,1170.237,1170.237,0.001388525,1.0,0.8726963,2.784657E-6,0.01337585,5.268836E-5,0.003820069,2.120678E-5,0.04495168,2.410334E-6,4.993965E-4,0.001018982,1.965714E-6,1.12546E-6,0.0191105,1.01886E-4,6.777029E-5,1.144281E-4,3.165779E-4,4.433868E-7,2.367213E-5,1.38485E-4,6.212824E-5,0.005561886,4.074375E-4,5.491587E-5,0.007588989,8.522136E-5,1.739715E-4,1.058272E-6,1.503609E-4,1.518787E-6,4.850819E-6,3.129949E-5,0.00431275,4.481119E-6,1.352646E-4,0.002098198,1.069152E-4,1.329739E-5,1.853846E-6,4.557041E-4,0.003918656,0.003468499,2.41807E-5,5.110306E-6,4.936367E-5,1.907755E-6,4.328127E-5,0.00418998,0.001745741,0.008972564,8.625235,8.982123E-5,489171.7,489171.7
