Time_Soln#30 (sec),Volume_Soln#30 (cm3),Volumetric_heat_production_rate_Soln#30 (erg/cm3-sec),Surface_temperature_Soln#30 (K),Temperature_Soln#30 (K),Mass_Soln#30 (g),Pressure_Soln#30 (atm),Mole_fraction_H2_Soln#30 (),Mole_fraction_H_Soln#30 (),Mole_fraction_CH4_Soln#30 (),Mole_fraction_CH3_Soln#30 (),Mole_fraction_CH2_Soln#30 (),Mole_fraction_C2H6_Soln#30 (),Mole_fraction_C2H5_Soln#30 (),Mole_fraction_C2H4_Soln#30 (),Mole_fraction_C2H3_Soln#30 (),Mole_fraction_C2H2_Soln#30 (),Mole_fraction_C3H8_Soln#30 (),Mole_fraction_IC3H7_Soln#30 (),Mole_fraction_NC3H7_Soln#30 (),Mole_fraction_C3H6_Soln#30 (),Mole_fraction_C3H5-A_Soln#30 (),Mole_fraction_C3H5-S_Soln#30 (),Mole_fraction_C3H5-T_Soln#30 (),Mole_fraction_C3H4-P_Soln#30 (),Mole_fraction_C3H4-A_Soln#30 (),Mole_fraction_C3H3_Soln#30 (),Mole_fraction_C3H2_Soln#30 (),Mole_fraction_NC4H10_Soln#30 (),Mole_fraction_PC4H9_Soln#30 (),Mole_fraction_C4H8-1_Soln#30 (),Mole_fraction_C4H8-2_Soln#30 (),Mole_fraction_C4H71-3_Soln#30 (),Mole_fraction_C4H6_Soln#30 (),Mole_fraction_C4H5_Soln#30 (),Mole_fraction_C4H4_Soln#30 (),Mole_fraction_C4H2_Soln#30 (),Mole_fraction_C6H6_Soln#30 (),Mole_fraction_C10H8_Soln#30 (),Mole_fraction_NC5H12_Soln#30 (),Mole_fraction_NC5H11_Soln#30 (),Mole_fraction_NC5H10_Soln#30 (),Mole_fraction_LC5H8_Soln#30 (),Mole_fraction_NC6H12_Soln#30 (),Mole_fraction_NC7H15_Soln#30 (),Mole_fraction_NC7H14_Soln#30 (),Mole_fraction_C7H8_Soln#30 (),Mole_fraction_C7H7_Soln#30 (),Mole_fraction_C6H5C2H_Soln#30 (),Mole_fraction_C12H8_Soln#30 (),Mole_fraction_BIN1B_Soln#30 (),Mole_fraction_NC10H21_Soln#30 (),Mole_fraction_NC12H25_Soln#30 (),Mole_fraction_NC16H33_Soln#30 (),Mole_fraction_NC12H26_Soln#30 (),Mole_fraction_NC16H34_Soln#30 (),Mole_fraction_NC10H20_Soln#30 (),Molecular_weight_Soln#30 (g/mole),Mass_density_Soln#30 (g/cm3),Unburned_hydrocarbons_Soln#30 (ppm),Volatile_organic_compounds_Soln#30 (ppm)
2.72636E-5,16.04447,-6.071826E9,1886.773,1886.773,7.367683E-4,1.0,0.7715824,6.34722E-4,0.07640014,0.001280495,1.511261E-6,6.368633E-5,2.15946E-6,0.0366612,6.167266E-5,0.1023923,6.094454E-8,5.880344E-9,6.481396E-9,1.141198E-4,1.353123E-5,6.305712E-8,2.384477E-7,0.001870742,8.256702E-4,0.001540788,6.34041E-5,1.015158E-10,2.28241E-11,2.695972E-7,7.300584E-8,5.909616E-8,1.504181E-4,3.62049E-6,5.379543E-4,0.002819255,0.00212576,1.441355E-4,1.347851E-13,7.295541E-16,2.260291E-10,1.091586E-8,2.074382E-13,3.279793E-20,2.300096E-16,5.309006E-5,2.544267E-5,2.881926E-4,3.19749E-5,2.096381E-6,-8.691461E-60,-7.632257E-103,-7.916806E-94,-3.143636E-190,-5.546005E-282,-2.73756E-55,7.10957,4.592039E-5,403212.3,403212.3
2.727285E-5,16.0444,-6.06987E9,1886.755,1886.755,7.367683E-4,1.0,0.7715834,6.346087E-4,0.07640024,0.001280259,1.510617E-6,6.367804E-5,2.158938E-6,0.03665587,6.165456E-5,0.1023976,6.093407E-8,5.878762E-9,6.479655E-9,1.140973E-4,1.352737E-5,6.303731E-8,2.383653E-7,0.001870583,8.255788E-4,0.001540397,6.337747E-5,1.01646E-10,1.914225E-11,2.695403E-7,7.300226E-8,5.907899E-8,1.503839E-4,3.618954E-6,5.378409E-4,0.0028194,0.002125744,1.441416E-4,1.448904E-13,7.293582E-16,2.259574E-10,1.091214E-8,2.073635E-13,2.952037E-20,2.574108E-16,5.307637E-5,2.543463E-5,2.882309E-4,3.198188E-5,2.097762E-6,-8.664695E-60,-7.632217E-103,-7.916764E-94,-3.133814E-190,-3.947915E-282,-2.729007E-55,7.109532,4.592059E-5,403210.1,403210.1
2.727749E-5,16.04437,-6.068814E9,1886.746,1886.746,7.367683E-4,1.0,0.7715839,6.345519E-4,0.0764003,0.001280141,1.510294E-6,6.367388E-5,2.158675E-6,0.0366532,6.164548E-5,0.1024003,6.092882E-8,5.877968E-9,6.478785E-9,1.140859E-4,1.352543E-5,6.302737E-8,2.383239E-7,0.001870503,8.25533E-4,0.001540201,6.336411E-5,1.016884E-10,1.70895E-11,2.695009E-7,7.298975E-8,5.907036E-8,1.503668E-4,3.618184E-6,5.37784E-4,0.002819472,0.002125736,1.441447E-4,1.474957E-13,7.292345E-16,2.259214E-10,1.091027E-8,2.073259E-13,2.763924E-20,2.652098E-16,5.306951E-5,2.54306E-5,2.882501E-4,3.198538E-5,2.098455E-6,-8.650895E-60,-7.632196E-103,-7.916743E-94,-3.128895E-190,-3.330753E-282,-2.724723E-55,7.109513,4.592068E-5,403209.1,403209.1
2.731778E-5,16.04407,-6.060087E9,1886.668,1886.668,7.367683E-4,1.0,0.7715883,6.340592E-4,0.07640076,0.001279114,1.507496E-6,6.363781E-5,2.15639E-6,0.03663002,6.156679E-5,0.1024232,6.088327E-8,5.871085E-9,6.4712E-9,1.139878E-4,1.350866E-5,6.294126E-8,2.379654E-7,0.001869808,8.251353E-4,0.001538501,6.324836E-5,1.016606E-10,1.765233E-11,2.691933E-7,7.291665E-8,5.899563E-8,1.502183E-4,3.611509E-6,5.372909E-4,0.002820103,0.002125666,1.441714E-4,1.436265E-13,7.278881E-16,2.256089E-10,1.089407E-8,2.070009E-13,2.810835E-20,2.592401E-16,5.301002E-5,2.539566E-5,2.88417E-4,3.201575E-5,2.104477E-6,-8.530648E-60,-7.63202E-103,-7.91656E-94,-3.086547E-190,-7.632478E-283,-2.687848E-55,7.109349,4.592153E-5,403199.7,403199.7
2.734409E-5,16.04388,-6.054412E9,1886.616,1886.616,7.367683E-4,1.0,0.7715912,6.33738E-4,0.07640106,0.001278445,1.505673E-6,6.361429E-5,2.154901E-6,0.03661489,6.15155E-5,0.1024382,6.085358E-8,5.866586E-9,6.466243E-9,1.139238E-4,1.349772E-5,6.288513E-8,2.377319E-7,0.001869355,8.248759E-4,0.001537393,6.317297E-5,1.016493E-10,1.472096E-11,2.690036E-7,7.287971E-8,5.894693E-8,1.501214E-4,3.607161E-6,5.369696E-4,0.002820515,0.00212562,1.441888E-4,1.427455E-13,7.270277E-16,2.254052E-10,1.088352E-8,2.067887E-13,2.534589E-20,2.579778E-16,5.297127E-5,2.53729E-5,2.885258E-4,3.203558E-5,2.108415E-6,-8.453001E-60,-7.631905E-103,-7.916441E-94,-3.059214E-190,-2.922439E-283,-2.664047E-55,7.109242,4.592208E-5,403193.7,403193.7
2.734899E-5,16.04384,-6.05339E9,1886.607,1886.607,7.367683E-4,1.0,0.7715917,6.336783E-4,0.07640112,0.001278321,1.505334E-6,6.360992E-5,2.154624E-6,0.03661208,6.150597E-5,0.102441,6.084806E-8,5.865751E-9,6.465326E-9,1.139119E-4,1.349569E-5,6.287471E-8,2.376885E-7,0.001869271,8.248277E-4,0.001537188,6.315897E-5,1.016474E-10,1.301006E-11,2.689754E-7,7.287989E-8,5.893789E-8,1.501034E-4,3.606354E-6,5.369099E-4,0.002820592,0.002125612,1.441921E-4,1.42805E-13,7.268702E-16,2.253674E-10,1.088156E-8,2.067493E-13,2.377235E-20,2.581608E-16,5.296407E-5,2.536867E-5,2.88546E-4,3.203927E-5,2.109147E-6,-8.438657E-60,-7.631884E-103,-7.916419E-94,-3.05416E-190,-2.442205E-283,-2.659646E-55,7.109222,4.592219E-5,403192.5,403192.5
2.73713E-5,16.04368,-6.048544E9,1886.564,1886.564,7.367683E-4,1.0,0.7715941,6.334064E-4,0.07640138,0.001277754,1.503792E-6,6.359002E-5,2.153362E-6,0.03659927,6.146258E-5,0.1024537,6.082293E-8,5.861947E-9,6.461144E-9,1.138577E-4,1.348644E-5,6.282726E-8,2.37491E-7,0.001868887,8.24608E-4,0.00153625,6.309521E-5,1.015196E-10,1.091744E-11,2.68806E-7,7.284045E-8,5.889668E-8,1.500215E-4,3.602676E-6,5.366381E-4,0.00282094,0.002125573,1.442069E-4,1.366086E-13,7.26086E-16,2.251949E-10,1.087264E-8,2.065699E-13,2.17429E-20,2.406807E-16,5.293129E-5,2.534942E-5,2.886382E-4,3.205607E-5,2.112488E-6,-8.37353E-60,-7.631786E-103,-7.916318E-94,-3.031231E-190,-1.083963E-283,-2.639681E-55,7.109131,4.592266E-5,403187.4,403187.4
2.744082E-5,16.04317,-6.03358E9,1886.429,1886.429,7.367683E-4,1.0,0.7716017,6.325615E-4,0.07640216,0.001275994,1.499005E-6,6.352818E-5,2.149447E-6,0.03655944,6.132775E-5,0.1024931,6.074482E-8,5.850121E-9,6.448127E-9,1.136893E-4,1.34577E-5,6.267991E-8,2.368775E-7,0.001867694,8.23925E-4,0.001533337,6.289727E-5,1.014273E-10,8.875308E-12,2.683059E-7,7.274295E-8,5.876867E-8,1.497667E-4,3.591259E-6,5.357938E-4,0.002822024,0.00212545,1.442531E-4,1.398314E-13,7.238844E-16,2.246597E-10,1.084492E-8,2.060126E-13,1.988354E-20,2.484592E-16,5.282954E-5,2.528964E-5,2.889248E-4,3.21084E-5,2.122913E-6,-8.173959E-60,-7.631483E-103,-7.916004E-94,-2.96094E-190,-8.681987E-285,-2.578472E-55,7.108849,4.592412E-5,403171.4,403171.4
2.745182E-5,16.04309,-6.031232E9,1886.407,1886.407,7.367683E-4,1.0,0.7716029,6.324281E-4,0.07640229,0.001275717,1.49825E-6,6.351842E-5,2.148827E-6,0.03655315,6.130648E-5,0.1024993,6.073249E-8,5.848257E-9,6.446083E-9,1.136627E-4,1.345317E-5,6.265669E-8,2.367808E-7,0.001867506,8.238171E-4,0.001532877,6.286606E-5,1.01325E-10,1.436202E-11,2.682178E-7,7.271882E-8,5.874846E-8,1.497265E-4,3.589458E-6,5.356606E-4,0.002822195,0.002125431,1.442604E-4,1.349761E-13,7.234818E-16,2.245752E-10,1.084055E-8,2.059247E-13,2.472262E-20,2.348619E-16,5.281349E-5,2.528022E-5,2.889701E-4,3.211667E-5,2.124564E-6,-8.143002E-60,-7.631435E-103,-7.915954E-94,-2.949979E-190,-5.811396E-285,-2.568927E-55,7.108804,4.592435E-5,403168.8,403168.8
2.746453E-5,16.04299,-6.028592E9,1886.383,1886.383,7.367683E-4,1.0,0.7716043,6.322741E-4,0.07640243,0.001275396,1.497379E-6,6.350715E-5,2.148114E-6,0.03654588,6.128191E-5,0.1025065,6.071826E-8,5.846105E-9,6.443712E-9,1.13632E-4,1.344793E-5,6.262987E-8,2.366691E-7,0.001867288,8.236925E-4,0.001532347,6.283003E-5,1.013309E-10,1.334426E-11,2.681318E-7,7.27062E-8,5.872514E-8,1.496801E-4,3.58738E-6,5.355069E-4,0.002822393,0.002125408,1.442688E-4,1.38122E-13,7.231074E-16,2.244777E-10,1.08355E-8,2.058233E-13,2.392089E-20,2.424653E-16,5.279497E-5,2.526934E-5,2.890224E-4,3.212623E-5,2.126472E-6,-8.107273E-60,-7.63138E-103,-7.915897E-94,-2.937368E-190,-3.652723E-285,-2.557945E-55,7.108753,4.592461E-5,403165.9,403165.9
2.747256E-5,16.04294,-6.026857E9,1886.367,1886.367,7.367683E-4,1.0,0.7716052,6.321768E-4,0.07640252,0.001275193,1.496828E-6,6.350003E-5,2.147664E-6,0.03654129,6.126639E-5,0.1025111,6.070926E-8,5.844746E-9,6.442219E-9,1.136126E-4,1.344462E-5,6.261293E-8,2.365985E-7,0.00186715,8.236138E-4,0.001532011,6.280727E-5,1.01325E-10,1.282924E-11,2.680747E-7,7.269551E-8,5.87104E-8,1.496507E-4,3.586067E-6,5.354097E-4,0.002822518,0.002125394,1.442742E-4,1.38967E-13,7.228591E-16,2.244161E-10,1.083232E-8,2.057592E-13,2.345605E-20,2.446605E-16,5.278327E-5,2.526246E-5,2.890554E-4,3.213227E-5,2.127679E-6,-8.084753E-60,-7.631345E-103,-7.91586E-94,-2.929423E-190,-2.724578E-285,-2.551027E-55,7.10872,4.592478E-5,403164.1,403164.1
2.74766E-5,16.04291,-6.02593E9,1886.359,1886.359,7.367683E-4,1.0,0.7716056,6.321279E-4,0.07640256,0.001275091,1.496552E-6,6.349645E-5,2.147437E-6,0.03653898,6.12586E-5,0.1025133,6.070475E-8,5.844063E-9,6.441473E-9,1.136029E-4,1.344296E-5,6.260442E-8,2.365631E-7,0.001867081,8.235742E-4,0.001531843,6.279583E-5,1.0132E-10,1.346284E-11,2.680476E-7,7.26917E-8,5.870301E-8,1.49636E-4,3.585407E-6,5.353609E-4,0.002822581,0.002125387,1.442769E-4,1.39182E-13,7.227322E-16,2.243851E-10,1.083071E-8,2.057271E-13,2.40586E-20,2.452573E-16,5.277739E-5,2.525901E-5,2.89072E-4,3.213531E-5,2.128286E-6,-8.073454E-60,-7.631328E-103,-7.915842E-94,-2.925438E-190,-2.350999E-285,-2.547557E-55,7.108704,4.592487E-5,403163.2,403163.2
2.765607E-5,16.0416,-5.987752E9,1886.013,1886.013,7.367683E-4,1.0,0.7716251,6.299668E-4,0.07640454,0.001270589,1.484354E-6,6.333832E-5,2.137423E-6,0.03643681,6.091423E-5,0.1026144,6.050488E-8,5.813718E-9,6.407979E-9,1.13172E-4,1.336956E-5,6.222849E-8,2.34999E-7,0.00186402,8.218234E-4,0.001524398,6.229166E-5,1.00519E-10,1.133211E-11,2.666733E-7,7.234777E-8,5.837594E-8,1.489844E-4,3.556314E-6,5.332068E-4,0.00282536,0.002125065,1.443965E-4,1.335398E-13,7.169797E-16,2.230187E-10,1.076004E-8,2.043011E-13,2.186389E-20,2.259187E-16,5.251813E-5,2.510669E-5,2.898068E-4,3.227008E-5,2.155319E-6,-7.585083E-60,-7.63055E-103,-7.915036E-94,-2.754051E-190,-4.691382E-287,-2.398373E-55,7.10798,4.592861E-5,403122.1,403122.1
2.781823E-5,16.04042,-5.953627E9,1885.702,1885.702,7.367683E-4,1.0,0.7716427,6.280327E-4,0.07640626,0.00126656,1.473481E-6,6.319687E-5,2.128464E-6,0.03634512,6.06065E-5,0.1027051,6.032589E-8,5.786587E-9,6.37812E-9,1.127862E-4,1.330397E-5,6.18931E-8,2.336039E-7,0.001861273,8.20253E-4,0.001517742,6.184243E-5,9.989267E-11,1.717045E-11,2.65474E-7,7.206601E-8,5.808372E-8,1.484013E-4,3.530382E-6,5.312841E-4,0.002827853,0.002124769,1.445051E-4,1.220475E-13,7.11786E-16,2.217983E-10,1.069699E-8,2.030271E-13,2.685627E-20,1.927013E-16,5.228706E-5,2.497089E-5,2.90466E-4,3.239156E-5,2.179862E-6,-7.222239E-60,-7.629853E-103,-7.914312E-94,-2.608379E-190,-1.723663E-287,-2.271511E-55,7.10733,4.593199E-5,403085.2,403085.2
2.782891E-5,16.04034,-5.951724E9,1885.682,1885.682,7.367683E-4,1.0,0.7716439,6.27906E-4,0.07640637,0.001266296,1.472771E-6,6.31876E-5,2.127879E-6,0.0363391,6.058635E-5,0.102711,6.031416E-8,5.78482E-9,6.376184E-9,1.12761E-4,1.329967E-5,6.187119E-8,2.335126E-7,0.001861092,8.2015E-4,0.001517307,6.181306E-5,9.990153E-11,1.097771E-11,2.654363E-7,7.208823E-8,5.806462E-8,1.483631E-4,3.528686E-6,5.311582E-4,0.002828017,0.002124749,1.445123E-4,1.27204E-13,7.115073E-16,2.217185E-10,1.069287E-8,2.029441E-13,2.137605E-20,2.054276E-16,5.227195E-5,2.496201E-5,2.905093E-4,3.239954E-5,2.181482E-6,-6.971102E-60,-7.629807E-103,-7.914265E-94,-2.599079E-190,-1.169752E-287,-2.263404E-55,7.107287,4.593221E-5,403082.8,403082.8
2.783054E-5,16.04033,-5.951081E9,1885.679,1885.679,7.367683E-4,1.0,0.771644,6.278865E-4,0.07640639,0.001266255,1.472662E-6,6.318618E-5,2.12779E-6,0.03633818,6.058327E-5,0.1027119,6.031237E-8,5.78455E-9,6.375895E-9,1.127571E-4,1.329902E-5,6.186785E-8,2.334987E-7,0.001861065,8.201342E-4,0.00151724,6.180856E-5,9.989411E-11,1.144962E-11,2.654213E-7,7.208253E-8,5.80617E-8,1.483572E-4,3.528427E-6,5.31139E-4,0.002828042,0.002124746,1.445134E-4,1.272832E-13,7.114573E-16,2.217063E-10,1.069224E-8,2.029314E-13,2.175573E-20,2.055899E-16,5.226964E-5,2.496065E-5,2.905159E-4,3.240077E-5,2.181731E-6,-7.139955E-60,-7.6298E-103,-7.914257E-94,-2.597658E-190,-1.102392E-287,-2.262164E-55,7.107281,4.593224E-5,403082.4,403082.4
2.783556E-5,16.04029,-5.950019E9,1885.669,1885.669,7.367683E-4,1.0,0.7716446,6.278271E-4,0.07640644,0.001266132,1.472328E-6,6.318183E-5,2.127514E-6,0.03633535,6.057382E-5,0.1027147,6.030687E-8,5.783725E-9,6.375001E-9,1.127453E-4,1.3297E-5,6.185759E-8,2.334558E-7,0.00186098,8.200859E-4,0.001517035,6.179478E-5,9.986875E-11,1.138458E-11,2.653853E-7,7.207489E-8,5.805273E-8,1.483393E-4,3.527631E-6,5.310799E-4,0.002828119,0.002124737,1.445167E-4,1.273176E-13,7.113021E-16,2.216689E-10,1.06903E-8,2.028926E-13,2.170301E-20,2.055634E-16,5.226255E-5,2.495649E-5,2.905362E-4,3.240452E-5,2.182491E-6,-7.13449E-60,-7.629778E-103,-7.914235E-94,-2.593307E-190,-9.190365E-288,-2.258375E-55,7.107261,4.593235E-5,403081.3,403081.3
2.784551E-5,16.04022,-5.947942E9,1885.65,1885.65,7.367683E-4,1.0,0.7716457,6.27709E-4,0.07640655,0.001265886,1.471666E-6,6.31732E-5,2.126968E-6,0.03632975,6.055505E-5,0.1027202,6.029595E-8,5.78209E-9,6.373222E-9,1.127217E-4,1.3293E-5,6.183722E-8,2.333709E-7,0.001860812,8.199899E-4,0.001516629,6.176744E-5,9.982042E-11,1.343448E-11,2.65315E-7,7.206086E-8,5.803491E-8,1.483037E-4,3.526052E-6,5.309628E-4,0.002828271,0.002124718,1.445234E-4,1.276054E-13,7.109963E-16,2.215946E-10,1.068646E-8,2.028155E-13,2.358885E-20,2.060481E-16,5.224848E-5,2.494822E-5,2.905765E-4,3.241196E-5,2.184002E-6,-7.108979E-60,-7.629736E-103,-7.914191E-94,-2.584688E-190,-6.408166E-288,-2.25087E-55,7.107221,4.593255E-5,403079.1,403079.1
2.785156E-5,16.04018,-5.946669E9,1885.639,1885.639,7.367683E-4,1.0,0.7716463,6.276373E-4,0.07640661,0.001265736,1.471264E-6,6.316796E-5,2.126637E-6,0.03632634,6.054365E-5,0.1027236,6.028932E-8,5.781099E-9,6.372133E-9,1.127074E-4,1.329057E-5,6.182486E-8,2.333193E-7,0.00186071,8.199316E-4,0.001516383,6.175084E-5,9.981006E-11,1.199476E-11,2.652702E-7,7.205009E-8,5.802409E-8,1.482821E-4,3.525094E-6,5.308916E-4,0.002828364,0.002124707,1.445275E-4,1.288479E-13,7.108216E-16,2.215494E-10,1.068413E-8,2.027688E-13,2.227246E-20,2.093484E-16,5.223994E-5,2.49432E-5,2.906009E-4,3.241649E-5,2.184921E-6,-7.094394E-60,-7.62971E-103,-7.914164E-94,-2.579468E-190,-5.153857E-288,-2.246324E-55,7.107197,4.593268E-5,403077.7,403077.7
2.795569E-5,16.03943,-5.925003E9,1885.44,1885.44,7.367683E-4,1.0,0.7716575,6.264069E-4,0.07640768,0.001263173,1.464375E-6,6.3078E-5,2.120946E-6,0.03626785,6.034817E-5,0.1027814,6.01755E-8,5.763943E-9,6.353174E-9,1.12462E-4,1.324892E-5,6.161252E-8,2.324346E-7,0.001858957,8.189305E-4,0.001512152,6.146627E-5,9.964232E-11,1.175246E-11,2.64507E-7,7.187104E-8,5.783847E-8,1.479111E-4,3.508661E-6,5.296716E-4,0.002829954,0.002124513,1.445975E-4,1.373132E-13,7.076942E-16,2.207753E-10,1.064414E-8,2.019649E-13,2.209319E-20,2.3747E-16,5.209352E-5,2.485714E-5,2.910213E-4,3.249431E-5,2.200755E-6,-6.844785E-60,-7.629265E-103,-7.913702E-94,-2.491311E-190,-1.230002E-289,-2.169557E-55,7.106782,4.593483E-5,403054.2,403054.2
2.796754E-5,16.03934,-5.922513E9,1885.418,1885.418,7.367683E-4,1.0,0.7716588,6.262674E-4,0.0764078,0.001262883,1.463595E-6,6.30678E-5,2.120301E-6,0.03626121,6.032602E-5,0.102788,6.016259E-8,5.761991E-9,6.351034E-9,1.124342E-4,1.32442E-5,6.158847E-8,2.323345E-7,0.001858758,8.188169E-4,0.001511673,6.143406E-5,9.963346E-11,1.254776E-11,2.644286E-7,7.185881E-8,5.781745E-8,1.478691E-4,3.506801E-6,5.295334E-4,0.002830134,0.002124491,1.446054E-4,1.37239E-13,7.073295E-16,2.206876E-10,1.063961E-8,2.018735E-13,2.282023E-20,2.381816E-16,5.207695E-5,2.48474E-5,2.91069E-4,3.250316E-5,2.202559E-6,-6.81832E-60,-7.629214E-103,-7.91365E-94,-2.481488E-190,-8.011139E-290,-2.161004E-55,7.106735,4.593508E-5,403051.5,403051.5
2.797844E-5,16.03926,-5.920324E9,1885.397,1885.397,7.367683E-4,1.0,0.77166,6.261391E-4,0.07640791,0.001262615,1.462877E-6,6.305842E-5,2.119707E-6,0.0362551,6.030564E-5,0.102794,6.015072E-8,5.760199E-9,6.349068E-9,1.124086E-4,1.323986E-5,6.156636E-8,2.322423E-7,0.001858575,8.187124E-4,0.001511232,6.140444E-5,9.961122E-11,1.294947E-11,2.643535E-7,7.184465E-8,5.77981E-8,1.478304E-4,3.50509E-6,5.294063E-4,0.002830301,0.002124471,1.446128E-4,1.364628E-13,7.069868E-16,2.206069E-10,1.063545E-8,2.017896E-13,2.308586E-20,2.366284E-16,5.20617E-5,2.483843E-5,2.911129E-4,3.25113E-5,2.204219E-6,-6.792483E-60,-7.629168E-103,-7.913602E-94,-2.472483E-190,-5.402301E-290,-2.153162E-55,7.106692,4.59353E-5,403049.0,403049.1
2.798262E-5,16.03923,-5.919396E9,1885.389,1885.389,7.367683E-4,1.0,0.7716604,6.260899E-4,0.07640796,0.001262513,1.462602E-6,6.305483E-5,2.119479E-6,0.03625276,6.029783E-5,0.1027963,6.014617E-8,5.759513E-9,6.348315E-9,1.123988E-4,1.323819E-5,6.155789E-8,2.32207E-7,0.001858505,8.186723E-4,0.001511063,6.139308E-5,9.9604E-11,1.179612E-11,2.643212E-7,7.183569E-8,5.779069E-8,1.478156E-4,3.504434E-6,5.293576E-4,0.002830364,0.002124463,1.446156E-4,1.362654E-13,7.068565E-16,2.20576E-10,1.063385E-8,2.017574E-13,2.212161E-20,2.362682E-16,5.205586E-5,2.4835E-5,2.911297E-4,3.251442E-5,2.204857E-6,-6.7826E-60,-7.62915E-103,-7.913583E-94,-2.469039E-190,-4.646752E-290,-2.150163E-55,7.106675,4.593539E-5,403048.1,403048.1
2.803972E-5,16.03882,-5.907619E9,1885.281,1885.281,7.367683E-4,1.0,0.7716666,6.254194E-4,0.07640853,0.001261116,1.458857E-6,6.300581E-5,2.116379E-6,0.03622082,6.01914E-5,0.1028278,6.008413E-8,5.750147E-9,6.337976E-9,1.12265E-4,1.321551E-5,6.14424E-8,2.317259E-7,0.001857548,8.18126E-4,0.001508759,6.123843E-5,9.962183E-11,1.264477E-11,2.639045E-7,7.173673E-8,5.768962E-8,1.476134E-4,3.495501E-6,5.286938E-4,0.002831232,0.002124355,1.446541E-4,1.432382E-13,7.051805E-16,2.201546E-10,1.06121E-8,2.01319E-13,2.300354E-20,2.558392E-16,5.197627E-5,2.478821E-5,2.913591E-4,3.255702E-5,2.213564E-6,-6.650911E-60,-7.628907E-103,-7.913331E-94,-2.422515E-190,-5.945995E-291,-2.109649E-55,7.106449,4.593657E-5,403035.3,403035.3
2.804934E-5,16.03875,-5.905683E9,1885.262,1885.262,7.367683E-4,1.0,0.7716676,6.253066E-4,0.07640863,0.001260881,1.458228E-6,6.299757E-5,2.115861E-6,0.03621545,6.01735E-5,0.1028331,6.007369E-8,5.748569E-9,6.336242E-9,1.122425E-4,1.32117E-5,6.142299E-8,2.316451E-7,0.001857387,8.180341E-4,0.001508371,6.121244E-5,9.979481E-11,3.460271E-11,2.638363E-7,7.172117E-8,5.767263E-8,1.475794E-4,3.494E-6,5.285822E-4,0.002831378,0.002124337,1.446606E-4,1.539175E-13,7.04997E-16,2.200839E-10,1.060845E-8,2.012453E-13,4.320845E-20,2.854341E-16,5.19629E-5,2.478035E-5,2.913977E-4,3.25642E-5,2.215032E-6,-6.62952E-60,-7.628866E-103,-7.913289E-94,-2.414768E-190,-4.200852E-291,-2.102903E-55,7.106411,4.593676E-5,403033.1,403033.1
2.805832E-5,16.03869,-5.903865E9,1885.245,1885.245,7.367683E-4,1.0,0.7716686,6.252014E-4,0.07640872,0.001260662,1.45764E-6,6.298988E-5,2.11538E-6,0.03621043,6.015681E-5,0.1028381,6.006396E-8,5.747098E-9,6.334626E-9,1.122215E-4,1.320814E-5,6.140488E-8,2.315696E-7,0.001857237,8.179483E-4,0.00150801,6.11882E-5,1.000992E-10,2.411893E-11,2.6379E-7,7.172353E-8,5.765679E-8,1.475477E-4,3.492599E-6,5.284781E-4,0.002831515,0.00212432,1.446666E-4,1.693562E-13,7.048816E-16,2.200181E-10,1.060504E-8,2.011766E-13,3.373485E-20,3.303026E-16,5.195042E-5,2.477301E-5,2.914337E-4,3.257089E-5,2.216404E-6,-6.609187E-60,-7.628828E-103,-7.913249E-94,-2.407559E-190,-3.037993E-291,-2.096625E-55,7.106375,4.593695E-5,403031.1,403031.1
2.806004E-5,16.03867,-5.903431E9,1885.242,1885.242,7.367683E-4,1.0,0.7716688,6.251812E-4,0.07640874,0.00126062,1.457528E-6,6.298841E-5,2.115287E-6,0.03620947,6.015361E-5,0.102839,6.006209E-8,5.746816E-9,6.33432E-9,1.122175E-4,1.320746E-5,6.140141E-8,2.315552E-7,0.001857208,8.179319E-4,0.001507941,6.118355E-5,1.001353E-10,2.276508E-11,2.637782E-7,7.172112E-8,5.765376E-8,1.475416E-4,3.492331E-6,5.284582E-4,0.002831541,0.002124317,1.446678E-4,1.704082E-13,7.048401E-16,2.200055E-10,1.060439E-8,2.011634E-13,3.250217E-20,3.340772E-16,5.194803E-5,2.477161E-5,2.914406E-4,3.257218E-5,2.216666E-6,-6.6053E-60,-7.628821E-103,-7.913242E-94,-2.406181E-190,-2.855097E-291,-2.095425E-55,7.106368,4.593698E-5,403030.7,403030.7
2.807103E-5,16.03859,-5.901153E9,1885.221,1885.221,7.367683E-4,1.0,0.7716699,6.250525E-4,0.07640885,0.001260352,1.45681E-6,6.2979E-5,2.114692E-6,0.03620334,6.013319E-5,0.1028451,6.005019E-8,5.745022E-9,6.332356E-9,1.121919E-4,1.320311E-5,6.13793E-8,2.31463E-7,0.001857024,8.17827E-4,0.001507499,6.115392E-5,1.002543E-10,1.5697E-11,2.63699E-7,7.170251E-8,5.763438E-8,1.475028E-4,3.490619E-6,5.283309E-4,0.002831707,0.002124296,1.446752E-4,1.691353E-13,7.044927E-16,2.199249E-10,1.060022E-8,2.010795E-13,2.605206E-20,3.366483E-16,5.193278E-5,2.476264E-5,2.914847E-4,3.258037E-5,2.218345E-6,-6.580533E-60,-7.628774E-103,-7.913193E-94,-2.397398E-190,-1.927673E-291,-2.087777E-55,7.106325,4.593721E-5,403028.2,403028.2
