Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H3_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_IC3H7_Soln#12 (),Mole_fraction_NC3H7_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_PC4H9_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H5_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M3_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_DIALLYL_Soln#12 (),Mole_fraction_NC6H12_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_LC6H6_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_INDENE_Soln#12 (),Mole_fraction_NC12H26_Soln#12 (),Mole_fraction_NC16H34_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
0.0025,15.81107,-5124550.0,1307.56,1307.56,0.001164569,1.0,0.778488,2.304349E-6,0.05724422,1.458095E-5,0.005140741,2.126085E-6,0.1167775,1.637923E-6,0.009507127,5.694994E-4,1.961135E-7,1.572683E-8,0.01380148,4.671179E-5,0.001450132,8.343148E-4,1.509298E-5,5.296782E-10,9.578242E-7,1.136571E-4,2.037158E-6,1.010585E-4,4.313076E-5,2.765759E-6,0.00815615,6.694927E-7,0.001703594,5.807636E-5,0.001400859,8.377119E-5,0.001301544,2.937605E-5,1.672085E-5,1.139877E-6,6.608991E-6,2.827334E-7,1.38097E-4,1.281249E-6,3.681647E-8,1.521208E-8,0.002729977,2.237131E-5,2.467869E-5,8.54803E-6,7.053773E-5,1.660235E-5,1.674307E-5,2.659142E-16,1.41002E-23,1.791218E-15,7.90285,7.365527E-5,448202.3,448202.3
0.0026,15.81284,-4926087.0,1307.45,1307.45,0.001164569,1.0,0.7780937,2.280609E-6,0.05763358,1.424031E-5,0.005117596,2.105737E-6,0.1171112,1.604977E-6,0.009628428,5.455273E-4,1.892809E-7,1.508289E-8,0.01349607,4.532244E-5,0.001456929,8.288556E-4,1.349864E-5,5.138163E-10,8.575036E-7,1.118939E-4,1.977345E-6,9.555986E-5,4.11249E-5,2.70276E-6,0.008041547,6.54054E-7,0.001714478,5.961207E-5,0.001424483,8.43135E-5,0.001309043,2.94384E-5,1.737152E-5,9.672999E-7,6.355719E-6,2.698318E-7,1.278055E-4,1.208603E-6,3.209664E-8,1.009841E-8,0.002724063,2.212952E-5,2.487384E-5,8.852875E-6,7.130724E-5,1.566959E-5,1.716834E-5,9.686647E-17,2.868212E-24,6.664438E-16,7.901301,7.364705E-5,448114.5,448114.5
0.002622467,15.81323,-4879927.0,1307.426,1307.426,0.001164569,1.0,0.778007,2.275543E-6,0.05771942,1.416702E-5,0.005112475,2.101401E-6,0.1171841,1.597885E-6,0.00965538,5.403076E-4,1.87805E-7,1.494513E-8,0.01342874,4.50221E-5,0.00145832,8.276294E-4,1.316595E-5,5.105658E-10,8.369295E-7,1.115013E-4,1.964429E-6,9.44046E-5,4.070078E-5,2.689167E-6,0.008016312,6.507229E-7,0.001716848,5.995514E-5,0.001429751,8.44295E-5,0.001310676,2.945204E-5,1.751748E-5,9.323641E-7,6.30177E-6,2.670949E-7,1.256137E-4,1.193167E-6,3.118765E-8,9.215869E-9,0.002722736,2.207748E-5,2.49159E-5,8.921333E-6,7.147539E-5,1.547126E-5,1.72631E-5,7.721861E-17,2.024402E-24,5.337877E-16,7.90096,7.364523E-5,448095.1,448095.1
0.002623585,15.81325,-4880941.0,1307.425,1307.425,0.001164569,1.0,0.7780027,2.275289E-6,0.05772367,1.416339E-5,0.005112221,2.101185E-6,0.1171878,1.597535E-6,0.009656718,5.400494E-4,1.87732E-7,1.493833E-8,0.0134254,4.500726E-5,0.001458387,8.275684E-4,1.314962E-5,5.104064E-10,8.359232E-7,1.114818E-4,1.963791E-6,9.434783E-5,4.067992E-5,2.688495E-6,0.008015062,6.505582E-7,0.001716965,5.997219E-5,0.001430012,8.443522E-5,0.001310756,2.945271E-5,1.752474E-5,9.306599E-7,6.299112E-6,2.669602E-7,1.255057E-4,1.192407E-6,3.114368E-8,9.174082E-9,0.00272267,2.207491E-5,2.491797E-5,8.924739E-6,7.148372E-5,1.546149E-5,1.726781E-5,7.63532E-17,1.989576E-24,5.279289E-16,7.900943,7.364514E-5,448094.2,448094.2
0.002624882,15.81327,-4879014.0,1307.423,1307.423,0.001164569,1.0,0.7779977,2.274998E-6,0.05772861,1.415918E-5,0.005111927,2.100939E-6,0.1171919,1.59713E-6,0.00965827,5.3975E-4,1.876477E-7,1.493046E-8,0.01342153,4.499005E-5,0.001458466,8.274976E-4,1.313071E-5,5.102226E-10,8.34758E-7,1.114592E-4,1.963051E-6,9.428205E-5,4.065574E-5,2.687719E-6,0.008013611,6.503679E-7,0.001717101,5.999197E-5,0.001430316,8.444185E-5,0.00131085,2.94535E-5,1.753316E-5,9.286868E-7,6.296031E-6,2.668041E-7,1.253806E-4,1.191526E-6,3.109281E-8,9.125851E-9,0.002722593,2.207193E-5,2.492038E-5,8.92869E-6,7.149337E-5,1.545018E-5,1.727327E-5,7.536142E-17,1.949927E-24,5.212129E-16,7.900923,7.364504E-5,448093.1,448093.1
0.0027,15.81456,-4742127.0,1307.344,1307.344,0.001164569,1.0,0.7777129,2.258739E-6,0.05801121,1.392216E-5,0.005095021,2.087049E-6,0.1174306,1.574234E-6,0.009747568,5.227441E-4,1.828688E-7,1.448766E-8,0.0131999,4.401622E-5,0.001462752,8.233991E-4,1.208397E-5,5.001327E-10,7.708925E-7,1.101568E-4,1.921213E-6,9.061955E-5,3.930553E-5,2.643751E-6,0.007930624,6.395922E-7,0.001724823,6.113364E-5,0.00144782,8.481407E-5,0.001316168,2.94981E-5,1.802055E-5,8.214374E-7,6.12311E-6,2.58063E-7,1.183682E-4,1.142165E-6,2.83933E-8,6.734738E-9,0.002718158,2.190384E-5,2.505623E-5,9.157493E-6,7.204297E-5,1.481648E-5,1.758798E-5,3.534674E-17,6.066522E-25,2.4832E-16,7.899802,7.363906E-5,448029.5,448029.5
0.0028,15.81623,-4571340.0,1307.242,1307.242,0.001164569,1.0,0.7773449,2.23851E-6,0.05837784,1.36239E-5,0.005072988,2.069814E-6,0.1177367,1.545447E-6,0.009864676,5.010786E-4,1.768335E-7,1.393564E-8,0.0129125,4.278349E-5,0.00146767,8.179471E-4,1.082779E-5,4.882712E-10,6.959179E-7,1.084459E-4,1.868361E-6,8.615192E-5,3.764922E-5,2.588288E-6,0.007823187,6.260006E-7,0.001734666,6.264158E-5,0.001470887,8.527547E-5,0.001322945,2.955523E-5,1.866795E-5,6.980459E-7,5.908285E-6,2.472729E-7,1.097054E-4,1.081119E-6,2.542728E-8,4.517956E-9,0.002712263,2.169249E-5,2.522665E-5,9.46192E-6,7.27473E-5,1.403551E-5,1.800222E-5,1.294482E-17,1.291981E-25,9.281523E-17,7.898351,7.363129E-5,447947.2,447947.2
0.002822631,15.8166,-4534387.0,1307.219,1307.219,0.001164569,1.0,0.7772633,2.23414E-6,0.05845936,1.355894E-5,0.005068075,2.066097E-6,0.1178042,1.539182E-6,0.009890908,4.96324E-4,1.755161E-7,1.381621E-8,0.01284863,4.251387E-5,0.001468664,8.167141E-4,1.056357E-5,4.858093E-10,6.803825E-7,1.080624E-4,1.85682E-6,8.519913E-5,3.729492E-5,2.57619E-6,0.007799339,6.23036E-7,0.001736826,6.298099E-5,0.001476071,8.537468E-5,0.001324433,2.95678E-5,1.881423E-5,6.728664E-7,5.861888E-6,2.449535E-7,1.078451E-4,1.067982E-6,2.48372E-8,4.131857E-9,0.00271093,2.164649E-5,2.526363E-5,9.53079E-6,7.290257E-5,1.386809E-5,1.809524E-5,1.031821E-17,9.111667E-26,7.432012E-17,7.898029,7.362956E-5,447928.9,447928.9
0.002862646,15.81725,-4470449.0,1307.18,1307.18,0.001164569,1.0,0.7771205,2.226586E-6,0.05860221,1.344621E-5,0.005059451,2.05968E-6,0.1179221,1.528315E-6,0.009937054,4.880468E-4,1.732278E-7,1.360972E-8,0.01273673,4.204508E-5,0.001470316,8.145346E-4,1.011332E-5,4.816391E-10,6.540959E-7,1.073875E-4,1.836772E-6,8.356272E-5,3.668572E-5,2.555182E-6,0.007757581,6.178886E-7,0.001740588,6.357948E-5,0.001485207,8.554556E-5,0.001327024,2.958973E-5,1.907266E-5,6.305996E-7,5.781708E-6,2.40955E-7,1.046416E-4,1.045322E-6,2.385602E-8,3.53178E-9,0.002708574,2.156671E-5,2.532763E-5,9.652545E-6,7.31735E-5,1.358002E-5,1.825907E-5,6.912588E-18,4.918141E-26,5.018997E-17,7.897464,7.362653E-5,447896.9,447896.9
0.002865719,15.8173,-4465526.0,1307.177,1307.177,0.001164569,1.0,0.7771096,2.226015E-6,0.05861312,1.343767E-5,0.005058792,2.059194E-6,0.117931,1.527491E-6,0.009940586,4.874177E-4,1.730541E-7,1.35941E-8,0.01272819,4.200948E-5,0.001470438,8.143672E-4,1.00796E-5,4.81328E-10,6.521369E-7,1.073358E-4,1.83525E-6,8.343948E-5,3.663981E-5,2.553587E-6,0.007754395,6.174979E-7,0.001740873,6.362536E-5,0.001485907,8.555845E-5,0.001327221,2.959139E-5,1.90925E-5,6.274673E-7,5.775644E-6,2.406531E-7,1.043999E-4,1.043611E-6,2.378373E-8,3.489651E-9,0.002708393,2.156066E-5,2.533248E-5,9.661896E-6,7.319413E-5,1.355831E-5,1.827162E-5,6.703118E-18,4.690541E-26,4.86989E-17,7.897421,7.36263E-5,447894.5,447894.5
0.0029,15.81785,-4412728.0,1307.143,1307.143,0.001164569,1.0,0.7769888,2.219732E-6,0.05873413,1.334336E-5,0.005051474,2.053861E-6,0.1180303,1.51841E-6,0.009979863,4.80467E-4,1.711381E-7,1.342218E-8,0.01263345,4.161633E-5,0.001471742,8.125008E-4,9.71179E-6,4.779469E-10,6.30854E-7,1.067612E-4,1.818455E-6,8.208822E-5,3.613616E-5,2.536004E-6,0.007719065,6.131896E-7,0.001744033,6.413629E-5,0.001493699,8.569992E-5,0.001329399,2.960983E-5,1.931367E-5,5.936066E-7,5.708913E-6,2.373361E-7,1.017472E-4,1.024801E-6,2.300541E-8,3.054651E-9,0.002706376,2.149396E-5,2.53858E-5,9.766181E-6,7.342237E-5,1.332003E-5,1.841127E-5,4.758492E-18,2.766705E-26,3.480689E-17,7.896944,7.362373E-5,447867.4,447867.4
0.003,15.81943,-4265227.0,1307.048,1307.048,0.001164569,1.0,0.776644,2.202234E-6,0.05908067,1.307863E-5,0.005030454,2.039037E-6,0.1183119,1.492939E-6,0.01009324,4.60846E-4,1.657496E-7,1.294318E-8,0.01236236,4.05078E-5,0.001475025,8.070606E-4,8.719349E-6,4.689215E-10,5.74207E-7,1.051024E-4,1.771196E-6,7.837073E-5,3.474873E-5,2.486569E-6,0.007618089,6.010797E-7,0.001752953,6.561816E-5,0.001516271,8.608955E-5,0.001335555,2.9662E-5,1.995772E-5,5.05094E-7,5.523011E-6,2.281456E-7,9.442839E-5,9.726475E-7,2.099027E-8,2.084926E-9,0.0027005,2.130687E-5,2.553437E-5,1.007029E-5,7.40702E-5,1.266371E-5,1.881532E-5,1.742815E-18,5.830083E-27,1.30045E-17,7.895579,7.361637E-5,447790.0,447790.0
0.0031,15.82097,-4127989.0,1306.956,1306.956,0.001164569,1.0,0.7763098,2.185882E-6,0.05941798,1.282818E-5,0.005009908,2.025222E-6,0.1185823,1.468887E-6,0.01020489,4.421616E-4,1.606411E-7,1.249528E-8,0.01209888,3.945235E-5,0.001477571,8.016265E-4,7.836569E-6,4.610069E-10,5.247688E-7,1.034694E-4,1.72634E-6,7.495417E-5,3.347249E-5,2.439721E-6,0.007520119,5.896065E-7,0.00176145,6.70875E-5,0.001538615,8.644615E-5,0.001341432,2.971181E-5,2.060006E-5,4.300702E-7,5.34901E-6,2.196162E-7,8.769357E-5,9.242007E-7,1.928723E-8,1.442463E-9,0.002694632,2.113009E-5,2.567292E-5,1.037427E-5,7.469251E-5,1.206118E-5,1.921453E-5,6.422749E-19,1.222512E-27,4.886608E-18,7.894252,7.36092E-5,447714.7,447714.7
0.0032,15.82248,-4000194.0,1306.866,1306.866,0.001164569,1.0,0.7759857,2.170556E-6,0.05974654,1.259064E-5,0.004989818,2.012307E-6,0.118842,1.446122E-6,0.01031489,4.243613E-4,1.557885E-7,1.207544E-8,0.01184268,3.844506E-5,0.001479427,7.961982E-4,7.050791E-6,4.54042E-10,4.814851E-7,1.01862E-4,1.683668E-6,7.17998E-5,3.229455E-5,2.395223E-6,0.007425017,5.787121E-7,0.001769546,6.854459E-5,0.001560742,8.677141E-5,0.001347047,2.975933E-5,2.124066E-5,3.664204E-7,5.18555E-6,2.116738E-7,8.149114E-5,8.790665E-7,1.782622E-8,1.014842E-9,0.002688775,2.096259E-5,2.580202E-5,1.067812E-5,7.529092E-5,1.150738E-5,1.960906E-5,2.335577E-19,2.231069E-28,1.813778E-18,7.892963,7.36022E-5,447641.6,447641.6
0.0033,15.82394,-3881113.0,1306.78,1306.78,0.001164569,1.0,0.7756711,2.156154E-6,0.06006678,1.236486E-5,0.004970165,2.000203E-6,0.1190915,1.42453E-6,0.01042334,4.073968E-4,1.511709E-7,1.168107E-8,0.01159346,3.748177E-5,0.001480636,7.907755E-4,6.351027E-6,4.47894E-10,4.434771E-7,1.0028E-4,1.642992E-6,6.887595E-5,3.120391E-5,2.352874E-6,0.007332656,5.683471E-7,0.001777262,6.99897E-5,0.001582661,8.706686E-5,0.001352419,2.980466E-5,2.187951E-5,3.123927E-7,5.031507E-6,2.042563E-7,7.577516E-5,8.369131E-7,1.655713E-8,7.296835E-10,0.002682927,2.080349E-5,2.592219E-5,1.098185E-5,7.58669E-5,1.099782E-5,1.999904E-5,8.527155E-20,4.009837E-29,6.756419E-19,7.891709,7.359538E-5,447570.5,447570.5
0.0034,15.82537,-3770077.0,1306.696,1306.696,0.001164569,1.0,0.7753656,2.142588E-6,0.0603791,1.214981E-5,0.004950934,1.988829E-6,0.1193312,1.404012E-6,0.01053029,3.912227E-4,1.467698E-7,1.130989E-8,0.01135094,3.655888E-5,0.001481241,7.853579E-4,5.727532E-6,4.42451E-10,4.099955E-7,9.872301E-5,1.604144E-6,6.615595E-5,3.019103E-5,2.312498E-6,0.007242921,5.584682E-7,0.001784616,7.142305E-5,0.001604382,8.733395E-5,0.001357561,2.984789E-5,2.251658E-5,2.665025E-7,4.885922E-6,1.973107E-7,7.050396E-5,7.974544E-7,1.544254E-8,5.386679E-10,0.00267709,2.065201E-5,2.603392E-5,1.128545E-5,7.642179E-5,1.052839E-5,2.038462E-5,3.071509E-20,1.623437E-30,2.487234E-19,7.890487,7.358872E-5,447501.2,447501.2
0.0035,15.82677,-3666465.0,1306.614,1306.614,0.001164569,1.0,0.7750688,2.129782E-6,0.06068386,1.194462E-5,0.004932108,1.978118E-6,0.1195618,1.384481E-6,0.0106358,3.757968E-4,1.42569E-7,1.095987E-8,0.01111485,3.567324E-5,0.001481278,7.799452E-4,5.171717E-6,4.37618E-10,3.804051E-7,9.719087E-5,1.566979E-6,6.361733E-5,2.924759E-5,2.27394E-6,0.007155701,5.490371E-7,0.001791627,7.284484E-5,0.001625912,8.757398E-5,0.001362488,2.988911E-5,2.315184E-5,2.274998E-7,4.747978E-6,1.907912E-7,6.563982E-5,7.604438E-7,1.445436E-8,4.099426E-10,0.002671263,2.050746E-5,2.613763E-5,1.158893E-5,7.695681E-5,1.009542E-5,2.076591E-5,9.901817E-21,-3.507464E-30,8.301266E-20,7.889297,7.358223E-5,447433.7,447433.7
0.0036,15.82814,-3569729.0,1306.534,1306.534,0.001164569,1.0,0.7747802,2.117669E-6,0.06098139,1.174852E-5,0.004913675,1.968012E-6,0.1197834,1.365861E-6,0.01073995,3.610794E-4,1.385541E-7,1.062924E-8,0.01088494,3.482215E-5,0.001480783,7.745373E-4,4.676016E-6,4.33315E-10,3.541686E-7,9.568323E-5,1.531369E-6,6.124117E-5,2.836641E-5,2.237065E-6,0.007070894,5.400203E-7,0.00179831,7.425526E-5,0.00164726,8.778821E-5,0.001367212,2.992839E-5,2.378528E-5,1.94335E-7,4.616977E-6,1.846586E-7,6.114865E-5,7.256675E-7,1.357134E-8,3.228687E-10,0.002665447,2.036924E-5,2.623377E-5,1.189229E-5,7.74731E-5,9.695564E-6,2.114302E-5,3.068216E-21,-3.49474E-30,2.670729E-20,7.888136,7.357588E-5,447367.9,447367.9
0.0037,15.82947,-3479354.0,1306.457,1306.457,0.001164569,1.0,0.7744995,2.106192E-6,0.061272,1.156082E-5,0.004895619,1.958457E-6,0.1199966,1.348084E-6,0.01084277,3.470336E-4,1.347123E-7,1.031643E-8,0.01066099,3.400318E-5,0.001479788,7.691339E-4,4.233732E-6,4.294736E-10,3.308279E-7,9.419977E-5,1.497199E-6,5.901125E-5,2.754122E-5,2.201753E-6,0.006988406,5.313882E-7,0.001804681,7.565447E-5,0.001668431,8.797777E-5,0.001371746,2.996584E-5,2.441687E-5,1.661199E-7,4.492313E-6,1.788787E-7,5.699949E-5,6.92938E-7,1.277691E-8,2.636152E-10,0.002659642,2.02368E-5,2.632272E-5,1.219551E-5,7.797168E-5,9.325826E-6,2.151604E-5,1.522884E-21,-3.639417E-31,1.269378E-20,7.887004,7.356968E-5,447303.7,447303.7
0.0038,15.83077,-3394866.0,1306.381,1306.381,0.001164569,1.0,0.7742264,2.0953E-6,0.06155598,1.138092E-5,0.004877929,1.949409E-6,0.1202017,1.331089E-6,0.01094431,3.336245E-4,1.310318E-7,1.002002E-8,0.01044277,3.321422E-5,0.001478324,7.637352E-4,3.838927E-6,4.26035E-10,3.099913E-7,9.274019E-5,1.464365E-6,5.691361E-5,2.676652E-5,2.167896E-6,0.006908144,5.231139E-7,0.001810754,7.704265E-5,0.001689432,8.814378E-5,0.001376098,3.000154E-5,2.504658E-5,1.421015E-7,4.37346E-6,1.734212E-7,5.316413E-5,6.620896E-7,1.20578E-8,2.227102E-10,0.002653847,2.010968E-5,2.640486E-5,1.24986E-5,7.845351E-5,8.983482E-6,2.18851E-5,5.862208E-22,-1.884971E-31,4.754767E-21,7.885899,7.356363E-5,447241.0,447241.0
0.0039,15.83205,-3315834.0,1306.308,1306.308,0.001164569,1.0,0.7739606,2.084947E-6,0.0618336,1.120828E-5,0.004860593,1.940829E-6,0.120399,1.314824E-6,0.01104464,3.208194E-4,1.275023E-7,9.738766E-9,0.01023008,3.245335E-5,0.001476419,7.583412E-4,3.486354E-6,4.229489E-10,2.913258E-7,9.130413E-5,1.432777E-6,5.49362E-5,2.603751E-5,2.135398E-6,0.006830026,5.151737E-7,0.001816541,7.841992E-5,0.001710269,8.828724E-5,0.001380281,3.003556E-5,2.56744E-5,1.21645E-7,4.259956E-6,1.682599E-7,4.961695E-5,6.329758E-7,1.140353E-8,1.940907E-10,0.002648063,1.998744E-5,2.648053E-5,1.280155E-5,7.891947E-5,8.666076E-6,2.225026E-5,1.332329E-22,-2.287468E-30,-1.446518E-21,7.884819,7.355771E-5,447179.8,447179.8
0.004,15.83329,-3241875.0,1306.235,1306.235,0.001164569,1.0,0.7737016,2.075094E-6,0.06210511,1.104241E-5,0.0048436,1.932679E-6,0.1205888,1.29924E-6,0.01114378,3.085877E-4,1.241144E-7,9.471539E-9,0.01002273,3.171888E-5,0.0014741,7.529522E-4,3.171368E-6,4.201726E-10,2.745471E-7,8.989127E-5,1.402351E-6,5.306858E-5,2.534998E-5,2.104174E-6,0.006753972,5.075462E-7,0.001822056,7.978643E-5,0.001730947,8.840915E-5,0.001384301,3.0068E-5,2.630032E-5,1.04214E-7,4.151399E-6,1.633713E-7,4.63346E-5,6.054664E-7,1.080561E-8,1.737833E-10,0.00264229,1.986971E-5,2.655007E-5,1.310436E-5,7.937037E-5,8.371392E-6,2.261162E-5,7.476753E-23,-1.303956E-30,-1.129964E-20,7.883764,7.355193E-5,447119.9,447119.9
0.0041,15.83451,-3172608.0,1306.165,1306.165,0.001164569,1.0,0.7734494,2.065705E-6,0.06237074,1.08829E-5,0.004826939,1.924929E-6,0.1207715,1.284292E-6,0.01124177,2.969003E-4,1.208595E-7,9.217321E-9,0.00982053,3.100928E-5,0.001471392,7.475685E-4,2.889845E-6,4.176684E-10,2.594116E-7,8.850126E-5,1.373014E-6,5.130158E-5,2.470023E-5,2.074147E-6,0.006679904,5.00212E-7,0.00182731,8.11423E-5,0.001751471,8.851042E-5,0.001388169,3.009892E-5,2.69243E-5,8.935344E-8,4.047428E-6,1.587346E-7,4.329579E-5,5.794441E-7,1.025698E-8,1.59044E-10,0.002636529,1.975613E-5,2.661379E-5,1.340702E-5,7.980696E-5,8.097422E-6,2.296926E-5,-4.74881E-22,-8.145952E-31,-2.259758E-20,7.882733,7.354628E-5,447061.4,447061.4
0.0042,15.8357,-3107708.0,1306.096,1306.096,0.001164569,1.0,0.7732036,2.056748E-6,0.0626307,1.072933E-5,0.0048106,1.917551E-6,0.1209472,1.269942E-6,0.01133866,2.8573E-4,1.177298E-7,8.975193E-9,0.009623308,3.032318E-5,0.001468317,7.421906E-4,2.638129E-6,4.154034E-10,2.457106E-7,8.713375E-5,1.344699E-6,4.962713E-5,2.408498E-5,2.045244E-6,0.006607754,4.931534E-7,0.001832314,8.248765E-5,0.001771846,8.859193E-5,0.001391891,3.012839E-5,2.754633E-5,7.667824E-8,3.947726E-6,1.543313E-7,4.048106E-5,5.548039E-7,9.751792E-9,1.480814E-10,0.002630778,1.964641E-5,2.667197E-5,1.370952E-5,8.022993E-5,7.842355E-6,2.332326E-5,-6.425815E-22,-4.444337E-30,-2.560741E-20,7.881724,7.354076E-5,447004.2,447004.2
0.0043,15.83686,-3046860.0,1306.028,1306.028,0.001164569,1.0,0.7729639,2.048194E-6,0.06288521,1.058137E-5,0.004794574,1.910519E-6,0.1211163,1.256154E-6,0.01143448,2.750512E-4,1.147181E-7,8.744327E-9,0.0094309,2.96593E-5,0.001464897,7.36819E-4,2.412976E-6,4.133503E-10,2.332653E-7,8.578841E-5,1.317342E-6,4.80381E-5,2.350134E-5,2.017403E-6,0.006537452,4.863545E-7,0.001837079,8.38226E-5,0.001792076,8.865453E-5,0.001395475,3.01565E-5,2.81664E-5,6.586202E-8,3.852006E-6,1.501446E-7,3.787266E-5,5.314507E-7,9.285125E-9,1.397164E-10,0.002625038,1.954027E-5,2.672492E-5,1.401185E-5,8.063994E-5,7.604551E-6,2.367368E-5,-8.796597E-23,-2.429774E-30,-1.965584E-19,7.880737,7.353536E-5,446948.2,446948.2
0.0044,15.838,-2989797.0,1305.962,1305.962,0.001164569,1.0,0.7727302,2.040017E-6,0.06313445,1.043868E-5,0.004778852,1.903811E-6,0.121279,1.242895E-6,0.01152925,2.648396E-4,1.118179E-7,8.52398E-9,0.009243147,2.901651E-5,0.001461153,7.314543E-4,2.211505E-6,4.114859E-10,2.219218E-7,8.446487E-5,1.29089E-6,4.652816E-5,2.294676E-5,1.990564E-6,0.006468935,4.798006E-7,0.001841614,8.514725E-5,0.001812165,8.8699E-5,0.001398927,3.01833E-5,2.87845E-5,5.662769E-8,3.760014E-6,1.461595E-7,3.545433E-5,5.092982E-7,8.852778E-9,1.331225E-10,0.002619308,1.943746E-5,2.677287E-5,1.431402E-5,8.103758E-5,7.382525E-6,2.402061E-5,-1.415271E-22,-8.367878E-31,-8.754582E-19,7.87977,7.353007E-5,446893.4,446893.4
0.0045,15.83911,-2936234.0,1305.897,1305.897,0.001164569,1.0,0.7725023,2.032194E-6,0.06337862,1.030097E-5,0.004763425,1.897405E-6,0.1214356,1.230135E-6,0.01162302,2.550724E-4,1.090232E-7,8.313447E-9,0.009059902,2.839374E-5,0.001457104,7.260971E-4,2.031155E-6,4.097866E-10,2.115476E-7,8.316281E-5,1.265291E-6,4.509162E-5,2.241895E-5,1.964674E-6,0.006402141,4.734783E-7,0.001845928,8.64617E-5,0.001832117,8.872613E-5,0.001402255,3.020886E-5,2.940061E-5,4.874014E-8,3.671516E-6,1.423624E-7,3.321119E-5,4.882679E-7,8.451156E-9,1.277549E-10,0.00261359,1.933775E-5,2.68161E-5,1.461602E-5,8.142341E-5,7.174935E-6,2.43641E-5,-3.213564E-22,-9.261325E-30,-1.460829E-18,7.878823,7.352491E-5,446839.7,446839.7
0.0046,15.8402,-2885942.0,1305.832,1305.832,0.001164569,1.0,0.7722798,2.024704E-6,0.06361787,1.016797E-5,0.004748285,1.891283E-6,0.1215861,1.217846E-6,0.0117158,2.45728E-4,1.063283E-7,8.112114E-9,0.008881021,2.779004E-5,0.001452768,7.207483E-4,1.86965E-6,4.082355E-10,2.020287E-7,8.188186E-5,1.240497E-6,4.372339E-5,2.191587E-5,1.939684E-6,0.006337012,4.673753E-7,0.001850031,8.776605E-5,0.001851936,8.873664E-5,0.001405463,3.023323E-5,3.001471E-5,4.199981E-8,3.586305E-6,1.38741E-7,3.112962E-5,4.682881E-7,8.077163E-9,1.232571E-10,0.002607882,1.924094E-5,2.685484E-5,1.491783E-5,8.179796E-5,6.980564E-6,2.470422E-5,-9.081248E-23,-5.840793E-30,-1.793408E-18,7.877895,7.351986E-5,446787.1,446787.1
0.0047,15.84126,-2838692.0,1305.769,1305.769,0.001164569,1.0,0.7720627,2.017527E-6,0.06385238,1.003944E-5,0.004733424,1.885428E-6,0.121731,1.206004E-6,0.01180763,2.367859E-4,1.037282E-7,7.919405E-9,0.008706368,2.72045E-5,0.001448162,7.154085E-4,1.724966E-6,4.068161E-10,1.932663E-7,8.062169E-5,1.216467E-6,4.241889E-5,2.143572E-5,1.915548E-6,0.006273494,4.614802E-7,0.001853931,8.906041E-5,0.001871625,8.873124E-5,0.001408558,3.025648E-5,3.06268E-5,3.623711E-8,3.504188E-6,1.35284E-7,2.919712E-5,4.49293E-7,7.728106E-9,1.193787E-10,0.002602184,1.914683E-5,2.688931E-5,1.521946E-5,8.216172E-5,6.798311E-6,2.504104E-5,-5.466971E-22,-3.568818E-30,-1.877782E-17,7.876986,7.351492E-5,446735.5,446735.5
