Time_Soln#30 (sec),Volume_Soln#30 (cm3),Volumetric_heat_production_rate_Soln#30 (erg/cm3-sec),Surface_temperature_Soln#30 (K),Temperature_Soln#30 (K),Mass_Soln#30 (g),Pressure_Soln#30 (atm),Mole_fraction_H2_Soln#30 (),Mole_fraction_H_Soln#30 (),Mole_fraction_CH4_Soln#30 (),Mole_fraction_CH3_Soln#30 (),Mole_fraction_CH2_Soln#30 (),Mole_fraction_C2H6_Soln#30 (),Mole_fraction_C2H5_Soln#30 (),Mole_fraction_C2H4_Soln#30 (),Mole_fraction_C2H3_Soln#30 (),Mole_fraction_C2H2_Soln#30 (),Mole_fraction_C3H8_Soln#30 (),Mole_fraction_IC3H7_Soln#30 (),Mole_fraction_NC3H7_Soln#30 (),Mole_fraction_C3H6_Soln#30 (),Mole_fraction_C3H5-A_Soln#30 (),Mole_fraction_C3H5-S_Soln#30 (),Mole_fraction_C3H5-T_Soln#30 (),Mole_fraction_C3H4-P_Soln#30 (),Mole_fraction_C3H4-A_Soln#30 (),Mole_fraction_C3H3_Soln#30 (),Mole_fraction_C3H2_Soln#30 (),Mole_fraction_NC4H10_Soln#30 (),Mole_fraction_PC4H9_Soln#30 (),Mole_fraction_C4H8-1_Soln#30 (),Mole_fraction_C4H8-2_Soln#30 (),Mole_fraction_C4H71-3_Soln#30 (),Mole_fraction_C4H6_Soln#30 (),Mole_fraction_C4H5_Soln#30 (),Mole_fraction_C4H4_Soln#30 (),Mole_fraction_C4H2_Soln#30 (),Mole_fraction_C6H6_Soln#30 (),Mole_fraction_C10H8_Soln#30 (),Mole_fraction_NC5H12_Soln#30 (),Mole_fraction_NC5H11_Soln#30 (),Mole_fraction_NC5H10_Soln#30 (),Mole_fraction_LC5H8_Soln#30 (),Mole_fraction_NC6H12_Soln#30 (),Mole_fraction_NC7H15_Soln#30 (),Mole_fraction_NC7H14_Soln#30 (),Mole_fraction_C7H8_Soln#30 (),Mole_fraction_C7H7_Soln#30 (),Mole_fraction_C6H5C2H_Soln#30 (),Mole_fraction_C12H8_Soln#30 (),Mole_fraction_BIN1B_Soln#30 (),Mole_fraction_NC10H21_Soln#30 (),Mole_fraction_NC12H25_Soln#30 (),Mole_fraction_NC16H33_Soln#30 (),Mole_fraction_NC12H26_Soln#30 (),Mole_fraction_NC16H34_Soln#30 (),Mole_fraction_NC10H20_Soln#30 (),Molecular_weight_Soln#30 (g/mole),Mass_density_Soln#30 (g/cm3),Unburned_hydrocarbons_Soln#30 (ppm),Volatile_organic_compounds_Soln#30 (ppm)
3.018537E-6,16.29857,-3.11685E10,1983.925,1983.925,7.367683E-4,1.0,0.7664094,0.002573559,0.07146219,0.005680944,2.377793E-5,5.077712E-4,1.921076E-5,0.07101767,4.488102E-4,0.06412113,8.643004E-7,8.406284E-8,7.940898E-8,0.001035135,1.707149E-4,2.161442E-6,7.097322E-6,0.002293657,0.001277266,0.005017449,7.40889E-4,2.234775E-9,1.797382E-10,5.009157E-6,1.099007E-6,5.321803E-7,6.219676E-4,6.641612E-5,0.001986902,0.001426387,0.001681346,9.164426E-5,4.012312E-12,6.417826E-14,7.556147E-9,3.372884E-7,1.094823E-11,3.33572E-18,1.601552E-14,3.870806E-4,2.807268E-4,7.489224E-5,3.493071E-6,1.252765E-8,-5.231597E-59,-7.900132E-103,-8.194668E-94,-6.416462E-184,-4.756341E-187,-6.586394E-55,7.359099,4.520447E-5,417363.9,417364.0
3.056943E-6,16.29868,-3.099245E10,1983.54,1983.54,7.367683E-4,1.0,0.7664328,0.002548181,0.07154314,0.005614887,2.336381E-5,4.979767E-4,1.882813E-5,0.07084096,4.431488E-4,0.06435655,8.292459E-7,8.152447E-8,7.710562E-8,0.001013118,1.671492E-4,2.092627E-6,6.89068E-6,0.002292891,0.001273785,0.005005871,7.36041E-4,2.149569E-9,1.729624E-10,4.868792E-6,1.069442E-6,5.238768E-7,6.168546E-4,6.518801E-5,0.001977345,0.001437324,0.001686499,9.227485E-5,3.86923E-12,6.14205E-14,7.291561E-9,3.272078E-7,1.0464E-11,3.154412E-18,1.555148E-14,3.828422E-4,2.767895E-4,7.574987E-5,3.571135E-6,1.296514E-8,-4.884058E-59,-7.898548E-103,-8.193025E-94,-6.052433E-184,-1.439095E-187,-6.212157E-55,7.357624,4.520417E-5,417280.3,417280.3
3.060318E-6,16.29869,-3.097693E10,1983.507,1983.507,7.367683E-4,1.0,0.7664349,0.002545978,0.07155014,0.005609167,2.332806E-5,4.971305E-4,1.879517E-5,0.07082551,4.426582E-4,0.06437709,8.262869E-7,8.130831E-8,7.69096E-8,0.001011221,1.668418E-4,2.086732E-6,6.872947E-6,0.002292827,0.001273484,0.005004848,7.356135E-4,2.142288E-9,1.720529E-10,4.85675E-6,1.066904E-6,5.23159E-7,6.164105E-4,6.508196E-5,0.001976509,0.001438278,0.001686947,9.232972E-5,3.84615E-12,6.118568E-14,7.268968E-9,3.263436E-7,1.042303E-11,3.135802E-18,1.542506E-14,3.824743E-4,2.764481E-4,7.582494E-5,3.578004E-6,1.3004E-8,-4.910609E-59,-7.89841E-103,-8.192882E-94,-6.021623E-184,-1.004846E-187,-6.180531E-55,7.357495,4.520414E-5,417273.0,417273.0
3.063953E-6,16.2987,-3.096017E10,1983.47,1983.47,7.367683E-4,1.0,0.7664371,0.00254361,0.07155766,0.00560302,2.328967E-5,4.962216E-4,1.875978E-5,0.07080888,4.421309E-4,0.06439918,8.231206E-7,8.107666E-8,7.669955E-8,0.001009185,1.665117E-4,2.080409E-6,6.853921E-6,0.002292758,0.001273161,0.005003746,7.351527E-4,2.134474E-9,1.713051E-10,4.843832E-6,1.064184E-6,5.223878E-7,6.159331E-4,6.496806E-5,0.001975609,0.001439304,0.001687429,9.238872E-5,3.821299E-12,6.09341E-14,7.244745E-9,3.254164E-7,1.037917E-11,3.117222E-18,1.528076E-14,3.820788E-4,2.760811E-4,7.590575E-5,3.585406E-6,1.304594E-8,-4.885382E-59,-7.898261E-103,-8.192728E-94,-5.988641E-184,-6.833156E-188,-6.146678E-55,7.357357,4.520412E-5,417265.1,417265.1
3.120089E-6,16.2988,-3.070209E10,1982.913,1982.913,7.367683E-4,1.0,0.7664712,0.002507684,0.07167125,0.005510055,2.271152E-5,4.825228E-4,1.822848E-5,0.07055399,4.341475E-4,0.06473668,7.76872E-7,7.765178E-8,7.359599E-8,9.786047E-4,1.615516E-4,1.986206E-6,6.569792E-6,0.002291765,0.00126829,0.004986621,7.280083E-4,2.019978E-9,1.717975E-10,4.650905E-6,1.023462E-6,5.107512E-7,6.086812E-4,6.325226E-5,0.001961817,0.001454979,0.001694765,9.328701E-5,3.616867E-12,5.722915E-14,6.885438E-9,3.115878E-7,9.736507E-12,2.934312E-18,1.439536E-14,3.760773E-4,2.705206E-4,7.714652E-5,3.699884E-6,1.370328E-8,-4.437234E-59,-7.895992E-103,-8.190374E-94,-5.505481E-184,-6.268353E-189,-5.650768E-55,7.355243,4.520383E-5,417145.2,417145.2
3.165457E-6,16.29885,-3.049343E10,1982.466,1982.466,7.367683E-4,1.0,0.7664986,0.002479492,0.07175968,0.005437495,2.22635E-5,4.718932E-4,1.781891E-5,0.07035051,4.27905E-4,0.06500465,7.428177E-7,7.50774E-8,7.126586E-8,9.550249E-4,1.577215E-4,1.914531E-6,6.352736E-6,0.002291053,0.001264508,0.00497264,7.221991E-4,1.934821E-9,1.644073E-10,4.503614E-6,9.923561E-7,5.017037E-7,6.029796E-4,6.192188E-5,0.001950802,0.001467419,0.001700553,9.39959E-5,3.446917E-12,5.445813E-14,6.614046E-9,3.010449E-7,9.260757E-12,2.751989E-18,1.368545E-14,3.713664E-4,2.661672E-4,7.813983E-5,3.792651E-6,1.424805E-8,-4.118939E-59,-7.89419E-103,-8.188505E-94,-5.148172E-184,-7.191659E-190,-5.284089E-55,7.353564,4.52037E-5,417050.1,417050.1
3.170661E-6,16.29885,-3.046939E10,1982.415,1982.415,7.367683E-4,1.0,0.7665017,0.002476305,0.07176964,0.005429313,2.221316E-5,4.706982E-4,1.777301E-5,0.07032731,4.272005E-4,0.06503512,7.390858E-7,7.479239E-8,7.100804E-8,9.523822E-4,1.572919E-4,1.906551E-6,6.328522E-6,0.002290976,0.001264083,0.004971029,7.215311E-4,1.925432E-9,1.627161E-10,4.487192E-6,9.888913E-7,5.006855E-7,6.023344E-4,6.177236E-5,0.001949546,0.001468834,0.001701209,9.407626E-5,3.430927E-12,5.415231E-14,6.583937E-9,2.998699E-7,9.208483E-12,2.727656E-18,1.362382E-14,3.708337E-4,2.656756E-4,7.825324E-5,3.803306E-6,1.431132E-8,-4.078423E-59,-7.893985E-103,-8.188292E-94,-5.108954E-184,-4.150217E-190,-5.243841E-55,7.353374,4.520369E-5,417039.2,417039.2
3.175041E-6,16.29886,-3.044934E10,1982.372,1982.372,7.367683E-4,1.0,0.7665043,0.002473631,0.07177799,0.005422451,2.217096E-5,4.696965E-4,1.773455E-5,0.07030781,4.266095E-4,0.06506072,7.359726E-7,7.455417E-8,7.079257E-8,9.501681E-4,1.569319E-4,1.899874E-6,6.308253E-6,0.002290912,0.001263726,0.004969672,7.209685E-4,1.917559E-9,1.604963E-10,4.473441E-6,9.859853E-7,4.998317E-7,6.017928E-4,6.164702E-5,0.00194849,0.001470022,0.00170176,9.414374E-5,3.411709E-12,5.389665E-14,6.55876E-9,2.988866E-7,9.164855E-12,2.701576E-18,1.352868E-14,3.703866E-4,2.652632E-4,7.834861E-5,3.812276E-6,1.43647E-8,-4.047489E-59,-7.893813E-103,-8.188114E-94,-5.076227E-184,-2.633956E-190,-5.210256E-55,7.353213,4.520368E-5,417030.1,417030.1
3.189426E-6,16.29886,-3.03832E10,1982.232,1982.232,7.367683E-4,1.0,0.766513,0.002464894,0.07180524,0.005400053,2.203342E-5,4.664306E-4,1.760933E-5,0.0702439,4.246799E-4,0.06514453,7.259145E-7,7.378174E-8,7.009399E-8,9.429579E-4,1.557595E-4,1.878181E-6,6.242357E-6,0.002290708,0.001262564,0.004965207,7.191196E-4,1.892027E-9,1.598797E-10,4.428741E-6,9.765401E-7,4.970471E-7,6.000228E-4,6.123844E-5,0.001945029,0.001473911,0.001703561,9.43644E-5,3.353916E-12,5.306872E-14,6.477068E-9,2.956907E-7,9.023765E-12,2.656216E-18,1.322846E-14,3.68926E-4,2.639163E-4,7.866127E-5,3.841745E-6,1.454081E-8,-3.951773E-59,-7.89325E-103,-8.187529E-94,-4.970444E-184,-5.818913E-191,-5.101697E-55,7.352688,4.520367E-5,417000.4,417000.4
3.192223E-6,16.29886,-3.037035E10,1982.204,1982.204,7.367683E-4,1.0,0.7665147,0.002463203,0.0718105,0.005395723,2.200686E-5,4.657999E-4,1.758517E-5,0.0702315,4.243068E-4,0.06516078,7.239879E-7,7.363329E-8,6.995976E-8,9.415668E-4,1.555332E-4,1.874005E-6,6.229663E-6,0.002290669,0.001262339,0.004964337,7.187598E-4,1.887134E-9,1.592231E-10,4.420131E-6,9.747201E-7,4.965091E-7,5.996802E-4,6.115954E-5,0.001944358,0.001474665,0.00170391,9.440714E-5,3.344723E-12,5.290984E-14,6.461359E-9,2.950752E-7,8.996718E-12,2.644894E-18,1.31857E-14,3.686434E-4,2.636558E-4,7.872197E-5,3.847477E-6,1.457519E-8,-3.933454E-59,-7.89314E-103,-8.187416E-94,-4.950176E-184,-4.333291E-191,-5.080896E-55,7.352587,4.520367E-5,416994.6,416994.6
3.258423E-6,16.29884,-3.006667E10,1981.56,1981.56,7.367683E-4,1.0,0.7665543,0.002423969,0.07193206,0.005295574,2.139532E-5,4.512707E-4,1.703088E-5,0.06994043,4.156664E-4,0.06554089,6.810166E-7,7.027841E-8,6.692763E-8,9.096484E-4,1.503368E-4,1.779012E-6,5.940169E-6,0.002289828,0.001257165,0.004943639,7.102252E-4,1.777087E-9,1.525802E-10,4.223757E-6,9.331496E-7,4.840963E-7,5.917169E-4,5.934226E-5,0.001928592,0.001492295,0.001712039,9.540257E-5,3.134427E-12,4.933527E-14,6.105665E-9,2.810559E-7,8.391449E-12,2.433983E-18,1.224815E-14,3.620814E-4,2.576195E-4,8.014947E-5,3.98333E-6,1.540261E-8,-3.528049E-59,-7.890586E-103,-8.184766E-94,-4.497916E-184,-7.729809E-192,-4.616601E-55,7.350207,4.520372E-5,416859.6,416859.6
3.817066E-6,16.29653,-2.760829E10,1976.375,1976.375,7.367683E-4,1.0,0.7668737,0.002143676,0.07276739,0.004598526,1.727851E-5,3.537426E-4,1.341714E-5,0.0676549,3.549876E-4,0.06844909,4.507066E-7,5.052612E-8,4.910866E-8,7.016373E-4,1.162093E-4,1.200854E-6,4.142824E-6,0.002287457,0.001222226,0.004762663,6.384864E-4,1.158637E-9,1.047205E-10,3.004511E-6,6.736074E-7,3.993396E-7,5.338972E-4,4.710844E-5,0.001804748,0.001626304,0.001772235,1.027225E-4,1.947319E-12,2.929504E-14,4.010155E-9,1.947006E-7,5.089757E-12,1.293794E-18,7.059511E-15,3.14929E-4,2.150658E-4,9.155649E-5,5.135698E-6,2.344789E-8,-5.283209E-59,-7.871053E-103,-8.164505E-94,-2.07572E-184,-6.923646E-190,-2.21515E-55,7.332012,4.521012E-5,415827.8,415827.8
3.873858E-6,16.29613,-2.73732E10,1975.872,1975.872,7.367683E-4,1.0,0.7669045,0.002119474,0.0728369,0.004539814,1.694238E-5,3.458591E-4,1.313263E-5,0.06743823,3.498326E-4,0.06871863,4.356549E-7,4.910757E-8,4.782769E-8,6.852935E-4,1.135051E-4,1.158612E-6,4.00871E-6,0.002287559,0.00121937,0.004743882,6.313735E-4,1.116592E-9,1.214727E-10,2.913367E-6,6.5408E-7,3.923345E-7,5.288065E-4,4.61119E-5,0.001793019,0.00163861,0.001777643,1.033719E-4,1.968268E-12,2.795625E-14,3.861926E-9,1.88301E-7,4.872305E-12,1.318144E-18,7.430813E-15,3.10824E-4,2.114437E-4,9.265732E-5,5.252673E-6,2.437467E-8,-6.57816E-60,-7.869244E-103,-8.162628E-94,-1.935233E-184,-7.263378E-191,-2.120138E-55,7.330326,4.521123E-5,415732.2,415732.2
3.876263E-6,16.29612,-2.736327E10,1975.851,1975.851,7.367683E-4,1.0,0.7669058,0.002118463,0.07283979,0.004537368,1.692841E-5,3.45532E-4,1.312085E-5,0.06742911,3.496177E-4,0.06872996,4.350397E-7,4.90492E-8,4.777497E-8,6.846168E-4,1.133931E-4,1.156873E-6,4.003181E-6,0.002287564,0.001219251,0.004743086,6.310734E-4,1.114922E-9,1.191848E-10,2.909613E-6,6.532783E-7,3.920432E-7,5.285936E-4,4.607051E-5,0.001792525,0.001639127,0.00177787,1.033991E-4,1.966661E-12,2.790147E-14,3.855841E-9,1.880373E-7,4.863421E-12,1.30568E-18,7.444808E-15,3.106525E-4,2.112927E-4,9.270373E-5,5.257625E-6,2.441437E-8,-1.454202E-59,-7.869168E-103,-8.162549E-94,-1.929435E-184,-5.734605E-191,-2.11379E-55,7.330256,4.521128E-5,415728.2,415728.2
4.033333E-6,16.29489,-2.672978E10,1974.483,1974.483,7.367683E-4,1.0,0.7669893,0.002055014,0.07302009,0.004384553,1.606112E-5,3.253003E-4,1.239541E-5,0.06684378,3.361667E-4,0.06945341,3.983564E-7,4.551224E-8,4.457715E-8,6.429963E-4,1.064882E-4,1.051586E-6,3.66687E-6,0.00228806,0.001211876,0.004690995,6.11697E-4,1.011085E-9,1.027774E-10,2.680775E-6,6.041309E-7,3.739144E-7,5.151529E-4,4.350301E-5,0.001760869,0.001672025,0.001792246,1.051148E-4,1.72293E-12,2.463675E-14,3.489466E-9,1.720144E-7,4.334764E-12,1.096978E-18,6.239201E-15,2.998549E-4,2.018417E-4,9.569576E-5,5.580274E-6,2.708711E-8,-9.473622E-60,-7.86431E-103,-8.157511E-94,-1.591027E-184,-4.293343E-191,-1.744548E-55,7.325731,4.521469E-5,415471.5,415471.5
4.792E-6,16.28716,-2.401275E10,1968.291,1968.291,7.367683E-4,1.0,0.7673593,0.001805558,0.07370385,0.003798471,1.283159E-5,2.520326E-4,9.813494E-6,0.06426579,2.84142E-4,0.07257041,2.841904E-7,3.376076E-8,3.388014E-8,4.959436E-4,8.183797E-5,7.067691E-7,2.54182E-6,0.002292679,0.001184058,0.004440303,5.255282E-4,6.875049E-10,8.321746E-11,1.911308E-6,4.377779E-7,3.058321E-7,4.607568E-4,3.401906E-5,0.001622291,0.001811107,0.001851925,1.120293E-4,1.181935E-12,1.478269E-14,2.320285E-9,1.186401E-7,2.728863E-12,6.406538E-19,4.135463E-15,2.567928E-4,1.653715E-4,1.091975E-4,7.109395E-6,4.226049E-8,-6.467948E-57,-7.843368E-103,-8.135788E-94,-4.95236E-185,-3.22329E-188,-9.872552E-55,7.306223,4.523613E-5,414365.2,414365.2
4.800695E-6,16.28706,-2.398488E10,1968.224,1968.224,7.367683E-4,1.0,0.7673632,0.001803147,0.07371027,0.003792918,1.280171E-5,2.513757E-4,9.790564E-6,0.06423838,2.836458E-4,0.07260302,2.832753E-7,3.366187E-8,3.378943E-8,4.946499E-4,8.161894E-5,7.03934E-7,2.53239E-6,0.002292738,0.001183794,0.004437467,5.246192E-4,6.849847E-10,8.364955E-11,1.904872E-6,4.364176E-7,3.051988E-7,4.60217E-4,3.393212E-5,0.001620828,0.001812535,0.00185253,1.120973E-4,1.174336E-12,1.470724E-14,2.310868E-9,1.18194E-7,2.716433E-12,6.388966E-19,4.10183E-15,2.56371E-4,1.650249E-4,1.09344E-4,7.126557E-6,4.245651E-8,-2.836164E-57,-7.843149E-103,-8.135561E-94,-4.907115E-185,-1.467686E-188,-1.077964E-54,7.306019,4.523641E-5,414353.6,414353.6
4.802644E-6,16.28704,-2.397851E10,1968.209,1968.209,7.367683E-4,1.0,0.7673641,0.001802607,0.07371171,0.003791676,1.279503E-5,2.512288E-4,9.785439E-6,0.06423224,2.835348E-4,0.07261032,2.83071E-7,3.363979E-8,3.376918E-8,4.943607E-4,8.156998E-5,7.033009E-7,2.530284E-6,0.002292752,0.001183735,0.004436831,5.244156E-4,6.844251E-10,8.259169E-11,1.90342E-6,4.36099E-7,3.050572E-7,4.600962E-4,3.391268E-5,0.0016205,0.001812855,0.001852665,1.121125E-4,1.173368E-12,1.469042E-14,2.308765E-9,1.180944E-7,2.713659E-12,6.348918E-19,4.097797E-15,2.562766E-4,1.649474E-4,1.093769E-4,7.130404E-6,4.250054E-8,-1.245238E-59,-7.8431E-103,-8.13551E-94,-4.897057E-185,-1.230614E-188,-1.078328E-54,7.305973,4.523648E-5,414351.0,414351.0
4.807982E-6,16.28698,-2.39614E10,1968.168,1968.168,7.367683E-4,1.0,0.7673665,0.001801132,0.07371564,0.00378828,1.277677E-5,2.508276E-4,9.771437E-6,0.06421544,2.832313E-4,0.07263031,2.825132E-7,3.357948E-8,3.371386E-8,4.935709E-4,8.143622E-5,7.015723E-7,2.524533E-6,0.002292788,0.001183574,0.004435091,5.238586E-4,6.828662E-10,8.052169E-11,1.89947E-6,4.352448E-7,3.0467E-7,4.597659E-4,3.385955E-5,0.001619604,0.00181373,0.001853036,1.121541E-4,1.166492E-12,1.464442E-14,2.303025E-9,1.178223E-7,2.70609E-12,6.260823E-19,4.063272E-15,2.560185E-4,1.647354E-4,1.094667E-4,7.140935E-6,4.262121E-8,-7.710757E-59,-7.842965E-103,-8.13537E-94,-4.86964E-185,-7.588151E-189,-1.07343E-54,7.305848,4.523665E-5,414343.9,414343.9
4.811206E-6,16.28694,-2.395116E10,1968.143,1968.143,7.367683E-4,1.0,0.7673679,0.001800243,0.07371801,0.003786234,1.276577E-5,2.505859E-4,9.763002E-6,0.0642053,2.830484E-4,0.07264236,2.821775E-7,3.354317E-8,3.368055E-8,4.930952E-4,8.135566E-5,7.005319E-7,2.521071E-6,0.00229281,0.001183476,0.00443404,5.235227E-4,6.819158E-10,7.934921E-11,1.897097E-6,4.347359E-7,3.044368E-7,4.595667E-4,3.382754E-5,0.001619063,0.001814258,0.001853259,1.121792E-4,1.161406E-12,1.461673E-14,2.299571E-9,1.176586E-7,2.701537E-12,6.213089E-19,4.035934E-15,2.558629E-4,1.646077E-4,1.095209E-4,7.147292E-6,4.269417E-8,-6.753586E-59,-7.842884E-103,-8.135286E-94,-4.85317E-185,-5.666155E-189,-1.069797E-54,7.305772,4.523675E-5,414339.6,414339.6
4.812741E-6,16.28692,-2.394611E10,1968.131,1968.131,7.367683E-4,1.0,0.7673686,0.00179982,0.07371913,0.00378526,1.276053E-5,2.50471E-4,9.75899E-6,0.06420047,2.829613E-4,0.0726481,2.820179E-7,3.352591E-8,3.366471E-8,4.928689E-4,8.131734E-5,7.000372E-7,2.519424E-6,0.00229282,0.00118343,0.00443354,5.233627E-4,6.814639E-10,7.973252E-11,1.895961E-6,4.344858E-7,3.043258E-7,4.594719E-4,3.381231E-5,0.001618805,0.001814509,0.001853365,1.121911E-4,1.159284E-12,1.460358E-14,2.297929E-9,1.175807E-7,2.699372E-12,6.219275E-19,4.02407E-15,2.557889E-4,1.645469E-4,1.095468E-4,7.150321E-6,4.272895E-8,-6.45257E-59,-7.842846E-103,-8.135246E-94,-4.845347E-185,-4.931917E-189,-1.068075E-54,7.305736,4.52368E-5,414337.6,414337.6
4.842055E-6,16.28658,-2.385256E10,1967.905,1967.905,7.367683E-4,1.0,0.7673818,0.001791794,0.07374048,0.003766799,1.266138E-5,2.482964E-4,9.683107E-6,0.06410858,2.81311E-4,0.0727573,2.790081E-7,3.31999E-8,3.336535E-8,4.88591E-4,8.059259E-5,6.907059E-7,2.488348E-6,0.002293019,0.001182552,0.004423994,5.203201E-4,6.728816E-10,8.085976E-11,1.874595E-6,4.298529E-7,3.022231E-7,4.576716E-4,3.352397E-5,0.001613905,0.001819285,0.001855386,1.124176E-4,1.134892E-12,1.435636E-14,2.266968E-9,1.161109E-7,2.658616E-12,6.15515E-19,3.867639E-15,2.543834E-4,1.633947E-4,1.100386E-4,7.20807E-6,4.339602E-8,-6.235671E-59,-7.842111E-103,-8.134484E-94,-4.698769E-185,-3.943884E-190,-1.03577E-54,7.305052,4.523776E-5,414298.8,414298.8
4.865153E-6,16.28631,-2.377936E10,1967.728,1967.728,7.367683E-4,1.0,0.7673922,0.001785537,0.0737571,0.003752422,1.258427E-5,2.466088E-4,9.624232E-6,0.06403652,2.800253E-4,0.07284285,2.766843E-7,3.29476E-8,3.313351E-8,4.852742E-4,8.00303E-5,6.834979E-7,2.464318E-6,0.002293174,0.001181867,0.004416483,5.179372E-4,6.663901E-10,7.417842E-11,1.858075E-6,4.262748E-7,3.005874E-7,4.562657E-4,3.329986E-5,0.001610064,0.001823022,0.001856966,1.125944E-4,1.127092E-12,1.416638E-14,2.243076E-9,1.149745E-7,2.627223E-12,5.875477E-19,3.845431E-15,2.532866E-4,1.624973E-4,1.104249E-4,7.253497E-6,4.392565E-8,-6.070921E-59,-7.841536E-103,-8.133887E-94,-4.586858E-185,-4.70518E-191,-1.011103E-54,7.304516,4.523851E-5,414268.4,414268.4
4.869675E-6,16.28625,-2.376507E10,1967.693,1967.693,7.367683E-4,1.0,0.7673942,0.001784319,0.07376033,0.003749624,1.256927E-5,2.46281E-4,9.612797E-6,0.06402245,2.79775E-4,0.07285956,2.762342E-7,3.289867E-8,3.308856E-8,4.846302E-4,7.99211E-5,6.821014E-7,2.45966E-6,0.002293204,0.001181734,0.004415014,5.174722E-4,6.650639E-10,7.467943E-11,1.854873E-6,4.255816E-7,3.002693E-7,4.559917E-4,3.325629E-5,0.001609314,0.00182375,0.001857274,1.126288E-4,1.116117E-12,1.412943E-14,2.23845E-9,1.147542E-7,2.62115E-12,5.873387E-19,3.78802E-15,2.53073E-4,1.623227E-4,1.105003E-4,7.262385E-6,4.402978E-8,-6.039232E-59,-7.841423E-103,-8.133771E-94,-4.565307E-185,-3.132014E-191,-1.006352E-54,7.304411,4.523866E-5,414262.4,414262.5
4.871757E-6,16.28623,-2.375877E10,1967.677,1967.677,7.367683E-4,1.0,0.7673951,0.001783758,0.07376182,0.003748338,1.256238E-5,2.461304E-4,9.607543E-6,0.06401597,2.7966E-4,0.07286724,2.760275E-7,3.28762E-8,3.306791E-8,4.843344E-4,7.987093E-5,6.814601E-7,2.45752E-6,0.002293218,0.001181673,0.004414338,5.172582E-4,6.644594E-10,7.444698E-11,1.853413E-6,4.252744E-7,3.001231E-7,4.558658E-4,3.323627E-5,0.001608969,0.001824086,0.001857415,1.126446E-4,1.112554E-12,1.41125E-14,2.236325E-9,1.14653E-7,2.618362E-12,5.85881E-19,3.768087E-15,2.529748E-4,1.622424E-4,1.105351E-4,7.266475E-6,4.407776E-8,-6.024717E-59,-7.841372E-103,-8.133717E-94,-4.555426E-185,-2.596063E-191,-1.004174E-54,7.304363,4.523873E-5,414259.7,414259.7
4.874124E-6,16.2862,-2.375105E10,1967.659,1967.659,7.367683E-4,1.0,0.7673962,0.001783122,0.0737635,0.003746878,1.255456E-5,2.459594E-4,9.601579E-6,0.06400862,2.795293E-4,0.07287597,2.75793E-7,3.285069E-8,3.304447E-8,4.839986E-4,7.981398E-5,6.807324E-7,2.455092E-6,0.002293234,0.001181603,0.004413569,5.170152E-4,6.637773E-10,7.543286E-11,1.851735E-6,4.249042E-7,2.999571E-7,4.557227E-4,3.321354E-5,0.001608577,0.001824467,0.001857576,1.126626E-4,1.109486E-12,1.409333E-14,2.233915E-9,1.145382E-7,2.6152E-12,5.879851E-19,3.75009E-15,2.528632E-4,1.621513E-4,1.105746E-4,7.271123E-6,4.413233E-8,-6.008272E-59,-7.841313E-103,-8.133656E-94,-4.544224E-185,-2.098505E-191,-1.001705E-54,7.304309,4.523881E-5,414256.6,414256.6
4.880871E-6,16.28612,-2.372984E10,1967.608,1967.608,7.367683E-4,1.0,0.7673992,0.001781312,0.0737683,0.003742723,1.25323E-5,2.454733E-4,9.58462E-6,0.06398766,2.791576E-4,0.07290083,2.751267E-7,3.277821E-8,3.297785E-8,4.830439E-4,7.965204E-5,6.786649E-7,2.448193E-6,0.002293279,0.001181405,0.004411378,5.163231E-4,6.618369E-10,7.377827E-11,1.846989E-6,4.23876E-7,2.994848E-7,4.553153E-4,3.314888E-5,0.001607461,0.001825551,0.001858035,1.127138E-4,1.101878E-12,1.40389E-14,2.227068E-9,1.142119E-7,2.606219E-12,5.806479E-19,3.703821E-15,2.525457E-4,1.618919E-4,1.10687E-4,7.284373E-6,4.428813E-8,-5.961667E-59,-7.841146E-103,-8.133483E-94,-4.512459E-185,-1.144427E-191,-9.947037E-55,7.304153,4.523903E-5,414247.8,414247.8
4.882405E-6,16.2861,-2.3725E10,1967.596,1967.596,7.367683E-4,1.0,0.7673999,0.001780901,0.07376939,0.003741779,1.252725E-5,2.45363E-4,9.580772E-6,0.0639829,2.790732E-4,0.07290648,2.749756E-7,3.276177E-8,3.296273E-8,4.828273E-4,7.96153E-5,6.781961E-7,2.446628E-6,0.00229329,0.00118136,0.004410879,5.161658E-4,6.61394E-10,7.396412E-11,1.845914E-6,4.236437E-7,2.993776E-7,4.552228E-4,3.313421E-5,0.001607207,0.001825798,0.001858139,1.127254E-4,1.099918E-12,1.402656E-14,2.225515E-9,1.141379E-7,2.604184E-12,5.807649E-19,3.692046E-15,2.524736E-4,1.618331E-4,1.107126E-4,7.287386E-6,4.432361E-8,-5.951126E-59,-7.841108E-103,-8.133443E-94,-4.505271E-185,-9.967019E-192,-9.931192E-55,7.304117,4.523908E-5,414245.8,414245.8
