Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_IC3H7_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_NC4H10_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NC5H12_Soln#20 (),Mole_fraction_NC5H11_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H15_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_C16H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_BIN1A_Soln#20 (),Mole_fraction_NC12H25_Soln#20 (),Mole_fraction_NC12H26_Soln#20 (),Mole_fraction_NC16H34_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
2.23579E-6,16.12944,5.506671E9,1679.784,1679.784,9.256833E-4,1.0,0.796128,8.184664E-4,0.0355144,0.00585118,0.00743345,1.145315E-4,0.08900723,5.552664E-4,0.01227865,0.002131145,2.008075E-5,1.384995E-5,0.02610931,0.001459001,9.390296E-4,0.001198463,4.992328E-4,2.570491E-4,1.689787E-6,3.968262E-5,0.002386326,3.132992E-4,2.476831E-5,0.009793197,3.468491E-4,0.001581386,3.802252E-5,4.439578E-4,2.804722E-5,3.838057E-4,1.260151E-6,1.833008E-5,1.009485E-9,1.653981E-5,8.156901E-4,1.974937E-5,8.240093E-10,3.980613E-5,0.002639395,3.891776E-4,1.301806E-6,3.590233E-8,1.45615E-7,2.23704E-9,9.270491E-12,8.530879E-11,8.265293E-16,1.123155E-12,3.268783E-18,3.928616E-7,7.910697,5.739091E-5,448647.3,448647.4
2.252862E-6,16.1309,5.159387E9,1679.808,1679.808,9.256833E-4,1.0,0.7960414,8.140818E-4,0.0356206,0.00580732,0.007428188,1.13495E-4,0.08909648,5.518116E-4,0.01232173,0.002122646,1.985928E-5,1.365494E-5,0.02607144,0.001453125,9.435902E-4,0.001201584,5.02089E-4,2.550172E-4,1.638044E-6,3.926145E-5,0.002364407,3.114996E-4,2.454557E-5,0.00976976,3.43987E-4,0.001588196,3.842944E-5,4.460602E-4,2.82596E-5,3.850662E-4,1.277948E-6,1.771621E-5,9.671724E-10,1.625443E-5,8.109591E-4,1.909354E-5,7.798619E-10,3.831111E-5,0.002637618,3.892796E-4,1.316695E-6,3.648145E-8,1.461956E-7,2.265449E-9,9.406014E-12,8.645954E-11,6.926958E-16,9.416689E-13,2.490711E-18,3.624446E-7,7.910095,5.738573E-5,448613.2,448613.2
2.266204E-6,16.13202,4.893249E9,1679.826,1679.826,9.256833E-4,1.0,0.7959741,8.106952E-4,0.03570297,0.005773482,0.007424024,1.126995E-4,0.08916562,5.491413E-4,0.01235519,0.002116035,1.968917E-5,1.350581E-5,0.02604191,0.001448579,9.471386E-4,0.001204009,5.043095E-4,2.534424E-4,1.598853E-6,3.893577E-5,0.00234746,3.101012E-4,2.437423E-5,0.009751535,3.417759E-4,0.001593472,3.874735E-5,4.476959E-4,2.842496E-5,3.86043E-4,1.291936E-6,1.725073E-5,9.355996E-10,1.603792E-5,8.072865E-4,1.859645E-5,7.471793E-10,3.718207E-5,0.00263624,3.893559E-4,1.328351E-6,3.693674E-8,1.466475E-7,2.287674E-9,9.512777E-12,8.736395E-11,6.033132E-16,8.204195E-13,2.013529E-18,3.403199E-7,7.909628,5.738174E-5,448586.7,448586.7
2.270791E-6,16.1324,4.802951E9,1679.832,1679.832,9.256833E-4,1.0,0.7959511,8.09539E-4,0.03573116,0.005761937,0.007422582,1.12429E-4,0.08918927,5.482293E-4,0.01236666,0.002113769,1.963127E-5,1.345518E-5,0.02603176,0.001447025,9.483553E-4,0.00120484,5.050706E-4,2.529037E-4,1.585626E-6,3.88245E-5,0.00234167,3.096221E-4,2.431587E-5,0.009745288,3.410208E-4,0.001595277,3.885663E-5,4.482568E-4,2.848167E-5,3.863772E-4,1.296762E-6,1.709353E-5,9.250362E-10,1.596477E-5,8.060289E-4,1.842861E-5,7.362959E-10,3.680169E-5,0.002635767,3.893815E-4,1.332362E-6,3.709382E-8,1.468025E-7,2.295319E-9,9.549656E-12,8.767591E-11,5.753192E-16,7.824373E-13,1.871501E-18,3.330298E-7,7.909468,5.738038E-5,448577.7,448577.7
2.285939E-6,16.13365,4.508317E9,1679.85,1679.85,9.256833E-4,1.0,0.7958754,8.057501E-4,0.03582379,0.005724132,0.007417785,1.11546E-4,0.08926692,5.452394E-4,0.01240437,0.002106311,1.944225E-5,1.329035E-5,0.02599831,0.001441926,9.523614E-4,0.001207573,5.075751E-4,2.511344E-4,1.542833E-6,3.845963E-5,0.002322683,3.080458E-4,2.412511E-5,0.009724725,3.385464E-4,0.001601203,3.921736E-5,4.501034E-4,2.866849E-5,3.874747E-4,1.312755E-6,1.658458E-5,8.911779E-10,1.572775E-5,8.018944E-4,1.788534E-5,7.015916E-10,3.557336E-5,0.002634216,3.894636E-4,1.34562E-6,3.761446E-8,1.473129E-7,2.320579E-9,9.672066E-12,8.870977E-11,4.917841E-16,6.690723E-13,1.469908E-18,3.100526E-7,7.908942,5.737592E-5,448547.8,448547.8
2.300378E-6,16.13483,4.232874E9,1679.867,1679.867,9.256833E-4,1.0,0.7958038,8.021789E-4,0.03591145,0.005688539,0.007413162,1.107189E-4,0.08934032,5.424196E-4,0.01244012,0.002099235,1.926503E-5,1.313647E-5,0.02596647,0.00143711,9.561639E-4,0.001210163,5.099504E-4,2.494614E-4,1.503257E-6,3.811539E-5,0.00230477,3.065516E-4,2.394601E-5,0.009705219,3.362139E-4,0.001606806,3.956111E-5,4.518562E-4,2.884593E-5,3.885125E-4,1.328085E-6,1.611349E-5,8.603015E-10,1.550806E-5,7.979788E-4,1.738266E-5,6.701895E-10,3.444084E-5,0.002632746,3.895385E-4,1.35828E-6,3.811358E-8,1.477975E-7,2.344681E-9,9.789667E-12,8.97007E-11,4.234408E-16,5.762925E-13,1.167425E-18,2.896269E-7,7.908443,5.737174E-5,448519.5,448519.5
2.319234E-6,16.13634,3.880978E9,1679.887,1679.887,9.256833E-4,1.0,0.795711,7.975748E-4,0.03602497,0.005642708,0.007407054,1.096598E-4,0.08943526,5.387816E-4,0.0124865,0.002090045,1.903791E-5,1.294017E-5,0.02592498,0.001430888,9.611054E-4,0.001213524,5.130342E-4,2.472967E-4,1.453324E-6,3.767111E-5,0.002281651,3.046129E-4,2.371608E-5,0.009679886,3.332065E-4,0.001614053,4.000977E-5,4.541339E-4,2.907665E-5,3.898553E-4,1.348228E-6,1.55185E-5,8.219366E-10,1.523004E-5,7.929034E-4,1.6748E-5,6.315156E-10,3.30167E-5,0.002630843,3.896314E-4,1.374839E-6,3.876946E-8,1.484274E-7,2.376185E-9,9.944584E-12,9.10026E-11,3.483046E-16,4.742524E-13,8.642086E-19,2.649766E-7,7.907796,5.736636E-5,448482.8,448482.9
2.339542E-6,16.13795,3.5116E9,1679.907,1679.907,9.256833E-4,1.0,0.795612,7.926892E-4,0.03614607,0.005594146,0.007400388,1.085447E-4,0.0895364,5.349181E-4,0.01253609,0.00208021,1.879857E-5,1.273445E-5,0.02588041,0.001424267,9.663976E-4,0.001217116,5.163329E-4,2.449902E-4,1.401661E-6,3.719911E-5,0.002257091,3.025406E-4,2.34733E-5,0.009652777,3.300152E-4,0.001621774,4.049269E-5,4.565731E-4,2.932393E-5,3.912862E-4,1.370078E-6,1.490223E-5,7.829368E-10,1.494123E-5,7.874842E-4,1.609092E-5,5.926104E-10,3.154916E-5,0.00262881,3.897254E-4,1.392709E-6,3.948102E-8,1.491023E-7,2.410153E-9,1.011315E-11,9.241481E-11,2.821938E-16,3.844284E-13,6.249638E-19,2.407716E-7,7.907105,5.736067E-5,448443.6,448443.6
2.358457E-6,16.13941,3.176327E9,1679.924,1679.924,9.256833E-4,1.0,0.7955206,7.882059E-4,0.03625778,0.005549648,0.007394102,1.075294E-4,0.08962957,5.313701E-4,0.01258193,0.002071109,1.858044E-5,1.254799E-5,0.025839,0.001418174,9.712991E-4,0.001220438,5.193844E-4,2.42865E-4,1.35544E-6,3.676552E-5,0.002234527,3.00625E-4,2.325159E-5,0.009627691,3.270869E-4,0.001628886,4.09422E-5,4.588322E-4,2.955312E-5,3.926047E-4,1.390576E-6,1.435042E-5,7.486472E-10,1.468171E-5,7.824805E-4,1.550276E-5,5.58765E-10,3.024177E-5,0.002626934,3.898074E-4,1.409386E-6,4.014857E-8,1.497276E-7,2.441825E-9,1.027179E-11,9.37396E-11,2.31982E-16,3.161747E-13,4.622399E-19,2.202321E-7,7.906466,5.735546E-5,448407.4,448407.4
2.370626E-6,16.14034,2.965002E9,1679.934,1679.934,9.256833E-4,1.0,0.7954622,7.853551E-4,0.03632911,0.005521387,0.00739002,1.068877E-4,0.08968899,5.291126E-4,0.01261125,0.002065283,1.844249E-5,1.243058E-5,0.02581242,0.001414292,9.744384E-4,0.001222562,5.213368E-4,2.415094E-4,1.326635E-6,3.64896E-5,0.002220168,2.994002E-4,2.311115E-5,0.009611635,3.252251E-4,0.001633422,4.123121E-5,4.60279E-4,2.97E-5,3.934459E-4,1.403837E-6,1.400628E-5,7.275616E-10,1.451934E-5,7.792836E-4,1.513606E-5,5.381268E-10,2.942969E-5,0.002625735,3.898575E-4,1.420131E-6,4.058042E-8,1.501282E-7,2.462217E-9,1.037467E-11,9.459664E-11,2.044922E-16,2.787933E-13,3.806423E-19,2.079545E-7,7.906058,5.735216E-5,448384.2,448384.2
2.378792E-6,16.14096,2.825087E9,1679.94,1679.94,9.256833E-4,1.0,0.7954232,7.834567E-4,0.03637674,0.005502582,0.007387264,1.064621E-4,0.08972865,5.276087E-4,0.01263084,0.002061386,1.835095E-5,1.235288E-5,0.0257946,0.001411702,9.765391E-4,0.001223982,5.226424E-4,2.406048E-4,1.307709E-6,3.630576E-5,0.002210601,2.985814E-4,2.301786E-5,0.009600896,3.239855E-4,0.001636449,4.14251E-5,4.612471E-4,2.979832E-5,3.940072E-4,1.412769E-6,1.378007E-5,7.138267E-10,1.441236E-5,7.771479E-4,1.489505E-5,5.24759E-10,2.88973E-5,0.002624935,3.898898E-4,1.427349E-6,4.087132E-8,1.503964E-7,2.475909E-9,1.044409E-11,9.517395E-11,1.879221E-16,2.562555E-13,3.342408E-19,2.001085E-7,7.905785,5.734997E-5,448368.8,448368.8
2.446647E-6,16.14591,1.71866E9,1679.98,1679.98,9.256833E-4,1.0,0.7951047,7.681162E-4,0.03676543,0.005351049,0.007363893,1.030709E-4,0.09005147,5.154394E-4,0.01279144,0.002029404,1.762059E-5,1.173935E-5,0.02564731,0.001390655,9.938107E-4,0.001235613,5.333477E-4,2.332417E-4,1.162003E-6,3.481796E-5,0.002133161,2.918785E-4,2.227075E-5,0.009512765,3.139742E-4,0.001661081,4.303381E-5,4.69206E-4,3.060777E-5,3.985779E-4,1.487995E-6,1.203645E-5,6.112231E-10,1.357939E-5,7.596934E-4,1.303828E-5,4.268798E-10,2.483217E-5,0.002618392,3.901229E-4,1.487541E-6,4.332092E-8,1.526029E-7,2.589898E-9,1.103244E-11,1.000369E-10,9.299015E-17,1.270251E-13,1.130893E-19,1.453645E-7,7.903548,5.733236E-5,448241.9,448241.9
2.451402E-6,16.14625,1.644791E9,1679.982,1679.982,9.256833E-4,1.0,0.7950827,7.670697E-4,0.0367922,0.005340739,0.007362225,1.028427E-4,0.09007365,5.146081E-4,0.01280254,0.002027189,1.757137E-5,1.169842E-5,0.02563704,0.001389211,9.950088E-4,0.001236418,5.340883E-4,2.327359E-4,1.152531E-6,3.471633E-5,0.00212787,2.914155E-4,2.222021E-5,0.009506662,3.132917E-4,0.001662773,4.314637E-5,4.697581E-4,3.066399E-5,3.98892E-4,1.493334E-6,1.192296E-5,6.047431E-10,1.352455E-5,7.584897E-4,1.291747E-5,4.208248E-10,2.457005E-5,0.002617941,3.901369E-4,1.491773E-6,4.349474E-8,1.527561E-7,2.5979E-9,1.107446E-11,1.003822E-10,8.852102E-17,1.209353E-13,1.048324E-19,1.421484E-7,7.903393,5.733117E-5,448233.1,448233.1
2.455299E-6,16.14652,1.584535E9,1679.984,1679.984,9.256833E-4,1.0,0.7950648,7.662146E-4,0.0368141,0.005332318,0.007360856,1.026565E-4,0.09009179,5.139288E-4,0.01281163,0.002025377,1.753121E-5,1.166506E-5,0.02562863,0.00138803,9.959897E-4,0.001237076,5.346944E-4,2.323223E-4,1.144832E-6,3.463329E-5,0.002123546,2.910367E-4,2.217896E-5,0.009501668,3.127342E-4,0.001664156,4.323861E-5,4.7021E-4,3.071002E-5,3.991488E-4,1.497717E-6,1.183074E-5,5.994956E-10,1.347992E-5,7.57505E-4,1.281931E-5,4.15933E-10,2.435729E-5,0.002617572,3.901481E-4,1.495243E-6,4.363741E-8,1.528815E-7,2.60446E-9,1.110897E-11,1.006656E-10,8.50182E-17,1.161617E-13,9.851501E-20,1.395655E-7,7.903267,5.733019E-5,448226.0,448226.0
2.472257E-6,16.14771,1.325893E9,1679.991,1679.991,9.256833E-4,1.0,0.794987,7.625218E-4,0.03690892,0.005295981,0.007354869,1.018553E-4,0.09017029,5.109941E-4,0.01285102,0.002017516,1.735838E-5,1.152188E-5,0.02559207,0.001382922,0.001000246,0.001239928,5.373221E-4,2.305328E-4,1.112036E-6,3.427453E-5,0.002104867,2.893951E-4,2.200124E-5,0.009480008,3.10327E-4,0.001670142,4.363981E-5,4.721709E-4,3.090983E-5,4.002603E-4,1.516856E-6,1.143778E-5,5.773112E-10,1.328904E-5,7.532395E-4,1.240107E-5,3.953711E-10,2.345302E-5,0.002615973,3.901947E-4,1.510356E-6,4.426044E-8,1.534259E-7,2.633017E-9,1.125997E-11,1.019033E-10,7.132323E-17,9.749347E-14,7.517721E-20,1.288652E-7,7.902718,5.732599E-5,448194.9,448194.9
2.477803E-6,16.14809,1.242793E9,1679.992,1679.992,9.256833E-4,1.0,0.7949616,7.613239E-4,0.03693976,0.005284205,0.007352901,1.015964E-4,0.0901958,5.100418E-4,0.01286385,0.002014954,1.730253E-5,1.147575E-5,0.02558014,0.001381263,0.001001633,0.001240856,5.38178E-4,2.299511E-4,1.101552E-6,3.415813E-5,0.002098806,2.888606E-4,2.194374E-5,0.009472951,3.095465E-4,0.001672088,4.377094E-5,4.728101E-4,3.0975E-5,4.006216E-4,1.52314E-6,1.131216E-5,5.702794E-10,1.322776E-5,7.518515E-4,1.226737E-5,3.888945E-10,2.316476E-5,0.002615452,3.902092E-4,1.515304E-6,4.446495E-8,1.536034E-7,2.64236E-9,1.130965E-11,1.023097E-10,6.73432E-17,9.206656E-14,6.881893E-20,1.255483E-7,7.90254,5.732463E-5,448184.7,448184.7
2.484553E-6,16.14855,1.142213E9,1679.995,1679.995,9.256833E-4,1.0,0.7949309,7.598723E-4,0.0369772,0.00526994,0.0073505,1.012834E-4,0.09022677,5.088875E-4,0.01287943,0.002011842,1.723497E-5,1.142005E-5,0.02556563,0.001379249,0.001003319,0.001241984,5.392176E-4,2.292455E-4,1.088948E-6,3.401705E-5,0.002091459,2.882116E-4,2.187416E-5,0.009464378,3.086007E-4,0.001674449,4.393052E-5,4.735869E-4,3.105421E-5,4.0106E-4,1.530805E-6,1.116113E-5,5.618636E-10,1.315391E-5,7.501664E-4,1.210664E-5,3.811695E-10,2.281871E-5,0.002614821,3.902262E-4,1.521329E-6,4.471441E-8,1.538191E-7,2.653737E-9,1.13703E-11,1.028055E-10,6.279743E-17,8.586726E-14,6.180139E-20,1.216264E-7,7.902323,5.732299E-5,448172.4,448172.4
2.510596E-6,16.15032,7.624859E8,1680.001,1680.001,9.256833E-4,1.0,0.7948132,7.543372E-4,0.03712056,0.005215612,0.007341172,1.000966E-4,0.0903452,5.044837E-4,0.01293919,0.001999901,1.697872E-5,1.120966E-5,0.02550976,0.00137155,0.001009796,0.00124631,5.432053E-4,2.265472E-4,1.041892E-6,3.347889E-5,0.00206343,2.857241E-4,2.160978E-5,0.009431479,3.049964E-4,0.001683475,4.45457E-5,4.765705E-4,3.135861E-5,4.027367E-4,1.56054E-6,1.059718E-5,5.308065E-10,1.287637E-5,7.437113E-4,1.150652E-5,3.529161E-10,2.153175E-5,0.002612401,3.902867E-4,1.544607E-6,4.5682E-8,1.546482E-7,2.697659E-9,1.160629E-11,1.047292E-10,4.794362E-17,6.560212E-14,4.078501E-20,1.076089E-7,7.901491,5.731673E-5,448125.3,448125.3
2.520707E-6,16.15099,6.185443E8,1680.003,1680.003,9.256833E-4,1.0,0.7947678,7.52216E-4,0.03717575,0.005194821,0.007337525,9.964456E-5,0.09039075,5.027951E-4,0.01296224,0.001995293,1.688109E-5,1.112988E-5,0.02548813,0.001368591,0.001012298,0.001247978,5.447435E-4,2.255099E-4,1.024284E-6,3.32726E-5,0.002052684,2.847653E-4,2.150887E-5,0.009418782,3.03616E-4,0.001686946,4.478433E-5,4.777231E-4,3.147628E-5,4.033815E-4,1.572156E-6,1.038612E-5,5.193325E-10,1.277171E-5,7.41225E-4,1.128195E-5,3.425841E-10,2.105229E-5,0.002611468,3.903079E-4,1.553658E-6,4.605989E-8,1.549686E-7,2.714724E-9,1.169878E-11,1.054809E-10,4.318075E-17,5.910103E-14,3.471988E-20,1.026178E-7,7.90117,5.731434E-5,448107.1,448107.1
2.536962E-6,16.15206,3.910147E8,1680.005,1680.005,9.256833E-4,1.0,0.7946953,7.488372E-4,0.03726395,0.005161736,0.007331631,9.892771E-5,0.09046349,5.001042E-4,0.01299913,0.001987914,1.672621E-5,1.100376E-5,0.02545342,0.001363866,0.001016306,0.001250648,5.472051E-4,2.23854E-4,9.967093E-7,3.294393E-5,0.002035561,2.83232E-4,2.134859E-5,0.009398456,3.014182E-4,0.001692486,4.516774E-5,4.795696E-4,3.166489E-5,4.04411E-4,1.590913E-6,1.005559E-5,5.015236E-10,1.260686E-5,7.372503E-4,1.093025E-5,3.266634E-10,2.030378E-5,0.002609978,3.903394E-4,1.568226E-6,4.667001E-8,1.554822E-7,2.742175E-9,1.184848E-11,1.066949E-10,3.648727E-17,4.996162E-14,2.678776E-20,9.507176E-8,7.900657,5.731054E-5,448077.9,448077.9
2.542069E-6,16.15239,3.20592E8,1680.006,1680.006,9.256833E-4,1.0,0.7946726,7.477836E-4,0.03729153,0.005151428,0.007329772,9.870498E-5,0.09048622,4.992649E-4,0.01301068,0.001985604,1.667807E-5,1.096467E-5,0.02544253,0.00136239,0.001017562,0.001251483,5.479755E-4,2.233367E-4,9.882292E-7,3.284143E-5,0.00203022,2.827523E-4,2.129872E-5,0.009392091,3.007332E-4,0.001694217,4.528814E-5,4.801481E-4,3.1724E-5,4.047326E-4,1.596828E-6,9.953953E-6,4.96087E-10,1.255593E-5,7.360072E-4,1.082211E-5,3.218323E-10,2.007423E-5,0.002609511,3.903487E-4,1.572808E-6,4.686236E-8,1.556431E-7,2.750804E-9,1.189577E-11,1.070778E-10,3.46071E-17,4.739368E-14,2.469222E-20,9.281816E-8,7.900496,5.730936E-5,448068.8,448068.8
2.558921E-6,16.15348,9.142399E7,1680.006,1680.006,9.256833E-4,1.0,0.7945982,7.443343E-4,0.03738207,0.005117706,0.007323614,9.797841E-5,0.09056079,4.96516E-4,0.01304863,0.001978008,1.652103E-5,1.08375E-5,0.02540666,0.001357549,0.001021694,0.001254228,5.505079E-4,2.216401E-4,9.608663E-7,3.25058E-5,0.002012731,2.811764E-4,2.113586E-5,0.009371167,2.984914E-4,0.001699895,4.56852E-5,4.820513E-4,3.191855E-5,4.057879E-4,1.616417E-6,9.625989E-6,4.786699E-10,1.239071E-5,7.319252E-4,1.047316E-5,3.064502E-10,1.933549E-5,0.00260798,3.903769E-4,1.587938E-6,4.74993E-8,1.561728E-7,2.779289E-9,1.205273E-11,1.08346E-10,2.907076E-17,3.983E-14,1.8883E-20,8.575994E-8,7.899968,5.73055E-5,448038.9,448038.9
2.576638E-6,16.15461,-1.442105E8,1680.006,1680.006,9.256833E-4,1.0,0.7945204,7.40751E-4,0.03747652,0.005082721,0.007317101,9.722784E-5,0.09063852,4.936589E-4,0.01308829,0.001970067,1.635874E-5,1.070667E-5,0.02536904,0.001352504,0.001026018,0.001257097,5.531542E-4,2.198727E-4,9.330665E-7,3.215712E-5,0.001994557,2.79531E-4,2.096728E-5,0.009349289,2.961644E-4,0.00170581,4.610229E-5,4.84043E-4,3.212227E-5,4.068874E-4,1.637129E-6,9.29287E-6,4.611733E-10,1.22215E-5,7.276652E-4,1.011872E-5,2.91145E-10,1.858824E-5,0.002606381,3.904031E-4,1.603867E-6,4.817259E-8,1.567273E-7,2.809257E-9,1.22192E-11,1.096875E-10,2.419641E-17,3.316769E-14,1.423428E-20,7.891534E-8,7.899416,5.73015E-5,448007.6,448007.6
2.58114E-6,16.15489,-2.031146E8,1680.006,1680.006,9.256833E-4,1.0,0.7945008,7.398475E-4,0.03750041,0.005073907,0.00731544,9.703926E-5,0.09065816,4.929383E-4,0.01309833,0.001968056,1.631796E-5,1.067388E-5,0.0253595,0.00135123,0.001027114,0.001257823,5.53824E-4,2.194263E-4,9.261569E-7,3.206919E-5,0.001989973,2.791148E-4,2.092488E-5,0.00934375,2.955779E-4,0.001707304,4.620822E-5,4.845476E-4,3.217391E-5,4.071652E-4,1.642412E-6,9.2101E-6,4.568563E-10,1.217922E-5,7.265879E-4,1.003065E-5,2.873923E-10,1.840308E-5,0.002605977,3.904092E-4,1.607919E-6,4.834427E-8,1.568679E-7,2.816876E-9,1.226175E-11,1.100297E-10,2.309422E-17,3.166076E-14,1.324832E-20,7.726548E-8,7.899276,5.730049E-5,447999.6,447999.6
2.603223E-6,16.15627,-4.874384E8,1680.004,1680.004,9.256833E-4,1.0,0.7944049,7.354569E-4,0.03761685,0.005031117,0.007307258,9.61267E-5,0.09075385,4.894349E-4,0.01314735,0.001958235,1.612059E-5,1.051574E-5,0.02531278,0.001345022,0.001032469,0.001261366,5.570937E-4,2.172523E-4,8.931626E-7,3.16419E-5,0.001967695,2.770841E-4,2.071938E-5,0.009316697,2.927296E-4,0.001714582,4.672741E-5,4.870141E-4,3.242641E-5,4.085183E-4,1.668437E-6,8.814861E-6,4.364074E-10,1.197595E-5,7.21334E-4,9.6101E-6,2.697474E-10,1.75217E-5,0.002604005,3.904357E-4,1.627811E-6,4.918986E-8,1.575552E-7,2.854264E-9,1.247187E-11,1.117159E-10,1.837645E-17,2.520831E-14,9.319723E-21,6.966357E-8,7.898594,5.729561E-5,447961.0,447961.0
2.615556E-6,16.15702,-6.427164E8,1680.002,1680.002,9.256833E-4,1.0,0.7943517,7.330334E-4,0.03768139,0.00500753,0.007302664,9.56257E-5,0.09080684,4.875003E-4,0.01317456,0.001952781,1.60122E-5,1.042927E-5,0.02528676,0.001341585,0.001035447,0.001263333,5.589089E-4,2.160493E-4,8.753475E-7,3.140606E-5,0.001955396,2.759577E-4,2.060635E-5,0.00930167,2.911587E-4,0.00171861,4.701714E-5,4.883854E-4,3.256689E-5,4.092675E-4,1.683054E-6,8.601602E-6,4.254863E-10,1.186527E-5,7.18421E-4,9.383168E-6,2.604141E-10,1.70481E-5,0.002602911,3.904481E-4,1.638937E-6,4.966465E-8,1.579375E-7,2.875161E-9,1.259026E-11,1.126633E-10,1.617321E-17,2.219354E-14,7.655829E-21,6.574822E-8,7.898215,5.729293E-5,447939.5,447939.5
2.624009E-6,16.15754,-7.476134E8,1680.001,1680.001,9.256833E-4,1.0,0.7943154,7.313846E-4,0.03772541,0.004991495,0.007299506,9.528595E-5,0.09084296,4.861837E-4,0.01319314,0.001949055,1.593869E-5,1.037078E-5,0.02526895,0.001339243,0.001037482,0.001264676,5.601482E-4,2.152294E-4,8.633937E-7,3.124561E-5,0.001947027,2.751891E-4,2.052962E-5,0.009291407,2.900905E-4,0.001721356,4.721557E-5,4.893227E-4,3.266293E-5,4.09778E-4,1.693106E-6,8.458524E-6,4.182034E-10,1.179058E-5,7.164337E-4,9.230909E-6,2.542268E-10,1.673115E-5,0.002602165,3.904556E-4,1.646568E-6,4.999106E-8,1.581989E-7,2.889487E-9,1.267183E-11,1.13315E-10,1.481985E-17,2.034119E-14,6.6926E-21,6.319513E-8,7.897957,5.729111E-5,447924.8,447924.8
2.647474E-6,16.15895,-1.032914E9,1679.995,1679.995,9.256833E-4,1.0,0.7942154,7.268563E-4,0.03784678,0.004947507,0.0072907,9.435733E-5,0.09094248,4.825663E-4,0.01324446,0.001938764,1.573774E-5,1.021151E-5,0.02521963,0.00133279,0.00104311,0.001268383,5.635695E-4,2.129726E-4,8.312364E-7,3.0805E-5,0.00192404,2.730687E-4,2.031955E-5,0.009263058,2.871591E-4,0.001728915,4.776601E-5,4.91914E-4,3.292862E-5,4.111841E-4,1.721156E-6,8.073723E-6,3.9879E-10,1.158793E-5,7.109537E-4,8.821379E-6,2.378779E-10,1.588192E-5,0.002600106,3.904726E-4,1.667778E-6,5.090161E-8,1.589219E-7,2.929285E-9,1.290014E-11,1.15134E-10,1.162361E-17,1.596461E-14,4.603865E-21,5.661325E-8,7.897243,5.728611E-5,447884.3,447884.3
2.658072E-6,16.15957,-1.1589E9,1679.992,1679.992,9.256833E-4,1.0,0.7941705,7.24835E-4,0.03790119,0.004927897,0.007286704,9.394493E-5,0.09098705,4.809507E-4,0.0132675,0.001934142,1.564848E-5,1.014106E-5,0.02519741,0.001329901,0.00104564,0.001270047,5.651052E-4,2.119626E-4,8.171929E-7,3.060834E-5,0.001913778,2.721177E-4,2.02261E-5,0.009250325,2.858518E-4,0.001732299,4.801437E-5,4.930791E-4,3.304815E-5,4.118135E-4,1.733893E-6,7.90583E-6,3.903988E-10,1.149863E-5,7.084969E-4,8.642675E-6,2.30879E-10,1.551291E-5,0.002599183,3.904783E-4,1.67737E-6,5.131493E-8,1.592472E-7,2.94727E-9,1.300415E-11,1.159604E-10,1.041667E-17,1.431118E-14,3.888882E-21,5.387171E-8,7.896922,5.728389E-5,447866.1,447866.1
