Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H3_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_IC3H7_Soln#12 (),Mole_fraction_NC3H7_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_PC4H9_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H5_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_NC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M3_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_DIALLYL_Soln#12 (),Mole_fraction_CYC6H8_Soln#12 (),Mole_fraction_NC6H12_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_LC6H6_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_NPBENZ_Soln#12 (),Mole_fraction_NC12H26_Soln#12 (),Mole_fraction_NC16H34_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
1.667169E-6,15.60814,-8.540515E10,1426.663,1426.663,0.001164569,1.0,0.8859493,4.075451E-4,0.006326501,0.004467416,0.002532389,6.627114E-4,0.0348242,1.934097E-4,5.832325E-4,0.001464823,4.675891E-5,1.059404E-4,0.0158101,8.07247E-4,3.460534E-5,9.748546E-5,4.328329E-6,4.398493E-4,4.953201E-5,5.027804E-5,7.308036E-6,2.072407E-5,0.005214358,2.475751E-4,2.529397E-4,0.005576631,6.702556E-5,4.982427E-5,8.109193E-8,7.211483E-5,8.916055E-8,4.146979E-5,8.563025E-7,1.815766E-4,0.003858136,8.546577E-5,0.001651684,3.851E-5,2.442186E-6,5.648389E-4,0.003453618,0.003562956,1.198309E-4,4.838641E-8,5.272216E-7,1.087894E-5,1.016676E-5,0.004565015,0.001877426,0.01356185,8.734812,7.461295E-5,495386.2,495386.2
1.678064E-6,15.60877,-8.486224E10,1426.469,1426.469,0.001164569,1.0,0.8858003,4.058217E-4,0.006359418,0.004451248,0.002543039,6.59936E-4,0.03491835,1.931068E-4,5.863732E-4,0.001469314,4.65516E-5,1.053324E-4,0.01584853,8.061121E-4,3.486053E-5,9.787527E-5,4.359169E-6,4.408196E-4,4.92347E-5,5.043327E-5,7.373409E-6,2.084603E-5,0.005224811,2.485935E-4,2.525191E-4,0.005592851,6.711831E-5,5.031696E-5,8.232344E-8,7.241593E-5,9.052197E-8,4.178039E-5,8.64333E-7,1.818503E-4,0.003862883,8.585762E-5,0.001656016,3.857914E-5,2.463471E-6,5.65499E-4,0.003458347,0.003561804,1.199144E-4,4.916031E-8,5.328519E-7,1.096389E-5,1.021905E-5,0.004551524,0.001869487,0.01352706,8.733279,7.460995E-5,495299.3,495299.3
1.714241E-6,15.61081,-8.311094E10,1425.837,1425.837,0.001164569,1.0,0.885312,4.002031E-4,0.006467592,0.004398178,0.002577884,6.509086E-4,0.03522704,1.921121E-4,5.967277E-4,0.001483963,4.588117E-5,1.033599E-4,0.01597421,8.024364E-4,3.570492E-5,9.915718E-5,4.461226E-6,4.439707E-4,4.827069E-5,5.093819E-5,7.59014E-6,2.124797E-5,0.005258839,2.519328E-4,2.511356E-4,0.005646018,6.740574E-5,5.195374E-5,8.646543E-8,7.340698E-5,9.510384E-8,4.280867E-5,8.909822E-7,1.827326E-4,0.003878206,8.713902E-5,0.001670148,3.880381E-5,2.53392E-6,5.676379E-4,0.003473624,0.003558033,1.201771E-4,5.176666E-8,5.516177E-7,1.124442E-5,1.039093E-5,0.004507418,0.0018436,0.01341316,8.72826,7.460016E-5,495014.6,495014.6
1.729264E-6,15.61165,-8.240592E10,1425.578,1425.578,0.001164569,1.0,0.8851122,3.979157E-4,0.006512009,0.004376419,0.002592123,6.472421E-4,0.03535349,1.917037E-4,6.009945E-4,0.001489929,4.561053E-5,1.025609E-4,0.01602556,8.009504E-4,3.60542E-5,9.968399E-5,4.503445E-6,4.452481E-4,4.788052E-5,5.114324E-5,7.679975E-6,2.141352E-5,0.00527267,2.533006E-4,2.505668E-4,0.005667789,6.751612E-5,5.263367E-5,8.820872E-8,7.381464E-5,9.703367E-8,4.323428E-5,9.020396E-7,1.830874E-4,0.003884376,8.766237E-5,0.001675906,3.8895E-5,2.563069E-6,5.68503E-4,0.003479782,0.003556493,1.202799E-4,5.28652E-8,5.594405E-7,1.136021E-5,1.046152E-5,0.004489407,0.001833059,0.01336657,8.726207,7.459616E-5,494898.2,494898.2
1.759561E-6,15.61331,-8.102207E10,1425.062,1425.062,0.001164569,1.0,0.8847144,3.933829E-4,0.006600696,0.00433304,0.002620432,6.399906E-4,0.03560543,1.908882E-4,6.095407E-4,0.001501757,4.507806E-5,1.009848E-4,0.01612764,7.980231E-4,3.675614E-5,1.007367E-4,4.5883E-6,4.477701E-4,4.711129E-5,5.154869E-5,7.860841E-6,2.174492E-5,0.005300037,2.560255E-4,2.494302E-4,0.005711158,6.772305E-5,5.400509E-5,9.176587E-8,7.46299E-5,1.009742E-7,4.409005E-5,9.243209E-7,1.837828E-4,0.003896483,8.870228E-5,0.001687322,3.907528E-5,2.62166E-6,5.702069E-4,0.003491874,0.00355343,1.204762E-4,5.510965E-8,5.752691E-7,1.159243E-5,1.060248E-5,0.004453621,0.001812167,0.01327387,8.722123,7.458823E-5,494666.6,494666.6
1.913943E-6,15.62126,-7.466398E10,1422.559,1422.559,0.001164569,1.0,0.8827867,3.718096E-4,0.007035146,0.0041222,0.002756789,6.057071E-4,0.03683027,1.868792E-4,6.519368E-4,0.001558108,4.260712E-5,9.360859E-5,0.0166194,7.843878E-4,4.02814E-5,1.059143E-4,5.014584E-6,4.595904E-4,4.352029E-5,5.346138E-5,8.775445E-6,2.338436E-5,0.005429484,2.692562E-4,2.438398E-4,0.005921764,6.848462E-5,6.098533E-5,1.106961E-7,7.865029E-5,1.220071E-7,4.839734E-5,1.037344E-6,1.869487E-4,0.003951841,9.369864E-5,0.001741758,3.992927E-5,2.916105E-6,5.781229E-4,0.003547347,0.003538662,1.212769E-4,6.711471E-8,6.568569E-7,1.274917E-5,1.129316E-5,0.004281515,0.00171266,0.01282566,8.702372,7.455025E-5,493546.4,493546.4
1.922157E-6,15.62166,-7.435463E10,1422.432,1422.432,0.001164569,1.0,0.8826885,3.707283E-4,0.007057478,0.004111453,0.002763694,6.039976E-4,0.03689283,1.86672E-4,6.541408E-4,0.001560934,4.248579E-5,9.324424E-5,0.01664432,7.837164E-4,4.046654E-5,1.061816E-4,5.036975E-6,4.601745E-4,4.33433E-5,5.355648E-5,8.823757E-6,2.346932E-5,0.005435934,2.699309E-4,2.435515E-4,0.005932511,6.851259E-5,6.135589E-5,1.117392E-7,7.885823E-5,1.231693E-7,4.862399E-5,1.043328E-6,1.871008E-4,0.003954512,9.395097E-5,0.00174449,3.997205E-5,2.931574E-6,5.785109E-4,0.003550032,0.003537913,1.213111E-4,6.777908E-8,6.612363E-7,1.280946E-5,1.132867E-5,0.004272808,0.001707669,0.01280288,8.701368,7.454834E-5,493489.5,493489.5
1.969631E-6,15.62394,-7.261803E10,1421.704,1421.704,0.001164569,1.0,0.8821292,3.646026E-4,0.007185045,0.004050267,0.002802932,5.943275E-4,0.03724952,1.854855E-4,6.667781E-4,0.001576945,4.180264E-5,9.11897E-5,0.01678598,7.799327E-4,4.153157E-5,1.077104E-4,5.165787E-6,4.634668E-4,4.234604E-5,5.409372E-5,9.102206E-6,2.395591E-5,0.005472399,2.737741E-4,2.419023E-4,0.005993755,6.865152E-5,6.349478E-5,1.178357E-7,8.004856E-5,1.299686E-7,4.992869E-5,1.077847E-6,1.879507E-4,0.003969444,9.538353E-5,0.001759972,4.021464E-5,3.020569E-6,5.806914E-4,0.003565058,0.003533652,1.214935E-4,7.166758E-8,6.866115E-7,1.315544E-5,1.153143E-5,0.004223328,0.001679387,0.01267321,8.695651,7.453751E-5,493165.3,493165.3
1.977178E-6,15.62429,-7.234959E10,1421.59,1421.59,0.001164569,1.0,0.8820415,3.636473E-4,0.007205099,0.00404068,0.00280907,5.928214E-4,0.03730549,1.852985E-4,6.68772E-4,0.001579442,4.16967E-5,9.08707E-5,0.01680815,7.793455E-4,4.170013E-5,1.079511E-4,5.186175E-6,4.639778E-4,4.219131E-5,5.417728E-5,9.146355E-6,2.403259E-5,0.005478075,2.743767E-4,2.416428E-4,0.006003361,6.867024E-5,6.383437E-5,1.188151E-7,8.023608E-5,1.31062E-7,5.013531E-5,1.083324E-6,1.880813E-4,0.003971743,9.56074E-5,0.001762388,4.025253E-5,3.034655E-6,5.810289E-4,0.003567374,0.003532985,1.215202E-4,7.229313E-8,6.90655E-7,1.321005E-5,1.156331E-5,0.004215587,0.001674975,0.0126529,8.694755,7.453582E-5,493114.5,493114.5
2.076061E-6,15.62877,-6.90124E10,1420.131,1420.131,0.001164569,1.0,0.880923,3.515815E-4,0.007462238,0.003918596,0.002887034,5.738419E-4,0.03802068,1.828869E-4,6.9452E-4,0.00161098,4.037179E-5,8.687493E-5,0.01709003,7.71992E-4,4.38892E-5,1.110476E-4,5.450939E-6,4.703713E-4,4.025591E-5,5.522722E-5,9.721687E-6,2.502015E-5,0.005549474,2.820629E-4,2.38308E-4,0.006126031,6.883505E-5,6.82698E-5,1.318984E-7,8.265039E-5,1.456977E-7,5.282214E-5,1.15478E-6,1.89687E-4,0.004000039,9.844492E-5,0.001792907,4.073307E-5,3.217599E-6,5.852283E-4,0.003595938,0.003524497,1.218182E-4,8.067221E-8,7.438486E-7,1.391588E-5,1.19718E-5,0.004117262,0.001619223,0.01239414,8.683342,7.451444E-5,492467.1,492467.1
2.159477E-6,15.63233,-6.643234E10,1418.951,1418.951,0.001164569,1.0,0.8800206,3.420122E-4,0.007671417,0.00382053,0.002949446,5.588382E-4,0.0385993,1.809036E-4,7.15717E-4,0.001635988,3.93367E-5,8.374884E-5,0.01731613,7.662338E-4,4.570801E-5,1.135811E-4,5.670895E-6,4.753594E-4,3.874532E-5,5.605251E-5,1.020241E-5,2.582916E-5,0.005605709,2.882596E-4,2.35586E-4,0.006225154,6.88686E-5,7.198798E-5,1.432778E-7,8.462846E-5,1.584725E-7,5.505931E-5,1.214592E-6,1.908999E-4,0.004021473,1.007073E-4,0.001817124,4.111814E-5,3.369601E-6,5.884727E-4,0.003617659,0.003517676,1.220008E-4,8.799261E-8,7.889841E-7,1.449736E-5,1.230377E-5,0.004038502,0.001574961,0.0121859,8.67415,7.449747E-5,491945.8,491945.8
2.210364E-6,15.63441,-6.495249E10,1418.252,1418.252,0.001164569,1.0,0.8794874,3.364288E-4,0.00779571,0.003762841,0.002986098,5.50101E-4,0.03894184,1.797148E-4,7.284213E-4,0.001650574,3.873847E-5,8.194218E-5,0.01744915,7.628999E-4,4.680505E-5,1.150933E-4,5.80354E-6,4.78234E-4,3.787377E-5,5.653083E-5,1.049353E-5,2.631209E-5,0.005638346,2.91917E-4,2.339649E-4,0.006283777,6.884678E-5,7.424382E-5,1.50364E-7,8.581008E-5,1.664494E-7,5.641081E-5,1.250853E-6,1.915819E-4,0.004033544,1.020316E-4,0.001831256,4.13451E-5,3.461275E-6,5.903283E-4,0.003629927,0.003513658,1.220847E-4,9.25658E-8,8.166124E-7,1.484589E-5,1.250083E-5,0.003992213,0.001549113,0.01206312,8.668727,7.448757E-5,491638.3,491638.3
2.425619E-6,15.64247,-5.936145E10,1415.456,1415.456,0.001164569,1.0,0.8773637,3.147102E-4,0.008295878,0.003535469,0.003130352,5.161993E-4,0.0403113,1.748427E-4,7.803799E-4,0.001707252,3.644456E-5,7.503283E-5,0.01797468,7.500636E-4,5.134279E-5,1.212359E-4,6.351843E-6,4.891494E-4,3.45511E-5,5.836754E-5,1.170667E-5,2.827023E-5,0.005763986,3.06443E-4,2.274166E-4,0.006517718,6.845946E-5,8.366488E-5,1.814224E-7,9.061464E-5,2.016088E-7,6.201798E-5,1.402189E-6,1.940458E-4,0.004077223,1.072062E-4,0.001886213,4.225067E-5,3.840354E-6,5.972655E-4,0.00367461,0.00349773,1.222485E-4,1.127321E-7,9.339995E-7,1.626991E-5,1.329179E-5,0.003809645,0.001448385,0.01157593,8.647176,7.444917E-5,490416.0,490416.0
2.448336E-6,15.64326,-5.882694E10,1415.175,1415.175,0.001164569,1.0,0.8771512,3.125828E-4,0.008346383,0.003512965,0.003144628,5.12884E-4,0.04044883,1.743423E-4,7.857021E-4,0.001712797,3.622231E-5,7.436608E-5,0.01802689,7.488142E-4,5.181207E-5,1.218617E-4,6.408501E-6,4.901942E-4,3.423136E-5,5.854525E-5,1.183295E-5,2.846913E-5,0.00577617,3.07892E-4,2.267534E-4,0.00654117,6.839458E-5,8.464649E-5,1.847941E-7,9.11044E-5,2.054453E-7,6.259943E-5,1.417958E-6,1.942703E-4,0.004081202,1.077146E-4,0.001891592,4.234181E-5,3.879543E-6,5.979193E-4,0.003678708,0.003496143,1.222501E-4,1.149327E-7,9.464188E-7,1.641556E-5,1.337143E-5,0.003791534,0.0014385,0.01152734,8.645024,7.444542E-5,490294.0,490294.0
2.521941E-6,15.64574,-5.71586E10,1414.281,1414.281,0.001164569,1.0,0.8764763,3.058858E-4,0.008507238,0.003441876,0.003189745,5.02451E-4,0.04088597,1.72738E-4,8.027466E-4,0.001730242,3.552495E-5,7.227848E-5,0.01819215,7.448857E-4,5.33203E-5,1.238619E-4,6.590518E-6,4.934535E-4,3.32313E-5,5.910201E-5,1.223978E-5,2.91038E-5,0.005814371,3.124847E-4,2.246393E-4,0.006615661,6.815807E-5,8.780917E-5,1.958302E-7,9.267014E-5,2.180292E-7,6.447008E-5,1.468774E-6,1.949562E-4,0.004093354,1.09316E-4,0.00190852,4.263221E-5,4.005463E-6,5.999451E-4,0.003691265,0.00349111,1.222379E-4,1.221501E-7,9.866762E-7,1.688159E-5,1.362474E-5,0.003734236,0.001407358,0.01137331,8.638196,7.443364E-5,489906.7,489906.8
2.586728E-6,15.64782,-5.576514E10,1413.514,1413.514,0.001164569,1.0,0.8758991,3.002257E-4,0.008645441,0.00338152,0.003228084,4.936364E-4,0.04126052,1.713466E-4,8.175035E-4,0.001744973,3.493802E-5,7.052753E-5,0.01833293,7.415684E-4,5.463253E-5,1.255895E-4,6.748776E-6,4.96172E-4,3.239381E-5,5.956929E-5,1.259498E-5,2.965041E-5,0.005846471,3.164033E-4,2.228205E-4,0.006679421,6.791971E-5,9.056984E-5,2.056761E-7,9.402256E-5,2.292904E-7,6.610003E-5,1.513152E-6,1.955114E-4,0.004103174,1.106705E-4,0.001922816,4.288207E-5,4.114985E-6,6.016184E-4,0.003701458,0.003486815,1.22207E-4,1.286074E-7,1.022118E-6,1.728455E-5,1.384193E-5,0.003685466,0.001381007,0.01124184,8.632363,7.442371E-5,489575.9,489575.9
2.597059E-6,15.64815,-5.55491E10,1413.394,1413.394,0.001164569,1.0,0.8758084,2.993427E-4,0.008667195,0.003372082,0.003234083,4.922613E-4,0.04131939,1.711264E-4,8.198359E-4,0.00174727,3.484664E-5,7.025548E-5,0.01835498,7.410508E-4,5.484048E-5,1.258622E-4,6.773844E-6,4.96593E-4,3.226379E-5,5.964191E-5,1.265137E-5,2.973656E-5,0.005851463,3.170177E-4,2.225341E-4,0.006689437,6.787928E-5,9.100803E-5,2.072572E-7,9.423606E-5,2.311018E-7,6.635854E-5,1.520199E-6,1.955959E-4,0.004104668,1.108819E-4,0.001925046,4.292145E-5,4.132338E-6,6.018761E-4,0.003703013,0.003486141,1.222004E-4,1.296459E-7,1.02777E-6,1.734819E-5,1.387608E-5,0.003677828,0.001376893,0.01122122,8.631448,7.442217E-5,489524.0,489524.0
2.609316E-6,15.64853,-5.529484E10,1413.252,1413.252,0.001164569,1.0,0.8757014,2.98302E-4,0.008692902,0.003360951,0.00324116,4.906408E-4,0.04138893,1.708659E-4,8.225955E-4,0.001749976,3.4739E-5,6.993522E-5,0.01838101,7.404409E-4,5.50867E-5,1.261847E-4,6.803524E-6,4.970881E-4,3.211078E-5,5.97274E-5,1.271818E-5,2.983839E-5,0.00585734,3.17743E-4,2.221955E-4,0.006701266,6.78305E-5,9.152713E-5,2.091368E-7,9.448857E-5,2.332563E-7,6.666469E-5,1.528547E-6,1.956948E-4,0.004106414,1.11131E-4,0.001927673,4.2968E-5,4.152884E-6,6.021786E-4,0.003704832,0.003485346,1.221921E-4,1.30881E-7,1.034475E-6,1.742346E-5,1.391641E-5,0.003668816,0.001372043,0.01119688,8.630367,7.442035E-5,489462.7,489462.7
2.65636E-6,15.64997,-5.433994E10,1412.711,1412.711,0.001164569,1.0,0.8752955,2.943759E-4,0.00879056,0.003318889,0.003267917,4.845276E-4,0.04165281,1.698722E-4,8.33113E-4,0.001760183,3.433351E-5,6.873083E-5,0.01847952,7.381392E-4,5.602701E-5,1.274129E-4,6.916827E-6,4.98945E-4,3.153565E-5,6.004891E-5,1.29737E-5,3.022555E-5,0.005879455,3.204897E-4,2.209089E-4,0.006746134,6.76352E-5,9.351185E-5,2.163892E-7,9.545006E-5,2.415807E-7,6.783462E-5,1.560477E-6,1.960605E-4,0.004112864,1.120708E-4,0.00193758,4.31451E-5,4.231333E-6,6.033081E-4,0.003711568,0.003482333,1.221546E-4,1.356523E-7,1.060204E-6,1.771017E-5,1.406949E-5,0.003634713,0.001353739,0.01110466,8.626271,7.441349E-5,489230.4,489230.4
2.815642E-6,15.65456,-5.133164E10,1410.946,1410.946,0.001164569,1.0,0.8739755,2.81826E-4,0.009110074,0.003183737,0.003354099,4.649836E-4,0.04251303,1.665783E-4,8.678901E-4,0.001792761,3.304235E-5,6.491992E-5,0.01879796,7.307645E-4,5.915678E-5,1.314628E-4,7.293448E-6,5.047639E-4,2.971964E-5,6.106591E-5,1.382833E-5,3.149511E-5,0.005949523,3.293835E-4,2.166947E-4,0.006892175,6.689254E-5,1.001411E-4,2.413517E-7,9.86202E-5,2.703673E-7,7.173681E-5,1.66727E-6,1.971514E-4,0.004131997,1.150741E-4,0.001969201,4.372783E-5,4.492293E-6,6.067898E-4,0.003731728,0.003472559,1.219705E-4,1.521396E-7,1.147213E-6,1.865588E-5,1.45685E-5,0.00352458,0.001295113,0.0108057,8.612972,7.439168E-5,488476.2,488476.2
2.845892E-6,15.65538,-5.079638E10,1410.622,1410.622,0.001164569,1.0,0.8737338,2.795649E-4,0.00916889,0.00315928,0.003369736,4.614611E-4,0.04267087,1.659648E-4,8.743536E-4,0.001798621,3.281041E-5,6.423963E-5,0.01885593,7.294312E-4,5.974189E-5,1.322137E-4,7.36376E-6,5.057925E-4,2.939607E-5,6.124731E-5,1.398881E-5,3.172918E-5,0.005962039,3.310047E-4,2.159183E-4,0.006918932,6.673915E-5,1.013838E-4,2.461584E-7,9.920794E-5,2.759344E-7,7.24677E-5,1.68732E-6,1.973349E-4,0.004135191,1.156147E-4,0.001974889,4.383579E-5,4.541051E-6,6.073951E-4,0.003735126,0.003470774,1.219267E-4,1.553255E-7,1.16371E-6,1.883121E-5,1.466002E-5,0.003504546,0.00128453,0.01075113,8.610541,7.438778E-5,488338.3,488338.3
2.966805E-6,15.65852,-4.876E10,1409.359,1409.359,0.001164569,1.0,0.8727946,2.708863E-4,0.009398381,0.003065141,0.003430074,4.479353E-4,0.04328525,1.635506E-4,8.997568E-4,0.001821086,3.192164E-5,6.16463E-5,0.01908022,7.242932E-4,6.205179E-5,1.351611E-4,7.640998E-6,5.096807E-4,2.816428E-5,6.1938E-5,1.462453E-5,3.264316E-5,0.006009751,3.372815E-4,2.128884E-4,0.007022966,6.609385E-5,1.062986E-4,2.655605E-7,1.01514E-4,2.984853E-7,7.535735E-5,1.766723E-6,1.980001E-4,0.00414668,1.176873E-4,0.001996687,4.425953E-5,4.733435E-6,6.096514E-4,0.003747459,0.003463849,1.21727E-4,1.682201E-7,1.229531E-6,1.951894E-5,1.5016E-5,0.003427082,0.00124385,0.01053955,8.601104,7.437286E-5,487803.1,487803.1
3.107603E-6,15.66191,-4.657692E10,1407.949,1407.949,0.001164569,1.0,0.8717515,2.614489E-4,0.009655,0.002962318,0.00349629,4.33211E-4,0.04396954,1.608134E-4,9.285062E-4,0.00184546,3.0957E-5,5.885803E-5,0.01932747,7.186578E-4,6.468516E-5,1.384897E-4,7.956323E-6,5.137978E-4,2.684305E-5,6.267866E-5,1.535344E-5,3.366568E-5,0.00606101,3.442068E-4,2.094998E-4,0.007138606,6.528976E-5,1.119149E-4,2.884934E-7,1.04117E-4,3.253022E-7,7.86597E-5,1.857704E-6,1.986515E-4,0.004157723,1.199348E-4,0.002020324,4.473865E-5,4.952546E-6,6.119784E-4,0.003759538,0.003456179,1.214524E-4,1.835297E-7,1.30588E-6,2.029443E-5,1.541176E-5,0.003341766,0.001199489,0.0103055,8.590644,7.435678E-5,487209.9,487209.9
3.126474E-6,15.66234,-4.629841E10,1407.765,1407.765,0.001164569,1.0,0.8716156,2.602352E-4,0.009688566,0.002949064,0.003504853,4.31316E-4,0.04405883,1.604525E-4,9.322936E-4,0.00184859,3.083304E-5,5.850186E-5,0.01935953,7.179286E-4,6.503358E-5,1.389278E-4,7.997977E-6,5.143184E-4,2.667451E-5,6.277307E-5,1.545021E-5,3.379941E-5,0.006067552,3.451051E-4,2.090567E-4,0.007153678,6.517848E-5,1.126588E-4,2.915922E-7,1.044595E-4,3.289395E-7,7.909726E-5,1.869777E-6,1.987296E-4,0.004159027,1.202232E-4,0.002023358,4.480177E-5,4.981517E-6,6.122674E-4,0.003760984,0.003455181,1.214126E-4,1.856039E-7,1.316084E-6,2.039635E-5,1.546333E-5,0.003330708,0.001193774,0.01027508,8.589283,7.435473E-5,487132.7,487132.7
3.178214E-6,15.6635,-4.555067E10,1407.266,1407.266,0.001164569,1.0,0.8712475,2.569659E-4,0.009779639,0.002913327,0.003527973,4.262095E-4,0.04430087,1.594701E-4,9.426007E-4,0.001857016,3.04992E-5,5.754516E-5,0.0194462,7.159584E-4,6.598354E-5,1.401195E-4,8.111467E-6,5.157105E-4,2.622206E-5,6.30264E-5,1.571445E-5,3.416217E-5,0.006085112,3.475337E-4,2.078546E-4,0.007194508,6.486981E-5,1.146878E-4,3.001166E-7,1.053909E-4,3.389615E-7,8.029102E-5,1.902734E-6,1.989334E-4,0.004162402,1.209992E-4,0.002031523,4.497359E-5,5.060485E-6,6.13034E-4,0.003764755,0.003452481,1.213002E-4,1.913163E-7,1.344027E-6,2.067344E-5,1.560302E-5,0.003300823,0.001178369,0.01019279,8.585598,7.434921E-5,486923.7,486923.7
3.238808E-6,15.66482,-4.47035E10,1406.691,1406.691,0.001164569,1.0,0.8708246,2.532432E-4,0.009884546,0.002872577,0.0035544,4.20391E-4,0.04457924,1.583329E-4,9.545299E-4,0.001866599,3.011913E-5,5.646058E-5,0.01954545,7.137037E-4,6.708619E-5,1.414981E-4,8.243039E-6,5.172769E-4,2.570961E-5,6.331307E-5,1.602189E-5,3.457984E-5,0.006104999,3.503149E-4,2.064703E-4,0.007241427,6.450239E-5,1.170441E-4,3.101493E-7,1.06468E-4,3.507881E-7,8.1678E-5,1.94106E-6,1.991535E-4,0.004165995,1.218811E-4,0.002040805,4.517255E-5,5.152099E-6,6.13885E-4,0.003768821,0.003449381,1.211628E-4,1.980515E-7,1.376678E-6,2.099361E-5,1.576347E-5,0.00326661,0.001160804,0.01009841,8.581369,7.434295E-5,486683.8,486683.8
3.29162E-6,15.66594,-4.398902E10,1406.198,1406.198,0.001164569,1.0,0.870463,2.50088E-4,0.009974489,0.002837993,0.003576883,4.154561E-4,0.04481754,1.573531E-4,9.648051E-4,0.001874713,2.979701E-5,5.554534E-5,0.01963005,7.117825E-4,6.803868E-5,1.42685E-4,8.356551E-6,5.185885E-4,2.527756E-5,6.35545E-5,1.628807E-5,3.493771E-5,0.00612176,3.526855E-4,2.052839E-4,0.007281555,6.417766E-5,1.190804E-4,3.189343E-7,1.07395E-4,3.611717E-7,8.287727E-5,1.974229E-6,1.9933E-4,0.004168826,1.226271E-4,0.00204866,4.534404E-5,5.231197E-6,6.145874E-4,0.003772071,0.003446733,1.210385E-4,2.039595E-7,1.405068E-6,2.126893E-5,1.590064E-5,0.003237457,0.001145898,0.01001785,8.577755,7.433767E-5,486478.9,486478.9
3.385136E-6,15.66783,-4.27751E10,1405.345,1405.345,0.001164569,1.0,0.869838,2.446947E-4,0.01013048,0.002778788,0.0036155,4.070131E-4,0.04523003,1.556441E-4,9.827297E-4,0.001888562,2.924636E-5,5.39894E-5,0.0197757,7.084747E-4,6.970622E-5,1.447546E-4,8.554941E-6,5.207956E-4,2.454392E-5,6.396381E-5,1.675546E-5,3.555772E-5,0.006150202,3.567661E-4,2.032277E-4,0.007350939,6.359431E-5,1.226465E-4,3.345753E-7,1.090108E-4,3.797224E-7,8.497937E-5,2.03243E-6,1.996097E-4,0.004173196,1.238984E-4,0.002062058,4.564348E-5,5.369578E-6,6.157464E-4,0.003777198,0.003442162,1.208089E-4,2.145017E-7,1.455178E-6,2.174817E-5,1.613764E-5,0.003187285,0.001120378,0.0098789,8.571515,7.43287E-5,486125.0,486125.0
3.399398E-6,15.66811,-4.259545E10,1405.217,1405.217,0.001164569,1.0,0.8697443,2.438932E-4,0.01015391,0.002769979,0.003621259,4.057574E-4,0.04529191,1.553864E-4,9.854338E-4,0.001890618,2.916451E-5,5.375908E-5,0.01979746,7.079803E-4,6.995843E-5,1.450667E-4,8.584908E-6,5.211198E-4,2.443541E-5,6.402427E-5,1.682631E-5,3.565077E-5,0.006154406,3.573757E-4,2.02919E-4,0.007361339,6.350455E-5,1.23186E-4,3.369699E-7,1.092544E-4,3.825697E-7,8.529759E-5,2.041247E-6,1.996489E-4,0.004173793,1.240869E-4,0.002064046,4.568869E-5,5.390498E-6,6.15914E-4,0.003777912,0.003441477,1.20773E-4,2.161183E-7,1.462802E-6,2.182035E-5,1.617313E-5,0.003179791,0.00111658,0.009858113,8.57058,7.432737E-5,486072.0,486072.0
