Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_IC3H7_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_NC4H10_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NC5H12_Soln#20 (),Mole_fraction_NC5H11_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H15_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_C16H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_NC10H21_Soln#20 (),Mole_fraction_NC12H25_Soln#20 (),Mole_fraction_NC12H26_Soln#20 (),Mole_fraction_NC16H34_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
2.941271E-7,15.48414,-3.44477E9,1657.378,1657.378,9.256833E-4,1.0,0.8244113,0.002763904,0.009454815,0.02377926,0.00402662,0.001433152,0.05929094,0.001691058,0.003389826,0.003026744,2.666852E-4,3.153696E-4,0.02628822,0.00381526,1.550675E-4,4.795791E-4,7.090974E-5,6.221493E-4,1.387452E-4,1.151228E-4,0.006820603,4.22755E-4,2.338784E-4,0.01135711,6.109458E-4,1.699156E-4,6.415831E-7,9.861062E-5,8.761914E-7,8.485007E-5,2.447732E-8,5.696021E-4,1.744215E-6,0.002419053,0.001434097,7.519751E-4,2.071645E-6,0.002506409,0.003114072,2.626031E-4,2.793343E-8,2.007688E-10,3.714471E-8,7.574145E-12,1.104203E-13,2.447816E-7,1.149569E-7,1.258522E-4,7.754592E-6,0.003074631,8.130458,5.978267E-5,461110.8,461110.8
2.985178E-7,15.48856,9.845325E8,1657.377,1657.377,9.256833E-4,1.0,0.824162,0.002745078,0.009587356,0.0236742,0.004071521,0.001413639,0.0595118,0.001682656,0.003430973,0.003032032,2.61277E-4,3.097139E-4,0.02635238,0.003799315,1.576775E-4,4.837345E-4,7.195844E-5,6.219958E-4,1.363081E-4,1.153976E-4,0.006818371,4.247833E-4,2.315211E-4,0.01138512,6.150424E-4,1.738342E-4,6.650069E-7,9.975302E-5,9.070009E-7,8.617485E-5,2.526383E-8,5.669789E-4,1.70421E-6,0.002387657,0.001437238,7.472944E-4,2.026889E-6,0.002487912,0.003110734,2.639571E-4,2.88957E-8,2.10017E-10,3.765395E-8,8.015696E-12,1.151807E-13,2.375435E-7,1.10347E-7,1.212882E-4,7.331329E-6,0.003012612,8.128134,5.976563E-5,460979.0,460979.0
3.039576E-7,15.49398,6.175237E9,1657.382,1657.382,9.256833E-4,1.0,0.8238586,0.002722282,0.009750494,0.02354391,0.004126417,0.001390255,0.05978153,0.001672424,0.00348154,0.003038259,2.548602E-4,3.029603E-4,0.02642985,0.003779779,1.609088E-4,4.888297E-4,7.325962E-5,6.21754E-4,1.333864E-4,1.157084E-4,0.006815169,4.272282E-4,2.286502E-4,0.01141879,6.199868E-4,1.787155E-4,6.946852E-7,1.01163E-4,9.458865E-7,8.780982E-5,2.625417E-8,5.637058E-4,1.65618E-6,0.002349182,0.001440922,7.415097E-4,1.97308E-6,0.002465085,0.003106662,2.656028E-4,3.010882E-8,2.218281E-10,3.827937E-8,8.586717E-12,1.21233E-13,2.28921E-7,1.049091E-7,1.158684E-4,6.839254E-6,0.002937671,8.125314,5.974472E-5,460819.1,460819.1
3.083483E-7,15.49831,1.013848E10,1657.391,1657.391,9.256833E-4,1.0,0.8236182,0.002704293,0.009881307,0.02343872,0.004170138,0.001371985,0.05999617,0.001664309,0.003522029,0.003043033,2.498991E-4,2.977039E-4,0.02649078,0.003764182,1.635151E-4,4.929001E-4,7.431139E-5,6.21519E-4,1.311035E-4,1.159364E-4,0.006812238,4.291479E-4,2.263722E-4,0.01144514,6.238736E-4,1.826763E-4,7.19174E-7,1.022968E-4,9.778482E-7,8.912433E-5,2.706637E-8,5.610467E-4,1.618604E-6,0.002318469,0.001443734,7.36853E-4,1.930925E-6,0.002446735,0.003103424,2.669062E-4,3.110489E-8,2.316502E-10,3.877978E-8,9.06743E-12,1.262432E-13,2.222279E-7,1.0073E-7,1.116758E-4,6.466652E-6,0.002878677,8.123085,5.9728E-5,460692.7,460692.7
3.137881E-7,15.50364,1.478736E10,1657.408,1657.408,9.256833E-4,1.0,0.8233254,0.002682491,0.01004232,0.02330843,0.004223587,0.001350048,0.06025844,0.001654426,0.0035718,0.003048648,2.440072E-4,2.914187E-4,0.02656435,0.003745064,1.667414E-4,4.978923E-4,7.561633E-5,6.211809E-4,1.283632E-4,1.16192E-4,0.00680819,4.314617E-4,2.235967E-4,0.01147681,6.285632E-4,1.876082E-4,7.501743E-7,1.036965E-4,1.018152E-6,9.074657E-5,2.808845E-8,5.577327E-4,1.573461E-6,0.002280842,0.001447024,7.310994E-4,1.88021E-6,0.002424098,0.003099472,2.684912E-4,3.235972E-8,2.441787E-10,3.939446E-8,9.687967E-12,1.326052E-13,2.14249E-7,9.579724E-8,1.066955E-4,6.033339E-6,0.002807372,8.120379,5.970748E-5,460539.2,460539.2
3.181788E-7,15.5079,1.834005E10,1657.427,1657.427,9.256833E-4,1.0,0.8230932,0.002665269,0.01017144,0.02320335,0.004266152,0.001332875,0.06046725,0.001646586,0.003611662,0.003052948,2.394476E-4,2.865205E-4,0.02662223,0.003729795,1.693432E-4,5.018813E-4,7.66711E-5,6.208716E-4,1.262193E-4,1.163777E-4,0.006804593,4.332781E-4,2.213936E-4,0.0115016,6.322483E-4,1.916085E-4,7.757319E-7,1.048222E-4,1.05125E-6,9.205079E-5,2.892621E-8,5.550433E-4,1.538122E-6,0.002250817,0.001449528,7.264688E-4,1.840454E-6,0.002405907,0.00309633,2.697471E-4,3.338933E-8,2.545847E-10,3.988637E-8,1.020945E-11,1.378656E-13,2.080513E-7,9.200403E-8,1.028418E-4,5.705137E-6,0.002751223,8.118239,5.969108E-5,460417.8,460417.8
3.236186E-7,15.51313,2.251083E10,1657.455,1657.455,9.256833E-4,1.0,0.8228103,0.002644378,0.01033036,0.02307334,0.004318184,0.00131222,0.0607225,0.001637039,0.003660675,0.003058001,2.340273E-4,2.806562E-4,0.02669213,0.003711072,1.725637E-4,5.067747E-4,7.797972E-5,6.204456E-4,1.236429E-4,1.165834E-4,0.006799738,4.35467E-4,2.187085E-4,0.01153137,6.366928E-4,1.965879E-4,8.080583E-7,1.06212E-4,1.092951E-6,9.366026E-5,2.997987E-8,5.516947E-4,1.495642E-6,0.002214042,0.00145245,7.20749E-4,1.792593E-6,0.00238347,0.003092491,2.71275E-4,3.468555E-8,2.678428E-10,4.049071E-8,1.088147E-11,1.445375E-13,2.00658E-7,8.752422E-8,9.826303E-5,5.323358E-6,0.002683338,8.11564,5.967096E-5,460270.4,460270.4
3.280093E-7,15.51731,2.570062E10,1657.482,1657.482,9.256833E-4,1.0,0.8225858,0.002627861,0.01045781,0.02296859,0.004359617,0.001296024,0.06092581,0.001629465,0.003699939,0.003061865,2.298286E-4,2.760806E-4,0.02674713,0.003696113,1.751606E-4,5.106855E-4,7.903742E-5,6.200686E-4,1.21625E-4,1.167307E-4,0.006795505,4.371851E-4,2.165762E-4,0.01155467,6.401838E-4,2.006253E-4,8.346878E-7,1.073299E-4,1.12717E-6,9.495417E-5,3.084306E-8,5.489798E-4,1.462369E-6,0.002184703,0.001454667,7.161467E-4,1.755052E-6,0.002365445,0.003089437,2.724862E-4,3.574842E-8,2.788425E-10,4.097443E-8,1.144529E-11,1.500479E-13,1.949114E-7,8.407746E-8,9.471916E-5,5.034116E-6,0.002629868,8.113583,5.965487E-5,460153.8,460153.8
3.33449E-7,15.52245,2.944808E10,1657.52,1657.52,9.256833E-4,1.0,0.8223123,0.002607806,0.01061469,0.02283909,0.004410263,0.001276511,0.06117443,0.001620238,0.003748228,0.003066398,2.248324E-4,2.70596E-4,0.02681357,0.003677765,1.783746E-4,5.154839E-4,8.034961E-5,6.195622E-4,1.191973E-4,1.168912E-4,0.006789882,4.392551E-4,2.139767E-4,0.01158266,6.443923E-4,2.05649E-4,8.683437E-7,1.087104E-4,1.170249E-6,9.655087E-5,3.192816E-8,5.456025E-4,1.422349E-6,0.002148779,0.001457245,7.104632E-4,1.709834E-6,0.00234322,0.003085706,2.739603E-4,3.70857E-8,2.928418E-10,4.156881E-8,1.217072E-11,1.570295E-13,1.88052E-7,8.00047E-8,9.050752E-5,4.697581E-6,0.002565207,8.111084,5.963512E-5,460012.0,460012.0
3.378397E-7,15.52656,3.231605E10,1657.554,1657.554,9.256833E-4,1.0,0.8220951,0.002591938,0.0107405,0.02273483,0.00445059,0.001261186,0.06137253,0.001612916,0.003786921,0.003069859,2.209583E-4,2.663117E-4,0.02686585,0.003663101,1.809659E-4,5.193196E-4,8.141016E-5,6.191231E-4,1.172939E-4,1.170036E-4,0.006785044,4.408795E-4,2.119118E-4,0.01160455,6.476965E-4,2.09721E-4,8.960472E-7,1.09821E-4,1.205571E-6,9.783448E-5,3.281666E-8,5.428665E-4,1.390987E-6,0.002120127,0.001459193,7.05891E-4,1.674345E-6,0.002325369,0.003082735,2.751292E-4,3.818159E-8,3.044444E-10,4.204464E-8,1.277842E-11,1.627897E-13,1.827173E-7,7.686959E-8,8.724715E-5,4.442562E-6,0.002514264,8.109105,5.961933E-5,459899.8,459899.8
3.432795E-7,15.53161,3.568751E10,1657.601,1657.601,9.256833E-4,1.0,0.8218303,0.002572656,0.01089536,0.02260604,0.004499881,0.001242696,0.06161489,0.001603995,0.003834519,0.003073911,2.163439E-4,2.611708E-4,0.026929,0.003645109,1.841728E-4,5.240266E-4,8.272584E-5,6.185432E-4,1.150019E-4,1.171229E-4,0.00677869,4.42836E-4,2.093934E-4,0.01163083,6.516779E-4,2.147861E-4,9.310348E-7,1.111926E-4,1.250006E-6,9.941841E-5,3.393304E-8,5.394657E-4,1.353248E-6,0.002085051,0.001461449,7.002458E-4,1.631577E-6,0.002303363,0.003079104,2.765526E-4,3.955962E-8,3.191962E-10,4.262943E-8,1.355914E-11,1.700805E-13,1.763458E-7,7.316335E-8,8.337167E-5,4.145786E-6,0.002452645,8.106699,5.959995E-5,459763.3,459763.3
3.476702E-7,15.53565,3.826917E10,1657.642,1657.642,9.256833E-4,1.0,0.82162,0.002557387,0.01101956,0.02250242,0.004539128,0.001228155,0.06180807,0.001596913,0.003872666,0.003076998,2.127623E-4,2.571505E-4,0.02697871,0.003630726,1.867581E-4,5.2779E-4,8.378915E-5,6.180473E-4,1.132031E-4,1.172037E-4,0.006773276,4.443709E-4,2.073924E-4,0.01165138,6.548021E-4,2.188904E-4,9.598138E-7,1.122962E-4,1.286414E-6,1.006917E-4,3.484673E-8,5.367126E-4,1.323658E-6,0.002057082,0.001463145,6.957054E-4,1.597994E-6,0.002285693,0.003076213,2.776818E-4,4.068827E-8,3.314105E-10,4.309767E-8,1.42122E-11,1.760899E-13,1.713877E-7,7.030909E-8,8.037099E-5,3.920856E-6,0.002404088,8.104793,5.958445E-5,459655.2,459655.2
3.5311E-7,15.54061,4.130562E10,1657.698,1657.698,9.256833E-4,1.0,0.8213635,0.002538818,0.01117245,0.0223745,0.004587097,0.001210586,0.06204448,0.001588282,0.003919602,0.003080604,2.084918E-4,2.523214E-4,0.02703875,0.003613074,1.899571E-4,5.324092E-4,8.51082E-5,6.173999E-4,1.11035E-4,1.172857E-4,0.006766225,4.462192E-4,2.049514E-4,0.01167605,6.585645E-4,2.239942E-4,9.961343E-7,1.136593E-4,1.332185E-6,1.022629E-4,3.599426E-8,5.33293E-4,1.288035E-6,0.00202285,0.001465099,6.901006E-4,1.557503E-6,0.002263915,0.003072677,2.790572E-4,4.210673E-8,3.469255E-10,4.367324E-8,1.505003E-11,1.83689E-13,1.654629E-7,6.693344E-8,7.680359E-5,3.659053E-6,0.002345342,8.102475,5.956544E-5,459523.8,459523.8
3.575007E-7,15.54458,4.363181E10,1657.745,1657.745,9.256833E-4,1.0,0.8211597,0.002524103,0.01129507,0.02227164,0.004625289,0.001196751,0.06223298,0.001581427,0.003957226,0.003083343,2.051738E-4,2.485411E-4,0.02708602,0.003598958,1.92536E-4,5.361029E-4,8.617418E-5,6.168518E-4,1.09332E-4,1.173378E-4,0.006760264,4.476687E-4,2.030113E-4,0.01169534,6.615152E-4,2.281285E-4,1.025989E-6,1.147562E-4,1.369661E-6,1.035259E-4,3.693302E-8,5.305265E-4,1.260091E-6,0.001995559,0.00146656,6.855936E-4,1.525694E-6,0.002246431,0.00306986,2.801487E-4,4.326789E-8,3.5976E-10,4.413417E-8,1.57499E-11,1.89947E-13,1.6085E-7,6.433271E-8,7.4041E-5,3.460597E-6,0.00229904,8.100638,5.955023E-5,459419.6,459419.6
3.629405E-7,15.54945,4.636889E10,1657.807,1657.807,9.256833E-4,1.0,0.8209111,0.002506195,0.01144602,0.02214472,0.004671966,0.001180016,0.06246374,0.001573069,0.004003527,0.003086534,2.012137E-4,2.439959E-4,0.02714312,0.00358163,1.957267E-4,5.406374E-4,8.749648E-5,6.161426E-4,1.072777E-4,1.173857E-4,0.006752551,4.494135E-4,2.006439E-4,0.01171847,6.650666E-4,2.332682E-4,1.063643E-6,1.161112E-4,1.416745E-6,1.050844E-4,3.811154E-8,5.270923E-4,1.226436E-6,0.001962164,0.001468231,6.800309E-4,1.487324E-6,0.002224888,0.003066415,2.814788E-4,4.472648E-8,3.760484E-10,4.470085E-8,1.664662E-11,1.978534E-13,1.55335E-7,6.125572E-8,7.075618E-5,3.229578E-6,0.002243012,8.098403,5.953156E-5,459292.8,459292.8
3.673312E-7,15.55335,4.846647E10,1657.86,1657.86,9.256833E-4,1.0,0.8207135,0.002491995,0.01156708,0.02204272,0.004709129,0.001166822,0.06264779,0.00156643,0.004040651,0.00308895,1.981336E-4,2.404344E-4,0.02718806,0.003567771,1.982986E-4,5.44264E-4,8.856504E-5,6.155467E-4,1.056628E-4,1.174116E-4,0.006746069,4.507814E-4,1.987618E-4,0.01173654,6.678501E-4,2.374304E-4,1.094574E-6,1.172017E-4,1.455272E-6,1.063371E-4,3.907527E-8,5.243156E-4,1.200025E-6,0.001935546,0.00146947,6.755586E-4,1.457168E-6,0.002207595,0.003063669,2.825348E-4,4.591991E-8,3.895112E-10,4.515475E-8,1.739472E-11,2.043589E-13,1.51039E-7,5.88842E-8,6.821207E-5,3.054435E-6,0.002198844,8.096631,5.951663E-5,459192.3,459192.3
3.72771E-7,15.55814,5.093527E10,1657.929,1657.929,9.256833E-4,1.0,0.8204723,0.002474701,0.01171613,0.02191692,0.004754547,0.001150844,0.06287316,0.00155833,0.004086344,0.003091755,1.944537E-4,2.361482E-4,0.02724237,0.003550754,2.014806E-4,5.487167E-4,8.989047E-5,6.147806E-4,1.037132E-4,1.174286E-4,0.006737728,4.524274E-4,1.964647E-4,0.01175822,6.71198E-4,2.426034E-4,1.13356E-6,1.185488E-4,1.503646E-6,1.078829E-4,4.028466E-8,5.208707E-4,1.168203E-6,0.00190298,0.001470876,6.700397E-4,1.420778E-6,0.002186292,0.003060308,2.838219E-4,4.741833E-8,4.065828E-10,4.571288E-8,1.835204E-11,2.125712E-13,1.459005E-7,5.607741E-8,6.518665E-5,2.850531E-6,0.002145389,8.094474,5.949831E-5,459070.0,459070.0
3.771617E-7,15.56198,5.282768E10,1657.987,1657.987,9.256833E-4,1.0,0.8202805,0.002460979,0.01183568,0.02181586,0.004790706,0.001138234,0.06305297,0.001551892,0.004122986,0.00309387,1.915886E-4,2.327866E-4,0.02728511,0.003537141,2.040452E-4,5.522786E-4,9.096151E-5,6.141406E-4,1.021795E-4,1.174306E-4,0.006730751,4.537172E-4,1.94638E-4,0.01177514,6.738201E-4,2.467915E-4,1.165567E-6,1.196331E-4,1.543206E-6,1.091254E-4,4.127324E-8,5.180869E-4,1.143221E-6,0.001877028,0.001471908,6.656033E-4,1.392166E-6,0.002169195,0.00305763,2.848441E-4,4.864378E-8,4.206815E-10,4.616001E-8,1.914973E-11,2.193231E-13,1.41896E-7,5.391342E-8,6.284317E-5,2.695929E-6,0.002103242,8.092763,5.948365E-5,458973.0,458973.0
3.826015E-7,15.56669,5.505541E10,1658.062,1658.062,9.256833E-4,1.0,0.8200463,0.002444258,0.01198286,0.02169126,0.004834897,0.001122947,0.06327321,0.001544036,0.004168095,0.003096313,1.881621E-4,2.287375E-4,0.02733676,0.003520422,2.072179E-4,5.566524E-4,9.228995E-5,6.133222E-4,1.003266E-4,1.174194E-4,0.006721813,4.552685E-4,1.924081E-4,0.01179543,6.769717E-4,2.519954E-4,1.205884E-6,1.209728E-4,1.592848E-6,1.106585E-4,4.251334E-8,5.146348E-4,1.113109E-6,0.001845283,0.001473065,6.601297E-4,1.357626E-6,0.002148137,0.003054351,2.860906E-4,5.018171E-8,4.385457E-10,4.67099E-8,2.01693E-11,2.278399E-13,1.371039E-7,5.135142E-8,6.005603E-5,2.515922E-6,0.002052225,8.09068,5.946566E-5,458854.8,458854.8
3.872642E-7,15.57069,5.686646E10,1658.128,1658.128,9.256833E-4,1.0,0.8198486,0.002430165,0.0121082,0.02158503,0.004872243,0.001110131,0.06345979,0.001537405,0.004206509,0.003098256,1.853288E-4,2.253649E-4,0.0273799,0.003506219,2.099331E-4,5.603675E-4,9.342991E-5,6.12599E-4,9.877859E-5,1.173981E-4,0.006713898,4.565578E-4,1.905254E-4,0.01181222,6.795887E-4,2.564686E-4,1.241029E-6,1.221179E-4,1.635951E-6,1.119671E-4,4.35898E-8,5.116738E-4,1.088016E-6,0.001818432,0.001473951,6.554584E-4,1.328797E-6,0.002130196,0.003051575,2.871417E-4,5.151729E-8,4.542106E-10,4.717771E-8,2.107123E-11,2.352738E-13,1.331402E-7,4.925577E-8,5.776574E-5,2.371221E-6,0.002009529,8.088926,5.945039E-5,458755.4,458755.4
3.914606E-7,15.57426,5.842304E10,1658.19,1658.19,9.256833E-4,1.0,0.8196729,0.002417664,0.01222038,0.02148987,0.004905442,0.001098812,0.06362603,0.001531514,0.004240889,0.003099889,1.828566E-4,2.224034E-4,0.02741787,0.003493536,2.123734E-4,5.636849E-4,9.445685E-5,6.119318E-4,9.741587E-5,1.173703E-4,0.006706581,4.576871E-4,1.88853E-4,0.01182688,6.818788E-4,2.605042E-4,1.273121E-6,1.23146E-4,1.675173E-6,1.131404E-4,4.456921E-8,5.090078E-4,1.065977E-6,0.001794546,0.001474669,6.512706E-4,1.303443E-6,0.002114137,0.003049103,2.880745E-4,5.273288E-8,4.685877E-10,4.759601E-8,2.190524E-11,2.420691E-13,1.296816E-7,4.744494E-8,5.577892E-5,2.24808E-6,0.001971895,8.087371,5.943675E-5,458667.2,458667.2
3.966284E-7,15.57862,6.02486E10,1658.268,1658.268,9.256833E-4,1.0,0.8194596,0.0024025,0.01235771,0.02137328,0.004945795,0.001085143,0.0638286,0.001524359,0.004282979,0.003101755,1.799088E-4,2.18849E-4,0.02746351,0.003478042,2.15374E-4,5.677366E-4,9.572278E-5,6.110896E-4,9.577606E-5,1.17325E-4,0.006697323,4.59038E-4,1.868217E-4,0.01184436,6.846154E-4,2.654861E-4,1.313241E-6,1.244088E-4,1.72403E-6,1.145796E-4,4.578913E-8,5.057238E-4,1.039527E-6,0.001765494,0.001475453,6.461348E-4,1.272968E-6,0.002094474,0.003046092,2.892063E-4,5.42475E-8,4.866582E-10,4.810764E-8,2.29617E-11,2.505737E-13,1.255588E-7,4.530869E-8,5.342554E-5,2.105152E-6,0.001926557,8.085487,5.94201E-5,458560.3,458560.3
4.023291E-7,15.58339,6.215133E10,1658.357,1658.357,9.256833E-4,1.0,0.8192279,0.002386057,0.01250816,0.02124546,0.004989638,0.001070397,0.06404936,0.001516589,0.004329099,0.003103633,1.76775E-4,2.150418E-4,0.02751248,0.003461109,2.186782E-4,5.721637E-4,9.712084E-5,6.101354E-4,9.401445E-5,1.172618E-4,0.006686803,4.604784E-4,1.846163E-4,0.01186291,6.875292E-4,2.709965E-4,1.358266E-6,1.25798E-4,1.77863E-6,1.161601E-4,4.715247E-8,5.02101E-4,1.011203E-6,0.001733908,0.001476191,6.404972E-4,1.240278E-6,0.00207293,0.003042814,2.904339E-4,5.594083E-8,5.070626E-10,4.866764E-8,2.416519E-11,2.601293E-13,1.211786E-7,4.306648E-8,5.0944E-5,1.957955E-6,0.0018778,8.083446,5.940192E-5,458444.6,458444.6
4.073814E-7,15.58758,6.374525E10,1658.438,1658.438,9.256833E-4,1.0,0.8190256,0.002371726,0.01264059,0.02113288,0.005027913,0.001057608,0.0642427,0.001509807,0.004369705,0.003105145,1.740958E-4,2.117631E-4,0.0275547,0.003446239,2.216012E-4,5.760507E-4,9.836123E-5,6.092685E-4,9.249309E-5,1.171946E-4,0.006677217,4.617123E-4,1.82692E-4,0.01187873,6.90021E-4,2.758926E-4,1.398843E-6,1.270256E-4,1.827632E-6,1.175544E-4,4.837615E-8,4.988908E-4,9.868242E-7,0.001706317,0.001476739,6.355255E-4,1.212094E-6,0.002053967,0.003039944,2.915039E-4,5.74612E-8,5.255608E-10,4.916017E-8,2.526557E-11,2.687499E-13,1.174377E-7,4.117453E-8,4.884074E-5,1.836083E-6,0.00183566,8.08167,5.938596E-5,458343.8,458343.8
4.128703E-7,15.59209,6.538298E10,1658.528,1658.528,9.256833E-4,1.0,0.8188091,0.002356406,0.01278352,0.02101134,0.005068884,0.001044,0.06445033,0.001502546,0.00441354,0.003106629,1.712845E-4,2.082988E-4,0.02759934,0.003430227,2.24771E-4,5.802353E-4,9.971021E-5,6.083052E-4,9.088129E-5,1.171102E-4,0.006666531,4.630083E-4,1.806333E-4,0.01189528,6.926333E-4,2.812243E-4,1.443643E-6,1.283557E-4,1.881514E-6,1.190624E-4,4.972201E-8,4.954046E-4,9.610843E-7,0.001676768,0.001477224,6.30151E-4,1.182287E-6,0.002033505,0.003036864,2.926476E-4,5.913388E-8,5.461033E-10,4.96913E-8,2.649762E-11,2.782772E-13,1.135179E-7,3.921573E-8,4.665386E-5,1.712248E-6,0.001790994,8.079774,5.936879E-5,458236.3,458236.3
4.193945E-7,15.59739,6.721131E10,1658.639,1658.639,9.256833E-4,1.0,0.8185561,0.00233852,0.01295215,0.02086791,0.005116774,0.001028194,0.06469395,0.001494054,0.004465273,0.003108189,1.680696E-4,2.043062E-4,0.0276508,0.003411384,2.285309E-4,5.851586E-4,1.013155E-4,6.071324E-4,8.901832E-5,1.169953E-4,0.006653476,4.644902E-4,1.782278E-4,0.0119141,6.956134E-4,2.875778E-4,1.497857E-6,1.299319E-4,1.94642E-6,1.208458E-4,5.134378E-8,4.912637E-4,9.314556E-7,0.001642213,0.001477658,6.23799E-4,1.147911E-6,0.002009371,0.003033252,2.939828E-4,6.115007E-8,5.711232E-10,5.03174E-8,2.801182E-11,2.898183E-13,1.090444E-7,3.70104E-8,4.418006E-5,1.575762E-6,0.001739355,8.077564,5.93486E-5,458111.0,458111.0
4.252014E-7,15.60206,6.873523E10,1658.74,1658.74,9.256833E-4,1.0,0.8183347,0.002322888,0.01310109,0.02074122,0.005158667,0.001014451,0.06490793,0.001486619,0.004510986,0.003109396,1.65318E-4,2.008625E-4,0.02769516,0.003394782,2.318701E-4,5.894951E-4,1.027459E-4,6.060643E-4,8.740683E-5,1.168805E-4,0.006641541,4.657567E-4,1.761242E-4,0.0119301,6.981534E-4,2.932467E-4,1.546993E-6,1.313305E-4,2.00497E-6,1.224248E-4,5.280743E-8,4.875817E-4,9.059397E-7,0.001611975,0.001477919,6.181791E-4,1.11825E-6,0.001988066,0.003030082,2.951494E-4,6.297018E-8,5.93949E-10,5.086998E-8,2.94058E-11,3.002883E-13,1.052256E-7,3.515436E-8,4.208815E-5,1.463418E-6,0.00169469,8.075637,5.933084E-5,458001.7,458001.7
4.493937E-7,15.62103,7.415524E10,1659.182,1659.182,9.256833E-4,1.0,0.8174486,0.002260455,0.01371024,0.02022343,0.005326047,9.602126E-4,0.06577199,0.001456789,0.004698203,0.003112726,1.548462E-4,1.875273E-4,0.02786629,0.003327263,2.457044E-4,6.071184E-4,1.087206E-4,6.013929E-4,8.1127E-5,1.162872E-4,0.006588847,4.7053E-4,1.677206E-4,0.01198956,7.076466E-4,3.169877E-4,1.760579E-6,1.37115E-4,2.256587E-6,1.289199E-4,5.91082E-8,4.722964E-4,8.076453E-7,0.001491111,0.001477819,5.951135E-4,1.003449E-6,0.001901079,0.003017296,2.998021E-4,7.080925E-8,6.94732E-10,5.31268E-8,3.569186E-11,3.458878E-13,9.081699E-8,2.838512E-8,3.437693E-5,1.074718E-6,0.001520926,8.067978,5.925877E-5,457567.3,457567.3
4.542492E-7,15.62475,7.508072E10,1659.274,1659.274,9.256833E-4,1.0,0.8172774,0.002248416,0.01383034,0.02012148,0.005358293,9.498704E-4,0.0659403,0.001451009,0.004735173,0.003113087,1.529177E-4,1.850312E-4,0.02789811,0.003314021,2.484656E-4,6.105722E-4,1.099226E-4,6.004162E-4,7.994478E-5,1.16148E-4,0.006577731,4.713946E-4,1.66101E-4,0.01200016,7.093486E-4,3.217736E-4,1.805163E-6,1.38268E-4,2.308545E-6,1.302074E-4,6.041203E-8,4.692424E-4,7.893674E-7,0.001467828,0.001477584,5.90553E-4,9.820016E-7,0.001883968,0.003014807,3.006977E-4,7.243191E-8,7.160762E-10,5.357127E-8,3.704846E-11,3.554205E-13,8.819254E-8,2.71946E-8,3.300661E-5,1.010038E-6,0.001488311,8.066509,5.924467E-5,457484.0,457484.0
