Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_IC3H7_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_NC4H10_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H5_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC6H12_Soln#18 (),Mole_fraction_NC7H15_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_INDENYL_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_C16H10_Soln#18 (),Mole_fraction_C18H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_BIN1A_Soln#18 (),Mole_fraction_NC12H26_Soln#18 (),Mole_fraction_NC16H34_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
4.316738E-7,15.54404,-7.733161E10,1599.999,1599.999,9.757202E-4,1.0,0.8358524,0.001896094,0.009502556,0.01762632,0.004204984,0.001250485,0.0562733,0.001091911,0.002501672,0.002767047,1.827444E-4,2.527279E-4,0.02510621,0.002792498,1.223577E-4,3.52158E-4,3.946018E-5,6.411736E-4,1.176956E-4,1.160736E-4,0.006941708,4.162913E-4,2.628594E-4,0.01016235,4.191049E-4,1.465662E-4,4.789034E-7,9.747177E-5,6.339854E-7,8.25708E-5,1.701056E-8,5.362332E-4,0.003339845,0.001668277,8.023856E-4,2.485265E-6,0.003065248,0.003205581,2.266325E-4,2.064707E-8,5.229444E-9,2.20804E-10,3.603955E-8,6.49503E-12,2.089438E-12,1.170328E-13,1.072009E-12,5.072565E-4,6.651422E-5,0.004998566,8.241364,6.277133E-5,467400.8,467400.8
4.451943E-7,15.55238,-7.125718E10,1599.755,1599.755,9.757202E-4,1.0,0.8352561,0.001867226,0.00976186,0.01741599,0.004296626,0.001219906,0.05675084,0.001082401,0.002563605,0.002782246,1.762227E-4,2.441011E-4,0.02526083,0.002773215,1.266129E-4,3.586334E-4,4.071807E-5,6.421079E-4,1.136137E-4,1.167227E-4,0.006953424,4.211852E-4,2.585618E-4,0.01023967,4.243628E-4,1.536407E-4,5.157861E-7,9.968228E-5,6.808528E-7,8.529486E-5,1.813438E-8,5.33947E-4,0.003287138,0.001679092,7.964505E-4,2.39199E-6,0.003037771,0.003199185,2.284549E-4,2.20813E-8,5.584625E-9,2.416156E-10,3.696082E-8,7.269485E-12,2.304326E-12,1.26861E-13,1.163297E-12,4.822199E-4,6.163506E-5,0.004841714,8.235691,6.273767E-5,467079.0,467079.0
4.517124E-7,15.55634,-6.852905E10,1599.645,1599.645,9.757202E-4,1.0,0.8349754,0.001853714,0.009885422,0.0173154,0.004339877,0.001205741,0.05697658,0.001077952,0.002593151,0.002789225,1.732569E-4,2.40128E-4,0.02533305,0.00276412,1.286595E-4,3.61713E-4,4.132488E-5,6.424911E-4,1.117285E-4,1.170078E-4,0.006958445,4.234691E-4,2.565319E-4,0.01027585,4.267894E-4,1.57073E-4,5.340873E-7,1.007403E-4,7.040063E-7,8.660167E-5,1.868732E-8,5.32805E-4,0.003261845,0.00168404,7.935739E-4,2.34873E-6,0.003024452,0.003196171,2.293034E-4,2.278765E-8,5.75941E-9,2.520395E-10,3.739881E-8,7.663658E-12,2.412563E-12,1.317398E-13,1.208679E-12,4.706496E-4,5.942205E-5,0.00476828,8.233027,6.272172E-5,466927.9,466927.9
4.564361E-7,15.55918,-6.66278E10,1599.567,1599.567,9.757202E-4,1.0,0.8347746,0.00184408,0.009974388,0.01724285,0.004370849,0.001195696,0.05713841,0.00107478,0.00261444,0.002794146,1.711755E-4,2.373201E-4,0.02538448,0.002757609,1.301408E-4,3.639282E-4,4.176481E-5,6.427426E-4,1.103941E-4,1.172036E-4,0.006961835,4.250943E-4,2.550775E-4,0.01030163,4.28505E-4,1.595689E-4,5.475626E-7,1.015041E-4,7.210125E-7,8.754612E-5,1.909258E-8,5.319619E-4,0.003243568,0.001687521,7.914835E-4,2.318042E-6,0.003014774,0.003194014,2.299066E-4,2.330562E-8,5.887519E-9,2.597546E-10,3.771379E-8,7.957983E-12,2.49292E-12,1.353327E-13,1.242127E-12,4.6246E-4,5.787195E-5,0.004715923,8.231124,6.271026E-5,466820.0,466820.0
4.769349E-7,15.57127,-5.904812E10,1599.254,1599.254,9.757202E-4,1.0,0.8339277,0.001803709,0.01035493,0.01693163,0.004501726,0.001154081,0.05782422,0.001061502,0.002705671,0.002814252,1.627502E-4,2.257807E-4,0.0255992,0.002730078,1.365489E-4,3.733844E-4,4.367517E-5,6.435952E-4,1.04893E-4,1.179559E-4,0.006974242,4.318666E-4,2.489203E-4,0.01040947,4.355449E-4,1.704772E-4,6.080906E-7,1.047899E-4,7.969813E-7,9.161899E-5,2.08948E-8,5.281656E-4,0.003164798,0.001701659,7.823645E-4,2.190966E-6,0.002972568,0.003184904,2.324151E-4,2.561146E-8,6.457238E-9,2.948048E-10,3.905779E-8,9.321168E-12,2.860473E-12,1.514725E-13,1.392656E-12,4.287194E-4,5.163061E-5,0.004496734,8.223126,6.266158E-5,466366.4,466366.4
4.829761E-7,15.57476,-5.700539E10,1599.169,1599.169,9.757202E-4,1.0,0.8336854,0.001792234,0.01046539,0.01684108,0.004539222,0.001142388,0.05802142,0.001057731,0.002732211,0.002819806,1.604414E-4,2.225674E-4,0.02565995,0.00272218,1.38431E-4,3.76124E-4,4.423853E-5,6.437764E-4,1.033563E-4,1.181493E-4,0.006977209,4.33778E-4,2.471519E-4,0.01044004,4.374974E-4,1.737147E-4,6.265648E-7,1.057497E-4,8.20037E-7,9.281132E-5,2.143938E-8,5.270069E-4,0.003141766,0.001705537,7.796644E-4,2.15531E-6,0.002960077,0.003182294,2.33122E-4,2.630892E-8,6.629378E-9,3.056262E-10,3.9447E-8,9.750209E-12,2.974726E-12,1.56398E-13,1.43868E-12,4.193078E-4,4.993233E-5,0.004434535,8.220846,6.264754E-5,466237.1,466237.1
4.943821E-7,15.58126,-5.335994E10,1599.016,1599.016,9.757202E-4,1.0,0.8332365,0.001771056,0.01067189,0.01667163,0.004608728,0.001120957,0.05838794,0.001050773,0.002781909,0.002829864,1.562771E-4,2.167134E-4,0.02577168,0.002707519,1.419761E-4,3.812404E-4,4.530253E-5,6.440379E-4,1.005514E-4,1.184823E-4,0.006982001,4.372869E-4,2.438675E-4,0.01049633,4.410384E-4,1.798528E-4,6.622253E-7,1.075517E-4,8.643772E-7,9.505257E-5,2.2484E-8,5.247748E-4,0.003098524,0.001712523,7.74554E-4,2.090063E-6,0.002936447,0.003177456,2.344193E-4,2.764757E-8,6.959532E-9,3.266689E-10,4.017367E-8,1.059476E-11,3.197865E-12,1.659033E-13,1.527607E-12,4.021555E-4,4.6886E-5,0.004319921,8.21663,6.262141E-5,465998.0,465998.0
4.995749E-7,15.58418,-5.178667E10,1598.949,1598.949,9.757202E-4,1.0,0.8330358,0.001761618,0.01076504,0.01659516,0.004639821,0.001111466,0.05855235,0.001047673,0.00280436,0.002834263,1.544611E-4,2.141365E-4,0.02582129,0.002700949,1.435864E-4,3.83546E-4,4.578708E-5,6.441234E-4,9.931455E-5,1.186206E-4,0.006983842,4.38842E-4,2.423953E-4,0.01052134,4.425887E-4,1.826581E-4,6.787988E-7,1.083677E-4,8.84913E-7,9.606864E-5,2.296669E-8,5.237402E-4,0.003078947,0.001715562,7.722225E-4,2.061226E-6,0.002925673,0.00317529,2.349941E-4,2.826644E-8,7.11206E-9,3.365161E-10,4.050103E-8,1.099447E-11,3.302706E-12,1.703195E-13,1.56897E-12,3.946053E-4,4.556538E-5,0.004268933,8.214749,6.260968E-5,465891.3,465891.3
5.069322E-7,15.58827,-4.964488E10,1598.859,1598.859,9.757202E-4,1.0,0.8327552,0.001748457,0.01089607,0.01648754,0.004683292,0.001098293,0.05878274,0.00104335,0.002835986,0.002840307,1.519691E-4,2.105759E-4,0.02589027,0.00269175,1.458639E-4,3.867875E-4,4.647374E-5,6.442099E-4,9.76034E-5,1.188028E-4,0.006986093,4.410007E-4,2.403336E-4,0.01055616,4.447201E-4,1.866436E-4,7.026441E-7,1.095193E-4,9.143813E-7,9.750359E-5,2.365817E-8,5.222557E-4,0.00305133,0.00171972,7.68915E-4,2.021267E-6,0.002910394,0.003172261,2.357921E-4,2.915335E-8,7.330536E-9,3.507569E-10,4.096119E-8,1.157741E-11,3.454783E-12,1.766714E-13,1.628515E-12,3.841764E-4,4.376209E-5,0.004197939,8.212123,6.259322E-5,465742.4,465742.4
5.125543E-7,15.59137,-4.807305E10,1598.792,1598.792,9.757202E-4,1.0,0.8325437,0.001738559,0.01099549,0.01640589,0.004716061,0.001088432,0.05895682,0.001040099,0.002860013,0.002844784,1.501254E-4,2.079231E-4,0.02594198,0.002684803,1.47601E-4,3.892452E-4,4.699853E-5,6.442498E-4,9.632699E-5,1.189318E-4,0.006987541,4.426161E-4,2.387767E-4,0.01058227,4.462988E-4,1.896973E-4,7.211486E-7,1.103958E-4,9.371882E-7,9.859648E-5,2.419249E-8,5.211074E-4,0.003030324,0.001722784,7.663846E-4,1.991414E-6,0.002898712,0.003169975,2.363895E-4,2.98389E-8,7.499323E-9,3.618655E-10,4.131003E-8,1.203598E-11,3.57377E-12,1.815987E-13,1.674747E-12,3.76411E-4,4.243509E-5,0.004144642,8.210147,6.258078E-5,465630.3,465630.3
5.232773E-7,15.59721,-4.522266E10,1598.67,1598.67,9.757202E-4,1.0,0.832147,0.001720053,0.01118338,0.01625158,0.004777491,0.001070097,0.05928421,0.001034019,0.002905505,0.002852989,1.467469E-4,2.030207E-4,0.02603826,0.002671747,1.509063E-4,3.938873E-4,4.799964E-5,6.442651E-4,9.39647E-5,1.191541E-4,0.006989664,4.456164E-4,2.358507E-4,0.01063094,4.491916E-4,1.955406E-4,7.571248E-7,1.120591E-4,9.813795E-7,1.006721E-4,2.522582E-8,5.188855E-4,0.002990503,0.001728365,7.615525E-4,1.936063E-6,0.002876418,0.003165687,2.374996E-4,3.116526E-8,7.825658E-9,3.836035E-10,4.196875E-8,1.294276E-11,3.807488E-12,1.911732E-13,1.764681E-12,3.620758E-4,4.002146E-5,0.004045234,8.206449,6.255735E-5,465420.6,465420.6
5.282576E-7,15.59989,-4.396073E10,1598.616,1598.616,9.757202E-4,1.0,0.8319658,0.001711618,0.01126989,0.01618055,0.004805555,0.001061783,0.05943426,0.001031246,0.002926489,0.002856657,1.45236E-4,2.008108E-4,0.02608196,0.002665767,1.524378E-4,3.960234E-4,4.846465E-5,6.442462E-4,9.28984E-5,1.192473E-4,0.006990374,4.469747E-4,2.345107E-4,0.01065304,4.504836E-4,1.982624E-4,7.741356E-7,1.12828E-4,1.002208E-6,1.016322E-4,2.571202E-8,5.178402E-4,0.002972118,0.001730844,7.593062E-4,1.911038E-6,0.002866062,0.003163725,2.380026E-4,3.178957E-8,7.979163E-9,3.939448E-10,4.227181E-8,1.337834E-11,3.919063E-12,1.956977E-13,1.807225E-12,3.556223E-4,3.895031E-5,0.004000037,8.204761,6.254661E-5,465324.9,465324.9
5.352773E-7,15.60363,-4.224565E10,1598.542,1598.542,9.757202E-4,1.0,0.8317133,0.001699895,0.01139103,0.01608113,0.004844612,0.001050274,0.05964362,0.001027392,0.002955912,0.002861677,1.431662E-4,1.977654E-4,0.02614247,0.002657424,1.545926E-4,3.990132E-4,4.912015E-5,6.441925E-4,9.142759E-5,1.193681E-4,0.006991084,4.488521E-4,2.32642E-4,0.01068367,4.5225E-4,2.021071E-4,7.984399E-7,1.139079E-4,1.031894E-6,1.029813E-4,2.640412E-8,5.163531E-4,0.002946327,0.001734218,7.561384E-4,1.876479E-6,0.002851465,0.003160992,2.386983E-4,3.26785E-8,8.197624E-9,4.087889E-10,4.269592E-8,1.400818E-11,4.079644E-12,2.021588E-13,1.868028E-12,3.467407E-4,3.749215E-5,0.003937359,8.202416,6.253161E-5,465191.8,465191.8
5.419466E-7,15.60715,-4.06811E10,1598.475,1598.475,9.757202E-4,1.0,0.8314768,0.001688932,0.01150526,0.01598742,0.004881192,0.001039555,0.05984029,0.001023784,0.002983703,0.002866289,1.412612E-4,1.949442E-4,0.02619883,0.00264959,1.566355E-4,4.018314E-4,4.974296E-5,6.441133E-4,9.006361E-5,1.194722E-4,0.006991453,4.505964E-4,2.308878E-4,0.01071222,4.538704E-4,2.057682E-4,8.218801E-7,1.149298E-4,1.060446E-6,1.042584E-4,2.706892E-8,5.149264E-4,0.002921956,0.001737298,7.531274E-4,1.844391E-6,0.002837601,0.003158429,2.393455E-4,3.353259E-8,8.407404E-9,4.231795E-10,4.309563E-8,1.462375E-11,4.235778E-12,2.083865E-13,1.926687E-12,3.385262E-4,3.616006E-5,0.00387889,8.200221,6.251752E-5,465067.4,465067.4
5.4936E-7,15.61102,-3.90134E10,1598.403,1598.403,9.757202E-4,1.0,0.8312176,0.001676942,0.01163126,0.01588414,0.004921252,0.001027881,0.06005638,0.001019836,0.003014411,0.002871239,1.392111E-4,1.918883E-4,0.02626021,0.002640984,1.589014E-4,4.049389E-4,5.043528E-5,6.439939E-4,8.858467E-5,1.195758E-4,0.006991519,4.52491E-4,2.289618E-4,0.01074332,4.556062E-4,2.098471E-4,8.483391E-7,1.16061E-4,1.092584E-6,1.056727E-4,2.781624E-8,5.13325E-4,0.002895023,0.00174058,7.497794E-4,1.809557E-6,0.002822197,0.003155618,2.400495E-4,3.449295E-8,8.643152E-9,4.395102E-10,4.353629E-8,1.532808E-11,4.413492E-12,2.154114E-13,1.992918E-12,3.29646E-4,3.473835E-5,0.003815116,8.197819,6.250202E-5,464931.2,464931.2
5.555259E-7,15.6142,-3.768012E10,1598.345,1598.345,9.757202E-4,1.0,0.8310048,0.00166712,0.01173528,0.01579894,0.004954101,0.001018357,0.06023413,0.001016598,0.003039807,0.002875219,1.375572E-4,1.89408E-4,0.02631027,0.002633904,1.60782E-4,4.075037E-4,5.10111E-5,6.438705E-4,8.738316E-5,1.196529E-4,0.006991309,4.540321E-4,2.273785E-4,0.01076871,4.569988E-4,2.132466E-4,8.706643E-7,1.169982E-4,1.119628E-6,1.068449E-4,2.84444E-8,5.119816E-4,0.002872749,0.001743202,7.469946E-4,1.781228E-6,0.002809394,0.003153309,2.406229E-4,3.530036E-8,8.841243E-9,4.533588E-10,4.389994E-8,1.592997E-11,4.564619E-12,2.213346E-13,2.048811E-12,3.224534E-4,3.360082E-5,0.00376302,8.195851,6.248927E-5,464819.6,464819.6
5.995526E-7,15.63612,-2.939532E10,1597.986,1597.986,9.757202E-4,1.0,0.8295563,0.001600645,0.01245849,0.01520893,0.005176804,9.547457E-4,0.06145433,9.945657E-4,0.00321752,0.002900329,1.269304E-4,1.731566E-4,0.02664329,0.002585273,1.741009E-4,4.253225E-4,5.512144E-5,6.424153E-4,7.948855E-5,1.19987E-4,0.006983306,4.641743E-4,2.165385E-4,0.01093788,4.656696E-4,2.376756E-4,1.03836E-6,1.235979E-4,1.320778E-6,1.151039E-4,3.310047E-8,5.021292E-4,0.002717152,0.001759258,7.27132E-4,1.59454E-6,0.002718359,0.003137552,2.444258E-4,4.128905E-8,1.030752E-8,5.592943E-10,4.642527E-8,2.066098E-11,5.732232E-12,2.656955E-13,2.468768E-12,2.757765E-4,2.653326E-5,0.003414434,8.182528,6.24017E-5,464063.9,464063.9
6.163675E-7,15.64412,-2.672311E10,1597.871,1597.871,9.757202E-4,1.0,0.8290337,0.001576809,0.01272595,0.01499208,0.005256633,9.322837E-4,0.06189901,9.865919E-4,0.003283795,0.002908511,1.233458E-4,1.675545E-4,0.02675996,0.002567511,1.791359E-4,4.319106E-4,5.669016E-5,6.416213E-4,7.675922E-5,1.20026E-4,0.006977475,4.676724E-4,2.126017E-4,0.01099724,4.684257E-4,2.470646E-4,1.106197E-6,1.260776E-4,1.401221E-6,1.182071E-4,3.495669E-8,4.982661E-4,0.002659375,0.001764257,7.195704E-4,1.529824E-6,0.002683844,0.003131848,2.457541E-4,4.367784E-8,1.089098E-8,6.03051E-10,4.735855E-8,2.267385E-11,6.219835E-12,2.835692E-13,2.638611E-12,2.599243E-4,2.426277E-5,0.003291405,8.177753,6.236979E-5,463793.1,463793.1
6.361892E-7,15.6533,-2.386213E10,1597.748,1597.748,9.757202E-4,1.0,0.8284374,0.001549699,0.01303533,0.01474237,0.005347257,9.069498E-4,0.0624092,9.774565E-4,0.003360855,0.002917259,1.194015E-4,1.613248E-4,0.02689065,0.002547087,1.850336E-4,4.395327E-4,5.853811E-5,6.405384E-4,7.37203E-5,1.200179E-4,0.006968833,4.715499E-4,2.080951E-4,0.0110638,4.713101E-4,2.581633E-4,1.188795E-6,1.289732E-4,1.498507E-6,1.218292E-4,3.719885E-8,4.936571E-4,0.002592465,0.001769426,7.106848E-4,1.457704E-6,0.002643393,0.003125329,2.472409E-4,4.656379E-8,1.159488E-8,6.569841E-10,4.84381E-8,2.519619E-11,6.824555E-12,3.052734E-13,2.845308E-12,2.424829E-4,2.184436E-5,0.003152939,8.172327,6.233318E-5,463485.4,463485.4
6.474345E-7,15.6584,-2.236531E10,1597.685,1597.685,9.757202E-4,1.0,0.8281083,0.001534771,0.01320806,0.01460352,0.005397049,8.93094E-4,0.06269214,9.723898E-4,0.003404073,0.002921814,1.172869E-4,1.579584E-4,0.02696166,0.002535733,1.883612E-4,4.437897E-4,5.958574E-5,6.398584E-4,7.207664E-5,1.199894E-4,0.006963125,4.736359E-4,2.056009E-4,0.01109997,4.72778E-4,2.644719E-4,1.23691E-6,1.30603E-4,1.554858E-6,1.238668E-4,3.849667E-8,4.910195E-4,0.002555092,0.00177203,7.056601E-4,1.418679E-6,0.002620573,0.003121725,2.480484E-4,4.823436E-8,1.200186E-8,6.887226E-10,4.904096E-8,2.670036E-11,7.182197E-12,3.178862E-13,2.965647E-12,2.331513E-4,2.058594E-5,0.003077404,8.169342,6.231289E-5,463316.1,463316.1
6.54406E-7,15.66152,-2.147891E10,1597.647,1597.647,9.757202E-4,1.0,0.8279075,0.001525671,0.01331417,0.01451845,0.005427352,8.846802E-4,0.0628653,9.692874E-4,0.003430691,0.002924498,1.16017E-4,1.559282E-4,0.0270046,0.002528774,1.904174E-4,4.464053E-4,6.023491E-5,6.394148E-4,7.108498E-5,1.199637E-4,0.006959311,4.748896E-4,2.040763E-4,0.01112185,4.736297E-4,2.683863E-4,1.267186E-6,1.316088E-4,1.590201E-6,1.251237E-4,3.931041E-8,4.893772E-4,0.002532135,0.001773532,7.025516E-4,1.395131E-6,0.002606475,0.003119523,2.485366E-4,4.928182E-8,1.225686E-8,7.088094E-10,4.941136E-8,2.765938E-11,7.409174E-12,3.25811E-13,3.041336E-12,2.275581E-4,1.984366E-5,0.003031619,8.167523,6.230048E-5,463213.0,463213.0
6.773291E-7,15.67156,-1.877295E10,1597.534,1597.534,9.757202E-4,1.0,0.8272637,0.001496554,0.01365786,0.01424411,0.005524008,8.579218E-4,0.06342278,9.592805E-4,0.003517283,0.0029326,1.120469E-4,1.495438E-4,0.02714011,0.002506306,1.971418E-4,4.54882E-4,6.236756E-5,6.378438E-4,6.796466E-5,1.198383E-4,0.006945349,4.788052E-4,1.991779E-4,0.01119092,4.761242E-4,2.812724E-4,1.369136E-6,1.348919E-4,1.708582E-6,1.292231E-4,4.203543E-8,4.83944E-4,0.002457807,0.001777886,6.923701E-4,1.321041E-6,0.002560408,0.003112454,2.500783E-4,5.278937E-8,1.310982E-8,7.770993E-10,5.061165E-8,3.095834E-11,8.184271E-12,3.524308E-13,3.296024E-12,2.101546E-4,1.75934E-5,0.002886521,8.161712,6.226056E-5,462883.4,462883.4
6.836771E-7,15.67429,-1.807603E10,1597.506,1597.506,9.757202E-4,1.0,0.8270897,0.001488699,0.01375166,0.01416957,0.005549991,8.507459E-4,0.06357404,9.565583E-4,0.003541017,0.002934657,1.109993E-4,1.478504E-4,0.02717617,0.00250019,1.989941E-4,4.571969E-4,6.29576E-5,6.373801E-4,6.713666E-5,1.197932E-4,0.006941115,4.798355E-4,1.978515E-4,0.01120929,4.767352E-4,2.848439E-4,1.398012E-6,1.357947E-4,1.74194E-6,1.303492E-4,4.280328E-8,4.824316E-4,0.002437538,0.001778941,6.89562E-4,1.301385E-6,0.002547733,0.003110541,2.504887E-4,5.377763E-8,1.334989E-8,7.966177E-10,5.093941E-8,3.191153E-11,8.406722E-12,3.599518E-13,3.368101E-12,2.055894E-4,1.701831E-5,0.002847759,8.160146,6.224973E-5,462794.6,462794.6
6.884522E-7,15.67632,-1.756565E10,1597.485,1597.485,9.757202E-4,1.0,0.8269601,0.001482849,0.01382183,0.0141139,0.005569316,8.454123E-4,0.06368696,9.545238E-4,0.003558801,0.002936152,1.102253E-4,1.46597E-4,0.02720288,0.002495619,2.003845E-4,4.58929E-4,6.340126E-5,6.370236E-4,6.65237E-5,1.197564E-4,0.006937829,4.805954E-4,1.968622E-4,0.01122291,4.771726E-4,2.87531E-4,1.419914E-6,1.364719E-4,1.767194E-6,1.311937E-4,4.33846E-8,4.812921E-4,0.002422381,0.001779693,6.874532E-4,1.286837E-6,0.002538224,0.003109114,2.507929E-4,5.452579E-8,1.353156E-8,8.114737E-10,5.118466E-8,3.263993E-11,8.576293E-12,3.65651E-13,3.422754E-12,2.022249E-4,1.659861E-5,0.002818996,8.158981,6.224165E-5,462728.5,462728.5
6.977345E-7,15.68024,-1.66068E10,1597.446,1597.446,9.757202E-4,1.0,0.8267109,0.001471614,0.01395728,0.01400669,0.005606353,8.351985E-4,0.06390436,9.506E-4,0.003593203,0.002938936,1.087537E-4,1.442091E-4,0.02725381,0.002486805,2.030804E-4,4.62274E-4,6.426326E-5,6.363122E-4,6.535578E-5,1.196784E-4,0.006931202,4.820364E-4,1.949595E-4,0.01124887,4.779694E-4,2.927555E-4,1.462936E-6,1.377841E-4,1.816678E-6,1.32829E-4,4.452383E-8,4.790728E-4,0.002393139,0.001781056,6.833629E-4,1.259122E-6,0.002519799,0.003106371,2.513732E-4,5.599184E-8,1.388737E-8,8.407812E-10,5.165827E-8,3.408403E-11,8.911451E-12,3.76832E-13,3.530058E-12,1.958512E-4,1.581327E-5,0.002764031,8.156745,6.222611E-5,462601.7,462601.7
7.045814E-7,15.6831,-1.592641E10,1597.419,1597.419,9.757202E-4,1.0,0.8265296,0.001463442,0.01405641,0.01392843,0.005633231,8.277916E-4,0.06406298,9.477311E-4,0.003618439,0.002940887,1.07695E-4,1.424876E-4,0.02729057,0.002480361,2.05063E-4,4.647229E-4,6.489871E-5,6.357724E-4,6.451371E-5,1.196154E-4,0.006926115,4.830691E-4,1.93573E-4,0.0112676,4.785128E-4,2.966099E-4,1.495044E-6,1.387483E-4,1.853507E-6,1.340299E-4,4.537185E-8,4.774325E-4,0.002371758,0.001781979,6.803536E-4,1.239147E-6,0.002506262,0.003104373,2.517923E-4,5.708305E-8,1.415206E-8,8.627618E-10,5.2005E-8,3.51731E-11,9.163351E-12,3.851647E-13,3.610099E-12,1.912866E-4,1.525875E-5,0.002724273,8.15512,6.221477E-5,462509.5,462509.5
7.096917E-7,15.68521,-1.543265E10,1597.399,1597.399,9.757202E-4,1.0,0.8263955,0.001457405,0.01412997,0.01387048,0.005653053,8.223314E-4,0.06418042,9.456032E-4,0.003637197,0.002942289,1.069191E-4,1.412241E-4,0.02731756,0.002475582,2.065394E-4,4.665407E-4,6.537276E-5,6.353616E-4,6.389559E-5,1.195655E-4,0.006922212,4.838238E-4,1.925474E-4,0.01128135,4.788946E-4,2.994867E-4,1.519212E-6,1.394659E-4,1.881173E-6,1.349232E-4,4.600899E-8,4.762067E-4,0.002355902,0.001782625,6.78112E-4,1.224489E-6,0.002496189,0.003102894,2.521003E-4,5.790283E-8,1.435082E-8,8.793665E-10,5.226238E-8,3.599907E-11,9.353931E-12,3.914302E-13,3.670322E-12,1.879529E-4,1.485796E-5,0.002695022,8.15392,6.220639E-5,462441.4,462441.4
7.169166E-7,15.68818,-1.475483E10,1597.372,1597.372,9.757202E-4,1.0,0.8262079,0.001448958,0.01423335,0.0137892,0.005680731,8.147101E-4,0.06434509,9.42614E-4,0.003663607,0.002944193,1.058423E-4,1.394684E-4,0.02735509,0.002468872,2.086219E-4,4.690962E-4,6.604264E-5,6.347693E-4,6.303664E-5,1.194908E-4,0.00691654,4.848671E-4,1.911107E-4,0.01130048,4.793997E-4,3.035541E-4,1.553681E-6,1.404775E-4,1.920546E-6,1.361819E-4,4.691598E-8,4.744717E-4,0.002333638,0.001783474,6.749495E-4,1.204126E-6,0.002481992,0.003100824,2.525288E-4,5.90697E-8,1.463363E-8,9.031372E-10,5.26242E-8,3.71863E-11,9.627184E-12,4.003562E-13,3.756175E-12,1.833449E-4,1.430995E-5,0.00265428,8.152242,6.219463E-5,462346.3,462346.3
7.745643E-7,15.71084,-1.008251E10,1597.198,1597.198,9.757202E-4,1.0,0.8247845,0.001385026,0.01503309,0.01316734,0.005887873,7.576851E-4,0.06560483,9.194689E-4,0.003869848,0.002956352,9.800147E-5,1.266232E-4,0.02762966,0.00241706,2.250354E-4,4.889087E-4,7.137192E-5,6.29621E-4,5.675256E-5,1.187416E-4,0.00686547,4.922704E-4,1.801783E-4,0.01144025,4.820844E-4,3.359746E-4,1.840879E-6,1.484312E-4,2.245064E-6,1.460466E-4,5.440517E-8,4.605771E-4,0.002162289,0.001787832,6.500163E-4,1.055505E-6,0.002370687,0.003085063,2.556796E-4,6.869837E-8,1.696218E-8,1.105075E-9,5.54295E-8,4.747307E-11,1.196625E-11,4.742838E-13,4.469734E-12,1.505776E-4,1.061928E-5,0.002353074,8.139595,6.210492E-5,461629.0,461629.0
