Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_IC3H7_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H5-T_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_NC4H10_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_C5H5_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NC5H12_Soln#19 (),Mole_fraction_NC5H11_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M3_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC6H12_Soln#19 (),Mole_fraction_NC7H15_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C6H5C2H3_Soln#19 (),Mole_fraction_NC12H25_Soln#19 (),Mole_fraction_NC12H26_Soln#19 (),Mole_fraction_NC16H34_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
1.857684E-6,16.02412,1.600562E10,1638.125,1638.125,9.500434E-4,1.0,0.803873,8.218684E-4,0.02880745,0.006885427,0.007631385,1.896201E-4,0.08350683,6.203688E-4,0.008800395,0.00261225,3.248994E-5,2.764748E-5,0.02833064,0.001683041,3.869899E-5,6.352769E-4,9.318789E-4,2.673119E-4,4.109543E-4,8.101902E-6,7.224892E-5,6.186384E-5,0.004159181,4.350702E-4,4.677861E-5,0.0114418,3.969265E-4,0.0011229,1.715491E-5,3.258569E-4,1.565368E-5,3.221954E-4,2.105701E-5,4.802436E-7,1.29421E-4,2.169428E-8,1.15848E-4,1.503608E-5,0.001260315,1.448506E-4,2.870736E-8,3.896508E-4,0.002808693,3.267681E-4,5.638952E-7,8.74475E-6,3.574227E-11,6.621114E-8,7.551398E-11,4.499485E-5,7.969561,5.928834E-5,451985.8,451985.8
1.866017E-6,16.02522,1.582366E10,1638.159,1638.159,9.500434E-4,1.0,0.8038175,8.18963E-4,0.02886578,0.006855947,0.007632768,1.883368E-4,0.08356663,6.181773E-4,0.008820605,0.002608799,3.229227E-5,2.74251E-5,0.02831983,0.001678966,3.856185E-5,6.372745E-4,9.33528E-4,2.683231E-4,4.098446E-4,8.00952E-6,7.199099E-5,6.195973E-5,0.004145067,4.343302E-4,4.650678E-5,0.01143352,3.953655E-4,0.001126652,1.727579E-5,3.267948E-4,1.574067E-5,3.229921E-4,2.113911E-5,4.839759E-7,1.282453E-4,2.12413E-8,1.140343E-4,1.486435E-5,0.001257778,1.434134E-4,2.808778E-8,3.852448E-4,0.002807815,3.268571E-4,5.678161E-7,8.778292E-6,3.406639E-11,6.313469E-8,7.018486E-11,4.392115E-5,7.969181,5.928428E-5,451964.2,451964.2
1.891433E-6,16.02851,1.527513E10,1638.26,1638.26,9.500434E-4,1.0,0.8036501,8.102361E-4,0.029042,0.006767407,0.007636665,1.845152E-4,0.08374678,6.115771E-4,0.008881758,0.002598304,3.170075E-5,2.676195E-5,0.02828664,0.001666719,3.814822E-5,6.433313E-4,9.385195E-4,2.713931E-4,4.064835E-4,7.734994E-6,7.121049E-5,6.224701E-5,0.004102371,4.320737E-4,4.569541E-5,0.01140826,3.906477E-4,0.001137993,1.764486E-5,3.296386E-4,1.600512E-5,3.254001E-4,2.138843E-5,4.954273E-7,1.247229E-4,1.992255E-8,1.087171E-4,1.435309E-5,0.001250085,1.391172E-4,2.628317E-8,3.721142E-4,0.002805165,3.271207E-4,5.798012E-7,8.88001E-6,2.942506E-11,5.460577E-8,5.614391E-11,4.080349E-5,7.968034,5.927208E-5,451899.1,451899.2
1.934704E-6,16.03396,1.436413E10,1638.425,1638.425,9.500434E-4,1.0,0.8033717,7.958256E-4,0.02933636,0.006621236,0.007642239,1.783126E-4,0.08404606,6.006218E-4,0.008984233,0.00258054,3.073136E-5,2.568278E-5,0.0282294,0.001646475,3.745972E-5,6.535236E-4,9.468909E-4,2.765721E-4,4.008407E-4,7.291368E-6,6.99026E-5,6.271885E-5,0.004030879,4.282359E-4,4.437233E-5,0.01136518,3.827637E-4,0.001156953,1.827446E-5,3.344246E-4,1.645239E-5,3.294263E-4,2.18093E-5,5.151594E-7,1.18938E-4,1.787817E-8,1.003581E-4,1.352438E-5,0.001237134,1.320944E-4,2.348339E-8,3.507809E-4,0.002800746,3.275439E-4,6.002965E-7,9.05123E-6,2.292386E-11,4.263494E-8,3.836567E-11,3.599732E-5,7.96613,5.925197E-5,451791.2,451791.2
1.941537E-6,16.03479,1.422293E10,1638.45,1638.45,9.500434E-4,1.0,0.8033284,7.936002E-4,0.02938221,0.006598668,0.007643002,1.773668E-4,0.08409249,5.989238E-4,0.009000229,0.002577747,3.058249E-5,2.55179E-5,0.02822028,0.001643346,3.735279E-5,6.551195E-4,9.481986E-4,2.773844E-4,3.999588E-4,7.223946E-6,6.969848E-5,6.279142E-5,0.004019727,4.276306E-4,4.416986E-5,0.01135837,3.81536E-4,0.001159907,1.837401E-5,3.351741E-4,1.652268E-5,3.300538E-4,2.187535E-5,5.183025E-7,1.180485E-4,1.757692E-8,9.911349E-5,1.33982E-5,0.001235106,1.310181E-4,2.307065E-8,3.475264E-4,0.002800058,3.276078E-4,6.03543E-7,9.078044E-6,2.203745E-11,4.10003E-8,3.612621E-11,3.529228E-5,7.965835,5.924886E-5,451774.4,451774.4
1.995906E-6,16.04129,1.312521E10,1638.641,1638.641,9.500434E-4,1.0,0.8029911,7.763601E-4,0.02974095,0.00642387,0.007648008,1.70148E-4,0.08445413,5.857142E-4,0.009125759,0.002555649,2.943681E-5,2.425674E-5,0.02814706,0.001619085,3.651904E-5,6.676891E-4,9.584696E-4,2.837946E-4,3.930284E-4,6.711516E-6,6.809744E-5,6.33507E-5,0.003932315,4.228234E-4,4.26181E-5,0.01130419,3.719361E-4,0.001183035,1.916712E-5,3.410767E-4,1.707852E-5,3.349677E-4,2.239689E-5,5.435729E-7,1.111956E-4,1.536926E-8,8.988158E-5,1.243764E-5,0.001219135,1.227606E-4,2.00451E-8,3.226888E-4,0.002794682,3.280897E-4,6.29467E-7,9.289284E-6,1.60983E-11,3.002985E-8,2.237304E-11,3.01546E-5,7.963535,5.922486E-5,451644.0,451644.0
2.013408E-6,16.04332,1.278167E10,1638.699,1638.699,9.500434E-4,1.0,0.8028849,7.709815E-4,0.0298542,0.006369354,0.007649233,1.679354E-4,0.08456769,5.815735E-4,0.00916552,0.002548583,2.908219E-5,2.38692E-5,0.02812325,0.001611509,3.625701E-5,6.716876E-4,9.617265E-4,2.858381E-4,3.9083E-4,6.555257E-6,6.759072E-5,6.352407E-5,0.003904672,4.212802E-4,4.214004E-5,0.01128676,3.689098E-4,0.001190339,1.942277E-5,3.429543E-4,1.725617E-5,3.365204E-4,2.256329E-5,5.518066E-7,1.090727E-4,1.472507E-8,8.714795E-5,1.214433E-5,0.001214056,1.202147E-4,1.916214E-8,3.150798E-4,0.002792987,3.28235E-4,6.378459E-7,9.356497E-6,1.454974E-11,2.716363E-8,1.917289E-11,2.866638E-5,7.962813,5.921739E-5,451603.1,451603.1
2.023746E-6,16.0445,1.2581E10,1638.733,1638.733,9.500434E-4,1.0,0.8028228,7.678423E-4,0.02992061,0.00633754,0.007649873,1.666526E-4,0.08463414,5.791524E-4,0.009188862,0.00254442,2.887583E-5,2.364431E-5,0.02810914,0.001607085,3.610366E-5,6.740388E-4,9.636394E-4,2.870405E-4,3.895388E-4,6.46485E-6,6.729337E-5,6.362501E-5,0.003888455,4.203697E-4,4.186234E-5,0.01127646,3.671367E-4,0.001194622,1.957384E-5,3.440583E-4,1.73608E-5,3.374311E-4,2.266124E-5,5.566926E-7,1.078372E-4,1.435857E-8,8.558399E-5,1.197458E-5,0.00121107,1.187357E-4,1.86598E-8,3.106702E-4,0.002791993,3.283187E-4,6.428026E-7,9.396022E-6,1.37056E-11,2.560003E-8,1.750097E-11,2.782215E-5,7.962391,5.921303E-5,451579.1,451579.1
2.029942E-6,16.0452,1.246155E10,1638.753,1638.753,9.500434E-4,1.0,0.8027857,7.659743E-4,0.02996023,0.00631861,0.007650228,1.658923E-4,0.08467375,5.777103E-4,0.0092028,0.002541929,2.875326E-5,2.351094E-5,0.02810066,0.001604452,3.601226E-5,6.754442E-4,9.64782E-4,2.877595E-4,3.887676E-4,6.411332E-6,6.711585E-5,6.368498E-5,0.003878776,4.198245E-4,4.169755E-5,0.01127029,3.660793E-4,0.001197178,1.96644E-5,3.447182E-4,1.742341E-5,3.379746E-4,2.271983E-5,5.596289E-7,1.071033E-4,1.414376E-8,8.466432E-5,1.187407E-5,0.001209286,1.178581E-4,1.83654E-8,3.080574E-4,0.0027914,3.28368E-4,6.457758E-7,9.419647E-6,1.322332E-11,2.470632E-8,1.65696E-11,2.732823E-5,7.962139,5.921044E-5,451564.8,451564.8
2.058566E-6,16.0484,1.191743E10,1638.842,1638.842,9.500434E-4,1.0,0.8026163,7.574715E-4,0.0301416,0.006232459,0.007651587,1.624602E-4,0.08485459,5.711321E-4,0.009266702,0.002530462,2.819741E-5,2.290821E-5,0.02806136,0.001592461,3.559488E-5,6.819004E-4,9.700234E-4,2.910657E-4,3.852299E-4,6.170381E-6,6.63025E-5,6.395705E-5,0.003834443,4.1731E-4,4.095184E-5,0.01124181,3.612448E-4,0.001208878,2.008297E-5,3.477493E-4,1.771161E-5,3.404634E-4,2.298934E-5,5.732725E-7,1.037751E-4,1.31965E-8,8.058074E-5,1.14215E-5,0.001201091,1.138872E-4,1.706733E-8,2.96271E-4,0.002788689,3.285889E-4,6.595367E-7,9.528192E-6,1.120597E-11,2.096467E-8,1.286903E-11,2.515849E-5,7.960989,5.919865E-5,451499.6,451499.6
2.101692E-6,16.05306,1.112164E10,1638.97,1638.97,9.500434E-4,1.0,0.8023666,7.450434E-4,0.03040978,0.006106587,0.007652812,1.575276E-4,0.08512066,5.614772E-4,0.009361491,0.002513307,2.739118E-5,2.204009E-5,0.02800172,0.001574916,3.49809E-5,6.915173E-4,9.778082E-4,2.959982E-4,3.799772E-4,5.826035E-6,6.509775E-5,6.435198E-5,0.003768829,4.135365E-4,3.987468E-5,0.01119899,3.541171E-4,0.001226178,2.071407E-5,3.522633E-4,1.814265E-5,3.441461E-4,2.339185E-5,5.940697E-7,9.89496E-5,1.189927E-8,7.490866E-5,1.077477E-5,0.001188894,1.081561E-4,1.52906E-8,2.79365E-4,0.002784682,3.288998E-4,6.803436E-7,9.689899E-6,8.730734E-12,1.636549E-8,8.789786E-12,2.221166E-5,7.959295,5.918145E-5,451403.6,451403.6
2.107199E-6,16.05364,1.102207E10,1638.986,1638.986,9.500434E-4,1.0,0.8023351,7.434886E-4,0.0304436,0.006090845,0.0076529,1.569175E-4,0.08515409,5.60266E-4,0.009373469,0.002511127,2.729085E-5,2.193257E-5,0.02799407,0.00157272,3.490376E-5,6.927359E-4,9.787928E-4,2.966238E-4,3.793131E-4,5.783619E-6,6.494569E-5,6.440114E-5,0.003760551,4.13056E-4,3.974099E-5,0.01119352,3.532204E-4,0.00122836,2.079469E-5,3.528352E-4,1.819741E-5,3.446107E-4,2.344295E-5,5.967464E-7,9.834943E-5,1.174412E-8,7.422358E-5,1.069514E-5,0.00118735,1.074455E-4,1.507821E-8,2.772777E-4,0.002784177,3.289377E-4,6.830068E-7,9.710392E-6,8.456914E-12,1.585607E-8,8.372287E-12,2.186136E-5,7.959082,5.91793E-5,451391.5,451391.5
2.1311E-6,16.05614,1.059535E10,1639.052,1639.052,9.500434E-4,1.0,0.8021999,7.368233E-4,0.03058924,0.006023368,0.007653111,1.543199E-4,0.08529783,5.550655E-4,0.009425126,0.002501695,2.686207E-5,2.147438E-5,0.02796079,0.0015633,3.457228E-5,6.980005E-4,9.830415E-4,2.993282E-4,3.764481E-4,5.603455E-6,6.429035E-5,6.461126E-5,0.00372489,4.109748E-4,3.917055E-5,0.01116985,3.493642E-4,0.001237754,2.114464E-5,3.553056E-4,1.843437E-5,3.466123E-4,2.366391E-5,6.084181E-7,9.57856E-5,1.10964E-8,7.134686E-5,1.0357E-5,0.00118068,1.044155E-4,1.419188E-8,2.683998E-4,0.002782003,3.290973E-4,6.94581E-7,9.798928E-6,7.364484E-12,1.382228E-8,6.777978E-12,2.040433E-5,7.958167,5.917009E-5,451339.6,451339.6
2.134446E-6,16.05649,1.053634E10,1639.061,1639.061,9.500434E-4,1.0,0.8021811,7.359008E-4,0.03060949,0.00601403,0.007653119,1.539626E-4,0.08531778,5.543446E-4,0.009432315,0.002500378,2.68029E-5,2.141131E-5,0.02795612,0.001561996,3.45263E-5,6.987343E-4,9.836332E-4,2.997054E-4,3.760492E-4,5.578731E-6,6.419921E-5,6.464026E-5,0.003719932,4.106839E-4,3.909193E-5,0.01116654,3.488289E-4,0.00123906,2.119363E-5,3.556499E-4,1.846745E-5,3.468906E-4,2.369474E-5,6.100589E-7,9.543194E-5,1.100894E-8,7.09563E-5,1.031061E-5,0.001179751,1.039983E-4,1.407225E-8,2.671801E-4,0.002781701,3.291191E-4,6.962031E-7,9.811269E-6,7.223186E-12,1.355905E-8,6.580305E-12,2.020828E-5,7.95804,5.916882E-5,451332.3,451332.4
2.161334E-6,16.05923,1.006809E10,1639.132,1639.132,9.500434E-4,1.0,0.8020315,7.285783E-4,0.03077095,0.005939927,0.007652993,1.511461E-4,0.08547653,5.486143E-4,0.009489728,0.002489831,2.633472E-5,2.091378E-5,0.02791852,0.001551638,3.416047E-5,7.046047E-4,9.883606E-4,3.027239E-4,3.728634E-4,5.384347E-6,6.347199E-5,6.486971E-5,0.003680384,4.083516E-4,3.847087E-5,0.01113997,3.445675E-4,0.001249473,2.158741E-5,3.584037E-4,1.873245E-5,3.491107E-4,2.39416E-5,6.233093E-7,9.263561E-5,1.033337E-8,6.792149E-5,9.946117E-6,0.001172321,1.007053E-4,1.314861E-8,2.575787E-4,0.002779293,3.292886E-4,7.092576E-7,9.910001E-6,6.181633E-12,1.161731E-8,5.187072E-12,1.870001E-5,7.957028,5.915873E-5,451275.0,451275.0
2.172445E-6,16.06034,9.877853E9,1639.161,1639.161,9.500434E-4,1.0,0.8019704,7.255994E-4,0.03083703,0.005909789,0.007652846,1.500101E-4,0.08554135,5.462786E-4,0.009513263,0.002485489,2.614502E-5,2.071293E-5,0.02790294,0.001547422,3.40112E-5,7.070163E-4,9.903E-4,3.039647E-4,3.715571E-4,5.306212E-6,6.317421E-5,6.496267E-5,0.003664197,4.073904E-4,3.821971E-5,0.01112901,3.428275E-4,0.001253733,2.175013E-5,3.595348E-4,1.884152E-5,3.500196E-4,2.404313E-5,6.288172E-7,9.150366E-5,1.006785E-8,6.671961E-5,9.799722E-6,0.001169271,9.937543E-5,1.278584E-8,2.537137E-4,0.002778307,3.29356E-4,7.146607E-7,9.950564E-6,5.79628E-12,1.089825E-8,4.701143E-12,1.811029E-5,7.956614,5.915463E-5,451251.5,451251.5
2.182338E-6,16.06132,9.709989E9,1639.186,1639.186,9.500434E-4,1.0,0.8019163,7.229699E-4,0.03089555,0.005883189,0.007652669,1.490121E-4,0.08559867,5.442147E-4,0.009534127,0.002481633,2.597795E-5,2.053639E-5,0.02788906,0.001543699,3.387924E-5,7.091568E-4,9.9202E-4,3.050663E-4,3.70399E-4,5.237702E-6,6.291041E-5,6.504453E-5,0.00364986,4.065359E-4,3.799872E-5,0.01111926,3.412885E-4,0.001257506,2.189503E-5,3.605385E-4,1.893842E-5,3.508247E-4,2.413331E-5,6.337378E-7,9.050727E-5,9.837907E-9,6.567438E-5,9.67142E-6,0.001166566,9.820633E-5,1.247181E-8,2.503221E-4,0.002777435,3.294147E-4,7.194761E-7,9.986566E-6,5.473567E-12,1.029578E-8,4.307188E-12,1.760112E-5,7.956249,5.915101E-5,451230.8,451230.8
2.244526E-6,16.06731,8.688204E9,1639.333,1639.333,9.500434E-4,1.0,0.8015829,7.069135E-4,0.03125691,0.005720846,0.007650618,1.430134E-4,0.08595107,5.315696E-4,0.009663348,0.002457575,2.496544E-5,1.947373E-5,0.02780141,0.001520937,3.306928E-5,7.22467E-4,0.001002689,3.119223E-4,3.632237E-4,4.828651E-6,6.128038E-5,6.554038E-5,0.003561341,4.011942E-4,3.666365E-5,0.01105821,3.318325E-4,0.001280793,2.280574E-5,3.667774E-4,1.9543E-5,3.557987E-4,2.469532E-5,6.650132E-7,8.448233E-5,8.520244E-9,5.959991E-5,8.906875E-6,0.001149765,9.116739E-5,1.067521E-8,2.300238E-4,0.00277205,3.29757E-4,7.49834E-7,1.021046E-5,3.816506E-12,7.19738E-9,2.481578E-12,1.471299E-5,7.953997,5.912897E-5,451103.1,451103.1
2.250662E-6,16.06788,8.590442E9,1639.346,1639.346,9.500434E-4,1.0,0.8015506,7.053722E-4,0.03129197,0.005705271,0.007650331,1.424462E-4,0.08598512,5.30352E-4,0.009675921,0.002455219,2.486895E-5,1.937313E-5,0.02779273,0.00151875,3.299116E-5,7.237671E-4,0.001003728,3.125924E-4,3.625255E-4,4.790234E-6,6.112217E-5,6.558759E-5,0.003552755,4.006701E-4,3.653679E-5,0.01105221,3.309197E-4,0.001283051,2.289559E-5,3.673865E-4,1.960223E-5,3.562815E-4,2.475032E-5,6.681316E-7,8.390965E-5,8.401391E-9,5.904425E-5,8.835233E-6,0.001148127,9.050109E-5,1.051346E-8,2.281135E-4,0.002771528,3.297883E-4,7.528375E-7,1.023233E-5,3.683074E-12,6.947484E-9,2.350145E-12,1.445525E-5,7.95378,5.912686E-5,451090.7,451090.7
2.262962E-6,16.06902,8.396112E9,1639.373,1639.373,9.500434E-4,1.0,0.8014862,7.023061E-4,0.03136191,0.005674291,0.007649712,1.413225E-4,0.08605297,5.279277E-4,0.009701026,0.002450505,2.467738E-5,1.917375E-5,0.02777533,0.001514396,3.283557E-5,7.263656E-4,0.001005805,3.13932E-4,3.611312E-4,4.714267E-6,6.080647E-5,6.568131E-5,0.003535628,3.996211E-4,3.628512E-5,0.01104019,3.291012E-4,0.001287555,2.307564E-5,3.686037E-4,1.972072E-5,3.572449E-4,2.486032E-5,6.743997E-7,8.277349E-5,8.168857E-9,5.795306E-5,8.693649E-6,0.001144854,8.918065E-5,1.019717E-8,2.243338E-4,0.002770486,3.298498E-4,7.58862E-7,1.027605E-5,3.429738E-12,6.472836E-9,2.107621E-12,1.39525E-5,7.953345,5.912266E-5,451066.1,451066.1
2.306403E-6,16.07296,7.727066E9,1639.463,1639.463,9.500434E-4,1.0,0.8012623,6.917107E-4,0.03160565,0.005567282,0.007647083,1.374845E-4,0.08628867,5.195306E-4,0.009788723,0.002433958,2.401921E-5,1.849228E-5,0.02771374,0.001499336,3.229599E-5,7.354702E-4,0.001013068,3.186275E-4,3.562611E-4,4.456301E-6,5.970613E-5,6.600297E-5,0.003475964,3.959338E-4,3.542222E-5,0.01099791,3.227921E-4,0.001303244,2.371139E-5,3.728667E-4,2.013683E-5,3.606033E-4,2.524628E-5,6.967245E-7,7.887961E-5,7.403612E-9,5.432188E-5,8.213872E-6,0.001133402,8.466982E-5,9.158076E-9,2.114808E-4,0.002766857,3.300537E-4,7.801842E-7,1.042923E-5,2.665618E-12,5.039492E-9,1.433394E-12,1.23126E-5,7.951835,5.910819E-5,450980.5,450980.5
2.310245E-6,16.0733,7.669292E9,1639.471,1639.471,9.500434E-4,1.0,0.8012427,6.907911E-4,0.03162696,0.005557998,0.007646818,1.371548E-4,0.08630922,5.188004E-4,0.009796404,0.002432503,2.396238E-5,1.84337E-5,0.02770828,0.001498028,3.224902E-5,7.362698E-4,0.001013705,3.1904E-4,3.558345E-4,4.434248E-6,5.960994E-5,6.603072E-5,0.003470751,3.956091E-4,3.534783E-5,0.01099418,3.222428E-4,0.001304615,2.376759E-5,3.732409E-4,2.017344E-5,3.608969E-4,2.528022E-5,6.987126E-7,7.854414E-5,7.339962E-9,5.401689E-5,8.172942E-6,0.001132397,8.428227E-5,9.071793E-9,2.103809E-4,0.00276654,3.300708E-4,7.820728E-7,1.044268E-5,2.606877E-12,4.92919E-9,1.385369E-12,1.21773E-5,7.951703,5.910693E-5,450973.0,450973.0
2.318511E-6,16.07403,7.545458E9,1639.487,1639.487,9.500434E-4,1.0,0.8012008,6.888216E-4,0.03167267,0.005538118,0.00764623,1.364504E-4,0.08635328,5.172358E-4,0.009812895,0.002429375,2.38408E-5,1.830853E-5,0.02769654,0.001495225,3.214836E-5,7.379874E-4,0.001015072,3.199261E-4,3.549188E-4,4.387196E-6,5.940354E-5,6.609006E-5,0.003459566,3.949112E-4,3.518877E-5,0.01098616,3.210653E-4,0.001307555,2.38885E-5,3.740447E-4,2.025213E-5,3.615271E-4,2.535314E-5,7.029985E-7,7.782698E-5,7.205087E-9,5.3369E-5,8.08566E-6,0.00113024,8.345436E-5,8.889037E-9,2.080336E-4,0.00276586,3.301069E-4,7.861387E-7,1.047158E-5,2.484809E-12,4.699913E-9,1.287389E-12,1.18912E-5,7.951421,5.910425E-5,450957.0,450957.0
2.366791E-6,16.07819,6.841064E9,1639.576,1639.576,9.500434E-4,1.0,0.8009593,6.775682E-4,0.03193612,0.005424577,0.007642342,1.324718E-4,0.08660638,5.082757E-4,0.009908147,0.002411221,2.31502E-5,1.760124E-5,0.02762788,0.00147919,3.157129E-5,7.47939E-4,0.001022981,3.250608E-4,3.496309E-4,4.123114E-6,5.82143E-5,6.642665E-5,0.003395159,3.908562E-4,3.42869E-5,0.01093954,3.14314E-4,0.001324491,2.459431E-5,3.786994E-4,2.070904E-5,3.651594E-4,2.577624E-5,7.282395E-7,7.376564E-5,6.471437E-9,4.980433E-5,7.597015E-6,0.001117763,7.878091E-5,7.897082E-9,1.948447E-4,0.00276194,3.303041E-4,8.09931E-7,1.063903E-5,1.877544E-12,3.557996E-9,8.384719E-13,1.035014E-5,7.949794,5.908894E-5,450864.7,450864.7
2.376761E-6,16.07903,6.699532E9,1639.594,1639.594,9.500434E-4,1.0,0.8009102,6.752964E-4,0.03198977,0.005401668,0.007641446,1.316782E-4,0.08665776,5.064628E-4,0.009927593,0.002407496,2.301163E-5,1.74601E-5,0.02761368,0.001475949,3.145441E-5,7.499771E-4,0.001024598,3.261125E-4,3.485517E-4,4.070793E-6,5.797215E-5,6.649407E-5,0.003382053,3.900235E-4,3.410627E-5,0.01092995,3.129464E-4,0.001327938,2.473995E-5,3.796521E-4,2.080282E-5,3.658994E-4,2.5863E-5,7.334963E-7,7.295353E-5,6.330805E-9,4.911261E-5,7.500474E-6,0.001115213,7.784952E-5,7.707406E-9,1.922289E-4,0.002761142,3.303419E-4,8.148535E-7,1.067332E-5,1.772008E-12,3.359295E-9,7.67455E-13,1.005793E-5,7.949464,5.908585E-5,450846.0,450846.0
2.39129E-6,16.08024,6.49566E9,1639.618,1639.618,9.500434E-4,1.0,0.8008391,6.720162E-4,0.03206752,0.005368598,0.007640084,1.305381E-4,0.08673212,5.038429E-4,0.009955801,0.002402084,2.281207E-5,1.725731E-5,0.02759299,0.001471266,3.128543E-5,7.529373E-4,0.001026944,3.2764E-4,3.469865E-4,3.995841E-6,5.762132E-5,6.659109E-5,0.003363069,3.888129E-4,3.38463E-5,0.01091601,3.109692E-4,0.001332931,2.495216E-5,3.810356E-4,2.093915E-5,3.669718E-4,2.598909E-5,7.411847E-7,7.178575E-5,6.13205E-9,4.813002E-5,7.362341E-6,0.001111511,7.651205E-5,7.43963E-9,1.884803E-4,0.002759985,3.303952E-4,8.220331E-7,1.072314E-5,1.628705E-12,3.089349E-9,6.745565E-13,9.646833E-6,7.948985,5.90814E-5,450818.8,450818.8
2.398279E-6,16.08082,6.398614E9,1639.63,1639.63,9.500434E-4,1.0,0.8008051,6.704515E-4,0.03210473,0.005352826,0.007639406,1.299965E-4,0.08676767,5.025922E-4,0.009969312,0.002399486,2.271709E-5,1.716098E-5,0.02758303,0.00146903,3.120473E-5,7.543568E-4,0.001028069,3.283724E-4,3.462369E-4,3.96033E-6,5.745346E-5,6.663724E-5,0.003353987,3.882318E-4,3.372264E-5,0.01090931,3.10025E-4,0.00133532,2.505419E-5,3.816989E-4,2.100457E-5,3.674851E-4,2.604959E-5,7.44894E-7,7.123069E-5,6.039003E-9,4.766793E-5,7.296971E-6,0.001109737,7.587711E-5,7.314393E-9,1.867038E-4,0.002759432,3.304202E-4,8.254885E-7,1.074702E-5,1.563955E-12,2.967323E-9,6.339552E-13,9.455168E-6,7.948756,5.907928E-5,450805.8,450805.8
2.417676E-6,16.0824,6.13262E9,1639.661,1639.661,9.500434E-4,1.0,0.8007113,6.661517E-4,0.03220737,0.005309496,0.007637449,1.285162E-4,0.08686559,4.99152E-4,0.01000663,0.002392299,2.245679E-5,1.689764E-5,0.02755539,0.001462884,3.098267E-5,7.582826E-4,0.001031176,3.303981E-4,3.441672E-4,3.86357E-6,5.699046E-5,6.676358E-5,0.003328945,3.866231E-4,3.338398E-5,0.01089076,3.074269E-4,0.001341907,2.53373E-5,3.835327E-4,2.118568E-5,3.689011E-4,2.621698E-5,7.552295E-7,6.971223E-5,5.789113E-9,4.642009E-5,7.119096E-6,0.001104834,7.414265E-5,6.978477E-9,1.818616E-4,0.002757905,3.304869E-4,8.350877E-7,1.081309E-5,1.39742E-12,2.65331E-9,5.336248E-13,8.943058E-6,7.948124,5.907346E-5,450770.0,450770.0
2.46942E-6,16.08651,5.446746E9,1639.738,1639.738,9.500434E-4,1.0,0.8004655,6.549844E-4,0.03247671,0.005197043,0.007631708,1.247249E-4,0.08712163,4.901956E-4,0.01010483,0.002373281,2.17857E-5,1.622318E-5,0.02748162,0.001446889,3.040391E-5,7.686536E-4,0.001039368,3.35748E-4,3.387237E-4,3.617905E-6,5.577631E-5,6.708838E-5,0.003263321,3.823629E-4,3.251236E-5,0.01084156,3.006572E-4,0.001359176,2.609166E-5,3.883734E-4,2.166529E-5,3.726181E-4,2.66598E-5,7.830797E-7,6.581678E-5,5.178552E-9,4.332552E-5,6.669223E-6,0.001091915,6.971035E-5,6.160627E-9,1.695586E-4,0.0027539,3.306481E-4,8.607476E-7,1.098763E-5,1.034722E-12,1.968472E-9,3.368723E-13,7.709248E-6,7.946469,5.905839E-5,450676.1,450676.2
