Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_IC3H7_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_NC4H10_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_C5H5_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NC5H12_Soln#19 (),Mole_fraction_NC5H11_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC6H12_Soln#19 (),Mole_fraction_NC7H15_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C6H5C2H3_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_C14H10_Soln#19 (),Mole_fraction_BIN1B_Soln#19 (),Mole_fraction_NC12H25_Soln#19 (),Mole_fraction_NC12H26_Soln#19 (),Mole_fraction_NC16H34_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
0.001391202,15.68375,-1.067592E8,1497.67,1497.67,9.500434E-4,1.0,0.7685862,2.215906E-5,0.08072816,5.101778E-5,3.328153E-4,1.822199E-6,0.07537996,5.819869E-6,0.06299444,9.179392E-7,4.068231E-9,3.059895E-9,2.017096E-4,3.088848E-6,7.597301E-4,3.056528E-4,5.523052E-5,8.37963E-9,8.176454E-11,3.879448E-10,7.988332E-7,6.156753E-7,3.513005E-7,0.001024843,6.973053E-7,0.001363962,0.001167768,0.004859982,4.286887E-5,3.154639E-4,2.528214E-5,3.183483E-4,1.597857E-11,8.269307E-15,9.55279E-9,7.87186E-8,1.499835E-11,-1.002779E-15,5.596369E-12,8.131811E-4,3.087012E-5,2.429994E-4,7.785975E-5,5.811302E-5,2.725998E-5,2.933339E-6,-1.193514E-33,-6.445275E-44,-6.644412E-151,-1.22192E-10,7.444369,6.057502E-5,422200.1,422200.1
0.00139505,15.68314,-1.064291E8,1497.565,1497.565,9.500434E-4,1.0,0.7685936,2.213341E-5,0.08073549,5.095763E-5,3.329071E-4,1.820629E-6,0.07533421,5.812041E-6,0.06302522,9.179127E-7,4.063419E-9,3.055682E-9,2.015189E-4,3.084522E-6,7.591267E-4,3.053526E-4,5.513128E-5,8.381025E-9,8.149123E-11,3.878259E-10,7.98308E-7,6.155268E-7,3.510548E-7,0.001024188,6.959819E-7,0.001363656,0.001168209,0.004862822,4.284094E-5,3.152294E-4,2.524589E-5,3.185337E-4,1.597702E-11,9.666007E-15,9.547411E-9,7.866925E-8,1.500556E-11,-3.498405E-17,3.905137E-12,8.119621E-4,3.079966E-5,2.433266E-4,7.783589E-5,5.822399E-5,2.733716E-5,2.947923E-6,-1.193476E-33,-6.2707E-44,-3.933117E-151,-1.275098E-10,7.44413,6.057735E-5,422186.6,422186.6
0.001395885,15.68301,-1.063595E8,1497.542,1497.542,9.500434E-4,1.0,0.7685951,2.212782E-5,0.08073708,5.094473E-5,3.329271E-4,1.820293E-6,0.07532429,5.810351E-6,0.0630319,9.179071E-7,4.062426E-9,3.054895E-9,2.014777E-4,3.083587E-6,7.589961E-4,3.052876E-4,5.51098E-5,8.381326E-9,8.148696E-11,3.878003E-10,7.981943E-7,6.154946E-7,3.510016E-7,0.001024046,6.956984E-7,0.00136359,0.001168305,0.004863437,4.28349E-5,3.151786E-4,2.523803E-5,3.185739E-4,1.597657E-11,1.015288E-14,9.546298E-9,7.865894E-8,1.497752E-11,2.476486E-16,3.524884E-12,8.116979E-4,3.078441E-5,2.433976E-4,7.783071E-5,5.824807E-5,2.735392E-5,2.951096E-6,-1.193467E-33,-6.233431E-44,-3.506501E-151,-1.269434E-10,7.444078,6.057785E-5,422183.6,422183.6
0.001398411,15.68262,-1.061449E8,1497.473,1497.473,9.500434E-4,1.0,0.7685999,2.211074E-5,0.08074188,5.090493E-5,3.329873E-4,1.819246E-6,0.07529434,5.805162E-6,0.06305204,9.178901E-7,4.059338E-9,3.052369E-9,2.013532E-4,3.080759E-6,7.586024E-4,3.050917E-4,5.504501E-5,8.382232E-9,8.142161E-11,3.877231E-10,7.978513E-7,6.153975E-7,3.508363E-7,0.001023617,6.948288E-7,0.001363391,0.001168593,0.004865296,4.281666E-5,3.150253E-4,2.521434E-5,3.186955E-4,1.597529E-11,9.903553E-15,9.54361E-9,7.8628E-8,1.492641E-11,-3.907023E-17,2.978825E-12,8.109002E-4,3.073837E-5,2.436119E-4,7.781507E-5,5.832084E-5,2.740457E-5,2.960694E-6,-1.193442E-33,-6.122155E-44,-2.478035E-151,-1.266535E-10,7.443922,6.057937E-5,422174.8,422174.8
0.0014,15.68237,-1.060103E8,1497.429,1497.429,9.500434E-4,1.0,0.768603,2.210017E-5,0.0807449,5.088017E-5,3.330252E-4,1.8186E-6,0.07527553,5.801943E-6,0.06306469,9.178793E-7,4.057427E-9,3.050809E-9,2.012752E-4,3.078986E-6,7.583557E-4,3.04969E-4,5.500437E-5,8.382795E-9,8.138807E-11,3.876745E-10,7.976359E-7,6.153366E-7,3.507348E-7,0.001023348,6.942851E-7,0.001363266,0.001168774,0.004866464,4.280523E-5,3.149291E-4,2.519947E-5,3.187719E-4,1.597449E-11,9.832103E-15,9.542235E-9,7.860857E-8,1.49135E-11,-9.452281E-17,2.849305E-12,8.103994E-4,3.070948E-5,2.437466E-4,7.780525E-5,5.836657E-5,2.743641E-5,2.966732E-6,-1.193427E-33,-6.053244E-44,-1.992688E-151,-1.269957E-10,7.443824,6.058033E-5,422169.2,422169.2
0.001403602,15.68181,-1.057074E8,1497.331,1497.331,9.500434E-4,1.0,0.7686098,2.20767E-5,0.08075172,5.08253E-5,3.331111E-4,1.817178E-6,0.07523295,5.794783E-6,0.06309331,9.178556E-7,4.053396E-9,3.047729E-9,2.01099E-4,3.074999E-6,7.577985E-4,3.046916E-4,5.491259E-5,8.384133E-9,8.147224E-11,3.875665E-10,7.971587E-7,6.151988E-7,3.505122E-7,0.001022739,6.930716E-7,0.001362985,0.001169183,0.004869107,4.277942E-5,3.147115E-4,2.516587E-5,3.18945E-4,1.59751E-11,1.285109E-14,9.546629E-9,7.856464E-8,1.553939E-11,3.041179E-15,1.167576E-11,8.092666E-4,3.06442E-5,2.440515E-4,7.778299E-5,5.847016E-5,2.75086E-5,2.980454E-6,-1.193391E-33,-5.899999E-44,-1.216262E-151,-1.659232E-10,7.443602,6.058249E-5,422156.6,422156.6
0.001404434,15.68168,-1.056371E8,1497.309,1497.309,9.500434E-4,1.0,0.7686114,2.20711E-5,0.08075329,5.081235E-5,3.331309E-4,1.816833E-6,0.07522312,5.793088E-6,0.06309991,9.178503E-7,4.052198E-9,3.046604E-9,2.010584E-4,3.074079E-6,7.576702E-4,3.046277E-4,5.489144E-5,8.384434E-9,8.134532E-11,3.875419E-10,7.970467E-7,6.151671E-7,3.504579E-7,0.001022599,6.927892E-7,0.001362921,0.001169277,0.004869717,4.277347E-5,3.146613E-4,2.515811E-5,3.18985E-4,1.59747E-11,9.737172E-15,9.544039E-9,7.855457E-8,1.547837E-11,-1.9261E-16,1.072869E-11,8.090052E-4,3.062916E-5,2.44122E-4,7.777785E-5,5.849409E-5,2.752528E-5,2.983633E-6,-1.193383E-33,-5.865153E-44,-1.085269E-151,-1.662207E-10,7.44355,6.058299E-5,422153.7,422153.7
0.001404888,15.68161,-1.055983E8,1497.296,1497.296,9.500434E-4,1.0,0.7686122,2.206807E-5,0.08075415,5.080532E-5,3.331418E-4,1.81666E-6,0.07521777,5.792169E-6,0.06310351,9.178475E-7,4.052099E-9,3.049695E-9,2.010363E-4,3.073578E-6,7.576002E-4,3.045929E-4,5.487992E-5,8.384636E-9,8.390447E-11,3.875286E-10,7.969943E-7,6.151498E-7,3.504288E-7,0.001022522,6.926347E-7,0.001362886,0.001169328,0.00487005,4.277023E-5,3.146339E-4,2.515389E-5,3.190068E-4,1.597623E-11,2.289353E-14,9.552678E-9,7.854908E-8,1.614441E-11,1.148183E-14,2.024977E-11,8.088627E-4,3.062096E-5,2.441604E-4,7.777505E-5,5.850714E-5,2.753438E-5,2.985366E-6,-1.193378E-33,-5.846237E-44,-1.019866E-151,-2.014221E-10,7.443522,6.058326E-5,422152.1,422152.1
0.001411119,15.68065,-1.05077E8,1497.127,1497.127,9.500434E-4,1.0,0.768624,2.202678E-5,0.08076591,5.070887E-5,3.332901E-4,1.814116E-6,0.07514443,5.779613E-6,0.06315276,9.178073E-7,4.044171E-9,3.040015E-9,2.007341E-4,3.06672E-6,7.56646E-4,3.041178E-4,5.472251E-5,8.386837E-9,8.117702E-11,3.873439E-10,7.961554E-7,6.149131E-7,3.500298E-7,0.001021473,6.905241E-7,0.001362407,0.001170031,0.004874603,4.272597E-5,3.142599E-4,2.509618E-5,3.193058E-4,1.597223E-11,9.896861E-15,9.53343E-9,7.847426E-8,1.536345E-11,-3.295217E-17,8.617975E-12,8.069134E-4,3.050887E-5,2.446862E-4,7.773666E-5,5.8686E-5,2.765919E-5,3.009173E-6,-1.193317E-33,-5.593212E-44,-4.384973E-152,-1.941771E-10,7.44314,6.058699E-5,422130.4,422130.4
0.001420693,15.67918,-1.042837E8,1496.869,1496.869,9.500434E-4,1.0,0.7686421,2.196539E-5,0.08078387,5.056543E-5,3.335177E-4,1.810378E-6,0.07503234,5.760893E-6,0.06322795,9.177474E-7,4.033212E-9,3.031613E-9,2.00275E-4,3.056326E-6,7.551977E-4,3.033964E-4,5.448327E-5,8.390216E-9,8.142699E-11,3.870659E-10,7.948939E-7,6.145522E-7,3.494451E-7,0.001019872,6.873554E-7,0.001361686,0.001171101,0.004881564,4.265873E-5,3.136897E-4,2.500828E-5,3.197641E-4,1.596883E-11,1.897798E-14,9.532645E-9,7.836083E-8,1.568499E-11,9.882533E-15,1.373295E-11,8.039381E-4,3.033825E-5,2.45491E-4,7.767788E-5,5.896013E-5,2.785081E-5,3.045928E-6,-1.193223E-33,-5.226389E-44,-1.192712E-152,-2.326654E-10,7.442555,6.059267E-5,422097.3,422097.3
0.001421003,15.67913,-1.042626E8,1496.861,1496.861,9.500434E-4,1.0,0.7686427,2.196336E-5,0.08078445,5.056087E-5,3.335251E-4,1.810271E-6,0.07502873,5.760289E-6,0.06323038,9.177459E-7,4.033456E-9,3.033611E-9,2.002603E-4,3.055995E-6,7.551512E-4,3.033732E-4,5.447559E-5,8.39038E-9,8.224629E-11,3.870576E-10,7.948631E-7,6.145406E-7,3.494262E-7,0.00101982,6.872547E-7,0.001361662,0.001171135,0.004881789,4.265657E-5,3.136713E-4,2.500545E-5,3.19779E-4,1.597101E-11,-1.004987E-13,9.541369E-9,7.835719E-8,1.641878E-11,-1.993021E-14,2.417925E-11,8.038422E-4,3.033277E-5,2.45517E-4,7.767598E-5,5.896898E-5,2.7857E-5,3.047125E-6,-1.19322E-33,-5.214948E-44,-1.143574E-152,-2.730196E-10,7.442537,6.059286E-5,422096.2,422096.2
0.001423553,15.67874,-1.040497E8,1496.793,1496.793,9.500434E-4,1.0,0.7686475,2.194653E-5,0.08078921,5.052173E-5,3.335857E-4,1.809217E-6,0.074999,5.755181E-6,0.0632503,9.177321E-7,4.029722E-9,3.028213E-9,2.001391E-4,3.053257E-6,7.547693E-4,3.031829E-4,5.441251E-5,8.391302E-9,8.094885E-11,3.869877E-10,7.945289E-7,6.144456E-7,3.492615E-7,0.001019396,6.864031E-7,0.001361473,0.001171418,0.004883635,4.263883E-5,3.135205E-4,2.498218E-5,3.199008E-4,1.596948E-11,9.864814E-15,9.528337E-9,7.832743E-8,1.597072E-11,-3.381218E-17,1.7285E-11,8.03054E-4,3.028771E-5,2.457306E-4,7.766037E-5,5.904185E-5,2.7908E-5,3.056964E-6,-1.193195E-33,-5.121793E-44,-8.095961E-153,-2.693458E-10,7.442382,6.059436E-5,422087.4,422087.4
0.001429039,15.6779,-1.036001E8,1496.646,1496.646,9.500434E-4,1.0,0.7686578,2.191048E-5,0.08079944,5.043761E-5,3.337158E-4,1.806998E-6,0.07493522,5.744251E-6,0.06329302,9.177003E-7,4.023426E-9,3.025815E-9,1.998798E-4,3.047357E-6,7.539528E-4,3.027759E-4,5.427738E-5,8.39321E-9,8.304956E-11,3.868334E-10,7.938144E-7,6.142414E-7,3.489094E-7,0.001018485,6.845738E-7,0.00136107,0.001172024,0.004887597,4.260088E-5,3.131972E-4,2.49324E-5,3.201628E-4,1.596619E-11,-1.179545E-13,9.523972E-9,7.826375E-8,1.577454E-11,-3.390713E-14,1.476651E-11,8.013639E-4,3.019114E-5,2.461894E-4,7.762685E-5,5.919842E-5,2.80177E-5,3.078124E-6,-1.193142E-33,-4.927199E-44,-3.851522E-153,-2.846623E-10,7.44205,6.05976E-5,422068.6,422068.6
0.001429145,15.67789,-1.035896E8,1496.643,1496.643,9.500434E-4,1.0,0.768658,2.190977E-5,0.08079963,5.0436E-5,3.337183E-4,1.806963E-6,0.07493399,5.744038E-6,0.06329385,9.176998E-7,4.023767E-9,3.027011E-9,1.998748E-4,3.047243E-6,7.53937E-4,3.027681E-4,5.427476E-5,8.393276E-9,8.315052E-11,3.868305E-10,7.938066E-7,6.142374E-7,3.489024E-7,0.001018467,6.845383E-7,0.001361062,0.001172036,0.004887674,4.260014E-5,3.131909E-4,2.493144E-5,3.201679E-4,1.596747E-11,-2.686146E-13,9.524655E-9,7.826252E-8,1.618024E-11,-3.118468E-14,2.058507E-11,8.013311E-4,3.018927E-5,2.461983E-4,7.76262E-5,5.920146E-5,2.801983E-5,3.078536E-6,-1.193141E-33,-4.923493E-44,-3.796336E-153,-3.057041E-10,7.442043,6.059766E-5,422068.2,422068.2
0.001429229,15.67788,-1.03585E8,1496.641,1496.641,9.500434E-4,1.0,0.7686582,2.190923E-5,0.08079979,5.043473E-5,3.337203E-4,1.806932E-6,0.07493302,5.743872E-6,0.0632945,9.176994E-7,4.024015E-9,3.026272E-9,1.998709E-4,3.047153E-6,7.539246E-4,3.027619E-4,5.427271E-5,8.393325E-9,8.211028E-11,3.868284E-10,7.938001E-7,6.142343E-7,3.48897E-7,0.001018454,6.845105E-7,0.001361056,0.001172045,0.004887735,4.259957E-5,3.13186E-4,2.493069E-5,3.201718E-4,1.596836E-11,-1.546964E-13,9.518012E-9,7.826156E-8,1.637923E-11,-3.407576E-14,2.342274E-11,8.013055E-4,3.01878E-5,2.462052E-4,7.762569E-5,5.920384E-5,2.80215E-5,3.078858E-6,-1.19314E-33,-4.920594E-44,-3.753714E-153,-3.175961E-10,7.442038,6.059771E-5,422067.9,422067.9
0.001429336,15.67786,-1.035766E8,1496.638,1496.638,9.500434E-4,1.0,0.7686584,2.190854E-5,0.08079999,5.04331E-5,3.337229E-4,1.806884E-6,0.07493177,5.74366E-6,0.06329533,9.176988E-7,4.023871E-9,3.024298E-9,1.998658E-4,3.047038E-6,7.539087E-4,3.027539E-4,5.427007E-5,8.393376E-9,8.135489E-11,3.868257E-10,7.93788E-7,6.142303E-7,3.488903E-7,0.001018436,6.844747E-7,0.001361048,0.001172057,0.004887812,4.259883E-5,3.131797E-4,2.492971E-5,3.20177E-4,1.596892E-11,-3.338727E-13,9.517976E-9,7.826031E-8,1.64974E-11,1.267379E-15,2.512187E-11,8.012724E-4,3.018591E-5,2.462142E-4,7.762503E-5,5.920691E-5,2.802365E-5,3.079274E-6,-1.193139E-33,-4.916858E-44,-3.699432E-153,-3.253751E-10,7.442032,6.059777E-5,422067.6,422067.6
0.001429479,15.67784,-1.035654E8,1496.634,1496.634,9.500434E-4,1.0,0.7686587,2.190761E-5,0.08080026,5.043094E-5,3.337262E-4,1.806828E-6,0.07493011,5.743378E-6,0.06329644,9.176981E-7,4.023731E-9,3.024779E-9,1.998591E-4,3.046885E-6,7.538875E-4,3.027434E-4,5.426657E-5,8.393444E-9,8.149914E-11,3.868222E-10,7.937747E-7,6.14225E-7,3.488813E-7,0.001018412,6.844274E-7,0.001361038,0.001172073,0.004887915,4.259784E-5,3.131713E-4,2.492843E-5,3.201838E-4,1.596971E-11,-1.618139E-13,9.511028E-9,7.825866E-8,1.674223E-11,8.290711E-15,2.859997E-11,8.012285E-4,3.018341E-5,2.462261E-4,7.762416E-5,5.921098E-5,2.80265E-5,3.079825E-6,-1.193138E-33,-4.911913E-44,-3.62874E-153,-3.394937E-10,7.442023,6.059785E-5,422067.1,422067.1
0.001429603,15.67782,-1.035559E8,1496.631,1496.631,9.500434E-4,1.0,0.7686589,2.190681E-5,0.08080049,5.042907E-5,3.337292E-4,1.806778E-6,0.07492867,5.743134E-6,0.06329741,9.176974E-7,4.023622E-9,3.024395E-9,1.998533E-4,3.046752E-6,7.538692E-4,3.027342E-4,5.426352E-5,8.393503E-9,8.143066E-11,3.868191E-10,7.937627E-7,6.142204E-7,3.488735E-7,0.001018392,6.843863E-7,0.001361029,0.001172086,0.004888004,4.259699E-5,3.13164E-4,2.49273E-5,3.201897E-4,1.597037E-11,3.454929E-14,9.505297E-9,7.825723E-8,1.693108E-11,7.273124E-15,3.126578E-11,8.011904E-4,3.018123E-5,2.462365E-4,7.76234E-5,5.921452E-5,2.802898E-5,3.080304E-6,-1.193137E-33,-4.907616E-44,-3.56835E-153,-3.507097E-10,7.442016,6.059793E-5,422066.6,422066.7
0.001429719,15.6778,-1.035454E8,1496.628,1496.628,9.500434E-4,1.0,0.7686591,2.190606E-5,0.0808007,5.042731E-5,3.337319E-4,1.806728E-6,0.07492733,5.742905E-6,0.06329831,9.176968E-7,4.023373E-9,3.023673E-9,1.998479E-4,3.046627E-6,7.53852E-4,3.027257E-4,5.426067E-5,8.393555E-9,8.130614E-11,3.868162E-10,7.9375E-7,6.142161E-7,3.488662E-7,0.001018372,6.84348E-7,0.00136102,0.001172099,0.004888088,4.259619E-5,3.131572E-4,2.492626E-5,3.201952E-4,1.597086E-11,-1.206728E-13,9.505101E-9,7.825589E-8,1.70663E-11,4.730621E-15,3.315867E-11,8.011547E-4,3.01792E-5,2.462462E-4,7.762269E-5,5.921783E-5,2.80313E-5,3.080752E-6,-1.193136E-33,-4.903599E-44,-3.512761E-153,-3.591558E-10,7.442009,6.0598E-5,422066.2,422066.3
0.001429897,15.67777,-1.035313E8,1496.623,1496.623,9.500434E-4,1.0,0.7686595,2.190489E-5,0.08080103,5.042463E-5,3.337362E-4,1.806668E-6,0.07492527,5.742555E-6,0.06329969,9.176959E-7,4.023447E-9,3.027246E-9,1.998395E-4,3.046437E-6,7.538257E-4,3.027126E-4,5.425631E-5,8.393663E-9,8.354606E-11,3.868118E-10,7.937375E-7,6.142095E-7,3.488549E-7,0.001018343,6.842892E-7,0.001361007,0.001172119,0.004888216,4.259497E-5,3.131468E-4,2.492465E-5,3.202037E-4,1.597286E-11,-6.698033E-13,9.510842E-9,7.825383E-8,1.781757E-11,-4.331106E-14,4.38148E-11,8.011002E-4,3.017608E-5,2.46261E-4,7.762161E-5,5.922289E-5,2.803485E-5,3.081438E-6,-1.193134E-33,-4.89746E-44,-3.42939E-153,-4.003589E-10,7.441998,6.05981E-5,422065.6,422065.6
0.00143003,15.67775,-1.035189E8,1496.62,1496.62,9.500434E-4,1.0,0.7686597,2.190403E-5,0.08080128,5.042262E-5,3.337393E-4,1.806617E-6,0.07492372,5.742292E-6,0.06330072,9.176953E-7,4.023572E-9,3.0267E-9,1.998333E-4,3.046295E-6,7.53806E-4,3.027027E-4,5.425305E-5,8.393753E-9,8.351234E-11,3.868086E-10,7.937279E-7,6.142046E-7,3.488465E-7,0.001018321,6.842451E-7,0.001360998,0.001172133,0.004888312,4.259405E-5,3.13139E-4,2.492345E-5,3.202101E-4,1.597474E-11,-5.310912E-13,9.515507E-9,7.82523E-8,1.837247E-11,-9.423032E-14,5.164879E-11,8.010593E-4,3.017375E-5,2.462721E-4,7.76208E-5,5.922669E-5,2.803752E-5,3.081952E-6,-1.193133E-33,-4.892862E-44,-3.368183E-153,-4.306974E-10,7.44199,6.059818E-5,422065.2,422065.2
0.001430332,15.67771,-1.034952E8,1496.611,1496.611,9.500434E-4,1.0,0.7686603,2.19021E-5,0.08080184,5.041804E-5,3.337465E-4,1.806479E-6,0.07492022,5.7417E-6,0.06330307,9.176936E-7,4.022433E-9,3.022021E-9,1.998191E-4,3.045973E-6,7.537613E-4,3.026805E-4,5.424564E-5,8.393876E-9,8.093675E-11,3.868012E-10,7.936889E-7,6.141934E-7,3.488278E-7,0.001018271,6.841455E-7,0.001360976,0.001172166,0.00488853,4.259197E-5,3.131212E-4,2.492072E-5,3.202245E-4,1.597535E-11,1.055401E-14,9.516106E-9,7.824881E-8,1.835183E-11,8.020765E-16,5.120329E-11,8.009665E-4,3.016845E-5,2.462974E-4,7.761895E-5,5.92353E-5,2.804356E-5,3.083119E-6,-1.19313E-33,-4.882447E-44,-3.233829E-153,-4.367971E-10,7.441972,6.059836E-5,422064.1,422064.2
0.001440093,15.67623,-1.027043E8,1496.352,1496.352,9.500434E-4,1.0,0.7686786,2.183921E-5,0.08081992,5.027133E-5,3.339774E-4,1.802596E-6,0.07480742,5.722616E-6,0.06337853,9.176337E-7,4.010517E-9,3.012848E-9,1.993634E-4,3.035604E-6,7.523291E-4,3.019663E-4,5.400787E-5,8.397056E-9,8.093945E-11,3.865243E-10,7.923962E-7,6.138324E-7,3.482158E-7,0.001016661,6.809456E-7,0.001360273,0.001173234,0.004895539,4.25253E-5,3.12551E-4,2.483318E-5,3.206894E-4,1.596448E-11,1.788652E-14,9.511609E-9,7.813733E-8,1.608868E-11,8.820175E-15,1.808926E-11,7.979823E-4,2.999831E-5,2.471099E-4,7.755955E-5,5.951308E-5,2.823855E-5,3.120906E-6,-1.193036E-33,-4.55831E-44,-8.697549E-154,-4.250881E-10,7.441385,6.060407E-5,422030.9,422030.9
0.00144075,15.67613,-1.026513E8,1496.335,1496.335,9.500434E-4,1.0,0.7686798,2.183506E-5,0.08082113,5.026167E-5,3.339929E-4,1.802357E-6,0.07479986,5.721355E-6,0.06338358,9.176298E-7,4.010611E-9,3.014834E-9,1.993331E-4,3.034914E-6,7.522336E-4,3.019186E-4,5.399198E-5,8.397351E-9,8.226267E-11,3.865065E-10,7.923258E-7,6.138081E-7,3.481758E-7,0.001016553,6.807328E-7,0.001360227,0.001173305,0.004896009,4.252085E-5,3.125129E-4,2.482733E-5,3.207207E-4,1.596775E-11,-2.963702E-14,9.52791E-9,7.812983E-8,1.726413E-11,8.840873E-14,3.498215E-11,7.977824E-4,2.998693E-5,2.471644E-4,7.755557E-5,5.953174E-5,2.825166E-5,3.123455E-6,-1.193029E-33,-4.537328E-44,-7.962234E-154,-4.901324E-10,7.441345,6.060445E-5,422028.6,422028.6
0.001440878,15.67611,-1.026412E8,1496.332,1496.332,9.500434E-4,1.0,0.7686801,2.183423E-5,0.08082137,5.025978E-5,3.339959E-4,1.802315E-6,0.07479838,5.721106E-6,0.06338457,9.176292E-7,4.010877E-9,3.016637E-9,1.993271E-4,3.034779E-6,7.522149E-4,3.019093E-4,5.398888E-5,8.397431E-9,8.185397E-11,3.865034E-10,7.923185E-7,6.138034E-7,3.481678E-7,0.001016532,6.806911E-7,0.001360218,0.001173319,0.004896101,4.251998E-5,3.125054E-4,2.482618E-5,3.207268E-4,1.596936E-11,-2.086236E-12,9.518595E-9,7.812837E-8,1.772612E-11,1.379198E-14,4.150515E-11,7.977433E-4,2.998471E-5,2.471751E-4,7.755479E-5,5.953538E-5,2.825422E-5,3.123953E-6,-1.193028E-33,-4.533238E-44,-7.825925E-154,-5.174537E-10,7.441338,6.060452E-5,422028.2,422028.2
0.00145011,15.67473,-1.019044E8,1496.089,1496.089,9.500434E-4,1.0,0.7686973,2.177571E-5,0.08083835,5.012331E-5,3.342136E-4,1.798676E-6,0.07469245,5.703338E-6,0.06345533,9.175723E-7,3.999043E-9,3.003024E-9,1.989024E-4,3.025122E-6,7.508827E-4,3.012445E-4,5.376716E-5,8.400309E-9,8.040828E-11,3.86247E-10,7.911084E-7,6.134645E-7,3.475982E-7,0.001015021,6.777116E-7,0.00135957,0.001174317,0.004902685,4.245785E-5,3.119718E-4,2.474439E-5,3.211653E-4,1.595867E-11,9.774699E-15,9.50031E-9,7.802474E-8,1.580235E-11,-1.180781E-16,1.361683E-11,7.949459E-4,2.982577E-5,2.479395E-4,7.749888E-5,5.979724E-5,2.843846E-5,3.159894E-6,-1.19294E-33,-4.249431E-44,-2.315354E-154,-4.934869E-10,7.440787,6.060988E-5,421997.0,421997.0
0.001461183,15.67308,-1.010329E8,1495.8,1495.8,9.500434E-4,1.0,0.7687179,2.17064E-5,0.08085858,4.996191E-5,3.344739E-4,1.7944E-6,0.0745662,5.682309E-6,0.06353954,9.175053E-7,3.986982E-9,2.993458E-9,1.983995E-4,3.013687E-6,7.493085E-4,3.004585E-4,5.350469E-5,8.403697E-9,8.033781E-11,3.859461E-10,7.896937E-7,6.130607E-7,3.469234E-7,0.001013222,6.741854E-7,0.001358812,0.0011755,0.004910535,4.238433E-5,3.113379E-4,2.464733E-5,3.2169E-4,1.594988E-11,-1.156422E-14,9.497696E-9,7.790274E-8,1.546729E-11,1.602901E-15,1.105103E-11,7.916176E-4,2.963728E-5,2.488519E-4,7.743212E-5,6.011036E-5,2.865922E-5,3.203218E-6,-1.192835E-33,-3.932869E-44,-5.276218E-155,-4.872276E-10,7.440131,6.061626E-5,421959.8,421959.8
0.001461363,15.67305,-1.010165E8,1495.795,1495.795,9.500434E-4,1.0,0.7687183,2.170525E-5,0.08085891,4.995927E-5,3.344781E-4,1.794333E-6,0.07456417,5.681963E-6,0.0635409,9.175043E-7,3.98692E-9,2.995819E-9,1.983914E-4,3.013503E-6,7.492832E-4,3.004459E-4,5.350047E-5,8.403774E-9,8.262681E-11,3.859415E-10,7.896766E-7,6.130542E-7,3.46912E-7,0.001013193,6.741281E-7,0.001358799,0.00117552,0.004910661,4.238315E-5,3.113277E-4,2.464577E-5,3.216985E-4,1.595074E-11,1.981641E-13,9.503144E-9,7.790076E-8,1.589631E-11,2.317388E-13,1.73862E-11,7.915639E-4,2.963425E-5,2.488666E-4,7.743104E-5,6.011543E-5,2.866279E-5,3.203922E-6,-1.192833E-33,-3.927947E-44,-5.151578E-155,-5.067556E-10,7.440121,6.061636E-5,421959.2,421959.2
