Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_IC3H7_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_PC4H9_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H5_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M3_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_DIALLYL_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_NC12H26_Soln#13 (),Mole_fraction_NC16H34_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
2.018348E-6,15.66266,-6.39344E10,1443.239,1443.239,0.001128176,1.0,0.8656615,4.114356E-4,0.00984623,0.004518177,0.00380745,5.614953E-4,0.04657915,2.433018E-4,0.001127492,0.002025337,4.495767E-5,8.414671E-5,0.02051832,9.359195E-4,7.361117E-5,1.634598E-4,1.060168E-5,5.555515E-4,3.893948E-5,7.528573E-5,1.565366E-5,3.11749E-5,0.006316748,3.631127E-4,2.29459E-4,0.00759466,1.03886E-4,1.215516E-4,3.320929E-7,1.03774E-4,3.728839E-7,8.099626E-5,2.096438E-6,8.208071E-9,2.567309E-4,0.004199001,1.162367E-4,0.002012318,4.370263E-5,6.617677E-4,0.00373454,0.003414084,1.395587E-4,1.189169E-8,1.271903E-6,1.834833E-5,1.623046E-7,0.002747187,8.908687E-4,0.009442505,8.530371,7.202968E-5,483791.5,483791.5
2.062684E-6,15.66514,-6.258074E10,1442.634,1442.634,0.001128176,1.0,0.8651656,4.050438E-4,0.009980712,0.00445007,0.00384482,5.52707E-4,0.04691399,2.416545E-4,0.001144739,0.00203769,4.427001E-5,8.230863E-5,0.02063681,9.325271E-4,7.51214E-5,1.653686E-4,1.081514E-5,5.57445E-4,3.805358E-5,7.567347E-5,1.601033E-5,3.162488E-5,0.006339228,3.665301E-4,2.276618E-4,0.007651386,1.036025E-4,1.247932E-4,3.463758E-7,1.050788E-4,3.890229E-7,8.268511E-5,2.149159E-6,8.53514E-9,2.570094E-4,0.004198046,1.172971E-4,0.002023299,4.38804E-5,6.62294E-4,0.003736309,0.003410335,1.395396E-4,1.236727E-8,1.309523E-6,1.871239E-5,1.668345E-7,0.002708079,8.724966E-4,0.009328728,8.525442,7.201827E-5,483512.0,483512.0
2.131355E-6,15.66883,-6.059192E10,1441.721,1441.721,0.001128177,1.0,0.8644197,3.955323E-4,0.01018403,0.004348336,0.003900584,5.39645E-4,0.04741873,2.391409E-4,0.001171021,0.002055975,4.325226E-5,7.959821E-5,0.02081406,9.274749E-4,7.743299E-5,1.682712E-4,1.114193E-5,5.601881E-4,3.674921E-5,7.624022E-5,1.65563E-5,3.230432E-5,0.00637214,3.716404E-4,2.24944E-4,0.007736726,1.031067E-4,1.297728E-4,3.688094E-7,1.070641E-4,4.144084E-7,8.527285E-5,2.230151E-6,9.049106E-9,2.573745E-4,0.00419569,1.188624E-4,0.00203953,4.4149E-5,6.629866E-4,0.003738164,0.003404706,1.394838E-4,1.311331E-8,1.367736E-6,1.926586E-5,1.738352E-7,0.002649643,8.452588E-4,0.009158094,8.518039,7.200131E-5,483092.1,483092.1
2.279897E-6,15.67623,-5.668535E10,1439.839,1439.839,0.001128176,1.0,0.8628913,3.764357E-4,0.01060442,0.004142822,0.004013103,5.134649E-4,0.04845687,2.338535E-4,0.001226163,0.002092305,4.122604E-5,7.424535E-5,0.02117342,9.172872E-4,8.232149E-5,1.743405E-4,1.183306E-5,5.65412E-4,3.418035E-5,7.733906E-5,1.771105E-5,3.370432E-5,0.006436135,3.819879E-4,2.193238E-4,0.007911584,1.018371E-4,1.403649E-4,4.185062E-7,1.112196E-4,4.70808E-7,9.075607E-5,2.402551E-6,1.018986E-8,2.579218E-4,0.004187381,1.219523E-4,0.002071686,4.470534E-5,6.640289E-4,0.003738917,0.003393208,1.392704E-4,1.476324E-8,1.493284E-6,2.042133E-5,1.889018E-7,0.002531398,7.909441E-4,0.008810494,8.502908,7.196733E-5,482234.0,482234.0
2.293137E-6,15.67685,-5.63607E10,1439.677,1439.677,0.001128176,1.0,0.8627604,3.748245E-4,0.01064067,0.004125414,0.004022629,5.112584E-4,0.04854605,2.333918E-4,0.001230969,0.002095345,4.105601E-5,7.379918E-5,0.02120396,9.164234E-4,8.274994E-5,1.748683E-4,1.189363E-5,5.658346E-4,3.396667E-5,7.742925E-5,1.781226E-5,3.382464E-5,0.006441398,3.82866E-4,2.188393E-4,0.007926561,1.017128E-4,1.412967E-4,4.23007E-7,1.115812E-4,4.759273E-7,9.123733E-5,2.41773E-6,1.029338E-8,2.579562E-4,0.004186449,1.222093E-4,0.00207437,4.475346E-5,6.640942E-4,0.00373879,0.003392226,1.39246E-4,1.491254E-8,1.504442E-6,2.052163E-5,1.90239E-7,0.002521364,7.863851E-4,0.008780849,8.501614,7.196447E-5,482160.6,482160.7
2.326736E-6,15.67841,-5.555271E10,1439.271,1439.271,0.001128177,1.0,0.8624318,3.707984E-4,0.01073181,0.00408187,0.004046458,5.057459E-4,0.04877003,2.32227E-4,0.001243087,0.002102924,4.063166E-5,7.268789E-5,0.02128043,9.14261E-4,8.383206E-5,1.761985E-4,1.204659E-5,5.668776E-4,3.343475E-5,7.765284E-5,1.806789E-5,3.412682E-5,0.006454454,3.850637E-4,2.176213E-4,0.007964147,1.013904E-4,1.436522E-4,4.344781E-7,1.124926E-4,4.889832E-7,9.245331E-5,2.456116E-6,1.05574E-8,2.580337E-4,0.004183956,1.228488E-4,0.002081056,4.487456E-5,6.642415E-4,0.003738334,0.003389761,1.391807E-4,1.529302E-8,1.532732E-6,2.077428E-5,1.93628E-7,0.002496247,7.750085E-4,0.008706545,8.498369,7.195733E-5,481976.6,481976.6
2.456092E-6,15.68408,-5.263851E10,1437.757,1437.757,0.001128177,1.0,0.8612136,3.560877E-4,0.01107178,0.003922284,0.004133804,4.856158E-4,0.04960262,2.278312E-4,0.001288737,0.002130388,3.908702E-5,6.867185E-5,0.02156176,9.06303E-4,8.792992E-5,1.812022E-4,1.262558E-5,5.705281E-4,3.151611E-5,7.84474E-5,1.903595E-5,3.524915E-5,0.006500934,3.931336E-4,2.130808E-4,0.008103462,1.000669E-4,1.525967E-4,4.792462E-7,1.159222E-4,5.400568E-7,9.706423E-5,2.602078E-6,1.159071E-8,2.582144E-4,0.004172784,1.251495E-4,0.002105217,4.532838E-5,6.645769E-4,0.003734965,0.00338064,1.388872E-4,1.677758E-8,1.641239E-6,2.172222E-5,2.066126E-7,0.002403957,7.336373E-4,0.008432259,8.486361,7.193131E-5,481295.5,481295.6
2.496813E-6,15.68577,-5.178045E10,1437.296,1437.296,0.001128177,1.0,0.8608447,3.517005E-4,0.01117537,0.003874556,0.004159939,4.79615E-4,0.04985543,2.26476E-4,0.001302788,0.002138505,3.862791E-5,6.74877E-5,0.02164625,9.039089E-4,8.919796E-5,1.827404E-4,1.280464E-5,5.715661E-4,3.09515E-5,7.867726E-5,1.933551E-5,3.558941E-5,0.006514405,3.955519E-4,2.116984E-4,0.008145635,9.962744E-5,1.553712E-4,4.935222E-7,1.169767E-4,5.563844E-7,9.849296E-5,2.647431E-6,1.192132E-8,2.582359E-4,0.004168798,1.258238E-4,0.002112335,4.546741E-5,6.646124E-4,0.003733419,0.003377883,1.387827E-4,1.725102E-8,1.675248E-6,2.201274E-5,2.106781E-7,0.00237627,7.2136E-4,0.00834958,8.482731,7.192357E-5,481089.7,481089.7
2.590749E-6,15.68949,-4.989841E10,1436.262,1436.262,0.001128177,1.0,0.8600186,3.419904E-4,0.01140845,0.003768729,0.004217923,4.663363E-4,0.05042275,2.234009E-4,0.001334642,0.002156345,3.761392E-5,6.488896E-5,0.02183428,8.985687E-4,9.208422E-5,1.862248E-4,1.321196E-5,5.737765E-4,2.971421E-5,7.917372E-5,2.001734E-5,3.635149E-5,0.006543538,4.009221E-4,2.08591E-4,0.008240048,9.858039E-5,1.616955E-4,5.267554E-7,1.19366E-4,5.944711E-7,1.017483E-4,2.750974E-6,1.269328E-8,2.582287E-4,0.00415884,1.272943E-4,0.002127932,4.578169E-5,6.645787E-4,0.003729066,0.003371718,1.385229E-4,1.835351E-8,1.753401E-6,2.266911E-5,2.200141E-7,0.002314714,6.942892E-4,0.008165094,8.474614,7.19065E-5,480629.3,480629.4
2.621453E-6,15.69066,-4.931084E10,1435.932,1435.932,0.001128177,1.0,0.8597557,3.389346E-4,0.01148292,0.003735373,0.004236212,4.621577E-4,0.05060358,2.224108E-4,0.00134489,0.002161922,3.729533E-5,6.407743E-5,0.02189375,8.968749E-4,9.301611E-5,1.873452E-4,1.334338E-5,5.744466E-4,2.932835E-5,7.932635E-5,2.023747E-5,3.659388E-5,0.006552505,4.026171E-4,2.075991E-4,0.008270074,9.822957E-5,1.637397E-4,5.377029E-7,1.201343E-4,6.070414E-7,1.028003E-4,2.784496E-6,1.294833E-8,2.582104E-4,0.004155373,1.277505E-4,0.002132795,4.588254E-5,6.645349E-4,0.003727421,0.003369759,1.384328E-4,1.871685E-8,1.778851E-6,2.287959E-5,2.230525E-7,0.00229526,6.857991E-4,0.008106597,8.472035,7.190114E-5,480483.1,480483.1
2.741611E-6,15.69502,-4.713066E10,1434.676,1434.676,0.001128177,1.0,0.8587592,3.274953E-4,0.01176666,0.003610318,0.004304852,4.465152E-4,0.05129066,2.186068E-4,0.001384243,0.00218263,3.610456E-5,6.106632E-5,0.02211765,8.9047E-4,9.660992E-5,1.91646E-4,1.384973E-5,5.768423E-4,2.789884E-5,7.988163E-5,2.108641E-5,3.751198E-5,0.006585168,4.089816E-4,2.038249E-4,0.008383861,9.682508E-5,1.716311E-4,5.809039E-7,1.230836E-4,6.567637E-7,1.068616E-4,2.914169E-6,1.395878E-8,2.580713E-4,0.004140907,1.294278E-4,0.002150784,4.626886E-5,6.64223E-4,0.003720045,0.00336234,1.380597E-4,2.015181E-8,1.877963E-6,2.36848E-5,2.348784E-7,0.002222076,6.541441E-4,0.007885694,8.462272,7.188116E-5,479929.4,479929.4
2.785842E-6,15.69655,-4.637269E10,1434.227,1434.227,0.001128177,1.0,0.8584046,3.234816E-4,0.01186816,0.003566374,0.004329003,4.410259E-4,0.0515357,2.172343E-4,0.001398438,0.002189831,3.568733E-5,6.001987E-5,0.0221967,8.881962E-4,9.791204E-5,1.931969E-4,1.403298E-5,5.776392E-4,2.740286E-5,8.007022E-5,2.139398E-5,3.783809E-5,0.006596275,4.112216E-4,2.024771E-4,0.008424321,9.629793E-5,1.744925E-4,5.969389E-7,1.241471E-4,6.752672E-7,1.083347E-4,2.961304E-6,1.433553E-8,2.579953E-4,0.004135253,1.300042E-4,0.002157012,4.640783E-5,6.640557E-4,0.003716983,0.003359703,1.37915E-4,2.068497E-8,1.914244E-6,2.397401E-5,2.39205E-7,0.002196258,6.430854E-4,0.007807443,8.458805,7.187418E-5,479732.7,479732.7
2.829384E-6,15.69801,-4.564828E10,1433.793,1433.793,0.001128177,1.0,0.8580617,3.196285E-4,0.01196658,0.003524162,0.004352221,4.357559E-4,0.05177295,2.158977E-4,0.001412263,0.002196709,3.528702E-5,5.902025E-5,0.02227284,8.85999E-4,9.918316E-5,1.947074E-4,1.421174E-5,5.78382E-4,2.692946E-5,8.024806E-5,2.169422E-5,3.815308E-5,0.006606755,4.133752E-4,2.011714E-4,0.008463434,9.577493E-5,1.772865E-4,6.127877E-7,1.251828E-4,6.935819E-7,1.097736E-4,3.007392E-6,1.470886E-8,2.579087E-4,0.004129528,1.30551E-4,0.002162948,4.6543E-5,6.638653E-4,0.003713801,0.003357156,1.377692E-4,2.121229E-8,1.94985E-6,2.425505E-5,2.4345E-7,0.002171404,6.324937E-4,0.007731949,8.455454,7.186749E-5,479542.7,479542.7
2.851342E-6,15.69873,-4.529079E10,1433.576,1433.576,0.001128177,1.0,0.857891,3.177208E-4,0.01201567,0.003503252,0.004363729,4.331463E-4,0.05189115,2.152289E-4,0.00141918,0.002200102,3.50889E-5,5.852709E-5,0.02231062,8.849057E-4,9.982027E-5,1.954632E-4,1.430128E-5,5.787416E-4,2.669606E-5,8.033494E-5,2.184471E-5,3.830972E-5,0.006611878,4.144426E-4,2.005207E-4,0.008482899,9.550989E-5,1.786871E-4,6.208029E-7,1.25701E-4,7.02854E-7,1.104951E-4,3.03052E-6,1.489803E-8,2.578607E-4,0.004126586,1.308194E-4,0.00216587,4.661056E-5,6.637602E-4,0.003712136,0.003355888,1.376945E-4,2.147911E-8,1.967764E-6,2.439543E-5,2.455854E-7,0.002159072,6.272581E-4,0.007694433,8.453788,7.186418E-5,479448.2,479448.2
2.858056E-6,15.69895,-4.518256E10,1433.51,1433.51,0.001128177,1.0,0.8578392,3.171422E-4,0.0120306,0.003496909,0.00436722,4.323549E-4,0.0519271,2.150252E-4,0.001421287,0.00220113,3.502882E-5,5.837777E-5,0.0223221,8.845734E-4,1.000145E-4,1.956934E-4,1.432858E-5,5.788496E-4,2.662542E-5,8.036113E-5,2.189059E-5,3.835732E-5,0.006613422,4.147664E-4,2.003227E-4,0.008488815,9.542871E-5,1.791142E-4,6.232563E-7,1.258589E-4,7.056934E-7,1.107151E-4,3.037575E-6,1.495598E-8,2.578455E-4,0.004125679,1.309004E-4,0.002166754,4.663114E-5,6.637268E-4,0.00371162,0.003355503,1.376716E-4,2.15608E-8,1.973236E-6,2.443817E-5,2.462375E-7,0.002155329,6.256716E-4,0.007683037,8.453281,7.186318E-5,479419.5,479419.5
2.884317E-6,15.6998,-4.476361E10,1433.254,1433.254,0.001128177,1.0,0.8576375,3.148998E-4,0.01208871,0.003472321,0.004380761,4.292871E-4,0.05206686,2.142314E-4,0.001429499,0.002205104,3.479601E-5,5.780003E-5,0.02236661,8.832821E-4,1.007721E-4,1.965907E-4,1.4435E-5,5.792633E-4,2.635214E-5,8.046195E-5,2.206951E-5,3.854218E-5,0.006619369,4.160222E-4,1.99553E-4,0.008511805,9.511051E-5,1.807797E-4,6.328662E-7,1.264741E-4,7.168214E-7,1.115733E-4,3.065104E-6,1.518321E-8,2.577836E-4,0.004122099,1.312132E-4,0.002170171,4.671127E-5,6.635911E-4,0.003709565,0.003354006,1.37581E-4,2.188087E-8,1.994612E-6,2.460457E-5,2.487851E-7,0.002140805,6.195271E-4,0.007638788,8.451313,7.18593E-5,479307.9,479307.9
2.989029E-6,15.70304,-4.316192E10,1432.255,1432.255,0.001128177,1.0,0.8568536,3.062748E-4,0.01231547,0.003377678,0.004432949,4.174844E-4,0.05261109,2.111165E-4,0.001461736,0.00222028,3.390098E-5,5.559321E-5,0.02253861,8.782639E-4,1.037559E-4,2.001139E-4,1.485365E-5,5.807818E-4,2.530954E-5,8.083919E-5,2.277425E-5,3.925896E-5,0.006641633,4.208607E-4,1.965544E-4,0.008601115,9.383419E-5,1.8734E-4,6.713732E-7,1.288895E-4,7.615079E-7,1.149562E-4,3.173784E-6,1.609748E-8,2.57501E-4,0.004107352,1.32394E-4,0.002183166,4.702521E-5,6.6297E-4,0.003700862,0.003348191,1.372105E-4,2.316494E-8,2.079428E-6,2.525566E-5,2.588908E-7,0.002084714,5.95971E-4,0.007467374,8.443674,7.184444E-5,478874.6,478874.6
3.040162E-6,15.70456,-4.241741E10,1431.779,1431.779,0.001128177,1.0,0.8564821,3.022381E-4,0.01242343,0.003333349,0.004457435,4.119583E-4,0.05286955,2.096243E-4,0.001477193,0.002227319,3.348226E-5,5.456876E-5,0.02261956,8.758852E-4,1.051922E-4,2.018039E-4,1.505485E-5,5.814515E-4,2.48262E-5,8.10098E-5,2.311344E-5,3.95975E-5,0.006651709,4.231295E-4,1.951296E-4,0.008643411,9.32082E-5,1.904973E-4,6.902773E-7,1.300478E-4,7.835027E-7,1.16586E-4,3.226231E-6,1.654857E-8,2.573437E-4,0.004099897,1.329338E-4,0.002189163,4.717536E-5,6.626234E-4,0.003696339,0.003345438,1.370249E-4,2.379629E-8,2.120599E-6,2.556662E-5,2.637947E-7,0.002058334,5.849886E-4,0.007386467,8.440059,7.183751E-5,478669.6,478669.6
3.090459E-6,15.706,-4.170755E10,1431.32,1431.32,0.001128177,1.0,0.8561235,2.983726E-4,0.01252796,0.00329088,0.004480919,4.06665E-4,0.05311935,2.081744E-4,0.001492222,0.00223402,3.308135E-5,5.359274E-5,0.02269733,8.735881E-4,1.065921E-4,2.034476E-4,1.525075E-5,5.820679E-4,2.436612E-5,8.116951E-5,2.344404E-5,3.992346E-5,0.006661146,4.253044E-4,1.937522E-4,0.008684218,9.259176E-5,1.93574E-4,7.089297E-7,1.311743E-4,8.052412E-7,1.181754E-4,3.277432E-6,1.699515E-8,2.571779E-4,0.004092419,1.334427E-4,0.002194853,4.732109E-5,6.62257E-4,0.003691731,0.003342781,1.368397E-4,2.44199E-8,2.160937E-6,2.586821E-5,2.685988E-7,0.002032993,5.744974E-4,0.007308574,8.436572,7.18309E-5,478471.8,478471.9
3.136453E-6,15.70729,-4.107723E10,1430.906,1430.906,0.001128177,1.0,0.8558014,2.949279E-4,0.01262208,0.003253024,0.004501877,4.019468E-4,0.05334395,2.068644E-4,0.001505812,0.002239957,3.272413E-5,5.272721E-5,0.02276687,8.715241E-4,1.078609E-4,2.049345E-4,1.542811E-5,5.825953E-4,2.395844E-5,8.130865E-5,2.374367E-5,4.02154E-5,0.006669368,4.272442E-4,1.925138E-4,0.008720843,9.202808E-5,1.963617E-4,7.260332E-7,1.321931E-4,8.252078E-7,1.196167E-4,3.32391E-6,1.740602E-8,2.570169E-4,0.004085459,1.338891E-4,0.002199877,4.745263E-5,6.619003E-4,0.003687385,0.003340397,1.366682E-4,2.499235E-8,2.197679E-6,2.614026E-5,2.729741E-7,0.002010345,5.651707E-4,0.007238805,8.433444,7.182502E-5,478294.5,478294.5
3.173407E-6,15.7083,-4.058314E10,1430.578,1430.578,0.001128177,1.0,0.8555465,2.922183E-4,0.01269676,0.003223237,0.004518384,3.982344E-4,0.05352193,2.058224E-4,0.00151663,0.002244605,3.244314E-5,5.204907E-5,0.02282171,8.698892E-4,1.088729E-4,2.061186E-4,1.556944E-5,5.829962E-4,2.363925E-5,8.141603E-5,2.398264E-5,4.044596E-5,0.006675715,4.287712E-4,1.915324E-4,0.008749823,9.157555E-5,1.985846E-4,7.398035E-7,1.330044E-4,8.413054E-7,1.207668E-4,3.361026E-6,1.773774E-8,2.568818E-4,0.004079792,1.342356E-4,0.002203798,4.755719E-5,6.616001E-4,0.003683809,0.003338511,1.365293E-4,2.545367E-8,2.227103E-6,2.63564E-5,2.764775E-7,0.001992486,5.578483E-4,0.007183691,8.43097,7.182041E-5,478154.1,478154.1
3.279577E-6,15.71108,-3.922179E10,1429.657,1429.657,0.001128177,1.0,0.8548326,2.847139E-4,0.01290671,0.00314071,0.004564199,3.879475E-4,0.05402116,2.028808E-4,0.001547218,0.00225737,3.166488E-5,5.018366E-5,0.0229743,8.65305E-4,1.117439E-4,2.094689E-4,1.596966E-5,5.84038E-4,2.276222E-5,8.170335E-5,2.466053E-5,4.108869E-5,0.0066927,4.330042E-4,1.887796E-4,0.008830906,9.027932E-5,2.048863E-4,7.794983E-7,1.352993E-4,8.878237E-7,1.240317E-4,3.466536E-6,1.86988E-8,2.564664E-4,0.00406316,1.351721E-4,0.002214507,4.785195E-5,6.606727E-4,0.003673147,0.003333231,1.361247E-4,2.678582E-8,2.311144E-6,2.696539E-5,2.864831E-7,0.001942813,5.376361E-4,0.007029931,8.424052,7.18077E-5,477761.8,477761.8
3.34616E-6,15.71274,-3.840939E10,1429.095,1429.095,0.001128177,1.0,0.8543983,2.802081E-4,0.01303503,0.00309114,0.004591779,3.817672E-4,0.0543255,2.010747E-4,0.00156604,0.002264955,3.11975E-5,4.907267E-5,0.02306643,8.625106E-4,1.135175E-4,2.115325E-4,1.621635E-5,5.84614E-4,2.224059E-5,8.186853E-5,2.507925E-5,4.147742E-5,0.006702463,4.355482E-4,1.871019E-4,0.008880184,8.947094E-5,2.087754E-4,8.04479E-7,1.367123E-4,9.17186E-7,1.260501E-4,3.531871E-6,1.930737E-8,2.561873E-4,0.004052491,1.357172E-4,0.002220827,4.803264E-5,6.600458E-4,0.003666192,0.003330021,1.358676E-4,2.762599E-8,2.363472E-6,2.733857E-5,2.927124E-7,0.001912836,5.255485E-4,0.006936803,8.419849,7.18001E-5,477523.4,477523.4
3.389535E-6,15.71379,-3.78963E10,1428.735,1428.735,0.001128177,1.0,0.8541207,2.773514E-4,0.01311731,0.003059706,0.004609294,3.778471E-4,0.05452029,1.999138E-4,0.001578156,0.002269732,3.090112E-5,4.837182E-5,0.02312503,8.607217E-4,1.146619E-4,2.128618E-4,1.63753E-5,5.849594E-4,2.191179E-5,8.197032E-5,2.534943E-5,4.172492E-5,0.006708478,4.371619E-4,1.860282E-4,0.008911663,8.894681E-5,2.112833E-4,8.207829E-7,1.376223E-4,9.363863E-7,1.273532E-4,3.574093E-6,1.970614E-8,2.559985E-4,0.004045453,1.360558E-4,0.002224788,4.814865E-5,6.5962E-4,0.003661561,0.003327969,1.35699E-4,2.817513E-8,2.397403E-6,2.757817E-5,2.967516E-7,0.00189377,5.17904E-4,0.006877437,8.417166,7.179531E-5,477371.2,477371.2
3.4191E-6,15.71449,-3.755354E10,1428.492,1428.492,0.001128177,1.0,0.8539338,2.754391E-4,0.01317279,0.003038661,0.004621031,3.752223E-4,0.05465152,1.991297E-4,0.001586349,0.002272915,3.070268E-5,4.790421E-5,0.02316435,8.595164E-4,1.154371E-4,2.137611E-4,1.648285E-5,5.851817E-4,2.169253E-5,8.203712E-5,2.553243E-5,4.189104E-5,0.006712425,4.382423E-4,1.853051E-4,0.008932842,8.859084E-5,2.129812E-4,8.319089E-7,1.382379E-4,9.495057E-7,1.282362E-4,3.602719E-6,1.9979E-8,2.558668E-4,0.004040618,1.362792E-4,0.002227419,4.822696E-5,6.593222E-4,0.003658361,0.003326589,1.355836E-4,2.855024E-8,2.420459E-6,2.773991E-5,2.994961E-7,0.00188098,5.127951E-4,0.006837554,8.41536,7.17921E-5,477268.8,477268.8
3.451517E-6,15.71525,-3.718409E10,1428.229,1428.229,0.001128177,1.0,0.853731,2.733736E-4,0.0132331,0.003015929,0.00463372,3.723865E-4,0.05479401,1.982764E-4,0.001595273,0.00227634,3.048832E-5,4.740052E-5,0.0232069,8.582073E-4,1.162826E-4,2.147411E-4,1.660005E-5,5.854137E-4,2.145647E-5,8.210808E-5,2.573201E-5,4.207086E-5,0.006716616,4.394095E-4,1.845201E-4,0.008955813,8.820182E-5,2.148322E-4,8.44119E-7,1.389087E-4,9.639194E-7,1.291994E-4,3.633967E-6,2.027915E-8,2.557198E-4,0.004035283,1.365177E-4,0.002230242,4.831212E-5,6.58989E-4,0.003654814,0.003325092,1.354568E-4,2.896225E-8,2.445672E-6,2.791583E-5,3.024975E-7,0.001867141,5.072847E-4,0.006794346,8.413403,7.178865E-5,477157.8,477157.8
3.518176E-6,15.71676,-3.644447E10,1427.695,1427.695,0.001128177,1.0,0.8533208,2.692255E-4,0.01335539,0.002970273,0.004659239,3.666891E-4,0.05508256,1.965429E-4,0.001613433,0.002283177,3.005771E-5,4.639332E-5,0.02329259,8.555552E-4,1.180069E-4,2.167369E-4,1.683872E-5,5.85854E-4,2.098474E-5,8.224674E-5,2.6139E-5,4.243313E-5,0.006724802,4.417538E-4,1.829309E-4,0.009002249,8.740647E-5,2.186041E-4,8.692587E-7,1.402743E-4,9.936477E-7,1.311645E-4,3.697767E-6,2.089941E-8,2.554092E-4,0.004024213,1.369871E-4,0.002235852,4.848495E-5,6.582827E-4,0.003647402,0.003322063,1.351949E-4,2.981172E-8,2.4973E-6,2.827301E-5,3.086432E-7,0.001839271,4.962426E-4,0.006707162,8.409446,7.178174E-5,476933.4,476933.4
3.535351E-6,15.71714,-3.625814E10,1427.559,1427.559,0.001128177,1.0,0.8532166,2.681779E-4,0.01338653,0.002958742,0.004665692,3.652498E-4,0.05515595,1.961008E-4,0.001618071,0.002284895,2.994893E-5,4.613987E-5,0.02331429,8.548803E-4,1.184481E-4,2.172469E-4,1.689971E-5,5.859596E-4,2.086611E-5,8.228093E-5,2.624312E-5,4.252486E-5,0.006726819,4.423459E-4,1.825268E-4,0.009014042,8.720261E-5,2.195685E-4,8.757426E-7,1.406232E-4,1.001327E-6,1.316675E-4,3.714108E-6,2.105989E-8,2.553275E-4,0.00402134,1.371036E-4,0.002237256,4.852899E-5,6.580963E-4,0.003645468,0.003321294,1.351273E-4,3.003107E-8,2.510554E-6,2.836405E-5,3.10221E-7,0.001832216,4.934591E-4,0.006685055,8.408442,7.178E-5,476876.5,476876.5
3.619347E-6,15.71896,-3.537093E10,1426.904,1426.904,0.001128177,1.0,0.8527152,2.63175E-4,0.01353672,0.00290367,0.004696552,3.58373E-4,0.05550938,1.939654E-4,0.001640515,0.002293045,2.942929E-5,4.49347E-5,0.02341819,8.516283E-4,1.205875E-4,2.197169E-4,1.719501E-5,5.864326E-4,2.030239E-5,8.243945E-5,2.674804E-5,4.296415E-5,0.006736165,4.451735E-4,1.805818E-4,0.009070732,8.621247E-5,2.242415E-4,9.07484E-7,1.423128E-4,1.038986E-6,1.341074E-4,3.793448E-6,2.184855E-8,2.549186E-4,0.004007177,1.376482E-4,0.002243884,4.874145E-5,6.571599E-4,0.003635874,0.003317594,1.347956E-4,3.110646E-8,2.57509E-6,2.880361E-5,3.179037E-7,0.001798429,4.801958E-4,0.006578981,8.403614,7.177171E-5,476602.6,476602.6
