Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_IC3H7_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_C3H3_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_PC4H9_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H5_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_NC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_DIALLYL_Soln#10 (),Mole_fraction_CYC6H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_LC6H6_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_NPBENZ_Soln#10 (),Mole_fraction_NC12H26_Soln#10 (),Mole_fraction_NC16H34_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
1.126923E-6,15.58217,-1.276714E11,1395.688,1395.688,0.001244884,1.0,0.9253951,3.261434E-4,0.001481537,0.002857592,6.675199E-4,7.715699E-4,0.01314996,9.260011E-5,8.203415E-5,3.879585E-4,4.005663E-5,1.234832E-4,0.006156406,6.352393E-4,3.561616E-6,2.231771E-5,3.31866E-7,1.479103E-4,5.824921E-5,9.028368E-6,5.12371E-7,4.042888E-6,0.002202351,6.107832E-5,2.508739E-4,0.001983598,1.142998E-5,3.021123E-6,2.48008E-5,1.441078E-9,4.787618E-6,4.374723E-8,8.104535E-9,4.604564E-5,0.001813414,2.109509E-5,6.828285E-4,1.956766E-5,2.22267E-7,2.586652E-4,0.001691486,0.003865581,6.102277E-5,4.989596E-10,3.017691E-8,1.551953E-6,2.477369E-6,0.008454171,0.004559122,0.02154107,9.149715,7.989162E-5,518917.0,518917.0
1.14811E-6,15.58234,-1.254423E11,1395.168,1395.168,0.001244884,1.0,0.9250722,3.237879E-4,0.001522069,0.002862401,6.820346E-4,7.645151E-4,0.01333472,9.27592E-5,8.437496E-5,3.966603E-4,3.969574E-5,1.221352E-4,0.006241885,6.329522E-4,3.685682E-6,2.277942E-5,3.430379E-7,1.505725E-4,5.757959E-5,9.279078E-6,5.375629E-7,4.173283E-6,0.002232635,6.245567E-5,2.505009E-4,0.002014489,1.170656E-5,3.169177E-6,2.525346E-5,1.535697E-9,4.963559E-6,4.599333E-8,8.495383E-9,4.678949E-5,0.001836124,2.171378E-5,6.939503E-4,1.995831E-5,2.336944E-7,2.61285E-4,0.001713382,0.003862775,6.173649E-5,5.392545E-10,3.175411E-8,1.617607E-6,2.553347E-6,0.008422025,0.0045349,0.02146805,9.1462,7.989071E-5,518717.7,518717.7
1.234249E-6,15.58324,-1.17153E11,1393.14,1393.14,0.001244884,1.0,0.9238009,3.145131E-4,0.001686255,0.002873133,7.403922E-4,7.374434E-4,0.01406377,9.315952E-5,9.384307E-5,4.312999E-4,3.827347E-5,1.169607E-4,0.006578977,6.234332E-4,4.200829E-6,2.461714E-5,3.89402E-7,1.610514E-4,5.501449E-5,1.027964E-5,6.451061E-7,4.708215E-6,0.002352016,6.79969E-5,2.489332E-4,0.002136645,1.279778E-5,3.802487E-6,2.705856E-5,1.960545E-9,5.695094E-6,5.561887E-8,1.020645E-8,4.969645E-5,0.001924861,2.422035E-5,7.378318E-4,2.147193E-5,2.823136E-7,2.715078E-4,0.00179905,0.003851774,6.446584E-5,7.244197E-10,3.855642E-8,1.893491E-6,2.863013E-6,0.008295554,0.004439954,0.02117976,9.132386,7.988611E-5,517934.2,517934.2
1.252737E-6,15.58346,-1.155215E11,1392.723,1392.723,0.001244884,1.0,0.9235364,3.125851E-4,0.001721325,0.002873774,7.52771E-4,7.319549E-4,0.01421578,9.320126E-5,9.586297E-5,4.385771E-4,3.797873E-5,1.159102E-4,0.006649213,6.213671E-4,4.313488E-6,2.500333E-5,3.995376E-7,1.632299E-4,5.449477E-5,1.04902E-5,6.692245E-7,4.8239E-6,0.002376871,6.917351E-5,2.485887E-4,0.002162167,1.302473E-5,3.944806E-6,2.743877E-5,2.060389E-9,5.855276E-6,5.778502E-8,1.060004E-8,5.029649E-5,0.001943183,2.475569E-5,7.469779E-4,2.178138E-5,2.931737E-7,2.736162E-4,0.001816761,0.003849494,6.501719E-5,7.688031E-10,4.009708E-8,1.954452E-6,2.92956E-6,0.008269259,0.004420285,0.02111961,9.129516,7.988496E-5,517771.4,517771.5
1.273216E-6,15.58372,-1.137691E11,1392.267,1392.267,0.001244884,1.0,0.9232466,3.104743E-4,0.001760087,0.002873881,7.664201E-4,7.259987E-4,0.01438244,9.323236E-5,9.809474E-5,4.465735E-4,3.76568E-5,1.147695E-4,0.006726187,6.190771E-4,4.439063E-6,2.542781E-5,4.108339E-7,1.656151E-4,5.39307E-5,1.072166E-5,6.963434E-7,4.952344E-6,0.002404098,7.047156E-5,2.482048E-4,0.002190165,1.327309E-5,4.104954E-6,2.785707E-5,2.174572E-9,6.033899E-6,6.022357E-8,1.104693E-8,5.095179E-5,0.001963198,2.53473E-5,7.570019E-4,2.211806E-5,3.053636E-7,2.759188E-4,0.001836118,0.003847,6.561465E-5,8.199038E-10,4.183578E-8,2.022632E-6,3.003278E-6,0.008240463,0.004398772,0.02105366,9.126374,7.988363E-5,517593.2,517593.2
1.333228E-6,15.58455,-1.089447E11,1390.968,1390.968,0.001244884,1.0,0.9224166,3.044385E-4,0.00187309,0.00287082,8.060195E-4,7.092654E-4,0.01486055,9.324226E-5,1.045975E-4,4.696112E-4,3.674224E-5,1.115593E-4,0.006946843,6.123888E-4,4.811538E-6,2.66517E-5,4.443349E-7,1.724382E-4,5.234526E-5,1.138877E-5,7.781982E-7,5.330355E-6,0.002482068,7.424251E-5,2.470692E-4,0.00227059,1.398199E-5,4.589123E-6,2.906568E-5,2.531436E-9,6.564193E-6,6.760127E-8,1.24244E-8,5.281629E-5,0.002020189,2.70713E-5,7.857382E-4,2.306811E-5,3.420102E-7,2.824716E-4,0.001891283,0.003839876,6.728747E-5,9.817426E-10,4.712426E-8,2.226175E-6,3.219203E-6,0.008158031,0.004337351,0.02086442,9.117383,7.987941E-5,517083.4,517083.4
1.369029E-6,15.58507,-1.062691E11,1390.22,1390.22,0.001244884,1.0,0.9219343,3.009408E-4,0.001940046,0.002866842,8.293523E-4,6.997651E-4,0.01513879,9.319899E-5,1.084489E-4,4.830757E-4,3.621743E-5,1.097326E-4,0.007075122,6.084356E-4,5.036699E-6,2.73679E-5,4.645831E-7,1.76394E-4,5.144434E-5,1.17787E-5,8.286559E-7,5.556844E-6,0.002527328,7.646859E-5,2.463866E-4,0.002317461,1.439134E-5,4.888148E-6,2.977486E-5,2.760348E-9,6.88508E-6,7.216076E-8,1.329509E-8,5.389036E-5,0.00205306,2.809207E-5,8.024428E-4,2.360975E-5,3.644838E-7,2.862491E-4,0.001923133,0.003835752,6.823277E-5,1.087043E-9,5.041376E-8,2.350061E-6,3.34786E-6,0.008110184,0.00430181,0.02075426,9.112166,7.987671E-5,516787.5,516787.5
1.40681E-6,15.58566,-1.035942E11,1389.449,1389.449,0.001244884,1.0,0.9214353,2.973304E-4,0.002010294,0.002861105,8.537324E-4,6.901041E-4,0.01542703,9.312042E-5,1.124893E-4,4.970601E-4,3.568055E-5,1.078717E-4,0.007207884,6.043099E-4,5.276499E-6,2.811268E-5,4.861459E-7,1.804786E-4,5.052741E-5,1.21836E-5,8.831604E-7,5.796507E-6,0.002574107,7.879847E-5,2.45664E-4,0.002366061,1.481223E-5,5.21162E-6,3.051394E-5,3.015091E-9,7.227087E-6,7.709478E-8,1.425424E-8,5.499404E-5,0.002086877,2.916231E-5,8.197285E-4,2.416175E-5,3.886549E-7,2.901343E-4,0.001955922,0.003831497,6.919002E-5,1.205408E-9,5.39917E-8,2.482608E-6,3.483428E-6,0.008060721,0.004265154,0.02064014,9.106775,7.987373E-5,516481.7,516481.7
1.451865E-6,15.58638,-1.005888E11,1388.554,1388.554,0.001244884,1.0,0.9208533,2.931303E-4,0.002093474,0.002852405,8.824706E-4,6.790463E-4,0.01576374,9.298926E-5,1.172743E-4,5.134361E-4,3.506307E-5,1.057374E-4,0.007362802,5.994674E-4,5.565184E-6,2.898627E-5,5.121032E-7,1.852318E-4,4.947682E-5,1.26575E-5,9.497842E-7,6.083026E-6,0.002628599,8.155063E-5,2.44801E-4,0.002422893,1.529911E-5,5.607641E-6,3.138303E-5,3.33686E-9,7.639161E-6,8.313715E-8,1.545321E-8,5.627133E-5,0.002126075,3.042843E-5,8.398935E-4,2.479452E-5,4.18047E-7,2.946367E-4,0.001993958,0.003826548,7.027971E-5,1.356495E-9,5.839931E-8,2.642911E-6,3.644741E-6,0.00800307,0.004222541,0.02050683,9.100492,7.987003E-5,516125.4,516125.4
1.4811E-6,15.58686,-9.873675E10,1387.988,1387.988,0.001244884,1.0,0.9204827,2.904636E-4,0.00214709,0.002845803,9.009228E-4,6.721214E-4,0.01597835,9.288597E-5,1.203595E-4,5.238916E-4,3.467526E-5,1.043984E-4,0.00746144,5.963761E-4,5.753944E-6,2.954496E-5,5.290753E-7,1.882505E-4,4.881834E-5,1.295987E-5,9.939097E-7,6.269273E-6,0.002663238,8.332132E-5,2.442409E-4,0.002459145,1.560641E-5,5.870281E-6,3.194011E-5,3.556047E-9,7.908798E-6,8.714505E-8,1.626312E-8,5.707859E-5,0.002150887,3.124381E-5,8.527285E-4,2.519102E-5,4.374202E-7,2.974864E-4,0.002018049,0.003823405,7.095842E-5,1.460302E-9,6.133837E-8,2.748106E-6,3.749171E-6,0.0079664,0.004195497,0.02042187,9.096495,7.986756E-5,515898.7,515898.7
1.530433E-6,15.58769,-9.577419E10,1387.054,1387.054,0.001244884,1.0,0.9198698,2.860663E-4,0.002236883,0.002833128,9.317E-4,6.608607E-4,0.01633375,9.268435E-5,1.255295E-4,5.412293E-4,3.404366E-5,1.022173E-4,0.007624589,5.912618E-4,6.074834E-6,3.047328E-5,5.579274E-7,1.932292E-4,4.774667E-5,1.346087E-5,1.069914E-6,6.583993E-6,0.002720421,8.628166E-5,2.432971E-4,0.002519227,1.610938E-5,6.323286E-6,3.286802E-5,3.944867E-9,8.367531E-6,9.405849E-8,1.768811E-8,5.840315E-5,0.002191675,3.26079E-5,8.73949E-4,2.583565E-5,4.706099E-7,3.021706E-4,0.002057676,0.003818223,7.205484E-5,1.646031E-9,6.643745E-8,2.92754E-6,3.924874E-6,0.007905807,0.004150915,0.02028119,9.089891,7.986329E-5,515524.2,515524.2
1.540896E-6,15.58787,-9.517042E10,1386.86,1386.86,0.001244884,1.0,0.9197417,2.851497E-4,0.002255816,0.002830214,9.381696E-4,6.585373E-4,0.01640807,9.263777E-5,1.266202E-4,5.448582E-4,3.391328E-5,1.017667E-4,0.007658677,5.901944E-4,6.143248E-6,3.06679E-5,5.640787E-7,1.942671E-4,4.752544E-5,1.356565E-5,1.086274E-6,6.650799E-6,0.002732351,8.690511E-5,2.430972E-4,0.0025318,1.621357E-5,6.420889E-6,3.306292E-5,4.030384E-9,8.46539E-6,9.554806E-8,1.799974E-8,5.867821E-5,0.002200158,3.289527E-5,8.783812E-4,2.596857E-5,4.777241E-7,3.031448E-4,0.00206592,0.003817142,7.227984E-5,1.687128E-9,6.75409E-8,2.965883E-6,3.962049E-6,0.007893155,0.004141624,0.02025178,9.088513,7.986237E-5,515446.0,515446.0
1.613879E-6,15.58914,-9.117871E10,1385.536,1385.536,0.001244884,1.0,0.9188664,2.789065E-4,0.002386748,0.002807963,9.827265E-4,6.429229E-4,0.01691668,9.228266E-5,1.341707E-4,5.697066E-4,3.303768E-5,9.873375E-5,0.007891622,5.829268E-4,6.623603E-6,3.2004E-5,6.072701E-7,2.013368E-4,4.603769E-5,1.42824E-5,1.20262E-6,7.117128E-6,0.00281369,9.121073E-5,2.417074E-4,0.002617894,1.691623E-5,7.115921E-6,3.440433E-5,4.656934E-9,9.153045E-6,1.061547E-7,2.026609E-8,6.054165E-5,0.002257761,3.488E-5,9.08651E-4,2.686046E-5,5.280126E-7,3.097604E-4,0.002121935,0.003809778,7.37794E-5,1.990639E-9,7.544747E-8,3.235844E-6,4.220395E-6,0.007806782,0.004078342,0.02005054,9.079097,7.985585E-5,514912.0,514912.0
1.628894E-6,15.58941,-9.04022E10,1385.271,1385.271,0.001244884,1.0,0.9186901,2.776539E-4,0.002413435,0.002803007,9.917686E-4,6.398327E-4,0.01701924,9.220402E-5,1.357116E-4,5.747193E-4,3.286468E-5,9.813262E-5,0.007938526,5.814714E-4,6.723055E-6,3.227431E-5,6.162127E-7,2.027552E-4,4.57431E-5,1.442681E-5,1.227023E-6,7.213106E-6,0.002830026,9.208714E-5,2.414225E-4,0.002635267,1.70556E-5,7.26188E-6,3.467646E-5,4.792371E-9,9.295537E-6,1.083819E-7,2.075253E-8,6.091338E-5,0.002269282,3.528393E-5,9.147416E-4,2.703657E-5,5.384918E-7,3.110837E-4,0.002133144,0.0038083,7.407333E-5,2.056756E-9,7.711863E-8,3.291879E-6,4.27332E-6,0.007789408,0.004065645,0.02000998,9.077203,7.985449E-5,514804.6,514804.6
1.646614E-6,15.58973,-8.950422E10,1384.96,1384.96,0.001244884,1.0,0.9184837,2.761892E-4,0.002444815,0.002797009,0.001002384,6.362368E-4,0.01713939,9.210915E-5,1.375245E-4,5.805917E-4,3.266358E-5,9.74328E-5,0.007993441,5.797718E-4,6.840677E-6,3.259136E-5,6.267893E-7,2.044137E-4,4.540027E-5,1.45959E-5,1.256019E-6,7.326376E-6,0.002849135,9.31173E-5,2.41087E-4,0.002655624,1.721781E-5,7.435394E-6,3.499595E-5,4.955102E-9,9.464117E-6,1.110294E-7,2.133554E-8,6.13471E-5,0.002282738,3.575864E-5,9.218705E-4,2.724126E-5,5.509129E-7,3.126294E-4,0.002146237,0.00380657,7.441404E-5,2.136416E-9,7.911008E-8,3.358206E-6,4.335673E-6,0.007769072,0.004050799,0.01996246,9.074986,7.985287E-5,514678.8,514678.8
1.800178E-6,15.59248,-8.246444E10,1382.39,1382.39,0.001244884,1.0,0.9167637,2.64078E-4,0.002711576,0.002739506,0.001091898,6.071735E-4,0.01814271,9.121914E-5,1.529888E-4,6.295901E-4,3.104993E-5,9.176641E-5,0.008450619,5.658598E-4,7.869772E-6,3.525429E-5,7.193351E-7,2.181209E-4,4.262951E-5,1.600322E-5,1.51563E-6,8.307115E-6,0.003007387,1.018594E-4,2.382079E-4,0.002825809,1.852357E-5,8.991898E-6,3.769261E-5,6.496182E-9,1.09415E-5,1.34769E-7,2.679283E-8,6.489316E-5,0.00239338,3.978102E-5,9.811206E-4,2.888396E-5,6.60648E-7,3.253442E-4,0.00225397,0.003792245,7.710812E-5,2.900817E-9,9.720271E-8,3.940395E-6,4.870867E-6,0.007600048,0.003927976,0.01956604,9.056543,7.983875E-5,513632.9,513632.9
1.865012E-6,15.59365,-7.983987E10,1381.364,1381.364,0.001244884,1.0,0.9160723,2.592589E-4,0.002821349,0.002712947,0.001128358,5.959134E-4,0.01854717,9.081972E-5,1.593863E-4,6.492942E-4,3.043268E-5,8.956845E-5,0.008634156,5.604239E-4,8.308462E-6,3.633542E-5,7.587913E-7,2.235697E-4,4.155731E-5,1.656726E-5,1.629344E-6,8.720076E-6,0.003070463,1.05451E-4,2.370098E-4,0.002894496,1.902262E-5,9.674933E-6,3.879405E-5,7.217416E-9,1.157262E-5,1.451799E-7,2.931552E-8,6.628314E-5,0.002437103,4.142879E-5,0.001004848,2.951307E-5,7.078926E-7,3.303725E-4,0.002296568,0.003786528,7.811824E-5,3.263673E-9,1.052691E-7,4.189236E-6,5.093794E-6,0.007532322,0.003879055,0.01940645,9.049145,7.983278E-5,513213.3,513213.3
1.885639E-6,15.59402,-7.904243E10,1381.045,1381.045,0.001244884,1.0,0.9158564,2.577599E-4,0.002855916,0.002704288,0.001139794,5.924432E-4,0.01867361,9.069092E-5,1.614057E-4,6.554457E-4,3.024356E-5,8.889104E-5,0.008691442,5.587476E-4,8.448438E-6,3.667432E-5,7.713815E-7,2.252636E-4,4.122716E-5,1.674312E-5,1.665989E-6,8.851255E-6,0.003090092,1.065815E-4,2.36631E-4,0.002915978,1.917513E-5,9.895156E-6,3.914008E-5,7.455659E-9,1.177416E-5,1.485356E-7,3.014533E-8,6.671293E-5,0.002450668,4.194667E-5,0.001012246,2.970596E-5,7.230136E-7,3.319331E-4,0.002309785,0.003784747,7.842517E-5,3.384126E-9,1.07886E-7,4.268678E-6,5.164318E-6,0.007511198,0.003863831,0.01935659,9.046836,7.983088E-5,513082.4,513082.4
1.932662E-6,15.59486,-7.72882E10,1380.328,1380.328,0.001244884,1.0,0.9153713,2.544037E-4,0.002934054,0.00268423,0.001165564,5.847262E-4,0.0189579,9.039507E-5,1.6598E-4,6.692578E-4,2.982512E-5,8.738485E-5,0.008820065,5.550218E-4,8.768162E-6,3.743788E-5,8.001404E-7,2.290546E-4,4.04936E-5,1.713758E-5,1.750342E-6,9.149849E-6,0.003134061,1.091363E-4,2.357717E-4,0.002964291,1.951155E-5,1.040223E-5,3.9921E-5,8.014856E-9,1.223483E-5,1.562606E-7,3.208687E-8,6.767064E-5,0.002480981,4.311551E-5,0.00102884,3.013304E-5,7.576264E-7,3.354215E-4,0.002339322,0.003780756,7.909961E-5,3.66791E-9,1.139418E-7,4.450176E-6,5.324324E-6,0.007463793,0.003829727,0.01924455,9.041653,7.982658E-5,512788.4,512788.4
1.97699E-6,15.59565,-7.570933E10,1379.666,1379.666,0.001244884,1.0,0.9149226,2.513129E-4,0.003006899,0.002664985,0.00118949,5.776797E-4,0.01922115,9.011411E-5,1.702565E-4,6.820227E-4,2.944563E-5,8.601011E-5,0.008938952,5.516252E-4,9.070236E-6,3.814684E-5,8.273128E-7,2.325434E-4,3.982472E-5,1.750165E-5,1.830826E-6,9.430718E-6,0.003174573,1.115173E-4,2.349671E-4,0.003009042,1.981505E-5,1.088617E-5,4.064762E-5,8.561837E-9,1.267045E-5,1.63631E-7,3.397858E-8,6.854709E-5,0.002508827,4.420287E-5,0.00104416,3.052074E-5,7.904108E-7,3.386274E-4,0.002366455,0.003777074,7.970549E-5,3.946778E-9,1.197592E-7,4.621671E-6,5.474199E-6,0.007420006,0.003798298,0.01914088,9.036862,7.982255E-5,512516.7,512516.7
2.036207E-6,15.59669,-7.370602E10,1378.803,1378.803,0.001244884,1.0,0.9143359,2.472925E-4,0.003102959,0.002638867,0.001220894,5.685966E-4,0.01956574,8.973687E-5,1.759154E-4,6.986911E-4,2.896042E-5,8.423936E-5,0.009094261,5.472604E-4,9.474608E-6,3.90778E-5,8.636886E-7,2.370779E-4,3.896411E-5,1.797638E-5,1.939754E-6,9.80487E-6,0.0032273,1.146563E-4,2.339007E-4,0.003067645,2.020004E-5,1.154121E-5,4.160399E-5,9.323035E-9,1.32542E-5,1.736039E-7,3.660014E-8,6.967887E-5,0.002544947,4.563313E-5,0.001064142,3.101703E-5,8.34407E-7,3.427881E-4,0.002401649,0.003772276,8.047119E-5,4.336787E-9,1.276928E-7,4.851208E-6,5.672902E-6,0.007362846,0.003757379,0.01900529,9.030604,7.981722E-5,512161.8,512161.8
2.103356E-6,15.59785,-7.156801E10,1377.85,1377.85,0.001244884,1.0,0.9136874,2.428766E-4,0.00321017,0.002608842,0.001255747,5.587197E-4,0.01994716,8.930794E-5,1.822592E-4,7.170801E-4,2.843811E-5,8.231635E-5,0.009265738,5.425389E-4,9.933973E-6,4.011214E-5,9.050127E-7,2.420531E-4,3.803075E-5,1.849924E-5,2.065082E-6,1.02275E-5,0.003285249,1.181589E-4,2.327034E-4,0.003132537,2.060942E-5,1.229479E-5,4.266938E-5,1.02278E-8,1.391817E-5,1.850727E-7,3.970161E-8,7.091106E-5,0.002584494,4.722439E-5,0.001086162,3.155211E-5,8.84511E-7,3.473467E-4,0.002440175,0.003766992,8.128305E-5,4.802912E-9,1.369029E-7,5.111819E-6,5.896083E-6,0.007299789,0.00371238,0.01885536,9.023694,7.981127E-5,511769.9,511769.9
2.124378E-6,15.59821,-7.092569E10,1377.558,1377.558,0.001244884,1.0,0.9134879,2.415242E-4,0.003243362,0.002599378,0.001266495,5.557146E-4,0.02006461,8.917361E-5,1.842295E-4,7.227282E-4,2.828033E-5,8.173191E-5,0.009318445,5.411087E-4,1.007791E-5,4.043147E-5,9.179616E-7,2.435756E-4,3.774735E-5,1.865965E-5,2.104692E-6,1.035942E-5,0.003303004,1.192431E-4,2.323311E-4,0.003152523,2.073182E-5,1.253291E-5,4.299886E-5,1.052009E-8,1.41264E-5,1.886958E-7,4.070051E-8,7.128608E-5,0.002596579,4.771592E-5,0.001092921,3.171394E-5,9.002339E-7,3.487404E-4,0.002451946,0.003765371,8.152555E-5,4.954029E-9,1.398314E-7,5.193435E-6,5.96548E-6,0.007280418,0.003698586,0.01880924,9.021569,7.980942E-5,511649.4,511649.4
2.143405E-6,15.59854,-7.035489E10,1377.295,1377.295,0.001244884,1.0,0.9133088,2.403122E-4,0.003273253,0.002590792,0.001276158,5.530287E-4,0.02017013,8.905206E-5,1.860065E-4,7.277967E-4,2.813976E-5,8.120986E-5,0.009365761,5.398332E-4,1.020823E-5,4.071871E-5,9.296852E-7,2.449395E-4,3.749431E-5,1.880353E-5,2.14069E-6,1.047866E-5,0.003318919,1.202195E-4,2.319952E-4,0.003170481,2.08403E-5,1.274929E-5,4.329544E-5,1.078832E-8,1.431501E-5,1.919876E-7,4.161599E-8,7.162124E-5,0.002607399,4.815811E-5,0.001098985,3.185819E-5,9.144772E-7,3.499886E-4,0.002462484,0.003763916,8.174044E-5,5.09292E-9,1.425001E-7,5.267304E-6,6.028096E-6,0.007263033,0.003686218,0.01876781,9.019662,7.980776E-5,511541.2,511541.2
2.225356E-6,15.59991,-6.800483E10,1376.188,1376.188,0.001244884,1.0,0.9125521,2.352199E-4,0.003400354,0.002553669,0.001317062,5.418174E-4,0.02061626,8.852937E-5,1.935916E-4,7.491591E-4,2.755775E-5,7.903413E-5,0.009565408,5.345416E-4,1.07698E-5,4.193677E-5,9.802027E-7,2.506651E-4,3.644084E-5,1.940925E-5,2.29728E-6,1.099033E-5,0.003385823,1.243708E-4,2.305602E-4,0.003246425,2.128294E-5,1.369002E-5,4.45554E-5,1.198373E-8,1.512856E-5,2.062958E-7,4.568293E-8,7.301959E-5,0.002652758,5.003327E-5,0.001124527,3.245629E-5,9.7593E-7,3.552241E-4,0.002506647,0.003757791,8.261775E-5,5.714212E-9,1.541862E-7,5.585311E-6,6.295628E-6,0.007189722,0.003634189,0.01859283,9.011613,7.980072E-5,511084.7,511084.7
2.272571E-6,15.60069,-6.672565E10,1375.566,1375.566,0.001244884,1.0,0.9121268,2.323776E-4,0.003472375,0.002532236,0.00134011,5.356085E-4,0.02086732,8.822918E-5,1.979117E-4,7.611293E-4,2.723878E-5,7.783194E-5,0.009677461,5.316363E-4,1.109338E-5,4.262487E-5,1.009311E-6,2.538569E-4,3.585952E-5,1.974816E-5,2.388578E-6,1.128363E-5,0.003423192,1.26723E-4,2.29742E-4,0.003289173,2.152031E-5,1.423803E-5,4.526871E-5,1.2702E-8,1.559796E-5,2.146286E-7,4.811713E-8,7.379299E-5,0.002678004,5.109205E-5,0.00113883,3.278473E-5,1.011387E-6,3.581405E-4,0.002531216,0.003754362,8.308927E-5,6.089155E-9,1.610566E-7,5.76829E-6,6.448145E-6,0.007148608,0.0036051,0.01849449,9.007094,7.979674E-5,510828.4,510828.4
2.350111E-6,15.60194,-6.47315E10,1374.57,1374.57,0.001244884,1.0,0.9114443,2.278456E-4,0.003588804,0.00249708,0.001377171,5.257729E-4,0.02127072,8.773814E-5,2.049304E-4,7.802819E-4,2.673834E-5,7.593217E-5,0.00985707,5.270745E-4,1.162457E-5,4.373461E-5,1.057091E-6,2.589402E-4,3.494207E-5,2.028977E-5,2.540061E-6,1.176281E-5,0.003482815,1.305253E-4,2.284118E-4,0.003357879,2.188397E-5,1.514632E-5,4.642122E-5,1.39269E-8,1.636946E-5,2.284365E-7,5.225416E-8,7.501567E-5,0.002718156,5.27978E-5,0.001161707,3.330102E-5,1.069644E-6,3.627825E-4,0.002570272,0.003748875,8.381456E-5,6.730988E-9,1.725424E-7,6.068172E-6,6.696072E-6,0.007082752,0.003558637,0.01833666,8.999848,7.979034E-5,510417.5,510417.5
2.410088E-6,15.60289,-6.327366E10,1373.819,1373.819,0.001244884,1.0,0.9109295,2.244531E-4,0.003677286,0.002469997,0.001405171,5.184591E-4,0.02157536,8.736024E-5,2.102948E-4,7.946728E-4,2.637011E-5,7.452368E-5,0.009992326,5.237177E-4,1.203505E-5,4.457611E-5,1.094011E-6,2.627403E-4,3.426283E-5,2.069621E-5,2.658488E-6,1.21312E-5,0.003527483,1.334149E-4,2.273945E-4,0.003409773,2.214353E-5,1.585538E-5,4.729678E-5,1.491327E-8,1.696648E-5,2.392136E-7,5.557364E-8,7.592221E-5,0.002748133,5.408898E-5,0.001178891,3.368182E-5,1.114695E-6,3.662514E-4,0.002599412,0.003744753,8.433562E-5,7.249839E-9,1.815951E-7,6.299439E-6,6.885626E-6,0.007033195,0.003523783,0.01821764,8.994388,7.97855E-5,510107.8,510107.8
2.43597E-6,15.60329,-6.266562E10,1373.5,1373.5,0.001244884,1.0,0.9107108,2.230181E-4,0.003715056,0.002458354,0.00141708,5.153768E-4,0.02170492,8.71977E-5,2.125928E-4,8.007739E-4,2.62159E-5,7.393126E-5,0.01004975,5.223124E-4,1.221204E-5,4.493492E-5,1.109928E-6,2.643464E-4,3.397739E-5,2.086839E-5,2.709906E-6,1.228955E-5,0.003546387,1.346484E-4,2.269586E-4,0.003431846,2.224999E-5,1.616291E-5,4.76705E-5,1.534913E-8,1.722412E-5,2.438874E-7,5.703739E-8,7.630343E-5,0.002760794,5.463878E-5,0.001186175,3.384154E-5,1.134125E-6,3.677173E-4,0.002611713,0.003743005,8.455046E-5,7.479615E-9,1.855445E-7,6.399017E-6,6.966832E-6,0.007012164,0.003509019,0.01816707,8.992069,7.978345E-5,509976.3,509976.3
