Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H3_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_IC3H7_Soln#6 (),Mole_fraction_NC3H7_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_PC4H9_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_NC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_B2M2_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H8_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_C6H5C2H4C6H5_Soln#6 (),Mole_fraction_NPBENZ_Soln#6 (),Mole_fraction_NC12H26_Soln#6 (),Mole_fraction_NC16H34_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
6.136581E-6,15.66778,-8.835034E9,1240.361,1240.361,0.001444066,1.0,0.946564,2.413938E-5,4.063052E-4,2.727886E-4,1.886068E-4,1.412944E-4,0.002517814,4.591675E-6,4.061284E-6,4.739965E-5,2.321562E-6,1.303875E-5,0.001207935,1.502177E-4,1.711333E-7,2.306933E-6,2.141877E-5,5.591991E-6,3.934745E-7,2.828183E-8,5.156563E-7,4.505827E-4,9.179602E-6,1.101684E-4,3.543094E-4,1.063112E-7,6.668739E-6,2.613175E-7,6.594814E-10,2.273862E-6,3.591139E-4,4.693942E-9,4.376276E-6,3.111145E-9,1.685568E-4,1.043411E-5,2.616516E-8,2.061987E-9,4.57635E-5,3.876796E-4,0.004035744,1.473783E-5,1.095889E-9,3.302352E-7,4.273953E-8,1.870037E-9,4.755345E-7,0.01058321,0.006271952,0.02560467,9.380889,9.216748E-5,532027.8,532027.9
6.189096E-6,15.66763,-8.814954E9,1240.281,1240.281,0.001444066,1.0,0.9465168,2.414103E-5,4.118515E-4,2.733048E-4,1.907203E-4,1.412516E-4,0.002543422,4.611669E-6,4.130768E-6,4.807128E-5,2.325502E-6,1.303101E-5,0.001220322,1.504419E-4,1.745468E-7,2.339025E-6,2.16926E-5,5.587226E-6,4.001653E-7,2.913123E-8,5.269067E-7,4.553206E-4,9.317166E-6,1.104318E-4,3.585036E-4,1.093304E-7,6.74488E-6,2.675238E-7,6.756833E-10,2.302426E-6,3.628659E-4,4.799075E-9,4.452649E-6,3.185775E-9,1.704493E-4,1.05954E-5,2.698615E-8,2.113379E-9,4.615594E-5,3.917509E-4,0.004035291,1.487809E-5,1.132399E-9,3.374975E-7,4.341479E-8,1.92679E-9,4.855779E-7,0.01057875,0.006268372,0.0255929,9.380373,9.216836E-5,531998.6,531998.6
6.399951E-6,15.66705,-8.734858E9,1239.962,1239.962,0.001444066,1.0,0.9463281,2.413786E-5,4.341963E-4,2.7518E-4,1.992005E-4,1.410444E-4,0.002646002,4.688329E-6,4.413141E-6,5.077622E-5,2.340361E-6,1.299659E-5,0.001269956,1.512562E-4,1.885774E-7,2.468287E-6,2.279209E-5,5.56695E-6,4.272696E-7,3.27041E-8,5.732156E-7,4.743171E-4,9.873783E-6,1.114293E-4,3.753489E-4,1.219438E-7,7.050471E-6,2.931927E-7,7.430826E-10,2.417006E-6,3.778978E-4,5.2341E-9,4.762346E-6,3.494632E-9,1.780342E-4,1.124331E-5,3.042948E-8,2.326358E-9,4.772418E-5,4.080527E-4,0.004033481,1.543505E-5,1.287003E-9,3.674304E-7,4.614899E-8,2.16545E-9,5.268168E-7,0.01056093,0.006254047,0.02554577,9.378307,9.21718E-5,531881.4,531881.4
6.536802E-6,15.66668,-8.683374E9,1239.756,1239.756,0.001444066,1.0,0.9462061,2.412806E-5,4.487544E-4,2.762394E-4,2.04698E-4,1.408825E-4,0.002712365,4.735159E-6,4.599145E-6,5.253751E-5,2.349245E-6,1.297166E-5,0.001302076,1.51717E-4,1.979548E-7,2.552473E-6,2.350533E-5,5.552901E-6,4.450486E-7,3.516202E-8,6.042175E-7,4.866193E-4,1.023848E-5,1.120286E-4,3.862821E-4,1.305448E-7,7.248639E-6,3.104799E-7,7.888271E-10,2.491241E-6,3.87623E-4,5.527344E-9,4.965731E-6,3.702789E-9,1.829439E-4,1.166365E-5,3.278806E-8,2.470141E-9,4.873562E-5,4.185922E-4,0.004032313,1.579122E-5,1.394241E-9,3.875E-7,4.794163E-8,2.329562E-9,5.543371E-7,0.0105494,0.006244788,0.02551528,9.376972,9.217398E-5,531805.7,531805.7
6.617014E-6,15.66646,-8.653371E9,1239.636,1239.636,0.001444066,1.0,0.9461348,2.411964E-5,4.573047E-4,2.768055E-4,2.079172E-4,1.407783E-4,0.002751177,4.761577E-6,4.709128E-6,5.35715E-5,2.354191E-6,1.295617E-5,0.001320864,1.51964E-4,2.035498E-7,2.601906E-6,2.392311E-5,5.54436E-6,4.555329E-7,3.665469E-8,6.22732E-7,4.938182E-4,1.045338E-5,1.12363E-4,3.926887E-4,1.357389E-7,7.364704E-6,3.208414E-7,8.163846E-10,2.53469E-6,3.933106E-4,5.703244E-9,5.085745E-6,3.827606E-9,1.858161E-4,1.19098E-5,3.421597E-8,2.556443E-9,4.932606E-5,4.247535E-4,0.004031631,1.5998E-5,1.45969E-9,3.994957E-7,4.899851E-8,2.429189E-9,5.707398E-7,0.01054266,0.006239377,0.02549745,9.376192,9.217524E-5,531761.4,531761.4
6.74765E-6,15.66612,-8.604844E9,1239.441,1239.441,0.001444066,1.0,0.9460189,2.410201E-5,4.71254E-4,2.776447E-4,2.131546E-4,1.405949E-4,0.002814246,4.803028E-6,4.889721E-6,5.525757E-5,2.361851E-6,1.292962E-5,0.0013514,1.523319E-4,2.128169E-7,2.682531E-6,2.460295E-5,5.530011E-6,4.727021E-7,3.916937E-8,6.534247E-7,5.055221E-4,1.080512E-5,1.128818E-4,4.031184E-4,1.444406E-7,7.55357E-6,3.380776E-7,8.624616E-10,2.605334E-6,4.025525E-4,5.996117E-9,5.282397E-6,4.035316E-9,1.904847E-4,1.231013E-5,3.661354E-8,2.700193E-9,5.028384E-5,4.34761E-4,0.004030525,1.633158E-5,1.57047E-9,4.19396E-7,5.072899E-8,2.596956E-9,5.978788E-7,0.01053171,0.006230589,0.02546848,9.374924,9.217726E-5,531689.6,531689.6
7.117605E-6,15.66518,-8.469558E9,1238.896,1238.896,0.001444066,1.0,0.945693,2.402823E-5,5.108766E-4,2.79515E-4,2.279424E-4,1.399946E-4,0.002991859,4.910618E-6,5.410283E-6,6.004039E-5,2.381158E-6,1.284669E-5,0.001437416,1.531684E-4,2.400683E-7,2.911407E-6,2.65227E-5,5.486747E-6,5.218763E-7,4.685532E-8,7.438422E-7,5.385092E-4,1.181173E-5,1.141916E-4,4.326055E-4,1.706852E-7,8.087056E-6,3.892477E-7,1.000993E-9,2.804432E-6,4.285713E-4,6.867909E-9,5.846261E-6,4.652448E-9,2.036364E-4,1.343835E-5,4.387671E-8,3.128164E-9,5.29704E-5,4.629102E-4,0.00402742,1.725493E-5,1.912623E-9,4.780986E-7,5.568426E-8,3.109055E-9,6.774652E-7,0.0105009,0.006205878,0.02538694,9.37136,9.218279E-5,531487.4,531487.4
7.305251E-6,15.66472,-8.402178E9,1238.622,1238.622,0.001444066,1.0,0.9455289,2.397881E-5,5.310172E-4,2.802038E-4,2.354133E-4,1.3965E-4,0.003081345,4.960046E-6,5.679108E-6,6.246735E-5,2.389733E-6,1.280077E-5,0.001480761,1.534903E-4,2.544477E-7,3.027668E-6,2.749233E-5,5.463511E-6,5.470863E-7,5.107969E-8,7.916326E-7,5.551392E-4,1.232754E-5,1.147725E-4,4.475219E-4,1.848981E-7,8.3567E-6,4.165127E-7,1.075893E-9,2.904765E-6,4.416735E-4,7.334084E-9,6.135613E-6,4.981525E-9,2.102635E-4,1.400636E-5,4.782542E-8,3.356846E-9,5.431822E-5,4.770716E-4,0.004025863,1.771106E-5,2.102691E-9,5.091581E-7,5.822462E-8,3.390022E-9,7.193213E-7,0.01048538,0.006193448,0.02534588,9.369567,9.21855E-5,531385.7,531385.8
7.499387E-6,15.66425,-8.333366E9,1238.342,1238.342,0.001444066,1.0,0.9453601,2.392023E-5,5.518683E-4,2.807511E-4,2.431181E-4,1.39269E-4,0.003173471,5.007829E-6,5.960353E-6,6.497654E-5,2.397834E-6,1.275091E-5,0.001525389,1.537606E-4,2.697097E-7,3.147976E-6,2.849189E-5,5.438702E-6,5.733267E-7,5.568631E-8,8.424062E-7,5.722635E-4,1.286441E-5,1.153195E-4,4.629175E-4,2.00237E-7,8.634878E-6,4.456322E-7,1.15674E-9,3.008029E-6,4.551559E-4,7.833398E-9,6.436926E-6,5.333136E-9,2.170858E-4,1.459026E-5,5.209562E-8,3.60151E-9,5.570198E-5,4.916348E-4,0.004024264,1.817427E-5,2.311382E-9,5.421698E-7,6.086913E-8,3.695961E-9,7.636383E-7,0.01046942,0.006180666,0.02530362,9.367723,9.218824E-5,531281.2,531281.2
7.681257E-6,15.66383,-8.269722E9,1238.081,1238.081,0.001444066,1.0,0.9452028,2.385922E-5,5.714044E-4,2.811254E-4,2.503121E-4,1.388923E-4,0.003259348,5.049724E-6,6.226495E-6,6.732413E-5,2.404777E-6,1.27023E-5,0.001566991,1.539625E-4,2.843512E-7,3.260648E-6,2.942461E-5,5.414839E-6,5.980337E-7,6.021991E-8,8.911565E-7,5.882273E-4,1.336997E-5,1.157858E-4,4.773017E-4,2.151797E-7,8.894687E-6,4.737281E-7,1.235579E-9,3.104234E-6,4.67717E-4,8.316638E-9,6.720715E-6,5.672512E-9,2.234444E-4,1.51334E-5,5.626201E-8,3.83795E-9,5.698853E-5,5.051948E-4,0.004022777,1.860026E-5,2.518058E-9,5.73872E-7,6.335958E-8,3.996567E-9,8.060486E-7,0.01045455,0.006168764,0.02526423,9.366006,9.219076E-5,531183.8,531183.8
7.831296E-6,15.66348,-8.217807E9,1237.867,1237.867,0.001444066,1.0,0.9450737,2.380475E-5,5.875164E-4,2.813398E-4,2.562279E-4,1.385683E-4,0.003329871,5.082297E-6,6.447906E-6,6.925767E-5,2.410065E-6,1.266094E-5,0.001601155,1.54095E-4,2.966783E-7,3.35354E-6,3.019112E-5,5.394749E-6,6.184957E-7,6.412243E-8,9.322279E-7,6.01336E-4,1.378877E-5,1.161387E-4,4.891368E-4,2.27925E-7,9.108396E-6,4.974979E-7,1.302934E-9,3.183181E-6,4.780267E-4,8.726669E-9,6.955777E-6,5.959715E-9,2.286649E-4,1.557837E-5,5.981959E-8,4.03825E-9,5.804267E-5,5.163185E-4,0.00402156,1.894584E-5,2.696912E-9,6.00581E-7,6.542259E-8,4.254921E-9,8.416738E-7,0.01044234,0.006158999,0.0252319,9.364596,9.219279E-5,531103.8,531103.8
8.233798E-6,15.66258,-8.081161E9,1237.3,1237.3,0.001444066,1.0,0.9447304,2.36428E-5,6.30682E-4,2.81543E-4,2.720079E-4,1.376493E-4,0.00351758,5.161603E-6,7.049353E-6,7.442547E-5,2.422508E-6,1.254529E-5,0.001692082,1.543209E-4,3.308098E-7,3.602272E-6,3.22329E-5,5.339384E-6,6.736648E-7,7.531706E-8,1.04605E-6,6.362163E-4,1.491865E-5,1.169566E-4,5.207294E-4,2.639295E-7,9.678692E-6,5.638059E-7,1.493991E-9,3.392965E-6,5.054402E-4,9.876501E-9,7.589541E-6,6.761202E-9,2.42553E-4,1.675705E-5,6.9881E-8,4.598145E-9,6.083853E-5,5.458721E-4,0.004018333,1.984731E-5,3.214183E-9,6.74577E-7,7.098743E-8,4.993865E-9,9.399284E-7,0.01040988,0.006133049,0.02514588,9.360849,9.219812E-5,530891.3,530891.3
8.332221E-6,15.66236,-8.048323E9,1237.163,1237.163,0.001444066,1.0,0.9446471,2.360008E-5,6.41218E-4,2.815178E-4,2.758453E-4,1.374148E-4,0.003563144,5.179328E-6,7.197964E-6,7.568397E-5,2.425198E-6,1.251611E-5,0.001714151,1.543509E-4,3.393859E-7,3.662957E-6,3.272872E-5,5.325568E-6,6.872039E-7,7.821755E-8,1.07467E-6,6.446792E-4,1.519615E-5,1.171302E-4,5.284168E-4,2.731305E-7,9.817434E-6,5.805726E-7,1.54305E-9,3.443793E-6,5.120878E-4,1.01687E-8,7.745043E-6,6.963925E-9,2.45922E-4,1.704172E-5,7.245375E-8,4.739964E-9,6.151507E-5,5.530333E-4,0.004017552,2.006208E-5,3.34912E-9,6.931728E-7,7.235377E-8,5.184781E-9,9.645274E-7,0.010402,0.006126759,0.02512501,9.359941,9.219939E-5,530839.8,530839.8
8.65383E-6,15.66167,-7.942552E9,1236.719,1236.719,0.001444066,1.0,0.9443768,2.345315E-5,6.755735E-4,2.812545E-4,2.88323E-4,1.366264E-4,0.003711082,5.233076E-6,7.687406E-6,7.977927E-5,2.433126E-6,1.241872E-5,0.001785795,1.543907E-4,3.680194E-7,3.860782E-6,3.433867E-5,5.279835E-6,7.315379E-7,8.814833E-8,1.170266E-6,6.721422E-4,1.610555E-5,1.176318E-4,5.534227E-4,3.042624E-7,1.026872E-5,6.36832E-7,1.709896E-9,3.608518E-6,5.336518E-4,1.115356E-8,8.254056E-6,7.644268E-9,2.568542E-4,1.796152E-5,8.115947E-8,5.216471E-9,6.370619E-5,5.762492E-4,0.004015026,2.074852E-5,3.813605E-9,7.552459E-7,7.682998E-8,5.836705E-9,1.046398E-6,0.01037645,0.006106362,0.02505727,9.356993,9.220347E-5,530672.6,530672.6
8.851416E-6,15.66125,-7.878713E9,1236.449,1236.449,0.001444066,1.0,0.9442121,2.335795E-5,6.966152E-4,2.809678E-4,2.959403E-4,1.361272E-4,0.003801239,5.263135E-6,7.990815E-6,8.228096E-5,2.437394E-6,1.235758E-5,0.001829448,1.543762E-4,3.860636E-7,3.981909E-6,3.531964E-5,5.251367E-6,7.588254E-7,9.459763E-8,1.230537E-6,6.888656E-4,1.66659E-5,1.178937E-4,5.686945E-4,3.24187E-7,1.054432E-5,6.724921E-7,1.817454E-9,3.708647E-6,5.467776E-4,1.178141E-8,8.567164E-6,8.075581E-9,2.635108E-4,1.851844E-5,8.672998E-8,5.518988E-9,6.503748E-5,5.9037E-4,0.004013492,2.115867E-5,4.117112E-9,7.943406E-7,7.958678E-8,6.258608E-9,1.097786E-6,0.01036089,0.006093949,0.025016,9.355198,9.220592E-5,530570.8,530570.8
9.059872E-6,15.66082,-7.812291E9,1236.166,1236.166,0.001444066,1.0,0.9440396,2.325405E-5,7.187528E-4,2.805747E-4,3.039355E-4,1.355903E-4,0.003895751,5.292622E-6,8.312938E-6,8.490738E-5,2.441454E-6,1.22922E-5,0.001875201,1.54334E-4,4.054581E-7,4.109324E-6,3.634768E-5,5.221104E-6,7.876363E-7,1.016879E-7,1.295334E-6,7.063844E-4,1.72581E-5,1.181355E-4,5.847283E-4,3.45844E-7,1.08337E-5,7.109829E-7,1.935109E-9,3.81338E-6,5.605241E-4,1.246222E-8,8.897557E-6,8.541175E-9,2.704836E-4,1.909913E-5,9.27822E-8,5.845906E-9,6.642994E-5,6.051499E-4,0.004011889,2.158207E-5,4.452259E-9,8.363316E-7,8.249899E-8,6.721102E-9,1.152847E-6,0.01034459,0.006080952,0.02497277,9.353318,9.220847E-5,530464.2,530464.2
9.229541E-6,15.66047,-7.758912E9,1235.938,1235.938,0.001444066,1.0,0.9439,2.316719E-5,7.367203E-4,2.801926E-4,3.104115E-4,1.351466E-4,0.00397222,5.315053E-6,8.576541E-6,8.703482E-5,2.444449E-6,1.223843E-5,0.001912211,1.542818E-4,4.21506E-7,4.212728E-6,3.717908E-5,5.196337E-6,8.110935E-7,1.076753E-7,1.34896E-6,7.205482E-4,1.774071E-5,1.18308E-4,5.977179E-4,3.63941E-7,1.106817E-5,7.429508E-7,2.034054E-9,3.897932E-6,5.716357E-4,1.303012E-8,9.166383E-6,8.927892E-9,2.761211E-4,1.956653E-5,9.783673E-8,6.11771E-9,6.755426E-5,6.170906E-4,0.004010596,2.191978E-5,4.736362E-9,8.710493E-7,8.48712E-8,7.110571E-9,1.198273E-6,0.01033141,0.006070448,0.02493779,9.351798,9.221051E-5,530378.0,530378.0
9.515346E-6,15.6599,-7.670372E9,1235.557,1235.557,0.001444066,1.0,0.9436668,2.301677E-5,7.66872E-4,2.794339E-4,3.212537E-4,1.343875E-4,0.004100079,5.349828E-6,9.023264E-6,9.059595E-5,2.448912E-6,1.214696E-5,0.001974079,1.54162E-4,4.490628E-7,4.386245E-6,3.856826E-5,5.154421E-6,8.506E-7,1.182092E-7,1.441058E-6,7.442078E-4,1.855447E-5,1.185528E-4,6.194694E-4,3.953709E-7,1.146085E-5,7.98082E-7,2.20736E-9,4.038905E-6,5.901931E-4,1.401485E-8,9.618729E-6,9.59485E-9,2.85538E-4,2.034291E-5,1.066074E-7,6.587051E-9,6.942967E-5,6.370197E-4,0.00400844,2.247464E-5,5.238391E-9,9.305942E-7,8.886893E-8,7.793326E-9,1.275994E-6,0.01030938,0.006052906,0.02487935,9.349258,9.22139E-5,530233.9,530233.9
9.914173E-6,15.65911,-7.54961E9,1235.032,1235.032,0.001444066,1.0,0.9433452,2.279983E-5,8.086871E-4,2.781676E-4,3.362421E-4,1.333087E-4,0.004276511,5.392653E-6,9.651657E-6,9.551565E-5,2.454057E-6,1.201794E-5,0.002059413,1.539405E-4,4.885648E-7,4.626901E-6,4.048266E-5,5.095706E-6,9.056644E-7,1.338455E-7,1.573088E-6,7.768043E-4,1.969087E-5,1.188084E-4,6.495443E-4,4.411356E-7,1.2004E-5,8.775872E-7,2.463206E-9,4.232548E-6,6.157541E-4,1.544676E-8,1.024823E-5,1.05567E-8,2.98512E-4,2.140333E-5,1.193571E-7,7.265133E-9,7.200861E-5,6.644438E-4,0.00400548,2.322041E-5,5.988025E-9,1.015769E-6,9.444624E-8,8.80111E-9,1.386794E-6,0.01027902,0.006028747,0.02479875,9.345757,9.221853E-5,530035.4,530035.4
1.0E-5,15.65894,-7.524039E9,1234.92,1234.92,0.001444066,1.0,0.9432765,2.275225E-5,8.176427E-4,2.778668E-4,3.394453E-4,1.330742E-4,0.00431417,5.401054E-6,9.787591E-6,9.65663E-5,2.455012E-6,1.199003E-5,0.002077621,1.538859E-4,4.972227E-7,4.67845E-6,4.089081E-5,5.083059E-6,9.174977E-7,1.373567E-7,1.602025E-6,7.837533E-4,1.993543E-5,1.188513E-4,6.55972E-4,4.512718E-7,1.212012E-5,8.950838E-7,2.52047E-9,4.273736E-6,6.212026E-4,1.576379E-8,1.038335E-5,1.076837E-8,3.012779E-4,2.162796E-5,1.221771E-7,7.41455E-9,7.255773E-5,6.702854E-4,0.00400485,2.337657E-5,6.157009E-9,1.034405E-6,9.564563E-8,9.02646E-9,1.410982E-6,0.01027254,0.006023597,0.02478155,9.345011,9.221951E-5,529993.0,529993.0
1.016126E-5,15.65863,-7.476383E9,1234.711,1234.711,0.001444066,1.0,0.9431481,2.266217E-5,8.34428E-4,2.772786E-4,3.454432E-4,1.326317E-4,0.004384644,5.416149E-6,1.004358E-5,9.853277E-5,2.456679E-6,1.19375E-5,0.00211169,1.537779E-4,5.136286E-7,4.775078E-6,4.165416E-5,5.059305E-6,9.397117E-7,1.440872E-7,1.656856E-6,7.967495E-4,2.039485E-5,1.189217E-4,6.680081E-4,4.705717E-7,1.233761E-5,9.283005E-7,2.630092E-9,4.350679E-6,6.313922E-4,1.636744E-8,1.063682E-5,1.117021E-8,3.064509E-4,2.204675E-5,1.275427E-7,7.69839E-9,7.358418E-5,6.812064E-4,0.004003674,2.366611E-5,6.481502E-9,1.069686E-6,9.789795E-8,9.457511E-9,1.456727E-6,0.01026043,0.006013967,0.02474938,9.343614,9.222135E-5,529913.8,529913.8
1.022254E-5,15.65851,-7.458409E9,1234.632,1234.632,0.001444066,1.0,0.9430995,2.262771E-5,8.407923E-4,2.770473E-4,3.477153E-4,1.32463E-4,0.004411326,5.421648E-6,1.014107E-5,9.927739E-5,2.457269E-6,1.191751E-5,0.002124587,1.537351E-4,5.199119E-7,4.811719E-6,4.194301E-5,5.05028E-6,9.481462E-7,1.466924E-7,1.677854E-6,8.016672E-4,2.05694E-5,1.18945E-4,6.725676E-4,4.779958E-7,1.242001E-5,9.410441E-7,2.672475E-9,4.379763E-6,6.352477E-4,1.659968E-8,1.0733E-5,1.132437E-8,3.084084E-4,2.220475E-5,1.296052E-7,7.807347E-9,7.39724E-5,6.853375E-4,0.004003229,2.377478E-5,6.607302E-9,1.083187E-6,9.875342E-8,9.624025E-9,1.474215E-6,0.01025584,0.006010322,0.0247372,9.343085,9.222204E-5,529883.8,529883.8
1.025411E-5,15.65845,-7.449174E9,1234.591,1234.591,0.001444066,1.0,0.9430745,2.260991E-5,8.440674E-4,2.769266E-4,3.488842E-4,1.32376E-4,0.00442505,5.424431E-6,1.019133E-5,9.966037E-5,2.457564E-6,1.190721E-5,0.002131219,1.537126E-4,5.231589E-7,4.830576E-6,4.209153E-5,5.045633E-6,9.524893E-7,1.480446E-7,1.688705E-6,8.041958E-4,2.065931E-5,1.189563E-4,6.749131E-4,4.818392E-7,1.24624E-5,9.476341E-7,2.694464E-9,4.394711E-6,6.372302E-4,1.671991E-8,1.078251E-5,1.140409E-8,3.094149E-4,2.22859E-5,1.306726E-7,7.863705E-9,7.417198E-5,6.874613E-4,0.004003001,2.383047E-5,6.672638E-9,1.090161E-6,9.919397E-8,9.710379E-9,1.483245E-6,0.01025348,0.006008449,0.02473094,9.342813,9.222239E-5,529868.4,529868.4
1.052965E-5,15.65793,-7.369407E9,1234.238,1234.238,0.001444066,1.0,0.9428575,2.245346E-5,8.725575E-4,2.758298E-4,3.590399E-4,1.316139E-4,0.004544205,5.447334E-6,1.063113E-5,1.029857E-4,2.459887E-6,1.181725E-5,0.002188795,1.535076E-4,5.517918E-7,4.994645E-6,4.337994E-5,5.005137E-6,9.903406E-7,1.60142E-7,1.784381E-6,8.261325E-4,2.144359E-5,1.190346E-4,6.952926E-4,5.159266E-7,1.283083E-5,1.005879E-6,2.890928E-9,4.524191E-6,6.544283E-4,1.778674E-8,1.121364E-5,1.210866E-8,3.181469E-4,2.298699E-5,1.4013E-7,8.362219E-9,7.590241E-5,7.058777E-4,0.00400102,2.430822E-5,7.258375E-9,1.151577E-6,1.030352E-7,1.048073E-8,1.562673E-6,0.01023302,0.005992193,0.02467657,9.340453,9.222547E-5,529734.6,529734.6
1.061103E-5,15.65778,-7.346118E9,1234.135,1234.135,0.001444066,1.0,0.9427938,2.24069E-5,8.809392E-4,2.754922E-4,3.620239E-4,1.31388E-4,0.004579187,5.453646E-6,1.07614E-5,1.039619E-4,2.460492E-6,1.179067E-5,0.002205694,1.534441E-4,5.603464E-7,5.042927E-6,4.375779E-5,4.993197E-6,1.0015E-6,1.638155E-7,1.812962E-6,8.325664E-4,2.167508E-5,1.190513E-4,7.012803E-4,5.26176E-7,1.293912E-5,1.023325E-6,2.950509E-9,4.562099E-6,6.594723E-4,1.810772E-8,1.13406E-5,1.231969E-8,3.20708E-4,2.319165E-5,1.429702E-7,8.511675E-9,7.64096E-5,7.112762E-4,0.00400044,2.444654E-5,7.436637E-9,1.169898E-6,1.041683E-7,1.071388E-8,1.586335E-6,0.01022701,0.005987425,0.02466062,9.339761,9.222637E-5,529695.3,529695.3
1.068839E-5,15.65763,-7.32409E9,1234.037,1234.037,0.001444066,1.0,0.9427334,2.236251E-5,8.888927E-4,2.751659E-4,3.648538E-4,1.311731E-4,0.004612352,5.459462E-6,1.088538E-5,1.048873E-4,2.461034E-6,1.17654E-5,0.002221713,1.533827E-4,5.685197E-7,5.088748E-6,4.411583E-5,4.981861E-6,1.012099E-6,1.673507E-7,1.840266E-6,8.386632E-4,2.189503E-5,1.190645E-4,7.069587E-4,5.359956E-7,1.304183E-5,1.040012E-6,3.007817E-9,4.597991E-6,6.64252E-4,1.841534E-8,1.146113E-5,1.252153E-8,3.23135E-4,2.338518E-5,1.456898E-7,8.654684E-9,7.689011E-5,7.163908E-4,0.00399989,2.457685E-5,7.608348E-9,1.18739E-6,1.052447E-7,1.09379E-8,1.608911E-6,0.01022132,0.005982907,0.0246455,9.339105,9.222722E-5,529658.1,529658.1
1.091389E-5,15.65722,-7.260533E9,1233.752,1233.752,0.001444066,1.0,0.9425584,2.223254E-5,9.119944E-4,2.741865E-4,3.73065E-4,1.305453E-4,0.004708519,5.47542E-6,1.124755E-5,1.075703E-4,2.462439E-6,1.169182E-5,0.002268151,1.531983E-4,5.925685E-7,5.221877E-6,4.515299E-5,4.948908E-6,1.042937E-6,1.778963E-7,1.920592E-6,8.563265E-4,2.253562E-5,1.190891E-4,7.234341E-4,5.650377E-7,1.333991E-5,1.089213E-6,3.178626E-9,4.701812E-6,6.780996E-4,1.932592E-8,1.181147E-5,1.311663E-8,3.301665E-4,2.394359E-5,1.537241E-7,9.07668E-9,7.828151E-5,7.31202E-4,0.003998301,2.49502E-5,8.12146E-9,1.238782E-6,1.08378E-7,1.160417E-8,1.67517E-6,0.01020482,0.005969817,0.02460166,9.337202,9.222969E-5,529550.2,529550.2
1.162839E-5,15.65592,-7.065172E9,1232.867,1232.867,0.001444066,1.0,0.9420129,2.181703E-5,9.843792E-4,2.708587E-4,3.987177E-4,1.285522E-4,0.005008394,5.517292E-6,1.240157E-5,1.159281E-4,2.465389E-6,1.145988E-5,0.002412848,1.525747E-4,6.70836E-7,5.639455E-6,4.837649E-5,4.845554E-6,1.140033E-6,2.136368E-7,2.181833E-6,9.112522E-4,2.455846E-5,1.190479E-4,7.74892E-4,6.609321E-7,1.42719E-5,1.250293E-6,3.756683E-9,5.023048E-6,7.211636E-4,2.234292E-8,1.291099E-5,1.506451E-8,3.520333E-4,2.56588E-5,1.801581E-7,1.046161E-8,8.260292E-5,7.772009E-4,0.003993374,2.607242E-5,9.868674E-9,1.405256E-6,1.182567E-7,1.38409E-8,1.889128E-6,0.01015345,0.0059291,0.02446508,9.331278,9.223733E-5,529214.2,529214.2
