Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_C10H8_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_STILB_Soln#5 (),Mole_fraction_C6H5C2H_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_BIPHENYL_Soln#5 (),Mole_fraction_C14H10_Soln#5 (),Mole_fraction_C16H10_Soln#5 (),Mole_fraction_C6H5C2H4C6H5_Soln#5 (),Mole_fraction_BIN1A_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
0.015,15.88402,2330098.0,1201.382,1201.382,0.001691301,1.0,0.8758208,0.01627812,8.630808E-4,0.01979198,0.001867118,3.799551E-4,3.479827E-5,0.030394,6.574111E-5,0.02794356,1.254816E-4,6.904435E-4,0.002724601,0.02017899,0.002110141,1.239216E-4,2.654439E-4,6.793044E-5,4.191351E-5,5.842368E-5,10.49687,1.064782E-4,661675.5,661675.5
0.016,15.89232,2276092.0,1201.805,1201.805,0.001691301,1.0,0.874763,0.01678315,9.02254E-4,0.0202781,0.001920602,3.913181E-4,3.740036E-5,0.03130696,7.159342E-5,0.02780088,1.191389E-4,6.920931E-4,0.002785994,0.01952536,0.001865678,1.314634E-4,2.757078E-4,7.092981E-5,3.790606E-5,6.235676E-5,10.49508,1.064226E-4,661562.7,661562.8
0.017,15.90017,2214742.0,1202.217,1202.217,0.001691301,1.0,0.8737827,0.01725315,9.394446E-4,0.02072492,0.0019704,4.013555E-4,3.992551E-5,0.03215781,7.739866E-5,0.02765581,1.131818E-4,6.924142E-4,0.002841616,0.01891753,0.001651304,1.386934E-4,2.854476E-4,7.37335E-5,3.430139E-5,6.617298E-5,10.4935,1.0637E-4,661463.3,661463.3
0.018,15.90758,2148534.0,1202.618,1202.618,0.001691301,1.0,0.8728726,0.01769127,9.747562E-4,0.02113669,0.002016872,4.102128E-4,4.237104E-5,0.03295237,8.314276E-5,0.02750928,1.075902E-4,6.916617E-4,0.002892111,0.01835125,0.001463156,1.456208E-4,2.947011E-4,7.635598E-5,3.106261E-5,6.987095E-5,10.49211,1.063204E-4,661375.2,661375.3
0.019,15.9146,2079599.0,1203.007,1203.007,0.001691301,1.0,0.872026,0.01810036,0.001008291,0.02151707,0.002060332,4.180199E-4,4.473583E-5,0.03369577,8.881503E-5,0.02736206,1.023469E-4,6.900439E-4,0.002938039,0.01782271,0.001297928,1.522568E-4,3.035029E-4,7.881095E-5,2.815582E-5,7.345086E-5,10.49087,1.062735E-4,661297.1,661297.1
0.02,15.92125,2009338.0,1203.383,1203.383,0.001691301,1.0,0.8712369,0.01848301,0.00104015,0.02186932,0.002101061,4.248934E-4,4.701986E-5,0.03439262,9.440738E-5,0.02721479,9.743504E-5,6.877344E-4,0.002979889,0.01732853,0.001152738,1.586135E-4,3.118852E-4,8.11114E-5,2.554979E-5,7.691404E-5,10.48976,1.062292E-4,661227.6,661227.6
0.021,15.92755,1939081.0,1203.746,1203.746,0.001691301,1.0,0.8705,0.01884155,0.00107043,0.02219626,0.002139309,4.309372E-4,4.922407E-5,0.03504705,9.991413E-5,0.027068,9.283909E-5,6.848754E-4,0.003018093,0.01686564,0.001025095,1.647042E-4,3.198778E-4,8.326948E-5,2.32157E-5,8.026283E-5,10.48878,1.061872E-4,661165.6,661165.6
0.022,15.93352,1869933.0,1204.097,1204.097,0.001691301,1.0,0.8698107,0.01917802,0.00109922,0.02250029,0.002175289,4.362403E-4,5.134977E-5,0.03566259,1.053312E-4,0.02692212,8.854753E-5,6.815823E-4,0.003053017,0.01643143,9.128964E-4,1.705412E-4,3.275067E-4,8.529595E-5,2.11282E-5,8.349983E-5,10.4879,1.061474E-4,661110.2,661110.2
0.023,15.9392,1802400.0,1204.435,1204.435,0.001691301,1.0,0.869164,0.01949465,0.001126631,0.02278399,0.002209235,4.408957E-4,5.340009E-5,0.03624315,1.106575E-4,0.0267775,8.453748E-5,6.7796E-4,0.003085044,0.01602301,8.140154E-4,1.761413E-4,3.348029E-4,8.720319E-5,1.925974E-5,8.663009E-5,10.48711,1.061096E-4,661060.4,661060.4
0.024,15.94459,1737056.0,1204.76,1204.76,0.001691301,1.0,0.8685565,0.01979301,0.001152739,0.02304911,0.002241308,4.449686E-4,5.537713E-5,0.03679141,1.158919E-4,0.0266344,8.079988E-5,6.740814E-4,0.003114442,0.01563839,7.269638E-4,1.815163E-4,3.417873E-4,8.899979E-5,1.759004E-5,8.965693E-5,10.4864,1.060737E-4,661015.6,661015.6
0.025,15.94972,1674465.0,1205.075,1205.075,0.001691301,1.0,0.8679848,0.02007467,0.001177625,0.02329736,0.002271665,4.485209E-4,5.728379E-5,0.03731006,1.210352E-4,0.02649299,7.732456E-5,6.700079E-4,0.003141464,0.01527558,6.503533E-4,1.866793E-4,3.48482E-4,9.069451E-5,1.609985E-5,9.258475E-5,10.48576,1.060396E-4,660975.2,660975.2
0.026,15.95462,1614883.0,1205.378,1205.378,0.001691301,1.0,0.8674455,0.02034116,0.001201375,0.0235304,0.002300464,4.516123E-4,5.912344E-5,0.03780173,1.260891E-4,0.02635344,7.409674E-5,6.657941E-4,0.003166357,0.01493265,5.828595E-4,1.916442E-4,3.549094E-4,9.229611E-5,1.477029E-5,9.541858E-5,10.48518,1.06007E-4,660938.7,660938.7
0.027,15.95929,1558444.0,1205.67,1205.67,0.001691301,1.0,0.8669357,0.02059387,0.001224067,0.02374967,0.002327842,4.542941E-4,6.089953E-5,0.03826877,1.310564E-4,0.02621584,7.110265E-5,6.614828E-4,0.003189333,0.01460785,5.233579E-4,1.964244E-4,3.610899E-4,9.381249E-5,1.358425E-5,9.816345E-5,10.48465,1.05976E-4,660905.5,660905.5
0.028,15.96375,1505285.0,1205.953,1205.953,0.001691301,1.0,0.8664528,0.02083403,0.001245776,0.02395645,0.002353922,4.566107E-4,6.261554E-5,0.03871327,1.359402E-4,0.02608023,6.832998E-5,6.571068E-4,0.003210579,0.01429965,4.708853E-4,2.010324E-4,3.670425E-4,9.525075E-5,1.252663E-5,1.008245E-4,10.48418,1.059463E-4,660875.3,660875.3
0.029,15.96803,1455391.0,1206.226,1206.226,0.001691301,1.0,0.8659942,0.02106277,0.001266572,0.02415189,0.002378818,4.586014E-4,6.427502E-5,0.03913718,1.407445E-4,0.02594665,6.576657E-5,6.526924E-4,0.003230261,0.01400662,4.245907E-4,2.054806E-4,3.72785E-4,9.661749E-5,1.158375E-5,1.034067E-4,10.48374,1.059179E-4,660847.7,660847.8
0.03,15.97214,1408839.0,1206.49,1206.49,0.001691301,1.0,0.8655579,0.02128112,0.001286518,0.02433699,0.002402628,4.603002E-4,6.588133E-5,0.03954221,1.45473E-4,0.02581507,6.340139E-5,6.482602E-4,0.003248522,0.01372752,3.837422E-4,2.097802E-4,3.783336E-4,9.791855E-5,1.074356E-5,1.05915E-4,10.48334,1.058907E-4,660822.5,660822.5
0.031,15.97609,1365498.0,1206.746,1206.746,0.001691301,1.0,0.8651416,0.02149012,0.001305685,0.0245128,0.002425457,4.617403E-4,6.743839E-5,0.03993014,1.501311E-4,0.02568546,6.121994E-5,6.438262E-4,0.003265508,0.01346104,3.476375E-4,2.139437E-4,3.837055E-4,9.916006E-5,9.994146E-6,1.083551E-4,10.48297,1.058645E-4,660799.3,660799.3
0.032,15.9799,1325305.0,1206.994,1206.994,0.001691301,1.0,0.8647439,0.02169055,0.001324127,0.02468005,0.002447381,4.629462E-4,6.894922E-5,0.0403023,1.547229E-4,0.02555777,5.921345E-5,6.394014E-4,0.003281325,0.01320622,3.157549E-4,2.179805E-4,3.88914E-4,1.003465E-4,9.326347E-6,1.107312E-4,10.48263,1.058393E-4,660777.9,660777.9
0.033,15.98357,1288216.0,1207.235,1207.235,0.001691301,1.0,0.8643628,0.02188321,0.001341898,0.02483953,0.00246848,4.639421E-4,7.041715E-5,0.04066005,1.592532E-4,0.02543192,5.737108E-5,6.349948E-4,0.003296079,0.01296207,2.875805E-4,2.21901E-4,3.93973E-4,1.014827E-4,8.731165E-6,1.130483E-4,10.48232,1.05815E-4,660758.1,660758.1
0.034,15.98712,1254039.0,1207.47,1207.47,0.001691301,1.0,0.863997,0.02206888,0.001359053,0.02499194,0.002488827,4.6475E-4,7.184547E-5,0.04100471,1.63727E-4,0.02530785,5.568063E-5,6.306129E-4,0.003309868,0.01272765,2.62652E-4,2.257149E-4,3.988957E-4,1.02573E-4,8.200317E-6,1.153109E-4,10.48203,1.057915E-4,660739.8,660739.8
0.035,15.99056,1222725.0,1207.699,1207.699,0.001691301,1.0,0.863645,0.02224821,0.001375641,0.02513792,0.002508488,4.653881E-4,7.323718E-5,0.04133737,1.681491E-4,0.02518545,5.413209E-5,6.262595E-4,0.003322773,0.01250216,2.405864E-4,2.294312E-4,4.03694E-4,1.036212E-4,7.726617E-6,1.175236E-4,10.48175,1.057687E-4,660722.7,660722.7
0.036,15.9939,1194070.0,1207.922,1207.922,0.001691301,1.0,0.8633056,0.02242179,0.001391705,0.02527798,0.002527518,4.658721E-4,7.459514E-5,0.04165906,1.725242E-4,0.02506465,5.271629E-5,6.219367E-4,0.003334868,0.01228488,2.210539E-4,2.330581E-4,4.083787E-4,1.046307E-4,7.30392E-6,1.196903E-4,10.4815,1.057467E-4,660706.8,660706.8
0.037,15.99715,1167789.0,1208.14,1208.14,0.001691301,1.0,0.8629776,0.02259019,0.001407289,0.02541266,0.002545975,4.662171E-4,7.592212E-5,0.04197074,1.76857E-4,0.02494533,5.142248E-5,6.176461E-4,0.003346219,0.01207513,2.037416E-4,2.366035E-4,4.129603E-4,1.056049E-4,6.926397E-6,1.218151E-4,10.48127,1.057252E-4,660691.8,660691.9
0.038,16.00032,1144366.0,1208.353,1208.353,0.001691301,1.0,0.8626601,0.02275392,0.001422431,0.02554242,0.002563907,4.664359E-4,7.722069E-5,0.04227328,1.811519E-4,0.02482742,5.024128E-5,6.13388E-4,0.003356888,0.01187227,1.883804E-4,2.400748E-4,4.174485E-4,1.065466E-4,6.588757E-6,1.239018E-4,10.48104,1.057042E-4,660677.8,660677.9
0.039,16.00341,1122336.0,1208.563,1208.563,0.001691301,1.0,0.862352,0.02291342,0.001437167,0.02566765,0.002581358,4.665394E-4,7.849323E-5,0.04256744,1.854132E-4,0.02471081,4.916427E-5,6.091618E-4,0.003366923,0.01167579,1.747438E-4,2.434787E-4,4.218518E-4,1.074584E-4,6.2866E-6,1.259539E-4,10.48083,1.056838E-4,660664.7,660664.7
0.04,16.00643,1102848.0,1208.769,1208.769,0.001691301,1.0,0.8620527,0.02306913,0.001451529,0.02578872,0.002598368,4.665377E-4,7.974199E-5,0.04285394,1.896449E-4,0.02459541,4.818282E-5,6.049665E-4,0.003376374,0.01148516,1.626249E-4,2.468213E-4,4.261783E-4,1.083427E-4,6.015895E-6,1.279745E-4,10.48064,1.056639E-4,660652.2,660652.3
0.041,16.0094,1085137.0,1208.971,1208.971,0.001691301,1.0,0.8617612,0.02322141,0.001465548,0.02590598,0.002614975,4.664396E-4,8.096905E-5,0.04313342,1.938508E-4,0.02448113,4.72887E-5,6.008008E-4,0.00338528,0.01129994,1.518417E-4,2.501085E-4,4.304355E-4,1.092016E-4,5.772964E-6,1.299667E-4,10.48045,1.056443E-4,660640.5,660640.5
0.042,16.01231,1069073.0,1209.17,1209.17,0.001691301,1.0,0.8614769,0.02337061,0.001479252,0.02601971,0.002631211,4.662529E-4,8.217633E-5,0.04340648,1.980346E-4,0.02436788,4.647429E-5,5.96663E-4,0.003393679,0.01111972,1.422336E-4,2.533456E-4,4.346303E-4,1.100371E-4,5.554592E-6,1.319334E-4,10.48027,1.056251E-4,660629.3,660629.3
0.043,16.01516,1054725.0,1209.366,1209.366,0.001691301,1.0,0.8611992,0.02351703,0.001492665,0.02613018,0.002647106,4.659844E-4,8.336557E-5,0.04367363,2.021996E-4,0.0242556,4.573274E-5,5.925514E-4,0.003401602,0.01094413,1.336634E-4,2.565373E-4,4.387686E-4,1.108509E-4,5.357985E-6,1.33877E-4,10.4801,1.056063E-4,660618.7,660618.7
0.044,16.01798,1041788.0,1209.56,1209.56,0.001691301,1.0,0.8609275,0.02366095,0.001505809,0.02623763,0.002662686,4.656401E-4,8.453839E-5,0.04393534,2.063488E-4,0.02414419,4.50572E-5,5.884643E-4,0.003409079,0.01077285,1.260071E-4,2.59688E-4,4.428562E-4,1.116446E-4,5.18062E-6,1.358001E-4,10.47994,1.055877E-4,660608.6,660608.6
0.045,16.02075,1030187.0,1209.752,1209.752,0.001691301,1.0,0.8606614,0.02380262,0.001518707,0.02634227,0.002677977,4.652256E-4,8.569628E-5,0.04419205,2.104852E-4,0.02403359,4.444144E-5,5.843997E-4,0.003416136,0.01060557,1.191549E-4,2.628018E-4,4.468981E-4,1.124195E-4,5.02023E-6,1.377046E-4,10.47979,1.055694E-4,660598.9,660598.9
0.046,16.02348,1019784.0,1209.942,1209.942,0.001691301,1.0,0.8604003,0.02394227,0.001531375,0.0264443,0.002692999,4.647458E-4,8.684056E-5,0.04444414,2.146114E-4,0.02392374,4.387971E-5,5.80356E-4,0.003422794,0.01044204,1.130111E-4,2.658823E-4,4.508991E-4,1.131769E-4,4.874831E-6,1.395927E-4,10.47964,1.055514E-4,660589.7,660589.7
0.047,16.02619,1010478.0,1210.129,1210.129,0.001691301,1.0,0.860144,0.02408009,0.00154383,0.02654389,0.002707772,4.642049E-4,8.797246E-5,0.04469195,2.187298E-4,0.02381457,4.336668E-5,5.763316E-4,0.003429074,0.010282,1.074913E-4,2.689327E-4,4.548632E-4,1.139179E-4,4.742665E-6,1.414661E-4,10.4795,1.055336E-4,660580.8,660580.8
0.048,16.02886,1002160.0,1210.316,1210.316,0.001691301,1.0,0.8598919,0.02421628,0.001556089,0.02664118,0.002722314,4.636069E-4,8.909307E-5,0.0449358,2.228426E-4,0.02370603,4.289748E-5,5.723247E-4,0.003434994,0.01012525,1.025216E-4,2.719562E-4,4.587942E-4,1.146435E-4,4.622185E-6,1.433265E-4,10.47937,1.05516E-4,660572.3,660572.3
0.049,16.03151,994725.2,1210.501,1210.501,0.001691301,1.0,0.8596439,0.02435098,0.001568162,0.02673632,0.002736641,4.629552E-4,9.020336E-5,0.04517595,2.269518E-4,0.02359806,4.246765E-5,5.68334E-4,0.00344057,0.009971602,9.803725E-5,2.749552E-4,4.626956E-4,1.153546E-4,4.512032E-6,1.451752E-4,10.47924,1.054986E-4,660564.1,660564.2
0.05,16.03413,988090.0,1210.684,1210.684,0.001691301,1.0,0.8593996,0.02448435,0.001580063,0.02682943,0.002750766,4.622529E-4,9.130424E-5,0.04541266,2.310592E-4,0.02349063,4.207314E-5,5.643581E-4,0.003445815,0.009820875,9.39806E-5,2.779322E-4,4.665703E-4,1.160519E-4,4.41099E-6,1.470135E-4,10.47911,1.054813E-4,660556.3,660556.3
0.051,16.03673,982170.8,1210.867,1210.867,0.001691301,1.0,0.8591587,0.02461651,0.001591803,0.02692062,0.002764703,4.615029E-4,9.23965E-5,0.04564615,2.351665E-4,0.02338368,4.171022E-5,5.603958E-4,0.003450743,0.009672919,9.030094E-5,2.808894E-4,4.704211E-4,1.167363E-4,4.317987E-6,1.488428E-4,10.47899,1.054642E-4,660548.7,660548.7
0.052,16.03931,976891.8,1211.048,1211.048,0.001691301,1.0,0.8589211,0.02474757,0.001603389,0.02700998,0.002778462,4.607079E-4,9.348085E-5,0.04587662,2.39275E-4,0.02327719,4.137552E-5,5.564461E-4,0.003455364,0.009527594,8.695368E-5,2.838287E-4,4.742504E-4,1.174082E-4,4.23208E-6,1.506639E-4,10.47888,1.054473E-4,660541.4,660541.4
0.053,16.04187,972178.7,1211.229,1211.229,0.001691301,1.0,0.8586865,0.02487765,0.001614831,0.0270976,0.002792054,4.598702E-4,9.455792E-5,0.04610425,2.433862E-4,0.02317112,4.1066E-5,5.52508E-4,0.003459689,0.009384779,8.389988E-5,2.867518E-4,4.780603E-4,1.180683E-4,4.152445E-6,1.524779E-4,10.47877,1.054304E-4,660534.4,660534.4
0.054,16.04442,967970.8,1211.408,1211.408,0.001691301,1.0,0.8584548,0.02500682,0.001626136,0.02718356,0.002805487,4.589919E-4,9.562828E-5,0.04632918,2.475012E-4,0.02306543,4.077892E-5,5.485806E-4,0.003463726,0.009244362,8.1105E-5,2.896603E-4,4.818529E-4,1.18717E-4,4.078348E-6,1.542856E-4,10.47866,1.054137E-4,660527.5,660527.6
0.055,16.04695,964212.7,1211.587,1211.587,0.001691301,1.0,0.8582257,0.02513518,0.001637309,0.02726792,0.002818771,4.580752E-4,9.669242E-5,0.04655158,2.51621E-4,0.02296011,4.051181E-5,5.446633E-4,0.003467484,0.009106243,7.85387E-5,2.925555E-4,4.856297E-4,1.193548E-4,4.009142E-6,1.560877E-4,10.47855,1.053971E-4,660521.0,660521.0
0.056,16.04946,960866.6,1211.766,1211.766,0.001691301,1.0,0.8579992,0.02526279,0.001648357,0.02735077,0.002831912,4.571218E-4,9.775081E-5,0.04677155,2.557465E-4,0.02285512,4.026247E-5,5.407553E-4,0.00347097,0.008970332,7.617431E-5,2.954387E-4,4.893924E-4,1.199821E-4,3.944262E-6,1.578849E-4,10.47845,1.053806E-4,660514.6,660514.6
0.057,16.05197,957864.0,1211.943,1211.943,0.001691301,1.0,0.8577751,0.02538972,0.001659285,0.02743214,0.002844917,4.561335E-4,9.880383E-5,0.04698922,2.598787E-4,0.02275044,4.002891E-5,5.368563E-4,0.003474192,0.008836549,7.398834E-5,2.98311E-4,4.931424E-4,1.205993E-4,3.883212E-6,1.596777E-4,10.47836,1.053641E-4,660508.4,660508.4
0.058,16.05446,955162.8,1212.121,1212.121,0.001691301,1.0,0.8575533,0.02551602,0.001670096,0.02751209,0.002857793,4.55112E-4,9.985183E-5,0.04720469,2.640181E-4,0.02264607,3.980934E-5,5.329657E-4,0.003477154,0.00870482,7.196022E-5,3.011733E-4,4.968807E-4,1.212066E-4,3.825556E-6,1.614667E-4,10.47826,1.053477E-4,660502.4,660502.5
0.059,16.05695,952742.0,1212.298,1212.298,0.001691301,1.0,0.8573336,0.02564175,0.001680795,0.02759066,0.002870543,4.540588E-4,1.008951E-4,0.04741805,2.681655E-4,0.02254196,3.960223E-5,5.290832E-4,0.003479863,0.008575079,7.007192E-5,3.040266E-4,5.006085E-4,1.218044E-4,3.770911E-6,1.632523E-4,10.47817,1.053315E-4,660496.7,660496.7
0.06,16.05942,950576.4,1212.474,1212.474,0.001691301,1.0,0.8571161,0.02576694,0.001691384,0.02766791,0.002883174,4.529753E-4,1.01934E-4,0.04762937,2.723214E-4,0.02243813,3.94062E-5,5.252086E-4,0.003482323,0.008447266,6.830761E-5,3.068715E-4,5.043266E-4,1.223929E-4,3.718944E-6,1.65035E-4,10.47808,1.053152E-4,660491.1,660491.1
0.061,16.06188,948631.6,1212.65,1212.65,0.001691301,1.0,0.8569006,0.02589165,0.001701866,0.02774385,0.00289569,4.518629E-4,1.029687E-4,0.04783874,2.764862E-4,0.02233454,3.922004E-5,5.213416E-4,0.00348454,0.008321326,6.665343E-5,3.097088E-4,5.08036E-4,1.229723E-4,3.669366E-6,1.66815E-4,10.47799,1.052991E-4,660485.6,660485.6
0.062,16.06434,946860.0,1212.826,1212.826,0.001691301,1.0,0.856687,0.0260159,0.001712244,0.02781855,0.002908095,4.507228E-4,1.039994E-4,0.04804623,2.806605E-4,0.02223118,3.904268E-5,5.17482E-4,0.003486518,0.008197209,6.509717E-5,3.125391E-4,5.117374E-4,1.235428E-4,3.621927E-6,1.685927E-4,10.47791,1.05283E-4,660480.4,660480.4
0.063,16.06679,945266.2,1213.001,1213.001,0.001691301,1.0,0.8564752,0.02613973,0.00172252,0.02789201,0.002920393,4.495565E-4,1.050263E-4,0.04825188,2.848445E-4,0.02212805,3.887317E-5,5.136298E-4,0.003488261,0.008074869,6.362811E-5,3.15363E-4,5.154314E-4,1.241046E-4,3.576409E-6,1.703683E-4,10.47783,1.052669E-4,660475.3,660475.3
0.06396909,16.06916,944258.0,1213.171,1213.171,0.001691301,1.0,0.8562718,0.02625935,0.001732382,0.02796206,0.002932211,4.484021E-4,1.06018E-4,0.04844949,2.889088E-4,0.02202832,3.871547E-5,5.099036E-4,0.00348973,0.007957964,6.22788E-5,3.180939E-4,5.190047E-4,1.24641E-4,3.533946E-6,1.720873E-4,10.47775,1.052514E-4,660470.5,660470.5
0.064,16.06923,943798.3,1213.177,1213.177,0.001691301,1.0,0.8562653,0.02626316,0.001732695,0.02796427,0.002932586,4.483649E-4,1.060496E-4,0.04845576,2.890386E-4,0.02202514,3.871051E-5,5.097849E-4,0.003489773,0.007954262,6.223689E-5,3.181809E-4,5.191185E-4,1.246579E-4,3.532614E-6,1.721421E-4,10.47775,1.052509E-4,660470.3,660470.3
0.065,16.07166,942351.5,1213.352,1213.352,0.001691301,1.0,0.8560572,0.0263862,0.001742766,0.02803532,0.002944675,4.471486E-4,1.070693E-4,0.04865785,2.932432E-4,0.02192245,3.855232E-5,5.059477E-4,0.00349105,0.007835415,6.091721E-5,3.20993E-4,5.22799E-4,1.252026E-4,3.490137E-6,1.73914E-4,10.47768,1.05235E-4,660465.5,660465.6
0.066,16.07409,941077.9,1213.526,1213.526,0.001691301,1.0,0.8558508,0.02650891,0.001752742,0.02810526,0.002956669,4.459101E-4,1.080857E-4,0.04885832,2.97458E-4,0.02181995,3.840033E-5,5.021176E-4,0.00349211,0.007718172,5.96572E-5,3.238001E-4,5.264737E-4,1.257393E-4,3.449041E-6,1.756846E-4,10.4776,1.052191E-4,660460.9,660460.9
0.067,16.07651,939902.6,1213.701,1213.701,0.001691301,1.0,0.855646,0.02663128,0.001762621,0.02817408,0.002968568,4.446499E-4,1.090989E-4,0.04905714,3.016835E-4,0.02171764,3.82533E-5,4.98295E-4,0.00349295,0.007602555,5.845309E-5,3.266024E-4,5.301428E-4,1.26268E-4,3.409241E-6,1.774538E-4,10.47753,1.052032E-4,660456.4,660456.4
0.068,16.07893,938805.6,1213.875,1213.875,0.001691301,1.0,0.8554428,0.02675334,0.001772404,0.02824179,0.002980374,4.433688E-4,1.101089E-4,0.04925436,3.059197E-4,0.02161553,3.811059E-5,4.944799E-4,0.003493573,0.007488535,5.729976E-5,3.294001E-4,5.338065E-4,1.267886E-4,3.370586E-6,1.792217E-4,10.47746,1.051874E-4,660452.0,660452.0
0.069,16.08134,937775.0,1214.05,1214.05,0.001691301,1.0,0.8552412,0.0268751,0.00178209,0.02830842,0.002992088,4.420678E-4,1.111159E-4,0.04945001,3.101669E-4,0.0215136,3.797171E-5,4.906724E-4,0.003493981,0.007376084,5.619233E-5,3.321936E-4,5.374653E-4,1.273014E-4,3.332955E-6,1.809885E-4,10.47739,1.051717E-4,660447.8,660447.8
0.07,16.08375,936799.7,1214.224,1214.224,0.001691301,1.0,0.8550411,0.02699657,0.001791681,0.02837398,0.003003714,4.407479E-4,1.121199E-4,0.04964411,3.144251E-4,0.02141184,3.78362E-5,4.868727E-4,0.003494177,0.007265174,5.512619E-5,3.349832E-4,5.411193E-4,1.278065E-4,3.296247E-6,1.827542E-4,10.47733,1.051559E-4,660443.7,660443.7
0.071,16.08614,935871.4,1214.397,1214.397,0.001691301,1.0,0.8548426,0.02711778,0.001801177,0.0284385,0.003015254,4.394101E-4,1.13121E-4,0.04983671,3.186944E-4,0.02131027,3.770369E-5,4.830809E-4,0.003494164,0.007155778,5.409737E-5,3.37769E-4,5.447687E-4,1.283038E-4,3.260382E-6,1.84519E-4,10.47727,1.051403E-4,660439.7,660439.8
0.072,16.08854,934983.3,1214.571,1214.571,0.001691301,1.0,0.8546455,0.02723872,0.001810578,0.02850198,0.003026709,4.380553E-4,1.141193E-4,0.05002783,3.229749E-4,0.02120886,3.757388E-5,4.792971E-4,0.003493945,0.007047871,5.310264E-5,3.405512E-4,5.484138E-4,1.287936E-4,3.225296E-6,1.862829E-4,10.47721,1.051246E-4,660435.9,660435.9
0.073,16.09093,934128.8,1214.745,1214.745,0.001691301,1.0,0.8544499,0.02735941,0.001819884,0.02856445,0.003038081,4.366843E-4,1.151149E-4,0.05021749,3.272665E-4,0.02110763,3.744649E-5,4.755217E-4,0.003493523,0.006941429,5.213927E-5,3.433301E-4,5.520546E-4,1.292759E-4,3.190929E-6,1.88046E-4,10.47715,1.05109E-4,660432.2,660432.2
0.074,16.09331,933302.4,1214.918,1214.918,0.001691301,1.0,0.8542557,0.02747986,0.001829096,0.02862592,0.003049372,4.352981E-4,1.161077E-4,0.05040572,3.315692E-4,0.02100656,3.732128E-5,4.717547E-4,0.003492899,0.006836433,5.120484E-5,3.461059E-4,5.556912E-4,1.297508E-4,3.157229E-6,1.898082E-4,10.47709,1.050934E-4,660428.6,660428.6
0.075,16.09569,932499.2,1215.092,1215.092,0.001691301,1.0,0.8540629,0.02760007,0.001838213,0.0286864,0.003060583,4.338975E-4,1.170978E-4,0.05059253,3.35883E-4,0.02090565,3.719805E-5,4.679963E-4,0.003492077,0.006732859,5.029715E-5,3.488786E-4,5.593238E-4,1.302184E-4,3.124148E-6,1.915696E-4,10.47703,1.050779E-4,660425.1,660425.2
0.076,16.09807,931711.2,1215.265,1215.265,0.001691301,1.0,0.8538715,0.02772006,0.001847235,0.02874591,0.003071716,4.324832E-4,1.180853E-4,0.05077796,3.40208E-4,0.02080491,3.707658E-5,4.642468E-4,0.003491059,0.006630687,4.941408E-5,3.516485E-4,5.629525E-4,1.306787E-4,3.091645E-6,1.933303E-4,10.47698,1.050624E-4,660421.8,660421.8
0.077,16.10044,930933.2,1215.438,1215.438,0.001691301,1.0,0.8536815,0.02783983,0.001856164,0.02880446,0.003082773,4.310562E-4,1.190703E-4,0.05096201,3.445441E-4,0.02070433,3.69567E-5,4.605063E-4,0.003489848,0.006529897,4.855381E-5,3.544157E-4,5.665773E-4,1.311318E-4,3.05968E-6,1.950903E-4,10.47693,1.050469E-4,660418.6,660418.6
0.078,16.10281,930166.9,1215.611,1215.611,0.001691301,1.0,0.8534928,0.02795938,0.001864997,0.02886207,0.003093754,4.296172E-4,1.200527E-4,0.05114472,3.488912E-4,0.0206039,3.683827E-5,4.567751E-4,0.003488445,0.006430471,4.771493E-5,3.571803E-4,5.701982E-4,1.315778E-4,3.028224E-6,1.968495E-4,10.47688,1.050314E-4,660415.4,660415.4
0.079,16.10517,929409.2,1215.784,1215.784,0.001691301,1.0,0.8533054,0.02807873,0.001873736,0.02891874,0.003104662,4.28167E-4,1.210326E-4,0.05132609,3.532492E-4,0.02050364,3.672115E-5,4.530534E-4,0.003486853,0.006332391,4.689609E-5,3.599424E-4,5.738153E-4,1.320167E-4,2.997247E-6,1.986081E-4,10.47683,1.05016E-4,660412.4,660412.4
0.08,16.10753,928656.9,1215.956,1215.956,0.001691301,1.0,0.8531193,0.02819787,0.001882381,0.02897449,0.003115498,4.267063E-4,1.2201E-4,0.05150615,3.576182E-4,0.02040352,3.660523E-5,4.493414E-4,0.003485074,0.006235637,4.609599E-5,3.627022E-4,5.774286E-4,1.324487E-4,2.966723E-6,2.003659E-4,10.47679,1.050007E-4,660409.5,660409.5
