Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_STILB_Soln#8 (),Mole_fraction_C6H5C2H_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_BIPHENYL_Soln#8 (),Mole_fraction_C14H10_Soln#8 (),Mole_fraction_BIN1B_Soln#8 (),Mole_fraction_BIN1A_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
0.002306236,15.87208,999574.5,1348.709,1348.709,0.001503379,1.0,0.8760049,0.01867521,2.149795E-4,0.01677263,0.003038779,1.976375E-4,3.292821E-5,0.0267742,8.027975E-5,0.03217748,2.570732E-4,4.759273E-4,0.003462506,0.02098877,1.142489E-4,3.271308E-5,9.564648E-5,2.714945E-4,4.764603E-6,7.791467E-5,10.48265,9.471844E-5,660779.1,660779.1
0.002310454,15.87216,922609.1,1348.71,1348.71,0.001503379,1.0,0.8759884,0.018682,2.150636E-4,0.01678103,0.003040893,1.977413E-4,3.297566E-5,0.02679072,8.044018E-5,0.0321723,2.568321E-4,4.759196E-4,0.003464092,0.02097496,1.135647E-4,3.275198E-5,9.57679E-5,2.717287E-4,4.774799E-6,7.802758E-5,10.48261,9.471799E-5,660776.3,660776.4
0.002310477,15.87216,974396.7,1348.71,1348.71,0.001503379,1.0,0.8759883,0.01868204,2.150641E-4,0.01678107,0.003040905,1.977419E-4,3.297592E-5,0.02679081,8.044105E-5,0.03217227,2.568308E-4,4.759195E-4,0.003464101,0.02097488,1.135609E-4,3.275219E-5,9.576856E-5,2.7173E-4,4.774854E-6,7.802819E-5,10.48261,9.471798E-5,660776.3,660776.4
0.002316966,15.87228,986733.0,1348.712,1348.712,0.001503379,1.0,0.875963,0.01869245,2.151934E-4,0.01679397,0.003044152,1.979009E-4,3.304888E-5,0.02681617,8.068787E-5,0.0321643,2.564639E-4,4.759072E-4,0.003466534,0.02095367,1.125224E-4,3.281199E-5,9.595519E-5,2.720898E-4,4.790544E-6,7.820174E-5,10.48254,9.471728E-5,660772.1,660772.1
0.00260233,15.87716,710020.2,1348.759,1348.759,0.001503379,1.0,0.8748977,0.01912992,2.20774E-4,0.01733471,0.003182433,2.04327E-4,3.622072E-5,0.02789013,9.162577E-5,0.0318106,2.436606E-4,4.749321E-4,0.003567399,0.02005884,7.872587E-5,3.541347E-5,1.040531E-4,2.875514E-4,5.491532E-6,8.572968E-5,10.47968,9.468818E-5,660592.1,660592.1
0.003,15.88336,680472.8,1348.812,1348.812,0.001503379,1.0,0.8735336,0.01969439,2.28399E-4,0.01802103,0.003363745,2.117854E-4,4.057992E-5,0.02928331,1.072747E-4,0.03131425,2.330319E-4,4.724574E-4,0.003691658,0.01891024,5.560233E-5,3.90094E-5,1.151421E-4,3.082908E-4,6.514423E-6,9.601927E-5,10.476,9.46512E-5,660360.3,660360.3
0.003177346,15.88602,743106.1,1348.837,1348.837,0.001503379,1.0,0.8729573,0.01993587,2.317965E-4,0.01830766,0.003441383,2.146661E-4,4.251895E-5,0.02987574,1.144486E-4,0.03109337,2.298146E-4,4.710254E-4,0.003742162,0.01842672,4.993761E-5,4.061944E-5,1.200639E-4,3.173571E-4,6.991294E-6,1.005757E-4,10.47445,9.463538E-5,660262.2,660262.3
0.003177953,15.88602,742439.0,1348.837,1348.837,0.001503379,1.0,0.8729554,0.01993669,2.318082E-4,0.01830862,0.003441646,2.146755E-4,4.252558E-5,0.02987774,1.144734E-4,0.03109262,2.298049E-4,4.710202E-4,0.003742331,0.01842509,4.992133E-5,4.062496E-5,1.200808E-4,3.173879E-4,6.992955E-6,1.005912E-4,10.47444,9.463532E-5,660261.9,660262.0
0.003202061,15.88638,771254.8,1348.841,1348.841,0.001503379,1.0,0.8728783,0.01996918,2.32271E-4,0.01834678,0.00345207,2.150484E-4,4.278932E-5,0.02995711,1.154589E-4,0.03106264,2.29422E-4,4.708117E-4,0.003748988,0.01836055,4.928875E-5,4.084447E-5,1.207498E-4,3.186143E-4,7.059086E-6,1.012101E-4,10.47423,9.463319E-5,660248.8,660248.9
0.00321437,15.88656,722669.9,1348.843,1348.843,0.001503379,1.0,0.872839,0.01998575,2.325076E-4,0.01836621,0.003457382,2.152374E-4,4.292405E-5,0.02999755,1.159632E-4,0.03104732,2.292382E-4,4.70704E-4,0.00375237,0.01832769,4.897662E-5,4.095667E-5,1.210916E-4,3.192401E-4,7.093084E-6,1.015262E-4,10.47413,9.46321E-5,660242.1,660242.2
0.003214443,15.88657,734638.9,1348.843,1348.843,0.001503379,1.0,0.8728387,0.01998585,2.32509E-4,0.01836632,0.003457414,2.152385E-4,4.292486E-5,0.0299978,1.159662E-4,0.03104723,2.292371E-4,4.707033E-4,0.00375239,0.01832749,4.897478E-5,4.095734E-5,1.210936E-4,3.192438E-4,7.093287E-6,1.015281E-4,10.47413,9.46321E-5,660242.1,660242.2
0.003214485,15.88657,700825.2,1348.843,1348.843,0.001503379,1.0,0.8728386,0.0199859,2.325098E-4,0.01836639,0.003457432,2.152391E-4,4.292531E-5,0.02999793,1.159679E-4,0.03104717,2.292364E-4,4.70703E-4,0.003752402,0.01832738,4.897374E-5,4.095771E-5,1.210948E-4,3.19246E-4,7.093402E-6,1.015291E-4,10.47413,9.463209E-5,660242.1,660242.2
0.003214517,15.88657,705559.3,1348.843,1348.843,0.001503379,1.0,0.8728385,0.01998594,2.325104E-4,0.01836644,0.003457445,2.152396E-4,4.292566E-5,0.02999804,1.159692E-4,0.03104713,2.292359E-4,4.707027E-4,0.003752411,0.01832729,4.897294E-5,4.0958E-5,1.210956E-4,3.192476E-4,7.093489E-6,1.015299E-4,10.47413,9.463209E-5,660242.0,660242.2
0.003214699,15.88657,723548.0,1348.843,1348.843,0.001503379,1.0,0.8728379,0.01998619,2.325139E-4,0.01836673,0.003457524,2.152424E-4,4.292765E-5,0.02999863,1.159767E-4,0.03104691,2.292329E-4,4.707011E-4,0.00375246,0.01832681,4.896838E-5,4.095966E-5,1.211007E-4,3.192568E-4,7.093992E-6,1.015346E-4,10.47413,9.463207E-5,660241.9,660242.1
0.003215512,15.88658,749165.9,1348.843,1348.843,0.001503379,1.0,0.8728353,0.01998728,2.325295E-4,0.01836801,0.003457875,2.152548E-4,4.293655E-5,0.0300013,1.1601E-4,0.0310459,2.292198E-4,4.70694E-4,0.003752683,0.01832464,4.8948E-5,4.096707E-5,1.211233E-4,3.192982E-4,7.096237E-6,1.015555E-4,10.47412,9.4632E-5,660241.5,660241.6
0.00321587,15.88659,726670.2,1348.843,1348.843,0.001503379,1.0,0.8728342,0.01998776,2.325364E-4,0.01836857,0.003458029,2.152603E-4,4.294047E-5,0.03000248,1.160247E-4,0.03104545,2.292141E-4,4.706908E-4,0.003752781,0.01832369,4.893904E-5,4.097034E-5,1.211332E-4,3.193163E-4,7.097225E-6,1.015647E-4,10.47412,9.463197E-5,660241.3,660241.4
0.003215896,15.88659,692954.8,1348.843,1348.843,0.001503379,1.0,0.8728341,0.0199878,2.325369E-4,0.01836861,0.00345804,2.152607E-4,4.294075E-5,0.03000256,1.160257E-4,0.03104542,2.292136E-4,4.706906E-4,0.003752789,0.01832362,4.89384E-5,4.097057E-5,1.211339E-4,3.193177E-4,7.097296E-6,1.015653E-4,10.47412,9.463197E-5,660241.3,660241.4
0.003215907,15.88659,694789.0,1348.843,1348.843,0.001503379,1.0,0.8728341,0.01998781,2.325371E-4,0.01836863,0.003458045,2.152609E-4,4.294087E-5,0.0300026,1.160262E-4,0.03104541,2.292134E-4,4.706905E-4,0.003752792,0.01832359,4.893812E-5,4.097068E-5,1.211342E-4,3.193182E-4,7.097327E-6,1.015656E-4,10.47412,9.463197E-5,660241.3,660241.4
0.003216019,15.88659,739117.4,1348.843,1348.843,0.001503379,1.0,0.8728337,0.01998796,2.325393E-4,0.01836881,0.003458093,2.152626E-4,4.29421E-5,0.03000297,1.160308E-4,0.03104527,2.292116E-4,4.706895E-4,0.003752822,0.01832329,4.893531E-5,4.09717E-5,1.211373E-4,3.193239E-4,7.097637E-6,1.015685E-4,10.47411,9.463196E-5,660241.2,660241.4
0.003216548,15.8866,691680.2,1348.843,1348.843,0.001503379,1.0,0.872832,0.01998867,2.325494E-4,0.01836964,0.003458321,2.152707E-4,4.294788E-5,0.0300047,1.160525E-4,0.03104461,2.292031E-4,4.706849E-4,0.003752967,0.01832188,4.89221E-5,4.097651E-5,1.21152E-4,3.193508E-4,7.099095E-6,1.015821E-4,10.47411,9.463191E-5,660240.9,660241.1
0.003216574,15.8866,690958.1,1348.843,1348.843,0.001503379,1.0,0.8728319,0.01998871,2.325499E-4,0.01836968,0.003458332,2.152711E-4,4.294818E-5,0.03000479,1.160536E-4,0.03104458,2.292026E-4,4.706846E-4,0.003752974,0.01832181,4.892143E-5,4.097676E-5,1.211528E-4,3.193521E-4,7.099169E-6,1.015828E-4,10.47411,9.463191E-5,660240.9,660241.1
0.003217014,15.8866,741229.3,1348.843,1348.843,0.001503379,1.0,0.8728305,0.0199893,2.325584E-4,0.01837037,0.003458522,2.152778E-4,4.295298E-5,0.03000623,1.160716E-4,0.03104403,2.291955E-4,4.706808E-4,0.003753095,0.01832064,4.891046E-5,4.098076E-5,1.211649E-4,3.193745E-4,7.10038E-6,1.01594E-4,10.47411,9.463187E-5,660240.7,660240.8
0.003219403,15.88664,737365.1,1348.844,1348.844,0.001503379,1.0,0.8728229,0.01999251,2.326043E-4,0.01837413,0.003459551,2.153143E-4,4.297912E-5,0.03001406,1.161695E-4,0.03104106,2.291567E-4,4.706597E-4,0.003753749,0.01831428,4.885094E-5,4.100253E-5,1.212313E-4,3.194959E-4,7.10697E-6,1.016554E-4,10.47409,9.463166E-5,660239.4,660239.5
0.003219571,15.88664,732542.7,1348.844,1348.844,0.001503379,1.0,0.8728224,0.01999274,2.326075E-4,0.0183744,0.003459624,2.153168E-4,4.298096E-5,0.03001461,1.161764E-4,0.03104086,2.29154E-4,4.706583E-4,0.003753795,0.01831383,4.884676E-5,4.100407E-5,1.212359E-4,3.195044E-4,7.107433E-6,1.016597E-4,10.47408,9.463165E-5,660239.3,660239.5
0.003219597,15.88664,750864.4,1348.844,1348.844,0.001503379,1.0,0.8728223,0.01999277,2.32608E-4,0.01837444,0.003459635,2.153172E-4,4.298125E-5,0.0300147,1.161775E-4,0.03104082,2.291536E-4,4.70658E-4,0.003753802,0.01831376,4.88461E-5,4.100431E-5,1.212367E-4,3.195057E-4,7.107506E-6,1.016604E-4,10.47408,9.463164E-5,660239.3,660239.4
0.00323115,15.88681,758990.5,1348.845,1348.845,0.001503379,1.0,0.8727856,0.02000828,2.328299E-4,0.0183926,0.003464609,2.154929E-4,4.310767E-5,0.03005255,1.166516E-4,0.03102648,2.289678E-4,4.705559E-4,0.003756959,0.01828302,4.856197E-5,4.11096E-5,1.215573E-4,3.200926E-4,7.13936E-6,1.019569E-4,10.47398,9.463063E-5,660233.1,660233.2
0.003252207,15.88712,772119.7,1348.849,1348.849,0.001503379,1.0,0.8727188,0.0200365,2.332345E-4,0.01842558,0.003473656,2.158106E-4,4.333807E-5,0.03012137,1.17517E-4,0.03100035,2.286299E-4,4.703681E-4,0.003762683,0.01822717,4.805902E-5,4.130158E-5,1.221416E-4,3.211612E-4,7.197429E-6,1.024972E-4,10.4738,9.462877E-5,660221.7,660221.8
0.003253162,15.88714,775923.8,1348.849,1348.849,0.001503379,1.0,0.8727158,0.02003777,2.332528E-4,0.01842707,0.003474066,2.158249E-4,4.334852E-5,0.03012449,1.175563E-4,0.03099916,2.286149E-4,4.703595E-4,0.003762942,0.01822465,4.803665E-5,4.131029E-5,1.221681E-4,3.212097E-4,7.200063E-6,1.025217E-4,10.4738,9.462869E-5,660221.2,660221.3
0.003336264,15.88836,817736.1,1348.862,1348.862,0.001503379,1.0,0.8724542,0.02014863,2.348518E-4,0.0185559,0.003509557,2.170473E-4,4.425834E-5,0.03039419,1.209907E-4,0.03089611,2.273917E-4,4.69595E-4,0.003785182,0.01800621,4.623002E-5,4.206924E-5,1.244749E-4,3.25418E-4,7.431261E-6,1.046531E-4,10.47309,9.462139E-5,660176.7,660176.9
0.003472092,15.89036,889508.3,1348.885,1348.885,0.001503379,1.0,0.8720332,0.02032821,2.374726E-4,0.01876209,0.00356686,2.189423E-4,4.574721E-5,0.03082879,1.266692E-4,0.03072816,2.255641E-4,4.682708E-4,0.003820377,0.01765569,4.377927E-5,4.331404E-5,1.282481E-4,3.322688E-4,7.81598E-6,1.081359E-4,10.47196,9.460951E-5,660105.3,660105.4
0.004,15.89806,1220315.0,1348.997,1348.997,0.001503379,1.0,0.8704646,0.02101114,2.477491E-4,0.01951644,0.003782082,2.252032E-4,5.156057E-5,0.03245183,1.49517E-4,0.03008181,2.198059E-4,4.62334E-4,0.00394461,0.01636353,3.782009E-5,4.820341E-5,1.429675E-4,3.586454E-4,9.392426E-6,1.216749E-4,10.46775,9.456369E-5,659840.0,659840.1
0.005,15.9127,1850055.0,1349.306,1349.306,0.001503379,1.0,0.8677381,0.0222586,2.674388E-4,0.02076856,0.004161932,2.329889E-4,6.268138E-5,0.03528136,1.961159E-4,0.0288875,2.11236E-4,4.48285E-4,0.0041321,0.01418022,3.215519E-5,5.7646E-5,1.711326E-4,4.078824E-4,1.275305E-5,1.473615E-4,10.46052,9.447671E-5,659384.4,659384.5
0.006,15.9275,2393343.0,1349.734,1349.734,0.001503379,1.0,0.8652795,0.02345981,2.869191E-4,0.02182394,0.00451106,2.3653E-4,7.387085E-5,0.03783885,2.466651E-4,0.02773155,2.03707E-4,4.315175E-4,0.004266388,0.01229113,2.824074E-5,6.720659E-5,1.995819E-4,4.563969E-4,1.661795E-5,1.729934E-4,10.45411,9.438891E-5,658980.4,658980.7
0.007,15.94244,2864380.0,1350.26,1350.26,0.001503379,1.0,0.8630473,0.02462254,3.056725E-4,0.02271228,0.004834249,2.368781E-4,8.50533E-5,0.04016403,3.006314E-4,0.02661053,1.968044E-4,4.12874E-4,0.004355965,0.01065124,2.494544E-5,7.676771E-5,2.282044E-4,5.042538E-4,2.105341E-5,1.984529E-4,10.44839,9.430045E-5,658620.2,658621.5
0.00787217,15.95553,3145718.0,1350.787,1350.787,0.001503379,1.0,0.8612633,0.02560799,3.211178E-4,0.02336859,0.005097796,2.352447E-4,9.4759E-5,0.04202548,3.500649E-4,0.02565997,1.908591E-4,3.955899E-4,0.004402905,0.009397228,2.241961E-5,8.502702E-5,2.53237E-4,5.454276E-4,2.539062E-5,2.204236E-4,10.44389,9.422309E-5,658337.1,658339.3
0.00787468,15.95556,3148914.0,1350.788,1350.788,0.001503379,1.0,0.8612583,0.02561079,3.211607E-4,0.02337033,0.005098532,2.352379E-4,9.478681E-5,0.04203062,3.502098E-4,0.02565728,1.908406E-4,3.955392E-4,0.004403002,0.00939384,2.241266E-5,8.505056E-5,2.53309E-4,5.455452E-4,2.54032E-5,2.204862E-4,10.44388,9.422287E-5,658336.3,658338.5
0.007882385,15.95568,3152596.0,1350.793,1350.793,0.001503379,1.0,0.8612433,0.02561935,3.212922E-4,0.02337567,0.005100788,2.352168E-4,9.487214E-5,0.0420464,3.506547E-4,0.02564901,1.907843E-4,3.953836E-4,0.004403298,0.009383451,2.239138E-5,8.512281E-5,2.535299E-4,5.459059E-4,2.544181E-5,2.206783E-4,10.44384,9.422218E-5,658333.9,658336.2
0.00789662,15.95589,3167814.0,1350.802,1350.802,0.001503379,1.0,0.8612154,0.02563518,3.21535E-4,0.02338551,0.005104955,2.351775E-4,9.502979E-5,0.04207553,3.51477E-4,0.02563373,1.906869E-4,3.950959E-4,0.004403841,0.00936428,2.235216E-5,8.525629E-5,2.539381E-4,5.465722E-4,2.551332E-5,2.210332E-4,10.44377,9.422092E-5,658329.5,658331.8
0.007904639,15.95601,3158903.0,1350.807,1350.807,0.001503379,1.0,0.8611997,0.0256441,3.216717E-4,0.02339104,0.0051073,2.351553E-4,9.51186E-5,0.04209192,3.519404E-4,0.02562512,1.906339E-4,3.949337E-4,0.004404144,0.009353499,2.233015E-5,8.533148E-5,2.541681E-4,5.469474E-4,2.555381E-5,2.212331E-4,10.44373,9.422021E-5,658327.1,658329.3
0.007906898,15.95605,3152144.0,1350.809,1350.809,0.001503379,1.0,0.8611953,0.02564661,3.217102E-4,0.0233926,0.005107961,2.35149E-4,9.514361E-5,0.04209654,3.52071E-4,0.0256227,1.906176E-4,3.948881E-4,0.004404229,0.009350465,2.232394E-5,8.535266E-5,2.542329E-4,5.470532E-4,2.556521E-5,2.212894E-4,10.44372,9.422001E-5,658326.4,658328.6
0.007907622,15.95606,3154541.0,1350.809,1350.809,0.001503379,1.0,0.8611939,0.02564741,3.217225E-4,0.0233931,0.005108172,2.35147E-4,9.515164E-5,0.04209802,3.521129E-4,0.02562192,1.906123E-4,3.948734E-4,0.004404256,0.009349492,2.232194E-5,8.535945E-5,2.542536E-4,5.470871E-4,2.556886E-5,2.213075E-4,10.44371,9.421995E-5,658326.1,658328.3
0.007916742,15.9562,3165832.0,1350.815,1350.815,0.001503379,1.0,0.8611761,0.02565755,3.218777E-4,0.02339938,0.005110837,2.351215E-4,9.52526E-5,0.04211664,3.526401E-4,0.02561214,1.905488E-4,3.946889E-4,0.004404597,0.009337253,2.229689E-5,8.544491E-5,2.545151E-4,5.475137E-4,2.561484E-5,2.215347E-4,10.44367,9.421914E-5,658323.3,658325.5
0.008,15.95744,3192664.0,1350.868,1350.868,0.001503379,1.0,0.8610141,0.02574995,3.2329E-4,0.02345621,0.005135093,2.348824E-4,9.617416E-5,0.04228596,3.574632E-4,0.02552292,1.900016E-4,3.930018E-4,0.004407586,0.009226208,2.207019E-5,8.622475E-5,2.569028E-4,5.514064E-4,2.603796E-5,2.236087E-4,10.44327,9.421177E-5,658297.8,658299.9
0.008073409,15.95854,3210196.0,1350.916,1350.916,0.001503379,1.0,0.8608722,0.02583125,3.245271E-4,0.0235056,0.005156369,2.346623E-4,9.698619E-5,0.04243424,3.617293E-4,0.02544443,1.89529E-4,3.9151E-4,0.004410037,0.009129362,2.187294E-5,8.69115E-5,2.590082E-4,5.548342E-4,2.641498E-5,2.254354E-4,10.44291,9.420528E-5,658275.4,658277.5
0.00807423,15.95856,3211192.0,1350.916,1350.916,0.001503379,1.0,0.8608706,0.02583216,3.245408E-4,0.02350615,0.005156606,2.346598E-4,9.699526E-5,0.04243589,3.617771E-4,0.02544355,1.895237E-4,3.914933E-4,0.004410064,0.009128285,2.187074E-5,8.691917E-5,2.590317E-4,5.548724E-4,2.64192E-5,2.254558E-4,10.44291,9.420521E-5,658275.2,658277.3
0.008097604,15.95891,3222484.0,1350.931,1350.931,0.001503379,1.0,0.8608257,0.025858,3.24933E-4,0.02352173,0.005163358,2.345879E-4,9.725368E-5,0.0424829,3.63138E-4,0.0254186,1.893691E-4,3.910175E-4,0.004410808,0.009097664,2.180835E-5,8.71376E-5,2.59702E-4,5.559629E-4,2.653953E-5,2.260369E-4,10.44279,9.420314E-5,658268.1,658270.2
0.008098127,15.95891,3218704.0,1350.932,1350.932,0.001503379,1.0,0.8608247,0.02585858,3.249418E-4,0.02352208,0.005163509,2.345862E-4,9.725947E-5,0.04248395,3.631685E-4,0.02541804,1.893657E-4,3.910069E-4,0.004410824,0.009096979,2.180696E-5,8.714249E-5,2.597171E-4,5.559873E-4,2.654223E-5,2.260499E-4,10.44279,9.420309E-5,658267.9,658270.0
0.008109369,15.95908,3218486.0,1350.939,1350.939,0.001503379,1.0,0.8608031,0.025871,3.251301E-4,0.02352955,0.005166753,2.345513E-4,9.738374E-5,0.04250652,3.638235E-4,0.02540605,1.892897E-4,3.90778E-4,0.004411175,0.00908229,2.177701E-5,8.72475E-5,2.600394E-4,5.565116E-4,2.660015E-5,2.263292E-4,10.44274,9.42021E-5,658264.5,658266.6
0.008110304,15.9591,3219198.0,1350.94,1350.94,0.001503379,1.0,0.8608013,0.02587203,3.251457E-4,0.02353017,0.005167023,2.345484E-4,9.739408E-5,0.04250839,3.63878E-4,0.02540505,1.892832E-4,3.907589E-4,0.004411204,0.009081069,2.177452E-5,8.725624E-5,2.600662E-4,5.565552E-4,2.660496E-5,2.263524E-4,10.44273,9.420202E-5,658264.3,658266.3
0.008131893,15.95942,3234804.0,1350.954,1350.954,0.001503379,1.0,0.8607599,0.02589587,3.255067E-4,0.02354446,0.005173244,2.344807E-4,9.763265E-5,0.04255167,3.651366E-4,0.02538204,1.891358E-4,3.90319E-4,0.004411867,0.009052931,2.17171E-5,8.745779E-5,2.606852E-4,5.575617E-4,2.67159E-5,2.268885E-4,10.44263,9.420011E-5,658257.7,658259.8
0.008132568,15.95943,3229515.0,1350.954,1350.954,0.001503379,1.0,0.8607586,0.02589662,3.25518E-4,0.02354491,0.005173438,2.344786E-4,9.764011E-5,0.04255302,3.65176E-4,0.02538132,1.891314E-4,3.903053E-4,0.004411887,0.009052052,2.171531E-5,8.746409E-5,2.607046E-4,5.575931E-4,2.671938E-5,2.269053E-4,10.44263,9.420005E-5,658257.5,658259.6
0.008143236,15.95959,3235593.0,1350.961,1350.961,0.001503379,1.0,0.8607382,0.02590839,3.256961E-4,0.02355195,0.005176509,2.344449E-4,9.775798E-5,0.04257437,3.657983E-4,0.02536995,1.890626E-4,3.900878E-4,0.004412209,0.009038179,2.168705E-5,8.756366E-5,2.610105E-4,5.580903E-4,2.677432E-5,2.271701E-4,10.44258,9.41991E-5,658254.3,658256.4
0.008151997,15.95972,3235214.0,1350.967,1350.967,0.001503379,1.0,0.8607214,0.02591806,3.258423E-4,0.02355773,0.00517903,2.344171E-4,9.785479E-5,0.04259189,3.663095E-4,0.02536062,1.890057E-4,3.899091E-4,0.004412471,0.009026801,2.166387E-5,8.764543E-5,2.612617E-4,5.584985E-4,2.681956E-5,2.273876E-4,10.44254,9.419833E-5,658251.7,658253.7
0.008171374,15.96001,3240590.0,1350.979,1350.979,0.001503379,1.0,0.8606844,0.02593944,3.261653E-4,0.02357046,0.005184599,2.343551E-4,9.806887E-5,0.0426306,3.67441E-4,0.02533997,1.888829E-4,3.895137E-4,0.004413041,0.009001683,2.161275E-5,8.782624E-5,2.618174E-4,5.594012E-4,2.691985E-5,2.278685E-4,10.44244,9.419661E-5,658245.9,658247.9
0.00818246,15.96018,3238305.0,1350.987,1350.987,0.001503379,1.0,0.8606633,0.02595166,3.263498E-4,0.02357773,0.005187783,2.343195E-4,9.819134E-5,0.04265271,3.680887E-4,0.02532817,1.888097E-4,3.892874E-4,0.004413362,0.008987345,2.158355E-5,8.792965E-5,2.621353E-4,5.599176E-4,2.697734E-5,2.281437E-4,10.44239,9.419563E-5,658242.5,658244.6
0.008186987,15.96025,3243413.0,1350.99,1350.99,0.001503379,1.0,0.8606546,0.02595665,3.26425E-4,0.02358069,0.005189082,2.343048E-4,9.824133E-5,0.04266174,3.683533E-4,0.02532336,1.887784E-4,3.89195E-4,0.004413492,0.008981498,2.157161E-5,8.797186E-5,2.622651E-4,5.601284E-4,2.700076E-5,2.28256E-4,10.44237,9.419523E-5,658241.2,658243.2
0.008305411,15.96202,3286418.0,1351.068,1351.068,0.001503379,1.0,0.86043,0.026087,3.283842E-4,0.02365731,0.005222933,2.339114E-4,9.954878E-5,0.04289656,3.752907E-4,0.0251975,1.880336E-4,3.867722E-4,0.004416666,0.008829789,2.126339E-5,8.907517E-5,2.656613E-4,5.656376E-4,2.76202E-5,2.311916E-4,10.44181,9.418476E-5,658205.9,658207.8
0.008306116,15.96203,3283172.0,1351.068,1351.068,0.001503379,1.0,0.8604287,0.02608777,3.283958E-4,0.02365777,0.005223134,2.33909E-4,9.955656E-5,0.04289795,3.753321E-4,0.02519675,1.880291E-4,3.867578E-4,0.004416684,0.008828894,2.126157E-5,8.908173E-5,2.656815E-4,5.656703E-4,2.762392E-5,2.31209E-4,10.44181,9.41847E-5,658205.7,658207.6
0.008307617,15.96205,3282066.0,1351.069,1351.069,0.001503379,1.0,0.8604259,0.02608942,3.284205E-4,0.02365873,0.005223561,2.339039E-4,9.957312E-5,0.04290091,3.754202E-4,0.02519516,1.880195E-4,3.86727E-4,0.004416721,0.008826988,2.12577E-5,8.90957E-5,2.657245E-4,5.657401E-4,2.763183E-5,2.312462E-4,10.4418,9.418456E-5,658205.2,658207.2
0.00833002,15.96239,3295259.0,1351.084,1351.084,0.001503379,1.0,0.8603837,0.02611402,3.287886E-4,0.02367302,0.005229935,2.338271E-4,9.982027E-5,0.04294504,3.767361E-4,0.02517142,1.87867E-4,3.862678E-4,0.004417272,0.008798584,2.11999E-5,8.930406E-5,2.663669E-4,5.66781E-4,2.774948E-5,2.318007E-4,10.44169,9.418258E-5,658198.6,658200.5
0.008330859,15.9624,3288900.0,1351.084,1351.084,0.001503379,1.0,0.8603821,0.02611494,3.288023E-4,0.02367356,0.005230173,2.338242E-4,9.982952E-5,0.04294669,3.767854E-4,0.02517053,1.878616E-4,3.862506E-4,0.004417292,0.008797522,2.119774E-5,8.931186E-5,2.66391E-4,5.6682E-4,2.775388E-5,2.318215E-4,10.44169,9.418251E-5,658198.4,658200.3
0.008348896,15.96267,3292317.0,1351.096,1351.096,0.001503379,1.0,0.8603482,0.02613473,3.290981E-4,0.02368502,0.005235297,2.337617E-4,1.000285E-4,0.04298216,3.778456E-4,0.02515143,1.877415E-4,3.858806E-4,0.004417723,0.008774722,2.115135E-5,8.947953E-5,2.669081E-4,5.676576E-4,2.784848E-5,2.322677E-4,10.44161,9.418092E-5,658193.0,658195.0
0.008545266,15.96561,3349445.0,1351.228,1351.228,0.001503379,1.0,0.8599825,0.02634955,3.322863E-4,0.02380735,0.005290701,2.33053E-4,1.021921E-4,0.04336471,3.894325E-4,0.02494404,1.864842E-4,3.818413E-4,0.004421788,0.008530177,2.065433E-5,9.13007E-5,2.725384E-4,5.76759E-4,2.888936E-5,2.371156E-4,10.4407,9.416356E-5,658135.7,658137.5
0.009,15.97242,3472137.0,1351.541,1351.541,0.001503379,1.0,0.8591592,0.02684248,3.394406E-4,0.02407362,0.005416389,2.312247E-4,1.071876E-4,0.04422609,4.16563E-4,0.02446829,1.836422E-4,3.724186E-4,0.004426906,0.007989009,1.955653E-5,9.548663E-5,2.855742E-4,5.977089E-4,3.137381E-5,2.482747E-4,10.43866,9.412341E-5,658007.3,658008.8
0.01,15.98737,3707447.0,1352.266,1352.266,0.001503379,1.0,0.8574575,0.02790522,3.540006E-4,0.02458164,0.005680917,2.264822E-4,1.181005E-4,0.04600776,4.775234E-4,0.02344367,1.776065E-4,3.51494E-4,0.004418847,0.006913268,1.737567E-5,1.045185E-4,3.142263E-4,6.431264E-4,3.721885E-5,2.724714E-4,10.4345,9.403545E-5,657744.8,657745.9
