Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_STILB_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_BIPHENYL_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_C16H10_Soln#12 (),Mole_fraction_BIN1B_Soln#12 (),Mole_fraction_BIN1A_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
1.772459E-5,15.66539,7.024906E7,1536.04,1536.04,0.001309395,1.0,0.9006584,0.007349987,3.57025E-4,0.004071792,9.64453E-4,7.673059E-6,4.585878E-6,0.006244673,1.293366E-6,0.02974392,0.00362704,9.66035E-5,0.00131429,0.03753221,0.00743753,5.606756E-6,3.728107E-5,4.530861E-6,2.474889E-8,1.875481E-6,10.53538,8.358522E-5,664102.8,664102.9
1.774329E-5,15.66544,7.1424E7,1536.04,1536.04,0.001309395,1.0,0.9006496,0.007355658,3.568003E-4,0.004074775,9.652317E-4,7.682983E-6,4.591122E-6,0.00624957,1.29648E-6,0.02974682,0.003626945,9.670571E-5,0.001315281,0.03752854,0.007431763,5.614672E-6,3.732176E-5,4.539894E-6,2.481071E-8,1.879399E-6,10.53534,8.358494E-5,664100.7,664100.7
1.867591E-5,15.66809,1.250338E8,1536.061,1536.061,0.001309395,1.0,0.9002182,0.007633653,3.45842E-4,0.004221178,0.001003593,8.177809E-6,4.854783E-6,0.00649045,1.456715E-6,0.02989023,0.003620081,1.017515E-4,0.001364005,0.03734742,0.007150262,6.011238E-6,3.934343E-5,4.998521E-6,2.800997E-8,2.0793E-6,10.5337,8.357078E-5,663997.0,663997.0
1.925351E-5,15.66973,1.539255E8,1536.079,1536.079,0.001309395,1.0,0.8999577,0.007801263,3.392844E-4,0.004309626,0.001026907,8.483989E-6,5.020197E-6,0.006636484,1.56062E-6,0.02997779,0.003613953,1.04825E-4,0.001393503,0.03723714,0.006981675,6.258354E-6,4.058791E-5,5.290043E-6,3.010383E-8,2.207299E-6,10.53272,8.356203E-5,663935.2,663935.2
1.926549E-5,15.66977,1.544842E8,1536.079,1536.079,0.001309395,1.0,0.8999523,0.007804705,3.391501E-4,0.004311444,0.001027387,8.490339E-6,5.023648E-6,0.006639489,1.562814E-6,0.02997959,0.003613812,1.048883E-4,0.00139411,0.03723487,0.006978222,6.263493E-6,4.061367E-5,5.296151E-6,3.014821E-8,2.209989E-6,10.5327,8.356185E-5,663933.9,663933.9
1.933643E-5,15.66997,1.577923E8,1536.081,1536.081,0.001309395,1.0,0.8999207,0.007825045,3.383569E-4,0.004322189,0.001030227,8.527922E-6,5.044085E-6,0.006657257,1.575831E-6,0.02999027,0.003612964,1.052629E-4,0.001397697,0.03722142,0.006957825,6.293921E-6,4.076609E-5,5.332353E-6,3.041166E-8,2.225937E-6,10.53258,8.356078E-5,663926.5,663926.5
1.936678E-5,15.67005,1.591659E8,1536.082,1536.082,0.001309395,1.0,0.8999071,0.007833732,3.380184E-4,0.004326778,0.00103144,8.543999E-6,5.052836E-6,0.006664848,1.581417E-6,0.02999484,0.003612596,1.05423E-4,0.001399229,0.03721568,0.006949118,6.306944E-6,4.083127E-5,5.347866E-6,3.052477E-8,2.232774E-6,10.53253,8.356032E-5,663923.3,663923.3
1.939549E-5,15.67013,1.605421E8,1536.083,1536.083,0.001309395,1.0,0.8998944,0.007841939,3.376985E-4,0.004331114,0.001032587,8.559206E-6,5.061119E-6,0.006672021,1.58671E-6,0.02999915,0.003612244,1.055743E-4,0.001400677,0.03721025,0.006940894,6.319264E-6,4.089291E-5,5.362554E-6,3.0632E-8,2.23925E-6,10.53248,8.355988E-5,663920.3,663920.3
2.251733E-5,15.67886,2.694273E8,1536.235,1536.235,0.001309395,1.0,0.8985735,0.008686977,3.051728E-4,0.004780256,0.001152797,1.020573E-5,5.988503E-6,0.007420076,2.214017E-6,0.03045134,0.003558148,1.214043E-4,0.001551258,0.03663894,0.006105645,7.672016E-6,4.750531E-5,7.033694E-6,4.361822E-8,2.987909E-6,10.52766,8.351338E-5,663616.1,663616.1
2.398045E-5,15.68284,3.012338E8,1536.327,1536.327,0.001309395,1.0,0.8979978,0.009052672,2.913205E-4,0.004976716,0.001206299,1.097074E-5,6.442548E-6,0.007750459,2.542551E-6,0.03065081,0.003524319,1.283867E-4,0.001617502,0.03638336,0.005751565,8.312765E-6,5.054066E-5,7.861719E-6,5.063288E-8,3.367428E-6,10.52562,8.349221E-5,663487.6,663487.6
2.427253E-5,15.68362,3.064475E8,1536.346,1536.346,0.001309395,1.0,0.897886,0.009123538,2.886499E-4,0.005014967,0.001216783,1.112284E-5,6.53473E-6,0.007815008,2.610671E-6,0.03068964,0.003517081,1.297472E-4,0.001630426,0.03633319,0.005683481,8.441032E-6,5.114167E-5,8.02997E-6,5.210479E-8,3.445217E-6,10.52523,8.348804E-5,663462.9,663462.9
2.430449E-5,15.68371,3.06996E8,1536.348,1536.348,0.001309395,1.0,0.8978738,0.009131249,2.883595E-4,0.005019133,0.001217926,1.113946E-5,6.544848E-6,0.007822043,2.618175E-6,0.03069387,0.00351628,1.298954E-4,0.001631834,0.03632772,0.005676084,8.455072E-6,5.120732E-5,8.048437E-6,5.226731E-8,3.453768E-6,10.52518,8.348758E-5,663460.2,663460.2
2.445632E-5,15.68411,3.094511E8,1536.359,1536.359,0.001309395,1.0,0.8978161,0.009167771,2.869853E-4,0.005038874,0.001223347,1.121842E-5,6.593004E-6,0.007855389,2.653965E-6,0.03071391,0.003512452,1.305975E-4,0.001638507,0.03630176,0.005641075,8.521793E-6,5.151898E-5,8.136321E-6,5.304337E-8,3.494504E-6,10.52498,8.348542E-5,663447.5,663447.5
2.448179E-5,15.68418,3.100053E8,1536.36,1536.36,0.001309395,1.0,0.8978064,0.00917388,2.867554E-4,0.005042178,0.001224254,1.123167E-5,6.601097E-6,0.007860972,2.659993E-6,0.03071726,0.003511805,1.30715E-4,0.001639624,0.03629741,0.005635224,8.53299E-6,5.157123E-5,8.151091E-6,5.317422E-8,3.501356E-6,10.52495,8.348506E-5,663445.4,663445.4
2.46133E-5,15.68453,3.121158E8,1536.369,1536.369,0.001309395,1.0,0.8977567,0.00920533,2.855729E-4,0.005059195,0.001228933,1.13E-5,6.642948E-6,0.007889736,2.691215E-6,0.03073452,0.003508452,1.313203E-4,0.001645379,0.03627501,0.005605122,8.590807E-6,5.184073E-5,8.227459E-6,5.385286E-8,3.536815E-6,10.52478,8.34832E-5,663434.5,663434.5
2.488821E-5,15.68526,3.164046E8,1536.388,1536.388,0.001309395,1.0,0.8976534,0.00927064,2.831199E-4,0.005094574,0.001238673,1.14427E-5,6.730778E-6,0.007949581,2.757019E-6,0.0307704,0.003501356,1.325783E-4,0.001657349,0.03622834,0.005542724,8.711731E-6,5.240307E-5,8.387685E-6,5.528704E-8,3.611357E-6,10.52442,8.347931E-5,663411.8,663411.8
2.573872E-5,15.6875,3.278934E8,1536.449,1536.449,0.001309395,1.0,0.8973392,0.009468886,2.756959E-4,0.005202327,0.001268457,1.188282E-5,7.005516E-6,0.008132246,2.965263E-6,0.0308795,0.003478688,1.364076E-4,0.001693849,0.03608546,0.005354262,9.086281E-6,5.41333E-5,8.888306E-6,5.98614E-8,3.845581E-6,10.52333,8.346741E-5,663343.3,663343.3
2.583261E-5,15.68774,3.288461E8,1536.456,1536.456,0.001309395,1.0,0.897305,0.009490428,2.748912E-4,0.00521407,0.001271714,1.193128E-5,7.036122E-6,0.008152187,2.988675E-6,0.03089136,0.003476125,1.368246E-4,0.001697831,0.03606983,0.005333868,9.127662E-6,5.432343E-5,8.944004E-6,6.037895E-8,3.871761E-6,10.52321,8.346611E-5,663335.9,663335.9
2.602325E-5,15.68824,3.312137E8,1536.469,1536.469,0.001309395,1.0,0.8972358,0.009533956,2.732663E-4,0.00523782,0.001278307,1.202959E-5,7.098447E-6,0.008192541,3.036479E-6,0.03091535,0.003470885,1.376676E-4,0.001705886,0.03603816,0.005292714,9.211709E-6,5.470894E-5,9.057368E-6,6.143789E-8,3.925125E-6,10.52297,8.346347E-5,663320.9,663320.9
2.782684E-5,15.69284,3.468911E8,1536.604,1536.604,0.001309395,1.0,0.8966007,0.0099324,2.584596E-4,0.005456626,0.001339469,1.295418E-5,7.699657E-6,0.008565653,3.505652E-6,0.0311352,0.00341926,1.454129E-4,0.001780247,0.03574392,0.00491931,1.000777E-5,5.832058E-5,1.014603E-5,7.197379E-8,4.442673E-6,10.52081,8.343899E-5,663184.5,663184.5
2.811301E-5,15.69355,3.48529E8,1536.626,1536.626,0.001309395,1.0,0.896503,0.009993468,2.56201E-4,0.005490402,0.001348978,1.309993E-5,7.796991E-6,0.008623464,3.58286E-6,0.0311689,0.003410773,1.46604E-4,0.001791748,0.03569808,0.004862615,1.013418E-5,5.888772E-5,1.032127E-5,7.373173E-8,4.526834E-6,10.52048,8.343519E-5,663163.7,663163.8
2.814886E-5,15.69364,3.486231E8,1536.629,1536.629,0.001309395,1.0,0.8964908,0.01000108,2.559198E-4,0.005494616,0.001350166,1.311817E-5,7.809224E-6,0.00863068,3.592586E-6,0.0311731,0.003409704,1.467524E-4,0.001793184,0.03569236,0.00485556,1.015001E-5,5.895866E-5,1.034327E-5,7.395365E-8,4.537416E-6,10.52044,8.343471E-5,663161.1,663161.2
2.819451E-5,15.69376,3.490503E8,1536.632,1536.632,0.001309395,1.0,0.8964753,0.01001075,2.555623E-4,0.005499975,0.001351676,1.314139E-5,7.82481E-6,0.008639859,3.604986E-6,0.03117844,0.003408342,1.469413E-4,0.001795009,0.03568507,0.004846595,1.017018E-5,5.904893E-5,1.03713E-5,7.423676E-8,4.550902E-6,10.52039,8.343411E-5,663157.9,663157.9
3.627464E-5,15.71217,3.422602E8,1537.26,1537.26,0.001309395,1.0,0.8940259,0.0115163,2.007857E-4,0.006359806,0.001600338,1.713283E-5,1.080347E-5,0.01013151,6.081856E-6,0.03199936,0.00315126,1.764905E-4,0.002089793,0.03447937,0.003499786,1.372574E-5,7.437985E-5,1.552912E-5,1.338602E-7,7.131645E-6,10.51235,8.333635E-5,662651.4,662651.4
5.805696E-5,15.74637,1.650847E8,1538.502,1538.502,0.001309395,1.0,0.8894893,0.01412018,1.118311E-4,0.00806513,0.002134712,2.661128E-5,2.094845E-5,0.01320293,1.499695E-5,0.03322432,0.002497426,2.27406E-4,0.002682367,0.03186096,0.001472559,2.284028E-5,1.098474E-4,3.002792E-5,3.825966E-7,1.533984E-5,10.49799,8.315535E-5,661746.3,661746.3
9.595818E-5,15.77231,-6.513965E7,1538.79,1538.79,0.001309395,1.0,0.8850957,0.01625503,5.513607E-5,0.009971022,0.002809147,3.939843E-5,4.413718E-5,0.01681938,3.529742E-5,0.0335143,0.001808608,2.68362E-4,0.003344652,0.0285863,3.464958E-4,3.687545E-5,1.576644E-4,5.342764E-5,1.049645E-6,3.107657E-5,10.48269,8.301859E-5,660781.6,660781.6
1.0E-4,15.77368,-7.920728E7,1538.725,1538.725,0.001309395,1.0,0.8847525,0.01640196,5.247338E-5,0.01013281,0.002870552,4.057041E-5,4.688174E-5,0.01713573,3.769887E-5,0.03347767,0.001764125,2.711191E-4,0.003400251,0.02829379,2.992951E-4,3.828656E-5,1.621351E-4,5.574634E-5,1.134682E-6,3.277754E-5,10.48133,8.301135E-5,660696.2,660696.2
1.939635E-4,15.78442,-1.471936E8,1535.83,1535.83,0.001309395,1.0,0.8788731,0.01870709,3.506774E-5,0.01301464,0.00407474,6.372256E-5,1.154166E-4,0.02304689,1.027495E-4,0.03172611,0.001360496,3.079476E-4,0.004354428,0.0228399,3.12893E-5,7.090421E-5,2.55147E-4,1.047044E-4,3.819509E-6,7.308225E-5,10.45449,8.295487E-5,659004.2,659004.2
2.0E-4,15.78471,-1.451117E8,1535.634,1535.634,0.001309395,1.0,0.8785628,0.01882783,3.485945E-5,0.01316483,0.004143436,6.507858E-5,1.19881E-4,0.0233712,1.074871E-4,0.03159945,0.001350654,3.093723E-4,0.004401703,0.02254583,2.960338E-5,7.307047E-5,2.608575E-4,1.076566E-4,4.040812E-6,7.574364E-5,10.45297,8.295335E-5,658908.2,658908.2
2.013166E-4,15.78477,-1.446197E8,1535.592,1535.592,0.001309395,1.0,0.8784958,0.01885399,3.481734E-5,0.01319718,0.004158322,6.53732E-5,1.208535E-4,0.02344131,1.085288E-4,0.03157187,0.001348578,3.096735E-4,0.004411849,0.02248236,2.927859E-5,7.354443E-5,2.621017E-4,1.082981E-4,4.089892E-6,7.632524E-5,10.45264,8.295302E-5,658887.5,658887.5
2.024321E-4,15.78483,-1.442344E8,1535.556,1535.556,0.001309395,1.0,0.8784392,0.0188761,3.478201E-5,0.01322449,0.004170907,6.562251E-5,1.216772E-4,0.02350055,1.09414E-4,0.03154852,0.001346838,3.099259E-4,0.004420397,0.02242877,2.901491E-5,7.394649E-5,2.631556E-4,1.08841E-4,4.131724E-6,7.681839E-5,10.45236,8.295274E-5,658869.9,658869.9
2.626974E-4,15.78795,-1.204871E8,1533.786,1533.786,0.001309395,1.0,0.8755908,0.02001884,3.348035E-5,0.01456423,0.004817753,7.873426E-5,1.654881E-4,0.02649211,1.602421E-4,0.03031668,0.001267906,3.204452E-4,0.004826404,0.01975992,2.234227E-5,9.619409E-5,3.197473E-4,1.372399E-4,6.703859E-6,1.038093E-4,10.43825,8.293633E-5,657980.4,657980.4
3.0E-4,15.79025,-1.067647E8,1532.847,1532.847,0.001309395,1.0,0.8740053,0.02068532,3.293892E-5,0.01527716,0.005189471,8.655574E-5,1.917173E-4,0.02816386,1.943907E-4,0.02958841,0.001226853,3.243832E-4,0.005029813,0.01830364,2.082724E-5,1.104082E-4,3.545024E-4,1.538415E-4,8.604412E-6,1.207351E-4,10.43034,8.292423E-5,657481.5,657481.5
4.0E-4,15.79777,-7.686347E7,1530.826,1530.826,0.001309395,1.0,0.8702859,0.02235294,3.1842E-5,0.01683954,0.006098122,1.066409E-4,2.578978E-4,0.03209883,2.939781E-4,0.02775901,0.001131092,3.277949E-4,0.005433633,0.01498936,1.813363E-5,1.496421E-4,4.465173E-4,1.943616E-4,1.485243E-5,1.661496E-4,10.41163,8.28848E-5,656302.5,656302.5
5.0E-4,15.80675,-5.488243E7,1529.375,1529.375,0.001309395,1.0,0.867182,0.02387865,3.106211E-5,0.01800275,0.006903456,1.256733E-4,3.17728E-4,0.03539675,4.021722E-4,0.02608357,0.00104996,3.237603E-4,0.005679283,0.01235252,1.602621E-5,1.898471E-4,5.363574E-4,2.290952E-4,2.275586E-5,2.107491E-4,10.39585,8.283771E-5,655307.7,655307.7
6.0E-4,15.81672,-3.842326E7,1528.346,1528.346,0.001309395,1.0,0.8645516,0.02528954,3.049653E-5,0.01886515,0.007628114,1.438607E-4,3.71422E-4,0.03820234,5.15913E-4,0.02453664,9.794384E-4,3.148393E-4,0.005809899,0.01022822,1.426649E-5,2.30472E-4,6.23459E-4,2.584808E-4,3.228757E-5,2.539165E-4,10.38231,8.278548E-5,654453.9,654454.0
7.0E-4,15.82733,-2.59688E7,1527.635,1527.635,0.001309395,1.0,0.862295,0.02660432,3.008544E-5,0.01949535,0.00828821,1.613507E-4,4.194796E-4,0.04061725,6.329488E-4,0.02309958,9.16979E-4,3.027208E-4,0.005855357,0.00850106,1.277746E-5,2.711805E-4,7.073751E-4,2.831273E-4,4.342319E-5,2.953686E-4,10.37052,8.272995E-5,653711.0,653711.1
8.0E-4,15.83834,-1.647819E7,1527.167,1527.167,0.001309395,1.0,0.8603396,0.0278365,2.978887E-5,0.0199432,0.00889564,1.782501E-4,4.624575E-4,0.04271578,7.515855E-4,0.02175843,8.608259E-4,2.885635E-4,0.005837187,0.007087082,1.150516E-5,3.117552E-4,7.877636E-4,3.036503E-4,5.613776E-5,3.349975E-4,10.36014,8.267247E-5,653056.6,653056.8
9.0E-4,15.84954,-9239093.0,1526.884,1526.884,0.001309395,1.0,0.8586312,0.02899616,2.957893E-5,0.02024595,0.009459406,1.946351E-4,5.008843E-4,0.04455359,8.705208E-4,0.02050245,8.097364E-4,2.731818E-4,0.005771316,0.005923597,1.040911E-5,3.520466E-4,8.643705E-4,3.20614E-4,7.040312E-5,3.727923E-4,10.3509,8.261403E-5,652474.1,652474.3
9.199857E-4,15.85179,-8002692.0,1526.845,1526.845,0.001309395,1.0,0.8583155,0.02921994,2.954572E-5,0.02029169,0.009567483,1.978531E-4,5.080611E-4,0.04489358,8.942327E-4,0.02026088,8.000487E-4,2.700155E-4,0.005753547,0.005716675,1.020831E-5,3.60055E-4,8.792104E-4,3.236224E-4,7.343729E-5,3.801289E-4,10.34917,8.260231E-5,652365.1,652365.3
9.201273E-4,15.85181,-7990251.0,1526.845,1526.845,0.001309395,1.0,0.8583133,0.02922152,2.954554E-5,0.02029199,0.009568244,1.978758E-4,5.081113E-4,0.04489595,8.944005E-4,0.02025917,7.999806E-4,2.69993E-4,0.005753416,0.005715238,1.020691E-5,3.601117E-4,8.793149E-4,3.236433E-4,7.3459E-5,3.801806E-4,10.34915,8.260223E-5,652364.3,652364.6
9.348241E-4,15.85346,-7161784.0,1526.82,1526.82,0.001309395,1.0,0.8580864,0.02938439,2.952192E-5,0.02032265,0.009646774,2.002301E-4,5.132824E-4,0.04514036,9.118134E-4,0.02008354,7.929615E-4,2.676502E-4,0.005739457,0.005568252,1.006294E-5,3.659897E-4,8.90121E-4,3.257763E-4,7.573059E-5,3.855281E-4,10.34791,8.259361E-5,652285.7,652285.9
0.001,15.86079,-3755520.0,1526.742,1526.742,0.001309395,1.0,0.857128,0.03009096,2.943496E-5,0.02043203,0.009986428,2.105574E-4,5.352288E-4,0.04617334,9.887289E-4,0.01932331,7.628065E-4,2.57161E-4,0.0056698,0.004962778,9.458089E-6,3.919435E-4,9.370089E-4,3.345127E-4,8.618754E-5,4.08792E-4,10.34259,8.255543E-5,651950.5,651950.7
0.0011,15.87198,380472.6,1526.706,1526.706,0.001309395,1.0,0.8557972,0.03112709,2.934282E-5,0.02052403,0.01048225,2.260511E-4,5.65911E-4,0.04760905,0.001105395,0.01821406,7.193683E-4,2.40928E-4,0.005542033,0.004166803,8.627577E-6,4.313598E-4,0.001005565,3.457826E-4,1.034491E-4,4.430698E-4,10.33506,8.249723E-5,651475.9,651476.0
0.0012,15.88302,3440563.0,1526.751,1526.751,0.001309395,1.0,0.8546127,0.0321094,2.929076E-5,0.02053965,0.0109512,2.411349E-4,5.932843E-4,0.04888745,0.00121986,0.01716917,6.789176E-4,2.247956E-4,0.005395302,0.003506111,7.898021E-6,4.702222E-4,0.001069965,3.547926E-4,1.221441E-4,4.757085E-4,10.32818,8.243991E-5,651042.3,651042.4
0.0013,15.89383,5646464.0,1526.854,1526.854,0.001309395,1.0,0.8535534,0.0330419,2.926997E-5,0.02049326,0.0113968,2.558163E-4,6.176583E-4,0.05003032,0.001331595,0.01618395,6.410696E-4,2.089935E-4,0.0052354,0.002956829,7.253601E-6,5.084664E-4,0.001130183,3.618622E-4,1.422214E-4,5.06799E-4,10.32185,8.238382E-5,650643.2,650643.3
0.0014,15.90437,7172038.0,1526.998,1526.998,0.001309395,1.0,0.8526023,0.03392796,2.92736E-5,0.02039651,0.0118219,2.700945E-4,6.393018E-4,0.05105548,0.001440175,0.01525441,6.055272E-4,1.936874E-4,0.00506691,0.002499696,6.681487E-6,5.460343E-4,0.001186231,3.672657E-4,1.636235E-4,5.364346E-4,10.31599,8.232923E-5,650273.6,650273.7
0.0015,15.9146,8156202.0,1527.171,1527.171,0.001309395,1.0,0.8517449,0.03477047,2.929622E-5,0.02025896,0.01222882,2.83963E-4,6.584502E-4,0.05197773,0.001545263,0.01437706,5.720567E-4,1.789951E-4,0.004893499,0.00211895,6.171118E-6,5.82872E-4,0.001238157,3.712404E-4,1.862881E-4,5.647075E-4,10.31052,8.227633E-5,649929.3,649929.3
0.0016,15.92448,8711328.0,1527.361,1527.361,0.001309395,1.0,0.8509696,0.03557194,2.933352E-5,0.02008854,0.01261948,2.974112E-4,6.753123E-4,0.05280945,0.001646597,0.01354882,5.404719E-4,1.64998E-4,0.004718094,0.001801624,5.713751E-6,6.189298E-4,0.001286035,3.739911E-4,2.101481E-4,5.917071E-4,10.3054,8.222528E-5,649606.7,649606.7
0.0017,15.93399,8928837.0,1527.559,1527.559,0.001309395,1.0,0.8502664,0.03633463,2.938205E-5,0.01989181,0.01299543,3.104267E-4,6.900741E-4,0.0535611,0.00174398,0.0127669,5.106225E-4,1.517477E-4,0.004543019,0.001537033,5.30213E-6,6.541614E-4,0.001329966,3.756956E-4,2.351329E-4,6.175194E-4,10.30059,8.217617E-5,649303.0,649303.0
0.0018,15.94313,8883300.0,1527.759,1527.759,0.001309395,1.0,0.8496269,0.03706056,2.943907E-5,0.01967424,0.01335797,3.229963E-4,7.029038E-4,0.05424157,0.001837271,0.01202877,4.823846E-4,1.392733E-4,0.00437011,0.001316313,4.930178E-6,6.885243E-4,0.001370069,3.765081E-4,2.611695E-4,6.42226E-4,10.29603,8.212907E-5,649015.9,649015.9
0.0019,15.95189,8636776.0,1527.956,1527.956,0.001309395,1.0,0.849044,0.03775157,2.950239E-5,0.0194404,0.01370819,3.351074E-4,7.139545E-4,0.05485849,0.001926378,0.0113321,4.556543E-4,1.275863E-4,0.004200809,0.001132083,4.592781E-6,7.219799E-4,0.001406483,3.765631E-4,2.881828E-4,6.659037E-4,10.29171,8.2084E-5,648743.4,648743.4
