Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_BENZYNE_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C6H5C2H3_Soln#18 (),Mole_fraction_C6H5C2H5_Soln#18 (),Mole_fraction_BIPHENYL_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_BIN1A_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
2.882634E-4,15.4194,-1.161662E8,1708.13,1708.13,0.00109706,1.0,0.8379538,1.266548E-4,0.04224302,1.405253E-4,0.01196121,0.03780039,6.827827E-4,0.003703655,0.04645402,0.00385715,0.001329569,1.85481E-4,4.246881E-5,0.005431353,3.606061E-4,6.010175E-7,8.884059E-4,0.001635148,9.697509E-4,4.231224E-4,9.972454,7.114806E-5,628619.1,628619.6
2.887373E-4,15.41951,-1.157292E8,1708.116,1708.116,0.00109706,1.0,0.8379494,1.266217E-4,0.04225032,1.404832E-4,0.0119523,0.03781996,6.824745E-4,0.003701481,0.04644922,0.003859344,0.001325487,1.849173E-4,4.236118E-5,0.005426237,3.591567E-4,5.990686E-7,8.888053E-4,0.001635774,9.718905E-4,4.235053E-4,9.972304,7.114757E-5,628609.6,628610.1
2.887464E-4,15.41951,-1.157366E8,1708.116,1708.116,0.00109706,1.0,0.8379493,1.266211E-4,0.04225046,1.404823E-4,0.01195213,0.03782034,6.824686E-4,0.00370144,0.04644912,0.003859386,0.001325409,1.849065E-4,4.235913E-5,0.005426139,3.59129E-4,5.990313E-7,8.88813E-4,0.001635786,9.719315E-4,4.235126E-4,9.972301,7.114756E-5,628609.4,628609.9
2.894654E-4,15.41967,-1.153008E8,1708.095,1708.095,0.00109706,1.0,0.8379425,1.265711E-4,0.0422615,1.404233E-4,0.01193863,0.03784996,6.820029E-4,0.003698144,0.0464418,0.003862705,0.001319248,1.840555E-4,4.219675E-5,0.005418395,3.569459E-4,5.960868E-7,8.89416E-4,0.001636733,9.751759E-4,4.240928E-4,9.972074,7.114682E-5,628595.1,628595.6
2.901989E-4,15.41983,-1.14775E8,1708.073,1708.073,0.00109706,1.0,0.8379356,1.265251E-4,0.04227272,1.403729E-4,0.01192487,0.0378801,6.815299E-4,0.003694784,0.0464343,0.003866079,0.001313001,1.831927E-4,4.203209E-5,0.005410518,3.547381E-4,5.931035E-7,8.900275E-4,0.001637693,9.784849E-4,4.246839E-4,9.971843,7.114606E-5,628580.5,628581.0
2.913946E-4,15.4201,-1.139285E8,1708.039,1708.039,0.00109706,1.0,0.8379246,1.26449E-4,0.04229093,1.402864E-4,0.01190249,0.03792905,6.807635E-4,0.003689313,0.04642201,0.003871549,0.0013029,1.817982E-4,4.176587E-5,0.005397727,3.511811E-4,5.88288E-7,8.910164E-4,0.001639246,9.838773E-4,4.256457E-4,9.971467,7.114482E-5,628556.8,628557.3
2.914413E-4,15.42011,-1.138414E8,1708.037,1708.037,0.00109706,1.0,0.8379242,1.26446E-4,0.04229164,1.40283E-4,0.01190161,0.03793096,6.807336E-4,0.003689099,0.04642153,0.003871762,0.001302507,1.817441E-4,4.175552E-5,0.005397228,3.510432E-4,5.881011E-7,8.910549E-4,0.001639306,9.84088E-4,4.256832E-4,9.971453,7.114477E-5,628555.9,628556.3
2.930251E-4,15.42047,-1.126842E8,1707.992,1707.992,0.00109706,1.0,0.8379098,1.263409E-4,0.0423156,1.401586E-4,0.01187204,0.03799544,6.797272E-4,0.003681863,0.04640513,0.003878954,0.001289289,1.799202E-4,4.140715E-5,0.005380384,3.464127E-4,5.818113E-7,8.923495E-4,0.001641341,9.912272E-4,4.269536E-4,9.970958,7.114313E-5,628524.7,628525.1
2.930962E-4,15.42048,-1.127088E8,1707.99,1707.99,0.00109706,1.0,0.8379092,1.263362E-4,0.04231667,1.401531E-4,0.01187072,0.03799833,6.796823E-4,0.003681538,0.04640439,0.003879275,0.001288699,1.798388E-4,4.139162E-5,0.00537963,3.462068E-4,5.815307E-7,8.924072E-4,0.001641432,9.915476E-4,4.270106E-4,9.970936,7.114305E-5,628523.3,628523.7
2.936724E-4,15.42061,-1.123608E8,1707.974,1707.974,0.00109706,1.0,0.837904,1.262992E-4,0.04232533,1.401124E-4,0.01185999,0.03802169,6.793189E-4,0.003678909,0.04639839,0.003881876,0.001283937,1.791817E-4,4.126617E-5,0.005373531,3.445454E-4,5.792642E-7,8.928737E-4,0.001642166,9.941427E-4,4.274718E-4,9.970757,7.114246E-5,628512.0,628512.4
2.937016E-4,15.42062,-1.123289E8,1707.973,1707.973,0.00109706,1.0,0.8379038,1.262974E-4,0.04232577,1.401106E-4,0.01185944,0.03802287,6.793005E-4,0.003678776,0.04639808,0.003882008,0.001283696,1.791485E-4,4.125983E-5,0.005373222,3.444615E-4,5.791498E-7,8.928973E-4,0.001642203,9.942741E-4,4.274951E-4,9.970748,7.114243E-5,628511.4,628511.8
2.953763E-4,15.421,-1.111487E8,1707.926,1707.926,0.00109706,1.0,0.837889,1.261905E-4,0.04235083,1.399883E-4,0.01182831,0.03809048,6.782518E-4,0.003671144,0.04638054,0.003889521,0.001269987,1.772577E-4,4.089867E-5,0.005355574,3.396988E-4,5.726372E-7,8.942404E-4,0.001644316,0.001001814,4.288326E-4,9.970229,7.114069E-5,628478.7,628479.0
2.957303E-4,15.42108,-1.109237E8,1707.916,1707.916,0.00109706,1.0,0.8378859,1.261686E-4,0.0423561,1.39964E-4,0.01182175,0.03810471,6.780316E-4,0.003669533,0.04637681,0.0038911,0.001267114,1.768617E-4,4.082301E-5,0.00535186,3.387047E-4,5.712743E-7,8.945218E-4,0.001644759,0.001003407,4.291148E-4,9.97012,7.114033E-5,628471.8,628472.2
2.968409E-4,15.42132,-1.101562E8,1707.885,1707.885,0.00109706,1.0,0.8378763,1.261054E-4,0.04237257,1.398965E-4,0.01180117,0.03814925,6.773435E-4,0.003664482,0.04636507,0.003896036,0.001258156,1.756271E-4,4.058697E-5,0.00534024,3.356122E-4,5.670315E-7,8.953995E-4,0.001646142,0.001008405,4.299988E-4,9.969778,7.113918E-5,628450.2,628450.6
2.971739E-4,15.4214,-1.098652E8,1707.875,1707.875,0.00109706,1.0,0.8378734,1.260854E-4,0.0423775,1.39873E-4,0.01179501,0.03816257,6.771379E-4,0.003662968,0.04636154,0.00389751,0.001255486,1.752592E-4,4.051656E-5,0.005336765,3.346926E-4,5.657696E-7,8.956612E-4,0.001646554,0.001009904,4.302636E-4,9.969675,7.113884E-5,628443.8,628444.1
2.979165E-4,15.42157,-1.093932E8,1707.855,1707.855,0.00109706,1.0,0.8378671,1.260426E-4,0.04238846,1.398259E-4,0.01178129,0.0381922,6.76681E-4,0.003659596,0.04635364,0.003900788,0.001249558,1.744427E-4,4.036031E-5,0.005329034,3.326554E-4,5.629704E-7,8.962419E-4,0.001647469,0.001013246,4.308534E-4,9.969447,7.113807E-5,628429.4,628429.7
2.984286E-4,15.42168,-1.08991E8,1707.841,1707.841,0.00109706,1.0,0.8378628,1.260126E-4,0.04239599,1.397918E-4,0.01177183,0.0382126,6.76367E-4,0.003657272,0.04634818,0.003903041,0.001245491,1.738828E-4,4.025309E-5,0.005323715,3.312609E-4,5.610529E-7,8.966404E-4,0.001648097,0.00101555,4.312598E-4,9.969291,7.113754E-5,628419.5,628419.9
2.989976E-4,15.42181,-1.086394E8,1707.825,1707.825,0.00109706,1.0,0.837858,1.259753E-4,0.04240434,1.397463E-4,0.01176134,0.03823521,6.760192E-4,0.003654691,0.0463421,0.003905538,0.001240994,1.732636E-4,4.013452E-5,0.00531782,3.297215E-4,5.589321E-7,8.970811E-4,0.001648792,0.00101811,4.317108E-4,9.969117,7.113695E-5,628408.6,628408.9
2.990593E-4,15.42182,-1.085996E8,1707.823,1707.823,0.00109706,1.0,0.8378575,1.259716E-4,0.04240525,1.397425E-4,0.0117602,0.03823766,6.759816E-4,0.003654411,0.04634144,0.003905808,0.001240507,1.731966E-4,4.012169E-5,0.00531718,3.29555E-4,5.587023E-7,8.971288E-4,0.001648868,0.001018388,4.317597E-4,9.969099,7.113689E-5,628407.4,628407.7
2.990757E-4,15.42182,-1.085896E8,1707.823,1707.823,0.00109706,1.0,0.8378574,1.259706E-4,0.04240549,1.397414E-4,0.0117599,0.03823831,6.759716E-4,0.003654337,0.04634126,0.00390588,0.001240378,1.731788E-4,4.011828E-5,0.005317011,3.295109E-4,5.586414E-7,8.971415E-4,0.001648888,0.001018462,4.317727E-4,9.969094,7.113687E-5,628407.1,628407.4
3.007165E-4,15.42219,-1.074603E8,1707.778,1707.778,0.00109706,1.0,0.8378438,1.258772E-4,0.04242944,1.396404E-4,0.01172971,0.03830323,6.749759E-4,0.003646906,0.04632362,0.003913034,0.001227535,1.714113E-4,3.977971E-5,0.005300089,3.251338E-4,5.525948E-7,8.983997E-4,0.001650873,0.001025841,4.330705E-4,9.968594,7.113518E-5,628375.6,628375.9
3.092632E-4,15.4241,-1.018478E8,1707.552,1707.552,0.00109706,1.0,0.8377774,1.253996E-4,0.04255142,1.391115E-4,0.01157401,0.03863513,6.699374E-4,0.003608444,0.04622972,0.003949305,0.001163395,1.625999E-4,3.808775E-5,0.005213732,3.036541E-4,5.226235E-7,9.046779E-4,0.001660814,0.001064249,4.397716E-4,9.966041,7.112637E-5,628214.6,628214.8
3.09307E-4,15.42411,-1.018245E8,1707.551,1707.551,0.00109706,1.0,0.8377771,1.25397E-4,0.04255203,1.391087E-4,0.01157321,0.0386368,6.699122E-4,0.003608248,0.04622923,0.003949487,0.001163077,1.625562E-4,3.807938E-5,0.005213296,3.035492E-4,5.224755E-7,9.04709E-4,0.001660863,0.001064446,4.398058E-4,9.966028,7.112632E-5,628213.8,628214.0
3.093548E-4,15.42412,-1.018111E8,1707.55,1707.55,0.00109706,1.0,0.8377767,1.253943E-4,0.0425527,1.391057E-4,0.01157235,0.03863863,6.698848E-4,0.003608034,0.04622869,0.003949685,0.001162732,1.625088E-4,3.807026E-5,0.005212821,3.034352E-4,5.223143E-7,9.047428E-4,0.001660917,0.00106466,4.398429E-4,9.966014,7.112627E-5,628212.9,628213.1
3.106212E-4,15.4244,-1.010457E8,1707.517,1707.517,0.00109706,1.0,0.8377675,1.253255E-4,0.04257037,1.390314E-4,0.01154951,0.03868691,6.691605E-4,0.003602373,0.0462145,0.003954918,0.001153618,1.61258E-4,3.782995E-5,0.005200284,3.00436E-4,5.18072E-7,9.056335E-4,0.001662333,0.001070341,4.408272E-4,9.965642,7.112497E-5,628189.4,628189.6
3.266331E-4,15.42796,-9.189422E7,1707.127,1707.127,0.00109706,1.0,0.8376628,1.245209E-4,0.04278584,1.381714E-4,0.01126555,0.03927883,6.604488E-4,0.003531698,0.04602956,0.004018133,0.001046175,1.465479E-4,3.499534E-5,0.005047171,2.660578E-4,4.68558E-7,9.160769E-4,0.001679063,0.001142008,4.530979E-4,9.96107,7.110859E-5,627901.2,627901.3
4.027599E-4,15.44432,-6.135391E7,1705.674,1705.674,0.00109706,1.0,0.8373994,1.218469E-4,0.04365055,1.356788E-4,0.01003688,0.04168946,6.283592E-4,0.003222617,0.04505669,0.004253856,6.877957E-4,9.791003E-5,2.550026E-5,0.004441418,1.646925E-4,3.094944E-7,9.479369E-4,0.001734226,0.001477565,5.077339E-4,9.942046,7.103324E-5,626702.1,626702.4
4.233418E-4,15.44861,-5.417015E7,1705.367,1705.367,0.00109706,1.0,0.8373752,1.214739E-4,0.04385096,1.354746E-4,0.009737284,0.04224532,6.216797E-4,0.003147352,0.04477791,0.004302097,6.222215E-4,8.909833E-5,2.374321E-5,0.004307345,1.483297E-4,2.816384E-7,9.523803E-4,0.001743698,0.001567114,5.216725E-4,9.9375,7.101353E-5,626416.3,626417.5
4.234228E-4,15.44863,-5.394563E7,1705.366,1705.366,0.00109706,1.0,0.8373752,1.214695E-4,0.04385173,1.35468E-4,0.00973613,0.04224744,6.216546E-4,0.003147063,0.0447768,0.004302276,6.21983E-4,8.906637E-5,2.37368E-5,0.004306839,1.482713E-4,2.815381E-7,9.523949E-4,0.001743732,0.001567467,5.217269E-4,9.937483,7.101345E-5,626415.2,626416.4
4.23674E-4,15.44868,-5.39936E7,1705.363,1705.363,0.00109706,1.0,0.837375,1.214553E-4,0.04385411,1.354458E-4,0.009732556,0.042254,6.21577E-4,0.003146167,0.04477338,0.00430283,6.212452E-4,8.896736E-5,2.371699E-5,0.004305271,1.480908E-4,2.812263E-7,9.524399E-4,0.001743836,0.001568558,5.218953E-4,9.937429,7.101322E-5,626411.8,626413.1
4.237255E-4,15.44869,-5.399922E7,1705.362,1705.362,0.00109706,1.0,0.837375,1.214526E-4,0.0438546,1.354422E-4,0.009731823,0.04225535,6.215611E-4,0.003145983,0.04477268,0.004302943,6.210941E-4,8.894708E-5,2.371294E-5,0.00430495,1.480538E-4,2.811622E-7,9.524491E-4,0.001743857,0.001568782,5.219298E-4,9.937418,7.101317E-5,626411.1,626412.4
4.238881E-4,15.44872,-5.396496E7,1705.36,1705.36,0.00109706,1.0,0.8373749,1.214426E-4,0.04385614,1.354286E-4,0.00972951,0.0422596,6.215111E-4,0.003145403,0.04477047,0.004303302,6.206174E-4,8.888302E-5,2.370016E-5,0.004303937,1.479372E-4,2.809594E-7,9.524781E-4,0.001743925,0.001569488,5.220388E-4,9.937384,7.101301E-5,626408.9,626410.2
4.24763E-4,15.4489,-5.423993E7,1705.348,1705.348,0.00109706,1.0,0.8373744,1.214042E-4,0.0438644,1.353941E-4,0.009717081,0.04228242,6.212437E-4,0.003142288,0.04475854,0.004305225,6.180629E-4,8.853913E-5,2.363185E-5,0.004298494,1.47313E-4,2.798632E-7,9.526324E-4,0.001744286,0.001573278,5.226244E-4,9.937197,7.101218E-5,626397.1,626398.4
4.248906E-4,15.44893,-5.394888E7,1705.346,1705.346,0.00109706,1.0,0.8373743,1.213972E-4,0.0438656,1.353858E-4,0.009715269,0.04228575,6.212049E-4,0.003141834,0.0447568,0.004305505,6.176917E-4,8.848913E-5,2.362192E-5,0.004297702,1.472223E-4,2.797038E-7,9.526547E-4,0.001744338,0.00157383,5.227098E-4,9.93717,7.101206E-5,626395.4,626396.6
4.249117E-4,15.44893,-5.396324E7,1705.346,1705.346,0.00109706,1.0,0.8373743,1.21396E-4,0.0438658,1.353841E-4,0.009714971,0.04228629,6.211985E-4,0.003141759,0.04475651,0.004305551,6.176305E-4,8.848088E-5,2.362029E-5,0.004297571,1.472074E-4,2.796775E-7,9.526584E-4,0.001744347,0.001573921,5.227239E-4,9.937165,7.101204E-5,626395.1,626396.3
4.252696E-4,15.44901,-5.396346E7,1705.341,1705.341,0.00109706,1.0,0.8373741,1.213758E-4,0.04386917,1.353579E-4,0.009709896,0.04229561,6.210902E-4,0.003140488,0.04475163,0.004306335,6.165919E-4,8.834083E-5,2.359255E-5,0.004295352,1.469539E-4,2.792291E-7,9.527206E-4,0.001744493,0.001575469,5.229632E-4,9.937089,7.10117E-5,626390.3,626391.5
4.277672E-4,15.44952,-5.440523E7,1705.306,1705.306,0.00109706,1.0,0.8373727,1.212726E-4,0.04389253,1.352737E-4,0.00967459,0.04236034,6.203492E-4,0.003131648,0.04471756,0.004311767,6.094236E-4,8.737022E-5,2.340196E-5,0.00427996,1.452087E-4,2.760799E-7,9.531426E-4,0.001745504,0.001586216,5.246288E-4,9.936558,7.100934E-5,626356.8,626357.9
4.278449E-4,15.44954,-5.393328E7,1705.305,1705.305,0.00109706,1.0,0.8373727,1.212707E-4,0.04389326,1.352722E-4,0.009673496,0.04236235,6.203263E-4,0.003131374,0.0447165,0.004311935,6.09203E-4,8.734041E-5,2.339606E-5,0.004279484,1.451551E-4,2.759842E-7,9.531554E-4,0.001745535,0.001586551,5.246805E-4,9.936542,7.100927E-5,626355.8,626356.8
4.28017E-4,15.44957,-5.388449E7,1705.303,1705.303,0.00109706,1.0,0.8373726,1.212641E-4,0.04389487,1.352602E-4,0.00967107,0.04236679,6.202757E-4,0.003130767,0.04471415,0.004312305,6.087142E-4,8.727435E-5,2.338302E-5,0.004278429,1.450364E-4,2.757719E-7,9.531837E-4,0.001745603,0.001587292,5.247951E-4,9.936506,7.100911E-5,626353.5,626354.5
4.298899E-4,15.44996,-5.380806E7,1705.277,1705.277,0.00109706,1.0,0.8373717,1.212015E-4,0.04391228,1.351996E-4,0.009644736,0.04241497,6.197295E-4,0.003124179,0.04468856,0.004316319,6.03437E-4,8.656055E-5,2.324243E-5,0.004266999,1.437571E-4,2.734669E-7,9.534847E-4,0.001746341,0.001595341,5.260407E-4,9.936109,7.100734E-5,626328.4,626329.4
4.299431E-4,15.44997,-5.376275E7,1705.277,1705.277,0.00109706,1.0,0.8373717,1.212E-4,0.04391277,1.351985E-4,0.009643991,0.04241633,6.197141E-4,0.003123992,0.04468783,0.004316432,6.032885E-4,8.654045E-5,2.323847E-5,0.004266676,1.437211E-4,2.734021E-7,9.534931E-4,0.001746362,0.00159557,5.26076E-4,9.936098,7.100729E-5,626327.7,626328.7
4.305855E-4,15.4501,-5.363302E7,1705.268,1705.268,0.00109706,1.0,0.8373714,1.211762E-4,0.04391872,1.351729E-4,0.009634985,0.04243279,6.195286E-4,0.00312174,0.04467905,0.004317799,6.014963E-4,8.629808E-5,2.31907E-5,0.004262777,1.432876E-4,2.7262E-7,9.535935E-4,0.001746612,0.001598327,5.265026E-4,9.935963,7.100669E-5,626319.1,626320.1
4.307313E-4,15.45013,-5.365648E7,1705.266,1705.266,0.00109706,1.0,0.8373713,1.211703E-4,0.04392006,1.351665E-4,0.009632942,0.04243652,6.194866E-4,0.003121229,0.04467706,0.004318108,6.010906E-4,8.624319E-5,2.31799E-5,0.004261893,1.431895E-4,2.724426E-7,9.536162E-4,0.001746668,0.001598953,5.265994E-4,9.935932,7.100655E-5,626317.2,626318.2
4.317397E-4,15.45034,-5.356779E7,1705.252,1705.252,0.00109706,1.0,0.837371,1.211321E-4,0.04392937,1.351302E-4,0.009618836,0.04246228,6.191977E-4,0.003117703,0.04466327,0.004320242,5.982984E-4,8.586531E-5,2.310552E-5,0.004255797,1.425152E-4,2.712205E-7,9.537707E-4,0.001747057,0.001603274,5.27268E-4,9.93572,7.10056E-5,626303.8,626304.7
4.318719E-4,15.45036,-5.361031E7,1705.25,1705.25,0.00109706,1.0,0.8373709,1.211278E-4,0.04393059,1.351269E-4,0.009616988,0.04246565,6.1916E-4,0.003117241,0.04466147,0.004320521,5.979338E-4,8.581596E-5,2.309582E-5,0.004254999,1.424272E-4,2.710607E-7,9.537907E-4,0.001747108,0.00160384,5.273556E-4,9.935692,7.100548E-5,626302.0,626302.9
4.325477E-4,15.4505,-5.359168E7,1705.241,1705.241,0.00109706,1.0,0.8373706,1.211082E-4,0.0439368,1.351141E-4,0.009607554,0.04248287,6.189679E-4,0.003114884,0.04465222,0.004321943,5.960762E-4,8.556453E-5,2.304633E-5,0.004250929,1.419794E-4,2.702473E-7,9.53892E-4,0.001747365,0.001606732,5.278032E-4,9.93555,7.100484E-5,626293.0,626293.9
4.327443E-4,15.45054,-5.34718E7,1705.239,1705.239,0.00109706,1.0,0.8373706,1.211024E-4,0.04393861,1.351095E-4,0.009604813,0.04248787,6.189122E-4,0.003114199,0.04464953,0.004322355,5.955376E-4,8.549165E-5,2.303197E-5,0.004249748,1.418496E-4,2.70012E-7,9.539212E-4,0.00174744,0.001607573,5.279333E-4,9.935508,7.100466E-5,626290.4,626291.3
4.327877E-4,15.45055,-5.347682E7,1705.238,1705.238,0.00109706,1.0,0.8373705,1.211012E-4,0.04393901,1.351083E-4,0.009604208,0.04248897,6.188999E-4,0.003114047,0.04464894,0.004322446,5.954189E-4,8.547559E-5,2.302881E-5,0.004249487,1.41821E-4,2.699601E-7,9.539276E-4,0.001747456,0.001607759,5.27962E-4,9.935499,7.100462E-5,626289.9,626290.7
4.34155E-4,15.45083,-5.330637E7,1705.22,1705.22,0.00109706,1.0,0.8373701,1.210611E-4,0.04395155,1.350752E-4,0.009585175,0.04252366,6.185144E-4,0.003109293,0.04463022,0.004325301,5.916966E-4,8.497209E-5,2.292953E-5,0.004241296,1.409254E-4,2.683357E-7,9.54127E-4,0.001747971,0.001613605,5.288662E-4,9.935213,7.100334E-5,626271.7,626272.5
4.348429E-4,15.45097,-5.321545E7,1705.21,1705.21,0.00109706,1.0,0.8373698,1.210428E-4,0.04395784,1.350621E-4,0.00957562,0.04254106,6.183216E-4,0.003106907,0.0446208,0.004326728,5.898383E-4,8.472085E-5,2.287993E-5,0.004237191,1.404791E-4,2.675265E-7,9.542249E-4,0.001748226,0.001616545,5.293207E-4,9.935069,7.10027E-5,626262.6,626263.4
4.349945E-4,15.451,-5.319042E7,1705.208,1705.208,0.00109706,1.0,0.8373698,1.210399E-4,0.04395922,1.350614E-4,0.009573517,0.04254489,6.182793E-4,0.003106382,0.04461872,0.004327042,5.894302E-4,8.466569E-5,2.286903E-5,0.004236289,1.403811E-4,2.673491E-7,9.542463E-4,0.001748283,0.001617192,5.294207E-4,9.935037,7.100255E-5,626260.6,626261.4
4.355973E-4,15.45112,-5.306277E7,1705.2,1705.2,0.00109706,1.0,0.8373696,1.210254E-4,0.04396472,1.350511E-4,0.009565157,0.0425601,6.18111E-4,0.003104295,0.04461046,0.004328286,5.878111E-4,8.444693E-5,2.282577E-5,0.004232703,1.399927E-4,2.666464E-7,9.543306E-4,0.001748505,0.001619767,5.298186E-4,9.934911,7.100199E-5,626252.7,626253.4
4.356277E-4,15.45113,-5.306047E7,1705.2,1705.2,0.00109706,1.0,0.8373696,1.210247E-4,0.043965,1.350507E-4,0.009564737,0.04256087,6.181025E-4,0.003104191,0.04461005,0.004328349,5.877298E-4,8.443596E-5,2.28236E-5,0.004232523,1.399732E-4,2.666111E-7,9.543348E-4,0.001748516,0.001619897,5.298386E-4,9.934904,7.100196E-5,626252.3,626253.0
4.360241E-4,15.45121,-5.301405E7,1705.194,1705.194,0.00109706,1.0,0.8373694,1.210164E-4,0.04396861,1.350465E-4,0.009559247,0.04257085,6.179922E-4,0.00310282,0.04460461,0.004329165,5.866695E-4,8.429275E-5,2.279525E-5,0.00423017,1.397191E-4,2.661517E-7,9.543896E-4,0.001748661,0.00162159,5.301001E-4,9.934822,7.100159E-5,626247.0,626247.8
4.364617E-4,15.4513,-5.288728E7,1705.189,1705.189,0.00109706,1.0,0.8373693,1.210069E-4,0.0439726,1.350406E-4,0.009553191,0.04258186,6.178705E-4,0.003101309,0.04459862,0.004330063,5.855025E-4,8.413522E-5,2.276403E-5,0.004227577,1.394395E-4,2.656472E-7,9.544495E-4,0.001748821,0.001623459,5.303887E-4,9.93473,7.100118E-5,626241.3,626242.0
4.369538E-4,15.4514,-5.278486E7,1705.182,1705.182,0.00109706,1.0,0.8373692,1.209959E-4,0.04397707,1.350331E-4,0.009546389,0.04259422,6.17734E-4,0.003099611,0.04459187,0.00433107,5.841947E-4,8.395875E-5,2.272903E-5,0.004224667,1.391265E-4,2.650826E-7,9.54516E-4,0.001749,0.00162556,5.30713E-4,9.934628,7.100072E-5,626234.8,626235.5
4.373807E-4,15.45148,-5.269756E7,1705.176,1705.176,0.00109706,1.0,0.837369,1.209869E-4,0.04398095,1.35028E-4,0.009540494,0.04260493,6.176159E-4,0.003098141,0.04458602,0.004331942,5.830644E-4,8.380626E-5,2.269876E-5,0.004222147,1.388561E-4,2.645954E-7,9.545732E-4,0.001749154,0.001627383,5.309942E-4,9.934539,7.100033E-5,626229.2,626229.8
4.485911E-4,15.45375,-5.013096E7,1705.03,1705.03,0.00109706,1.0,0.8373678,1.207719E-4,0.0440814,1.349103E-4,0.009387598,0.04288127,6.1459E-4,0.003060068,0.04443193,0.00435403,5.546344E-4,7.99823E-5,2.193388E-5,0.004157487,1.321123E-4,2.524968E-7,9.558692E-4,0.001752953,0.001675156,5.383376E-4,9.93223,7.098991E-5,626083.4,626083.9
4.552236E-4,15.45508,-4.862056E7,1704.947,1704.947,0.00109706,1.0,0.8373687,1.206562E-4,0.0441396,1.348545E-4,0.009298865,0.04304042,6.128728E-4,0.003038041,0.04434048,0.004366405,5.389064E-4,7.78709E-5,2.150887E-5,0.00412058,1.284254E-4,2.458619E-7,9.56456E-4,0.001754985,0.001703326,5.426452E-4,9.930889,7.098378E-5,625998.9,625999.2
4.967642E-4,15.46333,-3.985756E7,1704.483,1704.483,0.00109706,1.0,0.8373991,1.20066E-4,0.0444858,1.34671E-4,0.008771003,0.04396926,6.03284E-4,0.002908307,0.04376491,0.004433284,4.562168E-4,6.679058E-5,1.925537E-5,0.003910329,1.094597E-4,2.112676E-7,9.573772E-4,0.001764481,0.001878315,5.690534E-4,9.922887,7.094592E-5,625494.2,625494.3
6.221064E-4,15.48758,-1.871572E7,1703.566,1703.566,0.00109706,1.0,0.8376697,1.192553E-4,0.04539373,1.353669E-4,0.007434983,0.04619161,5.834888E-4,0.002594677,0.04203567,0.004548336,3.156802E-4,4.800261E-5,1.528105E-5,0.00344716,7.712072E-5,1.531338E-7,9.38366E-4,0.001768799,0.002392884,6.439045E-4,9.902025,7.083484E-5,624179.1,624179.1
8.041995E-4,15.52302,4954995.0,1703.274,1703.274,0.00109706,1.0,0.838304,1.194859E-4,0.0465164,1.38128E-4,0.006022728,0.04834831,5.683757E-4,0.002298359,0.03962472,0.00457274,2.418236E-4,3.811946E-5,1.292921E-5,0.003054162,5.530861E-5,1.223389E-7,8.781695E-4,0.001740246,0.003115411,7.434353E-4,9.877723,7.067312E-5,622647.1,622647.1
8.906335E-4,15.54039,1.388534E7,1703.484,1703.484,0.00109706,1.0,0.8386492,1.199118E-4,0.0470062,1.398117E-4,0.005514256,0.04907703,5.642124E-4,0.002203396,0.03853066,0.004551084,2.269204E-4,3.61278E-5,1.236755E-5,0.00293127,4.882102E-5,1.159499E-7,8.435465E-4,0.001719657,0.003451637,7.878014E-4,9.8679,7.059414E-5,622027.9,622028.0
8.938023E-4,15.54103,1.418751E7,1703.495,1703.495,0.00109706,1.0,0.8386622,1.199303E-4,0.04702379,1.398769E-4,0.005497224,0.04910103,5.640841E-4,0.002200335,0.03849114,0.00455002,2.264925E-4,3.607088E-5,1.235046E-5,0.002927266,4.861076E-5,1.157652E-7,8.422423E-4,0.001718848,0.003463898,7.893972E-4,9.867556,7.059121E-5,622006.3,622006.3
9.683214E-4,15.55633,2.062648E7,1703.827,1703.827,0.00109706,1.0,0.8389695,1.204055E-4,0.04743118,1.414522E-4,0.0051257,0.0496183,5.614765E-4,0.002135596,0.03757355,0.004520599,2.180455E-4,3.495216E-5,1.199912E-5,0.002841026,4.411137E-5,1.120869E-7,8.111788E-4,0.001698983,0.00375102,8.263314E-4,9.859774,7.052178E-5,621515.7,621515.7
