Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_C10H8_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_STILB_Soln#7 (),Mole_fraction_C6H5C2H_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_BIPHENYL_Soln#7 (),Mole_fraction_C14H10_Soln#7 (),Mole_fraction_BIN1B_Soln#7 (),Mole_fraction_BIN1A_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
0.0,15.7,-4.37534E8,1300.0,1300.0,0.001561201,1.0,0.9128527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02851745,0.0,0.0,0.0,0.0421063,0.01652353,0.0,0.0,0.0,0.0,0.0,10.60769,9.943957E-5,668660.8,668660.8
1.041258E-7,15.69992,-4.339677E8,1299.991,1299.991,0.001561201,1.0,0.9128514,2.936759E-8,7.211345E-12,2.117675E-9,2.657347E-9,2.128408E-13,6.589457E-14,4.769837E-9,8.723968E-19,0.02851738,1.427961E-6,8.006116E-12,2.122998E-10,0.04210636,0.01652195,2.202414E-18,2.219165E-17,9.665616E-12,3.055105E-22,1.721712E-13,10.60767,9.944008E-5,668659.8,668659.8
1.173637E-6,15.69914,-3.844249E8,1299.908,1299.908,0.001561201,1.0,0.9128366,3.261677E-6,8.930643E-9,5.923145E-7,7.858188E-8,5.097778E-11,1.009309E-11,8.130021E-7,9.969469E-15,0.0285162,1.642922E-5,9.254035E-9,1.2627E-7,0.04210468,0.01650551,7.256326E-14,8.962803E-13,3.066393E-9,6.639616E-17,9.287209E-11,10.60751,9.944502E-5,668649.9,668649.9
6.214954E-6,15.69619,-3.181153E8,1299.582,1299.582,0.001561201,1.0,0.9127391,5.545893E-5,4.830856E-7,2.357045E-5,2.785093E-6,2.442123E-9,3.876832E-10,3.206408E-5,1.754185E-11,0.02849694,9.555533E-5,4.837838E-7,4.548904E-6,0.04205805,0.01642066,4.692486E-11,4.61249E-10,1.281525E-7,1.931319E-13,3.322803E-9,10.60685,9.946373E-5,668608.1,668608.1
2.727646E-5,15.68857,-2.106155E8,1298.474,1298.474,0.001561201,1.0,0.9121065,3.804819E-4,5.884899E-6,3.21354E-4,3.997647E-5,1.551763E-7,1.003928E-8,4.312571E-4,3.423939E-9,0.02836019,4.090392E-4,6.898402E-6,5.834515E-5,0.04172374,0.01600592,5.488149E-9,3.635355E-8,1.956087E-6,6.293185E-11,4.571337E-8,10.60296,9.951204E-5,668362.5,668362.5
8.10505E-5,15.68717,-5.487572E7,1297.348,1297.348,0.001561201,1.0,0.9104587,0.001196937,2.081899E-5,0.001181788,1.491448E-4,1.814185E-6,8.451774E-8,0.001591889,5.261276E-8,0.0283728,6.782615E-4,2.966985E-5,2.126627E-4,0.04090338,0.01499155,8.634558E-8,3.81006E-7,8.862815E-6,1.577645E-9,2.490981E-7,10.59471,9.952092E-5,667842.8,667842.8
1.853715E-4,15.69722,-1.928664E7,1296.724,1296.724,0.001561201,1.0,0.9076075,0.002617566,4.593627E-5,0.002637201,3.361671E-4,8.526802E-6,3.695357E-7,0.003587275,3.263932E-7,0.02880018,7.308189E-4,8.596984E-5,4.749873E-4,0.03948648,0.01328507,4.866652E-7,1.791204E-6,2.294934E-5,1.247035E-8,9.968612E-7,10.58283,9.94572E-5,667094.2,667094.2
1.920997E-4,15.69795,-1.843191E7,1296.7,1296.7,0.001561201,1.0,0.9074344,0.002703608,4.743395E-5,0.002724044,3.474327E-4,9.075912E-6,3.935998E-7,0.003707651,3.525153E-7,0.02883093,7.308722E-4,8.981481E-5,4.90692E-4,0.03940034,0.01318401,5.215949E-7,1.909573E-6,2.384469E-5,1.357206E-8,1.059229E-6,10.58214,9.945258E-5,667050.7,667050.7
2.009635E-4,15.69891,-1.738103E7,1296.669,1296.669,0.001561201,1.0,0.9072081,0.002816045,4.938765E-5,0.002837333,3.621478E-4,9.816355E-6,4.262924E-7,0.003864911,3.885014E-7,0.02887152,7.307113E-4,9.488233E-5,5.111877E-4,0.03928769,0.01305235,5.690686E-7,2.069884E-6,2.502061E-5,1.510001E-8,1.143726E-6,10.58124,9.944647E-5,666994.0,666994.0
2.022753E-4,15.69905,-1.722687E7,1296.665,1296.665,0.001561201,1.0,0.9071748,0.002832597,4.967494E-5,0.002853992,3.643135E-4,9.927525E-6,4.312252E-7,0.003888057,3.939786E-7,0.02887754,7.30667E-4,9.563213E-5,5.142023E-4,0.0392711,0.013033,5.76232E-7,2.094021E-6,2.519428E-5,1.533355E-8,1.156452E-6,10.58111,9.944556E-5,666985.7,666985.7
2.023343E-4,15.69906,-1.724568E7,1296.665,1296.665,0.001561201,1.0,0.9071733,0.002833341,4.968785E-5,0.002854741,3.644109E-4,9.932537E-6,4.314478E-7,0.003889098,3.942259E-7,0.02887781,7.306648E-4,9.566586E-5,5.143379E-4,0.03927035,0.01303213,5.765551E-7,2.095109E-6,2.520209E-5,1.53441E-8,1.157026E-6,10.58111,9.944552E-5,666985.3,666985.3
2.024134E-4,15.69907,-1.722696E7,1296.665,1296.665,0.001561201,1.0,0.9071713,0.002834339,4.970516E-5,0.002855745,3.645414E-4,9.939256E-6,4.317461E-7,0.003890493,3.945577E-7,0.02887817,7.30662E-4,9.571109E-5,5.145196E-4,0.03926935,0.01303097,5.769884E-7,2.096569E-6,2.521256E-5,1.535825E-8,1.157796E-6,10.5811,9.944547E-5,666984.8,666984.8
2.024528E-4,15.69907,-1.722437E7,1296.665,1296.665,0.001561201,1.0,0.9071703,0.002834835,4.971378E-5,0.002856245,3.646063E-4,9.9426E-6,4.318946E-7,0.003891187,3.947228E-7,0.02887835,7.306606E-4,9.573359E-5,5.146099E-4,0.03926886,0.01303039,5.772041E-7,2.097295E-6,2.521777E-5,1.53653E-8,1.158179E-6,10.58109,9.944544E-5,666984.6,666984.6
2.025393E-4,15.69908,-1.720845E7,1296.664,1296.664,0.001561201,1.0,0.9071681,0.002835926,4.973271E-5,0.002857343,3.647491E-4,9.949954E-6,4.322213E-7,0.003892713,3.95086E-7,0.02887875,7.306574E-4,9.578306E-5,5.148087E-4,0.03926776,0.01302911,5.776784E-7,2.098893E-6,2.522923E-5,1.53808E-8,1.159021E-6,10.58109,9.944538E-5,666984.0,666984.0
2.02678E-4,15.6991,-1.720111E7,1296.664,1296.664,0.001561201,1.0,0.9071646,0.002837675,4.976305E-5,0.002859102,3.649778E-4,9.961742E-6,4.327448E-7,0.003895158,3.956683E-7,0.02887938,7.306523E-4,9.586234E-5,5.15127E-4,0.03926601,0.01302707,5.784386E-7,2.101453E-6,2.524758E-5,1.540564E-8,1.160371E-6,10.58107,9.944529E-5,666983.1,666983.1
2.028689E-4,15.69912,-1.717274E7,1296.663,1296.663,0.001561201,1.0,0.9071597,0.00284008,4.980479E-5,0.002861523,3.652925E-4,9.977969E-6,4.334657E-7,0.003898522,3.964702E-7,0.02888026,7.306452E-4,9.597142E-5,5.15565E-4,0.0392636,0.01302426,5.794854E-7,2.104979E-6,2.527284E-5,1.543987E-8,1.16223E-6,10.58105,9.944515E-5,666981.9,666981.9
2.02989E-4,15.69913,-1.717565E7,1296.663,1296.663,0.001561201,1.0,0.9071567,0.002841594,4.983106E-5,0.002863046,3.654906E-4,9.988189E-6,4.339198E-7,0.003900639,3.969756E-7,0.02888081,7.306406E-4,9.604009E-5,5.158408E-4,0.03926208,0.01302249,5.801449E-7,2.1072E-6,2.528874E-5,1.546144E-8,1.163401E-6,10.58104,9.944507E-5,666981.2,666981.2
2.032379E-4,15.69916,-1.712621E7,1296.662,1296.662,0.001561201,1.0,0.9071504,0.00284473,4.988547E-5,0.002866202,3.659009E-4,1.000937E-5,4.34861E-7,0.003905024,3.980233E-7,0.02888195,7.306311E-4,9.618233E-5,5.164117E-4,0.03925894,0.01301883,5.815116E-7,2.111802E-6,2.532167E-5,1.550617E-8,1.165828E-6,10.58102,9.94449E-5,666979.6,666979.6
2.032889E-4,15.69917,-1.712752E7,1296.662,1296.662,0.001561201,1.0,0.9071491,0.002845373,4.989662E-5,0.002866848,3.65985E-4,1.001371E-5,4.350541E-7,0.003905922,3.982383E-7,0.02888218,7.306291E-4,9.621149E-5,5.165287E-4,0.03925829,0.01301808,5.81792E-7,2.112746E-6,2.532842E-5,1.551534E-8,1.166326E-6,10.58101,9.944486E-5,666979.3,666979.3
2.18264E-4,15.7008,-1.550427E7,1296.615,1296.615,0.001561201,1.0,0.9067722,0.003032551,5.313899E-5,0.003054874,3.904657E-4,1.131456E-5,4.933232E-7,0.004167613,4.639289E-7,0.02895083,7.297442E-4,1.047585E-4,5.505708E-4,0.03907049,0.01280008,6.663645E-7,2.396668E-6,2.730342E-5,1.833713E-8,1.316131E-6,10.57952,9.943449E-5,666885.6,666885.6
2.282893E-4,15.7019,-1.452588E7,1296.586,1296.586,0.001561201,1.0,0.9065231,0.003156272,5.527655E-5,0.003178838,4.066391E-4,1.221279E-5,5.340871E-7,0.004340537,5.107782E-7,0.02899671,7.288483E-4,1.104602E-4,5.730287E-4,0.03894619,0.01265667,7.254454E-7,2.594113E-6,2.861855E-5,2.036875E-8,1.420434E-6,10.57855,9.942753E-5,666824.0,666824.1
2.472497E-4,15.70398,-1.283881E7,1296.536,1296.536,0.001561201,1.0,0.9060588,0.003386848,5.924877E-5,0.003409207,4.367677E-4,1.396731E-5,6.149856E-7,0.004662737,6.057154E-7,0.02908308,7.265984E-4,1.211729E-4,6.147934E-4,0.03871417,0.01239087,8.423695E-7,2.983032E-6,3.10897E-5,2.452921E-8,1.626251E-6,10.57674,9.941435E-5,666710.1,666710.1
2.493741E-4,15.70422,-1.270617E7,1296.531,1296.531,0.001561201,1.0,0.9060073,0.003412412,5.96883E-5,0.003434698,4.401072E-4,1.416811E-5,6.24351E-7,0.004698457,6.168604E-7,0.02909271,7.263071E-4,1.223662E-4,6.19417E-4,0.03868841,0.01236152,8.558728E-7,3.02781E-6,3.136526E-5,2.50211E-8,1.649981E-6,10.57654,9.941287E-5,666697.5,666697.5
2.496071E-4,15.70424,-1.269422E7,1296.531,1296.531,0.001561201,1.0,0.9060017,0.003415213,5.973645E-5,0.003437491,4.404731E-4,1.419019E-5,6.25382E-7,0.00470237,6.180891E-7,0.02909376,7.262747E-4,1.22497E-4,6.199235E-4,0.03868559,0.0123583,8.573588E-7,3.032736E-6,3.139546E-5,2.507537E-8,1.652592E-6,10.57652,9.941271E-5,666696.1,666696.2
2.496811E-4,15.70425,-1.267985E7,1296.53,1296.53,0.001561201,1.0,0.9059999,0.003416103,5.975174E-5,0.003438378,4.405893E-4,1.41972E-5,6.257096E-7,0.004703613,6.184796E-7,0.0290941,7.262643E-4,1.225386E-4,6.200843E-4,0.03868469,0.01235728,8.578311E-7,3.034302E-6,3.140506E-5,2.509262E-8,1.653421E-6,10.57651,9.941266E-5,666695.7,666695.7
2.497728E-4,15.70426,-1.264621E7,1296.53,1296.53,0.001561201,1.0,0.9059977,0.003417205,5.977068E-5,0.003439476,4.407332E-4,1.420589E-5,6.261156E-7,0.004705152,6.189637E-7,0.02909451,7.262515E-4,1.2259E-4,6.202836E-4,0.03868358,0.01235602,8.584162E-7,3.036241E-6,3.141695E-5,2.511401E-8,1.654449E-6,10.5765,9.941259E-5,666695.2,666695.2
2.522314E-4,15.70453,-1.242492E7,1296.524,1296.524,0.001561201,1.0,0.9059382,0.003446707,6.027762E-5,0.003468876,4.445869E-4,1.443962E-5,6.370524E-7,0.004746372,6.320282E-7,0.02910564,7.259027E-4,1.239686E-4,6.256172E-4,0.03865385,0.01232218,8.74173E-7,3.088449E-6,3.173544E-5,2.569174E-8,1.682129E-6,10.57627,9.941088E-5,666680.7,666680.7
3.97201E-4,15.72015,-4103824.0,1296.307,1296.307,0.001561201,1.0,0.9026736,0.005068992,8.782705E-5,0.005066461,6.564605E-4,2.969355E-5,1.415701E-6,0.007014043,1.641545E-6,0.02972284,6.95237E-4,2.000516E-4,9.163251E-4,0.03700431,0.01050973,1.965176E-6,6.646832E-6,4.985987E-5,7.241596E-8,3.596063E-6,10.56399,9.931209E-5,665906.6,665906.6
0.001,15.77373,6669110.0,1296.641,1296.641,0.001561201,1.0,0.8928143,0.009993779,1.690408E-4,0.009744512,0.001311085,9.866448E-5,6.561366E-6,0.01401252,9.99914E-6,0.03132805,5.466436E-4,4.00413E-4,0.001774634,0.03174695,0.005626695,8.212973E-6,2.622317E-5,1.125684E-4,5.163557E-7,1.508027E-5,10.53083,9.897479E-5,663815.9,663816.0
0.001578744,15.80997,7759327.0,1297.485,1297.485,0.001561201,1.0,0.8868127,0.01297873,2.189664E-4,0.01253104,0.001733549,1.513647E-4,1.260975E-5,0.01848997,2.173148E-5,0.03191188,4.339376E-4,4.86183E-4,0.002285458,0.02826281,0.003190783,1.463294E-5,4.56321E-5,1.581424E-4,1.200667E-6,2.775371E-5,10.51353,9.87479E-5,662725.3,662725.3
0.00164168,15.81322,7700074.0,1297.579,1297.579,0.001561201,1.0,0.8862925,0.01323504,2.234022E-4,0.01277207,0.001771582,1.561235E-4,1.327197E-5,0.01889018,2.311056E-5,0.03194161,4.23353E-4,4.920462E-4,0.002329356,0.02794743,0.003003869,1.530241E-5,4.763136E-5,1.624361E-4,1.28352E-6,2.911942E-5,10.51213,9.872762E-5,662637.4,662637.4
0.001664928,15.81439,7670513.0,1297.614,1297.614,0.001561201,1.0,0.8861057,0.01332695,2.250016E-4,0.01285865,0.001785309,1.578366E-4,1.351589E-5,0.01903448,2.362289E-5,0.03195132,4.195196E-4,4.940862E-4,0.002345106,0.02783357,0.002937805,1.554765E-5,4.836293E-5,1.639933E-4,1.314397E-6,2.962173E-5,10.51163,9.872032E-5,662606.1,662606.1
0.001673269,15.8148,7648401.0,1297.627,1297.627,0.001561201,1.0,0.8860393,0.01335957,2.255705E-4,0.0128894,0.001790193,1.584455E-4,1.36033E-5,0.01908581,2.380706E-5,0.03195464,4.181538E-4,4.948023E-4,0.002350699,0.02779306,0.002914477,1.563538E-5,4.86245E-5,1.645484E-4,1.325508E-6,2.980166E-5,10.51146,9.871772E-5,662595.0,662595.0
0.001675076,15.81489,7603268.0,1297.629,1297.629,0.001561201,1.0,0.886025,0.01336661,2.256934E-4,0.01289604,0.001791248,1.585769E-4,1.362223E-5,0.01909689,2.384697E-5,0.03195535,4.178585E-4,4.949563E-4,0.002351905,0.02778431,0.002909452,1.565435E-5,4.868107E-5,1.646683E-4,1.327917E-6,2.98406E-5,10.51142,9.871716E-5,662592.6,662592.6
0.001675153,15.8149,7566999.0,1297.629,1297.629,0.001561201,1.0,0.8860244,0.01336691,2.256986E-4,0.01289633,0.001791293,1.585825E-4,1.362303E-5,0.01909736,2.384867E-5,0.03195538,4.178458E-4,4.949629E-4,0.002351957,0.02778394,0.002909237,1.565516E-5,4.868349E-5,1.646734E-4,1.32802E-6,2.984226E-5,10.51142,9.871714E-5,662592.5,662592.5
0.001675175,15.8149,7535761.0,1297.629,1297.629,0.001561201,1.0,0.8860242,0.013367,2.257001E-4,0.01289641,0.001791306,1.585842E-4,1.362327E-5,0.0190975,2.384916E-5,0.03195538,4.178422E-4,4.949648E-4,0.002351972,0.02778383,0.002909175,1.56554E-5,4.868419E-5,1.646749E-4,1.328049E-6,2.984274E-5,10.51142,9.871713E-5,662592.5,662592.5
0.001675223,15.8149,7560072.0,1297.629,1297.629,0.001561201,1.0,0.8860238,0.01336719,2.257034E-4,0.01289658,0.001791334,1.585876E-4,1.362377E-5,0.01909779,2.385022E-5,0.0319554,4.178344E-4,4.949689E-4,0.002352004,0.0277836,0.002909042,1.56559E-5,4.868568E-5,1.646781E-4,1.328113E-6,2.984377E-5,10.51142,9.871712E-5,662592.4,662592.4
0.001675264,15.8149,7570010.0,1297.629,1297.629,0.001561201,1.0,0.8860235,0.01336735,2.257062E-4,0.01289673,0.001791358,1.585906E-4,1.36242E-5,0.01909805,2.385113E-5,0.03195542,4.178276E-4,4.949724E-4,0.002352031,0.0277834,0.002908928,1.565633E-5,4.868698E-5,1.646808E-4,1.328168E-6,2.984466E-5,10.51142,9.87171E-5,662592.4,662592.4
0.001675343,15.81491,7630960.0,1297.63,1297.63,0.001561201,1.0,0.8860229,0.01336765,2.257116E-4,0.01289703,0.001791404,1.585964E-4,1.362503E-5,0.01909853,2.385288E-5,0.03195545,4.178146E-4,4.949791E-4,0.002352084,0.02778301,0.002908708,1.565716E-5,4.868946E-5,1.646861E-4,1.328274E-6,2.984637E-5,10.51141,9.871708E-5,662592.3,662592.3
0.001677588,15.81502,7657076.0,1297.633,1297.633,0.001561201,1.0,0.8860051,0.01337639,2.258641E-4,0.01290526,0.001792714,1.587595E-4,1.364854E-5,0.01911229,2.390249E-5,0.03195632,4.174481E-4,4.951699E-4,0.002353581,0.02777215,0.002902477,1.568074E-5,4.875973E-5,1.64835E-4,1.331267E-6,2.989475E-5,10.51137,9.871638E-5,662589.3,662589.3
0.00168959,15.81561,7644493.0,1297.651,1297.651,0.001561201,1.0,0.8859105,0.01342286,2.26676E-4,0.01294909,0.001799687,1.596279E-4,1.377416E-5,0.01918553,2.416792E-5,0.03196089,4.154965E-4,4.961795E-4,0.002361549,0.02771431,0.002869412,1.580657E-5,4.913483E-5,1.656287E-4,1.347296E-6,3.01532E-5,10.51112,9.871268E-5,662573.5,662573.6
0.001728681,15.81752,7588409.0,1297.708,1297.708,0.001561201,1.0,0.8856076,0.0135716,2.292836E-4,0.01308955,0.001822095,1.624131E-4,1.418243E-5,0.01942076,2.503486E-5,0.03197458,4.092168E-4,4.993529E-4,0.002387063,0.02752842,0.00276448,1.621428E-5,5.034942E-5,1.681861E-4,1.399749E-6,3.099252E-5,10.51032,9.870079E-5,662523.2,662523.3
0.001879688,15.82448,7331230.0,1297.927,1297.927,0.001561201,1.0,0.884505,0.01411102,2.388635E-4,0.01360121,0.00190455,1.725771E-4,1.574429E-5,0.0202843,2.841057E-5,0.03201195,3.859951E-4,5.101135E-4,0.002479757,0.02684442,0.002395731,1.775725E-5,5.493753E-5,1.776866E-4,1.605239E-6,3.419543E-5,10.50746,9.865734E-5,662343.2,662343.2
0.001891289,15.82499,7308067.0,1297.944,1297.944,0.001561201,1.0,0.8844245,0.01415027,2.395688E-4,0.0136386,0.001910629,1.733202E-4,1.586314E-5,0.02034783,2.867125E-5,0.03201387,3.842778E-4,5.108497E-4,0.002486514,0.02679401,0.002369645,1.787361E-5,5.528308E-5,1.783925E-4,1.621183E-6,3.443867E-5,10.50726,9.865416E-5,662330.2,662330.2
0.001894972,15.82515,7299177.0,1297.949,1297.949,0.001561201,1.0,0.8843991,0.01416267,2.397919E-4,0.01365042,0.001912551,1.73555E-4,1.590083E-5,0.02036791,2.875405E-5,0.03201446,3.837344E-4,5.11081E-4,0.002488649,0.02677806,0.002361426,1.791049E-5,5.539259E-5,1.786159E-4,1.62625E-6,3.451582E-5,10.50719,9.865315E-5,662326.1,662326.2
0.001895334,15.82517,7247595.0,1297.949,1297.949,0.001561201,1.0,0.8843966,0.01416388,2.398138E-4,0.01365158,0.00191274,1.735781E-4,1.590453E-5,0.02036988,2.876218E-5,0.03201451,3.836811E-4,5.111036E-4,0.002488858,0.0267765,0.002360621,1.791411E-5,5.540334E-5,1.786378E-4,1.626747E-6,3.452339E-5,10.50719,9.865305E-5,662325.7,662325.8
0.001895527,15.82518,7257557.0,1297.95,1297.95,0.001561201,1.0,0.8843953,0.01416453,2.398255E-4,0.0136522,0.00191284,1.735903E-4,1.590651E-5,0.02037093,2.876652E-5,0.03201455,3.836526E-4,5.111157E-4,0.00248897,0.02677566,0.002360191,1.791604E-5,5.540907E-5,1.786495E-4,1.627013E-6,3.452743E-5,10.50718,9.8653E-5,662325.5,662325.6
0.001895722,15.82519,7178593.0,1297.95,1297.95,0.001561201,1.0,0.8843939,0.01416519,2.398372E-4,0.01365282,0.001912942,1.736027E-4,1.59085E-5,0.02037199,2.87709E-5,0.03201458,3.836239E-4,5.111279E-4,0.002489082,0.02677482,0.002359758,1.791799E-5,5.541486E-5,1.786613E-4,1.627281E-6,3.453151E-5,10.50718,9.865295E-5,662325.3,662325.3
0.001895777,15.82519,7273983.0,1297.95,1297.95,0.001561201,1.0,0.8843935,0.01416537,2.398406E-4,0.013653,0.001912971,1.736062E-4,1.590906E-5,0.02037229,2.877213E-5,0.03201458,3.836157E-4,5.111313E-4,0.002489114,0.02677458,0.002359635,1.791855E-5,5.541649E-5,1.786646E-4,1.627356E-6,3.453266E-5,10.50718,9.865293E-5,662325.2,662325.3
0.001895971,15.8252,7261934.0,1297.95,1297.95,0.001561201,1.0,0.8843922,0.01416602,2.398523E-4,0.01365362,0.001913072,1.736186E-4,1.591105E-5,0.02037335,2.87765E-5,0.03201461,3.835871E-4,5.111435E-4,0.002489226,0.02677375,0.002359203,1.792049E-5,5.542226E-5,1.786764E-4,1.627623E-6,3.453672E-5,10.50717,9.865288E-5,662325.0,662325.1
0.001896007,15.8252,7272070.0,1297.95,1297.95,0.001561201,1.0,0.8843919,0.01416615,2.398545E-4,0.01365374,0.001913091,1.736209E-4,1.591142E-5,0.02037355,2.877732E-5,0.03201462,3.835817E-4,5.111458E-4,0.002489248,0.02677359,0.002359122,1.792085E-5,5.542335E-5,1.786786E-4,1.627674E-6,3.453749E-5,10.50717,9.865287E-5,662325.0,662325.0
0.001896069,15.8252,7279135.0,1297.95,1297.95,0.001561201,1.0,0.8843915,0.01416635,2.398582E-4,0.01365393,0.001913123,1.736248E-4,1.591205E-5,0.02037388,2.87787E-5,0.03201463,3.835726E-4,5.111496E-4,0.002489283,0.02677332,0.002358985,1.792147E-5,5.542517E-5,1.786823E-4,1.627758E-6,3.453877E-5,10.50717,9.865285E-5,662324.9,662325.0
0.001896213,15.82521,7265350.0,1297.951,1297.951,0.001561201,1.0,0.8843905,0.01416684,2.398669E-4,0.0136544,0.001913198,1.73634E-4,1.591352E-5,0.02037467,2.878193E-5,0.03201465,3.835514E-4,5.111586E-4,0.002489366,0.0267727,0.002358665,1.792291E-5,5.542945E-5,1.786911E-4,1.627956E-6,3.454179E-5,10.50717,9.865281E-5,662324.7,662324.8
0.001896242,15.82521,7226174.0,1297.951,1297.951,0.001561201,1.0,0.8843903,0.01416694,2.398687E-4,0.01365449,0.001913213,1.736358E-4,1.591382E-5,0.02037483,2.878259E-5,0.03201466,3.835471E-4,5.111604E-4,0.002489383,0.02677257,0.0023586,1.79232E-5,5.543031E-5,1.786928E-4,1.627996E-6,3.45424E-5,10.50717,9.865281E-5,662324.7,662324.8
0.001896269,15.82521,7279538.0,1297.951,1297.951,0.001561201,1.0,0.8843901,0.01416703,2.398703E-4,0.01365458,0.001913227,1.736376E-4,1.59141E-5,0.02037498,2.87832E-5,0.03201466,3.835431E-4,5.111621E-4,0.002489399,0.02677246,0.00235854,1.792347E-5,5.543112E-5,1.786945E-4,1.628034E-6,3.454297E-5,10.50717,9.86528E-5,662324.7,662324.7
0.001913839,15.82598,7265099.0,1297.976,1297.976,0.001561201,1.0,0.8842697,0.0142257,2.409278E-4,0.01371053,0.001922343,1.747495E-4,1.609363E-5,0.02047019,2.917837E-5,0.03201725,3.809663E-4,5.122464E-4,0.002499505,0.02669686,0.002319807,1.809889E-5,5.595189E-5,1.79755E-4,1.652229E-6,3.491027E-5,10.50686,9.864803E-5,662305.3,662305.4
0.002,15.82962,7085632.0,1298.096,1298.096,0.001561201,1.0,0.8836974,0.01450397,2.459809E-4,0.01397667,0.001965928,1.800345E-4,1.696782E-5,0.0209248,3.111986E-5,0.03202602,3.686358E-4,5.171911E-4,0.002547491,0.02633553,0.002139353,1.894852E-5,5.847264E-5,1.848488E-4,1.771443E-6,3.669688E-5,10.50542,9.862533E-5,662214.2,662214.3
0.003,15.86137,4770340.0,1299.246,1299.246,0.001561201,1.0,0.8787464,0.01685787,2.922128E-4,0.01630355,0.002366209,2.24925E-4,2.61863E-5,0.02503671,5.333523E-5,0.03180429,2.583173E-4,5.448825E-4,0.002959471,0.02304415,8.614149E-4,2.75112E-5,8.38824E-5,2.333004E-4,3.164463E-6,5.541822E-5,10.49367,9.842788E-5,661474.0,661474.0
0.004,15.88072,3101734.0,1299.998,1299.998,0.001561201,1.0,0.8756769,0.01825323,3.240304E-4,0.01778159,0.002644179,2.503797E-4,3.371861E-5,0.02779566,7.390147E-5,0.03131275,1.945601E-4,5.479507E-4,0.003210538,0.02082455,3.720683E-4,3.406308E-5,1.03631E-4,2.684358E-4,4.483634E-6,7.064619E-5,10.48695,9.830794E-5,661050.4,661050.5
0.005,15.89394,2212099.0,1300.505,1300.505,0.001561201,1.0,0.8734997,0.01921287,3.484781E-4,0.01884626,0.002860257,2.660329E-4,4.008215E-5,0.02986849,9.301491E-5,0.03075552,1.604943E-4,5.437541E-4,0.003383596,0.01916319,1.798624E-4,3.936881E-5,1.199649E-4,2.964244E-4,5.727987E-6,8.349854E-5,10.48233,9.822623E-5,660758.8,660758.8
0.005865312,15.90297,1860265.0,1300.845,1300.845,0.001561201,1.0,0.8719738,0.01987942,3.666244E-4,0.01959298,0.003020868,2.753501E-4,4.506744E-5,0.03137109,1.090415E-4,0.03026538,1.450009E-4,5.379956E-4,0.003499884,0.0179698,1.09333E-4,4.344148E-5,1.326512E-4,3.176635E-4,6.788144E-6,9.355943E-5,10.47911,9.817045E-5,660556.1,660556.1
0.005870197,15.90301,1851141.0,1300.847,1300.847,0.001561201,1.0,0.8719658,0.01988293,3.66722E-4,0.01959689,0.003021729,2.753951E-4,4.509476E-5,0.03137907,1.091317E-4,0.03026262,1.44937E-4,5.379598E-4,0.00350048,0.01796349,1.090691E-4,4.346369E-5,1.327205E-4,3.177786E-4,6.794159E-6,9.361452E-5,10.47909,9.817016E-5,660555.0,660555.1
0.005870505,15.90302,1825113.0,1300.847,1300.847,0.001561201,1.0,0.8719653,0.01988315,3.667282E-4,0.01959714,0.003021783,2.753979E-4,4.509648E-5,0.03137957,1.091374E-4,0.03026245,1.449329E-4,5.379575E-4,0.003500517,0.0179631,1.090525E-4,4.346509E-5,1.327249E-4,3.177858E-4,6.794538E-6,9.3618E-5,10.47909,9.817014E-5,660555.0,660555.0
0.005870583,15.90302,1784335.0,1300.847,1300.847,0.001561201,1.0,0.8719651,0.01988321,3.667298E-4,0.0195972,0.003021797,2.753986E-4,4.509692E-5,0.0313797,1.091388E-4,0.0302624,1.449319E-4,5.37957E-4,0.003500527,0.017963,1.090483E-4,4.346545E-5,1.32726E-4,3.177877E-4,6.794634E-6,9.361888E-5,10.47909,9.817013E-5,660554.9,660555.0
0.005870633,15.90302,1842413.0,1300.847,1300.847,0.001561201,1.0,0.871965,0.01988324,3.667308E-4,0.01959724,0.003021806,2.753991E-4,4.50972E-5,0.03137978,1.091397E-4,0.03026237,1.449312E-4,5.379566E-4,0.003500533,0.01796293,1.090456E-4,4.346568E-5,1.327267E-4,3.177889E-4,6.794696E-6,9.361944E-5,10.47909,9.817013E-5,660554.9,660555.0
