Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_STILB_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_BIPHENYL_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_C16H10_Soln#12 (),Mole_fraction_BIN1A_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
2.8E-4,15.78898,-1.139449E8,1533.337,1533.337,0.001309395,1.0,0.8748402,0.02033138,3.321593E-5,0.01490492,0.004992658,9.136388E-5,8.23872E-5,1.777503E-4,0.02728309,1.758478E-4,0.02997557,0.001248391,3.224858E-4,0.004924853,0.01906756,2.155809E-5,1.02751E-4,3.358937E-4,1.450377E-4,1.116484E-4,10.43451,8.293092E-5,657744.5,657744.5
2.9E-4,15.78961,-1.103018E8,1533.088,1533.088,0.001309395,1.0,0.8744185,0.0205093,3.30741E-5,0.01509384,0.005091763,9.397464E-5,8.447847E-5,1.847623E-4,0.02772783,1.850538E-4,0.02978104,0.001237497,3.234938E-4,0.004978477,0.01868087,2.117544E-5,1.065697E-4,3.452055E-4,1.494681E-4,1.161892E-4,10.4324,8.292763E-5,657611.8,657611.8
3.0E-4,15.79025,-1.067647E8,1532.847,1532.847,0.001309395,1.0,0.8740053,0.02068532,3.293892E-5,0.01527716,0.005189471,9.652782E-5,8.655574E-5,1.917173E-4,0.02816386,1.943907E-4,0.02958841,0.001226853,3.243832E-4,0.005029813,0.01830364,2.082724E-5,1.104082E-4,3.545024E-4,1.538415E-4,1.207351E-4,10.43034,8.292423E-5,657481.5,657481.5
3.1E-4,15.79092,-1.033338E8,1532.614,1532.614,0.001309395,1.0,0.8736003,0.02085952,3.280959E-5,0.01545506,0.005285826,9.902407E-5,8.861945E-5,1.986136E-4,0.02859144,2.038539E-4,0.02939765,0.001216437,3.251595E-4,0.005078942,0.01793554,2.050415E-5,1.142652E-4,3.637838E-4,1.581574E-4,1.252845E-4,10.42831,8.292072E-5,657353.7,657353.8
3.2E-4,15.79161,-1.000089E8,1532.388,1532.388,0.001309395,1.0,0.8732032,0.02103193,3.268551E-5,0.01562774,0.005380866,1.014641E-4,9.067E-5,2.054502E-4,0.02901084,2.134386E-4,0.02920871,0.001206234,3.258275E-4,0.005125944,0.01757629,2.019991E-5,1.181397E-4,3.730491E-4,1.624152E-4,1.298357E-4,10.42632,8.291711E-5,657228.3,657228.3
3.3E-4,15.79232,-9.678618E7,1532.17,1532.17,0.001309395,1.0,0.8728139,0.02120263,3.256622E-5,0.01579535,0.005474631,1.038486E-4,9.270775E-5,2.122259E-4,0.0294223,2.231405E-4,0.02902157,0.001196231,3.263921E-4,0.005170893,0.0172256,1.99104E-5,1.220304E-4,3.822977E-4,1.666146E-4,1.343873E-4,10.42437,8.291339E-5,657105.2,657105.2
3.4E-4,15.79304,-9.366349E7,1531.959,1531.959,0.001309395,1.0,0.872432,0.02137165,3.245137E-5,0.01595806,0.005567157,1.061784E-4,9.473306E-5,2.1894E-4,0.02982607,2.329551E-4,0.0288362,0.001186418,3.268576E-4,0.00521386,0.0168832,1.963279E-5,1.259365E-4,3.91529E-4,1.707552E-4,1.389377E-4,10.42245,8.290958E-5,656984.4,656984.4
3.5E-4,15.79379,-9.063947E7,1531.754,1531.754,0.001309395,1.0,0.8720574,0.02153904,3.234069E-5,0.01611602,0.005658478,1.084543E-4,9.674626E-5,2.255916E-4,0.03022235,2.428781E-4,0.02865254,0.001176786,3.272283E-4,0.005254912,0.01654884,1.936508E-5,1.298568E-4,4.007424E-4,1.748369E-4,1.434858E-4,10.42057,8.290567E-5,656865.7,656865.7
3.6E-4,15.79455,-8.770999E7,1531.556,1531.556,0.001309395,1.0,0.8716898,0.02170484,3.223391E-5,0.01626938,0.005748626,1.106772E-4,9.874765E-5,2.321802E-4,0.03061137,2.529054E-4,0.02847058,0.001167327,3.275083E-4,0.005294115,0.01622227,1.910577E-5,1.337905E-4,4.099372E-4,1.788597E-4,1.480302E-4,10.41872,8.290167E-5,656749.1,656749.1
3.7E-4,15.79533,-8.487008E7,1531.364,1531.364,0.001309395,1.0,0.871329,0.0218691,3.213083E-5,0.01641828,0.005837635,1.12848E-4,1.007375E-4,2.387054E-4,0.03099334,2.630329E-4,0.02829028,0.001158035,3.277014E-4,0.00533153,0.01590326,1.885373E-5,1.377367E-4,4.191127E-4,1.828234E-4,1.525698E-4,10.4169,8.289758E-5,656634.5,656634.5
3.8E-4,15.79613,-8.211555E7,1531.179,1531.179,0.001309395,1.0,0.8709749,0.02203184,3.203126E-5,0.01656285,0.005925535,1.149676E-4,1.027162E-4,2.451669E-4,0.03136845,2.732568E-4,0.02811161,0.001148902,3.278112E-4,0.005367217,0.01559158,1.86081E-5,1.416946E-4,4.282683E-4,1.867282E-4,1.571036E-4,10.41511,8.28934E-5,656521.9,656521.9
3.9E-4,15.79694,-7.944682E7,1531.0,1531.0,0.001309395,1.0,0.8706273,0.02219311,3.193503E-5,0.01670323,0.006012354,1.170369E-4,1.046839E-4,2.515644E-4,0.03173688,2.83573E-4,0.02793453,0.001139923,3.278413E-4,0.005401234,0.01528702,1.836821E-5,1.456633E-4,4.374034E-4,1.905742E-4,1.616305E-4,10.41336,8.288914E-5,656411.3,656411.3
4.0E-4,15.79777,-7.686347E7,1530.826,1530.826,0.001309395,1.0,0.8702859,0.02235294,3.1842E-5,0.01683954,0.006098122,1.190567E-4,1.066409E-4,2.578978E-4,0.03209883,2.939781E-4,0.02775901,0.001131092,3.277949E-4,0.005433633,0.01498936,1.813363E-5,1.496421E-4,4.465173E-4,1.943616E-4,1.661496E-4,10.41163,8.28848E-5,656302.5,656302.5
4.1E-4,15.79861,-7.435749E7,1530.658,1530.658,0.001309395,1.0,0.8699505,0.02251136,3.175203E-5,0.0169719,0.006182865,1.210282E-4,1.085875E-4,2.641671E-4,0.03245447,3.044683E-4,0.02758502,0.001122404,3.276752E-4,0.005464469,0.01469842,1.790397E-5,1.536303E-4,4.556093E-4,1.980908E-4,1.706601E-4,10.40994,8.288039E-5,656195.6,656195.6
4.2E-4,15.79946,-7.191981E7,1530.496,1530.496,0.001309395,1.0,0.8696212,0.0226684,3.166499E-5,0.01710042,0.00626661,1.229521E-4,1.105238E-4,2.703723E-4,0.03280395,3.150402E-4,0.02741253,0.001113856,3.274853E-4,0.00549379,0.01441399,1.767899E-5,1.576273E-4,4.646789E-4,2.01762E-4,1.751611E-4,10.40827,8.28759E-5,656090.4,656090.4
4.3E-4,15.80033,-6.95501E7,1530.339,1530.339,0.001309395,1.0,0.8692976,0.02282411,3.15808E-5,0.01722521,0.006349381,1.248295E-4,1.124502E-4,2.765134E-4,0.03314746,3.256904E-4,0.02724153,0.001105441,3.27228E-4,0.005521646,0.0141359,1.745846E-5,1.616323E-4,4.737255E-4,2.053756E-4,1.79652E-4,10.40663,8.287135E-5,655987.0,655987.0
4.4E-4,15.80121,-6.726694E7,1530.187,1530.187,0.001309395,1.0,0.8689796,0.02297849,3.149932E-5,0.01734637,0.006431203,1.266612E-4,1.143668E-4,2.825907E-4,0.03348513,3.364157E-4,0.02707196,0.001097156,3.269062E-4,0.005548083,0.01386396,1.724218E-5,1.656448E-4,4.827484E-4,2.089319E-4,1.841319E-4,10.40501,8.286672E-5,655885.3,655885.3
4.5E-4,15.80211,-6.506943E7,1530.04,1530.04,0.001309395,1.0,0.8686671,0.02313159,3.142042E-5,0.01746402,0.006512099,1.284483E-4,1.162739E-4,2.886043E-4,0.03381713,3.472128E-4,0.02690382,0.001088997,3.265225E-4,0.005573145,0.01359801,1.703E-5,1.696643E-4,4.917471E-4,2.124315E-4,1.886002E-4,10.40343,8.286203E-5,655785.1,655785.1
4.6E-4,15.80301,-6.289493E7,1529.897,1529.897,0.001309395,1.0,0.86836,0.02328342,3.134405E-5,0.01757825,0.006592092,1.301917E-4,1.181717E-4,2.945545E-4,0.03414358,3.580787E-4,0.02673708,0.00108096,3.260794E-4,0.005596876,0.01333788,1.682178E-5,1.736901E-4,5.00721E-4,2.158748E-4,1.930564E-4,10.40186,8.285728E-5,655686.6,655686.6
4.7E-4,15.80393,-6.078865E7,1529.76,1529.76,0.001309395,1.0,0.868058,0.02343402,3.127015E-5,0.01768914,0.006671204,1.318922E-4,1.200603E-4,3.004417E-4,0.03446464,3.690104E-4,0.02657171,0.001073041,3.255793E-4,0.005619316,0.01308342,1.661739E-5,1.777217E-4,5.096695E-4,2.192623E-4,1.974999E-4,10.40032,8.285247E-5,655589.6,655589.7
4.8E-4,15.80486,-5.875928E7,1529.627,1529.627,0.001309395,1.0,0.8677611,0.02358341,3.119858E-5,0.0177968,0.006749455,1.335508E-4,1.2194E-4,3.06266E-4,0.03478044,3.800051E-4,0.02640768,0.001065237,3.250247E-4,0.005640505,0.01283447,1.641674E-5,1.817588E-4,5.185921E-4,2.225945E-4,2.019302E-4,10.39881,8.28476E-5,655494.2,655494.2
4.9E-4,15.8058,-5.679786E7,1529.499,1529.499,0.001309395,1.0,0.8674692,0.02373161,3.112925E-5,0.01790131,0.006826865,1.351685E-4,1.238109E-4,3.12028E-4,0.0350911,3.910599E-4,0.02624498,0.001057544,3.244176E-4,0.005660482,0.01259088,1.621971E-5,1.858007E-4,5.274882E-4,2.258719E-4,2.063467E-4,10.39732,8.284268E-5,655400.2,655400.2
5.0E-4,15.80675,-5.488243E7,1529.375,1529.375,0.001309395,1.0,0.867182,0.02387865,3.106211E-5,0.01800275,0.006903456,1.367461E-4,1.256733E-4,3.17728E-4,0.03539675,4.021722E-4,0.02608357,0.00104996,3.237603E-4,0.005679283,0.01235252,1.602621E-5,1.898471E-4,5.363574E-4,2.290952E-4,2.107491E-4,10.39585,8.283771E-5,655307.7,655307.7
5.1E-4,15.80771,-5.3006E7,1529.255,1529.255,0.001309395,1.0,0.8668996,0.02402454,3.099712E-5,0.0181012,0.006979244,1.382845E-4,1.275272E-4,3.233664E-4,0.03569752,4.133393E-4,0.02592345,0.00104248,3.230548E-4,0.005696945,0.01211924,1.583614E-5,1.938975E-4,5.451991E-4,2.322649E-4,2.151369E-4,10.3944,8.283268E-5,655216.5,655216.5
5.2E-4,15.80867,-5.118886E7,1529.139,1529.139,0.001309395,1.0,0.8666218,0.02416932,3.09342E-5,0.01819675,0.00705425,1.397846E-4,1.293729E-4,3.289437E-4,0.0359935,4.245586E-4,0.02576459,0.001035103,3.223031E-4,0.0057135,0.01189092,1.564941E-5,1.979516E-4,5.540128E-4,2.353816E-4,2.195097E-4,10.39298,8.28276E-5,655126.7,655126.8
5.3E-4,15.80965,-4.943724E7,1529.027,1529.027,0.001309395,1.0,0.8663484,0.024313,3.08732E-5,0.01828947,0.00712849,1.412473E-4,1.312106E-4,3.344604E-4,0.03628483,4.358277E-4,0.02560696,0.001027825,3.215071E-4,0.005728984,0.01166743,1.546594E-5,2.020088E-4,5.62798E-4,2.384459E-4,2.238673E-4,10.39158,8.282248E-5,655038.3,655038.3
5.4E-4,15.81064,-4.773718E7,1528.919,1528.919,0.001309395,1.0,0.8660794,0.02445559,3.08141E-5,0.01837944,0.007201981,1.426735E-4,1.330403E-4,3.399169E-4,0.03657161,4.471443E-4,0.02545055,0.001020643,3.206686E-4,0.005743427,0.01144863,1.528565E-5,2.06069E-4,5.715543E-4,2.414584E-4,2.282091E-4,10.3902,8.281731E-5,654951.2,654951.2
5.5E-4,15.81163,-4.607434E7,1528.815,1528.815,0.001309395,1.0,0.8658147,0.02459713,3.075685E-5,0.01846672,0.007274741,1.44064E-4,1.348623E-4,3.453138E-4,0.03685394,4.585059E-4,0.02529534,0.001013555,3.197895E-4,0.005756861,0.01123442,1.510846E-5,2.101317E-4,5.802812E-4,2.444198E-4,2.325351E-4,10.38883,8.281211E-5,654865.3,654865.3
5.6E-4,15.81264,-4.444877E7,1528.714,1528.714,0.001309395,1.0,0.8655541,0.02473763,3.070145E-5,0.01855138,0.007346786,1.454196E-4,1.366766E-4,3.506515E-4,0.03713193,4.699102E-4,0.02514132,0.001006559,3.188712E-4,0.005769315,0.01102468,1.493429E-5,2.141966E-4,5.889782E-4,2.473305E-4,2.368448E-4,10.38749,8.280686E-5,654780.7,654780.7
5.7E-4,15.81365,-4.288181E7,1528.617,1528.617,0.001309395,1.0,0.8652976,0.0248771,3.064776E-5,0.01863349,0.007418131,1.467411E-4,1.384835E-4,3.559307E-4,0.03740566,4.813552E-4,0.02498845,9.996512E-4,3.179156E-4,0.005780819,0.0108193,1.476308E-5,2.182634E-4,5.976449E-4,2.501914E-4,2.41138E-4,10.38617,8.280157E-5,654697.2,654697.3
5.8E-4,15.81466,-4.135375E7,1528.523,1528.523,0.001309395,1.0,0.8650451,0.02501556,3.059574E-5,0.01871312,0.007488791,1.480294E-4,1.402831E-4,3.611517E-4,0.03767525,4.928387E-4,0.02483672,9.928301E-4,3.169241E-4,0.0057914,0.01061816,1.459475E-5,2.223317E-4,6.062809E-4,2.53003E-4,2.454145E-4,10.38486,8.279624E-5,654615.0,654615.0
5.9E-4,15.81569,-3.986811E7,1528.433,1528.433,0.001309395,1.0,0.8647964,0.02515304,3.054534E-5,0.01879032,0.007558781,1.492852E-4,1.420754E-4,3.663153E-4,0.03794078,5.043587E-4,0.02468613,9.860932E-4,3.158982E-4,0.005801085,0.01042117,1.442924E-5,2.264013E-4,6.148857E-4,2.557659E-4,2.496741E-4,10.38358,8.279088E-5,654533.9,654533.9
6.0E-4,15.81672,-3.842326E7,1528.346,1528.346,0.001309395,1.0,0.8645516,0.02528954,3.049653E-5,0.01886515,0.007628114,1.505093E-4,1.438607E-4,3.71422E-4,0.03820234,5.15913E-4,0.02453664,9.794384E-4,3.148393E-4,0.005809899,0.01022822,1.426649E-5,2.30472E-4,6.23459E-4,2.584808E-4,2.539165E-4,10.38231,8.278548E-5,654453.9,654454.0
6.1E-4,15.81776,-3.701837E7,1528.262,1528.262,0.001309395,1.0,0.8643105,0.02542509,3.044925E-5,0.01893768,0.007696806,1.517026E-4,1.456391E-4,3.764722E-4,0.03846001,5.274999E-4,0.02438825,9.728636E-4,3.13749E-4,0.005817869,0.01003922,1.410642E-5,2.345433E-4,6.320003E-4,2.611483E-4,2.581417E-4,10.38106,8.278005E-5,654375.1,654375.1
6.2E-4,15.8188,-3.565174E7,1528.181,1528.181,0.001309395,1.0,0.864073,0.0255597,3.040345E-5,0.01900795,0.007764868,1.528656E-4,1.474106E-4,3.814666E-4,0.03871387,5.391175E-4,0.02424095,9.663669E-4,3.126283E-4,0.005825017,0.009854068,1.394899E-5,2.386152E-4,6.405094E-4,2.63769E-4,2.623495E-4,10.37982,8.277459E-5,654297.3,654297.4
6.3E-4,15.81985,-3.432216E7,1528.103,1528.103,0.001309395,1.0,0.8638391,0.02569337,3.035909E-5,0.01907603,0.007832314,1.539991E-4,1.491754E-4,3.864058E-4,0.03896402,5.507638E-4,0.0240947,9.599461E-4,3.114787E-4,0.005831369,0.009672681,1.379412E-5,2.426873E-4,6.489857E-4,2.663437E-4,2.665396E-4,10.3786,8.27691E-5,654220.6,654220.6
6.4E-4,15.8209,-3.302879E7,1528.028,1528.028,0.001309395,1.0,0.8636087,0.02582614,3.031613E-5,0.01914196,0.007899157,1.551039E-4,1.509336E-4,3.912902E-4,0.03921053,5.624372E-4,0.0239495,9.535996E-4,3.103014E-4,0.005836946,0.009494967,1.364178E-5,2.467595E-4,6.57429E-4,2.688728E-4,2.707121E-4,10.3774,8.276358E-5,654144.9,654144.9
6.5E-4,15.82196,-3.177034E7,1527.956,1527.956,0.001309395,1.0,0.8633816,0.02595801,3.027452E-5,0.01920581,0.007965409,1.561807E-4,1.526854E-4,3.961205E-4,0.03945347,5.741357E-4,0.02380534,9.473252E-4,3.090976E-4,0.005841772,0.009320832,1.349189E-5,2.508314E-4,6.658388E-4,2.713571E-4,2.748666E-4,10.37622,8.275804E-5,654070.2,654070.2
6.6E-4,15.82303,-3.054593E7,1527.887,1527.887,0.001309395,1.0,0.8631579,0.02608899,3.023422E-5,0.01926761,0.008031082,1.572301E-4,1.544308E-4,4.008972E-4,0.03969292,5.858577E-4,0.0236622,9.411215E-4,3.078685E-4,0.005845867,0.0091502,1.33444E-5,2.549029E-4,6.742149E-4,2.737972E-4,2.790033E-4,10.37505,8.275247E-5,653996.5,653996.5
6.7E-4,15.8241,-2.935452E7,1527.82,1527.82,0.001309395,1.0,0.8629375,0.0262191,3.01952E-5,0.01932742,0.008096187,1.582528E-4,1.561699E-4,4.056209E-4,0.03992896,5.976017E-4,0.02352007,9.349866E-4,3.066152E-4,0.005849253,0.008982984,1.319926E-5,2.589738E-4,6.825569E-4,2.761936E-4,2.831219E-4,10.3739,8.274687E-5,653923.7,653923.8
6.8E-4,15.82517,-2.81951E7,1527.756,1527.756,0.001309395,1.0,0.8627202,0.02634835,3.015742E-5,0.01938528,0.008160736,1.592496E-4,1.579029E-4,4.102922E-4,0.04016165,6.093658E-4,0.02337893,9.289189E-4,3.053388E-4,0.005851951,0.008819105,1.305643E-5,2.630438E-4,6.908645E-4,2.78547E-4,2.872223E-4,10.37276,8.274125E-5,653851.9,653852.0
6.9E-4,15.82625,-2.706688E7,1527.694,1527.694,0.001309395,1.0,0.8625061,0.02647675,3.012085E-5,0.01944124,0.00822474,1.602209E-4,1.596298E-4,4.149116E-4,0.04039105,6.211488E-4,0.02323877,9.229169E-4,3.040403E-4,0.005853978,0.008658491,1.291584E-5,2.671128E-4,6.991373E-4,2.80858E-4,2.913046E-4,10.37163,8.273561E-5,653781.0,653781.1
7.0E-4,15.82733,-2.59688E7,1527.635,1527.635,0.001309395,1.0,0.862295,0.02660432,3.008544E-5,0.01949535,0.00828821,1.611675E-4,1.613507E-4,4.194796E-4,0.04061725,6.329488E-4,0.02309958,9.16979E-4,3.027208E-4,0.005855357,0.00850106,1.277746E-5,2.711805E-4,7.073751E-4,2.831273E-4,2.953686E-4,10.37052,8.272995E-5,653711.0,653711.1
7.1E-4,15.82842,-2.49002E7,1527.579,1527.579,0.001309395,1.0,0.8620869,0.02673106,3.005117E-5,0.01954764,0.008351154,1.620899E-4,1.630658E-4,4.239969E-4,0.0408403,6.447646E-4,0.02296135,9.111038E-4,3.01381E-4,0.005856102,0.008346749,1.264124E-5,2.752469E-4,7.155775E-4,2.853553E-4,2.994143E-4,10.36942,8.272428E-5,653641.9,653642.0
7.2E-4,15.82951,-2.386012E7,1527.524,1527.524,0.001309395,1.0,0.8618818,0.026857,3.0018E-5,0.01959816,0.008413585,1.629888E-4,1.64775E-4,4.28464E-4,0.04106026,6.565947E-4,0.02282406,9.052898E-4,3.000222E-4,0.005856234,0.00819548,1.250712E-5,2.793118E-4,7.237443E-4,2.875428E-4,3.034416E-4,10.36834,8.271858E-5,653573.7,653573.8
7.3E-4,15.8306,-2.284778E7,1527.472,1527.472,0.001309395,1.0,0.8616795,0.02698213,2.99859E-5,0.01964695,0.008475511,1.638648E-4,1.664786E-4,4.328814E-4,0.04127719,6.684375E-4,0.02268771,8.995356E-4,2.986451E-4,0.00585577,0.008047184,1.237507E-5,2.833748E-4,7.318752E-4,2.896902E-4,3.074506E-4,10.36727,8.271286E-5,653506.3,653506.4
7.4E-4,15.8317,-2.186245E7,1527.423,1527.423,0.001309395,1.0,0.8614801,0.02710647,2.995485E-5,0.01969405,0.008536943,1.647184E-4,1.681765E-4,4.372497E-4,0.04149116,6.802918E-4,0.02255227,8.9384E-4,2.972505E-4,0.005854727,0.007901799,1.224505E-5,2.87436E-4,7.399698E-4,2.917983E-4,3.114412E-4,10.36622,8.270713E-5,653439.7,653439.8
7.5E-4,15.8328,-2.090337E7,1527.375,1527.375,0.001309395,1.0,0.8612834,0.02723004,2.992481E-5,0.0197395,0.008597889,1.655501E-4,1.698689E-4,4.415693E-4,0.04170222,6.921562E-4,0.02241775,8.882015E-4,2.958395E-4,0.005853121,0.007759257,1.211701E-5,2.914952E-4,7.48028E-4,2.938675E-4,3.154133E-4,10.36517,8.270139E-5,653373.9,653374.0
7.6E-4,15.8339,-1.996987E7,1527.329,1527.329,0.001309395,1.0,0.8610895,0.02735283,2.989575E-5,0.01978333,0.008658358,1.663606E-4,1.715558E-4,4.45841E-4,0.04191043,7.040294E-4,0.02228413,8.826191E-4,2.944127E-4,0.005850968,0.007619496,1.199091E-5,2.955521E-4,7.560495E-4,2.958984E-4,3.19367E-4,10.36414,8.269563E-5,653308.9,653309.1
7.7E-4,15.83501,-1.906127E7,1527.286,1527.286,0.001309395,1.0,0.8608981,0.02747486,2.986766E-5,0.01982558,0.008718359,1.671504E-4,1.732373E-4,4.500651E-4,0.04211583,7.159101E-4,0.02215139,8.770915E-4,2.92971E-4,0.005848283,0.007482457,1.186671E-5,2.996068E-4,7.640341E-4,2.978916E-4,3.233022E-4,10.36312,8.268986E-5,653244.7,653244.9
7.8E-4,15.83612,-1.81769E7,1527.244,1527.244,0.001309395,1.0,0.8607094,0.02759615,2.984049E-5,0.01986628,0.008777901,1.679199E-4,1.749135E-4,4.542422E-4,0.04231849,7.277972E-4,0.02201954,8.716175E-4,2.91515E-4,0.005845081,0.00734808,1.174438E-5,3.036589E-4,7.719814E-4,2.998476E-4,3.272191E-4,10.36212,8.268407E-5,653181.3,653181.4
7.9E-4,15.83723,-1.731607E7,1527.205,1527.205,0.001309395,1.0,0.8605233,0.02771669,2.981424E-5,0.01990548,0.008836992,1.686697E-4,1.765844E-4,4.583729E-4,0.04251846,7.396894E-4,0.02188855,8.66196E-4,2.900456E-4,0.005841378,0.007216307,1.162387E-5,3.077084E-4,7.798914E-4,3.01767E-4,3.311175E-4,10.36112,8.267828E-5,653118.6,653118.7
8.0E-4,15.83834,-1.647819E7,1527.167,1527.167,0.001309395,1.0,0.8603396,0.0278365,2.978887E-5,0.0199432,0.00889564,1.694003E-4,1.782501E-4,4.624575E-4,0.04271578,7.515855E-4,0.02175843,8.608259E-4,2.885635E-4,0.005837187,0.007087082,1.150516E-5,3.117552E-4,7.877636E-4,3.036503E-4,3.349975E-4,10.36014,8.267247E-5,653056.6,653056.8
8.1E-4,15.83945,-1.566263E7,1527.131,1527.131,0.001309395,1.0,0.8601585,0.02795559,2.976437E-5,0.01997948,0.008953853,1.701121E-4,1.799108E-4,4.664967E-4,0.0429105,7.634843E-4,0.02162915,8.555062E-4,2.870693E-4,0.005832522,0.006960351,1.13882E-5,3.157992E-4,7.95598E-4,3.054981E-4,3.388592E-4,10.35917,8.266666E-5,652995.4,652995.5
8.2E-4,15.84057,-1.486882E7,1527.097,1527.097,0.001309395,1.0,0.8599797,0.02807396,2.97407E-5,0.02001434,0.009011639,1.708057E-4,1.815663E-4,4.70491E-4,0.04310267,7.753848E-4,0.02150071,8.502359E-4,2.855637E-4,0.005827396,0.006836059,1.127296E-5,3.198401E-4,8.033943E-4,3.073109E-4,3.427024E-4,10.35821,8.266083E-5,652934.8,652935.0
8.3E-4,15.84169,-1.409623E7,1527.065,1527.065,0.001309395,1.0,0.8598033,0.02819162,2.971784E-5,0.02004782,0.009069005,1.714814E-4,1.832169E-4,4.744408E-4,0.04329234,7.872859E-4,0.02137311,8.450139E-4,2.840473E-4,0.005821822,0.006714156,1.115941E-5,3.23878E-4,8.111523E-4,3.090892E-4,3.465274E-4,10.35726,8.2655E-5,652875.0,652875.1
8.4E-4,15.84281,-1.334434E7,1527.034,1527.034,0.001309395,1.0,0.8596292,0.02830859,2.969578E-5,0.02007995,0.009125958,1.721398E-4,1.848625E-4,4.783465E-4,0.04347955,7.991864E-4,0.02124633,8.398393E-4,2.825208E-4,0.005815815,0.00659459,1.104751E-5,3.279126E-4,8.188718E-4,3.108336E-4,3.503341E-4,10.35632,8.264916E-5,652815.8,652816.0
8.5E-4,15.84393,-1.261264E7,1527.005,1527.005,0.001309395,1.0,0.8594574,0.02842487,2.967449E-5,0.02011076,0.009182506,1.727812E-4,1.865032E-4,4.822088E-4,0.04366435,8.110853E-4,0.02112036,8.347112E-4,2.809848E-4,0.005809385,0.006477312,1.093723E-5,3.319439E-4,8.265527E-4,3.125444E-4,3.541225E-4,10.35539,8.264332E-5,652757.2,652757.4
8.6E-4,15.84505,-1.190056E7,1526.978,1526.978,0.001309395,1.0,0.8592878,0.02854046,2.965395E-5,0.02014027,0.009238656,1.734062E-4,1.881391E-4,4.860281E-4,0.04384677,8.229816E-4,0.0209952,8.296285E-4,2.794398E-4,0.005802545,0.006362274,1.082855E-5,3.359718E-4,8.341947E-4,3.142223E-4,3.578926E-4,10.35447,8.263747E-5,652699.4,652699.6
8.7E-4,15.84617,-1.120763E7,1526.952,1526.952,0.001309395,1.0,0.8591205,0.02865538,2.963415E-5,0.02016852,0.009294414,1.74015E-4,1.897702E-4,4.898048E-4,0.04402687,8.348742E-4,0.02087084,8.245906E-4,2.778865E-4,0.005795306,0.006249429,1.072142E-5,3.399961E-4,8.417976E-4,3.158677E-4,3.616447E-4,10.35356,8.263162E-5,652642.1,652642.3
8.8E-4,15.84729,-1.053337E7,1526.928,1526.928,0.001309395,1.0,0.8589553,0.02876963,2.961505E-5,0.02019553,0.009349788,1.746081E-4,1.913965E-4,4.935395E-4,0.04420468,8.467623E-4,0.02074726,8.195965E-4,2.763254E-4,0.005787681,0.00613873,1.061583E-5,3.440167E-4,8.493613E-4,3.174812E-4,3.653786E-4,10.35266,8.262576E-5,652585.5,652585.7
8.9E-4,15.84842,-9877318.0,1526.905,1526.905,0.001309395,1.0,0.8587922,0.02888322,2.959665E-5,0.02022133,0.009404783,1.75186E-4,1.930181E-4,4.972325E-4,0.04438024,8.586448E-4,0.02062447,8.146453E-4,2.74757E-4,0.005779681,0.006030134,1.051173E-5,3.480336E-4,8.568857E-4,3.190631E-4,3.690944E-4,10.35177,8.26199E-5,652529.5,652529.7
9.0E-4,15.84954,-9239093.0,1526.884,1526.884,0.001309395,1.0,0.8586312,0.02899616,2.957893E-5,0.02024595,0.009459406,1.757489E-4,1.946351E-4,5.008843E-4,0.04455359,8.705208E-4,0.02050245,8.097364E-4,2.731818E-4,0.005771316,0.005923597,1.040911E-5,3.520466E-4,8.643705E-4,3.20614E-4,3.727923E-4,10.3509,8.261403E-5,652474.1,652474.3
9.1E-4,15.85067,-8617873.0,1526.864,1526.864,0.001309395,1.0,0.8584722,0.02910845,2.956188E-5,0.0202694,0.009513663,1.762973E-4,1.962475E-4,5.044953E-4,0.04472477,8.823894E-4,0.0203812,8.048688E-4,2.716004E-4,0.005762597,0.005819076,1.030793E-5,3.560557E-4,8.718156E-4,3.221343E-4,3.764721E-4,10.35003,8.260817E-5,652419.2,652419.5
