Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_BENZYNE_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C6H5C2H3_Soln#21 (),Mole_fraction_C6H5C2H5_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_BIN1B_Soln#21 (),Mole_fraction_BIN1A_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
0.00564444,15.7372,-1.533865E7,1768.42,1768.42,0.001014781,1.0,0.8436093,2.234776E-4,0.04804266,2.578013E-4,0.002348811,0.08423568,5.01862E-4,1.527241E-4,0.001588592,7.108739E-4,1.769965E-4,5.568227E-6,1.429208E-6,6.324306E-7,1.025679E-4,4.937193E-7,3.329416E-9,5.654418E-5,0.01638913,0.001088353,9.357251,6.448294E-5,589855.8,589855.8
0.005644463,15.7372,-1.514882E7,1768.42,1768.42,0.001014781,1.0,0.8436094,2.234775E-4,0.04804261,2.57801E-4,0.002348812,0.08423569,5.018614E-4,1.527239E-4,0.001588591,7.10868E-4,1.769947E-4,5.568184E-6,1.429196E-6,6.324256E-7,1.02567E-4,4.937154E-7,3.329388E-9,5.654358E-5,0.01638913,0.001088353,9.35725,6.448294E-5,589855.8,589855.8
0.005644482,15.7372,-1.515726E7,1768.42,1768.42,0.001014781,1.0,0.8436094,2.234774E-4,0.04804256,2.578007E-4,0.002348813,0.08423569,5.018608E-4,1.527236E-4,0.00158859,7.108631E-4,1.769932E-4,5.568149E-6,1.429187E-6,6.324214E-7,1.025663E-4,4.937122E-7,3.329365E-9,5.654308E-5,0.01638914,0.001088353,9.35725,6.448294E-5,589855.8,589855.8
0.005644499,15.7372,-1.549496E7,1768.42,1768.42,0.001014781,1.0,0.8436094,2.234773E-4,0.04804253,2.578004E-4,0.002348814,0.0842357,5.018603E-4,1.527234E-4,0.00158859,7.10859E-4,1.769919E-4,5.568119E-6,1.429179E-6,6.324179E-7,1.025656E-4,4.937095E-7,3.329346E-9,5.654266E-5,0.01638914,0.001088353,9.357249,6.448294E-5,589855.7,589855.7
0.005644502,15.7372,-1.522719E7,1768.42,1768.42,0.001014781,1.0,0.8436095,2.234773E-4,0.04804252,2.578004E-4,0.002348814,0.0842357,5.018602E-4,1.527234E-4,0.001588589,7.108582E-4,1.769917E-4,5.568113E-6,1.429177E-6,6.324172E-7,1.025655E-4,4.937089E-7,3.329342E-9,5.654258E-5,0.01638914,0.001088353,9.357249,6.448294E-5,589855.7,589855.7
0.005644523,15.7372,-1.516939E7,1768.419,1768.419,0.001014781,1.0,0.8436095,2.234772E-4,0.04804247,2.578E-4,0.002348815,0.0842357,5.018596E-4,1.527231E-4,0.001588589,7.108529E-4,1.7699E-4,5.568074E-6,1.429167E-6,6.324127E-7,1.025647E-4,4.937054E-7,3.329317E-9,5.654203E-5,0.01638914,0.001088353,9.357249,6.448294E-5,589855.7,589855.7
0.005644572,15.7372,-1.521455E7,1768.419,1768.419,0.001014781,1.0,0.8436096,2.234769E-4,0.04804236,2.577993E-4,0.002348816,0.08423571,5.018582E-4,1.527225E-4,0.001588587,7.108404E-4,1.769862E-4,5.567983E-6,1.429142E-6,6.32402E-7,1.025627E-4,4.93697E-7,3.329258E-9,5.654075E-5,0.01638916,0.001088353,9.357248,6.448294E-5,589855.6,589855.7
0.005644589,15.7372,-1.51746E7,1768.419,1768.419,0.001014781,1.0,0.8436097,2.234769E-4,0.04804233,2.577991E-4,0.002348817,0.08423571,5.018577E-4,1.527223E-4,0.001588586,7.108362E-4,1.769849E-4,5.567953E-6,1.429134E-6,6.323984E-7,1.025621E-4,4.936942E-7,3.329239E-9,5.654032E-5,0.01638916,0.001088353,9.357248,6.448294E-5,589855.6,589855.6
0.005644683,15.7372,-1.524286E7,1768.419,1768.419,0.001014781,1.0,0.8436099,2.234767E-4,0.04804212,2.577978E-4,0.00234882,0.08423573,5.018549E-4,1.527211E-4,0.001588583,7.108125E-4,1.769776E-4,5.56778E-6,1.429088E-6,6.323781E-7,1.025584E-4,4.936784E-7,3.329127E-9,5.653788E-5,0.01638918,0.001088352,9.357246,6.448294E-5,589855.5,589855.5
0.0056447,15.7372,-1.522858E7,1768.419,1768.419,0.001014781,1.0,0.8436099,2.234766E-4,0.04804208,2.577976E-4,0.002348821,0.08423574,5.018544E-4,1.527209E-4,0.001588583,7.108083E-4,1.769763E-4,5.56775E-6,1.42908E-6,6.323745E-7,1.025577E-4,4.936756E-7,3.329107E-9,5.653745E-5,0.01638918,0.001088352,9.357245,6.448294E-5,589855.5,589855.5
0.005644732,15.7372,-1.53512E7,1768.419,1768.419,0.001014781,1.0,0.84361,2.234765E-4,0.04804201,2.577971E-4,0.002348822,0.08423574,5.018535E-4,1.527205E-4,0.001588582,7.108002E-4,1.769738E-4,5.567691E-6,1.429064E-6,6.323676E-7,1.025564E-4,4.936702E-7,3.329069E-9,5.653662E-5,0.01638919,0.001088352,9.357245,6.448294E-5,589855.4,589855.5
0.005644738,15.7372,-1.529213E7,1768.419,1768.419,0.001014781,1.0,0.84361,2.234765E-4,0.048042,2.57797E-4,0.002348823,0.08423574,5.018533E-4,1.527204E-4,0.001588581,7.107987E-4,1.769733E-4,5.56768E-6,1.429061E-6,6.323663E-7,1.025562E-4,4.936692E-7,3.329062E-9,5.653647E-5,0.01638919,0.001088352,9.357244,6.448294E-5,589855.4,589855.4
0.005644756,15.7372,-1.532725E7,1768.418,1768.418,0.001014781,1.0,0.8436101,2.234764E-4,0.04804195,2.577968E-4,0.002348823,0.08423575,5.018528E-4,1.527201E-4,0.001588581,7.10794E-4,1.769719E-4,5.567645E-6,1.429052E-6,6.323622E-7,1.025555E-4,4.93666E-7,3.32904E-9,5.653598E-5,0.0163892,0.001088352,9.357244,6.448294E-5,589855.4,589855.4
0.00564476,15.7372,-1.511345E7,1768.418,1768.418,0.001014781,1.0,0.8436101,2.234764E-4,0.04804195,2.577967E-4,0.002348824,0.08423575,5.018526E-4,1.527201E-4,0.001588581,7.10793E-4,1.769716E-4,5.567638E-6,1.42905E-6,6.323614E-7,1.025553E-4,4.936654E-7,3.329035E-9,5.653588E-5,0.0163892,0.001088352,9.357244,6.448294E-5,589855.4,589855.4
0.005644921,15.7372,-1.511619E7,1768.418,1768.418,0.001014781,1.0,0.8436104,2.234763E-4,0.04804159,2.577942E-4,0.002348829,0.08423578,5.018479E-4,1.527181E-4,0.001588575,7.107525E-4,1.769591E-4,5.567344E-6,1.428971E-6,6.323268E-7,1.02549E-4,4.936384E-7,3.328845E-9,5.653172E-5,0.01638923,0.001088352,9.357241,6.448294E-5,589855.2,589855.2
0.005645025,15.7372,-1.534056E7,1768.417,1768.417,0.001014781,1.0,0.8436107,2.234762E-4,0.04804136,2.577928E-4,0.002348833,0.0842358,5.018449E-4,1.527167E-4,0.001588572,7.107261E-4,1.76951E-4,5.567152E-6,1.42892E-6,6.323042E-7,1.025449E-4,4.936208E-7,3.328721E-9,5.652902E-5,0.01638926,0.001088352,9.357239,6.448294E-5,589855.1,589855.1
0.005645035,15.7372,-1.53304E7,1768.417,1768.417,0.001014781,1.0,0.8436107,2.234761E-4,0.04804134,2.577927E-4,0.002348833,0.0842358,5.018446E-4,1.527166E-4,0.001588571,7.107236E-4,1.769502E-4,5.567134E-6,1.428915E-6,6.323021E-7,1.025445E-4,4.936191E-7,3.32871E-9,5.652876E-5,0.01638926,0.001088352,9.357238,6.448294E-5,589855.1,589855.1
0.00564505,15.7372,-1.518934E7,1768.417,1768.417,0.001014781,1.0,0.8436107,2.23476E-4,0.0480413,2.577925E-4,0.002348834,0.0842358,5.018442E-4,1.527164E-4,0.001588571,7.1072E-4,1.769491E-4,5.567107E-6,1.428908E-6,6.32299E-7,1.025439E-4,4.936167E-7,3.328693E-9,5.652839E-5,0.01638926,0.001088352,9.357238,6.448294E-5,589855.0,589855.1
0.005645055,15.7372,-1.563241E7,1768.417,1768.417,0.001014781,1.0,0.8436107,2.23476E-4,0.04804129,2.577925E-4,0.002348834,0.08423581,5.01844E-4,1.527164E-4,0.001588571,7.107187E-4,1.769487E-4,5.567098E-6,1.428906E-6,6.322979E-7,1.025437E-4,4.936159E-7,3.328687E-9,5.652826E-5,0.01638926,0.001088352,9.357238,6.448294E-5,589855.0,589855.0
0.00564506,15.7372,-1.525782E7,1768.417,1768.417,0.001014781,1.0,0.8436108,2.234759E-4,0.04804128,2.577924E-4,0.002348834,0.08423581,5.018439E-4,1.527163E-4,0.001588571,7.107174E-4,1.769483E-4,5.567088E-6,1.428903E-6,6.322968E-7,1.025435E-4,4.93615E-7,3.328681E-9,5.652813E-5,0.01638927,0.001088352,9.357238,6.448294E-5,589855.0,589855.0
0.005645143,15.7372,-1.516321E7,1768.417,1768.417,0.001014781,1.0,0.843611,2.234757E-4,0.0480411,2.577911E-4,0.002348837,0.08423582,5.018414E-4,1.527153E-4,0.001588568,7.106966E-4,1.769419E-4,5.566937E-6,1.428863E-6,6.322789E-7,1.025403E-4,4.936011E-7,3.328583E-9,5.652599E-5,0.01638928,0.001088352,9.357236,6.448295E-5,589854.9,589854.9
0.005645202,15.7372,-1.532454E7,1768.417,1768.417,0.001014781,1.0,0.8436111,2.234757E-4,0.04804097,2.577902E-4,0.00234884,0.08423583,5.018397E-4,1.527145E-4,0.001588566,7.106817E-4,1.769373E-4,5.566829E-6,1.428834E-6,6.322662E-7,1.025379E-4,4.935911E-7,3.328513E-9,5.652446E-5,0.0163893,0.001088352,9.357235,6.448295E-5,589854.8,589854.9
0.005645208,15.7372,-1.509882E7,1768.417,1768.417,0.001014781,1.0,0.8436111,2.234756E-4,0.04804095,2.577901E-4,0.00234884,0.08423584,5.018395E-4,1.527144E-4,0.001588566,7.106801E-4,1.769368E-4,5.566817E-6,1.42883E-6,6.322648E-7,1.025377E-4,4.935901E-7,3.328506E-9,5.652429E-5,0.0163893,0.001088352,9.357235,6.448295E-5,589854.8,589854.9
0.005645786,15.73719,-1.509551E7,1768.414,1768.414,0.001014781,1.0,0.8436125,2.234757E-4,0.04803967,2.577816E-4,0.002348858,0.08423595,5.018225E-4,1.527072E-4,0.001588546,7.105344E-4,1.76892E-4,5.565756E-6,1.428548E-6,6.321401E-7,1.025149E-4,4.934929E-7,3.327825E-9,5.650934E-5,0.01638943,0.001088351,9.357223,6.448295E-5,589854.1,589854.1
0.005646141,15.73719,-1.526273E7,1768.413,1768.413,0.001014781,1.0,0.8436133,2.23475E-4,0.04803889,2.577767E-4,0.002348871,0.08423602,5.018121E-4,1.527028E-4,0.001588534,7.104449E-4,1.768645E-4,5.565106E-6,1.428374E-6,6.320635E-7,1.02501E-4,4.934332E-7,3.327409E-9,5.650016E-5,0.01638951,0.001088351,9.357216,6.448296E-5,589853.6,589853.7
0.00564619,15.73719,-1.511932E7,1768.412,1768.412,0.001014781,1.0,0.8436134,2.234748E-4,0.04803878,2.577759E-4,0.002348872,0.08423603,5.018106E-4,1.527022E-4,0.001588532,7.104326E-4,1.768607E-4,5.565016E-6,1.42835E-6,6.320529E-7,1.02499E-4,4.934249E-7,3.327352E-9,5.649889E-5,0.01638952,0.001088351,9.357215,6.448296E-5,589853.6,589853.6
0.005646287,15.73719,-1.529752E7,1768.412,1768.412,0.001014781,1.0,0.8436136,2.234746E-4,0.04803856,2.577746E-4,0.002348876,0.08423605,5.018077E-4,1.52701E-4,0.001588529,7.10408E-4,1.768531E-4,5.564837E-6,1.428303E-6,6.320319E-7,1.024952E-4,4.934085E-7,3.327238E-9,5.649636E-5,0.01638954,0.001088351,9.357213,6.448296E-5,589853.4,589853.5
0.005646296,15.73719,-1.516654E7,1768.412,1768.412,0.001014781,1.0,0.8436136,2.234745E-4,0.04803854,2.577745E-4,0.002348876,0.08423605,5.018075E-4,1.527009E-4,0.001588529,7.104057E-4,1.768524E-4,5.56482E-6,1.428298E-6,6.320299E-7,1.024948E-4,4.93407E-7,3.327227E-9,5.649613E-5,0.01638954,0.001088351,9.357213,6.448296E-5,589853.4,589853.5
0.0056464,15.73719,-1.525069E7,1768.412,1768.412,0.001014781,1.0,0.8436139,2.234742E-4,0.04803831,2.577731E-4,0.00234888,0.08423607,5.018044E-4,1.526996E-4,0.001588525,7.103795E-4,1.768444E-4,5.56463E-6,1.428248E-6,6.320075E-7,1.024908E-4,4.933896E-7,3.327106E-9,5.649345E-5,0.01638957,0.00108835,9.35721,6.448296E-5,589853.3,589853.3
0.005646412,15.73719,-1.526874E7,1768.411,1768.411,0.001014781,1.0,0.8436139,2.234741E-4,0.04803829,2.577729E-4,0.00234888,0.08423607,5.018041E-4,1.526995E-4,0.001588525,7.103766E-4,1.768435E-4,5.564609E-6,1.428242E-6,6.320051E-7,1.024903E-4,4.933876E-7,3.327093E-9,5.649315E-5,0.01638957,0.00108835,9.35721,6.448296E-5,589853.3,589853.3
0.005646531,15.73719,-1.509276E7,1768.411,1768.411,0.001014781,1.0,0.8436142,2.23474E-4,0.04803802,2.577712E-4,0.002348884,0.0842361,5.018006E-4,1.52698E-4,0.001588521,7.103466E-4,1.768343E-4,5.564391E-6,1.428184E-6,6.319794E-7,1.024856E-4,4.933676E-7,3.326954E-9,5.649007E-5,0.0163896,0.00108835,9.357208,6.448296E-5,589853.1,589853.2
0.005647726,15.73719,-1.51005E7,1768.406,1768.406,0.001014781,1.0,0.843617,2.234724E-4,0.04803537,2.577536E-4,0.002348924,0.08423633,5.017653E-4,1.526834E-4,0.00158848,7.100457E-4,1.767417E-4,5.562202E-6,1.427602E-6,6.317215E-7,1.024386E-4,4.931668E-7,3.325566E-9,5.645918E-5,0.01638987,0.001088349,9.357183,6.448298E-5,589851.6,589851.6
0.005647828,15.73719,-1.543935E7,1768.406,1768.406,0.001014781,1.0,0.8436172,2.234721E-4,0.04803514,2.577522E-4,0.002348927,0.08423635,5.017623E-4,1.526821E-4,0.001588477,7.100198E-4,1.767337E-4,5.562014E-6,1.427552E-6,6.316994E-7,1.024346E-4,4.931495E-7,3.325447E-9,5.645653E-5,0.01638989,0.001088349,9.357181,6.448298E-5,589851.5,589851.5
0.005647832,15.73719,-1.527377E7,1768.406,1768.406,0.001014781,1.0,0.8436172,2.234721E-4,0.04803514,2.577521E-4,0.002348927,0.08423635,5.017622E-4,1.526821E-4,0.001588477,7.100189E-4,1.767334E-4,5.562007E-6,1.427551E-6,6.316986E-7,1.024345E-4,4.931489E-7,3.325443E-9,5.645643E-5,0.01638989,0.001088349,9.357181,6.448298E-5,589851.5,589851.5
0.005647916,15.73719,-1.509986E7,1768.405,1768.405,0.001014781,1.0,0.8436174,2.234718E-4,0.04803495,2.577508E-4,0.00234893,0.08423637,5.017597E-4,1.52681E-4,0.001588474,7.099976E-4,1.767269E-4,5.561852E-6,1.42751E-6,6.316804E-7,1.024311E-4,4.931347E-7,3.325345E-9,5.645425E-5,0.01638991,0.001088349,9.357179,6.448298E-5,589851.4,589851.4
0.005648106,15.73719,-1.507994E7,1768.404,1768.404,0.001014781,1.0,0.8436179,2.234712E-4,0.04803453,2.577481E-4,0.002348937,0.08423641,5.017541E-4,1.526787E-4,0.001588468,7.099499E-4,1.767122E-4,5.561505E-6,1.427417E-6,6.316395E-7,1.024237E-4,4.931028E-7,3.325126E-9,5.644934E-5,0.01638995,0.001088348,9.357176,6.448298E-5,589851.1,589851.1
0.005648126,15.73719,-1.599831E7,1768.404,1768.404,0.001014781,1.0,0.8436179,2.234712E-4,0.04803448,2.577478E-4,0.002348938,0.08423641,5.017535E-4,1.526785E-4,0.001588467,7.09945E-4,1.767107E-4,5.56147E-6,1.427408E-6,6.316353E-7,1.024229E-4,4.930996E-7,3.325104E-9,5.644885E-5,0.01638995,0.001088348,9.357175,6.448298E-5,589851.1,589851.1
0.005648129,15.73719,-1.519291E7,1768.404,1768.404,0.001014781,1.0,0.8436179,2.234711E-4,0.04803448,2.577478E-4,0.002348938,0.08423641,5.017534E-4,1.526785E-4,0.001588467,7.099441E-4,1.767104E-4,5.561463E-6,1.427406E-6,6.316346E-7,1.024228E-4,4.93099E-7,3.3251E-9,5.644875E-5,0.01638996,0.001088348,9.357175,6.448298E-5,589851.1,589851.1
0.005648171,15.73719,-1.508841E7,1768.404,1768.404,0.001014781,1.0,0.843618,2.234709E-4,0.04803438,2.577471E-4,0.00234894,0.08423642,5.017522E-4,1.526779E-4,0.001588465,7.099337E-4,1.767072E-4,5.561387E-6,1.427386E-6,6.316256E-7,1.024212E-4,4.93092E-7,3.325052E-9,5.644768E-5,0.01638997,0.001088348,9.357174,6.448298E-5,589851.0,589851.1
0.005650397,15.73718,-1.50556E7,1768.395,1768.395,0.001014781,1.0,0.8436232,2.234664E-4,0.04802945,2.577134E-4,0.002349012,0.08423686,5.016864E-4,1.52651E-4,0.00158839,7.093737E-4,1.765349E-4,5.557318E-6,1.426307E-6,6.311462E-7,1.023338E-4,4.927183E-7,3.322483E-9,5.639021E-5,0.01639047,0.001088346,9.357129,6.448301E-5,589848.2,589848.2
0.005650968,15.73718,-1.505245E7,1768.392,1768.392,0.001014781,1.0,0.8436245,2.234647E-4,0.04802818,2.577045E-4,0.002349031,0.08423697,5.016696E-4,1.526441E-4,0.001588371,7.092303E-4,1.764908E-4,5.556276E-6,1.42603E-6,6.310235E-7,1.023114E-4,4.926225E-7,3.321826E-9,5.637549E-5,0.01639059,0.001088345,9.357117,6.448301E-5,589847.4,589847.4
0.00565106,15.73718,-1.502204E7,1768.392,1768.392,0.001014781,1.0,0.8436248,2.234643E-4,0.04802798,2.57703E-4,0.002349034,0.08423699,5.016669E-4,1.52643E-4,0.001588368,7.092072E-4,1.764837E-4,5.556108E-6,1.425986E-6,6.310037E-7,1.023078E-4,4.926071E-7,3.32172E-9,5.637312E-5,0.01639061,0.001088345,9.357115,6.448301E-5,589847.3,589847.3
0.005651064,15.73718,-1.535914E7,1768.392,1768.392,0.001014781,1.0,0.8436248,2.234643E-4,0.04802797,2.57703E-4,0.002349034,0.08423699,5.016668E-4,1.52643E-4,0.001588368,7.092063E-4,1.764834E-4,5.556102E-6,1.425984E-6,6.310029E-7,1.023076E-4,4.926065E-7,3.321716E-9,5.637302E-5,0.01639062,0.001088345,9.357115,6.448301E-5,589847.3,589847.3
0.005651073,15.73718,-1.524505E7,1768.392,1768.392,0.001014781,1.0,0.8436248,2.234642E-4,0.04802795,2.577029E-4,0.002349034,0.08423699,5.016665E-4,1.526429E-4,0.001588367,7.092041E-4,1.764827E-4,5.556086E-6,1.42598E-6,6.310011E-7,1.023073E-4,4.92605E-7,3.321706E-9,5.63728E-5,0.01639062,0.001088345,9.357115,6.448301E-5,589847.3,589847.3
0.005651446,15.73718,-1.504026E7,1768.39,1768.39,0.001014781,1.0,0.8436257,2.234632E-4,0.04802712,2.576968E-4,0.002349047,0.08423706,5.016555E-4,1.526383E-4,0.001588355,7.091103E-4,1.764539E-4,5.555405E-6,1.425799E-6,6.309209E-7,1.022927E-4,4.925424E-7,3.321276E-9,5.636318E-5,0.0163907,0.001088344,9.357107,6.448302E-5,589846.8,589846.8
0.005662267,15.73715,-1.499705E7,1768.345,1768.345,0.001014781,1.0,0.8436509,2.23422E-4,0.04800315,2.575137E-4,0.0023494,0.08423919,5.013367E-4,1.525062E-4,0.001587991,7.064042E-4,1.756213E-4,5.535795E-6,1.420568E-6,6.286134E-7,1.018704E-4,4.907357E-7,3.308677E-9,5.608547E-5,0.01639312,0.001088331,9.356887,6.448314E-5,589832.9,589832.9
0.005663526,15.73715,-1.499743E7,1768.34,1768.34,0.001014781,1.0,0.8436539,2.234169E-4,0.04800037,2.574922E-4,0.002349441,0.08423943,5.012997E-4,1.524906E-4,0.001587949,7.060908E-4,1.755249E-4,5.533527E-6,1.419961E-6,6.283466E-7,1.018215E-4,4.905265E-7,3.307204E-9,5.605332E-5,0.0163934,0.00108833,9.356862,6.448316E-5,589831.3,589831.3
0.005664315,15.73714,-1.506691E7,1768.337,1768.337,0.001014781,1.0,0.8436557,2.234136E-4,0.04799862,2.574787E-4,0.002349468,0.08423959,5.012766E-4,1.524808E-4,0.001587922,7.058945E-4,1.754645E-4,5.532107E-6,1.41958E-6,6.281795E-7,1.017909E-4,4.903955E-7,3.306283E-9,5.603317E-5,0.01639358,0.001088329,9.356846,6.448317E-5,589830.3,589830.3
0.005664365,15.73714,-1.537878E7,1768.337,1768.337,0.001014781,1.0,0.8436558,2.234132E-4,0.04799851,2.57478E-4,0.00234947,0.0842396,5.012751E-4,1.524802E-4,0.001587921,7.058821E-4,1.754607E-4,5.532017E-6,1.419556E-6,6.281689E-7,1.017889E-4,4.903872E-7,3.306224E-9,5.60319E-5,0.01639359,0.001088329,9.356845,6.448317E-5,589830.2,589830.2
0.005664376,15.73714,-1.517741E7,1768.337,1768.337,0.001014781,1.0,0.8436559,2.234131E-4,0.04799848,2.574778E-4,0.00234947,0.0842396,5.012748E-4,1.524801E-4,0.00158792,7.058794E-4,1.754599E-4,5.531998E-6,1.419551E-6,6.281666E-7,1.017885E-4,4.903854E-7,3.306212E-9,5.603163E-5,0.01639359,0.001088329,9.356844,6.448317E-5,589830.2,589830.2
0.005664433,15.73714,-1.5127E7,1768.336,1768.336,0.001014781,1.0,0.843656,2.234125E-4,0.04799836,2.574768E-4,0.002349473,0.08423961,5.012731E-4,1.524794E-4,0.001587918,7.058652E-4,1.754555E-4,5.531894E-6,1.419523E-6,6.281545E-7,1.017863E-4,4.903759E-7,3.306145E-9,5.603016E-5,0.01639361,0.001088329,9.356843,6.448317E-5,589830.1,589830.1
0.005664456,15.73714,-1.505764E7,1768.336,1768.336,0.001014781,1.0,0.843656,2.234123E-4,0.04799831,2.574764E-4,0.002349473,0.08423962,5.012725E-4,1.524791E-4,0.001587918,7.058596E-4,1.754538E-4,5.531854E-6,1.419512E-6,6.281497E-7,1.017854E-4,4.903722E-7,3.306119E-9,5.602959E-5,0.01639361,0.001088329,9.356843,6.448317E-5,589830.1,589830.1
0.005664748,15.73714,-1.504606E7,1768.335,1768.335,0.001014781,1.0,0.8436567,2.234112E-4,0.04799766,2.574712E-4,0.002349484,0.08423967,5.012639E-4,1.524755E-4,0.001587908,7.057869E-4,1.754314E-4,5.531328E-6,1.419372E-6,6.280878E-7,1.017741E-4,4.903237E-7,3.305778E-9,5.602213E-5,0.01639368,0.001088328,9.356837,6.448317E-5,589829.7,589829.7
0.005664763,15.73714,-1.51077E7,1768.335,1768.335,0.001014781,1.0,0.8436568,2.234112E-4,0.04799763,2.57471E-4,0.002349485,0.08423968,5.012635E-4,1.524753E-4,0.001587907,7.057833E-4,1.754303E-4,5.531302E-6,1.419365E-6,6.280848E-7,1.017735E-4,4.903213E-7,3.305761E-9,5.602176E-5,0.01639368,0.001088328,9.356836,6.448317E-5,589829.7,589829.7
0.005664767,15.73714,-1.501801E7,1768.335,1768.335,0.001014781,1.0,0.8436568,2.234111E-4,0.04799762,2.574709E-4,0.002349485,0.08423968,5.012634E-4,1.524752E-4,0.001587907,7.057821E-4,1.754299E-4,5.531294E-6,1.419362E-6,6.280837E-7,1.017733E-4,4.903205E-7,3.305755E-9,5.602164E-5,0.01639368,0.001088328,9.356836,6.448317E-5,589829.7,589829.7
0.005665105,15.73714,-1.50104E7,1768.334,1768.334,0.001014781,1.0,0.8436576,2.234101E-4,0.04799687,2.57465E-4,0.002349496,0.08423974,5.012535E-4,1.524711E-4,0.001587896,7.056981E-4,1.754041E-4,5.530686E-6,1.419199E-6,6.280122E-7,1.017602E-4,4.902644E-7,3.30536E-9,5.601302E-5,0.01639376,0.001088328,9.356829,6.448317E-5,589829.3,589829.3
0.005682788,15.73709,-1.494976E7,1768.26,1768.26,0.001014781,1.0,0.8436988,2.233328E-4,0.04795776,2.57155E-4,0.002350078,0.08424317,5.007365E-4,1.52251E-4,0.001587307,7.013316E-4,1.740611E-4,5.499127E-6,1.410731E-6,6.242976E-7,1.010791E-4,4.873508E-7,3.284755E-9,5.556511E-5,0.01639768,0.001088306,9.356471,6.448338E-5,589806.6,589806.6
0.005693925,15.73706,-1.493948E7,1768.214,1768.214,0.001014781,1.0,0.8437247,2.232812E-4,0.04793315,2.56957E-4,0.002350448,0.0842453,5.004123E-4,1.521113E-4,0.001586938,6.986102E-4,1.732245E-4,5.479468E-6,1.405444E-6,6.219837E-7,1.006547E-4,4.855358E-7,3.271845E-9,5.528608E-5,0.01640013,0.001088293,9.356246,6.448351E-5,589792.4,589792.4
0.005694301,15.73706,-1.494021E7,1768.213,1768.213,0.001014781,1.0,0.8437256,2.232794E-4,0.04793232,2.569505E-4,0.002350461,0.08424537,5.004014E-4,1.521066E-4,0.001586926,6.985187E-4,1.731964E-4,5.478807E-6,1.405267E-6,6.219059E-7,1.006404E-4,4.854748E-7,3.271412E-9,5.52767E-5,0.01640021,0.001088292,9.356238,6.448351E-5,589792.0,589792.0
0.005697295,15.73705,-1.494209E7,1768.2,1768.2,0.001014781,1.0,0.8437325,2.232657E-4,0.04792572,2.568973E-4,0.002350561,0.08424594,5.003145E-4,1.52069E-4,0.001586827,6.977913E-4,1.729728E-4,5.473552E-6,1.403853E-6,6.212873E-7,1.00527E-4,4.849897E-7,3.26796E-9,5.520213E-5,0.01640087,0.001088289,9.356178,6.448355E-5,589788.2,589788.2
0.005697819,15.73705,-1.507185E7,1768.198,1768.198,0.001014781,1.0,0.8437337,2.232631E-4,0.04792456,2.568877E-4,0.00235058,0.08424604,5.002992E-4,1.520625E-4,0.00158681,6.97664E-4,1.729337E-4,5.472633E-6,1.403606E-6,6.211791E-7,1.005071E-4,4.849049E-7,3.267356E-9,5.518909E-5,0.01640098,0.001088288,9.356167,6.448355E-5,589787.5,589787.5
0.005697828,15.73705,-1.509937E7,1768.198,1768.198,0.001014781,1.0,0.8437338,2.23263E-4,0.04792454,2.568876E-4,0.00235058,0.08424604,5.00299E-4,1.520624E-4,0.00158681,6.97662E-4,1.729331E-4,5.472619E-6,1.403602E-6,6.211774E-7,1.005068E-4,4.849035E-7,3.267347E-9,5.518888E-5,0.01640099,0.001088288,9.356167,6.448355E-5,589787.5,589787.5
0.005697837,15.73705,-1.50683E7,1768.198,1768.198,0.001014781,1.0,0.8437338,2.232629E-4,0.04792452,2.568874E-4,0.002350581,0.08424604,5.002987E-4,1.520622E-4,0.00158681,6.976598E-4,1.729324E-4,5.472602E-6,1.403598E-6,6.211754E-7,1.005064E-4,4.84902E-7,3.267336E-9,5.518865E-5,0.01640099,0.001088288,9.356167,6.448355E-5,589787.5,589787.5
0.005697945,15.73705,-1.499002E7,1768.198,1768.198,0.001014781,1.0,0.843734,2.232621E-4,0.04792428,2.568855E-4,0.002350585,0.08424606,5.002956E-4,1.520609E-4,0.001586806,6.976336E-4,1.729243E-4,5.472413E-6,1.403547E-6,6.211532E-7,1.005024E-4,4.848846E-7,3.267212E-9,5.518597E-5,0.01640101,0.001088288,9.356165,6.448356E-5,589787.3,589787.3
