Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_STILB_Soln#8 (),Mole_fraction_C6H5C2H_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_BIPHENYL_Soln#8 (),Mole_fraction_C14H10_Soln#8 (),Mole_fraction_C16H10_Soln#8 (),Mole_fraction_C6H5C2H4C6H5_Soln#8 (),Mole_fraction_BIN1A_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
0.0071,15.94394,2907129.0,1350.318,1350.318,0.001503379,1.0,0.8628353,0.02473691,3.074925E-4,0.02279287,0.004865293,2.36772E-4,8.616928E-5,0.04038503,3.061964E-4,0.02650022,1.961388E-4,4.109322E-4,0.004362737,0.01049952,2.464161E-5,2.310733E-4,5.090036E-4,1.584943E-4,5.439189E-6,2.009866E-4,10.44785,9.429158E-5,658586.4,658587.8
0.0072,15.94544,2948471.0,1350.376,1350.376,0.001503379,1.0,0.8626252,0.02485095,3.093009E-4,0.02287204,0.004896118,2.366435E-4,8.728466E-5,0.04060403,3.117898E-4,0.02639024,1.954744E-4,4.089787E-4,0.004369136,0.0103499,2.434192E-5,2.339431E-4,5.137466E-4,1.59593E-4,5.396525E-6,2.035176E-4,10.44732,9.428271E-5,658552.9,658554.5
0.0073,15.94694,2988047.0,1350.435,1350.435,0.001503379,1.0,0.8624171,0.02496464,3.110974E-4,0.02294982,0.004926727,2.364933E-4,8.839938E-5,0.04082107,3.17411E-4,0.02628058,1.948097E-4,4.07014E-4,0.004375169,0.01020236,2.404621E-5,2.368135E-4,5.184827E-4,1.606778E-4,5.354022E-6,2.060456E-4,10.44679,9.427383E-5,658519.8,658521.5
0.0074,15.94844,3025380.0,1350.495,1350.495,0.001503379,1.0,0.8622108,0.02507799,3.128814E-4,0.02302621,0.004957122,2.363219E-4,8.951335E-5,0.04103615,3.230593E-4,0.02617126,1.941425E-4,4.050388E-4,0.004380841,0.01005687,2.375431E-5,2.396845E-4,5.232115E-4,1.617489E-4,5.311585E-6,2.085702E-4,10.44627,9.426495E-5,658487.0,658488.9
0.0075,15.94994,3059853.0,1350.555,1350.555,0.001503379,1.0,0.8620065,0.02519098,3.146524E-4,0.02310123,0.004987305,2.3613E-4,9.062647E-5,0.04124929,3.287338E-4,0.02606228,1.934703E-4,4.030537E-4,0.004386157,0.009913422,2.346599E-5,2.425558E-4,5.279328E-4,1.628063E-4,5.269096E-6,2.110909E-4,10.44575,9.425608E-5,658454.6,658456.7
0.0076,15.95144,3090672.0,1350.616,1350.616,0.001503379,1.0,0.8618041,0.02530359,3.164098E-4,0.0231749,0.005017278,2.359182E-4,9.17386E-5,0.0414605,3.344335E-4,0.02595365,1.927896E-4,4.010593E-4,0.004391123,0.009771994,2.3181E-5,2.454269E-4,5.32646E-4,1.638501E-4,5.226408E-6,2.13607E-4,10.44524,9.42472E-5,658422.5,658424.8
0.0077,15.95295,3116863.0,1350.678,1350.678,0.001503379,1.0,0.8616037,0.02541581,3.181529E-4,0.02324722,0.005047041,2.35687E-4,9.284958E-5,0.04166976,3.401574E-4,0.0258454,1.920965E-4,3.990563E-4,0.004395744,0.009632574,2.289903E-5,2.482975E-4,5.373505E-4,1.648802E-4,5.183337E-6,2.161176E-4,10.44474,9.423833E-5,658390.9,658393.1
0.0078,15.95445,3137220.0,1350.741,1350.741,0.001503379,1.0,0.8614052,0.0255276,3.198808E-4,0.0233182,0.005076596,2.354369E-4,9.39592E-5,0.04187708,3.459042E-4,0.02573755,1.91386E-4,3.970455E-4,0.004400024,0.009495157,2.261974E-5,2.511671E-4,5.420456E-4,1.658967E-4,5.139665E-6,2.186215E-4,10.44424,9.422947E-5,658359.5,658361.8
0.007872282,15.95553,3147936.0,1350.787,1350.787,0.001503379,1.0,0.861263,0.02560812,3.211197E-4,0.02336867,0.005097829,2.352444E-4,9.476024E-5,0.04202571,3.500714E-4,0.02565985,1.908582E-4,3.955876E-4,0.004402909,0.009397077,2.24193E-5,2.532402E-4,5.454329E-4,1.666229E-4,5.107577E-6,2.204264E-4,10.44389,9.422308E-5,658337.1,658339.3
0.007881471,15.95567,3150750.0,1350.793,1350.793,0.001503379,1.0,0.8612451,0.02561834,3.212766E-4,0.02337504,0.005100521,2.352193E-4,9.486202E-5,0.04204453,3.506019E-4,0.02564999,1.907909E-4,3.95402E-4,0.004403263,0.009384683,2.23939E-5,2.535037E-4,5.458631E-4,1.667147E-4,5.103461E-6,2.206555E-4,10.44384,9.422227E-5,658334.2,658336.4
0.007884935,15.95572,3153250.0,1350.795,1350.795,0.001503379,1.0,0.8612383,0.02562219,3.213357E-4,0.02337743,0.005101535,2.352098E-4,9.490038E-5,0.04205162,3.50802E-4,0.02564627,1.907659E-4,3.953321E-4,0.004403396,0.009380015,2.238434E-5,2.53603E-4,5.460252E-4,1.667493E-4,5.101909E-6,2.207418E-4,10.44383,9.422196E-5,658333.2,658335.4
0.007897189,15.9559,3163922.0,1350.803,1350.803,0.001503379,1.0,0.8612143,0.02563582,3.215447E-4,0.0233859,0.005105121,2.351759E-4,9.503609E-5,0.04207669,3.515098E-4,0.02563312,1.906833E-4,3.950844E-4,0.004403863,0.009363515,2.23506E-5,2.539544E-4,5.465988E-4,1.668715E-4,5.09644E-6,2.210473E-4,10.44377,9.422087E-5,658329.4,658331.6
0.0079,15.95594,3164789.0,1350.804,1350.804,0.001503379,1.0,0.8612088,0.02563894,3.215926E-4,0.02338784,0.005105944,2.351682E-4,9.506722E-5,0.04208244,3.516723E-4,0.0256301,1.906648E-4,3.950275E-4,0.004403969,0.009359735,2.234289E-5,2.54035E-4,5.467303E-4,1.668995E-4,5.095202E-6,2.211174E-4,10.44375,9.422062E-5,658328.5,658330.7
0.007906855,15.95605,3150273.0,1350.809,1350.809,0.001503379,1.0,0.8611954,0.02564656,3.217095E-4,0.02339257,0.005107948,2.351491E-4,9.514314E-5,0.04209645,3.520685E-4,0.02562274,1.906179E-4,3.948889E-4,0.004404227,0.009350522,2.232406E-5,2.542316E-4,5.470512E-4,1.669677E-4,5.092208E-6,2.212883E-4,10.44372,9.422002E-5,658326.4,658328.6
0.007907288,15.95605,3154866.0,1350.809,1350.809,0.001503379,1.0,0.8611945,0.02564704,3.217168E-4,0.02339287,0.005108075,2.351479E-4,9.514793E-5,0.04209733,3.520935E-4,0.02562228,1.906147E-4,3.948802E-4,0.004404244,0.009349941,2.232286E-5,2.54244E-4,5.470714E-4,1.66972E-4,5.09202E-6,2.212991E-4,10.44372,9.421998E-5,658326.3,658328.4
0.007909059,15.95608,3160029.0,1350.81,1350.81,0.001503379,1.0,0.8611911,0.02564901,3.21747E-4,0.02339409,0.005108592,2.35143E-4,9.516754E-5,0.04210095,3.521959E-4,0.02562038,1.906019E-4,3.948444E-4,0.00440431,0.009347563,2.231799E-5,2.542948E-4,5.471543E-4,1.669896E-4,5.091249E-6,2.213433E-4,10.44371,9.421982E-5,658325.7,658327.9
0.008,15.95744,3192664.0,1350.868,1350.868,0.001503379,1.0,0.8610141,0.02574995,3.2329E-4,0.02345621,0.005135093,2.348824E-4,9.617416E-5,0.04228596,3.574632E-4,0.02552292,1.900016E-4,3.930018E-4,0.004407586,0.009226208,2.207019E-5,2.569028E-4,5.514064E-4,1.67889E-4,5.052791E-6,2.236087E-4,10.44327,9.421177E-5,658297.8,658299.9
0.008073409,15.95854,3210196.0,1350.916,1350.916,0.001503379,1.0,0.8608722,0.02583125,3.245271E-4,0.0235056,0.005156369,2.346623E-4,9.698619E-5,0.04243424,3.617293E-4,0.02544443,1.89529E-4,3.9151E-4,0.004410037,0.009129362,2.187294E-5,2.590082E-4,5.548342E-4,1.686072E-4,5.022995E-6,2.254354E-4,10.44291,9.420528E-5,658275.4,658277.5
0.00807423,15.95856,3211192.0,1350.916,1350.916,0.001503379,1.0,0.8608706,0.02583216,3.245408E-4,0.02350615,0.005156606,2.346598E-4,9.699526E-5,0.04243589,3.617771E-4,0.02544355,1.895237E-4,3.914933E-4,0.004410064,0.009128285,2.187074E-5,2.590317E-4,5.548724E-4,1.686152E-4,5.022665E-6,2.254558E-4,10.44291,9.420521E-5,658275.2,658277.3
0.008097604,15.95891,3222484.0,1350.931,1350.931,0.001503379,1.0,0.8608257,0.025858,3.24933E-4,0.02352173,0.005163358,2.345879E-4,9.725368E-5,0.0424829,3.63138E-4,0.0254186,1.893691E-4,3.910175E-4,0.004410808,0.009097664,2.180835E-5,2.59702E-4,5.559629E-4,1.688424E-4,5.013194E-6,2.260369E-4,10.44279,9.420314E-5,658268.1,658270.2
0.008098127,15.95891,3218704.0,1350.932,1350.932,0.001503379,1.0,0.8608247,0.02585858,3.249418E-4,0.02352208,0.005163509,2.345862E-4,9.725947E-5,0.04248395,3.631685E-4,0.02541804,1.893657E-4,3.910069E-4,0.004410824,0.009096979,2.180696E-5,2.597171E-4,5.559873E-4,1.688475E-4,5.012981E-6,2.260499E-4,10.44279,9.420309E-5,658267.9,658270.0
0.0081,15.95894,3220816.0,1350.933,1350.933,0.001503379,1.0,0.8608211,0.02586065,3.249732E-4,0.02352332,0.00516405,2.345804E-4,9.728018E-5,0.04248771,3.632776E-4,0.02541604,1.893535E-4,3.909687E-4,0.004410883,0.00909453,2.180197E-5,2.597708E-4,5.560747E-4,1.688657E-4,5.012223E-6,2.260964E-4,10.44278,9.420293E-5,658267.4,658269.5
0.008109699,15.95909,3220149.0,1350.939,1350.939,0.001503379,1.0,0.8608025,0.02587137,3.251356E-4,0.02352977,0.005166848,2.345503E-4,9.738739E-5,0.04250718,3.638428E-4,0.0254057,1.892874E-4,3.907712E-4,0.004411186,0.009081858,2.177613E-5,2.600489E-4,5.56527E-4,1.689597E-4,5.008292E-6,2.263374E-4,10.44274,9.420207E-5,658264.4,658266.5
0.008125831,15.95933,3224041.0,1350.95,1350.95,0.001503379,1.0,0.8607715,0.02588918,3.254054E-4,0.02354046,0.005171498,2.344998E-4,9.756567E-5,0.04253952,3.647831E-4,0.0253885,1.891769E-4,3.904426E-4,0.004411682,0.009060823,2.173321E-5,2.605114E-4,5.572791E-4,1.691159E-4,5.001679E-6,2.26738E-4,10.44266,9.420064E-5,658259.6,658261.6
0.008132188,15.95942,3233824.0,1350.954,1350.954,0.001503379,1.0,0.8607593,0.0258962,3.255116E-4,0.02354466,0.005173329,2.344798E-4,9.763591E-5,0.04255226,3.651538E-4,0.02538173,1.891339E-4,3.90313E-4,0.004411876,0.009052546,2.171632E-5,2.606937E-4,5.575754E-4,1.691773E-4,4.999056E-6,2.268959E-4,10.44263,9.420008E-5,658257.6,658259.7
0.008136529,15.95949,3231336.0,1350.957,1350.957,0.001503379,1.0,0.860751,0.02590099,3.255841E-4,0.02354753,0.005174579,2.344661E-4,9.768387E-5,0.04256095,3.65407E-4,0.0253771,1.891052E-4,3.902245E-4,0.004412007,0.0090469,2.17048E-5,2.608182E-4,5.577777E-4,1.692192E-4,4.997264E-6,2.270036E-4,10.44261,9.41997E-5,658256.3,658258.4
0.008143551,15.95959,3236000.0,1350.961,1350.961,0.001503379,1.0,0.8607376,0.02590874,3.257014E-4,0.02355216,0.0051766,2.344439E-4,9.776147E-5,0.042575,3.658167E-4,0.02536961,1.890606E-4,3.900813E-4,0.004412219,0.009037768,2.168621E-5,2.610196E-4,5.58105E-4,1.69287E-4,4.994369E-6,2.271779E-4,10.44258,9.419908E-5,658254.2,658256.3
0.008170922,15.96,3243931.0,1350.979,1350.979,0.001503379,1.0,0.8606853,0.02593894,3.261577E-4,0.02357017,0.005184469,2.343566E-4,9.806388E-5,0.0426297,3.674146E-4,0.02534045,1.888857E-4,3.895229E-4,0.004413028,0.009002268,2.161394E-5,2.618045E-4,5.593802E-4,1.695505E-4,4.983209E-6,2.278573E-4,10.44245,9.419665E-5,658246.0,658248.0
0.00817187,15.96002,3243391.0,1350.98,1350.98,0.001503379,1.0,0.8606835,0.02593999,3.261735E-4,0.02357079,0.005184742,2.343535E-4,9.807435E-5,0.04263159,3.674699E-4,0.02533945,1.888797E-4,3.895036E-4,0.004413056,0.009001042,2.161145E-5,2.618316E-4,5.594243E-4,1.695596E-4,4.982826E-6,2.278808E-4,10.44244,9.419657E-5,658245.7,658247.7
0.008186272,15.96023,3243496.0,1350.989,1350.989,0.001503379,1.0,0.860656,0.02595586,3.264131E-4,0.02358022,0.005188876,2.343071E-4,9.823344E-5,0.04266031,3.683115E-4,0.02532412,1.887833E-4,3.892096E-4,0.004413472,0.008982421,2.15735E-5,2.622446E-4,5.600951E-4,1.696979E-4,4.977026E-6,2.282382E-4,10.44237,9.41953E-5,658241.4,658243.4
0.0082,15.96044,3252138.0,1350.998,1350.998,0.001503379,1.0,0.8606299,0.02597099,3.266412E-4,0.02358919,0.005192814,2.342626E-4,9.838505E-5,0.04268765,3.69114E-4,0.02530951,1.88694E-4,3.889292E-4,0.004413862,0.008964707,2.153742E-5,2.626382E-4,5.607343E-4,1.698295E-4,4.971455E-6,2.285787E-4,10.44231,9.419408E-5,658237.3,658239.3
0.0083,15.96194,3284858.0,1351.064,1351.064,0.001503379,1.0,0.8604402,0.02608105,3.282951E-4,0.02365385,0.005221392,2.339298E-4,9.948907E-5,0.04288588,3.74973E-4,0.02520324,1.880674E-4,3.868831E-4,0.00441653,0.008836667,2.127734E-5,2.655061E-4,5.653861E-4,1.707807E-4,4.931866E-6,2.310575E-4,10.44183,9.418524E-5,658207.5,658209.4
0.00830609,15.96203,3283671.0,1351.068,1351.068,0.001503379,1.0,0.8604287,0.02608774,3.283953E-4,0.02365775,0.005223127,2.339091E-4,9.955627E-5,0.04289789,3.753305E-4,0.02519678,1.880293E-4,3.867583E-4,0.004416683,0.008828927,2.126164E-5,2.656808E-4,5.656691E-4,1.708382E-4,4.929492E-6,2.312084E-4,10.44181,9.41847E-5,658205.7,658207.6
0.008307406,15.96205,3282313.0,1351.069,1351.069,0.001503379,1.0,0.8604263,0.02608919,3.28417E-4,0.02365859,0.005223502,2.339046E-4,9.95708E-5,0.04290049,3.754078E-4,0.02519538,1.880208E-4,3.867313E-4,0.004416716,0.008827255,2.125825E-5,2.657185E-4,5.657303E-4,1.708506E-4,4.92898E-6,2.31241E-4,10.4418,9.418458E-5,658205.3,658207.2
0.008329599,15.96238,3291928.0,1351.084,1351.084,0.001503379,1.0,0.8603845,0.02611355,3.287816E-4,0.02367276,0.005229815,2.338285E-4,9.981562E-5,0.04294421,3.767114E-4,0.02517187,1.878697E-4,3.862764E-4,0.004417261,0.008799118,2.120099E-5,2.663548E-4,5.667614E-4,1.710598E-4,4.920235E-6,2.317903E-4,10.4417,9.418262E-5,658198.7,658200.7
0.008330846,15.9624,3289018.0,1351.084,1351.084,0.001503379,1.0,0.8603821,0.02611492,3.288021E-4,0.02367355,0.005230169,2.338242E-4,9.982938E-5,0.04294667,3.767847E-4,0.02517054,1.878617E-4,3.862508E-4,0.004417292,0.008797539,2.119778E-5,2.663906E-4,5.668193E-4,1.710716E-4,4.919735E-6,2.318212E-4,10.44169,9.418251E-5,658198.4,658200.3
0.008348707,15.96267,3292059.0,1351.096,1351.096,0.001503379,1.0,0.8603486,0.02613452,3.29095E-4,0.0236849,0.005235243,2.337624E-4,1.000264E-4,0.04298179,3.778345E-4,0.02515163,1.877428E-4,3.858845E-4,0.004417719,0.008774962,2.115184E-5,2.669027E-4,5.676488E-4,1.712394E-4,4.91256E-6,2.32263E-4,10.44161,9.418093E-5,658193.1,658195.0
0.0084,15.96344,3308583.0,1351.13,1351.13,0.001503379,1.0,0.8602524,0.02619075,3.299334E-4,0.02371729,0.005249783,2.335824E-4,1.005919E-4,0.04308234,3.808532E-4,0.02509734,1.874101E-4,3.848314E-4,0.004418892,0.008710435,2.102061E-5,2.683734E-4,5.700292E-4,1.717193E-4,4.891948E-6,2.335309E-4,10.44137,9.41764E-5,658178.0,658179.9
0.0085,15.96494,3336704.0,1351.197,1351.197,0.001503379,1.0,0.8600662,0.02630014,3.315566E-4,0.02377955,0.005277991,2.33221E-4,1.016937E-4,0.0432771,3.867544E-4,0.02499174,1.867712E-4,3.827742E-4,0.004420953,0.008585954,2.076762E-5,2.712406E-4,5.746638E-4,1.726455E-4,4.852389E-6,2.359996E-4,10.44091,9.416756E-5,658148.8,658150.6
0.0086,15.96643,3364771.0,1351.265,1351.265,0.001503379,1.0,0.8598816,0.02640921,3.331645E-4,0.02384064,0.00530602,2.328462E-4,1.027945E-4,0.04347018,3.926763E-4,0.02488644,1.861385E-4,3.807119E-4,0.004422717,0.008463203,2.051834E-5,2.741076E-4,5.7929E-4,1.735593E-4,4.813403E-6,2.384638E-4,10.44045,9.415872E-5,658119.9,658121.7
0.0087,15.96793,3388770.0,1351.333,1351.333,0.001503379,1.0,0.8596987,0.02651798,3.34757E-4,0.02390058,0.005333872,2.324587E-4,1.038943E-4,0.0436616,3.986186E-4,0.02478145,1.855098E-4,3.786448E-4,0.00442419,0.008342157,2.027268E-5,2.769745E-4,5.839077E-4,1.744611E-4,4.77481E-6,2.409235E-4,10.44,9.414989E-5,658091.4,658093.0
0.0088,15.96943,3419537.0,1351.402,1351.402,0.001503379,1.0,0.8595173,0.02662645,3.363339E-4,0.02395938,0.005361549,2.320589E-4,1.049931E-4,0.04385138,4.045807E-4,0.02467676,1.848843E-4,3.765733E-4,0.004425376,0.008222792,2.003055E-5,2.798412E-4,5.885168E-4,1.753508E-4,4.736543E-6,2.433785E-4,10.43955,9.414106E-5,658063.1,658064.7
0.0089,15.97093,3446106.0,1351.471,1351.471,0.001503379,1.0,0.8593375,0.02673461,3.378952E-4,0.02401705,0.005389054,2.316474E-4,1.060908E-4,0.04403953,4.105623E-4,0.02457237,1.842618E-4,3.744978E-4,0.004426279,0.008105083,1.979186E-5,2.827078E-4,5.931172E-4,1.762286E-4,4.698582E-6,2.458289E-4,10.4391,9.413224E-5,658035.0,658036.6
0.009,15.97242,3472137.0,1351.541,1351.541,0.001503379,1.0,0.8591592,0.02684248,3.394406E-4,0.02407362,0.005416389,2.312247E-4,1.071876E-4,0.04422609,4.16563E-4,0.02446829,1.836422E-4,3.724186E-4,0.004426906,0.007989009,1.955653E-5,2.855742E-4,5.977089E-4,1.770946E-4,4.66092E-6,2.482747E-4,10.43866,9.412341E-5,658007.3,658008.8
0.0091,15.97392,3497655.0,1351.611,1351.611,0.001503379,1.0,0.8589825,0.02695004,3.4097E-4,0.0241291,0.005443556,2.307912E-4,1.082833E-4,0.04441106,4.225822E-4,0.0243645,1.830255E-4,3.703361E-4,0.004427259,0.007874546,1.932449E-5,2.884403E-4,6.022918E-4,1.77949E-4,4.623554E-6,2.507157E-4,10.43823,9.41146E-5,657979.9,657981.3
0.0092,15.97542,3522685.0,1351.682,1351.682,0.001503379,1.0,0.8588072,0.02705732,3.424834E-4,0.0241835,0.005470559,2.303474E-4,1.09378E-4,0.04459447,4.286195E-4,0.02426102,1.824117E-4,3.682505E-4,0.004427343,0.007761672,1.909569E-5,2.913063E-4,6.068658E-4,1.787918E-4,4.586483E-6,2.53152E-4,10.4378,9.410578E-5,657952.7,657954.1
0.0093,15.97691,3547253.0,1351.753,1351.753,0.001503379,1.0,0.8586335,0.0271643,3.439805E-4,0.02423684,0.0054974,2.298939E-4,1.104717E-4,0.04477634,4.346746E-4,0.02415783,1.818009E-4,3.661623E-4,0.004427163,0.007650365,1.887006E-5,2.941721E-4,6.114307E-4,1.796232E-4,4.549709E-6,2.555836E-4,10.43737,9.409697E-5,657925.8,657927.1
0.0094,15.97841,3571383.0,1351.825,1351.825,0.001503379,1.0,0.8584612,0.02727099,3.454614E-4,0.02428913,0.00552408,2.29431E-4,1.115644E-4,0.04495669,4.407471E-4,0.02405494,1.811931E-4,3.640716E-4,0.004426722,0.007540601,1.864756E-5,2.970376E-4,6.159866E-4,1.804432E-4,4.513231E-6,2.580104E-4,10.43695,9.408817E-5,657899.2,657900.4
0.0095,15.9799,3595100.0,1351.898,1351.898,0.001503379,1.0,0.8582904,0.0273774,3.46926E-4,0.02434039,0.005550601,2.289593E-4,1.126561E-4,0.04513553,4.468364E-4,0.02395233,1.805883E-4,3.619789E-4,0.004426026,0.007432361,1.842814E-5,2.999029E-4,6.205333E-4,1.812521E-4,4.477049E-6,2.604324E-4,10.43653,9.407937E-5,657872.8,657874.0
0.0096,15.9814,3618418.0,1351.97,1351.97,0.001503379,1.0,0.8581211,0.02748352,3.483741E-4,0.02439062,0.005576968,2.284791E-4,1.137469E-4,0.04531288,4.529423E-4,0.02385002,1.799864E-4,3.598844E-4,0.004425078,0.007325622,1.821176E-5,3.02768E-4,6.250708E-4,1.820499E-4,4.441162E-6,2.628497E-4,10.43612,9.407057E-5,657846.7,657847.9
0.0097,15.98289,3641346.0,1352.044,1352.044,0.001503379,1.0,0.8579531,0.02758936,3.498056E-4,0.02443985,0.00560318,2.279909E-4,1.148367E-4,0.04548876,4.590644E-4,0.023748,1.793875E-4,3.577884E-4,0.004423882,0.007220364,1.799837E-5,3.056329E-4,6.295989E-4,1.828367E-4,4.405568E-6,2.652623E-4,10.43571,9.406178E-5,657820.8,657822.0
0.0098,15.98438,3663866.0,1352.117,1352.117,0.001503379,1.0,0.8577865,0.02769492,3.512206E-4,0.02448809,0.005629241,2.274951E-4,1.159256E-4,0.04566319,4.652021E-4,0.02364627,1.787914E-4,3.556911E-4,0.004422442,0.007116565,1.778792E-5,3.084976E-4,6.341176E-4,1.836127E-4,4.370262E-6,2.676701E-4,10.4353,9.4053E-5,657795.2,657796.4
0.0099,15.98587,3685926.0,1352.191,1352.191,0.001503379,1.0,0.8576214,0.02780021,3.52619E-4,0.02453535,0.005655153,2.269921E-4,1.170135E-4,0.04583619,4.713553E-4,0.02354483,1.781978E-4,3.535929E-4,0.004420763,0.007014206,1.758037E-5,3.11362E-4,6.386268E-4,1.843779E-4,4.335235E-6,2.700731E-4,10.4349,9.404422E-5,657769.9,657771.0
0.01,15.98737,3707442.0,1352.266,1352.266,0.001503379,1.0,0.8574575,0.02790522,3.540006E-4,0.02458164,0.005680917,2.264822E-4,1.181005E-4,0.04600776,4.775234E-4,0.02344367,1.776065E-4,3.51494E-4,0.004418847,0.006913268,1.737567E-5,3.142263E-4,6.431264E-4,1.851325E-4,4.300472E-6,2.724714E-4,10.4345,9.403545E-5,657744.8,657745.9
