Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_BIPHENYL_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_C16H10_Soln#13 (),Mole_fraction_BIN1B_Soln#13 (),Mole_fraction_BIN1A_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
9.062718E-6,15.63688,-6.716702E8,1582.255,1582.255,0.001268476,1.0,0.9016521,0.006641171,6.000518E-4,0.003511674,8.938922E-4,9.606998E-6,7.490338E-6,0.005485386,9.406227E-7,0.02873856,0.004417878,0.001247559,0.03809534,0.00794291,1.058465E-8,4.671841E-6,2.944819E-5,2.749413E-6,1.396525E-8,1.080279E-6,10.53239,8.11208E-5,663914.2,663914.3
1.20119E-5,15.6497,4.048864E7,1582.078,1582.078,0.001268476,1.0,0.8992896,0.008213141,5.033574E-4,0.004295016,0.001118621,1.366509E-5,1.024114E-5,0.006823094,1.864587E-6,0.02938544,0.004467975,0.001534831,0.03709891,0.006403634,2.606841E-8,6.838082E-6,3.977239E-5,4.833862E-6,2.718984E-8,1.929261E-6,10.52258,8.105432E-5,663295.8,663295.8
1.41768E-5,15.65911,2.936522E8,1582.165,1582.165,0.001268476,1.0,0.8977954,0.009195685,4.456839E-4,0.004790457,0.001266157,1.662184E-5,1.240187E-5,0.007687913,2.748959E-6,0.02983184,0.004419031,0.001718916,0.03643922,0.005481444,4.266975E-8,8.46276E-6,4.710665E-5,6.630763E-6,4.014364E-8,2.684778E-6,10.51684,8.100564E-5,662934.1,662934.2
1.42367E-5,15.65936,2.986619E8,1582.169,1582.169,0.001268476,1.0,0.8977565,0.009221089,4.442158E-4,0.004803382,0.001270066,1.670303E-5,1.246364E-5,0.007710668,2.775834E-6,0.02984368,0.004417013,0.001723743,0.03642169,0.005458038,4.319354E-8,8.507926E-6,4.730651E-5,6.683139E-6,4.054333E-8,2.707126E-6,10.51669,8.100431E-5,662925.0,662925.0
1.432118E-5,15.65972,3.055165E8,1582.175,1582.175,0.001268476,1.0,0.8977019,0.009256756,4.421568E-4,0.004821542,0.001275565,1.681748E-5,1.255097E-5,0.007742656,2.813976E-6,0.02986032,0.004414112,0.001730527,0.03639702,0.00542522,4.393876E-8,8.571648E-6,4.758811E-5,6.757258E-6,4.111128E-8,2.738786E-6,10.51649,8.100245E-5,662912.2,662912.2
1.772128E-5,15.67359,4.676148E8,1582.484,1582.484,0.001268476,1.0,0.8956923,0.01055583,3.685398E-4,0.005494873,0.001483981,2.134673E-5,1.625833E-5,0.008942293,4.551757E-6,0.03047844,0.00426036,0.001983747,0.03545812,0.004262247,7.961975E-8,1.114037E-5,5.86424E-5,9.928479E-6,6.778852E-8,4.12703E-6,10.50923,8.093079E-5,662454.8,662454.8
1.876235E-5,15.67755,4.85058E8,1582.596,1582.596,0.001268476,1.0,0.8951428,0.01090558,3.491584E-4,0.005681271,0.001543325,2.269913E-5,1.747239E-5,0.009279053,5.159991E-6,0.03064676,0.004203279,0.002054403,0.03518956,0.003960786,9.274277E-8,1.192516E-5,6.191712E-5,1.09611E-5,7.748974E-8,4.592983E-6,10.50732,8.091033E-5,662334.2,662334.2
1.892669E-5,15.67817,4.866973E8,1582.614,1582.614,0.001268476,1.0,0.8950586,0.01095896,3.462168E-4,0.005709956,0.001552524,2.291099E-5,1.766749E-5,0.009331054,5.259092E-6,0.03067243,0.004193996,0.002065296,0.03514789,0.003915248,9.490575E-8,1.204884E-5,6.242935E-5,1.112625E-5,7.908745E-8,4.668116E-6,10.50703,8.090717E-5,662315.9,662315.9
1.896379E-5,15.67831,4.87194E8,1582.618,1582.618,0.001268476,1.0,0.8950396,0.01097094,3.455571E-4,0.005716405,0.001554594,2.295876E-5,1.771168E-5,0.00934275,5.281586E-6,0.03067819,0.004191891,0.002067745,0.03513851,0.003905044,9.539764E-8,1.207675E-5,6.254482E-5,1.116362E-5,7.945077E-8,4.685139E-6,10.50696,8.090645E-5,662311.7,662311.8
2.110077E-5,15.68593,4.911839E8,1582.855,1582.855,0.001268476,1.0,0.8940043,0.01162118,3.100862E-4,0.006071907,0.00167016,2.567036E-5,2.033886E-5,0.009991295,6.647102E-6,0.03098937,0.004066214,0.002203196,0.03461414,0.00336129,1.258309E-7,1.367819E-5,6.908581E-5,1.335871E-5,1.019486E-7,5.700147E-6,10.50343,8.086713E-5,662088.9,662089.0
2.113555E-5,15.68605,4.91039E8,1582.858,1582.858,0.001268476,1.0,0.8939883,0.01163115,3.095479E-4,0.006077449,0.001671984,2.571384E-5,2.038297E-5,0.01000146,6.670439E-6,0.0309941,0.004064113,0.002205313,0.03460586,0.003353115,1.263599E-7,1.370414E-5,6.919051E-5,1.339507E-5,1.023404E-7,5.717204E-6,10.50338,8.086651E-5,662085.5,662085.6
2.113844E-5,15.68606,4.907661E8,1582.859,1582.859,0.001268476,1.0,0.893987,0.01163197,3.095033E-4,0.006077908,0.001672135,2.571744E-5,2.038663E-5,0.0100023,6.672374E-6,0.0309945,0.004063939,0.002205488,0.03460517,0.003352439,1.264038E-7,1.370629E-5,6.919918E-5,1.339809E-5,1.023729E-7,5.718618E-6,10.50337,8.086646E-5,662085.3,662085.3
2.114488E-5,15.68608,4.90923E8,1582.859,1582.859,0.001268476,1.0,0.893984,0.01163382,3.094036E-4,0.006078935,0.001672473,2.57255E-5,2.039481E-5,0.01000419,6.676705E-6,0.03099537,0.004063549,0.002205881,0.03460363,0.003350926,1.26502E-7,1.37111E-5,6.921859E-5,1.340483E-5,1.024456E-7,5.721783E-6,10.50336,8.086635E-5,662084.6,662084.6
2.133924E-5,15.68674,4.899019E8,1582.881,1582.881,0.001268476,1.0,0.8938952,0.0116891,3.064207E-4,0.006109737,0.001682626,2.596795E-5,2.06422E-5,0.01006074,6.807861E-6,0.0310216,0.004051783,0.002217654,0.03455749,0.003305694,1.29481E-7,1.385599E-5,6.980236E-5,1.360839E-5,1.046529E-7,5.817449E-6,10.50306,8.086294E-5,662065.7,662065.7
3.027439E-5,15.71186,3.193224E8,1583.724,1583.724,0.001268476,1.0,0.8905241,0.01370795,2.017796E-4,0.007321177,0.002100349,3.637305E-5,3.344246E-5,0.01232732,1.388934E-5,0.03191205,0.00351018,0.002684382,0.03265541,0.001777894,2.991085E-7,2.034043E-5,9.48504E-5,2.335097E-5,2.334272E-7,1.066881E-5,10.49185,8.073365E-5,661359.0,661359.0
4.687987E-5,15.73732,-5.51486E7,1584.177,1584.177,0.001268476,1.0,0.8865622,0.01580287,1.104356E-4,0.008907667,0.002709067,5.217633E-5,6.363903E-5,0.01541941,3.119961E-5,0.0324201,0.002733738,0.003300388,0.02990932,5.786264E-4,7.445061E-7,3.143683E-5,1.339732E-4,4.16854E-5,6.035593E-7,2.107114E-5,10.47788,8.060308E-5,660478.2,660478.2
7.933519E-5,15.75057,-3.342583E8,1582.439,1582.439,0.001268476,1.0,0.8820169,0.01776299,6.536276E-5,0.01097833,0.00362392,7.488978E-5,1.358797E-4,0.0196744,7.426337E-5,0.03167797,0.002068461,0.00409066,0.02597564,8.568405E-5,1.909152E-6,5.151473E-5,1.965741E-4,7.499583E-5,1.745057E-6,4.317206E-5,10.45757,8.053522E-5,659198.4,659198.5
9.346726E-5,15.75143,-3.47794E8,1581.338,1581.338,0.001268476,1.0,0.880502,0.01836093,6.05864E-5,0.01169091,0.003971423,8.30988E-5,1.691652E-4,0.02120371,9.561184E-5,0.03114737,0.001950905,0.004354112,0.02456034,4.784929E-5,2.507947E-6,6.02891E-5,2.217173E-4,8.872628E-5,2.408826E-6,5.316597E-5,10.44973,8.053086E-5,658704.1,658704.1
9.378492E-5,15.75144,-3.478252E8,1581.313,1581.313,0.001268476,1.0,0.8804696,0.01837366,6.051197E-5,0.01170609,0.00397901,8.327642E-5,1.699148E-4,0.02123668,9.610703E-5,0.03113508,0.001948796,0.00435966,0.02452994,4.73372E-5,2.521996E-6,6.04882E-5,2.222766E-4,8.903129E-5,2.424937E-6,5.339286E-5,10.44956,8.053082E-5,658693.3,658693.3
9.380786E-5,15.75144,-3.478666E8,1581.311,1581.311,0.001268476,1.0,0.8804673,0.01837458,6.050664E-5,0.01170718,0.003979558,8.328924E-5,1.699689E-4,0.02123906,9.614283E-5,0.03113419,0.001948644,0.00436006,0.02452774,4.730061E-5,2.523012E-6,6.050258E-5,2.22317E-4,8.905331E-5,2.426103E-6,5.340925E-5,10.44955,8.053082E-5,658692.5,658692.5
9.38262E-5,15.75144,-3.47853E8,1581.31,1581.31,0.001268476,1.0,0.8804654,0.01837532,6.050237E-5,0.01170806,0.003979995,8.329948E-5,1.700122E-4,0.02124096,9.617143E-5,0.03113348,0.001948523,0.00436038,0.02452599,4.727141E-5,2.523823E-6,6.051408E-5,2.223493E-4,8.907092E-5,2.427035E-6,5.342235E-5,10.44954,8.053081E-5,658691.9,658691.9
9.386226E-5,15.75144,-3.480636E8,1581.307,1581.307,0.001268476,1.0,0.8804617,0.01837676,6.049396E-5,0.01170978,0.003980856,8.331963E-5,1.700973E-4,0.0212447,9.62277E-5,0.03113209,0.001948285,0.004361008,0.02452254,4.721409E-5,2.52542E-6,6.053668E-5,2.224128E-4,8.910553E-5,2.428868E-6,5.344812E-5,10.44952,8.053081E-5,658690.7,658690.7
9.386996E-5,15.75144,-3.477838E8,1581.306,1581.306,0.001268476,1.0,0.8804609,0.01837707,6.049217E-5,0.01171014,0.00398104,8.332392E-5,1.701154E-4,0.0212455,9.623971E-5,0.03113179,0.001948234,0.004361142,0.02452181,4.720187E-5,2.525761E-6,6.054151E-5,2.224263E-4,8.911291E-5,2.429259E-6,5.345362E-5,10.44951,8.053081E-5,658690.4,658690.4
9.391669E-5,15.75144,-3.478562E8,1581.303,1581.303,0.001268476,1.0,0.8804562,0.01837894,6.048127E-5,0.01171237,0.003982155,8.335002E-5,1.702257E-4,0.02125034,9.631264E-5,0.03112998,0.001947926,0.004361957,0.02451734,4.712783E-5,2.527831E-6,6.057081E-5,2.225086E-4,8.915777E-5,2.431636E-6,5.348701E-5,10.44949,8.05308E-5,658688.8,658688.8
9.396392E-5,15.75144,-3.477769E8,1581.299,1581.299,0.001268476,1.0,0.8804514,0.01838083,6.04703E-5,0.01171462,0.003983281,8.337639E-5,1.703372E-4,0.02125524,9.638637E-5,0.03112816,0.001947615,0.004362779,0.02451283,4.70532E-5,2.529924E-6,6.060043E-5,2.225917E-4,8.92031E-5,2.434039E-6,5.352076E-5,10.44946,8.053079E-5,658687.2,658687.2
9.39713E-5,15.75144,-3.477555E8,1581.298,1581.298,0.001268476,1.0,0.8804506,0.01838113,6.046858E-5,0.01171497,0.003983457,8.338051E-5,1.703546E-4,0.021256,9.639789E-5,0.03112787,0.001947566,0.004362908,0.02451212,4.704156E-5,2.530251E-6,6.060506E-5,2.226047E-4,8.921018E-5,2.434415E-6,5.352603E-5,10.44946,8.053079E-5,658687.0,658687.0
9.400632E-5,15.75144,-3.477726E8,1581.295,1581.295,0.001268476,1.0,0.8804471,0.01838253,6.046044E-5,0.01171664,0.003984293,8.340006E-5,1.704372E-4,0.02125963,9.645255E-5,0.03112651,0.001947336,0.004363517,0.02450878,4.698643E-5,2.531802E-6,6.062701E-5,2.226663E-4,8.924378E-5,2.436197E-6,5.355105E-5,10.44944,8.053079E-5,658685.8,658685.8
9.410114E-5,15.75144,-3.478661E8,1581.288,1581.288,0.001268476,1.0,0.8804374,0.01838632,6.043861E-5,0.01172116,0.003986554,8.345298E-5,1.706609E-4,0.02126945,9.660064E-5,0.03112284,0.001946713,0.004365167,0.02449973,4.68377E-5,2.536007E-6,6.068648E-5,2.228332E-4,8.933478E-5,2.441028E-6,5.361883E-5,10.44939,8.053078E-5,658682.6,658682.6
9.411873E-5,15.75145,-3.4776E8,1581.287,1581.287,0.001268476,1.0,0.8804356,0.01838702,6.043457E-5,0.011722,0.003986973,8.346279E-5,1.707024E-4,0.02127127,9.662811E-5,0.03112216,0.001946598,0.004365473,0.02449805,4.681023E-5,2.536786E-6,6.069751E-5,2.228641E-4,8.935165E-5,2.441924E-6,5.363139E-5,10.44938,8.053077E-5,658682.0,658682.0
9.51587E-5,15.75147,-3.475162E8,1581.205,1581.205,0.001268476,1.0,0.8803303,0.01842845,6.020062E-5,0.01177132,0.004011718,8.404151E-5,1.731559E-4,0.02137863,9.825614E-5,0.03108185,0.001939877,0.004383477,0.02439911,4.523999E-5,2.583048E-6,6.135026E-5,2.246931E-4,9.034867E-5,2.495226E-6,5.437522E-5,10.44882,8.053065E-5,658646.8,658646.8
9.592223E-5,15.75149,-3.473493E8,1581.144,1581.144,0.001268476,1.0,0.8802534,0.01845871,6.00356E-5,0.0118073,0.004029825,8.446467E-5,1.749568E-4,0.02145709,9.945575E-5,0.03105221,0.001935056,0.004396595,0.02432685,4.415112E-5,2.617183E-6,6.183012E-5,2.260347E-4,9.107969E-5,2.534716E-6,5.492196E-5,10.44841,8.053056E-5,658621.0,658621.0
9.594508E-5,15.75149,-3.474372E8,1581.143,1581.143,0.001268476,1.0,0.8802511,0.01845961,6.003075E-5,0.01180838,0.004030366,8.44773E-5,1.750107E-4,0.02145943,9.94917E-5,0.03105132,0.001934914,0.004396986,0.02432469,4.411936E-5,2.618207E-6,6.184448E-5,2.260748E-4,9.110154E-5,2.535902E-6,5.493832E-5,10.4484,8.053056E-5,658620.3,658620.3
9.595281E-5,15.75149,-3.473223E8,1581.142,1581.142,0.001268476,1.0,0.8802503,0.01845992,6.002911E-5,0.01180874,0.004030549,8.448158E-5,1.750289E-4,0.02146022,9.950387E-5,0.03105102,0.001934865,0.004397119,0.02432396,4.410862E-5,2.618553E-6,6.184935E-5,2.260884E-4,9.110894E-5,2.536304E-6,5.494386E-5,10.4484,8.053056E-5,658620.0,658620.0
9.616829E-5,15.75149,-3.473731E8,1581.125,1581.125,0.001268476,1.0,0.8802287,0.01846843,5.998364E-5,0.01181886,0.00403565,8.460072E-5,1.755371E-4,0.02148231,9.984313E-5,0.03104265,0.001933523,0.004400804,0.02430363,4.38114E-5,2.628215E-6,6.198487E-5,2.264668E-4,9.131509E-5,2.547508E-6,5.509826E-5,10.44828,8.053053E-5,658612.7,658612.8
9.648749E-5,15.7515,-3.471225E8,1581.1,1581.1,0.001268476,1.0,0.8801967,0.01848102,5.991686E-5,0.01183382,0.004043198,8.477697E-5,1.762898E-4,0.02151497,1.003463E-4,0.03103024,0.001931549,0.004406251,0.02427356,4.337928E-5,2.64255E-6,6.218572E-5,2.270272E-4,9.162032E-5,2.564154E-6,5.532707E-5,10.44811,8.05305E-5,658602.0,658602.0
1.0E-4,15.75155,-3.453677E8,1580.824,1580.824,0.001268476,1.0,0.8798485,0.01861813,5.923744E-5,0.01199632,0.004125693,8.670019E-5,1.845659E-4,0.02187088,1.059252E-4,0.03089334,0.001910818,0.004465233,0.02394629,3.915711E-5,2.801973E-6,6.440209E-5,2.331828E-4,9.496975E-5,2.750881E-6,5.78511E-5,10.44625,8.053022E-5,658484.8,658484.8
1.383464E-4,15.75178,-2.972644E8,1578.01,1578.01,0.001268476,1.0,0.8764186,0.01999613,5.514473E-5,0.01355572,0.004969203,1.061704E-4,2.72988E-4,0.02540559,1.71383E-4,0.02941653,0.001749556,0.005012328,0.02074222,2.275246E-5,4.730576E-6,8.933401E-5,2.995769E-4,1.304232E-4,5.218567E-6,8.601356E-5,10.42751,8.052908E-5,657303.1,657303.1
2.0E-4,15.75408,-2.189164E8,1574.426,1574.426,0.001268476,1.0,0.8719175,0.02193804,5.194165E-5,0.01544357,0.006156634,1.33479E-4,4.030463E-4,0.03007298,2.900641E-4,0.0272491,0.001571243,0.005613378,0.01667015,1.85273E-5,8.454319E-6,1.315719E-4,4.043194E-4,1.82449E-4,1.085337E-5,1.323635E-4,10.4023,8.051729E-5,655714.4,655714.5
3.0E-4,15.76275,-1.361672E8,1570.474,1570.474,0.001268476,1.0,0.8663716,0.02463121,4.874984E-5,0.01743549,0.007773164,1.712492E-4,5.789516E-4,0.03584069,5.021025E-4,0.02422833,0.001353309,0.00612007,0.01195273,1.495466E-5,1.574734E-5,2.025533E-4,5.674995E-4,2.519158E-4,2.431362E-5,2.060516E-4,10.37049,8.047304E-5,653709.2,653709.2
3.616018E-4,15.76997,-1.025225E8,1568.813,1568.813,0.001268476,1.0,0.8637001,0.02608589,4.743533E-5,0.01822197,0.008632286,1.918499E-4,6.681592E-4,0.03862375,6.379972E-4,0.02260136,0.001246014,0.006247842,0.009830993,1.327264E-5,2.084458E-5,2.465561E-4,6.627563E-4,2.860334E-4,3.521439E-5,2.491865E-4,10.35478,8.043616E-5,652718.6,652718.6
3.624408E-4,15.77008,-1.021624E8,1568.794,1568.794,0.001268476,1.0,0.8636668,0.02610482,4.741997E-5,0.01823092,0.00864341,1.921196E-4,6.692856E-4,0.03865848,6.398591E-4,0.02258023,0.001244659,0.006248875,0.009805252,1.325177E-5,2.091673E-5,2.471541E-4,6.640232E-4,2.864568E-4,3.537637E-5,2.4976E-4,10.35458,8.043562E-5,652706.1,652706.1
3.625142E-4,15.77009,-1.022112E8,1568.792,1568.792,0.001268476,1.0,0.8636639,0.02610648,4.741864E-5,0.0182317,0.008644382,1.921432E-4,6.69384E-4,0.03866152,6.40022E-4,0.02257839,0.001244541,0.006248965,0.009803005,1.324994E-5,2.092305E-5,2.472064E-4,6.64134E-4,2.864938E-4,3.539056E-5,2.498101E-4,10.35456,8.043558E-5,652705.0,652705.0
3.625284E-4,15.77009,-1.020889E8,1568.792,1568.792,0.001268476,1.0,0.8636633,0.0261068,4.741839E-5,0.01823185,0.00864457,1.921478E-4,6.694031E-4,0.0386621,6.400534E-4,0.02257803,0.001244518,0.006248982,0.009802571,1.324959E-5,2.092427E-5,2.472165E-4,6.641554E-4,2.86501E-4,3.53933E-5,2.498198E-4,10.35456,8.043557E-5,652704.8,652704.8
3.625561E-4,15.77009,-1.021152E8,1568.791,1568.791,0.001268476,1.0,0.8636623,0.02610742,4.74179E-5,0.01823214,0.008644937,1.921567E-4,6.694402E-4,0.03866325,6.401149E-4,0.02257733,0.001244473,0.006249016,0.009801723,1.32489E-5,2.092665E-5,2.472362E-4,6.641971E-4,2.865149E-4,3.539865E-5,2.498387E-4,10.35455,8.043555E-5,652704.4,652704.4
3.626032E-4,15.7701,-1.021236E8,1568.79,1568.79,0.001268476,1.0,0.8636604,0.02610849,4.741705E-5,0.01823264,0.008645561,1.921718E-4,6.695033E-4,0.03866519,6.402194E-4,0.02257615,0.001244397,0.006249073,0.009800281,1.324773E-5,2.09307E-5,2.472698E-4,6.642682E-4,2.865386E-4,3.540775E-5,2.498709E-4,10.35454,8.043552E-5,652703.7,652703.7
3.626404E-4,15.7701,-1.020779E8,1568.789,1568.789,0.001268476,1.0,0.8636589,0.02610933,4.74164E-5,0.01823304,0.008646055,1.921838E-4,6.695533E-4,0.03866673,6.403021E-4,0.02257521,0.001244337,0.006249119,0.00979914,1.324681E-5,2.093391E-5,2.472963E-4,6.643245E-4,2.865574E-4,3.541496E-5,2.498964E-4,10.35453,8.04355E-5,652703.1,652703.1
3.626948E-4,15.77011,-1.020143E8,1568.788,1568.788,0.001268476,1.0,0.8636567,0.02611055,4.741542E-5,0.01823362,0.008646774,1.922013E-4,6.696261E-4,0.03866898,6.404227E-4,0.02257384,0.00124425,0.006249185,0.009797476,1.324546E-5,2.093859E-5,2.473351E-4,6.644065E-4,2.865848E-4,3.542547E-5,2.499335E-4,10.35452,8.043546E-5,652702.3,652702.3
3.627047E-4,15.77011,-1.020213E8,1568.788,1568.788,0.001268476,1.0,0.8636564,0.02611077,4.741524E-5,0.01823372,0.008646905,1.922044E-4,6.696394E-4,0.03866939,6.404446E-4,0.0225736,0.001244234,0.006249197,0.009797174,1.324521E-5,2.093944E-5,2.473421E-4,6.644214E-4,2.865898E-4,3.542738E-5,2.499403E-4,10.35452,8.043545E-5,652702.2,652702.2
