Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_C10H8_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_STILB_Soln#5 (),Mole_fraction_C6H5C2H_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_C6H5CHCH3_Soln#5 (),Mole_fraction_BIPHENYL_Soln#5 (),Mole_fraction_C14H10_Soln#5 (),Mole_fraction_C16H10_Soln#5 (),Mole_fraction_C6H5C2H4C6H5_Soln#5 (),Mole_fraction_BIN1A_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
0.0057,15.77993,1379365.0,1197.634,1197.634,0.001691301,1.0,0.8915398,0.009048024,3.867113E-4,0.01206793,0.001085615,1.777773E-4,0.01724819,1.426916E-5,0.02885213,2.088756E-4,5.20357E-4,0.001681658,0.02966545,0.007039072,3.694027E-5,3.999261E-5,1.350951E-4,2.822085E-5,1.068713E-4,1.803552E-5,10.53315,1.071806E-4,663962.4,663962.4
0.0058,15.78135,1423633.0,1197.659,1197.659,0.001691301,1.0,0.8912845,0.009161215,3.930113E-4,0.01220109,0.001098288,1.811451E-4,0.0174575,1.471832E-5,0.02885077,2.076526E-4,5.25092E-4,0.001700194,0.0295142,0.006942929,3.65005E-5,4.096753E-5,1.369583E-4,2.876968E-5,1.058179E-4,1.846949E-5,10.53243,1.071709E-4,663916.8,663916.8
0.0059,15.78276,1466456.0,1197.686,1197.686,0.001691301,1.0,0.891032,0.009273311,3.992857E-4,0.01233254,0.00111082,1.844857E-4,0.01766463,1.517197E-5,0.0288491,2.064399E-4,5.297175E-4,0.001718485,0.02936452,0.006848278,3.606783E-5,4.194381E-5,1.388077E-4,2.931636E-5,1.047742E-4,1.890481E-5,10.53171,1.071613E-4,663871.9,663871.9
0.005961039,15.78362,1491423.0,1197.702,1197.702,0.001691301,1.0,0.8908792,0.009341203,4.031029E-4,0.01241195,0.001118401,1.865113E-4,0.01779,1.545103E-5,0.02884792,2.057046E-4,5.324879E-4,0.00172953,0.02927391,0.006791226,3.580711E-5,4.254031E-5,1.399298E-4,2.964897E-5,1.041419E-4,1.917117E-5,10.53128,1.071555E-4,663844.8,663844.9
0.006,15.78417,1507712.0,1197.713,1197.713,0.001691301,1.0,0.8907823,0.009384306,4.055338E-4,0.01246227,0.00112321,1.877982E-4,0.01786956,1.56301E-5,0.02884711,2.052375E-4,5.342334E-4,0.001736529,0.02921641,0.006755124,3.564225E-5,4.292128E-5,1.406432E-4,2.986079E-5,1.037404E-4,1.934145E-5,10.53101,1.071518E-4,663827.7,663827.8
0.0061,15.78557,1547614.0,1197.741,1197.741,0.001691301,1.0,0.8905354,0.00949421,4.117552E-4,0.01259032,0.001135459,1.910821E-4,0.01807232,1.609264E-5,0.0288448,2.040456E-4,5.386417E-4,0.001754329,0.02906987,0.006663445,3.522357E-5,4.389974E-5,1.42465E-4,3.040289E-5,1.027165E-4,1.977934E-5,10.53032,1.071423E-4,663784.4,663784.4
0.0062,15.78696,1586219.0,1197.769,1197.769,0.001691301,1.0,0.8902909,0.009603124,4.17952E-4,0.01271685,0.001147582,1.943395E-4,0.01827311,1.655913E-5,0.02884221,2.028627E-4,5.429532E-4,0.001771909,0.02892473,0.006573097,3.481126E-5,4.487894E-5,1.442742E-4,3.09428E-5,1.017015E-4,2.02183E-5,10.52965,1.071328E-4,663741.6,663741.7
0.0063,15.78834,1623489.0,1197.798,1197.798,0.001691301,1.0,0.8900491,0.009711006,4.241226E-4,0.0128418,0.001159574,1.975686E-4,0.01847186,1.702969E-5,0.02883933,2.016892E-4,5.47165E-4,0.001789262,0.02878107,0.006484126,3.440544E-5,4.585871E-5,1.460705E-4,3.148031E-5,1.006961E-4,2.065832E-5,10.52898,1.071234E-4,663699.6,663699.6
0.0064,15.78972,1659444.0,1197.828,1197.828,0.001691301,1.0,0.8898098,0.009817873,4.302672E-4,0.01296521,0.001171436,2.007692E-4,0.01866859,1.750423E-5,0.02883617,2.005251E-4,5.512792E-4,0.001806389,0.02863885,0.006396509,3.400597E-5,4.683891E-5,1.478539E-4,3.201541E-5,9.970002E-5,2.109933E-5,10.52832,1.071141E-4,663658.3,663658.3
0.0065,15.79109,1694170.0,1197.859,1197.859,0.001691301,1.0,0.889573,0.009923738,4.363855E-4,0.01308709,0.001183172,2.039413E-4,0.01886334,1.798265E-5,0.02883273,1.993701E-4,5.552978E-4,0.001823297,0.02849806,0.006310218,3.361272E-5,4.781939E-5,1.496247E-4,3.254804E-5,9.871322E-5,2.154127E-5,10.52768,1.071048E-4,663617.6,663617.6
0.0066,15.79245,1727668.0,1197.89,1197.89,0.001691301,1.0,0.8893388,0.01002861,4.424775E-4,0.01320747,0.001194782,2.070847E-4,0.01905614,1.846488E-5,0.02882901,1.982243E-4,5.592226E-4,0.001839988,0.02835867,0.006225237,3.322559E-5,4.880002E-5,1.513829E-4,3.307818E-5,9.773566E-5,2.198408E-5,10.52704,1.070955E-4,663577.5,663577.6
0.0067,15.79381,1759965.0,1197.922,1197.922,0.001691301,1.0,0.8891069,0.0101325,4.485432E-4,0.01332638,0.001206269,2.101994E-4,0.01924701,1.895084E-5,0.02882502,1.970874E-4,5.630553E-4,0.001856464,0.02822067,0.006141542,3.284446E-5,4.978069E-5,1.531287E-4,3.360579E-5,9.676726E-5,2.242773E-5,10.52642,1.070863E-4,663538.2,663538.2
0.0068,15.79516,1791156.0,1197.954,1197.954,0.001691301,1.0,0.8888775,0.01023544,4.545826E-4,0.01344385,0.001217636,2.132851E-4,0.01943599,1.94404E-5,0.02882077,1.959594E-4,5.667987E-4,0.001872732,0.02808403,0.006059101,3.246915E-5,5.076118E-5,1.548622E-4,3.413082E-5,9.580792E-5,2.287211E-5,10.5258,1.070772E-4,663499.4,663499.4
0.0069,15.7965,1821190.0,1197.987,1197.987,0.001691301,1.0,0.8886504,0.01033742,4.605956E-4,0.0135599,0.001228883,2.163421E-4,0.0196231,1.993353E-5,0.02881626,1.948401E-4,5.704535E-4,0.001888792,0.02794874,0.005977906,3.209963E-5,5.174145E-5,1.565837E-4,3.465327E-5,9.485762E-5,2.331721E-5,10.5252,1.070681E-4,663461.2,663461.3
0.007,15.79784,1850165.0,1198.021,1198.021,0.001691301,1.0,0.8884257,0.01043845,4.665822E-4,0.01367455,0.001240013,2.193701E-4,0.01980837,2.043011E-5,0.02881151,1.937295E-4,5.740223E-4,0.001904649,0.02781477,0.005897927,3.173574E-5,5.272133E-5,1.582932E-4,3.517309E-5,9.391626E-5,2.376295E-5,10.5246,1.070591E-4,663423.7,663423.7
0.0071,15.79916,1878088.0,1198.054,1198.054,0.001691301,1.0,0.8882033,0.01053856,4.725423E-4,0.01378782,0.001251027,2.223691E-4,0.01999182,2.093009E-5,0.0288065,1.926273E-4,5.775065E-4,0.001920306,0.02768212,0.005819147,3.137737E-5,5.370073E-5,1.599908E-4,3.569026E-5,9.298379E-5,2.42093E-5,10.52402,1.070501E-4,663386.8,663386.8
0.0072,15.80049,1904990.0,1198.089,1198.089,0.001691301,1.0,0.8879832,0.01063776,4.78476E-4,0.01389974,0.001261928,2.253392E-4,0.02017349,2.143336E-5,0.02880125,1.915336E-4,5.80908E-4,0.001935767,0.02755075,0.005741542,3.102443E-5,5.46795E-5,1.616768E-4,3.620476E-5,9.206014E-5,2.465619E-5,10.52344,1.070411E-4,663350.4,663350.4
0.0073,15.8018,1930908.0,1198.124,1198.124,0.001691301,1.0,0.8877653,0.01073605,4.843831E-4,0.01401034,0.001272717,2.282804E-4,0.0203534,2.193984E-5,0.02879576,1.904481E-4,5.842287E-4,0.001951035,0.02742066,0.00566509,3.067678E-5,5.565752E-5,1.633512E-4,3.671655E-5,9.114522E-5,2.510356E-5,10.52287,1.070322E-4,663314.6,663314.6
0.0074,15.80311,1955877.0,1198.159,1198.159,0.001691301,1.0,0.8875496,0.01083345,4.902638E-4,0.01411963,0.001283397,2.311925E-4,0.02053157,2.244944E-5,0.02879005,1.893707E-4,5.874706E-4,0.001966112,0.02729181,0.00558977,3.033432E-5,5.663466E-5,1.650143E-4,3.722561E-5,9.023899E-5,2.555136E-5,10.52231,1.070234E-4,663279.4,663279.4
0.0075,15.80441,1979908.0,1198.195,1198.195,0.001691301,1.0,0.8873361,0.01092997,4.961179E-4,0.01422765,0.001293969,2.340757E-4,0.02070804,2.296208E-5,0.0287841,1.883014E-4,5.906351E-4,0.001981004,0.0271642,0.005515561,2.999696E-5,5.761083E-5,1.666661E-4,3.773193E-5,8.934136E-5,2.599955E-5,10.52176,1.070146E-4,663244.7,663244.7
0.0076,15.8057,2003020.0,1198.232,1198.232,0.001691301,1.0,0.8871247,0.01102562,5.019455E-4,0.01433442,0.001304435,2.369301E-4,0.02088284,2.347768E-5,0.02877794,1.872399E-4,5.937242E-4,0.001995712,0.0270378,0.005442443,2.966459E-5,5.85859E-5,1.683067E-4,3.823548E-5,8.845225E-5,2.644806E-5,10.52122,1.070058E-4,663210.5,663210.6
0.0077,15.80699,2025254.0,1198.268,1198.268,0.001691301,1.0,0.8869154,0.01112042,5.077465E-4,0.01443995,0.001314796,2.397557E-4,0.02105598,2.399614E-5,0.02877156,1.861861E-4,5.967397E-4,0.00201024,0.02691259,0.005370393,2.93371E-5,5.955976E-5,1.699364E-4,3.873623E-5,8.75716E-5,2.689685E-5,10.52069,1.069971E-4,663176.9,663176.9
0.0078,15.80826,2046636.0,1198.306,1198.306,0.001691301,1.0,0.8867081,0.01121438,5.13521E-4,0.01454427,0.001325055,2.425525E-4,0.02122749,2.451741E-5,0.02876496,1.8514E-4,5.996829E-4,0.002024591,0.02678857,0.005299395,2.90144E-5,6.053232E-5,1.715552E-4,3.923419E-5,8.669932E-5,2.734587E-5,10.52016,1.069884E-4,663143.8,663143.8
0.0079,15.80954,2067194.0,1198.343,1198.343,0.001691301,1.0,0.8865029,0.0113075,5.19269E-4,0.01464739,0.001335213,2.453207E-4,0.0213974,2.50414E-5,0.02875816,1.841014E-4,6.025554E-4,0.002038767,0.0266657,0.005229431,2.86964E-5,6.15035E-5,1.731633E-4,3.972934E-5,8.583534E-5,2.779509E-5,10.51965,1.069798E-4,663111.2,663111.2
0.008,15.8108,2086964.0,1198.381,1198.381,0.001691301,1.0,0.8862998,0.01139979,5.249905E-4,0.01474935,0.001345272,2.480604E-4,0.02156573,2.556803E-5,0.02875116,1.830702E-4,6.053588E-4,0.002052772,0.02654398,0.005160481,2.838299E-5,6.247319E-5,1.747608E-4,4.022167E-5,8.497959E-5,2.824444E-5,10.51914,1.069713E-4,663079.1,663079.1
0.0081,15.81206,2105939.0,1198.419,1198.419,0.001691301,1.0,0.8860986,0.01149128,5.306855E-4,0.01485015,0.001355232,2.507717E-4,0.02173249,2.609723E-5,0.02874396,1.820463E-4,6.080944E-4,0.002066608,0.0264234,0.00509253,2.80741E-5,6.344132E-5,1.763478E-4,4.071116E-5,8.413199E-5,2.86939E-5,10.51863,1.069627E-4,663047.5,663047.5
0.0082,15.81331,2124116.0,1198.458,1198.458,0.001691301,1.0,0.8858993,0.01158196,5.36354E-4,0.01494982,0.001365096,2.534548E-4,0.02189772,2.662894E-5,0.02873657,1.810297E-4,6.107634E-4,0.002080278,0.02630393,0.005025563,2.776967E-5,6.440782E-5,1.779244E-4,4.119782E-5,8.329248E-5,2.914343E-5,10.51814,1.069543E-4,663016.3,663016.4
0.0083,15.81456,2141533.0,1198.497,1198.497,0.001691301,1.0,0.885702,0.01167185,5.419961E-4,0.01504837,0.001374865,2.561097E-4,0.02206142,2.716309E-5,0.02872898,1.800202E-4,6.133675E-4,0.002093783,0.02618556,0.00495956,2.74696E-5,6.53726E-5,1.794907E-4,4.168164E-5,8.246098E-5,2.959298E-5,10.51765,1.069459E-4,662985.7,662985.7
0.0084,15.8158,2158230.0,1198.536,1198.536,0.001691301,1.0,0.8855066,0.01176095,5.476118E-4,0.01514582,0.00138454,2.587367E-4,0.02222363,2.769961E-5,0.02872121,1.790178E-4,6.159079E-4,0.002107128,0.02606827,0.004894507,2.717381E-5,6.633559E-5,1.810468E-4,4.21626E-5,8.163743E-5,3.004252E-5,10.51718,1.069375E-4,662955.5,662955.5
0.0085,15.81703,2174261.0,1198.576,1198.576,0.001691301,1.0,0.885313,0.01184928,5.532011E-4,0.01524218,0.001394122,2.613359E-4,0.02238436,2.823843E-5,0.02871325,1.780225E-4,6.183855E-4,0.002120313,0.02595207,0.004830391,2.688221E-5,6.729674E-5,1.825928E-4,4.264073E-5,8.082177E-5,3.049202E-5,10.5167,1.069292E-4,662925.7,662925.7
0.0086,15.81825,2189662.0,1198.615,1198.615,0.001691301,1.0,0.8851214,0.01193684,5.587641E-4,0.01533748,0.001403613,2.639075E-4,0.02254362,2.877951E-5,0.02870512,1.770341E-4,6.208017E-4,0.002133342,0.02583692,0.004767198,2.659474E-5,6.825599E-5,1.841289E-4,4.311601E-5,8.001395E-5,3.094144E-5,10.51624,1.069209E-4,662896.4,662896.4
0.0087,15.81947,2204410.0,1198.655,1198.655,0.001691301,1.0,0.8849315,0.01202364,5.643008E-4,0.01543172,0.001413014,2.664516E-4,0.02270145,2.932276E-5,0.02869681,1.760526E-4,6.231578E-4,0.002146216,0.02572282,0.00470491,2.631132E-5,6.921326E-5,1.85655E-4,4.358844E-5,7.921389E-5,3.139075E-5,10.51578,1.069126E-4,662867.5,662867.6
0.0088,15.82068,2218450.0,1198.696,1198.696,0.001691301,1.0,0.8847435,0.01210969,5.698112E-4,0.01552493,0.001422326,2.689684E-4,0.02285785,2.986812E-5,0.02868832,1.750779E-4,6.254551E-4,0.002158938,0.02560975,0.004643512,2.603189E-5,7.016849E-5,1.871715E-4,4.405802E-5,7.842154E-5,3.183991E-5,10.51533,1.069044E-4,662839.1,662839.1
0.0089,15.82189,2231797.0,1198.737,1198.737,0.001691301,1.0,0.8845572,0.012195,5.752954E-4,0.01561712,0.001431551,2.71458E-4,0.02301285,3.041554E-5,0.02867967,1.741098E-4,6.276947E-4,0.00217151,0.0254977,0.004582991,2.575639E-5,7.112162E-5,1.886782E-4,4.452475E-5,7.763684E-5,3.228889E-5,10.51488,1.068963E-4,662811.1,662811.1
0.009,15.82309,2244524.0,1198.777,1198.777,0.001691301,1.0,0.8843727,0.01227958,5.807535E-4,0.0157083,0.00144069,2.739207E-4,0.02316647,3.096495E-5,0.02867086,1.731484E-4,6.298778E-4,0.002183935,0.02538666,0.004523332,2.548473E-5,7.207258E-5,1.901754E-4,4.498862E-5,7.685972E-5,3.273765E-5,10.51445,1.068882E-4,662783.5,662783.5
0.0091,15.82428,2256754.0,1198.819,1198.819,0.001691301,1.0,0.8841899,0.01236344,5.861854E-4,0.01579851,0.001449744,2.763565E-4,0.02331872,3.151628E-5,0.02866188,1.721935E-4,6.320058E-4,0.002196215,0.02527661,0.004464519,2.521682E-5,7.302131E-5,1.916631E-4,4.544964E-5,7.609011E-5,3.318616E-5,10.51402,1.068802E-4,662756.3,662756.3
0.0092,15.82546,2268508.0,1198.86,1198.86,0.001691301,1.0,0.8840089,0.01244659,5.915913E-4,0.01588774,0.001458714,2.787656E-4,0.02346963,3.206946E-5,0.02865274,1.71245E-4,6.340797E-4,0.002208352,0.02516754,0.004406538,2.495258E-5,7.396775E-5,1.931414E-4,4.590781E-5,7.532795E-5,3.363439E-5,10.51359,1.068722E-4,662729.5,662729.5
0.0093,15.82664,2279706.0,1198.901,1198.901,0.001691301,1.0,0.8838295,0.01252903,5.969711E-4,0.01597601,0.001467602,2.811483E-4,0.02361921,3.262445E-5,0.02864346,1.703029E-4,6.361008E-4,0.002220349,0.02505944,0.004349375,2.469198E-5,7.491184E-5,1.946105E-4,4.636313E-5,7.457317E-5,3.40823E-5,10.51317,1.068642E-4,662703.1,662703.1
0.0094,15.82782,2290173.0,1198.943,1198.943,0.001691301,1.0,0.8836517,0.01261078,6.02325E-4,0.01606335,0.001476409,2.835047E-4,0.02376748,3.318118E-5,0.02863402,1.693671E-4,6.3807E-4,0.002232207,0.02495229,0.004293018,2.443496E-5,7.585354E-5,1.960703E-4,4.68156E-5,7.382571E-5,3.452987E-5,10.51276,1.068563E-4,662677.1,662677.1
0.0095,15.82898,2299906.0,1198.985,1198.985,0.001691301,1.0,0.8834757,0.01269183,6.076529E-4,0.01614976,0.001485136,2.85835E-4,0.02391446,3.37396E-5,0.02862443,1.684375E-4,6.399885E-4,0.002243928,0.02484608,0.004237451,2.418148E-5,7.679278E-5,1.975211E-4,4.726522E-5,7.30855E-5,3.497707E-5,10.51235,1.068484E-4,662651.4,662651.5
0.0096,15.83014,2309072.0,1199.027,1199.027,0.001691301,1.0,0.8833012,0.01277221,6.129549E-4,0.01623526,0.001493784,2.881394E-4,0.02406016,3.429964E-5,0.0286147,1.675141E-4,6.418574E-4,0.002255515,0.0247408,0.004182664,2.393145E-5,7.772953E-5,1.989629E-4,4.7712E-5,7.235248E-5,3.542386E-5,10.51195,1.068406E-4,662626.2,662626.2
0.0097,15.83129,2318022.0,1199.07,1199.07,0.001691301,1.0,0.8831283,0.01285191,6.182312E-4,0.01631985,0.001502354,2.904181E-4,0.0242046,3.486125E-5,0.02860483,1.665968E-4,6.436775E-4,0.00226697,0.02463645,0.004128645,2.368478E-5,7.866375E-5,2.003958E-4,4.815595E-5,7.162656E-5,3.587022E-5,10.51156,1.068328E-4,662601.3,662601.3
0.0098,15.83244,2326788.0,1199.112,1199.112,0.001691301,1.0,0.882957,0.01293095,6.234817E-4,0.01640357,0.001510847,2.926714E-4,0.02434779,3.542439E-5,0.02859482,1.656855E-4,6.454498E-4,0.002278294,0.024533,0.00407538,2.344142E-5,7.959539E-5,2.018198E-4,4.859708E-5,7.090768E-5,3.631613E-5,10.51117,1.068251E-4,662576.7,662576.8
0.0099,15.83358,2335115.0,1199.155,1199.155,0.001691301,1.0,0.8827873,0.01300933,6.287065E-4,0.0164864,0.001519264,2.948993E-4,0.02448976,3.598899E-5,0.02858468,1.647801E-4,6.471753E-4,0.002289489,0.02443044,0.00402286,2.320131E-5,8.052442E-5,2.032351E-4,4.903539E-5,7.019579E-5,3.676156E-5,10.51078,1.068174E-4,662552.5,662552.6
0.01,15.83472,2342373.0,1199.197,1199.197,0.001691301,1.0,0.8826191,0.01308705,6.339058E-4,0.01656838,0.001527607,2.971022E-4,0.02463051,3.655501E-5,0.0285744,1.638808E-4,6.488548E-4,0.002300557,0.02432878,0.003971073,2.296443E-5,8.145081E-5,2.046418E-4,4.94709E-5,6.949086E-5,3.720649E-5,10.51041,1.068097E-4,662528.7,662528.7
