Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_STILB_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_BIPHENYL_Soln#11 (),Mole_fraction_C14H10_Soln#11 (),Mole_fraction_C16H10_Soln#11 (),Mole_fraction_BIN1B_Soln#11 (),Mole_fraction_BIN1A_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
0.006204029,16.12215,1301651.0,1492.429,1492.429,0.001353041,1.0,0.8428842,0.04639568,2.081567E-5,0.01635764,0.01616853,4.441149E-4,4.630988E-4,0.0616984,0.002591706,0.004510896,1.381502E-4,2.405908E-5,0.002030296,2.29116E-4,1.723231E-6,0.001137205,0.001528932,2.956107E-4,7.314848E-4,9.650784E-4,10.27779,8.392438E-5,647867.6,647870.4
0.006206685,16.12221,1288715.0,1492.43,1492.43,0.001353041,1.0,0.8428817,0.04640083,2.081727E-5,0.01635396,0.01617145,4.4419E-4,4.630955E-4,0.06170059,0.002592102,0.00450671,1.380256E-4,2.402137E-5,0.002029362,2.289682E-4,1.721669E-6,0.001137474,0.001528885,2.955663E-4,7.31949E-4,9.652976E-4,10.27776,8.392407E-5,647865.5,647868.2
0.006207447,16.12222,1290783.0,1492.43,1492.43,0.001353041,1.0,0.842881,0.0464023,2.081743E-5,0.0163529,0.01617229,4.442116E-4,4.630945E-4,0.06170122,0.002592216,0.004505509,1.379899E-4,2.401056E-5,0.002029094,2.289259E-4,1.721223E-6,0.001137551,0.001528871,2.955535E-4,7.320822E-4,9.653604E-4,10.27775,8.392398E-5,647864.9,647867.6
0.006243638,16.12304,1241335.0,1492.44,1492.44,0.001353041,1.0,0.8428475,0.04647204,2.083788E-5,0.01630285,0.01621201,4.452265E-4,4.630432E-4,0.06173071,0.002597553,0.004448857,1.363131E-4,2.350309E-5,0.00201648,2.269437E-4,1.700746E-6,0.001141199,0.001528195,2.949492E-4,7.38412E-4,9.683399E-4,10.2773,8.391971E-5,647836.1,647838.5
0.006513068,16.1289,918618.4,1492.504,1492.504,0.001353041,1.0,0.842614,0.04697179,2.098166E-5,0.01593691,0.0164999,4.522755E-4,4.623401E-4,0.0619303,0.002634067,0.00404939,1.245045E-4,2.006728E-5,0.001928861,2.138017E-4,1.564447E-6,0.001167078,0.001521862,2.905044E-4,7.856853E-4,9.901455E-4,10.274,8.388922E-5,647627.5,647628.4
0.006914022,16.13691,549366.1,1492.569,1492.569,0.001353041,1.0,0.8423179,0.04765489,2.118141E-5,0.01541429,0.01690327,4.612088E-4,4.603957E-4,0.06216793,0.002678923,0.003522383,1.088386E-4,1.592852E-5,0.001817367,1.983887E-4,1.385428E-6,0.001201552,0.001508782,2.841001E-4,8.565855E-4,0.001021491,10.26935,8.384759E-5,647334.1,647334.6
0.006972923,16.13802,509524.0,1492.576,1492.576,0.001353041,1.0,0.8422793,0.0477494,2.121144E-5,0.01533977,0.01696009,4.623713E-4,4.60034E-4,0.06219742,0.002684647,0.003451268,1.067107E-4,1.540546E-5,0.001802732,1.964484E-4,1.360782E-6,0.001206222,0.001506553,2.831844E-4,8.669695E-4,0.001025984,10.26869,8.384183E-5,647292.6,647293.0
0.007,16.13853,492522.7,1492.579,1492.579,0.001353041,1.0,0.842262,0.04779238,2.122514E-5,0.0153057,0.01698601,4.628936E-4,4.598619E-4,0.06221053,0.002687208,0.003419084,1.057495E-4,1.517159E-5,0.001796145,1.955798E-4,1.349726E-6,0.001208336,0.001505504,2.827657E-4,8.717442E-4,0.001028041,10.26839,8.383921E-5,647273.6,647274.0
0.00725542,16.14314,372826.2,1492.602,1492.602,0.001353041,1.0,0.8421099,0.04818388,2.135576E-5,0.0149902,0.01722401,4.674575E-4,4.580701E-4,0.06232126,0.002709267,0.003130688,9.712618E-5,1.315576E-5,0.001738168,1.880352E-4,1.251076E-6,0.001227281,0.001494945,2.788884E-4,9.168074E-4,0.001047191,10.26562,8.381523E-5,647098.7,647099.0
0.007256065,16.14315,371984.0,1492.603,1492.603,0.001353041,1.0,0.8421095,0.04818484,2.135543E-5,0.01498942,0.0172246,4.674682E-4,4.580652E-4,0.06232151,0.002709318,0.003129994,9.710537E-5,1.315109E-5,0.00173803,1.880175E-4,1.250838E-6,0.001227326,0.001494917,2.788788E-4,9.169212E-4,0.001047239,10.26561,8.381518E-5,647098.3,647098.6
0.007256219,16.14315,371210.6,1492.603,1492.603,0.001353041,1.0,0.8421094,0.04818507,2.135534E-5,0.01498923,0.01722474,4.674708E-4,4.580641E-4,0.06232157,0.002709331,0.003129828,9.710038E-5,1.314997E-5,0.001737998,1.880133E-4,1.250781E-6,0.001227337,0.00149491,2.788765E-4,9.169485E-4,0.00104725,10.26561,8.381516E-5,647098.2,647098.5
0.007259122,16.14321,364467.2,1492.603,1492.603,0.001353041,1.0,0.8421078,0.04818937,2.135594E-5,0.01498571,0.01722738,4.67519E-4,4.580421E-4,0.0623227,0.00270956,0.003126704,9.700666E-5,1.312893E-5,0.001737381,1.879337E-4,1.24971E-6,0.001227542,0.001494784,2.788332E-4,9.174607E-4,0.001047465,10.26558,8.38149E-5,647096.2,647096.5
0.007261333,16.14324,360934.9,1492.603,1492.603,0.001353041,1.0,0.8421066,0.04819265,2.135692E-5,0.01498302,0.01722939,4.675556E-4,4.580253E-4,0.06232355,0.002709735,0.003124327,9.693521E-5,1.311294E-5,0.001736911,1.878732E-4,1.248892E-6,0.001227698,0.001494687,2.788003E-4,9.178507E-4,0.001047629,10.26556,8.38147E-5,647094.8,647095.1
0.007458082,16.14663,298076.6,1492.617,1492.617,0.001353041,1.0,0.8420034,0.04847739,2.145602E-5,0.01474738,0.01740474,4.706326E-4,4.564578E-4,0.06239342,0.002724246,0.002920391,9.081649E-5,1.177793E-5,0.001697183,1.827637E-4,1.178764E-6,0.001241067,0.001485812,2.75909E-4,9.525522E-4,0.001062072,10.2635,8.379711E-5,646965.1,646965.3
0.008,16.15538,268204.2,1492.649,1492.649,0.001353041,1.0,0.8417739,0.04919541,2.172952E-5,0.01412986,0.0178538,4.773768E-4,4.515157E-4,0.0625264,0.002754693,0.002429788,7.604514E-5,8.875254E-6,0.001606573,1.709502E-4,1.008847E-6,0.001272879,0.001458944,2.683808E-4,0.001047969,0.001100645,10.25817,8.375176E-5,646628.6,646628.8
0.009,16.17004,627909.5,1492.74,1492.74,0.001353041,1.0,0.8415252,0.05030891,2.223414E-5,0.01310436,0.01855976,4.843057E-4,4.410314E-4,0.06258728,0.002782014,0.001748838,5.540722E-5,5.599834E-6,0.001495887,1.545872E-4,7.677515E-7,0.001314648,0.001404383,2.5617E-4,0.001222771,0.001167908,10.24949,8.367581E-5,646081.5,646081.7
0.01,16.18392,1316394.0,1492.951,1492.951,0.001353041,1.0,0.8414488,0.05121544,2.27297E-5,0.01221102,0.01912222,4.859317E-4,4.301659E-4,0.06247396,0.002783757,0.001283412,4.120179E-5,3.884185E-6,0.001434622,1.420888E-4,5.969014E-7,0.001338748,0.001349114,2.459652E-4,0.001395379,0.001231194,10.24215,8.360405E-5,645618.8,645618.9
0.011,16.19787,2151387.0,1493.335,1493.335,0.001353041,1.0,0.8414967,0.05197488,2.32075E-5,0.01143126,0.01955987,4.839543E-4,4.198901E-4,0.06224133,0.00277007,9.673174E-4,3.150131E-5,2.960246E-6,0.00140274,1.318128E-4,4.761018E-7,0.001349674,0.001297137,2.374384E-4,0.001565711,0.001291451,10.23595,8.353204E-5,645228.1,645228.3
0.012,16.21237,3012348.0,1493.908,1493.908,0.001353041,1.0,0.8416342,0.0526301,2.366552E-5,0.01074797,0.01989082,4.796131E-4,4.106697E-4,0.06192699,0.002747688,7.538478E-4,2.492556E-5,2.435516E-6,0.001387163,1.230437E-4,3.910378E-7,0.001351109,0.001250336,2.302424E-4,0.00173397,0.00134936,10.23072,8.345733E-5,644898.5,644898.6
0.013,16.22763,3826508.0,1494.668,1494.668,0.001353041,1.0,0.8418358,0.0532116,2.410872E-5,0.01014615,0.02013198,4.737925E-4,4.026666E-4,0.06155668,0.002720873,6.103632E-4,2.050002E-5,2.113345E-6,0.001379693,1.15406E-4,3.313632E-7,0.001345911,0.001209291,2.240712E-4,0.001900452,0.00140543,10.22631,8.337884E-5,644620.1,644620.2
0.014,16.24371,4555504.0,1495.601,1495.601,0.001353041,1.0,0.8420825,0.05374094,2.454614E-5,0.009612898,0.02029857,4.67109E-4,3.958726E-4,0.06114794,0.002692164,5.142739E-4,1.754422E-5,1.896294E-6,0.001375417,1.086657E-4,2.895699E-7,0.001336205,0.001173827,2.186777E-4,0.002065475,0.00146005,10.22256,8.329633E-5,644384.2,644384.3
0.015,16.26056,5183926.0,1496.686,1496.686,0.001353041,1.0,0.8423607,0.0542333,2.498751E-5,0.009137361,0.02040394,4.599782E-4,3.901941E-4,0.06071264,0.002662966,4.500917E-4,1.558782E-5,1.736199E-6,0.001371564,1.026586E-4,2.602534E-7,0.001323511,0.001143382,2.13871E-4,0.002229346,0.001513529,10.21938,8.321001E-5,644183.4,644183.5
0.016,16.2781,5710293.0,1497.901,1497.901,0.001353041,1.0,0.8426601,0.05469936,2.544099E-5,0.008710503,0.02045957,4.526684E-4,3.855015E-4,0.06025871,0.002633969,4.072914E-4,1.430869E-5,1.60905E-6,0.001366703,9.726117E-5,2.395797E-7,0.00130888,0.001117235,2.095062E-4,0.002392347,0.001566111,10.21665,8.312036E-5,644011.4,644011.5
0.017,16.29622,6140659.0,1499.222,1499.222,0.001353041,1.0,0.8429732,0.0551466,2.59123E-5,0.008324869,0.02047513,4.453429E-4,3.81656E-4,0.05979142,0.002605445,3.787665E-4,1.348761E-5,1.50257E-6,0.001360212,9.237644E-5,2.248663E-7,0.001293021,0.001094643,2.054739E-4,0.002554729,0.001617991,10.21429,8.302792E-5,643862.8,643862.9
0.018,16.31482,6484522.0,1500.631,1500.631,0.001353041,1.0,0.8432945,0.05558031,2.640477E-5,0.007974333,0.02045877,4.38094E-4,3.785233E-4,0.05931422,0.002577428,3.597343E-4,1.297572E-5,1.410192E-6,0.001351928,8.792695E-5,2.14254E-7,0.001276399,0.001074914,2.016916E-4,0.002716703,0.001669326,10.21224,8.293328E-5,643733.2,643733.3
0.019,16.33378,6752400.0,1502.109,1502.109,0.001353041,1.0,0.8436198,0.05600421,2.691975E-5,0.007653878,0.02041725,4.309679E-4,3.759801E-4,0.05882938,0.002549844,3.469946E-4,1.267239E-5,1.328191E-6,0.001341937,8.385007E-5,2.064677E-7,0.00125931,0.001057437,1.980965E-4,0.002878445,0.001720234,10.21042,8.283697E-5,643619.0,643619.0
0.02,16.35303,6954403.0,1503.641,1503.641,0.001353041,1.0,0.8439462,0.0564209,2.745725E-5,0.007359448,0.02035613,4.239823E-4,3.73918E-4,0.05833833,0.002522574,3.384361E-4,1.251048E-5,1.254312E-6,0.001330443,8.00954E-5,2.00647E-7,0.001241935,0.001041704,1.946418E-4,0.003040087,0.001770805,10.20881,8.273949E-5,643517.0,643517.1
0.021,16.37246,7100014.0,1505.212,1505.212,0.001353041,1.0,0.8442712,0.05683226,2.801635E-5,0.007087648,0.02028011,4.171402E-4,3.722406E-4,0.05784203,0.002495493,3.326127E-4,1.244322E-5,1.187027E-6,0.001317697,7.662084E-5,1.961885E-7,0.001224387,0.001027284,1.912912E-4,0.003201728,0.001821105,10.20734,8.264127E-5,643424.9,643424.9
0.022,16.39202,7197557.0,1506.812,1506.812,0.001353041,1.0,0.8445931,0.0572396,2.859558E-5,0.006835712,0.02019306,4.104364E-4,3.70866E-4,0.05734108,0.002468494,3.285788E-4,1.243944E-5,1.125273E-6,0.001303953,7.339215E-5,1.926875E-7,0.001206729,0.001013836,1.880183E-4,0.003363433,0.00187118,10.20601,8.254269E-5,643340.5,643340.5
0.023,16.41162,7254244.0,1508.431,1508.431,0.001353041,1.0,0.8449106,0.05764384,2.919323E-5,0.00660137,0.02009816,4.038631E-4,3.69725E-4,0.05683588,0.002441494,3.257117E-4,1.247817E-5,1.068263E-6,0.001289449,7.038116E-5,1.898695E-7,0.001188992,0.001001086,1.848042E-4,0.003525233,0.001921057,10.20476,8.244408E-5,643262.1,643262.2
0.024,16.43123,7276290.0,1510.059,1510.059,0.001353041,1.0,0.8452225,0.05804563,2.980746E-5,0.006382736,0.01999805,3.974127E-4,3.687604E-4,0.05632669,0.002414436,3.235954E-4,1.254502E-5,1.015384E-6,0.001274395,6.756443E-5,1.875444E-7,0.001171194,9.888242E-4,1.816356E-4,0.003687136,0.001970749,10.20359,8.234572E-5,643188.4,643188.4
0.025,16.45077,7269024.0,1511.691,1511.691,0.001353041,1.0,0.8455281,0.05844542,3.043647E-5,0.006178239,0.01989493,3.91079E-4,3.67925E-4,0.05581369,0.00238729,3.219528E-4,1.263004E-5,9.661467E-7,0.001258971,6.492239E-5,1.855805E-7,0.001153338,9.76887E-4,1.785036E-4,0.00384913,0.002020261,10.20248,8.224787E-5,643118.2,643118.2
0.026,16.47023,7237100.0,1513.319,1513.319,0.001353041,1.0,0.8458267,0.05884351,3.107848E-5,0.005986549,0.01979063,3.848579E-4,3.671809E-4,0.05529703,0.002360047,3.206005E-4,1.27264E-5,9.201515E-7,0.00124333,6.243844E-5,1.838858E-7,0.001135428,9.651519E-4,1.754032E-4,0.004011183,0.002069584,10.2014,8.215072E-5,643050.5,643050.5
0.027,16.48955,7184256.0,1514.939,1514.939,0.001353041,1.0,0.8461179,0.0592401,3.173184E-5,0.005806574,0.01968663,3.787473E-4,3.664985E-4,0.05477681,0.002332718,3.194207E-4,1.282944E-5,8.770774E-7,0.001227596,6.009888E-5,1.823969E-7,0.001117463,9.535313E-4,1.72332E-4,0.004173251,0.002118705,10.20036,8.205445E-5,642984.5,642984.5
0.028,16.50871,7113695.0,1516.547,1516.547,0.001353041,1.0,0.8464012,0.0596353,3.23951E-5,0.005637406,0.01958411,3.72747E-4,3.65856E-4,0.05425316,0.002305328,3.183365E-4,1.293599E-5,8.366606E-7,0.001211867,5.789225E-5,1.810694E-7,0.00109944,9.419652E-4,1.692896E-4,0.004335281,0.002167606,10.19933,8.195921E-5,642919.7,642919.7
0.029,16.52769,7028419.0,1518.138,1518.138,0.001353041,1.0,0.8466765,0.06002917,3.306678E-5,0.005478211,0.01948414,3.66858E-4,3.652349E-4,0.05372619,0.002277911,3.172909E-4,1.30435E-5,7.986608E-7,0.001196229,5.580794E-5,1.798677E-7,0.001081363,9.304077E-4,1.66277E-4,0.004497213,0.002216265,10.19831,8.186512E-5,642855.5,642855.5
0.03,16.54645,6930784.0,1519.71,1519.71,0.001353041,1.0,0.8469434,0.06042175,3.374558E-5,0.005328302,0.01938754,3.610826E-4,3.646229E-4,0.053196,0.002250511,3.162506E-4,1.315032E-5,7.628838E-7,0.001180744,5.383723E-5,1.787675E-7,0.001063231,9.188334E-4,1.632961E-4,0.004658981,0.002264655,10.19729,8.177228E-5,642791.4,642791.4
0.031,16.56499,6822924.0,1521.26,1521.26,0.001353041,1.0,0.8472019,0.060813,3.443034E-5,0.005187083,0.01929496,3.554238E-4,3.640117E-4,0.05266274,0.002223175,3.151939E-4,1.325527E-5,7.291611E-7,0.001165462,5.197244E-5,1.777511E-7,0.001045048,9.072295E-4,1.603497E-4,0.004820519,0.00231275,10.19627,8.168079E-5,642727.1,642727.1
0.032,16.58327,6706537.0,1522.786,1522.786,0.001353041,1.0,0.8474519,0.0612029,3.511994E-5,0.005054022,0.01920694,3.498849E-4,3.633956E-4,0.05212656,0.002195955,3.141056E-4,1.33574E-5,6.973428E-7,0.00115042,5.020667E-5,1.768034E-7,0.001026822,8.955912E-4,1.574407E-4,0.004981756,0.002360522,10.19524,8.159072E-5,642662.4,642662.4
0.033,16.6013,6583099.0,1524.286,1524.286,0.001353041,1.0,0.8476933,0.06159141,3.581333E-5,0.004928634,0.01912392,3.444691E-4,3.627707E-4,0.05158759,0.002168899,3.129741E-4,1.34559E-5,6.672938E-7,0.001135649,4.853366E-5,1.759117E-7,0.001008557,8.839187E-4,1.54572E-4,0.005142628,0.00240794,10.19421,8.150211E-5,642596.8,642596.9
0.034,16.61906,6454141.0,1525.759,1525.759,0.001353041,1.0,0.8479261,0.06197844,3.65096E-5,0.00481049,0.01904625,3.391793E-4,3.621354E-4,0.05104602,0.002142056,3.117934E-4,1.355027E-5,6.388965E-7,0.001121169,4.694782E-5,1.750675E-7,9.902628E-4,8.722184E-4,1.517463E-4,0.005303069,0.002454979,10.19315,8.141502E-5,642530.4,642530.4
0.035,16.63654,6320805.0,1527.203,1527.203,0.001353041,1.0,0.8481504,0.06236394,3.720786E-5,0.0046992,0.01897419,3.340185E-4,3.614893E-4,0.05050203,0.002115472,3.105593E-4,1.364004E-5,6.120425E-7,0.001106994,4.5444E-5,1.742621E-7,9.719491E-4,8.604996E-4,1.489665E-4,0.005463014,0.002501608,10.19208,8.132948E-5,642462.9,642462.9
0.036,16.65373,6184038.0,1528.617,1528.617,0.001353041,1.0,0.8483663,0.06274782,3.79073E-5,0.004594401,0.01890793,3.289887E-4,3.608326E-4,0.0499558,0.002089189,3.092692E-4,1.372488E-5,5.866334E-7,0.001093133,4.401745E-5,1.734891E-7,9.536266E-4,8.487737E-4,1.462348E-4,0.005622406,0.002547802,10.19099,8.124552E-5,642394.1,642394.2
0.037,16.67063,6044763.0,1530.002,1530.002,0.001353041,1.0,0.8485738,0.06313,3.860716E-5,0.004495758,0.01884762,3.240915E-4,3.601664E-4,0.04940755,0.002063246,3.079218E-4,1.380449E-5,5.625784E-7,0.00107959,4.266374E-5,1.727424E-7,9.35307E-4,8.370532E-4,1.435532E-4,0.005781186,0.002593535,10.18988,8.116315E-5,642324.1,642324.1
0.038,16.68724,5903864.0,1531.355,1531.355,0.001353041,1.0,0.8487731,0.06351038,3.930674E-5,0.004402958,0.01879332,3.193281E-4,3.59492E-4,0.0488575,0.002037675,3.065165E-4,1.387865E-5,5.397942E-7,0.001066365,4.137876E-5,1.72017E-7,9.17003E-4,8.253509E-4,1.409233E-4,0.005939302,0.002638781,10.18874,8.108238E-5,642252.6,642252.6
0.039,16.70355,5761807.0,1532.678,1532.678,0.001353041,1.0,0.8489643,0.06388887,4.000543E-5,0.004315704,0.0187451,3.146985E-4,3.588108E-4,0.04830587,0.002012505,3.050532E-4,1.394719E-5,5.18203E-7,0.001053457,4.015863E-5,1.713082E-7,8.987275E-4,8.136793E-4,1.383462E-4,0.006096704,0.002683517,10.18758,8.100321E-5,642179.7,642179.7
0.04,16.71956,5619320.0,1533.969,1533.969,0.001353041,1.0,0.8491475,0.06426538,4.070256E-5,0.004233716,0.01870295,3.102024E-4,3.581243E-4,0.0477529,0.001987759,3.035324E-4,1.400997E-5,4.977319E-7,0.00104086,3.899967E-5,1.706118E-7,8.804943E-4,8.020505E-4,1.358228E-4,0.006253347,0.002727723,10.1864,8.092564E-5,642105.2,642105.3
0.041,16.73527,5476976.0,1535.229,1535.229,0.001353041,1.0,0.849323,0.06463981,4.139757E-5,0.004156721,0.01866686,3.058389E-4,3.574335E-4,0.04719883,0.001963458,3.019547E-4,1.406686E-5,4.783112E-7,0.001028569,3.789832E-5,1.699239E-7,8.623169E-4,7.90476E-4,1.333535E-4,0.006409186,0.002771377,10.1852,8.084967E-5,642029.3,642029.3
0.042,16.75068,5335212.0,1536.457,1536.457,0.001353041,1.0,0.8494909,0.06501206,4.208992E-5,0.004084463,0.01863677,3.016065E-4,3.567397E-4,0.0466439,0.001939614,3.003209E-4,1.411779E-5,4.598777E-7,0.001016575,3.685133E-5,1.692413E-7,8.442094E-4,7.789663E-4,1.309385E-4,0.006564183,0.00281446,10.18397,8.077528E-5,641951.7,641951.8
0.043,16.7658,5194460.0,1537.654,1537.654,0.001353041,1.0,0.8496514,0.06538205,4.277909E-5,0.004016692,0.01861263,2.975033E-4,3.560437E-4,0.04608839,0.001916239,2.986321E-4,1.41627E-5,4.423699E-7,0.00100487,3.585547E-5,1.685608E-7,8.261858E-4,7.675313E-4,1.285778E-4,0.006718301,0.002856955,10.18271,8.070245E-5,641872.7,641872.7
0.044,16.78062,5055093.0,1538.82,1538.82,0.001353041,1.0,0.8498048,0.06574966,4.346463E-5,0.003953175,0.01859433,2.935268E-4,3.553463E-4,0.04553254,0.00189334,2.968896E-4,1.420156E-5,4.257313E-7,9.934428E-4,3.490776E-5,1.678794E-7,8.0826E-4,7.561798E-4,1.262707E-4,0.006871504,0.002898847,10.18143,8.063117E-5,641792.0,641792.1
0.045,16.79515,4917384.0,1539.955,1539.955,0.001353041,1.0,0.8499512,0.06611481,4.41461E-5,0.003893685,0.01858176,2.89674E-4,3.546479E-4,0.04497661,0.001870917,2.950948E-4,1.423436E-5,4.099087E-7,9.822834E-4,3.400536E-5,1.671947E-7,7.90446E-4,7.449194E-4,1.240165E-4,0.007023762,0.00294012,10.18013,8.056142E-5,641709.8,641709.9
0.046,16.80939,4781654.0,1541.06,1541.06,0.001353041,1.0,0.8500909,0.0664774,4.482308E-5,0.003838006,0.01857478,2.859414E-4,3.539485E-4,0.04442088,0.00184897,2.932492E-4,1.426111E-5,3.948527E-7,9.7138E-4,3.31456E-5,1.665044E-7,7.727572E-4,7.337568E-4,1.218145E-4,0.007175047,0.002980762,10.1788,8.049316E-5,641626.1,641626.2
0.047,16.82335,4648098.0,1542.134,1542.134,0.001353041,1.0,0.8502241,0.06683732,4.54952E-5,0.003785929,0.01857326,2.823256E-4,3.532482E-4,0.04386561,0.001827494,2.913544E-4,1.428184E-5,3.805155E-7,9.607209E-4,3.232586E-5,1.658062E-7,7.55207E-4,7.226981E-4,1.196634E-4,0.00732533,0.003020762,10.17745,8.042639E-5,641540.9,641541.0
0.048,16.83702,4516886.0,1543.179,1543.179,0.001353041,1.0,0.850351,0.06719448,4.61621E-5,0.003737254,0.01857703,2.788225E-4,3.525467E-4,0.04331107,0.001806482,2.894119E-4,1.42966E-5,3.66853E-7,9.502942E-4,3.154372E-5,1.650983E-7,7.378084E-4,7.117483E-4,1.17562E-4,0.007474587,0.003060109,10.17607,8.036106E-5,641454.3,641454.3
0.049,16.85043,4388268.0,1544.195,1544.195,0.001353041,1.0,0.850472,0.0675488,4.682345E-5,0.003691791,0.01858593,2.754282E-4,3.518434E-4,0.04275751,0.001785925,2.874235E-4,1.430544E-5,3.538241E-7,9.400876E-4,3.079688E-5,1.64379E-7,7.205739E-4,7.009116E-4,1.15509E-4,0.007622795,0.003098795,10.17467,8.029715E-5,641366.1,641366.2
0.05,16.86356,4262246.0,1545.183,1545.183,0.001353041,1.0,0.8505871,0.06790016,4.747895E-5,0.003649359,0.0185998,2.721384E-4,3.511378E-4,0.04220522,0.001765811,2.853908E-4,1.430843E-5,3.413904E-7,9.300894E-4,3.008318E-5,1.636466E-7,7.035153E-4,6.901916E-4,1.135029E-4,0.007769931,0.003136813,10.17325,8.023463E-5,641276.7,641276.7
0.051,16.87642,4138986.0,1546.143,1546.143,0.001353041,1.0,0.8506968,0.06824848,4.812832E-5,0.00360978,0.01861844,2.689487E-4,3.50429E-4,0.04165444,0.001746128,2.833157E-4,1.430567E-5,3.295146E-7,9.202875E-4,2.94005E-5,1.628997E-7,6.866442E-4,6.795914E-4,1.115422E-4,0.007915976,0.003174156,10.17181,8.017347E-5,641185.8,641185.8
0.052,16.88902,4018648.0,1547.075,1547.075,0.001353041,1.0,0.8508011,0.06859367,4.877129E-5,0.003572888,0.01864167,2.658548E-4,3.497163E-4,0.04110543,0.001726861,2.812E-4,1.429724E-5,3.18163E-7,9.106704E-4,2.874692E-5,1.621373E-7,6.699714E-4,6.691136E-4,1.096254E-4,0.008060908,0.003210819,10.17035,8.011364E-5,641093.7,641093.7
0.053,16.90137,3901189.0,1547.98,1547.98,0.001353041,1.0,0.8509004,0.06893563,4.940761E-5,0.003538525,0.01866931,2.628523E-4,3.489986E-4,0.04055845,0.001707995,2.790454E-4,1.428326E-5,3.073051E-7,9.012267E-4,2.812065E-5,1.613583E-7,6.535072E-4,6.587598E-4,1.07751E-4,0.008204711,0.003246798,10.16887,8.00551E-5,641000.3,641000.3
0.054,16.91347,3786657.0,1548.86,1548.86,0.001353041,1.0,0.8509948,0.06927428,5.003706E-5,0.003506544,0.01870116,2.599367E-4,3.482749E-4,0.04001374,0.001689513,2.76854E-4,1.426384E-5,2.969123E-7,8.919454E-4,2.752001E-5,1.605618E-7,6.37261E-4,6.485316E-4,1.059172E-4,0.008347366,0.003282091,10.16737,7.999784E-5,640905.7,640905.8
0.055,16.92533,3675036.0,1549.714,1549.714,0.001353041,1.0,0.8510847,0.06960953,5.065946E-5,0.0034768,0.01873702,2.571038E-4,3.475441E-4,0.03947155,0.001671399,2.746275E-4,1.423911E-5,2.869559E-7,8.828159E-4,2.694333E-5,1.59747E-7,6.212419E-4,6.384303E-4,1.041227E-4,0.008488856,0.003316696,10.16585,7.99418E-5,640810.0,640810.1
0.056,16.93694,3566395.0,1550.543,1550.543,0.001353041,1.0,0.8511701,0.06994129,5.127459E-5,0.003449157,0.01877671,2.543493E-4,3.468051E-4,0.03893212,0.001653635,2.723678E-4,1.420919E-5,2.774111E-7,8.73828E-4,2.638913E-5,1.589133E-7,6.054581E-4,6.284567E-4,1.023658E-4,0.008629166,0.003350612,10.16431,7.988697E-5,640713.2,640713.3
0.057,16.94833,3460637.0,1551.349,1551.349,0.001353041,1.0,0.8512515,0.07026948,5.188228E-5,0.003423485,0.01882003,2.51669E-4,3.460569E-4,0.03839566,0.001636205,2.700769E-4,1.417423E-5,2.682535E-7,8.64972E-4,2.585598E-5,1.580602E-7,5.899172E-4,6.186114E-4,1.006452E-4,0.00876828,0.003383839,10.16276,7.983332E-5,640615.5,640615.5
0.058,16.95948,3357821.0,1552.13,1552.13,0.001353041,1.0,0.8513289,0.07059403,5.248236E-5,0.003399664,0.01886679,2.49059E-4,3.452984E-4,0.03786241,0.001619092,2.677567E-4,1.413436E-5,2.594611E-7,8.562387E-4,2.534255E-5,1.571873E-7,5.74626E-4,6.088949E-4,9.895937E-5,0.008906182,0.003416378,10.16119,7.978081E-5,640516.7,640516.7
0.059,16.97041,3257856.0,1552.889,1552.889,0.001353041,1.0,0.8514026,0.07091484,5.307469E-5,0.003377578,0.0189168,2.465152E-4,3.445285E-4,0.03733257,0.001602279,2.654091E-4,1.408974E-5,2.510142E-7,8.476195E-4,2.484766E-5,1.562946E-7,5.595908E-4,5.993073E-4,9.730694E-5,0.009042858,0.003448231,10.15961,7.972942E-5,640417.1,640417.1
0.06,16.98113,3160684.0,1553.625,1553.625,0.001353041,1.0,0.8514729,0.07123185,5.365912E-5,0.003357121,0.01896987,2.440341E-4,3.437462E-4,0.03680635,0.00158575,2.630361E-4,1.404052E-5,2.428944E-7,8.391065E-4,2.437018E-5,1.553817E-7,5.448168E-4,5.898487E-4,9.568662E-5,0.009178294,0.003479401,10.15802,7.967912E-5,640316.6,640316.6
