Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_BIPHENYL_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_C16H10_Soln#13 (),Mole_fraction_BIN1B_Soln#13 (),Mole_fraction_BIN1A_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.04678738,17.03816,129331.1,1621.503,1621.503,0.001268476,1.0,0.8573744,0.07370806,1.042521E-4,0.002961362,0.03268341,1.51594E-4,4.217647E-4,0.01033572,8.871051E-4,8.627527E-5,7.729511E-6,4.459312E-4,6.4506E-6,5.5704E-8,1.267362E-4,5.264897E-5,2.482739E-4,4.402753E-5,0.01599037,0.003593677,9.905935,7.444911E-5,624428.0,624429.7
0.04689912,17.03887,326930.8,1621.501,1621.501,0.001268476,1.0,0.8573891,0.07371441,1.045027E-4,0.00296347,0.0326997,1.512755E-4,4.211623E-4,0.01029059,8.837066E-4,8.594198E-5,7.70504E-6,4.442206E-4,6.426206E-6,5.564388E-8,1.263306E-4,5.220994E-5,2.472172E-4,4.382997E-5,0.01600437,0.003594465,9.90551,7.444603E-5,624405.3,624409.4
0.04690237,17.03889,245088.8,1621.501,1621.501,0.001268476,1.0,0.8573895,0.07371467,1.044378E-4,0.00296351,0.03270019,1.512666E-4,4.211448E-4,0.01028928,8.836089E-4,8.593285E-5,7.704039E-6,4.441714E-4,6.425528E-6,5.563832E-8,1.263191E-4,5.219721E-5,2.471868E-4,4.382432E-5,0.01600477,0.003594488,9.905499,7.444593E-5,624404.7,624408.6
0.04690262,17.03889,238070.9,1621.501,1621.501,0.001268476,1.0,0.8573896,0.07371469,1.044323E-4,0.002963513,0.03270023,1.512659E-4,4.211435E-4,0.01028918,8.836015E-4,8.593216E-5,7.703937E-6,4.441676E-4,6.425476E-6,5.563737E-8,1.263182E-4,5.219624E-5,2.471845E-4,4.382389E-5,0.01600481,0.00359449,9.905498,7.444593E-5,624404.7,624408.5
0.0469462,17.03916,-53510.42,1621.502,1621.502,0.001268476,1.0,0.8573956,0.07371761,1.041637E-4,0.002964049,0.03270663,1.511281E-4,4.209158E-4,0.01027169,8.823261E-4,8.580396E-5,7.685536E-6,4.43499E-4,6.416091E-6,5.537755E-8,1.261616E-4,5.202702E-5,2.46782E-4,4.374745E-5,0.01601026,0.003594798,9.905343,7.444474E-5,624396.0,624398.2
0.047,17.03948,-76162.69,1621.501,1621.501,0.001268476,1.0,0.857403,0.07372099,1.041065E-4,0.002964547,0.03271439,1.509433E-4,4.206394E-4,0.01025017,8.807544E-4,8.563361E-5,7.668317E-6,4.426645E-4,6.403987E-6,5.52098E-8,1.259658E-4,5.181943E-5,2.462874E-4,4.365223E-5,0.01601698,0.003595178,9.905154,7.444337E-5,624384.8,624385.9
0.04703573,17.03968,-99730.24,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372321,1.040966E-4,0.002964821,0.03271949,1.508187E-4,4.204562E-4,0.01023591,8.797099E-4,8.551902E-5,7.657697E-6,4.421101E-4,6.395783E-6,5.512691E-8,1.258358E-4,5.168217E-5,2.4596E-4,4.358906E-5,0.01602143,0.003595429,9.905031,7.444247E-5,624377.3,624378.0
0.04703575,17.03968,-325335.2,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372321,1.040966E-4,0.002964821,0.03271949,1.508187E-4,4.204561E-4,0.0102359,8.797092E-4,8.551895E-5,7.657691E-6,4.421097E-4,6.395778E-6,5.512686E-8,1.258357E-4,5.168208E-5,2.459598E-4,4.358902E-5,0.01602143,0.003595429,9.90503,7.444247E-5,624377.3,624378.0
0.04703576,17.03968,-41972.05,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372321,1.040966E-4,0.002964821,0.03271949,1.508187E-4,4.204561E-4,0.0102359,8.797091E-4,8.551894E-5,7.65769E-6,4.421097E-4,6.395777E-6,5.512685E-8,1.258357E-4,5.168207E-5,2.459597E-4,4.358901E-5,0.01602143,0.003595429,9.90503,7.444247E-5,624377.3,624378.0
0.04703577,17.03968,-112354.4,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372321,1.040966E-4,0.002964821,0.0327195,1.508186E-4,4.20456E-4,0.0102359,8.797087E-4,8.551889E-5,7.657686E-6,4.421095E-4,6.395774E-6,5.512682E-8,1.258356E-4,5.168201E-5,2.459596E-4,4.358899E-5,0.01602143,0.003595429,9.90503,7.444247E-5,624377.3,624378.0
0.0470358,17.03968,-343200.5,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372321,1.040966E-4,0.002964822,0.0327195,1.508185E-4,4.204558E-4,0.01023588,8.797078E-4,8.551879E-5,7.657676E-6,4.421089E-4,6.395766E-6,5.512675E-8,1.258355E-4,5.168189E-5,2.459593E-4,4.358893E-5,0.01602144,0.00359543,9.90503,7.444247E-5,624377.3,624378.0
0.04703583,17.03968,-107267.2,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372321,1.040966E-4,0.002964822,0.0327195,1.508184E-4,4.204557E-4,0.01023587,8.797071E-4,8.551872E-5,7.657669E-6,4.421086E-4,6.395761E-6,5.51267E-8,1.258354E-4,5.16818E-5,2.459591E-4,4.358889E-5,0.01602144,0.00359543,9.90503,7.444246E-5,624377.3,624378.0
0.04703609,17.03968,-191610.4,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372323,1.040965E-4,0.002964825,0.03271954,1.508175E-4,4.204544E-4,0.01023577,8.796995E-4,8.551788E-5,7.657593E-6,4.421046E-4,6.395701E-6,5.512613E-8,1.258345E-4,5.168081E-5,2.459567E-4,4.358843E-5,0.01602147,0.003595432,9.905029,7.444246E-5,624377.2,624377.9
0.04703612,17.03969,-93706.71,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372323,1.040964E-4,0.002964825,0.03271955,1.508174E-4,4.204542E-4,0.01023576,8.796986E-4,8.551778E-5,7.657583E-6,4.421041E-4,6.395694E-6,5.512605E-8,1.258343E-4,5.168068E-5,2.459564E-4,4.358837E-5,0.01602148,0.003595432,9.905029,7.444246E-5,624377.2,624377.9
0.04703615,17.03969,-118004.3,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372323,1.040964E-4,0.002964825,0.03271955,1.508173E-4,4.20454E-4,0.01023574,8.796976E-4,8.551767E-5,7.657573E-6,4.421036E-4,6.395686E-6,5.512599E-8,1.258342E-4,5.168056E-5,2.459561E-4,4.358831E-5,0.01602148,0.003595432,9.905029,7.444246E-5,624377.2,624377.9
0.04703622,17.03969,-132002.0,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372324,1.040964E-4,0.002964826,0.03271956,1.50817E-4,4.204537E-4,0.01023572,8.796956E-4,8.551745E-5,7.657552E-6,4.421025E-4,6.39567E-6,5.512583E-8,1.25834E-4,5.168029E-5,2.459555E-4,4.358819E-5,0.01602149,0.003595433,9.905029,7.444245E-5,624377.2,624377.9
0.04703624,17.03969,-178610.2,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372324,1.040963E-4,0.002964826,0.03271956,1.50817E-4,4.204536E-4,0.01023571,8.79695E-4,8.551738E-5,7.657546E-6,4.421021E-4,6.395665E-6,5.512578E-8,1.258339E-4,5.168021E-5,2.459553E-4,4.358815E-5,0.01602149,0.003595433,9.905029,7.444245E-5,624377.2,624377.9
0.04703632,17.03969,-87925.32,1621.5,1621.5,0.001268476,1.0,0.8574081,0.07372324,1.040962E-4,0.002964827,0.03271957,1.508167E-4,4.204532E-4,0.01023568,8.796927E-4,8.551714E-5,7.657523E-6,4.42101E-4,6.395648E-6,5.512561E-8,1.258336E-4,5.167991E-5,2.459546E-4,4.358802E-5,0.0160215,0.003595433,9.905029,7.444245E-5,624377.2,624377.9
0.04703656,17.03969,-149647.9,1621.5,1621.5,0.001268476,1.0,0.8574082,0.07372326,1.040962E-4,0.002964829,0.03271961,1.508159E-4,4.204519E-4,0.01023558,8.796857E-4,8.551636E-5,7.657452E-6,4.420972E-4,6.395592E-6,5.512508E-8,1.258327E-4,5.167899E-5,2.459524E-4,4.358759E-5,0.01602153,0.003595435,9.905028,7.444245E-5,624377.1,624377.8
0.04703657,17.03969,-78615.94,1621.5,1621.5,0.001268476,1.0,0.8574082,0.07372326,1.040962E-4,0.002964829,0.03271961,1.508158E-4,4.204519E-4,0.01023558,8.796854E-4,8.551633E-5,7.657449E-6,4.420971E-4,6.39559E-6,5.512506E-8,1.258327E-4,5.167895E-5,2.459523E-4,4.358757E-5,0.01602153,0.003595435,9.905028,7.444245E-5,624377.1,624377.8
0.04703667,17.03969,-115120.0,1621.5,1621.5,0.001268476,1.0,0.8574082,0.07372326,1.040961E-4,0.00296483,0.03271962,1.508155E-4,4.204514E-4,0.01023554,8.796826E-4,8.551602E-5,7.65742E-6,4.420956E-4,6.395567E-6,5.512484E-8,1.258324E-4,5.167858E-5,2.459514E-4,4.35874E-5,0.01602155,0.003595436,9.905027,7.444244E-5,624377.1,624377.8
0.04703674,17.03969,-137487.4,1621.5,1621.5,0.001268476,1.0,0.8574082,0.07372327,1.040961E-4,0.002964831,0.03271963,1.508152E-4,4.20451E-4,0.01023551,8.796805E-4,8.55158E-5,7.657399E-6,4.420945E-4,6.395551E-6,5.512469E-8,1.258321E-4,5.167831E-5,2.459508E-4,4.358728E-5,0.01602156,0.003595436,9.905027,7.444244E-5,624377.1,624377.8
0.04703678,17.03969,-107432.4,1621.5,1621.5,0.001268476,1.0,0.8574082,0.07372327,1.040961E-4,0.002964831,0.03271964,1.508151E-4,4.204508E-4,0.0102355,8.796794E-4,8.551567E-5,7.657388E-6,4.420939E-4,6.395542E-6,5.51246E-8,1.25832E-4,5.167816E-5,2.459504E-4,4.358721E-5,0.01602156,0.003595437,9.905027,7.444244E-5,624377.1,624377.8
0.04703678,17.03969,-113859.8,1621.5,1621.5,0.001268476,1.0,0.8574082,0.07372327,1.04096E-4,0.002964831,0.03271964,1.508151E-4,4.204508E-4,0.01023549,8.796793E-4,8.551566E-5,7.657386E-6,4.420938E-4,6.395541E-6,5.512459E-8,1.258319E-4,5.167815E-5,2.459504E-4,4.35872E-5,0.01602156,0.003595437,9.905027,7.444244E-5,624377.1,624377.8
0.04703681,17.03969,-67115.93,1621.5,1621.5,0.001268476,1.0,0.8574082,0.07372327,1.04096E-4,0.002964832,0.03271964,1.50815E-4,4.204507E-4,0.01023548,8.796784E-4,8.551556E-5,7.657377E-6,4.420933E-4,6.395534E-6,5.512452E-8,1.258318E-4,5.167803E-5,2.459501E-4,4.358715E-5,0.01602156,0.003595437,9.905027,7.444244E-5,624377.1,624377.8
0.04703681,17.03969,-178801.8,1621.5,1621.5,0.001268476,1.0,0.8574082,0.07372327,1.04096E-4,0.002964832,0.03271965,1.50815E-4,4.204506E-4,0.01023548,8.796783E-4,8.551555E-5,7.657376E-6,4.420933E-4,6.395533E-6,5.512452E-8,1.258318E-4,5.167802E-5,2.459501E-4,4.358714E-5,0.01602156,0.003595437,9.905027,7.444244E-5,624377.1,624377.8
0.04703682,17.03969,-143538.1,1621.5,1621.5,0.001268476,1.0,0.8574082,0.07372327,1.04096E-4,0.002964832,0.03271965,1.508149E-4,4.204506E-4,0.01023548,8.79678E-4,8.551552E-5,7.657374E-6,4.420932E-4,6.395531E-6,5.51245E-8,1.258318E-4,5.167798E-5,2.4595E-4,4.358713E-5,0.01602157,0.003595437,9.905027,7.444244E-5,624377.1,624377.8
0.04703733,17.03969,-94962.04,1621.5,1621.5,0.001268476,1.0,0.8574083,0.07372331,1.040958E-4,0.002964836,0.03271972,1.508132E-4,4.20448E-4,0.01023527,8.796632E-4,8.551389E-5,7.657223E-6,4.420853E-4,6.395414E-6,5.512337E-8,1.258299E-4,5.167604E-5,2.459454E-4,4.358623E-5,0.01602163,0.00359544,9.905025,7.444243E-5,624377.0,624377.7
0.04703797,17.0397,-124032.9,1621.5,1621.5,0.001268476,1.0,0.8574084,0.07372334,1.040957E-4,0.002964841,0.03271981,1.50811E-4,4.204447E-4,0.01023502,8.796446E-4,8.551185E-5,7.657035E-6,4.420754E-4,6.395267E-6,5.512195E-8,1.258276E-4,5.167359E-5,2.459395E-4,4.358511E-5,0.01602171,0.003595445,9.905023,7.444241E-5,624376.8,624377.5
0.04703799,17.0397,-92922.13,1621.5,1621.5,0.001268476,1.0,0.8574084,0.07372335,1.040958E-4,0.002964842,0.03271981,1.508109E-4,4.204446E-4,0.01023501,8.796438E-4,8.551176E-5,7.657026E-6,4.42075E-4,6.395261E-6,5.512189E-8,1.258275E-4,5.167349E-5,2.459393E-4,4.358506E-5,0.01602171,0.003595445,9.905023,7.444241E-5,624376.8,624377.5
0.04703813,17.0397,-109144.1,1621.5,1621.5,0.001268476,1.0,0.8574084,0.07372336,1.040958E-4,0.002964843,0.03271983,1.508104E-4,4.204439E-4,0.01023495,8.796397E-4,8.551132E-5,7.656985E-6,4.420728E-4,6.395229E-6,5.512158E-8,1.25827E-4,5.167296E-5,2.45938E-4,4.358481E-5,0.01602173,0.003595446,9.905022,7.444241E-5,624376.8,624377.5
0.04703821,17.0397,-189446.9,1621.5,1621.5,0.001268476,1.0,0.8574084,0.07372336,1.040959E-4,0.002964844,0.03271984,1.508101E-4,4.204435E-4,0.01023492,8.796374E-4,8.551106E-5,7.656962E-6,4.420716E-4,6.395211E-6,5.512141E-8,1.258267E-4,5.167266E-5,2.459373E-4,4.358468E-5,0.01602174,0.003595447,9.905022,7.444241E-5,624376.8,624377.5
0.04703822,17.0397,-83165.4,1621.5,1621.5,0.001268476,1.0,0.8574084,0.07372336,1.040959E-4,0.002964844,0.03271985,1.508101E-4,4.204434E-4,0.01023492,8.796371E-4,8.551103E-5,7.656959E-6,4.420714E-4,6.395208E-6,5.512138E-8,1.258267E-4,5.167262E-5,2.459372E-4,4.358466E-5,0.01602174,0.003595447,9.905022,7.44424E-5,624376.8,624377.5
0.04704191,17.03972,-79655.84,1621.5,1621.5,0.001268476,1.0,0.8574089,0.07372359,1.040969E-4,0.00296487,0.03272037,1.507972E-4,4.204245E-4,0.01023345,8.795294E-4,8.54992E-5,7.655882E-6,4.420143E-4,6.394358E-6,5.511338E-8,1.258133E-4,5.165849E-5,2.459035E-4,4.357815E-5,0.0160222,0.003595473,9.905009,7.444231E-5,624376.0,624376.7
0.0471106,17.04011,-68736.86,1621.499,1621.499,0.001268476,1.0,0.8574187,0.07372778,1.040907E-4,0.002965327,0.03273008,1.505592E-4,4.200719E-4,0.01020612,8.775231E-4,8.527888E-5,7.635935E-6,4.409505E-4,6.378405E-6,5.496787E-8,1.255636E-4,5.139598E-5,2.452758E-4,4.345709E-5,0.01603074,0.003595955,9.904774,7.44406E-5,624361.4,624361.7
0.04741828,17.04184,-83585.69,1621.493,1621.493,0.001268476,1.0,0.857463,0.07374573,1.040952E-4,0.002967109,0.03277299,1.495289E-4,4.18488E-4,0.01008489,8.68587E-4,8.430228E-5,7.548188E-6,4.362237E-4,6.306639E-6,5.434274E-8,1.244518E-4,5.023917E-5,2.424899E-4,4.292089E-5,0.01606869,0.003598082,9.903732,7.443303E-5,624295.9,624295.9
0.04759134,17.0428,-74383.35,1621.489,1621.489,0.001268476,1.0,0.857488,0.07375523,1.04132E-4,0.002968097,0.0327968,1.489712E-4,4.17597E-4,0.01001751,8.635933E-4,8.376321E-5,7.500496E-6,4.335959E-4,6.266609E-6,5.401955E-8,1.238316E-4,4.960155E-5,2.409384E-4,4.262357E-5,0.01608981,0.003599254,9.903149,7.442883E-5,624259.2,624259.3
0.04770083,17.04341,-110048.2,1621.486,1621.486,0.001268476,1.0,0.857504,0.07376103,1.041115E-4,0.002968731,0.03281177,1.486223E-4,4.170349E-4,0.00997518,8.604513E-4,8.342636E-5,7.469694E-6,4.319445E-4,6.241461E-6,5.379179E-8,1.234411E-4,4.920292E-5,2.399631E-4,4.243701E-5,0.01610309,0.003599987,9.902783,7.44262E-5,624236.0,624236.1
0.04770267,17.04342,-129017.0,1621.486,1621.486,0.001268476,1.0,0.8575043,0.07376112,1.041216E-4,0.002968741,0.03281202,1.486164E-4,4.170255E-4,0.00997447,8.603985E-4,8.342065E-5,7.469212E-6,4.319167E-4,6.241039E-6,5.37885E-8,1.234346E-4,4.919625E-5,2.399467E-4,4.243387E-5,0.01610331,0.003599999,9.902776,7.442615E-5,624235.6,624235.7
0.04770274,17.04342,-126455.8,1621.486,1621.486,0.001268476,1.0,0.8575043,0.07376112,1.041217E-4,0.002968741,0.03281203,1.486162E-4,4.170252E-4,0.009974444,8.603966E-4,8.342044E-5,7.469195E-6,4.319157E-4,6.241024E-6,5.37884E-8,1.234343E-4,4.9196E-5,2.399461E-4,4.243376E-5,0.01610332,0.0036,9.902776,7.442615E-5,624235.6,624235.7
0.0477028,17.04342,-118142.0,1621.486,1621.486,0.001268476,1.0,0.8575043,0.07376113,1.041217E-4,0.002968742,0.03281204,1.48616E-4,4.170248E-4,0.009974419,8.603947E-4,8.342024E-5,7.469179E-6,4.319147E-4,6.241009E-6,5.37883E-8,1.234341E-4,4.919577E-5,2.399455E-4,4.243365E-5,0.01610333,0.0036,9.902776,7.442615E-5,624235.6,624235.7
0.04770282,17.04342,-170290.8,1621.486,1621.486,0.001268476,1.0,0.8575043,0.07376113,1.041217E-4,0.002968742,0.03281204,1.486159E-4,4.170248E-4,0.009974413,8.603943E-4,8.34202E-5,7.469175E-6,4.319145E-4,6.241006E-6,5.378828E-8,1.23434E-4,4.919571E-5,2.399453E-4,4.243362E-5,0.01610333,0.0036,9.902776,7.442615E-5,624235.6,624235.7
0.04770296,17.04342,-125074.8,1621.486,1621.486,0.001268476,1.0,0.8575043,0.07376113,1.041218E-4,0.002968743,0.03281206,1.486155E-4,4.17024E-4,0.00997436,8.603904E-4,8.341977E-5,7.469141E-6,4.319124E-4,6.240974E-6,5.378807E-8,1.234335E-4,4.919522E-5,2.399441E-4,4.243339E-5,0.01610335,0.003600001,9.902775,7.442614E-5,624235.6,624235.6
0.04770303,17.04342,-200717.5,1621.486,1621.486,0.001268476,1.0,0.8575043,0.07376114,1.041219E-4,0.002968744,0.03281207,1.486153E-4,4.170237E-4,0.009974332,8.603882E-4,8.341954E-5,7.469122E-6,4.319113E-4,6.240957E-6,5.378796E-8,1.234333E-4,4.919495E-5,2.399435E-4,4.243326E-5,0.01610336,0.003600002,9.902775,7.442614E-5,624235.5,624235.6
0.04770306,17.04342,-158931.2,1621.486,1621.486,0.001268476,1.0,0.8575043,0.07376114,1.041218E-4,0.002968745,0.03281207,1.486152E-4,4.170235E-4,0.00997432,8.603873E-4,8.341945E-5,7.469114E-6,4.319109E-4,6.24095E-6,5.378792E-8,1.234332E-4,4.919484E-5,2.399432E-4,4.243321E-5,0.01610336,0.003600002,9.902775,7.442614E-5,624235.5,624235.6
0.04770323,17.04342,-117298.8,1621.486,1621.486,0.001268476,1.0,0.8575043,0.07376115,1.041216E-4,0.002968746,0.03281209,1.486146E-4,4.170226E-4,0.009974254,8.603825E-4,8.341892E-5,7.469071E-6,4.319083E-4,6.240911E-6,5.378766E-8,1.234326E-4,4.919422E-5,2.399417E-4,4.243292E-5,0.01610338,0.003600003,9.902774,7.442614E-5,624235.5,624235.6
0.04770758,17.04344,-86051.95,1621.486,1621.486,0.001268476,1.0,0.857505,0.07376138,1.041109E-4,0.002968771,0.03281269,1.486008E-4,4.170004E-4,0.00997258,8.602582E-4,8.340551E-5,7.467897E-6,4.318429E-4,6.239916E-6,5.377979E-8,1.234171E-4,4.917849E-5,2.399031E-4,4.242553E-5,0.01610391,0.003600032,9.90276,7.442604E-5,624234.6,624234.7
0.04773017,17.04357,-100680.4,1621.486,1621.486,0.001268476,1.0,0.8575083,0.07376255,1.041006E-4,0.002968901,0.03281577,1.485283E-4,4.16885E-4,0.009963879,8.596131E-4,8.333586E-5,7.461391E-6,4.315026E-4,6.234744E-6,5.372929E-8,1.233366E-4,4.909679E-5,2.397029E-4,4.238716E-5,0.01610664,0.003600183,9.902685,7.442549E-5,624229.8,624229.9
0.04788178,17.0444,-118877.1,1621.482,1621.482,0.001268476,1.0,0.8575305,0.07377024,1.040953E-4,0.002969763,0.03283637,1.480433E-4,4.161127E-4,0.009905754,8.552967E-4,8.28685E-5,7.419144E-6,4.292259E-4,6.200164E-6,5.342405E-8,1.227977E-4,4.855274E-5,2.383652E-4,4.21307E-5,0.01612488,0.003601184,9.902178,7.442188E-5,624197.9,624197.9
0.048,17.04504,-126957.6,1621.478,1621.478,0.001268476,1.0,0.8575478,0.07377602,1.040951E-4,0.002970433,0.03285233,1.476686E-4,4.155125E-4,0.009860737,8.519464E-4,8.250663E-5,7.386567E-6,4.274609E-4,6.173369E-6,5.31923E-8,1.223791E-4,4.81334E-5,2.373287E-4,4.193218E-5,0.01613903,0.003601956,9.901785,7.441908E-5,624173.1,624173.1
0.04872809,17.04889,-176264.6,1621.451,1621.451,0.001268476,1.0,0.8576555,0.07380756,1.040832E-4,0.002974583,0.03294869,1.454086E-4,4.118621E-4,0.009589309,8.316323E-4,8.03256E-5,7.189912E-6,4.167828E-4,6.011692E-6,5.179228E-8,1.198323E-4,4.56422E-5,2.310702E-4,4.073651E-5,0.01622453,0.003606545,9.899385,7.440228E-5,624021.7,624021.7
0.049,17.05028,-194183.6,1621.439,1621.439,0.001268476,1.0,0.8576962,0.07381757,1.040742E-4,0.002976144,0.03298384,1.445819E-4,4.105204E-4,0.009490464,8.241881E-4,7.953026E-5,7.118077E-6,4.128774E-4,5.952771E-6,5.128037E-8,1.188944E-4,4.475097E-5,2.287873E-4,4.03014E-5,0.01625576,0.003608187,9.898499,7.439618E-5,623965.8,623965.8
0.05,17.05524,-257176.5,1621.384,1621.384,0.001268476,1.0,0.8578475,0.07384639,1.040212E-4,0.00298192,0.03310931,1.416179E-4,4.056879E-4,0.0091383,7.974651E-4,7.668765E-5,6.860856E-6,3.98886E-4,5.742646E-6,4.944531E-8,1.155059E-4,4.164547E-5,2.206372E-4,3.875182E-5,0.01636747,0.003613912,9.895284,7.437456E-5,623763.3,623763.3
0.051,17.05993,-315826.5,1621.314,1621.314,0.001268476,1.0,0.8580016,0.07386326,1.03938E-4,0.002987737,0.03322902,1.387702E-4,4.010129E-4,0.008803261,7.717478E-4,7.396853E-5,6.614154E-6,3.854599E-4,5.542405E-6,4.768224E-8,1.122122E-4,3.879228E-5,2.128571E-4,3.727815E-5,0.01647439,0.003619173,9.892139,7.435413E-5,623565.1,623565.2
0.052,17.06435,-370307.6,1621.23,1621.23,0.001268476,1.0,0.8581584,0.0738689,1.038265E-4,0.002993581,0.03334322,1.360349E-4,3.964921E-4,0.008484434,7.470031E-4,7.136719E-5,6.377577E-6,3.72578E-4,5.35152E-6,4.598877E-8,1.090129E-4,3.616929E-5,2.054273E-4,3.587611E-5,0.01657677,0.003624007,9.889061,7.433485E-5,623371.3,623371.4
0.053,17.06853,-420794.6,1621.133,1621.133,0.001268476,1.0,0.8583176,0.07386397,1.036887E-4,0.002999444,0.03345214,1.334079E-4,3.921221E-4,0.008180967,7.231993E-4,6.887869E-5,6.150781E-6,3.602207E-4,5.169514E-6,4.436284E-8,1.059075E-4,3.375631E-5,1.9833E-4,3.454181E-5,0.01667482,0.003628448,9.886048,7.431664E-5,623181.7,623181.7
0.054,17.07248,-467496.6,1621.024,1621.024,0.001268476,1.0,0.858479,0.07384916,1.035265E-4,0.00300532,0.03355601,1.308854E-4,3.878992E-4,0.007892016,7.003038E-4,6.649812E-5,5.933413E-6,3.483679E-4,4.995912E-6,4.280227E-8,1.028953E-4,3.15344E-5,1.915479E-4,3.327148E-5,0.01676876,0.003632528,9.883096,7.429945E-5,622996.0,622996.1
0.055,17.07621,-510611.5,1620.904,1620.904,0.001268476,1.0,0.8586424,0.0738251,1.033417E-4,0.003011206,0.03365505,1.284635E-4,3.838196E-4,0.007616783,6.782845E-4,6.422069E-5,5.725119E-6,3.369993E-4,4.830269E-6,4.130488E-8,9.997507E-5,2.948669E-5,1.850649E-4,3.206163E-5,0.01685879,0.003636277,9.880205,7.428322E-5,622814.3,622814.3
0.056,17.07974,-550356.2,1620.773,1620.773,0.001268476,1.0,0.8588078,0.07379239,1.031361E-4,0.003017097,0.03374947,1.261383E-4,3.798793E-4,0.007354536,6.571104E-4,6.20419E-5,5.525557E-6,3.260958E-4,4.672175E-6,3.986852E-8,9.714556E-5,2.759816E-5,1.788663E-4,3.090904E-5,0.01694511,0.00363972,9.877372,7.426789E-5,622636.3,622636.3
0.057,17.08307,-586907.0,1620.633,1620.633,0.001268476,1.0,0.8589748,0.07375159,1.029113E-4,0.00302299,0.03383948,1.239063E-4,3.760746E-4,0.00710457,6.367507E-4,5.995734E-5,5.334389E-6,3.156383E-4,4.521236E-6,3.8491E-8,9.440529E-5,2.585491E-5,1.729379E-4,2.981062E-5,0.01702789,0.003642883,9.874596,7.425341E-5,622461.9,622462.0
0.058,17.08621,-620468.5,1620.485,1620.485,0.001268476,1.0,0.8591433,0.07370326,1.02669E-4,0.003028883,0.03392527,1.217638E-4,3.724013E-4,0.006866225,6.171753E-4,5.796277E-5,5.151277E-6,3.056085E-4,4.37708E-6,3.717016E-8,9.175257E-5,2.424445E-5,1.672663E-4,2.876348E-5,0.01710732,0.003645787,9.871874,7.423975E-5,622291.1,622291.2
0.059,17.08918,-651221.0,1620.328,1620.328,0.001268476,1.0,0.8593132,0.07364791,1.024106E-4,0.003034772,0.03400702,1.197073E-4,3.688553E-4,0.006638877,5.983547E-4,5.605412E-5,4.975897E-6,2.959885E-4,4.239357E-6,3.590387E-8,8.918563E-5,2.275543E-5,1.61839E-4,2.776489E-5,0.01718355,0.003648453,9.869204,7.422684E-5,622123.6,622123.7
0.06,17.09199,-679313.9,1620.165,1620.165,0.001268476,1.0,0.8594842,0.07358602,1.021374E-4,0.003040656,0.03408493,1.177335E-4,3.654326E-4,0.006421937,5.8026E-4,5.422745E-5,4.807926E-6,2.867608E-4,4.107733E-6,3.469001E-8,8.670253E-5,2.137748E-5,1.56644E-4,2.681228E-5,0.01725674,0.0036509,9.866586,7.421466E-5,621959.5,621959.7
0.061,17.09464,-704874.5,1619.994,1619.994,0.001268476,1.0,0.8596563,0.07351805,1.01851E-4,0.003046531,0.03415917,1.15839E-4,3.621291E-4,0.006214851,5.628631E-4,5.247901E-5,4.647056E-6,2.779088E-4,3.981895E-6,3.35265E-8,8.430126E-5,2.010129E-5,1.516701E-4,2.590321E-5,0.01732705,0.003653145,9.864018,7.420315E-5,621798.7,621798.8
0.062,17.09714,-728107.3,1619.817,1619.817,0.001268476,1.0,0.8598292,0.07344444,1.015524E-4,0.003052395,0.03422989,1.140206E-4,3.589407E-4,0.006017097,5.461367E-4,5.080518E-5,4.492982E-6,2.694162E-4,3.861546E-6,3.241132E-8,8.197973E-5,1.891836E-5,1.469064E-4,2.503541E-5,0.01739461,0.003655203,9.861497,7.419228E-5,621640.9,621641.0
