Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C10H8_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_STILB_Soln#4 (),Mole_fraction_C6H5C2H_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_BIPHENYL_Soln#4 (),Mole_fraction_C14H10_Soln#4 (),Mole_fraction_C16H10_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_BIN1A_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
0.003642715,15.71468,-1032642.0,1148.459,1148.459,0.001764836,1.0,0.9062238,0.00251024,1.326199E-4,0.004232874,2.928951E-4,2.80789E-5,6.465739E-7,0.005690235,1.018528E-6,0.02813374,1.518928E-4,1.77985E-4,5.119385E-4,0.03796686,0.01365458,4.340103E-6,4.077158E-5,5.424517E-6,1.385187E-4,2.658724E-6,10.58357,1.123049E-4,667140.9,667140.9
0.003837585,15.71592,-971279.4,1148.425,1148.425,0.001764836,1.0,0.9058905,0.00263541,1.406508E-4,0.004439053,3.072893E-4,3.077017E-5,7.186809E-7,0.005976688,1.135489E-6,0.02812514,1.513573E-4,1.879739E-4,5.370611E-4,0.03776262,0.01351872,4.786393E-6,4.292583E-5,5.797096E-6,1.390136E-4,2.860566E-6,10.58243,1.122961E-4,667068.8,667068.8
0.003853467,15.71602,-972754.2,1148.422,1148.422,0.001764836,1.0,0.9058635,0.002645566,1.413076E-4,0.004455737,3.084546E-4,3.099284E-5,7.247141E-7,0.005999904,1.145293E-6,0.02812445,1.513123E-4,1.887822E-4,5.390944E-4,0.03774607,0.01350773,4.823518E-6,4.310067E-5,5.827681E-6,1.390442E-4,2.877216E-6,10.58234,1.122954E-4,667062.9,667062.9
0.003855031,15.71603,-978555.2,1148.422,1148.422,0.001764836,1.0,0.9058608,0.002646566,1.413723E-4,0.004457379,3.085693E-4,3.10148E-5,7.253095E-7,0.00600219,1.14626E-6,0.02812438,1.513078E-4,1.888618E-4,5.392946E-4,0.03774444,0.01350664,4.827181E-6,4.311788E-5,5.830695E-6,1.390472E-4,2.878858E-6,10.58233,1.122953E-4,667062.4,667062.4
0.003855119,15.71603,-966612.4,1148.422,1148.422,0.001764836,1.0,0.9058607,0.002646623,1.41376E-4,0.004457472,3.085758E-4,3.101604E-5,7.253433E-7,0.006002319,1.146315E-6,0.02812438,1.513076E-4,1.888663E-4,5.393059E-4,0.03774435,0.01350658,4.827388E-6,4.311886E-5,5.830866E-6,1.390473E-4,2.878951E-6,10.58233,1.122953E-4,667062.3,667062.3
0.003857251,15.71604,-964805.7,1148.422,1148.422,0.001764836,1.0,0.905857,0.002647985,1.414642E-4,0.00445971,3.087321E-4,3.104597E-5,7.261551E-7,0.006005433,1.147635E-6,0.02812428,1.513015E-4,1.889747E-4,5.395786E-4,0.03774213,0.01350511,4.832381E-6,4.314231E-5,5.834974E-6,1.390513E-4,2.881188E-6,10.58232,1.122952E-4,667061.5,667061.6
0.003860907,15.71606,-990174.1,1148.421,1148.421,0.001764836,1.0,0.9058508,0.002650322,1.416154E-4,0.004463547,3.090001E-4,3.109733E-5,7.275486E-7,0.006010774,1.1499E-6,0.02812412,1.51291E-4,1.891606E-4,5.400463E-4,0.03773832,0.01350258,4.840949E-6,4.318254E-5,5.842021E-6,1.390581E-4,2.885027E-6,10.58229,1.122951E-4,667060.2,667060.2
0.003861425,15.71607,-973724.5,1148.421,1148.421,0.001764836,1.0,0.9058499,0.002650653,1.416369E-4,0.004464091,3.09038E-4,3.110461E-5,7.277461E-7,0.006011531,1.150221E-6,0.0281241,1.512895E-4,1.891869E-4,5.401125E-4,0.03773778,0.01350222,4.842163E-6,4.318824E-5,5.843019E-6,1.39059E-4,2.885571E-6,10.58229,1.12295E-4,667060.0,667060.0
0.003861752,15.71607,-963583.4,1148.421,1148.421,0.001764836,1.0,0.9058494,0.002650861,1.416504E-4,0.004464434,3.09062E-4,3.110919E-5,7.278706E-7,0.006012007,1.150423E-6,0.02812409,1.512885E-4,1.892035E-4,5.401543E-4,0.03773744,0.013502,4.842929E-6,4.319183E-5,5.843649E-6,1.390596E-4,2.885914E-6,10.58229,1.12295E-4,667059.9,667059.9
0.004,15.71695,-920175.7,1148.398,1148.398,0.001764836,1.0,0.9056153,0.002738941,1.473829E-4,0.004608803,3.191507E-4,3.307015E-5,7.814867E-7,0.006213202,1.237675E-6,0.02811808,1.508928E-4,1.961979E-4,5.577565E-4,0.03759402,0.01340686,5.171313E-6,4.470865E-5,6.111394E-6,1.392634E-4,3.032244E-6,10.58149,1.122888E-4,667009.4,667009.5
0.005,15.72332,-639420.6,1148.262,1148.262,0.001764836,1.0,0.9039703,0.003361104,1.895366E-4,0.005614015,3.895947E-4,4.820558E-5,1.22086E-6,0.007626533,1.959504E-6,0.02807523,1.478126E-4,2.446833E-4,6.805206E-4,0.03658734,0.01274454,7.781756E-6,5.543648E-5,8.112709E-6,1.385438E-4,4.15406E-6,10.57595,1.122432E-4,666660.1,666660.1
0.006,15.72972,-397980.1,1148.172,1148.172,0.001764836,1.0,0.9024061,0.003958596,2.327273E-4,0.006555735,4.559244E-4,6.462694E-5,1.746268E-6,0.00897086,2.835607E-6,0.02803113,1.445894E-4,2.893817E-4,7.958211E-4,0.03563118,0.01212439,1.075803E-5,6.57534E-5,1.020527E-5,1.356704E-4,5.376409E-6,10.57081,1.121975E-4,666336.3,666336.3
0.007,15.73613,-187028.6,1148.121,1148.121,0.001764836,1.0,0.900916,0.004533392,2.767396E-4,0.007440328,5.185499E-4,8.189273E-5,2.351255E-6,0.01025211,3.858266E-6,0.02798426,1.413943E-4,3.304062E-4,9.043404E-4,0.03472124,0.01154248,1.404199E-5,7.568791E-5,1.236273E-5,1.319385E-4,6.686065E-6,10.56604,1.121519E-4,666035.5,666035.5
0.008,15.74252,-1032.773,1148.104,1148.104,0.001764836,1.0,0.8994942,0.005087191,3.213889E-4,0.008273238,5.778213E-4,9.966488E-5,3.02945E-6,0.01147542,5.019409E-6,0.0279342,1.382922E-4,3.680011E-4,0.001006669,0.03385375,0.0109954,1.758471E-5,8.526902E-5,1.456405E-5,1.279037E-4,8.071817E-6,10.5616,1.121063E-4,665755.7,665755.8
0.009,15.74889,163872.8,1148.119,1148.119,0.001764836,1.0,0.8981354,0.00562148,3.665169E-4,0.009059187,6.340413E-4,1.176816E-4,3.774699E-6,0.01264534,6.310922E-6,0.02788093,1.353063E-4,4.024388E-4,0.001103325,0.03302542,0.01048017,2.134453E-5,9.452379E-5,1.679224E-5,1.238217E-4,9.524006E-6,10.55746,1.12061E-4,665495.0,665495.1
0.01,15.75522,310738.3,1148.161,1148.161,0.001764836,1.0,0.8968348,0.006137569,4.119872E-4,0.009802281,6.874729E-4,1.357418E-4,4.581139E-6,0.01376585,7.724821E-6,0.02782465,1.324394E-4,4.339876E-4,0.001194763,0.0322333,0.00999421,2.528602E-5,1.034768E-4,1.903365E-5,1.197982E-4,1.103427E-5,10.5536,1.12016E-4,665251.8,665251.8
0.011,15.76152,441832.4,1148.228,1148.228,0.001764836,1.0,0.8955882,0.006636602,4.576821E-4,0.01050608,7.383431E-4,1.536902E-4,5.443288E-6,0.01484046,9.25348E-6,0.02776558,1.296868E-4,4.628939E-4,0.00128138,0.03147484,0.00953523,2.937893E-5,1.121497E-4,2.127721E-5,1.158757E-4,1.259536E-5,10.55,1.119712E-4,665024.4,665024.5
0.012,15.76777,558981.7,1148.316,1148.316,0.001764836,1.0,0.8943916,0.007119653,5.034987E-4,0.01117383,7.868599E-4,1.714078E-4,6.355824E-6,0.01587242,1.08892E-5,0.02770397,1.270411E-4,4.893888E-4,0.001363546,0.03074763,0.009101133,3.359679E-5,1.205625E-4,2.351395E-5,1.120719E-4,1.420072E-5,10.54662,1.119268E-4,664811.7,664811.8
0.013,15.77398,663790.0,1148.424,1148.424,0.001764836,1.0,0.8932422,0.007587551,5.493481E-4,0.01180811,8.33187E-4,1.888016E-4,7.314209E-6,0.0168643,1.26256E-5,0.02764004,1.244955E-4,5.136601E-4,0.001441551,0.0300498,0.008690255,3.791771E-5,1.287311E-4,2.573653E-5,1.083921E-4,1.584495E-5,10.54347,1.118827E-4,664612.6,664612.6
0.014,15.78014,757650.4,1148.549,1148.549,0.001764836,1.0,0.8921363,0.008041267,5.95152E-4,0.01241172,8.775027E-4,2.058057E-4,8.313484E-6,0.017819,1.445498E-5,0.02757401,1.220409E-4,5.359103E-4,0.001515719,0.02937921,0.008300756,4.23211E-5,1.366731E-4,2.793916E-5,1.04834E-4,1.752262E-5,10.5405,1.118391E-4,664425.8,664425.8
0.015,15.78624,841749.2,1148.69,1148.69,0.001764836,1.0,0.8910712,0.008481575,6.408416E-4,0.01298692,9.199511E-4,2.22369E-4,9.349359E-6,0.01873887,1.637082E-5,0.0275061,1.196698E-4,5.563061E-4,0.001586312,0.02873414,0.007931142,4.678969E-5,1.444026E-4,3.011708E-5,1.013937E-4,1.922915E-5,10.53772,1.117959E-4,664250.5,664250.5
0.016,15.79229,917036.0,1148.845,1148.845,0.001764836,1.0,0.8900447,0.008909102,6.863579E-4,0.01353558,9.6065E-4,2.384537E-4,1.041811E-5,0.01962582,1.836747E-5,0.02743646,1.173766E-4,5.749859E-4,0.001653547,0.02811318,0.00758018,5.130908E-5,1.519311E-4,3.226645E-5,9.806754E-5,2.096068E-5,10.53511,1.11753E-4,664085.8,664085.8
0.017,15.79828,984411.3,1149.013,1149.013,0.001764836,1.0,0.8890545,0.009324464,7.316494E-4,0.01405946,9.997114E-4,2.54034E-4,1.151618E-5,0.02048171,2.043932E-5,0.02736525,1.151555E-4,5.920807E-4,0.00171763,0.02751495,0.00724669,5.586651E-5,1.592696E-4,3.438426E-5,9.485099E-5,2.271362E-5,10.53265,1.117107E-4,663931.0,663931.0
0.018,15.80421,1044615.0,1149.192,1149.192,0.001764836,1.0,0.8880987,0.009728233,7.766698E-4,0.01456018,0.001037238,2.690928E-4,1.26402E-5,0.02130827,2.258099E-5,0.02729262,1.130015E-4,6.077111E-4,0.001778755,0.0269382,0.00692958,6.045055E-5,1.664282E-4,3.646812E-5,9.173981E-5,2.44847E-5,10.53034,1.116688E-4,663785.5,663785.5
0.019,15.81008,1098361.0,1149.382,1149.382,0.001764836,1.0,0.8871752,0.01012096,8.213765E-4,0.01503929,0.001073328,2.836191E-4,1.378689E-5,0.02210715,2.478715E-5,0.02721871,1.109095E-4,6.219922E-4,0.001837104,0.0263817,0.006627802,6.505067E-5,1.734166E-4,3.851601E-5,8.872961E-5,2.62708E-5,10.52817,1.116273E-4,663648.4,663648.5
0.02,15.81588,1146212.0,1149.58,1149.58,0.001764836,1.0,0.8862824,0.01050312,8.657345E-4,0.01549809,0.001108064,2.976086E-4,1.495344E-5,0.02287975,2.705312E-5,0.02714363,1.088756E-4,6.350212E-4,0.001892835,0.02584442,0.006340468,6.965828E-5,1.802427E-4,4.052653E-5,8.581652E-5,2.806928E-5,10.52612,1.115864E-4,663519.4,663519.4
0.02055022,15.81904,1170464.0,1149.693,1149.693,0.001764836,1.0,0.8858038,0.01070904,8.899815E-4,0.01574231,0.001126627,3.050769E-4,1.560281E-5,0.02329413,2.832381E-5,0.02710187,1.0778E-4,6.416885E-4,0.001922436,0.02555664,0.006188231,7.219393E-5,1.839321E-4,4.161644E-5,8.42538E-5,2.906326E-5,10.52505,1.11564E-4,663451.7,663451.7
0.021,15.82162,1188668.0,1149.787,1149.787,0.001764836,1.0,0.8854192,0.01087504,9.09709E-4,0.0159376,0.00114151,3.110558E-4,1.613735E-5,0.02362715,2.937499E-5,0.02706749,1.068971E-4,6.468765E-4,0.001946069,0.02532557,0.006066885,7.426571E-5,1.869126E-4,4.249822E-5,8.29979E-5,2.987782E-5,10.5242,1.115459E-4,663398.0,663398.0
0.022,15.82729,1226311.0,1150.0,1150.0,0.001764836,1.0,0.8845833,0.01123738,9.532791E-4,0.01635937,0.001173764,3.239756E-4,1.733571E-5,0.02435113,3.174717E-5,0.02699042,1.049687E-4,6.576688E-4,0.001996997,0.02482383,0.005805971,7.886586E-5,1.934366E-4,4.443109E-5,8.02684E-5,3.169388E-5,10.52238,1.115059E-4,663283.4,663283.4
0.023,15.8329,1259498.0,1150.22,1150.22,0.001764836,1.0,0.8837738,0.01159041,9.964154E-4,0.01676428,0.001204881,3.36369E-4,1.854625E-5,0.02505261,3.416602E-5,0.02691251,1.030878E-4,6.674657E-4,0.002045724,0.02433852,0.005557127,8.345239E-5,1.998199E-4,4.632418E-5,7.762544E-5,3.351541E-5,10.52066,1.114664E-4,663175.3,663175.4
0.024,15.83843,1288582.0,1150.446,1150.446,0.001764836,1.0,0.8829894,0.01193448,0.001039098,0.01715322,0.001234919,3.482443E-4,1.976695E-5,0.0257326,3.66279E-5,0.02683384,1.012521E-4,6.763341E-4,0.00209236,0.02386891,0.005319727,8.802022E-5,2.060678E-4,4.817721E-5,7.506611E-5,3.534061E-5,10.51905,1.114275E-4,663073.4,663073.4
0.025,15.8439,1313932.0,1150.676,1150.676,0.001764836,1.0,0.8822291,0.01226992,0.001081308,0.01752704,0.00126393,3.596118E-4,2.099586E-5,0.02639205,3.912925E-5,0.02675448,9.945927E-5,6.843379E-4,0.002137013,0.02341428,0.005093169,9.256475E-5,2.121858E-4,4.999008E-5,7.258767E-5,3.716778E-5,10.51752,1.11389E-4,662977.3,662977.3
0.026,15.8493,1335860.0,1150.911,1150.911,0.001764836,1.0,0.8814918,0.01259703,0.001123031,0.01788651,0.001291963,3.704824E-4,2.223125E-5,0.02703182,4.166688E-5,0.02667453,9.770744E-5,6.915336E-4,0.002179776,0.022974,0.004876915,9.708209E-5,2.181785E-4,5.176283E-5,7.018768E-5,3.899544E-5,10.51608,1.11351E-4,662886.6,662886.6
0.027,15.85464,1354647.0,1151.149,1151.149,0.001764836,1.0,0.8807765,0.0129161,0.001164253,0.0182324,0.001319066,3.808688E-4,2.347138E-5,0.02765279,4.423752E-5,0.02659404,9.599462E-5,6.979778E-4,0.002220745,0.02254743,0.004670423,1.015685E-4,2.240508E-4,5.349562E-5,6.786367E-5,4.082208E-5,10.51473,1.113136E-4,662801.0,662801.0
0.028,15.8599,1370513.0,1151.391,1151.391,0.001764836,1.0,0.8800823,0.01322743,0.00120496,0.01856544,0.001345287,3.907846E-4,2.471456E-5,0.02825581,4.683791E-5,0.02651309,9.431865E-5,7.037255E-4,0.002260013,0.02213393,0.004473164,1.060204E-4,2.298072E-4,5.51887E-5,6.56131E-5,4.264626E-5,10.51344,1.112767E-4,662720.2,662720.2
0.029,15.86509,1383755.0,1151.635,1151.635,0.001764836,1.0,0.8794082,0.01353129,0.001245142,0.0188863,0.001370667,4.002443E-4,2.595928E-5,0.02884165,4.946507E-5,0.02643174,9.267784E-5,7.08826E-4,0.002297665,0.02173294,0.004284662,1.10435E-4,2.354517E-4,5.684244E-5,6.343355E-5,4.44667E-5,10.51223,1.112402E-4,662643.9,662643.9
0.03,15.87021,1394513.0,1151.882,1151.882,0.001764836,1.0,0.8787534,0.01382792,0.001284791,0.01919556,0.001395243,4.09262E-4,2.72042E-5,0.02941099,5.21163E-5,0.02635006,9.107075E-5,7.133227E-4,0.002333775,0.02134395,0.00410449,1.148097E-4,2.409882E-4,5.845729E-5,6.132283E-5,4.628225E-5,10.51109,1.112043E-4,662571.8,662571.8
0.031,15.87526,1403099.0,1152.13,1152.13,0.001764836,1.0,0.8781173,0.01411755,0.0013239,0.01949378,0.00141905,4.178523E-4,2.844812E-5,0.02996447,5.47891E-5,0.0262681,8.949625E-5,7.172553E-4,0.002368414,0.02096649,0.003932255,1.191427E-4,2.4642E-4,6.003379E-5,5.927897E-5,4.80919E-5,10.51001,1.111689E-4,662503.7,662503.7
0.032,15.88024,1409573.0,1152.38,1152.38,0.001764836,1.0,0.8774991,0.01440039,0.001362465,0.01978147,0.001442121,4.260296E-4,2.968991E-5,0.0305027,5.748105E-5,0.02618591,8.795315E-5,7.206616E-4,0.002401648,0.02060009,0.00376758,1.234321E-4,2.517503E-4,6.157248E-5,5.730007E-5,4.98947E-5,10.50899,1.111341E-4,662439.5,662439.5
0.033,15.88516,1414158.0,1152.631,1152.631,0.001764836,1.0,0.876898,0.01467666,0.00140048,0.02005913,0.001464487,4.338082E-4,3.092847E-5,0.03102628,6.018981E-5,0.02610354,8.644019E-5,7.235779E-4,0.002433541,0.02024434,0.0036101,1.276761E-4,2.569823E-4,6.307397E-5,5.538418E-5,5.168973E-5,10.50803,1.110997E-4,662378.8,662378.8
0.034,15.89,1416965.0,1152.882,1152.882,0.001764836,1.0,0.8763135,0.01494656,0.001437942,0.02032723,0.001486178,4.412027E-4,3.216281E-5,0.03153578,6.291313E-5,0.02602104,8.495637E-5,7.260384E-4,0.002464155,0.0198988,0.003459468,1.318735E-4,2.621189E-4,6.453888E-5,5.352943E-5,5.347613E-5,10.50712,1.110659E-4,662321.4,662321.4
0.035,15.89477,1418090.0,1153.134,1153.134,0.001764836,1.0,0.875745,0.01521029,0.001474848,0.0205862,0.001507222,4.482271E-4,3.3392E-5,0.03203171,6.564895E-5,0.02593845,8.35008E-5,7.280743E-4,0.002493548,0.01956308,0.003315365,1.36023E-4,2.671629E-4,6.596787E-5,5.173398E-5,5.525312E-5,10.50626,1.110325E-4,662267.3,662267.3
0.036,15.89947,1417797.0,1153.386,1153.386,0.001764836,1.0,0.8751918,0.01546802,0.001511199,0.02083645,0.001527644,4.548955E-4,3.461523E-5,0.03251457,6.839531E-5,0.02585582,8.207269E-5,7.297142E-4,0.00252177,0.01923683,0.003177493,1.401236E-4,2.721169E-4,6.736164E-5,4.999618E-5,5.702002E-5,10.50545,1.109997E-4,662216.1,662216.1
0.037,15.90411,1416223.0,1153.638,1153.638,0.001764836,1.0,0.8746535,0.01571993,0.001546993,0.02107836,0.001547469,4.612215E-4,3.583175E-5,0.03298482,7.115039E-5,0.02577319,8.067134E-5,7.30985E-4,0.002548873,0.01891971,0.003045569,1.441746E-4,2.769832E-4,6.872088E-5,4.831453E-5,5.87762E-5,10.50468,1.109673E-4,662167.8,662167.8
0.038,15.90867,1413328.0,1153.89,1153.89,0.001764836,1.0,0.8741294,0.01596619,0.00158223,0.02131229,0.00156672,4.672186E-4,3.704085E-5,0.03344291,7.391242E-5,0.02569059,7.929601E-5,7.319124E-4,0.002574905,0.01861136,0.002919321,1.481753E-4,2.817643E-4,7.004631E-5,4.668743E-5,6.052105E-5,10.50396,1.109355E-4,662122.2,662122.2
0.039,15.91317,1409270.0,1154.141,1154.141,0.001764836,1.0,0.8736192,0.01620695,0.001616913,0.02153858,0.001585418,4.728999E-4,3.824189E-5,0.03388927,7.667975E-5,0.02560806,7.794598E-5,7.325204E-4,0.002599912,0.01831149,0.002798492,1.521252E-4,2.864623E-4,7.133866E-5,4.511322E-5,6.225402E-5,10.50328,1.109041E-4,662079.2,662079.2
0.04,15.9176,1404103.0,1154.392,1154.392,0.001764836,1.0,0.8731223,0.01644238,0.001651043,0.02175756,0.001603586,4.782781E-4,3.943429E-5,0.03432431,7.945079E-5,0.02552563,7.662073E-5,7.328312E-4,0.002623936,0.01801979,0.002682839,1.560239E-4,2.910795E-4,7.259865E-5,4.359041E-5,6.397462E-5,10.50263,1.108733E-4,662038.5,662038.6
0.041,15.92196,1398088.0,1154.641,1154.641,0.001764836,1.0,0.8726383,0.01667262,0.001684622,0.02196953,0.001621241,4.833656E-4,4.061752E-5,0.0347484,8.222409E-5,0.02544334,7.531972E-5,7.328658E-4,0.002647019,0.01773597,0.002572134,1.598711E-4,2.956178E-4,7.382703E-5,4.211755E-5,6.56824E-5,10.50202,1.108429E-4,662000.2,662000.2
0.042,15.92626,1391099.0,1154.89,1154.89,0.001764836,1.0,0.8721667,0.01689781,0.001717653,0.02217478,0.001638403,4.881744E-4,4.17911E-5,0.03516191,8.499826E-5,0.02536122,7.404254E-5,7.326434E-4,0.0026692,0.01745977,0.002466159,1.636668E-4,3.000791E-4,7.502452E-5,4.06933E-5,6.737696E-5,10.50145,1.10813E-4,661964.0,661964.0
0.043,15.93049,1383375.0,1155.137,1155.137,0.001764836,1.0,0.8717072,0.0171181,0.001750141,0.02237359,0.001655091,4.927168E-4,4.295459E-5,0.03556523,8.777192E-5,0.02527929,7.278857E-5,7.321836E-4,0.002690517,0.0171909,0.002364693,1.674108E-4,3.044654E-4,7.619189E-5,3.931619E-5,6.90579E-5,10.50091,1.107836E-4,661929.8,661929.9
0.044,15.93465,1374903.0,1155.382,1155.382,0.001764836,1.0,0.8712593,0.01733363,0.001782089,0.02256625,0.001671322,4.970048E-4,4.410755E-5,0.03595869,9.054374E-5,0.02519759,7.155721E-5,7.315048E-4,0.002711009,0.01692911,0.002267528,1.711032E-4,3.087787E-4,7.732992E-5,3.798478E-5,7.072487E-5,10.50039,1.107546E-4,661897.6,661897.6
0.045,15.93875,1365769.0,1155.627,1155.627,0.001764836,1.0,0.8708226,0.01754452,0.001813501,0.02275297,0.001687111,5.010479E-4,4.52497E-5,0.03634258,9.331273E-5,0.02511613,7.034828E-5,7.306208E-4,0.002730704,0.01667418,0.002174498,1.74744E-4,3.130204E-4,7.843924E-5,3.669788E-5,7.23776E-5,10.49991,1.107261E-4,661867.2,661867.2
0.046,15.94279,1356005.0,1155.869,1155.869,0.001764836,1.0,0.8703969,0.01775088,0.001844383,0.02293399,0.001702472,5.048565E-4,4.638073E-5,0.03671721,9.607781E-5,0.02503495,6.916143E-5,7.295467E-4,0.002749634,0.0164259,0.002085429,1.783334E-4,3.171921E-4,7.952055E-5,3.545427E-5,7.401585E-5,10.49946,1.106981E-4,661838.6,661838.6
